Orthogroup	DANRE	SACKO_ok
OG0006769	DANRE38421, DANRE38420	SACKO_08861
OG0006770	DANRE25957, DANRE13458, DANRE13459	SACKO_05136
OG0006772	DANRE16400	SACKO_12476
OG0006775	DANRE03588, DANRE03589, DANRE03590	SACKO_06720
OG0006776	DANRE29920, DANRE29919, DANRE29918	SACKO_32464
OG0006777	DANRE19888	SACKO_31484
OG0006780	DANRE11139, DANRE11138	SACKO_00989
OG0006784	DANRE09776	SACKO_24551, SACKO_32954
OG0006791	DANRE22117, DANRE07395	SACKO_12469
OG0006826	DANRE20199, DANRE20200	SACKO_06213, SACKO_06211
OG0006827	DANRE27134	SACKO_07794, SACKO_00122
OG0006828	DANRE33264	SACKO_09047
OG0006829	DANRE06462	SACKO_10968, SACKO_10970
OG0006830	DANRE20293	SACKO_00725
OG0006831	DANRE05025	SACKO_24078
OG0006832	DANRE05650, DANRE05651	SACKO_29557
OG0006833	DANRE39031	SACKO_21065
OG0006835	DANRE15207	SACKO_14793
OG0006837	DANRE08129, DANRE08130	SACKO_09250
OG0006838	DANRE29999, DANRE30000	SACKO_19296
OG0006839	DANRE15729, DANRE15728	SACKO_10541
OG0006842	DANRE16946	SACKO_25650
OG0006843	DANRE00575	SACKO_21301
OG0006844	DANRE25977	SACKO_23086
OG0006845	DANRE00889	SACKO_02323
OG0006846	DANRE11134	SACKO_31599
OG0006847	DANRE40951, DANRE40949, DANRE40950	SACKO_04972
OG0006848	DANRE04636, DANRE20561	SACKO_16185
OG0006849	DANRE04779	SACKO_09945
OG0006851	DANRE11826, DANRE11827, DANRE11012, DANRE03308	SACKO_28958
OG0006853	DANRE30632	SACKO_07750
OG0006856	DANRE24719	SACKO_22741
OG0006857	DANRE21322, DANRE21323, DANRE21320, DANRE21321	SACKO_21109
OG0006858	DANRE13260, DANRE13259	SACKO_28907
OG0006859	DANRE37523, DANRE37522, DANRE37521, DANRE37525, DANRE37532, DANRE37533, DANRE37531, DANRE37534, DANRE37536, DANRE37535, DANRE37527, DANRE37526, DANRE37524, DANRE37529, DANRE37528, DANRE37530	SACKO_25476
OG0006860	DANRE39348	SACKO_25058
OG0006862	DANRE05434, DANRE05435	SACKO_11949
OG0006864	DANRE30356	SACKO_06208
OG0006865	DANRE37107, DANRE37108	SACKO_19314
OG0006866	DANRE28013, DANRE28011, DANRE23478, DANRE23477	SACKO_05508
OG0006867	DANRE04670, DANRE04669	SACKO_03131
OG0006868	DANRE40480, DANRE40481	SACKO_03104
OG0006869	DANRE39720, DANRE39721	SACKO_23624
OG0006871	DANRE36314	SACKO_33034
OG0006872	DANRE12533, DANRE12534, DANRE12532	SACKO_04960
OG0006873	DANRE35332, DANRE35331	SACKO_15043
OG0006874	DANRE02204	SACKO_15547
OG0006875	DANRE19819	SACKO_22942
OG0006876	DANRE36350	SACKO_17712
OG0006877	DANRE25161	SACKO_14432
OG0006878	DANRE26618	SACKO_14703
OG0006879	DANRE30943	SACKO_32186, SACKO_32227
OG0006880	DANRE02192, DANRE02193, DANRE02191	SACKO_17519
OG0006881	DANRE07877	SACKO_20383
OG0006882	DANRE12968, DANRE12967	SACKO_25762
OG0006883	DANRE11548	SACKO_03059
OG0006884	DANRE17895	SACKO_03079
OG0006885	DANRE36038	SACKO_33323
OG0006886	DANRE33750	SACKO_06965
OG0006887	DANRE35935	SACKO_27302
OG0006888	DANRE20632	SACKO_27706
OG0006889	DANRE12508	SACKO_32132
OG0006890	DANRE04449	SACKO_33625
OG0006891	DANRE15280, DANRE15279	SACKO_00733
OG0006892	DANRE42353	SACKO_00620
OG0006893	DANRE35990, DANRE35991, DANRE35992	SACKO_28747
OG0006894	DANRE04254, DANRE04253	SACKO_16651
OG0006895	DANRE04051	SACKO_32185
OG0006896	DANRE16360, DANRE16361, DANRE39466	SACKO_17488
OG0006897	DANRE34848, DANRE34849, DANRE34850	SACKO_12096
OG0006898	DANRE12640	SACKO_25156
OG0006899	DANRE25627, DANRE25626	SACKO_31915
OG0006900	DANRE17615, DANRE17616	SACKO_33177
OG0006901	DANRE42359, DANRE42358	SACKO_00618, SACKO_06914
OG0006903	DANRE09420, DANRE03354, DANRE03353, DANRE29137	SACKO_29168
OG0006904	DANRE04837, DANRE04838	SACKO_23273
OG0006905	DANRE36867	SACKO_32133
OG0006906	DANRE35097	SACKO_29713
OG0006907	DANRE30638	SACKO_16763
OG0006908	DANRE34940	SACKO_18244
OG0006911	DANRE07250	SACKO_16121, SACKO_23876, SACKO_16129
OG0006912	DANRE18257	SACKO_03250
OG0006914	DANRE00540, DANRE00539	SACKO_08710
OG0006916	DANRE19207, DANRE19208, DANRE19209	SACKO_05125
OG0006917	DANRE08924	SACKO_10775
OG0006918	DANRE09402	SACKO_21493
OG0006919	DANRE03724	SACKO_02596
OG0006921	DANRE01091	SACKO_14462
OG0006922	DANRE09587, DANRE09586	SACKO_13421, SACKO_31667
OG0006923	DANRE14202, DANRE14203	SACKO_04201
OG0006924	DANRE34932	SACKO_17426
OG0006925	DANRE10925, DANRE10926	SACKO_14274
OG0006926	DANRE14985	SACKO_18234
OG0006927	DANRE28369	SACKO_18408
OG0006928	DANRE18223	SACKO_29041
OG0006929	DANRE10028	SACKO_31418
OG0006930	DANRE41147	SACKO_00590, SACKO_14774
OG0006931	DANRE18816	SACKO_30476
OG0006932	DANRE03602, DANRE03603, DANRE29298	SACKO_05700
OG0006934	DANRE42873	SACKO_26364
OG0006935	DANRE04751	SACKO_30206
OG0006936	DANRE05124	SACKO_24103
OG0006937	DANRE39416	SACKO_16830
OG0006939	DANRE05866, DANRE05865	SACKO_12961
OG0006940	DANRE03264, DANRE03263	SACKO_27738
OG0006942	DANRE40029	SACKO_03113
OG0006943	DANRE31332	SACKO_27117
OG0006945	DANRE42360	SACKO_12889
OG0006946	DANRE00393, DANRE00394, DANRE00392	SACKO_17508
OG0006948	DANRE05810	SACKO_15576
OG0006949	DANRE12732	SACKO_13058
OG0006951	DANRE14887, DANRE14889, DANRE14888	SACKO_21845
OG0006952	DANRE14759	SACKO_23323
OG0006953	DANRE01132	SACKO_27273
OG0006954	DANRE11015	SACKO_22256
OG0006955	DANRE30983	SACKO_20495
OG0006957	DANRE06715, DANRE06716	SACKO_15008
OG0006958	DANRE35182	SACKO_19807
OG0006959	DANRE37495	SACKO_10040
OG0006960	DANRE42368, DANRE42367	SACKO_24309
OG0006962	DANRE02782	SACKO_28588
OG0006964	DANRE09142	SACKO_17635, SACKO_29390
OG0006965	DANRE34544, DANRE34543	SACKO_19851
OG0006966	DANRE12258	SACKO_26125
OG0006967	DANRE03623, DANRE03622	SACKO_02771
OG0006968	DANRE26323	SACKO_17433
OG0006969	DANRE06563	SACKO_25282
OG0006970	DANRE16466, DANRE16465, DANRE06600	SACKO_29344
OG0006971	DANRE40878, DANRE40877	SACKO_05441
OG0006972	DANRE25189	SACKO_26754
OG0006973	DANRE17252	SACKO_24277
OG0006974	DANRE13323, DANRE13322, DANRE12079, DANRE04090, DANRE04089, DANRE04088	SACKO_24596
OG0006976	DANRE18544, DANRE18545	SACKO_29752
OG0006977	DANRE02258	SACKO_29829
OG0006978	DANRE34823, DANRE34824	SACKO_05070
OG0006979	DANRE38972	SACKO_20315
OG0006981	DANRE25411	SACKO_12903
OG0006982	DANRE33288	SACKO_03394
OG0006983	DANRE23215	SACKO_01062
OG0006984	DANRE37712, DANRE25429	SACKO_04568
OG0006985	DANRE02673	SACKO_32765
OG0006987	DANRE18282, DANRE18283	SACKO_05769, SACKO_02870, SACKO_28061
OG0006988	DANRE29990	SACKO_09125
OG0006989	DANRE21381	SACKO_22945
OG0006991	DANRE22662, DANRE22663, DANRE22661	SACKO_18032
OG0006992	DANRE03940	SACKO_25684
OG0006993	DANRE08645	SACKO_10563
OG0006994	DANRE41698	SACKO_07891
OG0006995	DANRE14381, DANRE14382	SACKO_20027
OG0006996	DANRE04792	SACKO_03142
OG0006997	DANRE31374, DANRE31375	SACKO_23615
OG0006998	DANRE03324, DANRE43324	SACKO_08038
OG0006999	DANRE10373, DANRE10372	SACKO_08484
OG0007000	DANRE40871, DANRE40870	SACKO_25797
OG0007001	DANRE31299	SACKO_30491
OG0007002	DANRE19224, DANRE19223	SACKO_25761, SACKO_25783
OG0007003	DANRE38881	SACKO_04932
OG0007004	DANRE24109, DANRE24111	SACKO_23027
OG0007005	DANRE07555, DANRE07554	SACKO_29350
OG0007006	DANRE24251, DANRE33893, DANRE33894	SACKO_04533
OG0007007	DANRE01269, DANRE01270	SACKO_10810
OG0007008	DANRE00565	SACKO_07810
OG0007009	DANRE35325	SACKO_08522
OG0007010	DANRE17817	SACKO_15717
OG0007011	DANRE08885, DANRE08884, DANRE08883	SACKO_30640, SACKO_30612
OG0007012	DANRE37825, DANRE37827, DANRE37828, DANRE37826	SACKO_31857
OG0007013	DANRE04152	SACKO_28712
OG0007014	DANRE16137, DANRE16136	SACKO_30465
OG0007015	DANRE22599, DANRE22598	SACKO_30224
OG0007016	DANRE25387, DANRE25386	SACKO_32125
OG0007018	DANRE07063	SACKO_22032
OG0007019	DANRE04085	SACKO_00988
OG0007020	DANRE35391, DANRE35392	SACKO_06133
OG0007021	DANRE42259	SACKO_33492
OG0007022	DANRE01733	SACKO_04163
OG0007023	DANRE21295	SACKO_25489
OG0007024	DANRE25046	SACKO_26052
OG0007025	DANRE39883	SACKO_10243
OG0007026	DANRE25877	SACKO_08329
OG0007027	DANRE41272	SACKO_23731
OG0007028	DANRE27455	SACKO_15050
OG0007029	DANRE02752, DANRE02753, DANRE02754	SACKO_32173
OG0007030	DANRE15794	SACKO_29671
OG0007031	DANRE40046	SACKO_30864
OG0007032	DANRE42519	SACKO_30433
OG0007033	DANRE18803, DANRE18804	SACKO_06084
OG0007034	DANRE21262	SACKO_14166
OG0007035	DANRE35003, DANRE08155	SACKO_32713
OG0007036	DANRE14569, DANRE14568, DANRE14567, DANRE14566	SACKO_26758
OG0007037	DANRE42762	SACKO_15416
OG0007038	DANRE40365	SACKO_13342
OG0007039	DANRE18016	SACKO_22213
OG0007040	DANRE34356	SACKO_25776
OG0007041	DANRE37642, DANRE25606	SACKO_13275
OG0007042	DANRE10636	SACKO_29304
OG0007043	DANRE04197	SACKO_16636
OG0007044	DANRE16211, DANRE16212	SACKO_11609
OG0007045	DANRE10111	SACKO_06007
OG0007046	DANRE11415	SACKO_31329
OG0007047	DANRE14646	SACKO_28516
OG0007048	DANRE30007, DANRE03630	SACKO_28782
OG0007049	DANRE12279	SACKO_12577
OG0007050	DANRE07382	SACKO_00112
OG0007053	DANRE29142	SACKO_13932
OG0007054	DANRE29653, DANRE29652	SACKO_18200
OG0007055	DANRE33530	SACKO_25420, SACKO_30832
OG0007056	DANRE07920	SACKO_00713
OG0007057	DANRE37617	SACKO_13231
OG0007058	DANRE13123	SACKO_19922
OG0007059	DANRE03981	SACKO_11009
OG0007060	DANRE10375, DANRE10374	SACKO_27290
OG0007061	DANRE22042, DANRE22041	SACKO_33581
OG0007062	DANRE13114, DANRE13113	SACKO_09547
OG0007063	DANRE09361	SACKO_33318
OG0007064	DANRE07304	SACKO_21433
OG0007065	DANRE12615, DANRE12616	SACKO_12649
OG0007066	DANRE19801	SACKO_33465
OG0007067	DANRE39351	SACKO_01934
OG0007068	DANRE39233, DANRE39232	SACKO_05837
OG0007069	DANRE11002	SACKO_17925
OG0007072	DANRE12173, DANRE12174, DANRE12175	SACKO_32079, SACKO_32085
OG0007073	DANRE08821	SACKO_04610
OG0007074	DANRE27996, DANRE27997, DANRE27999, DANRE27998	SACKO_29343
OG0007075	DANRE03285, DANRE43299	SACKO_02014
OG0007076	DANRE30964, DANRE30963	SACKO_08115
OG0007077	DANRE17836, DANRE17837	SACKO_10592
OG0007078	DANRE10502	SACKO_30890
OG0007079	DANRE05491	SACKO_29667
OG0007080	DANRE18620	SACKO_23229
OG0007081	DANRE29557, DANRE29558, DANRE29559	SACKO_11465
OG0007082	DANRE30592	SACKO_33313
OG0007083	DANRE14647	SACKO_28525
OG0007084	DANRE36884, DANRE36883	SACKO_17427
OG0007085	DANRE12395, DANRE12396	SACKO_22838
OG0007086	DANRE12497	SACKO_10845
OG0007087	DANRE10796	SACKO_31985
OG0007087	DANRE10797, DANRE10795, DANRE10794	SACKO_06491
OG0007089	DANRE07652, DANRE07651	SACKO_08418
OG0007090	DANRE21490	SACKO_33532
OG0007091	DANRE11390, DANRE11389	SACKO_20838
OG0007092	DANRE18833	SACKO_03845
OG0007093	DANRE38295	SACKO_22444
OG0007094	DANRE11853, DANRE11852	SACKO_20466
OG0007095	DANRE10009, DANRE10008	SACKO_23495
OG0007096	DANRE17506	SACKO_07898
OG0007097	DANRE39435	SACKO_29405
OG0007098	DANRE25426, DANRE25425	SACKO_16364
OG0007099	DANRE16832	SACKO_06122
OG0007100	DANRE20633, DANRE20634	SACKO_14090
OG0007102	DANRE41563, DANRE41565, DANRE41564	SACKO_25084
OG0007103	DANRE03284	SACKO_14137
OG0007104	DANRE00996	SACKO_19248
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	SACKO_10813
OG0007107	DANRE15981, DANRE15980, DANRE15979	SACKO_33356
OG0007108	DANRE01033, DANRE01034	SACKO_31265, SACKO_29706
OG0007111	DANRE24115, DANRE24114, DANRE26940	SACKO_25764
OG0007112	DANRE25814	SACKO_08725
OG0007113	DANRE21296	SACKO_02848
OG0007114	DANRE10602, DANRE14572	SACKO_26820
OG0007115	DANRE09404, DANRE09403, DANRE09405	SACKO_32108
OG0007116	DANRE28502, DANRE28501, DANRE43398	SACKO_02239
OG0007117	DANRE31482	SACKO_02391
OG0007118	DANRE10021, DANRE10022	SACKO_25201
OG0007119	DANRE36376, DANRE36377	SACKO_25634
OG0007120	DANRE19755, DANRE19754	SACKO_14961
OG0007121	DANRE21444	SACKO_15333
OG0007122	DANRE23206	SACKO_19303
OG0007124	DANRE41957	SACKO_01895
OG0007125	DANRE36299, DANRE36298	SACKO_07204
OG0007126	DANRE17417, DANRE00882	SACKO_06089
OG0007127	DANRE14792, DANRE14793, DANRE14791, DANRE10353	SACKO_10394
OG0007128	DANRE19019	SACKO_24044
OG0007129	DANRE20067, DANRE20068, DANRE05951	SACKO_30192
OG0007130	DANRE30904	SACKO_32058
OG0007131	DANRE40030, DANRE40031	SACKO_20356
OG0007132	DANRE15088, DANRE15087	SACKO_28911
OG0007133	DANRE01479	SACKO_04847
OG0007134	DANRE22130, DANRE22129	SACKO_04090, SACKO_04099
OG0007135	DANRE38477	SACKO_15516
OG0007136	DANRE25959	SACKO_32443
OG0007137	DANRE27979	SACKO_25595
OG0007138	DANRE26666, DANRE26667	SACKO_09225
OG0007139	DANRE39772, DANRE39771	SACKO_05472
OG0007140	DANRE27837, DANRE35428	SACKO_27577
OG0007141	DANRE29345	SACKO_27200
OG0007142	DANRE33554	SACKO_04323
OG0007143	DANRE12075	SACKO_00838
OG0007144	DANRE17418	SACKO_09057
OG0007145	DANRE26346	SACKO_30883
OG0007146	DANRE06482, DANRE06480, DANRE06481	SACKO_33294
OG0007147	DANRE01796	SACKO_04639
OG0007149	DANRE15852, DANRE35764	SACKO_09858
OG0007150	DANRE38611, DANRE38612	SACKO_30213
OG0007151	DANRE10301	SACKO_10702, SACKO_10705
OG0007152	DANRE13979, DANRE13981, DANRE13980	SACKO_17769
OG0007153	DANRE04392, DANRE04391	SACKO_33991
OG0007154	DANRE05456	SACKO_12031
OG0007158	DANRE14540	SACKO_10668
OG0007159	DANRE39955, DANRE39956	SACKO_27603
OG0007160	DANRE38832, DANRE38833, DANRE38831	SACKO_19931
OG0007161	DANRE04179, DANRE04180, DANRE12817	SACKO_07985
OG0007163	DANRE09124	SACKO_09049
OG0007164	DANRE16181	SACKO_06008
OG0007165	DANRE01262, DANRE01263	SACKO_23160
OG0007166	DANRE37616	SACKO_00991
OG0007168	DANRE42575, DANRE42574	SACKO_22974
OG0007171	DANRE05910, DANRE05911	SACKO_14599
OG0007173	DANRE07590	SACKO_33101
OG0007174	DANRE22362	SACKO_28329
OG0007175	DANRE39288	SACKO_33520
OG0007176	DANRE08683	SACKO_13690
OG0007177	DANRE10701, DANRE10700, DANRE10702	SACKO_16283
OG0007178	DANRE18259, DANRE18258	SACKO_09618
OG0007179	DANRE23985	SACKO_19710
OG0007180	DANRE21576, DANRE21577	SACKO_16530
OG0007181	DANRE22763, DANRE22762	SACKO_31454
OG0007182	DANRE35013	SACKO_28417
OG0007183	DANRE09025, DANRE09026	SACKO_20614
OG0007184	DANRE15058, DANRE15059	SACKO_14227
OG0007186	DANRE03876	SACKO_09431
OG0007187	DANRE01702	SACKO_18535
OG0007188	DANRE42159, DANRE42158	SACKO_08000
OG0007189	DANRE29276, DANRE21865	SACKO_10644
OG0007190	DANRE01561, DANRE01562	SACKO_21385
OG0007191	DANRE40013	SACKO_04254
OG0007192	DANRE42628	SACKO_32927
OG0007195	DANRE33602, DANRE33603	SACKO_26980
OG0007198	DANRE20648	SACKO_16848
OG0007199	DANRE14796, DANRE14795, DANRE14148	SACKO_11812
OG0007200	DANRE04259	SACKO_18551
OG0007201	DANRE21446	SACKO_28668
OG0007204	DANRE36365, DANRE30170, DANRE30172, DANRE30169, DANRE30171, DANRE30173	SACKO_25673
OG0007209	DANRE34309, DANRE35451	SACKO_30174
OG0007213	DANRE30188, DANRE30189, DANRE29054, DANRE29053	SACKO_28190
OG0007214	DANRE30732, DANRE30733, DANRE30735, DANRE30734, DANRE30736	SACKO_22679
OG0007228	DANRE33030, DANRE32983, DANRE32982, DANRE32981, DANRE32984, DANRE32985, DANRE32995, DANRE32996, DANRE32994, DANRE33004, DANRE32997, DANRE33002, DANRE32998, DANRE32993, DANRE32992, DANRE32999, DANRE33001, DANRE32989, DANRE32991, DANRE32988, DANRE32987, DANRE32986, DANRE33003, DANRE33000, DANRE32990	SACKO_17628
OG0007248	DANRE28303	SACKO_27874
OG0007250	DANRE16084, DANRE16083, DANRE16082	SACKO_33899
OG0007251	DANRE28156	SACKO_12297
OG0007252	DANRE33397, DANRE33396	SACKO_05958
OG0007253	DANRE24848, DANRE38288	SACKO_26804
OG0007254	DANRE17415	SACKO_20296
OG0007255	DANRE14351	SACKO_06656
OG0007256	DANRE35626	SACKO_27202
OG0007258	DANRE19018	SACKO_02451
OG0007260	DANRE38136	SACKO_10789
OG0007261	DANRE15986, DANRE15985, DANRE43125	SACKO_25008
OG0007264	DANRE25424	SACKO_19011
OG0007266	DANRE30633	SACKO_05789
OG0007267	DANRE26686, DANRE26687	SACKO_19715
OG0007268	DANRE42444, DANRE42443	SACKO_21120
OG0007269	DANRE12063	SACKO_20712
OG0007270	DANRE16191, DANRE16192	SACKO_20380
OG0007271	DANRE04167, DANRE04136, DANRE04135	SACKO_18099
OG0007272	DANRE22978	SACKO_14207
OG0007273	DANRE29589	SACKO_19181, SACKO_24711
OG0007274	DANRE01276	SACKO_28207
OG0007275	DANRE31136, DANRE31135	SACKO_02847
OG0007276	DANRE33385, DANRE33386	SACKO_16517
OG0007277	DANRE05579, DANRE05577, DANRE05578	SACKO_20437
OG0007279	DANRE20338	SACKO_11089
OG0007280	DANRE26658	SACKO_25255
OG0007281	DANRE30501, DANRE30500	SACKO_22381
OG0007282	DANRE33520	SACKO_29535
OG0007283	DANRE30003, DANRE15438	SACKO_27350
OG0007284	DANRE10645, DANRE14201, DANRE02530	SACKO_31572
OG0007285	DANRE10034, DANRE10035	SACKO_29524
OG0007286	DANRE37560	SACKO_29279
OG0007288	DANRE07196, DANRE07197	SACKO_06459
OG0007289	DANRE38284	SACKO_32879
OG0007290	DANRE26147, DANRE26146	SACKO_06597
OG0007291	DANRE28295, DANRE28294	SACKO_04875
OG0007292	DANRE09241, DANRE09240	SACKO_32636
OG0007293	DANRE14743	SACKO_21270
OG0007294	DANRE24046, DANRE24044, DANRE24045	SACKO_04291
OG0007295	DANRE06178, DANRE06177	SACKO_05858
OG0007296	DANRE38101	SACKO_28513
OG0007297	DANRE39713, DANRE39710, DANRE39712, DANRE39711	SACKO_13440
OG0007298	DANRE16677	SACKO_20404
OG0007299	DANRE34012, DANRE34011	SACKO_21476
OG0007300	DANRE14858	SACKO_30319
OG0007301	DANRE14613, DANRE14612	SACKO_17413
OG0007302	DANRE36522	SACKO_14579
OG0007303	DANRE21868	SACKO_09372
OG0007304	DANRE23396	SACKO_08660
OG0007305	DANRE34982	SACKO_26897
OG0007306	DANRE01049	SACKO_18914
OG0007307	DANRE04470	SACKO_04769
OG0007308	DANRE09523, DANRE14313	SACKO_18620
OG0007309	DANRE16826	SACKO_11958
OG0007310	DANRE42767, DANRE42766	SACKO_06175, SACKO_06181
OG0007312	DANRE29986, DANRE29987	SACKO_16657
OG0007314	DANRE18859	SACKO_09098
OG0007316	DANRE39257, DANRE39258, DANRE39255, DANRE39256	SACKO_07774
OG0007317	DANRE11318	SACKO_26981
OG0007318	DANRE22103	SACKO_08716
OG0007319	DANRE37045, DANRE37047, DANRE37046	SACKO_25268
OG0007320	DANRE37628, DANRE37627	SACKO_12083
OG0007321	DANRE06820	SACKO_15330
OG0007322	DANRE34262	SACKO_21358
OG0007323	DANRE21933, DANRE21932	SACKO_32999
OG0007325	DANRE12985	SACKO_13504
OG0007326	DANRE26003	SACKO_01111
OG0007328	DANRE04726	SACKO_24054
OG0007329	DANRE09561, DANRE09562	SACKO_22780
OG0007330	DANRE07790, DANRE07791	SACKO_30586
OG0007331	DANRE31231	SACKO_27716
OG0007333	DANRE22246, DANRE22247, DANRE16144	SACKO_32006
OG0007334	DANRE14827	SACKO_00762, SACKO_00753
OG0007335	DANRE17585	SACKO_12354
OG0007336	DANRE10061	SACKO_09463
OG0007337	DANRE17263, DANRE17262	SACKO_18361
OG0007338	DANRE12380, DANRE12381	SACKO_04618, SACKO_09256
OG0007339	DANRE23834	SACKO_24568
OG0007340	DANRE13852, DANRE13850, DANRE13851	SACKO_03946
OG0007341	DANRE04473	SACKO_17570
OG0007342	DANRE35323	SACKO_14494
OG0007343	DANRE21557, DANRE28341	SACKO_25659
OG0007344	DANRE05827, DANRE05828	SACKO_07280
OG0007345	DANRE15610, DANRE15612, DANRE15613, DANRE15611	SACKO_31848
OG0007347	DANRE36745	SACKO_30253
OG0007348	DANRE16193, DANRE16195	SACKO_03593
OG0007349	DANRE39606	SACKO_10188
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	SACKO_11196
OG0007352	DANRE16773	SACKO_07748
OG0007353	DANRE38574, DANRE26140	SACKO_16413
OG0007354	DANRE24128	SACKO_06474
OG0007355	DANRE13636	SACKO_03780
OG0007356	DANRE36634	SACKO_16209
OG0007357	DANRE38560	SACKO_11982
OG0007359	DANRE23813, DANRE23812, DANRE26870, DANRE26868	SACKO_13450
OG0007360	DANRE27456	SACKO_02884
OG0007361	DANRE14944	SACKO_22476
OG0007363	DANRE16032	SACKO_14533
OG0007364	DANRE29303	SACKO_04078
OG0007365	DANRE36420	SACKO_20999
OG0007366	DANRE21573, DANRE21572	SACKO_15845
OG0007367	DANRE27165	SACKO_27045
OG0007368	DANRE13338	SACKO_03601
OG0007369	DANRE42613, DANRE42614	SACKO_30325
OG0007370	DANRE08197	SACKO_19093
OG0007371	DANRE16865	SACKO_13724
OG0007372	DANRE34402, DANRE34400, DANRE34401	SACKO_04765
OG0007373	DANRE18640	SACKO_01409
OG0007374	DANRE00280	SACKO_12783
OG0007375	DANRE11069	SACKO_13685
OG0007376	DANRE39201	SACKO_30158
OG0007377	DANRE18290, DANRE18289	SACKO_03931
OG0007378	DANRE00748	SACKO_28900
OG0007379	DANRE17790, DANRE17791	SACKO_02167
OG0007381	DANRE28840	SACKO_28784
OG0007382	DANRE15296	SACKO_05172
OG0007384	DANRE18642, DANRE18643	SACKO_27376
OG0007385	DANRE13349	SACKO_04570
OG0007386	DANRE18467	SACKO_01652
OG0007387	DANRE34966	SACKO_09468
OG0007388	DANRE38076, DANRE38075	SACKO_14877
OG0007389	DANRE19186, DANRE19187, DANRE19185	SACKO_26727
OG0007390	DANRE30054	SACKO_33338, SACKO_33332
OG0007391	DANRE35086	SACKO_21964
OG0007392	DANRE04860, DANRE04858, DANRE04859	SACKO_27481
OG0007393	DANRE12093	SACKO_14611
OG0007394	DANRE07734, DANRE07733	SACKO_03844
OG0007395	DANRE04069	SACKO_31545
OG0007396	DANRE38842, DANRE38841, DANRE38843	SACKO_26791
OG0007397	DANRE38807, DANRE38808	SACKO_15113
OG0007399	DANRE39639, DANRE39640	SACKO_31407
OG0007400	DANRE24512	SACKO_33808
OG0007401	DANRE07139	SACKO_08238
OG0007402	DANRE24730	SACKO_04236
OG0007403	DANRE06465	SACKO_01258
OG0007405	DANRE12349	SACKO_04392
OG0007406	DANRE01446	SACKO_00715
OG0007407	DANRE04761	SACKO_29878
OG0007408	DANRE10196	SACKO_14246
OG0007409	DANRE10224, DANRE10225	SACKO_14248
OG0007410	DANRE28511, DANRE30430, DANRE03053	SACKO_23508
OG0007411	DANRE39541	SACKO_17084
OG0007412	DANRE42558	SACKO_32563
OG0007413	DANRE10248	SACKO_07464
OG0007414	DANRE36351	SACKO_27621
OG0007415	DANRE29208	SACKO_12609
OG0007416	DANRE07209, DANRE07210	SACKO_12977
OG0007417	DANRE35348, DANRE35349	SACKO_18265
OG0007418	DANRE08205, DANRE08204	SACKO_04419
OG0007419	DANRE29996	SACKO_18390
OG0007420	DANRE22876	SACKO_00553, SACKO_33060, SACKO_20917
OG0007421	DANRE01616, DANRE01615	SACKO_24530
OG0007422	DANRE11021, DANRE11020	SACKO_18085
OG0007423	DANRE15453, DANRE29404	SACKO_05691
OG0007424	DANRE24729, DANRE24728	SACKO_04235
OG0007425	DANRE12333	SACKO_04075
OG0007427	DANRE11179, DANRE11178	SACKO_06540
OG0007428	DANRE24212	SACKO_01408
OG0007429	DANRE31428, DANRE31429	SACKO_06357
OG0007430	DANRE00002, DANRE00003	SACKO_33825
OG0007431	DANRE10354	SACKO_10373
OG0007432	DANRE13294	SACKO_30749
OG0007433	DANRE37715, DANRE37716	SACKO_22715
OG0007436	DANRE41656, DANRE41655	SACKO_26218
OG0007437	DANRE04900, DANRE07235	SACKO_25222
OG0007438	DANRE24144	SACKO_00922
OG0007439	DANRE05901	SACKO_29991
OG0007440	DANRE02292, DANRE02291	SACKO_10814
OG0007441	DANRE24681	SACKO_14251
OG0007442	DANRE26604, DANRE26605, DANRE26603	SACKO_27570
OG0007443	DANRE00331	SACKO_05431
OG0007444	DANRE38408, DANRE38407, DANRE41111	SACKO_22410
OG0007445	DANRE24240	SACKO_00305
OG0007446	DANRE39669, DANRE39668	SACKO_21720
OG0007447	DANRE16222, DANRE16223	SACKO_20393
OG0007448	DANRE38975	SACKO_14073
OG0007450	DANRE05621, DANRE05622	SACKO_02178
OG0007451	DANRE24091	SACKO_11696
OG0007452	DANRE18998	SACKO_14474
