Orthogroup	DANRE	PFLAV
OG0007342	DANRE35323	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	DANRE21557, DANRE28341	TCONS_00052916.p1
OG0007344	DANRE05827, DANRE05828	TCONS_00010788.p1
OG0007345	DANRE15610, DANRE15612, DANRE15613, DANRE15611	TCONS_00030892.p1
OG0007347	DANRE36745	TCONS_00027454.p1
OG0007348	DANRE16193, DANRE16195	TCONS_00021307.p1
OG0007349	DANRE39606	TCONS_00006145.p1
OG0007351	DANRE14677, DANRE14676, DANRE14675, DANRE08595	TCONS_00019320.p1
OG0007352	DANRE16773	TCONS_00006024.p1
OG0007353	DANRE38574, DANRE26140	TCONS_00008823.p1
OG0007354	DANRE24128	TCONS_00019461.p1
OG0007355	DANRE13636	TCONS_00006284.p1
OG0007356	DANRE36634	TCONS_00049071.p1
OG0007357	DANRE38560	TCONS_00011016.p1
OG0007358	DANRE43184	TCONS_00029301.p1
OG0007359	DANRE23813, DANRE23812, DANRE26870, DANRE26868	TCONS_00009375.p1
OG0007360	DANRE27456	TCONS_00016357.p1
OG0007361	DANRE14944	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	DANRE16032	TCONS_00042576.p1
OG0007364	DANRE29303	TCONS_00043040.p1
OG0007365	DANRE36420	TCONS_00054495.p1
OG0007366	DANRE21573, DANRE21572	TCONS_00027860.p1
OG0007367	DANRE27165	TCONS_00054210.p1
OG0007368	DANRE13338	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1
OG0007369	DANRE42613, DANRE42614	TCONS_00056741.p1
OG0007370	DANRE08197	TCONS_00006543.p1
OG0007371	DANRE16865	TCONS_00026558.p1
OG0007372	DANRE34402, DANRE34400, DANRE34401	TCONS_00002920.p1
OG0007373	DANRE18640	TCONS_00056390.p1, TCONS_00041425.p1
OG0007374	DANRE00280	TCONS_00027657.p1
OG0007375	DANRE11069	TCONS_00002388.p1
OG0007376	DANRE39201	TCONS_00046614.p1
OG0007377	DANRE18290, DANRE18289	TCONS_00015260.p1
OG0007378	DANRE00748	TCONS_00021076.p1
OG0007379	DANRE17790, DANRE17791	TCONS_00003495.p1
OG0007380	DANRE20920, DANRE20919	TCONS_00019634.p1
OG0007381	DANRE28840	TCONS_00013896.p1
OG0007382	DANRE15296	TCONS_00018463.p1
OG0007384	DANRE18642, DANRE18643	TCONS_00000901.p1
OG0007385	DANRE13349	TCONS_00025457.p1
OG0007386	DANRE18467	TCONS_00045807.p1
OG0007387	DANRE34966	TCONS_00015964.p1
OG0007388	DANRE38076, DANRE38075	TCONS_00053201.p1, TCONS_00053202.p1
OG0007389	DANRE19186, DANRE19187, DANRE19185	TCONS_00000201.p1
OG0007390	DANRE30054	TCONS_00013719.p1, TCONS_00013718.p1
OG0007391	DANRE35086	TCONS_00006040.p1
OG0007392	DANRE04860, DANRE04858, DANRE04859	TCONS_00052672.p1
OG0007393	DANRE12093	TCONS_00011541.p1
OG0007394	DANRE07734, DANRE07733	TCONS_00010962.p1
OG0007395	DANRE04069	TCONS_00013162.p1
OG0007396	DANRE38842, DANRE38841, DANRE38843	TCONS_00007368.p1
OG0007397	DANRE38807, DANRE38808	TCONS_00053178.p1
OG0007399	DANRE39639, DANRE39640	TCONS_00002016.p1
OG0007400	DANRE24512	TCONS_00021504.p1
OG0007402	DANRE24730	TCONS_00013464.p1
OG0007403	DANRE06465	TCONS_00010423.p1
OG0007405	DANRE12349	TCONS_00006553.p1
OG0007406	DANRE01446	TCONS_00004889.p1
OG0007407	DANRE04761	TCONS_00030604.p1
OG0007408	DANRE10196	TCONS_00017153.p1
OG0007409	DANRE10224, DANRE10225	TCONS_00018206.p1
OG0007410	DANRE28511, DANRE30430, DANRE03053	TCONS_00012815.p1
OG0007411	DANRE39541	TCONS_00020743.p1
OG0007412	DANRE42558	TCONS_00000425.p1
OG0007413	DANRE10248	TCONS_00055344.p1
OG0007414	DANRE36351	TCONS_00053253.p1
OG0007415	DANRE29208	TCONS_00003678.p1
OG0007416	DANRE07209, DANRE07210	TCONS_00044268.p1, TCONS_00042872.p1
OG0007417	DANRE35348, DANRE35349	TCONS_00004580.p1
OG0007418	DANRE08205, DANRE08204	TCONS_00004974.p1
OG0007419	DANRE29996	TCONS_00012322.p1
OG0007420	DANRE22876	TCONS_00050553.p1
OG0007421	DANRE01616, DANRE01615	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	DANRE11021, DANRE11020	TCONS_00011395.p1
OG0007423	DANRE15453, DANRE29404	TCONS_00013868.p1
OG0007424	DANRE24729, DANRE24728	TCONS_00013473.p1
OG0007425	DANRE12333	TCONS_00043934.p1
OG0007427	DANRE11179, DANRE11178	TCONS_00027248.p1
OG0007428	DANRE24212	TCONS_00041450.p1, TCONS_00055214.p1
OG0007429	DANRE31428, DANRE31429	TCONS_00049271.p1
OG0007430	DANRE00002, DANRE00003	TCONS_00000591.p1
OG0007431	DANRE10354	TCONS_00020262.p1
OG0007432	DANRE13294	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	DANRE37715, DANRE37716	TCONS_00019250.p1
OG0007436	DANRE41656, DANRE41655	TCONS_00004148.p1
OG0007437	DANRE04900, DANRE07235	TCONS_00027829.p1, TCONS_00027828.p1
OG0007438	DANRE24144	TCONS_00025516.p1
OG0007439	DANRE05901	TCONS_00016765.p1
OG0007440	DANRE02292, DANRE02291	TCONS_00048153.p1
OG0007441	DANRE24681	TCONS_00018310.p1
OG0007442	DANRE26604, DANRE26605, DANRE26603	TCONS_00053552.p1
OG0007443	DANRE00331	TCONS_00006361.p1, TCONS_00006360.p1
OG0007444	DANRE38408, DANRE38407, DANRE41111	TCONS_00028927.p1
OG0007445	DANRE24240	TCONS_00001021.p1
OG0007446	DANRE39669, DANRE39668	TCONS_00005993.p1
OG0007447	DANRE16222, DANRE16223	TCONS_00042554.p1
OG0007448	DANRE38975	TCONS_00028344.p1
OG0007450	DANRE05621, DANRE05622	TCONS_00012170.p1
OG0007451	DANRE24091	TCONS_00020489.p1
OG0007452	DANRE18998	TCONS_00043752.p1
OG0007453	DANRE30091, DANRE30092	TCONS_00015079.p1
OG0007454	DANRE42564, DANRE42563	TCONS_00022466.p1
OG0007455	DANRE24416	TCONS_00001304.p1
OG0007456	DANRE35403	TCONS_00017386.p1
OG0007457	DANRE25169	TCONS_00027985.p1
OG0007458	DANRE15779	TCONS_00054268.p1
OG0007459	DANRE11769	TCONS_00011184.p1
OG0007460	DANRE11272	TCONS_00011173.p1
OG0007461	DANRE11529, DANRE11530	TCONS_00011136.p1
OG0007462	DANRE21378	TCONS_00004455.p1
OG0007463	DANRE30867	TCONS_00023049.p1
OG0007465	DANRE07967, DANRE07968	TCONS_00005089.p1
OG0007466	DANRE38355, DANRE38356	TCONS_00015307.p1
OG0007467	DANRE23717, DANRE23718, DANRE23716, DANRE23710	TCONS_00029316.p1
OG0007468	DANRE16250, DANRE16251	TCONS_00027148.p1
OG0007471	DANRE37864	TCONS_00008793.p1
OG0007472	DANRE00512	TCONS_00027881.p1
OG0007473	DANRE02983	TCONS_00056776.p2
OG0007474	DANRE08159	TCONS_00034975.p1
OG0007475	DANRE24743, DANRE24744	TCONS_00034483.p1
OG0007476	DANRE29800, DANRE29801	TCONS_00053493.p1
OG0007477	DANRE29475	TCONS_00055325.p1
OG0007478	DANRE33485	TCONS_00006303.p1
OG0007479	DANRE15593, DANRE15594	TCONS_00014340.p1
OG0007480	DANRE05240, DANRE05239, DANRE05238	TCONS_00027117.p1
OG0007481	DANRE33331, DANRE33330	TCONS_00006126.p1
OG0007482	DANRE13898	TCONS_00050546.p1
OG0007483	DANRE22340	TCONS_00017917.p1
OG0007484	DANRE08931	TCONS_00011058.p1
OG0007485	DANRE11067	TCONS_00029182.p1
OG0007487	DANRE08241, DANRE08242	TCONS_00006042.p1, TCONS_00004732.p1
OG0007488	DANRE36992	TCONS_00056102.p1
OG0007489	DANRE11003	TCONS_00011180.p1
OG0007491	DANRE29088	TCONS_00026008.p1, TCONS_00026018.p1
OG0007492	DANRE30846	TCONS_00010188.p1
OG0007494	DANRE29007	TCONS_00005244.p1
OG0007495	DANRE35662	TCONS_00003309.p1
OG0007496	DANRE02885	TCONS_00003618.p1
OG0007497	DANRE35601, DANRE42448	TCONS_00021497.p1
OG0007498	DANRE09394	TCONS_00046777.p1
OG0007499	DANRE19954	TCONS_00011333.p1
OG0007500	DANRE16100, DANRE41707	TCONS_00002909.p1
OG0007501	DANRE31037	TCONS_00037490.p1
OG0007503	DANRE04343	TCONS_00021620.p1
OG0007504	DANRE15442	TCONS_00013281.p1, TCONS_00013301.p1
OG0007506	DANRE04411, DANRE43326	TCONS_00033341.p1, TCONS_00011706.p1
OG0007507	DANRE10948, DANRE10947	TCONS_00011576.p1
OG0007508	DANRE35140	TCONS_00015471.p1
OG0007509	DANRE33335	TCONS_00054447.p1
OG0007510	DANRE05836	TCONS_00018393.p1
OG0007512	DANRE42979	TCONS_00006292.p1, TCONS_00004689.p1
OG0007513	DANRE31001, DANRE31000	TCONS_00015244.p1, TCONS_00048348.p1
OG0007514	DANRE36408	TCONS_00052992.p1
OG0007515	DANRE30056	TCONS_00054371.p1
OG0007516	DANRE31183, DANRE41298	TCONS_00047818.p1
OG0007517	DANRE25778, DANRE25779, DANRE25777	TCONS_00024868.p1, TCONS_00024847.p1, TCONS_00024869.p1
OG0007518	DANRE31580	TCONS_00049603.p1
OG0007519	DANRE13007	TCONS_00045536.p1
OG0007520	DANRE00088, DANRE00090, DANRE00089, DANRE00087	TCONS_00054334.p1
OG0007521	DANRE05735, DANRE05734, DANRE16880, DANRE16879	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1
OG0007522	DANRE11801	TCONS_00037019.p1
OG0007524	DANRE06877, DANRE06876	TCONS_00021553.p1
OG0007525	DANRE21489	TCONS_00053226.p1
OG0007527	DANRE27156	TCONS_00020697.p1
OG0007528	DANRE26651	TCONS_00016340.p1
OG0007529	DANRE04034, DANRE04035	TCONS_00013712.p1
OG0007531	DANRE19264	TCONS_00028954.p1
OG0007533	DANRE16508, DANRE37545	TCONS_00027040.p1
OG0007540	DANRE24597, DANRE24596, DANRE36808, DANRE42695, DANRE42696	TCONS_00003007.p1
OG0007541	DANRE17621, DANRE17622, DANRE17624	TCONS_00011720.p1
OG0007542	DANRE35795, DANRE09858, DANRE09857, DANRE29166, DANRE24715	TCONS_00056860.p1
OG0007547	DANRE09010, DANRE09009, DANRE39300, DANRE13634	TCONS_00053767.p1
OG0007548	DANRE12233, DANRE12232	TCONS_00043034.p1
OG0007551	DANRE42253, DANRE42255, DANRE42254, DANRE42256, DANRE06869, DANRE06872, DANRE06871, DANRE06870, DANRE06873	TCONS_00019238.p1
OG0007553	DANRE31331	TCONS_00028137.p1
OG0007561	DANRE31893, DANRE29957, DANRE02599, DANRE17568, DANRE32637, DANRE32857, DANRE42398, DANRE32060, DANRE24469, DANRE31711, DANRE32061, DANRE17567, DANRE22687, DANRE02598, DANRE31892, DANRE29956, DANRE31891, DANRE32636, DANRE32856, DANRE32858, DANRE32638	TCONS_00052921.p1, TCONS_00032764.p1, TCONS_00036278.p1
OG0007582	DANRE16130, DANRE16129	TCONS_00047301.p1
OG0007583	DANRE22119, DANRE22120	TCONS_00025889.p1
OG0007584	DANRE29844	TCONS_00014181.p1
OG0007586	DANRE41141, DANRE41142	TCONS_00049145.p1
OG0007588	DANRE31329	TCONS_00024021.p1
OG0007589	DANRE15653	TCONS_00041793.p1
OG0007591	DANRE28953	TCONS_00002544.p1
OG0007592	DANRE41713, DANRE41714, DANRE35664, DANRE35663	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1
OG0007593	DANRE41033, DANRE41035, DANRE41034, DANRE41032	TCONS_00051391.p1
OG0007595	DANRE25584	TCONS_00049633.p1
OG0007596	DANRE37090	TCONS_00019598.p1
OG0007597	DANRE41110, DANRE41109	TCONS_00056560.p1
OG0007601	DANRE30199, DANRE30198	TCONS_00012592.p1
OG0007602	DANRE17332	TCONS_00053897.p1
OG0007603	DANRE12686	TCONS_00007849.p1
OG0007604	DANRE12964	TCONS_00008215.p1
OG0007605	DANRE05829	TCONS_00010403.p1
OG0007606	DANRE04412, DANRE04413	TCONS_00010402.p1
OG0007607	DANRE41103	TCONS_00051718.p1
OG0007609	DANRE39845	TCONS_00022589.p1
OG0007610	DANRE15863	TCONS_00049691.p1
OG0007611	DANRE11952, DANRE11954, DANRE11953	TCONS_00009954.p1
OG0007612	DANRE25890, DANRE25889	TCONS_00038095.p1
OG0007613	DANRE21468	TCONS_00053626.p1
OG0007614	DANRE13006	TCONS_00007077.p1
OG0007615	DANRE34001	TCONS_00049219.p1
OG0007616	DANRE09001	TCONS_00045337.p1
OG0007617	DANRE39217, DANRE39216	TCONS_00028755.p1
OG0007619	DANRE36323	TCONS_00051121.p1
OG0007621	DANRE40211	TCONS_00042782.p1
OG0007622	DANRE36978, DANRE01804	TCONS_00048817.p1
OG0007624	DANRE10072, DANRE10071	TCONS_00000852.p1
OG0007626	DANRE06752	TCONS_00022439.p1
OG0007628	DANRE23638, DANRE23637	TCONS_00044142.p1
OG0007630	DANRE00946, DANRE00945	TCONS_00022042.p1
OG0007632	DANRE11577, DANRE04527, DANRE04526	TCONS_00003461.p1
OG0007634	DANRE04843	TCONS_00031483.p1
OG0007635	DANRE22334	TCONS_00030629.p1
OG0007637	DANRE05443	TCONS_00011139.p1
OG0007638	DANRE09456	TCONS_00048910.p1
OG0007639	DANRE04331	TCONS_00030093.p1
OG0007640	DANRE28291, DANRE28290, DANRE01829	TCONS_00029159.p1
OG0007641	DANRE43086	TCONS_00028340.p1
OG0007642	DANRE24589, DANRE24590	TCONS_00015833.p1, TCONS_00020704.p1
OG0007643	DANRE35807, DANRE35806	TCONS_00002995.p1
OG0007645	DANRE35773	TCONS_00013025.p1
OG0007646	DANRE42483	TCONS_00044005.p1
OG0007647	DANRE39426	TCONS_00056859.p1
OG0007648	DANRE33753	TCONS_00001270.p1
OG0007649	DANRE24527, DANRE24526	TCONS_00026433.p1
OG0007650	DANRE24724, DANRE24717	TCONS_00015610.p1
OG0007652	DANRE40621, DANRE33376	TCONS_00016043.p1
OG0007653	DANRE16807	TCONS_00011069.p1
OG0007655	DANRE25995, DANRE28273, DANRE21755	TCONS_00028825.p1
OG0007657	DANRE38249	TCONS_00036175.p1
OG0007658	DANRE06949, DANRE06948	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1
OG0007659	DANRE20397	TCONS_00020526.p1
OG0007660	DANRE26242, DANRE26241	TCONS_00015904.p1
OG0007662	DANRE01198	TCONS_00010765.p1
OG0007663	DANRE41864	TCONS_00054988.p1
OG0007665	DANRE01416, DANRE01414, DANRE43222, DANRE01415, DANRE01417	TCONS_00025915.p1
OG0007666	DANRE28753, DANRE43046	TCONS_00014134.p1
OG0007667	DANRE19703	TCONS_00004476.p1
OG0007668	DANRE35347	TCONS_00005532.p1
OG0007669	DANRE25051	TCONS_00048639.p1
OG0007670	DANRE05713, DANRE05712	TCONS_00018865.p1
OG0007671	DANRE42117, DANRE10499, DANRE10501, DANRE10500	TCONS_00044650.p1
OG0007673	DANRE09062, DANRE09061	TCONS_00045388.p1
OG0007674	DANRE10891	TCONS_00010380.p1
OG0007675	DANRE03549	TCONS_00045118.p1
OG0007676	DANRE41267	TCONS_00016320.p1
OG0007677	DANRE00397	TCONS_00016523.p1
OG0007679	DANRE06163	TCONS_00027063.p1
OG0007680	DANRE35766	TCONS_00027847.p1
OG0007681	DANRE37636, DANRE37638, DANRE37637	TCONS_00028523.p1
OG0007684	DANRE19672, DANRE19671, DANRE19673	TCONS_00002541.p1
OG0007685	DANRE04773	TCONS_00011974.p1
OG0007686	DANRE39133	TCONS_00009166.p1
OG0007687	DANRE28499	TCONS_00012619.p1
OG0007689	DANRE33672	TCONS_00004752.p1
OG0007690	DANRE40980, DANRE40981	TCONS_00025906.p1
OG0007691	DANRE07949	TCONS_00045076.p1
OG0007692	DANRE01628, DANRE01629, DANRE01627	TCONS_00012253.p1
OG0007694	DANRE09163	TCONS_00007559.p1
OG0007695	DANRE15123, DANRE15095, DANRE15096	TCONS_00016848.p1
OG0007696	DANRE30938, DANRE25694	TCONS_00048269.p1
OG0007697	DANRE19573	TCONS_00005817.p1
OG0007698	DANRE19150	TCONS_00027879.p1
OG0007701	DANRE33601	TCONS_00006365.p1
OG0007702	DANRE33057	TCONS_00022997.p1
OG0007703	DANRE39178	TCONS_00030277.p1
OG0007704	DANRE42203, DANRE42204	TCONS_00020277.p1
OG0007705	DANRE04338	TCONS_00030893.p1
OG0007706	DANRE29546, DANRE29547	TCONS_00013018.p1
OG0007707	DANRE26456, DANRE08897, DANRE37976	TCONS_00001553.p1
OG0007708	DANRE41337	TCONS_00056281.p1
OG0007709	DANRE00175, DANRE10180	TCONS_00033233.p1
OG0007711	DANRE18140	TCONS_00001132.p1
OG0007712	DANRE03501	TCONS_00027070.p1
OG0007713	DANRE39528, DANRE39529	TCONS_00056171.p1
OG0007714	DANRE06420, DANRE06419	TCONS_00044242.p1
OG0007715	DANRE34222, DANRE34223	TCONS_00005015.p1
OG0007716	DANRE24766, DANRE24767	TCONS_00054367.p1
OG0007717	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332	TCONS_00020795.p1
OG0007718	DANRE24155	TCONS_00056410.p1
OG0007719	DANRE26903	TCONS_00051886.p1
OG0007721	DANRE05192, DANRE05193	TCONS_00025937.p1
OG0007722	DANRE02829	TCONS_00029664.p1
OG0007723	DANRE15072, DANRE15073	TCONS_00003218.p1
OG0007726	DANRE12762, DANRE12761, DANRE12760	TCONS_00051035.p1
OG0007727	DANRE09851, DANRE09852	TCONS_00015528.p1
OG0007729	DANRE25403	TCONS_00008094.p1
OG0007730	DANRE24583	TCONS_00008201.p1
OG0007732	DANRE20060, DANRE20061	TCONS_00027259.p1
OG0007733	DANRE40356	TCONS_00041133.p1, TCONS_00038935.p1
OG0007734	DANRE33248, DANRE40144	TCONS_00052703.p1
OG0007736	DANRE08414, DANRE08413	TCONS_00006108.p1
OG0007738	DANRE15281	TCONS_00039489.p1
OG0007739	DANRE22859	TCONS_00001041.p1
OG0007740	DANRE34978	TCONS_00040381.p1, TCONS_00039234.p1
OG0007741	DANRE11637, DANRE11636, DANRE06285, DANRE06284	TCONS_00011823.p1
OG0007743	DANRE23141	TCONS_00004286.p1
OG0007744	DANRE30723	TCONS_00047303.p1
OG0007745	DANRE25726	TCONS_00007839.p1, TCONS_00008596.p1
OG0007746	DANRE18835	TCONS_00011182.p1
OG0007748	DANRE16835, DANRE16834, DANRE05160	TCONS_00003490.p1
OG0007749	DANRE25829	TCONS_00049303.p1
OG0007750	DANRE16845	TCONS_00052600.p1
OG0007751	DANRE37539	TCONS_00027679.p1
OG0007752	DANRE33832	TCONS_00020869.p1
OG0007753	DANRE33431, DANRE33430	TCONS_00021657.p1
OG0007754	DANRE07572	TCONS_00050991.p1
OG0007755	DANRE25512, DANRE02769	TCONS_00023536.p1, TCONS_00023573.p1
OG0007756	DANRE05776	TCONS_00010764.p1
OG0007757	DANRE36374, DANRE36373	TCONS_00052660.p1
OG0007758	DANRE39766, DANRE39765	TCONS_00048344.p1
OG0007759	DANRE36189	TCONS_00014965.p1
OG0007760	DANRE22468	TCONS_00002867.p1
OG0007761	DANRE01779, DANRE23485	TCONS_00051649.p1
OG0007762	DANRE00030	TCONS_00021925.p1
OG0007763	DANRE23619, DANRE23618	TCONS_00053736.p1
OG0007766	DANRE03643	TCONS_00013847.p1
OG0007767	DANRE26292	TCONS_00052065.p1, TCONS_00052071.p1
OG0007768	DANRE35286	TCONS_00050962.p1, TCONS_00050973.p1
OG0007769	DANRE24756	TCONS_00013347.p1
OG0007771	DANRE37851	TCONS_00049529.p1
OG0007772	DANRE35600	TCONS_00021495.p1
OG0007774	DANRE41452	TCONS_00055592.p1
OG0007775	DANRE01021	TCONS_00005585.p1
OG0007776	DANRE19172	TCONS_00029043.p1
OG0007779	DANRE35838	TCONS_00055791.p1
OG0007780	DANRE17571, DANRE17572	TCONS_00010777.p1
OG0007781	DANRE25227	TCONS_00011085.p1
OG0007782	DANRE29657, DANRE29656	TCONS_00030973.p1
OG0007783	DANRE29889, DANRE29890	TCONS_00014436.p1
OG0007784	DANRE24714	TCONS_00057050.p1
OG0007785	DANRE30996	TCONS_00048431.p1
OG0007786	DANRE16722	TCONS_00010304.p1
OG0007787	DANRE39944	TCONS_00049248.p1
OG0007788	DANRE03890, DANRE03889	TCONS_00005604.p1
OG0007789	DANRE03223, DANRE03224	TCONS_00006466.p1
OG0007790	DANRE15507, DANRE15506	TCONS_00013913.p1
OG0007791	DANRE02817, DANRE02815, DANRE02816, DANRE02818	TCONS_00046054.p1
OG0007793	DANRE36342, DANRE36341	TCONS_00054253.p1
OG0007794	DANRE33634, DANRE33633	TCONS_00005639.p1
OG0007795	DANRE27405, DANRE27404, DANRE27406	TCONS_00053219.p1
OG0007796	DANRE10639, DANRE10640	TCONS_00029847.p1
OG0007797	DANRE03146	TCONS_00005266.p1
OG0007798	DANRE15789	TCONS_00035284.p1
OG0007799	DANRE09846, DANRE09847	TCONS_00020335.p1
OG0007800	DANRE07803	TCONS_00042611.p1
OG0007801	DANRE30539	TCONS_00013160.p1
OG0007802	DANRE09355, DANRE09354	TCONS_00014260.p1
OG0007803	DANRE16825	TCONS_00011075.p1
OG0007804	DANRE04614	TCONS_00046880.p1, TCONS_00045601.p1
OG0007805	DANRE08167, DANRE08168	TCONS_00034468.p1
OG0007806	DANRE14422, DANRE10197, DANRE36907, DANRE36906	TCONS_00052149.p1, TCONS_00052161.p1
OG0007807	DANRE03231, DANRE03232	TCONS_00027474.p1
OG0007808	DANRE36716	TCONS_00048621.p1
OG0007809	DANRE43187	TCONS_00042854.p1
OG0007810	DANRE02679	TCONS_00049548.p1
OG0007811	DANRE22151	TCONS_00039538.p1
OG0007812	DANRE23799, DANRE26904	TCONS_00019011.p1
OG0007813	DANRE09038	TCONS_00010597.p1
OG0007814	DANRE04379	TCONS_00030696.p1
OG0007816	DANRE41106	TCONS_00051033.p1
OG0007817	DANRE18041, DANRE18040	TCONS_00011643.p1
OG0007818	DANRE24277, DANRE24276	TCONS_00042428.p1
OG0007820	DANRE34636, DANRE34637	TCONS_00004697.p1
OG0007823	DANRE03242, DANRE03241	TCONS_00026099.p1
OG0007825	DANRE21307	TCONS_00020063.p1
OG0007826	DANRE01436	TCONS_00005832.p1, TCONS_00005866.p1
OG0007827	DANRE03768	TCONS_00003607.p1
OG0007828	DANRE19405, DANRE19406, DANRE19407	TCONS_00018966.p1
OG0007830	DANRE12914, DANRE12915	TCONS_00020303.p1
OG0007831	DANRE06160, DANRE06161, DANRE06159	TCONS_00026164.p1
OG0007832	DANRE05608, DANRE05607	TCONS_00011370.p1
OG0007833	DANRE40826	TCONS_00006612.p1, TCONS_00006644.p1
OG0007834	DANRE06456	TCONS_00027363.p1
OG0007836	DANRE06757	TCONS_00013500.p1
OG0007837	DANRE16053	TCONS_00044166.p1
OG0007838	DANRE39665, DANRE39666, DANRE39664, DANRE39663	TCONS_00005286.p1
OG0007841	DANRE03297, DANRE11199	TCONS_00031020.p1
OG0007842	DANRE26364, DANRE26363	TCONS_00056322.p1, TCONS_00056383.p1
OG0007843	DANRE20583	TCONS_00042751.p1
OG0007845	DANRE22109, DANRE22110	TCONS_00042237.p1, TCONS_00042291.p1
OG0007847	DANRE40577	TCONS_00054384.p1
OG0007848	DANRE04583	TCONS_00002380.p1, TCONS_00002373.p1
OG0007849	DANRE12087	TCONS_00002911.p1
OG0007850	DANRE00014	TCONS_00051270.p1, TCONS_00050100.p1
OG0007851	DANRE38882, DANRE38883	TCONS_00007485.p1
OG0007857	DANRE07290, DANRE07289, DANRE07291, DANRE06472	TCONS_00041622.p1
OG0007858	DANRE40953	TCONS_00027054.p1
OG0007859	DANRE42777	TCONS_00054876.p1
OG0007860	DANRE02681, DANRE02680, DANRE36712, DANRE40413, DANRE40412	TCONS_00036778.p1
OG0007862	DANRE26361, DANRE26362, DANRE29931	TCONS_00003659.p1
OG0007867	DANRE42272, DANRE42274, DANRE42273, DANRE42275, DANRE21991	TCONS_00041222.p1, TCONS_00035912.p1, TCONS_00022558.p1, TCONS_00022559.p1
OG0007872	DANRE13142, DANRE13141, DANRE43072, DANRE18043	TCONS_00021634.p1
OG0007876	DANRE21856, DANRE09134	TCONS_00028254.p1
OG0007876	DANRE39591, DANRE32470, DANRE14091	TCONS_00033136.p1
OG0007908	DANRE39192	TCONS_00008952.p1
OG0007911	DANRE10002	TCONS_00013377.p1
OG0007913	DANRE12739	TCONS_00029441.p1
OG0007915	DANRE18151	TCONS_00045868.p1
OG0007916	DANRE41547, DANRE41546	TCONS_00001800.p1
OG0007918	DANRE06819	TCONS_00015815.p1
OG0007920	DANRE31168, DANRE31166, DANRE31167	TCONS_00029346.p1
OG0007921	DANRE33937, DANRE33938	TCONS_00029040.p1, TCONS_00029041.p1
OG0007924	DANRE11767, DANRE11768	TCONS_00029623.p1
OG0007925	DANRE35390, DANRE39562	TCONS_00026279.p1
OG0007926	DANRE11595	TCONS_00013549.p1
OG0007927	DANRE31434, DANRE31433, DANRE31435	TCONS_00049435.p1
OG0007928	DANRE31629, DANRE31628	TCONS_00048735.p1
OG0007929	DANRE09742	TCONS_00019819.p1
OG0007932	DANRE09754, DANRE14710	TCONS_00018383.p1
OG0007933	DANRE12410	TCONS_00038185.p1
OG0007934	DANRE42581, DANRE42582	TCONS_00020622.p1
OG0007935	DANRE30643, DANRE05485, DANRE05486	TCONS_00001797.p1
OG0007936	DANRE18507, DANRE18508	TCONS_00018789.p1
OG0007937	DANRE10952	TCONS_00010772.p1
OG0007938	DANRE30775, DANRE30776	TCONS_00048548.p1
OG0007939	DANRE23916	TCONS_00047821.p1
OG0007940	DANRE18079, DANRE18077, DANRE18076, DANRE18078	TCONS_00012035.p1
OG0007941	DANRE30090, DANRE30089	TCONS_00045262.p1
OG0007943	DANRE19851	TCONS_00002346.p1
OG0007944	DANRE34868	TCONS_00042360.p1
OG0007945	DANRE08217, DANRE08216	TCONS_00015421.p1, TCONS_00016510.p1
OG0007946	DANRE23335, DANRE23334, DANRE23333	TCONS_00025570.p1
OG0007947	DANRE30186, DANRE30187	TCONS_00014143.p1
OG0007948	DANRE35016	TCONS_00004989.p1
OG0007949	DANRE21500	TCONS_00046532.p1
OG0007952	DANRE23982	TCONS_00003580.p1
OG0007954	DANRE18360	TCONS_00001019.p1
OG0007955	DANRE10662	TCONS_00011220.p1
OG0007956	DANRE00513	TCONS_00028826.p1
OG0007957	DANRE43440	TCONS_00020530.p1
OG0007958	DANRE30163	TCONS_00017230.p1
OG0007959	DANRE27159	TCONS_00054449.p1
OG0007960	DANRE41738, DANRE41737, DANRE41739	TCONS_00037916.p1, TCONS_00037963.p1
OG0007961	DANRE26537, DANRE26538, DANRE22150	TCONS_00002148.p1, TCONS_00001323.p1
OG0007962	DANRE20515	TCONS_00042128.p1
OG0007963	DANRE41290	TCONS_00052236.p1, TCONS_00052235.p1
OG0007964	DANRE01563	TCONS_00012968.p1
OG0007965	DANRE03000, DANRE02999	TCONS_00012868.p1
OG0007966	DANRE43416, DANRE43415	TCONS_00020648.p1
OG0007968	DANRE05367	TCONS_00052542.p1
OG0007969	DANRE01846	TCONS_00054636.p1
OG0007970	DANRE05985, DANRE05984, DANRE23172	TCONS_00051156.p3
