Orthogroup	DANRE	STRPU_ok
OG0008299	DANRE28767	STRPU_21979
OG0008300	DANRE15842	STRPU_04816
OG0008301	DANRE05945	STRPU_10433
OG0008304	DANRE42146	STRPU_06126
OG0008305	DANRE42094	STRPU_24911
OG0008306	DANRE13764, DANRE13763	STRPU_22535
OG0008307	DANRE30680	STRPU_14474
OG0008308	DANRE16045	STRPU_23004, STRPU_00879
OG0008309	DANRE21775, DANRE21776	STRPU_27303
OG0008311	DANRE11369	STRPU_21084
OG0008312	DANRE29069	STRPU_09184, STRPU_02153
OG0008313	DANRE04003, DANRE04002	STRPU_09450, STRPU_01512
OG0008314	DANRE15558, DANRE15557	STRPU_13492
OG0008315	DANRE29533, DANRE29532	STRPU_14415
OG0008318	DANRE11606	STRPU_20156
OG0008319	DANRE22912	STRPU_10660
OG0008320	DANRE20218, DANRE43277, DANRE20217	STRPU_10342
OG0008323	DANRE16787, DANRE16786	STRPU_06817
OG0008324	DANRE01115	STRPU_02507, STRPU_15127
OG0008325	DANRE26133	STRPU_25839
OG0008326	DANRE23947	STRPU_24796
OG0008327	DANRE37963, DANRE37964	STRPU_20125
OG0008328	DANRE39274	STRPU_05804
OG0008329	DANRE35793	STRPU_00446, STRPU_02376
OG0008331	DANRE11899, DANRE11900	STRPU_20497
OG0008333	DANRE08930, DANRE08929	STRPU_11315, STRPU_11297
OG0008334	DANRE41256, DANRE41255, DANRE19275, DANRE19274	STRPU_20359
OG0008335	DANRE41067	STRPU_18525
OG0008336	DANRE25716	STRPU_23707
OG0008337	DANRE42264	STRPU_00405, STRPU_19281
OG0008338	DANRE01716, DANRE23279, DANRE23280	STRPU_08070
OG0008339	DANRE18405, DANRE18404, DANRE18403	STRPU_24301
OG0008340	DANRE12777, DANRE12776, DANRE30804	STRPU_11747
OG0008341	DANRE11036	STRPU_20751
OG0008343	DANRE14708	STRPU_24543
OG0008345	DANRE38973	STRPU_22028
OG0008346	DANRE11370	STRPU_21445
OG0008347	DANRE29708	STRPU_25038
OG0008348	DANRE17655	STRPU_20322
OG0008349	DANRE33780	STRPU_05495
OG0008350	DANRE30027	STRPU_08341
OG0008352	DANRE00522, DANRE00521	STRPU_26393
OG0008353	DANRE25854, DANRE25853	STRPU_23329
OG0008354	DANRE23706, DANRE23705, DANRE23704	STRPU_26363
OG0008355	DANRE04471, DANRE04472	STRPU_21625
OG0008356	DANRE02813, DANRE02812	STRPU_10846, STRPU_10866
OG0008357	DANRE12718, DANRE12719	STRPU_27377
OG0008358	DANRE12537	STRPU_25317
OG0008359	DANRE36931	STRPU_07674
OG0008360	DANRE15139, DANRE15138	STRPU_26028
OG0008361	DANRE09045, DANRE14230	STRPU_07167
OG0008363	DANRE19998	STRPU_20468
OG0008364	DANRE16372, DANRE16371	STRPU_09334
OG0008365	DANRE15403, DANRE42161	STRPU_06534, STRPU_06566
OG0008367	DANRE05372, DANRE04344	STRPU_04677
OG0008368	DANRE15384, DANRE15383	STRPU_25002
OG0008369	DANRE07923	STRPU_14528
OG0008371	DANRE04306	STRPU_10307
OG0008374	DANRE31187, DANRE31186	STRPU_23293
OG0008376	DANRE35274, DANRE35275, DANRE24291	STRPU_03467
OG0008377	DANRE42123	STRPU_13157, STRPU_13135
OG0008378	DANRE15372, DANRE15373, DANRE15374	STRPU_22091
OG0008379	DANRE01808	STRPU_18971, STRPU_18958
OG0008380	DANRE17412	STRPU_15975, STRPU_00534
OG0008382	DANRE38269, DANRE38270	STRPU_25953, STRPU_00214
OG0008383	DANRE41070	STRPU_15386
OG0008384	DANRE09003, DANRE09002, DANRE09004	STRPU_21170, STRPU_21161
OG0008386	DANRE03808	STRPU_19149
OG0008387	DANRE35613	STRPU_14436, STRPU_14453
OG0008388	DANRE18843, DANRE18842, DANRE18844	STRPU_21467
OG0008391	DANRE01919, DANRE01921, DANRE01920	STRPU_20392
OG0008392	DANRE04087, DANRE30010	STRPU_00951, STRPU_08870
OG0008395	DANRE09558, DANRE09557	STRPU_04818
OG0008396	DANRE25934	STRPU_25821
OG0008399	DANRE19508, DANRE19509	STRPU_14733
OG0008400	DANRE02590, DANRE02589	STRPU_19240
OG0008401	DANRE02750	STRPU_21916
OG0008403	DANRE10132	STRPU_01793, STRPU_18104
OG0008404	DANRE19259	STRPU_19488
OG0008406	DANRE40069, DANRE40070	STRPU_18477, STRPU_18434
OG0008408	DANRE06352	STRPU_05353, STRPU_05354, STRPU_05355, STRPU_05352
OG0008410	DANRE23915	STRPU_14127, STRPU_14111
OG0008411	DANRE01037	STRPU_02213, STRPU_15593
OG0008412	DANRE13905	STRPU_27031
OG0008414	DANRE09923, DANRE09924	STRPU_15727
OG0008415	DANRE17838	STRPU_04989
OG0008416	DANRE05682	STRPU_26315
OG0008417	DANRE41393, DANRE26521	STRPU_00327, STRPU_10989
OG0008418	DANRE24591	STRPU_16738, STRPU_01710
OG0008419	DANRE04782	STRPU_20709, STRPU_20694
OG0008420	DANRE33776, DANRE33778, DANRE33777	STRPU_17810
OG0008422	DANRE38131	STRPU_20887, STRPU_20850
OG0008423	DANRE10470, DANRE10471	STRPU_21901
OG0008424	DANRE34570	STRPU_26600
OG0008425	DANRE09741, DANRE09740	STRPU_00237, STRPU_00238, STRPU_00239
OG0008432	DANRE42164	STRPU_05661
OG0008433	DANRE37610, DANRE37609	STRPU_05881, STRPU_05873, STRPU_05876, STRPU_05878
OG0008437	DANRE39110	STRPU_11835
OG0008443	DANRE17447	STRPU_17437
OG0008444	DANRE07067, DANRE07068, DANRE07066	STRPU_20695
OG0008448	DANRE11510, DANRE11508, DANRE11509	STRPU_20501
OG0008453	DANRE30591	STRPU_02351, STRPU_12764
OG0008507	DANRE39040, DANRE39039	STRPU_26599
OG0008509	DANRE22991	STRPU_10672, STRPU_00568
OG0008514	DANRE16268, DANRE16269	STRPU_05238
OG0008516	DANRE10694	STRPU_20906
OG0008522	DANRE19243	STRPU_22951
OG0008526	DANRE34698	STRPU_19221
OG0008527	DANRE18594, DANRE10776	STRPU_02036, STRPU_08031
OG0008528	DANRE13105	STRPU_00053, STRPU_10856, STRPU_10837
OG0008529	DANRE08618	STRPU_17306, STRPU_17296, STRPU_17315
OG0008530	DANRE06780, DANRE06781	STRPU_04864
OG0008531	DANRE12269	STRPU_06353
OG0008532	DANRE02784, DANRE02783	STRPU_22676
OG0008533	DANRE18543, DANRE18542	STRPU_17230
OG0008534	DANRE25231	STRPU_12965
OG0008535	DANRE39223, DANRE39224	STRPU_12636
OG0008536	DANRE29560	STRPU_22250
OG0008538	DANRE20514	STRPU_05701
OG0008539	DANRE25406	STRPU_21589
OG0008540	DANRE14947	STRPU_22614
OG0008542	DANRE21467	STRPU_27159
OG0008544	DANRE39597	STRPU_04610
OG0008545	DANRE17598	STRPU_04609
OG0008546	DANRE14151	STRPU_25412
OG0008550	DANRE36778	STRPU_15900
OG0008555	DANRE04481	STRPU_07891
OG0008556	DANRE10853, DANRE18326	STRPU_20940
OG0008557	DANRE37865	STRPU_26886
OG0008558	DANRE25066, DANRE25067	STRPU_11675
OG0008561	DANRE20325, DANRE07921	STRPU_14330
OG0008562	DANRE17268	STRPU_17513
OG0008563	DANRE40836	STRPU_14810
OG0008564	DANRE02471, DANRE02472	STRPU_01030, STRPU_23408
OG0008566	DANRE38077	STRPU_01511, STRPU_09451
OG0008567	DANRE04605, DANRE04606	STRPU_21574, STRPU_00280, STRPU_21575
OG0008570	DANRE21965	STRPU_27052
OG0008571	DANRE12509	STRPU_25293
OG0008572	DANRE00022	STRPU_17074
OG0008573	DANRE19385	STRPU_27209, STRPU_27193
OG0008575	DANRE30679	STRPU_12684
OG0008576	DANRE05957	STRPU_09300
OG0008577	DANRE03648	STRPU_21335, STRPU_21336
OG0008579	DANRE15081, DANRE15082	STRPU_07369
OG0008582	DANRE25587, DANRE31232	STRPU_12911
OG0008587	DANRE11955	STRPU_04458, STRPU_04459
OG0008588	DANRE03686	STRPU_08136
OG0008590	DANRE38041, DANRE38042	STRPU_00624, STRPU_08924
OG0008591	DANRE28969	STRPU_08776
OG0008592	DANRE00377, DANRE00376	STRPU_20422
OG0008593	DANRE36970, DANRE22377, DANRE22376	STRPU_22826, STRPU_01987
OG0008594	DANRE09836	STRPU_13513, STRPU_13514
OG0008595	DANRE17295, DANRE17294	STRPU_17088
OG0008596	DANRE14530	STRPU_13733
OG0008597	DANRE07096	STRPU_05887
OG0008600	DANRE05761, DANRE05760, DANRE05759	STRPU_09634
OG0008601	DANRE07138	STRPU_05526, STRPU_05588
OG0008602	DANRE05943	STRPU_21540
OG0008603	DANRE28372, DANRE28371	STRPU_25049
OG0008604	DANRE29551	STRPU_08788
OG0008605	DANRE37537, DANRE37538	STRPU_10276
OG0008606	DANRE20257	STRPU_26027
OG0008607	DANRE27459, DANRE27460	STRPU_20041
OG0008609	DANRE03557	STRPU_08444
OG0008611	DANRE17674	STRPU_20333
OG0008612	DANRE26593	STRPU_19400
OG0008613	DANRE31245	STRPU_22598
OG0008614	DANRE26105	STRPU_05135, STRPU_05062
OG0008616	DANRE10334, DANRE10333, DANRE10332	STRPU_26968
OG0008618	DANRE01660	STRPU_23452, STRPU_00991
OG0008619	DANRE11600	STRPU_20986
OG0008620	DANRE39841	STRPU_27286
OG0008624	DANRE43287	STRPU_01471, STRPU_08701
OG0008626	DANRE28396	STRPU_12902
OG0008627	DANRE20508	STRPU_05010
OG0008628	DANRE35278, DANRE35279	STRPU_05012
OG0008629	DANRE19769, DANRE19768	STRPU_26671
OG0008630	DANRE08236	STRPU_14253
OG0008632	DANRE29958	STRPU_13417
OG0008633	DANRE11269	STRPU_21548
OG0008634	DANRE11925, DANRE11924, DANRE10953, DANRE18320	STRPU_16142, STRPU_16135
OG0008636	DANRE24944	STRPU_11437
OG0008637	DANRE36329, DANRE36328	STRPU_10966
OG0008638	DANRE38763, DANRE38762	STRPU_22854
OG0008639	DANRE02162	STRPU_17687
OG0008640	DANRE05356, DANRE05355, DANRE05354	STRPU_12278
OG0008642	DANRE22591, DANRE22590	STRPU_25902
OG0008644	DANRE11817	STRPU_01537, STRPU_09422
OG0008645	DANRE37027	STRPU_25488
OG0008647	DANRE28267, DANRE28266	STRPU_24268
OG0008648	DANRE06620	STRPU_20706
OG0008649	DANRE43143	STRPU_20786
OG0008651	DANRE35010, DANRE08156	STRPU_02997
OG0008653	DANRE15446	STRPU_03813, STRPU_03830
OG0008654	DANRE03633	STRPU_08923, STRPU_00623
OG0008655	DANRE30950	STRPU_23670, STRPU_23645
OG0008656	DANRE03767	STRPU_20539
OG0008657	DANRE12603	STRPU_12812
OG0008658	DANRE18377	STRPU_24474
OG0008659	DANRE24340, DANRE24339	STRPU_17964
OG0008660	DANRE25813	STRPU_26727
OG0008661	DANRE03370	STRPU_10321
OG0008662	DANRE39605	STRPU_02682, STRPU_01683
OG0008664	DANRE24208	STRPU_20701
OG0008665	DANRE00277	STRPU_04286, STRPU_04316
OG0008666	DANRE22833	STRPU_02906
OG0008668	DANRE24049, DANRE24048, DANRE26487	STRPU_10099, STRPU_10162
OG0008669	DANRE26357	STRPU_13670, STRPU_02400
OG0008670	DANRE07072, DANRE42293	STRPU_13987, STRPU_13267
OG0008671	DANRE10910	STRPU_21426
OG0008672	DANRE34933	STRPU_27063
OG0008673	DANRE17542	STRPU_20722
OG0008674	DANRE15733	STRPU_05905
OG0008675	DANRE11878, DANRE11879, DANRE38115	STRPU_21091
OG0008676	DANRE15892, DANRE15891	STRPU_15392
OG0008677	DANRE10643	STRPU_24381
OG0008678	DANRE00301, DANRE00302	STRPU_15079
OG0008680	DANRE06212	STRPU_10241
OG0008681	DANRE41523	STRPU_24546
OG0008682	DANRE22797	STRPU_07049
OG0008683	DANRE27629	STRPU_10869
OG0008684	DANRE42050	STRPU_23419, STRPU_01018
OG0008685	DANRE12963	STRPU_20763
OG0008693	DANRE35999, DANRE36000	STRPU_03638, STRPU_03656
OG0008696	DANRE43031, DANRE28463, DANRE28464	STRPU_05417
OG0008758	DANRE25447	STRPU_24386
OG0008760	DANRE39974	STRPU_18381
OG0008763	DANRE15129, DANRE18089, DANRE15128	STRPU_21819
OG0008765	DANRE42705	STRPU_16849
OG0008767	DANRE10361	STRPU_24969
OG0008775	DANRE24777	STRPU_12800
OG0008778	DANRE38517	STRPU_26797
OG0008782	DANRE10205	STRPU_03227, STRPU_03212
OG0008784	DANRE36431	STRPU_18552
OG0008785	DANRE40047, DANRE40048	STRPU_20337
OG0008786	DANRE30978	STRPU_23971, STRPU_23947
OG0008790	DANRE04440	STRPU_20948
OG0008796	DANRE38059, DANRE38060	STRPU_20633
OG0008797	DANRE40748, DANRE40749	STRPU_14529
OG0008798	DANRE09043, DANRE09044	STRPU_05768, STRPU_25397
OG0008799	DANRE14578, DANRE14579	STRPU_20418
OG0008801	DANRE12630, DANRE12629	STRPU_12218
OG0008802	DANRE30566, DANRE30565	STRPU_08536
OG0008804	DANRE11733	STRPU_21216
OG0008805	DANRE21729, DANRE21728	STRPU_22199
OG0008806	DANRE04945	STRPU_01591, STRPU_13572
OG0008810	DANRE24341	STRPU_17255
OG0008812	DANRE15106	STRPU_21752, STRPU_21687
OG0008816	DANRE00451	STRPU_27134
OG0008820	DANRE14984	STRPU_16565
OG0008821	DANRE09036	STRPU_17770
OG0008822	DANRE35661	STRPU_08833
OG0008823	DANRE08198	STRPU_14792
OG0008826	DANRE28903	STRPU_18705
OG0008827	DANRE30017	STRPU_08935
OG0008828	DANRE42365, DANRE42366	STRPU_25128
OG0008829	DANRE00441	STRPU_21974
OG0008831	DANRE19423, DANRE19424	STRPU_10370
OG0008832	DANRE02516	STRPU_11455
OG0008835	DANRE20917	STRPU_06386
OG0008837	DANRE08220, DANRE08221	STRPU_15423
OG0008838	DANRE41615	STRPU_24536
OG0008840	DANRE01624, DANRE01623	STRPU_26071
OG0008841	DANRE28816	STRPU_09121, STRPU_02093
OG0008845	DANRE07162	STRPU_04159
OG0008847	DANRE10944	STRPU_20994
OG0008850	DANRE20420	STRPU_09710, STRPU_09754
OG0008851	DANRE08616	STRPU_19595
OG0008853	DANRE02857	STRPU_10987, STRPU_00325
OG0008855	DANRE04757	STRPU_09887
OG0008857	DANRE13118	STRPU_11438
OG0008859	DANRE04721	STRPU_09855
OG0008860	DANRE02341	STRPU_26149
OG0008861	DANRE26272	STRPU_25594
OG0008864	DANRE21016	STRPU_22978
OG0008865	DANRE33969, DANRE33968, DANRE33967	STRPU_09764, STRPU_09720
OG0008866	DANRE36316	STRPU_06833
OG0008868	DANRE04359	STRPU_02043, STRPU_09067
OG0008870	DANRE33681	STRPU_14599
OG0008871	DANRE33924, DANRE33925	STRPU_18960, STRPU_18973
OG0008872	DANRE17540	STRPU_18202, STRPU_01258
OG0008876	DANRE03533, DANRE03534	STRPU_04867
OG0008878	DANRE36788, DANRE36787	STRPU_23583
OG0008882	DANRE24612	STRPU_23617
OG0008883	DANRE15937	STRPU_14831
OG0008885	DANRE15048	STRPU_23289
OG0008888	DANRE17423	STRPU_20769
OG0008889	DANRE20978, DANRE20977	STRPU_00684
OG0008891	DANRE17257	STRPU_09409, STRPU_01549
OG0008893	DANRE12529	STRPU_10603
OG0008894	DANRE03025	STRPU_21088
OG0008896	DANRE12825	STRPU_25486
OG0008897	DANRE40908	STRPU_14328
OG0008898	DANRE30423, DANRE28957	STRPU_22440
OG0008900	DANRE30845	STRPU_21041
OG0008901	DANRE36660	STRPU_23945
OG0008907	DANRE24823, DANRE24822	STRPU_08899, STRPU_00920
OG0008911	DANRE31367, DANRE31369, DANRE31370, DANRE31368	STRPU_23911
OG0008913	DANRE22522	STRPU_07492
OG0008914	DANRE08866	STRPU_05773
OG0008915	DANRE15822	STRPU_09774, STRPU_09731
OG0008916	DANRE33880	STRPU_17664, STRPU_02257
OG0008917	DANRE11441, DANRE11440	STRPU_14205, STRPU_00420
OG0008918	DANRE13937	STRPU_26436
OG0008922	DANRE30774	STRPU_12017
OG0008923	DANRE18121, DANRE18122	STRPU_10400
OG0008924	DANRE22832	STRPU_01954, STRPU_22795
OG0008925	DANRE33931, DANRE33932	STRPU_06074
OG0008926	DANRE37163	STRPU_11477
OG0008927	DANRE00101	STRPU_19297, STRPU_01850
OG0008928	DANRE13551	STRPU_24544
OG0008929	DANRE11735	STRPU_21269
OG0008933	DANRE42952	STRPU_27447
OG0008934	DANRE04660, DANRE04659	STRPU_21689, STRPU_21754
OG0008936	DANRE37668	STRPU_27162
OG0008937	DANRE41540	STRPU_17002
OG0008938	DANRE33562	STRPU_10242
OG0008940	DANRE20105	STRPU_02222, STRPU_15583, STRPU_15582
OG0008942	DANRE36407	STRPU_00398, STRPU_19288
OG0008943	DANRE42942	STRPU_27437
OG0008945	DANRE33628, DANRE33629	STRPU_14839
OG0008946	DANRE20400	STRPU_04937
OG0008951	DANRE08120, DANRE08121	STRPU_03987
OG0008953	DANRE38171, DANRE38170, DANRE00749	STRPU_16715
OG0008955	DANRE04893, DANRE04894	STRPU_09386
OG0008959	DANRE01766, DANRE01767, DANRE01769	STRPU_10440
OG0008962	DANRE10890, DANRE07537	STRPU_21149
OG0008969	DANRE10208, DANRE13583	STRPU_25956, STRPU_00217
OG0008988	DANRE19599, DANRE36670, DANRE36671	STRPU_04608
OG0008990	DANRE03437, DANRE03438	STRPU_24624
OG0009043	DANRE39553	STRPU_26346
OG0009044	DANRE34873	STRPU_26657
OG0009052	DANRE31419	STRPU_06067
OG0009054	DANRE19806	STRPU_05671
OG0009055	DANRE31171	STRPU_06140
OG0009056	DANRE04937, DANRE04938	STRPU_21475
OG0009061	DANRE11019, DANRE11018	STRPU_21222
OG0009062	DANRE34597	STRPU_17603
OG0009063	DANRE42124, DANRE42125	STRPU_09011
OG0009064	DANRE24446	STRPU_10992, STRPU_00329
OG0009067	DANRE28510	STRPU_22918
OG0009069	DANRE00309	STRPU_20325
OG0009070	DANRE11969	STRPU_24372
OG0009071	DANRE18917, DANRE15010	STRPU_18036
OG0009075	DANRE40028	STRPU_27349
OG0009076	DANRE19897	STRPU_21791
OG0009078	DANRE21310	STRPU_17976
OG0009081	DANRE17164	STRPU_03743
OG0009083	DANRE04480	STRPU_07890
OG0009084	DANRE25581	STRPU_23332
OG0009085	DANRE36695, DANRE36694, DANRE36696	STRPU_11508
OG0009088	DANRE01933	STRPU_06044
OG0009089	DANRE05405, DANRE05404	STRPU_04113
OG0009091	DANRE36141	STRPU_08940
OG0009092	DANRE28370	STRPU_18524
OG0009095	DANRE12515	STRPU_25217
OG0009096	DANRE26149, DANRE26148	STRPU_10916
OG0009114	DANRE06200	STRPU_17775
OG0009117	DANRE11121, DANRE11122	STRPU_21627
OG0009119	DANRE14597	STRPU_25601
OG0009121	DANRE18049	STRPU_21223
OG0009123	DANRE18486, DANRE18487	STRPU_06302, STRPU_06258
OG0009125	DANRE05527, DANRE05526	STRPU_24283
OG0009127	DANRE39947	STRPU_23222, STRPU_23214
OG0009128	DANRE31236	STRPU_22817, STRPU_01976
OG0009129	DANRE33271	STRPU_14382
OG0009131	DANRE21280	STRPU_23350
OG0009133	DANRE13722	STRPU_07168
OG0009135	DANRE23509	STRPU_10851, STRPU_10832
OG0009137	DANRE01972, DANRE01971	STRPU_21381
OG0009140	DANRE23499	STRPU_25868
OG0009143	DANRE40761	STRPU_23160
OG0009145	DANRE37112	STRPU_06095
OG0009146	DANRE30156	STRPU_03440
OG0009147	DANRE03579, DANRE03581	STRPU_08123, STRPU_08110
OG0009148	DANRE24665, DANRE24663, DANRE24664	STRPU_08038
OG0009149	DANRE15277	STRPU_23294
OG0009150	DANRE01976	STRPU_21775
OG0009151	DANRE05357	STRPU_04151
OG0009152	DANRE04346	STRPU_04452
OG0009157	DANRE39561	STRPU_10287
OG0009158	DANRE11602, DANRE11603	STRPU_20536
OG0009163	DANRE30202	STRPU_08561
OG0009165	DANRE07285, DANRE07284	STRPU_05255, STRPU_05271
OG0009167	DANRE30255	STRPU_20374
OG0009168	DANRE17639	STRPU_20117
OG0009169	DANRE24536	STRPU_22980
OG0009170	DANRE10874	STRPU_09777
OG0009171	DANRE39866	STRPU_19879, STRPU_19854
OG0009172	DANRE13550	STRPU_17594
OG0009175	DANRE14934, DANRE14933, DANRE14932	STRPU_26390
OG0009176	DANRE28004, DANRE28005	STRPU_27434
OG0009178	DANRE06358	STRPU_14671
OG0009179	DANRE02068	STRPU_06403
OG0009180	DANRE35043	STRPU_15450
OG0009181	DANRE40404	STRPU_27212
OG0009182	DANRE40541	STRPU_20222
OG0009183	DANRE01526	STRPU_16143, STRPU_16136
OG0009185	DANRE40643, DANRE19655	STRPU_22244
OG0009190	DANRE28164	STRPU_26013
OG0009193	DANRE36630	STRPU_24699
OG0009194	DANRE07879, DANRE07878	STRPU_20966
OG0009195	DANRE35093	STRPU_14531
OG0009196	DANRE09824, DANRE09825	STRPU_02615, STRPU_24046
OG0009203	DANRE30972	STRPU_23886
OG0009207	DANRE30722, DANRE25050	STRPU_11510
OG0009217	DANRE08274, DANRE08273	STRPU_02561, STRPU_14763
OG0009231	DANRE42175	STRPU_21036
OG0009232	DANRE00448	STRPU_00346, STRPU_11006
OG0009293	DANRE17541	STRPU_18158
OG0009299	DANRE20995, DANRE20996	STRPU_27247
OG0009301	DANRE12122, DANRE12123	STRPU_20775
OG0009305	DANRE33391, DANRE33392	STRPU_22422
OG0009309	DANRE17253	STRPU_15753
OG0009313	DANRE29435	STRPU_09063
OG0009320	DANRE05523, DANRE01051	STRPU_17186, STRPU_00185
OG0009322	DANRE34895, DANRE34894	STRPU_19356
OG0009325	DANRE30860	STRPU_22844
OG0009328	DANRE11883	STRPU_20611
OG0009330	DANRE12201, DANRE12200, DANRE12199, DANRE12202	STRPU_24360
OG0009333	DANRE36613, DANRE36614	STRPU_23104
OG0009335	DANRE28879	STRPU_18515
OG0009336	DANRE15528	STRPU_05715, STRPU_05722
OG0009337	DANRE10761	STRPU_08010
OG0009339	DANRE30264	STRPU_18632, STRPU_18613
OG0009340	DANRE41801	STRPU_26745, STRPU_26760
OG0009341	DANRE23255	STRPU_01810, STRPU_17046
OG0009344	DANRE24052	STRPU_08941
OG0009345	DANRE03140, DANRE03141	STRPU_16504
OG0009347	DANRE11822	STRPU_09882
OG0009349	DANRE27193, DANRE27194	STRPU_13386, STRPU_13366
OG0009350	DANRE12597	STRPU_23605
OG0009352	DANRE03409	STRPU_09317
OG0009355	DANRE35742	STRPU_02384, STRPU_13692
OG0009356	DANRE03561	STRPU_08218
OG0009370	DANRE38892	STRPU_25379
OG0009371	DANRE14803	STRPU_07889
OG0009374	DANRE22434	STRPU_24017
OG0009378	DANRE24750	STRPU_08959
OG0009380	DANRE12386, DANRE12385, DANRE12384	STRPU_25365
OG0009382	DANRE26921	STRPU_20072
OG0009388	DANRE21974, DANRE21973	STRPU_09411, STRPU_01546
OG0009393	DANRE29855	STRPU_08626
OG0009398	DANRE03753	STRPU_21601
OG0009399	DANRE34993, DANRE34992	STRPU_03730
OG0009403	DANRE06958	STRPU_05854
OG0009404	DANRE18565	STRPU_17290
OG0009407	DANRE15433, DANRE15434	STRPU_08684
OG0009409	DANRE03305	STRPU_10435
OG0009410	DANRE02760, DANRE02759, DANRE02758, DANRE02470	STRPU_23978, STRPU_23955
OG0009415	DANRE34635	STRPU_23546
OG0009417	DANRE42631, DANRE42630	STRPU_13807
OG0009419	DANRE23923	STRPU_13653, STRPU_02413
OG0009424	DANRE05336, DANRE04376	STRPU_04613
OG0009425	DANRE03311, DANRE11010	STRPU_09568
OG0009426	DANRE10677	STRPU_21270
OG0009427	DANRE11354	STRPU_24851
OG0009428	DANRE21763, DANRE21760	STRPU_22042
OG0009430	DANRE06570, DANRE06569	STRPU_10107, STRPU_10170
OG0009431	DANRE37879	STRPU_01639, STRPU_11975
OG0009436	DANRE25825	STRPU_27432
OG0009440	DANRE16739, DANRE16742, DANRE16738	STRPU_21565
OG0009443	DANRE02267	STRPU_21055
OG0009446	DANRE36454	STRPU_19483
OG0009448	DANRE34622, DANRE34621	STRPU_14414
OG0009449	DANRE35554	STRPU_04994
OG0009452	DANRE01640, DANRE01641	STRPU_24431
OG0009472	DANRE36249	STRPU_11260, STRPU_11222
OG0009544	DANRE33548, DANRE33549	STRPU_15500
OG0009548	DANRE06327	STRPU_01524, STRPU_09436
OG0009554	DANRE43221	STRPU_26348
OG0009562	DANRE35443	STRPU_09241
OG0009566	DANRE28152, DANRE40105, DANRE40104, DANRE40106	STRPU_26352
OG0009568	DANRE21502	STRPU_19578
OG0009570	DANRE39747	STRPU_22569
OG0009575	DANRE25820	STRPU_26360
OG0009576	DANRE24747	STRPU_08859, STRPU_00962
OG0009585	DANRE38110, DANRE38109	STRPU_21656, STRPU_21721
OG0009590	DANRE39780	STRPU_23755
OG0009592	DANRE26258	STRPU_21966
OG0009597	DANRE37951	STRPU_06108
OG0009598	DANRE33459	STRPU_18816, STRPU_00241
OG0009607	DANRE05543	STRPU_21841
OG0009611	DANRE38394	STRPU_27385
OG0009612	DANRE08502	STRPU_05763
OG0009617	DANRE41382	STRPU_24964
OG0009620	DANRE12796	STRPU_21369
OG0009630	DANRE16454	STRPU_15429
OG0009638	DANRE41777	STRPU_13527
OG0009639	DANRE16313	STRPU_14236, STRPU_14229
OG0009640	DANRE42904	STRPU_05757
OG0009642	DANRE09861	STRPU_06902, STRPU_06947
OG0009649	DANRE00166	STRPU_21150
OG0009652	DANRE10928	STRPU_21372
OG0009656	DANRE07119	STRPU_00790, STRPU_19780
OG0009664	DANRE04556	STRPU_26425
OG0009665	DANRE07108	STRPU_05780
OG0009669	DANRE01095	STRPU_05422
OG0009675	DANRE11667, DANRE11666	STRPU_21291
OG0009678	DANRE15984	STRPU_18827
OG0009679	DANRE25365, DANRE25364	STRPU_01160, STRPU_18295
OG0009683	DANRE18012	STRPU_20848
OG0009687	DANRE43434, DANRE43433, DANRE43432	STRPU_20809
OG0009695	DANRE21267	STRPU_01953, STRPU_22794
OG0009700	DANRE40390	STRPU_23752
OG0009703	DANRE31490	STRPU_12053
OG0009714	DANRE09093	STRPU_01423
OG0009739	DANRE26732, DANRE26733	STRPU_05460, STRPU_05849
OG0009854	DANRE33962	STRPU_09333
OG0009856	DANRE37586	STRPU_23495
OG0009858	DANRE37863	STRPU_20788
OG0009864	DANRE35242, DANRE35243	STRPU_14579
OG0009865	DANRE25491	STRPU_12494, STRPU_12523
OG0009866	DANRE11436	STRPU_04157
OG0009873	DANRE22633	STRPU_22261
OG0009875	DANRE38865	STRPU_25864
OG0009877	DANRE06144	STRPU_05857
OG0009878	DANRE04384	STRPU_08147
OG0009879	DANRE20240, DANRE20241	STRPU_09767, STRPU_09724
OG0009882	DANRE05912	STRPU_21846
OG0009887	DANRE04120	STRPU_08659
OG0009890	DANRE06145	STRPU_26416
OG0009902	DANRE00987, DANRE00986	STRPU_02795
OG0009906	DANRE18372, DANRE18371	STRPU_20499
OG0009908	DANRE03142	STRPU_25008
OG0009912	DANRE38753	STRPU_08217, STRPU_08222, STRPU_08195, STRPU_08193
OG0009913	DANRE34193, DANRE34194	STRPU_20336
