Orthogroup	DANRE	SCHMD
OG0005895	DANRE01111	SCHMD12191
OG0005897	DANRE15609	SCHMD08042
OG0005899	DANRE30256	SCHMD12882, SCHMD12880
OG0005900	DANRE27122, DANRE27121, DANRE27123	SCHMD03686
OG0005901	DANRE12702	SCHMD15462
OG0005903	DANRE12234	SCHMD00050
OG0005909	DANRE26562, DANRE26561	SCHMD20781
OG0005913	DANRE08503, DANRE08504	SCHMD08000
OG0005917	DANRE37251	SCHMD29553, SCHMD28782
OG0005918	DANRE26860, DANRE26859	SCHMD16076, SCHMD19461
OG0005919	DANRE27437	SCHMD24140, SCHMD26763
OG0005921	DANRE00770, DANRE00771, DANRE07756, DANRE07757	SCHMD20283
OG0005922	DANRE01622	SCHMD00392
OG0005923	DANRE37950	SCHMD07170
OG0005924	DANRE26067, DANRE26068, DANRE26069	SCHMD07545
OG0005926	DANRE27181	SCHMD04836
OG0005927	DANRE42189	SCHMD05874
OG0005928	DANRE01870, DANRE01871	SCHMD22733, SCHMD16359
OG0005929	DANRE28882, DANRE28881, DANRE35644	SCHMD10353, SCHMD25481, SCHMD18026
OG0005930	DANRE18990, DANRE18989	SCHMD12780
OG0005932	DANRE12427, DANRE12426	SCHMD11131, SCHMD00511
OG0005933	DANRE33836, DANRE33835, DANRE35227	SCHMD09471
OG0005936	DANRE39451, DANRE39450	SCHMD24148, SCHMD16917
OG0005937	DANRE12548, DANRE12547, DANRE12549	SCHMD13453
OG0005939	DANRE25188	SCHMD09857
OG0005940	DANRE18047	SCHMD20079
OG0005942	DANRE01018, DANRE01019	SCHMD23166
OG0005946	DANRE40755, DANRE40756	SCHMD17764, SCHMD14112
OG0005947	DANRE16088	SCHMD04554
OG0005948	DANRE04336, DANRE05014, DANRE05013, DANRE05011, DANRE05012	SCHMD05630
OG0005949	DANRE36776	SCHMD04688
OG0005952	DANRE00112, DANRE00113	SCHMD14057
OG0005955	DANRE41176, DANRE41175	SCHMD28997
OG0005956	DANRE19452	SCHMD02817
OG0005959	DANRE13565	SCHMD19013
OG0005965	DANRE07318, DANRE07317, DANRE15870	SCHMD08437
OG0005966	DANRE30542, DANRE30541	SCHMD21323, SCHMD27755
OG0005967	DANRE29460, DANRE29461	SCHMD05472
OG0005969	DANRE05968, DANRE22135, DANRE22134, DANRE22133	SCHMD09557
OG0005970	DANRE21493	SCHMD01213
OG0005971	DANRE42629	SCHMD02682
OG0005973	DANRE05641	SCHMD13962
OG0005974	DANRE17648	SCHMD07776
OG0005977	DANRE31405, DANRE31403, DANRE31404	SCHMD05710, SCHMD05711
OG0005978	DANRE15157	SCHMD07295, SCHMD07297
OG0005979	DANRE38778	SCHMD02124
OG0005982	DANRE00484, DANRE00483	SCHMD25871, SCHMD22233
OG0005984	DANRE19178, DANRE19177	SCHMD15039, SCHMD22394
OG0005986	DANRE11830, DANRE37149	SCHMD08044
OG0005987	DANRE20527	SCHMD00944
OG0005989	DANRE26234	SCHMD16692, SCHMD13968, SCHMD16691
OG0005993	DANRE22273, DANRE22274	SCHMD11427, SCHMD18715
OG0005994	DANRE01522, DANRE27164	SCHMD29551, SCHMD27858
OG0005995	DANRE05970	SCHMD08037
OG0005998	DANRE40594, DANRE19430	SCHMD02380, SCHMD09950
OG0006000	DANRE18864	SCHMD01538
OG0006001	DANRE25824	SCHMD09797, SCHMD09796
OG0006002	DANRE31475, DANRE31474, DANRE31473	SCHMD03942
OG0006003	DANRE35433, DANRE35432, DANRE35431	SCHMD28801, SCHMD05202
OG0006005	DANRE20235	SCHMD22182, SCHMD08878
OG0006009	DANRE16038, DANRE16039	SCHMD19529
OG0006010	DANRE06602, DANRE06603, DANRE16464	SCHMD15502
OG0006011	DANRE33317	SCHMD19974, SCHMD20066
OG0006012	DANRE25962, DANRE25963, DANRE25961, DANRE38412	SCHMD04480, SCHMD08297, SCHMD18940
OG0006021	DANRE11154, DANRE17592, DANRE35232, DANRE07268, DANRE05561	SCHMD03610, SCHMD01661, SCHMD05816
OG0006031	DANRE12894, DANRE38362	SCHMD16657
OG0006062	DANRE28758, DANRE28759	SCHMD24107
OG0006063	DANRE20565, DANRE20567, DANRE20566	SCHMD23310, SCHMD03030
OG0006064	DANRE20071	SCHMD10442
OG0006065	DANRE40648	SCHMD02636
OG0006066	DANRE41650, DANRE16622	SCHMD10156
OG0006070	DANRE09408, DANRE36005	SCHMD12482, SCHMD20456
OG0006074	DANRE17468, DANRE17467	SCHMD10253
OG0006079	DANRE25248, DANRE25247	SCHMD04495, SCHMD03358, SCHMD04497
OG0006081	DANRE31421	SCHMD03767, SCHMD03768
OG0006083	DANRE25571, DANRE25570	SCHMD05588
OG0006084	DANRE15943, DANRE15942	SCHMD04050
OG0006085	DANRE25506, DANRE25507, DANRE00323	SCHMD06820, SCHMD25134
OG0006087	DANRE37182, DANRE43283, DANRE37181	SCHMD02837
OG0006094	DANRE07517, DANRE07516	SCHMD00777, SCHMD21575
OG0006095	DANRE17173	SCHMD01933
OG0006097	DANRE24039	SCHMD02082
OG0006098	DANRE23818	SCHMD03761
OG0006099	DANRE03620, DANRE28627, DANRE29421	SCHMD01333, SCHMD00446
OG0006100	DANRE26042, DANRE26043	SCHMD13497
OG0006101	DANRE37585, DANRE37584, DANRE37582, DANRE37583	SCHMD20998, SCHMD13053
OG0006102	DANRE19412	SCHMD05671
OG0006104	DANRE30099	SCHMD02621
OG0006106	DANRE24568	SCHMD07924
OG0006108	DANRE09233	SCHMD01135
OG0006111	DANRE00805	SCHMD08002
OG0006112	DANRE12711	SCHMD08098
OG0006113	DANRE24651, DANRE24652, DANRE24653	SCHMD19939, SCHMD12223
OG0006115	DANRE18916	SCHMD11076, SCHMD17247
OG0006116	DANRE19983	SCHMD23071, SCHMD20841
OG0006118	DANRE13598	SCHMD01132
OG0006119	DANRE06328, DANRE06329	SCHMD11970
OG0006120	DANRE04888, DANRE04887	SCHMD01574
OG0006121	DANRE20242	SCHMD07418
OG0006122	DANRE03702	SCHMD04954
OG0006123	DANRE06435	SCHMD01986
OG0006124	DANRE17897, DANRE17898	SCHMD06412
OG0006125	DANRE34373	SCHMD18618
OG0006127	DANRE12645, DANRE12644	SCHMD21305
OG0006128	DANRE25427	SCHMD10897
OG0006134	DANRE10582, DANRE10584, DANRE10583	SCHMD03678
OG0006136	DANRE43216, DANRE43217	SCHMD24287, SCHMD09864
OG0006137	DANRE13724, DANRE13723	SCHMD12111, SCHMD06962
OG0006141	DANRE25157	SCHMD14525
OG0006144	DANRE37479	SCHMD00428, SCHMD04861
OG0006145	DANRE22910	SCHMD01605
OG0006146	DANRE04972, DANRE04971	SCHMD09246
OG0006147	DANRE01741	SCHMD22070
OG0006148	DANRE00422	SCHMD13560, SCHMD22230
OG0006152	DANRE23287, DANRE23286	SCHMD06866
OG0006153	DANRE15824, DANRE07083	SCHMD01641
OG0006155	DANRE09888, DANRE09887	SCHMD16795, SCHMD26962
OG0006156	DANRE05993, DANRE05992	SCHMD29805, SCHMD27333, SCHMD28193, SCHMD01937
OG0006158	DANRE18011, DANRE11810	SCHMD08900
OG0006159	DANRE35670	SCHMD22266
OG0006160	DANRE30910	SCHMD05454
OG0006163	DANRE25987, DANRE25986, DANRE38409	SCHMD15384
OG0006164	DANRE38641	SCHMD06001
OG0006165	DANRE22494, DANRE22493, DANRE22492	SCHMD04333, SCHMD04332
OG0006167	DANRE23739, DANRE23740, DANRE16382, DANRE16381	SCHMD07995
OG0006168	DANRE30290, DANRE30289	SCHMD15829, SCHMD10612, SCHMD12485
OG0006177	DANRE37713, DANRE37714	SCHMD21293
OG0006180	DANRE26681, DANRE26680	SCHMD14399, SCHMD04884
OG0006181	DANRE13257	SCHMD26424, SCHMD08051, SCHMD08084
OG0006183	DANRE29713, DANRE29714	SCHMD11899
OG0006184	DANRE35470, DANRE35469, DANRE35467, DANRE35468	SCHMD09309
OG0006185	DANRE27169, DANRE27168, DANRE27167	SCHMD16220, SCHMD19381
OG0006186	DANRE40100, DANRE40101	SCHMD00394
OG0006187	DANRE13904	SCHMD19315, SCHMD19316, SCHMD07885
OG0006188	DANRE07386, DANRE43366	SCHMD05423
OG0006189	DANRE28624, DANRE35629, DANRE35630, DANRE35631	SCHMD01559
OG0006191	DANRE39537	SCHMD07313
OG0006192	DANRE05771, DANRE05775	SCHMD08338
OG0006196	DANRE07513	SCHMD07676
OG0006198	DANRE04521, DANRE04520	SCHMD06672, SCHMD06669, SCHMD06670
OG0006199	DANRE03649	SCHMD04415, SCHMD04413
OG0006202	DANRE27776	SCHMD08868
OG0006204	DANRE03153, DANRE03154	SCHMD16863
OG0006205	DANRE33863	SCHMD14314
OG0006209	DANRE34587, DANRE00320	SCHMD08326, SCHMD23138
OG0006215	DANRE33253, DANRE33254	SCHMD09655
OG0006216	DANRE02603	SCHMD09510
OG0006217	DANRE02455	SCHMD21927, SCHMD16840
OG0006219	DANRE21451, DANRE21452, DANRE21450	SCHMD06440
OG0006220	DANRE42935	SCHMD21546, SCHMD14506, SCHMD14507, SCHMD10957
OG0006221	DANRE10344, DANRE29145, DANRE29144, DANRE03350	SCHMD00700
OG0006224	DANRE23192	SCHMD00469
OG0006226	DANRE00424	SCHMD17067, SCHMD16763
OG0006227	DANRE34044	SCHMD16189, SCHMD22872, SCHMD24494
OG0006229	DANRE15936	SCHMD17318, SCHMD23866
OG0006230	DANRE41675, DANRE41674	SCHMD02493
OG0006233	DANRE36490	SCHMD06980
OG0006234	DANRE17683	SCHMD13683, SCHMD14118
OG0006235	DANRE25558, DANRE25557	SCHMD04538
OG0006239	DANRE12665, DANRE12667, DANRE12666	SCHMD01406
OG0006240	DANRE36672, DANRE36673	SCHMD29814
OG0006246	DANRE00449	SCHMD00484
OG0006247	DANRE19272	SCHMD22174
OG0006248	DANRE06880, DANRE06881	SCHMD12206, SCHMD10060
OG0006249	DANRE03718, DANRE03719	SCHMD14060, SCHMD13478, SCHMD08757
OG0006250	DANRE07127	SCHMD16390
OG0006252	DANRE09470, DANRE09471	SCHMD16745, SCHMD16993
OG0006253	DANRE36480, DANRE36479	SCHMD09135
OG0006254	DANRE29341	SCHMD04705
OG0006258	DANRE19030	SCHMD05887
OG0006259	DANRE18871	SCHMD06837
OG0006260	DANRE22086	SCHMD09985, SCHMD17439
OG0006261	DANRE13096, DANRE30739, DANRE02264	SCHMD24384
OG0006263	DANRE24117, DANRE24118	SCHMD00121
OG0006267	DANRE00418	SCHMD03685
OG0006268	DANRE40754	SCHMD06847
OG0006269	DANRE36731, DANRE36732	SCHMD04606
OG0006271	DANRE35905	SCHMD07857
OG0006274	DANRE43313, DANRE25054	SCHMD00455
OG0006275	DANRE11416	SCHMD29462, SCHMD24813, SCHMD16649
OG0006277	DANRE08231, DANRE08230, DANRE08233, DANRE08232	SCHMD24774
OG0006279	DANRE42307	SCHMD04231
OG0006280	DANRE17962	SCHMD15524, SCHMD19210
OG0006281	DANRE20618	SCHMD02340
OG0006282	DANRE01823	SCHMD08230
OG0006283	DANRE23890	SCHMD06325
OG0006284	DANRE42627	SCHMD20607, SCHMD19598
OG0006285	DANRE35155	SCHMD01607, SCHMD01606
OG0006286	DANRE24625, DANRE24626	SCHMD01297, SCHMD01298
OG0006287	DANRE10741	SCHMD02771
OG0006289	DANRE02205, DANRE02206	SCHMD08039
OG0006290	DANRE23006	SCHMD00955
OG0006291	DANRE39977	SCHMD09043
OG0006293	DANRE00138, DANRE00137	SCHMD16297
OG0006294	DANRE18822, DANRE18821	SCHMD15450, SCHMD16229
OG0006295	DANRE19856	SCHMD02966
OG0006297	DANRE36621	SCHMD09759
OG0006298	DANRE01607, DANRE01606	SCHMD01046, SCHMD24624
OG0006301	DANRE12054, DANRE12053, DANRE12051	SCHMD09923
OG0006304	DANRE11152, DANRE17438, DANRE17440, DANRE17439	SCHMD06368
OG0006305	DANRE22040, DANRE22039, DANRE15982	SCHMD12627
OG0006306	DANRE10076	SCHMD12510, SCHMD15396
OG0006310	DANRE39114, DANRE39115	SCHMD12354
OG0006311	DANRE25002	SCHMD23312
OG0006313	DANRE10086	SCHMD09169
OG0006314	DANRE42304	SCHMD08096
OG0006315	DANRE11260	SCHMD05407
OG0006316	DANRE00198, DANRE00199	SCHMD26139, SCHMD20052
OG0006319	DANRE40452, DANRE40453	SCHMD10541, SCHMD13166
OG0006321	DANRE38570, DANRE10578	SCHMD08365
OG0006322	DANRE20598	SCHMD10221
OG0006323	DANRE37133, DANRE37132, DANRE37131	SCHMD04105
OG0006325	DANRE35198, DANRE35197	SCHMD16004
OG0006327	DANRE21374	SCHMD15773
OG0006329	DANRE39682	SCHMD08342
OG0006330	DANRE39085	SCHMD08411
OG0006331	DANRE13138	SCHMD09182, SCHMD12138
OG0006332	DANRE37684, DANRE37685, DANRE37686	SCHMD14581
OG0006334	DANRE16756	SCHMD05752
OG0006335	DANRE36579	SCHMD11650, SCHMD08469
OG0006337	DANRE34797	SCHMD11987, SCHMD11989
OG0006340	DANRE05946	SCHMD19432
OG0006341	DANRE16542	SCHMD05125
OG0006344	DANRE39214, DANRE27258	SCHMD21084, SCHMD09358
OG0006346	DANRE34135	SCHMD01626
OG0006347	DANRE02099	SCHMD07723
OG0006349	DANRE40582	SCHMD05182
OG0006350	DANRE09366, DANRE09365	SCHMD09296
OG0006351	DANRE06008, DANRE42386, DANRE42388, DANRE42387, DANRE06007	SCHMD06816
OG0006352	DANRE16502, DANRE16503, DANRE06201	SCHMD07373
OG0006353	DANRE07948	SCHMD10639
OG0006360	DANRE43226	SCHMD08060
OG0006362	DANRE10073	SCHMD03337
OG0006363	DANRE00890	SCHMD19238
OG0006364	DANRE41213, DANRE41212	SCHMD06510, SCHMD06511
OG0006365	DANRE20484	SCHMD14860
OG0006370	DANRE38769, DANRE38768	SCHMD28920
OG0006372	DANRE15208	SCHMD07447
OG0006375	DANRE03585, DANRE03583, DANRE03582, DANRE03584	SCHMD00652
OG0006376	DANRE39853	SCHMD06608
OG0006377	DANRE19336	SCHMD10116
OG0006378	DANRE19595	SCHMD10668, SCHMD11255
OG0006379	DANRE11669	SCHMD18267
OG0006381	DANRE30686, DANRE12585	SCHMD24227, SCHMD16114
OG0006383	DANRE00009	SCHMD26033, SCHMD18774
OG0006386	DANRE39443, DANRE39444	SCHMD13835, SCHMD19804
OG0006387	DANRE05852, DANRE05851	SCHMD14692
OG0006392	DANRE41904	SCHMD15116, SCHMD12579
OG0006395	DANRE22284, DANRE22283	SCHMD08199
OG0006401	DANRE15389, DANRE23781	SCHMD19581, SCHMD26470
OG0006402	DANRE15996	SCHMD13826, SCHMD09114
OG0006406	DANRE03696	SCHMD27566
OG0006408	DANRE17799	SCHMD11225
OG0006414	DANRE19245, DANRE12927, DANRE12923, DANRE34345, DANRE03526	SCHMD18742
OG0006416	DANRE24129	SCHMD03354
OG0006443	DANRE00893, DANRE00894	SCHMD12255, SCHMD24636, SCHMD25778
OG0006448	DANRE27832	SCHMD18654
OG0006449	DANRE14730, DANRE14731	SCHMD06362
OG0006452	DANRE02762, DANRE22799	SCHMD23102, SCHMD15046
OG0006454	DANRE08298, DANRE34951	SCHMD07698, SCHMD07699
OG0006456	DANRE14385	SCHMD11711, SCHMD17298, SCHMD12535
OG0006457	DANRE28856	SCHMD16313
OG0006459	DANRE25979, DANRE25980	SCHMD21368
OG0006461	DANRE40456	SCHMD19693, SCHMD11861
OG0006462	DANRE03375, DANRE30415	SCHMD07729
OG0006463	DANRE19402, DANRE19401	SCHMD07130
OG0006464	DANRE22250	SCHMD12787, SCHMD19777
OG0006465	DANRE02945, DANRE02946, DANRE02944	SCHMD28077, SCHMD07507
OG0006467	DANRE39298	SCHMD04209
OG0006469	DANRE16763	SCHMD02780
OG0006470	DANRE15907	SCHMD16861
OG0006470	DANRE15908	SCHMD16860
OG0006472	DANRE38202, DANRE38201	SCHMD23852, SCHMD12162
OG0006474	DANRE39677	SCHMD03155, SCHMD23229, SCHMD24070
OG0006475	DANRE24226	SCHMD12763
OG0006476	DANRE01065, DANRE01064	SCHMD29103, SCHMD25388
OG0006478	DANRE29720	SCHMD01744
OG0006479	DANRE22957, DANRE22955, DANRE22956	SCHMD20030
OG0006480	DANRE22037	SCHMD01088
OG0006481	DANRE34163	SCHMD02855
OG0006482	DANRE18945, DANRE18946	SCHMD06492
OG0006484	DANRE40128, DANRE40556, DANRE40561, DANRE40560	SCHMD26840, SCHMD17566, SCHMD19702, SCHMD29583, SCHMD24056
OG0006486	DANRE36064, DANRE35988	SCHMD12934, SCHMD02395
OG0006488	DANRE07587, DANRE07586	SCHMD29514, SCHMD21588
OG0006490	DANRE30998, DANRE30997	SCHMD00433
OG0006501	DANRE08955	SCHMD05406
OG0006503	DANRE07132, DANRE07133, DANRE07134	SCHMD07908
OG0006505	DANRE03734, DANRE26394	SCHMD08554, SCHMD08796
OG0006507	DANRE22794	SCHMD22063
OG0006509	DANRE23625	SCHMD13705
OG0006510	DANRE36871	SCHMD11921
OG0006511	DANRE37056	SCHMD03048
OG0006512	DANRE29342	SCHMD12217, SCHMD11205
OG0006514	DANRE07332	SCHMD08264
OG0006515	DANRE04926, DANRE04925, DANRE04924	SCHMD03249
OG0006517	DANRE28275, DANRE28276	SCHMD00950
OG0006518	DANRE05484	SCHMD03959
OG0006519	DANRE17603, DANRE17604	SCHMD25528
OG0006520	DANRE01097, DANRE01098	SCHMD00155
OG0006523	DANRE13254	SCHMD12246, SCHMD13301
OG0006525	DANRE39739	SCHMD21904
OG0006526	DANRE13639	SCHMD14233
OG0006527	DANRE03126	SCHMD10447, SCHMD13054
OG0006528	DANRE15366	SCHMD09670
OG0006531	DANRE31049, DANRE31050, DANRE12470	SCHMD00423, SCHMD00419
OG0006532	DANRE02116	SCHMD27245
OG0006536	DANRE16747	SCHMD28548
OG0006537	DANRE16803, DANRE16802, DANRE16800, DANRE16801	SCHMD07012
OG0006538	DANRE01948	SCHMD09434
OG0006540	DANRE43223	SCHMD24252, SCHMD19265
OG0006542	DANRE01099	SCHMD07956
OG0006543	DANRE04511	SCHMD05909
OG0006544	DANRE36922, DANRE36923, DANRE36921	SCHMD05488
OG0006545	DANRE14779	SCHMD08819
OG0006546	DANRE17452, DANRE17453, DANRE17454	SCHMD22666, SCHMD26503
OG0006547	DANRE01017, DANRE01016	SCHMD01454
OG0006549	DANRE30654	SCHMD07432
OG0006550	DANRE31528, DANRE31529, DANRE31527	SCHMD05608
OG0006552	DANRE19095	SCHMD16090
OG0006553	DANRE15584, DANRE15585, DANRE30044	SCHMD03817
OG0006554	DANRE19522	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974
OG0006556	DANRE11973, DANRE11974, DANRE11975	SCHMD10898, SCHMD08118
OG0006557	DANRE25073, DANRE25074, DANRE25072	SCHMD15751
OG0006561	DANRE18058	SCHMD07629
OG0006563	DANRE28810, DANRE28809	SCHMD08352
OG0006564	DANRE07932, DANRE07931, DANRE07933	SCHMD15011
OG0006566	DANRE29055	SCHMD10136, SCHMD13813
OG0006567	DANRE01679	SCHMD25728, SCHMD21897, SCHMD15731
OG0006570	DANRE14648	SCHMD12205, SCHMD05328
OG0006571	DANRE33971	SCHMD00180, SCHMD27487
OG0006573	DANRE34641	SCHMD10554
OG0006574	DANRE21767, DANRE21766, DANRE21765	SCHMD18201
OG0006579	DANRE39282	SCHMD11335, SCHMD14843
OG0006583	DANRE17390	SCHMD08738
OG0006586	DANRE26201, DANRE26199, DANRE26200	SCHMD14590
OG0006588	DANRE22756	SCHMD29130
OG0006590	DANRE25511	SCHMD02740
OG0006591	DANRE10350	SCHMD02097
OG0006593	DANRE26311, DANRE26312	SCHMD08560
OG0006594	DANRE39229, DANRE39227, DANRE39230, DANRE39228	SCHMD00507
OG0006595	DANRE04332, DANRE04333	SCHMD08252
OG0006596	DANRE36993	SCHMD05657
OG0006597	DANRE06998	SCHMD04098
OG0006598	DANRE34799, DANRE34800	SCHMD23134
OG0006599	DANRE35346, DANRE40652, DANRE40653, DANRE40651	SCHMD28680
OG0006600	DANRE04050	SCHMD12543, SCHMD20580
OG0006603	DANRE39335	SCHMD13311, SCHMD24906
OG0006604	DANRE08282, DANRE08283	SCHMD12610
OG0006606	DANRE12518	SCHMD11990
OG0006607	DANRE10066, DANRE10065	SCHMD00025
OG0006608	DANRE12270, DANRE27630	SCHMD21063
OG0006610	DANRE15476, DANRE15475	SCHMD10412
OG0006614	DANRE32921, DANRE32922, DANRE32923, DANRE32924	SCHMD05476
OG0006615	DANRE14777, DANRE14778	SCHMD02189
OG0006616	DANRE26673	SCHMD12397
OG0006619	DANRE24678	SCHMD14686
OG0006621	DANRE35047	SCHMD06932
OG0006622	DANRE06401	SCHMD16418, SCHMD16456
OG0006623	DANRE25920	SCHMD00154
OG0006624	DANRE10511, DANRE10512	SCHMD28658, SCHMD27359
OG0006626	DANRE25071	SCHMD05850
OG0006628	DANRE25218, DANRE38495	SCHMD10378
OG0006630	DANRE13211	SCHMD02436
OG0006632	DANRE06687, DANRE06688, DANRE15628, DANRE07374	SCHMD11914, SCHMD18633
OG0006633	DANRE26873, DANRE26872, DANRE26871	SCHMD06460
OG0006636	DANRE09302	SCHMD09363
OG0006637	DANRE04008, DANRE04009	SCHMD17064, SCHMD26047
OG0006640	DANRE39218	SCHMD09877
OG0006646	DANRE37654, DANRE37653	SCHMD10329
OG0006647	DANRE13576	SCHMD12770, SCHMD12371
OG0006648	DANRE09069, DANRE09068	SCHMD23341
OG0006651	DANRE00823, DANRE00822	SCHMD07289, SCHMD06082
OG0006652	DANRE04727, DANRE04728, DANRE40360	SCHMD08119
OG0006653	DANRE28306	SCHMD04276, SCHMD04275
OG0006655	DANRE12365	SCHMD00645
OG0006658	DANRE11677, DANRE18834	SCHMD07703, SCHMD19832
OG0006662	DANRE00965	SCHMD11088, SCHMD02344
OG0006663	DANRE08633, DANRE08634	SCHMD05461
OG0006664	DANRE03439	SCHMD01212
OG0006666	DANRE21287	SCHMD00843
OG0006667	DANRE26598	SCHMD02023
OG0006668	DANRE16558, DANRE16559	SCHMD00035
OG0006669	DANRE19000, DANRE18999	SCHMD15456
OG0006670	DANRE40208, DANRE40209	SCHMD06283
OG0006673	DANRE00592, DANRE39690	SCHMD11139, SCHMD01947
OG0006677	DANRE09349	SCHMD28844
OG0006678	DANRE28792	SCHMD02351
OG0006680	DANRE35503	SCHMD07321, SCHMD04365
OG0006683	DANRE40259	SCHMD12055
OG0006684	DANRE30786	SCHMD03196
OG0006686	DANRE18994, DANRE18993, DANRE18992	SCHMD05511
OG0006688	DANRE37962	SCHMD02782
OG0006689	DANRE12368	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	DANRE23373, DANRE23374, DANRE23375	SCHMD02600
OG0006691	DANRE03684	SCHMD14621
OG0006692	DANRE15155, DANRE15154	SCHMD15336
OG0006693	DANRE16672	SCHMD00589
OG0006694	DANRE18391	SCHMD05629
OG0006695	DANRE07414	SCHMD06025
OG0006697	DANRE04313, DANRE10885	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	DANRE09646, DANRE09648, DANRE09647	SCHMD12118
OG0006700	DANRE13266, DANRE26751	SCHMD29051, SCHMD15433, SCHMD27357
OG0006702	DANRE15041	SCHMD29672
OG0006703	DANRE39207	SCHMD00739
OG0006705	DANRE36324	SCHMD14770, SCHMD13114
OG0006706	DANRE26557	SCHMD12854
OG0006707	DANRE41014, DANRE41015	SCHMD19389
OG0006708	DANRE09074, DANRE09073	SCHMD01518
OG0006709	DANRE42754, DANRE42753	SCHMD06005
OG0006712	DANRE23043	SCHMD13757
OG0006713	DANRE18050, DANRE07856	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	DANRE07244, DANRE07245, DANRE07243	SCHMD09869
OG0006718	DANRE04447	SCHMD28286
OG0006720	DANRE36497	SCHMD15330, SCHMD18737
OG0006721	DANRE28349	SCHMD06116
OG0006722	DANRE37554, DANRE37553	SCHMD18971, SCHMD24284
OG0006723	DANRE39823	SCHMD12671
OG0006725	DANRE36705	SCHMD15226
OG0006726	DANRE18406, DANRE18407	SCHMD22403
OG0006728	DANRE09817	SCHMD09693
OG0006729	DANRE40632	SCHMD09997, SCHMD07849
OG0006730	DANRE40426	SCHMD15242
OG0006731	DANRE08686, DANRE08687, DANRE08688, DANRE08689	SCHMD21262, SCHMD19367
OG0006733	DANRE19895, DANRE19894, DANRE19893, DANRE06825	SCHMD02938
OG0006734	DANRE11967	SCHMD13149, SCHMD15306
OG0006735	DANRE01761	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	DANRE15188	SCHMD17556, SCHMD11091
OG0006737	DANRE03073, DANRE03074, DANRE03072	SCHMD05655
OG0006741	DANRE22261	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000
OG0006742	DANRE06943, DANRE15666	SCHMD14364
OG0006743	DANRE39842	SCHMD06609
OG0006749	DANRE28961, DANRE28962	SCHMD17570, SCHMD17569
OG0006750	DANRE18340	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	DANRE34984	SCHMD12442
OG0006753	DANRE11805, DANRE11806	SCHMD08285
OG0006754	DANRE09950, DANRE13577	SCHMD13342
OG0006755	DANRE35544	SCHMD10228
OG0006757	DANRE13143, DANRE13144	SCHMD08426
OG0006758	DANRE22084	SCHMD05008, SCHMD10024
OG0006761	DANRE15637, DANRE15639, DANRE15638	SCHMD13526
OG0006764	DANRE06709, DANRE06710, DANRE06711	SCHMD22289
OG0006766	DANRE20282, DANRE20283	SCHMD07248
OG0006768	DANRE10387	SCHMD03977
OG0006771	DANRE22622, DANRE22623, DANRE18444, DANRE18443, DANRE18442	SCHMD07804, SCHMD15553
OG0006772	DANRE16400	SCHMD01476
OG0006776	DANRE29920, DANRE29919, DANRE29918	SCHMD10792
OG0006777	DANRE19888	SCHMD08214
OG0006780	DANRE11139, DANRE11138	SCHMD13525, SCHMD14457
OG0006791	DANRE22117, DANRE07395, DANRE22118	SCHMD15752
OG0006826	DANRE20199, DANRE20200	SCHMD05426
OG0006829	DANRE06462	SCHMD18846
OG0006830	DANRE20293	SCHMD01740
OG0006833	DANRE39031	SCHMD25705, SCHMD22029
OG0006835	DANRE15207	SCHMD11727, SCHMD11726
OG0006839	DANRE15731	SCHMD11239
OG0006842	DANRE16946	SCHMD07853
OG0006843	DANRE00575	SCHMD10166
OG0006844	DANRE25978, DANRE25977	SCHMD10998
OG0006846	DANRE11134	SCHMD24471
OG0006847	DANRE40951, DANRE40949, DANRE40950	SCHMD10920
OG0006848	DANRE04636, DANRE20561	SCHMD15273, SCHMD24879
OG0006851	DANRE11826, DANRE11827, DANRE11012, DANRE03308	SCHMD13891, SCHMD10310
OG0006853	DANRE30632	SCHMD21179
OG0006856	DANRE24719	SCHMD03115
OG0006857	DANRE21322, DANRE21323, DANRE21320, DANRE21321	SCHMD03719
OG0006858	DANRE13260, DANRE13259	SCHMD17672
OG0006860	DANRE39348	SCHMD14888, SCHMD01768
OG0006862	DANRE05434, DANRE05435	SCHMD08954
OG0006864	DANRE30356	SCHMD09900
OG0006867	DANRE04670, DANRE04669	SCHMD19722
OG0006871	DANRE36314	SCHMD19715
OG0006874	DANRE02204	SCHMD00242
OG0006875	DANRE19819	SCHMD14340
OG0006876	DANRE36350	SCHMD01180
OG0006877	DANRE25161	SCHMD28894, SCHMD14652
OG0006878	DANRE26618	SCHMD07673
OG0006881	DANRE07877	SCHMD13107
OG0006882	DANRE12968, DANRE12967	SCHMD08215
OG0006883	DANRE11548	SCHMD04789
OG0006886	DANRE33750	SCHMD04628
OG0006887	DANRE35935	SCHMD02004
OG0006889	DANRE12508	SCHMD19490
OG0006890	DANRE04449	SCHMD09977
OG0006891	DANRE15280, DANRE15279	SCHMD16311
OG0006892	DANRE42353	SCHMD06736, SCHMD03941
