Orthogroup	DANRE	ASTMX
OG0006689	DANRE12368	ASTMX02612
OG0006690	DANRE23373, DANRE23374, DANRE23375	ASTMX15458
OG0006691	DANRE03684	ASTMX01429
OG0006692	DANRE15155, DANRE15154	ASTMX15358
OG0006693	DANRE16672	ASTMX13879
OG0006694	DANRE18391	ASTMX03870
OG0006695	DANRE07414	ASTMX21264
OG0006696	DANRE04465	ASTMX04210
OG0006696	DANRE05504	ASTMX04552
OG0006697	DANRE04313	ASTMX19949
OG0006697	DANRE10885	ASTMX09481
OG0006698	DANRE09646, DANRE09648, DANRE09647	ASTMX14552
OG0006700	DANRE13266, DANRE26751	ASTMX18394
OG0006702	DANRE15041	ASTMX04300
OG0006703	DANRE39207	ASTMX15261
OG0006704	DANRE26929, DANRE26930	ASTMX03144
OG0006705	DANRE36324	ASTMX18210
OG0006706	DANRE26557	ASTMX06498
OG0006707	DANRE41014, DANRE41015	ASTMX05711
OG0006708	DANRE09074, DANRE09073	ASTMX11423
OG0006709	DANRE42754, DANRE42753	ASTMX12695
OG0006710	DANRE38095	ASTMX16956
OG0006711	DANRE15395, DANRE15393, DANRE15394, DANRE15396	ASTMX17012
OG0006712	DANRE23043	ASTMX19601
OG0006713	DANRE18050	ASTMX15643
OG0006713	DANRE07856	ASTMX17218
OG0006714	DANRE06658	ASTMX07976
OG0006715	DANRE02490	ASTMX14563
OG0006715	DANRE22758, DANRE22757	ASTMX06410
OG0006716	DANRE27259	ASTMX11731
OG0006717	DANRE07244, DANRE07245, DANRE07243	ASTMX04689
OG0006718	DANRE04447	ASTMX17392
OG0006719	DANRE36175	ASTMX11390
OG0006720	DANRE36497	ASTMX06026
OG0006721	DANRE28349	ASTMX18174
OG0006722	DANRE37553	ASTMX12405
OG0006723	DANRE39823	ASTMX13335
OG0006724	DANRE40260	ASTMX17753
OG0006725	DANRE36705	ASTMX09476
OG0006726	DANRE18406, DANRE18407	ASTMX03873
OG0006727	DANRE17270	ASTMX20842
OG0006728	DANRE09817	ASTMX14617
OG0006729	DANRE40632	ASTMX05077
OG0006731	DANRE08686, DANRE08687, DANRE08688, DANRE08689	ASTMX19985
OG0006732	DANRE42548, DANRE42549	ASTMX22779
OG0006733	DANRE19895, DANRE19894, DANRE19893	ASTMX09373
OG0006733	DANRE06825	ASTMX11811
OG0006734	DANRE11967	ASTMX04829
OG0006735	DANRE01761	ASTMX05292
OG0006736	DANRE15188	ASTMX03650
OG0006737	DANRE03073, DANRE03074, DANRE03072	ASTMX11682
OG0006738	DANRE41395	ASTMX13600
OG0006739	DANRE25130, DANRE15633	ASTMX02177
OG0006741	DANRE22261	ASTMX00781
OG0006742	DANRE06943	ASTMX08794
OG0006742	DANRE15666	ASTMX20354
OG0006743	DANRE39842	ASTMX13436
OG0006744	DANRE13367	ASTMX09205
OG0006744	DANRE02363, DANRE02364	ASTMX05381
OG0006745	DANRE22218, DANRE22215, DANRE22216, DANRE22217	ASTMX16122
OG0006747	DANRE10912, DANRE10913, DANRE10914, DANRE10915	ASTMX08104
OG0006747	DANRE05892	ASTMX12937
OG0006748	DANRE27992	ASTMX18321
OG0006749	DANRE28961, DANRE28962	ASTMX10213
OG0006750	DANRE18340	ASTMX03816
OG0006751	DANRE16470	ASTMX10960
OG0006752	DANRE34984	ASTMX03481
OG0006753	DANRE11805, DANRE11806	ASTMX08486
OG0006754	DANRE09950	ASTMX06832
OG0006755	DANRE35544	ASTMX00482
OG0006756	DANRE24740	ASTMX09700
OG0006757	DANRE13143, DANRE13144	ASTMX13935
OG0006758	DANRE22084	ASTMX00799
OG0006759	DANRE31502	ASTMX17468
OG0006760	DANRE00421	ASTMX10010
OG0006761	DANRE15637, DANRE15639, DANRE15638	ASTMX19006
OG0006762	DANRE05906, DANRE05907	ASTMX19374
OG0006762	DANRE03761	ASTMX06557
OG0006763	DANRE14963	ASTMX04265
OG0006763	DANRE14279, DANRE14280	ASTMX18089
OG0006764	DANRE06709, DANRE06710, DANRE06711	ASTMX04734
OG0006765	DANRE38619	ASTMX03547
OG0006766	DANRE20282, DANRE20283	ASTMX03906
OG0006768	DANRE10387	ASTMX01848
OG0006769	DANRE38421, DANRE38420	ASTMX00239
OG0006770	DANRE25957	ASTMX05163
OG0006770	DANRE13458, DANRE13459	ASTMX17797
OG0006771	DANRE22622, DANRE22623	ASTMX13731
OG0006771	DANRE18444, DANRE18443	ASTMX19126
OG0006772	DANRE16400	ASTMX17412
OG0006774	DANRE27767	ASTMX10054
OG0006775	DANRE03588, DANRE03589, DANRE03590	ASTMX07700
OG0006776	DANRE29920, DANRE29919, DANRE29918	ASTMX14097
OG0006777	DANRE19888	ASTMX09376
OG0006780	DANRE11139, DANRE11138	ASTMX04854
OG0006784	DANRE09776	ASTMX14614
OG0006786	DANRE23746, DANRE23748, DANRE23749, DANRE23747, DANRE23745, DANRE16232	ASTMX14916
OG0006786	DANRE16042	ASTMX09517
OG0006786	DANRE42872, DANRE42871	ASTMX00026
OG0006787	DANRE14271, DANRE09543	ASTMX01901
OG0006787	DANRE03678	ASTMX01425
OG0006788	DANRE24270	ASTMX22547
OG0006788	DANRE20491	ASTMX03502
OG0006788	DANRE38024, DANRE38023	ASTMX07005
OG0006788	DANRE18913	ASTMX18665
OG0006788	DANRE15017	ASTMX04286
OG0006789	DANRE40655	ASTMX03826, ASTMX05088
OG0006789	DANRE18355, DANRE18350, DANRE18351, DANRE18353, DANRE18352	ASTMX03823, ASTMX03825, ASTMX03830
OG0006790	DANRE10712, DANRE10709, DANRE10708, DANRE10710, DANRE10711, DANRE18255, DANRE18256, DANRE29573	ASTMX03877
OG0006791	DANRE22117	ASTMX08046
OG0006792	DANRE18037	ASTMX11145
OG0006792	DANRE10833	ASTMX08131
OG0006792	DANRE17963	ASTMX08930
OG0006793	DANRE09177	ASTMX15590
OG0006793	DANRE09151, DANRE09152, DANRE09175, DANRE09174, DANRE09173	ASTMX15591, ASTMX10413
OG0006794	DANRE00937, DANRE00936, DANRE00935	ASTMX14974
OG0006794	DANRE08045, DANRE08044	ASTMX14975, ASTMX14976
OG0006794	DANRE00962, DANRE00961, DANRE08033, DANRE08034	ASTMX22465
OG0006794	DANRE08137	ASTMX11871
OG0006795	DANRE28640	ASTMX15174, ASTMX15179
OG0006795	DANRE19024	ASTMX15175
OG0006796	DANRE12937, DANRE12939, DANRE12938	ASTMX21342
OG0006796	DANRE38236, DANRE38235	ASTMX16205
OG0006797	DANRE07875, DANRE38208, DANRE09546, DANRE31004, DANRE11524, DANRE22779, DANRE16397, DANRE07874, DANRE31003, DANRE29949, DANRE24799, DANRE09872, DANRE38207, DANRE33488, DANRE09873, DANRE15515, DANRE33492, DANRE30444, DANRE24800, DANRE29950, DANRE21188, DANRE21835, DANRE17593, DANRE22666, DANRE32876, DANRE36572, DANRE29555	ASTMX17943
OG0006827	DANRE27134	ASTMX03162
OG0006828	DANRE33264	ASTMX06916
OG0006829	DANRE06462	ASTMX16614
OG0006830	DANRE20293	ASTMX12230
OG0006831	DANRE05025	ASTMX02537
OG0006832	DANRE05650, DANRE05651	ASTMX05805
OG0006833	DANRE39031	ASTMX16981
OG0006835	DANRE15207	ASTMX09545
OG0006837	DANRE08129, DANRE08130	ASTMX12356
OG0006838	DANRE29999, DANRE30000	ASTMX04988
OG0006839	DANRE15729, DANRE15728	ASTMX16275
OG0006842	DANRE16946	ASTMX18470
OG0006843	DANRE00575	ASTMX15344, ASTMX15343
OG0006844	DANRE25978, DANRE25977	ASTMX05150
OG0006845	DANRE00889	ASTMX22497, ASTMX18536
OG0006846	DANRE11134	ASTMX04852
OG0006847	DANRE40951, DANRE40949, DANRE40950	ASTMX05035
OG0006848	DANRE04636	ASTMX02777
OG0006848	DANRE20561	ASTMX15411
OG0006849	DANRE04779	ASTMX10597
OG0006850	DANRE16405, DANRE16404	ASTMX17410
OG0006851	DANRE11826, DANRE11827, DANRE11012, DANRE03308	ASTMX10431
OG0006852	DANRE25832	ASTMX21034, ASTMX05169
OG0006852	DANRE30743	ASTMX05168
OG0006853	DANRE30632	ASTMX02147
OG0006856	DANRE24719	ASTMX15975
OG0006857	DANRE21323, DANRE21320, DANRE21321	ASTMX10533
OG0006859	DANRE37523, DANRE37522, DANRE37521, DANRE37525, DANRE37532, DANRE37533, DANRE37531, DANRE37534, DANRE37536, DANRE37535, DANRE37527, DANRE37526, DANRE37524, DANRE37529, DANRE37528, DANRE37530	ASTMX00755
OG0006860	DANRE39348	ASTMX08893
OG0006861	DANRE41588, DANRE41589	ASTMX12683
OG0006862	DANRE05434, DANRE05435	ASTMX04586
OG0006864	DANRE30356	ASTMX14844
OG0006865	DANRE37107, DANRE37108	ASTMX00544
OG0006866	DANRE28013, DANRE28011	ASTMX15118
OG0006867	DANRE04670, DANRE04669	ASTMX17195
OG0006869	DANRE39720, DANRE39721	ASTMX04037
OG0006871	DANRE36314	ASTMX18202
OG0006872	DANRE12533, DANRE12534, DANRE12532	ASTMX07240
OG0006873	DANRE35332, DANRE35331	ASTMX19378
OG0006874	DANRE02204	ASTMX10745
OG0006875	DANRE19819	ASTMX06127
OG0006876	DANRE36350	ASTMX11416
OG0006877	DANRE25161	ASTMX13244
OG0006878	DANRE26618	ASTMX16892
OG0006879	DANRE30943	ASTMX16173
OG0006880	DANRE02192, DANRE02193, DANRE02191	ASTMX10742
OG0006881	DANRE07877	ASTMX18811
OG0006882	DANRE12968, DANRE12967	ASTMX02554
OG0006885	DANRE36038	ASTMX15506
OG0006886	DANRE33750	ASTMX09095
OG0006887	DANRE35935	ASTMX11439
OG0006888	DANRE20632	ASTMX09251
OG0006889	DANRE12508	ASTMX07203
OG0006890	DANRE04449	ASTMX17391
OG0006891	DANRE15280, DANRE15279	ASTMX19493
OG0006892	DANRE42353	ASTMX00090
OG0006893	DANRE35990, DANRE35991, DANRE35992	ASTMX07824
OG0006894	DANRE04254, DANRE04253	ASTMX19536
OG0006895	DANRE04051	ASTMX01494
OG0006896	DANRE16360, DANRE16361	ASTMX21118
OG0006896	DANRE39466	ASTMX01593
OG0006897	DANRE34848, DANRE34849, DANRE34850	ASTMX03361
OG0006898	DANRE12640	ASTMX06272
OG0006899	DANRE25627, DANRE25626	ASTMX19445
OG0006901	DANRE42359, DANRE42358	ASTMX00087
OG0006902	DANRE40997	ASTMX14454
OG0006903	DANRE09420	ASTMX10135
OG0006903	DANRE03354, DANRE03353	ASTMX10443
OG0006904	DANRE04837, DANRE04838	ASTMX18096
OG0006905	DANRE36867	ASTMX21329
OG0006906	DANRE35097	ASTMX11180
OG0006907	DANRE30638	ASTMX21343
OG0006908	DANRE34940	ASTMX03466
OG0006909	DANRE40335	ASTMX01775
OG0006911	DANRE07250	ASTMX04692
OG0006912	DANRE18257	ASTMX03849
OG0006914	DANRE00540, DANRE00539	ASTMX15342
OG0006916	DANRE19207, DANRE19208, DANRE19209	ASTMX16770
OG0006917	DANRE08924	ASTMX19078
OG0006918	DANRE09402	ASTMX16285
OG0006919	DANRE03724	ASTMX19164
OG0006920	DANRE41930	ASTMX09808
OG0006922	DANRE09587, DANRE09586	ASTMX09149, ASTMX09150
OG0006923	DANRE14202	ASTMX08705
OG0006924	DANRE34932	ASTMX15741
OG0006925	DANRE10925, DANRE10926	ASTMX08108
OG0006926	DANRE14985	ASTMX04276
OG0006928	DANRE18223	ASTMX20820, ASTMX17417
OG0006929	DANRE10027	ASTMX14469
OG0006930	DANRE41147	ASTMX18849
OG0006931	DANRE18816	ASTMX01266
OG0006932	DANRE03602, DANRE03603, DANRE29298	ASTMX01417
OG0006934	DANRE42873	ASTMX00025
OG0006935	DANRE04751	ASTMX18496
OG0006936	DANRE05124	ASTMX10953
OG0006937	DANRE39416	ASTMX14042
OG0006938	DANRE01654	ASTMX05289
OG0006939	DANRE05866, DANRE05865	ASTMX13531
OG0006942	DANRE40029	ASTMX13442
OG0006943	DANRE31332	ASTMX16314
OG0006945	DANRE42360	ASTMX00086, ASTMX21538
OG0006946	DANRE00393, DANRE00394, DANRE00392	ASTMX14240
OG0006947	DANRE03673	ASTMX01422
OG0006948	DANRE05810	ASTMX02465
OG0006949	DANRE12732	ASTMX06229
OG0006951	DANRE14887, DANRE14889, DANRE14888	ASTMX12012
OG0006952	DANRE14759	ASTMX00883
OG0006953	DANRE01132	ASTMX13999
OG0006954	DANRE11015	ASTMX20718
OG0006955	DANRE30983	ASTMX07110
OG0006957	DANRE06715, DANRE06716	ASTMX04737
OG0006958	DANRE35182	ASTMX14580
OG0006959	DANRE37495	ASTMX03957, ASTMX19214
OG0006960	DANRE42368	ASTMX00079
OG0006962	DANRE02782	ASTMX00716
OG0006964	DANRE09142	ASTMX21391
OG0006965	DANRE34544, DANRE34543	ASTMX06957
OG0006966	DANRE12258	ASTMX09198
OG0006967	DANRE03623	ASTMX07737
OG0006968	DANRE26323	ASTMX20101
OG0006969	DANRE06563	ASTMX15725
OG0006970	DANRE16466, DANRE16465	ASTMX10956
OG0006970	DANRE06600	ASTMX17588
OG0006971	DANRE40878, DANRE40877	ASTMX14444
OG0006972	DANRE25189	ASTMX02143
OG0006974	DANRE13323, DANRE13322	ASTMX18253
OG0006974	DANRE12079	ASTMX09496
OG0006974	DANRE04090, DANRE04089, DANRE04088	ASTMX01542
OG0006975	DANRE09037	ASTMX05767
OG0006976	DANRE18544, DANRE18545	ASTMX01198
OG0006977	DANRE02258	ASTMX13939
OG0006978	DANRE34823, DANRE34824	ASTMX03349
OG0006979	DANRE38972	ASTMX20387
OG0006981	DANRE25411	ASTMX18249
OG0006982	DANRE33288	ASTMX06903
OG0006983	DANRE23215	ASTMX04803
OG0006984	DANRE37712, DANRE25429	ASTMX01069, ASTMX17758
OG0006985	DANRE02673	ASTMX08374
OG0006987	DANRE18282, DANRE18283	ASTMX03786
OG0006988	DANRE29990	ASTMX04994
OG0006989	DANRE21381	ASTMX13258
OG0006990	DANRE17525, DANRE17526, DANRE17527	ASTMX12780
OG0006991	DANRE22662, DANRE22663, DANRE22661	ASTMX17290
OG0006992	DANRE03940	ASTMX01520
OG0006993	DANRE08645	ASTMX15549
OG0006994	DANRE41698	ASTMX16722
OG0006995	DANRE14381, DANRE14382	ASTMX13568
OG0006996	DANRE04792	ASTMX17714
OG0006997	DANRE31374, DANRE31375	ASTMX16081
OG0006998	DANRE03324, DANRE43324	ASTMX20511
OG0006999	DANRE10373, DANRE10372	ASTMX01835
OG0007000	DANRE40871, DANRE40870	ASTMX15934
OG0007001	DANRE31299	ASTMX14381
OG0007002	DANRE19224, DANRE19223	ASTMX16784
OG0007003	DANRE38881	ASTMX15526
OG0007004	DANRE24109, DANRE24111	ASTMX09577
OG0007005	DANRE07555, DANRE07554	ASTMX22123
OG0007006	DANRE24251	ASTMX06196
OG0007007	DANRE01269, DANRE01270	ASTMX02970
OG0007008	DANRE00565	ASTMX15324
OG0007009	DANRE35325	ASTMX19873
OG0007010	DANRE17817	ASTMX11111
OG0007011	DANRE08885, DANRE08884, DANRE08883	ASTMX05849
OG0007012	DANRE37825, DANRE37827, DANRE37828, DANRE37826	ASTMX09660
OG0007013	DANRE04152	ASTMX04505
OG0007014	DANRE16137, DANRE16136	ASTMX08585
OG0007015	DANRE22599, DANRE22598	ASTMX17285
OG0007018	DANRE07063	ASTMX14959
OG0007019	DANRE04085	ASTMX01540
OG0007020	DANRE35391, DANRE35392	ASTMX09751
OG0007021	DANRE42259	ASTMX12977
OG0007022	DANRE01733	ASTMX05294
OG0007023	DANRE21295	ASTMX16844
OG0007024	DANRE25046	ASTMX00414
OG0007025	DANRE39883	ASTMX02047
OG0007026	DANRE25877	ASTMX05189
OG0007027	DANRE41272	ASTMX19969
OG0007029	DANRE02752, DANRE02753	ASTMX00701
OG0007031	DANRE40046	ASTMX20247
OG0007032	DANRE42519	ASTMX00154
OG0007033	DANRE18803, DANRE18804	ASTMX01258
OG0007034	DANRE21262	ASTMX14249
OG0007035	DANRE35003	ASTMX03494
OG0007035	DANRE08155	ASTMX12369
OG0007036	DANRE14569, DANRE14568, DANRE14567, DANRE14566	ASTMX13788
OG0007037	DANRE42762	ASTMX12701
OG0007038	DANRE40365	ASTMX01792
OG0007039	DANRE18016	ASTMX01368, ASTMX11134
OG0007040	DANRE34356	ASTMX09108
OG0007041	DANRE37642	ASTMX12415
OG0007041	DANRE25606	ASTMX17229
OG0007042	DANRE10636	ASTMX10661
OG0007043	DANRE04197	ASTMX12586
OG0007044	DANRE16211, DANRE16212	ASTMX08265
OG0007045	DANRE10111	ASTMX05785
OG0007046	DANRE11415	ASTMX11335
OG0007047	DANRE14646	ASTMX00903
OG0007048	DANRE30007	ASTMX04983
OG0007048	DANRE03630	ASTMX07732
OG0007049	DANRE12278	ASTMX02583
OG0007050	DANRE07382	ASTMX11641
OG0007053	DANRE29142	ASTMX17068
OG0007054	DANRE29653, DANRE29652	ASTMX07334
OG0007055	DANRE33530	ASTMX13195
OG0007056	DANRE07920	ASTMX05882
OG0007057	DANRE37617	ASTMX12425
OG0007058	DANRE13123	ASTMX07059
OG0007059	DANRE03981	ASTMX01512
OG0007060	DANRE10375, DANRE10374	ASTMX01836
OG0007061	DANRE22042, DANRE22041	ASTMX10503
OG0007062	DANRE13114, DANRE13113	ASTMX15159
OG0007063	DANRE09361	ASTMX10117
OG0007064	DANRE07304	ASTMX19560
OG0007065	DANRE12615, DANRE12616	ASTMX06285
OG0007066	DANRE19801	ASTMX22476
OG0007067	DANRE39351	ASTMX08892
OG0007068	DANRE39233, DANRE39232	ASTMX10090
OG0007070	DANRE26939	ASTMX03138
OG0007071	DANRE11842, DANRE11840	ASTMX08483
OG0007072	DANRE12173, DANRE12174, DANRE12175	ASTMX07084
OG0007073	DANRE08821	ASTMX19088
OG0007074	DANRE27996, DANRE27997, DANRE27999, DANRE27998	ASTMX18317
OG0007075	DANRE03285	ASTMX15828
OG0007075	DANRE43299	ASTMX07345
OG0007076	DANRE30964, DANRE30963	ASTMX16160
OG0007077	DANRE17836, DANRE17837	ASTMX11100
OG0007078	DANRE10502	ASTMX15143
OG0007079	DANRE05491	ASTMX04560
OG0007080	DANRE18620	ASTMX08945
OG0007081	DANRE29557, DANRE29558, DANRE29559	ASTMX07386
OG0007082	DANRE30592	ASTMX10303
OG0007083	DANRE14647	ASTMX00902
OG0007084	DANRE36884, DANRE36883	ASTMX21153
OG0007085	DANRE12395, DANRE12396	ASTMX02625
OG0007086	DANRE12497	ASTMX07211
OG0007087	DANRE10797, DANRE10795, DANRE10794	ASTMX08152
OG0007088	DANRE27920	ASTMX15682
OG0007089	DANRE07652, DANRE07651	ASTMX02285
OG0007090	DANRE21490	ASTMX06534, ASTMX02841
OG0007091	DANRE11390, DANRE11389	ASTMX11325
OG0007092	DANRE18833	ASTMX01277
OG0007093	DANRE38295	ASTMX22411, ASTMX21833
OG0007094	DANRE11853, DANRE11852	ASTMX08477
OG0007095	DANRE10009, DANRE10008	ASTMX09063
OG0007096	DANRE17506	ASTMX11766, ASTMX03776
OG0007097	DANRE39435	ASTMX19019
OG0007098	DANRE25426, DANRE25425	ASTMX01065
OG0007099	DANRE16832	ASTMX18631
OG0007100	DANRE20633, DANRE20634	ASTMX09252
OG0007102	DANRE41563, DANRE41565, DANRE41564	ASTMX09794
OG0007103	DANRE03284	ASTMX15827
OG0007104	DANRE00996	ASTMX02246, ASTMX12173
OG0007105	DANRE37505	ASTMX19209
OG0007106	DANRE21012, DANRE21013, DANRE21015, DANRE21014	ASTMX00806
OG0007107	DANRE15981, DANRE15980, DANRE15979	ASTMX19243
OG0007108	DANRE01033, DANRE01034	ASTMX12153
OG0007111	DANRE24115, DANRE24114	ASTMX09580
OG0007111	DANRE26940	ASTMX03137
OG0007112	DANRE25814	ASTMX05122
OG0007113	DANRE21296	ASTMX16843
OG0007114	DANRE10602, DANRE14572	ASTMX13798
OG0007115	DANRE09404, DANRE09403, DANRE09405	ASTMX16286
OG0007116	DANRE28502, DANRE28501, DANRE43398	ASTMX19526
OG0007117	DANRE31482	ASTMX15880
OG0007118	DANRE10021, DANRE10022	ASTMX14472
OG0007119	DANRE36376, DANRE36377	ASTMX05484
OG0007120	DANRE19755, DANRE19754	ASTMX06093
OG0007121	DANRE21444	ASTMX18720
OG0007122	DANRE23206	ASTMX04799
OG0007123	DANRE03239, DANRE03237, DANRE03238, DANRE03240	ASTMX16148
OG0007124	DANRE41957	ASTMX09795
OG0007125	DANRE36299, DANRE36298	ASTMX16475
OG0007126	DANRE17417	ASTMX14075
OG0007127	DANRE14793, DANRE14791	ASTMX12250
OG0007127	DANRE10353	ASTMX01819
OG0007128	DANRE19019	ASTMX15167
OG0007129	DANRE20067	ASTMX09310
OG0007129	DANRE05951	ASTMX13495
OG0007130	DANRE30904	ASTMX16072
OG0007131	DANRE40030, DANRE40031	ASTMX13441
OG0007132	DANRE15087	ASTMX04322
OG0007133	DANRE01479	ASTMX21250
OG0007134	DANRE22130, DANRE22129	ASTMX16982
OG0007135	DANRE38477	ASTMX00245
OG0007136	DANRE25959	ASTMX05160
OG0007137	DANRE27979	ASTMX18044
OG0007138	DANRE26666, DANRE26667	ASTMX13115
OG0007139	DANRE39772, DANRE39771	ASTMX04012
OG0007140	DANRE27837	ASTMX06549
OG0007140	DANRE35428	ASTMX15484
OG0007141	DANRE29345	ASTMX17349
OG0007143	DANRE12075	ASTMX01334
OG0007144	DANRE17418	ASTMX14074
OG0007145	DANRE26346	ASTMX08637
OG0007147	DANRE01796	ASTMX13962
OG0007148	DANRE41181	ASTMX17772
OG0007150	DANRE38611, DANRE38612	ASTMX03541
OG0007152	DANRE13979, DANRE13981	ASTMX14227
OG0007152	DANRE13980	ASTMX14226
OG0007153	DANRE04392, DANRE04391	ASTMX01581
OG0007154	DANRE05456	ASTMX04579
OG0007158	DANRE14540	ASTMX13778, ASTMX13779
OG0007159	DANRE39955, DANRE39956	ASTMX02076
OG0007160	DANRE38832, DANRE38833, DANRE38831	ASTMX19280
OG0007161	DANRE04179, DANRE04180	ASTMX12648
OG0007161	DANRE12817	ASTMX10902
OG0007162	DANRE40183	ASTMX03979
OG0007163	DANRE09124	ASTMX14930
OG0007164	DANRE16181	ASTMX04180
OG0007165	DANRE01262, DANRE01263	ASTMX02974
OG0007166	DANRE37616	ASTMX12427
OG0007168	DANRE42575, DANRE42574	ASTMX12719
OG0007169	DANRE10498, DANRE10497	ASTMX15144
OG0007169	DANRE42363, DANRE42364	ASTMX00082
OG0007171	DANRE05910, DANRE05911	ASTMX19376
OG0007173	DANRE07590	ASTMX08040
OG0007174	DANRE22362	ASTMX15803
OG0007175	DANRE39288	ASTMX08991
OG0007176	DANRE08683	ASTMX19988
OG0007177	DANRE10701, DANRE10700, DANRE10702	ASTMX13669
OG0007178	DANRE18259, DANRE18258	ASTMX03848
OG0007179	DANRE23985	ASTMX11963
OG0007180	DANRE21576, DANRE21577	ASTMX07909
OG0007181	DANRE22763, DANRE22762	ASTMX06406, ASTMX09641
OG0007182	DANRE35013	ASTMX03504
OG0007183	DANRE09025, DANRE09026	ASTMX05746
OG0007184	DANRE15058, DANRE15059	ASTMX04306
OG0007185	DANRE30304	ASTMX18718
OG0007185	DANRE36004, DANRE36003	ASTMX07838
OG0007186	DANRE03876	ASTMX01462
OG0007187	DANRE01702	ASTMX05320
OG0007188	DANRE42159, DANRE42158	ASTMX06664
OG0007189	DANRE29276, DANRE21865	ASTMX20543
OG0007190	DANRE01561, DANRE01562	ASTMX05931
OG0007191	DANRE40013	ASTMX21840
OG0007192	DANRE42628	ASTMX07871
OG0007193	DANRE03626	ASTMX07735
OG0007193	DANRE28613, DANRE28612, DANRE28611	ASTMX14319
OG0007193	DANRE30071	ASTMX14687
OG0007195	DANRE33602, DANRE33603	ASTMX16329
OG0007198	DANRE20648	ASTMX09261
OG0007199	DANRE14796, DANRE14795	ASTMX12249
OG0007199	DANRE14148	ASTMX15392
OG0007200	DANRE04259	ASTMX15610
OG0007201	DANRE21446	ASTMX04910
OG0007203	DANRE05824	ASTMX02471, ASTMX12265
OG0007203	DANRE11493	ASTMX22149
OG0007203	DANRE11494	ASTMX15108
OG0007203	DANRE11495	ASTMX10969
OG0007204	DANRE36365	ASTMX05488
OG0007204	DANRE30170, DANRE30172, DANRE30169, DANRE30171	ASTMX20399
OG0007205	DANRE17682, DANRE17681	ASTMX12447
OG0007205	DANRE43402, DANRE43401	ASTMX11759
OG0007205	DANRE33365, DANRE33405	ASTMX11341
OG0007205	DANRE40673, DANRE40674	ASTMX05725
OG0007206	DANRE26533	ASTMX06512
OG0007206	DANRE01929	ASTMX16985
OG0007206	DANRE26536, DANRE26534, DANRE26535	ASTMX06511, ASTMX22826
OG0007207	DANRE14492, DANRE14491, DANRE14490, DANRE14494	ASTMX09855, ASTMX09854
OG0007207	DANRE29527	ASTMX07316
OG0007207	DANRE29526	ASTMX07315
OG0007208	DANRE34269, DANRE34270	ASTMX11191
OG0007209	DANRE34309	ASTMX11363
OG0007209	DANRE35451	ASTMX15404
OG0007210	DANRE14094, DANRE14093	ASTMX11531, ASTMX11532, ASTMX11530, ASTMX11529
OG0007210	DANRE09655, DANRE09656, DANRE09654, DANRE09653, DANRE09657, DANRE09658	ASTMX14546
OG0007210	DANRE14095, DANRE14096	ASTMX11533
OG0007211	DANRE18682, DANRE18683, DANRE18685, DANRE43357, DANRE43358, DANRE18684, DANRE18686	ASTMX12872, ASTMX12873
OG0007211	DANRE18688, DANRE18687, DANRE18681	ASTMX12874
OG0007211	DANRE18680	ASTMX12875
OG0007212	DANRE22138, DANRE22139	ASTMX16903
OG0007212	DANRE26611, DANRE26609, DANRE26610	ASTMX13108
OG0007212	DANRE23677	ASTMX16940
OG0007213	DANRE30188, DANRE30189	ASTMX14168
OG0007214	DANRE30736	ASTMX20677
OG0007248	DANRE28303	ASTMX11925
OG0007250	DANRE16083, DANRE16082	ASTMX04160
OG0007251	DANRE28156	ASTMX21422
OG0007253	DANRE24848	ASTMX10666
OG0007253	DANRE38288	ASTMX22135
OG0007254	DANRE17415	ASTMX14077
OG0007255	DANRE14351	ASTMX20514
OG0007256	DANRE35626	ASTMX11396
OG0007258	DANRE19018	ASTMX15166
OG0007260	DANRE38136	ASTMX05630
OG0007261	DANRE15986, DANRE15985, DANRE43125	ASTMX18822, ASTMX21778
OG0007264	DANRE25424	ASTMX01064
OG0007266	DANRE30633	ASTMX02148
OG0007267	DANRE26686, DANRE26687	ASTMX06471
OG0007268	DANRE42444, DANRE42443	ASTMX21870
OG0007269	DANRE12063	ASTMX01325
OG0007270	DANRE16191, DANRE16192	ASTMX22945
OG0007271	DANRE04167, DANRE04136, DANRE04135	ASTMX06578
OG0007272	DANRE22978	ASTMX05229
OG0007273	DANRE29589	ASTMX07371
OG0007274	DANRE01276	ASTMX02966
OG0007275	DANRE31136, DANRE31135	ASTMX12595
OG0007279	DANRE20338	ASTMX12215
OG0007280	DANRE26658	ASTMX21182
OG0007281	DANRE30501, DANRE30500	ASTMX19835
OG0007282	DANRE33520	ASTMX13185
OG0007283	DANRE30003	ASTMX04985
OG0007283	DANRE15438	ASTMX12322
OG0007284	DANRE10645	ASTMX20942
OG0007284	DANRE14201	ASTMX08706
OG0007284	DANRE02530	ASTMX11857
OG0007285	DANRE10034, DANRE10035	ASTMX14462
OG0007286	DANRE37560	ASTMX18425
OG0007287	DANRE42962, DANRE42961, DANRE40805, DANRE05019	ASTMX03831
OG0007287	DANRE43406	ASTMX23078
OG0007288	DANRE07196, DANRE07197	ASTMX03770
OG0007289	DANRE38281, DANRE38283, DANRE38282	ASTMX13263
OG0007290	DANRE26147, DANRE26146	ASTMX00594, ASTMX00595
OG0007291	DANRE28295, DANRE28294	ASTMX18522
OG0007292	DANRE09241, DANRE09240	ASTMX06760
OG0007293	DANRE14743	ASTMX00876
