Orthogroup	DANRE	CAEEL
OG0005876	DANRE36601, DANRE36602, DANRE36600	CAEEL12583
OG0005877	DANRE02122	CAEEL03535
OG0005878	DANRE18819, DANRE18818	CAEEL00506
OG0005879	DANRE10234	CAEEL05884
OG0005880	DANRE21270	CAEEL09863
OG0005883	DANRE33540	CAEEL06255
OG0005884	DANRE17605	CAEEL16531
OG0005886	DANRE11989	CAEEL01824
OG0005888	DANRE30287	CAEEL00435
OG0005889	DANRE38035	CAEEL02553
OG0005890	DANRE23385, DANRE23386	CAEEL06540
OG0005892	DANRE12851	CAEEL01618
OG0005893	DANRE16112	CAEEL11380
OG0005895	DANRE01111	CAEEL06441
OG0005897	DANRE15609	CAEEL01303
OG0005898	DANRE42374	CAEEL01957
OG0005899	DANRE30256	CAEEL11728
OG0005901	DANRE12702	CAEEL01230
OG0005903	DANRE12234	CAEEL02733
OG0005904	DANRE25660, DANRE25661	CAEEL18351
OG0005909	DANRE26562, DANRE26561	CAEEL09260
OG0005914	DANRE02261	CAEEL12252
OG0005918	DANRE26860, DANRE26859	CAEEL07911
OG0005919	DANRE27437	CAEEL15775
OG0005921	DANRE00770, DANRE00771, DANRE07756, DANRE07757	CAEEL07408
OG0005922	DANRE01622	CAEEL15520
OG0005924	DANRE26067, DANRE26068, DANRE26069	CAEEL10631
OG0005928	DANRE01870, DANRE01871	CAEEL04878
OG0005929	DANRE28882, DANRE28881, DANRE35644	CAEEL05898
OG0005931	DANRE37655	CAEEL09476
OG0005932	DANRE12427, DANRE12426	CAEEL11316
OG0005933	DANRE33836, DANRE33835, DANRE35227	CAEEL14434
OG0005936	DANRE39451, DANRE39450	CAEEL07303
OG0005937	DANRE12548, DANRE12547, DANRE12549	CAEEL10539
OG0005938	DANRE19752, DANRE19751, DANRE19753	CAEEL06000, CAEEL09583
OG0005940	DANRE18047	CAEEL04134
OG0005941	DANRE17403, DANRE17402	CAEEL08713
OG0005943	DANRE28508	CAEEL02014
OG0005946	DANRE40755, DANRE40756	CAEEL11452, CAEEL11968
OG0005947	DANRE16088	CAEEL19240
OG0005949	DANRE36776	CAEEL12005
OG0005950	DANRE12068	CAEEL02721
OG0005952	DANRE00112, DANRE00113	CAEEL08042
OG0005953	DANRE34696, DANRE34697	CAEEL01826
OG0005957	DANRE38099, DANRE38097	CAEEL13678, CAEEL02860
OG0005960	DANRE06005	CAEEL18529, CAEEL16584
OG0005963	DANRE17985, DANRE17983, DANRE17984	CAEEL02429, CAEEL11102
OG0005965	DANRE07318, DANRE07317, DANRE15870	CAEEL17925
OG0005966	DANRE30542, DANRE30541	CAEEL05490
OG0005967	DANRE29460, DANRE29461	CAEEL08429
OG0005968	DANRE17712	CAEEL01646
OG0005969	DANRE05968, DANRE22135, DANRE22134, DANRE22133	CAEEL01577
OG0005970	DANRE21493	CAEEL16383
OG0005973	DANRE05641	CAEEL13364
OG0005974	DANRE17648	CAEEL11184
OG0005975	DANRE42437, DANRE42436, DANRE20525	CAEEL05822
OG0005976	DANRE42119, DANRE42118	CAEEL15581
OG0005977	DANRE31405, DANRE31403, DANRE31404	CAEEL04186
OG0005978	DANRE15157	CAEEL08320
OG0005980	DANRE23331, DANRE23328, DANRE23330, DANRE23329, DANRE23332	CAEEL05471
OG0005982	DANRE00484, DANRE00483	CAEEL04709
OG0005984	DANRE19178, DANRE19177	CAEEL06514, CAEEL07173
OG0005985	DANRE33946	CAEEL11206
OG0005987	DANRE20527	CAEEL05677
OG0005989	DANRE26234	CAEEL14108
OG0005991	DANRE25006	CAEEL07604
OG0005993	DANRE22273, DANRE22274	CAEEL18661, CAEEL01298, CAEEL08795
OG0005995	DANRE05970	CAEEL09469
OG0005997	DANRE17481, DANRE17483, DANRE17482, DANRE26191, DANRE12999, DANRE13000	CAEEL11505, CAEEL13118
OG0005998	DANRE40594, DANRE19430	CAEEL12651
OG0006000	DANRE18864	CAEEL06731
OG0006003	DANRE35433, DANRE35432, DANRE35431	CAEEL12475
OG0006004	DANRE35808, DANRE41519, DANRE23322	CAEEL01451
OG0006005	DANRE20235	CAEEL08818
OG0006008	DANRE02968, DANRE02967	CAEEL11432
OG0006009	DANRE16038, DANRE16039	CAEEL00036, CAEEL00032, CAEEL10358, CAEEL00033, CAEEL07257
OG0006010	DANRE06602, DANRE06603, DANRE16464	CAEEL07462
OG0006011	DANRE33317	CAEEL06588
OG0006022	DANRE42397, DANRE39484, DANRE39486, DANRE39487, DANRE39485, DANRE27739, DANRE27740, DANRE27741	CAEEL20451
OG0006025	DANRE13510, DANRE09758, DANRE02407, DANRE22360, DANRE22361	CAEEL03361, CAEEL12698
OG0006031	DANRE12894, DANRE38362	CAEEL00264
OG0006059	DANRE03446	CAEEL09710
OG0006062	DANRE28758, DANRE28759	CAEEL08027
OG0006063	DANRE20565, DANRE20567, DANRE20566	CAEEL09563
OG0006064	DANRE20071	CAEEL11646
OG0006066	DANRE41650, DANRE16622	CAEEL07776
OG0006069	DANRE30008	CAEEL08597
OG0006072	DANRE38386	CAEEL09063
OG0006073	DANRE08194	CAEEL15279
OG0006074	DANRE17468, DANRE17467	CAEEL15694
OG0006075	DANRE04543	CAEEL05481
OG0006079	DANRE25248, DANRE25247	CAEEL06022
OG0006083	DANRE25571, DANRE25570	CAEEL10880
OG0006085	DANRE25506, DANRE25507, DANRE00323	CAEEL07121
OG0006086	DANRE13830	CAEEL05357
OG0006087	DANRE37182, DANRE43283, DANRE37181	CAEEL10339
OG0006090	DANRE04442	CAEEL06249
OG0006095	DANRE17173	CAEEL03714
OG0006096	DANRE01527	CAEEL08930
OG0006098	DANRE23818	CAEEL17792
OG0006101	DANRE37585, DANRE37584, DANRE37582, DANRE37583	CAEEL04363
OG0006102	DANRE19412	CAEEL01860
OG0006104	DANRE30099	CAEEL15552
OG0006106	DANRE24568	CAEEL09939
OG0006108	DANRE09233	CAEEL07908
OG0006110	DANRE22911, DANRE02528, DANRE02529	CAEEL15606
OG0006111	DANRE00805	CAEEL06592
OG0006113	DANRE24651, DANRE24652, DANRE24653	CAEEL00297
OG0006116	DANRE19983	CAEEL14600
OG0006117	DANRE35996	CAEEL15839
OG0006118	DANRE13598	CAEEL05175
OG0006120	DANRE04888, DANRE04887	CAEEL19875
OG0006121	DANRE20242	CAEEL01535
OG0006122	DANRE03702	CAEEL06423
OG0006124	DANRE17897, DANRE17898	CAEEL00683
OG0006125	DANRE34373	CAEEL12098
OG0006127	DANRE12645, DANRE12644	CAEEL08699
OG0006128	DANRE25427	CAEEL01734
OG0006129	DANRE15890	CAEEL15436
OG0006130	DANRE36988	CAEEL19047
OG0006131	DANRE29539, DANRE29540, DANRE29541	CAEEL08997
OG0006134	DANRE10582, DANRE10584, DANRE10583	CAEEL05080
OG0006135	DANRE11159	CAEEL16406
OG0006137	DANRE13724, DANRE13723	CAEEL01021
OG0006140	DANRE01106, DANRE01107	CAEEL06530
OG0006141	DANRE25157	CAEEL00813
OG0006144	DANRE37479	CAEEL12775
OG0006145	DANRE22910	CAEEL00765, CAEEL00923
OG0006147	DANRE01741	CAEEL11314
OG0006152	DANRE23287, DANRE23286	CAEEL01636
OG0006153	DANRE15824, DANRE07083	CAEEL01203, CAEEL07510, CAEEL11307
OG0006156	DANRE05993, DANRE05992	CAEEL13825
OG0006160	DANRE30910	CAEEL08936
OG0006162	DANRE01816	CAEEL06160
OG0006163	DANRE25987, DANRE25986, DANRE38409	CAEEL00653
OG0006164	DANRE38641	CAEEL01158
OG0006165	DANRE22494, DANRE22493, DANRE22492	CAEEL15774
OG0006168	DANRE30290, DANRE30289	CAEEL05152
OG0006169	DANRE19880, DANRE19879	CAEEL08537
OG0006172	DANRE43419	CAEEL14351
OG0006177	DANRE37713, DANRE37714	CAEEL04212
OG0006180	DANRE26681, DANRE26680	CAEEL09925
OG0006181	DANRE13257	CAEEL14722
OG0006182	DANRE24692	CAEEL06387
OG0006183	DANRE29713, DANRE29714	CAEEL19366
OG0006185	DANRE27169, DANRE27168, DANRE27167	CAEEL01692
OG0006187	DANRE13904	CAEEL00902
OG0006188	DANRE07386, DANRE43366	CAEEL02058
OG0006191	DANRE39537	CAEEL06280, CAEEL06279
OG0006195	DANRE29880	CAEEL08079
OG0006196	DANRE07513	CAEEL06224, CAEEL06189
OG0006198	DANRE04521, DANRE04520	CAEEL00819
OG0006200	DANRE31009	CAEEL11329
OG0006202	DANRE27776	CAEEL07568
OG0006208	DANRE39893	CAEEL00204
OG0006209	DANRE34587, DANRE00320	CAEEL11287
OG0006210	DANRE14604, DANRE14603	CAEEL00160
OG0006213	DANRE42202	CAEEL01145
OG0006214	DANRE30688	CAEEL12120
OG0006215	DANRE33253, DANRE33254	CAEEL04734
OG0006216	DANRE02603	CAEEL16326
OG0006217	DANRE02455	CAEEL05235
OG0006220	DANRE42935	CAEEL08309
OG0006224	DANRE23192	CAEEL11548
OG0006226	DANRE00424	CAEEL02716
OG0006229	DANRE15936	CAEEL06963
OG0006230	DANRE41675, DANRE41674	CAEEL08542
OG0006231	DANRE39194	CAEEL20582
OG0006234	DANRE17683	CAEEL05918
OG0006235	DANRE25558, DANRE25557	CAEEL04462
OG0006237	DANRE23513, DANRE23512	CAEEL04160
OG0006239	DANRE12665, DANRE12667, DANRE12666	CAEEL01539
OG0006240	DANRE36672, DANRE36673	CAEEL08852
OG0006245	DANRE35696	CAEEL00941
OG0006247	DANRE19272	CAEEL11988
OG0006248	DANRE06880, DANRE06881	CAEEL05883
OG0006249	DANRE03718, DANRE03719	CAEEL10060
OG0006254	DANRE29341	CAEEL11539
OG0006257	DANRE05553, DANRE05552	CAEEL15240
OG0006259	DANRE18871	CAEEL09792
OG0006260	DANRE22086	CAEEL09587
OG0006262	DANRE25390, DANRE09162	CAEEL01377
OG0006263	DANRE24117, DANRE24118	CAEEL09474
OG0006264	DANRE33703	CAEEL11589
OG0006267	DANRE00418	CAEEL09521
OG0006268	DANRE40754	CAEEL09373, CAEEL09395
OG0006269	DANRE36731, DANRE36732	CAEEL11344
OG0006270	DANRE35384, DANRE35383	CAEEL01876
OG0006271	DANRE35905	CAEEL08264
OG0006275	DANRE11416	CAEEL01989
OG0006277	DANRE08231, DANRE08230, DANRE08233, DANRE08232	CAEEL08057
OG0006279	DANRE42307	CAEEL00237
OG0006280	DANRE17962	CAEEL17987
OG0006281	DANRE20618	CAEEL04765
OG0006283	DANRE23890	CAEEL00881
OG0006284	DANRE42627	CAEEL08923
OG0006285	DANRE35155	CAEEL04794
OG0006286	DANRE24625, DANRE24626	CAEEL00158
OG0006288	DANRE19521	CAEEL08712
OG0006289	DANRE02205, DANRE02206	CAEEL07964
OG0006290	DANRE23006	CAEEL04712
OG0006291	DANRE39977	CAEEL00609
OG0006293	DANRE00138, DANRE00137	CAEEL07928
OG0006294	DANRE18822, DANRE18821	CAEEL14462
OG0006295	DANRE19856	CAEEL09568
OG0006297	DANRE36621	CAEEL11872
OG0006301	DANRE12054, DANRE12053, DANRE12051	CAEEL17598
OG0006306	DANRE10076	CAEEL01065
OG0006307	DANRE33432	CAEEL06264
OG0006309	DANRE33045	CAEEL05232
OG0006311	DANRE25002	CAEEL17612
OG0006313	DANRE10086	CAEEL05123
OG0006315	DANRE11260	CAEEL15905
OG0006319	DANRE40452, DANRE40453	CAEEL13894
OG0006322	DANRE20598	CAEEL09507
OG0006323	DANRE37133, DANRE37132, DANRE37131	CAEEL02251
OG0006326	DANRE26665, DANRE26664, DANRE26663	CAEEL15323
OG0006329	DANRE39682	CAEEL02571
OG0006331	DANRE13138	CAEEL13794
OG0006332	DANRE37684, DANRE37685, DANRE37686	CAEEL10865
OG0006334	DANRE16756	CAEEL08411, CAEEL18378
OG0006339	DANRE19470, DANRE19472, DANRE19471	CAEEL08069
OG0006340	DANRE05946	CAEEL11454
OG0006341	DANRE16542	CAEEL06023
OG0006343	DANRE06799, DANRE15712	CAEEL05583, CAEEL02498
OG0006344	DANRE39214, DANRE27258	CAEEL14876
OG0006345	DANRE43395	CAEEL06549
OG0006346	DANRE34134, DANRE08127, DANRE34135	CAEEL05783
OG0006347	DANRE02099	CAEEL07567
OG0006350	DANRE09366, DANRE09365	CAEEL07674
OG0006352	DANRE16502, DANRE16503, DANRE06201	CAEEL02603
OG0006353	DANRE07948	CAEEL19140, CAEEL05676
OG0006354	DANRE34687	CAEEL18116
OG0006356	DANRE35082, DANRE35081	CAEEL07675
OG0006360	DANRE43226	CAEEL05277
OG0006361	DANRE12700	CAEEL09060
OG0006362	DANRE10073	CAEEL00998
OG0006363	DANRE00890	CAEEL00971
OG0006365	DANRE20484	CAEEL12631
OG0006370	DANRE38769, DANRE38768	CAEEL05220
OG0006372	DANRE15208	CAEEL09848
OG0006375	DANRE03585, DANRE03583, DANRE03582, DANRE03584	CAEEL00741
OG0006376	DANRE39853	CAEEL15051
OG0006377	DANRE19336	CAEEL09247
OG0006378	DANRE19595	CAEEL04747
OG0006381	DANRE30686, DANRE12585	CAEEL09800
OG0006385	DANRE19944, DANRE37812	CAEEL17878
OG0006386	DANRE39443, DANRE39444	CAEEL02065
OG0006387	DANRE05852, DANRE05851	CAEEL00319
OG0006389	DANRE04415, DANRE04414	CAEEL07348
OG0006390	DANRE30913, DANRE30915, DANRE30914, DANRE30912, DANRE30911	CAEEL13360
OG0006391	DANRE07782, DANRE07781, DANRE01265, DANRE01266, DANRE01264, DANRE00371	CAEEL16380, CAEEL11908
OG0006392	DANRE41904	CAEEL07571
OG0006393	DANRE39415, DANRE40157	CAEEL14337
OG0006395	DANRE22284, DANRE22283	CAEEL11636
OG0006402	DANRE15996	CAEEL14843
OG0006405	DANRE06676, DANRE06675	CAEEL04608
OG0006406	DANRE03695, DANRE29832, DANRE29833, DANRE03697, DANRE03696	CAEEL04927, CAEEL07538
OG0006407	DANRE15204, DANRE15205	CAEEL20555
OG0006408	DANRE17799	CAEEL15120
OG0006414	DANRE19245, DANRE12927, DANRE12923, DANRE34345, DANRE03526	CAEEL18847
OG0006415	DANRE16461, DANRE06501, DANRE33489, DANRE33490, DANRE01133, DANRE08284	CAEEL20504
OG0006443	DANRE00893, DANRE00894	CAEEL07304
OG0006448	DANRE27832	CAEEL07841
OG0006449	DANRE14730, DANRE14731	CAEEL02036
OG0006454	DANRE08298, DANRE34951	CAEEL06995
OG0006456	DANRE14385	CAEEL09794
OG0006457	DANRE28856	CAEEL05605
OG0006459	DANRE25979, DANRE25980	CAEEL00244
OG0006461	DANRE40456	CAEEL11863
OG0006462	DANRE03375, DANRE30415	CAEEL05709
OG0006464	DANRE22250	CAEEL01413
OG0006465	DANRE02945, DANRE02946, DANRE02944	CAEEL10921
OG0006467	DANRE39298	CAEEL02861
OG0006468	DANRE10143	CAEEL05183, CAEEL05085, CAEEL16207
OG0006472	DANRE38202, DANRE38201	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340
OG0006474	DANRE39677	CAEEL07206
OG0006475	DANRE24226	CAEEL07548
OG0006476	DANRE01065, DANRE01064	CAEEL12092
OG0006478	DANRE29720	CAEEL06158
OG0006479	DANRE22957, DANRE22955, DANRE22956	CAEEL05626
OG0006480	DANRE22037	CAEEL10265, CAEEL10266
OG0006481	DANRE34163	CAEEL19099, CAEEL01638
OG0006482	DANRE18945, DANRE18946	CAEEL10834
OG0006485	DANRE38125, DANRE09023, DANRE38126, DANRE38124, DANRE38127	CAEEL14223
OG0006488	DANRE07587, DANRE07586	CAEEL17648
OG0006490	DANRE30998, DANRE30997	CAEEL11637
OG0006491	DANRE24615	CAEEL13015
OG0006496	DANRE27447	CAEEL08493
OG0006497	DANRE16111, DANRE16110	CAEEL06461
OG0006498	DANRE34352, DANRE34351	CAEEL02503
OG0006499	DANRE26978, DANRE26977, DANRE18277, DANRE18276	CAEEL20101
OG0006501	DANRE08955	CAEEL16016
OG0006503	DANRE07132, DANRE07133, DANRE07134	CAEEL07188
OG0006505	DANRE03734, DANRE26394	CAEEL06783
OG0006506	DANRE24402, DANRE24403, DANRE24401	CAEEL03029
OG0006509	DANRE23625	CAEEL00006, CAEEL15373
OG0006511	DANRE37056	CAEEL02676
OG0006512	DANRE29342	CAEEL07313
OG0006514	DANRE07332	CAEEL07858
OG0006515	DANRE04926, DANRE04925, DANRE04924	CAEEL02554
OG0006516	DANRE05513, DANRE05512	CAEEL15132
OG0006517	DANRE28275, DANRE28276	CAEEL01423
OG0006520	DANRE01097, DANRE01098	CAEEL13792
OG0006522	DANRE20324, DANRE07918	CAEEL07957
OG0006523	DANRE13254	CAEEL15760
OG0006525	DANRE39739	CAEEL11800
OG0006528	DANRE15366	CAEEL14466
OG0006532	DANRE02116	CAEEL05678
OG0006535	DANRE31306, DANRE31307	CAEEL19419
OG0006536	DANRE16746, DANRE16747	CAEEL05174
OG0006538	DANRE01948	CAEEL07903, CAEEL04060
OG0006540	DANRE43223	CAEEL19898
OG0006542	DANRE01099	CAEEL04749
OG0006543	DANRE04511	CAEEL05304
OG0006544	DANRE36922, DANRE36923, DANRE36921	CAEEL02597
OG0006545	DANRE14779	CAEEL08394
OG0006546	DANRE17452, DANRE17453, DANRE17454	CAEEL16446
OG0006547	DANRE01017, DANRE01016	CAEEL09736
OG0006550	DANRE31528, DANRE31529, DANRE31527	CAEEL02186
OG0006552	DANRE19095	CAEEL02725
OG0006553	DANRE15584, DANRE15585, DANRE30044	CAEEL06508
OG0006554	DANRE19522	CAEEL09071
OG0006556	DANRE11973, DANRE11974, DANRE11975	CAEEL00553
OG0006557	DANRE25073, DANRE25074, DANRE25072	CAEEL07597
OG0006560	DANRE17717, DANRE17715, DANRE17716	CAEEL14360
OG0006561	DANRE18058	CAEEL16404
OG0006565	DANRE25862, DANRE02268	CAEEL12176
OG0006567	DANRE01679	CAEEL15749
OG0006568	DANRE16829	CAEEL01944
OG0006569	DANRE04566	CAEEL03290
OG0006570	DANRE14648	CAEEL15966
OG0006571	DANRE33971	CAEEL05447
OG0006573	DANRE34641	CAEEL05442
OG0006574	DANRE21767, DANRE21766, DANRE21765	CAEEL01738
OG0006577	DANRE01281	CAEEL15281
OG0006578	DANRE19007, DANRE19008	CAEEL00045
OG0006579	DANRE39282	CAEEL07922
OG0006583	DANRE17390	CAEEL01627
OG0006584	DANRE09521	CAEEL05880
OG0006587	DANRE13162, DANRE13161	CAEEL17957
OG0006588	DANRE22756	CAEEL11640
OG0006589	DANRE31630	CAEEL10276
OG0006590	DANRE25511	CAEEL15655
OG0006591	DANRE10350	CAEEL01066
OG0006594	DANRE39229, DANRE39227, DANRE39230, DANRE39228	CAEEL00833
OG0006595	DANRE04332, DANRE04333	CAEEL10661
OG0006596	DANRE36993	CAEEL00560
OG0006597	DANRE06998	CAEEL10448
OG0006598	DANRE34799, DANRE34800	CAEEL03295
OG0006602	DANRE16908, DANRE16909	CAEEL16562
OG0006603	DANRE39335	CAEEL00624
OG0006604	DANRE08282, DANRE08283	CAEEL07198
OG0006606	DANRE12518	CAEEL07376
OG0006607	DANRE10066, DANRE10065	CAEEL01560
OG0006608	DANRE12270, DANRE27630	CAEEL05698
OG0006609	DANRE38772, DANRE38771	CAEEL02187
OG0006610	DANRE15476, DANRE15475	CAEEL11386
OG0006611	DANRE23305	CAEEL07953
OG0006613	DANRE43420	CAEEL01845
OG0006614	DANRE32921, DANRE32922, DANRE32923, DANRE32924	CAEEL05124
OG0006615	DANRE14777, DANRE14778	CAEEL09131
OG0006621	DANRE35047	CAEEL07639
OG0006622	DANRE06401	CAEEL05834
OG0006624	DANRE10511, DANRE10512	CAEEL07631
OG0006625	DANRE15350, DANRE15349	CAEEL08791
OG0006626	DANRE25071	CAEEL07560
OG0006627	DANRE03368, DANRE03369	CAEEL11375
OG0006628	DANRE25218, DANRE38495	CAEEL07329
OG0006630	DANRE13211	CAEEL11696
OG0006632	DANRE06687, DANRE06688, DANRE15628, DANRE07374	CAEEL20160, CAEEL00199
OG0006633	DANRE26873, DANRE26872, DANRE26871	CAEEL00427
OG0006636	DANRE09302	CAEEL07724
OG0006637	DANRE04008, DANRE04009	CAEEL12125
OG0006645	DANRE09833, DANRE09832	CAEEL17855
OG0006646	DANRE37654, DANRE37653	CAEEL15891
OG0006647	DANRE13576	CAEEL07174
OG0006651	DANRE00823, DANRE00822	CAEEL09522
OG0006655	DANRE12365	CAEEL00324
OG0006658	DANRE11677, DANRE18834	CAEEL00269
OG0006660	DANRE21300, DANRE36980, DANRE21301	CAEEL09560, CAEEL09561
OG0006662	DANRE00965	CAEEL12773
OG0006663	DANRE08633, DANRE08634	CAEEL08458
OG0006664	DANRE03439	CAEEL01906
OG0006666	DANRE21287	CAEEL05999
OG0006667	DANRE26598	CAEEL01250
OG0006668	DANRE16558, DANRE16559	CAEEL06992
OG0006669	DANRE19000, DANRE18999	CAEEL08205
OG0006670	DANRE40208, DANRE40209	CAEEL05160
OG0006673	DANRE00592, DANRE39690	CAEEL00769
OG0006678	DANRE28792	CAEEL12368
OG0006680	DANRE35503	CAEEL09390
OG0006681	DANRE17737	CAEEL05335
OG0006683	DANRE40259	CAEEL00441
OG0006684	DANRE30786	CAEEL11224
OG0006686	DANRE18994, DANRE18993, DANRE18992	CAEEL20085
OG0006690	DANRE23373, DANRE23374, DANRE23375	CAEEL11346
OG0006691	DANRE03684	CAEEL07500
OG0006692	DANRE15155, DANRE15154	CAEEL00770
OG0006693	DANRE16672	CAEEL13049, CAEEL08528, CAEEL19542
OG0006694	DANRE18391	CAEEL01422
OG0006695	DANRE07414	CAEEL17851
OG0006702	DANRE15041	CAEEL08311
OG0006703	DANRE39207	CAEEL00186
OG0006705	DANRE36324	CAEEL04478
OG0006706	DANRE26557	CAEEL11633
OG0006709	DANRE42754, DANRE42753	CAEEL07440
OG0006710	DANRE38095	CAEEL07165
OG0006712	DANRE23043	CAEEL01534
OG0006716	DANRE27259	CAEEL01171
OG0006717	DANRE07244, DANRE07245, DANRE07243	CAEEL00315
OG0006720	DANRE36497	CAEEL09628
OG0006722	DANRE37554, DANRE37553	CAEEL04109
OG0006723	DANRE39823	CAEEL07804
OG0006726	DANRE18406, DANRE18407	CAEEL18959
OG0006730	DANRE40426	CAEEL07386, CAEEL18705
OG0006732	DANRE42548, DANRE42549	CAEEL07406
OG0006735	DANRE01761	CAEEL20573
OG0006736	DANRE15188	CAEEL01882
OG0006737	DANRE03073, DANRE03074, DANRE03072	CAEEL18816
OG0006741	DANRE22261	CAEEL11903
OG0006742	DANRE06943, DANRE15666	CAEEL06688, CAEEL06689
OG0006749	DANRE28961, DANRE28962	CAEEL08028
OG0006750	DANRE18340	CAEEL02998
OG0006752	DANRE34984	CAEEL12417
OG0006753	DANRE11805, DANRE11806	CAEEL06421
OG0006754	DANRE09950, DANRE13577	CAEEL15551
OG0006755	DANRE35544	CAEEL08754
OG0006757	DANRE13143, DANRE13144	CAEEL05691
OG0006758	DANRE22084	CAEEL05308
OG0006760	DANRE00421	CAEEL14472
OG0006762	DANRE05906, DANRE05907, DANRE03761	CAEEL06780, CAEEL14299
OG0006763	DANRE14963, DANRE14279, DANRE14280	CAEEL12476
OG0006765	DANRE38619, DANRE38618	CAEEL01561
OG0006766	DANRE20282, DANRE20283	CAEEL04604
OG0006768	DANRE10387	CAEEL07976
OG0006769	DANRE38421, DANRE38420	CAEEL00344
OG0006772	DANRE16400	CAEEL06744, CAEEL20464
OG0006774	DANRE27767	CAEEL01597, CAEEL17633
OG0006777	DANRE19888	CAEEL17985
OG0006780	DANRE11139, DANRE11138	CAEEL03293
OG0006784	DANRE09776	CAEEL12328
OG0006791	DANRE22117, DANRE07395	CAEEL11174
OG0006795	DANRE28640, DANRE19024	CAEEL17325, CAEEL03139, CAEEL17385, CAEEL06951, CAEEL03170, CAEEL03151, CAEEL12331, CAEEL03123, CAEEL13163, CAEEL10223, CAEEL17912, CAEEL03163, CAEEL03125, CAEEL03120, CAEEL06506
OG0006826	DANRE20199, DANRE20200	CAEEL07305
OG0006828	DANRE33264	CAEEL01547
OG0006830	DANRE20293	CAEEL01610
OG0006832	DANRE05650, DANRE05651	CAEEL18365
OG0006833	DANRE39031	CAEEL01607
OG0006835	DANRE15207	CAEEL10984
OG0006838	DANRE29999, DANRE30000	CAEEL04815
OG0006842	DANRE16946	CAEEL01401
OG0006843	DANRE00575	CAEEL01030
OG0006844	DANRE25978, DANRE25977	CAEEL01019
OG0006845	DANRE00889	CAEEL16127
OG0006846	DANRE11134	CAEEL15729
OG0006849	DANRE04779	CAEEL06259
OG0006851	DANRE11826, DANRE11827, DANRE11012, DANRE03308	CAEEL12983
OG0006853	DANRE30632	CAEEL10839
OG0006860	DANRE39348	CAEEL08670
OG0006864	DANRE30356	CAEEL08583
OG0006867	DANRE04670, DANRE04669	CAEEL15109
OG0006868	DANRE40480, DANRE40481	CAEEL07835
OG0006875	DANRE19819	CAEEL10848
OG0006876	DANRE36350	CAEEL04447
OG0006878	DANRE26618	CAEEL06314
OG0006881	DANRE07877	CAEEL09403
OG0006882	DANRE12968, DANRE12967	CAEEL09595
OG0006886	DANRE33750	CAEEL05972, CAEEL05973
OG0006887	DANRE35935	CAEEL04262
OG0006888	DANRE20632	CAEEL07944
OG0006890	DANRE04449	CAEEL05820
OG0006891	DANRE15280, DANRE15279	CAEEL07412
OG0006892	DANRE42353	CAEEL07307
OG0006894	DANRE04254, DANRE04253	CAEEL12154
OG0006895	DANRE04051	CAEEL18907
OG0006897	DANRE34848, DANRE34849, DANRE34850	CAEEL00287
OG0006898	DANRE12640	CAEEL01473
OG0006901	DANRE42359, DANRE42358	CAEEL06883
OG0006905	DANRE36867	CAEEL08307
OG0006906	DANRE35097	CAEEL05830
OG0006914	DANRE00540, DANRE00539	CAEEL01820
OG0006917	DANRE08924	CAEEL05784
OG0006918	DANRE09402	CAEEL01349
OG0006919	DANRE03724	CAEEL05782
OG0006920	DANRE41930	CAEEL08877
OG0006923	DANRE14202	CAEEL09234
OG0006924	DANRE34932	CAEEL12241
OG0006926	DANRE14985	CAEEL19851, CAEEL00630
OG0006927	DANRE28369	CAEEL11861
OG0006931	DANRE18816	CAEEL14601
OG0006934	DANRE42873	CAEEL00405
OG0006936	DANRE05124	CAEEL11645
OG0006937	DANRE39416	CAEEL00825
OG0006938	DANRE01654	CAEEL00362
OG0006939	DANRE05866, DANRE05865	CAEEL14723
OG0006942	DANRE40029	CAEEL08740
OG0006943	DANRE31332	CAEEL14228
OG0006945	DANRE42360	CAEEL08245
OG0006948	DANRE05810	CAEEL04453
OG0006949	DANRE12732	CAEEL00718
OG0006952	DANRE14759	CAEEL11032
OG0006953	DANRE01132	CAEEL11948
OG0006954	DANRE11015	CAEEL16023
OG0006957	DANRE06715, DANRE06716	CAEEL08617
OG0006959	DANRE37495	CAEEL04110
OG0006960	DANRE42368, DANRE42367	CAEEL12630
OG0006962	DANRE02782	CAEEL05048
OG0006964	DANRE09142	CAEEL00220
OG0006966	DANRE12258	CAEEL05641
OG0006967	DANRE03623, DANRE03622	CAEEL06996
OG0006969	DANRE06563	CAEEL02753
OG0006970	DANRE16466, DANRE16465, DANRE06600	CAEEL07035
OG0006971	DANRE40878, DANRE40877	CAEEL08956
OG0006973	DANRE17252	CAEEL00443
OG0006974	DANRE13323, DANRE13322, DANRE12079, DANRE04090, DANRE04089, DANRE04088	CAEEL11749
OG0006975	DANRE09037	CAEEL06258
OG0006976	DANRE18544, DANRE18545	CAEEL02822
OG0006977	DANRE02258	CAEEL11170
OG0006979	DANRE38972	CAEEL01624
OG0006980	DANRE26295	CAEEL07784
OG0006982	DANRE33288	CAEEL08318
OG0006983	DANRE23215	CAEEL05835
OG0006985	DANRE02673	CAEEL09608
OG0006988	DANRE29990	CAEEL16268
OG0006989	DANRE21381	CAEEL07496
OG0006990	DANRE17525, DANRE17526, DANRE17527	CAEEL10497, CAEEL10492
