Orthogroup	APOSJ_ok	DANRE
OG0006937	APOSJ_63843, APOSJ_10217	DANRE39416
OG0006938	APOSJ_18988, APOSJ_18985	DANRE01654
OG0006939	APOSJ_61018	DANRE05866, DANRE05865
OG0006940	APOSJ_42534	DANRE03264, DANRE03263
OG0006942	APOSJ_23645, APOSJ_23646	DANRE40029
OG0006943	APOSJ_00830, APOSJ_00829	DANRE31332
OG0006945	APOSJ_03559	DANRE42360
OG0006946	APOSJ_08475	DANRE00393, DANRE00394, DANRE00392
OG0006948	APOSJ_22618, APOSJ_13524	DANRE05810
OG0006949	APOSJ_13101	DANRE12732
OG0006951	APOSJ_28100, APOSJ_28099	DANRE14887, DANRE14889, DANRE14888
OG0006952	APOSJ_40243, APOSJ_51453	DANRE14759
OG0006953	APOSJ_36543, APOSJ_21697, APOSJ_28368	DANRE01132
OG0006954	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339	DANRE11015
OG0006955	APOSJ_47404	DANRE30983
OG0006957	APOSJ_20028	DANRE06715, DANRE06716
OG0006958	APOSJ_26116, APOSJ_26120, APOSJ_26119, APOSJ_26118	DANRE35182
OG0006959	APOSJ_61981, APOSJ_61980	DANRE37495
OG0006962	APOSJ_34230, APOSJ_34231	DANRE02782
OG0006964	APOSJ_09573, APOSJ_09572	DANRE09142
OG0006965	APOSJ_32449	DANRE34544, DANRE34543
OG0006966	APOSJ_53307	DANRE12258
OG0006967	APOSJ_22231	DANRE03623, DANRE03622
OG0006968	APOSJ_23282	DANRE26323
OG0006969	APOSJ_25946	DANRE06563
OG0006970	APOSJ_01125	DANRE16466, DANRE16465, DANRE06600
OG0006971	APOSJ_24320, APOSJ_24319	DANRE40878, DANRE40877
OG0006972	APOSJ_43927, APOSJ_43926	DANRE25189
OG0006973	APOSJ_26316	DANRE17252
OG0006974	APOSJ_50576, APOSJ_50577, APOSJ_50575, APOSJ_50578	DANRE13323, DANRE13322, DANRE12079, DANRE04090, DANRE04089, DANRE04088
OG0006975	APOSJ_42307, APOSJ_16860, APOSJ_42306	DANRE09037
OG0006976	APOSJ_56175	DANRE18544, DANRE18545
OG0006977	APOSJ_05269, APOSJ_26690	DANRE02258
OG0006978	APOSJ_54706, APOSJ_54708, APOSJ_54710, APOSJ_54709, APOSJ_04481	DANRE34823, DANRE34824
OG0006979	APOSJ_06778	DANRE38972
OG0006981	APOSJ_60669, APOSJ_42913, APOSJ_62660	DANRE25411
OG0006982	APOSJ_60070, APOSJ_33435	DANRE33288
OG0006983	APOSJ_24250, APOSJ_24251, APOSJ_24249	DANRE23215
OG0006985	APOSJ_32747, APOSJ_63924, APOSJ_63920	DANRE02673
OG0006987	APOSJ_39258, APOSJ_39253, APOSJ_25762, APOSJ_25779, APOSJ_25769	DANRE18282, DANRE18283
OG0006988	APOSJ_54423, APOSJ_13199	DANRE29990
OG0006989	APOSJ_24754, APOSJ_24755	DANRE21381
OG0006990	APOSJ_03032	DANRE17525, DANRE17526, DANRE17527
OG0006991	APOSJ_46537	DANRE22662, DANRE22663, DANRE22661
OG0006992	APOSJ_16368	DANRE03940
OG0006993	APOSJ_36192, APOSJ_36191	DANRE08645
OG0006994	APOSJ_10380, APOSJ_10381	DANRE41698
OG0006995	APOSJ_22637	DANRE14381, DANRE14382
OG0006997	APOSJ_53210, APOSJ_56310	DANRE31374, DANRE31375
OG0006998	APOSJ_57837, APOSJ_57838	DANRE03324, DANRE43324
OG0006999	APOSJ_46842	DANRE10373, DANRE10372
OG0007000	APOSJ_45018, APOSJ_45017	DANRE40871, DANRE40870
OG0007001	APOSJ_19177, APOSJ_12423, APOSJ_40320	DANRE31299
OG0007002	APOSJ_45658, APOSJ_45659	DANRE19224, DANRE19223
OG0007003	APOSJ_61780, APOSJ_17005	DANRE38881
OG0007004	APOSJ_08992, APOSJ_08988, APOSJ_02520	DANRE24109, DANRE24111
OG0007005	APOSJ_48701, APOSJ_28138	DANRE07555, DANRE07554
OG0007006	APOSJ_11749	DANRE24251, DANRE33893, DANRE33894
OG0007007	APOSJ_56908, APOSJ_64095	DANRE01269, DANRE01270
OG0007008	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549	DANRE00565
OG0007009	APOSJ_10045	DANRE35325
OG0007010	APOSJ_62140, APOSJ_45122	DANRE17817
OG0007011	APOSJ_16444, APOSJ_19860, APOSJ_16457	DANRE08885, DANRE08884, DANRE08883
OG0007012	APOSJ_00889	DANRE37825, DANRE37827, DANRE37828, DANRE37826
OG0007013	APOSJ_58627	DANRE04152
OG0007014	APOSJ_10189, APOSJ_10187, APOSJ_10186, APOSJ_10188, APOSJ_10190	DANRE16137, DANRE16136
OG0007015	APOSJ_58087	DANRE22599, DANRE22598
OG0007016	APOSJ_33383, APOSJ_33386, APOSJ_33384, APOSJ_33385	DANRE25387, DANRE25386
OG0007018	APOSJ_48306, APOSJ_48302, APOSJ_48301, APOSJ_48304, APOSJ_48305, APOSJ_48300, APOSJ_48303	DANRE07063
OG0007020	APOSJ_09751	DANRE35391, DANRE35392
OG0007021	APOSJ_34361, APOSJ_34359	DANRE42259
OG0007022	APOSJ_13494, APOSJ_13493	DANRE01733
OG0007023	APOSJ_42692, APOSJ_42691, APOSJ_63783	DANRE21295
OG0007024	APOSJ_58666	DANRE25046
OG0007025	APOSJ_61019	DANRE39883
OG0007026	APOSJ_43042, APOSJ_61132, APOSJ_61131	DANRE25877
OG0007027	APOSJ_25183, APOSJ_00515	DANRE41272
OG0007028	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905	DANRE27455
OG0007029	APOSJ_38852, APOSJ_38853	DANRE02752, DANRE02753, DANRE02754
OG0007030	APOSJ_19471, APOSJ_19472, APOSJ_19474, APOSJ_19473, APOSJ_58282, APOSJ_19470	DANRE15794
OG0007031	APOSJ_15283, APOSJ_15280, APOSJ_15281, APOSJ_15282	DANRE40046
OG0007032	APOSJ_57245, APOSJ_48774	DANRE42519
OG0007033	APOSJ_12615	DANRE18803, DANRE18804
OG0007034	APOSJ_23509, APOSJ_17356	DANRE21262
OG0007035	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921	DANRE35003, DANRE08155
OG0007036	APOSJ_62513	DANRE14569, DANRE14568, DANRE14567, DANRE14566
OG0007037	APOSJ_10367, APOSJ_01290	DANRE42762
OG0007038	APOSJ_15892, APOSJ_15900, APOSJ_15890, APOSJ_59407	DANRE40365
OG0007039	APOSJ_10092, APOSJ_10091	DANRE18016
OG0007040	APOSJ_36613, APOSJ_36612	DANRE34356
OG0007041	APOSJ_03322, APOSJ_41225	DANRE37642, DANRE25606
OG0007042	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479	DANRE10636
OG0007043	APOSJ_42024, APOSJ_42025	DANRE04197
OG0007044	APOSJ_40354, APOSJ_40352	DANRE16211, DANRE16212
OG0007045	APOSJ_01927	DANRE10111
OG0007046	APOSJ_06037	DANRE11415
OG0007047	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278	DANRE14646
OG0007048	APOSJ_27456	DANRE30007, DANRE03630
OG0007050	APOSJ_15289, APOSJ_30393	DANRE07382
OG0007052	APOSJ_30758, APOSJ_30765, APOSJ_30763, APOSJ_30764, APOSJ_30761, APOSJ_30762, APOSJ_30759	DANRE12457, DANRE12458, DANRE30990
OG0007053	APOSJ_16019	DANRE29142
OG0007054	APOSJ_11125, APOSJ_11127	DANRE29653, DANRE29652
OG0007055	APOSJ_31312	DANRE33530
OG0007056	APOSJ_54613	DANRE07920
OG0007057	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686	DANRE37617
OG0007058	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159	DANRE13123
OG0007059	APOSJ_14459, APOSJ_25530	DANRE03981
OG0007061	APOSJ_46459	DANRE22042, DANRE22041
OG0007062	APOSJ_13575, APOSJ_13576	DANRE13114, DANRE13113
OG0007063	APOSJ_04903, APOSJ_04902	DANRE09361
OG0007064	APOSJ_61161	DANRE07304
OG0007066	APOSJ_38563, APOSJ_38564	DANRE19801
OG0007067	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364	DANRE39351
OG0007068	APOSJ_56223, APOSJ_63966	DANRE39233, DANRE39232
OG0007069	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738	DANRE11002
OG0007071	APOSJ_18860	DANRE11842, DANRE11840
OG0007072	APOSJ_07774	DANRE12173, DANRE12174, DANRE12175
OG0007073	APOSJ_28284, APOSJ_64545	DANRE08821
OG0007074	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087	DANRE27996, DANRE27997, DANRE27999, DANRE27998
OG0007075	APOSJ_38690, APOSJ_45515	DANRE03285, DANRE43299
OG0007076	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479	DANRE30964, DANRE30963
OG0007077	APOSJ_62170	DANRE17836, DANRE17837
OG0007078	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552	DANRE10502
OG0007079	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588	DANRE05491
OG0007080	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613	DANRE18620
OG0007081	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315	DANRE29557, DANRE29558, DANRE29559
OG0007082	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185	DANRE30592
OG0007083	APOSJ_05225, APOSJ_05224	DANRE14647
OG0007084	APOSJ_54010	DANRE36884, DANRE36883
OG0007085	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310	DANRE12395, DANRE12396
OG0007086	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258	DANRE12497
OG0007087	APOSJ_25106, APOSJ_25105	DANRE10797, DANRE10795, DANRE10794
OG0007088	APOSJ_57703, APOSJ_57705, APOSJ_57706	DANRE27920
OG0007089	APOSJ_25775, APOSJ_25776	DANRE07652, DANRE07651
OG0007090	APOSJ_64568, APOSJ_64569, APOSJ_64567	DANRE21490
OG0007091	APOSJ_07966, APOSJ_49928	DANRE11390, DANRE11389
OG0007092	APOSJ_25956, APOSJ_25955	DANRE18833
OG0007093	APOSJ_62680	DANRE38295
OG0007094	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934	DANRE11853, DANRE11852
OG0007095	APOSJ_17446	DANRE10009, DANRE10008
OG0007096	APOSJ_14066	DANRE17506
OG0007097	APOSJ_33669	DANRE39435
OG0007098	APOSJ_25086	DANRE25426, DANRE25425
OG0007099	APOSJ_25627, APOSJ_53694, APOSJ_53695	DANRE16832
OG0007100	APOSJ_20949, APOSJ_20950	DANRE20633, DANRE20634
OG0007102	APOSJ_45496	DANRE41563, DANRE41565, DANRE41564
OG0007103	APOSJ_44007	DANRE03284
OG0007104	APOSJ_48249, APOSJ_48250, APOSJ_48248	DANRE00996
OG0007105	APOSJ_54392, APOSJ_02858, APOSJ_54391, APOSJ_36522	DANRE37505
OG0007106	APOSJ_46368	DANRE21012, DANRE21013, DANRE21015, DANRE21014
OG0007107	APOSJ_11584	DANRE15981, DANRE15980, DANRE15979
OG0007108	APOSJ_00180	DANRE01033, DANRE01034
OG0007111	APOSJ_52368, APOSJ_52367, APOSJ_52369	DANRE24115, DANRE24114, DANRE26940
OG0007112	APOSJ_25298	DANRE25814
OG0007113	APOSJ_52477	DANRE21296
OG0007114	APOSJ_18015	DANRE10602, DANRE14572
OG0007115	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817	DANRE09404, DANRE09403, DANRE09405
OG0007116	APOSJ_20334	DANRE28502, DANRE28501, DANRE43398
OG0007117	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025	DANRE31482
OG0007118	APOSJ_38787, APOSJ_43062, APOSJ_46166	DANRE10021, DANRE10022
OG0007119	APOSJ_35224	DANRE36376, DANRE36377
OG0007120	APOSJ_12641	DANRE19755, DANRE19754
OG0007121	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165	DANRE21444
OG0007122	APOSJ_08797, APOSJ_08799, APOSJ_08798	DANRE23206
OG0007123	APOSJ_17363, APOSJ_17362, APOSJ_17361	DANRE03239, DANRE03237, DANRE03238, DANRE03240
OG0007124	APOSJ_37108	DANRE41957
OG0007125	APOSJ_12549	DANRE36299, DANRE36298
OG0007126	APOSJ_49047, APOSJ_49048	DANRE17417, DANRE00882
OG0007127	APOSJ_31901	DANRE14792, DANRE14793, DANRE14791, DANRE10353
OG0007128	APOSJ_35088, APOSJ_35087, APOSJ_20305	DANRE19019
OG0007130	APOSJ_06883	DANRE30904
OG0007131	APOSJ_28471, APOSJ_28473	DANRE40030, DANRE40031
OG0007132	APOSJ_60411, APOSJ_60410	DANRE15088, DANRE15087
OG0007133	APOSJ_10127	DANRE01479
OG0007134	APOSJ_25313, APOSJ_25312	DANRE22130, DANRE22129
OG0007135	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225	DANRE38477
OG0007136	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116	DANRE25959
OG0007138	APOSJ_58570, APOSJ_58571	DANRE26666, DANRE26667
OG0007140	APOSJ_23753	DANRE27837, DANRE35428
OG0007141	APOSJ_05316, APOSJ_48902, APOSJ_05317, APOSJ_48907, APOSJ_33001, APOSJ_05318	DANRE29345
OG0007142	APOSJ_64102, APOSJ_33663, APOSJ_56976, APOSJ_26720, APOSJ_56965, APOSJ_29516, APOSJ_56967, APOSJ_63380	DANRE33554
OG0007143	APOSJ_34275, APOSJ_34276	DANRE12075
OG0007144	APOSJ_07260	DANRE17418
OG0007145	APOSJ_25174, APOSJ_25173	DANRE26346
OG0007146	APOSJ_13119, APOSJ_17332	DANRE06482, DANRE06480, DANRE06481
OG0007147	APOSJ_10898, APOSJ_10900, APOSJ_10901	DANRE01796
OG0007148	APOSJ_45173, APOSJ_39765	DANRE41181
OG0007150	APOSJ_14446, APOSJ_14447	DANRE38611, DANRE38612
OG0007151	APOSJ_11618, APOSJ_17738	DANRE10301
OG0007152	APOSJ_35457, APOSJ_35456	DANRE13979, DANRE13981, DANRE13980
OG0007153	APOSJ_41556	DANRE04392, DANRE04391
OG0007154	APOSJ_00713	DANRE05456
OG0007158	APOSJ_00808, APOSJ_05058	DANRE14540
OG0007160	APOSJ_22694, APOSJ_22700, APOSJ_22699, APOSJ_22695	DANRE38832, DANRE38833, DANRE38831
OG0007161	APOSJ_10237, APOSJ_31229	DANRE04179, DANRE04180, DANRE12817
OG0007163	APOSJ_22276, APOSJ_22275	DANRE09124
OG0007164	APOSJ_28942, APOSJ_28941	DANRE16181
OG0007165	APOSJ_27299	DANRE01262, DANRE01263
OG0007166	APOSJ_43197	DANRE37616
OG0007168	APOSJ_11442, APOSJ_02599, APOSJ_08930	DANRE42575, DANRE42574
OG0007171	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842	DANRE05910, DANRE05911
OG0007173	APOSJ_27821, APOSJ_27823	DANRE07590
OG0007174	APOSJ_36565, APOSJ_36566	DANRE22362
OG0007175	APOSJ_40886, APOSJ_40887	DANRE39288
OG0007176	APOSJ_26959, APOSJ_47176, APOSJ_26964	DANRE08683
OG0007177	APOSJ_65336	DANRE10701, DANRE10700, DANRE10702
OG0007178	APOSJ_10991	DANRE18259, DANRE18258
OG0007179	APOSJ_11484, APOSJ_11483	DANRE23985
OG0007180	APOSJ_37209, APOSJ_37215, APOSJ_37213, APOSJ_37210, APOSJ_32845, APOSJ_37212	DANRE21576, DANRE21577
OG0007181	APOSJ_43146	DANRE22763, DANRE22762
OG0007182	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787	DANRE35013
OG0007183	APOSJ_63497	DANRE09025, DANRE09026
OG0007184	APOSJ_45651	DANRE15058, DANRE15059
OG0007186	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652	DANRE03876
OG0007187	APOSJ_12565, APOSJ_12566	DANRE01702
OG0007188	APOSJ_39163, APOSJ_45041	DANRE42159, DANRE42158
OG0007189	APOSJ_20244	DANRE29276, DANRE21865
OG0007190	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096	DANRE01561, DANRE01562
OG0007191	APOSJ_60651, APOSJ_22859	DANRE40013
OG0007192	APOSJ_11345	DANRE42628
OG0007193	APOSJ_51539	DANRE03626, DANRE28613, DANRE28612, DANRE28611, DANRE30071
OG0007198	APOSJ_03888, APOSJ_27485, APOSJ_32061, APOSJ_32063, APOSJ_27487, APOSJ_32062, APOSJ_27486	DANRE20648
OG0007200	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941	DANRE04259
OG0007201	APOSJ_54513, APOSJ_54512, APOSJ_54511	DANRE21446
OG0007250	APOSJ_59544, APOSJ_59545, APOSJ_59546	DANRE16084, DANRE16083, DANRE16082
OG0007251	APOSJ_36228	DANRE28156
OG0007252	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171	DANRE33397, DANRE33396
OG0007253	APOSJ_10673	DANRE24848, DANRE38288
OG0007254	APOSJ_13177	DANRE17415
OG0007255	APOSJ_61034, APOSJ_61032	DANRE14351
OG0007256	APOSJ_63694, APOSJ_63695	DANRE35626
OG0007258	APOSJ_39371	DANRE19018
OG0007260	APOSJ_60979, APOSJ_08714, APOSJ_08715	DANRE38136
OG0007261	APOSJ_18131	DANRE15986, DANRE15985, DANRE43125
OG0007262	APOSJ_48622, APOSJ_39797	DANRE07506
OG0007263	APOSJ_65347	DANRE41060
OG0007264	APOSJ_04142	DANRE25424
OG0007266	APOSJ_02456	DANRE30633
OG0007267	APOSJ_39161	DANRE26686, DANRE26687
OG0007268	APOSJ_01766, APOSJ_01765	DANRE42444, DANRE42443
OG0007270	APOSJ_18070, APOSJ_18072	DANRE16191, DANRE16192
OG0007271	APOSJ_21579, APOSJ_57446	DANRE04167, DANRE04136, DANRE04135
OG0007272	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252	DANRE22978
OG0007273	APOSJ_54097	DANRE29589
OG0007274	APOSJ_58383	DANRE01276
OG0007275	APOSJ_62050, APOSJ_62051	DANRE31136, DANRE31135
OG0007276	APOSJ_56899	DANRE33385, DANRE33386
OG0007277	APOSJ_00797, APOSJ_32479	DANRE05579, DANRE05577, DANRE05578
OG0007279	APOSJ_45405	DANRE20338
OG0007280	APOSJ_17538, APOSJ_33154	DANRE26658
OG0007281	APOSJ_27609, APOSJ_27610	DANRE30501, DANRE30500
OG0007282	APOSJ_52740, APOSJ_52741	DANRE33520
OG0007283	APOSJ_48388	DANRE30003, DANRE15438
OG0007285	APOSJ_15670, APOSJ_55334	DANRE10034, DANRE10035
OG0007288	APOSJ_62431	DANRE07196, DANRE07197
OG0007289	APOSJ_03055	DANRE38284
OG0007290	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631	DANRE26147, DANRE26146
OG0007291	APOSJ_64281	DANRE28295, DANRE28294
OG0007292	APOSJ_35746, APOSJ_35745	DANRE09241, DANRE09240
OG0007293	APOSJ_61631	DANRE14743
OG0007294	APOSJ_15245	DANRE24046, DANRE24044, DANRE24045
OG0007295	APOSJ_01123, APOSJ_01122	DANRE06178, DANRE06177
OG0007296	APOSJ_03010, APOSJ_03009, APOSJ_03012, APOSJ_03011	DANRE38101
OG0007297	APOSJ_51760	DANRE39713, DANRE39710, DANRE39712, DANRE39711
OG0007298	APOSJ_32257, APOSJ_44169, APOSJ_44171, APOSJ_44170, APOSJ_61987, APOSJ_05005, APOSJ_61986, APOSJ_44172	DANRE16677
OG0007299	APOSJ_35741, APOSJ_28715	DANRE34012, DANRE34011
OG0007300	APOSJ_53629	DANRE14858
OG0007301	APOSJ_17343	DANRE14613, DANRE14612
OG0007302	APOSJ_34134, APOSJ_34135	DANRE36522
OG0007303	APOSJ_28901, APOSJ_28900	DANRE21868
OG0007304	APOSJ_41899, APOSJ_41898	DANRE23396
OG0007305	APOSJ_27411, APOSJ_55468	DANRE34982
OG0007306	APOSJ_59763	DANRE01049
OG0007308	APOSJ_22230, APOSJ_22229	DANRE09523
OG0007309	APOSJ_58403, APOSJ_31622, APOSJ_31623, APOSJ_31621	DANRE16826
OG0007310	APOSJ_42505, APOSJ_42506	DANRE42767, DANRE42766
OG0007312	APOSJ_31725	DANRE29986, DANRE29987
OG0007314	APOSJ_03599, APOSJ_03598	DANRE18859
OG0007316	APOSJ_27503	DANRE39257, DANRE39258, DANRE39255, DANRE39256
OG0007317	APOSJ_35307, APOSJ_48501	DANRE11318
OG0007318	APOSJ_59454, APOSJ_59453, APOSJ_59457, APOSJ_59451, APOSJ_59452, APOSJ_59456, APOSJ_59455, APOSJ_59449	DANRE22103
OG0007319	APOSJ_37533, APOSJ_37534	DANRE37045, DANRE37047, DANRE37046
OG0007320	APOSJ_00620, APOSJ_00621	DANRE37628, DANRE37627
OG0007321	APOSJ_00773, APOSJ_42511, APOSJ_42509	DANRE06820
OG0007322	APOSJ_38642, APOSJ_38640, APOSJ_38641, APOSJ_38639	DANRE34262
OG0007323	APOSJ_59727	DANRE21933, DANRE21932
OG0007325	APOSJ_29140, APOSJ_58466	DANRE12985
OG0007326	APOSJ_22766	DANRE26003
OG0007328	APOSJ_26838	DANRE04726
OG0007329	APOSJ_33464, APOSJ_33463	DANRE09561, DANRE09562
OG0007330	APOSJ_06174, APOSJ_38790	DANRE07790, DANRE07791
OG0007331	APOSJ_42831	DANRE31231
OG0007333	APOSJ_61834	DANRE22246, DANRE22247, DANRE16144
OG0007334	APOSJ_04860, APOSJ_30222	DANRE14827
OG0007335	APOSJ_39648	DANRE17585
OG0007337	APOSJ_23155	DANRE17263, DANRE17262
OG0007338	APOSJ_34671, APOSJ_34673, APOSJ_34669	DANRE12380, DANRE12381
OG0007339	APOSJ_11897	DANRE23834
OG0007340	APOSJ_15084	DANRE13852, DANRE13850, DANRE13851
OG0007341	APOSJ_50200, APOSJ_44552, APOSJ_50199	DANRE04473
OG0007342	APOSJ_29822	DANRE35323
OG0007343	APOSJ_45945	DANRE21557, DANRE28341
OG0007344	APOSJ_62547, APOSJ_62557	DANRE05827, DANRE05828
OG0007345	APOSJ_14751	DANRE15610, DANRE15612, DANRE15613, DANRE15611
OG0007347	APOSJ_12120	DANRE36745
OG0007348	APOSJ_51644	DANRE16193, DANRE16195
OG0007349	APOSJ_21746, APOSJ_21745	DANRE39606
OG0007351	APOSJ_09029, APOSJ_09028	DANRE14677, DANRE14676, DANRE14675, DANRE08595
OG0007352	APOSJ_08209, APOSJ_47431, APOSJ_08208	DANRE16773
OG0007353	APOSJ_25868	DANRE38574, DANRE26140
OG0007354	APOSJ_26923	DANRE24128
OG0007355	APOSJ_41454, APOSJ_41455, APOSJ_41453	DANRE13636
OG0007356	APOSJ_59004, APOSJ_59003	DANRE36634
OG0007357	APOSJ_00354, APOSJ_00355	DANRE38560
OG0007358	APOSJ_12024, APOSJ_12023, APOSJ_12025	DANRE43184
OG0007360	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938	DANRE27456
OG0007361	APOSJ_34784	DANRE14944
OG0007363	APOSJ_32242	DANRE16032
OG0007364	APOSJ_26331	DANRE29303
OG0007365	APOSJ_07009, APOSJ_32636, APOSJ_32637	DANRE36420
OG0007366	APOSJ_31758, APOSJ_31757, APOSJ_31759	DANRE21573, DANRE21572
OG0007367	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802	DANRE27165
OG0007368	APOSJ_49565, APOSJ_49564	DANRE13338
OG0007369	APOSJ_20755, APOSJ_20754	DANRE42613, DANRE42614
OG0007370	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855	DANRE08197
OG0007371	APOSJ_05203, APOSJ_05204	DANRE16865
OG0007372	APOSJ_47949, APOSJ_47951, APOSJ_47950	DANRE34402, DANRE34400, DANRE34401
OG0007373	APOSJ_54463, APOSJ_29602	DANRE18640
OG0007374	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158	DANRE00280
OG0007375	APOSJ_59816, APOSJ_61226	DANRE11069
OG0007376	APOSJ_04287	DANRE39201
OG0007377	APOSJ_22496, APOSJ_22495, APOSJ_22497	DANRE18290, DANRE18289
OG0007378	APOSJ_32119, APOSJ_32118	DANRE00748
OG0007379	APOSJ_42997, APOSJ_63432	DANRE17790, DANRE17791
OG0007380	APOSJ_43045	DANRE20920, DANRE20919
OG0007381	APOSJ_06352, APOSJ_06353, APOSJ_40196	DANRE28840
OG0007382	APOSJ_56678, APOSJ_14341	DANRE15296
OG0007384	APOSJ_01866, APOSJ_01865, APOSJ_52012	DANRE18642, DANRE18643
OG0007385	APOSJ_46590	DANRE13349
OG0007386	APOSJ_01169	DANRE18467
OG0007387	APOSJ_21483	DANRE34966
OG0007388	APOSJ_05379	DANRE38076, DANRE38075
OG0007389	APOSJ_64566	DANRE19186, DANRE19187, DANRE19185
OG0007390	APOSJ_63577	DANRE30054
OG0007391	APOSJ_04251	DANRE35086
OG0007393	APOSJ_53832	DANRE12093
OG0007394	APOSJ_01644, APOSJ_01645	DANRE07734, DANRE07733
OG0007395	APOSJ_54612	DANRE04069
OG0007396	APOSJ_39335	DANRE38842, DANRE38841, DANRE38843
OG0007397	APOSJ_50479	DANRE38807, DANRE38808
OG0007399	APOSJ_42198	DANRE39639, DANRE39640
OG0007400	APOSJ_58231	DANRE24512
OG0007402	APOSJ_49925, APOSJ_49926	DANRE24730
OG0007403	APOSJ_44464, APOSJ_44466	DANRE06465
OG0007405	APOSJ_42742	DANRE12349
OG0007406	APOSJ_47874	DANRE01446
OG0007407	APOSJ_09861, APOSJ_09860, APOSJ_50238	DANRE04761
OG0007408	APOSJ_47695	DANRE10196
OG0007409	APOSJ_05303, APOSJ_05302	DANRE10224, DANRE10225
OG0007410	APOSJ_01525	DANRE28511, DANRE30430, DANRE03053
OG0007411	APOSJ_19728, APOSJ_19729	DANRE39541
OG0007412	APOSJ_42010	DANRE42558
OG0007413	APOSJ_20537	DANRE10248
OG0007414	APOSJ_29005	DANRE36351
OG0007415	APOSJ_31789	DANRE29208
OG0007416	APOSJ_37464, APOSJ_60721, APOSJ_37462	DANRE07209, DANRE07210
OG0007417	APOSJ_04996	DANRE35348, DANRE35349
OG0007418	APOSJ_27061	DANRE08205, DANRE08204
OG0007419	APOSJ_55294, APOSJ_55296, APOSJ_55295	DANRE29996
OG0007420	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967	DANRE22876
OG0007421	APOSJ_20549, APOSJ_20548	DANRE01616, DANRE01615
OG0007422	APOSJ_20335	DANRE11021, DANRE11020
OG0007423	APOSJ_31700, APOSJ_31699	DANRE15453, DANRE29404
OG0007424	APOSJ_24053, APOSJ_24054	DANRE24729, DANRE24728
OG0007425	APOSJ_14859, APOSJ_14860	DANRE12333
OG0007428	APOSJ_18898	DANRE24212
OG0007429	APOSJ_08623, APOSJ_08624, APOSJ_55001	DANRE31428, DANRE31429
