Orthogroup	APOSJ_ok	ORYLA
OG0005713	APOSJ_15683	ORYLA12382
OG0005714	APOSJ_32875, APOSJ_32873, APOSJ_32872, APOSJ_32874, APOSJ_32876	ORYLA02729
OG0005715	APOSJ_18174	ORYLA17805
OG0005717	APOSJ_63531, APOSJ_63532	ORYLA05307
OG0005719	APOSJ_31323, APOSJ_31324	ORYLA19328
OG0005721	APOSJ_15366, APOSJ_15365	ORYLA04577
OG0005723	APOSJ_28383, APOSJ_28386, APOSJ_28384	ORYLA15901
OG0005724	APOSJ_01581, APOSJ_01580	ORYLA04176
OG0005725	APOSJ_42244, APOSJ_42245	ORYLA07793
OG0005726	APOSJ_17462	ORYLA06770, ORYLA09046
OG0005727	APOSJ_33353, APOSJ_11133, APOSJ_33354	ORYLA17541
OG0005728	APOSJ_53707, APOSJ_53717	ORYLA14263
OG0005729	APOSJ_35082, APOSJ_35081	ORYLA11545
OG0005731	APOSJ_43396	ORYLA16981
OG0005732	APOSJ_42204, APOSJ_42208, APOSJ_42205	ORYLA00704, ORYLA00703
OG0005733	APOSJ_14940	ORYLA08056
OG0005734	APOSJ_03070	ORYLA15387, ORYLA20126
OG0005735	APOSJ_05975	ORYLA02863
OG0005736	APOSJ_36888	ORYLA16039, ORYLA20245, ORYLA10904
OG0005738	APOSJ_00843, APOSJ_00842	ORYLA06339
OG0005740	APOSJ_28381, APOSJ_28380, APOSJ_28379	ORYLA16267, ORYLA00248
OG0005741	APOSJ_11942, APOSJ_11943	ORYLA08044
OG0005742	APOSJ_02828	ORYLA05610
OG0005744	APOSJ_53260	ORYLA05679
OG0005746	APOSJ_41413	ORYLA00433
OG0005747	APOSJ_48011, APOSJ_48009, APOSJ_48586, APOSJ_52048	ORYLA15631
OG0005748	APOSJ_21284, APOSJ_46160, APOSJ_43000, APOSJ_46161, APOSJ_09288	ORYLA03792, ORYLA03791
OG0005749	APOSJ_06444, APOSJ_01046	ORYLA20160
OG0005750	APOSJ_39812	ORYLA01346
OG0005752	APOSJ_19329, APOSJ_07405, APOSJ_32718, APOSJ_07412, APOSJ_62290, APOSJ_62291	ORYLA09924
OG0005753	APOSJ_46625, APOSJ_46624	ORYLA03557, ORYLA03556
OG0005755	APOSJ_12213, APOSJ_22849, APOSJ_12215	ORYLA13999
OG0005756	APOSJ_40952	ORYLA02098
OG0005757	APOSJ_12739, APOSJ_12737, APOSJ_12738, APOSJ_14936	ORYLA05641
OG0005758	APOSJ_60426	ORYLA03344
OG0005761	APOSJ_09120, APOSJ_02787, APOSJ_55530, APOSJ_51714, APOSJ_22391, APOSJ_02789	ORYLA17928
OG0005762	APOSJ_44243, APOSJ_44241, APOSJ_44238, APOSJ_52761, APOSJ_44242, APOSJ_44239, APOSJ_32526, APOSJ_44240	ORYLA12918
OG0005763	APOSJ_60017, APOSJ_60016, APOSJ_58082, APOSJ_60020, APOSJ_58083, APOSJ_60015, APOSJ_60018, APOSJ_60021	ORYLA18058
OG0005764	APOSJ_49559, APOSJ_49560	ORYLA05922
OG0005765	APOSJ_51929, APOSJ_22397	ORYLA05068
OG0005766	APOSJ_10222	ORYLA03635
OG0005767	APOSJ_26003	ORYLA08905
OG0005768	APOSJ_57232	ORYLA19835, ORYLA19834
OG0005769	APOSJ_15698	ORYLA12870, ORYLA06629
OG0005770	APOSJ_19788	ORYLA15198
OG0005771	APOSJ_32079, APOSJ_32077	ORYLA01975
OG0005772	APOSJ_45274	ORYLA17831
OG0005773	APOSJ_58225, APOSJ_49082, APOSJ_19460, APOSJ_19462	ORYLA14006, ORYLA06306
OG0005774	APOSJ_64546	ORYLA15970
OG0005775	APOSJ_03948, APOSJ_03947	ORYLA07737
OG0005779	APOSJ_14743, APOSJ_14742	ORYLA17816
OG0005781	APOSJ_65027, APOSJ_32550	ORYLA09496, ORYLA09495
OG0005782	APOSJ_40183, APOSJ_36669, APOSJ_36673, APOSJ_36668, APOSJ_36671	ORYLA01482
OG0005783	APOSJ_21381, APOSJ_21380, APOSJ_21383	ORYLA14100
OG0005784	APOSJ_31376	ORYLA05072
OG0005785	APOSJ_43962, APOSJ_50473, APOSJ_43967, APOSJ_43964, APOSJ_03918, APOSJ_50469, APOSJ_43966, APOSJ_03917, APOSJ_43969, APOSJ_13778	ORYLA16543
OG0005786	APOSJ_40578, APOSJ_04872, APOSJ_27348, APOSJ_04951, APOSJ_36921, APOSJ_40579	ORYLA20339
OG0005787	APOSJ_27893	ORYLA19947
OG0005788	APOSJ_49749, APOSJ_49753, APOSJ_49752, APOSJ_49750	ORYLA15415
OG0005789	APOSJ_53595, APOSJ_53594	ORYLA12435
OG0005790	APOSJ_24198, APOSJ_24196, APOSJ_24200, APOSJ_24197	ORYLA05159
OG0005792	APOSJ_01033, APOSJ_01034, APOSJ_63691	ORYLA18637
OG0005793	APOSJ_37687, APOSJ_37688, APOSJ_16577	ORYLA07054
OG0005794	APOSJ_30602, APOSJ_30604	ORYLA09326
OG0005795	APOSJ_27249	ORYLA17869
OG0005796	APOSJ_50524, APOSJ_50526, APOSJ_50525	ORYLA17559
OG0005797	APOSJ_14621, APOSJ_12910, APOSJ_12912, APOSJ_12911	ORYLA18216
OG0005798	APOSJ_56985, APOSJ_46114, APOSJ_46112, APOSJ_46110, APOSJ_46111	ORYLA13859
OG0005799	APOSJ_37642, APOSJ_37931	ORYLA01072
OG0005800	APOSJ_12327	ORYLA01809
OG0005801	APOSJ_30275, APOSJ_30276	ORYLA20361
OG0005802	APOSJ_62488, APOSJ_53141	ORYLA09753
OG0005803	APOSJ_45014, APOSJ_14661, APOSJ_45015, APOSJ_45016	ORYLA09410
OG0005804	APOSJ_45971	ORYLA12290, ORYLA06566
OG0005805	APOSJ_05943, APOSJ_05944	ORYLA04527
OG0005806	APOSJ_08479, APOSJ_08480	ORYLA17922
OG0005807	APOSJ_25325	ORYLA01224
OG0005808	APOSJ_25819, APOSJ_25827, APOSJ_25820, APOSJ_25826, APOSJ_25823, APOSJ_25821, APOSJ_25822, APOSJ_25824	ORYLA13733
OG0005810	APOSJ_53786, APOSJ_47899, APOSJ_47898, APOSJ_47897, APOSJ_20723	ORYLA20379
OG0005811	APOSJ_03767	ORYLA11574
OG0005812	APOSJ_45152	ORYLA01100
OG0005813	APOSJ_27239, APOSJ_27240	ORYLA17924
OG0005814	APOSJ_30730	ORYLA02975
OG0005815	APOSJ_50823	ORYLA02282
OG0005816	APOSJ_60614, APOSJ_36792, APOSJ_60616, APOSJ_36791, APOSJ_36793, APOSJ_20875	ORYLA17256, ORYLA15374
OG0005817	APOSJ_42251	ORYLA02525
OG0005818	APOSJ_09949	ORYLA15368
OG0005819	APOSJ_07372	ORYLA17070
OG0005820	APOSJ_51796	ORYLA05689
OG0005821	APOSJ_44197, APOSJ_44198	ORYLA05556
OG0005822	APOSJ_25065	ORYLA19296
OG0005823	APOSJ_01935	ORYLA04103
OG0005824	APOSJ_47994	ORYLA12812
OG0005826	APOSJ_32334, APOSJ_32333, APOSJ_10989, APOSJ_10990, APOSJ_10988, APOSJ_38987	ORYLA10997
OG0005827	APOSJ_22735, APOSJ_22737	ORYLA04867
OG0005828	APOSJ_06676	ORYLA17775, ORYLA18417
OG0005829	APOSJ_60389, APOSJ_06378	ORYLA11889
OG0005830	APOSJ_37441, APOSJ_49341, APOSJ_05892, APOSJ_05891, APOSJ_05893	ORYLA16729, ORYLA16928
OG0005831	APOSJ_21501, APOSJ_21504, APOSJ_21503, APOSJ_21502	ORYLA19768
OG0005832	APOSJ_20217, APOSJ_20213, APOSJ_20219, APOSJ_63506, APOSJ_20216, APOSJ_20214, APOSJ_63496	ORYLA20295
OG0005833	APOSJ_05810, APOSJ_05811	ORYLA12552
OG0005835	APOSJ_35521, APOSJ_37615, APOSJ_37617, APOSJ_35519	ORYLA15968
OG0005836	APOSJ_01508, APOSJ_01509	ORYLA02705
OG0005837	APOSJ_56243, APOSJ_56244	ORYLA17100
OG0005838	APOSJ_44512, APOSJ_44514	ORYLA15364
OG0005839	APOSJ_42634	ORYLA04968, ORYLA00436
OG0005840	APOSJ_28838, APOSJ_28839, APOSJ_28837, APOSJ_28840, APOSJ_28842, APOSJ_62353	ORYLA04946
OG0005841	APOSJ_39877, APOSJ_39876, APOSJ_51517, APOSJ_43490, APOSJ_35364, APOSJ_07580, APOSJ_17923	ORYLA14469
OG0005842	APOSJ_21443, APOSJ_21442	ORYLA13693
OG0005843	APOSJ_44508	ORYLA06467
OG0005844	APOSJ_47078, APOSJ_26408, APOSJ_47077, APOSJ_47076	ORYLA04807
OG0005845	APOSJ_17083	ORYLA03266
OG0005846	APOSJ_27961, APOSJ_27960	ORYLA04854
OG0005847	APOSJ_57030	ORYLA11529
OG0005848	APOSJ_09802	ORYLA16342
OG0005849	APOSJ_50009	ORYLA09685
OG0005850	APOSJ_12652, APOSJ_12651	ORYLA13872
OG0005851	APOSJ_65289, APOSJ_65290, APOSJ_19232	ORYLA13639
OG0005852	APOSJ_14120, APOSJ_14117, APOSJ_14121, APOSJ_14118, APOSJ_14115, APOSJ_14119, APOSJ_27506, APOSJ_14116	ORYLA15830
OG0005853	APOSJ_06630	ORYLA10472, ORYLA11336
OG0005854	APOSJ_53651, APOSJ_63563, APOSJ_63564	ORYLA15268
OG0005855	APOSJ_10243, APOSJ_31150, APOSJ_10244, APOSJ_10241, APOSJ_10242	ORYLA16421
OG0005857	APOSJ_08960, APOSJ_57146	ORYLA03540
OG0005858	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319	ORYLA17612
OG0005860	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677	ORYLA17529
OG0005861	APOSJ_60214, APOSJ_25441, APOSJ_60215, APOSJ_25461	ORYLA12932
OG0005863	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478	ORYLA16762
OG0005864	APOSJ_35678, APOSJ_35677	ORYLA02335, ORYLA02336
OG0005865	APOSJ_61153, APOSJ_61151	ORYLA18711
OG0005866	APOSJ_00147	ORYLA10406
OG0005867	APOSJ_31457, APOSJ_31458	ORYLA14750
OG0005869	APOSJ_60086	ORYLA14537
OG0005870	APOSJ_55202, APOSJ_36769	ORYLA06800
OG0005871	APOSJ_44184, APOSJ_44186	ORYLA00937
OG0005872	APOSJ_40239	ORYLA06151
OG0005874	APOSJ_46412	ORYLA08436, ORYLA08808
OG0005875	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623	ORYLA03096
OG0005876	APOSJ_32843, APOSJ_32842, APOSJ_32838, APOSJ_32837, APOSJ_32840	ORYLA13721
OG0005877	APOSJ_22102, APOSJ_22103	ORYLA12771
OG0005878	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400	ORYLA11425, ORYLA11426
OG0005879	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722	ORYLA06023
OG0005880	APOSJ_33168	ORYLA20156
OG0005884	APOSJ_13538, APOSJ_56250	ORYLA11455
OG0005885	APOSJ_44623, APOSJ_21182, APOSJ_63037	ORYLA17740
OG0005886	APOSJ_44930, APOSJ_27125, APOSJ_27126, APOSJ_27127, APOSJ_27124	ORYLA10508
OG0005887	APOSJ_23833	ORYLA04540
OG0005888	APOSJ_60925, APOSJ_30594	ORYLA16571
OG0005889	APOSJ_59086, APOSJ_59088, APOSJ_59087, APOSJ_59085	ORYLA07548
OG0005890	APOSJ_45453	ORYLA11535
OG0005891	APOSJ_23613, APOSJ_09038	ORYLA00807, ORYLA00806
OG0005892	APOSJ_43478, APOSJ_43477	ORYLA12431
OG0005894	APOSJ_28992	ORYLA08719, ORYLA03910, ORYLA01239
OG0005895	APOSJ_01825, APOSJ_01827, APOSJ_01826, APOSJ_11252	ORYLA04519
OG0005897	APOSJ_36990, APOSJ_57802	ORYLA19507
OG0005898	APOSJ_55596, APOSJ_55597, APOSJ_55595, APOSJ_55598	ORYLA09769
OG0005899	APOSJ_58569	ORYLA16594
OG0005900	APOSJ_04552, APOSJ_04555, APOSJ_04554, APOSJ_04553	ORYLA06266
OG0005901	APOSJ_02110	ORYLA15179
OG0005902	APOSJ_24484, APOSJ_24478, APOSJ_24482, APOSJ_24481, APOSJ_24479, APOSJ_24480, APOSJ_24483, APOSJ_24485	ORYLA02177
OG0005903	APOSJ_44290, APOSJ_44289	ORYLA03025
OG0005906	APOSJ_52878, APOSJ_60250	ORYLA09828
OG0005907	APOSJ_01971, APOSJ_01972, APOSJ_54652, APOSJ_01970	ORYLA10740, ORYLA15224
OG0005909	APOSJ_64923	ORYLA13661
OG0005912	APOSJ_61256, APOSJ_03371	ORYLA16145, ORYLA06495
OG0005914	APOSJ_31914, APOSJ_31915, APOSJ_31913, APOSJ_31912	ORYLA14072
OG0005916	APOSJ_42293, APOSJ_42291, APOSJ_42290, APOSJ_42292	ORYLA09681
OG0005918	APOSJ_34539	ORYLA06801
OG0005919	APOSJ_38000, APOSJ_38001	ORYLA06790
OG0005920	APOSJ_32568, APOSJ_32566, APOSJ_32564, APOSJ_32567	ORYLA07096, ORYLA13575
OG0005921	APOSJ_35499	ORYLA03161
OG0005922	APOSJ_38159	ORYLA14270
OG0005923	APOSJ_38408, APOSJ_60927	ORYLA07289
OG0005924	APOSJ_10793	ORYLA10431
OG0005926	APOSJ_11149, APOSJ_11150, APOSJ_11147, APOSJ_11148	ORYLA06535
OG0005927	APOSJ_46960, APOSJ_46958, APOSJ_46959, APOSJ_46961	ORYLA18549, ORYLA18257
OG0005928	APOSJ_24820	ORYLA13174
OG0005929	APOSJ_49015	ORYLA17102
OG0005931	APOSJ_26827, APOSJ_37610, APOSJ_25998, APOSJ_26828, APOSJ_25999, APOSJ_26826	ORYLA12693
OG0005932	APOSJ_32251, APOSJ_32252, APOSJ_32249, APOSJ_32250	ORYLA15050
OG0005933	APOSJ_61993, APOSJ_53206	ORYLA04204
OG0005936	APOSJ_59913	ORYLA00036
OG0005937	APOSJ_18008, APOSJ_19166	ORYLA15356
OG0005938	APOSJ_15691	ORYLA02948
OG0005939	APOSJ_20729, APOSJ_01162, APOSJ_12433, APOSJ_20730, APOSJ_20732, APOSJ_20731	ORYLA14676
OG0005940	APOSJ_61683, APOSJ_42446	ORYLA11953
OG0005941	APOSJ_54972, APOSJ_54969, APOSJ_54970, APOSJ_54966, APOSJ_54971, APOSJ_54967, APOSJ_54973, APOSJ_54968	ORYLA11974
OG0005942	APOSJ_54718, APOSJ_30050, APOSJ_54725	ORYLA20255
OG0005943	APOSJ_23878, APOSJ_45350	ORYLA17027
OG0005944	APOSJ_43317, APOSJ_43319, APOSJ_43316, APOSJ_43318	ORYLA05011
OG0005945	APOSJ_27340, APOSJ_21878, APOSJ_24304	ORYLA11391
OG0005946	APOSJ_09386, APOSJ_44027	ORYLA16047
OG0005947	APOSJ_23672, APOSJ_23670, APOSJ_23671	ORYLA04618
OG0005948	APOSJ_32793	ORYLA05015, ORYLA08209, ORYLA05016, ORYLA08210
OG0005950	APOSJ_26616, APOSJ_33484, APOSJ_33486	ORYLA10694
OG0005951	APOSJ_46414, APOSJ_46413	ORYLA13200
OG0005952	APOSJ_03405, APOSJ_03404, APOSJ_03402, APOSJ_03403	ORYLA17339
OG0005953	APOSJ_39284	ORYLA17714
OG0005954	APOSJ_48271, APOSJ_48274, APOSJ_48277, APOSJ_48275, APOSJ_48276, APOSJ_48273, APOSJ_50173, APOSJ_50064	ORYLA15255
OG0005955	APOSJ_41814, APOSJ_64243	ORYLA17735
OG0005957	APOSJ_63559, APOSJ_62892, APOSJ_63557	ORYLA07508
OG0005958	APOSJ_56986, APOSJ_52401	ORYLA11466, ORYLA11465, ORYLA10767
OG0005959	APOSJ_22602, APOSJ_22603	ORYLA01636
OG0005960	APOSJ_33847, APOSJ_33846	ORYLA14080
OG0005961	APOSJ_61218, APOSJ_61217	ORYLA13699
OG0005962	APOSJ_51749, APOSJ_51746, APOSJ_51747, APOSJ_53740	ORYLA15697
OG0005963	APOSJ_31516	ORYLA13333
OG0005964	APOSJ_30777, APOSJ_36869, APOSJ_65283	ORYLA11297
OG0005965	APOSJ_13674, APOSJ_12547	ORYLA00501
OG0005966	APOSJ_62810, APOSJ_41906	ORYLA16765
OG0005967	APOSJ_06057, APOSJ_06056	ORYLA16334, ORYLA16335, ORYLA16336
OG0005968	APOSJ_60390	ORYLA06981
OG0005969	APOSJ_34996	ORYLA05253
OG0005970	APOSJ_36943, APOSJ_43466	ORYLA12936
OG0005972	APOSJ_38108, APOSJ_38131, APOSJ_24398	ORYLA13344
OG0005973	APOSJ_57208, APOSJ_57209, APOSJ_57211, APOSJ_16652	ORYLA10086
OG0005974	APOSJ_38224, APOSJ_38226, APOSJ_38225, APOSJ_38223	ORYLA12871
OG0005975	APOSJ_44778	ORYLA09620
OG0005976	APOSJ_64764, APOSJ_62779, APOSJ_62777, APOSJ_64746, APOSJ_62778, APOSJ_49050	ORYLA10048
OG0005977	APOSJ_21509	ORYLA11110
OG0005978	APOSJ_42439, APOSJ_42438	ORYLA18813
OG0005979	APOSJ_22361, APOSJ_22360	ORYLA09195
OG0005980	APOSJ_46417	ORYLA16160
OG0005981	APOSJ_62909, APOSJ_32017, APOSJ_49950, APOSJ_32016, APOSJ_32015, APOSJ_32014	ORYLA13340
OG0005982	APOSJ_29056, APOSJ_29055	ORYLA02398
OG0005983	APOSJ_64770, APOSJ_61301	ORYLA13523
OG0005984	APOSJ_30462	ORYLA02487
OG0005986	APOSJ_47491	ORYLA07662
OG0005987	APOSJ_20158	ORYLA04335
OG0005988	APOSJ_17696, APOSJ_17694, APOSJ_17695, APOSJ_17697	ORYLA05096
OG0005989	APOSJ_53200, APOSJ_53201	ORYLA14612, ORYLA14611
OG0005991	APOSJ_12577, APOSJ_12576	ORYLA14694
OG0005993	APOSJ_24106, APOSJ_24105	ORYLA15988
OG0005994	APOSJ_15570	ORYLA02349, ORYLA17460, ORYLA06764
OG0005995	APOSJ_18956, APOSJ_18957, APOSJ_18958, APOSJ_18959	ORYLA05250
OG0005996	APOSJ_11555	ORYLA05372
OG0005998	APOSJ_58163, APOSJ_62099, APOSJ_64869, APOSJ_64873	ORYLA02760
OG0006000	APOSJ_01788, APOSJ_09278, APOSJ_59190, APOSJ_59194, APOSJ_28845, APOSJ_59192	ORYLA11444
OG0006001	APOSJ_52001, APOSJ_55028	ORYLA14912
OG0006002	APOSJ_08645, APOSJ_08644, APOSJ_55131, APOSJ_08646	ORYLA11186
OG0006003	APOSJ_50270, APOSJ_50272, APOSJ_50271	ORYLA00268
OG0006004	APOSJ_39661, APOSJ_39664, APOSJ_39662, APOSJ_39660	ORYLA16105
OG0006005	APOSJ_13961, APOSJ_13962, APOSJ_13960	ORYLA04614
OG0006007	APOSJ_06311, APOSJ_11317	ORYLA13414
OG0006008	APOSJ_11789, APOSJ_11793, APOSJ_11794, APOSJ_08941, APOSJ_11788, APOSJ_11791, APOSJ_34963, APOSJ_11792	ORYLA00733
OG0006010	APOSJ_00136, APOSJ_00137, APOSJ_13985, APOSJ_00844	ORYLA01122
OG0006011	APOSJ_21061, APOSJ_21060, APOSJ_21059, APOSJ_02826	ORYLA04360
OG0006012	APOSJ_37795	ORYLA12331
OG0006013	APOSJ_24909, APOSJ_58462	ORYLA02083
OG0006014	APOSJ_34162, APOSJ_34163, APOSJ_34160	ORYLA13553, ORYLA12220
OG0006015	APOSJ_37168, APOSJ_37165, APOSJ_37166, APOSJ_37163, APOSJ_37164, APOSJ_37167	ORYLA00450
OG0006021	APOSJ_55856	ORYLA10174, ORYLA11667, ORYLA04349, ORYLA01068
OG0006059	APOSJ_43617, APOSJ_43616	ORYLA09031
OG0006061	APOSJ_64008	ORYLA19379
OG0006062	APOSJ_05442	ORYLA16708
OG0006063	APOSJ_12899, APOSJ_00777	ORYLA03877
OG0006064	APOSJ_56062, APOSJ_60724, APOSJ_56061	ORYLA04445
OG0006065	APOSJ_02297, APOSJ_02296	ORYLA17451
OG0006066	APOSJ_05451	ORYLA09975
OG0006067	APOSJ_22779, APOSJ_22778, APOSJ_22775, APOSJ_22777, APOSJ_22774, APOSJ_22773, APOSJ_22772, APOSJ_22776	ORYLA05884
OG0006069	APOSJ_40708	ORYLA16979
OG0006070	APOSJ_48605, APOSJ_48604, APOSJ_24321	ORYLA00067
OG0006071	APOSJ_36540	ORYLA02579
OG0006072	APOSJ_53132, APOSJ_33732	ORYLA12315
OG0006073	APOSJ_43312, APOSJ_28775	ORYLA03080
OG0006074	APOSJ_25151, APOSJ_25150	ORYLA11388
OG0006075	APOSJ_07678, APOSJ_52920, APOSJ_52921	ORYLA04806
OG0006076	APOSJ_55781, APOSJ_27549, APOSJ_27550, APOSJ_27551, APOSJ_41689	ORYLA20453
OG0006077	APOSJ_60639, APOSJ_60638, APOSJ_60640, APOSJ_60641	ORYLA19036, ORYLA19037
OG0006078	APOSJ_54658	ORYLA17648, ORYLA01729
OG0006079	APOSJ_46360, APOSJ_27614	ORYLA15110
OG0006082	APOSJ_64255, APOSJ_44148, APOSJ_16596, APOSJ_64226, APOSJ_16597, APOSJ_38836, APOSJ_09984, APOSJ_44149	ORYLA01781
OG0006083	APOSJ_56162	ORYLA20342
OG0006084	APOSJ_41691, APOSJ_61500, APOSJ_41693, APOSJ_41692	ORYLA00533
OG0006085	APOSJ_55006	ORYLA15317
OG0006087	APOSJ_06533, APOSJ_06532	ORYLA07572
OG0006089	APOSJ_02644, APOSJ_46501, APOSJ_02643, APOSJ_16312, APOSJ_54394, APOSJ_08345, APOSJ_02646, APOSJ_08348, APOSJ_04602, APOSJ_16299, APOSJ_08347, APOSJ_54395, APOSJ_08351, APOSJ_16300, APOSJ_08346, APOSJ_08350, APOSJ_54396, APOSJ_02645, APOSJ_54397, APOSJ_02642, APOSJ_02639, APOSJ_08349, APOSJ_62150, APOSJ_08352	ORYLA06648
OG0006092	APOSJ_43830, APOSJ_43831, APOSJ_43829	ORYLA18231
OG0006095	APOSJ_60289	ORYLA00577
OG0006096	APOSJ_47052, APOSJ_26295, APOSJ_47053, APOSJ_47055	ORYLA02341
OG0006097	APOSJ_39208	ORYLA08979
OG0006098	APOSJ_54535, APOSJ_18896	ORYLA08847
OG0006099	APOSJ_03329	ORYLA07739, ORYLA07738, ORYLA16995
OG0006100	APOSJ_07555, APOSJ_07557, APOSJ_48443, APOSJ_07556	ORYLA15271
OG0006102	APOSJ_23284	ORYLA13664, ORYLA14108
OG0006103	APOSJ_12519, APOSJ_12521, APOSJ_22745, APOSJ_22748	ORYLA11324
OG0006104	APOSJ_33402	ORYLA19385
OG0006106	APOSJ_48794	ORYLA08883, ORYLA08882
OG0006107	APOSJ_60954, APOSJ_60955	ORYLA14542
OG0006108	APOSJ_43335, APOSJ_43334	ORYLA05895
OG0006111	APOSJ_45645	ORYLA04074, ORYLA03212
OG0006112	APOSJ_18519, APOSJ_51585, APOSJ_18503, APOSJ_40805, APOSJ_18516, APOSJ_18506, APOSJ_60866, APOSJ_23725	ORYLA15289
OG0006113	APOSJ_43058	ORYLA07029
OG0006114	APOSJ_52790	ORYLA15533
OG0006115	APOSJ_49256	ORYLA11548
OG0006117	APOSJ_22363, APOSJ_22367, APOSJ_22364, APOSJ_22366, APOSJ_22365, APOSJ_22368	ORYLA00077
OG0006118	APOSJ_28228, APOSJ_52478	ORYLA05452
OG0006119	APOSJ_05495, APOSJ_05494	ORYLA20488
OG0006120	APOSJ_03091	ORYLA10724
OG0006121	APOSJ_11872, APOSJ_02329, APOSJ_02094	ORYLA19436
OG0006122	APOSJ_48102, APOSJ_48101	ORYLA08367
OG0006123	APOSJ_50227, APOSJ_31379, APOSJ_64870	ORYLA20495
OG0006124	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037	ORYLA11506
OG0006125	APOSJ_31100, APOSJ_31098, APOSJ_31097, APOSJ_31099, APOSJ_63429, APOSJ_31101	ORYLA09691
OG0006126	APOSJ_13664, APOSJ_02252	ORYLA16568
OG0006127	APOSJ_27402, APOSJ_27403	ORYLA15251
OG0006128	APOSJ_08247, APOSJ_08246	ORYLA15261
OG0006129	APOSJ_03899	ORYLA00354
OG0006130	APOSJ_15946, APOSJ_30828	ORYLA14031
OG0006131	APOSJ_41419	ORYLA16375, ORYLA07912
OG0006132	APOSJ_44770, APOSJ_44769	ORYLA05048
OG0006133	APOSJ_64690, APOSJ_64691	ORYLA12772
OG0006134	APOSJ_08298, APOSJ_08299	ORYLA05638
OG0006136	APOSJ_26737	ORYLA09430
OG0006137	APOSJ_47954	ORYLA02042
OG0006138	APOSJ_63734, APOSJ_20258, APOSJ_63736, APOSJ_20260, APOSJ_20259	ORYLA04799
OG0006139	APOSJ_40115	ORYLA14759, ORYLA11225, ORYLA14056, ORYLA13732
OG0006140	APOSJ_12439	ORYLA15551
OG0006141	APOSJ_31030, APOSJ_11443	ORYLA12129
OG0006144	APOSJ_19188	ORYLA07543
OG0006145	APOSJ_39421, APOSJ_46538, APOSJ_21408, APOSJ_39422	ORYLA20229
OG0006146	APOSJ_13386, APOSJ_13387	ORYLA05029
OG0006148	APOSJ_56787	ORYLA02358
OG0006149	APOSJ_61290	ORYLA10488
OG0006150	APOSJ_46167, APOSJ_02491, APOSJ_02701, APOSJ_02707, APOSJ_26986, APOSJ_02703, APOSJ_02708, APOSJ_02705, APOSJ_44105, APOSJ_02704, APOSJ_02702, APOSJ_02706, APOSJ_22390	ORYLA13302
OG0006151	APOSJ_05270, APOSJ_05272	ORYLA14513
OG0006152	APOSJ_59116, APOSJ_28597	ORYLA11733
OG0006153	APOSJ_09105, APOSJ_09110	ORYLA20426
OG0006155	APOSJ_15782	ORYLA06089
OG0006156	APOSJ_43357	ORYLA00926
OG0006158	APOSJ_10238	ORYLA10442
OG0006159	APOSJ_09856	ORYLA19153
OG0006160	APOSJ_60422, APOSJ_60421, APOSJ_60418, APOSJ_60417	ORYLA19637
OG0006161	APOSJ_31942	ORYLA01833, ORYLA05612
OG0006162	APOSJ_27431, APOSJ_27434, APOSJ_27429, APOSJ_27430, APOSJ_27433	ORYLA13159
OG0006163	APOSJ_57927, APOSJ_11874, APOSJ_11873	ORYLA14800, ORYLA12332
OG0006164	APOSJ_41863, APOSJ_41862	ORYLA19800
OG0006165	APOSJ_37400	ORYLA20003
OG0006167	APOSJ_22236, APOSJ_22235, APOSJ_22233, APOSJ_22232	ORYLA07176, ORYLA00415
OG0006168	APOSJ_27091, APOSJ_27092	ORYLA16569
OG0006169	APOSJ_53638, APOSJ_63561	ORYLA04271
OG0006170	APOSJ_59715, APOSJ_52807	ORYLA09909
OG0006171	APOSJ_23591, APOSJ_23587, APOSJ_44869, APOSJ_47930, APOSJ_25217	ORYLA02054
OG0006172	APOSJ_10205, APOSJ_10204	ORYLA10481
OG0006174	APOSJ_56342, APOSJ_10097, APOSJ_10096, APOSJ_10095	ORYLA17661, ORYLA02384, ORYLA12208
OG0006176	APOSJ_17258, APOSJ_43090, APOSJ_43088, APOSJ_17257, APOSJ_20656, APOSJ_14110	ORYLA10315
OG0006177	APOSJ_04030	ORYLA12090
OG0006178	APOSJ_25569, APOSJ_25568	ORYLA04504
OG0006179	APOSJ_12733, APOSJ_12735, APOSJ_12732, APOSJ_12736	ORYLA03657
OG0006180	APOSJ_18057, APOSJ_51355	ORYLA06973
OG0006181	APOSJ_42220, APOSJ_42221, APOSJ_64805	ORYLA03672
OG0006182	APOSJ_39398, APOSJ_39399, APOSJ_39401, APOSJ_39400	ORYLA08344
OG0006183	APOSJ_17533	ORYLA16825
OG0006184	APOSJ_22791	ORYLA00792
OG0006185	APOSJ_09104, APOSJ_09103	ORYLA06316
