Orthogroup	APOSJ_ok	DROME
OG0005514	APOSJ_02310, APOSJ_02309	DROME04631
OG0005516	APOSJ_35738, APOSJ_35736, APOSJ_35733, APOSJ_35734, APOSJ_35739, APOSJ_35735	DROME19606
OG0005517	APOSJ_41789	DROME19919
OG0005518	APOSJ_14804	DROME14670
OG0005519	APOSJ_52253, APOSJ_33607, APOSJ_56284, APOSJ_56290	DROME18312
OG0005520	APOSJ_30100, APOSJ_30104, APOSJ_30101	DROME04068
OG0005521	APOSJ_55017, APOSJ_55018	DROME16855, DROME16854
OG0005524	APOSJ_06099, APOSJ_06100, APOSJ_06098, APOSJ_06097	DROME11985
OG0005525	APOSJ_05786, APOSJ_05787, APOSJ_05789, APOSJ_48259, APOSJ_05788	DROME19467
OG0005527	APOSJ_00083	DROME06165
OG0005528	APOSJ_24522, APOSJ_47152, APOSJ_24523, APOSJ_24525, APOSJ_24521	DROME12253
OG0005529	APOSJ_31801, APOSJ_58119	DROME06637, DROME06638
OG0005531	APOSJ_07855	DROME06302
OG0005533	APOSJ_36161, APOSJ_33425, APOSJ_33426, APOSJ_33427, APOSJ_33428	DROME05452
OG0005535	APOSJ_59601, APOSJ_59604, APOSJ_59603, APOSJ_59602	DROME21244
OG0005536	APOSJ_14194, APOSJ_14197, APOSJ_14193, APOSJ_14196, APOSJ_14195, APOSJ_14191, APOSJ_14198	DROME18846
OG0005537	APOSJ_09300	DROME13170
OG0005538	APOSJ_06185, APOSJ_06186, APOSJ_06187, APOSJ_06188, APOSJ_38968	DROME17495, DROME17493, DROME17494
OG0005539	APOSJ_15477, APOSJ_15478, APOSJ_15476	DROME00462, DROME00460, DROME02960
OG0005541	APOSJ_46700, APOSJ_46703, APOSJ_33044, APOSJ_44423, APOSJ_46702, APOSJ_44421, APOSJ_44420, APOSJ_46701, APOSJ_44422	DROME13352
OG0005543	APOSJ_50847, APOSJ_50854	DROME01740, DROME17862, DROME17863
OG0005545	APOSJ_55371, APOSJ_60307	DROME05987
OG0005546	APOSJ_60268, APOSJ_60269	DROME05705
OG0005550	APOSJ_60433, APOSJ_60432, APOSJ_60434	DROME07358
OG0005551	APOSJ_12017, APOSJ_22649, APOSJ_12020, APOSJ_12018	DROME07232, DROME17410
OG0005553	APOSJ_29494, APOSJ_15097, APOSJ_15099, APOSJ_29489, APOSJ_15098, APOSJ_29490, APOSJ_29499, APOSJ_15100	DROME10357
OG0005554	APOSJ_03675, APOSJ_03674	DROME19929, DROME19930
OG0005556	APOSJ_00229	DROME08193
OG0005558	APOSJ_63045, APOSJ_50762	DROME10652
OG0005559	APOSJ_55461, APOSJ_55460	DROME11663
OG0005560	APOSJ_48964	DROME07606, DROME07948
OG0005561	APOSJ_42679, APOSJ_42681, APOSJ_42680, APOSJ_42678	DROME09536
OG0005562	APOSJ_36207, APOSJ_05704, APOSJ_05703	DROME16835
OG0005563	APOSJ_39911, APOSJ_39910	DROME12068
OG0005565	APOSJ_07560, APOSJ_07559, APOSJ_07561	DROME07683, DROME07684
OG0005566	APOSJ_35035	DROME17778, DROME19582, DROME08765
OG0005569	APOSJ_57368	DROME06020
OG0005570	APOSJ_12611	DROME12597
OG0005572	APOSJ_64961, APOSJ_64962	DROME12985
OG0005573	APOSJ_49844, APOSJ_49843	DROME00274, DROME00275
OG0005574	APOSJ_32299, APOSJ_23179	DROME07973
OG0005575	APOSJ_12717	DROME07769
OG0005576	APOSJ_44316, APOSJ_10527	DROME00716, DROME00717
OG0005577	APOSJ_03346	DROME13949, DROME13950
OG0005578	APOSJ_18844, APOSJ_18841, APOSJ_26152, APOSJ_18840, APOSJ_18845, APOSJ_18847, APOSJ_26153, APOSJ_18842, APOSJ_18848	DROME13162
OG0005579	APOSJ_22337	DROME01286
OG0005580	APOSJ_51162, APOSJ_50057, APOSJ_50059, APOSJ_51163	DROME06425
OG0005581	APOSJ_41515, APOSJ_41514, APOSJ_41513	DROME15143
OG0005582	APOSJ_52339	DROME17006
OG0005587	APOSJ_45952, APOSJ_45956, APOSJ_45954, APOSJ_45955, APOSJ_45957, APOSJ_45953	DROME13836
OG0005588	APOSJ_25201	DROME02584
OG0005589	APOSJ_60889, APOSJ_60892, APOSJ_60890, APOSJ_60891, APOSJ_48289, APOSJ_16552	DROME13235
OG0005590	APOSJ_28896, APOSJ_50233, APOSJ_28899, APOSJ_28897, APOSJ_23160, APOSJ_28898	DROME20583
OG0005594	APOSJ_64703, APOSJ_64704, APOSJ_64706, APOSJ_60805	DROME19266
OG0005595	APOSJ_00384, APOSJ_00383	DROME10967
OG0005596	APOSJ_57656, APOSJ_57655	DROME08093, DROME06032
OG0005597	APOSJ_03083, APOSJ_03082, APOSJ_49052	DROME01657
OG0005598	APOSJ_38509	DROME14004
OG0005599	APOSJ_00049, APOSJ_00051, APOSJ_00052, APOSJ_00050	DROME21243
OG0005603	APOSJ_35340, APOSJ_35339	DROME13173, DROME13174, DROME13175
OG0005604	APOSJ_01787, APOSJ_21039	DROME06435
OG0005605	APOSJ_16440, APOSJ_16441	DROME13674
OG0005607	APOSJ_57176	DROME16439, DROME16438
OG0005609	APOSJ_32543, APOSJ_42009	DROME05252, DROME05251
OG0005610	APOSJ_08483, APOSJ_08482	DROME17081, DROME17082
OG0005611	APOSJ_51642	DROME09603, DROME09604
OG0005613	APOSJ_40937, APOSJ_40936	DROME01648
OG0005614	APOSJ_01200, APOSJ_43639, APOSJ_01201	DROME18745
OG0005615	APOSJ_64038, APOSJ_64035	DROME05560
OG0005616	APOSJ_03982, APOSJ_24702	DROME12151
OG0005618	APOSJ_07819, APOSJ_64055	DROME05739
OG0005619	APOSJ_10685, APOSJ_10681, APOSJ_10679, APOSJ_10680	DROME08173
OG0005620	APOSJ_14820	DROME18122, DROME18121, DROME18124, DROME18123
OG0005622	APOSJ_40376, APOSJ_40375, APOSJ_52240, APOSJ_60047, APOSJ_40374	DROME01204
OG0005623	APOSJ_22567, APOSJ_56403, APOSJ_49352, APOSJ_22569, APOSJ_22573, APOSJ_40818	DROME00550
OG0005625	APOSJ_52796, APOSJ_52797, APOSJ_59531, APOSJ_52795	DROME16840
OG0005626	APOSJ_08133, APOSJ_08134	DROME01163, DROME01164
OG0005627	APOSJ_03552	DROME05020
OG0005628	APOSJ_01143, APOSJ_01145, APOSJ_01144	DROME08416
OG0005629	APOSJ_64257, APOSJ_64256	DROME11049
OG0005631	APOSJ_40673, APOSJ_40670, APOSJ_46471, APOSJ_40671, APOSJ_46474, APOSJ_40672, APOSJ_46479, APOSJ_46478, APOSJ_40674	DROME17841
OG0005632	APOSJ_35989, APOSJ_35990, APOSJ_35991	DROME10651
OG0005633	APOSJ_36050, APOSJ_36049	DROME17761
OG0005634	APOSJ_54610, APOSJ_04002, APOSJ_54609, APOSJ_04003	DROME21460
OG0005636	APOSJ_27098, APOSJ_27097	DROME08136
OG0005637	APOSJ_40949	DROME21544
OG0005639	APOSJ_12304, APOSJ_05004	DROME06385
OG0005640	APOSJ_27379, APOSJ_27380, APOSJ_63703, APOSJ_27381	DROME13728
OG0005642	APOSJ_42138, APOSJ_02120	DROME03379
OG0005644	APOSJ_56772, APOSJ_56773	DROME06427
OG0005645	APOSJ_50798, APOSJ_07238	DROME18577
OG0005646	APOSJ_61232	DROME16294
OG0005648	APOSJ_11182, APOSJ_05678, APOSJ_42161	DROME03181, DROME03182
OG0005649	APOSJ_06570, APOSJ_06572, APOSJ_01069	DROME10772
OG0005652	APOSJ_58541, APOSJ_58539, APOSJ_58542, APOSJ_58540	DROME06700
OG0005655	APOSJ_53899, APOSJ_10860, APOSJ_22462	DROME06091
OG0005656	APOSJ_04917, APOSJ_30573, APOSJ_04919, APOSJ_04918, APOSJ_04921, APOSJ_04920	DROME07968
OG0005660	APOSJ_17070, APOSJ_16341, APOSJ_16344, APOSJ_45452, APOSJ_17077, APOSJ_16342, APOSJ_16343, APOSJ_45454, APOSJ_45455	DROME15890, DROME15891
OG0005685	APOSJ_19918	DROME08832
OG0005690	APOSJ_17613	DROME04761
OG0005692	APOSJ_03811, APOSJ_45357, APOSJ_45355, APOSJ_45354, APOSJ_45356	DROME13230
OG0005694	APOSJ_51748, APOSJ_53743	DROME13864, DROME13863
OG0005696	APOSJ_24686, APOSJ_42167	DROME11286
OG0005697	APOSJ_05355, APOSJ_54848	DROME17682
OG0005698	APOSJ_54081	DROME09665
OG0005703	APOSJ_37460, APOSJ_37461, APOSJ_57398	DROME19473
OG0005704	APOSJ_06884, APOSJ_06885	DROME03784, DROME03785
OG0005707	APOSJ_44833, APOSJ_28088, APOSJ_28089	DROME15744, DROME15745
OG0005708	APOSJ_43166, APOSJ_43165, APOSJ_47161	DROME14710
OG0005710	APOSJ_65429	DROME07052
OG0005712	APOSJ_49778	DROME16333, DROME16334
OG0005714	APOSJ_32875, APOSJ_32873, APOSJ_32872, APOSJ_32874, APOSJ_32876	DROME20712, DROME20711, DROME20713
OG0005715	APOSJ_18174	DROME18763, DROME18764, DROME18762
OG0005717	APOSJ_63531, APOSJ_63532	DROME06471
OG0005718	APOSJ_63409, APOSJ_63428, APOSJ_28078, APOSJ_63398	DROME16901, DROME15117, DROME15116, DROME13404
OG0005719	APOSJ_31323, APOSJ_31324	DROME19860
OG0005721	APOSJ_15366, APOSJ_15365	DROME00178
OG0005723	APOSJ_28383, APOSJ_28386, APOSJ_28384	DROME17035
OG0005724	APOSJ_01581, APOSJ_01580	DROME03509, DROME03507
OG0005725	APOSJ_42244, APOSJ_42245	DROME09268
OG0005726	APOSJ_17462	DROME08962
OG0005727	APOSJ_33353, APOSJ_11133, APOSJ_33354	DROME20877
OG0005728	APOSJ_53707, APOSJ_53717	DROME04547
OG0005729	APOSJ_35082, APOSJ_35081	DROME00800
OG0005731	APOSJ_43396	DROME03369
OG0005732	APOSJ_42204, APOSJ_42208, APOSJ_42205	DROME03588
OG0005733	APOSJ_14940	DROME14541, DROME14542, DROME10332
OG0005734	APOSJ_03070	DROME21588, DROME04119
OG0005735	APOSJ_05975	DROME09661, DROME09662, DROME09660
OG0005737	APOSJ_41917, APOSJ_41918	DROME06704
OG0005738	APOSJ_00843, APOSJ_00842	DROME09090, DROME09091, DROME09093, DROME09092
OG0005740	APOSJ_28381, APOSJ_28380, APOSJ_28379	DROME12219, DROME12220
OG0005741	APOSJ_11942, APOSJ_11943	DROME10077
OG0005742	APOSJ_02828	DROME15851
OG0005744	APOSJ_53260	DROME21042, DROME21041, DROME13505
OG0005746	APOSJ_41413	DROME19187
OG0005747	APOSJ_48011, APOSJ_48009, APOSJ_48586, APOSJ_52048	DROME12400
OG0005748	APOSJ_21284, APOSJ_46160, APOSJ_43000, APOSJ_46161, APOSJ_09288	DROME17506
OG0005749	APOSJ_06444, APOSJ_01046	DROME00192
OG0005750	APOSJ_39812	DROME14187
OG0005751	APOSJ_58863, APOSJ_58864, APOSJ_58861, APOSJ_35319, APOSJ_49450, APOSJ_27106, APOSJ_58860, APOSJ_58865	DROME11468
OG0005752	APOSJ_19329, APOSJ_07405, APOSJ_32718, APOSJ_07412, APOSJ_62290, APOSJ_62291	DROME20074
OG0005755	APOSJ_12213, APOSJ_22849, APOSJ_12215	DROME09852
OG0005758	APOSJ_60426	DROME02962
OG0005759	APOSJ_01474, APOSJ_01475, APOSJ_01476	DROME06016
OG0005760	APOSJ_40083, APOSJ_40081, APOSJ_40080, APOSJ_40079, APOSJ_40077, APOSJ_40082, APOSJ_50306, APOSJ_40078	DROME05727, DROME05728, DROME05730, DROME05729
OG0005761	APOSJ_09120, APOSJ_02787, APOSJ_55530, APOSJ_51714, APOSJ_22391, APOSJ_02789	DROME18137, DROME18138
OG0005762	APOSJ_44243, APOSJ_44241, APOSJ_44238, APOSJ_52761, APOSJ_44242, APOSJ_44239, APOSJ_32526, APOSJ_44240	DROME15581
OG0005764	APOSJ_49559, APOSJ_49560	DROME08532
OG0005765	APOSJ_51929, APOSJ_22397	DROME14596
OG0005766	APOSJ_10222	DROME09826, DROME09825, DROME09827
OG0005769	APOSJ_15698, APOSJ_62701	DROME03529, DROME03528
OG0005770	APOSJ_19788	DROME01271, DROME01270
OG0005771	APOSJ_32079, APOSJ_32077	DROME11559
OG0005772	APOSJ_45274	DROME11383
OG0005774	APOSJ_64546	DROME03197
OG0005775	APOSJ_03948, APOSJ_03947	DROME14248, DROME03634
OG0005776	APOSJ_41056, APOSJ_56703, APOSJ_41057, APOSJ_41055	DROME05892
OG0005778	APOSJ_35380, APOSJ_21953, APOSJ_21938, APOSJ_35382, APOSJ_21936, APOSJ_35384, APOSJ_35381, APOSJ_35383	DROME21770, DROME21769, DROME21768, DROME21767
OG0005779	APOSJ_14743, APOSJ_14742	DROME08845
OG0005783	APOSJ_21381, APOSJ_21380, APOSJ_21383	DROME16358
OG0005784	APOSJ_31376	DROME20576
OG0005787	APOSJ_27893	DROME16644, DROME18583
OG0005788	APOSJ_49749, APOSJ_49753, APOSJ_49752, APOSJ_49750	DROME01890
OG0005789	APOSJ_53595, APOSJ_53594	DROME02052
OG0005790	APOSJ_24198, APOSJ_24196, APOSJ_24200, APOSJ_24197	DROME02319
OG0005791	APOSJ_48089, APOSJ_48088, APOSJ_48087	DROME09196, DROME09195
OG0005792	APOSJ_01033, APOSJ_01034, APOSJ_63691	DROME04031
OG0005793	APOSJ_37687, APOSJ_37688, APOSJ_16577	DROME13741
OG0005794	APOSJ_30602, APOSJ_30604	DROME20570
OG0005795	APOSJ_27249	DROME00921
OG0005796	APOSJ_50524, APOSJ_50526, APOSJ_50525	DROME21579
OG0005797	APOSJ_14621, APOSJ_12910, APOSJ_12912, APOSJ_12911	DROME13677
OG0005798	APOSJ_56985, APOSJ_46114, APOSJ_46112, APOSJ_46110, APOSJ_46111	DROME00436
OG0005799	APOSJ_37642, APOSJ_37931	DROME17772
OG0005800	APOSJ_12327	DROME14692
OG0005801	APOSJ_30275, APOSJ_30276	DROME20251, DROME13442
OG0005802	APOSJ_62488, APOSJ_53141	DROME18658
OG0005803	APOSJ_45014, APOSJ_14661, APOSJ_45015, APOSJ_45016	DROME06804
OG0005804	APOSJ_45971	DROME00221
OG0005805	APOSJ_05943, APOSJ_05944	DROME18523
OG0005807	APOSJ_25325	DROME15016
OG0005808	APOSJ_25819, APOSJ_25827, APOSJ_25820, APOSJ_25826, APOSJ_25823, APOSJ_25821, APOSJ_25822, APOSJ_25824	DROME15577
OG0005811	APOSJ_03767	DROME15005, DROME15004
OG0005812	APOSJ_45152	DROME17684
OG0005813	APOSJ_27239, APOSJ_27240	DROME18740, DROME18739, DROME08278
OG0005815	APOSJ_50823	DROME17829
OG0005817	APOSJ_42251	DROME00446
OG0005818	APOSJ_09949	DROME21049
OG0005819	APOSJ_07372	DROME10881
OG0005821	APOSJ_44197, APOSJ_44198	DROME18765
OG0005822	APOSJ_25065	DROME00384
OG0005823	APOSJ_01935	DROME16943
OG0005824	APOSJ_47994	DROME14993
OG0005827	APOSJ_22735, APOSJ_22737	DROME03179
OG0005829	APOSJ_60389, APOSJ_06378	DROME17916, DROME17917, DROME17918
OG0005830	APOSJ_37441, APOSJ_49341, APOSJ_05892, APOSJ_05891, APOSJ_05893	DROME09394
OG0005831	APOSJ_21501, APOSJ_21504, APOSJ_21503, APOSJ_21502	DROME02056
OG0005832	APOSJ_20217, APOSJ_20213, APOSJ_20219, APOSJ_63506, APOSJ_20216, APOSJ_20214, APOSJ_63496	DROME03903
OG0005833	APOSJ_05810, APOSJ_05811	DROME14025
OG0005834	APOSJ_59261, APOSJ_29238	DROME09861, DROME09860
OG0005835	APOSJ_35521, APOSJ_37615, APOSJ_37617, APOSJ_35519	DROME10113
OG0005836	APOSJ_01508, APOSJ_01509	DROME02540
OG0005837	APOSJ_56243, APOSJ_56244	DROME19685
OG0005840	APOSJ_28838, APOSJ_28839, APOSJ_28837, APOSJ_28840, APOSJ_28842, APOSJ_62353	DROME12810, DROME12811
OG0005842	APOSJ_21443, APOSJ_21442	DROME03001
OG0005843	APOSJ_44508	DROME07738
OG0005845	APOSJ_17083	DROME12524
OG0005846	APOSJ_27961, APOSJ_27960	DROME18114
OG0005847	APOSJ_57030	DROME12864
OG0005848	APOSJ_09802	DROME17120
OG0005849	APOSJ_50009	DROME15063, DROME15062
OG0005850	APOSJ_12652, APOSJ_12651	DROME15741, DROME15742
OG0005851	APOSJ_65289, APOSJ_65290, APOSJ_19232	DROME06389, DROME06388
OG0005853	APOSJ_06630	DROME18489, DROME18488
OG0005857	APOSJ_08960, APOSJ_57146	DROME13133, DROME13132
OG0005858	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319	DROME10288, DROME10287
OG0005859	APOSJ_09768, APOSJ_09770	DROME01874
OG0005860	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677	DROME13592
OG0005861	APOSJ_60214, APOSJ_25441, APOSJ_60215, APOSJ_25461	DROME20036
OG0005863	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478	DROME00631
OG0005864	APOSJ_35678, APOSJ_35677	DROME21983
OG0005865	APOSJ_61153, APOSJ_61151	DROME21095
OG0005866	APOSJ_00147	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050
OG0005867	APOSJ_31457, APOSJ_31458	DROME18293
OG0005869	APOSJ_60086	DROME01674
OG0005870	APOSJ_55202, APOSJ_36769	DROME19873
OG0005871	APOSJ_44184, APOSJ_44186	DROME05632, DROME05631
OG0005872	APOSJ_40239	DROME00389
OG0005874	APOSJ_46412	DROME03501
OG0005875	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623	DROME06773
OG0005877	APOSJ_22102, APOSJ_22103	DROME06392
OG0005878	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400	DROME19123
OG0005879	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722	DROME20321
OG0005880	APOSJ_33168	DROME17652, DROME17653
OG0005883	APOSJ_52908	DROME19395
OG0005884	APOSJ_13538, APOSJ_56250	DROME08061
OG0005886	APOSJ_44930, APOSJ_27125, APOSJ_27126, APOSJ_27127, APOSJ_27124	DROME01867
OG0005888	APOSJ_60925, APOSJ_30594	DROME16104
OG0005889	APOSJ_59086, APOSJ_59088, APOSJ_59087, APOSJ_59085	DROME14304, DROME07617
OG0005890	APOSJ_45453	DROME19088
OG0005891	APOSJ_23613, APOSJ_09038	DROME11287
OG0005892	APOSJ_43478, APOSJ_43477	DROME10375, DROME10374
OG0005893	APOSJ_00545, APOSJ_03316	DROME16783
OG0005894	APOSJ_28992	DROME11886
OG0005895	APOSJ_01825, APOSJ_01827, APOSJ_01826, APOSJ_11252	DROME02103
OG0005897	APOSJ_36990, APOSJ_57802	DROME19090
OG0005898	APOSJ_55596, APOSJ_55597, APOSJ_55595, APOSJ_55598	DROME06116
OG0005899	APOSJ_58569	DROME02184
OG0005901	APOSJ_02110	DROME08624
OG0005902	APOSJ_24484, APOSJ_24478, APOSJ_24482, APOSJ_24481, APOSJ_24479, APOSJ_24480, APOSJ_24483, APOSJ_24485	DROME12748
OG0005903	APOSJ_44290, APOSJ_44289	DROME19765
OG0005904	APOSJ_12845, APOSJ_12844, APOSJ_12843, APOSJ_60116	DROME00138
OG0005905	APOSJ_44528, APOSJ_08885, APOSJ_42260, APOSJ_42257, APOSJ_30327, APOSJ_42259, APOSJ_27417	DROME08071
OG0005906	APOSJ_52878, APOSJ_60250	DROME04737, DROME04735, DROME04736
OG0005909	APOSJ_64923	DROME01192
OG0005914	APOSJ_31914, APOSJ_31915, APOSJ_31913, APOSJ_31912	DROME08503, DROME08502
OG0005919	APOSJ_38000, APOSJ_38001	DROME03002
OG0005921	APOSJ_35499	DROME05740
OG0005922	APOSJ_38159	DROME13644, DROME13643
OG0005923	APOSJ_38408, APOSJ_60927	DROME01141, DROME01142
OG0005925	APOSJ_52736, APOSJ_24836	DROME01094
OG0005926	APOSJ_11149, APOSJ_11150, APOSJ_11147, APOSJ_11148	DROME12066, DROME12065
OG0005928	APOSJ_24820	DROME02019
OG0005929	APOSJ_49015	DROME01196
OG0005931	APOSJ_26827, APOSJ_37610, APOSJ_25998, APOSJ_26828, APOSJ_25999, APOSJ_26826	DROME08847
OG0005932	APOSJ_32251, APOSJ_32252, APOSJ_32249, APOSJ_32250	DROME15731
OG0005933	APOSJ_61993, APOSJ_53206	DROME19096, DROME19097
OG0005936	APOSJ_59913	DROME12077
OG0005937	APOSJ_18008, APOSJ_19166	DROME14657
OG0005938	APOSJ_15691	DROME04753, DROME04751, DROME04750, DROME04754, DROME04752
OG0005940	APOSJ_61683, APOSJ_42446	DROME18687
OG0005941	APOSJ_54972, APOSJ_54969, APOSJ_54970, APOSJ_54966, APOSJ_54971, APOSJ_54967, APOSJ_54973, APOSJ_54968	DROME14278
OG0005942	APOSJ_54718, APOSJ_30050, APOSJ_54725	DROME17395
OG0005943	APOSJ_23878, APOSJ_45350	DROME01109
OG0005944	APOSJ_43317, APOSJ_43319, APOSJ_43316, APOSJ_43318	DROME21720
OG0005946	APOSJ_09386, APOSJ_44027	DROME15326
OG0005949	APOSJ_55127, APOSJ_55128, APOSJ_55129	DROME10426
OG0005950	APOSJ_26616, APOSJ_33484, APOSJ_33486	DROME10950
OG0005952	APOSJ_03405, APOSJ_03404, APOSJ_03402, APOSJ_03403	DROME19643
OG0005953	APOSJ_39284	DROME11680
OG0005957	APOSJ_63559, APOSJ_62892, APOSJ_63557	DROME02682, DROME02681, DROME02683, DROME02684
OG0005960	APOSJ_33847, APOSJ_33846	DROME11094, DROME11095
OG0005963	APOSJ_31516	DROME00894
OG0005965	APOSJ_13674, APOSJ_12547	DROME15552
OG0005966	APOSJ_62810, APOSJ_41906	DROME04950
OG0005967	APOSJ_06057, APOSJ_06056	DROME16596, DROME14482
OG0005968	APOSJ_60390	DROME21030, DROME16013, DROME08290
OG0005969	APOSJ_34996	DROME08256, DROME08257
OG0005970	APOSJ_36943, APOSJ_43466	DROME13325
OG0005972	APOSJ_38108, APOSJ_38131, APOSJ_24398	DROME16733
OG0005973	APOSJ_57208, APOSJ_57209, APOSJ_57211, APOSJ_16652	DROME03261
OG0005974	APOSJ_38224, APOSJ_38226, APOSJ_38225, APOSJ_38223	DROME09177
OG0005975	APOSJ_44778	DROME01949
OG0005976	APOSJ_64764, APOSJ_62779, APOSJ_62777, APOSJ_64746, APOSJ_62778, APOSJ_49050	DROME19287
OG0005977	APOSJ_21509	DROME08531
OG0005978	APOSJ_42439, APOSJ_42438	DROME03284
OG0005980	APOSJ_46417	DROME21461
OG0005981	APOSJ_62909, APOSJ_32017, APOSJ_49950, APOSJ_32016, APOSJ_32015, APOSJ_32014	DROME05700
OG0005982	APOSJ_29056, APOSJ_29055	DROME01959
OG0005984	APOSJ_30462	DROME20805
OG0005986	APOSJ_47491	DROME07616
OG0005987	APOSJ_20158	DROME16681
OG0005988	APOSJ_17696, APOSJ_17694, APOSJ_17695, APOSJ_17697	DROME04858
OG0005989	APOSJ_53200, APOSJ_53201	DROME01935, DROME02497
OG0005993	APOSJ_24106, APOSJ_24105	DROME01845
OG0005995	APOSJ_18956, APOSJ_18957, APOSJ_18958, APOSJ_18959	DROME10672
OG0005998	APOSJ_58163, APOSJ_62099, APOSJ_64869, APOSJ_64873	DROME05475
OG0006002	APOSJ_08645, APOSJ_08644, APOSJ_55131, APOSJ_08646	DROME16784
OG0006003	APOSJ_50270, APOSJ_50272, APOSJ_50271	DROME10360
OG0006004	APOSJ_39661, APOSJ_39664, APOSJ_39662, APOSJ_39660	DROME09659
OG0006005	APOSJ_13961, APOSJ_13962, APOSJ_13960	DROME21221
OG0006010	APOSJ_00136, APOSJ_00137, APOSJ_13985, APOSJ_00844	DROME07208
OG0006011	APOSJ_21061, APOSJ_21060, APOSJ_21059, APOSJ_02826	DROME05625
OG0006012	APOSJ_37795	DROME04986
OG0006015	APOSJ_37168, APOSJ_37165, APOSJ_37166, APOSJ_37163, APOSJ_37164, APOSJ_37167	DROME04440, DROME04441
OG0006021	APOSJ_55856	DROME09479
OG0006059	APOSJ_43617, APOSJ_43616	DROME07767
OG0006061	APOSJ_64008	DROME04698
OG0006062	APOSJ_05442	DROME04067
OG0006063	APOSJ_12899, APOSJ_00777	DROME20838
OG0006064	APOSJ_56062, APOSJ_60724, APOSJ_56061	DROME01128
OG0006065	APOSJ_02297, APOSJ_02296	DROME06304
OG0006066	APOSJ_05451	DROME20062
OG0006069	APOSJ_40708	DROME20187
OG0006070	APOSJ_48605, APOSJ_48604, APOSJ_24321	DROME16601, DROME16602
OG0006072	APOSJ_53132, APOSJ_33732	DROME01673
OG0006073	APOSJ_43312, APOSJ_28775	DROME14553
OG0006074	APOSJ_25151, APOSJ_25150	DROME19848
OG0006077	APOSJ_60639, APOSJ_60638, APOSJ_60640, APOSJ_60641	DROME09385
OG0006078	APOSJ_54658	DROME02001
OG0006079	APOSJ_46360, APOSJ_27614	DROME02616
OG0006081	APOSJ_63461, APOSJ_63459	DROME14279
OG0006085	APOSJ_55006	DROME12364
OG0006087	APOSJ_06533, APOSJ_06532	DROME12774
OG0006090	APOSJ_54117, APOSJ_54116, APOSJ_54113	DROME09888, DROME09890, DROME09891, DROME09889
OG0006095	APOSJ_60289	DROME21969
OG0006096	APOSJ_47052, APOSJ_26295, APOSJ_47053, APOSJ_47055	DROME21245
OG0006098	APOSJ_54535, APOSJ_18896	DROME05931
OG0006099	APOSJ_03329	DROME11739
OG0006100	APOSJ_07555, APOSJ_07557, APOSJ_48443, APOSJ_07556	DROME05018
OG0006101	APOSJ_11193	DROME04360
OG0006102	APOSJ_23284	DROME01980
OG0006103	APOSJ_12519, APOSJ_12521, APOSJ_22745, APOSJ_22748	DROME10210
OG0006104	APOSJ_33402	DROME15737
OG0006106	APOSJ_48794	DROME20870
OG0006108	APOSJ_43335, APOSJ_43334	DROME09376
OG0006111	APOSJ_45645	DROME12496
OG0006113	APOSJ_43058	DROME04342
OG0006115	APOSJ_49256	DROME16296
OG0006116	APOSJ_23622, APOSJ_23623	DROME02301, DROME02300
OG0006117	APOSJ_22363, APOSJ_22367, APOSJ_22364, APOSJ_22366, APOSJ_22365, APOSJ_22368	DROME10279
OG0006118	APOSJ_28228, APOSJ_52478	DROME20483
OG0006119	APOSJ_05495, APOSJ_05494	DROME12941
OG0006120	APOSJ_03091	DROME13128, DROME13130, DROME13129
OG0006121	APOSJ_11872, APOSJ_02329, APOSJ_02094	DROME18148
OG0006122	APOSJ_48102, APOSJ_48101	DROME00796
OG0006123	APOSJ_50227, APOSJ_31379, APOSJ_64870	DROME16430
OG0006124	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037	DROME13739
OG0006125	APOSJ_31100, APOSJ_31098, APOSJ_31097, APOSJ_31099, APOSJ_63429, APOSJ_31101	DROME02053
OG0006127	APOSJ_27402, APOSJ_27403	DROME03260
OG0006128	APOSJ_08247, APOSJ_08246	DROME07922
OG0006129	APOSJ_03899	DROME09781
OG0006130	APOSJ_15946, APOSJ_30828	DROME17498, DROME17499
OG0006131	APOSJ_41419	DROME15971
OG0006132	APOSJ_44770, APOSJ_44769	DROME06118
OG0006133	APOSJ_64690, APOSJ_64691	DROME07717
OG0006134	APOSJ_08298, APOSJ_08299	DROME13718
OG0006135	APOSJ_50461, APOSJ_50464, APOSJ_50463, APOSJ_18603, APOSJ_50460, APOSJ_46168	DROME08697
OG0006136	APOSJ_26737	DROME10851
OG0006137	APOSJ_47954	DROME09569
OG0006140	APOSJ_12439	DROME15748
OG0006141	APOSJ_31030, APOSJ_11443	DROME18067, DROME07431
OG0006144	APOSJ_19188	DROME00549
