Orthogroup	APOSJ_ok	SACKO_ok
OG0005711	APOSJ_64273, APOSJ_27770, APOSJ_64272, APOSJ_64274, APOSJ_64275, APOSJ_27769	SACKO_11450
OG0005712	APOSJ_49778	SACKO_22619
OG0005713	APOSJ_15683	SACKO_18862
OG0005714	APOSJ_32875, APOSJ_32873, APOSJ_32872, APOSJ_32874, APOSJ_32876	SACKO_22085
OG0005715	APOSJ_18174	SACKO_15794, SACKO_29814
OG0005716	APOSJ_30358, APOSJ_30359	SACKO_06015
OG0005717	APOSJ_63531, APOSJ_63532	SACKO_10348
OG0005718	APOSJ_63409, APOSJ_63428, APOSJ_28078, APOSJ_63398	SACKO_26942, SACKO_32337
OG0005719	APOSJ_31323, APOSJ_31324	SACKO_28857
OG0005720	APOSJ_50198, APOSJ_50197	SACKO_23565
OG0005721	APOSJ_15366, APOSJ_15365	SACKO_11802
OG0005722	APOSJ_49283, APOSJ_42981	SACKO_12509
OG0005723	APOSJ_28383, APOSJ_28386, APOSJ_28384	SACKO_26449
OG0005724	APOSJ_01581, APOSJ_01580	SACKO_24067
OG0005725	APOSJ_42244, APOSJ_42245	SACKO_28773
OG0005726	APOSJ_17462	SACKO_11456
OG0005727	APOSJ_33353, APOSJ_11133, APOSJ_33354	SACKO_07754
OG0005728	APOSJ_53707, APOSJ_53717	SACKO_25048
OG0005729	APOSJ_35082, APOSJ_35081	SACKO_05332
OG0005731	APOSJ_43396	SACKO_02230
OG0005732	APOSJ_42204, APOSJ_42208, APOSJ_42205	SACKO_33573
OG0005733	APOSJ_14940	SACKO_21812
OG0005734	APOSJ_03070	SACKO_04616
OG0005735	APOSJ_05975	SACKO_24984
OG0005736	APOSJ_36888	SACKO_28424
OG0005737	APOSJ_41917, APOSJ_41918	SACKO_17502
OG0005738	APOSJ_00843, APOSJ_00842	SACKO_00441
OG0005739	APOSJ_64840, APOSJ_54310, APOSJ_51848	SACKO_17021
OG0005740	APOSJ_28381, APOSJ_28380, APOSJ_28379	SACKO_28040
OG0005741	APOSJ_11942, APOSJ_11943	SACKO_31201
OG0005742	APOSJ_02828	SACKO_15450
OG0005744	APOSJ_53260	SACKO_16700
OG0005745	APOSJ_38019	SACKO_22030
OG0005746	APOSJ_41413	SACKO_24213
OG0005747	APOSJ_48011, APOSJ_48009, APOSJ_48586, APOSJ_52048	SACKO_07235
OG0005748	APOSJ_21284, APOSJ_46160, APOSJ_43000, APOSJ_46161, APOSJ_09288	SACKO_33793, SACKO_13249
OG0005749	APOSJ_06444, APOSJ_01046	SACKO_08289
OG0005750	APOSJ_39812	SACKO_16122
OG0005751	APOSJ_58863, APOSJ_58864, APOSJ_58861, APOSJ_35319, APOSJ_49450, APOSJ_27106, APOSJ_58860, APOSJ_58865	SACKO_06131, SACKO_06127
OG0005752	APOSJ_19329, APOSJ_07405, APOSJ_32718, APOSJ_07412, APOSJ_62290, APOSJ_62291	SACKO_02440
OG0005754	APOSJ_18273	SACKO_03368
OG0005755	APOSJ_12213, APOSJ_22849, APOSJ_12215	SACKO_07621, SACKO_11423
OG0005756	APOSJ_40952	SACKO_15522
OG0005757	APOSJ_12739, APOSJ_12737, APOSJ_12738, APOSJ_14936	SACKO_29014
OG0005758	APOSJ_60426	SACKO_33511
OG0005759	APOSJ_01474, APOSJ_01475, APOSJ_01476	SACKO_02614
OG0005760	APOSJ_40083, APOSJ_40081, APOSJ_40080, APOSJ_40079, APOSJ_40077, APOSJ_40082, APOSJ_50306, APOSJ_40078	SACKO_05505, SACKO_00381
OG0005761	APOSJ_09120, APOSJ_02787, APOSJ_55530, APOSJ_51714, APOSJ_22391, APOSJ_02789	SACKO_03772
OG0005762	APOSJ_44243, APOSJ_44241, APOSJ_44238, APOSJ_52761, APOSJ_44242, APOSJ_44239, APOSJ_32526, APOSJ_44240	SACKO_33802
OG0005763	APOSJ_60017, APOSJ_60016, APOSJ_58082, APOSJ_60020, APOSJ_58083, APOSJ_60015, APOSJ_60018, APOSJ_60021	SACKO_08702
OG0005764	APOSJ_49559, APOSJ_49560	SACKO_07393
OG0005765	APOSJ_51929, APOSJ_22397	SACKO_23575
OG0005766	APOSJ_10222	SACKO_09574
OG0005767	APOSJ_26003	SACKO_33131, SACKO_17109, SACKO_26644
OG0005768	APOSJ_57232	SACKO_02554
OG0005769	APOSJ_15698	SACKO_00583
OG0005770	APOSJ_19788	SACKO_13509
OG0005771	APOSJ_32079, APOSJ_32077	SACKO_26039
OG0005772	APOSJ_45274	SACKO_06018
OG0005773	APOSJ_58225, APOSJ_49082, APOSJ_19460, APOSJ_19462	SACKO_01808
OG0005774	APOSJ_64546	SACKO_32502
OG0005775	APOSJ_03948, APOSJ_03947	SACKO_28775
OG0005776	APOSJ_41056, APOSJ_56703, APOSJ_41057, APOSJ_41055	SACKO_10034
OG0005778	APOSJ_35380, APOSJ_21953, APOSJ_21938, APOSJ_35382, APOSJ_21936, APOSJ_35384, APOSJ_35381, APOSJ_35383	SACKO_22258
OG0005779	APOSJ_14743, APOSJ_14742	SACKO_22033
OG0005781	APOSJ_65027, APOSJ_32550	SACKO_14828
OG0005782	APOSJ_40183, APOSJ_36669, APOSJ_36673, APOSJ_36668, APOSJ_36671	SACKO_25598
OG0005783	APOSJ_21381, APOSJ_21380, APOSJ_21383	SACKO_12747
OG0005784	APOSJ_31376	SACKO_09927
OG0005785	APOSJ_43962, APOSJ_50473, APOSJ_43967, APOSJ_43964, APOSJ_03918, APOSJ_50469, APOSJ_43966, APOSJ_03917, APOSJ_43969, APOSJ_13778	SACKO_28657
OG0005786	APOSJ_40578, APOSJ_04872, APOSJ_27348, APOSJ_04951, APOSJ_36921, APOSJ_40579	SACKO_23405
OG0005787	APOSJ_27893	SACKO_13044
OG0005788	APOSJ_49749, APOSJ_49753, APOSJ_49752, APOSJ_49750	SACKO_22776
OG0005789	APOSJ_53595, APOSJ_53594	SACKO_01797
OG0005790	APOSJ_24198, APOSJ_24196, APOSJ_24200, APOSJ_24197	SACKO_11653
OG0005791	APOSJ_48089, APOSJ_48088, APOSJ_48087	SACKO_07354
OG0005792	APOSJ_01033, APOSJ_01034, APOSJ_63691	SACKO_09947
OG0005793	APOSJ_37687, APOSJ_37688, APOSJ_16577	SACKO_32350
OG0005794	APOSJ_30602, APOSJ_30604	SACKO_02695
OG0005795	APOSJ_27249	SACKO_22109
OG0005797	APOSJ_14621, APOSJ_12910, APOSJ_12912, APOSJ_12911	SACKO_10267
OG0005798	APOSJ_56985, APOSJ_46114, APOSJ_46112, APOSJ_46110, APOSJ_46111	SACKO_16933
OG0005799	APOSJ_37642, APOSJ_37931	SACKO_15318
OG0005800	APOSJ_12327	SACKO_15364
OG0005801	APOSJ_30275, APOSJ_30276	SACKO_04909
OG0005802	APOSJ_62488, APOSJ_53141	SACKO_26482
OG0005803	APOSJ_45014, APOSJ_14661, APOSJ_45015, APOSJ_45016	SACKO_31550
OG0005804	APOSJ_45971	SACKO_32779
OG0005805	APOSJ_05943, APOSJ_05944	SACKO_32476
OG0005806	APOSJ_08479, APOSJ_08480	SACKO_10195
OG0005807	APOSJ_25325	SACKO_31322
OG0005808	APOSJ_25819, APOSJ_25827, APOSJ_25820, APOSJ_25826, APOSJ_25823, APOSJ_25821, APOSJ_25822, APOSJ_25824	SACKO_17654
OG0005809	APOSJ_35681, APOSJ_54907, APOSJ_23768, APOSJ_60810, APOSJ_54905, APOSJ_05660, APOSJ_54906, APOSJ_35680, APOSJ_23770, APOSJ_35679, APOSJ_48311, APOSJ_48312, APOSJ_23767, APOSJ_05642, APOSJ_36831, APOSJ_32115	SACKO_08182
OG0005810	APOSJ_53786, APOSJ_47899, APOSJ_47898, APOSJ_47897, APOSJ_20723	SACKO_16389
OG0005811	APOSJ_03767	SACKO_17687
OG0005812	APOSJ_45152	SACKO_09960
OG0005813	APOSJ_27239, APOSJ_27240	SACKO_16197
OG0005814	APOSJ_30730	SACKO_08863
OG0005815	APOSJ_50823	SACKO_03784
OG0005816	APOSJ_60614, APOSJ_36792, APOSJ_60616, APOSJ_36791, APOSJ_36793, APOSJ_20875	SACKO_04354
OG0005817	APOSJ_42251	SACKO_19421
OG0005818	APOSJ_09949	SACKO_33164
OG0005819	APOSJ_07372	SACKO_21818
OG0005820	APOSJ_51796	SACKO_30250
OG0005821	APOSJ_44197, APOSJ_44198	SACKO_12528
OG0005822	APOSJ_25065	SACKO_25734
OG0005823	APOSJ_01935	SACKO_21213
OG0005824	APOSJ_47994	SACKO_09679
OG0005825	APOSJ_52732, APOSJ_59104, APOSJ_54007	SACKO_20469
OG0005826	APOSJ_32334, APOSJ_32333, APOSJ_10989, APOSJ_10990, APOSJ_10988, APOSJ_38987	SACKO_11622
OG0005827	APOSJ_22735, APOSJ_22737	SACKO_25753, SACKO_32097, SACKO_25748, SACKO_32095, SACKO_25738
OG0005828	APOSJ_06676	SACKO_02208
OG0005829	APOSJ_60389, APOSJ_06378	SACKO_30435
OG0005830	APOSJ_37441, APOSJ_49341, APOSJ_05892, APOSJ_05891, APOSJ_05893	SACKO_32320
OG0005831	APOSJ_21501, APOSJ_21504, APOSJ_21503, APOSJ_21502	SACKO_24491
OG0005832	APOSJ_20217, APOSJ_20213, APOSJ_20219, APOSJ_63506, APOSJ_20216, APOSJ_20214, APOSJ_63496	SACKO_26865
OG0005833	APOSJ_05810, APOSJ_05811	SACKO_03183
OG0005834	APOSJ_59261, APOSJ_29238	SACKO_21334, SACKO_11408
OG0005835	APOSJ_35521, APOSJ_37615, APOSJ_37617, APOSJ_35519	SACKO_27487
OG0005836	APOSJ_01508, APOSJ_01509	SACKO_33605
OG0005837	APOSJ_56243, APOSJ_56244	SACKO_00129
OG0005838	APOSJ_44512, APOSJ_44514	SACKO_33023
OG0005839	APOSJ_42634	SACKO_06448
OG0005840	APOSJ_28838, APOSJ_28839, APOSJ_28837, APOSJ_28840, APOSJ_28842, APOSJ_62353	SACKO_05579
OG0005841	APOSJ_39877, APOSJ_39876, APOSJ_51517, APOSJ_43490, APOSJ_35364, APOSJ_07580, APOSJ_17923	SACKO_00827, SACKO_24173, SACKO_24112
OG0005842	APOSJ_21443, APOSJ_21442	SACKO_28891
OG0005843	APOSJ_44508	SACKO_05478
OG0005844	APOSJ_47078, APOSJ_26408, APOSJ_47077, APOSJ_47076	SACKO_28158
OG0005845	APOSJ_17083	SACKO_23611
OG0005846	APOSJ_27961, APOSJ_27960	SACKO_17727
OG0005847	APOSJ_57030	SACKO_02307, SACKO_02332
OG0005848	APOSJ_09802	SACKO_27241
OG0005849	APOSJ_50009	SACKO_22878
OG0005850	APOSJ_12652, APOSJ_12651	SACKO_22848
OG0005851	APOSJ_19232	SACKO_23217
OG0005852	APOSJ_14120, APOSJ_14117, APOSJ_14121, APOSJ_14118, APOSJ_14115, APOSJ_14119, APOSJ_27506, APOSJ_14116	SACKO_18539
OG0005853	APOSJ_06630	SACKO_18054
OG0005854	APOSJ_53651, APOSJ_63563, APOSJ_63564	SACKO_23313
OG0005855	APOSJ_10243, APOSJ_31150, APOSJ_10244, APOSJ_10241, APOSJ_10242	SACKO_03019
OG0005857	APOSJ_08960, APOSJ_57146	SACKO_11084
OG0005858	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319	SACKO_07771, SACKO_10186
OG0005859	APOSJ_09768, APOSJ_09770	SACKO_32958
OG0005860	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677	SACKO_01106
OG0005861	APOSJ_60214, APOSJ_25441, APOSJ_60215, APOSJ_25461	SACKO_23213
OG0005862	APOSJ_44113, APOSJ_44114, APOSJ_02473, APOSJ_49384	SACKO_28729
OG0005863	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478	SACKO_24461
OG0005864	APOSJ_35678, APOSJ_35677	SACKO_10525
OG0005865	APOSJ_61153, APOSJ_61151	SACKO_07232
OG0005866	APOSJ_00147	SACKO_32135
OG0005867	APOSJ_31457, APOSJ_31458	SACKO_31435
OG0005869	APOSJ_60086	SACKO_23956
OG0005870	APOSJ_55202, APOSJ_36769	SACKO_22447
OG0005871	APOSJ_44184, APOSJ_44186	SACKO_09273
OG0005872	APOSJ_40239	SACKO_12911, SACKO_00302
OG0005874	APOSJ_46412	SACKO_22821
OG0005875	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623	SACKO_17119
OG0005876	APOSJ_32843, APOSJ_32842, APOSJ_32838, APOSJ_32837, APOSJ_32840	SACKO_06162
OG0005877	APOSJ_22102, APOSJ_22103	SACKO_25631
OG0005878	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400	SACKO_17676
OG0005879	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722	SACKO_29620
OG0005880	APOSJ_33168	SACKO_23727
OG0005881	APOSJ_16550, APOSJ_16551	SACKO_26953
OG0005882	APOSJ_31294, APOSJ_31296, APOSJ_31295, APOSJ_31297	SACKO_08332, SACKO_26191
OG0005884	APOSJ_13538, APOSJ_56250	SACKO_09074
OG0005885	APOSJ_44623, APOSJ_21182	SACKO_20287
OG0005886	APOSJ_44930, APOSJ_27125, APOSJ_27126, APOSJ_27127, APOSJ_27124	SACKO_05225
OG0005887	APOSJ_23833	SACKO_02721
OG0005888	APOSJ_60925, APOSJ_30594	SACKO_05779, SACKO_10273
OG0005889	APOSJ_59086, APOSJ_59088, APOSJ_59087, APOSJ_59085	SACKO_27899
OG0005890	APOSJ_45453	SACKO_04667
OG0005891	APOSJ_23613, APOSJ_09038	SACKO_02773
OG0005892	APOSJ_43478, APOSJ_43477	SACKO_15663
OG0005893	APOSJ_00545, APOSJ_03316	SACKO_30083
OG0005894	APOSJ_28992	SACKO_06820
OG0005895	APOSJ_01825, APOSJ_01827, APOSJ_01826, APOSJ_11252	SACKO_20290
OG0005897	APOSJ_36990, APOSJ_57802	SACKO_12088
OG0005898	APOSJ_55596, APOSJ_55597, APOSJ_55595, APOSJ_55598	SACKO_04234
OG0005899	APOSJ_58569	SACKO_33726, SACKO_00286
OG0005900	APOSJ_04552, APOSJ_04555, APOSJ_04554, APOSJ_04553	SACKO_00516
OG0005901	APOSJ_02110	SACKO_01806
OG0005902	APOSJ_24484, APOSJ_24478, APOSJ_24482, APOSJ_24481, APOSJ_24479, APOSJ_24480, APOSJ_24483, APOSJ_24485	SACKO_23335
OG0005903	APOSJ_44290, APOSJ_44289	SACKO_25325
OG0005904	APOSJ_12845, APOSJ_12844, APOSJ_12843, APOSJ_60116	SACKO_08474
OG0005905	APOSJ_44528, APOSJ_08885, APOSJ_42260, APOSJ_42257, APOSJ_30327, APOSJ_42259, APOSJ_27417	SACKO_09797
OG0005906	APOSJ_52878, APOSJ_60250	SACKO_17195
OG0005907	APOSJ_01971, APOSJ_01972, APOSJ_54652, APOSJ_01970	SACKO_01361
OG0005908	APOSJ_19768	SACKO_15780
OG0005909	APOSJ_64923	SACKO_09181
OG0005910	APOSJ_21373, APOSJ_21375	SACKO_16805
OG0005913	APOSJ_06509	SACKO_01375
OG0005914	APOSJ_31914, APOSJ_31915, APOSJ_31913, APOSJ_31912	SACKO_12676
OG0005915	APOSJ_54307, APOSJ_65107	SACKO_20663
OG0005916	APOSJ_42293, APOSJ_42291, APOSJ_42290, APOSJ_42292	SACKO_07929
OG0005917	APOSJ_15012, APOSJ_24329, APOSJ_06935, APOSJ_24323, APOSJ_22043, APOSJ_22034	SACKO_10286
OG0005918	APOSJ_34539	SACKO_13647
OG0005919	APOSJ_38000, APOSJ_38001	SACKO_18340
OG0005920	APOSJ_32568, APOSJ_32566, APOSJ_32564, APOSJ_32567	SACKO_04729
OG0005921	APOSJ_35499	SACKO_27138
OG0005922	APOSJ_38159	SACKO_01240, SACKO_10758
OG0005923	APOSJ_38408, APOSJ_60927	SACKO_05083
OG0005924	APOSJ_10793	SACKO_26745
OG0005925	APOSJ_52736, APOSJ_24836	SACKO_21169, SACKO_21160
OG0005926	APOSJ_11149, APOSJ_11150, APOSJ_11147, APOSJ_11148	SACKO_16381
OG0005927	APOSJ_46960, APOSJ_46958, APOSJ_46959, APOSJ_46961	SACKO_31242
OG0005928	APOSJ_24820	SACKO_22454
OG0005929	APOSJ_49015	SACKO_15222
OG0005930	APOSJ_31290	SACKO_11820, SACKO_29248
OG0005931	APOSJ_26827, APOSJ_37610, APOSJ_25998, APOSJ_26828, APOSJ_25999, APOSJ_26826	SACKO_06243
OG0005932	APOSJ_32251, APOSJ_32252, APOSJ_32249, APOSJ_32250	SACKO_20520, SACKO_28105
OG0005933	APOSJ_61993, APOSJ_53206	SACKO_09364
OG0005935	APOSJ_20762, APOSJ_20761	SACKO_15482, SACKO_15481, SACKO_15490
OG0005936	APOSJ_59913	SACKO_11879
OG0005937	APOSJ_18008, APOSJ_19166	SACKO_23591, SACKO_25218
OG0005938	APOSJ_15691	SACKO_19202
OG0005939	APOSJ_20729, APOSJ_01162, APOSJ_12433, APOSJ_20730, APOSJ_20732, APOSJ_20731	SACKO_22133
OG0005940	APOSJ_61683, APOSJ_42446	SACKO_08768
OG0005941	APOSJ_54972, APOSJ_54969, APOSJ_54970, APOSJ_54966, APOSJ_54971, APOSJ_54967, APOSJ_54973, APOSJ_54968	SACKO_17934
OG0005942	APOSJ_54718, APOSJ_30050, APOSJ_54725	SACKO_22565
OG0005943	APOSJ_23878, APOSJ_45350	SACKO_02755
OG0005944	APOSJ_43317, APOSJ_43319, APOSJ_43316, APOSJ_43318	SACKO_06083
OG0005945	APOSJ_27340, APOSJ_21878, APOSJ_24304	SACKO_06064
OG0005946	APOSJ_09386, APOSJ_44027	SACKO_26614
OG0005947	APOSJ_23672, APOSJ_23670, APOSJ_23671	SACKO_32740
OG0005948	APOSJ_32793	SACKO_24060
OG0005950	APOSJ_26616, APOSJ_33484, APOSJ_33486	SACKO_26959
OG0005951	APOSJ_46414, APOSJ_46413	SACKO_25661
OG0005952	APOSJ_03405, APOSJ_03404, APOSJ_03402, APOSJ_03403	SACKO_19471
OG0005953	APOSJ_39284	SACKO_24257
OG0005954	APOSJ_48271, APOSJ_48274, APOSJ_48277, APOSJ_48275, APOSJ_48276, APOSJ_48273, APOSJ_50173, APOSJ_50064	SACKO_18460
OG0005955	APOSJ_41814, APOSJ_64243	SACKO_28944
OG0005956	APOSJ_28609, APOSJ_55738, APOSJ_51269, APOSJ_11721, APOSJ_11718, APOSJ_11719, APOSJ_11720, APOSJ_11723, APOSJ_55737, APOSJ_11722, APOSJ_55736, APOSJ_11716	SACKO_16011
OG0005957	APOSJ_63559, APOSJ_62892, APOSJ_63557	SACKO_29271
OG0005958	APOSJ_56986, APOSJ_52401	SACKO_14605, SACKO_14607
OG0005959	APOSJ_22602, APOSJ_22603	SACKO_15778
OG0005960	APOSJ_33847, APOSJ_33846	SACKO_28497
OG0005961	APOSJ_61218, APOSJ_61217	SACKO_28103, SACKO_20518
OG0005962	APOSJ_51749, APOSJ_51746, APOSJ_51747, APOSJ_53740	SACKO_13331
OG0005963	APOSJ_31516	SACKO_33111
OG0005964	APOSJ_30777, APOSJ_36869, APOSJ_65283	SACKO_23408
OG0005965	APOSJ_13674, APOSJ_12547	SACKO_03375
OG0005966	APOSJ_62810, APOSJ_41906	SACKO_27524
OG0005967	APOSJ_06057, APOSJ_06056	SACKO_24909
OG0005968	APOSJ_60390	SACKO_00176
OG0005969	APOSJ_34996	SACKO_08901
OG0005970	APOSJ_36943, APOSJ_43466	SACKO_20986
OG0005971	APOSJ_60718, APOSJ_60720, APOSJ_60722, APOSJ_60719, APOSJ_60723	SACKO_32894, SACKO_12818
OG0005972	APOSJ_38108, APOSJ_38131, APOSJ_24398	SACKO_06653
OG0005973	APOSJ_57208, APOSJ_57209, APOSJ_57211, APOSJ_16652	SACKO_29548
OG0005974	APOSJ_38224, APOSJ_38226, APOSJ_38225, APOSJ_38223	SACKO_19798
OG0005975	APOSJ_44778	SACKO_32001
OG0005976	APOSJ_64764, APOSJ_62779, APOSJ_62777, APOSJ_64746, APOSJ_62778, APOSJ_49050	SACKO_13844
OG0005977	APOSJ_21509	SACKO_18044
OG0005978	APOSJ_42439, APOSJ_42438	SACKO_07717
OG0005979	APOSJ_22361, APOSJ_22360	SACKO_04842
OG0005980	APOSJ_46417	SACKO_27234
OG0005981	APOSJ_62909, APOSJ_32017, APOSJ_49950, APOSJ_32016, APOSJ_32015, APOSJ_32014	SACKO_02154
OG0005982	APOSJ_29056, APOSJ_29055	SACKO_12190
OG0005983	APOSJ_64770, APOSJ_61301	SACKO_31749
OG0005984	APOSJ_30462	SACKO_27458
OG0005986	APOSJ_47491	SACKO_22136
OG0005987	APOSJ_20158	SACKO_17121
OG0005988	APOSJ_17696, APOSJ_17694, APOSJ_17695, APOSJ_17697	SACKO_17546
OG0005989	APOSJ_53200, APOSJ_53201	SACKO_11015, SACKO_28867
OG0005990	APOSJ_03965, APOSJ_03966, APOSJ_03964, APOSJ_63576, APOSJ_63575	SACKO_08278, SACKO_00344
OG0005993	APOSJ_24106, APOSJ_24105	SACKO_02631
OG0005994	APOSJ_15570	SACKO_21538
OG0005995	APOSJ_18956, APOSJ_18957, APOSJ_18958, APOSJ_18959	SACKO_26470
OG0005996	APOSJ_11555	SACKO_13790
OG0005998	APOSJ_58163, APOSJ_62099, APOSJ_64869, APOSJ_64873	SACKO_31368
OG0006000	APOSJ_01788, APOSJ_09278, APOSJ_59190, APOSJ_59194, APOSJ_28845, APOSJ_59192	SACKO_31601
OG0006001	APOSJ_52001, APOSJ_55028	SACKO_12304
OG0006002	APOSJ_08645, APOSJ_08644, APOSJ_55131, APOSJ_08646	SACKO_16810
OG0006003	APOSJ_50270, APOSJ_50272, APOSJ_50271	SACKO_00499
OG0006004	APOSJ_39661, APOSJ_39664, APOSJ_39662, APOSJ_39660	SACKO_09425
OG0006005	APOSJ_13961, APOSJ_13962, APOSJ_13960	SACKO_08247
OG0006007	APOSJ_06311, APOSJ_11317	SACKO_23095
OG0006008	APOSJ_11789, APOSJ_11793, APOSJ_11794, APOSJ_08941, APOSJ_11788, APOSJ_11791, APOSJ_34963, APOSJ_11792	SACKO_09747
OG0006010	APOSJ_00136, APOSJ_00137, APOSJ_13985, APOSJ_00844	SACKO_07536
OG0006011	APOSJ_21061, APOSJ_21060, APOSJ_21059, APOSJ_02826	SACKO_30182
OG0006012	APOSJ_37795	SACKO_05109
OG0006013	APOSJ_24909, APOSJ_58462	SACKO_27474
OG0006014	APOSJ_34162	SACKO_20051
OG0006015	APOSJ_37168, APOSJ_37165, APOSJ_37166, APOSJ_37163, APOSJ_37164, APOSJ_37167	SACKO_12079, SACKO_12076
OG0006018	APOSJ_36221	SACKO_20581, SACKO_04120, SACKO_05241, SACKO_28038
OG0006059	APOSJ_43617, APOSJ_43616	SACKO_27866, SACKO_27873
OG0006061	APOSJ_64008	SACKO_19868, SACKO_16537
OG0006062	APOSJ_05442	SACKO_09272
OG0006063	APOSJ_12899, APOSJ_00777	SACKO_06438
OG0006064	APOSJ_56062, APOSJ_60724, APOSJ_56061	SACKO_10725
OG0006065	APOSJ_02297, APOSJ_02296	SACKO_00789
OG0006066	APOSJ_05451	SACKO_06398
OG0006067	APOSJ_22779, APOSJ_22778, APOSJ_22775, APOSJ_22777, APOSJ_22774, APOSJ_22773, APOSJ_22772, APOSJ_22776	SACKO_12398
OG0006069	APOSJ_40708	SACKO_28743
OG0006071	APOSJ_36540	SACKO_12729
OG0006072	APOSJ_53132, APOSJ_33732	SACKO_28406
OG0006073	APOSJ_43312, APOSJ_28775	SACKO_22196
OG0006074	APOSJ_25151, APOSJ_25150	SACKO_00950
OG0006075	APOSJ_07678, APOSJ_52920, APOSJ_52921	SACKO_27251
OG0006076	APOSJ_55781, APOSJ_27549, APOSJ_27550, APOSJ_27551, APOSJ_41689	SACKO_05316
OG0006077	APOSJ_60639, APOSJ_60638, APOSJ_60640, APOSJ_60641	SACKO_10247, SACKO_10229
OG0006078	APOSJ_54658	SACKO_17143
OG0006079	APOSJ_46360, APOSJ_27614	SACKO_12072
OG0006081	APOSJ_63461, APOSJ_63459	SACKO_16819
OG0006082	APOSJ_64255, APOSJ_44148, APOSJ_16596, APOSJ_64226, APOSJ_16597, APOSJ_38836, APOSJ_09984, APOSJ_44149	SACKO_22617, SACKO_20043
OG0006083	APOSJ_56162	SACKO_23684
OG0006084	APOSJ_41691, APOSJ_61500, APOSJ_41693, APOSJ_41692	SACKO_07092
OG0006085	APOSJ_55006	SACKO_08320
OG0006086	APOSJ_39567	SACKO_09611
OG0006087	APOSJ_06533, APOSJ_06532	SACKO_11692
OG0006088	APOSJ_64130, APOSJ_42504, APOSJ_57201, APOSJ_64131, APOSJ_64129	SACKO_01839
OG0006090	APOSJ_54117, APOSJ_54116, APOSJ_54113	SACKO_01234
OG0006092	APOSJ_43830, APOSJ_43831, APOSJ_43829	SACKO_20345
OG0006094	APOSJ_30662	SACKO_16818
OG0006095	APOSJ_60289	SACKO_21352
OG0006096	APOSJ_47052, APOSJ_26295, APOSJ_47053, APOSJ_47055	SACKO_05559, SACKO_19081
OG0006097	APOSJ_39208	SACKO_31531
OG0006098	APOSJ_54535, APOSJ_18896	SACKO_05301
OG0006099	APOSJ_03329	SACKO_28696
OG0006100	APOSJ_07555, APOSJ_07557, APOSJ_48443, APOSJ_07556	SACKO_12123
OG0006101	APOSJ_11193	SACKO_31977
OG0006102	APOSJ_23284	SACKO_23446
OG0006103	APOSJ_12519, APOSJ_12521, APOSJ_22745, APOSJ_22748	SACKO_05278
OG0006104	APOSJ_33402	SACKO_15560
OG0006106	APOSJ_48794	SACKO_05387
OG0006107	APOSJ_60954, APOSJ_60955	SACKO_32941, SACKO_32902
OG0006108	APOSJ_43335, APOSJ_43334	SACKO_08204
OG0006111	APOSJ_45645	SACKO_20394
OG0006112	APOSJ_18519, APOSJ_51585, APOSJ_18503, APOSJ_40805, APOSJ_18516, APOSJ_18506, APOSJ_60866, APOSJ_23725	SACKO_18993
OG0006113	APOSJ_43058	SACKO_09698
OG0006114	APOSJ_52790	SACKO_18705
OG0006115	APOSJ_49256	SACKO_08984
OG0006116	APOSJ_23622, APOSJ_23623	SACKO_09058
OG0006117	APOSJ_22363, APOSJ_22367, APOSJ_22364, APOSJ_22366, APOSJ_22365, APOSJ_22368	SACKO_28039
OG0006118	APOSJ_28228, APOSJ_52478	SACKO_00183
OG0006119	APOSJ_05495, APOSJ_05494	SACKO_20537
OG0006120	APOSJ_03091	SACKO_30278
OG0006121	APOSJ_11872, APOSJ_02329, APOSJ_02094	SACKO_10310
OG0006122	APOSJ_48102, APOSJ_48101	SACKO_25589
OG0006123	APOSJ_50227, APOSJ_31379, APOSJ_64870	SACKO_16618
OG0006124	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037	SACKO_03686
OG0006125	APOSJ_31100, APOSJ_31098, APOSJ_31097, APOSJ_31099, APOSJ_63429, APOSJ_31101	SACKO_32349
OG0006126	APOSJ_13664, APOSJ_02252, APOSJ_64455	SACKO_03230
OG0006127	APOSJ_27402, APOSJ_27403	SACKO_19045
OG0006128	APOSJ_08247, APOSJ_08246	SACKO_16357
OG0006129	APOSJ_03899	SACKO_30593, SACKO_28304
OG0006130	APOSJ_15946, APOSJ_30828	SACKO_03584
OG0006131	APOSJ_41419	SACKO_20177
OG0006132	APOSJ_44770, APOSJ_44769	SACKO_14704
OG0006133	APOSJ_64690, APOSJ_64691	SACKO_20422
OG0006134	APOSJ_08298, APOSJ_08299	SACKO_29020
