Orthogroup	APOSJ_ok	MOUSE
OG0005096	APOSJ_45951	MOUSE17109
OG0005097	APOSJ_19055, APOSJ_52948, APOSJ_46066, APOSJ_17721, APOSJ_17722, APOSJ_46064	MOUSE14124
OG0005098	APOSJ_36421, APOSJ_01470, APOSJ_54111, APOSJ_01478, APOSJ_54112, APOSJ_01479, APOSJ_01480, APOSJ_01477	MOUSE26368
OG0005099	APOSJ_60685, APOSJ_60684, APOSJ_60687, APOSJ_60686, APOSJ_60688, APOSJ_00689	MOUSE14066, MOUSE14064, MOUSE14063, MOUSE14062
OG0005100	APOSJ_55973, APOSJ_55974, APOSJ_52181, APOSJ_50681	MOUSE19701
OG0005102	APOSJ_07517, APOSJ_07518	MOUSE06492, MOUSE06491
OG0005103	APOSJ_25952	MOUSE34292, MOUSE34291, MOUSE00671, MOUSE00672
OG0005104	APOSJ_43995, APOSJ_09201, APOSJ_29098, APOSJ_29092, APOSJ_29093, APOSJ_29100	MOUSE49790
OG0005105	APOSJ_31308	MOUSE06089, MOUSE46118
OG0005106	APOSJ_12345	MOUSE38782
OG0005107	APOSJ_40330, APOSJ_40331, APOSJ_03243	MOUSE39177
OG0005109	APOSJ_24591, APOSJ_57210	MOUSE02056, MOUSE02497
OG0005110	APOSJ_50663, APOSJ_44187, APOSJ_50662, APOSJ_50661	MOUSE26509, MOUSE26510, MOUSE26511
OG0005111	APOSJ_05440, APOSJ_05439, APOSJ_06492	MOUSE34804
OG0005113	APOSJ_36047	MOUSE07655, MOUSE07654
OG0005114	APOSJ_44725	MOUSE23088
OG0005115	APOSJ_32634, APOSJ_32633, APOSJ_32631, APOSJ_32632	MOUSE23818, MOUSE23817, MOUSE25266, MOUSE25267
OG0005116	APOSJ_22855, APOSJ_22856	MOUSE15697, MOUSE15696
OG0005117	APOSJ_03929	MOUSE29490
OG0005118	APOSJ_45530, APOSJ_45529	MOUSE22170, MOUSE22172, MOUSE22169, MOUSE22174, MOUSE22175, MOUSE22173, MOUSE22171, MOUSE22176, MOUSE14653
OG0005119	APOSJ_61302	MOUSE07205
OG0005120	APOSJ_36871, APOSJ_16250, APOSJ_25184, APOSJ_36867	MOUSE51214, MOUSE51215, MOUSE51213
OG0005121	APOSJ_32248	MOUSE14836, MOUSE14837, MOUSE14838
OG0005122	APOSJ_05925, APOSJ_05923, APOSJ_09689, APOSJ_02700, APOSJ_21594, APOSJ_21596, APOSJ_21597, APOSJ_21595	MOUSE33516, MOUSE33517, MOUSE33515, MOUSE33518
OG0005123	APOSJ_04307, APOSJ_26809, APOSJ_04306	MOUSE46850, MOUSE46849, MOUSE03239, MOUSE03238, MOUSE03237
OG0005124	APOSJ_58526, APOSJ_58529	MOUSE28031, MOUSE07830, MOUSE07829, MOUSE07828
OG0005125	APOSJ_00138	MOUSE06042, MOUSE06044, MOUSE06043, MOUSE38561
OG0005126	APOSJ_02444, APOSJ_33084, APOSJ_09456	MOUSE52020, MOUSE52021, MOUSE34120, MOUSE34121, MOUSE34119
OG0005127	APOSJ_16992, APOSJ_16991	MOUSE45202, MOUSE45200, MOUSE45198, MOUSE45201, MOUSE45199, MOUSE45204, MOUSE45203
OG0005129	APOSJ_48155, APOSJ_18041, APOSJ_18043	MOUSE06447, MOUSE06448
OG0005130	APOSJ_22193, APOSJ_09363	MOUSE36362, MOUSE36365, MOUSE36361
OG0005131	APOSJ_57951	MOUSE32083, MOUSE32082, MOUSE32081
OG0005132	APOSJ_07618	MOUSE00613
OG0005133	APOSJ_31076	MOUSE15735
OG0005135	APOSJ_07734, APOSJ_07737, APOSJ_07736, APOSJ_07735	MOUSE30622, MOUSE30621, MOUSE30624, MOUSE30623, MOUSE30619
OG0005136	APOSJ_44153, APOSJ_10017, APOSJ_10016, APOSJ_05691	MOUSE00867
OG0005137	APOSJ_17610, APOSJ_17611	MOUSE35147, MOUSE35146, MOUSE35148
OG0005138	APOSJ_33606	MOUSE16640, MOUSE16641, MOUSE16638, MOUSE16639
OG0005139	APOSJ_50919	MOUSE30931
OG0005140	APOSJ_27206, APOSJ_27207	MOUSE30232, MOUSE30234, MOUSE30233
OG0005142	APOSJ_00607, APOSJ_00606	MOUSE10413, MOUSE10412, MOUSE10415, MOUSE10414
OG0005143	APOSJ_32766, APOSJ_32765	MOUSE29588, MOUSE29589
OG0005144	APOSJ_13306	MOUSE31298
OG0005145	APOSJ_41246, APOSJ_58084, APOSJ_41245, APOSJ_41247	MOUSE27578, MOUSE27577, MOUSE27579
OG0005146	APOSJ_62179	MOUSE28856
OG0005147	APOSJ_64013, APOSJ_64014	MOUSE10113, MOUSE10111, MOUSE10110, MOUSE10114, MOUSE10112, MOUSE10109
OG0005149	APOSJ_50030, APOSJ_50031, APOSJ_50029	MOUSE24122
OG0005150	APOSJ_05785, APOSJ_36677	MOUSE20424, MOUSE20425, MOUSE07516, MOUSE43229
OG0005151	APOSJ_30117	MOUSE15527, MOUSE15526
OG0005152	APOSJ_14994, APOSJ_14993	MOUSE02245, MOUSE02244, MOUSE02246
OG0005154	APOSJ_09985, APOSJ_09986	MOUSE19629, MOUSE19630
OG0005155	APOSJ_18709	MOUSE13083
OG0005156	APOSJ_35510, APOSJ_35508, APOSJ_35506, APOSJ_35509, APOSJ_35513, APOSJ_35507, APOSJ_35512, APOSJ_35511	MOUSE22165, MOUSE22167, MOUSE22166, MOUSE22164
OG0005157	APOSJ_64541	MOUSE05669, MOUSE05668
OG0005158	APOSJ_00887	MOUSE22571
OG0005159	APOSJ_09552, APOSJ_61440, APOSJ_09553	MOUSE52152, MOUSE16191
OG0005160	APOSJ_50805	MOUSE35962, MOUSE35963
OG0005161	APOSJ_01240, APOSJ_01243	MOUSE42010, MOUSE42011, MOUSE42009
OG0005162	APOSJ_19551	MOUSE33332, MOUSE33334, MOUSE33331, MOUSE33333, MOUSE48463
OG0005163	APOSJ_16884	MOUSE31915
OG0005164	APOSJ_14313, APOSJ_14312, APOSJ_24508	MOUSE17528, MOUSE17206, MOUSE17526
OG0005165	APOSJ_24681, APOSJ_24683, APOSJ_24680, APOSJ_24685, APOSJ_24679, APOSJ_24682, APOSJ_24684, APOSJ_24678, APOSJ_09526	MOUSE07278, MOUSE07277
OG0005168	APOSJ_26423, APOSJ_26422	MOUSE28087, MOUSE28083, MOUSE28082, MOUSE28086, MOUSE28084
OG0005169	APOSJ_23382	MOUSE07868
OG0005170	APOSJ_33196	MOUSE37824, MOUSE37821, MOUSE37826, MOUSE37822, MOUSE37825, MOUSE37823
OG0005171	APOSJ_37316, APOSJ_37314, APOSJ_37315, APOSJ_37313	MOUSE24797, MOUSE24796
OG0005172	APOSJ_41739	MOUSE28846, MOUSE28847
OG0005173	APOSJ_15709, APOSJ_15710	MOUSE18184, MOUSE18185, MOUSE08103, MOUSE08104
OG0005174	APOSJ_16696	MOUSE23313, MOUSE35563
OG0005175	APOSJ_40371, APOSJ_40372, APOSJ_40373	MOUSE20206, MOUSE20205, MOUSE20208, MOUSE20207
OG0005176	APOSJ_21127	MOUSE15371, MOUSE15372
OG0005178	APOSJ_17737, APOSJ_03428	MOUSE48038, MOUSE48039, MOUSE48037
OG0005179	APOSJ_47615, APOSJ_07566, APOSJ_07567	MOUSE36303, MOUSE36302
OG0005180	APOSJ_10879, APOSJ_10878	MOUSE36158, MOUSE36156, MOUSE36157, MOUSE36155
OG0005181	APOSJ_22924, APOSJ_22923, APOSJ_22925, APOSJ_13788	MOUSE24101, MOUSE24100
OG0005182	APOSJ_54852, APOSJ_05370	MOUSE50395, MOUSE50397, MOUSE50396
OG0005183	APOSJ_23739, APOSJ_23738, APOSJ_23740, APOSJ_23736, APOSJ_58215, APOSJ_23737, APOSJ_23741	MOUSE45876
OG0005184	APOSJ_52718, APOSJ_52717, APOSJ_40175	MOUSE55373, MOUSE03431, MOUSE55374
OG0005185	APOSJ_35900, APOSJ_24695	MOUSE53143, MOUSE53140, MOUSE53142, MOUSE53141, MOUSE53139
OG0005186	APOSJ_51856, APOSJ_51852, APOSJ_51853, APOSJ_51854, APOSJ_51855, APOSJ_54332, APOSJ_51858, APOSJ_51859	MOUSE47611, MOUSE47612
OG0005187	APOSJ_55463, APOSJ_08807	MOUSE14400, MOUSE14399, MOUSE14398
OG0005188	APOSJ_63621, APOSJ_63620	MOUSE19130
OG0005189	APOSJ_63332, APOSJ_63333, APOSJ_63330, APOSJ_63331	MOUSE53207, MOUSE53206, MOUSE53208
OG0005190	APOSJ_15482, APOSJ_15480, APOSJ_12832, APOSJ_15483	MOUSE15734, MOUSE53308, MOUSE53310
OG0005191	APOSJ_53598, APOSJ_53599	MOUSE10521
OG0005192	APOSJ_24842	MOUSE33625, MOUSE33627, MOUSE33626
OG0005193	APOSJ_37675	MOUSE36760, MOUSE36758, MOUSE36759
OG0005194	APOSJ_48074	MOUSE09520
OG0005195	APOSJ_44265, APOSJ_44268, APOSJ_44266, APOSJ_44264	MOUSE35893, MOUSE35892
OG0005196	APOSJ_50208	MOUSE47214, MOUSE47213, MOUSE47212
OG0005197	APOSJ_29249	MOUSE27045, MOUSE27044
OG0005198	APOSJ_38738, APOSJ_38735, APOSJ_38732, APOSJ_38736, APOSJ_38739, APOSJ_38737, APOSJ_38733	MOUSE42247, MOUSE42246, MOUSE42245, MOUSE42243
OG0005199	APOSJ_24110, APOSJ_24109, APOSJ_24108	MOUSE06798, MOUSE06795, MOUSE06797, MOUSE06799, MOUSE06796
OG0005200	APOSJ_58955	MOUSE41422, MOUSE41421
OG0005201	APOSJ_19363	MOUSE23496, MOUSE23495, MOUSE23494, MOUSE23493, MOUSE23491, MOUSE23492
OG0005202	APOSJ_00286	MOUSE05596, MOUSE05595, MOUSE05597
OG0005203	APOSJ_39818, APOSJ_39821, APOSJ_64394, APOSJ_51520, APOSJ_64396, APOSJ_64397, APOSJ_64395, APOSJ_39822, APOSJ_64398, APOSJ_39820	MOUSE20991
OG0005204	APOSJ_62663, APOSJ_09638, APOSJ_62666, APOSJ_62664, APOSJ_09637, APOSJ_62668, APOSJ_62665, APOSJ_62669	MOUSE25568, MOUSE25567
OG0005205	APOSJ_53300, APOSJ_53308, APOSJ_29396	MOUSE08733
OG0005206	APOSJ_03073, APOSJ_03072	MOUSE48398
OG0005208	APOSJ_02422, APOSJ_50848, APOSJ_02427, APOSJ_02423, APOSJ_02424, APOSJ_50860	MOUSE04739
OG0005209	APOSJ_15632	MOUSE14096, MOUSE14095
OG0005210	APOSJ_51755, APOSJ_13421	MOUSE52454, MOUSE52456
OG0005211	APOSJ_18399, APOSJ_18398, APOSJ_18400, APOSJ_50909, APOSJ_18397	MOUSE34287, MOUSE34285, MOUSE34288, MOUSE34286
OG0005212	APOSJ_54735	MOUSE51363
OG0005213	APOSJ_17515, APOSJ_44757, APOSJ_34862, APOSJ_17516, APOSJ_17513, APOSJ_34863, APOSJ_17514	MOUSE28365, MOUSE28366, MOUSE28367, MOUSE28364, MOUSE32050
OG0005214	APOSJ_52113	MOUSE12908, MOUSE54008, MOUSE12907, MOUSE54007, MOUSE54009, MOUSE54006
OG0005215	APOSJ_29511, APOSJ_29512, APOSJ_24431, APOSJ_24432	MOUSE24351
OG0005217	APOSJ_52958, APOSJ_52956, APOSJ_52957	MOUSE09058, MOUSE02888
OG0005218	APOSJ_15562, APOSJ_15565, APOSJ_15566	MOUSE00446, MOUSE00449, MOUSE00447, MOUSE00451, MOUSE00452, MOUSE00448, MOUSE00450
OG0005219	APOSJ_23361, APOSJ_04945, APOSJ_23359, APOSJ_23363, APOSJ_23360, APOSJ_23362, APOSJ_07363, APOSJ_46319	MOUSE36332, MOUSE36333, MOUSE36334
OG0005220	APOSJ_17463	MOUSE15022, MOUSE15023
OG0005221	APOSJ_50955	MOUSE40508, MOUSE40506, MOUSE40507
OG0005222	APOSJ_49861, APOSJ_49872, APOSJ_49867	MOUSE49492, MOUSE49490, MOUSE49491
OG0005223	APOSJ_60792	MOUSE38903, MOUSE38905, MOUSE38904
OG0005224	APOSJ_10555, APOSJ_02178	MOUSE07209, MOUSE07208
OG0005225	APOSJ_35039, APOSJ_35040	MOUSE02228, MOUSE02229
OG0005226	APOSJ_55358, APOSJ_37242, APOSJ_37243	MOUSE42007, MOUSE42005, MOUSE42006, MOUSE42008
OG0005227	APOSJ_26317, APOSJ_59892, APOSJ_26318	MOUSE45083
OG0005228	APOSJ_62726, APOSJ_53349	MOUSE54695, MOUSE54694
OG0005229	APOSJ_00853, APOSJ_00852	MOUSE10424, MOUSE10427, MOUSE10426, MOUSE10428, MOUSE54725, MOUSE54726, MOUSE54727
OG0005230	APOSJ_56895	MOUSE49013, MOUSE49014
OG0005231	APOSJ_05633	MOUSE18474
OG0005232	APOSJ_38199	MOUSE38863
OG0005233	APOSJ_53254, APOSJ_40491	MOUSE34528, MOUSE34527, MOUSE34530, MOUSE34529
OG0005234	APOSJ_24396, APOSJ_24397	MOUSE04256, MOUSE04255
OG0005235	APOSJ_33921, APOSJ_33922	MOUSE02441, MOUSE02440, MOUSE02439
OG0005237	APOSJ_13660, APOSJ_09963, APOSJ_09965, APOSJ_09964	MOUSE20097
OG0005238	APOSJ_36811, APOSJ_36810, APOSJ_36812	MOUSE25519, MOUSE25518
OG0005239	APOSJ_14469, APOSJ_14467, APOSJ_14468, APOSJ_14470	MOUSE07685, MOUSE07686
OG0005240	APOSJ_21981	MOUSE02463
OG0005241	APOSJ_26177, APOSJ_26175, APOSJ_26178, APOSJ_26174, APOSJ_26176	MOUSE29404, MOUSE29405, MOUSE29403
OG0005242	APOSJ_35767, APOSJ_35766, APOSJ_35769, APOSJ_35768, APOSJ_35770	MOUSE35065, MOUSE35066, MOUSE35063, MOUSE35064
OG0005243	APOSJ_16179, APOSJ_16178	MOUSE46022, MOUSE46021, MOUSE46020, MOUSE46019, MOUSE46017
OG0005244	APOSJ_06294, APOSJ_48707, APOSJ_46249, APOSJ_48703, APOSJ_48704, APOSJ_48706	MOUSE17812
OG0005245	APOSJ_17903	MOUSE08599, MOUSE08598, MOUSE08594, MOUSE08597
OG0005247	APOSJ_64625, APOSJ_64623, APOSJ_64624, APOSJ_60319	MOUSE09970, MOUSE09971, MOUSE09969, MOUSE09968
OG0005248	APOSJ_47242	MOUSE32108, MOUSE49677
OG0005249	APOSJ_21534	MOUSE25308, MOUSE25309
OG0005250	APOSJ_50740, APOSJ_50739	MOUSE34236, MOUSE34235
OG0005251	APOSJ_29295, APOSJ_04698	MOUSE52134, MOUSE52132, MOUSE52133
OG0005252	APOSJ_17407, APOSJ_45475, APOSJ_45477, APOSJ_45476	MOUSE20976, MOUSE20975
OG0005253	APOSJ_02455	MOUSE03197
OG0005254	APOSJ_09536, APOSJ_09534	MOUSE05935, MOUSE05936, MOUSE05934
OG0005255	APOSJ_48571	MOUSE35890, MOUSE35889
OG0005256	APOSJ_03384, APOSJ_03383	MOUSE14365, MOUSE55161
OG0005257	APOSJ_37812, APOSJ_16393, APOSJ_16394	MOUSE31617
OG0005258	APOSJ_40485, APOSJ_53209, APOSJ_40484, APOSJ_53208	MOUSE40633, MOUSE40634, MOUSE40635, MOUSE40637
OG0005259	APOSJ_42743, APOSJ_50274	MOUSE40641, MOUSE24933, MOUSE24932
OG0005260	APOSJ_46444	MOUSE27103, MOUSE27102
OG0005261	APOSJ_11799	MOUSE21672
OG0005262	APOSJ_48744, APOSJ_48743	MOUSE34801, MOUSE34800, MOUSE34802, MOUSE34803
OG0005263	APOSJ_14776, APOSJ_36748	MOUSE06494
OG0005264	APOSJ_29305	MOUSE35185, MOUSE35187, MOUSE35184
OG0005265	APOSJ_12250	MOUSE18510, MOUSE18511
OG0005266	APOSJ_03132	MOUSE15169
OG0005267	APOSJ_03830	MOUSE32627, MOUSE02945
OG0005268	APOSJ_34509, APOSJ_34511, APOSJ_34512, APOSJ_17196, APOSJ_34508, APOSJ_34510	MOUSE27268, MOUSE27267
OG0005269	APOSJ_24052	MOUSE40627
OG0005270	APOSJ_32620, APOSJ_32622, APOSJ_24777, APOSJ_32621	MOUSE20321, MOUSE20322
OG0005271	APOSJ_39744, APOSJ_39748, APOSJ_48316, APOSJ_48324, APOSJ_48317	MOUSE49904, MOUSE49905
OG0005272	APOSJ_16121, APOSJ_20215	MOUSE02367, MOUSE02366, MOUSE02368
OG0005273	APOSJ_48346	MOUSE54103, MOUSE54104
OG0005274	APOSJ_45079, APOSJ_45074, APOSJ_45075, APOSJ_45073	MOUSE07832, MOUSE07833
OG0005275	APOSJ_00850, APOSJ_00849, APOSJ_00851	MOUSE52516
OG0005276	APOSJ_39024, APOSJ_39025	MOUSE35730, MOUSE35731
OG0005277	APOSJ_30935, APOSJ_30938, APOSJ_62445, APOSJ_30937, APOSJ_62449	MOUSE07675, MOUSE07676, MOUSE07674
OG0005278	APOSJ_43536, APOSJ_06599	MOUSE44577, MOUSE44572, MOUSE44576, MOUSE44571, MOUSE44574, MOUSE44569, MOUSE44570
OG0005279	APOSJ_27566, APOSJ_41753, APOSJ_62443, APOSJ_27562, APOSJ_27565	MOUSE49425
OG0005280	APOSJ_46493, APOSJ_23167	MOUSE21456
OG0005281	APOSJ_34775	MOUSE19612, MOUSE36000
OG0005282	APOSJ_22969, APOSJ_22968, APOSJ_14000, APOSJ_22971, APOSJ_14003	MOUSE09779, MOUSE09776, MOUSE09777, MOUSE09778, MOUSE09775, MOUSE09772, MOUSE09774, MOUSE09773, MOUSE09771, MOUSE09780
OG0005283	APOSJ_58364, APOSJ_58365	MOUSE29132, MOUSE29130, MOUSE29133, MOUSE29131, MOUSE21729, MOUSE21728
OG0005284	APOSJ_21603, APOSJ_65182	MOUSE34220, MOUSE50132, MOUSE34218, MOUSE34219, MOUSE50131, MOUSE50130
OG0005285	APOSJ_22467, APOSJ_22466, APOSJ_22468	MOUSE02740
OG0005286	APOSJ_57831, APOSJ_57830, APOSJ_57832, APOSJ_57833, APOSJ_57836, APOSJ_57834, APOSJ_57835	MOUSE54594
OG0005287	APOSJ_07930, APOSJ_07929, APOSJ_07928, APOSJ_07927, APOSJ_07931, APOSJ_07926	MOUSE30697
OG0005288	APOSJ_05635, APOSJ_64496, APOSJ_20368	MOUSE00252, MOUSE00253
OG0005289	APOSJ_58424	MOUSE42519, MOUSE42518, MOUSE42517
OG0005290	APOSJ_08288, APOSJ_25156	MOUSE33153, MOUSE33150, MOUSE33154, MOUSE33151, MOUSE33152
OG0005291	APOSJ_61412, APOSJ_09550, APOSJ_31804, APOSJ_48004, APOSJ_09551	MOUSE53018, MOUSE53021, MOUSE53019, MOUSE53020, MOUSE53022
OG0005292	APOSJ_44493	MOUSE22490, MOUSE22489, MOUSE22488
OG0005293	APOSJ_35801, APOSJ_35799, APOSJ_35800	MOUSE29999
OG0005294	APOSJ_54107	MOUSE13188
OG0005295	APOSJ_04359	MOUSE11813, MOUSE11812
OG0005297	APOSJ_10356	MOUSE22447, MOUSE22449, MOUSE22448, MOUSE22446
OG0005298	APOSJ_50790, APOSJ_63053	MOUSE19943, MOUSE19944
OG0005299	APOSJ_46282	MOUSE49600
OG0005300	APOSJ_21040, APOSJ_21043, APOSJ_21041, APOSJ_21042	MOUSE35434, MOUSE35433
OG0005301	APOSJ_03880, APOSJ_03882, APOSJ_03881, APOSJ_03883	MOUSE01070, MOUSE01069
OG0005302	APOSJ_40279, APOSJ_40280	MOUSE51378, MOUSE51379, MOUSE48035
OG0005303	APOSJ_40792, APOSJ_25660	MOUSE01848, MOUSE01849, MOUSE01847, MOUSE01850, MOUSE01851
OG0005304	APOSJ_30656, APOSJ_30657	MOUSE25707
OG0005305	APOSJ_57113	MOUSE28834, MOUSE28835, MOUSE28836
OG0005307	APOSJ_35236, APOSJ_35235, APOSJ_35233, APOSJ_35232, APOSJ_35234, APOSJ_35237	MOUSE09281, MOUSE09284, MOUSE09280
OG0005309	APOSJ_31287, APOSJ_31288	MOUSE40578, MOUSE40579, MOUSE40577
OG0005310	APOSJ_12260, APOSJ_29526, APOSJ_12261, APOSJ_29525, APOSJ_12259, APOSJ_29524	MOUSE03383, MOUSE03382, MOUSE14123
OG0005312	APOSJ_37793	MOUSE40791
OG0005313	APOSJ_52570, APOSJ_19079, APOSJ_15485, APOSJ_37135, APOSJ_37311, APOSJ_58932	MOUSE22055, MOUSE11214
OG0005314	APOSJ_34407, APOSJ_34406	MOUSE01281
OG0005315	APOSJ_00056, APOSJ_00055	MOUSE31252, MOUSE31250, MOUSE31251
OG0005316	APOSJ_03304, APOSJ_03306	MOUSE13898
OG0005317	APOSJ_17874, APOSJ_13230	MOUSE53670, MOUSE53669
OG0005318	APOSJ_31640	MOUSE47296, MOUSE47294
OG0005319	APOSJ_16272, APOSJ_23310	MOUSE21705
OG0005321	APOSJ_51280, APOSJ_51279, APOSJ_46979, APOSJ_46988	MOUSE03028, MOUSE03027, MOUSE03030, MOUSE03029, MOUSE03031
OG0005322	APOSJ_15754	MOUSE05344, MOUSE05345, MOUSE05343
OG0005323	APOSJ_03092	MOUSE09668, MOUSE09665, MOUSE09667, MOUSE09663
OG0005324	APOSJ_04130, APOSJ_04131, APOSJ_04129, APOSJ_04132, APOSJ_04133, APOSJ_47287, APOSJ_04128	MOUSE31771, MOUSE31768, MOUSE31769, MOUSE31767, MOUSE31766
OG0005325	APOSJ_54275	MOUSE38446, MOUSE38445, MOUSE18230
OG0005326	APOSJ_50330, APOSJ_50331, APOSJ_50332	MOUSE45049, MOUSE45050, MOUSE09274
OG0005327	APOSJ_42558, APOSJ_06063, APOSJ_17633, APOSJ_11906, APOSJ_11910, APOSJ_64341, APOSJ_45593, APOSJ_45612, APOSJ_42555, APOSJ_42559, APOSJ_42560, APOSJ_42556, APOSJ_00971, APOSJ_11907	MOUSE33291, MOUSE33292
OG0005328	APOSJ_27659, APOSJ_27664, APOSJ_21252, APOSJ_27661, APOSJ_52838, APOSJ_39349, APOSJ_23428, APOSJ_27141, APOSJ_27662, APOSJ_27663, APOSJ_27658, APOSJ_39345, APOSJ_27143, APOSJ_27147	MOUSE14450
OG0005329	APOSJ_03101, APOSJ_52326, APOSJ_03105, APOSJ_14588, APOSJ_56646, APOSJ_52328, APOSJ_52329, APOSJ_24921, APOSJ_52324, APOSJ_24925, APOSJ_21118, APOSJ_56642	MOUSE24676, MOUSE24677
OG0005359	APOSJ_35688	MOUSE35454, MOUSE35456
OG0005360	APOSJ_33962, APOSJ_17576	MOUSE44906
OG0005361	APOSJ_31825, APOSJ_31827, APOSJ_31829, APOSJ_40617, APOSJ_40640, APOSJ_31828, APOSJ_60510, APOSJ_31826	MOUSE51949, MOUSE51948, MOUSE51947
OG0005362	APOSJ_00651, APOSJ_00650	MOUSE06885, MOUSE06884, MOUSE06883, MOUSE06887, MOUSE06886
OG0005364	APOSJ_49519	MOUSE43090
OG0005365	APOSJ_19646, APOSJ_19647, APOSJ_19645, APOSJ_59336	MOUSE31436
OG0005366	APOSJ_13911, APOSJ_13912, APOSJ_13910	MOUSE20326
OG0005367	APOSJ_48207	MOUSE16691, MOUSE16683, MOUSE16689, MOUSE16690, MOUSE16681, MOUSE16682, MOUSE16688, MOUSE16684, MOUSE16687, MOUSE16685, MOUSE16686
OG0005368	APOSJ_65207, APOSJ_12671, APOSJ_65203, APOSJ_65199	MOUSE09186, MOUSE09187, MOUSE09185
OG0005369	APOSJ_16475, APOSJ_16476, APOSJ_16473, APOSJ_16474	MOUSE27794, MOUSE27793
OG0005370	APOSJ_26097, APOSJ_26099	MOUSE29200, MOUSE29198, MOUSE29199, MOUSE29201
OG0005371	APOSJ_51700	MOUSE10177, MOUSE10180, MOUSE10178, MOUSE10179, MOUSE10176
OG0005372	APOSJ_22817, APOSJ_57051, APOSJ_14019, APOSJ_14018	MOUSE25098, MOUSE25095, MOUSE25094
OG0005373	APOSJ_58842, APOSJ_58841, APOSJ_26945, APOSJ_38331, APOSJ_58840	MOUSE46144
OG0005374	APOSJ_06211, APOSJ_06210, APOSJ_06209	MOUSE00584
OG0005375	APOSJ_61652, APOSJ_17675	MOUSE05777, MOUSE05776
OG0005376	APOSJ_61420, APOSJ_40974, APOSJ_40975, APOSJ_40973	MOUSE35523, MOUSE35524
OG0005377	APOSJ_51294, APOSJ_51295	MOUSE04976, MOUSE15208
OG0005378	APOSJ_22202, APOSJ_22201	MOUSE37487
OG0005379	APOSJ_65186, APOSJ_22930, APOSJ_35544, APOSJ_35543	MOUSE00599, MOUSE14983, MOUSE00600
OG0005380	APOSJ_29935, APOSJ_29934, APOSJ_29936	MOUSE06963, MOUSE06962, MOUSE06965, MOUSE06966, MOUSE06964, MOUSE06961, MOUSE06960
OG0005383	APOSJ_34897, APOSJ_34896	MOUSE08506
OG0005384	APOSJ_61322, APOSJ_61323, APOSJ_40697, APOSJ_61321	MOUSE21641, MOUSE21642, MOUSE21640
OG0005385	APOSJ_55033, APOSJ_52768	MOUSE04467, MOUSE04465, MOUSE04464
OG0005386	APOSJ_37256, APOSJ_37257, APOSJ_37255, APOSJ_37254	MOUSE48147
OG0005387	APOSJ_05683, APOSJ_60165	MOUSE00005
OG0005388	APOSJ_13165	MOUSE01450
OG0005389	APOSJ_44373, APOSJ_58743	MOUSE54799, MOUSE54800, MOUSE24471, MOUSE24473
OG0005390	APOSJ_09585, APOSJ_09583, APOSJ_09582, APOSJ_61769, APOSJ_09584, APOSJ_09586	MOUSE33726, MOUSE33725
OG0005391	APOSJ_56690	MOUSE49083, MOUSE49081
OG0005393	APOSJ_54930, APOSJ_54928	MOUSE53410, MOUSE53409, MOUSE53408
OG0005394	APOSJ_07032, APOSJ_07028, APOSJ_07031, APOSJ_07033, APOSJ_07034, APOSJ_07030	MOUSE53404, MOUSE53403
OG0005395	APOSJ_28995, APOSJ_28996	MOUSE15107, MOUSE15111, MOUSE15110, MOUSE15109
OG0005395	APOSJ_39116	MOUSE15108
OG0005397	APOSJ_61083	MOUSE28652, MOUSE28651, MOUSE13413, MOUSE13414
OG0005398	APOSJ_20164, APOSJ_20165	MOUSE26345
OG0005399	APOSJ_40860, APOSJ_40861	MOUSE04146, MOUSE04143, MOUSE04141, MOUSE04145, MOUSE04144, MOUSE04142
OG0005400	APOSJ_17572, APOSJ_17573	MOUSE12575, MOUSE12573, MOUSE12576, MOUSE12574
OG0005401	APOSJ_22463	MOUSE04907, MOUSE04908, MOUSE04912, MOUSE04909, MOUSE04910
OG0005402	APOSJ_18011, APOSJ_57052	MOUSE29924
OG0005403	APOSJ_14428	MOUSE51966, MOUSE51969, MOUSE51967
OG0005405	APOSJ_58732, APOSJ_52666, APOSJ_52668, APOSJ_52667, APOSJ_52669	MOUSE32501, MOUSE32502, MOUSE32498, MOUSE32500, MOUSE32499, MOUSE32497
OG0005406	APOSJ_19692	MOUSE51011
OG0005407	APOSJ_42453, APOSJ_42452	MOUSE21179, MOUSE40392
OG0005408	APOSJ_65008, APOSJ_29927, APOSJ_29926	MOUSE36083, MOUSE36082, MOUSE36079, MOUSE36084, MOUSE36080, MOUSE36078, MOUSE36077
OG0005409	APOSJ_14631, APOSJ_14632	MOUSE49463
OG0005410	APOSJ_22592, APOSJ_13749, APOSJ_22593	MOUSE13942, MOUSE13940
OG0005412	APOSJ_36368	MOUSE22201, MOUSE22202
OG0005413	APOSJ_52365, APOSJ_52363, APOSJ_52364	MOUSE51736
OG0005414	APOSJ_28475	MOUSE06397, MOUSE06398, MOUSE06394, MOUSE06396, MOUSE06395
OG0005415	APOSJ_52735	MOUSE51304
OG0005416	APOSJ_52167, APOSJ_52166	MOUSE16644, MOUSE16643, MOUSE16645, MOUSE16642
OG0005417	APOSJ_12630, APOSJ_12628, APOSJ_14142, APOSJ_12627	MOUSE16971
OG0005418	APOSJ_52060, APOSJ_52059, APOSJ_55323	MOUSE26412, MOUSE26409, MOUSE26407, MOUSE26410, MOUSE26411, MOUSE26408
