Orthogroup	APOSJ_ok	CAPO3
OG0005857	APOSJ_08960, APOSJ_57146	CAPO301639
OG0005858	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319	CAPO305203
OG0005859	APOSJ_09768, APOSJ_09770	CAPO307160
OG0005860	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677	CAPO300029
OG0005863	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478	CAPO304301
OG0005864	APOSJ_35678, APOSJ_35677	CAPO301932
OG0005865	APOSJ_61153, APOSJ_61151	CAPO303346
OG0005866	APOSJ_00147	CAPO302021
OG0005869	APOSJ_60086	CAPO305217
OG0005870	APOSJ_55202, APOSJ_36769	CAPO305120
OG0005872	APOSJ_40239	CAPO301101
OG0005874	APOSJ_46412	CAPO301503
OG0005875	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623	CAPO307256
OG0005876	APOSJ_32843, APOSJ_32842, APOSJ_32838, APOSJ_32837, APOSJ_32840	CAPO301107
OG0005877	APOSJ_22102, APOSJ_22103	CAPO303218
OG0005878	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400	CAPO307565
OG0005879	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722	CAPO305924
OG0005880	APOSJ_33168	CAPO303914
OG0005884	APOSJ_13538, APOSJ_56250	CAPO302326
OG0005886	APOSJ_44930, APOSJ_27125, APOSJ_27126, APOSJ_27127, APOSJ_27124	CAPO302755
OG0005887	APOSJ_23833	CAPO307435, CAPO303666
OG0005888	APOSJ_60925, APOSJ_30594	CAPO305237
OG0005889	APOSJ_59086, APOSJ_59088, APOSJ_59087, APOSJ_59085	CAPO306476
OG0005890	APOSJ_45453	CAPO303293
OG0005892	APOSJ_43478, APOSJ_43477	CAPO304793
OG0005893	APOSJ_00545, APOSJ_03316	CAPO302656
OG0005894	APOSJ_28992	CAPO302802
OG0005897	APOSJ_36990, APOSJ_57802	CAPO306226
OG0005898	APOSJ_55596, APOSJ_55597, APOSJ_55595, APOSJ_55598	CAPO304352
OG0005899	APOSJ_58569	CAPO306295
OG0005902	APOSJ_24484, APOSJ_24478, APOSJ_24482, APOSJ_24481, APOSJ_24479, APOSJ_24480, APOSJ_24483, APOSJ_24485	CAPO305014, CAPO305124
OG0005903	APOSJ_44290, APOSJ_44289	CAPO306042
OG0005904	APOSJ_12845, APOSJ_12844, APOSJ_12843, APOSJ_60116	CAPO308290
OG0005905	APOSJ_44528, APOSJ_08885, APOSJ_42260, APOSJ_42257, APOSJ_30327, APOSJ_42259, APOSJ_27417	CAPO306382, CAPO303669
OG0005907	APOSJ_01971, APOSJ_01972, APOSJ_54652, APOSJ_01970	CAPO306181
OG0005909	APOSJ_64923	CAPO304980
OG0005910	APOSJ_21373, APOSJ_21375	CAPO304445
OG0005914	APOSJ_31914, APOSJ_31915, APOSJ_31913, APOSJ_31912	CAPO304812
OG0005915	APOSJ_54307, APOSJ_65107	CAPO301830
OG0005918	APOSJ_34539	CAPO304132
OG0005919	APOSJ_37926, APOSJ_38000, APOSJ_38001	CAPO301677
OG0005921	APOSJ_35499	CAPO301707
OG0005922	APOSJ_38159	CAPO301561
OG0005923	APOSJ_38408, APOSJ_60927	CAPO302607
OG0005924	APOSJ_10793	CAPO300900
OG0005925	APOSJ_52736, APOSJ_24836	CAPO304879
OG0005926	APOSJ_11149, APOSJ_11150, APOSJ_11147, APOSJ_11148	CAPO306981
OG0005929	APOSJ_49015	CAPO308208
OG0005931	APOSJ_26827, APOSJ_37610, APOSJ_25998, APOSJ_26828, APOSJ_25999, APOSJ_26826	CAPO306162
OG0005932	APOSJ_32251, APOSJ_32252, APOSJ_32249, APOSJ_32250	CAPO300797
OG0005933	APOSJ_61993, APOSJ_53206	CAPO301858
OG0005936	APOSJ_59913	CAPO302424
OG0005937	APOSJ_18008, APOSJ_19166	CAPO304550
OG0005938	APOSJ_15691	CAPO300395
OG0005940	APOSJ_61683, APOSJ_42446	CAPO300232
OG0005941	APOSJ_54972, APOSJ_54969, APOSJ_54970, APOSJ_54966, APOSJ_54971, APOSJ_54967, APOSJ_54973, APOSJ_54968	CAPO302544
OG0005942	APOSJ_54718, APOSJ_30050, APOSJ_54725	CAPO305649
OG0005943	APOSJ_23878, APOSJ_45350	CAPO304448
OG0005944	APOSJ_43317, APOSJ_43319, APOSJ_43316, APOSJ_43318	CAPO302321
OG0005946	APOSJ_09386, APOSJ_44027	CAPO302043
OG0005947	APOSJ_23672, APOSJ_23670, APOSJ_23671	CAPO308067, CAPO304545
OG0005949	APOSJ_55127, APOSJ_55128, APOSJ_55129	CAPO305776
OG0005950	APOSJ_26616, APOSJ_33484, APOSJ_33486	CAPO302730
OG0005951	APOSJ_46414, APOSJ_46413	CAPO305823
OG0005952	APOSJ_03405, APOSJ_03404, APOSJ_03402, APOSJ_03403	CAPO302748
OG0005953	APOSJ_39284	CAPO300018
OG0005954	APOSJ_48271, APOSJ_48274, APOSJ_48277, APOSJ_48275, APOSJ_48276, APOSJ_48273, APOSJ_50173, APOSJ_50064	CAPO300472
OG0005955	APOSJ_41814, APOSJ_64243	CAPO308169
OG0005958	APOSJ_56986, APOSJ_52401	CAPO305231
OG0005959	APOSJ_22602, APOSJ_22603	CAPO303727
OG0005960	APOSJ_33847, APOSJ_33846	CAPO306619
OG0005961	APOSJ_61218, APOSJ_61217	CAPO301401
OG0005965	APOSJ_13674, APOSJ_12547	CAPO304971
OG0005966	APOSJ_62810, APOSJ_41906	CAPO303149
OG0005967	APOSJ_06057, APOSJ_06056	CAPO304145
OG0005968	APOSJ_60390	CAPO307899
OG0005969	APOSJ_34996	CAPO304815
OG0005970	APOSJ_36943, APOSJ_43466	CAPO300012
OG0005972	APOSJ_38108, APOSJ_38131, APOSJ_24398	CAPO306254
OG0005973	APOSJ_57208, APOSJ_57209, APOSJ_57211, APOSJ_16652	CAPO301806
OG0005974	APOSJ_38224, APOSJ_38226, APOSJ_38225, APOSJ_38223	CAPO300269
OG0005975	APOSJ_44778	CAPO301864
OG0005976	APOSJ_64764, APOSJ_62779, APOSJ_62777, APOSJ_64746, APOSJ_62778, APOSJ_49050	CAPO304330
OG0005977	APOSJ_21509	CAPO302621
OG0005978	APOSJ_42439, APOSJ_42438	CAPO302579
OG0005981	APOSJ_62909, APOSJ_32017, APOSJ_49950, APOSJ_32016, APOSJ_32015, APOSJ_32014	CAPO305244
OG0005982	APOSJ_29056, APOSJ_29055	CAPO302153
OG0005983	APOSJ_64770, APOSJ_61301	CAPO305305
OG0005984	APOSJ_30462	CAPO303854
OG0005986	APOSJ_47491	CAPO306131
OG0005987	APOSJ_20158	CAPO307262
OG0005988	APOSJ_17696, APOSJ_17694, APOSJ_17695, APOSJ_17697	CAPO306075
OG0005989	APOSJ_53200, APOSJ_53201	CAPO304449
OG0005991	APOSJ_12577, APOSJ_12576	CAPO304070
OG0005993	APOSJ_24106, APOSJ_24105	CAPO301813
OG0005996	APOSJ_11555	CAPO304073
OG0005998	APOSJ_58163, APOSJ_62099, APOSJ_64869, APOSJ_64873	CAPO304281
OG0006000	APOSJ_59193, APOSJ_01788, APOSJ_09278, APOSJ_59190, APOSJ_59194, APOSJ_28845, APOSJ_59192, APOSJ_59191	CAPO304784
OG0006001	APOSJ_52001, APOSJ_55028	CAPO300287
OG0006002	APOSJ_08645, APOSJ_08644, APOSJ_55131, APOSJ_08646	CAPO300104
OG0006003	APOSJ_50270, APOSJ_50272, APOSJ_50271	CAPO307004
OG0006005	APOSJ_13961, APOSJ_13962, APOSJ_13960	CAPO300498
OG0006008	APOSJ_11789, APOSJ_11793, APOSJ_11794, APOSJ_08941, APOSJ_11788, APOSJ_11791, APOSJ_34963, APOSJ_11792	CAPO304325
OG0006011	APOSJ_21061, APOSJ_21060, APOSJ_21059, APOSJ_02826	CAPO305929
OG0006012	APOSJ_37795	CAPO306003
OG0006013	APOSJ_24909, APOSJ_58462	CAPO306786
OG0006059	APOSJ_43617, APOSJ_43616	CAPO306968
OG0006062	APOSJ_05442	CAPO305933
OG0006063	APOSJ_12899, APOSJ_00777	CAPO300774
OG0006064	APOSJ_56062, APOSJ_60724, APOSJ_56061	CAPO304870
OG0006065	APOSJ_02297, APOSJ_02296	CAPO301967
OG0006066	APOSJ_05451	CAPO300852
OG0006069	APOSJ_40708	CAPO305608
OG0006072	APOSJ_53132, APOSJ_33732	CAPO303438
OG0006073	APOSJ_43312, APOSJ_28775	CAPO303232
OG0006074	APOSJ_25151, APOSJ_25150	CAPO305192
OG0006075	APOSJ_07678, APOSJ_52920, APOSJ_52921	CAPO300591
OG0006079	APOSJ_46360, APOSJ_27614	CAPO300122
OG0006081	APOSJ_63461, APOSJ_63459	CAPO304015
OG0006084	APOSJ_41691, APOSJ_61500, APOSJ_41693, APOSJ_41692	CAPO303975
OG0006085	APOSJ_55006	CAPO306971
OG0006087	APOSJ_06533, APOSJ_06532	CAPO307633
OG0006090	APOSJ_54117, APOSJ_54116, APOSJ_54113	CAPO303628
OG0006094	APOSJ_30662	CAPO301083
OG0006095	APOSJ_60289	CAPO308333, CAPO301147
OG0006096	APOSJ_47052, APOSJ_26295, APOSJ_47053, APOSJ_47055	CAPO305316
OG0006097	APOSJ_39208	CAPO305425
OG0006098	APOSJ_54535, APOSJ_18896	CAPO300607
OG0006101	APOSJ_11193	CAPO301377
OG0006103	APOSJ_12519, APOSJ_12521, APOSJ_22745, APOSJ_22748	CAPO308138
OG0006107	APOSJ_60954, APOSJ_60955	CAPO302627
OG0006108	APOSJ_43335, APOSJ_43334	CAPO302650
OG0006111	APOSJ_45645	CAPO304724
OG0006113	APOSJ_43058	CAPO307626
OG0006114	APOSJ_52790	CAPO304178
OG0006115	APOSJ_49256	CAPO306466
OG0006116	APOSJ_23622, APOSJ_23623	CAPO304187
OG0006117	APOSJ_22363, APOSJ_22367, APOSJ_22364, APOSJ_22366, APOSJ_22365, APOSJ_22368	CAPO302456
OG0006118	APOSJ_28228, APOSJ_52478	CAPO306890
OG0006119	APOSJ_05495, APOSJ_05494	CAPO305308
OG0006121	APOSJ_11872, APOSJ_02329, APOSJ_02094	CAPO308090
OG0006122	APOSJ_48102, APOSJ_48101	CAPO302744
OG0006124	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037	CAPO304805
OG0006125	APOSJ_31100, APOSJ_31098, APOSJ_31097, APOSJ_31099, APOSJ_63429, APOSJ_31101	CAPO306355
OG0006127	APOSJ_27402, APOSJ_27403	CAPO301362
OG0006128	APOSJ_08247, APOSJ_08246	CAPO301150
OG0006129	APOSJ_03899	CAPO300938
OG0006131	APOSJ_41419	CAPO303965
OG0006132	APOSJ_44770, APOSJ_44769	CAPO307591
OG0006133	APOSJ_64690, APOSJ_64691	CAPO304297
OG0006134	APOSJ_08298, APOSJ_08299	CAPO307652
OG0006135	APOSJ_50461, APOSJ_50464, APOSJ_50463, APOSJ_18603, APOSJ_50460, APOSJ_46168	CAPO307747
OG0006136	APOSJ_26737	CAPO304577
OG0006137	APOSJ_47954	CAPO303566
OG0006139	APOSJ_40115	CAPO301488
OG0006140	APOSJ_12439	CAPO301396
OG0006141	APOSJ_31030, APOSJ_11443	CAPO302378
OG0006144	APOSJ_19188	CAPO307727
OG0006145	APOSJ_39421, APOSJ_46538, APOSJ_21408, APOSJ_39422	CAPO304370
OG0006148	APOSJ_56787	CAPO302407
OG0006149	APOSJ_61290	CAPO301175
OG0006151	APOSJ_05270, APOSJ_05272	CAPO304128
OG0006152	APOSJ_59116, APOSJ_28597	CAPO306493
OG0006153	APOSJ_09105, APOSJ_09110	CAPO305107
OG0006155	APOSJ_15782	CAPO301956
OG0006156	APOSJ_43357	CAPO304652
OG0006157	APOSJ_02070, APOSJ_57220, APOSJ_57218, APOSJ_57222, APOSJ_57219, APOSJ_57224, APOSJ_18724	CAPO300095, CAPO303951
OG0006158	APOSJ_10238	CAPO307937
OG0006159	APOSJ_09856	CAPO307030
OG0006160	APOSJ_60419, APOSJ_60416, APOSJ_60422, APOSJ_60421, APOSJ_60418, APOSJ_60417	CAPO304978
OG0006161	APOSJ_31942	CAPO301615
OG0006162	APOSJ_27431, APOSJ_27434, APOSJ_27429, APOSJ_27430, APOSJ_27433	CAPO300392
OG0006164	APOSJ_41863, APOSJ_41862	CAPO307640
OG0006168	APOSJ_27091, APOSJ_27092	CAPO306154
OG0006169	APOSJ_53638, APOSJ_63561	CAPO305149
OG0006176	APOSJ_17258, APOSJ_43090, APOSJ_43088, APOSJ_17257, APOSJ_20656, APOSJ_14110	CAPO304797
OG0006177	APOSJ_04030	CAPO306017
OG0006178	APOSJ_25569, APOSJ_25568	CAPO306742
OG0006179	APOSJ_12733, APOSJ_12735, APOSJ_12732, APOSJ_12736	CAPO307840
OG0006180	APOSJ_18057, APOSJ_51355	CAPO308064
OG0006181	APOSJ_42220, APOSJ_42221, APOSJ_64805	CAPO308207
OG0006182	APOSJ_39398, APOSJ_39399, APOSJ_39401, APOSJ_39400	CAPO300329
OG0006183	APOSJ_17534, APOSJ_17532, APOSJ_17533	CAPO306749
OG0006185	APOSJ_09104, APOSJ_09103	CAPO301640
OG0006186	APOSJ_07631, APOSJ_07632, APOSJ_07629, APOSJ_07630	CAPO304672
OG0006187	APOSJ_37981, APOSJ_37982	CAPO303722
OG0006188	APOSJ_23972, APOSJ_23973, APOSJ_23968, APOSJ_17049	CAPO307979
OG0006190	APOSJ_29858, APOSJ_55890, APOSJ_55889	CAPO304791
OG0006191	APOSJ_43076, APOSJ_43075, APOSJ_43074	CAPO301907
OG0006192	APOSJ_28620	CAPO308099
OG0006195	APOSJ_38220, APOSJ_38219	CAPO308346, CAPO305489
OG0006196	APOSJ_28434, APOSJ_28433	CAPO304854
OG0006198	APOSJ_10452, APOSJ_41858	CAPO306368
OG0006199	APOSJ_32051	CAPO307861
OG0006200	APOSJ_65040, APOSJ_65041	CAPO306047
OG0006202	APOSJ_65343, APOSJ_65342	CAPO307311
OG0006204	APOSJ_02798, APOSJ_02799, APOSJ_17202	CAPO307074
OG0006205	APOSJ_41078, APOSJ_41076, APOSJ_41075, APOSJ_41079	CAPO306928
OG0006206	APOSJ_62383	CAPO308060
OG0006209	APOSJ_01121, APOSJ_28870	CAPO303208
OG0006210	APOSJ_53672	CAPO301051
OG0006211	APOSJ_50960	CAPO305755
OG0006213	APOSJ_01430, APOSJ_01429, APOSJ_01431	CAPO301176
OG0006214	APOSJ_57399, APOSJ_30103, APOSJ_30102	CAPO305313
OG0006216	APOSJ_26417, APOSJ_58741, APOSJ_26416	CAPO304328
OG0006225	APOSJ_28584	CAPO307529
OG0006226	APOSJ_57755, APOSJ_57756	CAPO303955
OG0006227	APOSJ_58183, APOSJ_46993, APOSJ_25916, APOSJ_25917	CAPO304192
OG0006229	APOSJ_44182, APOSJ_44183	CAPO306729
OG0006230	APOSJ_52827, APOSJ_52829, APOSJ_52828	CAPO303003
OG0006233	APOSJ_00373	CAPO307263
OG0006234	APOSJ_30418, APOSJ_36835, APOSJ_36836	CAPO305546
OG0006235	APOSJ_35101, APOSJ_05590	CAPO300217
OG0006237	APOSJ_57393, APOSJ_16535, APOSJ_30099, APOSJ_57391	CAPO302524
OG0006239	APOSJ_21256, APOSJ_40654	CAPO305262
OG0006243	APOSJ_31029	CAPO301646
OG0006244	APOSJ_61689, APOSJ_25593, APOSJ_61691	CAPO306900
OG0006245	APOSJ_54611	CAPO307777
OG0006248	APOSJ_65305, APOSJ_35912, APOSJ_50864, APOSJ_35904, APOSJ_60444	CAPO307601
OG0006249	APOSJ_02249	CAPO304667
OG0006250	APOSJ_31972, APOSJ_31974, APOSJ_31971, APOSJ_03417, APOSJ_31973	CAPO301165
OG0006251	APOSJ_27203, APOSJ_10288, APOSJ_10287	CAPO302342
OG0006252	APOSJ_56878, APOSJ_56877, APOSJ_41073, APOSJ_41071, APOSJ_41072	CAPO304131
OG0006253	APOSJ_62342, APOSJ_62340, APOSJ_62341, APOSJ_62339, APOSJ_16314	CAPO307341
OG0006254	APOSJ_39117, APOSJ_17334	CAPO305073
OG0006257	APOSJ_14187, APOSJ_14185, APOSJ_14186, APOSJ_14188, APOSJ_06880, APOSJ_14189	CAPO305440
OG0006258	APOSJ_32818, APOSJ_32820, APOSJ_32819	CAPO300398
OG0006260	APOSJ_51931, APOSJ_11844, APOSJ_11871, APOSJ_51930	CAPO300587
OG0006261	APOSJ_45150, APOSJ_17594	CAPO305676
OG0006262	APOSJ_49154	CAPO307596
OG0006263	APOSJ_15707, APOSJ_15708	CAPO307994
OG0006264	APOSJ_15051	CAPO304943
OG0006267	APOSJ_55811, APOSJ_55812	CAPO300629
OG0006268	APOSJ_56524, APOSJ_32530, APOSJ_20020	CAPO305663
OG0006271	APOSJ_07222	CAPO306714
OG0006275	APOSJ_11088	CAPO304219
OG0006276	APOSJ_17636, APOSJ_17637, APOSJ_24753	CAPO306041
OG0006277	APOSJ_45461	CAPO307602
OG0006278	APOSJ_55756, APOSJ_17631	CAPO305153
OG0006279	APOSJ_64917, APOSJ_61543	CAPO307288
OG0006280	APOSJ_02182, APOSJ_20935	CAPO308182
OG0006281	APOSJ_54169	CAPO302129
OG0006284	APOSJ_59652	CAPO301681
OG0006285	APOSJ_56222	CAPO301258
OG0006286	APOSJ_60701, APOSJ_60699, APOSJ_60700	CAPO304212
OG0006287	APOSJ_37934, APOSJ_58175	CAPO302795
OG0006288	APOSJ_53588, APOSJ_63550	CAPO300129
OG0006289	APOSJ_06892, APOSJ_06894, APOSJ_06893	CAPO306652
OG0006291	APOSJ_57814, APOSJ_21575, APOSJ_33137, APOSJ_57815	CAPO308081
OG0006293	APOSJ_06678, APOSJ_06679	CAPO307067
OG0006294	APOSJ_48736, APOSJ_36731, APOSJ_48737	CAPO301151
OG0006295	APOSJ_07872, APOSJ_07869, APOSJ_07871, APOSJ_07873	CAPO307143
OG0006297	APOSJ_02945, APOSJ_65154	CAPO301937
OG0006298	APOSJ_55644	CAPO306805
OG0006299	APOSJ_33991, APOSJ_33990	CAPO305899
OG0006301	APOSJ_05444	CAPO306072
OG0006305	APOSJ_43670	CAPO303850
OG0006306	APOSJ_38594, APOSJ_38595, APOSJ_38591, APOSJ_38593	CAPO303905
OG0006309	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746	CAPO304441
OG0006311	APOSJ_23814	CAPO300748
OG0006313	APOSJ_53596, APOSJ_53597	CAPO306539
OG0006314	APOSJ_06614	CAPO308085, CAPO301326
OG0006319	APOSJ_41318, APOSJ_06537, APOSJ_06539, APOSJ_06538	CAPO306239
OG0006320	APOSJ_34261, APOSJ_34260	CAPO303864
OG0006322	APOSJ_00282, APOSJ_00283	CAPO305971
OG0006323	APOSJ_00338, APOSJ_00339	CAPO300361
OG0006324	APOSJ_00716, APOSJ_44848, APOSJ_13826, APOSJ_44850, APOSJ_44851, APOSJ_44845	CAPO307431
OG0006329	APOSJ_54948, APOSJ_33322	CAPO306283
OG0006330	APOSJ_40870, APOSJ_40867	CAPO301590
OG0006331	APOSJ_35945, APOSJ_35944	CAPO301721
OG0006332	APOSJ_55631	CAPO306801
OG0006334	APOSJ_62432, APOSJ_33605, APOSJ_33604	CAPO302140
OG0006335	APOSJ_00061, APOSJ_00060, APOSJ_62644	CAPO305790
OG0006338	APOSJ_19195, APOSJ_19194	CAPO300367
OG0006340	APOSJ_27720	CAPO306725
OG0006341	APOSJ_29954, APOSJ_29951, APOSJ_29953	CAPO303256
OG0006344	APOSJ_51267	CAPO307345
OG0006346	APOSJ_44654, APOSJ_17506, APOSJ_56503, APOSJ_17507	CAPO305832
OG0006347	APOSJ_08400	CAPO305184
OG0006349	APOSJ_63730, APOSJ_63731	CAPO304057
OG0006350	APOSJ_46136, APOSJ_14238, APOSJ_24113	CAPO302433
OG0006352	APOSJ_05623, APOSJ_05624	CAPO301346
OG0006353	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313	CAPO301517
OG0006355	APOSJ_33813, APOSJ_37356, APOSJ_33817	CAPO307129
OG0006356	APOSJ_40411, APOSJ_40410	CAPO305164
OG0006358	APOSJ_44819, APOSJ_44818	CAPO303299
OG0006359	APOSJ_46276, APOSJ_39537	CAPO300583
OG0006360	APOSJ_57553, APOSJ_57554, APOSJ_57555	CAPO304103
OG0006361	APOSJ_26135	CAPO308070
OG0006362	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932	CAPO308308
OG0006363	APOSJ_53258, APOSJ_53259, APOSJ_53257	CAPO301002
OG0006365	APOSJ_07789, APOSJ_07788	CAPO300671
OG0006370	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227	CAPO300348
OG0006371	APOSJ_46443	CAPO302658
OG0006372	APOSJ_38720	CAPO304608
OG0006375	APOSJ_22689	CAPO306256
OG0006377	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048	CAPO307494
OG0006378	APOSJ_62345, APOSJ_55754, APOSJ_62356	CAPO304918
OG0006381	APOSJ_39481	CAPO301472
OG0006382	APOSJ_14538, APOSJ_02410, APOSJ_54276, APOSJ_02409	CAPO307026
OG0006383	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132	CAPO303174
OG0006384	APOSJ_61815	CAPO305941
OG0006385	APOSJ_48761	CAPO301074
OG0006386	APOSJ_38210, APOSJ_06476	CAPO303165
OG0006387	APOSJ_26237, APOSJ_26238	CAPO306319
OG0006389	APOSJ_36637, APOSJ_36635	CAPO302170
OG0006390	APOSJ_57658, APOSJ_11781	CAPO308093
OG0006392	APOSJ_29507, APOSJ_15113, APOSJ_15114	CAPO305806
OG0006394	APOSJ_58976, APOSJ_05638, APOSJ_05639, APOSJ_05636, APOSJ_05637, APOSJ_58975	CAPO302470
OG0006395	APOSJ_25087	CAPO300149
OG0006399	APOSJ_02574, APOSJ_02573, APOSJ_02575	CAPO307228
OG0006443	APOSJ_53271, APOSJ_53270, APOSJ_53269	CAPO300234
OG0006447	APOSJ_21791, APOSJ_21792, APOSJ_21789, APOSJ_21790	CAPO302283
OG0006448	APOSJ_02510	CAPO301094
OG0006449	APOSJ_64971, APOSJ_12864	CAPO305961
OG0006457	APOSJ_28799, APOSJ_28797, APOSJ_49654, APOSJ_49651	CAPO306648
OG0006459	APOSJ_18769	CAPO307843
OG0006460	APOSJ_01958, APOSJ_01957	CAPO308313
OG0006461	APOSJ_54174, APOSJ_54175	CAPO306350
OG0006462	APOSJ_53770, APOSJ_53769	CAPO300662
OG0006464	APOSJ_46425, APOSJ_46426	CAPO307754
OG0006465	APOSJ_34388	CAPO307052
OG0006467	APOSJ_17442, APOSJ_17443	CAPO301292
OG0006468	APOSJ_18076, APOSJ_18078	CAPO303390
OG0006469	APOSJ_57262, APOSJ_57265, APOSJ_57264, APOSJ_18953, APOSJ_57261, APOSJ_57263	CAPO302486
OG0006470	APOSJ_43022	CAPO300984
OG0006471	APOSJ_59768	CAPO303440
OG0006474	APOSJ_40819	CAPO300155
OG0006475	APOSJ_07401	CAPO301888
OG0006476	APOSJ_46290	CAPO300216
OG0006478	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633	CAPO301079
OG0006479	APOSJ_52929, APOSJ_52930	CAPO304002
OG0006480	APOSJ_35445	CAPO300197
OG0006481	APOSJ_18843, APOSJ_18839	CAPO307580
OG0006482	APOSJ_08881, APOSJ_22122, APOSJ_22120	CAPO305654
OG0006485	APOSJ_58886, APOSJ_58887	CAPO307612
OG0006487	APOSJ_50326, APOSJ_50325	CAPO300649
OG0006488	APOSJ_25192	CAPO301772
OG0006490	APOSJ_59486, APOSJ_30479, APOSJ_30480	CAPO301539
OG0006491	APOSJ_21404, APOSJ_29280	CAPO300606
OG0006493	APOSJ_31284	CAPO306548
OG0006496	APOSJ_25711	CAPO304473
OG0006498	APOSJ_32514	CAPO301440
OG0006501	APOSJ_43030	CAPO307734
OG0006502	APOSJ_26844, APOSJ_26845, APOSJ_26847	CAPO301087
OG0006503	APOSJ_33556, APOSJ_33553	CAPO304660
OG0006504	APOSJ_24974	CAPO302154
OG0006505	APOSJ_44663, APOSJ_44662	CAPO301510
OG0006507	APOSJ_29786, APOSJ_25525, APOSJ_29789	CAPO301032
OG0006508	APOSJ_40777, APOSJ_40778, APOSJ_40779	CAPO301635
OG0006509	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040	CAPO304681
OG0006510	APOSJ_54578, APOSJ_03460, APOSJ_03461, APOSJ_21572	CAPO300081
OG0006512	APOSJ_43557	CAPO301701
OG0006514	APOSJ_29777, APOSJ_29778	CAPO304095
OG0006515	APOSJ_59058	CAPO306459
OG0006516	APOSJ_18851, APOSJ_58515	CAPO305607
OG0006517	APOSJ_22584, APOSJ_22585	CAPO300477
OG0006519	APOSJ_42568	CAPO308006
OG0006520	APOSJ_63638	CAPO300668
OG0006523	APOSJ_38263, APOSJ_37003	CAPO302914
OG0006526	APOSJ_50196, APOSJ_50195, APOSJ_50194	CAPO303623
OG0006532	APOSJ_28621	CAPO304147
OG0006533	APOSJ_62052	CAPO305463
OG0006534	APOSJ_33092, APOSJ_33090, APOSJ_33091, APOSJ_33093	CAPO305714
OG0006538	APOSJ_28426, APOSJ_28427	CAPO305091
OG0006540	APOSJ_62215	CAPO304760
OG0006541	APOSJ_48982	CAPO302376, CAPO304688, CAPO300243
OG0006542	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310	CAPO305168
OG0006543	APOSJ_44995, APOSJ_28802	CAPO305452
OG0006544	APOSJ_18040	CAPO306101
OG0006545	APOSJ_59428	CAPO307929
OG0006546	APOSJ_06888, APOSJ_06889	CAPO305234
OG0006547	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547	CAPO301259
OG0006549	APOSJ_13381, APOSJ_05256, APOSJ_05255	CAPO306040
OG0006550	APOSJ_11948	CAPO307487
OG0006552	APOSJ_50686	CAPO301957
OG0006553	APOSJ_16537, APOSJ_38552	CAPO308128
OG0006555	APOSJ_06438, APOSJ_10963, APOSJ_10964	CAPO305951
OG0006556	APOSJ_38340, APOSJ_40089	CAPO304941
OG0006557	APOSJ_02447	CAPO300124
OG0006561	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509	CAPO300890
OG0006562	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454	CAPO303607
OG0006566	APOSJ_37836	CAPO303944
OG0006568	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641	CAPO303043
OG0006569	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495	CAPO300856
OG0006570	APOSJ_54272, APOSJ_51844	CAPO302571
OG0006571	APOSJ_08378, APOSJ_08377	CAPO306740
OG0006572	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488	CAPO302175
OG0006573	APOSJ_43277, APOSJ_43279, APOSJ_43278	CAPO306413
OG0006575	APOSJ_00085, APOSJ_00086	CAPO304950
OG0006577	APOSJ_00939, APOSJ_00940	CAPO300858
OG0006580	APOSJ_50989, APOSJ_50990	CAPO306179
OG0006581	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964	CAPO300223
OG0006582	APOSJ_50439, APOSJ_50434, APOSJ_50440, APOSJ_50438, APOSJ_50436, APOSJ_50435	CAPO305399
