Orthogroup	APOSJ_ok	BRALA
OG0007069	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738	BRALA31451, BRALA33696
OG0007071	APOSJ_18860	BRALA13812
OG0007072	APOSJ_07774	BRALA16137
OG0007073	APOSJ_28284, APOSJ_64545	BRALA15855
OG0007074	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087	BRALA01990
OG0007075	APOSJ_38690, APOSJ_45515	BRALA06827
OG0007076	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479	BRALA20649
OG0007077	APOSJ_62170	BRALA11892
OG0007078	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552	BRALA07081
OG0007079	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588	BRALA12975
OG0007080	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613	BRALA09798
OG0007081	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315	BRALA22949
OG0007082	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185	BRALA23650
OG0007083	APOSJ_05225, APOSJ_05224	BRALA10123
OG0007084	APOSJ_54010	BRALA12501
OG0007085	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310	BRALA17038
OG0007086	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258	BRALA15363
OG0007087	APOSJ_25106, APOSJ_25105	BRALA01446
OG0007088	APOSJ_57703, APOSJ_57705, APOSJ_57706	BRALA21736, BRALA20662
OG0007089	APOSJ_25775, APOSJ_25776	BRALA04691
OG0007090	APOSJ_64568, APOSJ_64569, APOSJ_64567	BRALA00803
OG0007091	APOSJ_07966, APOSJ_49928	BRALA23753
OG0007092	APOSJ_25956, APOSJ_25955	BRALA10801, BRALA10923
OG0007093	APOSJ_62680	BRALA16275
OG0007094	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934	BRALA21518, BRALA25900
OG0007095	APOSJ_17446	BRALA25279
OG0007096	APOSJ_14066	BRALA32115
OG0007097	APOSJ_33669	BRALA04240
OG0007098	APOSJ_25086	BRALA19999
OG0007099	APOSJ_25627, APOSJ_53694, APOSJ_53695	BRALA17437
OG0007100	APOSJ_20949, APOSJ_20950	BRALA17146
OG0007102	APOSJ_45496	BRALA28967
OG0007103	APOSJ_44007	BRALA06722
OG0007104	APOSJ_48249, APOSJ_48250, APOSJ_48248	BRALA29967
OG0007105	APOSJ_54392, APOSJ_02858, APOSJ_54391, APOSJ_36522	BRALA14961
OG0007106	APOSJ_46368	BRALA18050
OG0007107	APOSJ_11584	BRALA11156
OG0007108	APOSJ_00180	BRALA34762, BRALA34954, BRALA34329
OG0007110	APOSJ_11396, APOSJ_44386, APOSJ_43180, APOSJ_43181, APOSJ_11397, APOSJ_43179, APOSJ_43178, APOSJ_44388, APOSJ_51775, APOSJ_43182, APOSJ_43177, APOSJ_44387, APOSJ_44384, APOSJ_44385, APOSJ_43176, APOSJ_44383	BRALA17957
OG0007111	APOSJ_52368, APOSJ_52367, APOSJ_52369	BRALA25617
OG0007112	APOSJ_25298	BRALA08342
OG0007113	APOSJ_52477	BRALA22691
OG0007114	APOSJ_18015	BRALA31771, BRALA16434
OG0007115	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817	BRALA20572
OG0007116	APOSJ_20334	BRALA18648
OG0007117	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025	BRALA19759
OG0007118	APOSJ_38787, APOSJ_43062, APOSJ_46166	BRALA23004
OG0007119	APOSJ_35224	BRALA00190, BRALA00189
OG0007120	APOSJ_12641	BRALA01237
OG0007121	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165	BRALA13421
OG0007122	APOSJ_08797, APOSJ_08799, APOSJ_08798	BRALA15769
OG0007123	APOSJ_17363, APOSJ_17362, APOSJ_17361	BRALA27474
OG0007124	APOSJ_37108	BRALA13189, BRALA13193
OG0007125	APOSJ_12549	BRALA29057, BRALA29058
OG0007126	APOSJ_49047, APOSJ_49048	BRALA17434, BRALA17435
OG0007127	APOSJ_31901	BRALA00288
OG0007128	APOSJ_35088, APOSJ_35087, APOSJ_20305	BRALA04403
OG0007130	APOSJ_06883	BRALA15297
OG0007131	APOSJ_28471, APOSJ_28473	BRALA20793
OG0007132	APOSJ_60411, APOSJ_60410	BRALA01544
OG0007133	APOSJ_10127	BRALA09605
OG0007134	APOSJ_25313, APOSJ_25312	BRALA13846
OG0007135	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225	BRALA07941
OG0007136	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116	BRALA01589
OG0007138	APOSJ_58570, APOSJ_58571	BRALA10025
OG0007140	APOSJ_23753	BRALA00922
OG0007142	APOSJ_64102, APOSJ_33663, APOSJ_56976, APOSJ_26720, APOSJ_56965, APOSJ_29516, APOSJ_56967, APOSJ_63380	BRALA22930
OG0007143	APOSJ_34275, APOSJ_34276	BRALA18546
OG0007144	APOSJ_07260	BRALA14968
OG0007146	APOSJ_13119, APOSJ_17332	BRALA14239
OG0007147	APOSJ_10898, APOSJ_10900, APOSJ_10901	BRALA14352
OG0007148	APOSJ_45173, APOSJ_39765	BRALA20040
OG0007150	APOSJ_14446, APOSJ_14447	BRALA28102, BRALA03555
OG0007151	APOSJ_11618, APOSJ_17738	BRALA18700
OG0007152	APOSJ_35457, APOSJ_35456	BRALA26948
OG0007153	APOSJ_41556	BRALA22622
OG0007154	APOSJ_00713	BRALA30790
OG0007155	APOSJ_34228, APOSJ_15502	BRALA22244
OG0007156	APOSJ_53622, APOSJ_53620, APOSJ_53621, APOSJ_64551, APOSJ_53619, APOSJ_64550	BRALA00535, BRALA00534, BRALA00539
OG0007158	APOSJ_00808, APOSJ_05058	BRALA16495
OG0007159	APOSJ_48213	BRALA02977
OG0007160	APOSJ_22694, APOSJ_22700, APOSJ_22699, APOSJ_22695	BRALA26571
OG0007161	APOSJ_10237, APOSJ_31229	BRALA34728, BRALA17627
OG0007163	APOSJ_22276, APOSJ_22275	BRALA17109
OG0007164	APOSJ_28942, APOSJ_28941	BRALA24802
OG0007165	APOSJ_27299	BRALA25940
OG0007166	APOSJ_43197	BRALA26413
OG0007168	APOSJ_11442, APOSJ_02599, APOSJ_08930	BRALA07437
OG0007170	APOSJ_16357, APOSJ_40065, APOSJ_40166, APOSJ_07552, APOSJ_38337, APOSJ_07551, APOSJ_07550, APOSJ_07553, APOSJ_47536, APOSJ_40062, APOSJ_47539	BRALA11265
OG0007171	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842	BRALA22109
OG0007173	APOSJ_27821, APOSJ_27823	BRALA35315
OG0007174	APOSJ_36565, APOSJ_36566	BRALA34219
OG0007175	APOSJ_40886, APOSJ_40887	BRALA09886
OG0007176	APOSJ_26959, APOSJ_47176, APOSJ_26964	BRALA32780
OG0007177	APOSJ_65336	BRALA22645
OG0007178	APOSJ_10991	BRALA02696
OG0007179	APOSJ_11484, APOSJ_11483	BRALA00366
OG0007180	APOSJ_37209, APOSJ_37215, APOSJ_37213, APOSJ_37210, APOSJ_32845, APOSJ_37212	BRALA13499
OG0007181	APOSJ_43146	BRALA28125
OG0007182	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787	BRALA14277
OG0007183	APOSJ_63497	BRALA00051
OG0007184	APOSJ_45651	BRALA16251
OG0007186	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652	BRALA22761
OG0007187	APOSJ_12565, APOSJ_12566	BRALA00112
OG0007188	APOSJ_39163, APOSJ_45041	BRALA17130
OG0007189	APOSJ_20244	BRALA23034
OG0007190	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096	BRALA03952
OG0007191	APOSJ_60651, APOSJ_22859	BRALA05241
OG0007192	APOSJ_11345	BRALA14056
OG0007194	APOSJ_60358, APOSJ_60357, APOSJ_24182, APOSJ_24183, APOSJ_24185, APOSJ_24184, APOSJ_57472, APOSJ_57475, APOSJ_57474, APOSJ_40871, APOSJ_55437	BRALA30305
OG0007195	APOSJ_59304, APOSJ_43193, APOSJ_59303, APOSJ_29520, APOSJ_59306, APOSJ_44726, APOSJ_59307, APOSJ_59305	BRALA16325, BRALA16326
OG0007198	APOSJ_03888, APOSJ_27485, APOSJ_32061, APOSJ_32063, APOSJ_27487, APOSJ_32062, APOSJ_27486	BRALA18279
OG0007200	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941	BRALA16225
OG0007201	APOSJ_54513, APOSJ_54512, APOSJ_54511	BRALA13129
OG0007250	APOSJ_59544, APOSJ_59545, APOSJ_59546	BRALA13592
OG0007251	APOSJ_36228	BRALA15601
OG0007252	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171	BRALA03894
OG0007254	APOSJ_13177	BRALA15786
OG0007255	APOSJ_61034, APOSJ_61032	BRALA14805
OG0007256	APOSJ_63694, APOSJ_63695	BRALA01128
OG0007258	APOSJ_39371	BRALA01613
OG0007260	APOSJ_60979, APOSJ_08714, APOSJ_08715	BRALA20373, BRALA35407
OG0007261	APOSJ_18131	BRALA01249
OG0007263	APOSJ_65347	BRALA29199
OG0007264	APOSJ_04142	BRALA12516
OG0007266	APOSJ_02456	BRALA09231
OG0007267	APOSJ_39161	BRALA05179
OG0007268	APOSJ_01766, APOSJ_01765	BRALA12188
OG0007270	APOSJ_18070, APOSJ_18072	BRALA26812
OG0007271	APOSJ_21579, APOSJ_57446	BRALA06361
OG0007272	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252	BRALA05677
OG0007273	APOSJ_54097	BRALA08923
OG0007274	APOSJ_58383	BRALA24356
OG0007275	APOSJ_62050, APOSJ_62051	BRALA09361
OG0007276	APOSJ_56899	BRALA15590
OG0007277	APOSJ_32479	BRALA22637
OG0007278	APOSJ_62054, APOSJ_63859, APOSJ_50979, APOSJ_19761, APOSJ_60168, APOSJ_19762, APOSJ_63858, APOSJ_63856	BRALA08055
OG0007279	APOSJ_45405	BRALA33921
OG0007280	APOSJ_17538, APOSJ_33154	BRALA09494, BRALA26108
OG0007281	APOSJ_27609, APOSJ_27610	BRALA06305, BRALA06306
OG0007282	APOSJ_52740, APOSJ_52741	BRALA19380
OG0007283	APOSJ_48388	BRALA33333, BRALA33331, BRALA19278
OG0007285	APOSJ_15670, APOSJ_55334	BRALA28210
OG0007288	APOSJ_62431	BRALA06735
OG0007289	APOSJ_03055	BRALA05887
OG0007290	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631	BRALA03132
OG0007292	APOSJ_35746, APOSJ_35745	BRALA02935
OG0007293	APOSJ_61631	BRALA17074
OG0007294	APOSJ_15245	BRALA10694
OG0007295	APOSJ_01123, APOSJ_01122	BRALA03986
OG0007297	APOSJ_51760	BRALA13069
OG0007299	APOSJ_35741, APOSJ_28715	BRALA28383
OG0007300	APOSJ_53629	BRALA14038
OG0007301	APOSJ_17343	BRALA27287
OG0007302	APOSJ_34134, APOSJ_34135	BRALA08130
OG0007303	APOSJ_28901, APOSJ_28900	BRALA32134
OG0007304	APOSJ_41899, APOSJ_41898	BRALA14327
OG0007305	APOSJ_27411, APOSJ_55468	BRALA05988
OG0007306	APOSJ_59763	BRALA29356
OG0007308	APOSJ_22230, APOSJ_22229	BRALA04705
OG0007309	APOSJ_31622, APOSJ_31623, APOSJ_31621	BRALA20888
OG0007310	APOSJ_42505, APOSJ_42506	BRALA21054
OG0007312	APOSJ_31725	BRALA10433
OG0007313	APOSJ_11566, APOSJ_11567, APOSJ_11565	BRALA10093
OG0007314	APOSJ_03599, APOSJ_03598	BRALA24702
OG0007316	APOSJ_27503	BRALA07238
OG0007317	APOSJ_35307, APOSJ_48501	BRALA16631
OG0007319	APOSJ_37533, APOSJ_37534	BRALA18245
OG0007320	APOSJ_00620, APOSJ_00621	BRALA13547
OG0007321	APOSJ_00773, APOSJ_42511, APOSJ_42509	BRALA13420
OG0007322	APOSJ_38642, APOSJ_38640, APOSJ_38641, APOSJ_38639	BRALA16163
OG0007323	APOSJ_59727	BRALA14738
OG0007325	APOSJ_29140, APOSJ_58466	BRALA03154
OG0007326	APOSJ_22766	BRALA06343
OG0007327	APOSJ_08286, APOSJ_31519	BRALA12100
OG0007328	APOSJ_26838	BRALA25600
OG0007329	APOSJ_33464, APOSJ_33463	BRALA02913
OG0007330	APOSJ_06174, APOSJ_38790	BRALA18712
OG0007331	APOSJ_42831	BRALA30460
OG0007332	APOSJ_52532, APOSJ_52527, APOSJ_52530, APOSJ_52528, APOSJ_14624	BRALA11859
OG0007333	APOSJ_61834	BRALA14246
OG0007334	APOSJ_04860, APOSJ_30222	BRALA04311
OG0007335	APOSJ_39648	BRALA25943
OG0007337	APOSJ_23155	BRALA18705
OG0007338	APOSJ_34671, APOSJ_34673, APOSJ_34669	BRALA02099
OG0007339	APOSJ_11897	BRALA23677
OG0007340	APOSJ_15084	BRALA02660
OG0007341	APOSJ_50200, APOSJ_44552, APOSJ_50199	BRALA10192
OG0007343	APOSJ_45945	BRALA17838
OG0007345	APOSJ_14751	BRALA25248
OG0007347	APOSJ_12120	BRALA07020
OG0007349	APOSJ_21746, APOSJ_21745	BRALA14778
OG0007350	APOSJ_32457, APOSJ_32458	BRALA06364
OG0007351	APOSJ_09029, APOSJ_09028	BRALA00217
OG0007352	APOSJ_08209, APOSJ_47431, APOSJ_08208	BRALA35566
OG0007353	APOSJ_25868	BRALA19998
OG0007354	APOSJ_26923	BRALA00412
OG0007355	APOSJ_41454, APOSJ_41455, APOSJ_41453	BRALA02332
OG0007356	APOSJ_59004, APOSJ_59003	BRALA25647
OG0007357	APOSJ_00354, APOSJ_00355	BRALA17388
OG0007358	APOSJ_12024, APOSJ_12023, APOSJ_12025	BRALA08494
OG0007360	APOSJ_42239, APOSJ_42238, APOSJ_64886, APOSJ_42236, APOSJ_16938	BRALA10063
OG0007361	APOSJ_34784	BRALA13539
OG0007363	APOSJ_32242	BRALA08293
OG0007364	APOSJ_26331	BRALA08059
OG0007365	APOSJ_07009, APOSJ_32636, APOSJ_32637	BRALA05325
OG0007366	APOSJ_31758, APOSJ_31757, APOSJ_31759	BRALA31025
OG0007367	APOSJ_31799, APOSJ_15504, APOSJ_15505, APOSJ_31802	BRALA00971
OG0007368	APOSJ_49565, APOSJ_49564	BRALA07746
OG0007369	APOSJ_20755, APOSJ_20754	BRALA09020
OG0007370	APOSJ_15354, APOSJ_15353, APOSJ_15352, APOSJ_30855	BRALA14953
OG0007371	APOSJ_05203, APOSJ_05204	BRALA11443
OG0007372	APOSJ_47949, APOSJ_47951, APOSJ_47950	BRALA20327
OG0007373	APOSJ_54463, APOSJ_29602	BRALA16176
OG0007374	APOSJ_60162, APOSJ_34123, APOSJ_60159, APOSJ_60158	BRALA18990
OG0007376	APOSJ_04287	BRALA21288
OG0007377	APOSJ_22496, APOSJ_22495, APOSJ_22497	BRALA03029
OG0007378	APOSJ_32119, APOSJ_32118	BRALA13639
OG0007379	APOSJ_42997, APOSJ_63432	BRALA24434
OG0007380	APOSJ_43045	BRALA28437
OG0007381	APOSJ_06352, APOSJ_06353, APOSJ_40196	BRALA13126
OG0007382	APOSJ_56678, APOSJ_14341	BRALA16494
OG0007383	APOSJ_16238	BRALA18815
OG0007384	APOSJ_01866, APOSJ_01865, APOSJ_52012	BRALA03269
OG0007385	APOSJ_46590	BRALA25387
OG0007386	APOSJ_01169	BRALA15131
OG0007387	APOSJ_21483	BRALA24094
OG0007388	APOSJ_05379	BRALA05214
OG0007389	APOSJ_64566	BRALA20644
OG0007390	APOSJ_63577	BRALA11138
OG0007391	APOSJ_04251	BRALA28883
OG0007393	APOSJ_53832	BRALA13386
OG0007394	APOSJ_01644, APOSJ_01645	BRALA12036
OG0007395	APOSJ_54612	BRALA06410
OG0007396	APOSJ_39335	BRALA03114
OG0007397	APOSJ_50479	BRALA01278
OG0007398	APOSJ_26882, APOSJ_54858	BRALA25415, BRALA15981, BRALA16881, BRALA16880, BRALA28334
OG0007399	APOSJ_42198	BRALA14407
OG0007400	APOSJ_58231	BRALA06164
OG0007402	APOSJ_49925, APOSJ_49926	BRALA19511
OG0007403	APOSJ_44464, APOSJ_44466	BRALA16422
OG0007404	APOSJ_25142, APOSJ_24831, APOSJ_38774, APOSJ_24830, APOSJ_24834, APOSJ_05790, APOSJ_38770, APOSJ_24833, APOSJ_25145, APOSJ_24829, APOSJ_38769, APOSJ_38771	BRALA12682
OG0007405	APOSJ_42742	BRALA33876
OG0007406	APOSJ_47874	BRALA15019
OG0007407	APOSJ_09861, APOSJ_09860, APOSJ_50238	BRALA06603
OG0007408	APOSJ_47695	BRALA16019
OG0007409	APOSJ_05303, APOSJ_05302	BRALA16018
OG0007410	APOSJ_01525	BRALA25283
OG0007411	APOSJ_19728, APOSJ_19729	BRALA07828
OG0007412	APOSJ_42010	BRALA24506
OG0007413	APOSJ_20537	BRALA14117
OG0007414	APOSJ_29005	BRALA00794
OG0007415	APOSJ_31789	BRALA11329
OG0007416	APOSJ_37464, APOSJ_60721, APOSJ_37462	BRALA22926
OG0007417	APOSJ_04996	BRALA28685
OG0007418	APOSJ_27061	BRALA07233
OG0007419	APOSJ_55294, APOSJ_55296, APOSJ_55295	BRALA32702
OG0007420	APOSJ_27526, APOSJ_27561, APOSJ_27555, APOSJ_34967	BRALA05649
OG0007422	APOSJ_20335	BRALA31055
OG0007423	APOSJ_31700, APOSJ_31699	BRALA06360
OG0007424	APOSJ_24053, APOSJ_24054	BRALA19512
OG0007425	APOSJ_14859, APOSJ_14860	BRALA18724
OG0007428	APOSJ_18898	BRALA14474
OG0007429	APOSJ_08623, APOSJ_08624, APOSJ_55001	BRALA17344
OG0007430	APOSJ_37019, APOSJ_31745, APOSJ_55770, APOSJ_34572, APOSJ_37014, APOSJ_37018	BRALA18805
OG0007431	APOSJ_12963, APOSJ_16258, APOSJ_12962, APOSJ_12964	BRALA00289
OG0007432	APOSJ_34332	BRALA05560
OG0007433	APOSJ_10528, APOSJ_10530	BRALA02285
OG0007434	APOSJ_07079, APOSJ_07077, APOSJ_07078	BRALA19496
OG0007435	APOSJ_49650, APOSJ_25691, APOSJ_25692, APOSJ_25694, APOSJ_25693, APOSJ_25689, APOSJ_25690, APOSJ_31983, APOSJ_25695	BRALA07083
OG0007437	APOSJ_26282, APOSJ_26283	BRALA11467
OG0007438	APOSJ_03209, APOSJ_03210	BRALA35881, BRALA35657, BRALA35687, BRALA29625
OG0007441	APOSJ_40939, APOSJ_55968, APOSJ_55980, APOSJ_55975	BRALA25793
OG0007442	APOSJ_24971	BRALA00948
OG0007443	APOSJ_22915, APOSJ_22916, APOSJ_22917	BRALA28425
OG0007444	APOSJ_11668	BRALA08462
OG0007445	APOSJ_28035, APOSJ_28034	BRALA34871
OG0007446	APOSJ_30397	BRALA24916
OG0007448	APOSJ_51016, APOSJ_51017	BRALA01881
OG0007449	APOSJ_36744, APOSJ_36742, APOSJ_36741, APOSJ_36743	BRALA03186
OG0007450	APOSJ_13999	BRALA35694
OG0007451	APOSJ_43780	BRALA19075
OG0007452	APOSJ_37963	BRALA30585
OG0007453	APOSJ_53697, APOSJ_53696	BRALA02538
OG0007454	APOSJ_05135, APOSJ_05134	BRALA11674, BRALA11657
OG0007455	APOSJ_19769, APOSJ_19771	BRALA23733
OG0007456	APOSJ_44072, APOSJ_44071	BRALA10347
OG0007457	APOSJ_55749	BRALA01396
OG0007458	APOSJ_17630	BRALA00936
OG0007459	APOSJ_47522, APOSJ_11138	BRALA25784
OG0007460	APOSJ_52023	BRALA31050
OG0007461	APOSJ_18650, APOSJ_08253, APOSJ_08250, APOSJ_08251, APOSJ_08252	BRALA26165, BRALA26166
OG0007462	APOSJ_59464, APOSJ_59465, APOSJ_58493, APOSJ_59466	BRALA04774
OG0007463	APOSJ_18618	BRALA34987
OG0007464	APOSJ_39129, APOSJ_39130	BRALA10754
OG0007465	APOSJ_05522, APOSJ_05521	BRALA29322
OG0007466	APOSJ_43950	BRALA04313
OG0007467	APOSJ_14365	BRALA26104, BRALA09490
OG0007468	APOSJ_46722	BRALA29159
OG0007469	APOSJ_10622, APOSJ_10621	BRALA15278, BRALA31443, BRALA25203, BRALA25201
OG0007470	APOSJ_56699	BRALA00749
OG0007471	APOSJ_18185, APOSJ_20727	BRALA03355
OG0007472	APOSJ_53138, APOSJ_53137	BRALA15060
OG0007473	APOSJ_09192	BRALA14480
OG0007474	APOSJ_25384, APOSJ_25383, APOSJ_25385	BRALA13792
OG0007475	APOSJ_59852, APOSJ_59851, APOSJ_59850	BRALA07629
OG0007476	APOSJ_11135	BRALA05145
OG0007477	APOSJ_48504, APOSJ_48505, APOSJ_39772, APOSJ_09838	BRALA20995
OG0007478	APOSJ_39185	BRALA07242
OG0007479	APOSJ_24361, APOSJ_22189	BRALA23042
OG0007480	APOSJ_17561, APOSJ_17560	BRALA27468
OG0007481	APOSJ_08815, APOSJ_56246	BRALA28931
OG0007482	APOSJ_56374	BRALA05483
OG0007483	APOSJ_24186	BRALA14638
OG0007484	APOSJ_20434	BRALA34970, BRALA25018
OG0007485	APOSJ_32278, APOSJ_32277	BRALA17403
OG0007487	APOSJ_27134, APOSJ_27136, APOSJ_27137, APOSJ_04423, APOSJ_27138, APOSJ_27139	BRALA12117
OG0007488	APOSJ_64769, APOSJ_64768	BRALA07730
OG0007489	APOSJ_31344, APOSJ_31345, APOSJ_64774	BRALA29818
OG0007490	APOSJ_48671, APOSJ_48670	BRALA09759
OG0007491	APOSJ_56972	BRALA27933
OG0007492	APOSJ_24846, APOSJ_24852	BRALA34455
OG0007493	APOSJ_15054, APOSJ_15053	BRALA18995, BRALA33487, BRALA33486
OG0007494	APOSJ_63591	BRALA27579
OG0007495	APOSJ_07062	BRALA07064
OG0007496	APOSJ_37453	BRALA04764
OG0007497	APOSJ_60806, APOSJ_60807	BRALA11633
OG0007498	APOSJ_20907, APOSJ_20908	BRALA18534
OG0007500	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185	BRALA11287
OG0007501	APOSJ_42631, APOSJ_42632, APOSJ_42629, APOSJ_42630	BRALA02351
OG0007503	APOSJ_14688	BRALA05826
OG0007504	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528	BRALA06373
OG0007506	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898	BRALA21570
OG0007509	APOSJ_22228	BRALA01191
OG0007510	APOSJ_48359, APOSJ_48360	BRALA26388
OG0007511	APOSJ_28680	BRALA35954, BRALA29331, BRALA29188, BRALA33016, BRALA34271, BRALA09516, BRALA26505, BRALA32374, BRALA31655, BRALA24946, BRALA29189
OG0007513	APOSJ_56124, APOSJ_22446	BRALA26098
OG0007515	APOSJ_13871, APOSJ_13866, APOSJ_13864, APOSJ_21741, APOSJ_13863, APOSJ_13868, APOSJ_13865, APOSJ_13867	BRALA19434
OG0007517	APOSJ_46614, APOSJ_16841, APOSJ_62115	BRALA23390
OG0007518	APOSJ_61569	BRALA11045
OG0007519	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034	BRALA16478
OG0007522	APOSJ_27446, APOSJ_36389	BRALA23421
OG0007523	APOSJ_36440	BRALA15253, BRALA11581
OG0007524	APOSJ_10739	BRALA12115
OG0007525	APOSJ_36525	BRALA00802
OG0007527	APOSJ_44760	BRALA03350
OG0007528	APOSJ_03313, APOSJ_03314	BRALA02975
OG0007529	APOSJ_41630	BRALA16768
OG0007531	APOSJ_05087	BRALA17602
OG0007533	APOSJ_18050	BRALA21270
OG0007538	APOSJ_19581, APOSJ_02431, APOSJ_19556, APOSJ_02432, APOSJ_58889, APOSJ_19583, APOSJ_58757, APOSJ_58753, APOSJ_50778, APOSJ_19582, APOSJ_58891, APOSJ_19580, APOSJ_58892, APOSJ_02430, APOSJ_58760, APOSJ_19579, APOSJ_01956, APOSJ_19555, APOSJ_58888, APOSJ_19558	BRALA30863
OG0007539	APOSJ_08307	BRALA02189
OG0007582	APOSJ_17970	BRALA17102
OG0007584	APOSJ_29171, APOSJ_47545, APOSJ_47546	BRALA25296
OG0007586	APOSJ_33070, APOSJ_33069, APOSJ_33074	BRALA09264
OG0007587	APOSJ_64975, APOSJ_64973, APOSJ_64972, APOSJ_64974, APOSJ_18419, APOSJ_04830	BRALA17088
OG0007588	APOSJ_30827	BRALA22913
OG0007589	APOSJ_21013, APOSJ_21012	BRALA11876
OG0007590	APOSJ_03353	BRALA14980, BRALA07243, BRALA34136, BRALA16286
OG0007591	APOSJ_13984	BRALA06678
OG0007595	APOSJ_28419, APOSJ_28418	BRALA03796
OG0007596	APOSJ_37129, APOSJ_37847, APOSJ_37125, APOSJ_37845, APOSJ_37848, APOSJ_37844, APOSJ_37846, APOSJ_37131	BRALA00378
OG0007598	APOSJ_47855, APOSJ_47856	BRALA33645, BRALA16967
OG0007600	APOSJ_21009, APOSJ_21006, APOSJ_21007, APOSJ_02498, APOSJ_21008	BRALA05995
OG0007601	APOSJ_48280, APOSJ_48278, APOSJ_48279	BRALA06275
OG0007602	APOSJ_12687	BRALA01092
OG0007603	APOSJ_59246	BRALA03223
OG0007604	APOSJ_21045, APOSJ_13768	BRALA03083
OG0007605	APOSJ_57733, APOSJ_57732	BRALA22620
OG0007606	APOSJ_58610	BRALA22619
OG0007607	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002	BRALA18781
OG0007608	APOSJ_22316, APOSJ_22317	BRALA17891, BRALA01779
OG0007609	APOSJ_41441, APOSJ_41442	BRALA13610
OG0007610	APOSJ_20984	BRALA10955
OG0007611	APOSJ_44281, APOSJ_10768, APOSJ_44280	BRALA10782, BRALA10908
OG0007612	APOSJ_61654	BRALA02328
OG0007613	APOSJ_41585	BRALA26105, BRALA09491
OG0007614	APOSJ_58168, APOSJ_58169	BRALA19107
OG0007615	APOSJ_15242	BRALA18987
OG0007616	APOSJ_61719	BRALA21884
OG0007617	APOSJ_11199	BRALA14633
OG0007618	APOSJ_36206	BRALA31856
OG0007619	APOSJ_20532, APOSJ_46029	BRALA15804
OG0007621	APOSJ_00636	BRALA05330
OG0007622	APOSJ_45494, APOSJ_50260	BRALA12768
OG0007623	APOSJ_04190	BRALA19897
OG0007624	APOSJ_29108	BRALA09011
OG0007625	APOSJ_17716, APOSJ_29790, APOSJ_62916, APOSJ_17944	BRALA22998
OG0007626	APOSJ_11439, APOSJ_11440	BRALA05808
OG0007628	APOSJ_44519, APOSJ_44520	BRALA22740
OG0007629	APOSJ_53531	BRALA14609
OG0007630	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087	BRALA05804
OG0007631	APOSJ_03401, APOSJ_03399	BRALA34085
OG0007632	APOSJ_21934, APOSJ_21932	BRALA28977
OG0007633	APOSJ_45140	BRALA00395
OG0007634	APOSJ_30970, APOSJ_30969, APOSJ_07535	BRALA03596
OG0007635	APOSJ_17863, APOSJ_46852	BRALA03646
OG0007637	APOSJ_04512, APOSJ_04513	BRALA13282
OG0007638	APOSJ_37000	BRALA15707
