Orthogroup	APOSJ_ok	CAEEL
OG0005588	APOSJ_25201	CAEEL07160
OG0005589	APOSJ_60889, APOSJ_60892, APOSJ_60890, APOSJ_60891, APOSJ_48289, APOSJ_16552	CAEEL08776
OG0005593	APOSJ_13740	CAEEL09723
OG0005594	APOSJ_64703, APOSJ_64704, APOSJ_64706, APOSJ_60805	CAEEL07851
OG0005595	APOSJ_00384, APOSJ_00383	CAEEL11031
OG0005597	APOSJ_03083, APOSJ_03082, APOSJ_49052	CAEEL01169
OG0005598	APOSJ_38509	CAEEL08627, CAEEL14483
OG0005599	APOSJ_00049, APOSJ_00051, APOSJ_00052, APOSJ_00050	CAEEL10759
OG0005604	APOSJ_01787, APOSJ_21039	CAEEL01765
OG0005605	APOSJ_16440, APOSJ_16441	CAEEL10783
OG0005607	APOSJ_57176	CAEEL05214
OG0005608	APOSJ_64454, APOSJ_64456, APOSJ_16012, APOSJ_16014, APOSJ_16005	CAEEL07825
OG0005609	APOSJ_32543, APOSJ_42009	CAEEL08579
OG0005610	APOSJ_08483, APOSJ_08482	CAEEL00725
OG0005612	APOSJ_42046	CAEEL17906
OG0005613	APOSJ_40937, APOSJ_40936	CAEEL14670
OG0005614	APOSJ_01200, APOSJ_43639, APOSJ_01201	CAEEL17617
OG0005615	APOSJ_64038, APOSJ_64035	CAEEL04368
OG0005618	APOSJ_07819, APOSJ_64055	CAEEL02988
OG0005620	APOSJ_14820	CAEEL11400
OG0005622	APOSJ_40376, APOSJ_40375, APOSJ_52240, APOSJ_60047, APOSJ_40374	CAEEL01750
OG0005623	APOSJ_22567, APOSJ_56403, APOSJ_49352, APOSJ_22569, APOSJ_22573, APOSJ_40818	CAEEL07150, CAEEL08358
OG0005625	APOSJ_52796, APOSJ_52797, APOSJ_59531, APOSJ_52795	CAEEL14326
OG0005626	APOSJ_08133, APOSJ_08134	CAEEL07559
OG0005627	APOSJ_03552	CAEEL12992
OG0005629	APOSJ_64257, APOSJ_64256	CAEEL06251
OG0005631	APOSJ_40673, APOSJ_40670, APOSJ_46471, APOSJ_40671, APOSJ_46474, APOSJ_40672, APOSJ_46479, APOSJ_46478, APOSJ_40674	CAEEL09720
OG0005632	APOSJ_35989, APOSJ_35990, APOSJ_35991	CAEEL16405
OG0005633	APOSJ_36050, APOSJ_36049	CAEEL16151
OG0005634	APOSJ_54610, APOSJ_04002, APOSJ_54609, APOSJ_04003	CAEEL10824
OG0005636	APOSJ_27098, APOSJ_27097	CAEEL10088
OG0005637	APOSJ_40949	CAEEL05733
OG0005639	APOSJ_12304, APOSJ_05004	CAEEL07472
OG0005640	APOSJ_27379, APOSJ_27380, APOSJ_63703, APOSJ_27381	CAEEL16150
OG0005641	APOSJ_19869, APOSJ_61173	CAEEL11862
OG0005644	APOSJ_56772, APOSJ_56773	CAEEL09242
OG0005645	APOSJ_50798, APOSJ_07238	CAEEL07575
OG0005646	APOSJ_61232	CAEEL08001
OG0005648	APOSJ_11182, APOSJ_05678, APOSJ_42161	CAEEL04930
OG0005649	APOSJ_06570, APOSJ_06572, APOSJ_01069	CAEEL12678
OG0005650	APOSJ_51580, APOSJ_58121, APOSJ_58122, APOSJ_58118, APOSJ_51581, APOSJ_05471, APOSJ_46929, APOSJ_32762, APOSJ_15653, APOSJ_53101, APOSJ_52557	CAEEL18626
OG0005652	APOSJ_58541, APOSJ_58539, APOSJ_58542, APOSJ_58540	CAEEL02073
OG0005655	APOSJ_53899, APOSJ_10860, APOSJ_22462	CAEEL06868
OG0005656	APOSJ_04917, APOSJ_30573, APOSJ_04919, APOSJ_04918, APOSJ_04921, APOSJ_04920	CAEEL07991
OG0005660	APOSJ_17070, APOSJ_16341, APOSJ_16344, APOSJ_45452, APOSJ_17077, APOSJ_16342, APOSJ_16343, APOSJ_45454, APOSJ_45455	CAEEL02202
OG0005685	APOSJ_19918	CAEEL18876
OG0005690	APOSJ_17613	CAEEL07345
OG0005692	APOSJ_03811, APOSJ_45357, APOSJ_45355, APOSJ_45354, APOSJ_45356	CAEEL02905
OG0005696	APOSJ_24686, APOSJ_42167	CAEEL12982
OG0005697	APOSJ_05355, APOSJ_54848	CAEEL02949
OG0005698	APOSJ_54081	CAEEL01389
OG0005701	APOSJ_32430	CAEEL20630, CAEEL20628
OG0005703	APOSJ_37460, APOSJ_37461, APOSJ_57398	CAEEL09229
OG0005704	APOSJ_06884, APOSJ_06885	CAEEL18454
OG0005707	APOSJ_44833, APOSJ_28088, APOSJ_28089	CAEEL01062
OG0005712	APOSJ_49778	CAEEL10147
OG0005715	APOSJ_18174	CAEEL06260
OG0005719	APOSJ_31323, APOSJ_31324	CAEEL05019
OG0005721	APOSJ_15366, APOSJ_15365	CAEEL02751
OG0005723	APOSJ_28383, APOSJ_28386, APOSJ_28384	CAEEL12411
OG0005724	APOSJ_01581, APOSJ_01580	CAEEL06660
OG0005726	APOSJ_17462	CAEEL02137
OG0005728	APOSJ_53707, APOSJ_53717	CAEEL00225
OG0005729	APOSJ_35082, APOSJ_35081	CAEEL01552
OG0005731	APOSJ_43396	CAEEL09042
OG0005732	APOSJ_42204, APOSJ_42208, APOSJ_42205	CAEEL07314
OG0005733	APOSJ_14940	CAEEL11874
OG0005734	APOSJ_03070	CAEEL05372
OG0005737	APOSJ_41917, APOSJ_41918	CAEEL00178
OG0005738	APOSJ_00843, APOSJ_00842	CAEEL19157
OG0005744	APOSJ_53260	CAEEL10825, CAEEL00882
OG0005746	APOSJ_41413	CAEEL04218
OG0005747	APOSJ_48011, APOSJ_48009, APOSJ_48586, APOSJ_52048	CAEEL11656
OG0005748	APOSJ_21284, APOSJ_46160, APOSJ_43000, APOSJ_46161, APOSJ_09288	CAEEL05688
OG0005749	APOSJ_06444, APOSJ_01046	CAEEL14477
OG0005750	APOSJ_39812	CAEEL02930
OG0005758	APOSJ_60426	CAEEL07383, CAEEL07219
OG0005759	APOSJ_01474, APOSJ_01475, APOSJ_01476	CAEEL04976
OG0005760	APOSJ_40083, APOSJ_40081, APOSJ_40080, APOSJ_40079, APOSJ_40077, APOSJ_40082, APOSJ_50306, APOSJ_40078	CAEEL11990
OG0005761	APOSJ_09120, APOSJ_02787, APOSJ_55530, APOSJ_51714, APOSJ_22391, APOSJ_02789	CAEEL02084
OG0005764	APOSJ_49559, APOSJ_49560	CAEEL00440
OG0005766	APOSJ_10222	CAEEL03004
OG0005769	APOSJ_62701	CAEEL00626
OG0005771	APOSJ_32079, APOSJ_32077	CAEEL18103
OG0005774	APOSJ_64546	CAEEL07710
OG0005775	APOSJ_03948, APOSJ_03947	CAEEL08185
OG0005776	APOSJ_41056, APOSJ_56703, APOSJ_41057, APOSJ_41055	CAEEL08611, CAEEL02852
OG0005779	APOSJ_14743, APOSJ_14742	CAEEL11742
OG0005781	APOSJ_65027, APOSJ_32550	CAEEL16564
OG0005783	APOSJ_21381, APOSJ_21380, APOSJ_21383	CAEEL15350
OG0005784	APOSJ_17702, APOSJ_31376	CAEEL06573
OG0005786	APOSJ_40578, APOSJ_04872, APOSJ_27348, APOSJ_04951, APOSJ_36921, APOSJ_40579	CAEEL10727
OG0005787	APOSJ_27893	CAEEL09127, CAEEL07672
OG0005788	APOSJ_49749, APOSJ_49753, APOSJ_49752, APOSJ_49750	CAEEL10819
OG0005789	APOSJ_53595, APOSJ_53594	CAEEL03291
OG0005790	APOSJ_24198, APOSJ_24196, APOSJ_24200, APOSJ_24197	CAEEL02850
OG0005792	APOSJ_01033, APOSJ_01034, APOSJ_63691	CAEEL16683
OG0005793	APOSJ_37687, APOSJ_37688, APOSJ_16577	CAEEL01631
OG0005794	APOSJ_30602, APOSJ_30604	CAEEL07859
OG0005796	APOSJ_50524, APOSJ_50526, APOSJ_50525	CAEEL03619
OG0005797	APOSJ_14621, APOSJ_12910, APOSJ_12912, APOSJ_12911	CAEEL01710
OG0005798	APOSJ_56985, APOSJ_46114, APOSJ_46112, APOSJ_46110, APOSJ_46111	CAEEL07896
OG0005799	APOSJ_37642, APOSJ_37931	CAEEL16039
OG0005800	APOSJ_12327	CAEEL07429
OG0005802	APOSJ_62488, APOSJ_53141	CAEEL08747
OG0005803	APOSJ_45014, APOSJ_14661, APOSJ_45015, APOSJ_45016	CAEEL05218
OG0005804	APOSJ_45971	CAEEL00293
OG0005805	APOSJ_05943, APOSJ_05944	CAEEL07935
OG0005807	APOSJ_25325	CAEEL00886
OG0005811	APOSJ_03767	CAEEL09170
OG0005812	APOSJ_45152	CAEEL15514
OG0005813	APOSJ_27239, APOSJ_27240	CAEEL04957
OG0005814	APOSJ_30730	CAEEL05572
OG0005815	APOSJ_50823	CAEEL08558
OG0005816	APOSJ_60614, APOSJ_36792, APOSJ_60616, APOSJ_36791, APOSJ_36793, APOSJ_20875	CAEEL07974
OG0005817	APOSJ_42251	CAEEL09003
OG0005818	APOSJ_09949	CAEEL06548
OG0005819	APOSJ_07372	CAEEL05194
OG0005821	APOSJ_44197, APOSJ_44198	CAEEL06500
OG0005822	APOSJ_25065	CAEEL08544
OG0005823	APOSJ_01935	CAEEL11398
OG0005824	APOSJ_47994	CAEEL01511
OG0005826	APOSJ_32334, APOSJ_32333, APOSJ_10989, APOSJ_10990, APOSJ_10988, APOSJ_38987	CAEEL11564
OG0005827	APOSJ_22735, APOSJ_22737	CAEEL15915
OG0005829	APOSJ_60389, APOSJ_06378	CAEEL01850, CAEEL14048
OG0005831	APOSJ_21501, APOSJ_21504, APOSJ_21503, APOSJ_21502	CAEEL07627
OG0005832	APOSJ_20217, APOSJ_20213, APOSJ_20219, APOSJ_63506, APOSJ_20216, APOSJ_20214, APOSJ_63496	CAEEL01641
OG0005833	APOSJ_05810, APOSJ_05811	CAEEL14838
OG0005834	APOSJ_59261, APOSJ_29238	CAEEL18574
OG0005835	APOSJ_35521, APOSJ_37615, APOSJ_37617, APOSJ_35519	CAEEL06739, CAEEL08580
OG0005836	APOSJ_01508, APOSJ_01509	CAEEL15554
OG0005837	APOSJ_56243, APOSJ_56244	CAEEL01073
OG0005838	APOSJ_44512, APOSJ_44514	CAEEL01222
OG0005840	APOSJ_28838, APOSJ_28839, APOSJ_28837, APOSJ_28840, APOSJ_28842, APOSJ_62353	CAEEL06791
OG0005843	APOSJ_44508	CAEEL06200
OG0005845	APOSJ_17083	CAEEL04187
OG0005846	APOSJ_27961, APOSJ_27960	CAEEL06779
OG0005847	APOSJ_57030	CAEEL00400
OG0005848	APOSJ_09802	CAEEL00240
OG0005849	APOSJ_50009	CAEEL07640
OG0005850	APOSJ_12652, APOSJ_12651	CAEEL07059
OG0005851	APOSJ_65289, APOSJ_65290, APOSJ_19232	CAEEL19454, CAEEL03023
OG0005853	APOSJ_06630	CAEEL05937
OG0005854	APOSJ_53651, APOSJ_63563, APOSJ_63564	CAEEL10962
OG0005857	APOSJ_08960, APOSJ_57146	CAEEL08143
OG0005858	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319	CAEEL08865
OG0005859	APOSJ_09768, APOSJ_09770	CAEEL09237
OG0005860	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677	CAEEL11464
OG0005861	APOSJ_60214, APOSJ_25441, APOSJ_60215, APOSJ_25461	CAEEL07847
OG0005863	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478	CAEEL02059
OG0005864	APOSJ_35678, APOSJ_35677	CAEEL03066
OG0005865	APOSJ_61153, APOSJ_61151	CAEEL10526
OG0005866	APOSJ_00147	CAEEL03116
OG0005867	APOSJ_31457, APOSJ_31458	CAEEL20688
OG0005869	APOSJ_60086	CAEEL01472
OG0005870	APOSJ_55202, APOSJ_36769	CAEEL18863
OG0005871	APOSJ_44184, APOSJ_44186	CAEEL07046
OG0005874	APOSJ_46412	CAEEL06734
OG0005875	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623	CAEEL11121
OG0005876	APOSJ_32843, APOSJ_32842, APOSJ_32838, APOSJ_32837, APOSJ_32840	CAEEL12583
OG0005877	APOSJ_22102, APOSJ_22103	CAEEL03535
OG0005878	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400	CAEEL00506
OG0005879	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722	CAEEL05884
OG0005880	APOSJ_33168	CAEEL09863
OG0005883	APOSJ_52908	CAEEL06255
OG0005884	APOSJ_13538, APOSJ_56250	CAEEL16531
OG0005886	APOSJ_44930, APOSJ_27125, APOSJ_27126, APOSJ_27127, APOSJ_27124	CAEEL01824
OG0005888	APOSJ_60925, APOSJ_30594	CAEEL00435
OG0005889	APOSJ_59086, APOSJ_59088, APOSJ_59087, APOSJ_59085	CAEEL02553
OG0005890	APOSJ_45453	CAEEL06540
OG0005892	APOSJ_43478, APOSJ_43477	CAEEL01618
OG0005893	APOSJ_00545, APOSJ_03316	CAEEL11380
OG0005895	APOSJ_01825, APOSJ_01827, APOSJ_01826, APOSJ_11252	CAEEL06441
OG0005897	APOSJ_36990, APOSJ_57802	CAEEL01303
OG0005898	APOSJ_55596, APOSJ_55597, APOSJ_55595, APOSJ_55598	CAEEL01957
OG0005899	APOSJ_58569	CAEEL11728
OG0005903	APOSJ_44290, APOSJ_44289	CAEEL02733
OG0005904	APOSJ_12845, APOSJ_12844, APOSJ_12843, APOSJ_60116	CAEEL18351
OG0005909	APOSJ_64923	CAEEL09260
OG0005914	APOSJ_31914, APOSJ_31915, APOSJ_31913, APOSJ_31912	CAEEL12252
OG0005918	APOSJ_34539	CAEEL07911
OG0005919	APOSJ_37926, APOSJ_38000, APOSJ_38001	CAEEL15775
OG0005921	APOSJ_35499	CAEEL07408
OG0005922	APOSJ_38159	CAEEL15520
OG0005924	APOSJ_10793	CAEEL10631
OG0005925	APOSJ_52736, APOSJ_24836	CAEEL18159
OG0005928	APOSJ_24820	CAEEL04878
OG0005929	APOSJ_49015	CAEEL05898
OG0005930	APOSJ_31290	CAEEL00275
OG0005931	APOSJ_26827, APOSJ_37610, APOSJ_25998, APOSJ_26828, APOSJ_25999, APOSJ_26826	CAEEL09476
OG0005932	APOSJ_32251, APOSJ_32252, APOSJ_32249, APOSJ_32250	CAEEL11316
OG0005933	APOSJ_61993, APOSJ_53206	CAEEL14434
OG0005936	APOSJ_59913	CAEEL07303
OG0005937	APOSJ_18008, APOSJ_19166	CAEEL10539
OG0005938	APOSJ_15691	CAEEL06000, CAEEL09583
OG0005940	APOSJ_61683, APOSJ_42446	CAEEL04134
OG0005941	APOSJ_54972, APOSJ_54969, APOSJ_54970, APOSJ_54966, APOSJ_54971, APOSJ_54967, APOSJ_54973, APOSJ_54968	CAEEL08713
OG0005943	APOSJ_23878, APOSJ_45350	CAEEL02014
OG0005946	APOSJ_09386, APOSJ_44027	CAEEL11452, CAEEL11968
OG0005947	APOSJ_23672, APOSJ_23670, APOSJ_23671	CAEEL19240
OG0005949	APOSJ_55127, APOSJ_55128, APOSJ_55129	CAEEL12005
OG0005950	APOSJ_26616, APOSJ_33484, APOSJ_33486	CAEEL02721
OG0005952	APOSJ_03405, APOSJ_03404, APOSJ_03402, APOSJ_03403	CAEEL08042
OG0005953	APOSJ_39284	CAEEL01826
OG0005957	APOSJ_63559, APOSJ_62892, APOSJ_63557	CAEEL13678, CAEEL02860
OG0005960	APOSJ_33847, APOSJ_33846	CAEEL18529, CAEEL16584
OG0005963	APOSJ_31516	CAEEL02429, CAEEL11102
OG0005965	APOSJ_13674, APOSJ_12547	CAEEL17925
OG0005966	APOSJ_62810, APOSJ_41906	CAEEL05490
OG0005967	APOSJ_06057, APOSJ_06056	CAEEL08429
OG0005968	APOSJ_60390	CAEEL01646
OG0005969	APOSJ_34996	CAEEL01577
OG0005970	APOSJ_36943, APOSJ_43466	CAEEL16383
OG0005973	APOSJ_57208, APOSJ_57209, APOSJ_57211, APOSJ_16652	CAEEL13364
OG0005974	APOSJ_38224, APOSJ_38226, APOSJ_38225, APOSJ_38223	CAEEL11184
OG0005975	APOSJ_44778	CAEEL05822
OG0005976	APOSJ_64764, APOSJ_62779, APOSJ_62777, APOSJ_64746, APOSJ_62778, APOSJ_49050	CAEEL15581
OG0005977	APOSJ_21509	CAEEL04186
OG0005978	APOSJ_42439, APOSJ_42438	CAEEL08320
OG0005980	APOSJ_46417	CAEEL05471
OG0005982	APOSJ_29056, APOSJ_29055	CAEEL04709
OG0005984	APOSJ_30462	CAEEL06514, CAEEL07173
OG0005987	APOSJ_20158	CAEEL05677
OG0005989	APOSJ_53200, APOSJ_53201	CAEEL14108
OG0005991	APOSJ_12577, APOSJ_12576	CAEEL07604
OG0005992	APOSJ_39077, APOSJ_03813, APOSJ_20619, APOSJ_15427, APOSJ_15430, APOSJ_15426, APOSJ_43333, APOSJ_57989, APOSJ_32711, APOSJ_22347, APOSJ_57990, APOSJ_15435, APOSJ_20621, APOSJ_15431, APOSJ_15433	CAEEL01122
OG0005993	APOSJ_24106, APOSJ_24105	CAEEL18661, CAEEL01298, CAEEL08795
OG0005995	APOSJ_18956, APOSJ_18957, APOSJ_18958, APOSJ_18959	CAEEL09469
OG0005998	APOSJ_58163, APOSJ_62099, APOSJ_64869, APOSJ_64873	CAEEL12651
OG0006000	APOSJ_59193, APOSJ_01788, APOSJ_09278, APOSJ_59190, APOSJ_59194, APOSJ_28845, APOSJ_59192, APOSJ_59191	CAEEL06731
OG0006003	APOSJ_50270, APOSJ_50272, APOSJ_50271	CAEEL12475
OG0006004	APOSJ_39661, APOSJ_39664, APOSJ_39662, APOSJ_39660	CAEEL01451
OG0006005	APOSJ_13961, APOSJ_13962, APOSJ_13960	CAEEL08818
OG0006008	APOSJ_11789, APOSJ_11793, APOSJ_11794, APOSJ_08941, APOSJ_11788, APOSJ_11791, APOSJ_34963, APOSJ_11792	CAEEL11432
OG0006010	APOSJ_00136, APOSJ_00137, APOSJ_13985, APOSJ_00844	CAEEL07462
OG0006011	APOSJ_21061, APOSJ_21060, APOSJ_21059, APOSJ_02826	CAEEL06588
OG0006059	APOSJ_43617, APOSJ_43616	CAEEL09710
OG0006062	APOSJ_05442	CAEEL08027
OG0006063	APOSJ_12899, APOSJ_00777	CAEEL09563
OG0006064	APOSJ_56062, APOSJ_60724, APOSJ_56061	CAEEL11646
OG0006066	APOSJ_05451	CAEEL07776
OG0006069	APOSJ_40708	CAEEL08597
OG0006072	APOSJ_53132, APOSJ_33732	CAEEL09063
OG0006073	APOSJ_43312, APOSJ_28775	CAEEL15279
OG0006074	APOSJ_25151, APOSJ_25150	CAEEL15694
OG0006075	APOSJ_07678, APOSJ_52920, APOSJ_52921	CAEEL05481
OG0006079	APOSJ_46360, APOSJ_27614	CAEEL06022
OG0006083	APOSJ_56162	CAEEL10880
OG0006085	APOSJ_55006	CAEEL07121
OG0006087	APOSJ_06533, APOSJ_06532	CAEEL10339
OG0006090	APOSJ_54117, APOSJ_54116, APOSJ_54113	CAEEL06249
OG0006095	APOSJ_60289	CAEEL03714
OG0006096	APOSJ_47052, APOSJ_26295, APOSJ_47053, APOSJ_47055	CAEEL08930
OG0006098	APOSJ_54535, APOSJ_18896	CAEEL17792
OG0006101	APOSJ_11193	CAEEL04363
OG0006102	APOSJ_23284	CAEEL01860
OG0006104	APOSJ_33402	CAEEL15552
OG0006106	APOSJ_48794	CAEEL09939
OG0006108	APOSJ_43335, APOSJ_43334	CAEEL07908
OG0006111	APOSJ_45645	CAEEL06592
OG0006113	APOSJ_43058	CAEEL00297
OG0006116	APOSJ_23622, APOSJ_23623	CAEEL14600
OG0006117	APOSJ_22363, APOSJ_22367, APOSJ_22364, APOSJ_22366, APOSJ_22365, APOSJ_22368	CAEEL15839
OG0006118	APOSJ_28228, APOSJ_52478	CAEEL05175
OG0006120	APOSJ_03091	CAEEL19875
OG0006121	APOSJ_11872, APOSJ_02329, APOSJ_02094	CAEEL01535
OG0006122	APOSJ_48102, APOSJ_48101	CAEEL06423
OG0006124	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037	CAEEL00683
OG0006125	APOSJ_31100, APOSJ_31098, APOSJ_31097, APOSJ_31099, APOSJ_63429, APOSJ_31101	CAEEL12098
OG0006126	APOSJ_64455	CAEEL09062
OG0006127	APOSJ_27402, APOSJ_27403	CAEEL08699
OG0006128	APOSJ_08247, APOSJ_08246	CAEEL01734
OG0006129	APOSJ_03899	CAEEL15436
OG0006130	APOSJ_15946, APOSJ_30828	CAEEL19047
OG0006131	APOSJ_41419	CAEEL08997
OG0006134	APOSJ_08298, APOSJ_08299	CAEEL05080
OG0006135	APOSJ_50461, APOSJ_50464, APOSJ_50463, APOSJ_18603, APOSJ_50460, APOSJ_46168	CAEEL16406
OG0006137	APOSJ_47954	CAEEL01021
OG0006140	APOSJ_12439	CAEEL06530
OG0006141	APOSJ_31030, APOSJ_11443	CAEEL00813
OG0006144	APOSJ_19188	CAEEL12775
OG0006145	APOSJ_39421, APOSJ_46538, APOSJ_21408, APOSJ_39422	CAEEL00765, CAEEL00923
OG0006148	APOSJ_56787	CAEEL05997
OG0006152	APOSJ_59116, APOSJ_28597	CAEEL01636
OG0006153	APOSJ_09105, APOSJ_09110	CAEEL01203, CAEEL07510, CAEEL11307
OG0006156	APOSJ_43357	CAEEL13825
OG0006160	APOSJ_60422, APOSJ_60421, APOSJ_60418, APOSJ_60417	CAEEL08936
OG0006163	APOSJ_57927, APOSJ_11874, APOSJ_11873	CAEEL00653
OG0006164	APOSJ_41863, APOSJ_41862	CAEEL01158
OG0006165	APOSJ_37400	CAEEL15774
OG0006168	APOSJ_27091, APOSJ_27092	CAEEL05152
OG0006169	APOSJ_53638, APOSJ_63561	CAEEL08537
OG0006176	APOSJ_17258, APOSJ_43090, APOSJ_43088, APOSJ_17257, APOSJ_20656, APOSJ_14110	CAEEL05930
OG0006177	APOSJ_04030	CAEEL04212
OG0006180	APOSJ_18057, APOSJ_51355	CAEEL09925
OG0006181	APOSJ_42220, APOSJ_42221, APOSJ_64805	CAEEL14722
OG0006182	APOSJ_39398, APOSJ_39399, APOSJ_39401, APOSJ_39400	CAEEL06387
OG0006183	APOSJ_17533	CAEEL19366
OG0006185	APOSJ_09104, APOSJ_09103	CAEEL01692
OG0006187	APOSJ_37981, APOSJ_37982	CAEEL00902
OG0006188	APOSJ_23972, APOSJ_23973, APOSJ_23968, APOSJ_17049	CAEEL02058
OG0006191	APOSJ_43076, APOSJ_43075, APOSJ_43074	CAEEL06280, CAEEL06279
OG0006192	APOSJ_28620	CAEEL01776
OG0006194	APOSJ_61894	CAEEL20600
OG0006195	APOSJ_38220, APOSJ_38219	CAEEL08079
OG0006200	APOSJ_65040, APOSJ_65041	CAEEL11329
OG0006202	APOSJ_65343, APOSJ_65342	CAEEL07568
OG0006208	APOSJ_43954, APOSJ_43955, APOSJ_50084	CAEEL00204
OG0006209	APOSJ_01121, APOSJ_28870	CAEEL11287
OG0006210	APOSJ_53672	CAEEL00160
OG0006213	APOSJ_01430, APOSJ_01429, APOSJ_01431	CAEEL01145
OG0006214	APOSJ_57399, APOSJ_30103, APOSJ_30102	CAEEL12120
OG0006216	APOSJ_26417, APOSJ_58741, APOSJ_26416	CAEEL16326
OG0006217	APOSJ_04976, APOSJ_04975	CAEEL05235
OG0006220	APOSJ_38846	CAEEL08309
OG0006224	APOSJ_07698	CAEEL11548
OG0006226	APOSJ_57755, APOSJ_57756	CAEEL02716
OG0006229	APOSJ_44182, APOSJ_44183	CAEEL06963
OG0006230	APOSJ_52827, APOSJ_52829, APOSJ_52828	CAEEL08542
OG0006231	APOSJ_07158, APOSJ_31850	CAEEL20582
OG0006232	APOSJ_37789, APOSJ_37790	CAEEL07512, CAEEL07511
OG0006234	APOSJ_30418, APOSJ_36835, APOSJ_36836	CAEEL05918
OG0006235	APOSJ_35101, APOSJ_05590	CAEEL04462
OG0006237	APOSJ_57393, APOSJ_16535, APOSJ_30099, APOSJ_57391	CAEEL04160
OG0006239	APOSJ_21256, APOSJ_40654	CAEEL01539
OG0006240	APOSJ_15164, APOSJ_29795, APOSJ_15165	CAEEL08852
OG0006245	APOSJ_54611	CAEEL00941
OG0006247	APOSJ_29164, APOSJ_29166	CAEEL11988
OG0006248	APOSJ_65305, APOSJ_35912, APOSJ_50864, APOSJ_35904, APOSJ_60444	CAEEL05883
OG0006249	APOSJ_02249	CAEEL10060
OG0006254	APOSJ_39117, APOSJ_17334	CAEEL11539
OG0006257	APOSJ_14187, APOSJ_14185, APOSJ_14186, APOSJ_14188, APOSJ_06880, APOSJ_14189	CAEEL15240
OG0006259	APOSJ_13586	CAEEL09792
OG0006260	APOSJ_51931, APOSJ_11844, APOSJ_11871, APOSJ_51930	CAEEL09587
OG0006262	APOSJ_49154	CAEEL01377
OG0006263	APOSJ_15707, APOSJ_15708	CAEEL09474
OG0006264	APOSJ_15051	CAEEL11589
OG0006265	APOSJ_47685, APOSJ_47682, APOSJ_47683, APOSJ_47684	CAEEL01463
OG0006267	APOSJ_55811, APOSJ_55812	CAEEL09521
OG0006268	APOSJ_56524, APOSJ_32530, APOSJ_20020	CAEEL09373, CAEEL09395
OG0006269	APOSJ_15897, APOSJ_15894, APOSJ_23234, APOSJ_15898	CAEEL11344
OG0006270	APOSJ_37549	CAEEL01876
OG0006271	APOSJ_07222	CAEEL08264
OG0006275	APOSJ_11088	CAEEL01989
OG0006277	APOSJ_45461	CAEEL08057
OG0006279	APOSJ_64917, APOSJ_61543	CAEEL00237
OG0006280	APOSJ_02182, APOSJ_20935	CAEEL17987
OG0006281	APOSJ_54169	CAEEL04765
OG0006283	APOSJ_02407, APOSJ_02408	CAEEL00881
OG0006284	APOSJ_59652	CAEEL08923
OG0006285	APOSJ_56222	CAEEL04794
OG0006286	APOSJ_60701, APOSJ_60699, APOSJ_60700	CAEEL00158
OG0006288	APOSJ_53588, APOSJ_63550	CAEEL08712
OG0006289	APOSJ_06892, APOSJ_06894, APOSJ_06893	CAEEL07964
OG0006290	APOSJ_09837, APOSJ_09836	CAEEL04712
OG0006291	APOSJ_57814, APOSJ_21575, APOSJ_33137, APOSJ_57815	CAEEL00609
OG0006293	APOSJ_06678, APOSJ_06679	CAEEL07928
OG0006294	APOSJ_48736, APOSJ_36731, APOSJ_48737	CAEEL14462
OG0006295	APOSJ_07872, APOSJ_07869, APOSJ_07871, APOSJ_07873	CAEEL09568
OG0006297	APOSJ_02945, APOSJ_65154	CAEEL11872
OG0006301	APOSJ_05444	CAEEL17598
OG0006306	APOSJ_38594, APOSJ_38595, APOSJ_38591, APOSJ_38593	CAEEL01065
OG0006307	APOSJ_30473, APOSJ_25623	CAEEL06264
OG0006309	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746	CAEEL05232
OG0006311	APOSJ_23814	CAEEL17612
OG0006313	APOSJ_53596, APOSJ_53597	CAEEL05123
OG0006315	APOSJ_12124, APOSJ_15316	CAEEL15905
OG0006319	APOSJ_41318, APOSJ_06537, APOSJ_06539, APOSJ_06538	CAEEL13894
OG0006322	APOSJ_00282, APOSJ_00283	CAEEL09507
OG0006323	APOSJ_00338, APOSJ_00339	CAEEL02251
OG0006326	APOSJ_64938, APOSJ_20402, APOSJ_45997, APOSJ_45996, APOSJ_20401, APOSJ_45998	CAEEL15323
OG0006329	APOSJ_54948, APOSJ_33322	CAEEL02571
OG0006331	APOSJ_35945, APOSJ_35944	CAEEL13794
OG0006332	APOSJ_55631	CAEEL10865
OG0006334	APOSJ_62432, APOSJ_33605, APOSJ_33604	CAEEL08411, CAEEL18378
OG0006340	APOSJ_27720	CAEEL11454
OG0006341	APOSJ_29954, APOSJ_29951, APOSJ_29953	CAEEL06023
