Orthogroup	APOSJ_ok	HUMAN
OG0006513	APOSJ_16513, APOSJ_16515, APOSJ_61944, APOSJ_16516, APOSJ_16517	HUMAN10996, HUMAN10995
OG0006514	APOSJ_29777, APOSJ_29778	HUMAN22995
OG0006515	APOSJ_59058	HUMAN08961
OG0006516	APOSJ_18851, APOSJ_58515	HUMAN09318
OG0006517	APOSJ_22584, APOSJ_22585	HUMAN13704
OG0006518	APOSJ_35671, APOSJ_35672	HUMAN25430, HUMAN25432, HUMAN25431
OG0006519	APOSJ_42568	HUMAN02479
OG0006520	APOSJ_63638	HUMAN07570
OG0006522	APOSJ_63784, APOSJ_36029	HUMAN12255, HUMAN12266
OG0006523	APOSJ_38263, APOSJ_37003	HUMAN15810, HUMAN15811
OG0006524	APOSJ_43241, APOSJ_45743, APOSJ_43245, APOSJ_45714, APOSJ_43244, APOSJ_50309, APOSJ_06837, APOSJ_45683	HUMAN26841
OG0006526	APOSJ_50196, APOSJ_50195, APOSJ_50194	HUMAN28412
OG0006527	APOSJ_32959, APOSJ_15988, APOSJ_15987	HUMAN13585
OG0006528	APOSJ_53437, APOSJ_53438	HUMAN18246
OG0006530	APOSJ_47175, APOSJ_07505	HUMAN01857
OG0006531	APOSJ_17912, APOSJ_17908, APOSJ_17913, APOSJ_34655, APOSJ_34662, APOSJ_34652, APOSJ_34660, APOSJ_10567, APOSJ_58875	HUMAN05816, HUMAN05815
OG0006532	APOSJ_28621	HUMAN14164
OG0006534	APOSJ_33092, APOSJ_33090, APOSJ_33091, APOSJ_33093	HUMAN03546, HUMAN03547
OG0006535	APOSJ_25390	HUMAN06136
OG0006537	APOSJ_22129, APOSJ_58208, APOSJ_39171	HUMAN22896
OG0006538	APOSJ_28426, APOSJ_28427	HUMAN17787
OG0006540	APOSJ_62215	HUMAN30223
OG0006541	APOSJ_48982	HUMAN23369
OG0006542	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310	HUMAN07571
OG0006543	APOSJ_44995, APOSJ_28802	HUMAN25209
OG0006544	APOSJ_18040	HUMAN18899
OG0006545	APOSJ_59428	HUMAN29010, HUMAN29009
OG0006546	APOSJ_06888, APOSJ_06889	HUMAN08888
OG0006547	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547	HUMAN06438
OG0006548	APOSJ_59343	HUMAN02142, HUMAN21298
OG0006549	APOSJ_13381, APOSJ_05256, APOSJ_05255	HUMAN06269
OG0006550	APOSJ_11948	HUMAN02858
OG0006551	APOSJ_49188, APOSJ_49190, APOSJ_38900, APOSJ_49189	HUMAN01474
OG0006552	APOSJ_50686	HUMAN23496
OG0006553	APOSJ_16537, APOSJ_38552	HUMAN25917
OG0006555	APOSJ_06438, APOSJ_10963, APOSJ_10964	HUMAN18243, HUMAN18244
OG0006556	APOSJ_38340, APOSJ_40089	HUMAN25766
OG0006557	APOSJ_02447	HUMAN19957
OG0006559	APOSJ_11025, APOSJ_11026, APOSJ_11024	HUMAN14395, HUMAN28495
OG0006560	APOSJ_30915	HUMAN08721
OG0006561	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509	HUMAN08528, HUMAN08523
OG0006562	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454	HUMAN30594
OG0006563	APOSJ_13806, APOSJ_21302, APOSJ_13807, APOSJ_13805	HUMAN03286
OG0006564	APOSJ_33440, APOSJ_41153, APOSJ_65187, APOSJ_05383	HUMAN26384, HUMAN26375
OG0006566	APOSJ_37836	HUMAN12988
OG0006568	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641	HUMAN25683
OG0006569	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495	HUMAN17062
OG0006571	APOSJ_08378, APOSJ_08377	HUMAN23449
OG0006572	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488	HUMAN00888, HUMAN00887, HUMAN00889
OG0006573	APOSJ_43277, APOSJ_43279	HUMAN12290, HUMAN12289
OG0006574	APOSJ_61705	HUMAN14370
OG0006575	APOSJ_00085, APOSJ_00086	HUMAN29419
OG0006576	APOSJ_50963, APOSJ_46163	HUMAN23000
OG0006577	APOSJ_00939, APOSJ_00940	HUMAN05518, HUMAN05517
OG0006579	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804	HUMAN28507
OG0006580	APOSJ_50989, APOSJ_50990	HUMAN12502
OG0006581	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964	HUMAN09574
OG0006583	APOSJ_06715, APOSJ_06710	HUMAN25717
OG0006584	APOSJ_58429	HUMAN20560
OG0006585	APOSJ_05344, APOSJ_30713	HUMAN17034
OG0006586	APOSJ_11688	HUMAN11398
OG0006587	APOSJ_03048	HUMAN15554, HUMAN15555, HUMAN15553
OG0006588	APOSJ_32107	HUMAN29928
OG0006589	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185	HUMAN17150
OG0006590	APOSJ_31728	HUMAN05823
OG0006592	APOSJ_43856, APOSJ_24603, APOSJ_24617	HUMAN01445
OG0006593	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731	HUMAN20736
OG0006594	APOSJ_58318, APOSJ_42912	HUMAN10868, HUMAN10810
OG0006595	APOSJ_22937	HUMAN03332
OG0006596	APOSJ_25382	HUMAN19063, HUMAN19062
OG0006597	APOSJ_18430, APOSJ_13338, APOSJ_13339	HUMAN30289
OG0006598	APOSJ_65035, APOSJ_42262, APOSJ_65039	HUMAN28610
OG0006600	APOSJ_23108, APOSJ_23116, APOSJ_22282, APOSJ_22278	HUMAN13359, HUMAN13358
OG0006601	APOSJ_08215	HUMAN18406
OG0006602	APOSJ_18629, APOSJ_18628	HUMAN14818
OG0006603	APOSJ_06735, APOSJ_06734	HUMAN11393
OG0006604	APOSJ_33094	HUMAN11730, HUMAN11731
OG0006605	APOSJ_37732, APOSJ_37727, APOSJ_32129, APOSJ_32128, APOSJ_37730, APOSJ_36324, APOSJ_37728, APOSJ_27922	HUMAN28716, HUMAN28714, HUMAN28715
OG0006606	APOSJ_32174, APOSJ_32173	HUMAN11489
OG0006607	APOSJ_27410	HUMAN00747, HUMAN00746
OG0006608	APOSJ_28770	HUMAN21771, HUMAN21770
OG0006609	APOSJ_09900, APOSJ_11962, APOSJ_11963	HUMAN27322
OG0006610	APOSJ_40165	HUMAN10217
OG0006611	APOSJ_33235, APOSJ_33233	HUMAN06625
OG0006612	APOSJ_58459, APOSJ_16472	HUMAN14430, HUMAN14428, HUMAN14426, HUMAN14425, HUMAN14427
OG0006613	APOSJ_56982	HUMAN09458, HUMAN09457, HUMAN09459
OG0006614	APOSJ_01742, APOSJ_10850	HUMAN06112, HUMAN06113
OG0006615	APOSJ_56224	HUMAN13872
OG0006618	APOSJ_34562	HUMAN14073
OG0006619	APOSJ_54958, APOSJ_54959	HUMAN24501
OG0006620	APOSJ_32782, APOSJ_41379	HUMAN00655, HUMAN27431
OG0006621	APOSJ_45349, APOSJ_45347, APOSJ_45348	HUMAN26752
OG0006622	APOSJ_58078, APOSJ_58079	HUMAN28527, HUMAN29955
OG0006623	APOSJ_47572, APOSJ_15793	HUMAN04366
OG0006624	APOSJ_28095	HUMAN20606
OG0006626	APOSJ_16287, APOSJ_16288	HUMAN20006, HUMAN21273
OG0006627	APOSJ_45289	HUMAN13668, HUMAN13665, HUMAN13667
OG0006628	APOSJ_45946, APOSJ_45972	HUMAN09710
OG0006630	APOSJ_17512	HUMAN09502
OG0006631	APOSJ_08387	HUMAN17541
OG0006632	APOSJ_34209, APOSJ_34208	HUMAN24257, HUMAN22067
OG0006633	APOSJ_49882	HUMAN24475
OG0006635	APOSJ_40314	HUMAN27593, HUMAN20098
OG0006636	APOSJ_44189, APOSJ_44188	HUMAN16299
OG0006637	APOSJ_28692, APOSJ_28691	HUMAN13012
OG0006638	APOSJ_17308, APOSJ_17309, APOSJ_17306, APOSJ_17307	HUMAN28339
OG0006640	APOSJ_35122, APOSJ_35120, APOSJ_35123	HUMAN22776
OG0006641	APOSJ_50701, APOSJ_50703, APOSJ_50704, APOSJ_50702	HUMAN08764, HUMAN08760
OG0006642	APOSJ_59623	HUMAN03282
OG0006645	APOSJ_06760, APOSJ_06761, APOSJ_06759	HUMAN28961, HUMAN28960
OG0006646	APOSJ_63820	HUMAN10004
OG0006647	APOSJ_62958, APOSJ_20143	HUMAN11131
OG0006648	APOSJ_52505	HUMAN25312
OG0006649	APOSJ_53005	HUMAN08947
OG0006650	APOSJ_55138, APOSJ_55141, APOSJ_55139, APOSJ_55142, APOSJ_55140	HUMAN11219
OG0006651	APOSJ_08235	HUMAN19384
OG0006653	APOSJ_47622, APOSJ_47621	HUMAN13701
OG0006654	APOSJ_27319, APOSJ_40276	HUMAN25444
OG0006655	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359	HUMAN23490
OG0006656	APOSJ_48875, APOSJ_01910, APOSJ_01907, APOSJ_09479, APOSJ_01909, APOSJ_01908, APOSJ_15337, APOSJ_60949, APOSJ_09480, APOSJ_09478	HUMAN05804
OG0006657	APOSJ_46697, APOSJ_46709, APOSJ_18414	HUMAN07133
OG0006658	APOSJ_49113	HUMAN08547
OG0006660	APOSJ_22562, APOSJ_35478	HUMAN20944, HUMAN20943
OG0006661	APOSJ_12638	HUMAN30226, HUMAN05192
OG0006661	APOSJ_00087	HUMAN05191
OG0006662	APOSJ_31084	HUMAN05526
OG0006663	APOSJ_47812, APOSJ_47813	HUMAN18303
OG0006664	APOSJ_14184	HUMAN23221
OG0006666	APOSJ_01542, APOSJ_01541	HUMAN28875
OG0006668	APOSJ_62152, APOSJ_37718	HUMAN17409
OG0006669	APOSJ_03766, APOSJ_03764	HUMAN23253
OG0006670	APOSJ_35675, APOSJ_35674	HUMAN02070, HUMAN02071
OG0006672	APOSJ_33176, APOSJ_33173, APOSJ_33174, APOSJ_33175, APOSJ_33178, APOSJ_33177	HUMAN00506
OG0006673	APOSJ_60495, APOSJ_60496	HUMAN18662, HUMAN18663
OG0006675	APOSJ_43347	HUMAN27406, HUMAN27405
OG0006677	APOSJ_52813	HUMAN16360, HUMAN16361
OG0006678	APOSJ_17723, APOSJ_17724	HUMAN13325, HUMAN13324
OG0006679	APOSJ_61932	HUMAN03663
OG0006680	APOSJ_03116, APOSJ_25124, APOSJ_25122, APOSJ_14403, APOSJ_28172, APOSJ_25121	HUMAN18867
OG0006681	APOSJ_61068, APOSJ_61067	HUMAN27423, HUMAN27424
OG0006683	APOSJ_24537, APOSJ_24535	HUMAN00125
OG0006684	APOSJ_36174	HUMAN26898, HUMAN26899, HUMAN26900
OG0006686	APOSJ_02283, APOSJ_06897	HUMAN29261
OG0006688	APOSJ_27808	HUMAN07994
OG0006689	APOSJ_40284, APOSJ_40285	HUMAN09931
OG0006690	APOSJ_25656	HUMAN01353
OG0006692	APOSJ_65340, APOSJ_52416	HUMAN12863, HUMAN12864
OG0006693	APOSJ_21569	HUMAN22772, HUMAN22771, HUMAN22773
OG0006694	APOSJ_03363, APOSJ_10796	HUMAN25673
OG0006695	APOSJ_12815, APOSJ_12814	HUMAN05347, HUMAN05346
OG0006696	APOSJ_37020, APOSJ_37021	HUMAN17071, HUMAN08548
OG0006697	APOSJ_03981	HUMAN03758
OG0006698	APOSJ_09512, APOSJ_09513	HUMAN28004
OG0006699	APOSJ_06232, APOSJ_39419, APOSJ_39420, APOSJ_06229, APOSJ_06230, APOSJ_06231, APOSJ_06234, APOSJ_06233	HUMAN07333
OG0006700	APOSJ_61813, APOSJ_43358, APOSJ_61812, APOSJ_61814	HUMAN18335
OG0006702	APOSJ_21810, APOSJ_22353, APOSJ_22355, APOSJ_22220, APOSJ_65345, APOSJ_22354	HUMAN00468
OG0006703	APOSJ_14770, APOSJ_14769	HUMAN27810
OG0006705	APOSJ_29983	HUMAN21830, HUMAN21831
OG0006706	APOSJ_36222, APOSJ_36223	HUMAN01180
OG0006707	APOSJ_27464	HUMAN20459, HUMAN20457, HUMAN20458
OG0006708	APOSJ_09750, APOSJ_56261, APOSJ_28589, APOSJ_56263	HUMAN28636, HUMAN28634, HUMAN28635
OG0006709	APOSJ_62330	HUMAN17844, HUMAN17845, HUMAN17846
OG0006710	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010	HUMAN28677
OG0006711	APOSJ_42606, APOSJ_34316	HUMAN21244
OG0006712	APOSJ_45419, APOSJ_28195	HUMAN19027
OG0006713	APOSJ_53457	HUMAN08608
OG0006714	APOSJ_56386	HUMAN24242, HUMAN24241
OG0006715	APOSJ_33661	HUMAN28884, HUMAN28887, HUMAN29933
OG0006716	APOSJ_50873, APOSJ_50871, APOSJ_50874, APOSJ_50872	HUMAN28602, HUMAN28603, HUMAN28601
OG0006717	APOSJ_52799, APOSJ_52798	HUMAN04735
OG0006718	APOSJ_31874	HUMAN03526
OG0006719	APOSJ_40734	HUMAN12021
OG0006720	APOSJ_54139, APOSJ_54138	HUMAN29778
OG0006721	APOSJ_04692, APOSJ_29255, APOSJ_04695, APOSJ_04694	HUMAN15069, HUMAN15065
OG0006722	APOSJ_00145, APOSJ_00146	HUMAN10116
OG0006723	APOSJ_05687, APOSJ_60009, APOSJ_60010, APOSJ_36475	HUMAN01452
OG0006724	APOSJ_59036, APOSJ_28247, APOSJ_28248, APOSJ_59035, APOSJ_59033	HUMAN00251, HUMAN00252
OG0006725	APOSJ_30326, APOSJ_38927	HUMAN20956
OG0006727	APOSJ_64986, APOSJ_65348	HUMAN25384
OG0006728	APOSJ_21456	HUMAN13864, HUMAN13865
OG0006729	APOSJ_47511, APOSJ_04884, APOSJ_47509, APOSJ_47512, APOSJ_47510, APOSJ_28841	HUMAN23307
OG0006730	APOSJ_01719	HUMAN01413
OG0006731	APOSJ_50140, APOSJ_50141	HUMAN15325
OG0006732	APOSJ_61979, APOSJ_61978	HUMAN17586
OG0006733	APOSJ_52800	HUMAN04919
OG0006734	APOSJ_60384, APOSJ_60387	HUMAN25074
OG0006735	APOSJ_00157, APOSJ_00156	HUMAN06599
OG0006737	APOSJ_30527, APOSJ_30528, APOSJ_13799	HUMAN10669
OG0006738	APOSJ_25025, APOSJ_26457, APOSJ_25026, APOSJ_25024	HUMAN17555, HUMAN17554
OG0006739	APOSJ_18544, APOSJ_18546, APOSJ_03036, APOSJ_03035	HUMAN28943
OG0006740	APOSJ_61076, APOSJ_00184, APOSJ_61077	HUMAN08565, HUMAN08564, HUMAN08563
OG0006741	APOSJ_38664	HUMAN20918
OG0006742	APOSJ_24626	HUMAN30051, HUMAN22412
OG0006743	APOSJ_63261, APOSJ_63262, APOSJ_63260	HUMAN29392, HUMAN29393, HUMAN09528
OG0006744	APOSJ_01406, APOSJ_32223	HUMAN18493, HUMAN02331
OG0006745	APOSJ_35317, APOSJ_50296, APOSJ_50297	HUMAN21637
OG0006748	APOSJ_24038	HUMAN18508, HUMAN18509, HUMAN18510, HUMAN18507, HUMAN18505
OG0006749	APOSJ_27759, APOSJ_27758	HUMAN10255, HUMAN10254
OG0006750	APOSJ_49152, APOSJ_49153	HUMAN16679
OG0006751	APOSJ_14745, APOSJ_13461, APOSJ_13464, APOSJ_13458, APOSJ_13463, APOSJ_14747, APOSJ_13466, APOSJ_13462, APOSJ_14746, APOSJ_13459, APOSJ_19095, APOSJ_13460	HUMAN04997, HUMAN04996
OG0006752	APOSJ_17882, APOSJ_17881	HUMAN05470
OG0006753	APOSJ_38998	HUMAN08651
OG0006754	APOSJ_05837	HUMAN28391
OG0006755	APOSJ_44274, APOSJ_64561, APOSJ_64563, APOSJ_64564	HUMAN17392
OG0006757	APOSJ_42820	HUMAN15606, HUMAN15607, HUMAN15605
OG0006758	APOSJ_28300	HUMAN20524
OG0006759	APOSJ_16873, APOSJ_16872, APOSJ_16204, APOSJ_16870, APOSJ_40764, APOSJ_16871	HUMAN06777
OG0006760	APOSJ_06943	HUMAN23407
OG0006761	APOSJ_52356	HUMAN22866, HUMAN22865
OG0006762	APOSJ_00245, APOSJ_01573	HUMAN16948
OG0006763	APOSJ_20118, APOSJ_20120, APOSJ_20119	HUMAN20641, HUMAN12652
OG0006764	APOSJ_54919	HUMAN24101, HUMAN24102
OG0006765	APOSJ_26199, APOSJ_36922, APOSJ_26197, APOSJ_36924	HUMAN11017
OG0006766	APOSJ_06534, APOSJ_41319, APOSJ_06535	HUMAN30336
OG0006768	APOSJ_06020, APOSJ_34792, APOSJ_06024	HUMAN15305
OG0006769	APOSJ_16333	HUMAN03966
OG0006770	APOSJ_24317, APOSJ_50176	HUMAN09788
OG0006772	APOSJ_31036	HUMAN17212
OG0006774	APOSJ_42783, APOSJ_03957	HUMAN22081, HUMAN22082, HUMAN22083
OG0006775	APOSJ_42124, APOSJ_42123	HUMAN25975
OG0006776	APOSJ_12966, APOSJ_12967	HUMAN12695, HUMAN12694
OG0006777	APOSJ_19246, APOSJ_19247, APOSJ_19248	HUMAN15487
OG0006780	APOSJ_26931, APOSJ_26932	HUMAN08729
OG0006784	APOSJ_20374, APOSJ_20373, APOSJ_18434	HUMAN29013
OG0006824	APOSJ_18000	HUMAN21478
OG0006826	APOSJ_17237	HUMAN23918
OG0006827	APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344	HUMAN01037
OG0006828	APOSJ_49734, APOSJ_55809	HUMAN23672
OG0006829	APOSJ_20261, APOSJ_63729, APOSJ_20262, APOSJ_20263, APOSJ_20257	HUMAN17262
OG0006830	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199	HUMAN12476
OG0006831	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517	HUMAN03695, HUMAN03694
OG0006832	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970	HUMAN08383
OG0006833	APOSJ_23443, APOSJ_23442	HUMAN11220
OG0006837	APOSJ_45442, APOSJ_45443	HUMAN05482
OG0006838	APOSJ_02122	HUMAN10291
OG0006842	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985	HUMAN14862
OG0006843	APOSJ_33620	HUMAN28655
OG0006844	APOSJ_05634	HUMAN09468
OG0006845	APOSJ_32433, APOSJ_61239	HUMAN04886
OG0006846	APOSJ_25724	HUMAN08740, HUMAN08738
OG0006847	APOSJ_54843	HUMAN19861, HUMAN19860, HUMAN19862
OG0006848	APOSJ_03150	HUMAN03233, HUMAN23824
OG0006849	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756	HUMAN16918
OG0006851	APOSJ_32920, APOSJ_32921	HUMAN03180
OG0006852	APOSJ_34420, APOSJ_34421	HUMAN26914
OG0006853	APOSJ_44043	HUMAN06735
OG0006856	APOSJ_27949, APOSJ_27947, APOSJ_27950	HUMAN10703, HUMAN10702, HUMAN10701
OG0006860	APOSJ_56395	HUMAN11386
OG0006861	APOSJ_48735	HUMAN18239, HUMAN18240, HUMAN18241, HUMAN18238
OG0006862	APOSJ_48347, APOSJ_48348	HUMAN08983
OG0006863	APOSJ_38397, APOSJ_38399, APOSJ_31721, APOSJ_38398, APOSJ_38404, APOSJ_40542, APOSJ_38401, APOSJ_31722	HUMAN21315
OG0006864	APOSJ_32877	HUMAN10411
OG0006865	APOSJ_64462, APOSJ_59053	HUMAN07621
OG0006866	APOSJ_18489, APOSJ_18490	HUMAN00414, HUMAN00412
OG0006867	APOSJ_33171, APOSJ_44359, APOSJ_44361	HUMAN16895
OG0006868	APOSJ_23095	HUMAN20940
OG0006869	APOSJ_45611, APOSJ_45604, APOSJ_22739	HUMAN21448, HUMAN21447
OG0006870	APOSJ_50951	HUMAN17467, HUMAN17468
OG0006871	APOSJ_42328	HUMAN02101
OG0006872	APOSJ_27980, APOSJ_27981	HUMAN11636
OG0006873	APOSJ_45962	HUMAN07171
OG0006874	APOSJ_64944, APOSJ_64943	HUMAN21129
OG0006875	APOSJ_11128	HUMAN05504
OG0006876	APOSJ_24646	HUMAN01056
OG0006877	APOSJ_59586, APOSJ_59585, APOSJ_59587	HUMAN09886
OG0006878	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221	HUMAN01136
OG0006879	APOSJ_55210, APOSJ_30221, APOSJ_30227, APOSJ_30220, APOSJ_30226, APOSJ_30225, APOSJ_55211, APOSJ_30223, APOSJ_55209, APOSJ_30228, APOSJ_30224	HUMAN20296
OG0006880	APOSJ_63743, APOSJ_63741, APOSJ_63742, APOSJ_63740	HUMAN21476
OG0006881	APOSJ_26248	HUMAN04096
OG0006881	APOSJ_26247, APOSJ_26246	HUMAN04095
OG0006882	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811	HUMAN11464
OG0006883	APOSJ_07729, APOSJ_48479, APOSJ_57269, APOSJ_57270, APOSJ_62790, APOSJ_07727, APOSJ_07728, APOSJ_19028	HUMAN16684
OG0006884	APOSJ_59766	HUMAN16682, HUMAN16680, HUMAN16685, HUMAN16681
OG0006885	APOSJ_30168	HUMAN20135
OG0006886	APOSJ_49253, APOSJ_49252	HUMAN29974
OG0006887	APOSJ_27115	HUMAN12500
OG0006888	APOSJ_14838	HUMAN25053
OG0006889	APOSJ_15610, APOSJ_15612, APOSJ_15611	HUMAN11509
OG0006890	APOSJ_60946, APOSJ_59956	HUMAN03527
OG0006891	APOSJ_65427, APOSJ_65426, APOSJ_65425, APOSJ_65370	HUMAN04608
OG0006892	APOSJ_20019	HUMAN18023
OG0006893	APOSJ_21809, APOSJ_26982	HUMAN13212, HUMAN13211
OG0006894	APOSJ_09632	HUMAN13291
OG0006895	APOSJ_49994, APOSJ_28846	HUMAN03555
OG0006896	APOSJ_58706	HUMAN22142
OG0006897	APOSJ_01491, APOSJ_01490	HUMAN23447
OG0006898	APOSJ_06421, APOSJ_29915	HUMAN11309
OG0006899	APOSJ_40716	HUMAN07006
OG0006900	APOSJ_18531	HUMAN25793
OG0006901	APOSJ_17690	HUMAN18029, HUMAN18028
OG0006902	APOSJ_25544, APOSJ_25546, APOSJ_36073, APOSJ_36069, APOSJ_43144	HUMAN27525
OG0006903	APOSJ_35838	HUMAN12933
OG0006904	APOSJ_41310, APOSJ_41312, APOSJ_41311, APOSJ_41309, APOSJ_41308	HUMAN22374
OG0006905	APOSJ_45918	HUMAN19217
OG0006906	APOSJ_05156	HUMAN11694
OG0006907	APOSJ_26515, APOSJ_34159	HUMAN16729, HUMAN16728, HUMAN16727
OG0006908	APOSJ_40264	HUMAN13051, HUMAN13052, HUMAN13050
OG0006909	APOSJ_53856	HUMAN29823
OG0006911	APOSJ_43934, APOSJ_43936, APOSJ_43935	HUMAN04725
OG0006912	APOSJ_31962, APOSJ_31961	HUMAN02108, HUMAN02109
OG0006913	APOSJ_43044, APOSJ_55898, APOSJ_43046, APOSJ_55896, APOSJ_43057	HUMAN01275
OG0006914	APOSJ_03410	HUMAN28656
OG0006915	APOSJ_62444, APOSJ_10752, APOSJ_03157	HUMAN15921, HUMAN15920
OG0006916	APOSJ_47423, APOSJ_64350, APOSJ_47422	HUMAN11501
OG0006917	APOSJ_37702, APOSJ_37701	HUMAN18466, HUMAN18467
OG0006919	APOSJ_09226, APOSJ_09225, APOSJ_09223, APOSJ_09224	HUMAN22288
OG0006920	APOSJ_50381, APOSJ_50380, APOSJ_50384, APOSJ_50382, APOSJ_50379, APOSJ_45653, APOSJ_50377, APOSJ_50378, APOSJ_61750, APOSJ_61751	HUMAN07463
OG0006921	APOSJ_43906	HUMAN07563, HUMAN07564, HUMAN07562
OG0006923	APOSJ_14174	HUMAN00553, HUMAN00554
OG0006924	APOSJ_62477, APOSJ_09705	HUMAN23650
OG0006925	APOSJ_50920	HUMAN09328
OG0006926	APOSJ_22826	HUMAN00625
OG0006927	APOSJ_51313, APOSJ_34133, APOSJ_63788	HUMAN14265
OG0006928	APOSJ_28420, APOSJ_28421, APOSJ_28422	HUMAN16715
OG0006929	APOSJ_61837	HUMAN25390
OG0006930	APOSJ_23322, APOSJ_23324	HUMAN28830
OG0006931	APOSJ_01177	HUMAN27632, HUMAN27633
OG0006932	APOSJ_35892, APOSJ_35891	HUMAN20250
OG0006934	APOSJ_56368	HUMAN07628
OG0006935	APOSJ_55531, APOSJ_55532	HUMAN28718
OG0006936	APOSJ_19875	HUMAN03224
OG0006937	APOSJ_63843, APOSJ_10217	HUMAN13657
OG0006938	APOSJ_18988, APOSJ_18985	HUMAN20508, HUMAN20507
OG0006939	APOSJ_61018	HUMAN00665
OG0006940	APOSJ_42534	HUMAN12719
OG0006942	APOSJ_23645, APOSJ_23646	HUMAN04879, HUMAN04878
OG0006943	APOSJ_00830, APOSJ_00829	HUMAN03534
OG0006944	APOSJ_28952	HUMAN20962
OG0006945	APOSJ_03559	HUMAN18030
OG0006946	APOSJ_08475	HUMAN29372
OG0006947	APOSJ_57758, APOSJ_30162, APOSJ_30163	HUMAN25930
OG0006948	APOSJ_22618, APOSJ_13524	HUMAN20132, HUMAN20131
OG0006949	APOSJ_13101	HUMAN09677
OG0006951	APOSJ_28100, APOSJ_28099	HUMAN26563
OG0006952	APOSJ_40243, APOSJ_51453	HUMAN29995, HUMAN28013
OG0006953	APOSJ_36543, APOSJ_21697, APOSJ_28368	HUMAN11732
OG0006954	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339	HUMAN08336
OG0006955	APOSJ_47404	HUMAN26505, HUMAN26506
OG0006956	APOSJ_02475	HUMAN03801
OG0006957	APOSJ_20028	HUMAN24327
OG0006958	APOSJ_26116, APOSJ_26120, APOSJ_26119, APOSJ_26118	HUMAN29194, HUMAN29193
OG0006959	APOSJ_61981, APOSJ_61980	HUMAN02003
OG0006962	APOSJ_34230, APOSJ_34231	HUMAN00835, HUMAN00834
OG0006964	APOSJ_09573, APOSJ_09572	HUMAN25417
OG0006965	APOSJ_32449	HUMAN22591, HUMAN22590
OG0006966	APOSJ_53307	HUMAN21659
OG0006967	APOSJ_22231	HUMAN20241
OG0006968	APOSJ_23282	HUMAN28378
OG0006969	APOSJ_25946	HUMAN22092, HUMAN22091
OG0006970	APOSJ_01125	HUMAN04563
OG0006971	APOSJ_24320, APOSJ_24319	HUMAN07273
OG0006972	APOSJ_43927, APOSJ_43926	HUMAN11350, HUMAN11349
OG0006973	APOSJ_26316	HUMAN25475
OG0006974	APOSJ_50576, APOSJ_50577, APOSJ_50575, APOSJ_50578	HUMAN15890, HUMAN25069
OG0006975	APOSJ_42307, APOSJ_16860, APOSJ_42306	HUMAN00754
OG0006976	APOSJ_56175	HUMAN25513, HUMAN25515
OG0006977	APOSJ_05269, APOSJ_26690	HUMAN21112
OG0006978	APOSJ_54706, APOSJ_54708, APOSJ_54710, APOSJ_54709, APOSJ_04481	HUMAN23552
OG0006979	APOSJ_06778	HUMAN09404
OG0006980	APOSJ_61662, APOSJ_61663	HUMAN21874
OG0006981	APOSJ_60669, APOSJ_42913, APOSJ_62660	HUMAN04430, HUMAN04429, HUMAN04428
OG0006982	APOSJ_60070, APOSJ_33435	HUMAN18636, HUMAN18637
OG0006983	APOSJ_24250, APOSJ_24251, APOSJ_24249	HUMAN00205, HUMAN00204
OG0006985	APOSJ_32747, APOSJ_63924, APOSJ_63920	HUMAN20423
OG0006987	APOSJ_39258, APOSJ_39253, APOSJ_25762, APOSJ_25779, APOSJ_25769	HUMAN02240
OG0006988	APOSJ_54423, APOSJ_13199	HUMAN15597, HUMAN15598
OG0006989	APOSJ_24754, APOSJ_24755	HUMAN18220
