Orthogroup	APOSJ_ok	PFLAV
OG0007504	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528	TCONS_00013281.p1, TCONS_00013301.p1
OG0007506	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898	TCONS_00011706.p1
OG0007508	APOSJ_42211, APOSJ_12770, APOSJ_42209	TCONS_00015471.p1
OG0007509	APOSJ_22228	TCONS_00054447.p1
OG0007510	APOSJ_48359, APOSJ_48360	TCONS_00018393.p1
OG0007512	APOSJ_37440, APOSJ_38089, APOSJ_60853, APOSJ_38092, APOSJ_28704, APOSJ_25953, APOSJ_62761	TCONS_00006292.p1, TCONS_00004689.p1
OG0007513	APOSJ_56124, APOSJ_22446	TCONS_00015244.p1, TCONS_00048348.p1
OG0007514	APOSJ_07340, APOSJ_07342, APOSJ_07341, APOSJ_46218	TCONS_00052992.p1
OG0007515	APOSJ_13871, APOSJ_13866, APOSJ_13864, APOSJ_21741, APOSJ_13863, APOSJ_13868, APOSJ_13865, APOSJ_13867	TCONS_00054371.p1
OG0007517	APOSJ_46614, APOSJ_16841, APOSJ_62115	TCONS_00024868.p1, TCONS_00024847.p1
OG0007518	APOSJ_61569	TCONS_00049603.p1
OG0007519	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034	TCONS_00045536.p1
OG0007522	APOSJ_27446, APOSJ_36389	TCONS_00037019.p1
OG0007524	APOSJ_10739	TCONS_00021553.p1
OG0007525	APOSJ_36525	TCONS_00053226.p1
OG0007527	APOSJ_44760	TCONS_00020697.p1
OG0007528	APOSJ_03313, APOSJ_03314	TCONS_00016340.p1
OG0007529	APOSJ_41630	TCONS_00013712.p1
OG0007531	APOSJ_05087	TCONS_00028954.p1
OG0007533	APOSJ_18050	TCONS_00027040.p1
OG0007537	APOSJ_14874, APOSJ_14875, APOSJ_03190, APOSJ_62953, APOSJ_54460, APOSJ_12214, APOSJ_14873, APOSJ_03188, APOSJ_65158, APOSJ_54461, APOSJ_14872, APOSJ_62951, APOSJ_09076, APOSJ_54462, APOSJ_62954, APOSJ_50225	TCONS_00056980.p1
OG0007539	APOSJ_08307	TCONS_00005577.p1, TCONS_00021897.p1
OG0007582	APOSJ_17970	TCONS_00047301.p1
OG0007583	APOSJ_63133, APOSJ_51270	TCONS_00025889.p1
OG0007584	APOSJ_29171, APOSJ_47545, APOSJ_47546	TCONS_00014181.p1
OG0007586	APOSJ_33070, APOSJ_33069, APOSJ_33074	TCONS_00049145.p1
OG0007587	APOSJ_64975, APOSJ_64973, APOSJ_64972, APOSJ_64974, APOSJ_18419, APOSJ_04830	TCONS_00045363.p1
OG0007588	APOSJ_30827	TCONS_00024021.p1
OG0007589	APOSJ_21013, APOSJ_21012	TCONS_00041793.p1
OG0007590	APOSJ_03353	TCONS_00026992.p1, TCONS_00025959.p1, TCONS_00026995.p1
OG0007591	APOSJ_13984	TCONS_00002544.p1
OG0007595	APOSJ_28419, APOSJ_28418	TCONS_00049633.p1
OG0007596	APOSJ_37129, APOSJ_37847, APOSJ_37125, APOSJ_37845, APOSJ_37848, APOSJ_37844, APOSJ_37846, APOSJ_37131	TCONS_00019598.p1
OG0007600	APOSJ_21009, APOSJ_21006, APOSJ_21007, APOSJ_02498, APOSJ_21008	TCONS_00021823.p1
OG0007601	APOSJ_48280, APOSJ_48278, APOSJ_48279	TCONS_00012592.p1
OG0007602	APOSJ_12687	TCONS_00053897.p1
OG0007603	APOSJ_59246	TCONS_00007849.p1
OG0007604	APOSJ_21045, APOSJ_13768	TCONS_00008215.p1
OG0007605	APOSJ_57733, APOSJ_57732	TCONS_00010403.p1
OG0007606	APOSJ_58610	TCONS_00010402.p1
OG0007607	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002	TCONS_00051718.p1
OG0007609	APOSJ_41441, APOSJ_41442	TCONS_00022589.p1
OG0007610	APOSJ_20984	TCONS_00049691.p1
OG0007611	APOSJ_44281, APOSJ_10768, APOSJ_44280	TCONS_00009954.p1
OG0007612	APOSJ_61654	TCONS_00038095.p1
OG0007613	APOSJ_41585	TCONS_00053626.p1
OG0007614	APOSJ_58168, APOSJ_58169	TCONS_00007077.p1
OG0007615	APOSJ_15242	TCONS_00049219.p1
OG0007616	APOSJ_61719	TCONS_00045337.p1
OG0007617	APOSJ_11199	TCONS_00028755.p1
OG0007618	APOSJ_36206	TCONS_00002351.p1
OG0007619	APOSJ_20532, APOSJ_46029	TCONS_00051121.p1
OG0007621	APOSJ_00636	TCONS_00042782.p1
OG0007622	APOSJ_45494, APOSJ_50260	TCONS_00048817.p1
OG0007623	APOSJ_04190	TCONS_00022489.p1
OG0007624	APOSJ_29108	TCONS_00000852.p1
OG0007625	APOSJ_17716	TCONS_00002138.p1
OG0007626	APOSJ_11439, APOSJ_11440	TCONS_00022439.p1
OG0007628	APOSJ_44519, APOSJ_44520	TCONS_00044142.p1
OG0007630	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087	TCONS_00022042.p1
OG0007632	APOSJ_21934, APOSJ_21932	TCONS_00003461.p1
OG0007633	APOSJ_45140	TCONS_00019502.p1
OG0007634	APOSJ_30970, APOSJ_30969, APOSJ_07535	TCONS_00031483.p1
OG0007635	APOSJ_17863, APOSJ_46852	TCONS_00030629.p1
OG0007636	APOSJ_43405	TCONS_00042974.p1
OG0007637	APOSJ_04512, APOSJ_04513	TCONS_00011139.p1
OG0007638	APOSJ_37000	TCONS_00048910.p1
OG0007639	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877	TCONS_00030093.p1
OG0007640	APOSJ_19906	TCONS_00029159.p1
OG0007641	APOSJ_23832, APOSJ_23835, APOSJ_35694, APOSJ_35699, APOSJ_35695, APOSJ_35700, APOSJ_35696, APOSJ_35693	TCONS_00028340.p1
OG0007642	APOSJ_24500, APOSJ_24502	TCONS_00015833.p1
OG0007643	APOSJ_17762, APOSJ_61765	TCONS_00002995.p1
OG0007646	APOSJ_27306	TCONS_00044005.p1
OG0007647	APOSJ_46826, APOSJ_50598	TCONS_00056859.p1
OG0007648	APOSJ_18949	TCONS_00001270.p1
OG0007649	APOSJ_18272	TCONS_00026433.p1
OG0007650	APOSJ_06067	TCONS_00015610.p1
OG0007651	APOSJ_39639	TCONS_00056695.p1, TCONS_00009716.p1
OG0007652	APOSJ_01937	TCONS_00016043.p1
OG0007653	APOSJ_46957	TCONS_00011069.p1
OG0007656	APOSJ_37917	TCONS_00048545.p1
OG0007657	APOSJ_39247	TCONS_00036175.p1
OG0007658	APOSJ_42830	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1
OG0007659	APOSJ_10589, APOSJ_12050, APOSJ_12051	TCONS_00020526.p1
OG0007660	APOSJ_59717, APOSJ_59716	TCONS_00015904.p1
OG0007661	APOSJ_36971, APOSJ_36970, APOSJ_36972	TCONS_00050251.p1, TCONS_00015425.p1, TCONS_00050990.p1
OG0007662	APOSJ_32399	TCONS_00010765.p1
OG0007663	APOSJ_15618	TCONS_00054988.p1
OG0007665	APOSJ_28854	TCONS_00025915.p1
OG0007666	APOSJ_40471	TCONS_00014134.p1
OG0007667	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995	TCONS_00004476.p1
OG0007668	APOSJ_51327, APOSJ_51324, APOSJ_64552, APOSJ_50490	TCONS_00005532.p1
OG0007670	APOSJ_15699	TCONS_00018865.p1
OG0007671	APOSJ_40392	TCONS_00044650.p1
OG0007672	APOSJ_39985	TCONS_00000495.p1
OG0007673	APOSJ_43198	TCONS_00045388.p1
OG0007674	APOSJ_18929, APOSJ_18930	TCONS_00010380.p1
OG0007675	APOSJ_33863	TCONS_00045118.p1
OG0007676	APOSJ_35148	TCONS_00016320.p1
OG0007677	APOSJ_32207	TCONS_00016523.p1
OG0007678	APOSJ_32315, APOSJ_14506	TCONS_00010718.p1
OG0007679	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921	TCONS_00027063.p1
OG0007680	APOSJ_40382	TCONS_00027847.p1
OG0007681	APOSJ_52161	TCONS_00028523.p1
OG0007683	APOSJ_42004, APOSJ_42003, APOSJ_17706	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1
OG0007684	APOSJ_21469, APOSJ_21470	TCONS_00002541.p1
OG0007685	APOSJ_36019	TCONS_00011974.p1
OG0007686	APOSJ_05699, APOSJ_52900	TCONS_00009166.p1
OG0007687	APOSJ_10166, APOSJ_10167, APOSJ_25129	TCONS_00012619.p1
OG0007689	APOSJ_03291, APOSJ_03290, APOSJ_03292, APOSJ_03293	TCONS_00004752.p1
OG0007690	APOSJ_08597	TCONS_00025906.p1
OG0007691	APOSJ_09125	TCONS_00045076.p1
OG0007692	APOSJ_52739	TCONS_00012253.p1
OG0007694	APOSJ_64681	TCONS_00007559.p1
OG0007695	APOSJ_26392	TCONS_00016848.p1
OG0007696	APOSJ_25884	TCONS_00048269.p1
OG0007697	APOSJ_64328, APOSJ_56845, APOSJ_56846, APOSJ_64329	TCONS_00005817.p1
OG0007698	APOSJ_55206, APOSJ_55203, APOSJ_55205	TCONS_00027879.p1
OG0007700	APOSJ_42012, APOSJ_42013, APOSJ_63683, APOSJ_42014	TCONS_00005375.p1
OG0007701	APOSJ_08845	TCONS_00006365.p1
OG0007702	APOSJ_16468, APOSJ_16467	TCONS_00022997.p1
OG0007703	APOSJ_11401, APOSJ_12163	TCONS_00030277.p1
OG0007704	APOSJ_59327	TCONS_00020277.p1
OG0007705	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052	TCONS_00030893.p1
OG0007706	APOSJ_04326, APOSJ_04328, APOSJ_04327	TCONS_00013018.p1
OG0007708	APOSJ_28269, APOSJ_25296, APOSJ_25295, APOSJ_28267	TCONS_00056281.p1
OG0007713	APOSJ_58504	TCONS_00056171.p1
OG0007714	APOSJ_47409, APOSJ_39545	TCONS_00044242.p1
OG0007715	APOSJ_07296, APOSJ_07298, APOSJ_07297, APOSJ_07300	TCONS_00005015.p1
OG0007716	APOSJ_48105, APOSJ_48104, APOSJ_42197, APOSJ_64670	TCONS_00054367.p1
OG0007718	APOSJ_30375	TCONS_00056410.p1
OG0007719	APOSJ_09174, APOSJ_58847, APOSJ_09175, APOSJ_09176, APOSJ_09173	TCONS_00051886.p1
OG0007720	APOSJ_57850, APOSJ_11551, APOSJ_11552, APOSJ_11547, APOSJ_11548, APOSJ_11546, APOSJ_57848, APOSJ_57849	TCONS_00003771.p1, TCONS_00054847.p1, TCONS_00041703.p1
OG0007720	APOSJ_57866	TCONS_00005971.p1
OG0007721	APOSJ_17162, APOSJ_17165, APOSJ_17161, APOSJ_17166, APOSJ_17164, APOSJ_17163	TCONS_00025937.p1
OG0007722	APOSJ_64468	TCONS_00029664.p1
OG0007723	APOSJ_15127	TCONS_00003218.p1
OG0007725	APOSJ_63011, APOSJ_63010	TCONS_00014645.p1
OG0007728	APOSJ_20323	TCONS_00042990.p1
OG0007729	APOSJ_19891, APOSJ_19890	TCONS_00008094.p1
OG0007730	APOSJ_25497, APOSJ_24079	TCONS_00008201.p1
OG0007732	APOSJ_38942, APOSJ_38943	TCONS_00027259.p1
OG0007733	APOSJ_25243, APOSJ_25244, APOSJ_25241, APOSJ_25242	TCONS_00041133.p1, TCONS_00038935.p1
OG0007734	APOSJ_47454, APOSJ_47453, APOSJ_47452	TCONS_00052703.p1
OG0007735	APOSJ_37413, APOSJ_34136	TCONS_00006450.p1
OG0007736	APOSJ_36890	TCONS_00006108.p1
OG0007737	APOSJ_23511	TCONS_00022764.p1
OG0007738	APOSJ_17592, APOSJ_45153, APOSJ_17595, APOSJ_17593	TCONS_00039489.p1
OG0007739	APOSJ_60438	TCONS_00001041.p1
OG0007740	APOSJ_64766, APOSJ_61292, APOSJ_64767	TCONS_00040381.p1, TCONS_00039234.p1
OG0007743	APOSJ_33239, APOSJ_33237	TCONS_00004286.p1
OG0007744	APOSJ_54566, APOSJ_40709	TCONS_00047303.p1
OG0007745	APOSJ_18937, APOSJ_18936, APOSJ_52270, APOSJ_54846	TCONS_00007839.p1, TCONS_00008596.p1
OG0007746	APOSJ_37109, APOSJ_32231	TCONS_00011182.p1
OG0007747	APOSJ_41187, APOSJ_41194, APOSJ_41188, APOSJ_41193, APOSJ_41192, APOSJ_41191	TCONS_00053195.p1
OG0007748	APOSJ_56849, APOSJ_54192, APOSJ_56848, APOSJ_56851	TCONS_00003490.p1
OG0007749	APOSJ_05959	TCONS_00049303.p1
OG0007750	APOSJ_27469, APOSJ_02940, APOSJ_60062	TCONS_00052600.p1
OG0007751	APOSJ_31881	TCONS_00027679.p1
OG0007752	APOSJ_05919, APOSJ_05918	TCONS_00020869.p1
OG0007753	APOSJ_09452	TCONS_00021657.p1
OG0007754	APOSJ_11636	TCONS_00050991.p1
OG0007755	APOSJ_44299	TCONS_00023536.p1, TCONS_00023573.p1
OG0007756	APOSJ_13661, APOSJ_09962, APOSJ_09966, APOSJ_09967	TCONS_00010764.p1
OG0007757	APOSJ_42162	TCONS_00052660.p1
OG0007758	APOSJ_00722, APOSJ_00721	TCONS_00048344.p1
OG0007761	APOSJ_25057, APOSJ_25056	TCONS_00051649.p1
OG0007762	APOSJ_05373	TCONS_00021925.p1
OG0007763	APOSJ_57761	TCONS_00053736.p1
OG0007764	APOSJ_36164, APOSJ_04910	TCONS_00028498.p1
OG0007764	APOSJ_40144	TCONS_00028499.p1
OG0007765	APOSJ_07759, APOSJ_61087	TCONS_00008450.p1, TCONS_00008449.p1
OG0007766	APOSJ_28798	TCONS_00013847.p1
OG0007767	APOSJ_21727, APOSJ_06802	TCONS_00052065.p1, TCONS_00052071.p1
OG0007768	APOSJ_44913	TCONS_00050962.p1, TCONS_00050973.p1
OG0007769	APOSJ_27398, APOSJ_27399, APOSJ_27397	TCONS_00013347.p1
OG0007771	APOSJ_51194, APOSJ_51196, APOSJ_51193, APOSJ_51195	TCONS_00049529.p1
OG0007772	APOSJ_37333	TCONS_00021495.p1
OG0007773	APOSJ_24453	TCONS_00021313.p1, TCONS_00022320.p1
OG0007774	APOSJ_57510	TCONS_00055592.p1
OG0007775	APOSJ_37326, APOSJ_37327	TCONS_00005585.p1
OG0007776	APOSJ_27131, APOSJ_27130	TCONS_00029043.p1
OG0007779	APOSJ_32848, APOSJ_32847	TCONS_00055791.p1
OG0007780	APOSJ_46436, APOSJ_25498	TCONS_00010777.p1
OG0007781	APOSJ_64012	TCONS_00011085.p1
OG0007782	APOSJ_44327	TCONS_00030973.p1
OG0007783	APOSJ_01960	TCONS_00014436.p1
OG0007784	APOSJ_50170, APOSJ_44397	TCONS_00057050.p1
OG0007785	APOSJ_03223	TCONS_00048431.p1
OG0007786	APOSJ_43351	TCONS_00010304.p1
OG0007788	APOSJ_53245, APOSJ_08380, APOSJ_08382, APOSJ_08383, APOSJ_08384, APOSJ_08381	TCONS_00005604.p1
OG0007789	APOSJ_56434, APOSJ_17665, APOSJ_30170, APOSJ_30640	TCONS_00006466.p1
OG0007790	APOSJ_52637	TCONS_00013913.p1
OG0007792	APOSJ_08193, APOSJ_08194, APOSJ_08196	TCONS_00006674.p1
OG0007792	APOSJ_38571, APOSJ_38568, APOSJ_38567, APOSJ_38569	TCONS_00006673.p1
OG0007794	APOSJ_03256, APOSJ_20189	TCONS_00005639.p1
OG0007795	APOSJ_25504	TCONS_00053219.p1
OG0007796	APOSJ_18441, APOSJ_18444	TCONS_00029847.p1
OG0007797	APOSJ_03482, APOSJ_03481, APOSJ_21695, APOSJ_03480, APOSJ_03479	TCONS_00005266.p1
OG0007798	APOSJ_09427	TCONS_00035284.p1
OG0007799	APOSJ_37450, APOSJ_37451	TCONS_00020335.p1
OG0007800	APOSJ_01767	TCONS_00042611.p1
OG0007801	APOSJ_40019	TCONS_00013160.p1
OG0007802	APOSJ_24023	TCONS_00014260.p1
OG0007803	APOSJ_34976	TCONS_00011075.p1
OG0007804	APOSJ_08716, APOSJ_08717	TCONS_00046880.p1, TCONS_00045601.p1
OG0007805	APOSJ_13208	TCONS_00034468.p1
OG0007807	APOSJ_55671, APOSJ_55669	TCONS_00027474.p1
OG0007808	APOSJ_10538	TCONS_00048621.p1
OG0007809	APOSJ_20603, APOSJ_00635, APOSJ_63074, APOSJ_00632	TCONS_00042854.p1
OG0007810	APOSJ_01691, APOSJ_01692	TCONS_00049548.p1
OG0007811	APOSJ_35843, APOSJ_60437	TCONS_00039538.p1
OG0007812	APOSJ_30643, APOSJ_04931	TCONS_00019011.p1
OG0007813	APOSJ_58423	TCONS_00010597.p1
OG0007814	APOSJ_02112, APOSJ_02111	TCONS_00030696.p1
OG0007815	APOSJ_43497	TCONS_00019269.p1
OG0007816	APOSJ_56226	TCONS_00051033.p1
OG0007817	APOSJ_41599	TCONS_00011643.p1
OG0007818	APOSJ_17730, APOSJ_17728, APOSJ_17727, APOSJ_17731, APOSJ_17729, APOSJ_17726	TCONS_00042428.p1
OG0007820	APOSJ_18838, APOSJ_54142	TCONS_00004697.p1
OG0007823	APOSJ_07308	TCONS_00026099.p1
OG0007824	APOSJ_64507	TCONS_00022913.p1
OG0007825	APOSJ_11194, APOSJ_58685	TCONS_00020063.p1
OG0007826	APOSJ_38026, APOSJ_38028	TCONS_00005832.p1, TCONS_00005866.p1
OG0007827	APOSJ_12653, APOSJ_12650	TCONS_00003607.p1
OG0007828	APOSJ_35876, APOSJ_35879	TCONS_00018966.p1
OG0007829	APOSJ_63161	TCONS_00011101.p1
OG0007830	APOSJ_59767	TCONS_00020303.p1
OG0007831	APOSJ_17577	TCONS_00026164.p1
OG0007832	APOSJ_15492, APOSJ_34224, APOSJ_15494, APOSJ_34223	TCONS_00011370.p1
OG0007833	APOSJ_39518	TCONS_00006612.p1, TCONS_00006644.p1
OG0007834	APOSJ_28234, APOSJ_45688	TCONS_00027363.p1
OG0007836	APOSJ_34639, APOSJ_64639, APOSJ_34638, APOSJ_34636	TCONS_00013500.p1
OG0007837	APOSJ_56746, APOSJ_44354, APOSJ_11262	TCONS_00044166.p1
OG0007838	APOSJ_28337, APOSJ_28338	TCONS_00005286.p1
OG0007840	APOSJ_12720	TCONS_00045842.p1
OG0007841	APOSJ_59348	TCONS_00031020.p1
OG0007843	APOSJ_13560, APOSJ_13561	TCONS_00042751.p1
OG0007845	APOSJ_63574	TCONS_00042237.p1, TCONS_00042291.p1
OG0007848	APOSJ_16156, APOSJ_16157	TCONS_00002380.p1, TCONS_00002373.p1
OG0007849	APOSJ_29591, APOSJ_29592, APOSJ_29595, APOSJ_29593, APOSJ_29596, APOSJ_29594	TCONS_00002911.p1
OG0007850	APOSJ_38482, APOSJ_38483	TCONS_00051270.p1, TCONS_00050100.p1
OG0007851	APOSJ_38919, APOSJ_13168	TCONS_00007485.p1
OG0007853	APOSJ_09398, APOSJ_09395, APOSJ_09399, APOSJ_09397, APOSJ_40547, APOSJ_09394, APOSJ_40543, APOSJ_40545, APOSJ_53552, APOSJ_44948, APOSJ_09393, APOSJ_40544, APOSJ_40546, APOSJ_40548, APOSJ_40549, APOSJ_53553, APOSJ_41334, APOSJ_41335, APOSJ_09396, APOSJ_09400	TCONS_00039432.p1
OG0007857	APOSJ_55314	TCONS_00041622.p1
OG0007858	APOSJ_03039, APOSJ_18545, APOSJ_03037	TCONS_00027054.p1
OG0007859	APOSJ_50668	TCONS_00054876.p1
OG0007862	APOSJ_45739, APOSJ_54152	TCONS_00003659.p1
OG0007907	APOSJ_56144, APOSJ_56145	TCONS_00011086.p1
OG0007908	APOSJ_36599	TCONS_00008952.p1
OG0007911	APOSJ_12257	TCONS_00013377.p1
OG0007912	APOSJ_33437	TCONS_00005699.p1
OG0007913	APOSJ_46696	TCONS_00029441.p1
OG0007915	APOSJ_08398, APOSJ_08397	TCONS_00045868.p1
OG0007916	APOSJ_11892, APOSJ_36567, APOSJ_11891	TCONS_00001800.p1
OG0007917	APOSJ_61606	TCONS_00043404.p1
OG0007918	APOSJ_51266	TCONS_00015815.p1
OG0007920	APOSJ_18923, APOSJ_54747	TCONS_00029346.p1
OG0007921	APOSJ_03277	TCONS_00029041.p1
OG0007924	APOSJ_40090, APOSJ_50368, APOSJ_50383, APOSJ_40095	TCONS_00029623.p1
OG0007925	APOSJ_26732	TCONS_00026279.p1
OG0007926	APOSJ_21593, APOSJ_46197	TCONS_00013549.p1
OG0007927	APOSJ_09185	TCONS_00049435.p1
OG0007928	APOSJ_09191, APOSJ_09190	TCONS_00048735.p1
OG0007929	APOSJ_26298, APOSJ_26300, APOSJ_26299	TCONS_00019819.p1
OG0007930	APOSJ_31731, APOSJ_51776	TCONS_00007184.p1
OG0007933	APOSJ_49368	TCONS_00038185.p1
OG0007934	APOSJ_18276, APOSJ_18274, APOSJ_18277	TCONS_00020622.p1
OG0007935	APOSJ_40800	TCONS_00001797.p1
OG0007937	APOSJ_00100, APOSJ_00103, APOSJ_00104, APOSJ_00101	TCONS_00010772.p1
OG0007938	APOSJ_16511, APOSJ_16512, APOSJ_16510	TCONS_00048548.p1
OG0007939	APOSJ_06573, APOSJ_36953, APOSJ_38931	TCONS_00047821.p1
OG0007940	APOSJ_30493, APOSJ_30492, APOSJ_30494	TCONS_00012035.p1
OG0007941	APOSJ_62222, APOSJ_41784	TCONS_00045262.p1
OG0007943	APOSJ_57289	TCONS_00002346.p1
OG0007944	APOSJ_10423	TCONS_00042360.p1
OG0007946	APOSJ_56691	TCONS_00025570.p1
OG0007947	APOSJ_16372	TCONS_00014143.p1
OG0007948	APOSJ_39830, APOSJ_39829	TCONS_00004989.p1
OG0007949	APOSJ_35611, APOSJ_58823, APOSJ_35612, APOSJ_62338	TCONS_00046532.p1
OG0007950	APOSJ_02634, APOSJ_02635	TCONS_00015131.p1
OG0007952	APOSJ_38308, APOSJ_06069, APOSJ_38311	TCONS_00003580.p1
OG0007953	APOSJ_12790, APOSJ_12789	TCONS_00027159.p1
OG0007954	APOSJ_10113	TCONS_00001019.p1
OG0007955	APOSJ_33148, APOSJ_33147, APOSJ_33145, APOSJ_33146	TCONS_00011220.p1
OG0007956	APOSJ_29482	TCONS_00028826.p1
OG0007957	APOSJ_64037, APOSJ_23115	TCONS_00020530.p1
OG0007958	APOSJ_24354, APOSJ_24353	TCONS_00017230.p1
OG0007959	APOSJ_25135	TCONS_00054449.p1
OG0007961	APOSJ_05507	TCONS_00002148.p1, TCONS_00001323.p1
OG0007962	APOSJ_39048	TCONS_00042128.p1
OG0007963	APOSJ_00379, APOSJ_00378, APOSJ_00376, APOSJ_00377	TCONS_00052236.p1
OG0007964	APOSJ_22928, APOSJ_22927	TCONS_00012968.p1
OG0007965	APOSJ_49631, APOSJ_49629, APOSJ_49628, APOSJ_49632	TCONS_00012868.p1
OG0007966	APOSJ_58734	TCONS_00020648.p1
OG0007968	APOSJ_20718	TCONS_00052542.p1
OG0007969	APOSJ_57633, APOSJ_57632	TCONS_00054636.p1
OG0007970	APOSJ_40799, APOSJ_40798, APOSJ_40797	TCONS_00051156.p3
OG0007971	APOSJ_63266	TCONS_00018241.p1
OG0007972	APOSJ_60604	TCONS_00008711.p1
OG0007973	APOSJ_14221, APOSJ_14220, APOSJ_54809, APOSJ_14219	TCONS_00010771.p1
OG0007974	APOSJ_58356	TCONS_00022218.p1
OG0007975	APOSJ_03609	TCONS_00054492.p1
OG0007976	APOSJ_18713, APOSJ_18714	TCONS_00014019.p1
OG0007977	APOSJ_00593	TCONS_00012824.p1
OG0007978	APOSJ_26866	TCONS_00020830.p1
OG0007979	APOSJ_62465, APOSJ_62470	TCONS_00042723.p1
OG0007980	APOSJ_44921	TCONS_00010113.p1
OG0007981	APOSJ_48772, APOSJ_07776, APOSJ_07777	TCONS_00004494.p1
OG0007984	APOSJ_62329	TCONS_00021952.p1
OG0007985	APOSJ_35488, APOSJ_35487, APOSJ_35489	TCONS_00013490.p1
OG0007986	APOSJ_29320, APOSJ_16479, APOSJ_16483	TCONS_00029807.p1
OG0007987	APOSJ_48844, APOSJ_28677, APOSJ_28678	TCONS_00004972.p1
OG0007988	APOSJ_18859	TCONS_00009433.p1
OG0007990	APOSJ_59354, APOSJ_51648	TCONS_00007374.p1
OG0007991	APOSJ_50763	TCONS_00011604.p1
OG0007992	APOSJ_57931	TCONS_00028829.p1
OG0007993	APOSJ_39787	TCONS_00010046.p1
OG0007996	APOSJ_39750	TCONS_00006814.p1
OG0007997	APOSJ_27656	TCONS_00006382.p1
OG0007999	APOSJ_41134	TCONS_00056652.p1
OG0008000	APOSJ_36649	TCONS_00046590.p1, TCONS_00046561.p1
OG0008001	APOSJ_63524, APOSJ_63522	TCONS_00030050.p1
OG0008002	APOSJ_23489, APOSJ_23488	TCONS_00017530.p1
OG0008003	APOSJ_25343	TCONS_00050420.p1
OG0008004	APOSJ_03622	TCONS_00009004.p1
OG0008005	APOSJ_05835, APOSJ_05833, APOSJ_37036, APOSJ_05834	TCONS_00003509.p1, TCONS_00003508.p1
OG0008006	APOSJ_44794, APOSJ_52835	TCONS_00021725.p1
OG0008007	APOSJ_47402, APOSJ_47403	TCONS_00053190.p1
OG0008008	APOSJ_07170, APOSJ_07169	TCONS_00013247.p1
OG0008009	APOSJ_23860, APOSJ_23859	TCONS_00033031.p1, TCONS_00033501.p1
OG0008011	APOSJ_62787	TCONS_00049252.p1
OG0008012	APOSJ_16849	TCONS_00056819.p1
OG0008013	APOSJ_50777	TCONS_00055292.p1
OG0008014	APOSJ_51534	TCONS_00012288.p1
OG0008016	APOSJ_00663	TCONS_00028821.p1
OG0008017	APOSJ_26077, APOSJ_33191	TCONS_00048018.p1
OG0008018	APOSJ_53485, APOSJ_63539, APOSJ_53486, APOSJ_63536	TCONS_00027214.p1
OG0008019	APOSJ_58761, APOSJ_34454, APOSJ_26544, APOSJ_58759	TCONS_00051028.p1
OG0008020	APOSJ_62404	TCONS_00012138.p1
OG0008021	APOSJ_29830	TCONS_00055128.p1
OG0008022	APOSJ_13413	TCONS_00042521.p1
OG0008024	APOSJ_54996, APOSJ_54997, APOSJ_54998, APOSJ_55000, APOSJ_30814	TCONS_00051901.p1, TCONS_00051899.p1
OG0008026	APOSJ_47677, APOSJ_47676	TCONS_00046692.p1
OG0008027	APOSJ_42390, APOSJ_42391	TCONS_00011108.p1
OG0008028	APOSJ_04704, APOSJ_04703	TCONS_00016871.p1
OG0008029	APOSJ_13726, APOSJ_13725	TCONS_00006381.p1
OG0008030	APOSJ_33665	TCONS_00006069.p1
OG0008031	APOSJ_52849	TCONS_00043800.p1
OG0008032	APOSJ_62654, APOSJ_18824	TCONS_00014246.p1
OG0008032	APOSJ_13888, APOSJ_49308, APOSJ_49309	TCONS_00011353.p1
OG0008036	APOSJ_24380, APOSJ_24381, APOSJ_22386	TCONS_00013040.p1
OG0008037	APOSJ_38586	TCONS_00027944.p1
OG0008038	APOSJ_48027	TCONS_00047578.p1
OG0008039	APOSJ_25048	TCONS_00006399.p1
OG0008040	APOSJ_35075	TCONS_00000188.p1
OG0008041	APOSJ_31007, APOSJ_31006	TCONS_00049755.p1
OG0008042	APOSJ_24268, APOSJ_24887	TCONS_00055353.p1
OG0008043	APOSJ_27313, APOSJ_27315	TCONS_00044161.p1
OG0008044	APOSJ_39018, APOSJ_39022, APOSJ_39021, APOSJ_39019, APOSJ_39020	TCONS_00008071.p1
OG0008046	APOSJ_46901, APOSJ_46902, APOSJ_46900	TCONS_00008381.p1
OG0008047	APOSJ_60798, APOSJ_60797, APOSJ_60795, APOSJ_60796	TCONS_00018836.p1
OG0008048	APOSJ_46263, APOSJ_50492	TCONS_00009027.p1, TCONS_00009032.p1
OG0008049	APOSJ_34603, APOSJ_34602	TCONS_00005114.p1
