Orthogroup	APOSJ_ok	NEMVE
OG0006136	APOSJ_26737	NEMVE09172
OG0006137	APOSJ_47954	NEMVE03361
OG0006139	APOSJ_40115	NEMVE05201
OG0006140	APOSJ_12439	NEMVE12679, NEMVE23573, NEMVE12694
OG0006141	APOSJ_31030, APOSJ_11443	NEMVE16961, NEMVE12186
OG0006144	APOSJ_19188	NEMVE14741
OG0006145	APOSJ_39421, APOSJ_46538, APOSJ_21408, APOSJ_39422	NEMVE22056
OG0006146	APOSJ_13386, APOSJ_13387	NEMVE13821
OG0006148	APOSJ_56787	NEMVE05857
OG0006149	APOSJ_61290	NEMVE05652
OG0006152	APOSJ_59116, APOSJ_28597	NEMVE05428
OG0006154	APOSJ_34632, APOSJ_07847, APOSJ_34634, APOSJ_34631, APOSJ_49150, APOSJ_07849, APOSJ_07851, APOSJ_34633, APOSJ_07846, APOSJ_34635, APOSJ_49145, APOSJ_33621, APOSJ_07852, APOSJ_51356	NEMVE04665
OG0006156	APOSJ_43357	NEMVE22637
OG0006157	APOSJ_02070, APOSJ_57220, APOSJ_57218, APOSJ_57222, APOSJ_57219, APOSJ_57224, APOSJ_18724	NEMVE22256
OG0006158	APOSJ_10238	NEMVE13934
OG0006159	APOSJ_09856	NEMVE21764
OG0006160	APOSJ_60422, APOSJ_60421, APOSJ_60418, APOSJ_60417	NEMVE10555
OG0006161	APOSJ_31942	NEMVE14243
OG0006162	APOSJ_27431, APOSJ_27434, APOSJ_27429, APOSJ_27430, APOSJ_27433	NEMVE22665
OG0006163	APOSJ_57927, APOSJ_11874, APOSJ_11873	NEMVE21775
OG0006164	APOSJ_41863, APOSJ_41862	NEMVE10175
OG0006165	APOSJ_37400	NEMVE00991
OG0006167	APOSJ_22236, APOSJ_22235, APOSJ_22233, APOSJ_22232	NEMVE16792
OG0006168	APOSJ_27091, APOSJ_27092	NEMVE13971, NEMVE20353
OG0006169	APOSJ_53638, APOSJ_63561	NEMVE14671
OG0006172	APOSJ_10205, APOSJ_10204	NEMVE13167
OG0006175	APOSJ_60834, APOSJ_40930	NEMVE18128
OG0006176	APOSJ_17258, APOSJ_43090, APOSJ_43088, APOSJ_17257, APOSJ_20656	NEMVE21887
OG0006177	APOSJ_04030	NEMVE24866
OG0006178	APOSJ_25569, APOSJ_25568	NEMVE22323
OG0006179	APOSJ_12733, APOSJ_12735, APOSJ_12732, APOSJ_12736	NEMVE19339
OG0006180	APOSJ_18057, APOSJ_51355	NEMVE18458
OG0006181	APOSJ_42220, APOSJ_42221, APOSJ_64805	NEMVE25734
OG0006182	APOSJ_39398, APOSJ_39399, APOSJ_39401, APOSJ_39400	NEMVE05762
OG0006183	APOSJ_17533	NEMVE14948, NEMVE03107
OG0006184	APOSJ_22791	NEMVE17784
OG0006185	APOSJ_09104, APOSJ_09103	NEMVE24611
OG0006186	APOSJ_07631, APOSJ_07632, APOSJ_07629, APOSJ_07630	NEMVE21867
OG0006187	APOSJ_37981, APOSJ_37982	NEMVE05382
OG0006188	APOSJ_23972, APOSJ_23973, APOSJ_23968, APOSJ_17049	NEMVE09360
OG0006189	APOSJ_60379	NEMVE13369
OG0006190	APOSJ_29858, APOSJ_55890, APOSJ_55889	NEMVE22544
OG0006191	APOSJ_43076, APOSJ_43075, APOSJ_43074	NEMVE14192
OG0006192	APOSJ_28620	NEMVE19051
OG0006193	APOSJ_12640	NEMVE01569
OG0006194	APOSJ_43196, APOSJ_43195, APOSJ_61894	NEMVE17786
OG0006196	APOSJ_28434, APOSJ_28433	NEMVE22533
OG0006198	APOSJ_10452, APOSJ_41858	NEMVE13914
OG0006199	APOSJ_32051	NEMVE13782
OG0006200	APOSJ_65040, APOSJ_65041	NEMVE24742
OG0006201	APOSJ_34184, APOSJ_48897	NEMVE09432
OG0006202	APOSJ_65343, APOSJ_65342	NEMVE13627
OG0006203	APOSJ_31767	NEMVE13215
OG0006204	APOSJ_02798, APOSJ_02799, APOSJ_17202	NEMVE14772
OG0006205	APOSJ_41078, APOSJ_41076, APOSJ_41075, APOSJ_41079	NEMVE24610, NEMVE08234
OG0006206	APOSJ_62383	NEMVE22988
OG0006207	APOSJ_18467, APOSJ_24349, APOSJ_51508, APOSJ_18469, APOSJ_28772	NEMVE19532
OG0006208	APOSJ_43954, APOSJ_43955, APOSJ_50084	NEMVE00290, NEMVE16123
OG0006210	APOSJ_53672	NEMVE01490
OG0006211	APOSJ_50960	NEMVE02354, NEMVE06731
OG0006212	APOSJ_39389, APOSJ_07249, APOSJ_38239, APOSJ_39387, APOSJ_45652, APOSJ_59683, APOSJ_07250, APOSJ_38242, APOSJ_38240	NEMVE18569
OG0006213	APOSJ_01430, APOSJ_01429, APOSJ_01431	NEMVE01050
OG0006214	APOSJ_57399, APOSJ_30103, APOSJ_30102	NEMVE08088
OG0006216	APOSJ_26417, APOSJ_58741, APOSJ_26416	NEMVE22955
OG0006217	APOSJ_04976, APOSJ_04975	NEMVE07259
OG0006219	APOSJ_31627, APOSJ_31628	NEMVE09275
OG0006220	APOSJ_38846	NEMVE07122
OG0006222	APOSJ_08458, APOSJ_08459	NEMVE01385
OG0006223	APOSJ_59673, APOSJ_59679, APOSJ_59678, APOSJ_23372, APOSJ_59680, APOSJ_23373, APOSJ_59677, APOSJ_59676, APOSJ_59674, APOSJ_59675	NEMVE21837
OG0006224	APOSJ_07698	NEMVE12014, NEMVE21951
OG0006225	APOSJ_28584	NEMVE12661
OG0006226	APOSJ_57755, APOSJ_57756	NEMVE09907, NEMVE06472
OG0006227	APOSJ_58183, APOSJ_46993, APOSJ_25916, APOSJ_25917	NEMVE15408
OG0006228	APOSJ_42285	NEMVE25666
OG0006230	APOSJ_52827, APOSJ_52829, APOSJ_52828	NEMVE16928
OG0006231	APOSJ_07158, APOSJ_31850	NEMVE14090
OG0006232	APOSJ_37789, APOSJ_37790	NEMVE15602, NEMVE23130
OG0006233	APOSJ_00373	NEMVE12454, NEMVE11317
OG0006234	APOSJ_30418, APOSJ_36835, APOSJ_36836	NEMVE25467
OG0006235	APOSJ_35101, APOSJ_05590	NEMVE24526
OG0006237	APOSJ_57393, APOSJ_16535, APOSJ_30099, APOSJ_57391	NEMVE00882
OG0006238	APOSJ_52361, APOSJ_18584, APOSJ_18585, APOSJ_18586	NEMVE04846
OG0006239	APOSJ_21256, APOSJ_40654	NEMVE18923
OG0006240	APOSJ_15164, APOSJ_29795, APOSJ_15165	NEMVE05672
OG0006241	APOSJ_38786, APOSJ_38783, APOSJ_38784, APOSJ_38785, APOSJ_27418	NEMVE16895
OG0006242	APOSJ_24932, APOSJ_24930, APOSJ_24931, APOSJ_24933	NEMVE09046, NEMVE01436
OG0006243	APOSJ_31029	NEMVE08148
OG0006244	APOSJ_61689, APOSJ_25593, APOSJ_61691	NEMVE14135
OG0006245	APOSJ_54611	NEMVE04926
OG0006246	APOSJ_52944, APOSJ_46449, APOSJ_52840	NEMVE09317
OG0006247	APOSJ_29164, APOSJ_29166	NEMVE13374
OG0006248	APOSJ_65305, APOSJ_35912, APOSJ_50864, APOSJ_35904, APOSJ_60444	NEMVE22580
OG0006249	APOSJ_02249	NEMVE21889
OG0006250	APOSJ_31972, APOSJ_31974, APOSJ_31971, APOSJ_03417, APOSJ_31973	NEMVE01589
OG0006251	APOSJ_27203, APOSJ_10288, APOSJ_10287	NEMVE05445
OG0006252	APOSJ_56878, APOSJ_56877, APOSJ_41073, APOSJ_41071, APOSJ_41072	NEMVE23338, NEMVE21684
OG0006253	APOSJ_62342, APOSJ_62340, APOSJ_62341, APOSJ_62339, APOSJ_16314	NEMVE10852
OG0006254	APOSJ_39117, APOSJ_17334	NEMVE08534, NEMVE22025
OG0006255	APOSJ_55215	NEMVE14995
OG0006256	APOSJ_60600	NEMVE13397
OG0006257	APOSJ_14187, APOSJ_14185, APOSJ_14186, APOSJ_14188, APOSJ_06880, APOSJ_14189	NEMVE06919, NEMVE09259
OG0006258	APOSJ_32818, APOSJ_32820, APOSJ_32819	NEMVE12417, NEMVE14713
OG0006259	APOSJ_13586	NEMVE05775
OG0006260	APOSJ_51931, APOSJ_11844, APOSJ_11871, APOSJ_51930	NEMVE24580
OG0006261	APOSJ_45150, APOSJ_17594	NEMVE10883, NEMVE12471
OG0006262	APOSJ_49154	NEMVE09180
OG0006263	APOSJ_15707, APOSJ_15708	NEMVE25155
OG0006264	APOSJ_15051	NEMVE15072
OG0006265	APOSJ_47685, APOSJ_47682, APOSJ_47683, APOSJ_47684	NEMVE00668
OG0006266	APOSJ_50067, APOSJ_50065	NEMVE08597
OG0006267	APOSJ_55811, APOSJ_55812	NEMVE00987
OG0006269	APOSJ_15897, APOSJ_15894, APOSJ_23234, APOSJ_15898	NEMVE15813
OG0006270	APOSJ_37549	NEMVE20878, NEMVE00161
OG0006271	APOSJ_07222	NEMVE12840
OG0006274	APOSJ_64069, APOSJ_64070	NEMVE22745
OG0006275	APOSJ_11088	NEMVE12634
OG0006276	APOSJ_17636, APOSJ_17637, APOSJ_24753	NEMVE24771
OG0006277	APOSJ_45461	NEMVE22696
OG0006278	APOSJ_55756, APOSJ_17631	NEMVE13767
OG0006279	APOSJ_64917, APOSJ_61543	NEMVE08460, NEMVE03244
OG0006280	APOSJ_02182, APOSJ_20935	NEMVE13464
OG0006281	APOSJ_54169	NEMVE17531
OG0006282	APOSJ_65191	NEMVE05748
OG0006283	APOSJ_02407, APOSJ_02408	NEMVE22907
OG0006284	APOSJ_59652	NEMVE09500
OG0006285	APOSJ_56222	NEMVE22191
OG0006287	APOSJ_37934, APOSJ_58175	NEMVE20843, NEMVE02387
OG0006288	APOSJ_53588, APOSJ_63550	NEMVE14534
OG0006289	APOSJ_06892, APOSJ_06894, APOSJ_06893	NEMVE07416
OG0006290	APOSJ_09837, APOSJ_09836	NEMVE07329
OG0006291	APOSJ_57814, APOSJ_21575, APOSJ_33137, APOSJ_57815	NEMVE06491
OG0006292	APOSJ_27724, APOSJ_27723	NEMVE11038
OG0006293	APOSJ_06678, APOSJ_06679	NEMVE01946
OG0006294	APOSJ_48736, APOSJ_36731, APOSJ_48737	NEMVE05761
OG0006295	APOSJ_07872, APOSJ_07869, APOSJ_07871, APOSJ_07873	NEMVE17572
OG0006297	APOSJ_02945, APOSJ_65154	NEMVE12058
OG0006298	APOSJ_55644	NEMVE23496
OG0006299	APOSJ_33991, APOSJ_33990	NEMVE16974
OG0006300	APOSJ_44880, APOSJ_44882, APOSJ_44881	NEMVE17136
OG0006301	APOSJ_05444	NEMVE14030, NEMVE10171
OG0006302	APOSJ_30748	NEMVE14020
OG0006304	APOSJ_47869, APOSJ_47872	NEMVE13935
OG0006305	APOSJ_43670	NEMVE22239
OG0006306	APOSJ_38594, APOSJ_38595, APOSJ_38591, APOSJ_38593	NEMVE07331
OG0006307	APOSJ_30473, APOSJ_25623	NEMVE23833
OG0006308	APOSJ_19791, APOSJ_19792	NEMVE14134
OG0006309	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746	NEMVE14028
OG0006310	APOSJ_18034	NEMVE09818
OG0006311	APOSJ_23814	NEMVE19440, NEMVE17820, NEMVE19918
OG0006312	APOSJ_10227, APOSJ_10229, APOSJ_37140, APOSJ_10231, APOSJ_10230, APOSJ_10228	NEMVE18372
OG0006313	APOSJ_53596, APOSJ_53597	NEMVE22686
OG0006314	APOSJ_06614	NEMVE24333, NEMVE21005
OG0006315	APOSJ_12124, APOSJ_15316	NEMVE15833
OG0006316	APOSJ_14708, APOSJ_14709, APOSJ_26920, APOSJ_14707	NEMVE03501
OG0006318	APOSJ_19909, APOSJ_19911, APOSJ_19908, APOSJ_19910	NEMVE07253
OG0006319	APOSJ_41318, APOSJ_06537, APOSJ_06539, APOSJ_06538	NEMVE06270
OG0006320	APOSJ_34261, APOSJ_34260	NEMVE02287
OG0006321	APOSJ_31883	NEMVE11987
OG0006322	APOSJ_00282, APOSJ_00283	NEMVE11564, NEMVE20664
OG0006323	APOSJ_00338, APOSJ_00339	NEMVE24425
OG0006324	APOSJ_00716, APOSJ_44848, APOSJ_13826, APOSJ_44850, APOSJ_44851, APOSJ_44845	NEMVE23239
OG0006325	APOSJ_48368, APOSJ_48369, APOSJ_59635, APOSJ_07694, APOSJ_55494	NEMVE12445, NEMVE02974
OG0006326	APOSJ_64938, APOSJ_20402, APOSJ_45997, APOSJ_45996, APOSJ_20401, APOSJ_45998	NEMVE15759
OG0006327	APOSJ_47390	NEMVE24917
OG0006329	APOSJ_54948, APOSJ_33322	NEMVE21689
OG0006330	APOSJ_40870, APOSJ_40867	NEMVE14456
OG0006331	APOSJ_35945, APOSJ_35944	NEMVE13643
OG0006332	APOSJ_55631	NEMVE08037
OG0006334	APOSJ_62432, APOSJ_33605, APOSJ_33604	NEMVE13329
OG0006335	APOSJ_00061, APOSJ_00060, APOSJ_62644	NEMVE23896
OG0006336	APOSJ_15136, APOSJ_15138, APOSJ_29645, APOSJ_15134, APOSJ_15137, APOSJ_62435, APOSJ_15135, APOSJ_29643, APOSJ_47194	NEMVE24651
OG0006337	APOSJ_26033, APOSJ_35309, APOSJ_20203, APOSJ_35308, APOSJ_20201, APOSJ_35306, APOSJ_35305	NEMVE14196
OG0006338	APOSJ_19195, APOSJ_19194	NEMVE24080
OG0006340	APOSJ_27720	NEMVE10948
OG0006341	APOSJ_29954, APOSJ_29951, APOSJ_29953	NEMVE12553, NEMVE14094
OG0006343	APOSJ_56451	NEMVE25328
OG0006344	APOSJ_51267	NEMVE22317
OG0006345	APOSJ_07212, APOSJ_43662, APOSJ_43661, APOSJ_43660, APOSJ_43659, APOSJ_07215	NEMVE21962
OG0006346	APOSJ_44654, APOSJ_17506, APOSJ_56503, APOSJ_17507	NEMVE05891
OG0006347	APOSJ_08400	NEMVE21968
OG0006348	APOSJ_49764, APOSJ_49761	NEMVE23591, NEMVE26005, NEMVE16247
OG0006349	APOSJ_63730, APOSJ_63731	NEMVE06197
OG0006350	APOSJ_46136, APOSJ_14238, APOSJ_24113	NEMVE14391
OG0006352	APOSJ_05623, APOSJ_05624	NEMVE14684
OG0006353	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313	NEMVE13981, NEMVE21258
OG0006354	APOSJ_63413, APOSJ_63411, APOSJ_63414, APOSJ_63416, APOSJ_63415, APOSJ_63412, APOSJ_63418, APOSJ_63410, APOSJ_63417	NEMVE13631
OG0006355	APOSJ_33813, APOSJ_37356, APOSJ_33817	NEMVE20104, NEMVE11281, NEMVE04679
OG0006356	APOSJ_40411, APOSJ_40410	NEMVE09654
OG0006358	APOSJ_44819, APOSJ_44818	NEMVE22790
OG0006359	APOSJ_46276, APOSJ_39537	NEMVE21463, NEMVE10116
OG0006360	APOSJ_57553, APOSJ_57554, APOSJ_57555	NEMVE11945, NEMVE14950, NEMVE09722
OG0006361	APOSJ_26135	NEMVE24246
OG0006362	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932	NEMVE15117
OG0006363	APOSJ_53258, APOSJ_53259, APOSJ_53257	NEMVE09625
OG0006364	APOSJ_53355, APOSJ_62823, APOSJ_13905, APOSJ_22067	NEMVE05230, NEMVE00679
OG0006365	APOSJ_07789, APOSJ_07788	NEMVE21950
OG0006366	APOSJ_16869	NEMVE11264
OG0006368	APOSJ_01547, APOSJ_01548	NEMVE22823
OG0006370	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227	NEMVE05218
OG0006371	APOSJ_46443	NEMVE22625
OG0006372	APOSJ_38720	NEMVE09290
OG0006373	APOSJ_45490, APOSJ_27502, APOSJ_27497, APOSJ_27498, APOSJ_41443, APOSJ_27499, APOSJ_27501, APOSJ_27500	NEMVE03917
OG0006374	APOSJ_23432, APOSJ_51603	NEMVE23577
OG0006375	APOSJ_22689	NEMVE11513
OG0006376	APOSJ_55315, APOSJ_55316, APOSJ_08069	NEMVE23782
OG0006377	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048	NEMVE16226
OG0006378	APOSJ_62345, APOSJ_55754, APOSJ_62356	NEMVE15636
OG0006379	APOSJ_52400, APOSJ_23216, APOSJ_15772	NEMVE15844
OG0006381	APOSJ_39481	NEMVE22611
OG0006383	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132	NEMVE13729
OG0006384	APOSJ_61815	NEMVE25542
OG0006385	APOSJ_48761	NEMVE19329
OG0006386	APOSJ_38210, APOSJ_06476	NEMVE01150, NEMVE00239
OG0006387	APOSJ_26237, APOSJ_26238	NEMVE24021
OG0006389	APOSJ_36637, APOSJ_36635	NEMVE21903
OG0006391	APOSJ_26626	NEMVE13206
OG0006392	APOSJ_29507, APOSJ_15113, APOSJ_15114	NEMVE14704, NEMVE12102
OG0006393	APOSJ_32225	NEMVE22326
OG0006394	APOSJ_58976, APOSJ_05638, APOSJ_05639, APOSJ_05636, APOSJ_05637, APOSJ_58975	NEMVE15490
OG0006395	APOSJ_25087	NEMVE21779
OG0006396	APOSJ_48940, APOSJ_48936, APOSJ_48937, APOSJ_61567, APOSJ_48934, APOSJ_48938	NEMVE07776
OG0006397	APOSJ_57515, APOSJ_01214, APOSJ_01784, APOSJ_01209, APOSJ_01781, APOSJ_01782, APOSJ_20311, APOSJ_01215, APOSJ_57520, APOSJ_57522, APOSJ_01779, APOSJ_20298, APOSJ_57521, APOSJ_51054, APOSJ_51055, APOSJ_01778, APOSJ_01780, APOSJ_11089, APOSJ_57517, APOSJ_57518, APOSJ_57516, APOSJ_01777, APOSJ_01783, APOSJ_57519, APOSJ_01219	NEMVE01703
OG0006398	APOSJ_11677, APOSJ_08362, APOSJ_20411, APOSJ_11678	NEMVE12068
OG0006399	APOSJ_02574, APOSJ_02573, APOSJ_02575	NEMVE05412
OG0006401	APOSJ_34319, APOSJ_34318	NEMVE14644
OG0006402	APOSJ_01959, APOSJ_12139, APOSJ_14083	NEMVE11176
OG0006403	APOSJ_42856, APOSJ_24325, APOSJ_24327, APOSJ_56623, APOSJ_56622, APOSJ_08180, APOSJ_51536, APOSJ_53337, APOSJ_29406, APOSJ_29404, APOSJ_29405, APOSJ_49297, APOSJ_49295, APOSJ_49296, APOSJ_49298	NEMVE25340
OG0006408	APOSJ_30216, APOSJ_07174, APOSJ_07173	NEMVE13922
OG0006442	APOSJ_50879, APOSJ_50881, APOSJ_50880	NEMVE04542, NEMVE04555
OG0006443	APOSJ_53271, APOSJ_53270, APOSJ_53269	NEMVE24139
OG0006447	APOSJ_21791, APOSJ_21792, APOSJ_21789, APOSJ_21790	NEMVE14227
OG0006448	APOSJ_02510	NEMVE14631
OG0006449	APOSJ_12864	NEMVE14465
OG0006452	APOSJ_64608	NEMVE22045
OG0006454	APOSJ_02301	NEMVE01525
OG0006457	APOSJ_28799, APOSJ_28797, APOSJ_49654	NEMVE02219
OG0006458	APOSJ_59688, APOSJ_59689, APOSJ_59690, APOSJ_59687	NEMVE23830
OG0006459	APOSJ_18769	NEMVE15405
OG0006460	APOSJ_01958, APOSJ_01957	NEMVE05063
OG0006461	APOSJ_54174, APOSJ_54175	NEMVE25171
OG0006462	APOSJ_53770, APOSJ_53769	NEMVE13915
OG0006463	APOSJ_11736	NEMVE06047
OG0006464	APOSJ_46425, APOSJ_46426	NEMVE13731
OG0006467	APOSJ_17442, APOSJ_17443	NEMVE22709
OG0006468	APOSJ_18076, APOSJ_18078	NEMVE22441, NEMVE22470
OG0006469	APOSJ_57262, APOSJ_57265, APOSJ_57264, APOSJ_18953, APOSJ_57261, APOSJ_57263	NEMVE10571
OG0006470	APOSJ_43022	NEMVE04834
OG0006472	APOSJ_12722, APOSJ_12721	NEMVE04638
OG0006474	APOSJ_40819	NEMVE04607
OG0006475	APOSJ_07401	NEMVE13355
OG0006476	APOSJ_46290	NEMVE13672
OG0006478	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633	NEMVE08604
OG0006479	APOSJ_52929, APOSJ_52930	NEMVE25506
OG0006480	APOSJ_35445	NEMVE14859
OG0006481	APOSJ_18843, APOSJ_18839	NEMVE14750
OG0006482	APOSJ_08881, APOSJ_22122, APOSJ_22120	NEMVE03006
OG0006483	APOSJ_22379, APOSJ_28493, APOSJ_22378, APOSJ_46326, APOSJ_46325	NEMVE17969
OG0006485	APOSJ_58886, APOSJ_58887	NEMVE22268
OG0006486	APOSJ_08658, APOSJ_08657	NEMVE14560
OG0006487	APOSJ_50326, APOSJ_50325	NEMVE07085
OG0006488	APOSJ_25192	NEMVE02068
OG0006490	APOSJ_59486, APOSJ_30479, APOSJ_30480	NEMVE14501
OG0006491	APOSJ_21404, APOSJ_29280	NEMVE05407
OG0006493	APOSJ_31284	NEMVE19349
OG0006494	APOSJ_36754	NEMVE14035
OG0006496	APOSJ_25711	NEMVE00019
OG0006497	APOSJ_08909, APOSJ_11785	NEMVE24844
OG0006498	APOSJ_32514	NEMVE14543
OG0006500	APOSJ_38619, APOSJ_38618	NEMVE07205
OG0006501	APOSJ_43030	NEMVE11638, NEMVE12339, NEMVE13908
OG0006502	APOSJ_26844, APOSJ_26845, APOSJ_26847	NEMVE23114
OG0006503	APOSJ_33556, APOSJ_33553	NEMVE13506
OG0006504	APOSJ_24974	NEMVE14016
OG0006505	APOSJ_44663, APOSJ_44662	NEMVE14629
OG0006506	APOSJ_12003, APOSJ_51718	NEMVE14719
OG0006507	APOSJ_29786, APOSJ_25525, APOSJ_29789	NEMVE00425, NEMVE01835
OG0006508	APOSJ_40777, APOSJ_40778, APOSJ_40779	NEMVE08993, NEMVE21341
OG0006509	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040	NEMVE24726
OG0006510	APOSJ_54578, APOSJ_03460, APOSJ_03461, APOSJ_21572	NEMVE15703
OG0006511	APOSJ_44173	NEMVE14251
OG0006512	APOSJ_43557	NEMVE22978
OG0006513	APOSJ_16513, APOSJ_16515, APOSJ_61944, APOSJ_16516, APOSJ_16517	NEMVE15730
OG0006514	APOSJ_29777, APOSJ_29778	NEMVE21783
OG0006515	APOSJ_59058	NEMVE04937
OG0006516	APOSJ_18851, APOSJ_58515	NEMVE06592
OG0006517	APOSJ_22584, APOSJ_22585	NEMVE18893, NEMVE20520
OG0006518	APOSJ_35671, APOSJ_35672	NEMVE13789
OG0006519	APOSJ_42568	NEMVE13465
OG0006520	APOSJ_63638	NEMVE22333
OG0006522	APOSJ_63784, APOSJ_36029	NEMVE06557, NEMVE20051
OG0006523	APOSJ_38263, APOSJ_37003	NEMVE25529
OG0006524	APOSJ_43241, APOSJ_45743, APOSJ_43245, APOSJ_45714, APOSJ_43244, APOSJ_50309, APOSJ_06837, APOSJ_45683	NEMVE24587, NEMVE06481
OG0006526	APOSJ_50196, APOSJ_50195, APOSJ_50194	NEMVE14152
OG0006527	APOSJ_32959, APOSJ_15988, APOSJ_15987	NEMVE08764
OG0006528	APOSJ_53437, APOSJ_53438	NEMVE22210
OG0006530	APOSJ_47175, APOSJ_07505	NEMVE02091
OG0006532	APOSJ_28621	NEMVE08321
OG0006533	APOSJ_62052	NEMVE04409
OG0006534	APOSJ_33092, APOSJ_33090, APOSJ_33091, APOSJ_33093	NEMVE19297
OG0006535	APOSJ_25390	NEMVE06896
OG0006537	APOSJ_22129, APOSJ_58208, APOSJ_39171	NEMVE03134, NEMVE02559
OG0006538	APOSJ_28426, APOSJ_28427	NEMVE23417
OG0006539	APOSJ_51412	NEMVE17675
OG0006539	APOSJ_31837, APOSJ_49430, APOSJ_09117, APOSJ_60971, APOSJ_44669, APOSJ_44671	NEMVE23628
OG0006540	APOSJ_62215	NEMVE14709
OG0006541	APOSJ_48982	NEMVE16807
OG0006542	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310	NEMVE14992, NEMVE10018
OG0006543	APOSJ_44995, APOSJ_28802	NEMVE14466, NEMVE04354
OG0006544	APOSJ_18040	NEMVE14328
OG0006545	APOSJ_59428	NEMVE18966
OG0006546	APOSJ_06888, APOSJ_06889	NEMVE05077
OG0006547	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547	NEMVE14179
OG0006548	APOSJ_37002, APOSJ_63997, APOSJ_10126, APOSJ_60770, APOSJ_59343	NEMVE03418, NEMVE21513
OG0006549	APOSJ_13381, APOSJ_05256, APOSJ_05255	NEMVE14235, NEMVE01817
OG0006550	APOSJ_11948	NEMVE08614
OG0006551	APOSJ_49188, APOSJ_49190, APOSJ_38900, APOSJ_49189	NEMVE18896
OG0006552	APOSJ_50686	NEMVE14982
OG0006553	APOSJ_16537, APOSJ_38552	NEMVE08520
OG0006555	APOSJ_10963, APOSJ_10964	NEMVE16609
OG0006556	APOSJ_38340, APOSJ_40089	NEMVE14156
OG0006557	APOSJ_02447	NEMVE13737
OG0006559	APOSJ_11025, APOSJ_11026, APOSJ_11024	NEMVE21703
OG0006560	APOSJ_30915	NEMVE18516
OG0006561	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509	NEMVE13352
OG0006562	APOSJ_46456, APOSJ_46455, APOSJ_46457, APOSJ_46454	NEMVE14938
OG0006563	APOSJ_13806, APOSJ_21302, APOSJ_13807, APOSJ_13805	NEMVE13142
OG0006564	APOSJ_33440, APOSJ_41153, APOSJ_65187, APOSJ_05383	NEMVE13427
OG0006566	APOSJ_37836	NEMVE18626
OG0006567	APOSJ_46143, APOSJ_03387	NEMVE23190
OG0006568	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641	NEMVE19392, NEMVE19291
OG0006569	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495	NEMVE17890
OG0006570	APOSJ_54272, APOSJ_51844	NEMVE14036
OG0006571	APOSJ_08378, APOSJ_08377	NEMVE19259
OG0006572	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488	NEMVE16268
OG0006573	APOSJ_43277, APOSJ_43279	NEMVE24473
OG0006574	APOSJ_61705	NEMVE18114
OG0006575	APOSJ_00085, APOSJ_00086	NEMVE17612
OG0006576	APOSJ_50963, APOSJ_46163, APOSJ_07402	NEMVE17507
OG0006577	APOSJ_00939, APOSJ_00940	NEMVE17589
OG0006580	APOSJ_50989, APOSJ_50990	NEMVE13359
OG0006581	APOSJ_64967, APOSJ_64965, APOSJ_64966, APOSJ_64968, APOSJ_62662, APOSJ_64964	NEMVE04969
OG0006582	APOSJ_50439, APOSJ_50434, APOSJ_50440, APOSJ_50438, APOSJ_50436, APOSJ_50435	NEMVE10731
OG0006583	APOSJ_06715, APOSJ_06710	NEMVE06578
OG0006584	APOSJ_58429	NEMVE13873
OG0006585	APOSJ_05344, APOSJ_30713	NEMVE07777, NEMVE12311
OG0006586	APOSJ_11688	NEMVE02913, NEMVE05314
OG0006587	APOSJ_03048	NEMVE23322
OG0006588	APOSJ_32107	NEMVE02714, NEMVE13440, NEMVE13441
OG0006589	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185	NEMVE08161
OG0006590	APOSJ_31728	NEMVE05361
OG0006591	APOSJ_19687	NEMVE14253
OG0006592	APOSJ_43856, APOSJ_24603, APOSJ_24617	NEMVE02392
OG0006593	APOSJ_58601, APOSJ_58597, APOSJ_58598, APOSJ_23731	NEMVE12550
OG0006594	APOSJ_58318, APOSJ_42912	NEMVE14133
OG0006595	APOSJ_22937	NEMVE14900
OG0006596	APOSJ_25382	NEMVE21882
OG0006597	APOSJ_18430, APOSJ_13338, APOSJ_13339	NEMVE08474, NEMVE00517
OG0006598	APOSJ_65035, APOSJ_42262, APOSJ_65039	NEMVE20869, NEMVE13702
