Orthogroup	PFLAV	AENJA_ok
OG0007990	TCONS_00007374.p1	AENJA_10859
OG0007991	TCONS_00011604.p1	AENJA_10934
OG0007992	TCONS_00028829.p1	AENJA_11203
OG0007993	TCONS_00010046.p1	AENJA_11287
OG0007995	TCONS_00007177.p1	AENJA_11500
OG0007996	TCONS_00006814.p1	AENJA_11555
OG0007997	TCONS_00006382.p1	AENJA_11624
OG0007998	TCONS_00004185.p1	AENJA_18597
OG0007999	TCONS_00056652.p1	AENJA_12234
OG0008000	TCONS_00046590.p1, TCONS_00046561.p1	AENJA_12523
OG0008001	TCONS_00030050.p1	AENJA_12599
OG0008002	TCONS_00017530.p1	AENJA_12792
OG0008003	TCONS_00050420.p1	AENJA_13113
OG0008004	TCONS_00009004.p1	AENJA_13236
OG0008005	TCONS_00003509.p1, TCONS_00003508.p1	AENJA_13251
OG0008006	TCONS_00021725.p1	AENJA_13422
OG0008007	TCONS_00053190.p1	AENJA_13516
OG0008008	TCONS_00013247.p1	AENJA_13549
OG0008009	TCONS_00033031.p1, TCONS_00033501.p1	AENJA_13677
OG0008010	TCONS_00050180.p1, TCONS_00005471.p1, TCONS_00006637.p1, TCONS_00005474.p1, TCONS_00050182.p1	AENJA_13702
OG0008011	TCONS_00049252.p1	AENJA_13712
OG0008012	TCONS_00056819.p1	AENJA_13763
OG0008013	TCONS_00055292.p1	AENJA_13764
OG0008014	TCONS_00012288.p1	AENJA_13875
OG0008016	TCONS_00028821.p1	AENJA_14093
OG0008017	TCONS_00048018.p1	AENJA_14642
OG0008018	TCONS_00027214.p1	AENJA_14739
OG0008019	TCONS_00051028.p1	AENJA_14792
OG0008020	TCONS_00012138.p1	AENJA_14835
OG0008021	TCONS_00055128.p1	AENJA_14875
OG0008022	TCONS_00042521.p1	AENJA_14929
OG0008023	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1	AENJA_14935
OG0008024	TCONS_00051901.p1, TCONS_00051899.p1	AENJA_14990
OG0008025	TCONS_00012859.p1	AENJA_15451
OG0008026	TCONS_00046692.p1	AENJA_15525
OG0008027	TCONS_00011108.p1	AENJA_15598
OG0008028	TCONS_00016871.p1	AENJA_15742
OG0008029	TCONS_00006381.p1	AENJA_15949
OG0008030	TCONS_00006069.p1	AENJA_16003
OG0008031	TCONS_00043800.p1	AENJA_16038
OG0008032	TCONS_00014246.p1	AENJA_16210
OG0008033	TCONS_00025963.p1	AENJA_16424
OG0008034	TCONS_00051309.p1	AENJA_16430, AENJA_20650
OG0008035	TCONS_00042261.p1	AENJA_16440
OG0008036	TCONS_00013040.p1	AENJA_16682
OG0008037	TCONS_00027944.p1	AENJA_16697
OG0008038	TCONS_00047578.p1	AENJA_16974
OG0008039	TCONS_00006399.p1	AENJA_17386
OG0008040	TCONS_00000188.p1	AENJA_17581
OG0008041	TCONS_00049755.p1	AENJA_18132
OG0008042	TCONS_00055353.p1	AENJA_18630
OG0008043	TCONS_00044161.p1	AENJA_18655
OG0008044	TCONS_00008071.p1	AENJA_19162
OG0008046	TCONS_00008381.p1	AENJA_19488
OG0008047	TCONS_00018836.p1	AENJA_19880
OG0008048	TCONS_00009027.p1, TCONS_00009032.p1	AENJA_20241
OG0008049	TCONS_00005114.p1	AENJA_20688
OG0008050	TCONS_00052721.p1	AENJA_20740
OG0008051	TCONS_00014584.p1	AENJA_20858
OG0008052	TCONS_00010498.p1	AENJA_21000
OG0008053	TCONS_00025511.p1	AENJA_21398
OG0008054	TCONS_00056761.p1	AENJA_21562
OG0008055	TCONS_00048233.p1	AENJA_21571
OG0008056	TCONS_00020391.p1	AENJA_21612
OG0008057	TCONS_00057067.p1	AENJA_21692
OG0008058	TCONS_00024535.p1, TCONS_00024514.p1	AENJA_21768
OG0008059	TCONS_00029458.p1	AENJA_21844
OG0008060	TCONS_00036833.p1	AENJA_21856
OG0008061	TCONS_00045794.p1	AENJA_21931
OG0008062	TCONS_00016900.p1	AENJA_21983
OG0008063	TCONS_00023124.p1	AENJA_22028
OG0008064	TCONS_00007128.p1	AENJA_22298
OG0008065	TCONS_00024829.p1	AENJA_22503
OG0008066	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1	AENJA_22565
OG0008067	TCONS_00046780.p1	AENJA_22996
OG0008068	TCONS_00043977.p1	AENJA_23036
OG0008069	TCONS_00054208.p1	AENJA_23295
OG0008070	TCONS_00045673.p1, TCONS_00046759.p1	AENJA_23324
OG0008071	TCONS_00053525.p1	AENJA_23380
OG0008073	TCONS_00015891.p1	AENJA_23533
OG0008074	TCONS_00006416.p1	AENJA_23838
OG0008075	TCONS_00043488.p1	AENJA_24721
OG0008076	TCONS_00002976.p1	AENJA_24761
OG0008077	TCONS_00010823.p1, TCONS_00009553.p1	AENJA_24893
OG0008078	TCONS_00056338.p1, TCONS_00056307.p1	AENJA_24980
OG0008079	TCONS_00050833.p1	AENJA_25100
OG0008080	TCONS_00036084.p1	AENJA_25141
OG0008081	TCONS_00007371.p1	AENJA_25170
OG0008082	TCONS_00017327.p1, TCONS_00016849.p1	AENJA_25191
OG0008083	TCONS_00010524.p1	AENJA_25219
OG0008084	TCONS_00003544.p1	AENJA_25324
OG0008085	TCONS_00048120.p1	AENJA_25493
OG0008086	TCONS_00026144.p1	AENJA_25596
OG0008087	TCONS_00020564.p1	AENJA_25872
OG0008088	TCONS_00012111.p1	AENJA_25970
OG0008089	TCONS_00048989.p1	AENJA_26262, AENJA_26264
OG0008090	TCONS_00057221.p1, TCONS_00056055.p1	AENJA_26607
OG0008091	TCONS_00005043.p1	AENJA_26699
OG0008092	TCONS_00023028.p1, TCONS_00023016.p1	AENJA_26787
OG0008196	TCONS_00029450.p1	AENJA_00317
OG0008197	TCONS_00023135.p1, TCONS_00023136.p1, TCONS_00005082.p1, TCONS_00023173.p1, TCONS_00054389.p1, TCONS_00040933.p1, TCONS_00054390.p1, TCONS_00027687.p1, TCONS_00054070.p1, TCONS_00031104.p1, TCONS_00052602.p1, TCONS_00018332.p1, TCONS_00018331.p1, TCONS_00022445.p1, TCONS_00022447.p1, TCONS_00022454.p1, TCONS_00026498.p1, TCONS_00018338.p1	AENJA_00414
OG0008198	TCONS_00056531.p1	AENJA_22905, AENJA_00866
OG0008199	TCONS_00042666.p1	AENJA_01001
OG0008201	TCONS_00048104.p1	AENJA_01208
OG0008202	TCONS_00001733.p1	AENJA_01325
OG0008203	TCONS_00031107.p1	AENJA_01357
OG0008204	TCONS_00007987.p1	AENJA_01376
OG0008205	TCONS_00015366.p1	AENJA_01532
OG0008206	TCONS_00055789.p1	AENJA_11972, AENJA_01666
OG0008208	TCONS_00049607.p1	AENJA_01852
OG0008209	TCONS_00021163.p1	AENJA_01880
OG0008210	TCONS_00048075.p1, TCONS_00048067.p1, TCONS_00048068.p1, TCONS_00048066.p1, TCONS_00048073.p1	AENJA_26285, AENJA_20574, AENJA_20572, AENJA_01882, AENJA_01885, AENJA_23388, AENJA_23385, AENJA_24143, AENJA_13053, AENJA_04326, AENJA_15362, AENJA_23338, AENJA_19925, AENJA_21746, AENJA_12399, AENJA_26283
OG0008211	TCONS_00028638.p1	AENJA_01948
OG0008212	TCONS_00019275.p1	AENJA_02202, AENJA_17139
OG0008213	TCONS_00001410.p1	AENJA_02352
OG0008214	TCONS_00051487.p1	AENJA_02373
OG0008215	TCONS_00043300.p1	AENJA_02474
OG0008216	TCONS_00010959.p1	AENJA_02643
OG0008217	TCONS_00012970.p1	AENJA_03020
OG0008218	TCONS_00012331.p1	AENJA_03029
OG0008219	TCONS_00012416.p1	AENJA_03031
OG0008220	TCONS_00042670.p1	AENJA_03211
OG0008221	TCONS_00009201.p1	AENJA_03408
OG0008222	TCONS_00026415.p1	AENJA_03415
OG0008223	TCONS_00042111.p1	AENJA_03483
OG0008224	TCONS_00008388.p1	AENJA_03538
OG0008225	TCONS_00043601.p1, TCONS_00043628.p1	AENJA_03573
OG0008227	TCONS_00028062.p1	AENJA_03715
OG0008228	TCONS_00048004.p1	AENJA_03787
OG0008229	TCONS_00015422.p2	AENJA_03931
OG0008230	TCONS_00009368.p1	AENJA_04035
OG0008231	TCONS_00027257.p1	AENJA_04312
OG0008232	TCONS_00016605.p1	AENJA_04401
OG0008233	TCONS_00015629.p1	AENJA_12508, AENJA_04737
OG0008234	TCONS_00013274.p1	AENJA_04854
OG0008235	TCONS_00051131.p1	AENJA_05077
OG0008237	TCONS_00038662.p1	AENJA_05577
OG0008238	TCONS_00009342.p1	AENJA_05620
OG0008239	TCONS_00030558.p1	AENJA_05646
OG0008240	TCONS_00018259.p1	AENJA_05677
OG0008241	TCONS_00055234.p1	AENJA_05722
OG0008242	TCONS_00045727.p1	AENJA_05732
OG0008243	TCONS_00002384.p1	AENJA_05790
OG0008244	TCONS_00014030.p1	AENJA_05897
OG0008245	TCONS_00006729.p1	AENJA_05910
OG0008246	TCONS_00003451.p1	AENJA_06048
OG0008247	TCONS_00007378.p1	AENJA_06106
OG0008249	TCONS_00053524.p1	AENJA_06670
OG0008250	TCONS_00028157.p1	AENJA_06779
OG0008251	TCONS_00038738.p1	AENJA_06866
OG0008252	TCONS_00028021.p1	AENJA_06985
OG0008253	TCONS_00026357.p1, TCONS_00026348.p1	AENJA_07477
OG0008254	TCONS_00014505.p1	AENJA_07508
OG0008255	TCONS_00055247.p1	AENJA_07942
OG0008256	TCONS_00054220.p1	AENJA_08183
OG0008257	TCONS_00022343.p1	AENJA_08319
OG0008258	TCONS_00011309.p1, TCONS_00011285.p1	AENJA_08403
OG0008259	TCONS_00017570.p1	AENJA_08568
OG0008260	TCONS_00007412.p1	AENJA_08627
OG0008261	TCONS_00042941.p1	AENJA_08637
OG0008262	TCONS_00015720.p1	AENJA_08652
OG0008263	TCONS_00011021.p1	AENJA_08668
OG0008264	TCONS_00028692.p1	AENJA_08758
OG0008265	TCONS_00048315.p1	AENJA_09054
OG0008267	TCONS_00049070.p1	AENJA_09216
OG0008269	TCONS_00020161.p1	AENJA_09331
OG0008270	TCONS_00008816.p1	AENJA_09342
OG0008271	TCONS_00020657.p1	AENJA_09398
OG0008272	TCONS_00023969.p1	AENJA_09453
OG0008274	TCONS_00048272.p1	AENJA_09504
OG0008275	TCONS_00001002.p1	AENJA_09593
OG0008276	TCONS_00051888.p1, TCONS_00038331.p1, TCONS_00038360.p1	AENJA_09753
OG0008277	TCONS_00036027.p1	AENJA_09854
OG0008278	TCONS_00006465.p1	AENJA_09972
OG0008279	TCONS_00050311.p1, TCONS_00050155.p1	AENJA_10024
OG0008280	TCONS_00020934.p1	AENJA_10050
OG0008281	TCONS_00010339.p1	AENJA_10162
OG0008282	TCONS_00052964.p1	AENJA_10248
OG0008283	TCONS_00004633.p1, TCONS_00004645.p1	AENJA_10286
OG0008284	TCONS_00004973.p1	AENJA_10377
OG0008286	TCONS_00008166.p1	AENJA_10651
OG0008287	TCONS_00056108.p1, TCONS_00019953.p1, TCONS_00015669.p1, TCONS_00032376.p1, TCONS_00001008.p1, TCONS_00008490.p1, TCONS_00041138.p1, TCONS_00034820.p1, TCONS_00022932.p1, TCONS_00015064.p1, TCONS_00037629.p1, TCONS_00046330.p1, TCONS_00014979.p1	AENJA_25451, AENJA_10854
OG0008288	TCONS_00052177.p1	AENJA_10917
OG0008289	TCONS_00017809.p1	AENJA_10942
OG0008290	TCONS_00037289.p1	AENJA_10991
OG0008291	TCONS_00012263.p1	AENJA_10998
OG0008292	TCONS_00029849.p1	AENJA_11346
OG0008294	TCONS_00026493.p1	AENJA_11713
OG0008295	TCONS_00011707.p1	AENJA_16657, AENJA_11908
OG0008296	TCONS_00004811.p1	AENJA_11913
OG0008297	TCONS_00027597.p1	AENJA_12037
OG0008298	TCONS_00051471.p1	AENJA_12089
OG0008299	TCONS_00031799.p1, TCONS_00031817.p1	AENJA_12113
OG0008300	TCONS_00030367.p1	AENJA_12144
OG0008301	TCONS_00027290.p1, TCONS_00027284.p1	AENJA_12441
OG0008302	TCONS_00040432.p1, TCONS_00014885.p1, TCONS_00008580.p1, TCONS_00034341.p1, TCONS_00039044.p1, TCONS_00035601.p1	AENJA_13275
OG0008302	TCONS_00041239.p1, TCONS_00013364.p1	AENJA_25201
OG0008302	TCONS_00029195.p1, TCONS_00008579.p1, TCONS_00039045.p1, TCONS_00034437.p1, TCONS_00034340.p1, TCONS_00033111.p1, TCONS_00039046.p1	AENJA_12478
OG0008303	TCONS_00011178.p1	AENJA_12536
OG0008304	TCONS_00022470.p1	AENJA_12570
OG0008305	TCONS_00003821.p1, TCONS_00003794.p1	AENJA_12858
OG0008306	TCONS_00020107.p1	AENJA_12994, AENJA_12995
OG0008307	TCONS_00006279.p1	AENJA_13011
OG0008308	TCONS_00049674.p1	AENJA_13121
OG0008309	TCONS_00029286.p1	AENJA_13239
OG0008310	TCONS_00014670.p1, TCONS_00014665.p1, TCONS_00014669.p1, TCONS_00014668.p1, TCONS_00016528.p1	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104, AENJA_22950, AENJA_13283
OG0008311	TCONS_00012110.p1	AENJA_13375
OG0008312	TCONS_00012475.p1	AENJA_13879
OG0008313	TCONS_00013893.p1	AENJA_13915
OG0008314	TCONS_00056818.p1	AENJA_14054
OG0008315	TCONS_00004936.p1	AENJA_14416
OG0008316	TCONS_00055770.p1	AENJA_14601
OG0008317	TCONS_00015717.p1	AENJA_14783
OG0008318	TCONS_00014897.p1	AENJA_14785
OG0008319	TCONS_00050788.p1	AENJA_14790
OG0008321	TCONS_00036424.p1, TCONS_00036415.p1	AENJA_15203
OG0008321	TCONS_00052180.p1	AENJA_17446
OG0008322	TCONS_00046267.p1	AENJA_15312, AENJA_17305
OG0008323	TCONS_00022548.p1	AENJA_15382
OG0008324	TCONS_00005209.p1	AENJA_15588
OG0008325	TCONS_00008359.p1	AENJA_15718, AENJA_15717
OG0008326	TCONS_00016857.p1, TCONS_00016856.p1	AENJA_15744
OG0008327	TCONS_00010127.p1	AENJA_15788
OG0008328	TCONS_00041928.p1	AENJA_15866
OG0008329	TCONS_00055454.p1	AENJA_16020
OG0008330	TCONS_00011854.p1	AENJA_16127
OG0008331	TCONS_00011682.p1	AENJA_16317
OG0008332	TCONS_00026507.p1	AENJA_16512
OG0008333	TCONS_00050937.p1	AENJA_16988
OG0008334	TCONS_00016116.p1, TCONS_00016114.p1	AENJA_16992
OG0008335	TCONS_00054585.p1	AENJA_17118
OG0008336	TCONS_00047560.p1	AENJA_17129
OG0008337	TCONS_00045332.p2	AENJA_17300
OG0008338	TCONS_00045316.p1	AENJA_17786
OG0008339	TCONS_00018555.p1	AENJA_17825
OG0008340	TCONS_00036553.p1, TCONS_00036563.p1	AENJA_18345
OG0008341	TCONS_00009876.p1	AENJA_18514
OG0008342	TCONS_00008163.p1	AENJA_18557
OG0008343	TCONS_00018330.p1	AENJA_18563
OG0008344	TCONS_00056217.p1	AENJA_18634
OG0008346	TCONS_00004497.p1	AENJA_18767
OG0008347	TCONS_00004068.p1	AENJA_18947
OG0008348	TCONS_00014673.p1, TCONS_00015811.p1	AENJA_19233
OG0008349	TCONS_00044046.p1	AENJA_19677
OG0008350	TCONS_00012708.p1	AENJA_19686
OG0008351	TCONS_00057084.p1	AENJA_19747
OG0008352	TCONS_00028799.p1	AENJA_19927
OG0008353	TCONS_00049591.p1	AENJA_19936
OG0008354	TCONS_00028293.p1	AENJA_20279
OG0008355	TCONS_00011797.p1	AENJA_20829
OG0008356	TCONS_00051279.p1	AENJA_25615, AENJA_20990
OG0008357	TCONS_00029292.p1	AENJA_21156
OG0008358	TCONS_00008717.p1	AENJA_21304
OG0008359	TCONS_00046387.p1	AENJA_21350
OG0008360	TCONS_00007589.p1	AENJA_21540
OG0008361	TCONS_00045263.p1	AENJA_21933
OG0008363	TCONS_00003883.p1	AENJA_22641
OG0008364	TCONS_00026913.p1	AENJA_23223
OG0008365	TCONS_00021499.p1	AENJA_23252
OG0008366	TCONS_00019512.p1	AENJA_23409
OG0008367	TCONS_00030987.p1	AENJA_23708
OG0008368	TCONS_00002675.p1	AENJA_23984
OG0008369	TCONS_00005642.p1, TCONS_00005290.p1	AENJA_24036
OG0008370	TCONS_00020192.p1, TCONS_00045700.p1, TCONS_00046736.p1	AENJA_24205
OG0008371	TCONS_00027431.p1	AENJA_24359
OG0008373	TCONS_00036916.p1	AENJA_24428
OG0008374	TCONS_00048049.p1, TCONS_00048054.p1	AENJA_25266
OG0008376	TCONS_00039338.p1	AENJA_25448
OG0008377	TCONS_00056289.p1	AENJA_25580
OG0008378	TCONS_00019276.p1	AENJA_25875
OG0008379	TCONS_00053560.p1	AENJA_25898
OG0008380	TCONS_00056162.p1	AENJA_25998
OG0008381	TCONS_00026138.p1	AENJA_26202
OG0008382	TCONS_00008791.p1	AENJA_26241
OG0008383	TCONS_00056702.p1	AENJA_26281
OG0008384	TCONS_00010601.p1	AENJA_26604
OG0008385	TCONS_00022840.p3	AENJA_26624
OG0008386	TCONS_00053240.p1	AENJA_26631
OG0008387	TCONS_00006442.p1	AENJA_26702
OG0008388	TCONS_00011934.p1, TCONS_00014939.p1	AENJA_26785
OG0008507	TCONS_00028834.p1	AENJA_00318
OG0008509	TCONS_00051127.p1	AENJA_00544
OG0008510	TCONS_00037582.p1, TCONS_00035046.p1, TCONS_00046657.p1, TCONS_00036906.p1, TCONS_00006677.p1, TCONS_00003523.p1	AENJA_00578
OG0008512	TCONS_00016538.p1	AENJA_00753
OG0008513	TCONS_00012624.p1, TCONS_00012627.p1	AENJA_00836
OG0008514	TCONS_00043979.p1	AENJA_01000
OG0008515	TCONS_00022547.p1	AENJA_23531
OG0008516	TCONS_00010019.p1	AENJA_01225
OG0008517	TCONS_00035903.p1, TCONS_00038515.p1	AENJA_14404, AENJA_16578
OG0008517	TCONS_00002466.p1	AENJA_25655, AENJA_04917
OG0008519	TCONS_00054142.p1, TCONS_00054182.p1	AENJA_01960
OG0008521	TCONS_00005002.p1, TCONS_00033403.p1, TCONS_00010461.p1	AENJA_02117
OG0008522	TCONS_00041302.p1	AENJA_02195
OG0008524	TCONS_00006173.p1	AENJA_03437
OG0008527	TCONS_00044992.p1	AENJA_03625
OG0008528	TCONS_00050077.p1	AENJA_03759
OG0008529	TCONS_00002000.p1, TCONS_00002007.p1	AENJA_04298
OG0008530	TCONS_00030924.p1	AENJA_04370
OG0008531	TCONS_00020842.p1	AENJA_04402
OG0008532	TCONS_00026652.p1	AENJA_04571
OG0008533	TCONS_00002353.p1	AENJA_04666
OG0008534	TCONS_00055322.p1	AENJA_05019
OG0008535	TCONS_00023201.p1, TCONS_00023332.p1	AENJA_05023
OG0008536	TCONS_00020792.p1	AENJA_09792
OG0008537	TCONS_00043117.p1, TCONS_00041733.p1	AENJA_05331, AENJA_05330
OG0008538	TCONS_00041723.p1	AENJA_05378, AENJA_19445
OG0008539	TCONS_00009850.p1	AENJA_05486
OG0008540	TCONS_00019944.p1	AENJA_05568
OG0008541	TCONS_00024432.p1	AENJA_05622
OG0008542	TCONS_00028830.p1	AENJA_05813
OG0008543	TCONS_00002678.p1	AENJA_06054
OG0008544	TCONS_00030513.p1	AENJA_06389
OG0008545	TCONS_00031372.p1	AENJA_06390
OG0008546	TCONS_00009322.p1	AENJA_06435
OG0008547	TCONS_00051895.p1	AENJA_06697
OG0008550	TCONS_00055094.p1	AENJA_07554
OG0008551	TCONS_00002034.p1	AENJA_07562, AENJA_07569
OG0008552	TCONS_00043986.p1	AENJA_07719
OG0008555	TCONS_00046007.p1	AENJA_08099
OG0008556	TCONS_00011303.p1, TCONS_00011283.p1	AENJA_08409, AENJA_19340
OG0008558	TCONS_00043814.p1	AENJA_09242
OG0008559	TCONS_00019562.p1	AENJA_09341
OG0008560	TCONS_00038069.p1	AENJA_09842
OG0008561	TCONS_00006081.p1	AENJA_09967
OG0008562	TCONS_00001004.p1	AENJA_19559, AENJA_10327
OG0008563	TCONS_00006675.p1	AENJA_10384
OG0008564	TCONS_00048627.p1	AENJA_10469, AENJA_14179
OG0008565	TCONS_00028957.p1	AENJA_10798
OG0008566	TCONS_00054240.p1	AENJA_10865
OG0008567	TCONS_00011600.p1, TCONS_00011602.p1	AENJA_10928
OG0008568	TCONS_00028428.p1, TCONS_00028426.p1	AENJA_16583
OG0008569	TCONS_00009652.p1	AENJA_11178
OG0008570	TCONS_00027979.p1	AENJA_11204
OG0008571	TCONS_00008115.p1, TCONS_00008116.p1	AENJA_11214
OG0008572	TCONS_00000164.p1	AENJA_11295
OG0008573	TCONS_00028949.p1	AENJA_11526
OG0008574	TCONS_00056172.p1	AENJA_11798
OG0008575	TCONS_00025715.p1	AENJA_11846
OG0008576	TCONS_00027830.p1	AENJA_12071
OG0008577	TCONS_00014330.p1, TCONS_00014318.p1	AENJA_12355
OG0008578	TCONS_00019482.p1	AENJA_12374
OG0008579	TCONS_00045806.p1	AENJA_12437
OG0008580	TCONS_00018455.p1	AENJA_12554
OG0008581	TCONS_00016993.p1, TCONS_00018038.p1, TCONS_00016992.p1, TCONS_00017957.p1, TCONS_00019266.p1, TCONS_00019182.p1, TCONS_00019415.p1, TCONS_00040872.p1, TCONS_00039865.p1	AENJA_12562
OG0008582	TCONS_00024857.p1, TCONS_00024890.p1	AENJA_12734
OG0008583	TCONS_00018557.p1	AENJA_12791
OG0008584	TCONS_00044693.p1	AENJA_13149
OG0008585	TCONS_00049636.p1	AENJA_13157, AENJA_13159
OG0008586	TCONS_00029453.p1	AENJA_13261
OG0008587	TCONS_00055211.p1, TCONS_00041451.p1	AENJA_13578
OG0008588	TCONS_00012906.p1	AENJA_13917
OG0008589	TCONS_00048841.p1	AENJA_14580
OG0008590	TCONS_00014348.p1	AENJA_14290
OG0008591	TCONS_00012321.p1	AENJA_14308
OG0008592	TCONS_00016163.p1	AENJA_14483
OG0008593	TCONS_00047598.p1	AENJA_14585
OG0008595	TCONS_00002130.p1	AENJA_14825
OG0008596	TCONS_00056290.p1	AENJA_14880
OG0008597	TCONS_00044175.p1	AENJA_15095
OG0008598	TCONS_00013530.p1	AENJA_15227
OG0008599	TCONS_00012257.p1	AENJA_15360
OG0008600	TCONS_00026821.p1	AENJA_15422
OG0008601	TCONS_00042388.p1	AENJA_16193
OG0008602	TCONS_00009504.p1, TCONS_00010870.p1	AENJA_16318
OG0008603	TCONS_00003811.p1, TCONS_00003829.p1	AENJA_16664
OG0008604	TCONS_00013472.p1	AENJA_16683
OG0008605	TCONS_00026747.p1	AENJA_16741
OG0008606	TCONS_00009179.p1	AENJA_16811
OG0008607	TCONS_00015306.p1	AENJA_16928
OG0008608	TCONS_00051193.p1	AENJA_17810
OG0008609	TCONS_00012881.p1	AENJA_17846
OG0008610	TCONS_00027015.p1	AENJA_17913
OG0008611	TCONS_00014637.p1	AENJA_17945
OG0008612	TCONS_00015184.p1	AENJA_17949
OG0008613	TCONS_00049453.p1	AENJA_18131
OG0008614	TCONS_00043624.p1, TCONS_00043648.p1	AENJA_18225
OG0008616	TCONS_00027870.p1	AENJA_18680, AENJA_18679
OG0008617	TCONS_00048980.p1	AENJA_19004
OG0008618	TCONS_00047716.p1	AENJA_19021
OG0008619	TCONS_00009650.p1	AENJA_19147
OG0008624	TCONS_00012984.p1	AENJA_20222
OG0008625	TCONS_00008478.p1	AENJA_20379
OG0008626	TCONS_00007557.p1	AENJA_20823
OG0008627	TCONS_00042998.p1	AENJA_20874
OG0008628	TCONS_00043516.p1	AENJA_20919
OG0008629	TCONS_00027980.p1	AENJA_20932
OG0008630	TCONS_00005902.p1	AENJA_21211
OG0008632	TCONS_00055886.p1	AENJA_21695
OG0008633	TCONS_00012121.p1	AENJA_22194
OG0008634	TCONS_00004471.p1	AENJA_22521
OG0008635	TCONS_00050215.p1, TCONS_00050220.p1, TCONS_00050199.p1, TCONS_00051785.p1	AENJA_22620
OG0008636	TCONS_00029149.p1	AENJA_23071
OG0008637	TCONS_00051122.p1	AENJA_23399
OG0008638	TCONS_00020183.p1	AENJA_23413
OG0008639	TCONS_00000996.p1	AENJA_23500
OG0008641	TCONS_00010728.p1	AENJA_23577
OG0008642	TCONS_00008591.p1	AENJA_24043
OG0008643	TCONS_00048514.p1	AENJA_24368
OG0008644	TCONS_00027476.p1	AENJA_24833
OG0008645	TCONS_00018903.p1	AENJA_26189
OG0008646	TCONS_00002305.p1	AENJA_26201
OG0008647	TCONS_00017727.p1, TCONS_00044814.p1	AENJA_26274
OG0008648	TCONS_00010189.p1	AENJA_26508
OG0008649	TCONS_00012038.p1	AENJA_26543
OG0008753	TCONS_00015587.p1	AENJA_00095
OG0008757	TCONS_00012607.p1	AENJA_00248
OG0008758	TCONS_00016870.p1	AENJA_00351
OG0008760	TCONS_00052857.p1	AENJA_01013
OG0008761	TCONS_00001764.p1, TCONS_00001642.p1, TCONS_00001767.p1, TCONS_00001641.p1, TCONS_00001761.p1, TCONS_00001762.p1, TCONS_00001770.p1, TCONS_00021442.p1, TCONS_00021441.p1, TCONS_00021439.p1, TCONS_00021438.p1, TCONS_00021443.p1, TCONS_00021440.p1, TCONS_00001759.p1, TCONS_00001768.p1, TCONS_00001643.p1, TCONS_00001769.p1, TCONS_00001831.p1	AENJA_01065
OG0008762	TCONS_00029369.p1	AENJA_01196
OG0008763	TCONS_00010831.p1	AENJA_01556
OG0008764	TCONS_00013849.p1	AENJA_13847
OG0008764	TCONS_00013851.p1	AENJA_01596
OG0008765	TCONS_00056295.p1	AENJA_01760
OG0008766	TCONS_00029152.p1	AENJA_01947
OG0008767	TCONS_00016919.p1, TCONS_00016924.p1	AENJA_02095
OG0008768	TCONS_00011040.p1, TCONS_00011041.p1, TCONS_00009709.p1, TCONS_00011031.p1, TCONS_00011039.p1, TCONS_00011034.p1, TCONS_00011037.p1, TCONS_00011032.p1, TCONS_00011033.p1	AENJA_20220, AENJA_06470, AENJA_05511, AENJA_26216
OG0008768	TCONS_00010923.p1	AENJA_02479, AENJA_20221
OG0008769	TCONS_00028690.p1, TCONS_00009259.p1, TCONS_00008073.p1, TCONS_00008072.p1, TCONS_00027047.p1	AENJA_13637, AENJA_06989, AENJA_12867, AENJA_02552, AENJA_02551
OG0008770	TCONS_00042982.p1	AENJA_02618
OG0008771	TCONS_00019581.p1	AENJA_02681
OG0008772	TCONS_00011469.p1	AENJA_02760
OG0008774	TCONS_00037771.p1	AENJA_02797
OG0008774	TCONS_00037772.p1	AENJA_10155
OG0008775	TCONS_00025548.p1	AENJA_02882
OG0008778	TCONS_00028987.p1	AENJA_02933
OG0008779	TCONS_00017140.p1	AENJA_02940
OG0008780	TCONS_00010097.p1	AENJA_02986
OG0008781	TCONS_00049075.p1	AENJA_03283
OG0008782	TCONS_00041068.p1	AENJA_03320
OG0008784	TCONS_00053147.p1	AENJA_03639
OG0008786	TCONS_00048618.p1	AENJA_04275
OG0008787	TCONS_00015658.p1, TCONS_00030357.p1, TCONS_00012996.p1, TCONS_00047340.p1	AENJA_17150, AENJA_24505, AENJA_04492, AENJA_19221
OG0008788	TCONS_00056689.p1	AENJA_04682
OG0008789	TCONS_00025261.p1	AENJA_09108
OG0008790	TCONS_00010841.p1	AENJA_05031, AENJA_05032
OG0008792	TCONS_00020074.p1	AENJA_05562
OG0008793	TCONS_00056529.p1	AENJA_05592
OG0008794	TCONS_00042636.p1	AENJA_05734
OG0008795	TCONS_00056329.p1, TCONS_00016910.p1	AENJA_05917
OG0008796	TCONS_00010955.p1	AENJA_06016
OG0008797	TCONS_00005645.p1, TCONS_00005644.p1	AENJA_06113
OG0008798	TCONS_00042486.p1	AENJA_06124
OG0008799	TCONS_00014650.p1	AENJA_06238
OG0008800	TCONS_00035292.p1	AENJA_06407
OG0008801	TCONS_00037683.p1	AENJA_06718
OG0008802	TCONS_00013895.p1	AENJA_06725
