Orthogroup	PFLAV	OWEFU
OG0007429	TCONS_00049271.p1	OFUSG06469.1.p1
OG0007431	TCONS_00020262.p1	OFUSG17080.1.p1
OG0007432	TCONS_00051328.p1, TCONS_00051420.p3	OFUSG12825.1.p1
OG0007433	TCONS_00019250.p1	OFUSG00326.1.p1
OG0007434	TCONS_00012512.p1, TCONS_00012515.p1	OFUSG10491.1.p1
OG0007435	TCONS_00003827.p1, TCONS_00003805.p1	OFUSG04448.1.p1
OG0007437	TCONS_00027829.p1, TCONS_00027828.p1	OFUSG05591.1.p1
OG0007438	TCONS_00025516.p1	OFUSG03119.1.p1
OG0007439	TCONS_00016765.p1, TCONS_00016766.p1	OFUSG12912.1.p1
OG0007440	TCONS_00048153.p1	OFUSG06409.1.p1
OG0007441	TCONS_00018310.p1	OFUSG21002.1.p1
OG0007442	TCONS_00053552.p1	OFUSG26591.1.p1
OG0007443	TCONS_00006361.p1, TCONS_00006360.p1	OFUSG24141.1.p1
OG0007444	TCONS_00028927.p1	OFUSG08591.1.p1
OG0007445	TCONS_00001021.p1	OFUSG00336.1.p1
OG0007446	TCONS_00005993.p1	OFUSG15616.1.p1
OG0007447	TCONS_00042554.p1	OFUSG03015.1.p1
OG0007448	TCONS_00028344.p1	OFUSG19692.1.p1
OG0007449	TCONS_00032753.p1, TCONS_00007607.p1	OFUSG20567.1.p1
OG0007450	TCONS_00012170.p1	OFUSG11749.1.p1
OG0007451	TCONS_00020489.p1	OFUSG04847.1.p1
OG0007452	TCONS_00043752.p1	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007453	TCONS_00015079.p1	OFUSG05211.1.p1
OG0007454	TCONS_00022466.p1	OFUSG11207.1.p1
OG0007455	TCONS_00001304.p1	OFUSG01636.1.p1
OG0007456	TCONS_00017386.p1	OFUSG13703.1.p1
OG0007457	TCONS_00027985.p1	OFUSG09458.1.p1
OG0007458	TCONS_00054268.p1	OFUSG12861.1.p1
OG0007459	TCONS_00011184.p1	OFUSG11762.1.p1
OG0007460	TCONS_00011173.p1	OFUSG12178.1.p1
OG0007461	TCONS_00011136.p1	OFUSG12051.1.p1
OG0007462	TCONS_00004455.p1	OFUSG24240.1.p1
OG0007463	TCONS_00023049.p1	OFUSG07010.1.p1
OG0007465	TCONS_00005089.p1	OFUSG15455.1.p1
OG0007467	TCONS_00029316.p1	OFUSG08692.1.p1
OG0007468	TCONS_00027148.p1	OFUSG19097.1.p1
OG0007471	TCONS_00008793.p1	OFUSG05247.1.p1
OG0007472	TCONS_00027881.p1	OFUSG09263.1.p1
OG0007474	TCONS_00034975.p1	OFUSG08713.1.p1
OG0007475	TCONS_00034483.p1	OFUSG08570.1.p1
OG0007476	TCONS_00053493.p1	OFUSG13432.1.p1
OG0007477	TCONS_00055325.p1	OFUSG07039.1.p1, OFUSG07040.1.p1
OG0007478	TCONS_00006303.p1	OFUSG13230.1.p1
OG0007479	TCONS_00014340.p1	OFUSG18598.1.p1, OFUSG18598.2.p1
OG0007481	TCONS_00006126.p1	OFUSG22427.1.p1
OG0007482	TCONS_00050546.p1	OFUSG17340.1.p1
OG0007483	TCONS_00017917.p1	OFUSG23534.1.p1
OG0007484	TCONS_00011058.p1	OFUSG11388.1.p1
OG0007485	TCONS_00029182.p1	OFUSG22016.1.p1
OG0007487	TCONS_00006042.p1, TCONS_00004732.p1	OFUSG22167.1.p1
OG0007488	TCONS_00056102.p1	OFUSG07538.1.p1
OG0007489	TCONS_00011180.p1	OFUSG12215.1.p1
OG0007492	TCONS_00010188.p1	OFUSG25059.1.p1
OG0007494	TCONS_00005244.p1	OFUSG22266.1.p1
OG0007495	TCONS_00003309.p1	OFUSG04434.1.p1
OG0007496	TCONS_00003618.p1	OFUSG16736.1.p1
OG0007497	TCONS_00021497.p1	OFUSG10341.1.p1
OG0007498	TCONS_00046777.p1	OFUSG17266.1.p1
OG0007499	TCONS_00011333.p1	OFUSG11843.1.p1
OG0007500	TCONS_00002909.p1	OFUSG04669.1.p1
OG0007501	TCONS_00037490.p1	OFUSG00839.1.p1
OG0007503	TCONS_00021620.p1	OFUSG14763.1.p1
OG0007504	TCONS_00013281.p1, TCONS_00013301.p1	OFUSG11026.1.p1
OG0007505	TCONS_00039771.p1	OFUSG00674.1.p1
OG0007505	TCONS_00042925.p1	OFUSG03182.1.p2
OG0007506	TCONS_00033341.p1, TCONS_00011706.p1	OFUSG12077.1.p1
OG0007507	TCONS_00011576.p1	OFUSG11287.1.p1
OG0007508	TCONS_00015471.p1	OFUSG26113.1.p1
OG0007509	TCONS_00054447.p1	OFUSG13309.1.p1
OG0007510	TCONS_00018393.p1	OFUSG13168.1.p1
OG0007513	TCONS_00015244.p1, TCONS_00048348.p1	OFUSG18747.1.p1
OG0007514	TCONS_00052992.p1	OFUSG16920.1.p1, OFUSG16920.2.p1
OG0007515	TCONS_00054371.p1	OFUSG22129.1.p1, OFUSG22129.3.p1, OFUSG22129.2.p1
OG0007516	TCONS_00047818.p1	OFUSG19190.1.p1
OG0007517	TCONS_00024868.p1, TCONS_00024847.p1, TCONS_00024869.p1	OFUSG08057.1.p1
OG0007518	TCONS_00049603.p1	OFUSG06829.1.p1
OG0007519	TCONS_00045536.p1	OFUSG20874.1.p1
OG0007520	TCONS_00054334.p1	OFUSG13140.2.p1, OFUSG13140.1.p1
OG0007521	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1	OFUSG26522.1.p1
OG0007524	TCONS_00021553.p1	OFUSG14119.1.p1
OG0007525	TCONS_00053226.p1	OFUSG21392.1.p1
OG0007527	TCONS_00020697.p1	OFUSG05917.1.p1
OG0007528	TCONS_00016340.p1	OFUSG00537.1.p1
OG0007529	TCONS_00013712.p1	OFUSG18077.1.p1
OG0007533	TCONS_00027040.p1	OFUSG05889.1.p1, OFUSG05889.2.p1
OG0007537	TCONS_00056980.p1	OFUSG04156.1.p1
OG0007540	TCONS_00003007.p1	OFUSG04541.1.p1
OG0007541	TCONS_00011720.p1	OFUSG11465.2.p1, OFUSG11465.1.p1
OG0007551	TCONS_00019238.p1	OFUSG23786.1.p1
OG0007582	TCONS_00047301.p1	OFUSG16744.1.p1
OG0007583	TCONS_00025889.p1	OFUSG19385.1.p1
OG0007584	TCONS_00014181.p1	OFUSG10532.1.p1, OFUSG10532.2.p1
OG0007586	TCONS_00049145.p1	OFUSG06940.1.p1
OG0007587	TCONS_00045363.p1	OFUSG15959.1.p1
OG0007588	TCONS_00024021.p1	OFUSG08373.1.p1
OG0007589	TCONS_00041793.p1	OFUSG03464.1.p1
OG0007591	TCONS_00002544.p1	OFUSG04404.1.p1
OG0007592	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1	OFUSG04264.2.p1, OFUSG04264.1.p1
OG0007593	TCONS_00016632.p1, TCONS_00051391.p1	OFUSG17653.1.p1
OG0007595	TCONS_00049633.p1	OFUSG19395.1.p1
OG0007596	TCONS_00019598.p1	OFUSG13185.1.p1, OFUSG13185.2.p1
OG0007597	TCONS_00056560.p1	OFUSG07837.1.p1
OG0007600	TCONS_00021823.p1	OFUSG14741.1.p1
OG0007602	TCONS_00053897.p1	OFUSG18659.1.p1
OG0007603	TCONS_00007849.p1	OFUSG05017.1.p1
OG0007604	TCONS_00008215.p1	OFUSG20886.1.p1
OG0007606	TCONS_00010402.p1	OFUSG11909.1.p1
OG0007607	TCONS_00051718.p1	OFUSG16917.1.p1
OG0007609	TCONS_00022589.p1	OFUSG14337.1.p1
OG0007610	TCONS_00049691.p1	OFUSG18726.1.p1
OG0007611	TCONS_00009954.p1	OFUSG25283.2.p1, OFUSG25283.1.p1
OG0007612	TCONS_00038095.p1	OFUSG13254.1.p1
OG0007613	TCONS_00053626.p1	OFUSG13039.1.p1
OG0007614	TCONS_00007077.p1	OFUSG22780.1.p1
OG0007615	TCONS_00049219.p1	OFUSG06032.1.p1
OG0007617	TCONS_00028755.p1	OFUSG08967.1.p1
OG0007618	TCONS_00002351.p1	OFUSG01286.1.p1
OG0007619	TCONS_00051121.p1	OFUSG23637.1.p1
OG0007621	TCONS_00042782.p1	OFUSG23418.1.p1
OG0007623	TCONS_00022489.p1	OFUSG24746.1.p1
OG0007624	TCONS_00000852.p1	OFUSG00912.1.p1
OG0007625	TCONS_00002138.p1	OFUSG01065.1.p1
OG0007626	TCONS_00022439.p1	OFUSG24926.1.p1
OG0007628	TCONS_00044142.p1	OFUSG02826.1.p1
OG0007630	TCONS_00022042.p1	OFUSG24713.1.p1
OG0007633	TCONS_00019502.p1	OFUSG17043.1.p1
OG0007634	TCONS_00031483.p1	OFUSG18364.1.p1
OG0007635	TCONS_00030629.p1	OFUSG11100.1.p1
OG0007636	TCONS_00042974.p1, TCONS_00041631.p1, TCONS_00044056.p1	OFUSG01941.1.p1
OG0007637	TCONS_00011139.p1	OFUSG11941.1.p1
OG0007639	TCONS_00030093.p1	OFUSG10115.1.p1
OG0007640	TCONS_00029159.p1	OFUSG19648.1.p1
OG0007642	TCONS_00015833.p1, TCONS_00020704.p1	OFUSG17690.1.p1
OG0007643	TCONS_00002995.p1	OFUSG16038.1.p1
OG0007645	TCONS_00013025.p1	OFUSG09967.1.p1
OG0007646	TCONS_00044005.p1	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	TCONS_00056859.p1	OFUSG12352.1.p1
OG0007648	TCONS_00001270.p1	OFUSG23402.1.p1
OG0007649	TCONS_00026433.p1	OFUSG11208.1.p1
OG0007650	TCONS_00015610.p1	OFUSG08401.1.p1
OG0007651	TCONS_00056695.p1	OFUSG08114.1.p1
OG0007651	TCONS_00009716.p1	OFUSG03816.1.p1
OG0007652	TCONS_00016043.p1	OFUSG07124.1.p1
OG0007653	TCONS_00011069.p1	OFUSG12107.1.p1
OG0007654	TCONS_00038692.p1, TCONS_00032279.p1	OFUSG23523.1.p1
OG0007655	TCONS_00028825.p1	OFUSG09596.1.p1
OG0007656	TCONS_00048545.p1	OFUSG06312.1.p1
OG0007657	TCONS_00036175.p1	OFUSG00269.1.p1
OG0007658	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1	OFUSG00831.1.p1
OG0007659	TCONS_00020526.p1	OFUSG26310.1.p1
OG0007660	TCONS_00015904.p1	OFUSG08033.1.p1
OG0007663	TCONS_00054988.p1	OFUSG08187.1.p1
OG0007665	TCONS_00025915.p1	OFUSG22453.1.p1
OG0007666	TCONS_00014134.p1	OFUSG18592.1.p1
OG0007667	TCONS_00004476.p1	OFUSG12265.1.p1
OG0007668	TCONS_00005532.p1	OFUSG15536.1.p1
OG0007669	TCONS_00048639.p1	OFUSG05619.1.p1
OG0007670	TCONS_00018865.p1	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007671	TCONS_00044650.p1	OFUSG16155.1.p1
OG0007673	TCONS_00045388.p1	OFUSG12933.1.p1
OG0007674	TCONS_00010380.p1	OFUSG12587.1.p1
OG0007675	TCONS_00045118.p1	OFUSG13447.1.p1
OG0007676	TCONS_00016320.p1	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007677	TCONS_00016523.p1	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1
OG0007678	TCONS_00010000.p1	OFUSG12550.1.p1, OFUSG12461.1.p1
OG0007679	TCONS_00027063.p1	OFUSG05979.1.p1
OG0007680	TCONS_00027847.p1	OFUSG13025.1.p1
OG0007681	TCONS_00028523.p1	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007683	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1	OFUSG10975.1.p1
OG0007684	TCONS_00002541.p1	OFUSG21664.1.p1
OG0007685	TCONS_00011974.p1	OFUSG11339.1.p1
OG0007686	TCONS_00009166.p1	OFUSG05228.1.p1
OG0007689	TCONS_00004752.p1	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	TCONS_00025906.p1	OFUSG05888.1.p1
OG0007691	TCONS_00045076.p1	OFUSG17394.1.p1
OG0007692	TCONS_00012253.p1	OFUSG10240.1.p1
OG0007693	TCONS_00032757.p1, TCONS_00031731.p1, TCONS_00037224.p1, TCONS_00045208.p1, TCONS_00049321.p1, TCONS_00035901.p1, TCONS_00014092.p1, TCONS_00009056.p1, TCONS_00022969.p1, TCONS_00002945.p1, TCONS_00053508.p1	OFUSG19799.1.p1
OG0007694	TCONS_00007559.p1	OFUSG22930.1.p1
OG0007695	TCONS_00016848.p1	OFUSG23690.1.p1
OG0007696	TCONS_00048269.p1	OFUSG05710.1.p1
OG0007697	TCONS_00005817.p1	OFUSG15762.1.p1
OG0007698	TCONS_00027879.p1	OFUSG13946.1.p1
OG0007699	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1	OFUSG03949.1.p1
OG0007700	TCONS_00005375.p1	OFUSG15537.1.p1
OG0007701	TCONS_00006365.p1	OFUSG22537.1.p1
OG0007702	TCONS_00022997.p1	OFUSG07854.1.p1
OG0007703	TCONS_00030277.p1	OFUSG10399.1.p1
OG0007704	TCONS_00020277.p1	OFUSG04621.1.p1
OG0007705	TCONS_00030893.p1	OFUSG18179.1.p1, OFUSG18179.2.p1
OG0007706	TCONS_00013018.p1	OFUSG11056.1.p1
OG0007708	TCONS_00056281.p1	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007711	TCONS_00001132.p1	OFUSG00605.1.p1
OG0007712	TCONS_00027070.p1	OFUSG05858.1.p1
OG0007713	TCONS_00056171.p1	OFUSG15968.1.p1
OG0007714	TCONS_00044242.p1	OFUSG02938.1.p1
OG0007715	TCONS_00005015.p1	OFUSG22189.2.p1, OFUSG22189.1.p1
OG0007716	TCONS_00053276.p1, TCONS_00054367.p1	OFUSG21373.1.p1
OG0007717	TCONS_00020795.p1	OFUSG17544.1.p1
OG0007718	TCONS_00056410.p1	OFUSG24333.1.p1
OG0007719	TCONS_00051886.p1	OFUSG16153.1.p1
OG0007721	TCONS_00025937.p1	OFUSG06763.1.p1
OG0007722	TCONS_00029664.p1	OFUSG09667.1.p1
OG0007723	TCONS_00003218.p1	OFUSG04168.1.p1
OG0007725	TCONS_00014645.p1	OFUSG25697.1.p1
OG0007726	TCONS_00051035.p1	OFUSG13718.2.p1, OFUSG13718.1.p1
OG0007727	TCONS_00015528.p1	OFUSG04739.1.p1
OG0007728	TCONS_00042990.p1	OFUSG12092.1.p1
OG0007729	TCONS_00008094.p1	OFUSG11497.1.p1
OG0007730	TCONS_00008201.p1	OFUSG20248.1.p1
OG0007732	TCONS_00027259.p1	OFUSG19296.1.p1
OG0007733	TCONS_00041133.p1, TCONS_00038935.p1	OFUSG05630.1.p1
OG0007734	TCONS_00052703.p1	OFUSG13294.1.p1
OG0007735	TCONS_00006450.p1	OFUSG22506.1.p1, OFUSG22506.2.p1
OG0007736	TCONS_00006108.p1	OFUSG15042.1.p1
OG0007737	TCONS_00022764.p1	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1
OG0007738	TCONS_00039489.p1	OFUSG08886.1.p1
OG0007739	TCONS_00001041.p1	OFUSG00877.1.p1
OG0007740	TCONS_00040381.p1, TCONS_00039234.p1	OFUSG09084.1.p1
OG0007741	TCONS_00011823.p1	OFUSG04087.1.p1
OG0007743	TCONS_00004286.p1	OFUSG24314.1.p1
OG0007744	TCONS_00047303.p1	OFUSG07022.1.p1
OG0007745	TCONS_00007839.p1, TCONS_00008596.p1	OFUSG24033.1.p1
OG0007746	TCONS_00011182.p1	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007747	TCONS_00053195.p1	OFUSG13194.2.p1, OFUSG13194.1.p1
OG0007749	TCONS_00049303.p1	OFUSG06926.1.p1
OG0007750	TCONS_00052600.p1	OFUSG13242.1.p1
OG0007751	TCONS_00027679.p1	OFUSG19113.1.p1
OG0007752	TCONS_00020869.p1	OFUSG14080.1.p1
OG0007753	TCONS_00021657.p1	OFUSG14260.1.p1, OFUSG14259.1.p1
OG0007754	TCONS_00050991.p1	OFUSG23541.2.p2, OFUSG23541.1.p1
OG0007755	TCONS_00023536.p1, TCONS_00023573.p1	OFUSG07853.1.p1, OFUSG07853.2.p1
OG0007757	TCONS_00052660.p1	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1
OG0007759	TCONS_00014965.p1	OFUSG09907.1.p1
OG0007760	TCONS_00002867.p1	OFUSG13141.1.p1
OG0007761	TCONS_00051649.p1	OFUSG23226.1.p1
OG0007763	TCONS_00053736.p1	OFUSG13188.1.p1
OG0007764	TCONS_00028499.p1	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1
OG0007765	TCONS_00008450.p1, TCONS_00008449.p1	OFUSG04752.1.p1, OFUSG04752.2.p1
OG0007766	TCONS_00013847.p1	OFUSG10019.2.p1, OFUSG10019.1.p1
OG0007768	TCONS_00050962.p1, TCONS_00050973.p1	OFUSG23414.1.p1
OG0007769	TCONS_00013347.p1	OFUSG10116.1.p1
OG0007771	TCONS_00049529.p1	OFUSG19373.1.p1
OG0007772	TCONS_00021495.p1	OFUSG14806.1.p1
OG0007773	TCONS_00021313.p1, TCONS_00022320.p1	OFUSG05099.1.p1
OG0007774	TCONS_00055592.p1	OFUSG16284.1.p1
OG0007775	TCONS_00005585.p1	OFUSG15554.1.p1
OG0007776	TCONS_00029043.p1	OFUSG19566.2.p1, OFUSG19566.1.p1
OG0007778	TCONS_00027045.p1, TCONS_00027046.p1	OFUSG20750.1.p1, OFUSG23099.1.p1
OG0007779	TCONS_00055791.p1	OFUSG16301.1.p1
OG0007780	TCONS_00010777.p1	OFUSG11825.1.p1
OG0007781	TCONS_00011085.p1	OFUSG12252.1.p1
OG0007782	TCONS_00030973.p1	OFUSG18608.1.p1
OG0007783	TCONS_00014436.p1	OFUSG18356.1.p1
OG0007784	TCONS_00057050.p1	OFUSG04138.1.p1
OG0007785	TCONS_00048431.p1	OFUSG06327.1.p1
OG0007786	TCONS_00010304.p1	OFUSG12053.1.p1
OG0007787	TCONS_00049248.p1	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1
OG0007788	TCONS_00005604.p1	OFUSG15334.1.p1
OG0007789	TCONS_00006466.p1	OFUSG15126.1.p1
OG0007790	TCONS_00013913.p1	OFUSG10920.1.p1
OG0007791	TCONS_00046054.p1	OFUSG13381.1.p1
OG0007794	TCONS_00005639.p1	OFUSG22344.1.p1
OG0007796	TCONS_00029847.p1	OFUSG08457.1.p1
OG0007797	TCONS_00005266.p1	OFUSG15128.1.p1
OG0007798	TCONS_00035284.p1	OFUSG09670.1.p1
OG0007799	TCONS_00020335.p1	OFUSG23487.1.p1
OG0007800	TCONS_00042611.p1	OFUSG02294.2.p1, OFUSG02294.1.p1
OG0007801	TCONS_00013160.p1	OFUSG10903.1.p1
OG0007802	TCONS_00014260.p1	OFUSG19089.1.p1
OG0007803	TCONS_00011075.p1	OFUSG11295.1.p1
OG0007804	TCONS_00046880.p1, TCONS_00045601.p1	OFUSG26380.1.p1
OG0007805	TCONS_00034468.p1	OFUSG10526.1.p1
OG0007806	TCONS_00052149.p1, TCONS_00052161.p1	OFUSG26321.1.p1
OG0007807	TCONS_00027474.p1	OFUSG21236.2.p1, OFUSG21236.1.p1
OG0007808	TCONS_00048621.p1	OFUSG05690.1.p1
OG0007809	TCONS_00042854.p1	OFUSG00154.1.p1
OG0007810	TCONS_00049548.p1	OFUSG18852.1.p1
OG0007811	TCONS_00039538.p1	OFUSG20077.1.p1
OG0007812	TCONS_00019011.p1	OFUSG21342.1.p1
OG0007813	TCONS_00010597.p1	OFUSG25358.1.p1
OG0007814	TCONS_00030696.p1	OFUSG10053.1.p1
OG0007815	TCONS_00019269.p1	OFUSG17142.1.p1
OG0007816	TCONS_00051033.p1	OFUSG17687.1.p1
OG0007817	TCONS_00011643.p1	OFUSG12137.1.p1
OG0007820	TCONS_00004697.p1	OFUSG15238.1.p1
OG0007823	TCONS_00026099.p1	OFUSG18984.1.p1
OG0007824	TCONS_00022913.p1	OFUSG13800.1.p1
OG0007825	TCONS_00020063.p1	OFUSG04410.1.p1
OG0007826	TCONS_00005832.p1, TCONS_00005866.p1	OFUSG22681.1.p1
OG0007829	TCONS_00011101.p1	OFUSG21398.1.p1
OG0007830	TCONS_00020303.p1	OFUSG03916.1.p1
OG0007831	TCONS_00026164.p1	OFUSG19212.1.p1
OG0007832	TCONS_00011370.p1	OFUSG12592.1.p1
OG0007833	TCONS_00006612.p1, TCONS_00006644.p1	OFUSG22278.2.p1, OFUSG22278.1.p1
OG0007834	TCONS_00027363.p1	OFUSG05546.1.p1
OG0007835	TCONS_00052777.p1, TCONS_00052821.p1	OFUSG17500.1.p1
OG0007836	TCONS_00013500.p1	OFUSG17797.1.p1
OG0007837	TCONS_00044166.p1	OFUSG02641.1.p1, OFUSG02641.2.p1
OG0007838	TCONS_00005286.p1	OFUSG23633.1.p1
OG0007840	TCONS_00045842.p1	OFUSG12949.1.p1
OG0007841	TCONS_00031020.p1	OFUSG18201.1.p1
OG0007842	TCONS_00056322.p1, TCONS_00056383.p1	OFUSG20821.1.p1
OG0007843	TCONS_00042751.p1	OFUSG02689.1.p1
OG0007845	TCONS_00042237.p1, TCONS_00042291.p1	OFUSG11939.1.p1
OG0007846	TCONS_00030127.p1	OFUSG23209.1.p1
OG0007846	TCONS_00023853.p1	OFUSG01647.1.p1
OG0007847	TCONS_00054384.p1	OFUSG07414.1.p1
OG0007848	TCONS_00002380.p1, TCONS_00002373.p1	OFUSG00458.1.p1
OG0007849	TCONS_00002911.p1	OFUSG25057.1.p1, OFUSG25057.2.p1
OG0007857	TCONS_00041622.p1	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1
OG0007858	TCONS_00027054.p1	OFUSG19527.1.p1
OG0007859	TCONS_00054876.p1	OFUSG16552.1.p1
OG0007876	TCONS_00028254.p1, TCONS_00033136.p1, TCONS_00048789.p1	OFUSG19398.1.p1
OG0007897	TCONS_00004393.p1, TCONS_00003390.p1, TCONS_00003091.p1, TCONS_00004400.p1, TCONS_00003392.p1, TCONS_00004399.p1, TCONS_00003389.p1, TCONS_00004037.p1, TCONS_00003092.p1	OFUSG03305.1.p1, OFUSG20406.1.p1, OFUSG20400.1.p1, OFUSG20405.1.p1, OFUSG20411.1.p1, OFUSG20407.1.p1, OFUSG20412.1.p1, OFUSG24656.1.p1, OFUSG24655.1.p1, OFUSG24652.1.p1, OFUSG24657.1.p1, OFUSG24651.1.p1
OG0007907	TCONS_00011086.p1	OFUSG24344.1.p1
OG0007908	TCONS_00008952.p1	OFUSG23097.1.p1
OG0007911	TCONS_00013377.p1	OFUSG10845.1.p1
OG0007912	TCONS_00006263.p1, TCONS_00005699.p1	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1
OG0007913	TCONS_00029441.p1	OFUSG08874.1.p1
OG0007915	TCONS_00045868.p1	OFUSG13452.1.p1
OG0007916	TCONS_00001800.p1	OFUSG01725.1.p1
OG0007920	TCONS_00029346.p1	OFUSG09330.1.p1
OG0007921	TCONS_00029040.p1, TCONS_00029041.p1	OFUSG08790.1.p1
OG0007922	TCONS_00010886.p1	OFUSG22070.1.p1
OG0007924	TCONS_00029623.p1	OFUSG03613.1.p1
OG0007925	TCONS_00026279.p1	OFUSG06688.1.p1
OG0007926	TCONS_00013549.p1	OFUSG09991.1.p1
OG0007927	TCONS_00049435.p1	OFUSG06063.1.p1
OG0007928	TCONS_00048735.p1	OFUSG06656.2.p1, OFUSG06656.1.p1
OG0007929	TCONS_00019819.p1	OFUSG22970.1.p1
OG0007930	TCONS_00007184.p1	OFUSG20599.1.p1
OG0007932	TCONS_00018383.p1	OFUSG12916.1.p1
OG0007933	TCONS_00038185.p1	OFUSG00544.1.p1
OG0007934	TCONS_00020622.p1	OFUSG17387.1.p1
OG0007935	TCONS_00001797.p1	OFUSG01074.1.p1
OG0007936	TCONS_00018789.p1	OFUSG21009.1.p1
OG0007937	TCONS_00010772.p1	OFUSG11802.1.p1
OG0007938	TCONS_00048548.p1	OFUSG05621.1.p1
OG0007939	TCONS_00047821.p1	OFUSG06120.2.p1, OFUSG06120.1.p1
OG0007941	TCONS_00045262.p1	OFUSG13492.1.p1
OG0007943	TCONS_00002346.p1	OFUSG00522.1.p1
OG0007944	TCONS_00042360.p1	OFUSG03153.1.p1
OG0007945	TCONS_00015421.p1, TCONS_00016510.p1	OFUSG25427.1.p1
OG0007946	TCONS_00025570.p1	OFUSG08410.1.p1
OG0007947	TCONS_00014143.p1	OFUSG17878.1.p1
OG0007948	TCONS_00004989.p1	OFUSG22612.1.p1
OG0007949	TCONS_00046532.p1	OFUSG20947.1.p1
OG0007952	TCONS_00003580.p1	OFUSG15821.1.p1
OG0007953	TCONS_00027159.p1	OFUSG02876.1.p1
OG0007954	TCONS_00001019.p1	OFUSG00841.2.p1, OFUSG00841.1.p1
OG0007955	TCONS_00011220.p1	OFUSG11680.1.p1
OG0007956	TCONS_00028826.p1	OFUSG09627.1.p1
OG0007957	TCONS_00020530.p1	OFUSG17042.1.p1
OG0007958	TCONS_00017230.p1	OFUSG17138.1.p1
OG0007959	TCONS_00054449.p1	OFUSG17298.1.p1
OG0007960	TCONS_00037916.p1, TCONS_00037963.p1	OFUSG00808.1.p1
OG0007961	TCONS_00002148.p1, TCONS_00001323.p1	OFUSG21435.1.p1
OG0007962	TCONS_00042128.p1	OFUSG02608.1.p1
OG0007963	TCONS_00052236.p1, TCONS_00052235.p1	OFUSG16928.1.p1
OG0007964	TCONS_00012968.p1	OFUSG10554.1.p1
OG0007965	TCONS_00012868.p1	OFUSG07497.1.p1
OG0007966	TCONS_00020648.p1	OFUSG04273.1.p1
OG0007968	TCONS_00052542.p1	OFUSG07892.1.p1
OG0007969	TCONS_00054636.p1	OFUSG21474.1.p1
OG0007970	TCONS_00051156.p3	OFUSG23680.1.p1
OG0007971	TCONS_00018241.p1	OFUSG13159.1.p1
OG0007972	TCONS_00008711.p1	OFUSG05104.1.p1
OG0007973	TCONS_00010771.p1	OFUSG18662.1.p1
OG0007974	TCONS_00022218.p1	OFUSG24934.1.p1
OG0007975	TCONS_00054492.p1	OFUSG26469.1.p1
OG0007976	TCONS_00014019.p1	OFUSG11047.1.p1
OG0007977	TCONS_00012824.p1	OFUSG10084.1.p1
OG0007978	TCONS_00020830.p1	OFUSG23595.1.p1
OG0007979	TCONS_00042723.p1	OFUSG02899.1.p1
OG0007980	TCONS_00010113.p1	OFUSG11702.1.p1
OG0007981	TCONS_00004494.p1	OFUSG25033.1.p1
OG0007982	TCONS_00056241.p1, TCONS_00056252.p1, TCONS_00025370.p1, TCONS_00023993.p1	OFUSG13066.1.p1, OFUSG13066.3.p1, OFUSG13066.2.p1
OG0007984	TCONS_00021952.p1	OFUSG09870.1.p1
OG0007985	TCONS_00013490.p1	OFUSG16831.1.p1
OG0007986	TCONS_00029807.p1	OFUSG09300.1.p1
OG0007987	TCONS_00004972.p1	OFUSG24174.1.p1
OG0007988	TCONS_00009433.p1	OFUSG05086.1.p1
OG0007990	TCONS_00007374.p1	OFUSG20268.1.p1
OG0007991	TCONS_00011604.p1	OFUSG11336.1.p1
OG0007992	TCONS_00028829.p1	OFUSG08507.1.p1, OFUSG08507.3.p1, OFUSG08507.2.p1
OG0007993	TCONS_00010046.p1	OFUSG12464.1.p1
OG0007995	TCONS_00007177.p1	OFUSG06540.1.p1
OG0007996	TCONS_00006814.p1	OFUSG25545.1.p1
OG0007997	TCONS_00006382.p1	OFUSG14866.1.p1
OG0007998	TCONS_00004185.p1	OFUSG04732.1.p1
