Orthogroup	PFLAV	BRALA
OG0008877	TCONS_00002956.p1	BRALA06180
OG0008878	TCONS_00048907.p1	BRALA09412
OG0008879	TCONS_00005767.p1	BRALA06508
OG0008880	TCONS_00001123.p1	BRALA12367
OG0008881	TCONS_00056579.p1, TCONS_00056580.p1	BRALA27062
OG0008883	TCONS_00005285.p1	BRALA17730
OG0008884	TCONS_00006594.p1	BRALA02176
OG0008885	TCONS_00019636.p1	BRALA00293
OG0008886	TCONS_00023080.p1, TCONS_00023052.p1	BRALA24293, BRALA24291
OG0008888	TCONS_00012096.p1	BRALA20889
OG0008891	TCONS_00027236.p1	BRALA21419
OG0008892	TCONS_00026559.p1	BRALA11439
OG0008893	TCONS_00051925.p1	BRALA08588
OG0008894	TCONS_00023526.p1, TCONS_00003446.p1	BRALA24688
OG0008895	TCONS_00050089.p2	BRALA19863
OG0008896	TCONS_00019805.p1	BRALA03211
OG0008897	TCONS_00005212.p1	BRALA06370
OG0008898	TCONS_00020834.p1	BRALA04295
OG0008900	TCONS_00010186.p1	BRALA31034
OG0008901	TCONS_00049472.p1	BRALA20056
OG0008904	TCONS_00009953.p1	BRALA27237, BRALA23936, BRALA15845, BRALA10269, BRALA03857
OG0008907	TCONS_00014168.p1	BRALA06239
OG0008908	TCONS_00035620.p1, TCONS_00035630.p1, TCONS_00035725.p1, TCONS_00035628.p1, TCONS_00035625.p1, TCONS_00004545.p1, TCONS_00035723.p1	BRALA24124
OG0008909	TCONS_00013369.p3, TCONS_00043143.p1, TCONS_00047158.p1, TCONS_00037141.p1, TCONS_00019037.p1, TCONS_00041828.p1, TCONS_00023721.p1	BRALA29912
OG0008910	TCONS_00010401.p1	BRALA21579
OG0008911	TCONS_00048580.p1	BRALA27205
OG0008914	TCONS_00043928.p1	BRALA28778
OG0008915	TCONS_00026052.p1	BRALA21243
OG0008916	TCONS_00002032.p1	BRALA15665
OG0008917	TCONS_00006874.p1	BRALA22737
OG0008918	TCONS_00027946.p1, TCONS_00027947.p1	BRALA16541
OG0008923	TCONS_00026497.p1	BRALA24473
OG0008924	TCONS_00048434.p1	BRALA22720
OG0008925	TCONS_00049783.p1	BRALA17172, BRALA17171
OG0008926	TCONS_00021177.p1	BRALA21635
OG0008927	TCONS_00019244.p1	BRALA01077
OG0008928	TCONS_00017409.p1	BRALA01939
OG0008929	TCONS_00012209.p1	BRALA26241
OG0008931	TCONS_00046199.p1	BRALA01562
OG0008934	TCONS_00009842.p1	BRALA21575
OG0008936	TCONS_00027977.p1	BRALA21719, BRALA35448
OG0008937	TCONS_00001309.p1	BRALA27864
OG0008938	TCONS_00026251.p1	BRALA33318
OG0008940	TCONS_00004979.p1	BRALA19012
OG0008941	TCONS_00014974.p1	BRALA18433
OG0008942	TCONS_00054098.p1	BRALA24416
OG0008945	TCONS_00006429.p1	BRALA29254
OG0008946	TCONS_00043769.p1	BRALA28598
OG0008953	TCONS_00056969.p1	BRALA17142
OG0008969	TCONS_00008634.p1	BRALA03250
OG0008977	TCONS_00043743.p1	BRALA26321, BRALA12665
OG0008984	TCONS_00014191.p1, TCONS_00012532.p1	BRALA13985, BRALA23758, BRALA23760, BRALA25299
OG0008989	TCONS_00012039.p1	BRALA18029, BRALA02685, BRALA02687, BRALA20031
OG0009000	TCONS_00022084.p1	BRALA21543, BRALA29116, BRALA05868, BRALA33669, BRALA11569, BRALA19862, BRALA19853, BRALA30561, BRALA19824, BRALA32037
OG0009001	TCONS_00000345.p1, TCONS_00000344.p1, TCONS_00001451.p1, TCONS_00001476.p1, TCONS_00000339.p1	BRALA11969, BRALA24827, BRALA24830, BRALA24828, BRALA24831, BRALA19456, BRALA19049, BRALA19459
OG0009003	TCONS_00054416.p1, TCONS_00054408.p1, TCONS_00054410.p1, TCONS_00039775.p1, TCONS_00046845.p1, TCONS_00054403.p1, TCONS_00054409.p1, TCONS_00054414.p1, TCONS_00054400.p1, TCONS_00039774.p1, TCONS_00052991.p1, TCONS_00054401.p1, TCONS_00054415.p1, TCONS_00053301.p1	BRALA34754, BRALA12231
OG0009044	TCONS_00028334.p1	BRALA31022
OG0009045	TCONS_00052830.p1	BRALA09452
OG0009047	TCONS_00051479.p1, TCONS_00050068.p1	BRALA19613
OG0009048	TCONS_00010085.p1	BRALA22478
OG0009052	TCONS_00021324.p1	BRALA06022
OG0009053	TCONS_00040216.p1, TCONS_00050615.p1, TCONS_00034736.p1, TCONS_00022616.p1	BRALA00425
OG0009054	TCONS_00043933.p1	BRALA18713
OG0009055	TCONS_00022433.p1	BRALA30859, BRALA27360
OG0009056	TCONS_00009666.p1	BRALA10921, BRALA10799
OG0009057	TCONS_00015437.p1	BRALA27551
OG0009059	TCONS_00008173.p1	BRALA16515
OG0009061	TCONS_00011717.p1	BRALA22505
OG0009062	TCONS_00001328.p1, TCONS_00001330.p1	BRALA16907
OG0009063	TCONS_00012388.p1	BRALA25042
OG0009064	TCONS_00050225.p1	BRALA05527
OG0009065	TCONS_00018820.p1	BRALA25172, BRALA25171
OG0009066	TCONS_00006464.p1	BRALA29047
OG0009067	TCONS_00032720.p2	BRALA12094
OG0009069	TCONS_00015166.p1	BRALA10186
OG0009070	TCONS_00017271.p1	BRALA20738
OG0009071	TCONS_00002270.p1	BRALA27976, BRALA34842
OG0009076	TCONS_00009969.p1	BRALA22486
OG0009079	TCONS_00007568.p1	BRALA12589
OG0009079	TCONS_00008472.p1	BRALA03538, BRALA03539, BRALA32642
OG0009080	TCONS_00015275.p1	BRALA18316
OG0009082	TCONS_00055738.p1, TCONS_00055737.p1	BRALA04176
OG0009083	TCONS_00044906.p1	BRALA23740
OG0009084	TCONS_00049269.p1	BRALA15370
OG0009085	TCONS_00051025.p1	BRALA05507
OG0009086	TCONS_00030188.p1	BRALA34844
OG0009088	TCONS_00021376.p1	BRALA29900
OG0009089	TCONS_00030969.p1	BRALA03720
OG0009090	TCONS_00048330.p1	BRALA18004
OG0009091	TCONS_00013435.p1	BRALA16726
OG0009092	TCONS_00053148.p1	BRALA30142
OG0009093	TCONS_00015912.p1	BRALA10058
OG0009094	TCONS_00014339.p1, TCONS_00014328.p1	BRALA21937
OG0009095	TCONS_00008859.p1	BRALA03346
OG0009096	TCONS_00051168.p1	BRALA05732, BRALA05733
OG0009098	TCONS_00047943.p1, TCONS_00047944.p1	BRALA09387
OG0009099	TCONS_00044297.p1	BRALA23133
OG0009100	TCONS_00004996.p1	BRALA05613
OG0009102	TCONS_00055800.p1	BRALA17636, BRALA17637
OG0009105	TCONS_00009606.p1	BRALA20875
OG0009106	TCONS_00028119.p1, TCONS_00028107.p1	BRALA13469, BRALA13470
OG0009107	TCONS_00027411.p1	BRALA29623
OG0009108	TCONS_00001258.p1, TCONS_00001252.p1	BRALA03625
OG0009110	TCONS_00019984.p1	BRALA10741
OG0009111	TCONS_00024697.p1	BRALA29048
OG0009112	TCONS_00037728.p1, TCONS_00037743.p2, TCONS_00037729.p1	BRALA02215
OG0009113	TCONS_00006393.p1	BRALA34324
OG0009114	TCONS_00001709.p1	BRALA28082
OG0009115	TCONS_00053459.p1	BRALA05149
OG0009117	TCONS_00011337.p1	BRALA22488
OG0009118	TCONS_00054312.p1	BRALA05213
OG0009119	TCONS_00009042.p1	BRALA20080
OG0009120	TCONS_00028775.p1	BRALA14613
OG0009121	TCONS_00010383.p1	BRALA30881
OG0009124	TCONS_00056246.p1	BRALA20425
OG0009125	TCONS_00017341.p1	BRALA17527
OG0009126	TCONS_00049313.p1	BRALA09289
OG0009129	TCONS_00015167.p1	BRALA02651
OG0009131	TCONS_00048339.p1	BRALA35724
OG0009133	TCONS_00046700.p1	BRALA17890, BRALA17889
OG0009135	TCONS_00050274.p1	BRALA19626
OG0009136	TCONS_00009759.p1	BRALA11941
OG0009137	TCONS_00009786.p1	BRALA10897
OG0009138	TCONS_00024142.p1	BRALA35311, BRALA34689, BRALA30845, BRALA35523
OG0009139	TCONS_00003081.p1	BRALA07156, BRALA07153, BRALA07155
OG0009140	TCONS_00008834.p1	BRALA19119
OG0009141	TCONS_00038481.p1, TCONS_00038519.p1	BRALA34716
OG0009143	TCONS_00047800.p1	BRALA12756
OG0009144	TCONS_00026284.p1	BRALA16355
OG0009145	TCONS_00021917.p1	BRALA16160
OG0009148	TCONS_00046200.p1	BRALA01566
OG0009150	TCONS_00009811.p1	BRALA30166
OG0009151	TCONS_00030780.p1	BRALA06692
OG0009153	TCONS_00005042.p1	BRALA22180
OG0009154	TCONS_00020631.p1	BRALA00153
OG0009156	TCONS_00049732.p1	BRALA18998, BRALA17165
OG0009157	TCONS_00026402.p1	BRALA28876
OG0009163	TCONS_00013279.p1	BRALA25034
OG0009164	TCONS_00053640.p1	BRALA00857
OG0009165	TCONS_00043929.p1	BRALA18726
OG0009166	TCONS_00018755.p1	BRALA21167
OG0009167	TCONS_00014992.p1	BRALA10081
OG0009168	TCONS_00016563.p1	BRALA27400
OG0009169	TCONS_00027452.p1	BRALA18947
OG0009170	TCONS_00025907.p1	BRALA35292, BRALA29847
OG0009172	TCONS_00056828.p1	BRALA07436
OG0009174	TCONS_00027430.p1	BRALA16276
OG0009175	TCONS_00029460.p1	BRALA14628
OG0009178	TCONS_00049300.p1	BRALA15388
OG0009180	TCONS_00006550.p1	BRALA16224
OG0009181	TCONS_00028490.p1	BRALA13515
OG0009182	TCONS_00016686.p1	BRALA23079
OG0009183	TCONS_00056276.p1	BRALA18833
OG0009185	TCONS_00020757.p1	BRALA04149
OG0009188	TCONS_00019354.p1	BRALA18924
OG0009188	TCONS_00020227.p1	BRALA18925
OG0009190	TCONS_00003584.p1	BRALA27671
OG0009195	TCONS_00005757.p1	BRALA01482
OG0009196	TCONS_00004142.p1	BRALA11271
OG0009198	TCONS_00030869.p1	BRALA12921
OG0009198	TCONS_00026762.p1, TCONS_00002665.p1	BRALA09508
OG0009199	TCONS_00023751.p1, TCONS_00023747.p1, TCONS_00023754.p1, TCONS_00034813.p1, TCONS_00049254.p1, TCONS_00050501.p1, TCONS_00038134.p1	BRALA03072
OG0009209	TCONS_00000279.p1	BRALA18583, BRALA18581, BRALA18585, BRALA05936, BRALA09586, BRALA09588
OG0009216	TCONS_00009916.p1, TCONS_00046146.p1	BRALA30435, BRALA15135
OG0009217	TCONS_00023695.p1, TCONS_00006439.p1	BRALA25581, BRALA29700
OG0009222	TCONS_00055952.p1, TCONS_00057131.p1	BRALA04399
OG0009226	TCONS_00031096.p1	BRALA20661, BRALA20666
OG0009230	TCONS_00025166.p1, TCONS_00025164.p1, TCONS_00025170.p1, TCONS_00025165.p1, TCONS_00023778.p1, TCONS_00023777.p1	BRALA13379
OG0009231	TCONS_00012212.p1	BRALA12023
OG0009232	TCONS_00051738.p1	BRALA29290
OG0009237	TCONS_00004668.p1	BRALA35878, BRALA13172, BRALA13171, BRALA32943, BRALA26725, BRALA21341, BRALA28571, BRALA26349, BRALA25687, BRALA28572, BRALA23627, BRALA26886, BRALA24197, BRALA28574, BRALA07864
OG0009238	TCONS_00024245.p1, TCONS_00012227.p1, TCONS_00024246.p1, TCONS_00054466.p1, TCONS_00054467.p1, TCONS_00013906.p1, TCONS_00054471.p1, TCONS_00054468.p1, TCONS_00038390.p1, TCONS_00038436.p1, TCONS_00038391.p1, TCONS_00038392.p1	BRALA17944
OG0009240	TCONS_00033276.p1, TCONS_00034922.p1, TCONS_00016787.p1, TCONS_00010680.p1, TCONS_00040884.p1, TCONS_00016695.p1, TCONS_00038488.p1, TCONS_00035915.p1, TCONS_00041280.p1, TCONS_00006995.p1, TCONS_00054745.p1, TCONS_00051647.p1, TCONS_00034186.p1	BRALA02754, BRALA31949, BRALA33653
OG0009288	TCONS_00002992.p1	BRALA04717
OG0009291	TCONS_00030951.p1	BRALA34502
OG0009293	TCONS_00053390.p1	BRALA00720
OG0009294	TCONS_00038394.p1, TCONS_00055401.p1, TCONS_00016561.p1	BRALA02883
OG0009295	TCONS_00044253.p1, TCONS_00044254.p1, TCONS_00044255.p1, TCONS_00044256.p1	BRALA13989, BRALA14534, BRALA14535, BRALA26682
OG0009296	TCONS_00012735.p1, TCONS_00012733.p1, TCONS_00012734.p1	BRALA01399
OG0009298	TCONS_00001337.p1	BRALA23723
OG0009301	TCONS_00011084.p1	BRALA22294
OG0009305	TCONS_00019185.p1	BRALA00580
OG0009307	TCONS_00013711.p1	BRALA06199
OG0009309	TCONS_00056141.p1	BRALA27581
OG0009310	TCONS_00055329.p1	BRALA28856
OG0009311	TCONS_00044189.p1	BRALA19236
OG0009312	TCONS_00037090.p1	BRALA08769
OG0009313	TCONS_00013414.p1	BRALA13086
OG0009314	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1	BRALA20494
OG0009315	TCONS_00021325.p1	BRALA05899
OG0009316	TCONS_00026276.p1, TCONS_00027566.p1	BRALA21421
OG0009319	TCONS_00023187.p1, TCONS_00023316.p1, TCONS_00023623.p1, TCONS_00002451.p1, TCONS_00023182.p1, TCONS_00025025.p1, TCONS_00023181.p1, TCONS_00023180.p1, TCONS_00025023.p1	BRALA24040
OG0009320	TCONS_00001196.p1	BRALA01411, BRALA28204
OG0009321	TCONS_00004702.p1	BRALA33808, BRALA32523
OG0009322	TCONS_00014652.p1	BRALA18442
OG0009324	TCONS_00010748.p1	BRALA25006
OG0009327	TCONS_00037488.p1	BRALA08860
OG0009328	TCONS_00010978.p1	BRALA21473
OG0009330	TCONS_00047293.p1	BRALA05280
OG0009333	TCONS_00049685.p1	BRALA18981
OG0009334	TCONS_00024538.p1, TCONS_00024515.p2, TCONS_00024517.p1	BRALA34146
OG0009335	TCONS_00052967.p1	BRALA00728
OG0009336	TCONS_00043640.p1, TCONS_00043610.p1	BRALA11823
OG0009337	TCONS_00045352.p1	BRALA14576
OG0009338	TCONS_00041587.p1	BRALA16943
OG0009340	TCONS_00029651.p1	BRALA16605
OG0009341	TCONS_00001125.p1	BRALA23710
OG0009343	TCONS_00049629.p1	BRALA18002
OG0009345	TCONS_00056697.p1	BRALA10703
OG0009348	TCONS_00005302.p1	BRALA17757, BRALA17756
OG0009349	TCONS_00057140.p1	BRALA07395
OG0009350	TCONS_00048167.p1	BRALA17314
OG0009351	TCONS_00056084.p1	BRALA14548
OG0009352	TCONS_00027639.p1	BRALA16377
OG0009353	TCONS_00031070.p1	BRALA03889
OG0009354	TCONS_00009019.p1	BRALA26573
OG0009358	TCONS_00056291.p1	BRALA07358
OG0009360	TCONS_00010463.p1	BRALA26256
OG0009361	TCONS_00004277.p1	BRALA06923
OG0009363	TCONS_00006470.p1	BRALA22159
OG0009365	TCONS_00019249.p1	BRALA07994
OG0009368	TCONS_00044315.p1, TCONS_00015107.p1	BRALA20611
OG0009369	TCONS_00048163.p1	BRALA12716
OG0009370	TCONS_00010207.p1	BRALA03320
OG0009372	TCONS_00020285.p1, TCONS_00020296.p1, TCONS_00020286.p1	BRALA15777
OG0009374	TCONS_00002869.p1	BRALA25382, BRALA25380
OG0009375	TCONS_00014803.p1	BRALA10012
OG0009377	TCONS_00016120.p1	BRALA35571, BRALA18371
OG0009378	TCONS_00013095.p1	BRALA15787
OG0009380	TCONS_00019783.p1	BRALA26586
OG0009383	TCONS_00008333.p1	BRALA17628
OG0009384	TCONS_00022443.p1	BRALA13652
OG0009385	TCONS_00006159.p1, TCONS_00006139.p1	BRALA17721
OG0009388	TCONS_00027569.p1, TCONS_00027570.p1	BRALA33919, BRALA33489
OG0009389	TCONS_00027138.p1	BRALA16747
OG0009390	TCONS_00043724.p1	BRALA28964
OG0009393	TCONS_00014236.p1	BRALA23028
OG0009394	TCONS_00014951.p1	BRALA02911
OG0009395	TCONS_00041597.p1	BRALA08280
OG0009396	TCONS_00051298.p1, TCONS_00051285.p1, TCONS_00017389.p1	BRALA09780
OG0009397	TCONS_00007808.p1, TCONS_00007821.p1	BRALA16936, BRALA03446, BRALA16937
OG0009399	TCONS_00040519.p1	BRALA12180
OG0009400	TCONS_00022165.p1	BRALA13658
OG0009401	TCONS_00025939.p1	BRALA27590
OG0009402	TCONS_00028280.p1, TCONS_00028282.p1	BRALA26570
OG0009404	TCONS_00000426.p1	BRALA27515
OG0009405	TCONS_00028168.p1	BRALA13525
OG0009406	TCONS_00043926.p1	BRALA18721
OG0009407	TCONS_00013453.p1	BRALA34751
OG0009408	TCONS_00006494.p1	BRALA28426, BRALA33119
OG0009409	TCONS_00026150.p1	BRALA21694
OG0009410	TCONS_00049551.p1	BRALA18958
OG0009413	TCONS_00050682.p1, TCONS_00050680.p1	BRALA26269
OG0009415	TCONS_00042519.p1	BRALA11437
OG0009421	TCONS_00053008.p1	BRALA01104
OG0009422	TCONS_00036274.p1	BRALA28798, BRALA28797, BRALA02749, BRALA35719
OG0009422	TCONS_00022253.p1	BRALA31614
OG0009425	TCONS_00026167.p1	BRALA27928
OG0009426	TCONS_00010817.p1	BRALA26243
OG0009427	TCONS_00017080.p1	BRALA13784
OG0009430	TCONS_00025971.p1	BRALA11504
OG0009434	TCONS_00005797.p1, TCONS_00005812.p1	BRALA29421
OG0009436	TCONS_00028623.p1	BRALA08355
OG0009440	TCONS_00011401.p1	BRALA17775
OG0009443	TCONS_00010737.p1	BRALA15805
OG0009448	TCONS_00005744.p1, TCONS_00006854.p1	BRALA17710
OG0009449	TCONS_00042092.p1	BRALA26985
OG0009452	TCONS_00018318.p1	BRALA13295
OG0009455	TCONS_00027364.p1	BRALA24025
OG0009472	TCONS_00050735.p1	BRALA14356
OG0009474	TCONS_00004837.p1, TCONS_00004859.p1	BRALA00360
OG0009475	TCONS_00011331.p1	BRALA24269, BRALA01563, BRALA15518
OG0009475	TCONS_00011330.p1, TCONS_00011328.p1	BRALA33924
OG0009483	TCONS_00008076.p1	BRALA12485
OG0009485	TCONS_00013378.p1	BRALA25036
OG0009490	TCONS_00005658.p1	BRALA29264, BRALA26538, BRALA30135, BRALA19153, BRALA08672, BRALA30220, BRALA04114, BRALA29260, BRALA10495
OG0009492	TCONS_00049462.p1	BRALA12780
OG0009495	TCONS_00000737.p1	BRALA34569
OG0009497	TCONS_00054591.p1	BRALA00872
OG0009543	TCONS_00006233.p1	BRALA24262
OG0009548	TCONS_00030272.p1	BRALA03623
OG0009552	TCONS_00013428.p1	BRALA25352
OG0009554	TCONS_00029412.p1	BRALA16588
OG0009555	TCONS_00007140.p1	BRALA15563, BRALA20122, BRALA07855
OG0009562	TCONS_00013808.p1	BRALA11234
OG0009563	TCONS_00004635.p1, TCONS_00004647.p1	BRALA32044, BRALA17762
OG0009567	TCONS_00047434.p1	BRALA24568, BRALA19765
OG0009568	TCONS_00015124.p1	BRALA21809
OG0009569	TCONS_00051932.p1, TCONS_00051931.p1, TCONS_00005391.p1, TCONS_00005413.p1, TCONS_00006664.p1, TCONS_00005414.p1	BRALA10036
OG0009570	TCONS_00049700.p1	BRALA20437
OG0009571	TCONS_00005239.p1, TCONS_00005237.p1	BRALA16630
OG0009576	TCONS_00012581.p1	BRALA18641
OG0009578	TCONS_00054488.p1	BRALA00721
OG0009579	TCONS_00050221.p1	BRALA18808
OG0009580	TCONS_00038340.p1	BRALA01410, BRALA29732
OG0009581	TCONS_00040215.p1, TCONS_00025598.p1, TCONS_00044573.p1	BRALA28637
OG0009582	TCONS_00006474.p1	BRALA06697, BRALA27235
OG0009583	TCONS_00019254.p1	BRALA04506
OG0009584	TCONS_00027453.p1	BRALA23633
OG0009585	TCONS_00010247.p1	BRALA34076
OG0009586	TCONS_00044155.p1	BRALA26325
OG0009587	TCONS_00013380.p1	BRALA11199, BRALA11201
OG0009589	TCONS_00054589.p1	BRALA24787, BRALA24786, BRALA24785
OG0009590	TCONS_00048115.p1	BRALA06074
OG0009595	TCONS_00056591.p1	BRALA04626
OG0009597	TCONS_00020866.p1	BRALA17876
OG0009598	TCONS_00054620.p1, TCONS_00054696.p1	BRALA05281
OG0009599	TCONS_00000600.p1	BRALA18841
OG0009601	TCONS_00022740.p1	BRALA14238
OG0009603	TCONS_00011637.p1	BRALA10895
OG0009605	TCONS_00038847.p1	BRALA26883, BRALA15587, BRALA05622
OG0009605	TCONS_00051873.p1, TCONS_00035878.p1	BRALA07393
OG0009607	TCONS_00009849.p1	BRALA20897
OG0009608	TCONS_00047605.p1, TCONS_00056976.p1	BRALA04994
OG0009609	TCONS_00007618.p1	BRALA19980, BRALA22315
OG0009610	TCONS_00032483.p1, TCONS_00032478.p1	BRALA00421
OG0009611	TCONS_00028496.p1	BRALA31021
OG0009612	TCONS_00043450.p1	BRALA22746
OG0009613	TCONS_00046694.p1	BRALA06568, BRALA23032
OG0009618	TCONS_00001447.p1	BRALA19058, BRALA19057
OG0009620	TCONS_00010985.p1	BRALA10800, BRALA10922
OG0009621	TCONS_00017590.p1	BRALA13785
OG0009622	TCONS_00001015.p1	BRALA18840
OG0009624	TCONS_00055680.p1	BRALA10713
OG0009625	TCONS_00003020.p1	BRALA04882
OG0009627	TCONS_00048118.p1	BRALA15325
OG0009631	TCONS_00035944.p1, TCONS_00035949.p1	BRALA27910
OG0009632	TCONS_00025131.p1, TCONS_00025666.p1, TCONS_00025704.p1, TCONS_00025713.p1, TCONS_00024285.p2, TCONS_00045584.p2, TCONS_00025689.p1, TCONS_00000175.p1, TCONS_00023675.p3, TCONS_00025706.p2, TCONS_00024469.p2, TCONS_00025654.p2, TCONS_00046688.p2	BRALA17337, BRALA28127, BRALA13725
OG0009633	TCONS_00040418.p1	BRALA29059
OG0009635	TCONS_00021087.p1	BRALA11566
OG0009636	TCONS_00027039.p1	BRALA25842
OG0009637	TCONS_00021830.p1	BRALA06100, BRALA17683
OG0009638	TCONS_00055029.p1	BRALA24897
OG0009639	TCONS_00006221.p1	BRALA07241
OG0009640	TCONS_00042167.p1	BRALA15950
OG0009643	TCONS_00026518.p1	BRALA13667, BRALA00185, BRALA03168
OG0009645	TCONS_00044916.p1	BRALA21281
OG0009647	TCONS_00015215.p1	BRALA21789
OG0009648	TCONS_00046655.p1	BRALA01878
OG0009649	TCONS_00011457.p1	BRALA29136
OG0009650	TCONS_00007115.p1	BRALA03440
OG0009652	TCONS_00011579.p1	BRALA26144
OG0009653	TCONS_00022229.p1	BRALA16250
OG0009655	TCONS_00012208.p1	BRALA26112
OG0009656	TCONS_00015905.p1	BRALA18470
OG0009661	TCONS_00013897.p1	BRALA01687
OG0009663	TCONS_00048859.p1	BRALA17217
OG0009665	TCONS_00042395.p1	BRALA23276
OG0009667	TCONS_00030089.p1, TCONS_00030088.p1	BRALA25222, BRALA27348, BRALA29853, BRALA10134, BRALA34281, BRALA19580
OG0009668	TCONS_00000776.p1	BRALA26181, BRALA26182, BRALA26180, BRALA21137
OG0009669	TCONS_00043517.p1	BRALA12668
OG0009670	TCONS_00010473.p1	BRALA13322, BRALA13323
OG0009673	TCONS_00022510.p1	BRALA06171
OG0009674	TCONS_00024874.p1, TCONS_00024851.p1, TCONS_00024875.p1	BRALA03030
OG0009676	TCONS_00009332.p1	BRALA29430
OG0009677	TCONS_00056962.p1	BRALA23197
OG0009678	TCONS_00054523.p1	BRALA01375
OG0009679	TCONS_00054342.p1	BRALA05040
OG0009680	TCONS_00054295.p1	BRALA05256
OG0009681	TCONS_00014208.p1	BRALA06256
OG0009683	TCONS_00010399.p1	BRALA17382
OG0009684	TCONS_00001159.p1, TCONS_00001152.p1	BRALA18803
OG0009685	TCONS_00027105.p1	BRALA29713
OG0009691	TCONS_00005996.p1	BRALA24238
OG0009695	TCONS_00049727.p1	BRALA22721
OG0009700	TCONS_00047795.p1	BRALA21855, BRALA18054
OG0009707	TCONS_00053837.p1	BRALA01223
OG0009723	TCONS_00010647.p1	BRALA20879
OG0009724	TCONS_00011582.p1, TCONS_00002617.p1, TCONS_00002618.p1	BRALA28169, BRALA08307
OG0009737	TCONS_00009040.p1	BRALA16493, BRALA16498
OG0009739	TCONS_00053203.p1, TCONS_00015572.p1	BRALA21313, BRALA18394
OG0009743	TCONS_00004232.p1	BRALA05484
OG0009750	TCONS_00017977.p1, TCONS_00046551.p1, TCONS_00025496.p1, TCONS_00049447.p1	BRALA33505, BRALA30483, BRALA26272, BRALA17245, BRALA31728, BRALA34228
OG0009751	TCONS_00006639.p1, TCONS_00005497.p1	BRALA29030, BRALA33193
OG0009753	TCONS_00005051.p1	BRALA07043, BRALA23653, BRALA07042
OG0009753	TCONS_00004256.p1, TCONS_00004257.p1, TCONS_00004255.p1	BRALA18236
OG0009754	TCONS_00008746.p1	BRALA35792
OG0009754	TCONS_00033364.p1, TCONS_00033357.p1	BRALA34092
OG0009756	TCONS_00053838.p1	BRALA19724, BRALA26263, BRALA07633, BRALA01513, BRALA17305
OG0009758	TCONS_00035507.p2, TCONS_00049993.p1, TCONS_00044628.p1, TCONS_00049992.p1, TCONS_00035514.p1, TCONS_00026639.p1, TCONS_00026641.p1, TCONS_00026646.p1	BRALA18170, BRALA20278, BRALA20282
OG0009762	TCONS_00012659.p1	BRALA13113
OG0009767	TCONS_00034034.p1	BRALA20400
OG0009839	TCONS_00001199.p1, TCONS_00044875.p1, TCONS_00041978.p1	BRALA33137, BRALA28616
OG0009843	TCONS_00055331.p1	BRALA17152
OG0009852	TCONS_00045500.p1	BRALA16230
OG0009853	TCONS_00030828.p1	BRALA03589
OG0009854	TCONS_00027680.p1	BRALA31256
OG0009862	TCONS_00012409.p1	BRALA06334
OG0009863	TCONS_00009324.p1	BRALA13972, BRALA29416
OG0009864	TCONS_00005025.p1	BRALA22303
OG0009866	TCONS_00031335.p1	BRALA03604
OG0009867	TCONS_00028318.p1	BRALA08410
OG0009868	TCONS_00054249.p1	BRALA05252
OG0009870	TCONS_00027247.p1	BRALA29388
OG0009873	TCONS_00020494.p1	BRALA00413
OG0009877	TCONS_00043684.p1	BRALA11895
OG0009878	TCONS_00013140.p1	BRALA10413
OG0009879	TCONS_00026473.p1	BRALA24470
OG0009882	TCONS_00012205.p1	BRALA17808
OG0009883	TCONS_00005434.p1	BRALA22200
OG0009886	TCONS_00026290.p1	BRALA34039, BRALA34492
OG0009887	TCONS_00012554.p1	BRALA23467
OG0009888	TCONS_00002760.p1, TCONS_00002761.p1	BRALA18536
OG0009889	TCONS_00023730.p1, TCONS_00023725.p1	BRALA17810
OG0009890	TCONS_00028917.p1	BRALA16602
OG0009891	TCONS_00012914.p1	BRALA06399
OG0009893	TCONS_00024355.p1, TCONS_00025850.p1	BRALA30647
OG0009894	TCONS_00056043.p1, TCONS_00057277.p1	BRALA01812, BRALA01811
OG0009895	TCONS_00054902.p1	BRALA09176
OG0009896	TCONS_00012570.p1	BRALA11236
OG0009897	TCONS_00018759.p1	BRALA09639
OG0009899	TCONS_00010193.p1, TCONS_00010191.p1	BRALA26149
OG0009900	TCONS_00054991.p1	BRALA03148
OG0009901	TCONS_00048923.p1	BRALA25659
OG0009902	TCONS_00038341.p1, TCONS_00038376.p1	BRALA08019
OG0009908	TCONS_00010254.p1	BRALA20018
OG0009909	TCONS_00011198.p1	BRALA12033
OG0009910	TCONS_00012661.p1	BRALA02819
OG0009911	TCONS_00051118.p1	BRALA05445
OG0009912	TCONS_00014195.p1	BRALA35175
OG0009913	TCONS_00015521.p1	BRALA31424
OG0009915	TCONS_00006696.p1, TCONS_00006691.p1	BRALA34267, BRALA24259
OG0009920	TCONS_00024325.p1	BRALA18486
OG0009922	TCONS_00030327.p1	BRALA17962
OG0009926	TCONS_00016239.p1	BRALA35838
OG0009927	TCONS_00022488.p1	BRALA05891
OG0009928	TCONS_00015504.p1, TCONS_00015505.p1	BRALA06775
OG0009929	TCONS_00004733.p1	BRALA23572
OG0009931	TCONS_00031031.p1	BRALA19601, BRALA03772
OG0009934	TCONS_00031927.p1, TCONS_00031950.p1	BRALA07727, BRALA07728, BRALA07726
OG0009935	TCONS_00028155.p1	BRALA22860
