Orthogroup	PFLAV	DROME
OG0007412	TCONS_00000425.p1	DROME16298
OG0007413	TCONS_00055344.p1	DROME04023
OG0007414	TCONS_00053253.p1	DROME09035, DROME09036
OG0007416	TCONS_00044268.p1, TCONS_00042872.p1	DROME19013, DROME13286
OG0007417	TCONS_00004580.p1	DROME06465
OG0007418	TCONS_00004974.p1	DROME19454, DROME19453
OG0007419	TCONS_00012322.p1	DROME15814
OG0007421	TCONS_00056604.p1, TCONS_00056597.p1	DROME18796
OG0007422	TCONS_00011395.p1	DROME18166, DROME18165
OG0007423	TCONS_00013868.p1	DROME21225
OG0007424	TCONS_00013473.p1	DROME15021
OG0007425	TCONS_00043934.p1	DROME18621
OG0007427	TCONS_00027248.p1	DROME13387
OG0007431	TCONS_00020262.p1	DROME18094
OG0007432	TCONS_00051328.p1, TCONS_00051420.p3	DROME11099
OG0007433	TCONS_00019250.p1	DROME15002, DROME15003
OG0007438	TCONS_00025516.p1	DROME05724
OG0007439	TCONS_00016765.p1, TCONS_00016766.p1	DROME11359
OG0007442	TCONS_00053552.p1	DROME17214
OG0007445	TCONS_00001021.p1	DROME12184, DROME12185
OG0007446	TCONS_00005993.p1	DROME18838
OG0007450	TCONS_00012170.p1	DROME18174
OG0007451	TCONS_00020489.p1	DROME01044
OG0007452	TCONS_00043752.p1	DROME05562
OG0007453	TCONS_00015079.p1	DROME08632, DROME08631
OG0007454	TCONS_00022466.p1	DROME01936
OG0007455	TCONS_00001304.p1	DROME05407
OG0007456	TCONS_00017386.p1	DROME08553
OG0007457	TCONS_00027985.p1	DROME09037
OG0007458	TCONS_00054268.p1	DROME06115
OG0007459	TCONS_00011184.p1	DROME15675
OG0007460	TCONS_00011173.p1	DROME11931
OG0007461	TCONS_00011136.p1	DROME04326
OG0007462	TCONS_00004455.p1	DROME09094
OG0007463	TCONS_00023049.p1	DROME11508
OG0007472	TCONS_00027881.p1	DROME12085
OG0007473	TCONS_00056776.p2	DROME00942
OG0007476	TCONS_00053493.p1	DROME01998
OG0007477	TCONS_00055325.p1	DROME18579
OG0007478	TCONS_00006303.p1	DROME11578
OG0007480	TCONS_00027117.p1	DROME01310
OG0007481	TCONS_00006126.p1	DROME06787
OG0007482	TCONS_00050546.p1	DROME19386
OG0007483	TCONS_00017917.p1	DROME16379
OG0007484	TCONS_00011058.p1	DROME13008
OG0007488	TCONS_00056102.p1	DROME15720
OG0007491	TCONS_00026008.p1, TCONS_00026018.p1	DROME16108
OG0007492	TCONS_00010188.p1	DROME03070
OG0007495	TCONS_00003309.p1	DROME21169
OG0007496	TCONS_00003618.p1	DROME02361
OG0007498	TCONS_00046777.p1	DROME07302
OG0007499	TCONS_00011333.p1	DROME15554
OG0007501	TCONS_00037490.p1	DROME05481
OG0007503	TCONS_00021620.p1	DROME05006
OG0007504	TCONS_00013281.p1, TCONS_00013301.p1	DROME09511
OG0007507	TCONS_00011576.p1	DROME07477, DROME07281
OG0007508	TCONS_00015471.p1	DROME11676, DROME11677
OG0007509	TCONS_00054447.p1	DROME00425, DROME08833
OG0007510	TCONS_00018393.p1	DROME16224
OG0007515	TCONS_00054371.p1	DROME00112
OG0007517	TCONS_00024868.p1, TCONS_00024847.p1, TCONS_00024869.p1	DROME17380, DROME17379
OG0007518	TCONS_00049603.p1	DROME00450
OG0007519	TCONS_00045536.p1	DROME11576
OG0007522	TCONS_00037019.p1	DROME12681, DROME06917
OG0007525	TCONS_00053226.p1	DROME18795
OG0007527	TCONS_00020697.p1	DROME11575
OG0007531	TCONS_00028954.p1	DROME18150
OG0007533	TCONS_00027040.p1	DROME10145
OG0007539	TCONS_00005577.p1, TCONS_00021897.p1	DROME18639
OG0007586	TCONS_00049145.p1	DROME07523
OG0007589	TCONS_00041793.p1	DROME13237
OG0007590	TCONS_00026992.p1, TCONS_00025959.p1, TCONS_00026995.p1	DROME16134
OG0007591	TCONS_00002544.p1	DROME03303
OG0007592	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1	DROME04907
OG0007597	TCONS_00056560.p1	DROME11734
OG0007605	TCONS_00010403.p1	DROME04308
OG0007610	TCONS_00049691.p1	DROME11054, DROME13702
OG0007613	TCONS_00053626.p1	DROME00786
OG0007615	TCONS_00049219.p1	DROME16992
OG0007616	TCONS_00045337.p1	DROME01134
OG0007619	TCONS_00051121.p1	DROME13917
OG0007621	TCONS_00042782.p1	DROME07475
OG0007624	TCONS_00000852.p1	DROME22076
OG0007626	TCONS_00022439.p1	DROME17034
OG0007630	TCONS_00022042.p1	DROME01630
OG0007633	TCONS_00019502.p1	DROME21858
OG0007634	TCONS_00031483.p1	DROME03086
OG0007638	TCONS_00048910.p1	DROME04531
OG0007642	TCONS_00015833.p1, TCONS_00020704.p1	DROME19922, DROME10802
OG0007645	TCONS_00013025.p1	DROME19485
OG0007646	TCONS_00044005.p1	DROME01727
OG0007647	TCONS_00056859.p1	DROME12776, DROME12777
OG0007648	TCONS_00001270.p1	DROME10644
OG0007649	TCONS_00026433.p1	DROME07677
OG0007650	TCONS_00015610.p1	DROME06961
OG0007651	TCONS_00056695.p1, TCONS_00009716.p1	DROME09521
OG0007656	TCONS_00048545.p1	DROME19669
OG0007657	TCONS_00036175.p1	DROME21498
OG0007660	TCONS_00015904.p1	DROME02310, DROME02307
OG0007662	TCONS_00010765.p1	DROME00293
OG0007663	TCONS_00054988.p1	DROME19396
OG0007666	TCONS_00014134.p1	DROME13925
OG0007667	TCONS_00004476.p1	DROME01143
OG0007668	TCONS_00005532.p1	DROME16715, DROME16716, DROME16714
OG0007671	TCONS_00044650.p1	DROME08426, DROME08427
OG0007673	TCONS_00045388.p1	DROME03587
OG0007676	TCONS_00016320.p1	DROME19677
OG0007677	TCONS_00016523.p1	DROME12187
OG0007680	TCONS_00027847.p1	DROME12223, DROME20813
OG0007685	TCONS_00011974.p1	DROME08699
OG0007686	TCONS_00009166.p1	DROME05296
OG0007687	TCONS_00012619.p1	DROME05239
OG0007690	TCONS_00025906.p1	DROME19805
OG0007691	TCONS_00045076.p1	DROME05660
OG0007695	TCONS_00016848.p1	DROME08604
OG0007696	TCONS_00048269.p1	DROME07818, DROME07817
OG0007698	TCONS_00027879.p1	DROME06524
OG0007701	TCONS_00006365.p1	DROME20491
OG0007702	TCONS_00022997.p1	DROME04524
OG0007703	TCONS_00030277.p1	DROME09613
OG0007706	TCONS_00013018.p1	DROME15325
OG0007708	TCONS_00056281.p1	DROME19898
OG0007709	TCONS_00033233.p1	DROME13180
OG0007712	TCONS_00027070.p1	DROME00072
OG0007713	TCONS_00056171.p1	DROME08102
OG0007714	TCONS_00044242.p1	DROME18732, DROME18731
OG0007715	TCONS_00005015.p1	DROME00231
OG0007717	TCONS_00020795.p1	DROME14273
OG0007719	TCONS_00051886.p1	DROME08626
OG0007722	TCONS_00029664.p1	DROME05973
OG0007729	TCONS_00008094.p1	DROME13937
OG0007732	TCONS_00027259.p1	DROME15276
OG0007733	TCONS_00041133.p1, TCONS_00038935.p1	DROME02381
OG0007736	TCONS_00006108.p1	DROME02622
OG0007738	TCONS_00039489.p1	DROME11307
OG0007739	TCONS_00001041.p1	DROME03472
OG0007743	TCONS_00004286.p1	DROME21252
OG0007744	TCONS_00047303.p1	DROME03287
OG0007746	TCONS_00011182.p1	DROME15467
OG0007749	TCONS_00049303.p1	DROME11919
OG0007750	TCONS_00052600.p1	DROME14153
OG0007751	TCONS_00027679.p1	DROME07969
OG0007752	TCONS_00020869.p1	DROME19902
OG0007754	TCONS_00050991.p1	DROME10213
OG0007756	TCONS_00010764.p1	DROME19305, DROME19304
OG0007758	TCONS_00048344.p1	DROME17216
OG0007759	TCONS_00014965.p1	DROME02749
OG0007760	TCONS_00002867.p1	DROME07190
OG0007761	TCONS_00051649.p1	DROME12840
OG0007763	TCONS_00053736.p1	DROME09941
OG0007766	TCONS_00013847.p1	DROME01672
OG0007767	TCONS_00052065.p1, TCONS_00052071.p1	DROME15596
OG0007768	TCONS_00050962.p1, TCONS_00050973.p1	DROME03522
OG0007772	TCONS_00021495.p1	DROME12007
OG0007773	TCONS_00021313.p1, TCONS_00022320.p1	DROME08270
OG0007774	TCONS_00055592.p1	DROME12031
OG0007779	TCONS_00055791.p1	DROME02843
OG0007781	TCONS_00011085.p1	DROME18077
OG0007782	TCONS_00030973.p1	DROME19324
OG0007783	TCONS_00014436.p1	DROME03858
OG0007784	TCONS_00057050.p1	DROME13437
OG0007786	TCONS_00010304.p1	DROME18638
OG0007787	TCONS_00049248.p1	DROME03884, DROME03887, DROME03885
OG0007790	TCONS_00013913.p1	DROME12339
OG0007798	TCONS_00035284.p1	DROME15483
OG0007799	TCONS_00020335.p1	DROME16355
OG0007800	TCONS_00042611.p1	DROME01328
OG0007803	TCONS_00011075.p1	DROME02406
OG0007805	TCONS_00034468.p1	DROME01226
OG0007807	TCONS_00027474.p1	DROME02602, DROME02603
OG0007809	TCONS_00042854.p1	DROME03461
OG0007810	TCONS_00049548.p1	DROME06120
OG0007811	TCONS_00039538.p1	DROME12619
OG0007812	TCONS_00019011.p1	DROME15163
OG0007813	TCONS_00010597.p1	DROME14956
OG0007814	TCONS_00030696.p1	DROME20150, DROME13529
OG0007816	TCONS_00051033.p1	DROME17032
OG0007823	TCONS_00026099.p1	DROME13489
OG0007825	TCONS_00020063.p1	DROME02964
OG0007827	TCONS_00003607.p1	DROME12150
OG0007829	TCONS_00011101.p1	DROME12217
OG0007830	TCONS_00020303.p1	DROME18766
OG0007831	TCONS_00026164.p1	DROME00843
OG0007833	TCONS_00006612.p1, TCONS_00006644.p1	DROME06789, DROME06790
OG0007835	TCONS_00052777.p1, TCONS_00052821.p1	DROME08087
OG0007838	TCONS_00005286.p1	DROME15578
OG0007840	TCONS_00045842.p1	DROME16035
OG0007841	TCONS_00031020.p1	DROME11786
OG0007843	TCONS_00042751.p1	DROME21223
OG0007846	TCONS_00023853.p1	DROME18574
OG0007848	TCONS_00002380.p1, TCONS_00002373.p1	DROME09406
OG0007850	TCONS_00051270.p1, TCONS_00050100.p1	DROME17217
OG0007851	TCONS_00007485.p1	DROME03473
OG0007858	TCONS_00027054.p1	DROME07490
OG0007911	TCONS_00013377.p1	DROME01183
OG0007913	TCONS_00029441.p1	DROME10986
OG0007918	TCONS_00015815.p1	DROME12221
OG0007929	TCONS_00019819.p1	DROME20970
OG0007932	TCONS_00018383.p1	DROME04704
OG0007935	TCONS_00001797.p1	DROME05405
OG0007937	TCONS_00010772.p1	DROME14062
OG0007941	TCONS_00045262.p1	DROME01234
OG0007943	TCONS_00002346.p1	DROME21368
OG0007947	TCONS_00014143.p1	DROME10269
OG0007948	TCONS_00004989.p1	DROME14592
OG0007949	TCONS_00046532.p1	DROME00508
OG0007952	TCONS_00003580.p1	DROME20239
OG0007953	TCONS_00027159.p1	DROME09819
OG0007955	TCONS_00011220.p1	DROME02061
OG0007956	TCONS_00028826.p1	DROME04763, DROME04764
OG0007957	TCONS_00020530.p1	DROME16988
OG0007958	TCONS_00017230.p1	DROME07369
OG0007962	TCONS_00042128.p1	DROME13835
OG0007964	TCONS_00012968.p1	DROME15489
OG0007966	TCONS_00020648.p1	DROME06982
OG0007968	TCONS_00052542.p1	DROME08366
OG0007969	TCONS_00054636.p1	DROME08603
OG0007971	TCONS_00018241.p1	DROME02958
OG0007972	TCONS_00008711.p1	DROME05655
OG0007975	TCONS_00054492.p1	DROME08774
OG0007976	TCONS_00014019.p1	DROME09395
OG0007978	TCONS_00020830.p1	DROME15288
OG0007979	TCONS_00042723.p1	DROME02018
OG0007980	TCONS_00010113.p1	DROME18856
OG0007984	TCONS_00021952.p1	DROME12797
OG0007986	TCONS_00029807.p1	DROME01126
OG0007990	TCONS_00007374.p1	DROME02537
OG0007991	TCONS_00011604.p1	DROME15771
OG0007993	TCONS_00010046.p1	DROME19632
OG0007996	TCONS_00006814.p1	DROME19142
OG0007997	TCONS_00006382.p1	DROME05664
OG0007999	TCONS_00056652.p1	DROME10618
OG0008000	TCONS_00046590.p1, TCONS_00046561.p1	DROME08107
OG0008002	TCONS_00017530.p1	DROME16335
OG0008003	TCONS_00050420.p1	DROME00766, DROME00767
OG0008007	TCONS_00053190.p1	DROME11844
OG0008008	TCONS_00013247.p1	DROME15850
OG0008009	TCONS_00033031.p1, TCONS_00033501.p1	DROME15050
OG0008011	TCONS_00049252.p1	DROME08106
OG0008013	TCONS_00055292.p1	DROME19871
OG0008020	TCONS_00012138.p1	DROME08219
OG0008023	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1	DROME07714
OG0008025	TCONS_00012859.p1	DROME11023, DROME11024
OG0008027	TCONS_00011108.p1	DROME14280
OG0008028	TCONS_00016871.p1	DROME00865
OG0008030	TCONS_00006069.p1	DROME05451
OG0008031	TCONS_00043800.p1	DROME00893
OG0008036	TCONS_00013040.p1	DROME14879
OG0008038	TCONS_00047578.p1	DROME21413
OG0008041	TCONS_00049755.p1	DROME15272
OG0008042	TCONS_00055353.p1	DROME14442, DROME14443, DROME14441
OG0008046	TCONS_00008381.p1	DROME04953
OG0008049	TCONS_00005114.p1	DROME06428
OG0008050	TCONS_00052721.p1	DROME04442
OG0008051	TCONS_00014584.p1	DROME02747
OG0008053	TCONS_00025511.p1	DROME01291
OG0008055	TCONS_00048233.p1	DROME03088
OG0008056	TCONS_00020391.p1	DROME02535
OG0008062	TCONS_00016900.p1	DROME17709
OG0008063	TCONS_00023124.p1	DROME08157
OG0008067	TCONS_00046780.p1	DROME19730, DROME19732, DROME19731
OG0008068	TCONS_00043977.p1	DROME01969
OG0008069	TCONS_00054208.p1	DROME20009
OG0008071	TCONS_00053525.p1	DROME09459, DROME16653
OG0008075	TCONS_00043488.p1	DROME11758
OG0008079	TCONS_00050833.p1	DROME10112
OG0008080	TCONS_00036084.p1	DROME01083
OG0008081	TCONS_00007371.p1	DROME09031
OG0008082	TCONS_00017327.p1, TCONS_00016849.p1	DROME14554
OG0008087	TCONS_00020564.p1	DROME09309, DROME09310
OG0008091	TCONS_00005043.p1	DROME00222
OG0008092	TCONS_00023028.p1, TCONS_00023016.p1	DROME20980, DROME20979
OG0008094	TCONS_00049074.p1	DROME08591
OG0008100	TCONS_00036085.p1	DROME19462
OG0008103	TCONS_00010757.p1	DROME10134
OG0008104	TCONS_00027076.p1	DROME08058
OG0008105	TCONS_00010922.p1	DROME14648
OG0008106	TCONS_00047563.p1	DROME10011
OG0008107	TCONS_00002769.p1	DROME05339
OG0008108	TCONS_00020693.p1, TCONS_00014257.p1	DROME01195, DROME01194
OG0008110	TCONS_00050270.p1	DROME00054
OG0008113	TCONS_00019862.p1	DROME10166
OG0008115	TCONS_00009612.p1	DROME18541, DROME18542, DROME01751
OG0008117	TCONS_00014749.p1	DROME00477
OG0008120	TCONS_00000635.p1	DROME14547
OG0008122	TCONS_00012363.p1	DROME05443, DROME05446, DROME05444, DROME05445
OG0008123	TCONS_00003468.p1	DROME17222, DROME17223, DROME17224
OG0008125	TCONS_00048579.p1	DROME00652
OG0008126	TCONS_00028321.p1	DROME13720
OG0008127	TCONS_00004442.p1, TCONS_00041696.p1	DROME20959
OG0008136	TCONS_00008390.p1	DROME09512
OG0008143	TCONS_00041732.p1	DROME15175
OG0008151	TCONS_00030691.p1	DROME09619, DROME09620
OG0008163	TCONS_00033135.p1	DROME18947
OG0008168	TCONS_00037699.p1, TCONS_00037829.p1, TCONS_00036705.p1, TCONS_00036706.p1, TCONS_00036704.p1, TCONS_00037828.p1, TCONS_00037827.p1, TCONS_00037821.p1, TCONS_00036713.p1, TCONS_00037700.p1, TCONS_00037830.p1, TCONS_00036871.p1, TCONS_00036542.p1	DROME05723
OG0008201	TCONS_00048104.p1	DROME14121
OG0008202	TCONS_00001733.p1	DROME21810
OG0008203	TCONS_00031107.p1	DROME06351
OG0008205	TCONS_00015366.p1	DROME18014
OG0008208	TCONS_00049607.p1	DROME16689
OG0008215	TCONS_00043300.p1	DROME06606
OG0008216	TCONS_00010959.p1	DROME01108, DROME00866
OG0008219	TCONS_00012416.p1	DROME09623
OG0008220	TCONS_00042670.p1	DROME11266
OG0008224	TCONS_00008388.p1	DROME06232
OG0008229	TCONS_00015422.p2	DROME21747
OG0008230	TCONS_00009368.p1	DROME04392
OG0008232	TCONS_00016605.p1	DROME01932
OG0008238	TCONS_00009342.p1	DROME14135
OG0008239	TCONS_00030558.p1	DROME08355
OG0008240	TCONS_00018259.p1	DROME03015
OG0008243	TCONS_00002384.p1	DROME17525
OG0008245	TCONS_00006729.p1	DROME06758, DROME06760, DROME06759
OG0008246	TCONS_00003451.p1	DROME11496, DROME02594
OG0008249	TCONS_00053524.p1	DROME19019
OG0008250	TCONS_00028157.p1	DROME02536
OG0008251	TCONS_00038738.p1	DROME16902
OG0008254	TCONS_00014505.p1	DROME21984
OG0008255	TCONS_00055247.p1	DROME11309
OG0008256	TCONS_00054220.p1	DROME14092, DROME14091
OG0008257	TCONS_00022342.p1	DROME00630
OG0008258	TCONS_00011309.p1, TCONS_00011285.p1	DROME16701
OG0008261	TCONS_00042941.p1	DROME00578
OG0008262	TCONS_00015720.p1	DROME11696
OG0008263	TCONS_00011021.p1	DROME00718
OG0008264	TCONS_00028692.p1	DROME13492
OG0008267	TCONS_00049070.p1	DROME10683
OG0008269	TCONS_00020161.p1	DROME17491
OG0008271	TCONS_00020657.p1	DROME06996
OG0008275	TCONS_00001002.p1	DROME03628, DROME03627
OG0008278	TCONS_00006465.p1	DROME21695
OG0008281	TCONS_00010339.p1	DROME14998
OG0008283	TCONS_00004633.p1, TCONS_00004645.p1	DROME20884
OG0008288	TCONS_00052177.p1	DROME19471
OG0008295	TCONS_00011707.p1	DROME02099, DROME09306
OG0008297	TCONS_00027597.p1	DROME21432
OG0008298	TCONS_00051471.p1	DROME02895
OG0008304	TCONS_00022470.p1	DROME09856
OG0008305	TCONS_00003821.p1, TCONS_00003794.p1	DROME01621
OG0008307	TCONS_00006279.p1	DROME12835
OG0008308	TCONS_00049674.p1	DROME14838
OG0008312	TCONS_00012475.p1	DROME02035
OG0008313	TCONS_00013893.p1	DROME18135
OG0008315	TCONS_00004936.p1	DROME17780
OG0008317	TCONS_00015717.p1	DROME08354
OG0008318	TCONS_00014897.p1	DROME03856, DROME03855
OG0008319	TCONS_00050788.p1	DROME01120
OG0008320	TCONS_00026686.p1	DROME16494
OG0008323	TCONS_00022548.p1	DROME15781
OG0008325	TCONS_00008359.p1	DROME03626
OG0008327	TCONS_00010127.p1	DROME21746
OG0008328	TCONS_00041928.p1	DROME00964, DROME00963
OG0008333	TCONS_00050937.p1	DROME20894
OG0008335	TCONS_00054585.p1	DROME12715, DROME18818
OG0008336	TCONS_00047560.p1	DROME07914
OG0008339	TCONS_00018555.p1	DROME15405
OG0008341	TCONS_00009876.p1	DROME15491
OG0008343	TCONS_00018330.p1	DROME05923
OG0008346	TCONS_00004497.p1	DROME04695
OG0008347	TCONS_00004068.p1	DROME05337
OG0008348	TCONS_00015811.p1	DROME00896
OG0008349	TCONS_00044046.p1	DROME12360, DROME16513
OG0008351	TCONS_00057084.p1	DROME01247
OG0008353	TCONS_00049591.p1	DROME16354
OG0008355	TCONS_00011797.p1	DROME11930
OG0008357	TCONS_00029292.p1	DROME00228
OG0008358	TCONS_00008717.p1	DROME14176, DROME14175, DROME14177
OG0008359	TCONS_00046387.p1	DROME02002
OG0008361	TCONS_00045263.p1	DROME06617
OG0008363	TCONS_00003883.p1	DROME09820
OG0008364	TCONS_00026913.p1	DROME14632
OG0008369	TCONS_00005290.p1	DROME01004, DROME18984
OG0008373	TCONS_00036916.p1	DROME07396
OG0008377	TCONS_00056289.p1	DROME15639, DROME15638, DROME15637
OG0008379	TCONS_00053560.p1	DROME18342
OG0008380	TCONS_00056162.p1	DROME20197
OG0008381	TCONS_00026138.p1	DROME07899
OG0008383	TCONS_00056702.p1	DROME00341
OG0008384	TCONS_00010601.p1	DROME14218
OG0008386	TCONS_00053240.p1	DROME15270, DROME15271
OG0008388	TCONS_00011934.p1, TCONS_00014939.p1	DROME15477
OG0008391	TCONS_00015782.p1	DROME01463
OG0008394	TCONS_00048647.p1	DROME14987
OG0008398	TCONS_00050678.p1, TCONS_00051748.p1, TCONS_00050679.p1	DROME00605
OG0008400	TCONS_00053973.p1	DROME09510
OG0008401	TCONS_00047658.p1	DROME09509, DROME09508
OG0008403	TCONS_00000579.p1	DROME07792
OG0008404	TCONS_00016582.p1	DROME00855
OG0008412	TCONS_00027945.p1	DROME08805
OG0008415	TCONS_00044185.p1	DROME14546
OG0008418	TCONS_00056677.p1	DROME02335
OG0008422	TCONS_00011225.p1	DROME13691
OG0008424	TCONS_00028179.p1	DROME21655
OG0008427	TCONS_00000871.p1	DROME09186
OG0008443	TCONS_00001656.p1	DROME20246
OG0008444	TCONS_00009745.p2	DROME06774
OG0008509	TCONS_00051127.p1	DROME01326
OG0008516	TCONS_00010019.p1	DROME15972
OG0008522	TCONS_00041302.p1	DROME17936
OG0008528	TCONS_00050077.p1	DROME04176
OG0008533	TCONS_00002353.p1	DROME00226
OG0008534	TCONS_00055322.p1	DROME06269
OG0008538	TCONS_00041723.p1	DROME00792
OG0008539	TCONS_00009850.p1	DROME17009
OG0008540	TCONS_00019944.p1	DROME13108
OG0008542	TCONS_00028830.p1	DROME07458
OG0008544	TCONS_00030513.p1	DROME04324
OG0008546	TCONS_00009322.p1	DROME15569
OG0008555	TCONS_00046007.p1	DROME11395, DROME11394
OG0008559	TCONS_00019561.p1, TCONS_00019562.p1	DROME14908
OG0008561	TCONS_00006081.p1	DROME12139
OG0008562	TCONS_00001004.p1	DROME14061
OG0008563	TCONS_00006675.p1	DROME03604
OG0008569	TCONS_00009652.p1	DROME14211
OG0008570	TCONS_00027979.p1	DROME05758
OG0008571	TCONS_00008115.p1, TCONS_00008116.p1	DROME01378
OG0008572	TCONS_00000164.p1	DROME13238
OG0008573	TCONS_00028949.p1	DROME01886
OG0008578	TCONS_00019482.p1	DROME12401
OG0008588	TCONS_00012906.p1	DROME12637
OG0008591	TCONS_00012321.p1	DROME11628
OG0008592	TCONS_00016163.p1	DROME10421
OG0008596	TCONS_00056290.p1	DROME20262
OG0008600	TCONS_00026821.p1	DROME13072
OG0008601	TCONS_00042388.p1	DROME11849
OG0008602	TCONS_00009504.p1, TCONS_00010870.p1	DROME13490
OG0008606	TCONS_00009179.p1	DROME08229
OG0008609	TCONS_00012881.p1	DROME03665
OG0008611	TCONS_00014637.p1	DROME14947
OG0008626	TCONS_00007557.p1	DROME04318
OG0008627	TCONS_00042998.p1	DROME19713
OG0008628	TCONS_00043516.p1	DROME05518
OG0008637	TCONS_00051122.p1	DROME01692
OG0008639	TCONS_00000996.p1	DROME14156
OG0008644	TCONS_00027476.p1	DROME16291
OG0008645	TCONS_00018903.p1	DROME10951
OG0008646	TCONS_00002305.p1	DROME20151
OG0008647	TCONS_00017727.p1, TCONS_00044814.p1	DROME16287
OG0008656	TCONS_00012135.p1	DROME01865
OG0008658	TCONS_00017004.p1	DROME15306
OG0008659	TCONS_00001536.p1	DROME06094
OG0008662	TCONS_00035288.p1	DROME14303
OG0008663	TCONS_00010920.p1	DROME17434, DROME17433
OG0008666	TCONS_00039409.p1	DROME19154
OG0008672	TCONS_00028728.p1	DROME21006, DROME03145
OG0008673	TCONS_00011639.p1	DROME17016
OG0008674	TCONS_00042679.p1	DROME15616
OG0008676	TCONS_00005105.p1	DROME08298
OG0008677	TCONS_00018655.p1, TCONS_00018707.p1	DROME02959
OG0008680	TCONS_00027814.p1	DROME02750
OG0008681	TCONS_00018263.p1	DROME00538
OG0008682	TCONS_00044991.p1	DROME12484, DROME12483, DROME12485, DROME12486, DROME12482
OG0008684	TCONS_00020376.p1	DROME05158
OG0008703	TCONS_00003635.p1	DROME08908, DROME08907, DROME08911, DROME08906, DROME08915, DROME08914, DROME08909, DROME08910, DROME08912, DROME08913, DROME08905, DROME08916, DROME08917
OG0008705	TCONS_00018862.p1	DROME21927, DROME21926, DROME21928
OG0008714	TCONS_00057310.p1, TCONS_00055990.p1, TCONS_00030027.p1, TCONS_00030025.p1, TCONS_00027725.p1, TCONS_00000469.p1, TCONS_00001416.p1, TCONS_00024570.p1	DROME11737
OG0008753	TCONS_00015587.p1	DROME16105
OG0008760	TCONS_00052857.p1	DROME15736
OG0008762	TCONS_00029369.p1	DROME07427
OG0008782	TCONS_00041068.p1	DROME21639
OG0008790	TCONS_00010841.p1	DROME10403
OG0008792	TCONS_00020074.p1	DROME16975, DROME16976, DROME16974
OG0008794	TCONS_00042636.p1	DROME08595, DROME09157
OG0008799	TCONS_00014650.p1	DROME16243
OG0008824	TCONS_00016059.p1	DROME09947
OG0008826	TCONS_00054698.p1, TCONS_00054623.p1	DROME12581
OG0008828	TCONS_00003600.p1	DROME00117
OG0008829	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1	DROME09279
OG0008830	TCONS_00053189.p1	DROME20088
OG0008837	TCONS_00006551.p1	DROME16336
OG0008840	TCONS_00007279.p1	DROME04981
OG0008845	TCONS_00001126.p1	DROME08807
OG0008847	TCONS_00010081.p1	DROME11187
OG0008850	TCONS_00026863.p1	DROME16833, DROME16834
OG0008859	TCONS_00026115.p1	DROME11945
OG0008870	TCONS_00005116.p1	DROME02619
OG0008877	TCONS_00002956.p1	DROME16950
OG0008879	TCONS_00005767.p1	DROME01892, DROME01893
OG0008885	TCONS_00019636.p1	DROME18530
OG0008891	TCONS_00027236.p1	DROME12640
OG0008900	TCONS_00010186.p1	DROME13719
