Orthogroup	PFLAV	CAEEL
OG0006949	TCONS_00019352.p1	CAEEL00718
OG0006952	TCONS_00007043.p1	CAEEL11032
OG0006953	TCONS_00057019.p1	CAEEL11948
OG0006954	TCONS_00010499.p1	CAEEL16023
OG0006957	TCONS_00026693.p1	CAEEL08617
OG0006959	TCONS_00017783.p1	CAEEL04110
OG0006960	TCONS_00000655.p1	CAEEL12630
OG0006962	TCONS_00051747.p1	CAEEL05048
OG0006964	TCONS_00013322.p1	CAEEL00220
OG0006966	TCONS_00021949.p1	CAEEL05641
OG0006967	TCONS_00013925.p1, TCONS_00013924.p1	CAEEL06996
OG0006969	TCONS_00027604.p1	CAEEL02753
OG0006970	TCONS_00006686.p1	CAEEL07035
OG0006971	TCONS_00006676.p1	CAEEL08956
OG0006973	TCONS_00001025.p1	CAEEL00443
OG0006974	TCONS_00055278.p1	CAEEL11749
OG0006975	TCONS_00001197.p1	CAEEL06258
OG0006976	TCONS_00002169.p1, TCONS_00002172.p1	CAEEL02822
OG0006977	TCONS_00047323.p1	CAEEL11170
OG0006979	TCONS_00057104.p1, TCONS_00057116.p1, TCONS_00057117.p1	CAEEL01624
OG0006980	TCONS_00052008.p1	CAEEL07784
OG0006982	TCONS_00027060.p1	CAEEL08318
OG0006983	TCONS_00051148.p1	CAEEL05835
OG0006985	TCONS_00049518.p1	CAEEL09608
OG0006988	TCONS_00010329.p1	CAEEL16268
OG0006989	TCONS_00055897.p1	CAEEL07496
OG0006990	TCONS_00030941.p1	CAEEL10497, CAEEL10492
OG0006991	TCONS_00045078.p1	CAEEL04823
OG0006994	TCONS_00002645.p1	CAEEL01434
OG0006995	TCONS_00001363.p1	CAEEL02252
OG0006996	TCONS_00010926.p1	CAEEL16529
OG0006999	TCONS_00018389.p1	CAEEL04127
OG0007002	TCONS_00016683.p1	CAEEL02243
OG0007003	TCONS_00007710.p1	CAEEL10884
OG0007005	TCONS_00005914.p1	CAEEL06687
OG0007007	TCONS_00047237.p1	CAEEL08012
OG0007008	TCONS_00029015.p1	CAEEL02046
OG0007009	TCONS_00031874.p1	CAEEL01782
OG0007010	TCONS_00042742.p1	CAEEL15343
OG0007011	TCONS_00043983.p1	CAEEL08044
OG0007012	TCONS_00030131.p1	CAEEL11328
OG0007013	TCONS_00013691.p1	CAEEL06144
OG0007015	TCONS_00009257.p1	CAEEL15511
OG0007016	TCONS_00007491.p1	CAEEL00075
OG0007017	TCONS_00021378.p1, TCONS_00021379.p1	CAEEL12138
OG0007024	TCONS_00048088.p1	CAEEL10553, CAEEL11101
OG0007025	TCONS_00055826.p1	CAEEL06876
OG0007027	TCONS_00047558.p1	CAEEL09519
OG0007033	TCONS_00011250.p1	CAEEL14194
OG0007034	TCONS_00054961.p1	CAEEL08733
OG0007037	TCONS_00055622.p1	CAEEL08744
OG0007039	TCONS_00011868.p1	CAEEL13025
OG0007040	TCONS_00015577.p1	CAEEL08972
OG0007042	TCONS_00003604.p1	CAEEL08206
OG0007043	TCONS_00027745.p1	CAEEL13822
OG0007046	TCONS_00001135.p1	CAEEL09633
OG0007049	TCONS_00051136.p1	CAEEL00647
OG0007050	TCONS_00027092.p1	CAEEL06277
OG0007053	TCONS_00033075.p1	CAEEL09135
OG0007055	TCONS_00006739.p1	CAEEL08098
OG0007056	TCONS_00003503.p1	CAEEL07277
OG0007059	TCONS_00027327.p1	CAEEL14078
OG0007061	TCONS_00026381.p1	CAEEL08933
OG0007062	TCONS_00051560.p1	CAEEL09707
OG0007063	TCONS_00013713.p1	CAEEL07545
OG0007064	TCONS_00042533.p1	CAEEL09068
OG0007065	TCONS_00023245.p1	CAEEL20267
OG0007070	TCONS_00022825.p1, TCONS_00021624.p1	CAEEL20129, CAEEL15896, CAEEL04810, CAEEL07726, CAEEL15653, CAEEL16722
OG0007071	TCONS_00054222.p1	CAEEL04826
OG0007073	TCONS_00051978.p1	CAEEL05159
OG0007083	TCONS_00016430.p1	CAEEL05178
OG0007084	TCONS_00007233.p1	CAEEL01491
OG0007090	TCONS_00054332.p1	CAEEL05033
OG0007091	TCONS_00046618.p1	CAEEL12658
OG0007092	TCONS_00009665.p1	CAEEL08546
OG0007093	TCONS_00053768.p1	CAEEL04448
OG0007095	TCONS_00012814.p1	CAEEL00821
OG0007097	TCONS_00052445.p1, TCONS_00040903.p1	CAEEL04791
OG0007098	TCONS_00033201.p1, TCONS_00008826.p1	CAEEL08067
OG0007100	TCONS_00049528.p1	CAEEL09539
OG0007103	TCONS_00030082.p1	CAEEL10775
OG0007106	TCONS_00047227.p1	CAEEL05993
OG0007107	TCONS_00014572.p1	CAEEL05472
OG0007108	TCONS_00006170.p1	CAEEL05255
OG0007112	TCONS_00029738.p1	CAEEL01614
OG0007113	TCONS_00047530.p1	CAEEL11083
OG0007114	TCONS_00008157.p1	CAEEL01821
OG0007116	TCONS_00013947.p1	CAEEL05589
OG0007117	TCONS_00047577.p1	CAEEL10841
OG0007118	TCONS_00001877.p1	CAEEL02534
OG0007119	TCONS_00052985.p1, TCONS_00052977.p1	CAEEL05050
OG0007120	TCONS_00053428.p1	CAEEL07430, CAEEL07614
OG0007121	TCONS_00011260.p1	CAEEL12811
OG0007122	TCONS_00050924.p1	CAEEL04526
OG0007123	TCONS_00026911.p1	CAEEL19756
OG0007124	TCONS_00043163.p1	CAEEL07005
OG0007125	TCONS_00034395.p1, TCONS_00034463.p1	CAEEL20499
OG0007127	TCONS_00019274.p1	CAEEL15458
OG0007128	TCONS_00054786.p1, TCONS_00038866.p1	CAEEL00451
OG0007130	TCONS_00047510.p1	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	TCONS_00053264.p1	CAEEL05443
OG0007132	TCONS_00046363.p1	CAEEL02720
OG0007133	TCONS_00029153.p1	CAEEL03495
OG0007137	TCONS_00014362.p1	CAEEL15473
OG0007138	TCONS_00015362.p1	CAEEL09999
OG0007139	TCONS_00016896.p1	CAEEL01164
OG0007143	TCONS_00045330.p1	CAEEL10767
OG0007144	TCONS_00011322.p1	CAEEL05598
OG0007145	TCONS_00046303.p1	CAEEL03134
OG0007147	TCONS_00050872.p1	CAEEL02107
OG0007151	TCONS_00042529.p1	CAEEL07199
OG0007153	TCONS_00011695.p1	CAEEL12781
OG0007154	TCONS_00009690.p1	CAEEL03604
OG0007161	TCONS_00007008.p1	CAEEL00150
OG0007163	TCONS_00029121.p1	CAEEL15486
OG0007164	TCONS_00002256.p1	CAEEL07443
OG0007165	TCONS_00017776.p1	CAEEL10428
OG0007166	TCONS_00024144.p1	CAEEL06036
OG0007172	TCONS_00043013.p1, TCONS_00043012.p1, TCONS_00043011.p1	CAEEL07733
OG0007173	TCONS_00051896.p1	CAEEL07482
OG0007174	TCONS_00007979.p1	CAEEL14161
OG0007175	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1	CAEEL05365
OG0007176	TCONS_00040411.p1	CAEEL08939
OG0007177	TCONS_00010636.p1	CAEEL15953
OG0007180	TCONS_00029666.p1, TCONS_00028776.p1	CAEEL02927
OG0007181	TCONS_00038911.p1, TCONS_00041145.p1	CAEEL09037
OG0007182	TCONS_00022331.p1	CAEEL00499
OG0007183	TCONS_00046337.p1	CAEEL02179
OG0007184	TCONS_00018313.p1	CAEEL03133
OG0007186	TCONS_00003055.p1	CAEEL05116
OG0007192	TCONS_00056981.p1	CAEEL16561
OG0007209	TCONS_00005099.p1	CAEEL07382
OG0007213	TCONS_00012239.p1	CAEEL20311
OG0007248	TCONS_00008889.p1	CAEEL16171
OG0007254	TCONS_00050275.p1	CAEEL02889
OG0007256	TCONS_00013533.p1	CAEEL04854
OG0007258	TCONS_00029836.p1	CAEEL01284
OG0007260	TCONS_00010130.p1	CAEEL15754
OG0007266	TCONS_00049668.p1	CAEEL01793
OG0007267	TCONS_00053410.p1	CAEEL20518
OG0007269	TCONS_00017528.p1, TCONS_00018132.p1	CAEEL20059
OG0007274	TCONS_00004667.p1	CAEEL17821
OG0007275	TCONS_00005999.p1	CAEEL06379
OG0007276	TCONS_00028742.p1	CAEEL02045
OG0007278	TCONS_00043998.p1	CAEEL07918
OG0007279	TCONS_00005992.p1	CAEEL01707
OG0007280	TCONS_00045995.p1	CAEEL02744
OG0007282	TCONS_00006842.p1	CAEEL08198
OG0007288	TCONS_00031264.p1	CAEEL09410
OG0007291	TCONS_00008947.p1	CAEEL00922
OG0007293	TCONS_00045187.p1	CAEEL02960
OG0007296	TCONS_00004477.p1	CAEEL07895
OG0007299	TCONS_00026956.p1	CAEEL08257
OG0007303	TCONS_00021677.p1	CAEEL00729
OG0007305	TCONS_00039824.p1	CAEEL08507
OG0007307	TCONS_00003884.p1	CAEEL05489
OG0007309	TCONS_00010691.p1	CAEEL06253
OG0007312	TCONS_00012482.p1	CAEEL18157
OG0007314	TCONS_00010379.p1	CAEEL14922
OG0007317	TCONS_00046686.p1	CAEEL04877
OG0007319	TCONS_00045987.p1	CAEEL02684
OG0007322	TCONS_00015457.p1	CAEEL07863
OG0007323	TCONS_00018010.p1	CAEEL17746
OG0007324	TCONS_00033349.p1	CAEEL02206
OG0007325	TCONS_00007263.p1	CAEEL02968
OG0007326	TCONS_00019324.p1	CAEEL12237
OG0007330	TCONS_00042612.p1	CAEEL08957
OG0007332	TCONS_00041617.p1	CAEEL12399, CAEEL09356
OG0007333	TCONS_00022881.p1	CAEEL02810
OG0007334	TCONS_00020764.p1	CAEEL16445
OG0007335	TCONS_00012140.p1	CAEEL09096
OG0007336	TCONS_00001393.p1, TCONS_00001399.p1	CAEEL07287
OG0007341	TCONS_00016545.p1	CAEEL08254
OG0007342	TCONS_00014969.p1, TCONS_00052712.p1	CAEEL17647
OG0007343	TCONS_00052916.p1	CAEEL01237
OG0007347	TCONS_00027454.p1	CAEEL16216
OG0007348	TCONS_00021307.p1	CAEEL01419
OG0007351	TCONS_00019320.p1	CAEEL00046
OG0007352	TCONS_00006024.p1	CAEEL02694
OG0007353	TCONS_00008823.p1	CAEEL01909
OG0007354	TCONS_00019461.p1	CAEEL07366
OG0007355	TCONS_00006284.p1	CAEEL07543
OG0007356	TCONS_00049071.p1	CAEEL10653
OG0007361	TCONS_00029124.p1, TCONS_00029129.p1	CAEEL18143
OG0007363	TCONS_00042576.p1	CAEEL15459
OG0007364	TCONS_00043040.p1	CAEEL00051
OG0007365	TCONS_00054495.p1	CAEEL15469
OG0007370	TCONS_00006543.p1	CAEEL00810
OG0007371	TCONS_00026558.p1	CAEEL08890
OG0007373	TCONS_00056390.p1, TCONS_00041425.p1	CAEEL07235
OG0007374	TCONS_00027657.p1	CAEEL08407
OG0007378	TCONS_00021076.p1	CAEEL07515
OG0007380	TCONS_00019634.p1	CAEEL02178
OG0007382	TCONS_00018463.p1	CAEEL03532
OG0007383	TCONS_00002090.p1, TCONS_00002089.p1	CAEEL02159
OG0007385	TCONS_00025457.p1	CAEEL10159
OG0007386	TCONS_00045807.p1	CAEEL20708
OG0007387	TCONS_00015964.p1	CAEEL01651
OG0007391	TCONS_00006040.p1	CAEEL15047
OG0007392	TCONS_00052672.p1	CAEEL04967
OG0007393	TCONS_00011541.p1	CAEEL14340
OG0007394	TCONS_00010962.p1	CAEEL17618
OG0007395	TCONS_00013162.p1	CAEEL00007
OG0007396	TCONS_00007368.p1	CAEEL08409
OG0007397	TCONS_00053178.p1	CAEEL05717
OG0007399	TCONS_00002016.p1	CAEEL09345
OG0007400	TCONS_00021504.p1	CAEEL07494
OG0007403	TCONS_00010423.p1	CAEEL00829
OG0007405	TCONS_00006553.p1	CAEEL09683
OG0007406	TCONS_00004889.p1	CAEEL08578
OG0007407	TCONS_00030604.p1	CAEEL09634
OG0007408	TCONS_00017153.p1	CAEEL03271
OG0007409	TCONS_00018206.p1	CAEEL00402
OG0007411	TCONS_00020743.p1	CAEEL00187
OG0007412	TCONS_00000425.p1	CAEEL02088
OG0007413	TCONS_00055344.p1	CAEEL05369
OG0007414	TCONS_00053253.p1	CAEEL02493
OG0007416	TCONS_00044268.p1, TCONS_00042872.p1	CAEEL06905
OG0007417	TCONS_00004580.p1	CAEEL11994
OG0007419	TCONS_00012322.p1	CAEEL08256
OG0007421	TCONS_00056604.p1, TCONS_00056597.p1	CAEEL05873
OG0007422	TCONS_00011395.p1	CAEEL14217
OG0007424	TCONS_00013473.p1	CAEEL09653
OG0007425	TCONS_00043934.p1	CAEEL08774
OG0007427	TCONS_00027248.p1	CAEEL12151
OG0007431	TCONS_00020262.p1	CAEEL08321
OG0007432	TCONS_00051328.p1, TCONS_00051420.p3	CAEEL05561
OG0007434	TCONS_00012512.p1, TCONS_00012515.p1	CAEEL19477
OG0007437	TCONS_00027829.p1, TCONS_00027828.p1	CAEEL05064
OG0007439	TCONS_00016765.p1, TCONS_00016766.p1	CAEEL00478
OG0007441	TCONS_00018310.p1	CAEEL08872
OG0007442	TCONS_00053552.p1	CAEEL05801, CAEEL20230
OG0007446	TCONS_00005993.p1	CAEEL08347
OG0007447	TCONS_00042554.p1	CAEEL15347, CAEEL04835
OG0007450	TCONS_00012170.p1	CAEEL15942
OG0007451	TCONS_00020489.p1	CAEEL01087
OG0007452	TCONS_00043752.p1	CAEEL11309, CAEEL11308
OG0007453	TCONS_00015079.p1	CAEEL15555
OG0007454	TCONS_00022466.p1	CAEEL05191
OG0007455	TCONS_00001304.p1	CAEEL09023
OG0007456	TCONS_00017386.p1	CAEEL09752
OG0007457	TCONS_00027985.p1	CAEEL02978
OG0007459	TCONS_00011184.p1	CAEEL08625
OG0007460	TCONS_00011173.p1	CAEEL08071
OG0007463	TCONS_00023049.p1	CAEEL05195
OG0007471	TCONS_00008793.p1	CAEEL00262
OG0007472	TCONS_00027881.p1	CAEEL07712
OG0007473	TCONS_00056776.p2	CAEEL06395
OG0007475	TCONS_00034482.p1, TCONS_00034483.p1	CAEEL11891
OG0007476	TCONS_00053493.p1	CAEEL05614
OG0007477	TCONS_00055325.p1	CAEEL18090
OG0007478	TCONS_00006303.p1	CAEEL10045
OG0007481	TCONS_00006126.p1	CAEEL07144
OG0007482	TCONS_00050546.p1	CAEEL05046
OG0007483	TCONS_00017917.p1	CAEEL05091
OG0007484	TCONS_00011058.p1	CAEEL15663
OG0007488	TCONS_00056102.p1	CAEEL11022
OG0007489	TCONS_00011180.p1	CAEEL01991
OG0007491	TCONS_00026008.p1, TCONS_00026018.p1	CAEEL08156
OG0007494	TCONS_00005244.p1	CAEEL07420
OG0007495	TCONS_00003309.p1	CAEEL02719
OG0007496	TCONS_00003618.p1	CAEEL08861
OG0007498	TCONS_00046777.p1	CAEEL00436
OG0007500	TCONS_00002909.p1	CAEEL02792, CAEEL15995
OG0007503	TCONS_00021620.p1	CAEEL02990
OG0007508	TCONS_00015471.p1	CAEEL11729
OG0007509	TCONS_00054447.p1	CAEEL03713
OG0007510	TCONS_00018393.p1	CAEEL02087
OG0007516	TCONS_00047818.p1	CAEEL12379, CAEEL12378
OG0007518	TCONS_00049603.p1	CAEEL09758
OG0007519	TCONS_00045536.p1	CAEEL01445
OG0007522	TCONS_00037019.p1	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	TCONS_00021553.p1	CAEEL19299
OG0007527	TCONS_00020697.p1	CAEEL00663
OG0007531	TCONS_00028954.p1	CAEEL00294
OG0007541	TCONS_00011720.p1	CAEEL15073
OG0007586	TCONS_00049145.p1	CAEEL10449
OG0007589	TCONS_00041793.p1	CAEEL12126
OG0007591	TCONS_00002544.p1	CAEEL00268
OG0007597	TCONS_00056560.p1	CAEEL08128
OG0007602	TCONS_00053897.p1	CAEEL04254
OG0007603	TCONS_00007849.p1	CAEEL01794
OG0007606	TCONS_00010402.p1	CAEEL07584
OG0007609	TCONS_00022589.p1	CAEEL18836
OG0007611	TCONS_00009954.p1	CAEEL17991
OG0007613	TCONS_00053626.p1	CAEEL08843
OG0007615	TCONS_00049219.p1	CAEEL11977
OG0007616	TCONS_00045337.p1	CAEEL01590
OG0007618	TCONS_00002351.p1	CAEEL00292
OG0007619	TCONS_00051121.p1	CAEEL00841
OG0007621	TCONS_00042782.p1	CAEEL02354
OG0007624	TCONS_00000852.p1	CAEEL00535
OG0007626	TCONS_00022439.p1	CAEEL06256
OG0007633	TCONS_00019502.p1	CAEEL20565
OG0007634	TCONS_00031483.p1	CAEEL15553
OG0007638	TCONS_00048910.p1	CAEEL00644
OG0007642	TCONS_00015833.p1, TCONS_00020704.p1	CAEEL15921
OG0007645	TCONS_00013025.p1	CAEEL07585
OG0007646	TCONS_00044005.p1	CAEEL01490
OG0007651	TCONS_00056695.p1, TCONS_00009716.p1	CAEEL07805
OG0007654	TCONS_00038692.p1, TCONS_00032279.p1	CAEEL01221, CAEEL08338
OG0007656	TCONS_00048545.p1	CAEEL10499
OG0007657	TCONS_00036175.p1	CAEEL03766
OG0007662	TCONS_00010765.p1	CAEEL14112
OG0007663	TCONS_00054988.p1	CAEEL07909
OG0007666	TCONS_00014134.p1	CAEEL06730
OG0007667	TCONS_00004476.p1	CAEEL09697
OG0007674	TCONS_00010380.p1	CAEEL07619
OG0007676	TCONS_00016320.p1	CAEEL11928
OG0007680	TCONS_00027847.p1	CAEEL08127
OG0007681	TCONS_00028523.p1	CAEEL00409
OG0007685	TCONS_00011974.p1	CAEEL05547
OG0007686	TCONS_00009166.p1	CAEEL07547
OG0007687	TCONS_00012619.p1	CAEEL12382
OG0007690	TCONS_00025906.p1	CAEEL07839
OG0007698	TCONS_00027879.p1	CAEEL09040
OG0007699	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1	CAEEL05906
OG0007701	TCONS_00006365.p1	CAEEL08144
OG0007702	TCONS_00022997.p1	CAEEL09034
OG0007703	TCONS_00030277.p1	CAEEL09743
OG0007712	TCONS_00027070.p1	CAEEL10394
OG0007713	TCONS_00056171.p1	CAEEL08732
OG0007717	TCONS_00020795.p1	CAEEL05318
OG0007719	TCONS_00051886.p1	CAEEL04281
OG0007722	TCONS_00029664.p1	CAEEL04401
OG0007723	TCONS_00003218.p1	CAEEL01529
OG0007732	TCONS_00027259.p1	CAEEL02105
OG0007734	TCONS_00052703.p1	CAEEL20465
OG0007736	TCONS_00006108.p1	CAEEL08552
OG0007738	TCONS_00039489.p1	CAEEL13138
OG0007739	TCONS_00001041.p1	CAEEL05697
OG0007743	TCONS_00004286.p1	CAEEL01748
OG0007744	TCONS_00047303.p1	CAEEL07533
OG0007746	TCONS_00011182.p1	CAEEL14195
OG0007749	TCONS_00049303.p1	CAEEL12327
OG0007752	TCONS_00020869.p1	CAEEL16888
OG0007754	TCONS_00050991.p1	CAEEL16020
OG0007757	TCONS_00052660.p1	CAEEL04833
OG0007758	TCONS_00048344.p1	CAEEL12592
OG0007759	TCONS_00014965.p1	CAEEL09235
OG0007760	TCONS_00002867.p1	CAEEL11638
OG0007761	TCONS_00051649.p1	CAEEL04714
OG0007766	TCONS_00013847.p1	CAEEL16170
OG0007767	TCONS_00052065.p1, TCONS_00052071.p1	CAEEL04905
OG0007769	TCONS_00013347.p1	CAEEL08087
OG0007771	TCONS_00049529.p1	CAEEL07807
OG0007772	TCONS_00021495.p1	CAEEL09510
OG0007774	TCONS_00055592.p1	CAEEL00940
OG0007781	TCONS_00011085.p1	CAEEL15819
OG0007782	TCONS_00030973.p1	CAEEL02809
OG0007783	TCONS_00014436.p1	CAEEL07253
OG0007784	TCONS_00057050.p1	CAEEL08610
OG0007786	TCONS_00010304.p1	CAEEL11757
OG0007794	TCONS_00005639.p1	CAEEL19174
OG0007800	TCONS_00042611.p1	CAEEL08807
OG0007803	TCONS_00011075.p1	CAEEL05119
OG0007804	TCONS_00046880.p1, TCONS_00045601.p1	CAEEL00772
OG0007807	TCONS_00027474.p1	CAEEL05530
OG0007810	TCONS_00049548.p1	CAEEL03135
OG0007811	TCONS_00039538.p1	CAEEL07487
OG0007813	TCONS_00010597.p1	CAEEL13344
OG0007814	TCONS_00030696.p1	CAEEL09448
OG0007816	TCONS_00051033.p1	CAEEL05256
OG0007817	TCONS_00011643.p1	CAEEL15491
OG0007818	TCONS_00042428.p1	CAEEL09942
OG0007820	TCONS_00004697.p1	CAEEL09298
OG0007823	TCONS_00026099.p1	CAEEL13928
OG0007825	TCONS_00020063.p1	CAEEL11587
OG0007829	TCONS_00011101.p1	CAEEL06733
OG0007830	TCONS_00020303.p1	CAEEL12370
OG0007831	TCONS_00026164.p1	CAEEL09366
OG0007832	TCONS_00011370.p1	CAEEL15897
OG0007834	TCONS_00027363.p1	CAEEL18324
OG0007835	TCONS_00052777.p1, TCONS_00052821.p1	CAEEL14273
OG0007837	TCONS_00044166.p1	CAEEL08272
OG0007840	TCONS_00045842.p1	CAEEL02866
OG0007846	TCONS_00030127.p1	CAEEL15416
OG0007846	TCONS_00023853.p1	CAEEL07657
OG0007848	TCONS_00002380.p1, TCONS_00002373.p1	CAEEL00623
OG0007858	TCONS_00027054.p1	CAEEL05800
OG0007911	TCONS_00013377.p1	CAEEL19720
OG0007918	TCONS_00015815.p1	CAEEL01338
OG0007929	TCONS_00019819.p1	CAEEL11949
OG0007932	TCONS_00018383.p1	CAEEL18348
OG0007943	TCONS_00002346.p1	CAEEL00323
OG0007947	TCONS_00014143.p1	CAEEL08838
OG0007952	TCONS_00003580.p1	CAEEL00559
OG0007955	TCONS_00011220.p1	CAEEL04282
OG0007956	TCONS_00028826.p1	CAEEL07040
OG0007957	TCONS_00020530.p1	CAEEL07410
OG0007958	TCONS_00017230.p1	CAEEL09574
OG0007959	TCONS_00054449.p1	CAEEL06031
OG0007962	TCONS_00042128.p1	CAEEL03907
OG0007966	TCONS_00020648.p1	CAEEL18121
OG0007969	TCONS_00054636.p1	CAEEL07525
OG0007971	TCONS_00018241.p1	CAEEL09028
OG0007974	TCONS_00022218.p1	CAEEL18470
OG0007975	TCONS_00054492.p1	CAEEL07570
OG0007976	TCONS_00014019.p1	CAEEL13363
OG0007978	TCONS_00020830.p1	CAEEL16129
OG0007980	TCONS_00010113.p1	CAEEL04889
OG0007990	TCONS_00007374.p1	CAEEL07840
OG0007996	TCONS_00006814.p1	CAEEL08828
OG0007997	TCONS_00006382.p1	CAEEL08226
OG0007999	TCONS_00056652.p1	CAEEL07190
OG0008000	TCONS_00046590.p1, TCONS_00046561.p1	CAEEL08364
OG0008001	TCONS_00030050.p1	CAEEL02665
OG0008007	TCONS_00053190.p1	CAEEL06239
OG0008008	TCONS_00013247.p1	CAEEL09265
OG0008009	TCONS_00033031.p1, TCONS_00033501.p1	CAEEL02124
OG0008011	TCONS_00049252.p1	CAEEL11657
OG0008016	TCONS_00028821.p1	CAEEL01402
OG0008018	TCONS_00027214.p1	CAEEL09951
OG0008020	TCONS_00012138.p1	CAEEL07350
OG0008023	TCONS_00052133.p1	CAEEL06642
OG0008028	TCONS_00016871.p1	CAEEL08626
OG0008030	TCONS_00006069.p1	CAEEL08937
OG0008031	TCONS_00043800.p1	CAEEL03012
OG0008039	TCONS_00006399.p1	CAEEL08953
OG0008041	TCONS_00049755.p1	CAEEL11036
OG0008042	TCONS_00055353.p1	CAEEL08018
OG0008046	TCONS_00008381.p1	CAEEL02060
OG0008047	TCONS_00018836.p1	CAEEL11814
OG0008049	TCONS_00005114.p1	CAEEL07907
OG0008050	TCONS_00052721.p1	CAEEL05217
OG0008051	TCONS_00014584.p1	CAEEL00393
OG0008056	TCONS_00020391.p1	CAEEL07039
OG0008059	TCONS_00029458.p1	CAEEL15078
OG0008062	TCONS_00016900.p1	CAEEL05480
OG0008065	TCONS_00024829.p1	CAEEL19082
OG0008066	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1	CAEEL02996
OG0008067	TCONS_00046780.p1	CAEEL01642
OG0008069	TCONS_00054208.p1	CAEEL04653
OG0008071	TCONS_00053525.p1	CAEEL15707
OG0008074	TCONS_00006416.p1	CAEEL08812
OG0008075	TCONS_00043488.p1	CAEEL18761
OG0008079	TCONS_00050833.p1	CAEEL11763
OG0008080	TCONS_00036084.p1	CAEEL05079
OG0008081	TCONS_00007371.p1	CAEEL01394
OG0008082	TCONS_00017327.p1, TCONS_00016849.p1	CAEEL14725
OG0008091	TCONS_00005043.p1	CAEEL08716
OG0008094	TCONS_00049074.p1	CAEEL09901
OG0008100	TCONS_00036085.p1	CAEEL09035
OG0008104	TCONS_00027076.p1	CAEEL01994
OG0008105	TCONS_00010922.p1	CAEEL14680
OG0008108	TCONS_00020693.p1, TCONS_00014257.p1	CAEEL00549
OG0008110	TCONS_00050270.p1	CAEEL05284
OG0008113	TCONS_00019862.p1	CAEEL01854
OG0008115	TCONS_00009612.p1	CAEEL20667
OG0008117	TCONS_00014749.p1	CAEEL10260
OG0008119	TCONS_00005382.p1	CAEEL12692
OG0008122	TCONS_00012363.p1	CAEEL11778
OG0008123	TCONS_00003468.p1	CAEEL15956
OG0008127	TCONS_00004442.p1, TCONS_00041696.p1	CAEEL07191
OG0008136	TCONS_00008390.p1	CAEEL09654
OG0008151	TCONS_00030691.p1	CAEEL11030
OG0008201	TCONS_00048104.p1	CAEEL15238
OG0008202	TCONS_00001733.p1	CAEEL08153
OG0008203	TCONS_00031107.p1	CAEEL11108
OG0008208	TCONS_00049607.p1	CAEEL12161
OG0008215	TCONS_00043300.p1	CAEEL08145
OG0008217	TCONS_00012970.p1	CAEEL20440
OG0008219	TCONS_00012416.p1	CAEEL16399
OG0008224	TCONS_00008388.p1	CAEEL00450
OG0008229	TCONS_00015422.p2	CAEEL09406
OG0008232	TCONS_00016605.p1	CAEEL00894
OG0008238	TCONS_00009342.p1	CAEEL00102
OG0008239	TCONS_00030558.p1	CAEEL10269
OG0008241	TCONS_00055234.p1	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	TCONS_00045727.p1	CAEEL08668
OG0008243	TCONS_00002384.p1	CAEEL02601
OG0008249	TCONS_00053524.p1	CAEEL15845
OG0008258	TCONS_00011309.p1, TCONS_00011285.p1	CAEEL16173
OG0008261	TCONS_00042941.p1	CAEEL07062
OG0008262	TCONS_00015720.p1	CAEEL11455
OG0008263	TCONS_00011021.p1	CAEEL15298
OG0008267	TCONS_00049070.p1	CAEEL01941
OG0008271	TCONS_00020657.p1	CAEEL10188
OG0008275	TCONS_00001002.p1	CAEEL12381
OG0008281	TCONS_00010339.p1	CAEEL00420
OG0008288	TCONS_00052177.p1	CAEEL04376
OG0008294	TCONS_00026493.p1	CAEEL08194
OG0008295	TCONS_00011707.p1	CAEEL15817
OG0008297	TCONS_00027597.p1	CAEEL18979
OG0008300	TCONS_00030367.p1	CAEEL09421
OG0008304	TCONS_00022470.p1	CAEEL04256
OG0008307	TCONS_00006279.p1	CAEEL09006
OG0008312	TCONS_00012475.p1	CAEEL18921
OG0008313	TCONS_00013893.p1	CAEEL06873
OG0008317	TCONS_00015717.p1	CAEEL18369
OG0008325	TCONS_00008359.p1	CAEEL03674
OG0008327	TCONS_00010127.p1	CAEEL12153
OG0008332	TCONS_00003591.p1, TCONS_00010434.p1, TCONS_00026507.p1	CAEEL05599
OG0008335	TCONS_00054585.p1	CAEEL06270
OG0008336	TCONS_00047560.p1	CAEEL15189
OG0008339	TCONS_00018555.p1	CAEEL12124
OG0008341	TCONS_00009876.p1	CAEEL05446
OG0008343	TCONS_00018330.p1	CAEEL05448
OG0008346	TCONS_00004497.p1	CAEEL13144
OG0008348	TCONS_00014673.p1, TCONS_00015811.p1	CAEEL07578
OG0008349	TCONS_00044046.p1	CAEEL07351
OG0008351	TCONS_00057084.p1	CAEEL00200
OG0008352	TCONS_00028799.p1	CAEEL04295
OG0008361	TCONS_00045263.p1	CAEEL02090
OG0008363	TCONS_00003883.p1	CAEEL02853
OG0008368	TCONS_00002675.p1	CAEEL02353
