Orthogroup	PFLAV	MOUSE
OG0005659	TCONS_00048154.p1	MOUSE14519, MOUSE14518
OG0005660	TCONS_00005768.p1	MOUSE03876
OG0005661	TCONS_00051388.p1	MOUSE34543, MOUSE34542, MOUSE22666, MOUSE22665
OG0005664	TCONS_00003711.p1	MOUSE14766, MOUSE13348, MOUSE13349, MOUSE13351, MOUSE13350, MOUSE13347
OG0005665	TCONS_00028488.p1	MOUSE01609, MOUSE20696
OG0005681	TCONS_00022231.p1	MOUSE35050, MOUSE35049, MOUSE35048
OG0005685	TCONS_00017259.p1	MOUSE06675, MOUSE06676, MOUSE06674
OG0005690	TCONS_00029826.p1	MOUSE30847, MOUSE30846, MOUSE30844, MOUSE24493, MOUSE30845
OG0005691	TCONS_00048976.p1	MOUSE41238, MOUSE41236
OG0005692	TCONS_00002928.p1	MOUSE40981, MOUSE40980
OG0005694	TCONS_00029769.p1	MOUSE51450, MOUSE51449
OG0005695	TCONS_00022971.p1	MOUSE44012, MOUSE44006, MOUSE44004, MOUSE44013, MOUSE44009, MOUSE44007, MOUSE44011, MOUSE44010, MOUSE44005, MOUSE44008
OG0005696	TCONS_00044265.p1	MOUSE12983, MOUSE12980, MOUSE12982, MOUSE12981
OG0005698	TCONS_00052084.p1	MOUSE49473
OG0005699	TCONS_00010203.p1	MOUSE20418, MOUSE20420, MOUSE20419, MOUSE20421, MOUSE20417
OG0005700	TCONS_00043171.p1	MOUSE29679, MOUSE29676
OG0005701	TCONS_00013901.p1	MOUSE11437, MOUSE11436
OG0005702	TCONS_00043976.p1	MOUSE50035
OG0005703	TCONS_00012845.p1	MOUSE25239
OG0005704	TCONS_00000181.p1	MOUSE12508, MOUSE12510, MOUSE12509
OG0005707	TCONS_00028279.p1	MOUSE47467
OG0005708	TCONS_00016797.p1	MOUSE53004, MOUSE53005, MOUSE53003, MOUSE53002
OG0005709	TCONS_00011497.p2, TCONS_00011496.p1	MOUSE07354
OG0005710	TCONS_00054323.p1	MOUSE48846, MOUSE48845
OG0005711	TCONS_00017806.p1	MOUSE38842, MOUSE38841, MOUSE38843, MOUSE38839, MOUSE38840, MOUSE38837, MOUSE38838
OG0005712	TCONS_00056552.p1	MOUSE06243, MOUSE06247, MOUSE06246, MOUSE06244
OG0005713	TCONS_00037890.p1	MOUSE45885, MOUSE45886, MOUSE45887
OG0005714	TCONS_00021736.p1	MOUSE26001, MOUSE25998
OG0005715	TCONS_00019068.p1	MOUSE20698
OG0005717	TCONS_00053558.p1	MOUSE52141, MOUSE52140
OG0005718	TCONS_00030255.p1, TCONS_00030264.p1	MOUSE51203
OG0005719	TCONS_00050798.p1	MOUSE34481
OG0005720	TCONS_00026073.p1	MOUSE27884, MOUSE27887, MOUSE27885, MOUSE27886, MOUSE27883, MOUSE27882
OG0005721	TCONS_00016855.p1	MOUSE38074
OG0005723	TCONS_00049778.p1	MOUSE52812, MOUSE52818
OG0005724	TCONS_00026773.p1	MOUSE19172, MOUSE19171
OG0005725	TCONS_00012647.p1	MOUSE38671
OG0005726	TCONS_00007024.p1	MOUSE13353
OG0005727	TCONS_00004695.p1	MOUSE37853, MOUSE37848, MOUSE37849, MOUSE37847, MOUSE37850
OG0005728	TCONS_00009031.p1, TCONS_00009026.p1	MOUSE28822
OG0005729	TCONS_00001538.p1	MOUSE00534
OG0005730	TCONS_00014206.p1	MOUSE14173
OG0005731	TCONS_00013005.p1	MOUSE03783, MOUSE03785, MOUSE03786, MOUSE03782, MOUSE03784
OG0005732	TCONS_00012552.p1	MOUSE16964
OG0005733	TCONS_00030943.p1	MOUSE21350, MOUSE21349, MOUSE21348, MOUSE21346, MOUSE21347
OG0005734	TCONS_00050791.p1	MOUSE34566
OG0005735	TCONS_00015771.p1	MOUSE26087, MOUSE26089
OG0005736	TCONS_00049315.p1	MOUSE55176, MOUSE40853, MOUSE39020
OG0005738	TCONS_00020840.p1	MOUSE52272, MOUSE52271
OG0005739	TCONS_00045494.p1	MOUSE29093, MOUSE29092, MOUSE09224, MOUSE09223
OG0005740	TCONS_00012359.p1	MOUSE04743, MOUSE04741, MOUSE04740
OG0005741	TCONS_00055537.p1	MOUSE05378, MOUSE05380, MOUSE05379, MOUSE05377
OG0005742	TCONS_00056025.p1	MOUSE39835, MOUSE39836
OG0005744	TCONS_00003105.p1	MOUSE32597
OG0005745	TCONS_00014197.p1	MOUSE03898, MOUSE03899, MOUSE03900, MOUSE03897
OG0005746	TCONS_00041938.p1	MOUSE31574
OG0005747	TCONS_00051365.p1	MOUSE34833, MOUSE34832
OG0005748	TCONS_00051908.p1	MOUSE52315
OG0005749	TCONS_00024069.p1	MOUSE02162, MOUSE02161
OG0005750	TCONS_00041604.p1	MOUSE03273, MOUSE03269, MOUSE03268, MOUSE03272, MOUSE03271, MOUSE03270
OG0005751	TCONS_00009515.p1	MOUSE27382, MOUSE27381
OG0005752	TCONS_00029063.p1	MOUSE27872, MOUSE27873
OG0005753	TCONS_00033994.p1, TCONS_00034033.p1	MOUSE50891
OG0005755	TCONS_00019766.p1	MOUSE28753, MOUSE28752, MOUSE28751, MOUSE28754
OG0005756	TCONS_00018973.p1	MOUSE30501, MOUSE30498, MOUSE30494, MOUSE30499, MOUSE30496, MOUSE30500, MOUSE30497, MOUSE30495
OG0005757	TCONS_00008124.p1	MOUSE10035, MOUSE10033, MOUSE10032, MOUSE10034, MOUSE10036
OG0005758	TCONS_00022868.p1	MOUSE29987, MOUSE29985
OG0005759	TCONS_00014313.p1	MOUSE05135
OG0005761	TCONS_00006287.p1	MOUSE15321
OG0005762	TCONS_00021800.p1	MOUSE29829, MOUSE29830
OG0005763	TCONS_00029146.p1	MOUSE19514
OG0005764	TCONS_00034956.p1	MOUSE45695, MOUSE45694, MOUSE45697, MOUSE45693, MOUSE45696
OG0005765	TCONS_00027514.p1	MOUSE21255, MOUSE21256, MOUSE21257, MOUSE21258
OG0005766	TCONS_00050262.p1	MOUSE29950
OG0005767	TCONS_00004166.p1	MOUSE18919
OG0005768	TCONS_00003570.p1	MOUSE15730
OG0005769	TCONS_00014902.p1	MOUSE24029, MOUSE24027, MOUSE24028
OG0005770	TCONS_00008451.p1	MOUSE49711, MOUSE49713, MOUSE49712, MOUSE49714, MOUSE49715
OG0005771	TCONS_00028058.p1	MOUSE30260, MOUSE30261, MOUSE30259, MOUSE30256
OG0005772	TCONS_00049666.p1	MOUSE15300, MOUSE15304, MOUSE15303, MOUSE15302, MOUSE15301
OG0005773	TCONS_00009119.p1	MOUSE19628
OG0005774	TCONS_00055473.p1	MOUSE14620
OG0005775	TCONS_00012663.p1	MOUSE14235
OG0005777	TCONS_00001685.p1	MOUSE16613, MOUSE16609, MOUSE16611, MOUSE16610, MOUSE16612
OG0005778	TCONS_00010734.p1	MOUSE27440, MOUSE27439
OG0005779	TCONS_00014341.p1	MOUSE02825, MOUSE02824
OG0005781	TCONS_00002010.p1	MOUSE13114
OG0005782	TCONS_00027739.p1	MOUSE35834, MOUSE35833
OG0005783	TCONS_00027659.p1, TCONS_00041557.p1	MOUSE27843
OG0005784	TCONS_00027675.p1	MOUSE21069
OG0005785	TCONS_00014469.p1	MOUSE03145, MOUSE03144
OG0005786	TCONS_00048300.p1	MOUSE39044, MOUSE39042, MOUSE53782, MOUSE53783
OG0005787	TCONS_00019348.p1	MOUSE51852, MOUSE51856, MOUSE51853, MOUSE51855, MOUSE51854, MOUSE51851
OG0005788	TCONS_00016729.p1	MOUSE29202, MOUSE29203
OG0005789	TCONS_00019826.p1	MOUSE49552, MOUSE49559, MOUSE49558, MOUSE49555
OG0005790	TCONS_00011402.p1	MOUSE03111, MOUSE03112, MOUSE03110
OG0005791	TCONS_00054233.p1	MOUSE36617, MOUSE36619, MOUSE36618, MOUSE36620
OG0005792	TCONS_00011438.p1	MOUSE20396, MOUSE20395, MOUSE20397
OG0005793	TCONS_00014942.p1	MOUSE03696
OG0005794	TCONS_00057204.p1	MOUSE39908, MOUSE39909
OG0005795	TCONS_00021494.p1	MOUSE21846, MOUSE21845
OG0005796	TCONS_00030821.p1	MOUSE40257
OG0005797	TCONS_00026070.p1	MOUSE09433
OG0005798	TCONS_00047967.p1	MOUSE52512
OG0005799	TCONS_00011261.p1	MOUSE20188
OG0005800	TCONS_00019981.p1	MOUSE18364, MOUSE18363
OG0005802	TCONS_00019410.p1	MOUSE01179, MOUSE01180, MOUSE01181, MOUSE01182
OG0005803	TCONS_00012639.p1	MOUSE55345, MOUSE55344
OG0005805	TCONS_00005191.p1	MOUSE04358
OG0005806	TCONS_00004852.p1, TCONS_00004832.p1	MOUSE37229, MOUSE37227, MOUSE37228
OG0005807	TCONS_00001178.p1, TCONS_00001189.p1	MOUSE16334, MOUSE16333
OG0005808	TCONS_00017297.p1	MOUSE40760, MOUSE40759
OG0005811	TCONS_00009570.p1, TCONS_00009572.p1	MOUSE18246, MOUSE18245, MOUSE18244, MOUSE18243
OG0005812	TCONS_00011432.p1	MOUSE20449
OG0005813	TCONS_00005548.p1	MOUSE37235, MOUSE37233, MOUSE37234
OG0005814	TCONS_00023708.p1, TCONS_00029396.p1	MOUSE20797
OG0005815	TCONS_00006289.p1	MOUSE37926, MOUSE37929, MOUSE37928
OG0005816	TCONS_00004988.p1	MOUSE02992
OG0005817	TCONS_00027856.p1	MOUSE13251, MOUSE13248, MOUSE13249, MOUSE13250, MOUSE13247
OG0005818	TCONS_00047290.p1	MOUSE01762, MOUSE01763
OG0005819	TCONS_00052890.p1	MOUSE50349, MOUSE50348
OG0005820	TCONS_00008593.p1	MOUSE32066, MOUSE32067, MOUSE32065
OG0005821	TCONS_00040402.p1	MOUSE43001, MOUSE43000, MOUSE43002
OG0005822	TCONS_00009664.p1	MOUSE08144, MOUSE08141, MOUSE08140, MOUSE08147, MOUSE08145, MOUSE08143, MOUSE08146, MOUSE08142
OG0005823	TCONS_00004827.p1, TCONS_00004846.p1	MOUSE04685
OG0005824	TCONS_00028408.p1	MOUSE48407, MOUSE48405, MOUSE48409, MOUSE48406, MOUSE48408
OG0005825	TCONS_00010828.p1	MOUSE40602, MOUSE40600
OG0005826	TCONS_00049009.p1	MOUSE41248
OG0005827	TCONS_00010194.p1	MOUSE18759, MOUSE18758
OG0005828	TCONS_00004739.p1	MOUSE37568, MOUSE37567, MOUSE37565, MOUSE37566
OG0005829	TCONS_00001313.p1	MOUSE00184, MOUSE00183
OG0005830	TCONS_00004282.p1	MOUSE14203
OG0005831	TCONS_00014142.p1	MOUSE06090, MOUSE06091, MOUSE06092
OG0005832	TCONS_00008152.p1	MOUSE49608
OG0005833	TCONS_00052485.p1	MOUSE24738, MOUSE24737, MOUSE43193
OG0005835	TCONS_00002870.p1	MOUSE02461, MOUSE02462
OG0005836	TCONS_00027693.p1	MOUSE27772, MOUSE27771, MOUSE27773
OG0005837	TCONS_00052495.p1	MOUSE48882, MOUSE48881, MOUSE48880
OG0005838	TCONS_00005245.p1	MOUSE42074, MOUSE42076, MOUSE42079, MOUSE42077, MOUSE42078, MOUSE42075
OG0005839	TCONS_00030243.p1	MOUSE20859, MOUSE31566, MOUSE47773
OG0005840	TCONS_00017788.p1	MOUSE21324
OG0005841	TCONS_00025900.p1	MOUSE36053
OG0005842	TCONS_00045265.p1	MOUSE28812, MOUSE28814, MOUSE28815
OG0005843	TCONS_00016897.p1	MOUSE21541, MOUSE21537
OG0005844	TCONS_00030940.p1	MOUSE11416, MOUSE11413, MOUSE11417, MOUSE11415, MOUSE11414, MOUSE11410, MOUSE11412, MOUSE11411
OG0005845	TCONS_00047948.p1	MOUSE04473
OG0005846	TCONS_00011295.p1, TCONS_00011272.p1	MOUSE03064
OG0005847	TCONS_00011973.p1, TCONS_00011971.p1	MOUSE24586
OG0005848	TCONS_00056060.p1	MOUSE05612, MOUSE18911, MOUSE05611
OG0005849	TCONS_00055775.p1	MOUSE22097, MOUSE22096
OG0005850	TCONS_00056153.p1	MOUSE33785, MOUSE33784
OG0005851	TCONS_00054291.p1	MOUSE33454
OG0005852	TCONS_00049673.p1	MOUSE31081
OG0005853	TCONS_00019388.p1, TCONS_00003487.p1	MOUSE07627
OG0005854	TCONS_00008364.p1	MOUSE49612, MOUSE49611
OG0005855	TCONS_00032723.p1	MOUSE05749
OG0005856	TCONS_00010709.p1	MOUSE18621, MOUSE18620, MOUSE18619
OG0005857	TCONS_00004704.p1	MOUSE04700, MOUSE04699
OG0005858	TCONS_00004694.p1	MOUSE37403, MOUSE37400
OG0005860	TCONS_00020330.p1	MOUSE20692
OG0005861	TCONS_00032729.p1, TCONS_00032730.p1, TCONS_00032744.p2	MOUSE33700
OG0005863	TCONS_00012415.p1	MOUSE16980, MOUSE16979
OG0005864	TCONS_00027112.p1	MOUSE02844, MOUSE02845
OG0005865	TCONS_00051375.p1	MOUSE50053, MOUSE34615
OG0005866	TCONS_00008742.p1	MOUSE27445
OG0005867	TCONS_00049651.p1	MOUSE24968, MOUSE24966, MOUSE24965, MOUSE24967
OG0005869	TCONS_00007984.p1	MOUSE28362, MOUSE28363
OG0005870	TCONS_00052848.p1	MOUSE31359
OG0005871	TCONS_00042750.p1	MOUSE36369, MOUSE36368, MOUSE36367
OG0005872	TCONS_00055123.p1	MOUSE38976
OG0005875	TCONS_00021116.p1	MOUSE45109
OG0005876	TCONS_00048182.p1	MOUSE40708, MOUSE40709
OG0005877	TCONS_00053605.p1, TCONS_00053514.p1	MOUSE01409, MOUSE01408
OG0005878	TCONS_00009700.p1	MOUSE07579
OG0005879	TCONS_00008794.p1	MOUSE32049
OG0005880	TCONS_00048495.p1	MOUSE10866
OG0005881	TCONS_00046668.p1	MOUSE00340, MOUSE00341, MOUSE00339, MOUSE00343, MOUSE00342, MOUSE00344
OG0005882	TCONS_00024700.p1, TCONS_00007810.p1, TCONS_00007822.p2	MOUSE41989, MOUSE41990, MOUSE41988, MOUSE41991
OG0005883	TCONS_00025770.p1	MOUSE15200, MOUSE15206, MOUSE15207
OG0005883	TCONS_00025734.p1, TCONS_00025771.p1	MOUSE15202, MOUSE15199
OG0005884	TCONS_00011062.p1	MOUSE24783, MOUSE24785, MOUSE24784
OG0005885	TCONS_00050859.p1	MOUSE34795
OG0005886	TCONS_00011224.p1	MOUSE07662, MOUSE07661
OG0005887	TCONS_00005654.p1	MOUSE46553, MOUSE46550, MOUSE46552, MOUSE46549, MOUSE46551, MOUSE46548
OG0005888	TCONS_00014775.p1	MOUSE50312, MOUSE50313
OG0005889	TCONS_00001401.p1	MOUSE54433, MOUSE54434
OG0005890	TCONS_00012190.p1	MOUSE17343
OG0005891	TCONS_00013910.p1	MOUSE05939, MOUSE05938, MOUSE05940, MOUSE05937
OG0005892	TCONS_00008916.p1	MOUSE49067, MOUSE49066, MOUSE49064, MOUSE49065
OG0005894	TCONS_00041961.p1	MOUSE13056, MOUSE13057, MOUSE19376
OG0005895	TCONS_00051483.p1	MOUSE04970, MOUSE04969
OG0005896	TCONS_00044645.p1	MOUSE00284, MOUSE00283, MOUSE21618
OG0005897	TCONS_00029761.p2	MOUSE32554, MOUSE32553, MOUSE32556, MOUSE32555
OG0005898	TCONS_00012301.p1	MOUSE42784, MOUSE42783, MOUSE42786
OG0005899	TCONS_00016079.p1	MOUSE48385
OG0005900	TCONS_00052883.p1	MOUSE33624
OG0005901	TCONS_00018915.p1	MOUSE49551
OG0005902	TCONS_00007045.p1	MOUSE32103
OG0005903	TCONS_00022195.p1	MOUSE45092
OG0005906	TCONS_00057182.p1	MOUSE26302, MOUSE26300, MOUSE26301, MOUSE26304, MOUSE26303
OG0005907	TCONS_00049106.p1	MOUSE01951
OG0005908	TCONS_00028405.p1	MOUSE51660, MOUSE51661, MOUSE51662, MOUSE51663, MOUSE51664
OG0005909	TCONS_00028261.p1	MOUSE48449, MOUSE48448, MOUSE48445, MOUSE48446
OG0005910	TCONS_00022464.p1, TCONS_00022465.p1	MOUSE45054, MOUSE45055, MOUSE45051, MOUSE45052
OG0005911	TCONS_00053280.p1	MOUSE32346, MOUSE32347, MOUSE32350, MOUSE32351
OG0005912	TCONS_00050367.p1	MOUSE23020
OG0005913	TCONS_00043367.p1	MOUSE38856, MOUSE38854, MOUSE38855
OG0005914	TCONS_00047617.p1	MOUSE10911, MOUSE10909, MOUSE10907, MOUSE10910
OG0005915	TCONS_00006352.p1	MOUSE55180
OG0005916	TCONS_00002600.p1	MOUSE42400, MOUSE42401, MOUSE54039, MOUSE22509, MOUSE22510
OG0005917	TCONS_00015814.p1	MOUSE25460, MOUSE25461
OG0005919	TCONS_00016569.p1	MOUSE24007
OG0005920	TCONS_00020660.p1	MOUSE53431, MOUSE53432
OG0005921	TCONS_00015541.p1	MOUSE16134, MOUSE16133, MOUSE16135
OG0005922	TCONS_00047865.p1	MOUSE40613, MOUSE40614, MOUSE40612, MOUSE40609, MOUSE40611
OG0005923	TCONS_00022712.p1	MOUSE04049, MOUSE04048
OG0005924	TCONS_00008635.p1	MOUSE53383, MOUSE53381, MOUSE53382, MOUSE53384
OG0005926	TCONS_00008781.p1	MOUSE13286, MOUSE13285, MOUSE13284
OG0005927	TCONS_00006894.p1, TCONS_00006882.p1	MOUSE15506
OG0005928	TCONS_00052702.p1	MOUSE48504, MOUSE48505, MOUSE48502, MOUSE48503
OG0005929	TCONS_00053878.p1	MOUSE48886, MOUSE48887
OG0005930	TCONS_00029628.p1, TCONS_00029627.p1, TCONS_00029624.p1, TCONS_00029625.p1	MOUSE10266
OG0005931	TCONS_00049675.p1	MOUSE44698
OG0005932	TCONS_00049813.p1	MOUSE24910, MOUSE24909
OG0005933	TCONS_00057220.p1, TCONS_00056057.p1	MOUSE20167
OG0005935	TCONS_00045657.p1	MOUSE13850, MOUSE13849
OG0005936	TCONS_00037478.p1	MOUSE19946, MOUSE19947
OG0005937	TCONS_00047624.p1	MOUSE14417, MOUSE14414, MOUSE14415
OG0005938	TCONS_00054105.p1	MOUSE13211, MOUSE13212, MOUSE13210
OG0005939	TCONS_00024470.p1	MOUSE46998, MOUSE46999, MOUSE47000
OG0005940	TCONS_00054966.p1	MOUSE27467
OG0005941	TCONS_00011653.p1	MOUSE18684
OG0005942	TCONS_00004629.p1	MOUSE04978, MOUSE04980, MOUSE04977, MOUSE04979
OG0005943	TCONS_00012688.p1	MOUSE14299, MOUSE14298, MOUSE14296, MOUSE14297
OG0005944	TCONS_00011482.p1	MOUSE18174
OG0005946	TCONS_00047732.p1	MOUSE53517, MOUSE53518
OG0005947	TCONS_00022503.p1	MOUSE13120, MOUSE13122
OG0005948	TCONS_00027336.p1	MOUSE21172
OG0005949	TCONS_00006019.p1	MOUSE37563, MOUSE37562
OG0005950	TCONS_00046684.p1	MOUSE06850
OG0005951	TCONS_00054695.p1, TCONS_00054619.p1	MOUSE48577, MOUSE48576
OG0005953	TCONS_00029729.p1	MOUSE10404, MOUSE10401
OG0005954	TCONS_00006383.p1	MOUSE49217, MOUSE49216, MOUSE49215
OG0005955	TCONS_00027126.p1	MOUSE12785
OG0005956	TCONS_00015187.p1	MOUSE32844
OG0005957	TCONS_00029557.p1, TCONS_00029215.p1	MOUSE32426
OG0005959	TCONS_00029440.p1	MOUSE30215, MOUSE30216, MOUSE30219, MOUSE30217, MOUSE30218, MOUSE30214
OG0005960	TCONS_00027043.p1	MOUSE36097, MOUSE36098
OG0005961	TCONS_00048515.p1	MOUSE40919, MOUSE40920, MOUSE40922, MOUSE40921, MOUSE40918, MOUSE40923
OG0005962	TCONS_00001172.p1	MOUSE17277, MOUSE17275, MOUSE17276, MOUSE17270, MOUSE17271, MOUSE17273, MOUSE17274, MOUSE17272
OG0005963	TCONS_00007743.p1	MOUSE09064
OG0005964	TCONS_00048299.p1	MOUSE02251, MOUSE02249, MOUSE02253, MOUSE02250, MOUSE02252
OG0005965	TCONS_00026066.p1	MOUSE36148
OG0005966	TCONS_00013188.p1	MOUSE16974, MOUSE16973
OG0005967	TCONS_00013302.p1, TCONS_00013283.p1	MOUSE14023
OG0005968	TCONS_00008058.p1	MOUSE29105, MOUSE19001
OG0005969	TCONS_00011911.p1	MOUSE18215
OG0005970	TCONS_00052897.p1	MOUSE31327, MOUSE31324, MOUSE31323, MOUSE31325, MOUSE31322, MOUSE31326
OG0005971	TCONS_00055802.p1	MOUSE22460, MOUSE22457, MOUSE22459, MOUSE22458
OG0005972	TCONS_00056137.p1	MOUSE09256, MOUSE09255, MOUSE09251, MOUSE09254, MOUSE09252, MOUSE09250, MOUSE09253
OG0005973	TCONS_00010133.p1	MOUSE07223
OG0005974	TCONS_00015163.p1	MOUSE24031, MOUSE24032
OG0005975	TCONS_00022893.p1	MOUSE53724, MOUSE53723, MOUSE53725, MOUSE29688, MOUSE54426
OG0005976	TCONS_00012837.p1	MOUSE22127
OG0005977	TCONS_00037578.p1	MOUSE39172, MOUSE39171
OG0005978	TCONS_00019204.p1	MOUSE05375, MOUSE05374
OG0005979	TCONS_00019360.p1	MOUSE35577, MOUSE35576, MOUSE35575, MOUSE35579, MOUSE35580, MOUSE35578, MOUSE35581
OG0005980	TCONS_00056561.p1	MOUSE18255
OG0005981	TCONS_00020384.p1	MOUSE09114, MOUSE09115
OG0005982	TCONS_00053492.p1	MOUSE10476, MOUSE10478, MOUSE10475, MOUSE10477
OG0005983	TCONS_00017408.p1	MOUSE44475, MOUSE44473
OG0005984	TCONS_00054346.p1	MOUSE13162
OG0005985	TCONS_00038732.p1, TCONS_00031877.p1, TCONS_00038729.p1, TCONS_00057193.p1	MOUSE20715, MOUSE20714
OG0005986	TCONS_00011846.p1	MOUSE20132, MOUSE20134, MOUSE20136, MOUSE20133, MOUSE20135
OG0005987	TCONS_00022208.p1	MOUSE19110, MOUSE55047
OG0005988	TCONS_00034543.p1	MOUSE46879, MOUSE46878
OG0005989	TCONS_00037768.p1	MOUSE45928, MOUSE45929
OG0005993	TCONS_00023452.p1, TCONS_00023494.p1	MOUSE17253
OG0005994	TCONS_00052918.p1	MOUSE33621, MOUSE48840
OG0005995	TCONS_00048503.p1	MOUSE18219, MOUSE18218, MOUSE18220
OG0005997	TCONS_00043889.p1	MOUSE19029, MOUSE46943, MOUSE46944, MOUSE46945, MOUSE46942
OG0005998	TCONS_00005190.p1	MOUSE01071, MOUSE01072
OG0006000	TCONS_00010670.p1	MOUSE24686, MOUSE24684, MOUSE24685
OG0006001	TCONS_00011884.p1	MOUSE51403, MOUSE51401, MOUSE51407, MOUSE51404
OG0006002	TCONS_00023532.p1	MOUSE02125, MOUSE02124
OG0006003	TCONS_00053828.p1, TCONS_00053832.p1	MOUSE50331, MOUSE50334
OG0006004	TCONS_00004071.p1	MOUSE26214, MOUSE14772
OG0006005	TCONS_00042240.p1, TCONS_00042293.p1	MOUSE03622
OG0006006	TCONS_00012269.p1	MOUSE37159, MOUSE37160
OG0006007	TCONS_00028222.p1	MOUSE23161, MOUSE23160, MOUSE44667, MOUSE44666, MOUSE01446
OG0006008	TCONS_00014160.p1	MOUSE06292
OG0006009	TCONS_00029587.p1	MOUSE32966, MOUSE32967, MOUSE32968
OG0006010	TCONS_00006884.p1, TCONS_00006872.p1	MOUSE26647, MOUSE26648
OG0006011	TCONS_00006346.p1	MOUSE05003
OG0006012	TCONS_00029590.p1	MOUSE27648, MOUSE19422
OG0006013	TCONS_00015312.p1	MOUSE17849, MOUSE17848, MOUSE17851, MOUSE17850, MOUSE17847
OG0006014	TCONS_00042810.p1, TCONS_00042807.p1	MOUSE55282, MOUSE55284, MOUSE55285, MOUSE55283
OG0006015	TCONS_00028336.p1	MOUSE32558, MOUSE32559, MOUSE32560
OG0006018	TCONS_00030244.p1, TCONS_00030246.p1, TCONS_00030245.p1, TCONS_00031037.p1, TCONS_00030573.p1, TCONS_00029917.p1	MOUSE11540
OG0006022	TCONS_00039835.p1	MOUSE30961, MOUSE30959, MOUSE30960, MOUSE24368, MOUSE24367
OG0006024	TCONS_00028387.p1	MOUSE33850
OG0006028	TCONS_00008696.p1	MOUSE29391, MOUSE35697, MOUSE35696, MOUSE34307, MOUSE34308, MOUSE30357
OG0006059	TCONS_00008892.p1	MOUSE13895, MOUSE13894
OG0006061	TCONS_00028740.p1, TCONS_00029707.p1	MOUSE44598, MOUSE44601, MOUSE44599, MOUSE44605, MOUSE44604, MOUSE44602, MOUSE44603, MOUSE44600
OG0006062	TCONS_00044059.p1	MOUSE14967
OG0006063	TCONS_00031260.p1	MOUSE09559, MOUSE09560
OG0006064	TCONS_00031053.p1, TCONS_00031044.p1	MOUSE19231
OG0006065	TCONS_00028323.p1	MOUSE10503, MOUSE10504
OG0006066	TCONS_00018827.p1	MOUSE15817
OG0006068	TCONS_00029922.p1	MOUSE19160, MOUSE21153
OG0006069	TCONS_00013802.p1	MOUSE38708, MOUSE38709
OG0006070	TCONS_00014034.p1	MOUSE06223
OG0006071	TCONS_00026719.p1, TCONS_00041533.p1	MOUSE25922, MOUSE25924, MOUSE25923
OG0006072	TCONS_00029592.p1	MOUSE44551
OG0006073	TCONS_00011383.p1	MOUSE42655, MOUSE42654
OG0006074	TCONS_00011881.p1	MOUSE07769
OG0006075	TCONS_00055474.p1	MOUSE18180, MOUSE18181, MOUSE18182
OG0006076	TCONS_00009002.p2	MOUSE32641, MOUSE32642, MOUSE32644, MOUSE32643
OG0006077	TCONS_00055936.p1	MOUSE26516
OG0006078	TCONS_00056201.p1	MOUSE16717, MOUSE30843
OG0006079	TCONS_00027913.p1	MOUSE44737, MOUSE44734
OG0006081	TCONS_00024913.p1, TCONS_00024978.p1	MOUSE39161, MOUSE39160
OG0006082	TCONS_00004287.p1	MOUSE35174, MOUSE35175, MOUSE35176
OG0006083	TCONS_00048795.p1	MOUSE39295, MOUSE39293, MOUSE39296, MOUSE39297, MOUSE39294, MOUSE39292
OG0006084	TCONS_00005258.p1	MOUSE30094
OG0006085	TCONS_00025438.p1	MOUSE41521, MOUSE41520
OG0006087	TCONS_00019446.p1	MOUSE27350
OG0006090	TCONS_00011737.p1	MOUSE24615
OG0006092	TCONS_00012636.p1	MOUSE17080, MOUSE17081, MOUSE17082, MOUSE17079, MOUSE17083
OG0006095	TCONS_00015458.p1	MOUSE27229, MOUSE50304
OG0006096	TCONS_00006883.p1, TCONS_00006871.p1	MOUSE37864, MOUSE37863
OG0006097	TCONS_00018639.p1	MOUSE12411, MOUSE12412, MOUSE12413, MOUSE12415, MOUSE12416, MOUSE12414
OG0006098	TCONS_00007779.p1	MOUSE09150, MOUSE09152, MOUSE09149
OG0006099	TCONS_00012597.p1	MOUSE14237, MOUSE15047
OG0006100	TCONS_00009397.p1	MOUSE49850, MOUSE49849
OG0006101	TCONS_00033073.p1	MOUSE44922, MOUSE44921
OG0006102	TCONS_00029783.p1	MOUSE01672, MOUSE01671, MOUSE01673
OG0006103	TCONS_00000409.p1	MOUSE00226, MOUSE00227
OG0006104	TCONS_00014211.p1	MOUSE06095, MOUSE06094
OG0006106	TCONS_00054223.p1	MOUSE31379, MOUSE31376
OG0006107	TCONS_00036681.p1, TCONS_00036680.p1, TCONS_00036657.p1	MOUSE02191
OG0006108	TCONS_00015674.p1	MOUSE29211, MOUSE17732
OG0006111	TCONS_00042547.p1	MOUSE45682, MOUSE45687, MOUSE45684
OG0006112	TCONS_00019442.p1	MOUSE49115, MOUSE49114, MOUSE49116
OG0006113	TCONS_00008491.p1	MOUSE15176
OG0006114	TCONS_00027740.p1	MOUSE52848
OG0006115	TCONS_00000342.p1	MOUSE00531
OG0006116	TCONS_00009660.p1	MOUSE20130
OG0006117	TCONS_00013524.p1	MOUSE06195, MOUSE06196
OG0006118	TCONS_00008006.p1	MOUSE09999
OG0006119	TCONS_00026618.p1	MOUSE35847
OG0006120	TCONS_00027536.p1	MOUSE40195
OG0006121	TCONS_00026474.p1	MOUSE09447, MOUSE09446
OG0006122	TCONS_00014372.p1	MOUSE05144
