Orthogroup	PFLAV	SCHMD
OG0006693	TCONS_00030832.p1, TCONS_00030829.p1	SCHMD00589
OG0006694	TCONS_00002311.p1	SCHMD05629
OG0006695	TCONS_00010698.p1	SCHMD06025
OG0006697	TCONS_00026718.p1	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	TCONS_00008813.p1	SCHMD12118
OG0006700	TCONS_00022105.p1	SCHMD29051, SCHMD15433, SCHMD27357
OG0006702	TCONS_00044891.p1	SCHMD29672
OG0006703	TCONS_00045997.p1	SCHMD00739
OG0006705	TCONS_00052193.p1	SCHMD14770, SCHMD13114
OG0006706	TCONS_00014874.p1	SCHMD12854
OG0006707	TCONS_00014958.p1	SCHMD19389
OG0006708	TCONS_00029711.p1	SCHMD01518
OG0006709	TCONS_00056346.p1	SCHMD06005
OG0006712	TCONS_00007395.p1	SCHMD13757
OG0006713	TCONS_00012197.p1	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	TCONS_00012131.p1	SCHMD09869
OG0006718	TCONS_00027315.p1	SCHMD28286
OG0006720	TCONS_00055157.p1, TCONS_00055188.p1	SCHMD15330, SCHMD18737
OG0006721	TCONS_00027927.p1	SCHMD06116
OG0006722	TCONS_00053746.p1	SCHMD18971, SCHMD24284
OG0006723	TCONS_00050670.p1	SCHMD12671
OG0006725	TCONS_00048951.p1	SCHMD15226
OG0006726	TCONS_00044651.p1	SCHMD22403
OG0006727	TCONS_00002233.p1, TCONS_00047000.p1	SCHMD01781
OG0006728	TCONS_00055761.p1	SCHMD09693
OG0006729	TCONS_00053241.p1	SCHMD09997, SCHMD07849
OG0006730	TCONS_00044178.p1	SCHMD15242
OG0006733	TCONS_00010742.p1	SCHMD02938
OG0006734	TCONS_00010746.p1	SCHMD13149, SCHMD15306
OG0006735	TCONS_00006698.p1, TCONS_00006692.p1	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	TCONS_00008432.p1	SCHMD11091
OG0006737	TCONS_00007118.p1	SCHMD05655
OG0006741	TCONS_00047318.p1	SCHMD21104, SCHMD16448
OG0006742	TCONS_00043768.p1	SCHMD14364
OG0006743	TCONS_00047854.p1	SCHMD06609
OG0006749	TCONS_00042544.p1	SCHMD17570, SCHMD17569
OG0006750	TCONS_00018018.p1	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	TCONS_00040754.p1	SCHMD12442
OG0006753	TCONS_00011610.p1	SCHMD08285
OG0006754	TCONS_00008287.p1	SCHMD13342
OG0006755	TCONS_00042769.p1	SCHMD10228
OG0006757	TCONS_00011154.p1	SCHMD08426
OG0006758	TCONS_00057241.p1	SCHMD05008, SCHMD10024
OG0006761	TCONS_00041721.p1	SCHMD13526
OG0006764	TCONS_00042688.p1, TCONS_00042687.p1	SCHMD22289
OG0006766	TCONS_00022745.p1	SCHMD07248
OG0006768	TCONS_00040904.p1	SCHMD03977
OG0006772	TCONS_00026780.p1	SCHMD01476
OG0006776	TCONS_00055607.p1	SCHMD10792
OG0006777	TCONS_00010464.p1	SCHMD08214
OG0006780	TCONS_00011880.p1	SCHMD13525, SCHMD14457
OG0006826	TCONS_00041653.p1	SCHMD05426
OG0006829	TCONS_00027627.p1	SCHMD18846
OG0006830	TCONS_00010805.p1	SCHMD01740
OG0006833	TCONS_00007887.p1	SCHMD25705, SCHMD22029
OG0006835	TCONS_00000118.p1	SCHMD11727, SCHMD11726
OG0006842	TCONS_00052911.p1	SCHMD07853
OG0006843	TCONS_00029554.p1	SCHMD10166
OG0006844	TCONS_00028350.p1	SCHMD10998
OG0006846	TCONS_00010501.p1	SCHMD24471
OG0006847	TCONS_00016701.p1	SCHMD10920
OG0006848	TCONS_00031133.p1	SCHMD15273, SCHMD24879
OG0006851	TCONS_00026166.p1	SCHMD13891, SCHMD10310
OG0006853	TCONS_00049013.p1	SCHMD21179
OG0006856	TCONS_00007016.p1	SCHMD03115
OG0006857	TCONS_00021829.p1	SCHMD03719
OG0006858	TCONS_00021389.p1	SCHMD17672
OG0006860	TCONS_00008747.p1	SCHMD14888, SCHMD01768
OG0006862	TCONS_00011019.p1	SCHMD08954
OG0006864	TCONS_00041648.p1	SCHMD09900
OG0006867	TCONS_00010725.p1	SCHMD19722
OG0006871	TCONS_00022851.p1	SCHMD19715
OG0006874	TCONS_00013010.p1	SCHMD00242
OG0006875	TCONS_00057246.p1	SCHMD14340
OG0006876	TCONS_00054383.p1	SCHMD01180
OG0006877	TCONS_00042767.p1	SCHMD28894, SCHMD14652
OG0006878	TCONS_00054061.p1	SCHMD07673
OG0006881	TCONS_00043849.p1	SCHMD13107
OG0006882	TCONS_00008216.p1	SCHMD08215
OG0006883	TCONS_00000173.p1	SCHMD04789
OG0006886	TCONS_00023776.p1	SCHMD04628
OG0006887	TCONS_00055244.p1	SCHMD02004
OG0006889	TCONS_00007492.p1	SCHMD19490
OG0006890	TCONS_00026380.p1	SCHMD09977
OG0006891	TCONS_00005459.p1	SCHMD16311
OG0006892	TCONS_00055599.p1	SCHMD06736, SCHMD03941
OG0006894	TCONS_00013687.p1	SCHMD08244
OG0006895	TCONS_00056044.p1	SCHMD25533, SCHMD25532
OG0006897	TCONS_00028324.p1	SCHMD14554
OG0006900	TCONS_00000838.p1, TCONS_00000847.p1	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	TCONS_00056765.p1	SCHMD00150
OG0006902	TCONS_00036412.p1	SCHMD09576
OG0006906	TCONS_00006172.p1	SCHMD01345
OG0006909	TCONS_00049209.p1	SCHMD08896, SCHMD03475
OG0006914	TCONS_00028393.p1	SCHMD02005
OG0006915	TCONS_00007143.p1	SCHMD17740
OG0006917	TCONS_00050600.p1	SCHMD15444, SCHMD23496
OG0006918	TCONS_00046489.p1	SCHMD02128
OG0006919	TCONS_00026791.p1	SCHMD04163
OG0006920	TCONS_00001003.p1	SCHMD07640
OG0006921	TCONS_00042938.p1	SCHMD00179
OG0006923	TCONS_00002022.p1	SCHMD18989, SCHMD10987
OG0006924	TCONS_00019814.p1	SCHMD07270
OG0006926	TCONS_00017933.p1	SCHMD18025, SCHMD24077
OG0006927	TCONS_00056916.p1	SCHMD05483
OG0006931	TCONS_00016839.p1	SCHMD09823
OG0006934	TCONS_00021826.p1	SCHMD02940
OG0006937	TCONS_00023523.p1, TCONS_00023513.p1, TCONS_00023468.p1	SCHMD07394
OG0006938	TCONS_00048561.p1	SCHMD13105
OG0006939	TCONS_00045731.p1, TCONS_00045732.p1	SCHMD19736, SCHMD17847
OG0006941	TCONS_00047786.p1	SCHMD11956, SCHMD22092
OG0006942	TCONS_00011962.p1	SCHMD05106
OG0006944	TCONS_00048959.p1	SCHMD23114, SCHMD00759
OG0006945	TCONS_00057264.p1	SCHMD20350, SCHMD21540
OG0006946	TCONS_00015357.p1	SCHMD03034
OG0006948	TCONS_00012980.p1, TCONS_00012979.p1	SCHMD10039
OG0006949	TCONS_00019352.p1	SCHMD04433
OG0006951	TCONS_00004238.p1	SCHMD04285
OG0006952	TCONS_00007043.p1	SCHMD00571
OG0006954	TCONS_00010499.p1	SCHMD05444
OG0006955	TCONS_00048448.p1	SCHMD01359
OG0006956	TCONS_00026768.p1, TCONS_00003397.p1	SCHMD03205
OG0006957	TCONS_00026693.p1	SCHMD21016, SCHMD16664
OG0006958	TCONS_00016237.p1	SCHMD10483
OG0006959	TCONS_00017783.p1	SCHMD14675, SCHMD12735
OG0006960	TCONS_00000655.p1	SCHMD15792, SCHMD13924
OG0006962	TCONS_00051747.p1	SCHMD02602
OG0006964	TCONS_00013322.p1	SCHMD05582, SCHMD05580
OG0006965	TCONS_00030810.p1	SCHMD16583, SCHMD28209
OG0006966	TCONS_00021949.p1	SCHMD17179
OG0006967	TCONS_00013925.p1, TCONS_00013924.p1	SCHMD06876
OG0006968	TCONS_00008544.p1	SCHMD05918
OG0006973	TCONS_00001025.p1	SCHMD01554
OG0006975	TCONS_00001197.p1	SCHMD29017
OG0006977	TCONS_00047323.p1	SCHMD21617, SCHMD19289
OG0006979	TCONS_00057104.p1, TCONS_00057116.p1, TCONS_00057117.p1	SCHMD02713
OG0006980	TCONS_00052008.p1	SCHMD03927
OG0006984	TCONS_00024114.p1	SCHMD21798
OG0006985	TCONS_00049518.p1	SCHMD00305
OG0006987	TCONS_00004775.p1, TCONS_00031258.p1, TCONS_00016667.p1	SCHMD04010
OG0006989	TCONS_00055897.p1	SCHMD08387
OG0006990	TCONS_00030941.p1	SCHMD14019
OG0006991	TCONS_00045078.p1	SCHMD09527
OG0006993	TCONS_00022435.p1	SCHMD16078, SCHMD15851
OG0006995	TCONS_00001363.p1	SCHMD08291
OG0006996	TCONS_00010926.p1	SCHMD07655
OG0006999	TCONS_00018389.p1	SCHMD09727, SCHMD09154
OG0007001	TCONS_00035924.p1	SCHMD11191
OG0007002	TCONS_00016683.p1	SCHMD00096
OG0007003	TCONS_00007710.p1	SCHMD03229
OG0007005	TCONS_00005914.p1	SCHMD03780
OG0007009	TCONS_00031874.p1	SCHMD28218, SCHMD00500
OG0007012	TCONS_00030131.p1	SCHMD16864
OG0007013	TCONS_00013691.p1	SCHMD20292, SCHMD25075
OG0007015	TCONS_00009257.p1	SCHMD09946
OG0007017	TCONS_00021378.p1, TCONS_00021379.p1	SCHMD24290, SCHMD13895
OG0007020	TCONS_00025884.p1	SCHMD29169
OG0007022	TCONS_00056686.p1	SCHMD06207
OG0007023	TCONS_00049329.p1	SCHMD13414
OG0007024	TCONS_00048088.p1	SCHMD18147
OG0007025	TCONS_00055826.p1	SCHMD00852
OG0007027	TCONS_00047558.p1	SCHMD11009, SCHMD20294, SCHMD17664
OG0007030	TCONS_00030781.p1	SCHMD11171
OG0007033	TCONS_00011250.p1	SCHMD17177, SCHMD07596
OG0007037	TCONS_00055622.p1	SCHMD08275
OG0007039	TCONS_00011868.p1	SCHMD24759
OG0007040	TCONS_00015577.p1	SCHMD17930
OG0007043	TCONS_00027745.p1	SCHMD05387
OG0007046	TCONS_00001135.p1	SCHMD16357, SCHMD12630
OG0007047	TCONS_00015352.p1	SCHMD10322
OG0007049	TCONS_00051136.p1	SCHMD09136, SCHMD15529
OG0007050	TCONS_00027092.p1	SCHMD12036
OG0007051	TCONS_00019671.p1	SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	TCONS_00033075.p1	SCHMD05149
OG0007054	TCONS_00006174.p1	SCHMD03628
OG0007055	TCONS_00006739.p1	SCHMD11222
OG0007061	TCONS_00026381.p1	SCHMD27956
OG0007062	TCONS_00051560.p1	SCHMD05231
OG0007063	TCONS_00013713.p1	SCHMD04487
OG0007064	TCONS_00042533.p1	SCHMD12728
OG0007065	TCONS_00023245.p1	SCHMD08144
OG0007066	TCONS_00022269.p1	SCHMD15229, SCHMD16841
OG0007067	TCONS_00008009.p1	SCHMD09674
OG0007068	TCONS_00030207.p1	SCHMD10943
OG0007070	TCONS_00022825.p1, TCONS_00021624.p1	SCHMD08393
OG0007073	TCONS_00051978.p1	SCHMD06841
OG0007077	TCONS_00042859.p1	SCHMD03291, SCHMD23670
OG0007078	TCONS_00003826.p1, TCONS_00003804.p1	SCHMD12751, SCHMD12753
OG0007084	TCONS_00007233.p1	SCHMD10181, SCHMD10179
OG0007087	TCONS_00046843.p1	SCHMD09273
OG0007088	TCONS_00044974.p1	SCHMD06881
OG0007089	TCONS_00022106.p1	SCHMD15126
OG0007090	TCONS_00054332.p1	SCHMD24995
OG0007091	TCONS_00046618.p1	SCHMD00684
OG0007092	TCONS_00009665.p1	SCHMD04952
OG0007093	TCONS_00053768.p1	SCHMD00633
OG0007095	TCONS_00012814.p1	SCHMD28386
OG0007096	TCONS_00003040.p1	SCHMD14480
OG0007097	TCONS_00052445.p1, TCONS_00040903.p1	SCHMD00498
OG0007098	TCONS_00033201.p1, TCONS_00008826.p1	SCHMD12814
OG0007105	TCONS_00006169.p1	SCHMD08588
OG0007106	TCONS_00047227.p1	SCHMD14679
OG0007107	TCONS_00014572.p1	SCHMD10627
OG0007108	TCONS_00006170.p1	SCHMD03383
OG0007109	TCONS_00037031.p1	SCHMD14017, SCHMD14016
OG0007112	TCONS_00029738.p1	SCHMD09113
OG0007113	TCONS_00047530.p1	SCHMD27023, SCHMD20834
OG0007114	TCONS_00008157.p1	SCHMD05373
OG0007118	TCONS_00001877.p1	SCHMD01480
OG0007119	TCONS_00052985.p1, TCONS_00052977.p1	SCHMD02099
OG0007122	TCONS_00050924.p1	SCHMD04636
OG0007124	TCONS_00043163.p1	SCHMD20734
OG0007125	TCONS_00034395.p1, TCONS_00034463.p1	SCHMD04115
OG0007128	TCONS_00054786.p1, TCONS_00038866.p1	SCHMD15975
OG0007130	TCONS_00047510.p1	SCHMD02010
OG0007133	TCONS_00029153.p1	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	TCONS_00018971.p1	SCHMD14628
OG0007136	TCONS_00028952.p1	SCHMD04055
OG0007137	TCONS_00014362.p1	SCHMD09300
OG0007139	TCONS_00016896.p1	SCHMD08033
OG0007140	TCONS_00053561.p1	SCHMD14726, SCHMD14725
OG0007143	TCONS_00045330.p1	SCHMD11402, SCHMD13435
OG0007144	TCONS_00011322.p1	SCHMD09084, SCHMD13536
OG0007145	TCONS_00046303.p1	SCHMD07094
OG0007149	TCONS_00051414.p1, TCONS_00051411.p1	SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	TCONS_00042529.p1	SCHMD20465, SCHMD17498
OG0007152	TCONS_00019894.p1	SCHMD23531
OG0007154	TCONS_00009690.p1	SCHMD03260
OG0007158	TCONS_00007848.p1	SCHMD27790, SCHMD22647
OG0007159	TCONS_00015808.p1	SCHMD06458, SCHMD24141
OG0007163	TCONS_00029121.p1	SCHMD19963, SCHMD15559
OG0007164	TCONS_00002256.p1	SCHMD21149
OG0007165	TCONS_00017776.p1	SCHMD00948
OG0007166	TCONS_00024144.p1	SCHMD23433, SCHMD23432
OG0007170	TCONS_00025934.p1	SCHMD12398
OG0007173	TCONS_00051896.p1	SCHMD27706, SCHMD26151
OG0007174	TCONS_00007979.p1	SCHMD00679
OG0007175	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1	SCHMD13246, SCHMD11875
OG0007176	TCONS_00040411.p1	SCHMD18255, SCHMD19246
OG0007179	TCONS_00019736.p1, TCONS_00019726.p1	SCHMD02087
OG0007180	TCONS_00029666.p1, TCONS_00028776.p1	SCHMD13286
OG0007181	TCONS_00038911.p1, TCONS_00041145.p1	SCHMD07932
OG0007183	TCONS_00046337.p1	SCHMD09362
OG0007184	TCONS_00018313.p1	SCHMD06567
OG0007186	TCONS_00003055.p1	SCHMD00266
OG0007189	TCONS_00012994.p1	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007191	TCONS_00054320.p1	SCHMD11992
OG0007192	TCONS_00056981.p1	SCHMD00342
OG0007209	TCONS_00005099.p1	SCHMD02470
OG0007248	TCONS_00008889.p1	SCHMD14029
OG0007249	TCONS_00044026.p1	SCHMD09627
OG0007252	TCONS_00030064.p1	SCHMD26416, SCHMD26417
OG0007254	TCONS_00050275.p1	SCHMD29104
OG0007255	TCONS_00056623.p1	SCHMD08512, SCHMD09706
OG0007258	TCONS_00029836.p1	SCHMD01759
OG0007264	TCONS_00009451.p1	SCHMD06288
OG0007266	TCONS_00049668.p1	SCHMD05229
OG0007267	TCONS_00053410.p1	SCHMD15621
OG0007269	TCONS_00017528.p1, TCONS_00018132.p1	SCHMD04821
OG0007270	TCONS_00042829.p1	SCHMD29771, SCHMD26891
OG0007271	TCONS_00013933.p1	SCHMD08508
OG0007274	TCONS_00004667.p1	SCHMD10184
OG0007276	TCONS_00028742.p1	SCHMD01128
OG0007279	TCONS_00005992.p1	SCHMD14169, SCHMD22097
OG0007280	TCONS_00045995.p1	SCHMD26191
OG0007282	TCONS_00006842.p1	SCHMD08071
OG0007288	TCONS_00031264.p1	SCHMD11562
OG0007291	TCONS_00008947.p1	SCHMD01954
OG0007297	TCONS_00013759.p1	SCHMD08767
OG0007300	TCONS_00055881.p1	SCHMD08715, SCHMD12954
OG0007304	TCONS_00017068.p1	SCHMD06782
OG0007305	TCONS_00039824.p1	SCHMD00236
OG0007306	TCONS_00002187.p1	SCHMD03194
OG0007307	TCONS_00003884.p1	SCHMD24523
OG0007314	TCONS_00010379.p1	SCHMD20349, SCHMD17621
OG0007317	TCONS_00046686.p1	SCHMD05271
OG0007318	TCONS_00049203.p1	SCHMD14311
OG0007319	TCONS_00045987.p1	SCHMD07451
OG0007320	TCONS_00029160.p1	SCHMD04201, SCHMD04200
OG0007323	TCONS_00018010.p1	SCHMD28323
OG0007325	TCONS_00007263.p1	SCHMD13424
OG0007326	TCONS_00019324.p1	SCHMD26648, SCHMD13997
OG0007327	TCONS_00020899.p1	SCHMD03183
OG0007328	TCONS_00025891.p1	SCHMD07822
OG0007330	TCONS_00042612.p1	SCHMD01349
OG0007332	TCONS_00041617.p1	SCHMD29643
OG0007333	TCONS_00022881.p1	SCHMD02278
OG0007334	TCONS_00020764.p1	SCHMD01190
OG0007335	TCONS_00012140.p1	SCHMD00787
OG0007337	TCONS_00018627.p1	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	TCONS_00055656.p1	SCHMD14813, SCHMD09117
OG0007341	TCONS_00016545.p1	SCHMD01365
OG0007342	TCONS_00014969.p1, TCONS_00052712.p1	SCHMD12266
OG0007343	TCONS_00052916.p1	SCHMD12161
OG0007347	TCONS_00027454.p1	SCHMD06807
OG0007349	TCONS_00006145.p1	SCHMD22105
OG0007353	TCONS_00008823.p1	SCHMD22439
OG0007354	TCONS_00019461.p1	SCHMD09176
OG0007356	TCONS_00049071.p1	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	TCONS_00011016.p1	SCHMD05385
OG0007358	TCONS_00029301.p1	SCHMD10648
OG0007359	TCONS_00009375.p1	SCHMD04894
OG0007360	TCONS_00016357.p1	SCHMD01042
OG0007361	TCONS_00029124.p1, TCONS_00029129.p1	SCHMD02642
OG0007363	TCONS_00042576.p1	SCHMD02234
OG0007367	TCONS_00054210.p1	SCHMD09749
OG0007372	TCONS_00002920.p1	SCHMD02515
OG0007373	TCONS_00056390.p1, TCONS_00041425.p1	SCHMD11208, SCHMD11207
OG0007380	TCONS_00019634.p1	SCHMD16057
OG0007382	TCONS_00018463.p1	SCHMD06011
OG0007385	TCONS_00025457.p1	SCHMD04159
OG0007386	TCONS_00045807.p1	SCHMD00784
OG0007387	TCONS_00015964.p1	SCHMD01904, SCHMD01903
OG0007389	TCONS_00000201.p1	SCHMD07528
OG0007391	TCONS_00006040.p1	SCHMD01653
OG0007393	TCONS_00011541.p1	SCHMD00157
OG0007395	TCONS_00013162.p1	SCHMD09491
OG0007396	TCONS_00007368.p1	SCHMD01151
OG0007397	TCONS_00053178.p1	SCHMD03095
OG0007399	TCONS_00002016.p1	SCHMD13118
OG0007402	TCONS_00013464.p1	SCHMD10585, SCHMD06444
OG0007405	TCONS_00006553.p1	SCHMD18973, SCHMD27327
OG0007407	TCONS_00030604.p1	SCHMD14070
OG0007408	TCONS_00017153.p1	SCHMD03954
OG0007412	TCONS_00000425.p1	SCHMD14910, SCHMD20394
OG0007414	TCONS_00053253.p1	SCHMD03104, SCHMD03103
OG0007415	TCONS_00003678.p1	SCHMD29702, SCHMD13340
OG0007417	TCONS_00004580.p1	SCHMD04581
OG0007419	TCONS_00012322.p1	SCHMD12003, SCHMD14523
OG0007421	TCONS_00056604.p1, TCONS_00056597.p1	SCHMD09236
OG0007422	TCONS_00011395.p1	SCHMD15449
OG0007425	TCONS_00043934.p1	SCHMD18256
OG0007429	TCONS_00049271.p1	SCHMD03140
OG0007431	TCONS_00020262.p1	SCHMD02074
OG0007432	TCONS_00051328.p1, TCONS_00051420.p3	SCHMD13608
OG0007434	TCONS_00012512.p1, TCONS_00012515.p1	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	TCONS_00027829.p1, TCONS_00027828.p1	SCHMD26347
OG0007439	TCONS_00016765.p1, TCONS_00016766.p1	SCHMD01098
OG0007442	TCONS_00053552.p1	SCHMD10535
OG0007445	TCONS_00001021.p1	SCHMD10725
OG0007446	TCONS_00005993.p1	SCHMD06891
OG0007447	TCONS_00042554.p1	SCHMD07199
OG0007452	TCONS_00043752.p1	SCHMD06690
OG0007453	TCONS_00015079.p1	SCHMD22069
OG0007454	TCONS_00022466.p1	SCHMD02249
OG0007455	TCONS_00001304.p1	SCHMD17462
OG0007456	TCONS_00017386.p1	SCHMD11658
OG0007457	TCONS_00027985.p1	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	TCONS_00054268.p1	SCHMD11828
OG0007459	TCONS_00011184.p1	SCHMD04395
OG0007460	TCONS_00011173.p1	SCHMD07322
OG0007463	TCONS_00023049.p1	SCHMD17150, SCHMD29377
OG0007464	TCONS_00018997.p1	SCHMD03973
OG0007465	TCONS_00005089.p1	SCHMD06095
OG0007471	TCONS_00008793.p1	SCHMD29391
OG0007472	TCONS_00027881.p1	SCHMD07414
OG0007473	TCONS_00056776.p2	SCHMD18788, SCHMD20111
OG0007476	TCONS_00053493.p1	SCHMD29552, SCHMD06042
OG0007478	TCONS_00006303.p1	SCHMD08638, SCHMD14462
OG0007481	TCONS_00006126.p1	SCHMD00234
OG0007482	TCONS_00050546.p1	SCHMD16972, SCHMD28646
OG0007483	TCONS_00017917.p1	SCHMD23530
OG0007488	TCONS_00056102.p1	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	TCONS_00011180.p1	SCHMD27800, SCHMD17535
OG0007491	TCONS_00026008.p1, TCONS_00026018.p1	SCHMD17539, SCHMD13726
OG0007492	TCONS_00010188.p1	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	TCONS_00005244.p1	SCHMD02157, SCHMD22482
OG0007495	TCONS_00003309.p1	SCHMD07307, SCHMD18914
OG0007496	TCONS_00003618.p1	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	TCONS_00046777.p1	SCHMD13903
OG0007499	TCONS_00011333.p1	SCHMD02341
OG0007500	TCONS_00002909.p1	SCHMD06655
OG0007501	TCONS_00037490.p1	SCHMD02284
OG0007503	TCONS_00021620.p1	SCHMD02190
OG0007507	TCONS_00011576.p1	SCHMD00792
OG0007508	TCONS_00015471.p1	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	TCONS_00054447.p1	SCHMD00947
OG0007510	TCONS_00018393.p1	SCHMD06196
OG0007516	TCONS_00047818.p1	SCHMD07324, SCHMD01839
OG0007519	TCONS_00045536.p1	SCHMD00238
OG0007522	TCONS_00037019.p1	SCHMD20076
OG0007525	TCONS_00053226.p1	SCHMD03649, SCHMD14793
OG0007528	TCONS_00016340.p1	SCHMD08263
OG0007531	TCONS_00028954.p1	SCHMD07206
OG0007533	TCONS_00027040.p1	SCHMD05767
OG0007541	TCONS_00011720.p1	SCHMD18271
OG0007547	TCONS_00053767.p1	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710
OG0007548	TCONS_00043034.p1	SCHMD06064
OG0007583	TCONS_00025889.p1	SCHMD28711
OG0007584	TCONS_00014181.p1	SCHMD10868
OG0007586	TCONS_00049145.p1	SCHMD00208
OG0007588	TCONS_00024021.p1	SCHMD05957
OG0007591	TCONS_00002544.p1	SCHMD19104
OG0007595	TCONS_00049633.p1	SCHMD14709
OG0007597	TCONS_00056560.p1	SCHMD00061
OG0007601	TCONS_00012592.p1	SCHMD28220
OG0007602	TCONS_00053897.p1	SCHMD03764
OG0007603	TCONS_00007849.p1	SCHMD02707
OG0007607	TCONS_00051718.p1	SCHMD25251
OG0007609	TCONS_00022589.p1	SCHMD08824
OG0007610	TCONS_00049691.p1	SCHMD02076, SCHMD12764
OG0007611	TCONS_00009954.p1	SCHMD04251
OG0007612	TCONS_00038095.p1	SCHMD10036
OG0007613	TCONS_00053626.p1	SCHMD05026
OG0007615	TCONS_00049219.p1	SCHMD10027
OG0007619	TCONS_00051121.p1	SCHMD02768
OG0007621	TCONS_00042782.p1	SCHMD00066
OG0007624	TCONS_00000852.p1	SCHMD15354
OG0007626	TCONS_00022439.p1	SCHMD05939
OG0007628	TCONS_00044142.p1	SCHMD01246
OG0007630	TCONS_00022042.p1	SCHMD22064
OG0007634	TCONS_00031483.p1	SCHMD06239
OG0007639	TCONS_00030093.p1	SCHMD12611
OG0007643	TCONS_00002995.p1	SCHMD18394
OG0007645	TCONS_00013025.p1	SCHMD00727
OG0007646	TCONS_00044005.p1	SCHMD05492
OG0007654	TCONS_00038692.p1, TCONS_00032279.p1	SCHMD14761
OG0007656	TCONS_00048545.p1	SCHMD00482
OG0007657	TCONS_00036175.p1	SCHMD16543
OG0007659	TCONS_00020526.p1	SCHMD19564, SCHMD12893
OG0007663	TCONS_00054988.p1	SCHMD11554
OG0007666	TCONS_00014134.p1	SCHMD11299
OG0007667	TCONS_00004476.p1	SCHMD25937
OG0007673	TCONS_00045388.p1	SCHMD08768
OG0007676	TCONS_00016320.p1	SCHMD08823
OG0007679	TCONS_00027063.p1	SCHMD13638
OG0007683	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1	SCHMD04573
OG0007684	TCONS_00002541.p1	SCHMD00102
OG0007687	TCONS_00012619.p1	SCHMD06419, SCHMD07587
OG0007690	TCONS_00025906.p1	SCHMD21197
OG0007691	TCONS_00045076.p1	SCHMD07299
OG0007698	TCONS_00027879.p1	SCHMD08531
OG0007699	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1	SCHMD16879, SCHMD00085
OG0007700	TCONS_00005375.p1	SCHMD08842, SCHMD08841
OG0007701	TCONS_00006365.p1	SCHMD12704, SCHMD12705
OG0007702	TCONS_00022997.p1	SCHMD00819
OG0007705	TCONS_00030893.p1	SCHMD04986, SCHMD23899
OG0007706	TCONS_00013018.p1	SCHMD05614
OG0007709	TCONS_00033233.p1	SCHMD11596, SCHMD01220
OG0007712	TCONS_00027070.p1	SCHMD04858
OG0007713	TCONS_00056171.p1	SCHMD16511
OG0007715	TCONS_00005015.p1	SCHMD08793
OG0007717	TCONS_00020795.p1	SCHMD10647, SCHMD13736
OG0007718	TCONS_00056410.p1	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	TCONS_00029664.p1	SCHMD06810
OG0007723	TCONS_00003218.p1	SCHMD01195
OG0007727	TCONS_00015528.p1	SCHMD02748
OG0007730	TCONS_00008201.p1	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	TCONS_00027259.p1	SCHMD21069, SCHMD19292
OG0007733	TCONS_00041133.p1, TCONS_00038935.p1	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	TCONS_00006450.p1	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	TCONS_00006108.p1	SCHMD03835
OG0007738	TCONS_00039489.p1	SCHMD09563
OG0007739	TCONS_00001041.p1	SCHMD24121
OG0007743	TCONS_00004286.p1	SCHMD00951
OG0007744	TCONS_00047303.p1	SCHMD01094
OG0007748	TCONS_00003490.p1	SCHMD06083
OG0007751	TCONS_00027679.p1	SCHMD08536
OG0007752	TCONS_00020869.p1	SCHMD00218
OG0007754	TCONS_00050991.p1	SCHMD22646
OG0007759	TCONS_00014965.p1	SCHMD15154, SCHMD24999
OG0007761	TCONS_00051649.p1	SCHMD07223
OG0007763	TCONS_00053736.p1	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	TCONS_00028499.p1	SCHMD02517
OG0007767	TCONS_00052065.p1, TCONS_00052071.p1	SCHMD08815
OG0007771	TCONS_00049529.p1	SCHMD10247
OG0007772	TCONS_00021495.p1	SCHMD02978
OG0007773	TCONS_00021313.p1, TCONS_00022320.p1	SCHMD09375
