Orthogroup	PFLAV	NEMVE
OG0008405	TCONS_00003976.p1, TCONS_00003750.p1, TCONS_00003180.p1	NEMVE22061
OG0008406	TCONS_00053366.p1	NEMVE13155
OG0008410	TCONS_00056621.p1	NEMVE13542
OG0008412	TCONS_00027945.p1	NEMVE25691
OG0008414	TCONS_00055281.p1	NEMVE23366
OG0008415	TCONS_00044185.p1	NEMVE24203
OG0008417	TCONS_00057186.p1, TCONS_00057187.p1, TCONS_00057188.p1, TCONS_00057189.p1	NEMVE22824
OG0008418	TCONS_00056677.p1	NEMVE10633
OG0008419	TCONS_00011688.p1	NEMVE25180
OG0008420	TCONS_00002155.p1	NEMVE12625, NEMVE05714
OG0008422	TCONS_00011225.p1	NEMVE10466
OG0008423	TCONS_00038695.p1, TCONS_00044578.p1	NEMVE15335, NEMVE01996
OG0008424	TCONS_00028179.p1	NEMVE22481
OG0008427	TCONS_00000871.p1	NEMVE19248
OG0008429	TCONS_00026407.p1, TCONS_00027343.p1, TCONS_00027237.p1, TCONS_00007317.p1	NEMVE18251
OG0008432	TCONS_00042592.p1	NEMVE18587
OG0008443	TCONS_00001656.p1	NEMVE23347
OG0008444	TCONS_00009745.p2	NEMVE00472, NEMVE15154
OG0008448	TCONS_00011216.p1	NEMVE08650
OG0008453	TCONS_00025372.p1	NEMVE13263
OG0008460	TCONS_00022973.p1, TCONS_00022974.p1	NEMVE25831
OG0008475	TCONS_00002499.p1, TCONS_00003295.p1, TCONS_00025218.p1, TCONS_00021013.p1, TCONS_00023949.p1, TCONS_00012961.p1, TCONS_00021828.p1, TCONS_00038254.p1, TCONS_00021064.p1	NEMVE24692, NEMVE23454, NEMVE18510, NEMVE18757, NEMVE24972
OG0008507	TCONS_00028834.p1	NEMVE23548
OG0008509	TCONS_00051127.p1	NEMVE24848
OG0008512	TCONS_00016538.p1	NEMVE01085, NEMVE22190
OG0008513	TCONS_00012624.p1, TCONS_00012627.p1, TCONS_00012628.p1	NEMVE23772
OG0008514	TCONS_00043979.p1	NEMVE07954
OG0008515	TCONS_00022547.p1	NEMVE14721
OG0008516	TCONS_00010019.p1	NEMVE24923
OG0008524	TCONS_00006173.p1	NEMVE08942
OG0008528	TCONS_00050077.p1	NEMVE18744
OG0008529	TCONS_00002000.p1, TCONS_00002007.p1	NEMVE23344
OG0008530	TCONS_00030924.p1	NEMVE14076
OG0008531	TCONS_00020842.p1	NEMVE22168
OG0008532	TCONS_00026652.p1	NEMVE22851
OG0008533	TCONS_00002353.p1	NEMVE14654
OG0008534	TCONS_00055322.p1	NEMVE25794
OG0008535	TCONS_00023201.p1, TCONS_00023332.p1	NEMVE02986
OG0008536	TCONS_00020792.p1	NEMVE07110
OG0008538	TCONS_00041723.p1	NEMVE22562
OG0008539	TCONS_00009850.p1	NEMVE20331, NEMVE24445
OG0008540	TCONS_00019944.p1	NEMVE13698
OG0008542	TCONS_00028830.p1	NEMVE23528
OG0008543	TCONS_00002678.p1	NEMVE23492
OG0008544	TCONS_00030513.p1	NEMVE25090
OG0008545	TCONS_00031372.p1	NEMVE22652
OG0008546	TCONS_00009322.p1	NEMVE09008
OG0008547	TCONS_00051895.p1	NEMVE05307, NEMVE15615
OG0008550	TCONS_00055094.p1	NEMVE02008
OG0008551	TCONS_00002034.p1	NEMVE17840
OG0008552	TCONS_00007436.p1, TCONS_00043986.p1	NEMVE19311
OG0008559	TCONS_00019561.p1, TCONS_00019562.p1	NEMVE16554
OG0008560	TCONS_00038069.p1	NEMVE15191, NEMVE10222
OG0008561	TCONS_00006081.p1	NEMVE01691
OG0008562	TCONS_00001004.p1	NEMVE18414
OG0008563	TCONS_00006675.p1	NEMVE14418
OG0008564	TCONS_00048627.p1	NEMVE01000
OG0008565	TCONS_00028957.p1	NEMVE08499, NEMVE19384
OG0008566	TCONS_00054240.p1	NEMVE06878
OG0008569	TCONS_00009652.p1	NEMVE20507, NEMVE03034
OG0008570	TCONS_00027979.p1	NEMVE11670, NEMVE09705
OG0008572	TCONS_00000164.p1	NEMVE16357
OG0008573	TCONS_00028949.p1	NEMVE25781
OG0008574	TCONS_00056172.p1	NEMVE24557
OG0008575	TCONS_00025715.p1	NEMVE01012
OG0008576	TCONS_00027830.p1	NEMVE22319
OG0008577	TCONS_00014330.p1, TCONS_00014318.p1	NEMVE07448
OG0008579	TCONS_00045806.p1	NEMVE23697
OG0008580	TCONS_00018455.p1	NEMVE16162
OG0008583	TCONS_00018557.p1	NEMVE00007
OG0008586	TCONS_00029453.p1	NEMVE21154
OG0008587	TCONS_00055211.p1, TCONS_00041451.p1	NEMVE23850
OG0008588	TCONS_00012906.p1	NEMVE16313
OG0008589	TCONS_00048841.p1	NEMVE16206
OG0008590	TCONS_00014348.p1	NEMVE20336, NEMVE06282
OG0008592	TCONS_00016163.p1	NEMVE23818, NEMVE06605
OG0008596	TCONS_00056290.p1	NEMVE22506
OG0008597	TCONS_00044175.p1	NEMVE11500, NEMVE24375
OG0008600	TCONS_00026821.p1	NEMVE14012, NEMVE22366
OG0008601	TCONS_00042388.p1	NEMVE22610
OG0008602	TCONS_00009504.p1, TCONS_00010870.p1	NEMVE07908
OG0008603	TCONS_00003811.p1, TCONS_00003829.p1	NEMVE25178
OG0008607	TCONS_00015306.p1	NEMVE22525
OG0008608	TCONS_00051193.p1	NEMVE06815
OG0008611	TCONS_00014637.p1	NEMVE12141, NEMVE22359
OG0008612	TCONS_00015184.p1	NEMVE16329, NEMVE16328, NEMVE18634
OG0008613	TCONS_00049453.p1	NEMVE06475
OG0008614	TCONS_00043624.p1, TCONS_00043648.p1	NEMVE23737
OG0008616	TCONS_00027870.p1	NEMVE10331
OG0008617	TCONS_00048980.p1	NEMVE23327
OG0008624	TCONS_00012984.p1	NEMVE24986
OG0008625	TCONS_00008478.p1	NEMVE06748
OG0008626	TCONS_00007557.p1	NEMVE25563
OG0008627	TCONS_00042998.p1	NEMVE22795
OG0008628	TCONS_00043516.p1	NEMVE23285
OG0008629	TCONS_00027980.p1	NEMVE09319
OG0008630	TCONS_00005902.p1	NEMVE01080
OG0008633	TCONS_00012121.p1	NEMVE10982
OG0008634	TCONS_00004471.p1	NEMVE17397
OG0008635	TCONS_00050215.p1, TCONS_00050220.p1, TCONS_00050199.p1, TCONS_00051785.p1	NEMVE10470
OG0008637	TCONS_00051122.p1	NEMVE14857
OG0008638	TCONS_00020183.p1	NEMVE22850
OG0008639	TCONS_00000996.p1	NEMVE21171, NEMVE12268
OG0008641	TCONS_00010728.p1	NEMVE23562
OG0008642	TCONS_00008591.p1	NEMVE24420
OG0008643	TCONS_00048514.p1	NEMVE23065
OG0008644	TCONS_00027476.p1	NEMVE24046
OG0008645	TCONS_00018903.p1	NEMVE22648
OG0008646	TCONS_00002305.p1	NEMVE07234, NEMVE20723
OG0008647	TCONS_00017727.p1, TCONS_00044814.p1	NEMVE14049
OG0008648	TCONS_00010189.p1	NEMVE10181
OG0008649	TCONS_00012038.p1	NEMVE17297
OG0008650	TCONS_00005663.p1, TCONS_00032222.p1, TCONS_00033218.p1, TCONS_00027763.p1, TCONS_00050006.p1, TCONS_00005861.p1	NEMVE23432
OG0008651	TCONS_00035616.p1, TCONS_00035716.p1	NEMVE08227
OG0008653	TCONS_00020879.p1	NEMVE19895
OG0008654	TCONS_00013145.p1	NEMVE10286
OG0008655	TCONS_00048808.p1	NEMVE20852, NEMVE23305
OG0008656	TCONS_00012135.p1	NEMVE25532
OG0008657	TCONS_00023995.p1	NEMVE15312
OG0008658	TCONS_00017004.p1	NEMVE21840
OG0008660	TCONS_00029817.p1	NEMVE25509
OG0008661	TCONS_00026030.p1	NEMVE09084
OG0008664	TCONS_00010902.p1, TCONS_00010906.p1	NEMVE19637
OG0008666	TCONS_00039409.p1	NEMVE16034
OG0008669	TCONS_00056877.p1, TCONS_00056890.p1	NEMVE15256
OG0008671	TCONS_00010941.p1	NEMVE23500
OG0008672	TCONS_00028728.p1	NEMVE15025
OG0008674	TCONS_00042679.p1	NEMVE25341
OG0008675	TCONS_00011082.p1	NEMVE09494
OG0008676	TCONS_00005105.p1	NEMVE15691
OG0008677	TCONS_00018655.p1, TCONS_00018707.p1	NEMVE03819
OG0008680	TCONS_00027814.p1	NEMVE05250
OG0008681	TCONS_00018263.p1	NEMVE21715
OG0008682	TCONS_00044991.p1	NEMVE20684
OG0008683	TCONS_00051875.p1	NEMVE24361, NEMVE20837
OG0008684	TCONS_00020376.p1	NEMVE18907
OG0008698	TCONS_00027633.p1	NEMVE22870
OG0008705	TCONS_00018862.p1	NEMVE18622, NEMVE15948
OG0008714	TCONS_00057310.p1, TCONS_00055990.p1, TCONS_00030027.p1, TCONS_00030025.p1, TCONS_00027725.p1, TCONS_00000469.p1, TCONS_00001416.p1, TCONS_00024570.p1	NEMVE08385
OG0008757	TCONS_00012607.p1	NEMVE07975
OG0008760	TCONS_00052857.p1	NEMVE23306
OG0008762	TCONS_00029369.p1	NEMVE13502
OG0008765	TCONS_00056295.p1	NEMVE05722
OG0008766	TCONS_00029152.p1	NEMVE18267
OG0008767	TCONS_00016919.p1, TCONS_00016924.p1	NEMVE00346, NEMVE24728
OG0008771	TCONS_00019581.p1	NEMVE18021
OG0008772	TCONS_00011469.p1	NEMVE24987
OG0008773	TCONS_00003459.p1	NEMVE19145
OG0008774	TCONS_00037771.p1, TCONS_00037772.p1	NEMVE24527
OG0008778	TCONS_00028987.p1	NEMVE21311, NEMVE07876
OG0008779	TCONS_00017140.p1	NEMVE18889
OG0008780	TCONS_00010097.p1	NEMVE10258
OG0008781	TCONS_00049075.p1	NEMVE25127
OG0008782	TCONS_00041068.p1	NEMVE25361
OG0008784	TCONS_00053147.p1	NEMVE23625
OG0008786	TCONS_00048618.p1	NEMVE04596
OG0008789	TCONS_00025261.p1	NEMVE02946
OG0008792	TCONS_00020074.p1	NEMVE24560
OG0008794	TCONS_00042636.p1	NEMVE13692
OG0008795	TCONS_00056329.p1, TCONS_00016910.p1, TCONS_00038434.p1, TCONS_00041441.p1	NEMVE23613
OG0008797	TCONS_00005645.p1, TCONS_00005644.p1	NEMVE02425
OG0008798	TCONS_00042486.p1	NEMVE03471
OG0008799	TCONS_00014650.p1	NEMVE01885
OG0008800	TCONS_00035292.p1	NEMVE24734
OG0008801	TCONS_00037683.p1	NEMVE07367
OG0008802	TCONS_00013895.p1	NEMVE24980
OG0008803	TCONS_00026335.p1, TCONS_00026345.p1, TCONS_00003394.p1, TCONS_00027457.p1, TCONS_00026666.p1	NEMVE07399
OG0008804	TCONS_00009879.p1	NEMVE24643
OG0008809	TCONS_00017568.p1	NEMVE23164
OG0008811	TCONS_00009409.p1, TCONS_00009427.p1	NEMVE22500
OG0008812	TCONS_00011977.p1	NEMVE20858
OG0008814	TCONS_00030862.p1	NEMVE14088
OG0008815	TCONS_00006343.p1, TCONS_00056804.p1, TCONS_00032527.p1, TCONS_00019015.p1	NEMVE25686
OG0008817	TCONS_00030441.p1	NEMVE11583
OG0008821	TCONS_00000165.p1	NEMVE09368
OG0008822	TCONS_00013114.p1	NEMVE17023, NEMVE00443
OG0008824	TCONS_00016059.p1	NEMVE10117
OG0008825	TCONS_00006805.p1	NEMVE24499
OG0008826	TCONS_00054698.p1, TCONS_00054623.p1	NEMVE22979
OG0008828	TCONS_00003600.p1	NEMVE14527
OG0008829	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1	NEMVE13410
OG0008831	TCONS_00027119.p1	NEMVE23959
OG0008832	TCONS_00050827.p1	NEMVE17274, NEMVE15116
OG0008833	TCONS_00009597.p1	NEMVE13511
OG0008834	TCONS_00044843.p1	NEMVE17736
OG0008835	TCONS_00022397.p1	NEMVE24188
OG0008836	TCONS_00004766.p1, TCONS_00006082.p1	NEMVE21572, NEMVE24925
OG0008838	TCONS_00017022.p1	NEMVE21811
OG0008840	TCONS_00007279.p1	NEMVE24969
OG0008841	TCONS_00012470.p1	NEMVE09802
OG0008844	TCONS_00009445.p1	NEMVE15923
OG0008845	TCONS_00001126.p1	NEMVE25073
OG0008847	TCONS_00010081.p1	NEMVE21949
OG0008849	TCONS_00006864.p1, TCONS_00046893.p2	NEMVE09039
OG0008850	TCONS_00026863.p1	NEMVE22858
OG0008851	TCONS_00014663.p1	NEMVE15128
OG0008853	TCONS_00052207.p1	NEMVE24891
OG0008855	TCONS_00026694.p1	NEMVE14784
OG0008856	TCONS_00018641.p1	NEMVE24718
OG0008857	TCONS_00051271.p1	NEMVE23148
OG0008859	TCONS_00026115.p1	NEMVE22947
OG0008861	TCONS_00009011.p1	NEMVE13686
OG0008862	TCONS_00054181.p1, TCONS_00054141.p1, TCONS_00053044.p1, TCONS_00053087.p1	NEMVE13832
OG0008864	TCONS_00049233.p1	NEMVE06626
OG0008866	TCONS_00022225.p1	NEMVE01590
OG0008868	TCONS_00013342.p1	NEMVE17919
OG0008871	TCONS_00040106.p1	NEMVE15359
OG0008872	TCONS_00053192.p1	NEMVE18394
OG0008873	TCONS_00030494.p1	NEMVE20129
OG0008875	TCONS_00028555.p1	NEMVE23545
OG0008876	TCONS_00030923.p1, TCONS_00030920.p1	NEMVE18124
OG0008877	TCONS_00002956.p1	NEMVE08680
OG0008878	TCONS_00048907.p1	NEMVE22956
OG0008879	TCONS_00005767.p1	NEMVE23362, NEMVE20066
OG0008880	TCONS_00001123.p1	NEMVE13802
OG0008881	TCONS_00056579.p1, TCONS_00056580.p1	NEMVE22144
OG0008882	TCONS_00057011.p1	NEMVE15368
OG0008883	TCONS_00005285.p1	NEMVE11560, NEMVE06298
OG0008884	TCONS_00031034.p1	NEMVE08657, NEMVE09519, NEMVE10173, NEMVE10179
OG0008884	TCONS_00006594.p1	NEMVE04855
OG0008885	TCONS_00019636.p1	NEMVE01728
OG0008886	TCONS_00023080.p1, TCONS_00023052.p1	NEMVE24860, NEMVE17978
OG0008887	TCONS_00006542.p1, TCONS_00006541.p1	NEMVE24276, NEMVE20282
OG0008888	TCONS_00012096.p1	NEMVE21296, NEMVE15442
OG0008892	TCONS_00026559.p1	NEMVE20121, NEMVE22953
OG0008893	TCONS_00051925.p1	NEMVE16874
OG0008894	TCONS_00023526.p1, TCONS_00003446.p1	NEMVE19509
OG0008896	TCONS_00019805.p1	NEMVE11625
OG0008897	TCONS_00005212.p1	NEMVE09429
OG0008900	TCONS_00010186.p1	NEMVE25048
OG0008901	TCONS_00049472.p1	NEMVE05337
OG0008907	TCONS_00014168.p1	NEMVE15561, NEMVE23098
OG0008908	TCONS_00035620.p1, TCONS_00035630.p1, TCONS_00035725.p1, TCONS_00035628.p1, TCONS_00035625.p1, TCONS_00004545.p1, TCONS_00035723.p1	NEMVE12317, NEMVE08002
OG0008909	TCONS_00013369.p3, TCONS_00043143.p1, TCONS_00047158.p1, TCONS_00037141.p1, TCONS_00019037.p1, TCONS_00041828.p1, TCONS_00023721.p1	NEMVE15912
OG0008910	TCONS_00010401.p1	NEMVE08652
OG0008911	TCONS_00048580.p1	NEMVE15422
OG0008914	TCONS_00043928.p1	NEMVE22768
OG0008915	TCONS_00026052.p1	NEMVE16801
OG0008919	TCONS_00024347.p1	NEMVE24671
OG0008921	TCONS_00013616.p1, TCONS_00013613.p1, TCONS_00013614.p1, TCONS_00013615.p1, TCONS_00013611.p1	NEMVE17180
OG0008922	TCONS_00036379.p1	NEMVE17980
OG0008923	TCONS_00026497.p1	NEMVE11826, NEMVE22474
OG0008924	TCONS_00048434.p1	NEMVE06034
OG0008925	TCONS_00049783.p1	NEMVE06125
OG0008927	TCONS_00019244.p1	NEMVE06465
OG0008929	TCONS_00012209.p1	NEMVE23325
OG0008931	TCONS_00046199.p1	NEMVE14692
OG0008932	TCONS_00054207.p1, TCONS_00016652.p1	NEMVE13475
OG0008934	TCONS_00009842.p1	NEMVE07552
OG0008935	TCONS_00031171.p1	NEMVE15735, NEMVE22890
OG0008936	TCONS_00027977.p1	NEMVE01680
OG0008937	TCONS_00001309.p1	NEMVE24703
OG0008938	TCONS_00026251.p1	NEMVE15314
OG0008940	TCONS_00004979.p1	NEMVE17127
OG0008941	TCONS_00014974.p1	NEMVE07363
OG0008942	TCONS_00054098.p1	NEMVE13682
OG0008946	TCONS_00043769.p1	NEMVE22543
OG0008953	TCONS_00056969.p1	NEMVE04939
OG0008977	TCONS_00043743.p1	NEMVE08157
OG0009000	TCONS_00022084.p1	NEMVE16003, NEMVE20088, NEMVE19654
OG0009003	TCONS_00054416.p1, TCONS_00054408.p1, TCONS_00054410.p1, TCONS_00039775.p1, TCONS_00046845.p1, TCONS_00054403.p1, TCONS_00054409.p1, TCONS_00054414.p1, TCONS_00054400.p1, TCONS_00039774.p1, TCONS_00052991.p1, TCONS_00054401.p1, TCONS_00054415.p1, TCONS_00053301.p1	NEMVE24591
OG0009012	TCONS_00055424.p1, TCONS_00055434.p1	NEMVE18349
OG0009022	TCONS_00041186.p1, TCONS_00041172.p1	NEMVE17003, NEMVE16614, NEMVE17221, NEMVE15263, NEMVE25798, NEMVE20315, NEMVE18487, NEMVE20862, NEMVE24689, NEMVE17729, NEMVE25675, NEMVE21243, NEMVE17431, NEMVE17432, NEMVE16078, NEMVE17787, NEMVE24722
OG0009023	TCONS_00054843.p1, TCONS_00015090.p1, TCONS_00054666.p1, TCONS_00004567.p1, TCONS_00044633.p1, TCONS_00010144.p1, TCONS_00054664.p1, TCONS_00015091.p1, TCONS_00054665.p1, TCONS_00048819.p1, TCONS_00036029.p1, TCONS_00041580.p1, TCONS_00008195.p1, TCONS_00054124.p1, TCONS_00029854.p1, TCONS_00024472.p1, TCONS_00044634.p1, TCONS_00020076.p1, TCONS_00041643.p1	NEMVE23555
OG0009044	TCONS_00028334.p1	NEMVE17552
OG0009045	TCONS_00052830.p1	NEMVE09504
OG0009048	TCONS_00010085.p1	NEMVE17145
OG0009052	TCONS_00021324.p1	NEMVE22170
OG0009053	TCONS_00040216.p1, TCONS_00050615.p1, TCONS_00034736.p1, TCONS_00022616.p1	NEMVE20227
OG0009054	TCONS_00043933.p1	NEMVE23753
OG0009055	TCONS_00022433.p1	NEMVE23919
OG0009056	TCONS_00009666.p1	NEMVE06944
OG0009057	TCONS_00015437.p1	NEMVE22655
OG0009058	TCONS_00011262.p1, TCONS_00011263.p1, TCONS_00011264.p1	NEMVE15848, NEMVE15847
OG0009059	TCONS_00008173.p1	NEMVE25837
OG0009062	TCONS_00001328.p1, TCONS_00001330.p1	NEMVE24704
OG0009063	TCONS_00012388.p1	NEMVE06303
OG0009064	TCONS_00050225.p1	NEMVE14107
OG0009067	TCONS_00032720.p2	NEMVE24091
OG0009069	TCONS_00015166.p1	NEMVE25330
OG0009070	TCONS_00017271.p1	NEMVE19901
OG0009075	TCONS_00028394.p1	NEMVE23541
OG0009076	TCONS_00009969.p1	NEMVE05526
OG0009077	TCONS_00029671.p1	NEMVE05192
OG0009082	TCONS_00055738.p1, TCONS_00055737.p1	NEMVE18671
OG0009083	TCONS_00044906.p1	NEMVE01706
OG0009084	TCONS_00049269.p1	NEMVE23371
OG0009085	TCONS_00051025.p1	NEMVE13932
OG0009086	TCONS_00030188.p1	NEMVE19089
OG0009089	TCONS_00030969.p1	NEMVE07195
OG0009090	TCONS_00048330.p1	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309
OG0009091	TCONS_00013435.p1	NEMVE24985
OG0009093	TCONS_00015912.p1	NEMVE18478
OG0009094	TCONS_00014339.p1, TCONS_00014328.p1	NEMVE13184
OG0009095	TCONS_00008859.p1	NEMVE00935
OG0009096	TCONS_00051168.p1	NEMVE02034
OG0009098	TCONS_00047943.p1, TCONS_00047944.p1	NEMVE24490
OG0009099	TCONS_00044297.p1	NEMVE15307
OG0009100	TCONS_00004996.p1	NEMVE25582
OG0009102	TCONS_00055800.p1	NEMVE25125
OG0009103	TCONS_00013439.p1	NEMVE23934
OG0009104	TCONS_00014422.p1	NEMVE13849
OG0009105	TCONS_00009606.p1	NEMVE09034
OG0009106	TCONS_00028119.p1, TCONS_00028107.p1, TCONS_00028106.p1	NEMVE02506
OG0009107	TCONS_00027411.p1	NEMVE13219, NEMVE17941
OG0009109	TCONS_00022110.p1	NEMVE09642
OG0009111	TCONS_00024697.p1	NEMVE15303
OG0009113	TCONS_00006393.p1	NEMVE14241
OG0009115	TCONS_00053459.p1	NEMVE12320
OG0009117	TCONS_00011337.p1	NEMVE13894
OG0009119	TCONS_00009042.p1	NEMVE16587
OG0009120	TCONS_00028775.p1	NEMVE25786
OG0009123	TCONS_00022901.p1	NEMVE08603
OG0009126	TCONS_00049313.p1	NEMVE13004, NEMVE21966
OG0009128	TCONS_00047217.p1	NEMVE23617
OG0009129	TCONS_00015167.p1	NEMVE23939
OG0009130	TCONS_00013075.p1, TCONS_00041771.p1	NEMVE18153
OG0009133	TCONS_00046700.p1	NEMVE14940
OG0009135	TCONS_00050274.p1	NEMVE09950
OG0009136	TCONS_00009759.p1	NEMVE09245
OG0009137	TCONS_00009786.p1	NEMVE23013
OG0009138	TCONS_00024142.p1	NEMVE24315
OG0009141	TCONS_00038481.p1, TCONS_00038519.p1	NEMVE13943
OG0009143	TCONS_00047800.p1	NEMVE21916
OG0009145	TCONS_00021917.p1	NEMVE25059
OG0009146	TCONS_00034794.p1	NEMVE19754
OG0009147	TCONS_00013931.p1	NEMVE17907
OG0009148	TCONS_00046200.p1	NEMVE22060
OG0009150	TCONS_00009811.p1	NEMVE17649
OG0009151	TCONS_00030780.p1	NEMVE22001
OG0009154	TCONS_00020631.p1	NEMVE09952
OG0009157	TCONS_00026402.p1	NEMVE14412
OG0009160	TCONS_00014119.p1	NEMVE23025
OG0009163	TCONS_00013279.p1	NEMVE05603
OG0009164	TCONS_00053640.p1	NEMVE06188
OG0009165	TCONS_00043929.p1	NEMVE13240, NEMVE07810
OG0009168	TCONS_00016563.p1	NEMVE22215
OG0009174	TCONS_00027430.p1	NEMVE25243
OG0009178	TCONS_00049300.p1	NEMVE21747
OG0009179	TCONS_00022680.p1	NEMVE17596
OG0009180	TCONS_00006550.p1	NEMVE13456
OG0009182	TCONS_00016686.p1	NEMVE15605, NEMVE05517
OG0009183	TCONS_00056276.p1	NEMVE07161
OG0009185	TCONS_00020757.p1	NEMVE17685
OG0009190	TCONS_00003584.p1	NEMVE16861
OG0009193	TCONS_00018096.p1	NEMVE25453
OG0009194	TCONS_00009723.p1	NEMVE25685
OG0009195	TCONS_00005757.p1	NEMVE19124
OG0009196	TCONS_00004142.p1	NEMVE13098
OG0009207	TCONS_00037093.p1	NEMVE24861
OG0009216	TCONS_00009916.p1, TCONS_00046146.p1	NEMVE14209
OG0009217	TCONS_00023695.p1, TCONS_00006439.p1	NEMVE23796
OG0009222	TCONS_00055952.p1, TCONS_00057131.p1	NEMVE15982
OG0009231	TCONS_00012212.p1	NEMVE24461
OG0009232	TCONS_00051738.p1	NEMVE23421
OG0009234	TCONS_00026259.p1	NEMVE10710
OG0009238	TCONS_00024245.p1, TCONS_00012227.p1, TCONS_00024246.p1, TCONS_00054466.p1, TCONS_00054467.p1, TCONS_00013906.p1, TCONS_00054471.p1, TCONS_00054468.p1, TCONS_00038390.p1, TCONS_00038436.p1, TCONS_00038391.p1, TCONS_00038392.p1	NEMVE24535, NEMVE19944, NEMVE20485
OG0009266	TCONS_00016469.p1, TCONS_00015373.p1, TCONS_00016687.p1, TCONS_00015376.p1, TCONS_00015380.p1, TCONS_00016470.p1, TCONS_00015378.p1, TCONS_00016362.p1, TCONS_00015291.p1, TCONS_00015288.p1, TCONS_00015292.p1, TCONS_00016468.p1, TCONS_00015379.p1, TCONS_00016364.p1, TCONS_00016365.p1, TCONS_00015375.p1, TCONS_00014802.p1, TCONS_00015364.p1	NEMVE03447
OG0009288	TCONS_00002992.p1	NEMVE24670
OG0009293	TCONS_00053390.p1	NEMVE01992
OG0009296	TCONS_00012735.p1, TCONS_00012733.p1, TCONS_00012734.p1	NEMVE25242
OG0009298	TCONS_00001337.p1	NEMVE17737
OG0009301	TCONS_00011084.p1	NEMVE24791
OG0009305	TCONS_00019185.p1	NEMVE14742
OG0009307	TCONS_00013711.p1	NEMVE15491
OG0009311	TCONS_00044189.p1	NEMVE24195
OG0009312	TCONS_00037090.p1, TCONS_00037091.p1	NEMVE04546
OG0009314	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1	NEMVE23069
OG0009321	TCONS_00004702.p1	NEMVE06378
OG0009322	TCONS_00014652.p1	NEMVE23249
OG0009325	TCONS_00047859.p1	NEMVE25878
OG0009328	TCONS_00010978.p1	NEMVE08173
OG0009333	TCONS_00049685.p1	NEMVE25492, NEMVE21365
OG0009334	TCONS_00024538.p1, TCONS_00024515.p2, TCONS_00024517.p1	NEMVE15302
OG0009335	TCONS_00052967.p1	NEMVE25560
OG0009336	TCONS_00043640.p1, TCONS_00043610.p1	NEMVE13361, NEMVE08750
OG0009337	TCONS_00045352.p1	NEMVE17986
OG0009338	TCONS_00041587.p1	NEMVE13801
OG0009340	TCONS_00029651.p1	NEMVE06119
OG0009341	TCONS_00001125.p1	NEMVE01224, NEMVE19715
OG0009343	TCONS_00049629.p1	NEMVE22644
OG0009345	TCONS_00056697.p1	NEMVE22530
OG0009346	TCONS_00010983.p1, TCONS_00010982.p1, TCONS_00010979.p1, TCONS_00041656.p1, TCONS_00009281.p1, TCONS_00009280.p1, TCONS_00009278.p1	NEMVE23890
OG0009347	TCONS_00026465.p1	NEMVE07040
OG0009348	TCONS_00005302.p1	NEMVE24544
OG0009351	TCONS_00056084.p1	NEMVE23889
OG0009352	TCONS_00027639.p1	NEMVE13555
OG0009353	TCONS_00031070.p1	NEMVE15946
OG0009356	TCONS_00012995.p1	NEMVE17792
OG0009358	TCONS_00056291.p1	NEMVE05501, NEMVE09761
OG0009360	TCONS_00010463.p1	NEMVE25448
OG0009363	TCONS_00006470.p1	NEMVE24609
OG0009365	TCONS_00019249.p1	NEMVE05737
OG0009367	TCONS_00016574.p1	NEMVE19022
OG0009369	TCONS_00048163.p1	NEMVE24084
OG0009370	TCONS_00010207.p1	NEMVE14206
OG0009372	TCONS_00020285.p1	NEMVE14348
OG0009374	TCONS_00002869.p1	NEMVE25220
OG0009375	TCONS_00014803.p1	NEMVE16461
OG0009380	TCONS_00019783.p1	NEMVE23470
OG0009382	TCONS_00016500.p1	NEMVE06821
OG0009383	TCONS_00008333.p1	NEMVE07928, NEMVE21195
OG0009385	TCONS_00006159.p1, TCONS_00006139.p1	NEMVE15692
OG0009389	TCONS_00027138.p1	NEMVE24048
OG0009393	TCONS_00014236.p1	NEMVE23657
OG0009394	TCONS_00014953.p1	NEMVE21185, NEMVE21169
OG0009395	TCONS_00041597.p1	NEMVE26017, NEMVE07340, NEMVE21319
OG0009396	TCONS_00051298.p1, TCONS_00051285.p1, TCONS_00017389.p1	NEMVE24413
OG0009397	TCONS_00007808.p1, TCONS_00007821.p1	NEMVE09961
OG0009398	TCONS_00010970.p1	NEMVE02765
OG0009399	TCONS_00040519.p1	NEMVE25960
OG0009401	TCONS_00025939.p1	NEMVE26016
OG0009402	TCONS_00028280.p1, TCONS_00028282.p1	NEMVE14731
OG0009403	TCONS_00041683.p1	NEMVE02580
OG0009404	TCONS_00000426.p1	NEMVE07240
OG0009405	TCONS_00028168.p1	NEMVE09161
OG0009406	TCONS_00043926.p1	NEMVE22769
OG0009407	TCONS_00013453.p1	NEMVE07977
OG0009408	TCONS_00006494.p1	NEMVE24853
OG0009409	TCONS_00026150.p1	NEMVE25001
OG0009415	TCONS_00042519.p1	NEMVE23174
OG0009419	TCONS_00007986.p1	NEMVE08571
