Orthogroup	PFLAV	ASTMX
OG0007481	TCONS_00006126.p1	ASTMX09636
OG0007482	TCONS_00050546.p1	ASTMX15375
OG0007483	TCONS_00017917.p1	ASTMX18379
OG0007484	TCONS_00011058.p1	ASTMX16513
OG0007485	TCONS_00029182.p1	ASTMX15236
OG0007487	TCONS_00006042.p1, TCONS_00004732.p1	ASTMX04401
OG0007488	TCONS_00056102.p1	ASTMX15704
OG0007489	TCONS_00011180.p1	ASTMX20723
OG0007491	TCONS_00026008.p1, TCONS_00026018.p1	ASTMX21855
OG0007492	TCONS_00010188.p1	ASTMX22346
OG0007494	TCONS_00005244.p1	ASTMX10193
OG0007495	TCONS_00003309.p1	ASTMX11414
OG0007496	TCONS_00003618.p1	ASTMX22765
OG0007497	TCONS_00021497.p1	ASTMX00120
OG0007498	TCONS_00046777.p1	ASTMX21105
OG0007499	TCONS_00011333.p1	ASTMX03949
OG0007500	TCONS_00002909.p1	ASTMX04154, ASTMX15693
OG0007501	TCONS_00037490.p1	ASTMX07151
OG0007503	TCONS_00021620.p1	ASTMX06574
OG0007504	TCONS_00013281.p1, TCONS_00013301.p1	ASTMX12320
OG0007506	TCONS_00011706.p1	ASTMX01578
OG0007507	TCONS_00011576.p1	ASTMX22746
OG0007508	TCONS_00015471.p1	ASTMX03316
OG0007509	TCONS_00054447.p1	ASTMX09639
OG0007510	TCONS_00018393.p1	ASTMX02461
OG0007513	TCONS_00015244.p1, TCONS_00048348.p1	ASTMX22406, ASTMX07121
OG0007514	TCONS_00052992.p1	ASTMX05469
OG0007515	TCONS_00054371.p1	ASTMX11064
OG0007516	TCONS_00047818.p1	ASTMX00630, ASTMX02116
OG0007517	TCONS_00024868.p1, TCONS_00024847.p1, TCONS_00024869.p1	ASTMX00346
OG0007518	TCONS_00049603.p1	ASTMX22420
OG0007519	TCONS_00045536.p1	ASTMX02575
OG0007520	TCONS_00054334.p1	ASTMX05912
OG0007521	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1	ASTMX02807, ASTMX13161
OG0007524	TCONS_00021553.p1	ASTMX11833
OG0007525	TCONS_00053226.p1	ASTMX02842
OG0007527	TCONS_00020697.p1	ASTMX20421, ASTMX12338
OG0007528	TCONS_00016340.p1	ASTMX16867
OG0007529	TCONS_00013712.p1	ASTMX06570
OG0007531	TCONS_00028954.p1	ASTMX21127
OG0007533	TCONS_00027040.p1	ASTMX18571, ASTMX19307
OG0007540	TCONS_00003007.p1	ASTMX05731, ASTMX01021, ASTMX00653
OG0007541	TCONS_00011720.p1	ASTMX01290
OG0007542	TCONS_00056860.p1	ASTMX01804, ASTMX14773, ASTMX05395, ASTMX22620, ASTMX19903, ASTMX15988
OG0007547	TCONS_00053767.p1	ASTMX13924, ASTMX08998
OG0007548	TCONS_00043034.p1	ASTMX09188
OG0007551	TCONS_00019238.p1	ASTMX12969, ASTMX11830
OG0007553	TCONS_00028137.p1	ASTMX16313
OG0007582	TCONS_00047301.p1	ASTMX04137
OG0007583	TCONS_00025889.p1	ASTMX03611
OG0007584	TCONS_00014181.p1	ASTMX21397
OG0007586	TCONS_00049145.p1	ASTMX18851
OG0007587	TCONS_00045363.p1	ASTMX10665
OG0007588	TCONS_00024021.p1	ASTMX16311
OG0007589	TCONS_00041793.p1	ASTMX14018
OG0007591	TCONS_00002544.p1	ASTMX10219
OG0007592	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1	ASTMX15697
OG0007593	TCONS_00051391.p1	ASTMX05699
OG0007596	TCONS_00019598.p1	ASTMX01050
OG0007597	TCONS_00056560.p1	ASTMX12506
OG0007600	TCONS_00021823.p1	ASTMX06490
OG0007601	TCONS_00012592.p1	ASTMX14174
OG0007602	TCONS_00053897.p1	ASTMX12453
OG0007603	TCONS_00007849.p1	ASTMX06253
OG0007604	TCONS_00008215.p1	ASTMX02553
OG0007605	TCONS_00010403.p1	ASTMX01306, ASTMX02474
OG0007606	TCONS_00010402.p1	ASTMX08449
OG0007607	TCONS_00051718.p1	ASTMX05677
OG0007609	TCONS_00022589.p1	ASTMX13434
OG0007610	TCONS_00049691.p1	ASTMX00949
OG0007611	TCONS_00009954.p1	ASTMX01317
OG0007612	TCONS_00038095.p1	ASTMX05194
OG0007613	TCONS_00053626.p1	ASTMX02855
OG0007614	TCONS_00007077.p1	ASTMX02573
OG0007615	TCONS_00049219.p1	ASTMX21643
OG0007616	TCONS_00045337.p1	ASTMX07503, ASTMX07502
OG0007617	TCONS_00028755.p1	ASTMX10087
OG0007619	TCONS_00051121.p1	ASTMX18208
OG0007621	TCONS_00042782.p1	ASTMX08854
OG0007622	TCONS_00048817.p1	ASTMX11258
OG0007624	TCONS_00000852.p1	ASTMX07491
OG0007626	TCONS_00022439.p1	ASTMX04623
OG0007628	TCONS_00044142.p1	ASTMX19581
OG0007630	TCONS_00022042.p1	ASTMX18126
OG0007632	TCONS_00003461.p1	ASTMX18462, ASTMX04246
OG0007633	TCONS_00019502.p1	ASTMX02751
OG0007634	TCONS_00031483.p1	ASTMX19337
OG0007635	TCONS_00030629.p1	ASTMX01942
OG0007637	TCONS_00011139.p1	ASTMX04583
OG0007638	TCONS_00048910.p1	ASTMX06881
OG0007639	TCONS_00030093.p1	ASTMX18691
OG0007640	TCONS_00029159.p1	ASTMX17837, ASTMX02941
OG0007641	TCONS_00028340.p1	ASTMX08197, ASTMX13625
OG0007642	TCONS_00015833.p1, TCONS_00020704.p1	ASTMX07389
OG0007643	TCONS_00002995.p1	ASTMX05389
OG0007645	TCONS_00013025.p1	ASTMX05408
OG0007646	TCONS_00044005.p1	ASTMX00141
OG0007647	TCONS_00056859.p1	ASTMX19745
OG0007648	TCONS_00001270.p1	ASTMX09097
OG0007650	TCONS_00015610.p1	ASTMX15984
OG0007651	TCONS_00056695.p1, TCONS_00009716.p1	ASTMX20922
OG0007652	TCONS_00016043.p1	ASTMX20055, ASTMX09733
OG0007653	TCONS_00011069.p1	ASTMX11577
OG0007655	TCONS_00028825.p1	ASTMX05138, ASTMX12497, ASTMX11936, ASTMX02437
OG0007656	TCONS_00048545.p1	ASTMX02152
OG0007657	TCONS_00036175.p1	ASTMX19589
OG0007658	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1	ASTMX08797
OG0007659	TCONS_00020526.p1	ASTMX12190
OG0007660	TCONS_00015904.p1	ASTMX11758
OG0007662	TCONS_00010765.p1	ASTMX03015
OG0007663	TCONS_00054988.p1	ASTMX21598
OG0007665	TCONS_00025915.p1	ASTMX09981
OG0007666	TCONS_00014134.p1	ASTMX17057, ASTMX14860
OG0007667	TCONS_00004476.p1	ASTMX06071
OG0007668	TCONS_00005532.p1	ASTMX20312
OG0007669	TCONS_00048639.p1	ASTMX00417
OG0007670	TCONS_00018865.p1	ASTMX08467
OG0007673	TCONS_00045388.p1	ASTMX05762
OG0007674	TCONS_00010380.p1	ASTMX20726
OG0007675	TCONS_00045118.p1	ASTMX07674
OG0007676	TCONS_00016320.p1	ASTMX19972
OG0007677	TCONS_00016523.p1	ASTMX14237
OG0007679	TCONS_00027063.p1	ASTMX04667
OG0007680	TCONS_00027847.p1	ASTMX05414
OG0007681	TCONS_00028523.p1	ASTMX12414
OG0007684	TCONS_00002541.p1	ASTMX06059
OG0007685	TCONS_00011974.p1	ASTMX02773
OG0007687	TCONS_00012619.p1	ASTMX17669
OG0007689	TCONS_00004752.p1	ASTMX16346
OG0007690	TCONS_00025906.p1	ASTMX14447
OG0007691	TCONS_00045076.p1	ASTMX14360
OG0007692	TCONS_00012253.p1	ASTMX14270
OG0007694	TCONS_00007559.p1	ASTMX07418
OG0007695	TCONS_00016848.p1	ASTMX05012, ASTMX04328
OG0007696	TCONS_00048269.p1	ASTMX12954, ASTMX08314
OG0007697	TCONS_00005817.p1	ASTMX17473
OG0007698	TCONS_00027879.p1	ASTMX10373
OG0007700	TCONS_00005375.p1	ASTMX20412
OG0007701	TCONS_00006365.p1	ASTMX16330
OG0007702	TCONS_00022997.p1	ASTMX22374, ASTMX04372
OG0007703	TCONS_00030277.p1	ASTMX19453
OG0007704	TCONS_00020277.p1	ASTMX12994
OG0007705	TCONS_00030893.p1	ASTMX17453
OG0007706	TCONS_00013018.p1	ASTMX07321
OG0007707	TCONS_00001553.p1	ASTMX20330, ASTMX04335, ASTMX06982
OG0007708	TCONS_00056281.p1	ASTMX05720
OG0007709	TCONS_00033233.p1	ASTMX10589
OG0007711	TCONS_00001132.p1	ASTMX13419
OG0007712	TCONS_00027070.p1	ASTMX07651
OG0007713	TCONS_00056171.p1	ASTMX19622
OG0007714	TCONS_00044242.p1	ASTMX01182
OG0007715	TCONS_00005015.p1	ASTMX15762
OG0007716	TCONS_00054367.p1	ASTMX22069
OG0007717	TCONS_00020795.p1	ASTMX12667
OG0007718	TCONS_00056410.p1	ASTMX06214
OG0007719	TCONS_00051886.p1	ASTMX18551
OG0007721	TCONS_00025937.p1	ASTMX05840
OG0007722	TCONS_00029664.p1	ASTMX00744
OG0007723	TCONS_00003218.p1	ASTMX04316
OG0007726	TCONS_00051035.p1	ASTMX10273
OG0007727	TCONS_00015528.p1	ASTMX14601
OG0007728	TCONS_00042990.p1	ASTMX06139
OG0007729	TCONS_00008094.p1	ASTMX18244
OG0007730	TCONS_00008201.p1	ASTMX07395
OG0007733	TCONS_00041133.p1, TCONS_00038935.p1	ASTMX01784
OG0007734	TCONS_00052703.p1	ASTMX15091, ASTMX03999
OG0007736	TCONS_00006108.p1	ASTMX11296
OG0007738	TCONS_00039489.p1	ASTMX19490
OG0007739	TCONS_00001041.p1	ASTMX06348
OG0007741	TCONS_00011823.p1	ASTMX04638
OG0007743	TCONS_00004286.p1	ASTMX04763
OG0007744	TCONS_00047303.p1	ASTMX19319
OG0007745	TCONS_00007839.p1, TCONS_00008596.p1	ASTMX00381
OG0007746	TCONS_00011182.p1	ASTMX01281
OG0007748	TCONS_00003490.p1	ASTMX05821
OG0007749	TCONS_00049303.p1	ASTMX05167
OG0007750	TCONS_00052600.p1	ASTMX13139
OG0007751	TCONS_00027679.p1	ASTMX19310
OG0007752	TCONS_00020869.p1	ASTMX18140
OG0007753	TCONS_00021657.p1	ASTMX21748
OG0007754	TCONS_00050991.p1	ASTMX14947
OG0007755	TCONS_00023536.p1, TCONS_00023573.p1	ASTMX01102, ASTMX00711
OG0007756	TCONS_00010764.p1	ASTMX12102
OG0007758	TCONS_00048344.p1	ASTMX04015
OG0007759	TCONS_00014965.p1	ASTMX08280
OG0007761	TCONS_00051649.p1	ASTMX05522, ASTMX22088
OG0007762	TCONS_00021925.p1	ASTMX03722
OG0007763	TCONS_00053736.p1	ASTMX17791
OG0007766	TCONS_00013847.p1	ASTMX07721
OG0007767	TCONS_00052065.p1, TCONS_00052071.p1	ASTMX08912
OG0007769	TCONS_00013347.p1	ASTMX18905
OG0007771	TCONS_00049529.p1	ASTMX10494
OG0007772	TCONS_00021495.p1	ASTMX00533
OG0007774	TCONS_00055592.p1	ASTMX17700
OG0007775	TCONS_00005585.p1	ASTMX12159
OG0007776	TCONS_00029043.p1	ASTMX10383
OG0007779	TCONS_00055791.p1	ASTMX15026
OG0007780	TCONS_00010777.p1	ASTMX08076
OG0007781	TCONS_00011085.p1	ASTMX02218
OG0007782	TCONS_00030973.p1	ASTMX07331
OG0007783	TCONS_00014436.p1	ASTMX17810
OG0007784	TCONS_00057050.p1	ASTMX15989
OG0007785	TCONS_00048431.p1	ASTMX07125, ASTMX07124
OG0007786	TCONS_00010304.p1	ASTMX18635
OG0007787	TCONS_00049248.p1	ASTMX02068
OG0007788	TCONS_00005604.p1	ASTMX01469
OG0007789	TCONS_00006466.p1	ASTMX16141
OG0007790	TCONS_00013913.p1	ASTMX20616
OG0007791	TCONS_00046054.p1	ASTMX00738
OG0007793	TCONS_00054253.p1	ASTMX05505
OG0007794	TCONS_00005639.p1	ASTMX15194
OG0007795	TCONS_00053219.p1	ASTMX13863
OG0007796	TCONS_00029847.p1	ASTMX21888, ASTMX10660
OG0007797	TCONS_00005266.p1	ASTMX04459
OG0007798	TCONS_00035284.p1	ASTMX15270
OG0007799	TCONS_00020335.p1	ASTMX14602
OG0007800	TCONS_00042611.p1	ASTMX02257
OG0007801	TCONS_00013160.p1	ASTMX20707
OG0007802	TCONS_00014260.p1	ASTMX10115
OG0007803	TCONS_00011075.p1	ASTMX11582
OG0007804	TCONS_00046880.p1, TCONS_00045601.p1	ASTMX02512
OG0007805	TCONS_00034468.p1	ASTMX09885
OG0007806	TCONS_00052149.p1, TCONS_00052161.p1	ASTMX13580, ASTMX09057, ASTMX11458
OG0007807	TCONS_00027474.p1	ASTMX16145
OG0007808	TCONS_00048621.p1	ASTMX08371, ASTMX00929
OG0007809	TCONS_00042854.p1	ASTMX14577
OG0007810	TCONS_00049548.p1	ASTMX08369
OG0007811	TCONS_00039538.p1	ASTMX11168
OG0007812	TCONS_00019011.p1	ASTMX02668, ASTMX18552
OG0007813	TCONS_00010597.p1	ASTMX07499
OG0007814	TCONS_00030696.p1	ASTMX13396
OG0007816	TCONS_00051033.p1	ASTMX05675
OG0007817	TCONS_00011643.p1	ASTMX11147, ASTMX13673
OG0007818	TCONS_00042428.p1	ASTMX06179
OG0007820	TCONS_00004697.p1	ASTMX15997
OG0007823	TCONS_00026099.p1	ASTMX16149
OG0007824	TCONS_00022913.p1	ASTMX03276
OG0007825	TCONS_00020063.p1	ASTMX18618
OG0007826	TCONS_00005832.p1, TCONS_00005866.p1	ASTMX09991
OG0007827	TCONS_00003607.p1	ASTMX14411
OG0007828	TCONS_00018966.p1	ASTMX03380, ASTMX03379
OG0007830	TCONS_00020303.p1	ASTMX18257
OG0007831	TCONS_00026164.p1	ASTMX04668
OG0007832	TCONS_00011370.p1	ASTMX04594
OG0007833	TCONS_00006612.p1, TCONS_00006644.p1	ASTMX05052
OG0007834	TCONS_00027363.p1	ASTMX20813
OG0007835	TCONS_00052777.p1, TCONS_00052821.p1	ASTMX03027
OG0007836	TCONS_00013500.p1	ASTMX04626
OG0007837	TCONS_00044166.p1	ASTMX13314
OG0007838	TCONS_00005286.p1	ASTMX05098
OG0007840	TCONS_00045842.p1	ASTMX15255
OG0007841	TCONS_00031020.p1	ASTMX15833, ASTMX03250, ASTMX22662
OG0007842	TCONS_00056322.p1, TCONS_00056383.p1	ASTMX15043
OG0007843	TCONS_00042751.p1	ASTMX18009
OG0007845	TCONS_00042237.p1, TCONS_00042291.p1	ASTMX00783
OG0007847	TCONS_00054384.p1	ASTMX01737
OG0007848	TCONS_00002380.p1, TCONS_00002373.p1	ASTMX04212
OG0007849	TCONS_00002911.p1	ASTMX01357
OG0007850	TCONS_00051270.p1, TCONS_00050100.p1	ASTMX03735
OG0007851	TCONS_00007485.p1	ASTMX17643
OG0007857	TCONS_00041622.p1	ASTMX20847
OG0007858	TCONS_00027054.p1	ASTMX05032
OG0007859	TCONS_00054876.p1	ASTMX14666
OG0007860	TCONS_00036778.p1	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838
OG0007862	TCONS_00003659.p1	ASTMX15041, ASTMX14092
OG0007867	TCONS_00041222.p1, TCONS_00035912.p1, TCONS_00022558.p1, TCONS_00022559.p1	ASTMX00046, ASTMX10522
OG0007872	TCONS_00021634.p1	ASTMX13934, ASTMX04227, ASTMX11149, ASTMX22744
OG0007876	TCONS_00028254.p1	ASTMX23067
OG0007876	TCONS_00033136.p1	ASTMX21545, ASTMX22679, ASTMX23000
OG0007876	TCONS_00048789.p1	ASTMX23024
OG0007908	TCONS_00008952.p1	ASTMX15245
OG0007911	TCONS_00013377.p1	ASTMX10631
OG0007913	TCONS_00029441.p1	ASTMX06223
OG0007915	TCONS_00045868.p1	ASTMX13424
OG0007916	TCONS_00001800.p1	ASTMX09786
OG0007918	TCONS_00015815.p1	ASTMX11806
OG0007920	TCONS_00029346.p1	ASTMX03083, ASTMX03082
OG0007921	TCONS_00029040.p1, TCONS_00029041.p1	ASTMX21796
OG0007924	TCONS_00029623.p1	ASTMX04371
OG0007925	TCONS_00026279.p1	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047
OG0007926	TCONS_00013549.p1	ASTMX09675
OG0007927	TCONS_00049435.p1	ASTMX03056
OG0007928	TCONS_00048735.p1	ASTMX01981
OG0007929	TCONS_00019819.p1	ASTMX06749
OG0007932	TCONS_00018383.p1	ASTMX06742, ASTMX00852
OG0007934	TCONS_00020622.p1	ASTMX12712
OG0007935	TCONS_00001797.p1	ASTMX04563
OG0007936	TCONS_00018789.p1	ASTMX01223
OG0007937	TCONS_00010772.p1	ASTMX18654
OG0007939	TCONS_00047821.p1	ASTMX18115
OG0007940	TCONS_00012035.p1	ASTMX11113
OG0007941	TCONS_00045262.p1	ASTMX14695
OG0007943	TCONS_00002346.p1	ASTMX09388
OG0007944	TCONS_00042360.p1	ASTMX03374
OG0007945	TCONS_00015421.p1, TCONS_00016510.p1	ASTMX04414
OG0007946	TCONS_00025570.p1	ASTMX11784
OG0007947	TCONS_00014143.p1	ASTMX14167
OG0007948	TCONS_00004989.p1	ASTMX03507
OG0007949	TCONS_00046532.p1	ASTMX02833
OG0007952	TCONS_00003580.p1	ASTMX22285
OG0007953	TCONS_00027159.p1	ASTMX13305
OG0007954	TCONS_00001019.p1	ASTMX03836
OG0007955	TCONS_00011220.p1	ASTMX12269
OG0007956	TCONS_00028826.p1	ASTMX08199
OG0007957	TCONS_00020530.p1	ASTMX08905
OG0007958	TCONS_00017230.p1	ASTMX18083
OG0007959	TCONS_00054449.p1	ASTMX16070
OG0007960	TCONS_00037916.p1, TCONS_00037963.p1	ASTMX13619
OG0007961	TCONS_00002148.p1, TCONS_00001323.p1	ASTMX06510, ASTMX11169
OG0007962	TCONS_00042128.p1	ASTMX18003
OG0007963	TCONS_00052236.p1, TCONS_00052235.p1	ASTMX02121
OG0007964	TCONS_00012968.p1	ASTMX05932
OG0007965	TCONS_00012868.p1	ASTMX04863
OG0007966	TCONS_00020648.p1	ASTMX13642
OG0007968	TCONS_00052542.p1	ASTMX06631
OG0007969	TCONS_00054636.p1	ASTMX02933
OG0007970	TCONS_00051156.p3	ASTMX04780
OG0007971	TCONS_00018241.p1	ASTMX14279
OG0007972	TCONS_00008711.p1	ASTMX21237
OG0007973	TCONS_00010771.p1	ASTMX06438
OG0007974	TCONS_00022218.p1	ASTMX03195
OG0007975	TCONS_00054492.p1	ASTMX05689
OG0007976	TCONS_00014019.p1	ASTMX19235
OG0007977	TCONS_00012824.p1	ASTMX14691
OG0007978	TCONS_00020830.p1	ASTMX18483
OG0007979	TCONS_00042723.p1	ASTMX21845
OG0007980	TCONS_00010113.p1	ASTMX02485
OG0007981	TCONS_00004494.p1	ASTMX22696, ASTMX12279
OG0007984	TCONS_00021952.p1	ASTMX05644
OG0007985	TCONS_00013490.p1	ASTMX00312
OG0007986	TCONS_00029807.p1	ASTMX08203
OG0007987	TCONS_00004972.p1	ASTMX17252
OG0007988	TCONS_00009433.p1	ASTMX06904
OG0007990	TCONS_00007374.p1	ASTMX10148
OG0007991	TCONS_00011604.p1	ASTMX15639
OG0007992	TCONS_00028829.p1	ASTMX11750, ASTMX02581
OG0007993	TCONS_00010046.p1	ASTMX01291
OG0007996	TCONS_00006814.p1	ASTMX06882
OG0007997	TCONS_00006382.p1	ASTMX03766
OG0007999	TCONS_00056652.p1	ASTMX07377
OG0008000	TCONS_00046590.p1, TCONS_00046561.p1	ASTMX13017
OG0008001	TCONS_00030050.p1	ASTMX17979
OG0008002	TCONS_00017530.p1	ASTMX12617
OG0008003	TCONS_00050420.p1	ASTMX05604
OG0008004	TCONS_00009004.p1	ASTMX21235
OG0008006	TCONS_00021725.p1	ASTMX04524
OG0008007	TCONS_00053190.p1	ASTMX17037
OG0008008	TCONS_00013247.p1	ASTMX04952
OG0008009	TCONS_00033031.p1, TCONS_00033501.p1	ASTMX15382
OG0008011	TCONS_00049252.p1	ASTMX09223
OG0008012	TCONS_00056819.p1	ASTMX14085
OG0008013	TCONS_00055292.p1	ASTMX09598
OG0008014	TCONS_00012288.p1	ASTMX14366
OG0008016	TCONS_00028821.p1	ASTMX14706
OG0008017	TCONS_00048018.p1	ASTMX06391
OG0008018	TCONS_00027214.p1	ASTMX02804
OG0008019	TCONS_00051028.p1	ASTMX16933
OG0008020	TCONS_00012138.p1	ASTMX05825
OG0008021	TCONS_00055128.p1	ASTMX06678, ASTMX15580, ASTMX10415, ASTMX18292
OG0008022	TCONS_00042521.p1	ASTMX08101
OG0008023	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1	ASTMX09231
OG0008025	TCONS_00012859.p1	ASTMX12319, ASTMX04979
OG0008026	TCONS_00046692.p1	ASTMX22338
OG0008027	TCONS_00011108.p1	ASTMX13655
OG0008028	TCONS_00016871.p1	ASTMX09119
OG0008029	TCONS_00006381.p1	ASTMX03518
OG0008030	TCONS_00006069.p1	ASTMX10317
OG0008031	TCONS_00043800.p1	ASTMX14362
OG0008035	TCONS_00042261.p1	ASTMX20014, ASTMX05263, ASTMX12451
OG0008036	TCONS_00013040.p1	ASTMX21006
OG0008037	TCONS_00027944.p1	ASTMX12411
OG0008038	TCONS_00047578.p1	ASTMX02104
OG0008039	TCONS_00006399.p1	ASTMX16331
OG0008040	TCONS_00000188.p1	ASTMX03841
OG0008041	TCONS_00049755.p1	ASTMX12610
OG0008043	TCONS_00044161.p1	ASTMX17469
OG0008046	TCONS_00008381.p1	ASTMX10231
OG0008047	TCONS_00018836.p1	ASTMX02150
OG0008048	TCONS_00009027.p1, TCONS_00009032.p1	ASTMX00882
OG0008049	TCONS_00005114.p1	ASTMX03509
OG0008050	TCONS_00052721.p1	ASTMX21251
OG0008051	TCONS_00014584.p1	ASTMX21396
OG0008052	TCONS_00010498.p1	ASTMX04543
OG0008053	TCONS_00025511.p1	ASTMX12568
OG0008054	TCONS_00056761.p1	ASTMX19942
OG0008055	TCONS_00048233.p1	ASTMX13290
OG0008056	TCONS_00020391.p1	ASTMX18151
OG0008057	TCONS_00057067.p1	ASTMX13259
OG0008058	TCONS_00024535.p1, TCONS_00024514.p1	ASTMX19986
OG0008060	TCONS_00036833.p1	ASTMX00993
OG0008061	TCONS_00045794.p1	ASTMX06138
OG0008062	TCONS_00016900.p1	ASTMX21745
OG0008063	TCONS_00023124.p1	ASTMX10084, ASTMX13488, ASTMX21341
OG0008064	TCONS_00007128.p1	ASTMX09865
OG0008065	TCONS_00024829.p1	ASTMX07100, ASTMX02601
OG0008066	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1	ASTMX02235
OG0008067	TCONS_00046780.p1	ASTMX11037
OG0008068	TCONS_00043977.p1	ASTMX14752, ASTMX18010
OG0008069	TCONS_00054208.p1	ASTMX07898
OG0008070	TCONS_00045673.p1, TCONS_00046759.p1	ASTMX14041
OG0008071	TCONS_00053525.p1	ASTMX03165
OG0008073	TCONS_00015891.p1	ASTMX20576
OG0008074	TCONS_00006416.p1	ASTMX03465
OG0008075	TCONS_00043488.p1	ASTMX01773
OG0008076	TCONS_00002976.p1	ASTMX22523
OG0008077	TCONS_00010823.p1, TCONS_00009553.p1	ASTMX12175
OG0008078	TCONS_00056338.p1, TCONS_00056307.p1	ASTMX19174
OG0008079	TCONS_00050833.p1	ASTMX06132
OG0008080	TCONS_00036084.p1	ASTMX02163
OG0008081	TCONS_00007371.p1	ASTMX07518
OG0008082	TCONS_00017327.p1, TCONS_00016849.p1	ASTMX12613
OG0008083	TCONS_00010524.p1	ASTMX17394
OG0008084	TCONS_00003544.p1	ASTMX17548
OG0008085	TCONS_00048120.p1	ASTMX12950
OG0008086	TCONS_00026144.p1	ASTMX12676
OG0008087	TCONS_00020564.p1	ASTMX15035, ASTMX13617
OG0008089	TCONS_00048989.p1	ASTMX20683
OG0008090	TCONS_00057221.p1, TCONS_00056055.p1	ASTMX11523
OG0008091	TCONS_00005043.p1	ASTMX19021
OG0008092	TCONS_00023028.p1, TCONS_00023016.p1	ASTMX18136
OG0008093	TCONS_00029770.p1	ASTMX14448
OG0008094	TCONS_00049074.p1	ASTMX20288, ASTMX22755
OG0008098	TCONS_00011027.p1	ASTMX07610
OG0008100	TCONS_00036085.p1	ASTMX03221
OG0008102	TCONS_00015683.p1	ASTMX18367
OG0008103	TCONS_00010757.p1	ASTMX04700
OG0008104	TCONS_00027076.p1	ASTMX01493
OG0008105	TCONS_00010922.p1	ASTMX21863
OG0008106	TCONS_00047563.p1	ASTMX09221
OG0008107	TCONS_00002769.p1	ASTMX07927
OG0008109	TCONS_00005350.p1	ASTMX09340
OG0008110	TCONS_00050270.p1	ASTMX22389
OG0008111	TCONS_00028948.p1	ASTMX00256
OG0008112	TCONS_00010436.p1	ASTMX09683, ASTMX09684
OG0008113	TCONS_00019862.p1	ASTMX03400
OG0008114	TCONS_00013686.p1, TCONS_00027822.p1	ASTMX06339
OG0008115	TCONS_00009612.p1	ASTMX08522
OG0008116	TCONS_00055400.p1	ASTMX11676, ASTMX10220, ASTMX20694
OG0008117	TCONS_00014749.p1	ASTMX09862
OG0008119	TCONS_00005382.p1	ASTMX12809
OG0008123	TCONS_00003468.p1	ASTMX04619, ASTMX09375, ASTMX11809
OG0008125	TCONS_00048579.p1	ASTMX17877, ASTMX17876
OG0008126	TCONS_00028321.p1	ASTMX09175
OG0008127	TCONS_00041696.p1	ASTMX11818, ASTMX17373
OG0008136	TCONS_00008390.p1	ASTMX05309
OG0008143	TCONS_00041732.p1	ASTMX04098
OG0008148	TCONS_00009932.p1	ASTMX21142, ASTMX20884, ASTMX01394, ASTMX12904
OG0008151	TCONS_00030691.p1	ASTMX13090, ASTMX06656, ASTMX06959
OG0008156	TCONS_00017252.p1, TCONS_00017251.p1	ASTMX18508
OG0008196	TCONS_00029450.p1	ASTMX23059
OG0008199	TCONS_00042666.p1	ASTMX18291
OG0008201	TCONS_00048104.p1	ASTMX09451
OG0008202	TCONS_00001733.p1	ASTMX03742
OG0008203	TCONS_00031107.p1	ASTMX19811
OG0008205	TCONS_00015366.p1	ASTMX14352
OG0008206	TCONS_00055789.p1	ASTMX20685
OG0008208	TCONS_00049607.p1	ASTMX00803
OG0008209	TCONS_00021163.p1	ASTMX05658
OG0008211	TCONS_00028638.p1	ASTMX18370
OG0008213	TCONS_00001410.p1	ASTMX04183
OG0008214	TCONS_00051487.p1	ASTMX16918
OG0008216	TCONS_00010959.p1	ASTMX15095
OG0008217	TCONS_00012970.p1	ASTMX15399
OG0008218	TCONS_00012331.p1	ASTMX11659, ASTMX11658
OG0008219	TCONS_00012416.p1	ASTMX06142
OG0008220	TCONS_00042670.p1	ASTMX18047
OG0008222	TCONS_00026415.p1	ASTMX18501, ASTMX02805
OG0008223	TCONS_00042111.p1	ASTMX08792
OG0008224	TCONS_00008388.p1	ASTMX13852
OG0008225	TCONS_00043601.p1, TCONS_00043628.p1	ASTMX08009
OG0008227	TCONS_00028062.p1	ASTMX18852
OG0008228	TCONS_00048004.p1	ASTMX10779
OG0008229	TCONS_00015422.p2	ASTMX09778
OG0008230	TCONS_00009368.p1	ASTMX07030
OG0008231	TCONS_00027257.p1	ASTMX12821
OG0008232	TCONS_00016605.p1	ASTMX09620
OG0008234	TCONS_00013274.p1	ASTMX01454
OG0008235	TCONS_00051131.p1	ASTMX17399
OG0008238	TCONS_00009342.p1	ASTMX09061
OG0008239	TCONS_00030558.p1	ASTMX12116
OG0008241	TCONS_00055234.p1	ASTMX03938, ASTMX05631
OG0008242	TCONS_00045727.p1	ASTMX20244
OG0008243	TCONS_00002384.p1	ASTMX04566
OG0008244	TCONS_00014030.p1	ASTMX15599
OG0008246	TCONS_00003451.p1	ASTMX17738
