Orthogroup	PFLAV	DANRE
OG0008566	TCONS_00054240.p1	DANRE38077
OG0008567	TCONS_00011600.p1, TCONS_00011602.p1	DANRE04605, DANRE04606
OG0008570	TCONS_00027979.p1	DANRE21965
OG0008571	TCONS_00008115.p1, TCONS_00008116.p1	DANRE12509
OG0008572	TCONS_00000164.p1	DANRE00022
OG0008573	TCONS_00028949.p1	DANRE19385
OG0008575	TCONS_00025715.p1	DANRE30679
OG0008576	TCONS_00027830.p1	DANRE05957
OG0008577	TCONS_00014330.p1, TCONS_00014318.p1	DANRE03648
OG0008579	TCONS_00045806.p1	DANRE15081, DANRE15082
OG0008582	TCONS_00024857.p1, TCONS_00024890.p1	DANRE25587, DANRE31232
OG0008584	TCONS_00057203.p1, TCONS_00034193.p1, TCONS_00044693.p1	DANRE25775
OG0008587	TCONS_00055211.p1, TCONS_00041451.p1	DANRE11955
OG0008588	TCONS_00012906.p1	DANRE03686
OG0008590	TCONS_00014348.p1	DANRE38041, DANRE38042
OG0008591	TCONS_00012321.p1	DANRE28969
OG0008592	TCONS_00016163.p1	DANRE00377, DANRE00376
OG0008593	TCONS_00047598.p1	DANRE36970, DANRE22377, DANRE22376
OG0008594	TCONS_00055609.p1, TCONS_00055610.p1	DANRE09836
OG0008595	TCONS_00002130.p1	DANRE17295, DANRE17294
OG0008596	TCONS_00056290.p1	DANRE14530
OG0008597	TCONS_00044175.p1	DANRE07096
OG0008600	TCONS_00026821.p1	DANRE05761, DANRE05760, DANRE05759
OG0008601	TCONS_00042388.p1	DANRE07138
OG0008602	TCONS_00009504.p1, TCONS_00010870.p1	DANRE05943
OG0008603	TCONS_00003811.p1, TCONS_00003829.p1	DANRE28372, DANRE28371
OG0008604	TCONS_00013472.p1, TCONS_00013471.p1	DANRE29551
OG0008605	TCONS_00026747.p1	DANRE37537, DANRE37538
OG0008606	TCONS_00009179.p1	DANRE20257
OG0008607	TCONS_00015306.p1	DANRE27459, DANRE27460
OG0008609	TCONS_00012881.p1	DANRE03557
OG0008611	TCONS_00014637.p1	DANRE17674
OG0008612	TCONS_00015184.p1	DANRE26593
OG0008613	TCONS_00049453.p1	DANRE31245
OG0008614	TCONS_00043624.p1, TCONS_00043648.p1	DANRE26105
OG0008616	TCONS_00027870.p1	DANRE10334, DANRE10333, DANRE10332
OG0008618	TCONS_00047716.p1	DANRE01660
OG0008619	TCONS_00009650.p1	DANRE11600
OG0008624	TCONS_00012984.p1	DANRE43287
OG0008626	TCONS_00007557.p1	DANRE28396
OG0008627	TCONS_00042998.p1	DANRE20508
OG0008628	TCONS_00043516.p1	DANRE35278, DANRE35279
OG0008629	TCONS_00027980.p1	DANRE19769, DANRE19768
OG0008630	TCONS_00005902.p1	DANRE08236
OG0008632	TCONS_00055886.p1	DANRE29958
OG0008633	TCONS_00012121.p1	DANRE11269
OG0008634	TCONS_00004471.p1	DANRE11925, DANRE11924, DANRE10953, DANRE18320
OG0008635	TCONS_00050199.p1, TCONS_00051785.p1	DANRE02500
OG0008636	TCONS_00029149.p1	DANRE24944
OG0008637	TCONS_00051122.p1	DANRE36329, DANRE36328
OG0008638	TCONS_00020183.p1	DANRE38763, DANRE38762
OG0008639	TCONS_00000996.p1	DANRE02162
OG0008642	TCONS_00008591.p1	DANRE22591, DANRE22590
OG0008644	TCONS_00027476.p1	DANRE11817
OG0008645	TCONS_00018903.p1	DANRE37027
OG0008647	TCONS_00017727.p1, TCONS_00044814.p1	DANRE28267, DANRE28266
OG0008648	TCONS_00010189.p1	DANRE06620
OG0008649	TCONS_00012038.p1	DANRE43143
OG0008651	TCONS_00035616.p1, TCONS_00035716.p1	DANRE35010, DANRE08156
OG0008653	TCONS_00020879.p1	DANRE15446
OG0008654	TCONS_00013145.p1	DANRE03633
OG0008655	TCONS_00048808.p1	DANRE30950
OG0008656	TCONS_00012135.p1	DANRE03767
OG0008657	TCONS_00023995.p1	DANRE12603
OG0008658	TCONS_00017004.p1	DANRE18377
OG0008659	TCONS_00001536.p1	DANRE24340, DANRE24339
OG0008660	TCONS_00029817.p1	DANRE25813
OG0008661	TCONS_00026030.p1	DANRE03370
OG0008662	TCONS_00035288.p1	DANRE39605
OG0008664	TCONS_00010902.p1, TCONS_00010906.p1	DANRE24208
OG0008665	TCONS_00030850.p1	DANRE00277
OG0008666	TCONS_00039409.p1	DANRE22833
OG0008668	TCONS_00053617.p1, TCONS_00026885.p1, TCONS_00053618.p1	DANRE24049, DANRE24048, DANRE26487
OG0008669	TCONS_00056877.p1, TCONS_00056890.p1	DANRE26357
OG0008671	TCONS_00010941.p1	DANRE10910
OG0008672	TCONS_00028728.p1	DANRE34933
OG0008673	TCONS_00011639.p1	DANRE17542
OG0008674	TCONS_00042679.p1	DANRE15733
OG0008675	TCONS_00011082.p1	DANRE11878, DANRE11879, DANRE38115
OG0008676	TCONS_00005105.p1	DANRE15892, DANRE15891
OG0008677	TCONS_00018655.p1, TCONS_00018707.p1	DANRE10643
OG0008680	TCONS_00027814.p1	DANRE06212
OG0008681	TCONS_00018263.p1	DANRE41523
OG0008682	TCONS_00044991.p1	DANRE22797
OG0008683	TCONS_00051875.p1	DANRE27629
OG0008684	TCONS_00020376.p1	DANRE42050
OG0008693	TCONS_00035275.p1	DANRE35999, DANRE36000
OG0008696	TCONS_00041989.p1	DANRE43031, DANRE28463, DANRE28464
OG0008697	TCONS_00015573.p1	DANRE35126, DANRE35125, DANRE35369, DANRE35128
OG0008698	TCONS_00027633.p1	DANRE17303, DANRE10051
OG0008705	TCONS_00018862.p1	DANRE28894, DANRE17512, DANRE17511, DANRE28893
OG0008709	TCONS_00023586.p1, TCONS_00023549.p1	DANRE31330
OG0008710	TCONS_00043751.p1, TCONS_00003876.p1, TCONS_00002915.p1, TCONS_00002916.p1	DANRE27335, DANRE24008, DANRE24009, DANRE24007, DANRE24010
OG0008712	TCONS_00040804.p1, TCONS_00040144.p1	DANRE33420, DANRE33419, DANRE33418
OG0008714	TCONS_00057310.p1, TCONS_00055990.p1, TCONS_00030027.p1, TCONS_00030025.p1, TCONS_00027725.p1, TCONS_00000469.p1, TCONS_00001416.p1	DANRE13337, DANRE13336
OG0008758	TCONS_00016870.p1	DANRE25447
OG0008760	TCONS_00052857.p1	DANRE39974
OG0008762	TCONS_00029369.p1	DANRE07808
OG0008763	TCONS_00010831.p1	DANRE15129, DANRE18089, DANRE15128
OG0008765	TCONS_00056295.p1	DANRE42705
OG0008767	TCONS_00016919.p1, TCONS_00016924.p1	DANRE10361
OG0008770	TCONS_00042982.p1	DANRE04001
OG0008771	TCONS_00019581.p1	DANRE14678, DANRE08594, DANRE08593
OG0008775	TCONS_00025548.p1	DANRE24777
OG0008778	TCONS_00028987.p1	DANRE38517
OG0008780	TCONS_00010097.p1	DANRE18957, DANRE18953, DANRE18955, DANRE18954, DANRE18956
OG0008782	TCONS_00041068.p1	DANRE10205
OG0008784	TCONS_00053147.p1	DANRE36431
OG0008786	TCONS_00048618.p1	DANRE30978
OG0008787	TCONS_00015658.p1, TCONS_00030357.p1, TCONS_00012996.p1, TCONS_00047340.p1	DANRE07748, DANRE07747, DANRE07749, DANRE04844
OG0008788	TCONS_00056689.p1	DANRE35585, DANRE35586, DANRE41461
OG0008790	TCONS_00010841.p1	DANRE04440
OG0008796	TCONS_00010955.p1	DANRE38059, DANRE38060
OG0008797	TCONS_00005645.p1	DANRE40748, DANRE40749
OG0008798	TCONS_00042486.p1	DANRE09043, DANRE09044
OG0008799	TCONS_00014650.p1	DANRE14578, DANRE14579
OG0008800	TCONS_00035292.p1	DANRE16057, DANRE16059, DANRE16058
OG0008801	TCONS_00037683.p1	DANRE12630, DANRE12629
OG0008802	TCONS_00013895.p1	DANRE30566, DANRE30565
OG0008804	TCONS_00009879.p1	DANRE11733
OG0008805	TCONS_00019691.p1	DANRE21729, DANRE21728
OG0008806	TCONS_00056870.p1	DANRE04945
OG0008807	TCONS_00056283.p1, TCONS_00026890.p1	DANRE03677, DANRE43178, DANRE03676
OG0008810	TCONS_00002094.p1	DANRE24341
OG0008812	TCONS_00011977.p1	DANRE15106
OG0008815	TCONS_00006343.p1	DANRE35754
OG0008820	TCONS_00056927.p1	DANRE14984
OG0008821	TCONS_00000165.p1	DANRE09036
OG0008822	TCONS_00013114.p1	DANRE35661
OG0008823	TCONS_00005406.p1	DANRE08198
OG0008824	TCONS_00016059.p1	DANRE00389, DANRE00390
OG0008826	TCONS_00054698.p1, TCONS_00054623.p1	DANRE28903
OG0008828	TCONS_00003600.p1	DANRE42365, DANRE42366
OG0008829	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1	DANRE00441
OG0008830	TCONS_00053189.p1	DANRE10522, DANRE21598, DANRE21599
OG0008831	TCONS_00027119.p1	DANRE19423, DANRE19424
OG0008832	TCONS_00050827.p1	DANRE02516
OG0008835	TCONS_00022397.p1	DANRE20917
OG0008837	TCONS_00006551.p1	DANRE08220, DANRE08221
OG0008838	TCONS_00017022.p1	DANRE41615
OG0008840	TCONS_00007279.p1	DANRE01624, DANRE01623
OG0008841	TCONS_00012470.p1	DANRE28816
OG0008844	TCONS_00009445.p1	DANRE27006
OG0008845	TCONS_00001126.p1	DANRE07162
OG0008847	TCONS_00010081.p1	DANRE10944
OG0008850	TCONS_00026863.p1	DANRE20420
OG0008851	TCONS_00014663.p1	DANRE08616
OG0008853	TCONS_00052207.p1	DANRE02857
OG0008855	TCONS_00026694.p1	DANRE04757
OG0008856	TCONS_00018641.p1	DANRE29191
OG0008857	TCONS_00051271.p1	DANRE13118
OG0008859	TCONS_00026115.p1	DANRE04721
OG0008860	TCONS_00007787.p1	DANRE02341
OG0008861	TCONS_00009011.p1	DANRE26272
OG0008864	TCONS_00049233.p1	DANRE21016
OG0008865	TCONS_00026100.p1	DANRE33969, DANRE33968, DANRE33967
OG0008866	TCONS_00022225.p1	DANRE36316
OG0008867	TCONS_00019120.p1	DANRE19167, DANRE39550
OG0008868	TCONS_00013342.p1	DANRE04359
OG0008870	TCONS_00005116.p1	DANRE33681
OG0008871	TCONS_00040106.p1	DANRE33924, DANRE33925
OG0008872	TCONS_00053192.p1	DANRE17540
OG0008876	TCONS_00030923.p1, TCONS_00030920.p1	DANRE03533, DANRE03534
OG0008878	TCONS_00048907.p1	DANRE36788, DANRE36787
OG0008882	TCONS_00057011.p1	DANRE24612
OG0008883	TCONS_00005285.p1	DANRE15937
OG0008885	TCONS_00019636.p1	DANRE15048
OG0008888	TCONS_00012096.p1	DANRE17423
OG0008891	TCONS_00027236.p1	DANRE17257
OG0008893	TCONS_00051925.p1	DANRE12529
OG0008894	TCONS_00023526.p1, TCONS_00003446.p1	DANRE03025
OG0008896	TCONS_00019805.p1	DANRE12825
OG0008897	TCONS_00005212.p1	DANRE40908
OG0008898	TCONS_00020834.p1	DANRE30423, DANRE28957
OG0008900	TCONS_00010186.p1	DANRE30845
OG0008901	TCONS_00049472.p1	DANRE36660
OG0008907	TCONS_00014168.p1	DANRE24823, DANRE24822
OG0008910	TCONS_00010401.p1	DANRE27761, DANRE27762
OG0008911	TCONS_00048580.p1	DANRE31367, DANRE31369, DANRE31370, DANRE31368
OG0008914	TCONS_00043928.p1	DANRE08866
OG0008915	TCONS_00026052.p1	DANRE15822
OG0008916	TCONS_00002032.p1	DANRE33880
OG0008917	TCONS_00006874.p1	DANRE11441, DANRE11440
OG0008918	TCONS_00027946.p1, TCONS_00027947.p1	DANRE13937
OG0008922	TCONS_00036379.p1	DANRE30774
OG0008923	TCONS_00026497.p1	DANRE18121, DANRE18122
OG0008924	TCONS_00048434.p1	DANRE22832
OG0008925	TCONS_00049783.p1	DANRE33931, DANRE33932
OG0008926	TCONS_00004968.p1	DANRE37163
OG0008927	TCONS_00019244.p1	DANRE00101
OG0008928	TCONS_00017409.p1	DANRE13551
OG0008929	TCONS_00012209.p1	DANRE11735
OG0008931	TCONS_00046199.p1	DANRE14949
OG0008932	TCONS_00054207.p1, TCONS_00016652.p1	DANRE17336, DANRE17334, DANRE17335
OG0008934	TCONS_00009842.p1	DANRE04660, DANRE04659
OG0008936	TCONS_00027977.p1	DANRE37668
OG0008937	TCONS_00001309.p1	DANRE41540
OG0008938	TCONS_00026251.p1	DANRE33562
OG0008940	TCONS_00004979.p1	DANRE20105
OG0008942	TCONS_00054098.p1	DANRE36407
OG0008945	TCONS_00006429.p1	DANRE33628, DANRE33629
OG0008946	TCONS_00043769.p1	DANRE20400
OG0008953	TCONS_00056969.p1	DANRE38171, DANRE38170, DANRE00749
OG0008969	TCONS_00008634.p1	DANRE10208, DANRE13583
OG0008977	TCONS_00043743.p1	DANRE20485, DANRE38987
OG0008984	TCONS_00014191.p1, TCONS_00012532.p1	DANRE15591, DANRE30047
OG0008989	TCONS_00012039.p1	DANRE11384
OG0009043	TCONS_00028749.p1	DANRE39553
OG0009044	TCONS_00028334.p1	DANRE34873
OG0009049	TCONS_00043041.p1	DANRE21949, DANRE30353, DANRE30354, DANRE30352
OG0009052	TCONS_00021324.p1	DANRE31419
OG0009054	TCONS_00043933.p1	DANRE19806
OG0009055	TCONS_00022433.p1	DANRE31171
OG0009056	TCONS_00009666.p1	DANRE04937, DANRE04938
OG0009061	TCONS_00011717.p1	DANRE11019, DANRE11018
OG0009062	TCONS_00001328.p1, TCONS_00001330.p1	DANRE34597
OG0009063	TCONS_00012388.p1	DANRE42124, DANRE42125
OG0009064	TCONS_00050225.p1	DANRE24446
OG0009067	TCONS_00032720.p2	DANRE28510
OG0009069	TCONS_00015166.p1	DANRE00309
OG0009070	TCONS_00017271.p1	DANRE11969
OG0009071	TCONS_00002270.p1	DANRE18917, DANRE15010
OG0009075	TCONS_00028394.p1	DANRE40028
OG0009076	TCONS_00009969.p1	DANRE19897
OG0009077	TCONS_00029671.p1	DANRE19506, DANRE34810, DANRE12794, DANRE12795
OG0009083	TCONS_00044906.p1	DANRE04480
OG0009084	TCONS_00049269.p1	DANRE25581
OG0009085	TCONS_00051025.p1	DANRE36695, DANRE36694, DANRE36696
OG0009088	TCONS_00021376.p1	DANRE01933
OG0009089	TCONS_00030969.p1	DANRE05405, DANRE05404
OG0009091	TCONS_00013435.p1	DANRE36141
OG0009092	TCONS_00053148.p1	DANRE28370
OG0009094	TCONS_00014339.p1, TCONS_00014328.p1	DANRE36126
OG0009095	TCONS_00008859.p1	DANRE12515
OG0009096	TCONS_00051168.p1	DANRE26149, DANRE26148
OG0009110	TCONS_00019984.p1	DANRE02571, DANRE42842
OG0009113	TCONS_00006393.p1	DANRE35089, DANRE35090
OG0009114	TCONS_00001709.p1	DANRE06200
OG0009115	TCONS_00053459.p1	DANRE27058, DANRE27057
OG0009117	TCONS_00011337.p1	DANRE11121, DANRE11122
OG0009119	TCONS_00009042.p1	DANRE14597
OG0009120	TCONS_00028775.p1	DANRE34568, DANRE34567, DANRE00360, DANRE00359, DANRE00358
OG0009121	TCONS_00010383.p1	DANRE18049
OG0009123	TCONS_00022901.p1	DANRE18486, DANRE18487
OG0009125	TCONS_00017341.p1	DANRE05527, DANRE05526
OG0009127	TCONS_00047621.p1	DANRE39947
OG0009128	TCONS_00047217.p1	DANRE31236
OG0009129	TCONS_00015167.p1	DANRE33271
OG0009131	TCONS_00048339.p1	DANRE21280
OG0009133	TCONS_00046700.p1	DANRE13722
OG0009135	TCONS_00050274.p1	DANRE23509
OG0009137	TCONS_00009786.p1	DANRE01972, DANRE01971
OG0009140	TCONS_00008834.p1	DANRE23499
OG0009141	TCONS_00038481.p1, TCONS_00038519.p1	DANRE16621, DANRE41651
OG0009142	TCONS_00045383.p1	DANRE22346, DANRE22348, DANRE22349, DANRE22347
OG0009143	TCONS_00047800.p1	DANRE40761
OG0009145	TCONS_00021917.p1	DANRE37112
OG0009146	TCONS_00034794.p1	DANRE30156
OG0009147	TCONS_00013931.p1	DANRE03579, DANRE03581
OG0009148	TCONS_00046200.p1	DANRE24665, DANRE24663, DANRE24664
OG0009150	TCONS_00009811.p1	DANRE01976
OG0009151	TCONS_00030780.p1	DANRE05357
OG0009152	TCONS_00031479.p1	DANRE04346
OG0009154	TCONS_00020631.p1	DANRE29933, DANRE09849, DANRE41699
OG0009157	TCONS_00026402.p1	DANRE39561
OG0009163	TCONS_00013279.p1	DANRE30202
OG0009165	TCONS_00043929.p1	DANRE07285, DANRE07284
OG0009166	TCONS_00018755.p1	DANRE18905, DANRE18906
OG0009167	TCONS_00014992.p1	DANRE30255
OG0009168	TCONS_00016563.p1	DANRE17639
OG0009169	TCONS_00027452.p1	DANRE24536
OG0009170	TCONS_00025907.p1	DANRE10874
OG0009172	TCONS_00056828.p1	DANRE13550
OG0009174	TCONS_00027430.p1	DANRE16876, DANRE16875
OG0009175	TCONS_00029460.p1	DANRE14934, DANRE14933, DANRE14932
OG0009178	TCONS_00049300.p1	DANRE06358
OG0009179	TCONS_00022680.p1	DANRE02068
OG0009180	TCONS_00006550.p1	DANRE35043
OG0009181	TCONS_00028490.p1	DANRE40404
OG0009182	TCONS_00016686.p1	DANRE40541
OG0009183	TCONS_00056276.p1	DANRE01526
OG0009185	TCONS_00020757.p1	DANRE40643, DANRE19655
OG0009190	TCONS_00003584.p1	DANRE28164
OG0009193	TCONS_00018096.p1	DANRE36630
OG0009194	TCONS_00009723.p1	DANRE07879, DANRE07878
OG0009195	TCONS_00005757.p1	DANRE35093
OG0009196	TCONS_00004142.p1	DANRE09824, DANRE09825
OG0009199	TCONS_00023747.p1, TCONS_00023754.p1	DANRE39409, DANRE39408
OG0009207	TCONS_00037093.p1	DANRE30722, DANRE25050
OG0009209	TCONS_00000279.p1	DANRE25096
OG0009216	TCONS_00046146.p1	DANRE04484, DANRE04483, DANRE04482
OG0009217	TCONS_00023695.p1, TCONS_00006439.p1	DANRE08274, DANRE08273
OG0009222	TCONS_00055952.p1, TCONS_00057131.p1	DANRE29525, DANRE03423
OG0009226	TCONS_00031096.p1	DANRE07366, DANRE07365, DANRE07364, DANRE07363
OG0009230	TCONS_00025166.p1, TCONS_00025164.p1, TCONS_00025170.p1, TCONS_00025165.p1, TCONS_00023778.p1, TCONS_00023777.p1	DANRE20399, DANRE20398
OG0009231	TCONS_00012212.p1	DANRE42175
OG0009232	TCONS_00051738.p1	DANRE00448
OG0009234	TCONS_00026259.p1	DANRE15661, DANRE06506
OG0009293	TCONS_00053390.p1	DANRE17541
OG0009296	TCONS_00012735.p1, TCONS_00012733.p1, TCONS_00012734.p1	DANRE06255
OG0009299	TCONS_00029839.p1	DANRE20995, DANRE20996
OG0009301	TCONS_00011084.p1	DANRE12122, DANRE12123
OG0009305	TCONS_00019185.p1	DANRE33391, DANRE33392
OG0009309	TCONS_00056141.p1	DANRE17253
OG0009312	TCONS_00037090.p1, TCONS_00037091.p1	DANRE30940
OG0009313	TCONS_00013414.p1	DANRE29435
OG0009315	TCONS_00021325.p1	DANRE20524, DANRE37938
OG0009320	TCONS_00001196.p1	DANRE05523, DANRE01051
OG0009322	TCONS_00014652.p1	DANRE34895, DANRE34894
OG0009325	TCONS_00047859.p1	DANRE30860
OG0009327	TCONS_00037488.p1	DANRE12941
OG0009328	TCONS_00010978.p1	DANRE11883
OG0009330	TCONS_00047293.p1	DANRE12201, DANRE12200, DANRE12199, DANRE12202
OG0009333	TCONS_00049685.p1	DANRE36613, DANRE36614
OG0009335	TCONS_00052967.p1	DANRE28879
OG0009336	TCONS_00043640.p1, TCONS_00043610.p1	DANRE15528
OG0009337	TCONS_00045352.p1	DANRE10761
OG0009338	TCONS_00041587.p1	DANRE16234
OG0009340	TCONS_00029651.p1	DANRE41801
OG0009341	TCONS_00001125.p1	DANRE23255
OG0009345	TCONS_00056697.p1	DANRE03140, DANRE03141
OG0009347	TCONS_00026465.p1	DANRE11822
OG0009348	TCONS_00005302.p1	DANRE33500
OG0009349	TCONS_00057140.p1	DANRE27193, DANRE27194
OG0009350	TCONS_00048167.p1	DANRE12597
OG0009352	TCONS_00027639.p1	DANRE03409
OG0009355	TCONS_00056683.p1	DANRE35742
OG0009356	TCONS_00012995.p1	DANRE03561
OG0009358	TCONS_00056291.p1	DANRE29123
OG0009363	TCONS_00006470.p1	DANRE40732, DANRE40733
OG0009365	TCONS_00019249.p1	DANRE39574
OG0009370	TCONS_00010207.p1	DANRE38892
OG0009374	TCONS_00002869.p1	DANRE22434
OG0009378	TCONS_00013095.p1	DANRE24750
OG0009380	TCONS_00019783.p1	DANRE12386, DANRE12385, DANRE12384
OG0009382	TCONS_00016500.p1	DANRE26921
OG0009384	TCONS_00022443.p1	DANRE41320, DANRE41321
OG0009385	TCONS_00006159.p1, TCONS_00006139.p1	DANRE33542
OG0009386	TCONS_00006451.p1	DANRE06278
OG0009388	TCONS_00027569.p1, TCONS_00027570.p1	DANRE21974, DANRE21973
OG0009393	TCONS_00014236.p1	DANRE29855
OG0009398	TCONS_00010970.p1	DANRE03753
OG0009399	TCONS_00040519.p1	DANRE34993, DANRE34992
OG0009401	TCONS_00025939.p1	DANRE04290
OG0009403	TCONS_00041683.p1	DANRE06958
OG0009404	TCONS_00000426.p1	DANRE18565
OG0009407	TCONS_00013453.p1	DANRE15433, DANRE15434
OG0009409	TCONS_00026150.p1	DANRE03305
OG0009410	TCONS_00049551.p1	DANRE02759, DANRE02758, DANRE02470
OG0009415	TCONS_00042519.p1	DANRE34635
OG0009419	TCONS_00007986.p1	DANRE23923
OG0009421	TCONS_00053008.p1	DANRE26510, DANRE26509
OG0009424	TCONS_00030469.p1	DANRE05336, DANRE04376
OG0009425	TCONS_00026167.p1	DANRE03311, DANRE11010
OG0009426	TCONS_00010817.p1	DANRE10677
OG0009427	TCONS_00017080.p1	DANRE11354
OG0009430	TCONS_00025971.p1	DANRE06570, DANRE06569
OG0009431	TCONS_00038005.p1	DANRE37879
OG0009436	TCONS_00028623.p1	DANRE25825
OG0009440	TCONS_00011401.p1	DANRE16739, DANRE16742, DANRE16738
OG0009443	TCONS_00010737.p1	DANRE02267
OG0009446	TCONS_00016083.p1	DANRE36454
OG0009448	TCONS_00005744.p1, TCONS_00006854.p1	DANRE34622, DANRE34621
OG0009449	TCONS_00042092.p1	DANRE35554
OG0009452	TCONS_00018318.p1	DANRE01640, DANRE01641
OG0009469	TCONS_00011274.p1, TCONS_00011297.p1	DANRE16580, DANRE16581
OG0009472	TCONS_00050735.p1	DANRE36249
OG0009474	TCONS_00004837.p1, TCONS_00004859.p1	DANRE37853, DANRE37852, DANRE33782, DANRE33783
OG0009475	TCONS_00011331.p1	DANRE01026
OG0009476	TCONS_00054126.p1	DANRE34319, DANRE25319, DANRE21311, DANRE21312
OG0009483	TCONS_00008076.p1	DANRE25333, DANRE25334
OG0009485	TCONS_00013378.p1	DANRE30451, DANRE21963, DANRE21962
OG0009543	TCONS_00006233.p1	DANRE33497
OG0009544	TCONS_00004818.p1	DANRE33548, DANRE33549
OG0009548	TCONS_00030272.p1	DANRE06327
OG0009554	TCONS_00029412.p1	DANRE43221
OG0009562	TCONS_00013808.p1	DANRE35443
OG0009568	TCONS_00015124.p1	DANRE21502
OG0009570	TCONS_00049700.p1	DANRE39747
OG0009571	TCONS_00005239.p1, TCONS_00005237.p1	DANRE37151, DANRE37150
OG0009576	TCONS_00012581.p1	DANRE24747
OG0009584	TCONS_00027453.p1	DANRE04056, DANRE04057
OG0009585	TCONS_00010247.p1	DANRE38110, DANRE38109
OG0009587	TCONS_00013380.p1	DANRE30204, DANRE30203
OG0009590	TCONS_00048115.p1	DANRE39780
OG0009592	TCONS_00032816.p1	DANRE26258
OG0009597	TCONS_00020866.p1	DANRE37951
OG0009598	TCONS_00054620.p1, TCONS_00054696.p1	DANRE33459
OG0009607	TCONS_00009849.p1	DANRE05543
OG0009611	TCONS_00028496.p1	DANRE38394
OG0009612	TCONS_00043450.p1	DANRE08502
OG0009620	TCONS_00010985.p1	DANRE12796
OG0009624	TCONS_00055680.p1	DANRE19531
OG0009634	TCONS_00020742.p1, TCONS_00019678.p1	DANRE38301
OG0009635	TCONS_00021087.p1	DANRE37937, DANRE37936
OG0009637	TCONS_00021830.p1	DANRE25842
OG0009638	TCONS_00055029.p1	DANRE41777
OG0009639	TCONS_00006221.p1	DANRE16313
OG0009640	TCONS_00042167.p1	DANRE42904
OG0009642	TCONS_00021956.p1	DANRE09861
OG0009646	TCONS_00053289.p1	DANRE39573, DANRE39572
OG0009649	TCONS_00011457.p1	DANRE00166
OG0009650	TCONS_00007115.p1	DANRE24096, DANRE24098, DANRE24097
OG0009652	TCONS_00011579.p1	DANRE10928
OG0009656	TCONS_00015905.p1	DANRE07119
OG0009658	TCONS_00016138.p1	DANRE34822, DANRE34821
OG0009661	TCONS_00013897.p1	DANRE15583
OG0009665	TCONS_00042395.p1	DANRE07108
OG0009666	TCONS_00026192.p1	DANRE20271, DANRE20270
OG0009669	TCONS_00043517.p1	DANRE01095
OG0009673	TCONS_00021853.p1	DANRE31220
OG0009675	TCONS_00004479.p1	DANRE11667, DANRE11666
OG0009676	TCONS_00009332.p1	DANRE14614
OG0009678	TCONS_00054523.p1	DANRE15984
OG0009679	TCONS_00054342.p1	DANRE25365, DANRE25364
OG0009681	TCONS_00014208.p1	DANRE24752
OG0009683	TCONS_00010399.p1	DANRE18012
OG0009684	TCONS_00001159.p1, TCONS_00001152.p1	DANRE18177
OG0009687	TCONS_00010237.p1	DANRE43434, DANRE43433, DANRE43432
OG0009691	TCONS_00005996.p1	DANRE28920, DANRE28918, DANRE28919
OG0009695	TCONS_00049727.p1	DANRE21267
OG0009700	TCONS_00047795.p1	DANRE40390
OG0009707	TCONS_00053837.p1	DANRE00415
OG0009723	TCONS_00010647.p1	DANRE16737, DANRE04467
OG0009724	TCONS_00011582.p1, TCONS_00002617.p1, TCONS_00002618.p1	DANRE05273, DANRE05272
OG0009733	TCONS_00017296.p1	DANRE15785, DANRE15786, DANRE15784, DANRE15787
OG0009734	TCONS_00040011.p1, TCONS_00039990.p1	DANRE29486, DANRE29487, DANRE42937
OG0009737	TCONS_00009040.p1	DANRE23542
OG0009739	TCONS_00053203.p1, TCONS_00015572.p1	DANRE26732, DANRE26733
OG0009762	TCONS_00012659.p1	DANRE16863, DANRE16864, DANRE16862
OG0009843	TCONS_00055331.p1	DANRE36063, DANRE35987
OG0009854	TCONS_00027680.p1	DANRE33962
OG0009856	TCONS_00033554.p1	DANRE37586
OG0009858	TCONS_00026274.p1	DANRE37863
OG0009863	TCONS_00009324.p1	DANRE03057, DANRE03055, DANRE03056
OG0009864	TCONS_00005025.p1	DANRE35242, DANRE35243
OG0009865	TCONS_00025619.p1	DANRE25491
OG0009866	TCONS_00031335.p1	DANRE11436
OG0009873	TCONS_00020494.p1	DANRE22633
OG0009877	TCONS_00043684.p1	DANRE06144
OG0009878	TCONS_00013140.p1	DANRE04384
OG0009879	TCONS_00026473.p1	DANRE20240, DANRE20241
OG0009882	TCONS_00012205.p1	DANRE05912
OG0009887	TCONS_00012554.p1	DANRE04120
OG0009890	TCONS_00028917.p1	DANRE06145
OG0009902	TCONS_00038341.p1, TCONS_00038376.p1	DANRE00987, DANRE00986
OG0009908	TCONS_00010254.p1	DANRE03142
OG0009911	TCONS_00051118.p1	DANRE34885
OG0009912	TCONS_00014195.p1	DANRE38753
OG0009913	TCONS_00015521.p1	DANRE34193, DANRE34194
OG0009918	TCONS_00029026.p1	DANRE40642, DANRE19653, DANRE19654
OG0009926	TCONS_00016239.p1	DANRE35175, DANRE35174
OG0009928	TCONS_00015504.p1, TCONS_00015505.p1	DANRE37854, DANRE37855
OG0009929	TCONS_00004733.p1	DANRE20303
OG0009930	TCONS_00039236.p1, TCONS_00040380.p1	DANRE08400
