Orthogroup	PFLAV	STRPU_ok
OG0007122	TCONS_00050924.p1	STRPU_06853
OG0007123	TCONS_00026911.p1	STRPU_10434
OG0007124	TCONS_00043163.p1	STRPU_05024
OG0007125	TCONS_00034395.p1, TCONS_00034463.p1	STRPU_03780
OG0007126	TCONS_00010845.p1	STRPU_21875
OG0007127	TCONS_00019274.p1	STRPU_23141
OG0007128	TCONS_00054786.p1, TCONS_00038866.p1	STRPU_22524
OG0007129	TCONS_00026026.p1	STRPU_10398
OG0007130	TCONS_00047510.p1	STRPU_22007
OG0007131	TCONS_00053264.p1	STRPU_18830
OG0007132	TCONS_00046363.p1	STRPU_07611
OG0007133	TCONS_00029153.p1	STRPU_27118
OG0007134	TCONS_00041920.p1	STRPU_09504
OG0007135	TCONS_00018971.p1	STRPU_22613
OG0007136	TCONS_00028952.p1	STRPU_26847
OG0007137	TCONS_00014362.p1	STRPU_09289
OG0007138	TCONS_00015362.p1	STRPU_01187, STRPU_19956
OG0007139	TCONS_00016896.p1	STRPU_24547
OG0007140	TCONS_00053561.p1	STRPU_18978, STRPU_18964
OG0007141	TCONS_00012294.p1	STRPU_09001
OG0007142	TCONS_00044220.p1, TCONS_00042910.p1	STRPU_05193, STRPU_11966
OG0007143	TCONS_00045330.p1	STRPU_07151
OG0007144	TCONS_00011322.p1	STRPU_20757
OG0007145	TCONS_00046303.p1	STRPU_07621
OG0007146	TCONS_00017342.p1, TCONS_00017359.p1	STRPU_24754
OG0007147	TCONS_00050872.p1	STRPU_10689, STRPU_00554
OG0007148	TCONS_00048638.p1	STRPU_23255
OG0007149	TCONS_00051414.p1, TCONS_00051411.p1	STRPU_17728
OG0007150	TCONS_00008146.p1	STRPU_26019
OG0007151	TCONS_00042529.p1	STRPU_05509
OG0007152	TCONS_00019894.p1	STRPU_23904
OG0007153	TCONS_00011695.p1	STRPU_20990
OG0007154	TCONS_00009690.p1	STRPU_21145
OG0007155	TCONS_00014879.p1	STRPU_02582, STRPU_19944
OG0007156	TCONS_00027558.p1, TCONS_00027542.p1	STRPU_09344, STRPU_09347, STRPU_10028
OG0007158	TCONS_00007848.p1	STRPU_24870
OG0007159	TCONS_00015808.p1	STRPU_19748
OG0007160	TCONS_00009021.p1	STRPU_26136
OG0007161	TCONS_00007008.p1	STRPU_26316
OG0007162	TCONS_00033875.p1	STRPU_03691
OG0007163	TCONS_00029121.p1	STRPU_00062, STRPU_26355
OG0007164	TCONS_00002256.p1	STRPU_18028
OG0007165	TCONS_00017776.p1	STRPU_02913
OG0007166	TCONS_00024144.p1	STRPU_05956
OG0007168	TCONS_00055660.p1	STRPU_00447, STRPU_13699
OG0007170	TCONS_00025934.p1	STRPU_04956, STRPU_13610, STRPU_02453
OG0007171	TCONS_00010138.p1	STRPU_21847
OG0007173	TCONS_00051896.p1	STRPU_11070
OG0007174	TCONS_00007979.p1	STRPU_25426
OG0007175	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1	STRPU_12623
OG0007177	TCONS_00010636.p1	STRPU_20617
OG0007179	TCONS_00019736.p1, TCONS_00019726.p1	STRPU_23275
OG0007180	TCONS_00029666.p1, TCONS_00028776.p1	STRPU_27146
OG0007181	TCONS_00038911.p1, TCONS_00041145.p1	STRPU_23088
OG0007182	TCONS_00022331.p1	STRPU_06115
OG0007183	TCONS_00046337.p1	STRPU_17656, STRPU_02265, STRPU_02264
OG0007184	TCONS_00018313.p1	STRPU_24371
OG0007186	TCONS_00003055.p1	STRPU_24966
OG0007187	TCONS_00019991.p1	STRPU_22257, STRPU_22258
OG0007188	TCONS_00056408.p1	STRPU_13438
OG0007189	TCONS_00012994.p1	STRPU_08133
OG0007191	TCONS_00054320.p1	STRPU_19239
OG0007192	TCONS_00056981.p1	STRPU_13230, STRPU_13214
OG0007198	TCONS_00029381.p1, TCONS_00023717.p1	STRPU_12653
OG0007200	TCONS_00031248.p1	STRPU_04671, STRPU_04639
OG0007201	TCONS_00012488.p1	STRPU_17619, STRPU_02302
OG0007209	TCONS_00005099.p1	STRPU_15485
OG0007248	TCONS_00008889.p1	STRPU_25740
OG0007249	TCONS_00044026.p1	STRPU_04960
OG0007250	TCONS_00022493.p1	STRPU_06687, STRPU_06686
OG0007251	TCONS_00029700.p1	STRPU_27320
OG0007252	TCONS_00030064.p1	STRPU_04282
OG0007253	TCONS_00007438.p1	STRPU_26033
OG0007254	TCONS_00050275.p1	STRPU_11452
OG0007255	TCONS_00056623.p1	STRPU_13724
OG0007256	TCONS_00013533.p1	STRPU_08227
OG0007257	TCONS_00018213.p1	STRPU_19571, STRPU_19608
OG0007258	TCONS_00029836.p1	STRPU_27109
OG0007260	TCONS_00010130.p1	STRPU_21240, STRPU_21242
OG0007261	TCONS_00054521.p1	STRPU_01834, STRPU_19307
OG0007264	TCONS_00009451.p1	STRPU_26261, STRPU_26263
OG0007266	TCONS_00049668.p1	STRPU_23277
OG0007267	TCONS_00053410.p1	STRPU_00677, STRPU_18949
OG0007268	TCONS_00021568.p1	STRPU_06567, STRPU_06532
OG0007269	TCONS_00017528.p1, TCONS_00018132.p1	STRPU_24818
OG0007271	TCONS_00013933.p1	STRPU_08340
OG0007272	TCONS_00052083.p1	STRPU_11339
OG0007273	TCONS_00038194.p1	STRPU_11816
OG0007274	TCONS_00004667.p1	STRPU_23308
OG0007275	TCONS_00005999.p1	STRPU_23580
OG0007276	TCONS_00028742.p1	STRPU_26763, STRPU_26749
OG0007277	TCONS_00010642.p1	STRPU_20592
OG0007278	TCONS_00043998.p1	STRPU_05512
OG0007279	TCONS_00005992.p1	STRPU_15002
OG0007280	TCONS_00045995.p1	STRPU_07782
OG0007281	TCONS_00012551.p1	STRPU_08257
OG0007282	TCONS_00006842.p1	STRPU_02557, STRPU_14767
OG0007283	TCONS_00002100.p1	STRPU_17745
OG0007284	TCONS_00002347.p1	STRPU_02259, STRPU_17661
OG0007285	TCONS_00002156.p1	STRPU_18094, STRPU_01782
OG0007286	TCONS_00028996.p1	STRPU_26916
OG0007288	TCONS_00031264.p1	STRPU_04090
OG0007289	TCONS_00054996.p1	STRPU_16537, STRPU_16557
OG0007291	TCONS_00008947.p1	STRPU_25328
OG0007292	TCONS_00035530.p1, TCONS_00035602.p1	STRPU_03997, STRPU_03991
OG0007293	TCONS_00045187.p1	STRPU_07040
OG0007294	TCONS_00019618.p1	STRPU_22945
OG0007295	TCONS_00030149.p1	STRPU_04865
OG0007296	TCONS_00004477.p1	STRPU_12923
OG0007297	TCONS_00013759.p1	STRPU_08492
OG0007298	TCONS_00043853.p1	STRPU_05120, STRPU_05046
OG0007299	TCONS_00026956.p1	STRPU_10020
OG0007300	TCONS_00055881.p1	STRPU_02386, STRPU_13690
OG0007302	TCONS_00042008.p1	STRPU_04986
OG0007303	TCONS_00021677.p1	STRPU_21782
OG0007304	TCONS_00017068.p1	STRPU_25058
OG0007305	TCONS_00039824.p1	STRPU_03512, STRPU_03557
OG0007306	TCONS_00002187.p1	STRPU_17069
OG0007307	TCONS_00003884.p1	STRPU_21523
OG0007308	TCONS_00004027.p1	STRPU_24086
OG0007309	TCONS_00010691.p1	STRPU_21324
OG0007310	TCONS_00055647.p1	STRPU_01481, STRPU_13767
OG0007312	TCONS_00012482.p1	STRPU_08083
OG0007313	TCONS_00016093.p1, TCONS_00016085.p1, TCONS_00016094.p1	STRPU_20007
OG0007314	TCONS_00010379.p1	STRPU_20759
OG0007315	TCONS_00026635.p1	STRPU_03454, STRPU_03465
OG0007316	TCONS_00006026.p1	STRPU_15072
OG0007317	TCONS_00046686.p1	STRPU_07547, STRPU_00579
OG0007318	TCONS_00049203.p1	STRPU_22848
OG0007319	TCONS_00045987.p1	STRPU_08052
OG0007320	TCONS_00029160.p1	STRPU_26603
OG0007322	TCONS_00015457.p1	STRPU_19439
OG0007323	TCONS_00018010.p1	STRPU_24294
OG0007324	TCONS_00007262.p1	STRPU_25929
OG0007325	TCONS_00007263.p1	STRPU_25926
OG0007326	TCONS_00019324.p1	STRPU_22222
OG0007327	TCONS_00020899.p1	STRPU_06119, STRPU_06118
OG0007328	TCONS_00025891.p1	STRPU_10332
OG0007329	TCONS_00015001.p1	STRPU_19648, STRPU_19673
OG0007330	TCONS_00042612.p1	STRPU_05861
OG0007332	TCONS_00041617.p1	STRPU_05295
OG0007333	TCONS_00022881.p1	STRPU_06789
OG0007334	TCONS_00020764.p1	STRPU_23387
OG0007335	TCONS_00012140.p1	STRPU_20669
OG0007336	TCONS_00001393.p1, TCONS_00001399.p1	STRPU_18133
OG0007337	TCONS_00018627.p1	STRPU_24204, STRPU_01095
OG0007338	TCONS_00050471.p1	STRPU_04821, STRPU_00737
OG0007339	TCONS_00055656.p1	STRPU_07259, STRPU_07233
OG0007340	TCONS_00016057.p1	STRPU_19772, STRPU_00798
OG0007341	TCONS_00016545.p1	STRPU_19846
OG0007342	TCONS_00014969.p1, TCONS_00052712.p1	STRPU_20395
OG0007343	TCONS_00052916.p1	STRPU_18619
OG0007344	TCONS_00010788.p1	STRPU_20653
OG0007345	TCONS_00030892.p1	STRPU_04442
OG0007347	TCONS_00027454.p1	STRPU_10302
OG0007348	TCONS_00021307.p1	STRPU_06881
OG0007349	TCONS_00006145.p1	STRPU_14564
OG0007350	TCONS_00033487.p1	STRPU_22522
OG0007351	TCONS_00019320.p1	STRPU_22241
OG0007352	TCONS_00006024.p1	STRPU_14587
OG0007353	TCONS_00008823.p1	STRPU_25301
OG0007354	TCONS_00019461.p1	STRPU_22260
OG0007355	TCONS_00006284.p1	STRPU_15597, STRPU_02210
OG0007356	TCONS_00049071.p1	STRPU_23252
OG0007357	TCONS_00011016.p1	STRPU_13551, STRPU_21081
OG0007358	TCONS_00029301.p1	STRPU_27057
OG0007359	TCONS_00009375.p1	STRPU_25482
OG0007360	TCONS_00016357.p1	STRPU_03316
OG0007361	TCONS_00029124.p1, TCONS_00029129.p1	STRPU_27148
OG0007363	TCONS_00042576.p1	STRPU_05741
OG0007364	TCONS_00043040.p1	STRPU_05709
OG0007365	TCONS_00054495.p1	STRPU_18947, STRPU_00679
OG0007366	TCONS_00027860.p1	STRPU_27137
OG0007367	TCONS_00054210.p1	STRPU_18783
OG0007368	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1	STRPU_12825
OG0007369	TCONS_00056741.p1	STRPU_00868, STRPU_14055
OG0007370	TCONS_00006543.p1	STRPU_14791
OG0007371	TCONS_00026558.p1	STRPU_09928
OG0007372	TCONS_00002920.p1	STRPU_21524
OG0007373	TCONS_00056390.p1, TCONS_00041425.p1	STRPU_13813
OG0007374	TCONS_00027657.p1	STRPU_10340
OG0007375	TCONS_00002388.p1	STRPU_17206, STRPU_17205
OG0007376	TCONS_00046614.p1	STRPU_07617
OG0007377	TCONS_00015260.p1	STRPU_20182
OG0007378	TCONS_00021076.p1	STRPU_06538, STRPU_06562
OG0007379	TCONS_00003495.p1	STRPU_21812
OG0007380	TCONS_00019634.p1	STRPU_26202
OG0007381	TCONS_00013896.p1	STRPU_08535
OG0007382	TCONS_00018463.p1	STRPU_22220
OG0007383	TCONS_00002090.p1, TCONS_00002089.p1	STRPU_17717
OG0007384	TCONS_00000901.p1	STRPU_17097, STRPU_17092
OG0007385	TCONS_00025457.p1	STRPU_12849, STRPU_16793
OG0007386	TCONS_00045807.p1	STRPU_00585, STRPU_07551
OG0007387	TCONS_00015964.p1	STRPU_20146
OG0007388	TCONS_00053201.p1, TCONS_00053202.p1	STRPU_18808, STRPU_00248
OG0007389	TCONS_00000201.p1	STRPU_19911
OG0007390	TCONS_00013719.p1, TCONS_00013718.p1	STRPU_00928, STRPU_00924, STRPU_08894
OG0007391	TCONS_00006040.p1	STRPU_15363
OG0007392	TCONS_00052672.p1	STRPU_18506
OG0007393	TCONS_00011541.p1	STRPU_21066
OG0007394	TCONS_00010962.p1	STRPU_21854
OG0007395	TCONS_00013162.p1	STRPU_08491
OG0007396	TCONS_00007368.p1	STRPU_25330
OG0007397	TCONS_00053178.p1	STRPU_19337
OG0007398	TCONS_00016548.p1	STRPU_20171
OG0007399	TCONS_00002016.p1	STRPU_17778
OG0007400	TCONS_00021504.p1	STRPU_06112
OG0007402	TCONS_00013464.p1	STRPU_08741, STRPU_01428
OG0007403	TCONS_00010423.p1	STRPU_09636
OG0007404	TCONS_00037182.p1	STRPU_12023
OG0007405	TCONS_00006553.p1	STRPU_15404
OG0007406	TCONS_00004889.p1	STRPU_15405
OG0007407	TCONS_00030604.p1	STRPU_04194
OG0007408	TCONS_00017153.p1	STRPU_24473
OG0007409	TCONS_00018206.p1	STRPU_24311
OG0007410	TCONS_00012815.p1	STRPU_08354
OG0007411	TCONS_00020743.p1	STRPU_22952
OG0007412	TCONS_00000425.p1	STRPU_17752
OG0007413	TCONS_00055344.p1	STRPU_00856, STRPU_14064
OG0007414	TCONS_00053253.p1	STRPU_18143
OG0007415	TCONS_00003678.p1	STRPU_25101
OG0007416	TCONS_00044268.p1, TCONS_00042872.p1	STRPU_05170, STRPU_05091
OG0007417	TCONS_00004580.p1	STRPU_14291, STRPU_14275
OG0007418	TCONS_00004974.p1	STRPU_02551, STRPU_14772
OG0007419	TCONS_00012322.p1	STRPU_08298
OG0007420	TCONS_00050553.p1	STRPU_11310, STRPU_11309, STRPU_11293
OG0007421	TCONS_00056604.p1, TCONS_00056597.p1	STRPU_24065
OG0007422	TCONS_00011395.p1	STRPU_20498
OG0007423	TCONS_00013868.p1	STRPU_09089, STRPU_02061
OG0007424	TCONS_00013473.p1	STRPU_08374
OG0007425	TCONS_00043934.p1	STRPU_05795
OG0007426	TCONS_00035289.p1	STRPU_03074
OG0007427	TCONS_00027248.p1	STRPU_09854
OG0007428	TCONS_00041450.p1, TCONS_00055214.p1	STRPU_13290, STRPU_13297
OG0007429	TCONS_00049271.p1	STRPU_22711, STRPU_00694
OG0007430	TCONS_00000591.p1	STRPU_18054
OG0007431	TCONS_00020262.p1	STRPU_23142
OG0007432	TCONS_00051328.p1, TCONS_00051420.p3	STRPU_11355
OG0007433	TCONS_00019250.p1	STRPU_22239
OG0007434	TCONS_00012512.p1, TCONS_00012515.p1	STRPU_08100
OG0007435	TCONS_00003827.p1, TCONS_00003805.p1	STRPU_25116
OG0007436	TCONS_00004148.p1	STRPU_24997
OG0007437	TCONS_00027829.p1, TCONS_00027828.p1	STRPU_10305
OG0007438	TCONS_00025516.p1	STRPU_05955
OG0007439	TCONS_00016765.p1	STRPU_24469
OG0007440	TCONS_00048153.p1	STRPU_23267
OG0007441	TCONS_00018310.p1	STRPU_24817
OG0007442	TCONS_00053552.p1	STRPU_18182
OG0007443	TCONS_00006360.p1	STRPU_14986, STRPU_14955
OG0007444	TCONS_00028927.p1	STRPU_26731
OG0007445	TCONS_00001021.p1	STRPU_17417
OG0007446	TCONS_00005993.p1	STRPU_14393
OG0007447	TCONS_00042554.p1	STRPU_05721, STRPU_05714
OG0007448	TCONS_00028344.p1	STRPU_27142, STRPU_26788
OG0007449	TCONS_00032753.p1, TCONS_00007607.p1	STRPU_25291
OG0007450	TCONS_00012170.p1	STRPU_20540
OG0007451	TCONS_00020489.p1	STRPU_09686
OG0007452	TCONS_00043752.p1	STRPU_05729
OG0007453	TCONS_00015079.p1	STRPU_08036
OG0007454	TCONS_00022466.p1	STRPU_06713
OG0007455	TCONS_00001304.p1	STRPU_16892
OG0007456	TCONS_00017386.p1	STRPU_01080, STRPU_24220
OG0007457	TCONS_00027985.p1	STRPU_26729
OG0007458	TCONS_00054268.p1	STRPU_18410, STRPU_18444
OG0007459	TCONS_00011184.p1	STRPU_00297, STRPU_00286
OG0007460	TCONS_00011173.p1	STRPU_21588
OG0007461	TCONS_00011136.p1	STRPU_21382
OG0007462	TCONS_00004455.p1	STRPU_25018
OG0007463	TCONS_00023049.p1	STRPU_12572
OG0007464	TCONS_00018997.p1	STRPU_01038, STRPU_23402
OG0007465	TCONS_00005089.p1	STRPU_14595
OG0007466	TCONS_00015307.p1	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171
OG0007467	TCONS_00029316.p1	STRPU_26510
OG0007468	TCONS_00027148.p1	STRPU_10098, STRPU_10161
OG0007469	TCONS_00047565.p1	STRPU_03231, STRPU_23514, STRPU_03215, STRPU_23516, STRPU_23515
OG0007471	TCONS_00008793.p1	STRPU_25367
OG0007472	TCONS_00027881.p1	STRPU_26679
OG0007473	TCONS_00056776.p2	STRPU_13248
OG0007474	TCONS_00034975.p1	STRPU_03201
OG0007475	TCONS_00034482.p1, TCONS_00034483.p1	STRPU_02943, STRPU_02956
OG0007476	TCONS_00053493.p1	STRPU_19093
OG0007477	TCONS_00055325.p1	STRPU_16441
OG0007478	TCONS_00006303.p1	STRPU_18941, STRPU_15341
OG0007479	TCONS_00014340.p1	STRPU_08775
OG0007480	TCONS_00027117.p1	STRPU_09560
OG0007481	TCONS_00006126.p1	STRPU_15553, STRPU_02246
OG0007482	TCONS_00050546.p1	STRPU_10921
OG0007483	TCONS_00017917.p1	STRPU_26428
OG0007484	TCONS_00011058.p1	STRPU_20892, STRPU_20855
OG0007485	TCONS_00029182.p1	STRPU_21383
OG0007487	TCONS_00006042.p1, TCONS_00004732.p1	STRPU_14724
OG0007488	TCONS_00056102.p1	STRPU_04869
OG0007489	TCONS_00011180.p1	STRPU_21564
OG0007491	TCONS_00026008.p1, TCONS_00026018.p1	STRPU_09776
OG0007492	TCONS_00010188.p1	STRPU_20454
OG0007494	TCONS_00005244.p1	STRPU_14437, STRPU_14454
OG0007495	TCONS_00003309.p1	STRPU_25133
OG0007496	TCONS_00003618.p1	STRPU_25155
OG0007497	TCONS_00021497.p1	STRPU_06101
OG0007498	TCONS_00046777.p1	STRPU_07477
OG0007499	TCONS_00011333.p1	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	TCONS_00002909.p1	STRPU_25183
OG0007501	TCONS_00037490.p1	STRPU_12196
OG0007503	TCONS_00021620.p1	STRPU_06365
OG0007504	TCONS_00013281.p1, TCONS_00013301.p1	STRPU_09266
OG0007506	TCONS_00033341.p1, TCONS_00011706.p1	STRPU_22153
OG0007507	TCONS_00011576.p1	STRPU_21650, STRPU_21714
OG0007508	TCONS_00015471.p1	STRPU_19349
OG0007509	TCONS_00054447.p1	STRPU_18472, STRPU_18429
OG0007510	TCONS_00018393.p1	STRPU_24670
OG0007513	TCONS_00015244.p1, TCONS_00048348.p1	STRPU_22835
OG0007514	TCONS_00052992.p1	STRPU_19287, STRPU_00399
OG0007515	TCONS_00054371.p1	STRPU_18519
OG0007517	TCONS_00024868.p1, TCONS_00024847.p1	STRPU_12725
OG0007518	TCONS_00049603.p1	STRPU_23498
OG0007520	TCONS_00054334.p1	STRPU_19057
OG0007521	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1	STRPU_21340
OG0007522	TCONS_00037019.p1	STRPU_12179, STRPU_12137
OG0007524	TCONS_00021553.p1	STRPU_06777, STRPU_06757
OG0007525	TCONS_00053226.p1	STRPU_19058
OG0007527	TCONS_00020697.p1	STRPU_25511
OG0007528	TCONS_00016340.p1	STRPU_20344
OG0007529	TCONS_00013712.p1	STRPU_08309
OG0007531	TCONS_00028954.p1	STRPU_26815
OG0007533	TCONS_00027040.p1	STRPU_10369
OG0007537	TCONS_00056980.p1	STRPU_13257, STRPU_11208
OG0007539	TCONS_00005577.p1, TCONS_00021897.p1	STRPU_10480, STRPU_11377
OG0007582	TCONS_00047301.p1	STRPU_23581
OG0007583	TCONS_00025889.p1	STRPU_10217
OG0007584	TCONS_00014181.p1	STRPU_08534
OG0007586	TCONS_00049145.p1	STRPU_23321
OG0007587	TCONS_00045363.p1	STRPU_08054
OG0007588	TCONS_00024021.p1	STRPU_12918
OG0007589	TCONS_00041793.p1	STRPU_05858
OG0007590	TCONS_00026992.p1, TCONS_00025959.p1, TCONS_00026995.p1	STRPU_09963, STRPU_09984
OG0007591	TCONS_00002544.p1	STRPU_24089
OG0007595	TCONS_00049633.p1	STRPU_26820
OG0007597	TCONS_00056560.p1	STRPU_16840
OG0007600	TCONS_00021823.p1	STRPU_06011
OG0007601	TCONS_00012592.p1	STRPU_04895
OG0007602	TCONS_00053897.p1	STRPU_18498
OG0007603	TCONS_00007849.p1	STRPU_25672
OG0007604	TCONS_00008215.p1	STRPU_25514
OG0007605	TCONS_00010403.p1	STRPU_21432, STRPU_21431
OG0007606	TCONS_00010402.p1	STRPU_20480
OG0007607	TCONS_00051718.p1	STRPU_11445
OG0007609	TCONS_00022589.p1	STRPU_06155
OG0007610	TCONS_00049691.p1	STRPU_22670
OG0007611	TCONS_00009954.p1	STRPU_20758
OG0007612	TCONS_00038095.p1	STRPU_12149, STRPU_12117
OG0007613	TCONS_00053626.p1	STRPU_19078
OG0007614	TCONS_00007077.p1	STRPU_25420
OG0007615	TCONS_00049219.p1	STRPU_22841
OG0007616	TCONS_00045337.p1	STRPU_07311
OG0007617	TCONS_00028755.p1	STRPU_27119
OG0007618	TCONS_00002351.p1	STRPU_17660, STRPU_02260
OG0007619	TCONS_00051121.p1	STRPU_11082
OG0007621	TCONS_00042782.p1	STRPU_17762
OG0007622	TCONS_00048817.p1	STRPU_23712
OG0007623	TCONS_00022489.p1, TCONS_00009662.p1	STRPU_21885, STRPU_21884
OG0007624	TCONS_00000852.p1	STRPU_17423
OG0007625	TCONS_00002138.p1	STRPU_17981
OG0007626	TCONS_00022439.p1	STRPU_06813
OG0007628	TCONS_00044142.p1	STRPU_04985
OG0007630	TCONS_00022042.p1	STRPU_06644
OG0007632	TCONS_00003461.p1	STRPU_21185
OG0007633	TCONS_00019502.p1	STRPU_22913, STRPU_22898
OG0007634	TCONS_00031483.p1	STRPU_20702
OG0007635	TCONS_00030629.p1	STRPU_04820
OG0007636	TCONS_00042974.p1	STRPU_05465
OG0007636	TCONS_00041631.p1, TCONS_00044056.p1	STRPU_05464
OG0007637	TCONS_00011139.p1	STRPU_20893, STRPU_20856
OG0007638	TCONS_00048910.p1	STRPU_22792, STRPU_01951
OG0007639	TCONS_00030093.p1	STRPU_04817
OG0007640	TCONS_00029159.p1	STRPU_26951
OG0007641	TCONS_00028340.p1	STRPU_27406
OG0007642	TCONS_00015833.p1, TCONS_00020704.p1	STRPU_22026
OG0007643	TCONS_00002995.p1	STRPU_24615
OG0007645	TCONS_00013025.p1	STRPU_08498
OG0007646	TCONS_00044005.p1	STRPU_05885
OG0007647	TCONS_00056859.p1	STRPU_13787
OG0007648	TCONS_00001270.p1	STRPU_25029
OG0007649	TCONS_00026433.p1	STRPU_10009
OG0007650	TCONS_00015610.p1	STRPU_17007
OG0007651	TCONS_00009716.p1	STRPU_16780
OG0007652	TCONS_00016043.p1	STRPU_19601
OG0007653	TCONS_00011069.p1	STRPU_21076
OG0007654	TCONS_00038692.p1, TCONS_00032279.p1	STRPU_21932
OG0007656	TCONS_00048545.p1	STRPU_22735
OG0007657	TCONS_00036175.p1	STRPU_11676
OG0007658	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1	STRPU_17693
OG0007659	TCONS_00020526.p1	STRPU_22169, STRPU_22176
OG0007660	TCONS_00015904.p1	STRPU_26049
OG0007661	TCONS_00050251.p1	STRPU_10655
OG0007661	TCONS_00015425.p1, TCONS_00050990.p1	STRPU_00544
OG0007662	TCONS_00010765.p1	STRPU_21243
OG0007663	TCONS_00054988.p1	STRPU_16698, STRPU_16669
OG0007665	TCONS_00025915.p1	STRPU_10331
OG0007666	TCONS_00014134.p1	STRPU_09239
OG0007667	TCONS_00004476.p1	STRPU_20524
OG0007668	TCONS_00005532.p1	STRPU_14387
OG0007669	TCONS_00048639.p1	STRPU_23356
OG0007670	TCONS_00018865.p1	STRPU_07110
OG0007671	TCONS_00044650.p1	STRPU_24947
OG0007672	TCONS_00000495.p1	STRPU_17130
OG0007673	TCONS_00045388.p1	STRPU_07544, STRPU_00576
OG0007674	TCONS_00010380.p1	STRPU_20960
OG0007675	TCONS_00045118.p1	STRPU_07164
OG0007676	TCONS_00016320.p1	STRPU_20181
OG0007677	TCONS_00016523.p1	STRPU_19821
OG0007678	TCONS_00010718.p1, TCONS_00010000.p1	STRPU_21278
OG0007679	TCONS_00027063.p1	STRPU_10417
OG0007680	TCONS_00027847.p1	STRPU_21987, STRPU_21989
OG0007681	TCONS_00028523.p1	STRPU_26557
OG0007683	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1	STRPU_09942
OG0007684	TCONS_00002541.p1	STRPU_20671
OG0007685	TCONS_00011974.p1	STRPU_21750, STRPU_21685
OG0007686	TCONS_00009166.p1	STRPU_25432
OG0007687	TCONS_00012619.p1	STRPU_08938
OG0007689	TCONS_00004752.p1	STRPU_14907
OG0007690	TCONS_00025906.p1	STRPU_09461
OG0007691	TCONS_00045076.p1	STRPU_18903, STRPU_07661
OG0007692	TCONS_00012253.p1	STRPU_08445
OG0007694	TCONS_00007559.p1	STRPU_26080
OG0007695	TCONS_00016848.p1	STRPU_27322
OG0007696	TCONS_00048269.p1	STRPU_22742, STRPU_01896
OG0007697	TCONS_00005817.p1	STRPU_15422
OG0007698	TCONS_00027879.p1	STRPU_26351
OG0007699	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1	STRPU_07472, STRPU_07483, STRPU_07644
OG0007700	TCONS_00005375.p1	STRPU_15499
OG0007701	TCONS_00006365.p1	STRPU_02521, STRPU_15139
OG0007702	TCONS_00022997.p1	STRPU_12514, STRPU_12489
OG0007703	TCONS_00030277.p1	STRPU_04278
OG0007704	TCONS_00020277.p1	STRPU_24663
OG0007705	TCONS_00030893.p1	STRPU_04695
OG0007706	TCONS_00013018.p1	STRPU_01456, STRPU_08718
OG0007708	TCONS_00056281.p1	STRPU_13276
OG0007709	TCONS_00033233.p1	STRPU_22031
OG0007711	TCONS_00001132.p1	STRPU_17114, STRPU_17099
OG0007712	TCONS_00027070.p1	STRPU_10119, STRPU_10045
OG0007713	TCONS_00056171.p1	STRPU_13904
OG0007714	TCONS_00044242.p1	STRPU_05559, STRPU_05617
OG0007715	TCONS_00005015.p1	STRPU_15268
OG0007716	TCONS_00054367.p1	STRPU_18371
OG0007717	TCONS_00020795.p1	STRPU_21970
OG0007718	TCONS_00056410.p1	STRPU_02380, STRPU_13696
OG0007719	TCONS_00051886.p1	STRPU_10661
OG0007721	TCONS_00025937.p1	STRPU_09464
OG0007722	TCONS_00029664.p1	STRPU_27029
OG0007723	TCONS_00003218.p1	STRPU_24016
OG0007725	TCONS_00014645.p1	STRPU_20289
OG0007726	TCONS_00051035.p1	STRPU_00545, STRPU_10701
OG0007728	TCONS_00042990.p1	STRPU_05337
OG0007729	TCONS_00008094.p1	STRPU_25886
OG0007730	TCONS_00008201.p1	STRPU_00213, STRPU_25952
OG0007731	TCONS_00026896.p1	STRPU_07301, STRPU_07288, STRPU_07295, STRPU_07287, STRPU_07300, STRPU_07281, STRPU_07286, STRPU_07306, STRPU_07305, STRPU_07298, STRPU_07285, STRPU_09351
OG0007732	TCONS_00027259.p1	STRPU_09831
OG0007733	TCONS_00041133.p1, TCONS_00038935.p1	STRPU_22633
OG0007734	TCONS_00052703.p1	STRPU_19011
OG0007735	TCONS_00006450.p1	STRPU_14336
OG0007736	TCONS_00006108.p1	STRPU_15391
OG0007737	TCONS_00022764.p1	STRPU_06889, STRPU_06913
OG0007738	TCONS_00039489.p1	STRPU_03929
OG0007739	TCONS_00001041.p1	STRPU_02301, STRPU_17620
OG0007740	TCONS_00040381.p1, TCONS_00039234.p1	STRPU_03741
OG0007741	TCONS_00011823.p1	STRPU_21247
OG0007743	TCONS_00004286.p1	STRPU_24127, STRPU_24118
OG0007744	TCONS_00047303.p1	STRPU_23575
