Orthogroup	PFLAV	CAPO3
OG0007754	TCONS_00050991.p1	CAPO307268
OG0007757	TCONS_00052660.p1	CAPO305840
OG0007758	TCONS_00048344.p1	CAPO302132
OG0007759	TCONS_00014965.p1	CAPO304951
OG0007760	TCONS_00002867.p1	CAPO305618, CAPO303194
OG0007765	TCONS_00008450.p1, TCONS_00008449.p1	CAPO302630
OG0007766	TCONS_00013847.p1	CAPO305894
OG0007767	TCONS_00052065.p1, TCONS_00052071.p1	CAPO304549
OG0007768	TCONS_00050962.p1, TCONS_00050973.p1	CAPO305420
OG0007769	TCONS_00013347.p1	CAPO301827
OG0007771	TCONS_00049529.p1	CAPO302978
OG0007772	TCONS_00021495.p1	CAPO304662
OG0007773	TCONS_00021313.p1, TCONS_00022320.p1	CAPO302396
OG0007776	TCONS_00029043.p1	CAPO303389
OG0007781	TCONS_00011085.p1	CAPO301676
OG0007782	TCONS_00030973.p1	CAPO301686
OG0007783	TCONS_00014436.p1	CAPO302092
OG0007784	TCONS_00057050.p1	CAPO307704
OG0007786	TCONS_00010304.p1	CAPO302428
OG0007787	TCONS_00049248.p1	CAPO307455
OG0007789	TCONS_00006466.p1	CAPO305782
OG0007791	TCONS_00046054.p1	CAPO305711
OG0007793	TCONS_00054253.p1	CAPO308075
OG0007794	TCONS_00005639.p1	CAPO300123
OG0007801	TCONS_00013160.p1	CAPO304268
OG0007802	TCONS_00014260.p1	CAPO304335, CAPO304333
OG0007803	TCONS_00011075.p1	CAPO301792
OG0007804	TCONS_00046880.p1, TCONS_00045601.p1	CAPO302116
OG0007807	TCONS_00027474.p1	CAPO300823
OG0007810	TCONS_00049548.p1	CAPO306480
OG0007811	TCONS_00039538.p1	CAPO303448
OG0007813	TCONS_00010597.p1	CAPO300842
OG0007816	TCONS_00051033.p1	CAPO300570
OG0007820	TCONS_00004697.p1	CAPO308148
OG0007823	TCONS_00026099.p1	CAPO300300
OG0007825	TCONS_00020063.p1	CAPO304573
OG0007827	TCONS_00003607.p1	CAPO305582
OG0007829	TCONS_00011101.p1	CAPO305400
OG0007830	TCONS_00020303.p1	CAPO300733
OG0007831	TCONS_00026164.p1	CAPO306309
OG0007832	TCONS_00011370.p1	CAPO301843
OG0007833	TCONS_00006612.p1, TCONS_00006644.p1	CAPO303972
OG0007835	TCONS_00052777.p1, TCONS_00052821.p1	CAPO300924
OG0007836	TCONS_00013500.p1	CAPO305319
OG0007838	TCONS_00005286.p1	CAPO305759
OG0007840	TCONS_00045842.p1	CAPO301709
OG0007849	TCONS_00002911.p1	CAPO306245
OG0007850	TCONS_00051270.p1, TCONS_00050100.p1	CAPO308200
OG0007858	TCONS_00027054.p1	CAPO306180
OG0007859	TCONS_00054876.p1	CAPO304922
OG0007879	TCONS_00032960.p1, TCONS_00033054.p1, TCONS_00049941.p1, TCONS_00054722.p1, TCONS_00019961.p1, TCONS_00054714.p1, TCONS_00033162.p1, TCONS_00049946.p1, TCONS_00038970.p1, TCONS_00033053.p1, TCONS_00054723.p1, TCONS_00047097.p1, TCONS_00038958.p1, TCONS_00033442.p1, TCONS_00000023.p1, TCONS_00031630.p1	CAPO305995
OG0007908	TCONS_00008952.p1	CAPO305292
OG0007912	TCONS_00006263.p1, TCONS_00005699.p1	CAPO300094
OG0007913	TCONS_00029441.p1	CAPO303796
OG0007917	TCONS_00043404.p1	CAPO301739
OG0007918	TCONS_00015815.p1	CAPO306768
OG0007926	TCONS_00013549.p1	CAPO306159
OG0007929	TCONS_00019819.p1	CAPO305925
OG0007934	TCONS_00020622.p1	CAPO306627, CAPO304422
OG0007936	TCONS_00018789.p1	CAPO302586
OG0007941	TCONS_00045262.p1	CAPO303397
OG0007943	TCONS_00002346.p1	CAPO303432
OG0007947	TCONS_00014143.p1	CAPO304390
OG0007948	TCONS_00004989.p1	CAPO300847
OG0007950	TCONS_00015131.p1	CAPO302604, CAPO302599, CAPO300705
OG0007952	TCONS_00003580.p1	CAPO304443
OG0007957	TCONS_00020530.p1	CAPO307185
OG0007958	TCONS_00017230.p1	CAPO307613
OG0007961	TCONS_00002148.p1, TCONS_00001323.p1	CAPO300412
OG0007962	TCONS_00042128.p1	CAPO304291
OG0007966	TCONS_00020648.p1	CAPO300853
OG0007968	TCONS_00052542.p1	CAPO302503
OG0007971	TCONS_00018241.p1	CAPO306113
OG0007973	TCONS_00010771.p1	CAPO303148
OG0007974	TCONS_00022218.p1	CAPO308066
OG0007975	TCONS_00054492.p1	CAPO300899
OG0007978	TCONS_00020830.p1	CAPO300419
OG0007979	TCONS_00042723.p1	CAPO301049
OG0007982	TCONS_00056241.p1, TCONS_00056252.p1, TCONS_00025370.p1, TCONS_00023993.p1	CAPO306558
OG0007984	TCONS_00021952.p1	CAPO304783
OG0007986	TCONS_00029807.p1	CAPO301210
OG0007988	TCONS_00009433.p1	CAPO307013
OG0007990	TCONS_00007374.p1	CAPO302135
OG0007991	TCONS_00011604.p1	CAPO303503
OG0007996	TCONS_00006814.p1	CAPO301705
OG0007997	TCONS_00006382.p1	CAPO302071
OG0007999	TCONS_00056652.p1	CAPO305183
OG0008000	TCONS_00046590.p1, TCONS_00046561.p1	CAPO303381
OG0008002	TCONS_00017530.p1	CAPO306531
OG0008005	TCONS_00003509.p1, TCONS_00003508.p1	CAPO303144
OG0008006	TCONS_00021725.p1	CAPO303383
OG0008008	TCONS_00013247.p1	CAPO306044
OG0008011	TCONS_00049252.p1	CAPO308001
OG0008012	TCONS_00056819.p1	CAPO301194
OG0008013	TCONS_00055292.p1	CAPO300786
OG0008016	TCONS_00028821.p1	CAPO307694
OG0008017	TCONS_00048018.p1	CAPO306337
OG0008018	TCONS_00027214.p1	CAPO303249
OG0008020	TCONS_00012138.p1	CAPO300340
OG0008025	TCONS_00012859.p1	CAPO300183
OG0008027	TCONS_00011108.p1	CAPO300126
OG0008028	TCONS_00016871.p1	CAPO308036
OG0008030	TCONS_00006069.p1	CAPO303940
OG0008031	TCONS_00043800.p1	CAPO301663
OG0008038	TCONS_00047578.p1	CAPO303434
OG0008041	TCONS_00049755.p1	CAPO304528
OG0008046	TCONS_00008381.p1	CAPO303942
OG0008049	TCONS_00005114.p1	CAPO303430
OG0008050	TCONS_00052721.p1	CAPO301839
OG0008051	TCONS_00014584.p1	CAPO306666
OG0008053	TCONS_00025511.p1	CAPO307475
OG0008055	TCONS_00048233.p1	CAPO304973
OG0008056	TCONS_00020391.p1	CAPO305715
OG0008060	TCONS_00036833.p1	CAPO301527
OG0008062	TCONS_00016900.p1	CAPO307985
OG0008069	TCONS_00054208.p1	CAPO302773
OG0008071	TCONS_00053525.p1	CAPO303085
OG0008075	TCONS_00043488.p1	CAPO304938
OG0008077	TCONS_00010823.p1, TCONS_00009553.p1	CAPO303807
OG0008079	TCONS_00050833.p1	CAPO305873
OG0008082	TCONS_00017327.p1, TCONS_00016849.p1	CAPO303589
OG0008083	TCONS_00010524.p1	CAPO305526
OG0008085	TCONS_00048120.p1	CAPO306772, CAPO306778
OG0008088	TCONS_00012111.p1	CAPO303270
OG0008091	TCONS_00005043.p1	CAPO301577
OG0008094	TCONS_00049074.p1	CAPO302837
OG0008098	TCONS_00011027.p1	CAPO301911
OG0008100	TCONS_00036085.p1	CAPO303437
OG0008103	TCONS_00010757.p1	CAPO302032
OG0008104	TCONS_00027076.p1	CAPO303964
OG0008105	TCONS_00010922.p1	CAPO301825
OG0008106	TCONS_00047563.p1	CAPO300930
OG0008109	TCONS_00005350.p1	CAPO302029
OG0008110	TCONS_00050270.p1	CAPO307398
OG0008111	TCONS_00028948.p1	CAPO300295
OG0008113	TCONS_00019862.p1	CAPO306004
OG0008117	TCONS_00014749.p1	CAPO307273
OG0008120	TCONS_00000635.p1	CAPO306854
OG0008122	TCONS_00012363.p1	CAPO306853
OG0008125	TCONS_00048579.p1	CAPO301486
OG0008126	TCONS_00028321.p1	CAPO301598
OG0008136	TCONS_00008390.p1	CAPO306527
OG0008143	TCONS_00041732.p1	CAPO303100
OG0008196	TCONS_00029450.p1	CAPO305556
OG0008201	TCONS_00048104.p1	CAPO303869
OG0008202	TCONS_00001733.p1	CAPO303070
OG0008203	TCONS_00031107.p1	CAPO300798
OG0008204	TCONS_00007987.p1	CAPO303341
OG0008206	TCONS_00055789.p1	CAPO300194
OG0008208	TCONS_00049607.p1	CAPO301623
OG0008219	TCONS_00012416.p1	CAPO303960
OG0008230	TCONS_00009368.p1	CAPO302415
OG0008234	TCONS_00013274.p1	CAPO303355
OG0008238	TCONS_00009342.p1	CAPO301578
OG0008239	TCONS_00030558.p1	CAPO300821
OG0008244	TCONS_00014030.p1	CAPO305920
OG0008247	TCONS_00007378.p1	CAPO301105
OG0008249	TCONS_00053524.p1	CAPO305940
OG0008251	TCONS_00038738.p1	CAPO306974
OG0008252	TCONS_00028021.p1	CAPO301636
OG0008254	TCONS_00014505.p1	CAPO307977
OG0008256	TCONS_00054220.p1	CAPO302660
OG0008260	TCONS_00007412.p1	CAPO300752
OG0008263	TCONS_00011021.p1	CAPO305878
OG0008267	TCONS_00049070.p1	CAPO305434
OG0008269	TCONS_00020161.p1	CAPO301506
OG0008270	TCONS_00008816.p1	CAPO300872
OG0008271	TCONS_00020657.p1	CAPO300716
OG0008272	TCONS_00023969.p1	CAPO308267
OG0008281	TCONS_00010339.p1	CAPO304839
OG0008283	TCONS_00004633.p1, TCONS_00004645.p1	CAPO300148
OG0008295	TCONS_00011707.p1	CAPO301876
OG0008297	TCONS_00027597.p1	CAPO301044
OG0008299	TCONS_00031799.p1, TCONS_00031817.p1	CAPO302513
OG0008304	TCONS_00022470.p1	CAPO304565
OG0008305	TCONS_00003821.p1, TCONS_00003794.p1	CAPO307576
OG0008307	TCONS_00006279.p1	CAPO301267
OG0008308	TCONS_00049674.p1	CAPO301770
OG0008309	TCONS_00029286.p1	CAPO301941
OG0008313	TCONS_00013893.p1	CAPO305984
OG0008318	TCONS_00014897.p1	CAPO308255
OG0008323	TCONS_00022548.p1	CAPO307881
OG0008325	TCONS_00008359.p1	CAPO305284
OG0008327	TCONS_00010127.p1	CAPO305580
OG0008332	TCONS_00003591.p1, TCONS_00010434.p1, TCONS_00026507.p1	CAPO307922
OG0008335	TCONS_00054585.p1	CAPO303407
OG0008336	TCONS_00047560.p1	CAPO301347
OG0008337	TCONS_00045332.p2	CAPO300735
OG0008339	TCONS_00018555.p1	CAPO307257
OG0008341	TCONS_00009876.p1	CAPO301643
OG0008343	TCONS_00018330.p1	CAPO302270
OG0008346	TCONS_00004497.p1	CAPO307261
OG0008348	TCONS_00014673.p1, TCONS_00015811.p1	CAPO303902
OG0008349	TCONS_00044046.p1	CAPO301052
OG0008350	TCONS_00012708.p1	CAPO306988
OG0008351	TCONS_00057084.p1	CAPO307792
OG0008354	TCONS_00028293.p1	CAPO304881
OG0008358	TCONS_00008717.p1	CAPO306438
OG0008367	TCONS_00030987.p1	CAPO303697
OG0008369	TCONS_00005642.p1, TCONS_00005290.p1	CAPO301896
OG0008381	TCONS_00026138.p1	CAPO307305
OG0008386	TCONS_00053240.p1	CAPO306554
OG0008391	TCONS_00015782.p1	CAPO306819
OG0008400	TCONS_00053973.p1	CAPO300651
OG0008401	TCONS_00047658.p1	CAPO304023
OG0008403	TCONS_00000579.p1	CAPO300621
OG0008404	TCONS_00016582.p1	CAPO307542
OG0008406	TCONS_00053366.p1	CAPO304896
OG0008419	TCONS_00011688.p1	CAPO302047
OG0008422	TCONS_00011225.p1	CAPO301678
OG0008424	TCONS_00028179.p1	CAPO300325
OG0008427	TCONS_00000871.p1	CAPO300837
OG0008432	TCONS_00042592.p1	CAPO301824
OG0008437	TCONS_00038046.p1	CAPO305258
OG0008444	TCONS_00009745.p2	CAPO305551
OG0008448	TCONS_00011216.p1	CAPO302399
OG0008482	TCONS_00018651.p1, TCONS_00018648.p1, TCONS_00010769.p1, TCONS_00035931.p1, TCONS_00017106.p1, TCONS_00017490.p1, TCONS_00015477.p1, TCONS_00015478.p1, TCONS_00015480.p1, TCONS_00015479.p1, TCONS_00053491.p1, TCONS_00053490.p1	CAPO304826
OG0008515	TCONS_00022547.p1	CAPO307779
OG0008516	TCONS_00010019.p1	CAPO306989
OG0008519	TCONS_00054142.p1, TCONS_00054182.p1	CAPO303354, CAPO304309
OG0008524	TCONS_00006173.p1	CAPO305854
OG0008529	TCONS_00002000.p1, TCONS_00002007.p1	CAPO300648
OG0008532	TCONS_00026652.p1	CAPO305346
OG0008533	TCONS_00002353.p1	CAPO306433
OG0008538	TCONS_00041723.p1	CAPO308019
OG0008540	TCONS_00019944.p1	CAPO306008
OG0008542	TCONS_00028830.p1	CAPO303728
OG0008546	TCONS_00009322.p1	CAPO306328
OG0008549	TCONS_00005615.p1	CAPO301241
OG0008552	TCONS_00007436.p1, TCONS_00043986.p1	CAPO306825
OG0008558	TCONS_00043814.p1	CAPO304939
OG0008568	TCONS_00028428.p1, TCONS_00028426.p1, TCONS_00002606.p1	CAPO303451
OG0008570	TCONS_00027979.p1	CAPO306028
OG0008571	TCONS_00008115.p1, TCONS_00008116.p1	CAPO306528
OG0008572	TCONS_00000164.p1	CAPO302769
OG0008589	TCONS_00048841.p1	CAPO300561
OG0008596	TCONS_00056290.p1	CAPO303431
OG0008601	TCONS_00042388.p1	CAPO308135
OG0008605	TCONS_00026747.p1	CAPO307450
OG0008616	TCONS_00027870.p1	CAPO300306
OG0008626	TCONS_00007557.p1	CAPO305741
OG0008627	TCONS_00042998.p1	CAPO304143
OG0008633	TCONS_00012121.p1	CAPO307916
OG0008638	TCONS_00020183.p1	CAPO302585
OG0008639	TCONS_00000996.p1	CAPO304406
OG0008643	TCONS_00048514.p1	CAPO305110
OG0008645	TCONS_00018903.p1	CAPO307683
OG0008654	TCONS_00013145.p1	CAPO302567
OG0008655	TCONS_00048808.p1	CAPO303594
OG0008656	TCONS_00012135.p1	CAPO305542
OG0008658	TCONS_00017004.p1	CAPO302962
OG0008659	TCONS_00001536.p1	CAPO304842
OG0008661	TCONS_00026030.p1	CAPO305739
OG0008662	TCONS_00035288.p1	CAPO304364
OG0008663	TCONS_00010920.p1	CAPO305299
OG0008669	TCONS_00056877.p1, TCONS_00056890.p1	CAPO302940
OG0008672	TCONS_00028728.p1	CAPO301934
OG0008673	TCONS_00011639.p1	CAPO307917
OG0008675	TCONS_00011082.p1	CAPO300293
OG0008676	TCONS_00005105.p1	CAPO303608
OG0008684	TCONS_00020376.p1	CAPO306544
OG0008696	TCONS_00041989.p1	CAPO301935
OG0008762	TCONS_00029369.p1	CAPO303477, CAPO307966
OG0008775	TCONS_00025548.p1	CAPO303006
OG0008778	TCONS_00028987.p1	CAPO306085
OG0008792	TCONS_00020074.p1	CAPO303971
OG0008794	TCONS_00042636.p1	CAPO303046
OG0008799	TCONS_00014650.p1	CAPO304437
OG0008804	TCONS_00009879.p1	CAPO302280
OG0008817	TCONS_00030441.p1	CAPO302532
OG0008823	TCONS_00005406.p1	CAPO306173
OG0008824	TCONS_00016059.p1	CAPO307205
OG0008829	TCONS_00032677.p1, TCONS_00032052.p1, TCONS_00032053.p1, TCONS_00032651.p1	CAPO303197
OG0008836	TCONS_00004766.p1, TCONS_00006082.p1	CAPO302250
OG0008837	TCONS_00006551.p1	CAPO307939
OG0008840	TCONS_00007279.p1	CAPO300288
OG0008844	TCONS_00009445.p1	CAPO302017
OG0008855	TCONS_00026694.p1	CAPO305952
OG0008856	TCONS_00018641.p1	CAPO301745
OG0008872	TCONS_00053192.p1	CAPO300021
OG0008877	TCONS_00002956.p1	CAPO307090
OG0008879	TCONS_00005767.p1	CAPO302991
OG0008882	TCONS_00057011.p1	CAPO300698, CAPO305470
OG0008883	TCONS_00005285.p1	CAPO307045
OG0008891	TCONS_00027236.p1	CAPO308327, CAPO306577
OG0008910	TCONS_00010401.p1	CAPO301796
OG0008911	TCONS_00048580.p1	CAPO303875
OG0008917	TCONS_00006874.p1	CAPO306124
OG0008923	TCONS_00026497.p1	CAPO301602
OG0008937	TCONS_00001309.p1	CAPO306450
OG0008938	TCONS_00026251.p1	CAPO300696
OG0008946	TCONS_00043769.p1	CAPO302886
OG0008953	TCONS_00056969.p1	CAPO302096
OG0008969	TCONS_00008634.p1	CAPO306557
OG0008977	TCONS_00043743.p1	CAPO303125
OG0009012	TCONS_00055424.p1, TCONS_00055434.p1	CAPO301549
OG0009052	TCONS_00021324.p1	CAPO308131
OG0009066	TCONS_00006464.p1	CAPO303946
OG0009069	TCONS_00015166.p1	CAPO307868
OG0009070	TCONS_00017271.p1	CAPO304616
OG0009075	TCONS_00028394.p1	CAPO302751
OG0009082	TCONS_00055738.p1, TCONS_00055737.p1	CAPO307883
OG0009090	TCONS_00048330.p1	CAPO302052
OG0009091	TCONS_00013435.p1	CAPO302198
OG0009096	TCONS_00051168.p1	CAPO307816
OG0009098	TCONS_00047943.p1, TCONS_00047944.p1	CAPO302843
OG0009102	TCONS_00055800.p1	CAPO300296
OG0009104	TCONS_00014422.p1	CAPO307672
OG0009105	TCONS_00009606.p1	CAPO307554
OG0009115	TCONS_00053459.p1	CAPO303581
OG0009118	TCONS_00054312.p1	CAPO306907
OG0009121	TCONS_00010383.p1	CAPO301808
OG0009128	TCONS_00047217.p1	CAPO308246
OG0009131	TCONS_00048339.p1	CAPO302501
OG0009135	TCONS_00050274.p1	CAPO302523
OG0009147	TCONS_00013931.p1	CAPO303040
OG0009151	TCONS_00030780.p1	CAPO301713
OG0009152	TCONS_00031479.p1	CAPO303724
OG0009153	TCONS_00005042.p1	CAPO300987
OG0009156	TCONS_00049732.p1	CAPO301084
OG0009164	TCONS_00053640.p1	CAPO305979
OG0009165	TCONS_00043929.p1	CAPO303917
OG0009166	TCONS_00018755.p1	CAPO306637
OG0009169	TCONS_00027452.p1	CAPO307723
OG0009172	TCONS_00056828.p1	CAPO303130
OG0009174	TCONS_00027430.p1	CAPO306369
OG0009175	TCONS_00029460.p1	CAPO305249
OG0009180	TCONS_00006550.p1	CAPO308017
OG0009181	TCONS_00028490.p1	CAPO303752
OG0009188	TCONS_00019354.p1, TCONS_00020227.p1	CAPO303052
OG0009193	TCONS_00018096.p1	CAPO304674
OG0009195	TCONS_00005757.p1	CAPO302713
OG0009196	TCONS_00004142.p1	CAPO302676
OG0009199	TCONS_00023751.p1, TCONS_00023747.p1, TCONS_00023754.p1, TCONS_00034813.p1, TCONS_00049254.p1, TCONS_00050501.p1, TCONS_00038134.p1	CAPO305271
OG0009230	TCONS_00025166.p1, TCONS_00025164.p1, TCONS_00025170.p1, TCONS_00025165.p1, TCONS_00023778.p1, TCONS_00023777.p1	CAPO304005
OG0009232	TCONS_00051738.p1	CAPO306362, CAPO300613
OG0009293	TCONS_00053390.p1	CAPO302359
OG0009305	TCONS_00019185.p1	CAPO304439
OG0009307	TCONS_00013711.p1	CAPO305768
OG0009310	TCONS_00055329.p1	CAPO303191
OG0009311	TCONS_00044189.p1	CAPO300670
OG0009314	TCONS_00004422.p1, TCONS_00003359.p1, TCONS_00049146.p1	CAPO303717
OG0009320	TCONS_00001196.p1	CAPO304806
OG0009334	TCONS_00024538.p1, TCONS_00024515.p2, TCONS_00024517.p1	CAPO306334
OG0009336	TCONS_00043640.p1, TCONS_00043610.p1	CAPO301042
OG0009343	TCONS_00049629.p1	CAPO302053
OG0009354	TCONS_00009019.p1	CAPO303841
OG0009358	TCONS_00056291.p1	CAPO307748
OG0009360	TCONS_00010463.p1	CAPO305111
OG0009361	TCONS_00004277.p1	CAPO301081
OG0009363	TCONS_00006470.p1	CAPO302266
OG0009370	TCONS_00010207.p1	CAPO305276
OG0009372	TCONS_00020285.p1, TCONS_00020296.p1, TCONS_00020286.p1	CAPO307875
OG0009374	TCONS_00002869.p1	CAPO307954
OG0009382	TCONS_00016500.p1	CAPO307453
OG0009385	TCONS_00006159.p1, TCONS_00006139.p1	CAPO308166
OG0009386	TCONS_00006451.p1	CAPO308276
OG0009388	TCONS_00027569.p1, TCONS_00027570.p1	CAPO304763
OG0009389	TCONS_00027138.p1	CAPO302985
OG0009394	TCONS_00014951.p1	CAPO306321
OG0009394	TCONS_00014953.p1	CAPO300765
OG0009398	TCONS_00010970.p1	CAPO305204
OG0009400	TCONS_00022165.p1	CAPO300534
OG0009413	TCONS_00050682.p1, TCONS_00050680.p1	CAPO307306
OG0009415	TCONS_00042519.p1	CAPO304010
OG0009419	TCONS_00007986.p1	CAPO301909
OG0009440	TCONS_00011401.p1	CAPO303442, CAPO307150, CAPO308108
OG0009451	TCONS_00027825.p1	CAPO304190
OG0009452	TCONS_00018318.p1	CAPO304474
OG0009472	TCONS_00050735.p1	CAPO304554
OG0009474	TCONS_00004837.p1, TCONS_00004859.p1	CAPO307974
OG0009483	TCONS_00008076.p1	CAPO301155
OG0009492	TCONS_00049462.p1	CAPO308278, CAPO305357
OG0009543	TCONS_00006233.p1	CAPO302200
OG0009555	TCONS_00007140.p1	CAPO302201
OG0009584	TCONS_00027453.p1	CAPO300268
OG0009587	TCONS_00013380.p1, TCONS_00013381.p1	CAPO302994
OG0009590	TCONS_00048115.p1	CAPO302279
OG0009599	TCONS_00000600.p1	CAPO300676
OG0009610	TCONS_00032483.p1, TCONS_00032478.p1	CAPO306556
OG0009620	TCONS_00010985.p1	CAPO303211
OG0009624	TCONS_00055680.p1	CAPO301434
OG0009634	TCONS_00020742.p1, TCONS_00019678.p1	CAPO300161
OG0009639	TCONS_00006221.p1	CAPO302947
OG0009663	TCONS_00048859.p1	CAPO301430
OG0009676	TCONS_00009332.p1	CAPO302100
OG0009677	TCONS_00056962.p1	CAPO301926, CAPO305625
OG0009683	TCONS_00010399.p1	CAPO307930
OG0009695	TCONS_00049727.p1	CAPO305380
OG0009700	TCONS_00047795.p1	CAPO301696
OG0009707	TCONS_00053837.p1	CAPO300362
OG0009865	TCONS_00025619.p1	CAPO301086
OG0009870	TCONS_00027247.p1	CAPO307177
OG0009886	TCONS_00026290.p1	CAPO306684
OG0009887	TCONS_00012554.p1	CAPO304717
OG0009890	TCONS_00028917.p1	CAPO304901
OG0009899	TCONS_00010193.p1, TCONS_00010191.p1	CAPO305540
OG0009911	TCONS_00051118.p1	CAPO305191
OG0009916	TCONS_00052261.p1	CAPO303534
OG0009920	TCONS_00024325.p1	CAPO301007
OG0009921	TCONS_00010990.p1	CAPO301535
OG0009922	TCONS_00030327.p1	CAPO306699
OG0009926	TCONS_00016239.p1	CAPO304251
OG0009949	TCONS_00020653.p1	CAPO306063
OG0009959	TCONS_00000640.p1	CAPO300346
OG0010022	TCONS_00016020.p1	CAPO301184
OG0010033	TCONS_00026082.p1	CAPO304431
OG0010047	TCONS_00013413.p1	CAPO303938
OG0010048	TCONS_00022274.p1, TCONS_00022275.p1	CAPO302482
OG0010126	TCONS_00019092.p1	CAPO301111
OG0010137	TCONS_00010816.p1	CAPO306569
OG0010155	TCONS_00016999.p1	CAPO304770
OG0010189	TCONS_00047729.p1	CAPO301469
OG0010196	TCONS_00037103.p1	CAPO301661, CAPO305383
OG0010213	TCONS_00017387.p1	CAPO301027
OG0010218	TCONS_00033118.p1	CAPO302550
OG0010229	TCONS_00005177.p1	CAPO300233, CAPO300527
OG0010240	TCONS_00025373.p1	CAPO303412
OG0010252	TCONS_00047999.p1	CAPO304663
OG0010254	TCONS_00028743.p1	CAPO307982
OG0010256	TCONS_00022725.p1, TCONS_00022726.p1	CAPO302740
OG0010259	TCONS_00038182.p1	CAPO308092
OG0010352	TCONS_00053771.p1	CAPO305923
OG0010353	TCONS_00031162.p1	CAPO300261
OG0010369	TCONS_00029676.p1	CAPO302233
OG0010487	TCONS_00040109.p1	CAPO304418
OG0010492	TCONS_00002300.p1	CAPO302373
OG0010499	TCONS_00011584.p1, TCONS_00011585.p1	CAPO301617
OG0010503	TCONS_00041681.p1	CAPO300209
OG0010505	TCONS_00026292.p1	CAPO303112
OG0010525	TCONS_00001948.p1	CAPO303308
OG0010528	TCONS_00015344.p1	CAPO305757
OG0010531	TCONS_00027918.p1	CAPO306773, CAPO306779
OG0010545	TCONS_00053208.p1	CAPO305227
OG0010563	TCONS_00010038.p1	CAPO300739
OG0010568	TCONS_00018771.p1, TCONS_00045891.p1	CAPO301174
OG0010600	TCONS_00019650.p1	CAPO305919
OG0010601	TCONS_00027118.p1	CAPO308252
OG0010605	TCONS_00052480.p1	CAPO307655
OG0010841	TCONS_00045278.p1, TCONS_00045277.p1	CAPO305667
OG0010880	TCONS_00006232.p1	CAPO303091
OG0010885	TCONS_00017158.p1	CAPO303506
OG0010890	TCONS_00033334.p1	CAPO305999
OG0010893	TCONS_00016272.p1	CAPO300796
OG0010914	TCONS_00026444.p1	CAPO300508
OG0010930	TCONS_00027007.p1, TCONS_00027010.p1	CAPO302013
OG0010934	TCONS_00011168.p1	CAPO300554
OG0010941	TCONS_00049225.p1	CAPO307828
OG0010958	TCONS_00027785.p1	CAPO300004
OG0010974	TCONS_00042768.p1	CAPO301138
OG0011003	TCONS_00038944.p1	CAPO301580
OG0011094	TCONS_00036469.p1, TCONS_00049889.p1, TCONS_00041303.p1, TCONS_00041318.p1, TCONS_00041304.p1	CAPO303986
OG0011111	TCONS_00051134.p1	CAPO300518
OG0011205	TCONS_00052461.p1	CAPO300343
OG0011208	TCONS_00002449.p1, TCONS_00001161.p1	CAPO307220
OG0011234	TCONS_00000909.p1	CAPO300622
OG0011256	TCONS_00012125.p1	CAPO307482
OG0011258	TCONS_00008074.p1	CAPO307634
OG0011289	TCONS_00005574.p1	CAPO301065
OG0011313	TCONS_00043440.p1	CAPO300455
OG0011346	TCONS_00010330.p1	CAPO301815
OG0011508	TCONS_00041813.p1, TCONS_00012021.p1, TCONS_00035440.p1, TCONS_00041522.p1, TCONS_00040071.p1, TCONS_00000051.p1, TCONS_00039180.p1, TCONS_00052371.p1, TCONS_00004573.p1, TCONS_00054510.p1, TCONS_00041258.p1, TCONS_00036374.p1	CAPO306722
OG0011624	TCONS_00000311.p1	CAPO302976
OG0011628	TCONS_00024273.p1	CAPO300891
OG0011658	TCONS_00004457.p1	CAPO301380
OG0011673	TCONS_00009039.p1	CAPO303114
OG0011709	TCONS_00021734.p1	CAPO303019
OG0011710	TCONS_00029110.p1, TCONS_00008760.p1	CAPO306516
OG0011728	TCONS_00027075.p1	CAPO305728
OG0011794	TCONS_00025594.p1, TCONS_00025611.p1	CAPO306504
OG0011799	TCONS_00008050.p1	CAPO303536
OG0011922	TCONS_00010537.p1	CAPO304910
OG0011968	TCONS_00011065.p1	CAPO300180
OG0011977	TCONS_00054256.p1	CAPO302350
OG0012157	TCONS_00052957.p1	CAPO305000
OG0012161	TCONS_00048520.p1, TCONS_00048522.p1	CAPO300146
OG0012221	TCONS_00012559.p1	CAPO303770
OG0012285	TCONS_00028846.p1, TCONS_00027966.p1, TCONS_00027967.p1	CAPO306739
OG0012801	TCONS_00007704.p1	CAPO305045, CAPO304228
OG0012842	TCONS_00010435.p1	CAPO305650
OG0013601	TCONS_00033622.p1, TCONS_00033586.p1	CAPO304363
OG0013674	TCONS_00012490.p1	CAPO304274
OG0013685	TCONS_00002805.p1	CAPO302291
OG0013708	TCONS_00018881.p1, TCONS_00018882.p1	CAPO301135
OG0014121	TCONS_00011871.p1	CAPO300732
OG0014196	TCONS_00057170.p1	CAPO301456, CAPO306592
OG0014511	TCONS_00026086.p1	CAPO302844
OG0014546	TCONS_00046100.p1	CAPO301130
OG0014625	TCONS_00013534.p1	CAPO305842
OG0015230	TCONS_00002792.p1	CAPO306016
OG0015239	TCONS_00009050.p1, TCONS_00009052.p1, TCONS_00009053.p1, TCONS_00007869.p1, TCONS_00007854.p1, TCONS_00009046.p1, TCONS_00009049.p1	CAPO305344
OG0015683	TCONS_00055898.p1	CAPO305538
OG0015850	TCONS_00046482.p1	CAPO303038
