Orthogroup	PFLAV	ORYLA
OG0006331	TCONS_00003546.p1	ORYLA03044
OG0006332	TCONS_00024586.p1	ORYLA12489
OG0006333	TCONS_00002164.p1	ORYLA09732, ORYLA10226
OG0006334	TCONS_00053945.p1	ORYLA00853
OG0006335	TCONS_00038727.p1	ORYLA13756
OG0006338	TCONS_00053627.p1	ORYLA07080, ORYLA13064
OG0006339	TCONS_00006224.p1	ORYLA02765
OG0006340	TCONS_00030619.p1	ORYLA05277
OG0006341	TCONS_00053211.p1	ORYLA17094
OG0006343	TCONS_00042685.p1	ORYLA00514
OG0006344	TCONS_00032988.p1	ORYLA09235, ORYLA07107
OG0006345	TCONS_00018594.p1, TCONS_00017569.p1	ORYLA06394
OG0006346	TCONS_00035271.p1	ORYLA03560
OG0006347	TCONS_00056824.p1	ORYLA08655
OG0006348	TCONS_00020901.p1, TCONS_00055332.p1	ORYLA17683
OG0006350	TCONS_00012262.p1	ORYLA05826
OG0006351	TCONS_00043433.p1	ORYLA09454
OG0006352	TCONS_00044098.p1	ORYLA00408, ORYLA01498
OG0006353	TCONS_00009865.p1	ORYLA03383
OG0006354	TCONS_00027609.p1	ORYLA17693
OG0006355	TCONS_00049625.p1	ORYLA14059
OG0006356	TCONS_00005098.p1	ORYLA04352
OG0006357	TCONS_00050895.p1	ORYLA13109
OG0006359	TCONS_00014857.p1	ORYLA06276
OG0006360	TCONS_00036149.p1	ORYLA11287
OG0006361	TCONS_00004369.p1	ORYLA15180
OG0006362	TCONS_00041980.p1, TCONS_00041972.p1	ORYLA05430
OG0006363	TCONS_00026004.p1	ORYLA04345
OG0006364	TCONS_00019775.p1	ORYLA17402, ORYLA17403
OG0006365	TCONS_00042541.p1	ORYLA07547
OG0006366	TCONS_00021558.p1	ORYLA03615
OG0006367	TCONS_00045704.p1, TCONS_00046721.p1	ORYLA10820
OG0006368	TCONS_00035900.p1	ORYLA07849
OG0006370	TCONS_00053971.p1	ORYLA09199
OG0006372	TCONS_00055014.p1	ORYLA10156
OG0006375	TCONS_00014183.p1	ORYLA07773
OG0006376	TCONS_00015180.p1	ORYLA18136
OG0006377	TCONS_00053744.p1, TCONS_00053743.p1	ORYLA02527
OG0006379	TCONS_00046729.p1, TCONS_00010895.p1	ORYLA02129
OG0006381	TCONS_00047599.p1	ORYLA11043
OG0006382	TCONS_00011902.p1	ORYLA10097, ORYLA10098
OG0006383	TCONS_00035269.p1	ORYLA04517
OG0006384	TCONS_00024420.p1, TCONS_00025857.p1	ORYLA17068
OG0006386	TCONS_00038091.p1	ORYLA19015
OG0006387	TCONS_00001551.p1	ORYLA10627
OG0006388	TCONS_00013235.p1	ORYLA16292, ORYLA00766
OG0006389	TCONS_00001248.p1	ORYLA12499
OG0006390	TCONS_00047659.p1	ORYLA19642
OG0006391	TCONS_00055478.p1	ORYLA03666
OG0006392	TCONS_00001939.p1	ORYLA09388
OG0006393	TCONS_00027954.p1	ORYLA00411, ORYLA13211
OG0006394	TCONS_00013244.p1	ORYLA00283
OG0006395	TCONS_00045081.p1	ORYLA19863
OG0006396	TCONS_00054358.p1	ORYLA17433
OG0006399	TCONS_00005906.p1	ORYLA17610
OG0006401	TCONS_00056569.p1	ORYLA08618, ORYLA18378
OG0006402	TCONS_00055131.p1	ORYLA00429
OG0006404	TCONS_00049095.p1	ORYLA14845
OG0006405	TCONS_00036434.p1	ORYLA01525, ORYLA14866
OG0006407	TCONS_00017172.p1	ORYLA05579
OG0006408	TCONS_00011147.p1	ORYLA11884, ORYLA11885
OG0006413	TCONS_00053733.p1	ORYLA16234, ORYLA14330, ORYLA14388, ORYLA10909
OG0006414	TCONS_00028276.p1, TCONS_00028277.p1	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069
OG0006416	TCONS_00023832.p1, TCONS_00023833.p1, TCONS_00003639.p1, TCONS_00019421.p1, TCONS_00019418.p1, TCONS_00019425.p1, TCONS_00019422.p1, TCONS_00019423.p1, TCONS_00019424.p1, TCONS_00019416.p1, TCONS_00019417.p1, TCONS_00020414.p1	ORYLA09047
OG0006442	TCONS_00001276.p1	ORYLA13339
OG0006443	TCONS_00039555.p1	ORYLA04866
OG0006446	TCONS_00016689.p1	ORYLA18017
OG0006447	TCONS_00014759.p1	ORYLA18018
OG0006448	TCONS_00055605.p1	ORYLA06428, ORYLA06429
OG0006449	TCONS_00018301.p1	ORYLA02199
OG0006452	TCONS_00048196.p1	ORYLA14233
OG0006454	TCONS_00005752.p1	ORYLA04312
OG0006456	TCONS_00024071.p1	ORYLA01861
OG0006457	TCONS_00053917.p1	ORYLA14262
OG0006459	TCONS_00029344.p1	ORYLA14803
OG0006460	TCONS_00010265.p1	ORYLA04920
OG0006461	TCONS_00048350.p1	ORYLA15523
OG0006462	TCONS_00014431.p1	ORYLA07799
OG0006463	TCONS_00028384.p1	ORYLA14103
OG0006464	TCONS_00021066.p1	ORYLA13278
OG0006465	TCONS_00009885.p1	ORYLA00104
OG0006468	TCONS_00007890.p1	ORYLA19099
OG0006469	TCONS_00012821.p1	ORYLA00255
OG0006470	TCONS_00027786.p1	ORYLA00368
OG0006471	TCONS_00053412.p1	ORYLA19660
OG0006472	TCONS_00021911.p1	ORYLA07638
OG0006474	TCONS_00005145.p1	ORYLA17369
OG0006475	TCONS_00056392.p1, TCONS_00041422.p1	ORYLA09150
OG0006476	TCONS_00042228.p1	ORYLA04028
OG0006477	TCONS_00040932.p1, TCONS_00031480.p1	ORYLA12051
OG0006478	TCONS_00054517.p1	ORYLA18550
OG0006479	TCONS_00051879.p1	ORYLA15648
OG0006480	TCONS_00057242.p1	ORYLA00896
OG0006481	TCONS_00034795.p1	ORYLA04413
OG0006482	TCONS_00009649.p1	ORYLA17211
OG0006483	TCONS_00010956.p1	ORYLA10393
OG0006485	TCONS_00010701.p1	ORYLA07384, ORYLA07383
OG0006486	TCONS_00048186.p1	ORYLA01412
OG0006487	TCONS_00049079.p1	ORYLA15532, ORYLA15531
OG0006490	TCONS_00049724.p1	ORYLA14766
OG0006491	TCONS_00044639.p1	ORYLA08851
OG0006493	TCONS_00022120.p1	ORYLA06218
OG0006494	TCONS_00021999.p1	ORYLA06580
OG0006495	TCONS_00050223.p1	ORYLA07421
OG0006496	TCONS_00016568.p1	ORYLA06776
OG0006497	TCONS_00054999.p1	ORYLA04913
OG0006498	TCONS_00043357.p1, TCONS_00043346.p1	ORYLA10742
OG0006499	TCONS_00015424.p1	ORYLA13225
OG0006500	TCONS_00009974.p1	ORYLA10496
OG0006501	TCONS_00010106.p1	ORYLA03041
OG0006502	TCONS_00012707.p1	ORYLA16801, ORYLA16800
OG0006503	TCONS_00021845.p1	ORYLA00936
OG0006505	TCONS_00056089.p1	ORYLA08906, ORYLA06614
OG0006506	TCONS_00036362.p1	ORYLA08840
OG0006507	TCONS_00049530.p1	ORYLA15791, ORYLA15790
OG0006508	TCONS_00026619.p1	ORYLA14077
OG0006510	TCONS_00009163.p1	ORYLA14338
OG0006511	TCONS_00007950.p1	ORYLA14129, ORYLA14130
OG0006512	TCONS_00011733.p1	ORYLA01466
OG0006513	TCONS_00007347.p1	ORYLA18476
OG0006514	TCONS_00043974.p1	ORYLA20423
OG0006515	TCONS_00004438.p1	ORYLA10705
OG0006516	TCONS_00010802.p1	ORYLA10111, ORYLA10110
OG0006517	TCONS_00020570.p1	ORYLA06301
OG0006518	TCONS_00001085.p1	ORYLA19034
OG0006519	TCONS_00009727.p1	ORYLA11456
OG0006520	TCONS_00042468.p1, TCONS_00042416.p1	ORYLA04037
OG0006523	TCONS_00011605.p1	ORYLA03670
OG0006524	TCONS_00048319.p1	ORYLA14673
OG0006525	TCONS_00047745.p1	ORYLA16237
OG0006526	TCONS_00008656.p1	ORYLA19079
OG0006527	TCONS_00012766.p1	ORYLA16408
OG0006528	TCONS_00004367.p1	ORYLA08757
OG0006530	TCONS_00029282.p1	ORYLA06110
OG0006532	TCONS_00053038.p1, TCONS_00053081.p1	ORYLA12770
OG0006536	TCONS_00026188.p1	ORYLA00277
OG0006537	TCONS_00041692.p1	ORYLA18614
OG0006538	TCONS_00018708.p1, TCONS_00018657.p1	ORYLA12235
OG0006540	TCONS_00022205.p1	ORYLA04334
OG0006542	TCONS_00043741.p1, TCONS_00043757.p1	ORYLA04038
OG0006543	TCONS_00017046.p1	ORYLA05121
OG0006545	TCONS_00056038.p1	ORYLA01750
OG0006547	TCONS_00015546.p1	ORYLA04432
OG0006549	TCONS_00048349.p1	ORYLA10840
OG0006550	TCONS_00049126.p1	ORYLA11254
OG0006551	TCONS_00015875.p1	ORYLA09374
OG0006552	TCONS_00029062.p1	ORYLA02423
OG0006553	TCONS_00014564.p1	ORYLA00553
OG0006554	TCONS_00005063.p1	ORYLA02770
OG0006555	TCONS_00044540.p1	ORYLA08557
OG0006556	TCONS_00001090.p1	ORYLA10590
OG0006557	TCONS_00005264.p1	ORYLA17641
OG0006559	TCONS_00054654.p1	ORYLA13088, ORYLA02615
OG0006560	TCONS_00010738.p1	ORYLA11992
OG0006561	TCONS_00009958.p1	ORYLA11401
OG0006562	TCONS_00022910.p1	ORYLA02977
OG0006563	TCONS_00011237.p1	ORYLA12120
OG0006564	TCONS_00005531.p1	ORYLA03066
OG0006565	TCONS_00047631.p1	ORYLA19532, ORYLA14158
OG0006566	TCONS_00012618.p1	ORYLA16816
OG0006567	TCONS_00045499.p1	ORYLA14215
OG0006568	TCONS_00045070.p1	ORYLA00111
OG0006569	TCONS_00004482.p1	ORYLA04751
OG0006570	TCONS_00016369.p1	ORYLA02088
OG0006571	TCONS_00027928.p1	ORYLA18093
OG0006573	TCONS_00005210.p1	ORYLA04375
OG0006574	TCONS_00029325.p1	ORYLA13477
OG0006577	TCONS_00054554.p1	ORYLA04095
OG0006578	TCONS_00026429.p1	ORYLA02514
OG0006579	TCONS_00053710.p1	ORYLA07356
OG0006580	TCONS_00003702.p1	ORYLA18562
OG0006581	TCONS_00055023.p1	ORYLA14939
OG0006583	TCONS_00002402.p1	ORYLA11606
OG0006584	TCONS_00009190.p1	ORYLA05604
OG0006585	TCONS_00011678.p1	ORYLA04761
OG0006586	TCONS_00056653.p1	ORYLA14580
OG0006587	TCONS_00011724.p1	ORYLA03374
OG0006588	TCONS_00049561.p1	ORYLA16204
OG0006589	TCONS_00047690.p1	ORYLA19520
OG0006590	TCONS_00006410.p1, TCONS_00006411.p1	ORYLA15302
OG0006591	TCONS_00046705.p1	ORYLA05510
OG0006592	TCONS_00002772.p1	ORYLA15483
OG0006593	TCONS_00033505.p1	ORYLA07057
OG0006594	TCONS_00005014.p1	ORYLA07714
OG0006595	TCONS_00029764.p1	ORYLA08079
OG0006597	TCONS_00042667.p1	ORYLA00971
OG0006598	TCONS_00029076.p1	ORYLA17695
OG0006599	TCONS_00031431.p1	ORYLA17550, ORYLA17318
OG0006600	TCONS_00013731.p1	ORYLA20055, ORYLA20054
OG0006602	TCONS_00056704.p1	ORYLA00714
OG0006603	TCONS_00007117.p1	ORYLA15058
OG0006604	TCONS_00006520.p1	ORYLA03264
OG0006605	TCONS_00014163.p1	ORYLA07521
OG0006606	TCONS_00001826.p1	ORYLA15309
OG0006607	TCONS_00044660.p1	ORYLA05978
OG0006609	TCONS_00056679.p1	ORYLA09197
OG0006610	TCONS_00012981.p1	ORYLA00548
OG0006611	TCONS_00055553.p1	ORYLA16098
OG0006612	TCONS_00053948.p1	ORYLA12921
OG0006613	TCONS_00020318.p1	ORYLA12182
OG0006614	TCONS_00036181.p1	ORYLA10829
OG0006615	TCONS_00055565.p1	ORYLA01747
OG0006616	TCONS_00022755.p1	ORYLA06592
OG0006617	TCONS_00056205.p1	ORYLA08547
OG0006619	TCONS_00045095.p1	ORYLA06288
OG0006620	TCONS_00017309.p1	ORYLA10618, ORYLA11720
OG0006622	TCONS_00021887.p1	ORYLA04282
OG0006623	TCONS_00025757.p1, TCONS_00025795.p1	ORYLA14630
OG0006624	TCONS_00056405.p1	ORYLA06131, ORYLA06132
OG0006626	TCONS_00006380.p1	ORYLA17629
OG0006627	TCONS_00000978.p1	ORYLA17509
OG0006628	TCONS_00050775.p1	ORYLA12154
OG0006630	TCONS_00032852.p1	ORYLA12196
OG0006631	TCONS_00003832.p1	ORYLA09701
OG0006632	TCONS_00027325.p1	ORYLA01518, ORYLA01497
OG0006633	TCONS_00045550.p1	ORYLA06549
OG0006634	TCONS_00005070.p1	ORYLA05221
OG0006635	TCONS_00027064.p1	ORYLA17870
OG0006636	TCONS_00012633.p1	ORYLA05802
OG0006637	TCONS_00013489.p1	ORYLA08373
OG0006639	TCONS_00018695.p1, TCONS_00017679.p1	ORYLA00861, ORYLA00862, ORYLA07297
OG0006640	TCONS_00006552.p1	ORYLA07344
OG0006641	TCONS_00010089.p1	ORYLA10252
OG0006642	TCONS_00014397.p1	ORYLA04894
OG0006645	TCONS_00003989.p1	ORYLA05680
OG0006646	TCONS_00028509.p1	ORYLA12692, ORYLA12691
OG0006647	TCONS_00009340.p2	ORYLA06525
OG0006648	TCONS_00000125.p1	ORYLA20356
OG0006649	TCONS_00010217.p1, TCONS_00011294.p1, TCONS_00011271.p1	ORYLA16663
OG0006650	TCONS_00042837.p1	ORYLA15299
OG0006651	TCONS_00000270.p1	ORYLA04105
OG0006652	TCONS_00004473.p1	ORYLA10471
OG0006653	TCONS_00007193.p1	ORYLA06299
OG0006654	TCONS_00002127.p1	ORYLA11524
OG0006655	TCONS_00028473.p1	ORYLA17342
OG0006657	TCONS_00006349.p1	ORYLA17971
OG0006658	TCONS_00045451.p1, TCONS_00045482.p1	ORYLA11434
OG0006660	TCONS_00049634.p1	ORYLA13850
OG0006661	TCONS_00021055.p1	ORYLA04185
OG0006662	TCONS_00035039.p1	ORYLA14512
OG0006663	TCONS_00006144.p1, TCONS_00006163.p1	ORYLA03621
OG0006664	TCONS_00015932.p1	ORYLA09332
OG0006666	TCONS_00048338.p1	ORYLA20165
OG0006667	TCONS_00015836.p1	ORYLA06327
OG0006668	TCONS_00042523.p1	ORYLA08545
OG0006669	TCONS_00052745.p1	ORYLA02526
OG0006671	TCONS_00050456.p1	ORYLA18969
OG0006672	TCONS_00010908.p1	ORYLA10362
OG0006673	TCONS_00025948.p1	ORYLA17788
OG0006675	TCONS_00027673.p1	ORYLA11228
OG0006677	TCONS_00013225.p1	ORYLA05809
OG0006678	TCONS_00013801.p1	ORYLA16789
OG0006679	TCONS_00026672.p1	ORYLA07862
OG0006680	TCONS_00056961.p1	ORYLA13976
OG0006681	TCONS_00056930.p1	ORYLA11715
OG0006683	TCONS_00051711.p1, TCONS_00051709.p1	ORYLA15512
OG0006684	TCONS_00047879.p1	ORYLA11012
OG0006685	TCONS_00045009.p1	ORYLA11878, ORYLA08944
OG0006686	TCONS_00044306.p1, TCONS_00016179.p1	ORYLA18912
OG0006687	TCONS_00001712.p1, TCONS_00001711.p1	ORYLA05969
OG0006688	TCONS_00008729.p1	ORYLA07474
OG0006689	TCONS_00028006.p1	ORYLA14988
OG0006690	TCONS_00048041.p1	ORYLA15449
OG0006692	TCONS_00003067.p1	ORYLA18541
OG0006693	TCONS_00030832.p1, TCONS_00030829.p1	ORYLA00439
OG0006694	TCONS_00002311.p1	ORYLA11331
OG0006695	TCONS_00010698.p1	ORYLA03032
OG0006696	TCONS_00049680.p1	ORYLA04969, ORYLA10116
OG0006697	TCONS_00026718.p1	ORYLA08123, ORYLA04932
OG0006698	TCONS_00008813.p1	ORYLA05714
OG0006702	TCONS_00044891.p1	ORYLA01940
OG0006703	TCONS_00045997.p1	ORYLA09239
OG0006705	TCONS_00052193.p1	ORYLA13053
OG0006706	TCONS_00014874.p1	ORYLA06274
OG0006707	TCONS_00014958.p1	ORYLA15902
OG0006708	TCONS_00029711.p1	ORYLA06046
OG0006709	TCONS_00056346.p1	ORYLA09857
OG0006710	TCONS_00028493.p1	ORYLA07507
OG0006711	TCONS_00000423.p1	ORYLA12230
OG0006712	TCONS_00007395.p1	ORYLA16175
OG0006713	TCONS_00012197.p1	ORYLA10516, ORYLA11956
OG0006714	TCONS_00026867.p1	ORYLA03957, ORYLA01323
OG0006715	TCONS_00047508.p1	ORYLA16203
OG0006716	TCONS_00018192.p1	ORYLA07108
OG0006717	TCONS_00012131.p1	ORYLA01078
OG0006718	TCONS_00027315.p1	ORYLA05056
OG0006719	TCONS_00014267.p1	ORYLA00231
OG0006720	TCONS_00055157.p1, TCONS_00055188.p1	ORYLA13526
OG0006721	TCONS_00027927.p1	ORYLA06875
OG0006722	TCONS_00053746.p1	ORYLA19383
OG0006723	TCONS_00050670.p1	ORYLA15389
OG0006724	TCONS_00050671.p1	ORYLA18498
OG0006725	TCONS_00048951.p1	ORYLA13855
OG0006726	TCONS_00044651.p1	ORYLA18866
OG0006727	TCONS_00002233.p1, TCONS_00047000.p1	ORYLA11933
OG0006728	TCONS_00055761.p1	ORYLA05670
OG0006729	TCONS_00053241.p1	ORYLA17444
OG0006730	TCONS_00044178.p1	ORYLA15663
OG0006731	TCONS_00048222.p1	ORYLA05562
OG0006732	TCONS_00020263.p1	ORYLA18287
OG0006733	TCONS_00010742.p1	ORYLA01038
OG0006734	TCONS_00010746.p1	ORYLA19310
OG0006735	TCONS_00006698.p1, TCONS_00006692.p1	ORYLA14353
OG0006737	TCONS_00007118.p1	ORYLA08275
OG0006738	TCONS_00057052.p1	ORYLA19668
OG0006739	TCONS_00027123.p1	ORYLA19509
OG0006741	TCONS_00047318.p1	ORYLA14536
OG0006742	TCONS_00043768.p1	ORYLA01030, ORYLA00302
OG0006743	TCONS_00047854.p1	ORYLA15287
OG0006744	TCONS_00015329.p1, TCONS_00015326.p1	ORYLA10819
OG0006745	TCONS_00050410.p1	ORYLA13304
OG0006747	TCONS_00010637.p1	ORYLA10130, ORYLA03049
OG0006748	TCONS_00018819.p1	ORYLA06901
OG0006749	TCONS_00042544.p1	ORYLA16853
OG0006750	TCONS_00018018.p1	ORYLA11676
OG0006752	TCONS_00040754.p1	ORYLA04133
OG0006753	TCONS_00011610.p1	ORYLA10479
OG0006754	TCONS_00008287.p1	ORYLA05668, ORYLA19170
OG0006755	TCONS_00042769.p1	ORYLA08778
OG0006756	TCONS_00012561.p1	ORYLA08007
OG0006757	TCONS_00011154.p1	ORYLA05170
OG0006759	TCONS_00049458.p1	ORYLA11258
OG0006760	TCONS_00052472.p1	ORYLA13106, ORYLA13107
OG0006761	TCONS_00041721.p1	ORYLA00833
OG0006762	TCONS_00009970.p1	ORYLA08143, ORYLA05165
OG0006763	TCONS_00054857.p1	ORYLA02127, ORYLA05928, ORYLA16452
OG0006764	TCONS_00042688.p1, TCONS_00042687.p1	ORYLA01520
OG0006765	TCONS_00020825.p1	ORYLA12661
OG0006766	TCONS_00022745.p1	ORYLA04462
OG0006768	TCONS_00040904.p1	ORYLA05533
OG0006769	TCONS_00023716.p1, TCONS_00029383.p1	ORYLA19703
OG0006770	TCONS_00029250.p1	ORYLA12620
OG0006772	TCONS_00026780.p1	ORYLA00394
OG0006775	TCONS_00012501.p1	ORYLA07771
OG0006776	TCONS_00055607.p1	ORYLA16494
OG0006777	TCONS_00010464.p1	ORYLA12364
OG0006780	TCONS_00011880.p1	ORYLA10161
OG0006784	TCONS_00043506.p1, TCONS_00056166.p1	ORYLA05674
OG0006826	TCONS_00041653.p1	ORYLA07190
OG0006827	TCONS_00052486.p1	ORYLA19112
OG0006828	TCONS_00028430.p1	ORYLA19553
OG0006829	TCONS_00027627.p1	ORYLA20486
OG0006830	TCONS_00010805.p1	ORYLA04099
OG0006832	TCONS_00009744.p1	ORYLA10081
OG0006833	TCONS_00007887.p1	ORYLA12166
OG0006837	TCONS_00035178.p1	ORYLA03273
OG0006838	TCONS_00012572.p1	ORYLA16929
OG0006842	TCONS_00052911.p1	ORYLA00868
OG0006843	TCONS_00029554.p1	ORYLA18591
OG0006844	TCONS_00028350.p1	ORYLA12172
OG0006845	TCONS_00010267.p1	ORYLA04346
OG0006846	TCONS_00010501.p1	ORYLA10163
OG0006848	TCONS_00031133.p1	ORYLA03872
OG0006849	TCONS_00011426.p1	ORYLA04862
OG0006850	TCONS_00000533.p1, TCONS_00000535.p1, TCONS_00000530.p1	ORYLA00398, ORYLA00397
OG0006851	TCONS_00026166.p1	ORYLA08359
OG0006852	TCONS_00017237.p1	ORYLA11028
OG0006853	TCONS_00049013.p1	ORYLA19226
OG0006856	TCONS_00007016.p1	ORYLA07978
OG0006857	TCONS_00021829.p1	ORYLA09522
OG0006859	TCONS_00048000.p1	ORYLA10057, ORYLA18642, ORYLA18641, ORYLA18661, ORYLA19936, ORYLA18987, ORYLA18295
OG0006860	TCONS_00008747.p1	ORYLA12394
OG0006862	TCONS_00011019.p1	ORYLA10430
OG0006863	TCONS_00052861.p1	ORYLA09121
OG0006864	TCONS_00041648.p1	ORYLA16704, ORYLA00881
OG0006865	TCONS_00022194.p1	ORYLA08635
OG0006866	TCONS_00050259.p1	ORYLA06893, ORYLA16133
OG0006869	TCONS_00048793.p1	ORYLA15879
OG0006870	TCONS_00021310.p1	ORYLA09718
OG0006871	TCONS_00022851.p1	ORYLA13504
OG0006872	TCONS_00019934.p1	ORYLA15278, ORYLA15279
OG0006873	TCONS_00006389.p1	ORYLA17413
OG0006874	TCONS_00013010.p1	ORYLA14058
OG0006875	TCONS_00057246.p1	ORYLA04531
OG0006876	TCONS_00054383.p1	ORYLA13231
OG0006877	TCONS_00042767.p1	ORYLA14665
OG0006878	TCONS_00054061.p1	ORYLA06366
OG0006879	TCONS_00037030.p1	ORYLA11007
OG0006880	TCONS_00014869.p1	ORYLA14486
OG0006881	TCONS_00043849.p1	ORYLA03213
OG0006882	TCONS_00008216.p1	ORYLA12470
OG0006886	TCONS_00023776.p1	ORYLA01362
OG0006887	TCONS_00055244.p1	ORYLA18327
OG0006888	TCONS_00017203.p1	ORYLA13676
OG0006889	TCONS_00007492.p1	ORYLA15285
OG0006890	TCONS_00026380.p1	ORYLA05057
OG0006891	TCONS_00005459.p1	ORYLA12282
OG0006892	TCONS_00055599.p1	ORYLA18584
OG0006893	TCONS_00013269.p1	ORYLA00800
OG0006894	TCONS_00013687.p1	ORYLA19918
OG0006895	TCONS_00056044.p1	ORYLA08207
OG0006896	TCONS_00030685.p1	ORYLA07408
OG0006897	TCONS_00028324.p1	ORYLA17654
OG0006898	TCONS_00008723.p1	ORYLA15253
OG0006899	TCONS_00024262.p1	ORYLA01888, ORYLA07590
OG0006900	TCONS_00000838.p1, TCONS_00000847.p1	ORYLA10711
OG0006901	TCONS_00056765.p1	ORYLA19363
OG0006903	TCONS_00004437.p1	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	TCONS_00042496.p1	ORYLA10752
OG0006905	TCONS_00008743.p1	ORYLA14337
OG0006906	TCONS_00006172.p1	ORYLA04358
OG0006907	TCONS_00045849.p1	ORYLA11869
OG0006908	TCONS_00005913.p1	ORYLA04532
OG0006909	TCONS_00049209.p1	ORYLA20226
OG0006911	TCONS_00015301.p1	ORYLA01075
OG0006912	TCONS_00015868.p1	ORYLA13590
OG0006913	TCONS_00016051.p1	ORYLA06363
OG0006914	TCONS_00028393.p1	ORYLA19783
OG0006917	TCONS_00050600.p1	ORYLA18342
OG0006918	TCONS_00046489.p1	ORYLA05445
OG0006919	TCONS_00026791.p1	ORYLA19417
OG0006920	TCONS_00001003.p1	ORYLA09599
OG0006923	TCONS_00002022.p1	ORYLA02242
OG0006924	TCONS_00019814.p1	ORYLA19320
OG0006925	TCONS_00056528.p1	ORYLA10136
OG0006926	TCONS_00017933.p1	ORYLA02117
OG0006927	TCONS_00056916.p1	ORYLA06863
OG0006929	TCONS_00001534.p1	ORYLA05323
OG0006930	TCONS_00002013.p1	ORYLA17500, ORYLA17499
OG0006931	TCONS_00016839.p1	ORYLA11673
OG0006932	TCONS_00013192.p1	ORYLA16938
OG0006934	TCONS_00021826.p1	ORYLA09930
OG0006935	TCONS_00027216.p1	ORYLA10774
OG0006936	TCONS_00026943.p1	ORYLA12502
OG0006937	TCONS_00023523.p1, TCONS_00023513.p1, TCONS_00023468.p1	ORYLA09224
OG0006938	TCONS_00048561.p1	ORYLA13900
OG0006939	TCONS_00045731.p1, TCONS_00045732.p1	ORYLA10635
OG0006940	TCONS_00020637.p1	ORYLA07819
OG0006942	TCONS_00011962.p1	ORYLA01085
OG0006943	TCONS_00016606.p1	ORYLA11269
OG0006944	TCONS_00048959.p1	ORYLA18190
OG0006944	TCONS_00032488.p1	ORYLA15875
OG0006945	TCONS_00057264.p1	ORYLA19364
OG0006946	TCONS_00015357.p1	ORYLA02739
OG0006948	TCONS_00012980.p1	ORYLA05268
OG0006949	TCONS_00019352.p1	ORYLA14891
OG0006951	TCONS_00004238.p1	ORYLA01790
OG0006952	TCONS_00007043.p1	ORYLA02149
OG0006953	TCONS_00057019.p1	ORYLA04011
OG0006954	TCONS_00010499.p1	ORYLA10656
OG0006955	TCONS_00048448.p1	ORYLA11271
OG0006957	TCONS_00026693.p1	ORYLA01524
OG0006959	TCONS_00017783.p1	ORYLA07529
OG0006960	TCONS_00000655.p1	ORYLA20075
OG0006962	TCONS_00051747.p1	ORYLA14243
OG0006964	TCONS_00013322.p1	ORYLA06047
OG0006967	TCONS_00013925.p1, TCONS_00013924.p1	ORYLA07736
OG0006968	TCONS_00008544.p1	ORYLA07011
OG0006969	TCONS_00027604.p1	ORYLA00904
OG0006970	TCONS_00006686.p1	ORYLA01120
OG0006971	TCONS_00006676.p1	ORYLA17898
OG0006972	TCONS_00008627.p1	ORYLA15222
OG0006973	TCONS_00001025.p1	ORYLA11601
OG0006974	TCONS_00055278.p1	ORYLA03114
OG0006975	TCONS_00001197.p1	ORYLA05959
OG0006976	TCONS_00002169.p1, TCONS_00002172.p1	ORYLA11643
OG0006977	TCONS_00047323.p1	ORYLA14070
OG0006978	TCONS_00028090.p1	ORYLA17389
OG0006979	TCONS_00057104.p1, TCONS_00057116.p1	ORYLA18967
OG0006980	TCONS_00052008.p1	ORYLA18420
OG0006981	TCONS_00056032.p1	ORYLA15231
OG0006982	TCONS_00027060.p1	ORYLA08562, ORYLA08563
OG0006983	TCONS_00051148.p1	ORYLA15643
OG0006984	TCONS_00024114.p1	ORYLA15233, ORYLA12089, ORYLA14709
OG0006987	TCONS_00004775.p1, TCONS_00031258.p1, TCONS_00016667.p1	ORYLA18444
OG0006988	TCONS_00010329.p1	ORYLA16944
OG0006989	TCONS_00055897.p1	ORYLA09680
OG0006990	TCONS_00030941.p1	ORYLA12859
OG0006991	TCONS_00045078.p1	ORYLA19862
OG0006992	TCONS_00052895.p1	ORYLA07859, ORYLA07860
OG0006993	TCONS_00022435.p1	ORYLA03063
OG0006994	TCONS_00002645.p1	ORYLA19038
OG0006995	TCONS_00001363.p1	ORYLA01996
OG0006996	TCONS_00010926.p1	ORYLA04870
OG0006997	TCONS_00048268.p1	ORYLA10925
OG0006998	TCONS_00056048.p1	ORYLA07905
OG0006999	TCONS_00018389.p1	ORYLA05329
OG0007000	TCONS_00026369.p1, TCONS_00026368.p1	ORYLA17381
OG0007001	TCONS_00035924.p1	ORYLA10882
OG0007002	TCONS_00016683.p1	ORYLA19238
OG0007003	TCONS_00007710.p1	ORYLA15348, ORYLA12075
OG0007004	TCONS_00007966.p1	ORYLA09056
OG0007005	TCONS_00005914.p1	ORYLA03067
OG0007006	TCONS_00042060.p1	ORYLA09127, ORYLA04167
OG0007007	TCONS_00047237.p1	ORYLA19143
OG0007008	TCONS_00029015.p1	ORYLA20301
OG0007009	TCONS_00031874.p1	ORYLA17311
OG0007010	TCONS_00042742.p1	ORYLA12802
OG0007011	TCONS_00043983.p1	ORYLA03574
OG0007012	TCONS_00030131.p1	ORYLA07702
