Orthogroup	PFLAV	XENTR
OG0005964	TCONS_00048299.p1	XENTR11519
OG0005965	TCONS_00026066.p1	XENTR11562
OG0005966	TCONS_00013188.p1	XENTR07355
OG0005967	TCONS_00013302.p1, TCONS_00013283.p1	XENTR04824
OG0005968	TCONS_00008058.p1	XENTR13328
OG0005969	TCONS_00011911.p1	XENTR16955
OG0005970	TCONS_00052897.p1	XENTR04665
OG0005971	TCONS_00055802.p1	XENTR00136
OG0005972	TCONS_00056137.p1	XENTR02124
OG0005974	TCONS_00015163.p1	XENTR04691
OG0005975	TCONS_00022893.p1	XENTR02304
OG0005976	TCONS_00012837.p1	XENTR10013
OG0005977	TCONS_00037578.p1	XENTR12877
OG0005978	TCONS_00019204.p1	XENTR14183
OG0005979	TCONS_00019360.p1	XENTR01894
OG0005980	TCONS_00056561.p1	XENTR02536
OG0005982	TCONS_00053492.p1	XENTR04745
OG0005983	TCONS_00017408.p1	XENTR09070
OG0005984	TCONS_00054346.p1	XENTR12144
OG0005985	TCONS_00038732.p1, TCONS_00031877.p1, TCONS_00038729.p1, TCONS_00057193.p1	XENTR06983
OG0005986	TCONS_00011846.p1	XENTR04122
OG0005987	TCONS_00022208.p1	XENTR08582, XENTR11918
OG0005989	TCONS_00037768.p1	XENTR16020
OG0005993	TCONS_00023452.p1, TCONS_00023494.p1	XENTR12270
OG0005994	TCONS_00052918.p1	XENTR04762, XENTR00302, XENTR15213
OG0005996	TCONS_00045527.p1	XENTR13072
OG0005997	TCONS_00043889.p1	XENTR04497, XENTR03748
OG0005998	TCONS_00005190.p1	XENTR00864
OG0006000	TCONS_00010670.p1	XENTR14856
OG0006001	TCONS_00011884.p1	XENTR12132
OG0006002	TCONS_00023532.p1	XENTR00392
OG0006003	TCONS_00053828.p1, TCONS_00053832.p1	XENTR08305
OG0006004	TCONS_00004071.p1	XENTR06199
OG0006005	TCONS_00042240.p1, TCONS_00042293.p1	XENTR01598
OG0006007	TCONS_00028222.p1	XENTR03430, XENTR09817
OG0006008	TCONS_00014160.p1	XENTR10519
OG0006009	TCONS_00029587.p1	XENTR12472
OG0006010	TCONS_00006884.p1, TCONS_00006872.p1	XENTR14270
OG0006011	TCONS_00006346.p1	XENTR06316
OG0006012	TCONS_00029590.p1	XENTR02675
OG0006013	TCONS_00015312.p1	XENTR12938
OG0006014	TCONS_00042810.p1, TCONS_00042807.p1	XENTR03682, XENTR03683
OG0006015	TCONS_00028336.p1	XENTR08679
OG0006018	TCONS_00030244.p1, TCONS_00030246.p1, TCONS_00030245.p1, TCONS_00031037.p1, TCONS_00030573.p1, TCONS_00029917.p1	XENTR04269
OG0006022	TCONS_00039835.p1	XENTR19044, XENTR09688
OG0006024	TCONS_00028387.p1	XENTR16108, XENTR05162, XENTR05161
OG0006028	TCONS_00008696.p1	XENTR14705, XENTR13899
OG0006059	TCONS_00008892.p1	XENTR17303
OG0006061	TCONS_00028740.p1, TCONS_00029707.p1	XENTR12573
OG0006062	TCONS_00044059.p1	XENTR01805
OG0006063	TCONS_00031260.p1	XENTR07530
OG0006064	TCONS_00031053.p1, TCONS_00031044.p1	XENTR10338
OG0006065	TCONS_00028323.p1	XENTR04759
OG0006066	TCONS_00018827.p1	XENTR15153
OG0006067	TCONS_00051191.p1	XENTR16065
OG0006068	TCONS_00029922.p1	XENTR03642, XENTR08142
OG0006069	TCONS_00013802.p1	XENTR12713
OG0006070	TCONS_00014034.p1	XENTR07400
OG0006071	TCONS_00026719.p1, TCONS_00041533.p1	XENTR16097
OG0006072	TCONS_00029592.p1	XENTR09314, XENTR09315
OG0006073	TCONS_00011383.p1	XENTR14776
OG0006074	TCONS_00011881.p1	XENTR12108
OG0006076	TCONS_00009002.p2	XENTR04310, XENTR04309
OG0006077	TCONS_00055936.p1	XENTR07181
OG0006078	TCONS_00056201.p1	XENTR03424, XENTR18894
OG0006079	TCONS_00027913.p1	XENTR01421
OG0006081	TCONS_00024913.p1, TCONS_00024978.p1	XENTR12883
OG0006082	TCONS_00004287.p1	XENTR05362
OG0006083	TCONS_00048795.p1	XENTR00742
OG0006084	TCONS_00005258.p1	XENTR03553, XENTR03554
OG0006085	TCONS_00025438.p1	XENTR01611
OG0006087	TCONS_00019446.p1	XENTR04594
OG0006090	TCONS_00011737.p1	XENTR13443
OG0006092	TCONS_00012636.p1	XENTR01485
OG0006095	TCONS_00015458.p1	XENTR14710
OG0006096	TCONS_00006883.p1, TCONS_00006871.p1	XENTR06329
OG0006097	TCONS_00018639.p1	XENTR12426
OG0006098	TCONS_00007779.p1	XENTR08186
OG0006099	TCONS_00012597.p1	XENTR01273, XENTR12991
OG0006100	TCONS_00009397.p1	XENTR10987
OG0006101	TCONS_00033073.p1	XENTR01439
OG0006102	TCONS_00029783.p1	XENTR08091
OG0006103	TCONS_00000409.p1	XENTR08008
OG0006104	TCONS_00014211.p1	XENTR13714
OG0006107	TCONS_00036681.p1, TCONS_00036680.p1, TCONS_00036657.p1	XENTR14034, XENTR14033
OG0006108	TCONS_00015674.p1	XENTR12923
OG0006111	TCONS_00042547.p1	XENTR17823, XENTR17822
OG0006112	TCONS_00019442.p1	XENTR05885
OG0006113	TCONS_00008491.p1	XENTR04621
OG0006114	TCONS_00027740.p1	XENTR02803
OG0006115	TCONS_00000342.p1	XENTR09139
OG0006116	TCONS_00009660.p1	XENTR14543
OG0006117	TCONS_00013524.p1	XENTR13745
OG0006118	TCONS_00008006.p1	XENTR03384
OG0006119	TCONS_00026618.p1	XENTR08875
OG0006120	TCONS_00027536.p1	XENTR00584, XENTR09766
OG0006121	TCONS_00026474.p1	XENTR10914
OG0006122	TCONS_00014372.p1	XENTR13129
OG0006123	TCONS_00027427.p1	XENTR18981
OG0006124	TCONS_00000594.p1	XENTR07608
OG0006125	TCONS_00010849.p1	XENTR12664
OG0006126	TCONS_00014812.p1	XENTR04925
OG0006127	TCONS_00020694.p1	XENTR07638
OG0006128	TCONS_00007601.p1	XENTR13569
OG0006129	TCONS_00028049.p1, TCONS_00028048.p1	XENTR03488, XENTR13796
OG0006130	TCONS_00024794.p1, TCONS_00024754.p1	XENTR12277
OG0006131	TCONS_00004751.p1	XENTR16174
OG0006132	TCONS_00027450.p1	XENTR09551
OG0006133	TCONS_00055498.p1	XENTR09837
OG0006134	TCONS_00008106.p1	XENTR14999
OG0006135	TCONS_00002593.p1	XENTR12446
OG0006136	TCONS_00016806.p1	XENTR05198
OG0006137	TCONS_00002033.p1	XENTR17758
OG0006139	TCONS_00048402.p1	XENTR17331
OG0006140	TCONS_00021228.p1, TCONS_00021227.p1	XENTR03667
OG0006141	TCONS_00028768.p1	XENTR00345
OG0006144	TCONS_00011254.p1	XENTR06622, XENTR06621
OG0006145	TCONS_00050624.p1	XENTR04064
OG0006146	TCONS_00031373.p1	XENTR07572, XENTR07573
OG0006148	TCONS_00053637.p1	XENTR04750
OG0006149	TCONS_00010120.p1	XENTR11705
OG0006151	TCONS_00052257.p1, TCONS_00052250.p1, TCONS_00052253.p1, TCONS_00052249.p1, TCONS_00052255.p1	XENTR10086
OG0006152	TCONS_00045404.p1	XENTR07468
OG0006153	TCONS_00043806.p1	XENTR05646
OG0006155	TCONS_00020771.p1, TCONS_00020781.p1	XENTR12154
OG0006156	TCONS_00021882.p1	XENTR16540
OG0006158	TCONS_00011725.p1	XENTR14287, XENTR03057
OG0006159	TCONS_00020378.p1	XENTR18552
OG0006160	TCONS_00047213.p1	XENTR06388
OG0006161	TCONS_00032540.p1	XENTR03324
OG0006162	TCONS_00053779.p1	XENTR09836, XENTR09835
OG0006163	TCONS_00031691.p1	XENTR02676
OG0006164	TCONS_00008174.p1, TCONS_00000033.p1	XENTR18051
OG0006165	TCONS_00019638.p1	XENTR02514
OG0006167	TCONS_00026050.p1	XENTR07924
OG0006168	TCONS_00016557.p1	XENTR04926
OG0006169	TCONS_00043660.p1	XENTR17131
OG0006170	TCONS_00019034.p1	XENTR08214
OG0006171	TCONS_00011018.p1	XENTR12055
OG0006172	TCONS_00009710.p1	XENTR03028
OG0006174	TCONS_00002993.p1	XENTR14083, XENTR13225
OG0006175	TCONS_00016874.p1	XENTR04518
OG0006176	TCONS_00010221.p1	XENTR14826
OG0006178	TCONS_00026898.p1	XENTR08742
OG0006179	TCONS_00001389.p1	XENTR11876
OG0006180	TCONS_00007442.p1	XENTR04977
OG0006182	TCONS_00054078.p1	XENTR17070
OG0006183	TCONS_00013519.p1	XENTR04770
OG0006184	TCONS_00013240.p1	XENTR10398
OG0006185	TCONS_00045754.p1	XENTR04641
OG0006186	TCONS_00001195.p1	XENTR02839
OG0006187	TCONS_00029731.p1	XENTR12298, XENTR12297
OG0006188	TCONS_00053406.p1	XENTR08108
OG0006189	TCONS_00012480.p1	XENTR05613
OG0006190	TCONS_00028354.p1	XENTR15217
OG0006191	TCONS_00029555.p1	XENTR17542
OG0006192	TCONS_00056391.p1, TCONS_00041424.p1	XENTR14355
OG0006193	TCONS_00002853.p1, TCONS_00002837.p1	XENTR04349
OG0006194	TCONS_00014587.p1	XENTR15322
OG0006195	TCONS_00006119.p1	XENTR15174
OG0006196	TCONS_00021445.p1	XENTR03085
OG0006197	TCONS_00056587.p1, TCONS_00056585.p1, TCONS_00056586.p1, TCONS_00056588.p1	XENTR09518, XENTR17835
OG0006198	TCONS_00026915.p1	XENTR13099
OG0006199	TCONS_00052496.p1	XENTR06761, XENTR06762
OG0006201	TCONS_00005211.p1	XENTR01161
OG0006202	TCONS_00007558.p1	XENTR15922
OG0006205	TCONS_00005581.p1	XENTR08784, XENTR08783
OG0006206	TCONS_00011739.p1	XENTR14852, XENTR06668
OG0006207	TCONS_00006897.p1	XENTR03524
OG0006208	TCONS_00029115.p1	XENTR05045
OG0006209	TCONS_00029727.p1	XENTR08641
OG0006210	TCONS_00009196.p1	XENTR02933
OG0006211	TCONS_00019295.p1	XENTR06206, XENTR06205
OG0006212	TCONS_00013525.p1	XENTR12988
OG0006213	TCONS_00019307.p1	XENTR08416
OG0006214	TCONS_00037981.p1	XENTR11798
OG0006216	TCONS_00014138.p1	XENTR14792
OG0006217	TCONS_00051364.p1	XENTR09237
OG0006219	TCONS_00021122.p1	XENTR03243, XENTR03244
OG0006220	TCONS_00019743.p1, TCONS_00019730.p1	XENTR04214
OG0006221	TCONS_00033298.p1	XENTR08012, XENTR06906
OG0006222	TCONS_00003406.p1, TCONS_00037237.p1, TCONS_00053751.p1, TCONS_00053750.p1	XENTR05345
OG0006223	TCONS_00027024.p1	XENTR07943
OG0006224	TCONS_00050034.p1	XENTR13017
OG0006226	TCONS_00053227.p1	XENTR04747
OG0006227	TCONS_00026982.p1	XENTR01910
OG0006228	TCONS_00037181.p1	XENTR09481
OG0006229	TCONS_00043875.p1	XENTR03562
OG0006230	TCONS_00020731.p1	XENTR04159
OG0006231	TCONS_00017751.p1	XENTR07806
OG0006232	TCONS_00056742.p1	XENTR16162
OG0006233	TCONS_00033829.p1	XENTR13560
OG0006234	TCONS_00052906.p1	XENTR00067
OG0006235	TCONS_00036221.p1	XENTR16645
OG0006237	TCONS_00051480.p1	XENTR16475
OG0006238	TCONS_00024408.p1, TCONS_00024372.p1	XENTR10713
OG0006239	TCONS_00008386.p1	XENTR09561
OG0006240	TCONS_00015238.p1	XENTR14524
OG0006241	TCONS_00008888.p1	XENTR09169, XENTR09168
OG0006242	TCONS_00012548.p1	XENTR00993
OG0006243	TCONS_00028966.p1	XENTR14329
OG0006244	TCONS_00004893.p1	XENTR01206
OG0006245	TCONS_00056805.p1	XENTR10382
OG0006246	TCONS_00029698.p1	XENTR08317, XENTR08316
OG0006248	TCONS_00022938.p1	XENTR02044
OG0006249	TCONS_00022323.p1	XENTR18011
OG0006252	TCONS_00051116.p1	XENTR11356
OG0006254	TCONS_00055925.p1	XENTR04794
OG0006255	TCONS_00026740.p1, TCONS_00041555.p1	XENTR13581
OG0006256	TCONS_00034146.p1, TCONS_00034145.p1, TCONS_00034147.p1, TCONS_00034143.p1, TCONS_00034142.p1	XENTR12974
OG0006257	TCONS_00010381.p1	XENTR14368
OG0006258	TCONS_00032875.p1, TCONS_00032874.p1	XENTR05063
OG0006259	TCONS_00018304.p1	XENTR15431, XENTR15430
OG0006260	TCONS_00047383.p1	XENTR07975
OG0006261	TCONS_00048563.p1	XENTR02875
OG0006262	TCONS_00018917.p1	XENTR10478
OG0006263	TCONS_00007047.p1	XENTR16349
OG0006264	TCONS_00055392.p1	XENTR12516
OG0006265	TCONS_00003636.p1	XENTR07189
OG0006266	TCONS_00014755.p1	XENTR05490
OG0006267	TCONS_00031273.p1	XENTR08276
OG0006269	TCONS_00048493.p1	XENTR11232
OG0006270	TCONS_00015601.p1	XENTR07745
OG0006271	TCONS_00013879.p1	XENTR15420
OG0006272	TCONS_00054927.p1	XENTR08299
OG0006273	TCONS_00008500.p1	XENTR12414, XENTR09963
OG0006274	TCONS_00037315.p1	XENTR10037
OG0006275	TCONS_00001487.p1	XENTR07622
OG0006276	TCONS_00010115.p1	XENTR13030
OG0006277	TCONS_00005076.p1	XENTR12192
OG0006278	TCONS_00005100.p1, TCONS_00006348.p1	XENTR17395
OG0006279	TCONS_00002188.p1	XENTR16888
OG0006280	TCONS_00009583.p1	XENTR01612
OG0006281	TCONS_00050422.p1	XENTR12028
OG0006282	TCONS_00041317.p1, TCONS_00041301.p1	XENTR15370
OG0006283	TCONS_00020320.p1	XENTR02905
OG0006284	TCONS_00004481.p1	XENTR06698
OG0006285	TCONS_00016197.p1	XENTR13372
OG0006286	TCONS_00029938.p1, TCONS_00030675.p1	XENTR17703
OG0006288	TCONS_00005552.p1, TCONS_00005564.p1	XENTR10301
OG0006289	TCONS_00049653.p1	XENTR14556
OG0006290	TCONS_00050562.p1	XENTR11599
OG0006291	TCONS_00016579.p1	XENTR03996
OG0006292	TCONS_00008942.p1	XENTR01719
OG0006293	TCONS_00006350.p1	XENTR13916
OG0006294	TCONS_00010810.p1	XENTR03051
OG0006295	TCONS_00006928.p1, TCONS_00006902.p1	XENTR01520
OG0006296	TCONS_00048898.p1	XENTR00735
OG0006297	TCONS_00048919.p1	XENTR11225
OG0006298	TCONS_00003571.p1	XENTR06203
OG0006299	TCONS_00002304.p1	XENTR08448
OG0006300	TCONS_00012213.p1	XENTR07486, XENTR07487
OG0006301	TCONS_00011055.p1	XENTR02417
OG0006302	TCONS_00028792.p1	XENTR12112
OG0006303	TCONS_00017779.p1	XENTR16221, XENTR08241, XENTR08242
OG0006304	TCONS_00009784.p1	XENTR07711
OG0006305	TCONS_00027479.p1	XENTR17559, XENTR18952
OG0006306	TCONS_00017205.p1	XENTR05458
OG0006307	TCONS_00053826.p1	XENTR02770
OG0006308	TCONS_00004866.p1	XENTR08889
OG0006309	TCONS_00036228.p1	XENTR14030
OG0006310	TCONS_00036033.p1	XENTR04453
OG0006311	TCONS_00038156.p1	XENTR15701, XENTR15702
OG0006312	TCONS_00048558.p1	XENTR14039
OG0006313	TCONS_00046617.p1	XENTR12867
OG0006314	TCONS_00020738.p1, TCONS_00001044.p1	XENTR14429
OG0006315	TCONS_00010515.p1	XENTR14232
OG0006316	TCONS_00053170.p1	XENTR13989, XENTR13988
OG0006318	TCONS_00002001.p1, TCONS_00001991.p1	XENTR08794, XENTR10765
OG0006319	TCONS_00049238.p1	XENTR17260
OG0006320	TCONS_00048271.p1	XENTR10726
OG0006321	TCONS_00009449.p1	XENTR09888
OG0006322	TCONS_00048928.p1	XENTR02812
OG0006323	TCONS_00041748.p1	XENTR10824
OG0006324	TCONS_00009459.p1	XENTR04618
OG0006325	TCONS_00015014.p1	XENTR06243
OG0006326	TCONS_00016446.p1	XENTR11955
OG0006327	TCONS_00041267.p1, TCONS_00041268.p1, TCONS_00035798.p1	XENTR15639
OG0006328	TCONS_00045051.p1, TCONS_00045634.p1	XENTR08357
OG0006329	TCONS_00026255.p1	XENTR01907
OG0006330	TCONS_00028142.p1	XENTR12116
OG0006331	TCONS_00003546.p1	XENTR02078
OG0006332	TCONS_00024586.p1	XENTR11820
OG0006333	TCONS_00002164.p1	XENTR00638, XENTR00639, XENTR11160
OG0006334	TCONS_00053945.p1	XENTR11454
OG0006335	TCONS_00038727.p1	XENTR08558
OG0006336	TCONS_00053361.p1	XENTR14065
OG0006337	TCONS_00028906.p1	XENTR03411
OG0006338	TCONS_00053627.p1	XENTR00437
OG0006339	TCONS_00006224.p1	XENTR00791
OG0006340	TCONS_00030619.p1	XENTR08910
OG0006341	TCONS_00053211.p1	XENTR01670
OG0006343	TCONS_00042685.p1	XENTR14450
OG0006344	TCONS_00032988.p1	XENTR15368
OG0006345	TCONS_00018594.p1, TCONS_00017569.p1	XENTR09326
OG0006346	TCONS_00035271.p1	XENTR17064
OG0006347	TCONS_00056824.p1	XENTR05199
OG0006348	TCONS_00020901.p1, TCONS_00055332.p1	XENTR06843
OG0006349	TCONS_00052515.p1	XENTR07004
OG0006350	TCONS_00012262.p1	XENTR13659
OG0006351	TCONS_00043433.p1	XENTR17000, XENTR16531
OG0006352	TCONS_00044098.p1	XENTR04339
OG0006353	TCONS_00009865.p1	XENTR02093
OG0006355	TCONS_00049625.p1	XENTR14554, XENTR14553
OG0006356	TCONS_00005098.p1	XENTR11146
OG0006357	TCONS_00050895.p1	XENTR09642
OG0006359	TCONS_00014857.p1	XENTR13253
OG0006360	TCONS_00036149.p1	XENTR11510
OG0006361	TCONS_00004369.p1	XENTR00506
OG0006362	TCONS_00041980.p1, TCONS_00041972.p1	XENTR05459
OG0006363	TCONS_00026004.p1	XENTR09507
OG0006364	TCONS_00019775.p1	XENTR09578
OG0006365	TCONS_00042541.p1	XENTR05265
OG0006366	TCONS_00021558.p1	XENTR03200
OG0006367	TCONS_00045704.p1, TCONS_00046721.p1	XENTR16726
OG0006368	TCONS_00055121.p1, TCONS_00035900.p1	XENTR01724
OG0006370	TCONS_00053971.p1	XENTR06294
OG0006372	TCONS_00055014.p1	XENTR08472
OG0006373	TCONS_00030927.p1, TCONS_00036457.p1, TCONS_00010706.p1	XENTR15038
OG0006375	TCONS_00014183.p1	XENTR01833
OG0006376	TCONS_00015180.p1	XENTR07738
OG0006377	TCONS_00053744.p1, TCONS_00053743.p1	XENTR13700, XENTR18549, XENTR18550
OG0006378	TCONS_00026085.p1	XENTR05710
OG0006379	TCONS_00046729.p1, TCONS_00010895.p1	XENTR03826
OG0006382	TCONS_00011902.p1	XENTR08999
OG0006383	TCONS_00035269.p1	XENTR15954
OG0006384	TCONS_00024420.p1, TCONS_00025857.p1	XENTR13211
OG0006385	TCONS_00011299.p1, TCONS_00011279.p1	XENTR14544
OG0006386	TCONS_00038091.p1	XENTR12059
OG0006387	TCONS_00001551.p1	XENTR17469, XENTR08445
OG0006388	TCONS_00013235.p1	XENTR16581
OG0006389	TCONS_00001248.p1	XENTR16925
OG0006390	TCONS_00047659.p1	XENTR00780
OG0006391	TCONS_00055478.p1	XENTR02605
OG0006393	TCONS_00027954.p1	XENTR07149, XENTR11546
OG0006394	TCONS_00013244.p1	XENTR05625
OG0006395	TCONS_00045081.p1	XENTR18848, XENTR18849
OG0006396	TCONS_00054358.p1	XENTR05740
OG0006401	TCONS_00056569.p1	XENTR17593, XENTR13636
OG0006402	TCONS_00055131.p1	XENTR05561
OG0006404	TCONS_00049095.p1	XENTR07658, XENTR18174, XENTR17087, XENTR18033, XENTR18034, XENTR18142, XENTR14007, XENTR17002, XENTR14628, XENTR14630, XENTR16594, XENTR14011, XENTR14009, XENTR07657, XENTR07663
OG0006405	TCONS_00036434.p1	XENTR18434
OG0006407	TCONS_00017172.p1	XENTR01503, XENTR01502, XENTR14495
OG0006413	TCONS_00053733.p1	XENTR16123, XENTR11226, XENTR02374
OG0006414	TCONS_00028276.p1, TCONS_00028277.p1	XENTR06709
OG0006416	TCONS_00023832.p1, TCONS_00023833.p1, TCONS_00003639.p1, TCONS_00019421.p1, TCONS_00019418.p1, TCONS_00019425.p1, TCONS_00019422.p1, TCONS_00019423.p1, TCONS_00019424.p1, TCONS_00019416.p1, TCONS_00019417.p1, TCONS_00020414.p1	XENTR11216
OG0006442	TCONS_00001276.p1	XENTR08173
OG0006443	TCONS_00039555.p1	XENTR09473
OG0006446	TCONS_00016689.p1	XENTR16098
OG0006447	TCONS_00014759.p1	XENTR07741
OG0006448	TCONS_00055605.p1	XENTR02943
OG0006452	TCONS_00048196.p1	XENTR02590, XENTR02788
OG0006454	TCONS_00005752.p1	XENTR04050
OG0006456	TCONS_00024071.p1	XENTR08352
OG0006457	TCONS_00053917.p1	XENTR11459, XENTR11458
OG0006458	TCONS_00035428.p1	XENTR02651
OG0006459	TCONS_00029344.p1	XENTR08528
OG0006460	TCONS_00010265.p1	XENTR00159
OG0006461	TCONS_00048350.p1	XENTR07035
OG0006462	TCONS_00014431.p1	XENTR01277
OG0006463	TCONS_00028384.p1	XENTR14323
OG0006464	TCONS_00021066.p1	XENTR10541
OG0006465	TCONS_00009885.p1	XENTR07508
OG0006468	TCONS_00007890.p1	XENTR05148
OG0006469	TCONS_00012821.p1	XENTR07325
OG0006470	TCONS_00027786.p1	XENTR15042
OG0006471	TCONS_00053412.p1	XENTR14365
OG0006474	TCONS_00005145.p1	XENTR00813
OG0006475	TCONS_00056392.p1, TCONS_00041422.p1	XENTR10608
OG0006476	TCONS_00042228.p1	XENTR04361
OG0006477	TCONS_00040932.p1, TCONS_00031480.p1	XENTR04447
OG0006478	TCONS_00054517.p1	XENTR14784
OG0006479	TCONS_00051879.p1	XENTR08062
OG0006480	TCONS_00057242.p1	XENTR17557
OG0006481	TCONS_00034795.p1	XENTR02608
OG0006482	TCONS_00009649.p1	XENTR03862
OG0006483	TCONS_00010956.p1	XENTR10963
OG0006485	TCONS_00010701.p1	XENTR16219
OG0006486	TCONS_00048186.p1	XENTR11132, XENTR15545
OG0006487	TCONS_00049079.p1	XENTR02802
OG0006488	TCONS_00011528.p1	XENTR02069
OG0006490	TCONS_00049724.p1	XENTR10811
OG0006491	TCONS_00044639.p1	XENTR07123
OG0006493	TCONS_00022120.p1	XENTR17127, XENTR17126
OG0006494	TCONS_00021999.p1	XENTR09027
OG0006495	TCONS_00050223.p1	XENTR18761
OG0006496	TCONS_00016568.p1	XENTR00108
OG0006497	TCONS_00054999.p1	XENTR00921
OG0006498	TCONS_00043357.p1, TCONS_00043346.p1	XENTR16311
OG0006499	TCONS_00015424.p1	XENTR01284
OG0006500	TCONS_00009974.p1	XENTR11715
OG0006501	TCONS_00010106.p1	XENTR12662
OG0006502	TCONS_00012707.p1	XENTR18276
OG0006503	TCONS_00021845.p1	XENTR17521
OG0006504	TCONS_00006488.p1	XENTR07120
OG0006505	TCONS_00056089.p1	XENTR02899
OG0006506	TCONS_00036362.p1	XENTR01492
OG0006508	TCONS_00026619.p1	XENTR12459, XENTR11779
OG0006510	TCONS_00009163.p1	XENTR16128
OG0006511	TCONS_00007950.p1	XENTR06903
OG0006512	TCONS_00011733.p1	XENTR05619
OG0006513	TCONS_00007347.p1	XENTR00521
OG0006514	TCONS_00043974.p1	XENTR05648
OG0006515	TCONS_00004438.p1	XENTR13526
OG0006516	TCONS_00010802.p1	XENTR13095
OG0006517	TCONS_00020570.p1	XENTR09962
OG0006518	TCONS_00001085.p1	XENTR09393
OG0006519	TCONS_00009727.p1	XENTR05535
OG0006520	TCONS_00042468.p1, TCONS_00042416.p1	XENTR13195
OG0006522	TCONS_00005801.p1, TCONS_00005787.p1	XENTR10203
OG0006523	TCONS_00011605.p1	XENTR02071
OG0006524	TCONS_00048319.p1	XENTR02379
OG0006526	TCONS_00008656.p1	XENTR18522
OG0006527	TCONS_00012766.p1	XENTR17417
OG0006528	TCONS_00004367.p1	XENTR04191
OG0006530	TCONS_00029282.p1	XENTR16908
OG0006532	TCONS_00053038.p1, TCONS_00053081.p1	XENTR09832
OG0006534	TCONS_00027612.p1	XENTR11837
OG0006535	TCONS_00023337.p1, TCONS_00023207.p1	XENTR18789
OG0006536	TCONS_00026188.p1	XENTR11449
OG0006537	TCONS_00041692.p1	XENTR01017
OG0006538	TCONS_00018708.p1, TCONS_00018657.p1	XENTR03139
OG0006540	TCONS_00022205.p1	XENTR11917
OG0006541	TCONS_00027019.p1	XENTR13987
OG0006542	TCONS_00043741.p1, TCONS_00043757.p1	XENTR13194
OG0006543	TCONS_00017046.p1	XENTR05755
OG0006544	TCONS_00008190.p1	XENTR15901
OG0006545	TCONS_00056038.p1	XENTR06549
OG0006546	TCONS_00011832.p1	XENTR13406
OG0006549	TCONS_00048349.p1	XENTR02344
OG0006550	TCONS_00049126.p1	XENTR00769, XENTR00770
OG0006551	TCONS_00015875.p1	XENTR18892
OG0006552	TCONS_00029062.p1	XENTR05835
OG0006553	TCONS_00014564.p1	XENTR01394
OG0006554	TCONS_00005063.p1	XENTR10302
OG0006555	TCONS_00044540.p1	XENTR04187
OG0006556	TCONS_00001090.p1	XENTR16928
OG0006557	TCONS_00005264.p1	XENTR04539
OG0006559	TCONS_00054654.p1	XENTR13926, XENTR04712
OG0006560	TCONS_00010738.p1	XENTR12102
OG0006561	TCONS_00009958.p1	XENTR09007
OG0006562	TCONS_00022910.p1	XENTR12591, XENTR12589
OG0006563	TCONS_00011237.p1	XENTR14698
OG0006564	TCONS_00005531.p1	XENTR07133
OG0006565	TCONS_00047631.p1	XENTR05991, XENTR11310
OG0006566	TCONS_00012618.p1	XENTR07371
OG0006568	TCONS_00045070.p1	XENTR09608
OG0006569	TCONS_00004482.p1	XENTR00615
OG0006570	TCONS_00016369.p1	XENTR12937
OG0006571	TCONS_00027928.p1	XENTR05803
OG0006572	TCONS_00053653.p1	XENTR00004
OG0006573	TCONS_00005210.p1	XENTR10805
OG0006574	TCONS_00029325.p1	XENTR04351
OG0006575	TCONS_00009220.p1	XENTR06177
OG0006577	TCONS_00054554.p1	XENTR14469
OG0006578	TCONS_00026429.p1	XENTR12631, XENTR12630
OG0006579	TCONS_00053710.p1	XENTR13945
OG0006580	TCONS_00003702.p1	XENTR13958, XENTR13959
OG0006581	TCONS_00055023.p1	XENTR10059
OG0006583	TCONS_00002402.p1	XENTR16033
OG0006584	TCONS_00009190.p1	XENTR02296
OG0006585	TCONS_00011678.p1	XENTR12780
OG0006586	TCONS_00056653.p1	XENTR00497
OG0006587	TCONS_00011724.p1	XENTR11980
OG0006588	TCONS_00049561.p1	XENTR06817
OG0006589	TCONS_00047690.p1	XENTR01351
OG0006590	TCONS_00006410.p1, TCONS_00006411.p1	XENTR14263
OG0006592	TCONS_00002772.p1	XENTR01236
OG0006593	TCONS_00033505.p1	XENTR12622
OG0006594	TCONS_00005014.p1	XENTR18025
OG0006595	TCONS_00029764.p1	XENTR09437
OG0006596	TCONS_00007790.p1	XENTR12773
OG0006597	TCONS_00042667.p1	XENTR00700
OG0006598	TCONS_00029076.p1	XENTR14326
OG0006599	TCONS_00031431.p1	XENTR02707, XENTR16196
OG0006600	TCONS_00013731.p1	XENTR13734, XENTR13733
OG0006602	TCONS_00056704.p1	XENTR15212
OG0006603	TCONS_00007117.p1	XENTR10213
OG0006604	TCONS_00006520.p1	XENTR09447, XENTR09446
OG0006606	TCONS_00001826.p1	XENTR05954
OG0006607	TCONS_00044660.p1	XENTR13594
OG0006608	TCONS_00021081.p1	XENTR00251
OG0006609	TCONS_00056679.p1	XENTR06296
OG0006610	TCONS_00012981.p1	XENTR07341
OG0006611	TCONS_00055553.p1	XENTR05216
OG0006612	TCONS_00053948.p1	XENTR11538
OG0006614	TCONS_00036181.p1	XENTR18989
OG0006615	TCONS_00055565.p1	XENTR06546
OG0006616	TCONS_00022755.p1	XENTR09627
OG0006617	TCONS_00056205.p1	XENTR08021, XENTR08020
OG0006618	TCONS_00007076.p1	XENTR16353
