Orthogroup	BRAFL	CAEEL
OG0006939	bflo_05623	CAEEL14723
OG0006942	bflo_16437	CAEEL08740
OG0006943	bflo_06674	CAEEL14228
OG0006944	bflo_11099	CAEEL11263
OG0006945	bflo_18670	CAEEL08245
OG0006948	bflo_23320	CAEEL04453
OG0006949	bflo_08640	CAEEL00718
OG0006952	bflo_12669	CAEEL11032
OG0006953	bflo_23341	CAEEL11948
OG0006954	bflo_17503	CAEEL16023
OG0006957	bflo_08841	CAEEL08617
OG0006960	bflo_06033	CAEEL12630
OG0006962	bflo_19179	CAEEL05048
OG0006964	bflo_18137	CAEEL00220
OG0006966	bflo_21938	CAEEL05641
OG0006967	bflo_23381	CAEEL06996
OG0006969	bflo_09435	CAEEL02753
OG0006970	bflo_20527	CAEEL07035
OG0006971	bflo_20344	CAEEL08956
OG0006973	bflo_17571	CAEEL00443
OG0006975	bflo_18089	CAEEL06258
OG0006976	bflo_18136	CAEEL02822
OG0006977	bflo_11476	CAEEL11170
OG0006979	bflo_08448	CAEEL01624
OG0006980	bflo_24447	CAEEL07784
OG0006982	bflo_09169	CAEEL08318
OG0006983	bflo_24722	CAEEL05835
OG0006985	bflo_11656	CAEEL09608
OG0006988	bflo_09353	CAEEL16268
OG0006989	bflo_04780	CAEEL07496
OG0006990	bflo_07372	CAEEL10497, CAEEL10492
OG0006991	bflo_06043	CAEEL04823
OG0006994	bflo_02112	CAEEL01434
OG0006995	bflo_02848	CAEEL02252
OG0006996	bflo_10719	CAEEL16529
OG0006999	bflo_01138	CAEEL04127
OG0007002	bflo_15746	CAEEL02243
OG0007003	bflo_13387	CAEEL10884
OG0007005	bflo_20341	CAEEL06687
OG0007007	bflo_18247	CAEEL08012
OG0007009	bflo_07642	CAEEL01782
OG0007010	bflo_14446	CAEEL15343
OG0007011	bflo_15254	CAEEL08044
OG0007012	bflo_08408	CAEEL11328
OG0007013	bflo_22925	CAEEL06144
OG0007015	bflo_27330, bflo_20402	CAEEL15511
OG0007016	bflo_14032	CAEEL00075
OG0007017	bflo_21913	CAEEL12138
OG0007024	bflo_11367	CAEEL10553, CAEEL11101
OG0007025	bflo_14744	CAEEL06876
OG0007027	bflo_20536	CAEEL09519
OG0007028	bflo_01442	CAEEL05606
OG0007033	bflo_16162	CAEEL14194
OG0007034	bflo_19304	CAEEL08733
OG0007037	bflo_18791	CAEEL08744
OG0007039	bflo_06475	CAEEL13025
OG0007040	bflo_15748	CAEEL08972
OG0007042	bflo_02915	CAEEL08206
OG0007043	bflo_10682	CAEEL13822
OG0007046	bflo_17255	CAEEL09633
OG0007049	bflo_24438	CAEEL00647
OG0007050	bflo_09428	CAEEL06277
OG0007053	bflo_24401	CAEEL09135
OG0007055	bflo_21171	CAEEL08098
OG0007056	bflo_20134	CAEEL07277
OG0007057	bflo_09203	CAEEL00263
OG0007059	bflo_10444	CAEEL14078
OG0007061	bflo_10696	CAEEL08933
OG0007062	bflo_24989	CAEEL09707
OG0007063	bflo_23792	CAEEL07545
OG0007064	bflo_14926	CAEEL09068
OG0007065	bflo_10221	CAEEL20267
OG0007071	bflo_09008	CAEEL04826
OG0007073	bflo_24056	CAEEL05159
OG0007083	bflo_15779	CAEEL05178
OG0007084	bflo_12638	CAEEL01491
OG0007090	bflo_25747	CAEEL05033
OG0007091	bflo_05854	CAEEL12658
OG0007092	bflo_15232	CAEEL08546
OG0007093	bflo_10575	CAEEL04448
OG0007095	bflo_23010	CAEEL00821
OG0007098	bflo_13800	CAEEL08067
OG0007100	bflo_11271	CAEEL09539
OG0007102	bflo_14184	CAEEL08970
OG0007103	bflo_08091	CAEEL10775
OG0007106	bflo_11280	CAEEL05993
OG0007107	bflo_23422	CAEEL05472
OG0007108	bflo_20348	CAEEL05255
OG0007112	bflo_06337	CAEEL01614
OG0007113	bflo_11442	CAEEL11083
OG0007114	bflo_14043	CAEEL01821
OG0007116	bflo_23512	CAEEL05589
OG0007118	bflo_17782	CAEEL02534
OG0007119	bflo_26455	CAEEL05050
OG0007120	bflo_26318	CAEEL07430, CAEEL07614
OG0007121	bflo_21082	CAEEL12811
OG0007122	bflo_24072	CAEEL04526
OG0007123	bflo_09914	CAEEL19756
OG0007124	bflo_15170	CAEEL07005
OG0007125	bflo_14785	CAEEL20499
OG0007127	bflo_00577	CAEEL15458
OG0007130	bflo_11677	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	bflo_25611	CAEEL05443
OG0007132	bflo_05661	CAEEL02720
OG0007133	bflo_02382	CAEEL03495
OG0007137	bflo_22784	CAEEL15473
OG0007138	bflo_15711	CAEEL09999
OG0007139	bflo_05619	CAEEL01164
OG0007143	bflo_01199	CAEEL10767
OG0007144	bflo_20069	CAEEL05598
OG0007145	bflo_05954, bflo_05366	CAEEL03134
OG0007147	bflo_24598	CAEEL02107
OG0007151	bflo_14436	CAEEL07199
OG0007153	bflo_14060	CAEEL12781
OG0007154	bflo_11488	CAEEL03604
OG0007161	bflo_12808	CAEEL00150
OG0007163	bflo_05600	CAEEL15486
OG0007164	bflo_18316	CAEEL07443
OG0007165	bflo_08764	CAEEL10428
OG0007166	bflo_09971	CAEEL06036
OG0007172	bflo_11286	CAEEL07733
OG0007173	bflo_24164	CAEEL07482
OG0007174	bflo_13932	CAEEL14161
OG0007175	bflo_10755	CAEEL05365
OG0007176	bflo_11713	CAEEL08939
OG0007177	bflo_23830, bflo_10937	CAEEL15953
OG0007181	bflo_12101	CAEEL09037
OG0007182	bflo_21896	CAEEL00499
OG0007184	bflo_21975, bflo_21917	CAEEL03133
OG0007186	bflo_15420	CAEEL05116
OG0007190	bflo_07553	CAEEL10785
OG0007192	bflo_19273	CAEEL16561
OG0007209	bflo_15890	CAEEL07382
OG0007248	bflo_12581	CAEEL16171
OG0007254	bflo_25142	CAEEL02889
OG0007256	bflo_25720	CAEEL04854
OG0007258	bflo_05313	CAEEL01284
OG0007260	bflo_15073, bflo_20515	CAEEL15754
OG0007266	bflo_11544	CAEEL01793
OG0007267	bflo_25645	CAEEL20518
OG0007269	bflo_11589	CAEEL20059
OG0007274	bflo_16336	CAEEL17821
OG0007275	bflo_10957	CAEEL06379
OG0007276	bflo_02810	CAEEL02045
OG0007278	bflo_14356	CAEEL07918
OG0007279	bflo_20332	CAEEL01707
OG0007280	bflo_01423	CAEEL02744
OG0007282	bflo_20472	CAEEL08198
OG0007283	bflo_04526	CAEEL07508
OG0007288	bflo_08435	CAEEL09410
OG0007291	bflo_13121, bflo_27070	CAEEL00922
OG0007293	bflo_05427	CAEEL02960
OG0007296	bflo_16995	CAEEL07895
OG0007299	bflo_10653	CAEEL08257
OG0007301	bflo_25038	CAEEL01285
OG0007303	bflo_13169	CAEEL00729
OG0007305	bflo_22443	CAEEL08507
OG0007307	bflo_10777	CAEEL05489
OG0007309	bflo_23700	CAEEL06253
OG0007312	bflo_23752	CAEEL18157
OG0007314	bflo_08559	CAEEL14922
OG0007317	bflo_06371	CAEEL04877
OG0007319	bflo_09858	CAEEL02684
OG0007321	bflo_21088	CAEEL08372
OG0007322	bflo_21299	CAEEL07863
OG0007323	bflo_01172	CAEEL17746
OG0007325	bflo_13977	CAEEL02968
OG0007326	bflo_22978	CAEEL12237
OG0007330	bflo_14343	CAEEL08957
OG0007332	bflo_15283, bflo_00043	CAEEL12399, CAEEL09356
OG0007333	bflo_21322	CAEEL02810
OG0007334	bflo_08019	CAEEL16445
OG0007335	bflo_08747	CAEEL09096
OG0007336	bflo_18139	CAEEL07287
OG0007341	bflo_16524	CAEEL08254
OG0007342	bflo_18915	CAEEL17647
OG0007343	bflo_07918	CAEEL01237
OG0007347	bflo_02081	CAEEL16216
OG0007348	bflo_22199	CAEEL01419
OG0007351	bflo_26476	CAEEL00046
OG0007352	bflo_22987	CAEEL02694
OG0007353	bflo_13799	CAEEL01909
OG0007354	bflo_00249	CAEEL07366
OG0007356	bflo_12334	CAEEL10653
OG0007361	bflo_06202	CAEEL18143
OG0007363	bflo_15450	CAEEL15459
OG0007364	bflo_14577	CAEEL00051
OG0007365	bflo_25863	CAEEL15469
OG0007370	bflo_20740	CAEEL00810
OG0007371	bflo_05288	CAEEL08890
OG0007373	bflo_21841	CAEEL07235
OG0007374	bflo_10884	CAEEL08407
OG0007378	bflo_21755	CAEEL07515
OG0007380	bflo_12695	CAEEL02178
OG0007382	bflo_12647	CAEEL03532
OG0007383	bflo_27218, bflo_17600	CAEEL02159
OG0007385	bflo_09851	CAEEL10159
OG0007386	bflo_06795	CAEEL20708
OG0007387	bflo_16313	CAEEL01651
OG0007391	bflo_10127	CAEEL15047
OG0007392	bflo_26122	CAEEL04967
OG0007393	bflo_19723	CAEEL14340
OG0007394	bflo_24326	CAEEL17618
OG0007395	bflo_23165	CAEEL00007
OG0007396	bflo_12995	CAEEL08409
OG0007397	bflo_26218	CAEEL05717
OG0007399	bflo_24010	CAEEL09345
OG0007400	bflo_22433	CAEEL07494
OG0007405	bflo_20962	CAEEL09683
OG0007406	bflo_23579, bflo_21242, bflo_20357	CAEEL08578
OG0007407	bflo_08514	CAEEL09634
OG0007408	bflo_02032	CAEEL03271
OG0007409	bflo_02035	CAEEL00402
OG0007411	bflo_07704	CAEEL00187
OG0007412	bflo_17518	CAEEL02088
OG0007413	bflo_18831, bflo_19664	CAEEL05369
OG0007414	bflo_25464	CAEEL02493
OG0007416	bflo_14951	CAEEL06905
OG0007417	bflo_20677	CAEEL11994
OG0007419	bflo_22990	CAEEL08256
OG0007421	bflo_12217	CAEEL05873
OG0007422	bflo_19655	CAEEL14217
OG0007424	bflo_23127	CAEEL09653
OG0007425	bflo_14507	CAEEL08774
OG0007427	bflo_09574	CAEEL12151
OG0007431	bflo_00171	CAEEL08321
OG0007432	bflo_24342	CAEEL05561
OG0007434	bflo_23083	CAEEL19477
OG0007439	bflo_01560	CAEEL00478
OG0007441	bflo_20302, bflo_15083	CAEEL08872
OG0007442	bflo_25641	CAEEL05801, CAEEL20230
OG0007446	bflo_07107	CAEEL08347
OG0007447	bflo_15402	CAEEL15347, CAEEL04835
OG0007451	bflo_13811	CAEEL01087
OG0007452	bflo_14825, bflo_14722	CAEEL11309, CAEEL11308
OG0007453	bflo_16585	CAEEL15555
OG0007454	bflo_22118	CAEEL05191
OG0007455	bflo_17706	CAEEL09023
OG0007456	bflo_01583	CAEEL09752
OG0007459	bflo_20243	CAEEL08625
OG0007460	bflo_10847	CAEEL08071
OG0007463	bflo_10590	CAEEL05195
OG0007471	bflo_13019	CAEEL00262
OG0007472	bflo_05935	CAEEL07712
OG0007475	bflo_08869	CAEEL11891
OG0007476	bflo_25779	CAEEL05614
OG0007477	bflo_19128	CAEEL18090
OG0007478	bflo_20152	CAEEL10045
OG0007481	bflo_20525, bflo_20940	CAEEL07144
OG0007482	bflo_24643	CAEEL05046
OG0007483	bflo_05915	CAEEL05091
OG0007484	bflo_15769	CAEEL15663
OG0007488	bflo_09156	CAEEL11022
OG0007489	bflo_01354	CAEEL01991
OG0007491	bflo_08894	CAEEL08156
OG0007494	bflo_21044	CAEEL07420
OG0007495	bflo_02160	CAEEL02719
OG0007496	bflo_02927	CAEEL08861
OG0007498	bflo_05937	CAEEL00436
OG0007500	bflo_02362	CAEEL02792, CAEEL15995
OG0007503	bflo_22154	CAEEL02990
OG0007508	bflo_16429	CAEEL11729
OG0007509	bflo_25337	CAEEL03713
OG0007510	bflo_23353	CAEEL02087
OG0007516	bflo_11093	CAEEL12379, CAEEL12378
OG0007518	bflo_12220	CAEEL09758
OG0007519	bflo_13950	CAEEL01445
OG0007522	bflo_03362	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	bflo_21710	CAEEL19299
OG0007527	bflo_12687	CAEEL00663
OG0007531	bflo_06234	CAEEL00294
OG0007541	bflo_23902, bflo_15686	CAEEL15073
OG0007550	bflo_12697	CAEEL07298
OG0007589	bflo_15014	CAEEL12126
OG0007591	bflo_06991	CAEEL00268
OG0007597	bflo_20205	CAEEL08128
OG0007602	bflo_25731	CAEEL04254
OG0007603	bflo_13403	CAEEL01794
OG0007606	bflo_09037	CAEEL07584
OG0007608	bflo_00905, bflo_01074	CAEEL13664
OG0007609	bflo_21985	CAEEL18836
OG0007613	bflo_05631	CAEEL08843
OG0007615	bflo_11806	CAEEL11977
OG0007616	bflo_05802	CAEEL01590
OG0007618	bflo_17677	CAEEL00292
OG0007619	bflo_24408	CAEEL00841
OG0007621	bflo_25877	CAEEL02354
OG0007624	bflo_03915	CAEEL00535
OG0007629	bflo_04302	CAEEL01044
OG0007633	bflo_00693	CAEEL20565
OG0007634	bflo_07145	CAEEL15553
OG0007638	bflo_17731	CAEEL00644
OG0007642	bflo_00179	CAEEL15921
OG0007645	bflo_20312	CAEEL07585
OG0007646	bflo_08412	CAEEL01490
OG0007651	bflo_21344	CAEEL07805
OG0007654	bflo_26579, bflo_00334	CAEEL01221, CAEEL08338
OG0007656	bflo_11407	CAEEL10499
OG0007657	bflo_03371	CAEEL03766
OG0007662	bflo_24186	CAEEL14112
OG0007663	bflo_17347	CAEEL07909
OG0007664	bflo_10773	CAEEL02497
OG0007666	bflo_23297	CAEEL06730
OG0007667	bflo_12556	CAEEL09697
OG0007674	bflo_23563	CAEEL07619
OG0007676	bflo_08407	CAEEL11928
OG0007680	bflo_17990, bflo_00308	CAEEL08127
OG0007681	bflo_03450	CAEEL00409
OG0007685	bflo_10244, bflo_18881	CAEEL05547
OG0007686	bflo_13479	CAEEL07547
OG0007687	bflo_22973	CAEEL12382
OG0007690	bflo_18798	CAEEL07839
OG0007698	bflo_25937	CAEEL09040
OG0007701	bflo_20311	CAEEL08144
OG0007703	bflo_08727	CAEEL09743
OG0007712	bflo_10106	CAEEL10394
OG0007713	bflo_18812	CAEEL08732
OG0007717	bflo_04203	CAEEL05318
OG0007719	bflo_24402	CAEEL04281
OG0007722	bflo_23699	CAEEL04401
OG0007723	bflo_02387	CAEEL01529
OG0007724	bflo_05312, bflo_16516, bflo_01307, bflo_01302	CAEEL11098
OG0007732	bflo_08778	CAEEL02105
OG0007734	bflo_25678	CAEEL20465
OG0007736	bflo_20418	CAEEL08552
OG0007738	bflo_06705, bflo_06706	CAEEL13138
OG0007739	bflo_18458	CAEEL05697
OG0007743	bflo_02840	CAEEL01748
OG0007744	bflo_26182	CAEEL07533
OG0007746	bflo_06579	CAEEL14195
OG0007749	bflo_05007	CAEEL12327
OG0007752	bflo_21959	CAEEL16888
OG0007754	bflo_26220	CAEEL16020
OG0007757	bflo_27501, bflo_25642	CAEEL04833
OG0007758	bflo_10877	CAEEL12592
OG0007759	bflo_16310	CAEEL09235
OG0007760	bflo_13020	CAEEL11638
OG0007761	bflo_24923	CAEEL04714
OG0007766	bflo_23712	CAEEL16170
OG0007767	bflo_24566	CAEEL04905
OG0007769	bflo_23531	CAEEL08087
OG0007771	bflo_11433	CAEEL07807
OG0007772	bflo_22115	CAEEL09510
OG0007774	bflo_19564	CAEEL00940
OG0007781	bflo_07603	CAEEL15819
OG0007782	bflo_06893	CAEEL02809
OG0007783	bflo_23885	CAEEL07253
OG0007784	bflo_19072	CAEEL08610
OG0007786	bflo_16999	CAEEL11757
OG0007794	bflo_20585	CAEEL19174
OG0007800	bflo_14344	CAEEL08807
OG0007803	bflo_06509	CAEEL05119
OG0007804	bflo_06653	CAEEL00772
OG0007807	bflo_05294	CAEEL05530
OG0007810	bflo_10987	CAEEL03135
OG0007811	bflo_24096	CAEEL07487
OG0007813	bflo_21210	CAEEL13344
OG0007814	bflo_06730	CAEEL09448
OG0007816	bflo_24433	CAEEL05256
OG0007817	bflo_26806, bflo_01864	CAEEL15491
OG0007818	bflo_15495	CAEEL09942
OG0007820	bflo_20895	CAEEL09298
OG0007823	bflo_01549	CAEEL13928
OG0007829	bflo_01959	CAEEL06733
OG0007830	bflo_08474	CAEEL12370
OG0007831	bflo_08904	CAEEL09366
OG0007832	bflo_03510, bflo_19382	CAEEL15897
OG0007834	bflo_09024	CAEEL18324
OG0007835	bflo_25222	CAEEL14273
OG0007837	bflo_19677	CAEEL08272
OG0007840	bflo_06242	CAEEL02866
OG0007846	bflo_13304, bflo_13522	CAEEL15416
OG0007848	bflo_17671	CAEEL00623
OG0007858	bflo_09176	CAEEL05800
OG0007866	bflo_22935	CAEEL10453
OG0007911	bflo_22860	CAEEL19720
OG0007918	bflo_15667	CAEEL01338
OG0007929	bflo_13452	CAEEL11949
OG0007932	bflo_13897	CAEEL18348
OG0007943	bflo_17585	CAEEL00323
OG0007947	bflo_22634	CAEEL08838
OG0007952	bflo_02620	CAEEL00559
OG0007955	bflo_10996	CAEEL04282
OG0007956	bflo_06064	CAEEL07040
OG0007957	bflo_00714	CAEEL07410
OG0007958	bflo_06296	CAEEL09574
OG0007959	bflo_26327	CAEEL06031
OG0007962	bflo_15039	CAEEL03907
OG0007966	bflo_07594	CAEEL18121
OG0007969	bflo_25712	CAEEL07525
OG0007971	bflo_16346	CAEEL09028
OG0007974	bflo_24762	CAEEL18470
OG0007975	bflo_24764	CAEEL07570
OG0007976	bflo_23117	CAEEL13363
OG0007978	bflo_25199, bflo_05322	CAEEL16129
OG0007994	bflo_07557	CAEEL07063
OG0007996	bflo_20570	CAEEL08828
OG0007997	bflo_20061	CAEEL08226
OG0007999	bflo_18850	CAEEL07190
OG0008000	bflo_01750	CAEEL08364
OG0008001	bflo_07295	CAEEL02665
OG0008007	bflo_26231	CAEEL06239
OG0008008	bflo_23803	CAEEL09265
OG0008009	bflo_07134	CAEEL02124
OG0008011	bflo_12071	CAEEL11657
OG0008016	bflo_06044	CAEEL01402
OG0008018	bflo_10614	CAEEL09951
OG0008020	bflo_17017	CAEEL07350
OG0008023	bflo_24601	CAEEL06642
OG0008028	bflo_01481	CAEEL08626
OG0008030	bflo_20783	CAEEL08937
OG0008031	bflo_15505	CAEEL03012
OG0008039	bflo_21143	CAEEL08953
OG0008041	bflo_12110	CAEEL11036
OG0008042	bflo_06471	CAEEL08018
OG0008046	bflo_12522	CAEEL02060
OG0008047	bflo_03031	CAEEL11814
OG0008049	bflo_20285	CAEEL07907
OG0008050	bflo_25880	CAEEL05217
OG0008056	bflo_22457	CAEEL07039
OG0008059	bflo_22099	CAEEL15078
OG0008062	bflo_01328	CAEEL05480
OG0008065	bflo_09932	CAEEL19082
OG0008066	bflo_03563	CAEEL02996
OG0008067	bflo_06241	CAEEL01642
OG0008069	bflo_25318	CAEEL04653
OG0008071	bflo_20776	CAEEL15707
OG0008074	bflo_20249	CAEEL08812
OG0008075	bflo_14400	CAEEL18761
OG0008079	bflo_24655	CAEEL11763
OG0008081	bflo_13733	CAEEL01394
OG0008082	bflo_04484	CAEEL14725
OG0008091	bflo_20178	CAEEL08716
OG0008094	bflo_11003	CAEEL09901
OG0008100	bflo_06252	CAEEL09035
OG0008104	bflo_07082	CAEEL01994
OG0008105	bflo_24175	CAEEL14680
OG0008108	bflo_12718	CAEEL00549
OG0008110	bflo_09748	CAEEL05284
OG0008113	bflo_08464	CAEEL01854
OG0008115	bflo_23862	CAEEL20667
OG0008117	bflo_16568	CAEEL10260
OG0008119	bflo_20529	CAEEL12692
OG0008122	bflo_22916	CAEEL11778
OG0008123	bflo_11111, bflo_27008	CAEEL15956
OG0008127	bflo_14260	CAEEL07191
OG0008136	bflo_13975	CAEEL09654
OG0008149	bflo_01301	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632
OG0008151	bflo_08210	CAEEL11030
OG0008161	bflo_10454	CAEEL18874, CAEEL19217
OG0008201	bflo_11543	CAEEL15238
OG0008202	bflo_17727	CAEEL08153
OG0008208	bflo_12074	CAEEL12161
OG0008215	bflo_14211	CAEEL08145
OG0008217	bflo_23434	CAEEL20440
OG0008219	bflo_23179	CAEEL16399
OG0008224	bflo_13074	CAEEL00450
OG0008229	bflo_16534	CAEEL09406
OG0008232	bflo_15698, bflo_05139	CAEEL00894
OG0008238	bflo_25853	CAEEL00102
OG0008239	bflo_07315	CAEEL10269
OG0008241	bflo_18846	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	bflo_14837	CAEEL08668
OG0008243	bflo_17256	CAEEL02601
OG0008249	bflo_25552	CAEEL15845
OG0008258	bflo_05172	CAEEL16173
OG0008261	bflo_14794	CAEEL07062
OG0008262	bflo_15826	CAEEL11455
OG0008263	bflo_16405	CAEEL15298
OG0008268	bflo_06894	CAEEL07024
OG0008271	bflo_14838	CAEEL10188
OG0008273	bflo_19759	CAEEL00012
OG0008275	bflo_18433	CAEEL12381
OG0008281	bflo_19968	CAEEL00420
OG0008288	bflo_24277	CAEEL04376
OG0008294	bflo_09498	CAEEL08194
OG0008295	bflo_12425	CAEEL15817
OG0008297	bflo_14052	CAEEL18979
OG0008300	bflo_07056	CAEEL09421
OG0008304	bflo_22092	CAEEL04256
OG0008307	bflo_20544	CAEEL09006
OG0008312	bflo_23264	CAEEL18921
OG0008313	bflo_23105	CAEEL06873
OG0008317	bflo_15554	CAEEL18369
OG0008325	bflo_13382	CAEEL03674
OG0008327	bflo_21013	CAEEL12153
OG0008332	bflo_09532, bflo_09525	CAEEL05599
OG0008335	bflo_26321	CAEEL06270
OG0008336	bflo_11246	CAEEL15189
OG0008339	bflo_01195	CAEEL12124
OG0008341	bflo_05713	CAEEL05446
OG0008343	bflo_01028, bflo_26613	CAEEL05448
OG0008346	bflo_16079	CAEEL13144
OG0008348	bflo_16901	CAEEL07578
OG0008349	bflo_14681	CAEEL07351
OG0008351	bflo_03945	CAEEL00200
OG0008352	bflo_06333	CAEEL04295
OG0008361	bflo_04798	CAEEL02090
OG0008363	bflo_14232	CAEEL02853
OG0008368	bflo_02469	CAEEL02353
OG0008369	bflo_20549	CAEEL07070
OG0008373	bflo_03244	CAEEL04900
OG0008376	bflo_25518	CAEEL16094
OG0008381	bflo_09299	CAEEL18769
OG0008383	bflo_25105	CAEEL10575
OG0008390	bflo_25300	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	bflo_23144	CAEEL05546
OG0008400	bflo_25665	CAEEL04648
OG0008403	bflo_17519	CAEEL01637
OG0008404	bflo_16793	CAEEL14841
OG0008412	bflo_06204	CAEEL12090
OG0008415	bflo_14538	CAEEL03050
OG0008422	bflo_18567	CAEEL05153
OG0008424	bflo_04295	CAEEL00661
OG0008427	bflo_06302	CAEEL05373
OG0008444	bflo_07626	CAEEL04821
OG0008516	bflo_13080	CAEEL14865
OG0008528	bflo_05777	CAEEL06234, CAEEL06230
OG0008533	bflo_18027	CAEEL05305
OG0008540	bflo_08478	CAEEL01640
OG0008542	bflo_06695	CAEEL01755
OG0008555	bflo_04455	CAEEL14965
OG0008558	bflo_03229	CAEEL00291
OG0008563	bflo_20452	CAEEL08399
OG0008565	bflo_05748	CAEEL20014
OG0008569	bflo_24484, bflo_12544, bflo_19168	CAEEL15353
OG0008573	bflo_06641	CAEEL02749
OG0008583	bflo_01082	CAEEL07220
OG0008588	bflo_23737	CAEEL20463
OG0008591	bflo_20888	CAEEL07370
OG0008602	bflo_21727	CAEEL15827
OG0008609	bflo_23813	CAEEL01661
OG0008620	bflo_06625	CAEEL04544
OG0008622	bflo_12608	CAEEL12315
OG0008626	bflo_12655	CAEEL11775
OG0008632	bflo_19170	CAEEL01917
OG0008633	bflo_19269	CAEEL17795, CAEEL18021
OG0008637	bflo_24442	CAEEL04856
OG0008638	bflo_08322	CAEEL15835
OG0008639	bflo_18095	CAEEL07741
OG0008642	bflo_13001	CAEEL17998
OG0008644	bflo_10691	CAEEL07170
OG0008654	bflo_22977	CAEEL05052
OG0008655	bflo_11937	CAEEL10187
OG0008656	bflo_14876	CAEEL01648
OG0008658	bflo_01987	CAEEL09756
OG0008672	bflo_05851	CAEEL02695
OG0008673	bflo_16309	CAEEL14469
OG0008676	bflo_21049	CAEEL07159
OG0008685	bflo_13111	CAEEL07465
OG0008696	bflo_14306	CAEEL09216
OG0008703	bflo_02625	CAEEL13393
OG0008760	bflo_19040	CAEEL09413
OG0008785	bflo_15566	CAEEL06702
OG0008788	bflo_19220	CAEEL07924
OG0008792	bflo_08494	CAEEL01181
OG0008793	bflo_09375	CAEEL10821
OG0008794	bflo_14261	CAEEL07396
OG0008799	bflo_16333	CAEEL16398
OG0008824	bflo_15812	CAEEL08796
OG0008826	bflo_25727	CAEEL01857
OG0008828	bflo_02345	CAEEL05455
OG0008836	bflo_20240	CAEEL08808
OG0008837	bflo_20413	CAEEL04362
OG0008859	bflo_03999	CAEEL07569
OG0008864	bflo_11588	CAEEL10645
OG0008870	bflo_20316	CAEEL08973
OG0008877	bflo_23290	CAEEL12677
OG0008879	bflo_22896	CAEEL06910
OG0008894	bflo_06764	CAEEL00700
OG0008898	bflo_08055	CAEEL08563
OG0008900	bflo_23072	CAEEL08282
OG0008903	bflo_11258	CAEEL10152
OG0008907	bflo_23433	CAEEL08431
OG0008911	bflo_12256	CAEEL05712
OG0008916	bflo_17897, bflo_17442	CAEEL07184
OG0008933	bflo_00001	CAEEL12753
OG0008938	bflo_09125	CAEEL01611
OG0008959	bflo_05761	CAEEL10488
OG0008969	bflo_13370	CAEEL05802
OG0008990	bflo_02482	CAEEL16731
OG0009044	bflo_05674	CAEEL02093
OG0009067	bflo_22563	CAEEL08173
OG0009080	bflo_16743, bflo_16839	CAEEL20332
OG0009083	bflo_05597	CAEEL11653
OG0009094	bflo_22621	CAEEL18708, CAEEL18709
OG0009108	bflo_07824, bflo_07822	CAEEL01689
OG0009127	bflo_11742	CAEEL10881
OG0009152	bflo_08516	CAEEL11985
OG0009153	bflo_20318	CAEEL05278
OG0009158	bflo_24079	CAEEL08633
OG0009165	bflo_14508	CAEEL12928
OG0009175	bflo_06260	CAEEL09576
OG0009176	bflo_24859	CAEEL01801
OG0009190	bflo_20876	CAEEL09360
OG0009195	bflo_05763	CAEEL17611
OG0009197	bflo_22512	CAEEL00229, CAEEL04099, CAEEL18339
OG0009217	bflo_21147, bflo_20863	CAEEL08995
OG0009225	bflo_00926	CAEEL15487
OG0009232	bflo_24947	CAEEL03097
OG0009312	bflo_03363	CAEEL05370
OG0009338	bflo_14635	CAEEL11996
OG0009339	bflo_01954	CAEEL06541
OG0009341	bflo_17550	CAEEL02752
OG0009370	bflo_13910	CAEEL11569
OG0009374	bflo_09871	CAEEL04114
OG0009382	bflo_16656	CAEEL09660
OG0009387	bflo_13448	CAEEL15544, CAEEL19940
OG0009392	bflo_23448	CAEEL20501
OG0009395	bflo_15123	CAEEL09215
OG0009402	bflo_13929	CAEEL12655, CAEEL18978
OG0009415	bflo_05298	CAEEL10784
OG0009421	bflo_26210	CAEEL04939
OG0009448	bflo_21117	CAEEL14135, CAEEL14136
OG0009451	bflo_08820	CAEEL07612
OG0009452	bflo_12856	CAEEL03075
OG0009455	bflo_10318	CAEEL15131, CAEEL20561, CAEEL20560, CAEEL00121
OG0009468	bflo_06630	CAEEL05582
OG0009495	bflo_17761	CAEEL14318, CAEEL14317, CAEEL12669, CAEEL09950, CAEEL08750
OG0009588	bflo_07990	CAEEL00065
OG0009590	bflo_21682	CAEEL10923
OG0009604	bflo_13472	CAEEL01986
OG0009617	bflo_02913	CAEEL05286
OG0009621	bflo_01180	CAEEL18059
OG0009630	bflo_20168	CAEEL08959
OG0009636	bflo_09599	CAEEL18918
OG0009639	bflo_20153	CAEEL15932
OG0009645	bflo_06727	CAEEL00376
OG0009649	bflo_18687	CAEEL15752
OG0009676	bflo_27044	CAEEL08642
OG0009723	bflo_16182	CAEEL03673
OG0009875	bflo_12523	CAEEL01503
OG0009900	bflo_13426	CAEEL11208
OG0009908	bflo_13394	CAEEL07050
OG0009920	bflo_15972	CAEEL07855
OG0009921	bflo_23139	CAEEL10707
OG0009993	bflo_12922	CAEEL00763
