Orthogroup	BRAFL	APOSJ_ok
OG0007654	bflo_26579, bflo_00334	APOSJ_06026, APOSJ_06028, APOSJ_06029, APOSJ_06027
OG0007656	bflo_11407	APOSJ_37917
OG0007657	bflo_03371	APOSJ_39247
OG0007658	bflo_17413	APOSJ_42830
OG0007659	bflo_00447	APOSJ_10589, APOSJ_12050, APOSJ_12051
OG0007660	bflo_16535	APOSJ_59717, APOSJ_59716
OG0007661	bflo_24538, bflo_08201, bflo_19308	APOSJ_36971, APOSJ_36970, APOSJ_36972
OG0007662	bflo_24186	APOSJ_32399
OG0007663	bflo_17347	APOSJ_15618
OG0007664	bflo_10773	APOSJ_38069
OG0007665	bflo_01695	APOSJ_28854
OG0007666	bflo_23297	APOSJ_40471
OG0007667	bflo_12556	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995
OG0007668	bflo_20338	APOSJ_51327, APOSJ_51324, APOSJ_64552, APOSJ_50490
OG0007670	bflo_05622	APOSJ_15699
OG0007671	bflo_02418	APOSJ_40392
OG0007672	bflo_17487	APOSJ_39985
OG0007673	bflo_06491	APOSJ_43198
OG0007674	bflo_23563	APOSJ_18929, APOSJ_18930
OG0007675	bflo_06363	APOSJ_33863
OG0007676	bflo_08407	APOSJ_35148
OG0007677	bflo_16920	APOSJ_32207
OG0007679	bflo_10208	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921
OG0007680	bflo_17990, bflo_00308	APOSJ_40382
OG0007681	bflo_03450	APOSJ_52161
OG0007683	bflo_09373	APOSJ_42004, APOSJ_42003, APOSJ_17706
OG0007684	bflo_07569, bflo_08134	APOSJ_21469, APOSJ_21470
OG0007685	bflo_18881	APOSJ_36019
OG0007686	bflo_13479	APOSJ_05699, APOSJ_52900
OG0007687	bflo_22973	APOSJ_10166, APOSJ_10167, APOSJ_25129
OG0007688	bflo_18763	APOSJ_01343
OG0007689	bflo_20780	APOSJ_03291, APOSJ_03290, APOSJ_03292, APOSJ_03293
OG0007690	bflo_18798	APOSJ_08597
OG0007691	bflo_20819	APOSJ_09125
OG0007692	bflo_23407	APOSJ_52739
OG0007694	bflo_13350	APOSJ_64681
OG0007695	bflo_01847	APOSJ_26392
OG0007696	bflo_11039	APOSJ_25884
OG0007697	bflo_21039, bflo_21034	APOSJ_64328, APOSJ_56845, APOSJ_56846, APOSJ_64329
OG0007698	bflo_25937	APOSJ_55206, APOSJ_55203, APOSJ_55205
OG0007700	bflo_20560	APOSJ_42012, APOSJ_42013, APOSJ_63683, APOSJ_42014
OG0007701	bflo_20311	APOSJ_08845
OG0007703	bflo_08727	APOSJ_11401, APOSJ_12163
OG0007704	bflo_02614	APOSJ_59327
OG0007705	bflo_08400	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052
OG0007706	bflo_22700	APOSJ_04326, APOSJ_04328, APOSJ_04327
OG0007708	bflo_19064	APOSJ_28269, APOSJ_25296, APOSJ_25295, APOSJ_28267
OG0007713	bflo_18812	APOSJ_58504
OG0007714	bflo_15303	APOSJ_47409, APOSJ_39545
OG0007715	bflo_20286	APOSJ_07296, APOSJ_07298, APOSJ_07297, APOSJ_07300
OG0007716	bflo_11425	APOSJ_48105, APOSJ_48104, APOSJ_42197, APOSJ_64670
OG0007718	bflo_18866	APOSJ_30375
OG0007719	bflo_24402	APOSJ_09174, APOSJ_58847, APOSJ_09175, APOSJ_09176, APOSJ_09173
OG0007721	bflo_08960	APOSJ_17162, APOSJ_17165, APOSJ_17161, APOSJ_17166, APOSJ_17164, APOSJ_17163
OG0007722	bflo_23699	APOSJ_64468
OG0007723	bflo_02387	APOSJ_15127
OG0007725	bflo_15815	APOSJ_63011, APOSJ_63010
OG0007727	bflo_19233	APOSJ_27606, APOSJ_14786
OG0007728	bflo_05034	APOSJ_20323
OG0007729	bflo_12977	APOSJ_19891, APOSJ_19890
OG0007730	bflo_12607, bflo_12998	APOSJ_25497, APOSJ_24079
OG0007732	bflo_08778	APOSJ_38942, APOSJ_38943
OG0007733	bflo_11525	APOSJ_25243, APOSJ_25244, APOSJ_25241, APOSJ_25242
OG0007734	bflo_25678	APOSJ_47454, APOSJ_47453, APOSJ_47452
OG0007735	bflo_03867, bflo_03872	APOSJ_37413, APOSJ_34136
OG0007736	bflo_20418	APOSJ_36890
OG0007737	bflo_22392	APOSJ_23511
OG0007738	bflo_06705, bflo_06706	APOSJ_17592, APOSJ_45153, APOSJ_17595, APOSJ_17593
OG0007739	bflo_18458	APOSJ_60438
OG0007740	bflo_04368	APOSJ_64766, APOSJ_61292, APOSJ_64767
OG0007743	bflo_02840	APOSJ_33239, APOSJ_33237
OG0007744	bflo_26182	APOSJ_54566, APOSJ_40709
OG0007745	bflo_12671	APOSJ_18937, APOSJ_18936, APOSJ_52270, APOSJ_54846
OG0007746	bflo_06579	APOSJ_37109, APOSJ_32231
OG0007747	bflo_26277	APOSJ_41187, APOSJ_41194, APOSJ_41188, APOSJ_41193, APOSJ_41192, APOSJ_41191
OG0007748	bflo_21605	APOSJ_56849, APOSJ_54192, APOSJ_56848, APOSJ_56851
OG0007749	bflo_05007	APOSJ_05959
OG0007750	bflo_25715	APOSJ_27469, APOSJ_02940, APOSJ_60062
OG0007751	bflo_10650, bflo_08743	APOSJ_31881
OG0007752	bflo_21959	APOSJ_05919, APOSJ_05918
OG0007753	bflo_22394	APOSJ_09452
OG0007754	bflo_26220	APOSJ_11636
OG0007755	bflo_11338, bflo_10030	APOSJ_44299
OG0007756	bflo_16250	APOSJ_13661, APOSJ_09962, APOSJ_09966, APOSJ_09967
OG0007757	bflo_27501, bflo_25642	APOSJ_42162
OG0007758	bflo_10877	APOSJ_00722, APOSJ_00721
OG0007761	bflo_24923	APOSJ_25057, APOSJ_25056
OG0007762	bflo_10652, bflo_15443, bflo_22270	APOSJ_05373
OG0007763	bflo_25707	APOSJ_57761
OG0007764	bflo_06850	APOSJ_40144
OG0007765	bflo_13995	APOSJ_07759, APOSJ_61087
OG0007766	bflo_23712	APOSJ_28798
OG0007767	bflo_24566	APOSJ_21727, APOSJ_06802
OG0007768	bflo_24479	APOSJ_44913
OG0007769	bflo_23531	APOSJ_27398, APOSJ_27399, APOSJ_27397
OG0007770	bflo_20500	APOSJ_39061, APOSJ_39060, APOSJ_39062
OG0007771	bflo_11433	APOSJ_51194, APOSJ_51196, APOSJ_51193, APOSJ_51195
OG0007772	bflo_22115	APOSJ_37333
OG0007773	bflo_03725, bflo_21510	APOSJ_24453
OG0007774	bflo_19564	APOSJ_57510
OG0007775	bflo_21066	APOSJ_37326, APOSJ_37327
OG0007776	bflo_06131	APOSJ_27131, APOSJ_27130
OG0007779	bflo_18703	APOSJ_32848, APOSJ_32847
OG0007780	bflo_17991	APOSJ_46436, APOSJ_25498
OG0007781	bflo_07603	APOSJ_64012
OG0007782	bflo_06893	APOSJ_44327
OG0007783	bflo_23885	APOSJ_01960
OG0007784	bflo_19072	APOSJ_50170, APOSJ_44397
OG0007785	bflo_11218	APOSJ_03223
OG0007786	bflo_16999	APOSJ_43351
OG0007788	bflo_03873	APOSJ_53245, APOSJ_08380, APOSJ_08382, APOSJ_08383, APOSJ_08384, APOSJ_08381
OG0007789	bflo_21102	APOSJ_56434, APOSJ_17665, APOSJ_30170, APOSJ_30640
OG0007790	bflo_11705	APOSJ_52637
OG0007792	bflo_20695	APOSJ_08193, APOSJ_08194, APOSJ_08196, APOSJ_38571, APOSJ_38568, APOSJ_38567, APOSJ_38569
OG0007794	bflo_20585	APOSJ_03256, APOSJ_20189
OG0007795	bflo_15425, bflo_14831	APOSJ_25504
OG0007796	bflo_02054	APOSJ_18441, APOSJ_18444
OG0007797	bflo_21105	APOSJ_03482, APOSJ_03481, APOSJ_21695, APOSJ_03480, APOSJ_03479
OG0007798	bflo_18226	APOSJ_09427
OG0007799	bflo_00372	APOSJ_37450, APOSJ_37451
OG0007800	bflo_14344	APOSJ_01767
OG0007801	bflo_23404	APOSJ_40019
OG0007802	bflo_23831	APOSJ_24023
OG0007803	bflo_06509	APOSJ_34976
OG0007804	bflo_06653	APOSJ_08716, APOSJ_08717
OG0007807	bflo_05294	APOSJ_55671, APOSJ_55669
OG0007808	bflo_11247	APOSJ_10538
OG0007809	bflo_03965	APOSJ_20603, APOSJ_00635, APOSJ_63074, APOSJ_00632
OG0007810	bflo_10987	APOSJ_01691, APOSJ_01692
OG0007811	bflo_24096	APOSJ_35843, APOSJ_60437
OG0007812	bflo_00281	APOSJ_30643, APOSJ_04931
OG0007813	bflo_21210	APOSJ_58423
OG0007814	bflo_06730	APOSJ_02112, APOSJ_02111
OG0007815	bflo_00749, bflo_00769, bflo_00543	APOSJ_61240, APOSJ_22247, APOSJ_43497
OG0007816	bflo_24433	APOSJ_56226
OG0007817	bflo_26806, bflo_01864	APOSJ_41599
OG0007818	bflo_15495	APOSJ_17730, APOSJ_17728, APOSJ_17727, APOSJ_17731, APOSJ_17729, APOSJ_17726
OG0007820	bflo_20895	APOSJ_18838, APOSJ_54142
OG0007823	bflo_01549	APOSJ_07308
OG0007824	bflo_21551	APOSJ_64507
OG0007826	bflo_20018	APOSJ_38026, APOSJ_38028
OG0007827	bflo_06413	APOSJ_12653, APOSJ_12650
OG0007828	bflo_07281	APOSJ_35876, APOSJ_35879
OG0007829	bflo_01959	APOSJ_63161
OG0007830	bflo_08474	APOSJ_59767
OG0007831	bflo_08904	APOSJ_17577
OG0007832	bflo_03510, bflo_19382	APOSJ_15492, APOSJ_34224, APOSJ_15494, APOSJ_34223
OG0007833	bflo_21063	APOSJ_39518
OG0007834	bflo_09024	APOSJ_28234, APOSJ_45688
OG0007835	bflo_25222	APOSJ_09388, APOSJ_20233, APOSJ_09387
OG0007836	bflo_00713	APOSJ_34639, APOSJ_64639, APOSJ_34638, APOSJ_34636
OG0007837	bflo_19677	APOSJ_56746, APOSJ_44354, APOSJ_11262
OG0007838	bflo_01372	APOSJ_28337, APOSJ_28338
OG0007840	bflo_06242	APOSJ_12720
OG0007841	bflo_07375	APOSJ_59348
OG0007843	bflo_14088	APOSJ_13560, APOSJ_13561
OG0007845	bflo_27016, bflo_11683, bflo_14689	APOSJ_63574
OG0007848	bflo_17671	APOSJ_16156, APOSJ_16157
OG0007849	bflo_11783	APOSJ_29591, APOSJ_29592, APOSJ_29595, APOSJ_29593, APOSJ_29596, APOSJ_29594
OG0007851	bflo_13474	APOSJ_38919, APOSJ_13168
OG0007858	bflo_09176	APOSJ_03039, APOSJ_18545, APOSJ_03037
OG0007859	bflo_19258	APOSJ_50668
OG0007862	bflo_02553	APOSJ_45739, APOSJ_54152
OG0007863	bflo_13618	APOSJ_42705
OG0007866	bflo_22935	APOSJ_64828, APOSJ_64826, APOSJ_61720, APOSJ_12173, APOSJ_12172, APOSJ_29769, APOSJ_64829, APOSJ_12171, APOSJ_55261
OG0007907	bflo_02235	APOSJ_56144, APOSJ_56145
OG0007908	bflo_20499	APOSJ_36599
OG0007911	bflo_22860	APOSJ_12257
OG0007912	bflo_27328, bflo_20385	APOSJ_33437
OG0007913	bflo_05599	APOSJ_46696
OG0007915	bflo_05663	APOSJ_08398, APOSJ_08397
OG0007916	bflo_17716	APOSJ_11892, APOSJ_36567, APOSJ_11891
OG0007917	bflo_15056	APOSJ_61606
OG0007918	bflo_15667	APOSJ_51266
OG0007920	bflo_06190	APOSJ_18923, APOSJ_54747
OG0007921	bflo_06108	APOSJ_03277
OG0007925	bflo_10568	APOSJ_26732
OG0007926	bflo_23868	APOSJ_21593, APOSJ_46197
OG0007927	bflo_11079	APOSJ_09185
OG0007928	bflo_11687, bflo_01921	APOSJ_09191, APOSJ_09190
OG0007929	bflo_13452	APOSJ_26298, APOSJ_26300, APOSJ_26299
OG0007930	bflo_12616	APOSJ_31731, APOSJ_51776
OG0007931	bflo_14695	APOSJ_31753
OG0007933	bflo_03110	APOSJ_49368
OG0007934	bflo_26432	APOSJ_18276, APOSJ_18274, APOSJ_18277
OG0007935	bflo_17663	APOSJ_40800
OG0007937	bflo_14531	APOSJ_00100, APOSJ_00103, APOSJ_00104, APOSJ_00101
OG0007938	bflo_12211	APOSJ_16511, APOSJ_16512, APOSJ_16510
OG0007939	bflo_11941	APOSJ_06573
OG0007940	bflo_18637	APOSJ_30493, APOSJ_30492, APOSJ_30494
OG0007941	bflo_04799	APOSJ_62222, APOSJ_41784
OG0007943	bflo_17585	APOSJ_57289
OG0007944	bflo_08272	APOSJ_10423
OG0007946	bflo_10287	APOSJ_56691
OG0007947	bflo_22634	APOSJ_16372
OG0007948	bflo_21118	APOSJ_39830, APOSJ_39829
OG0007949	bflo_01732	APOSJ_62338
OG0007951	bflo_13301	APOSJ_14441, APOSJ_14440
OG0007952	bflo_02620	APOSJ_38308, APOSJ_06069, APOSJ_38311
OG0007953	bflo_00434	APOSJ_12790, APOSJ_12789
OG0007954	bflo_17425	APOSJ_10113
OG0007955	bflo_10996	APOSJ_33148, APOSJ_33147, APOSJ_33145, APOSJ_33146
OG0007956	bflo_06064	APOSJ_29482
OG0007957	bflo_00714	APOSJ_64037, APOSJ_23115
OG0007958	bflo_06296	APOSJ_24354, APOSJ_24353
OG0007959	bflo_26327	APOSJ_25135
OG0007961	bflo_24731	APOSJ_05507
OG0007962	bflo_15039	APOSJ_39048
OG0007963	bflo_24596	APOSJ_00379, APOSJ_00378, APOSJ_00376, APOSJ_00377
OG0007964	bflo_01247, bflo_07079	APOSJ_22928, APOSJ_22927
OG0007965	bflo_23151	APOSJ_49631, APOSJ_49629, APOSJ_49628, APOSJ_49632
OG0007966	bflo_07594	APOSJ_58734
OG0007967	bflo_07105	APOSJ_45572, APOSJ_00043, APOSJ_20503, APOSJ_41543
OG0007968	bflo_06274	APOSJ_20718
OG0007969	bflo_25712	APOSJ_57633, APOSJ_57632
OG0007970	bflo_24089	APOSJ_40799, APOSJ_40798, APOSJ_40797
OG0007971	bflo_16346	APOSJ_63266
OG0007972	bflo_13428	APOSJ_60604
OG0007973	bflo_05021	APOSJ_14221, APOSJ_14220, APOSJ_54809, APOSJ_14219
OG0007974	bflo_24762	APOSJ_58356
OG0007975	bflo_24764	APOSJ_03609
OG0007976	bflo_23117	APOSJ_18713, APOSJ_18714
OG0007977	bflo_22929	APOSJ_00593
OG0007978	bflo_25199, bflo_05322	APOSJ_26866
OG0007979	bflo_14680	APOSJ_62465, APOSJ_62470
OG0007981	bflo_07631	APOSJ_48772, APOSJ_07776, APOSJ_07777
OG0007983	bflo_04850	APOSJ_17742, APOSJ_17744
OG0007984	bflo_21333, bflo_21994	APOSJ_62329
OG0007985	bflo_14993, bflo_27135	APOSJ_35488, APOSJ_35487, APOSJ_35489
OG0007986	bflo_06825	APOSJ_29320, APOSJ_16479, APOSJ_16483
OG0007987	bflo_21083	APOSJ_48844, APOSJ_28677, APOSJ_28678
OG0007988	bflo_12561	APOSJ_18859
OG0007991	bflo_12744	APOSJ_50763
OG0007993	bflo_06048	APOSJ_39787
OG0007994	bflo_07557	APOSJ_20956, APOSJ_20955, APOSJ_12344
OG0007996	bflo_20570	APOSJ_39750
OG0007997	bflo_20061	APOSJ_27656
OG0007999	bflo_18850	APOSJ_41134
OG0008000	bflo_01750	APOSJ_36649
OG0008001	bflo_07295	APOSJ_63524, APOSJ_63522
OG0008002	bflo_26652, bflo_02053	APOSJ_23489, APOSJ_23488
OG0008003	bflo_24744	APOSJ_25343
OG0008004	bflo_15702	APOSJ_03622
OG0008005	bflo_27065, bflo_13015	APOSJ_05835, APOSJ_05833, APOSJ_37036, APOSJ_05834
OG0008006	bflo_22376, bflo_22210	APOSJ_44794, APOSJ_52835
OG0008007	bflo_26231	APOSJ_47402, APOSJ_47403
OG0008008	bflo_23803	APOSJ_07170, APOSJ_07169
OG0008009	bflo_07134	APOSJ_23860, APOSJ_23859
OG0008011	bflo_12071	APOSJ_62787
OG0008012	bflo_19537	APOSJ_16849
OG0008013	bflo_18671	APOSJ_50777
OG0008014	bflo_22732	APOSJ_51534
OG0008016	bflo_06044	APOSJ_00663
OG0008017	bflo_11048	APOSJ_26077, APOSJ_33191
OG0008018	bflo_10614	APOSJ_53485, APOSJ_63539, APOSJ_53486, APOSJ_63536
OG0008019	bflo_24197	APOSJ_58761, APOSJ_34454, APOSJ_26544, APOSJ_58759
OG0008020	bflo_17017	APOSJ_62404
OG0008021	bflo_18650	APOSJ_29830
OG0008022	bflo_14440	APOSJ_13413
OG0008024	bflo_22502, bflo_22391	APOSJ_54996, APOSJ_54997, APOSJ_54998, APOSJ_55000, APOSJ_30814
OG0008026	bflo_05857	APOSJ_47677, APOSJ_47676
OG0008027	bflo_05641	APOSJ_42390, APOSJ_42391
OG0008028	bflo_01481	APOSJ_04704, APOSJ_04703
OG0008029	bflo_20622	APOSJ_13726, APOSJ_13725
OG0008030	bflo_20783	APOSJ_33665
OG0008031	bflo_15505	APOSJ_52849
OG0008032	bflo_05974	APOSJ_62654, APOSJ_18824
OG0008032	bflo_20815	APOSJ_13888, APOSJ_49308, APOSJ_49309
OG0008036	bflo_23597	APOSJ_24380, APOSJ_24381, APOSJ_22386
OG0008037	bflo_05998	APOSJ_38586
OG0008038	bflo_04254	APOSJ_48027
OG0008039	bflo_21143	APOSJ_25048
OG0008040	bflo_18362	APOSJ_35075
OG0008041	bflo_12110	APOSJ_31007, APOSJ_31006
OG0008042	bflo_06471	APOSJ_24268, APOSJ_24887
OG0008043	bflo_19743, bflo_15192	APOSJ_04398, APOSJ_27313, APOSJ_27315
OG0008044	bflo_12978	APOSJ_39018, APOSJ_39022, APOSJ_39021, APOSJ_39019, APOSJ_39020
OG0008046	bflo_12522	APOSJ_46901, APOSJ_46902, APOSJ_46900
OG0008047	bflo_03031	APOSJ_60798, APOSJ_60797, APOSJ_60795, APOSJ_60796
OG0008048	bflo_13158	APOSJ_46263, APOSJ_50492
OG0008049	bflo_20285	APOSJ_34603, APOSJ_34602
OG0008050	bflo_25880	APOSJ_43868
OG0008052	bflo_12650	APOSJ_12275, APOSJ_12274
OG0008053	bflo_10200	APOSJ_38972
OG0008054	bflo_19172	APOSJ_59724, APOSJ_59725
OG0008055	bflo_11673	APOSJ_12200
OG0008056	bflo_22457	APOSJ_12453
OG0008057	bflo_14159, bflo_26941	APOSJ_60111
OG0008058	bflo_06146	APOSJ_42646, APOSJ_42650, APOSJ_42648, APOSJ_02607
OG0008059	bflo_22099	APOSJ_42741, APOSJ_42740
OG0008061	bflo_06829	APOSJ_11372, APOSJ_11373, APOSJ_11374
OG0008062	bflo_01328	APOSJ_63925, APOSJ_15341
OG0008065	bflo_09932	APOSJ_64793, APOSJ_64792
OG0008066	bflo_03563	APOSJ_58450, APOSJ_58445, APOSJ_58446
OG0008067	bflo_06241	APOSJ_30363
OG0008068	bflo_14995	APOSJ_64324
OG0008069	bflo_25318	APOSJ_22755, APOSJ_22757
OG0008070	bflo_22630	APOSJ_49326, APOSJ_49325
OG0008071	bflo_20776	APOSJ_56025
OG0008073	bflo_15996	APOSJ_08083, APOSJ_08084, APOSJ_08085
OG0008074	bflo_20249	APOSJ_28168, APOSJ_56384, APOSJ_28169, APOSJ_28167
OG0008075	bflo_14400	APOSJ_48856, APOSJ_48859
OG0008076	bflo_19297, bflo_14887	APOSJ_54094
OG0008077	bflo_14852	APOSJ_37998, APOSJ_37999
OG0008078	bflo_21633	APOSJ_60439, APOSJ_49364
OG0008079	bflo_24655	APOSJ_32217
OG0008081	bflo_13733	APOSJ_55476
OG0008082	bflo_04484	APOSJ_08262, APOSJ_08263
OG0008083	bflo_19745	APOSJ_51312
OG0008084	bflo_05884	APOSJ_37515, APOSJ_56247, APOSJ_10648, APOSJ_37510, APOSJ_13535, APOSJ_10642
OG0008086	bflo_04886	APOSJ_08305, APOSJ_08306
OG0008087	bflo_00892	APOSJ_09625
OG0008088	bflo_17624	APOSJ_33896
OG0008089	bflo_11402	APOSJ_59941
OG0008091	bflo_20178	APOSJ_32247
OG0008092	bflo_10744	APOSJ_18575, APOSJ_16461, APOSJ_16459, APOSJ_16460
OG0008094	bflo_11003	APOSJ_05625
OG0008098	bflo_16350	APOSJ_48607
OG0008099	bflo_25711	APOSJ_53887, APOSJ_53886, APOSJ_00264, APOSJ_53885
OG0008100	bflo_06252	APOSJ_07191
OG0008102	bflo_16606	APOSJ_41826, APOSJ_41824, APOSJ_41828, APOSJ_41825, APOSJ_41823, APOSJ_41827
OG0008103	bflo_23153	APOSJ_62425
OG0008104	bflo_07082	APOSJ_62016
OG0008105	bflo_24175	APOSJ_38249, APOSJ_39455
OG0008107	bflo_02513	APOSJ_25957, APOSJ_20808, APOSJ_20809
OG0008108	bflo_12718	APOSJ_46545
OG0008109	bflo_20239	APOSJ_26570
OG0008110	bflo_09748	APOSJ_35676, APOSJ_53484
OG0008111	bflo_06012	APOSJ_16263, APOSJ_16185, APOSJ_16187
OG0008112	bflo_19831	APOSJ_60675, APOSJ_55246
OG0008113	bflo_08464	APOSJ_19781
OG0008116	bflo_23115	APOSJ_58851, APOSJ_45149
OG0008117	bflo_16568	APOSJ_15616
OG0008119	bflo_20529	APOSJ_03433
OG0008120	bflo_17432	APOSJ_22244, APOSJ_22243, APOSJ_22242
OG0008122	bflo_22916	APOSJ_62606, APOSJ_47901, APOSJ_62607
OG0008125	bflo_11403	APOSJ_54076, APOSJ_54074, APOSJ_54075
OG0008126	bflo_02173	APOSJ_47109, APOSJ_47111
OG0008127	bflo_14260	APOSJ_62727
OG0008139	bflo_25233	APOSJ_16432, APOSJ_38342
OG0008143	bflo_14244	APOSJ_46262
OG0008194	bflo_14434	APOSJ_09528, APOSJ_09527
OG0008196	bflo_06636	APOSJ_10141
OG0008198	bflo_25133	APOSJ_42526, APOSJ_09036
OG0008199	bflo_14179	APOSJ_19183
OG0008201	bflo_11543	APOSJ_45578
OG0008202	bflo_17727	APOSJ_17669
OG0008204	bflo_13453	APOSJ_31314, APOSJ_31315
OG0008205	bflo_15599	APOSJ_61503
OG0008206	bflo_11270	APOSJ_09377
OG0008208	bflo_12074	APOSJ_60973, APOSJ_60974
OG0008209	bflo_21208, bflo_22352	APOSJ_48745
OG0008211	bflo_05922	APOSJ_63395
OG0008212	bflo_00959, bflo_00737, bflo_26501	APOSJ_21656
OG0008213	bflo_17603	APOSJ_22492
OG0008214	bflo_24619	APOSJ_26321
OG0008215	bflo_14211	APOSJ_42809, APOSJ_42812, APOSJ_42811, APOSJ_42810
OG0008216	bflo_24967	APOSJ_20468, APOSJ_65242
OG0008217	bflo_23434	APOSJ_02132, APOSJ_42758
OG0008218	bflo_23816	APOSJ_44699, APOSJ_56369
OG0008219	bflo_23179	APOSJ_02829, APOSJ_02827
OG0008220	bflo_14162	APOSJ_42156
OG0008222	bflo_10172	APOSJ_46748, APOSJ_46749
OG0008223	bflo_15105	APOSJ_45810, APOSJ_17679
OG0008224	bflo_13074	APOSJ_32642, APOSJ_39790
OG0008227	bflo_05785	APOSJ_08223
OG0008228	bflo_12176	APOSJ_55579, APOSJ_19040
OG0008229	bflo_16534	APOSJ_31626, APOSJ_05104, APOSJ_05105, APOSJ_05102, APOSJ_05103, APOSJ_05107
OG0008230	bflo_13174	APOSJ_54532
OG0008231	bflo_10768	APOSJ_18852
OG0008232	bflo_15698, bflo_05139	APOSJ_44947
OG0008234	bflo_23788	APOSJ_35029
OG0008235	bflo_24467	APOSJ_01187, APOSJ_01186, APOSJ_01185
OG0008236	bflo_19397	APOSJ_52995
OG0008237	bflo_07399	APOSJ_48308, APOSJ_48309, APOSJ_56235, APOSJ_56236
OG0008238	bflo_25853	APOSJ_34517
OG0008239	bflo_07315	APOSJ_59066
OG0008240	bflo_19120	APOSJ_42384, APOSJ_61671
OG0008242	bflo_14837	APOSJ_64559
OG0008243	bflo_17256	APOSJ_40154, APOSJ_55322, APOSJ_40153
OG0008244	bflo_23863	APOSJ_07823
OG0008245	bflo_20079	APOSJ_08586, APOSJ_08587
OG0008246	bflo_02073	APOSJ_47543
OG0008247	bflo_18470	APOSJ_15285, APOSJ_15284
OG0008249	bflo_25552	APOSJ_36755
OG0008250	bflo_03608	APOSJ_06788, APOSJ_52714, APOSJ_52707, APOSJ_17508
OG0008251	bflo_08485	APOSJ_47958, APOSJ_46428
OG0008252	bflo_05554	APOSJ_45467, APOSJ_27157
OG0008253	bflo_10098	APOSJ_01266, APOSJ_01265, APOSJ_52330, APOSJ_26064, APOSJ_01267
OG0008254	bflo_25097	APOSJ_62688
OG0008255	bflo_18633	APOSJ_05468
OG0008257	bflo_21434	APOSJ_51756
OG0008258	bflo_05172	APOSJ_01588
OG0008259	bflo_00970	APOSJ_29572
OG0008260	bflo_13511	APOSJ_64847, APOSJ_03876, APOSJ_03877
OG0008261	bflo_14794	APOSJ_25486, APOSJ_25487
OG0008262	bflo_15826	APOSJ_51443, APOSJ_03085
OG0008263	bflo_16405	APOSJ_61761, APOSJ_61764
OG0008264	bflo_05614	APOSJ_18110
OG0008265	bflo_11391	APOSJ_51433, APOSJ_07805, APOSJ_07804
OG0008266	bflo_13946	APOSJ_37134, APOSJ_37133
OG0008268	bflo_06894	APOSJ_10961, APOSJ_10959, APOSJ_10960
OG0008269	bflo_15790	APOSJ_56084, APOSJ_52201
OG0008270	bflo_13335	APOSJ_32693
OG0008271	bflo_14838	APOSJ_04137
OG0008272	bflo_05825	APOSJ_13484, APOSJ_13483
OG0008273	bflo_19759	APOSJ_51333, APOSJ_51334
OG0008274	bflo_10934	APOSJ_28176, APOSJ_45214, APOSJ_28177
OG0008275	bflo_18433	APOSJ_49649
OG0008277	bflo_03455	APOSJ_23521
OG0008279	bflo_24725	APOSJ_48103, APOSJ_07637, APOSJ_07635, APOSJ_07636, APOSJ_58275, APOSJ_07638
OG0008280	bflo_21982	APOSJ_10363
OG0008281	bflo_19968	APOSJ_09942
OG0008282	bflo_26284	APOSJ_27969, APOSJ_04483
OG0008283	bflo_20787	APOSJ_34648
OG0008286	bflo_13178	APOSJ_47360, APOSJ_47361, APOSJ_47359
OG0008288	bflo_24277	APOSJ_25113, APOSJ_25115, APOSJ_25114
OG0008289	bflo_06353	APOSJ_64354
OG0008290	bflo_03393	APOSJ_56711
OG0008291	bflo_23157	APOSJ_47779, APOSJ_47782, APOSJ_47784, APOSJ_47781, APOSJ_47783, APOSJ_47780
OG0008292	bflo_05696	APOSJ_57321, APOSJ_30094
OG0008294	bflo_09498	APOSJ_49212, APOSJ_08225, APOSJ_49213
OG0008295	bflo_12425	APOSJ_01035
OG0008298	bflo_24555	APOSJ_58835, APOSJ_13781, APOSJ_13780, APOSJ_13782
OG0008299	bflo_00726	APOSJ_25408
OG0008300	bflo_07056	APOSJ_53660
OG0008301	bflo_08740	APOSJ_08995, APOSJ_08996
OG0008303	bflo_09184	APOSJ_36483
OG0008305	bflo_02959	APOSJ_42951
OG0008306	bflo_00722	APOSJ_26030, APOSJ_07376
OG0008308	bflo_12490	APOSJ_54314, APOSJ_54313
OG0008309	bflo_03373	APOSJ_29528
OG0008311	bflo_24993	APOSJ_16989, APOSJ_29702, APOSJ_16987, APOSJ_29697, APOSJ_16988, APOSJ_29701, APOSJ_29694, APOSJ_29700, APOSJ_54885
OG0008312	bflo_23264	APOSJ_49078, APOSJ_49079
OG0008314	bflo_18751	APOSJ_63894, APOSJ_63895
OG0008315	bflo_20989	APOSJ_41386, APOSJ_41389
OG0008316	bflo_19108	APOSJ_36561
OG0008317	bflo_15554	APOSJ_59216
OG0008318	bflo_15631	APOSJ_11925
OG0008319	bflo_25081	APOSJ_45233, APOSJ_45234
OG0008321	bflo_24490	APOSJ_21811
OG0008322	bflo_04735	APOSJ_06071, APOSJ_06072
OG0008324	bflo_20274	APOSJ_09167, APOSJ_02405
OG0008327	bflo_21013	APOSJ_64229, APOSJ_09952
