Orthogroup	BRAFL	NEMVE
OG0007527	bflo_12687	NEMVE24239
OG0007528	bflo_15800	NEMVE16685, NEMVE16684
OG0007530	bflo_18968, bflo_26833, bflo_09005	NEMVE07437, NEMVE00246, NEMVE11358, NEMVE20662, NEMVE00250, NEMVE11216, NEMVE10538, NEMVE11259, NEMVE10425, NEMVE00248, NEMVE09104, NEMVE10631, NEMVE11327, NEMVE13033, NEMVE17406, NEMVE10473, NEMVE10475, NEMVE10478, NEMVE11844, NEMVE02568
OG0007531	bflo_06234	NEMVE14641
OG0007533	bflo_05908	NEMVE25147
OG0007539	bflo_03346	NEMVE11229, NEMVE10534
OG0007543	bflo_22019, bflo_04485, bflo_16718	NEMVE06335
OG0007546	bflo_23694	NEMVE04938
OG0007582	bflo_06722	NEMVE25110
OG0007583	bflo_10280, bflo_09617	NEMVE05002
OG0007587	bflo_05425	NEMVE05439
OG0007588	bflo_08932	NEMVE14974
OG0007589	bflo_15014	NEMVE00133, NEMVE16108
OG0007591	bflo_06991	NEMVE14305
OG0007592	bflo_02567	NEMVE25777
OG0007593	bflo_18115	NEMVE08761
OG0007594	bflo_06134	NEMVE13798, NEMVE12256
OG0007595	bflo_08716	NEMVE13188
OG0007597	bflo_20205	NEMVE02017
OG0007598	bflo_14630	NEMVE05579
OG0007598	bflo_14696	NEMVE13275, NEMVE15766
OG0007600	bflo_22319, bflo_22546	NEMVE25474
OG0007601	bflo_22835	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	bflo_25731	NEMVE08220
OG0007603	bflo_13403	NEMVE25916
OG0007604	bflo_13109	NEMVE15922
OG0007605	bflo_14084	NEMVE22713
OG0007606	bflo_09037	NEMVE07882
OG0007607	bflo_24972	NEMVE14803
OG0007608	bflo_00905, bflo_01074	NEMVE25259
OG0007609	bflo_21985	NEMVE14141
OG0007610	bflo_12438	NEMVE13618
OG0007612	bflo_03626	NEMVE13493
OG0007613	bflo_05631	NEMVE25112
OG0007614	bflo_13306	NEMVE25043
OG0007615	bflo_11806	NEMVE13394
OG0007616	bflo_05802	NEMVE22755
OG0007618	bflo_17677	NEMVE05717
OG0007619	bflo_24408	NEMVE22719
OG0007621	bflo_25877	NEMVE15854
OG0007622	bflo_12432, bflo_11562	NEMVE14178
OG0007623	bflo_09081	NEMVE25451
OG0007624	bflo_03915	NEMVE01610
OG0007625	bflo_17208	NEMVE20190, NEMVE03404
OG0007628	bflo_14113	NEMVE07362
OG0007629	bflo_04302	NEMVE03312, NEMVE13373
OG0007631	bflo_18020	NEMVE06747
OG0007632	bflo_12731	NEMVE14960
OG0007633	bflo_00693	NEMVE04946
OG0007634	bflo_07145	NEMVE23401
OG0007637	bflo_09449	NEMVE16744, NEMVE06908
OG0007638	bflo_17731	NEMVE25858
OG0007639	bflo_07577	NEMVE06099
OG0007643	bflo_02155	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	bflo_20312	NEMVE06297
OG0007646	bflo_08412	NEMVE11980, NEMVE25514
OG0007647	bflo_19093	NEMVE17951
OG0007648	bflo_17312	NEMVE07012
OG0007649	bflo_10016	NEMVE22367
OG0007650	bflo_03304	NEMVE08861
OG0007651	bflo_21344	NEMVE06271
OG0007652	bflo_16698	NEMVE24675
OG0007653	bflo_06136	NEMVE20290
OG0007654	bflo_26579, bflo_00334	NEMVE25572
OG0007656	bflo_11407	NEMVE00479, NEMVE05622
OG0007657	bflo_03371	NEMVE09719
OG0007658	bflo_17413	NEMVE17719
OG0007659	bflo_00447	NEMVE15005
OG0007660	bflo_16535	NEMVE06829
OG0007661	bflo_24538	NEMVE23648
OG0007661	bflo_08201, bflo_19308	NEMVE25165
OG0007663	bflo_17347	NEMVE03506
OG0007664	bflo_10773	NEMVE08366, NEMVE09875
OG0007666	bflo_23297	NEMVE06300
OG0007667	bflo_12556	NEMVE21308
OG0007669	bflo_11142	NEMVE09329
OG0007670	bflo_05622	NEMVE00374, NEMVE13235
OG0007672	bflo_17487	NEMVE10871, NEMVE01018
OG0007674	bflo_23563	NEMVE09137
OG0007675	bflo_06363	NEMVE14230
OG0007676	bflo_08407	NEMVE09075
OG0007679	bflo_10208	NEMVE14614
OG0007680	bflo_17990, bflo_00308	NEMVE09957
OG0007681	bflo_03450	NEMVE11266, NEMVE04177
OG0007683	bflo_09373	NEMVE05155, NEMVE09112
OG0007684	bflo_07569, bflo_08134	NEMVE07913
OG0007685	bflo_18881	NEMVE22475
OG0007687	bflo_22973	NEMVE15064
OG0007688	bflo_18763	NEMVE23866
OG0007689	bflo_20780	NEMVE15533, NEMVE25163
OG0007690	bflo_18798	NEMVE09407
OG0007691	bflo_20819	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	bflo_23407	NEMVE24948
OG0007694	bflo_13350	NEMVE14461
OG0007695	bflo_01847	NEMVE15957
OG0007696	bflo_11039	NEMVE13808
OG0007697	bflo_21039, bflo_21034	NEMVE22701
OG0007698	bflo_25937	NEMVE19391
OG0007700	bflo_20560	NEMVE06383, NEMVE20983
OG0007701	bflo_20311	NEMVE23722
OG0007703	bflo_08727	NEMVE22465
OG0007704	bflo_02614	NEMVE13360
OG0007705	bflo_08400	NEMVE23373
OG0007707	bflo_10464	NEMVE17260, NEMVE19486, NEMVE17005
OG0007708	bflo_19064	NEMVE14576
OG0007709	bflo_07606	NEMVE14284
OG0007711	bflo_07586	NEMVE16976
OG0007712	bflo_10106	NEMVE16922
OG0007713	bflo_18812	NEMVE10952
OG0007714	bflo_15303	NEMVE04698
OG0007715	bflo_20286	NEMVE14423
OG0007716	bflo_11425	NEMVE24083
OG0007717	bflo_04203	NEMVE14630
OG0007718	bflo_18866	NEMVE14642
OG0007721	bflo_08960	NEMVE16202
OG0007722	bflo_23699	NEMVE24674
OG0007724	bflo_05312, bflo_16516, bflo_01307, bflo_01302, bflo_01722	NEMVE08494
OG0007725	bflo_15815	NEMVE08931
OG0007727	bflo_19233	NEMVE22125
OG0007728	bflo_05034	NEMVE19501
OG0007729	bflo_12977	NEMVE05917
OG0007730	bflo_12607, bflo_12998	NEMVE22534
OG0007731	bflo_10808, bflo_09905	NEMVE09241
OG0007733	bflo_11525	NEMVE13390
OG0007734	bflo_25678	NEMVE01827
OG0007735	bflo_03867, bflo_03872	NEMVE13740
OG0007737	bflo_22392	NEMVE19984
OG0007739	bflo_18458	NEMVE13651
OG0007740	bflo_04368	NEMVE07649
OG0007741	bflo_11053	NEMVE02338
OG0007743	bflo_02840	NEMVE22363
OG0007744	bflo_26182	NEMVE15801
OG0007745	bflo_12671	NEMVE23484
OG0007746	bflo_06579	NEMVE15823
OG0007747	bflo_26277	NEMVE23082
OG0007748	bflo_21605	NEMVE23336
OG0007749	bflo_05007	NEMVE14299, NEMVE12664
OG0007750	bflo_25715	NEMVE16263
OG0007751	bflo_10650, bflo_08743	NEMVE21679
OG0007752	bflo_21959	NEMVE25084
OG0007753	bflo_22394	NEMVE09762
OG0007754	bflo_26220	NEMVE04608
OG0007756	bflo_16250	NEMVE21203
OG0007757	bflo_27501, bflo_25642	NEMVE22374
OG0007758	bflo_10877	NEMVE24832
OG0007759	bflo_16310	NEMVE23846
OG0007760	bflo_13020	NEMVE16471
OG0007761	bflo_24923	NEMVE10403
OG0007763	bflo_25707	NEMVE01958, NEMVE20035
OG0007764	bflo_06850	NEMVE06037
OG0007765	bflo_13995	NEMVE19483
OG0007766	bflo_23712	NEMVE05141
OG0007767	bflo_24566	NEMVE13662
OG0007768	bflo_24479	NEMVE21905
OG0007769	bflo_23531	NEMVE08042
OG0007770	bflo_20500	NEMVE05408, NEMVE20937
OG0007771	bflo_11433	NEMVE13470
OG0007772	bflo_22115	NEMVE06176
OG0007773	bflo_03725, bflo_21510	NEMVE07114
OG0007774	bflo_19564	NEMVE08940
OG0007775	bflo_21066	NEMVE06546
OG0007776	bflo_06131	NEMVE20241
OG0007778	bflo_13110, bflo_13186, bflo_13187	NEMVE24975
OG0007779	bflo_18703	NEMVE10345
OG0007781	bflo_07603	NEMVE14598, NEMVE11915
OG0007782	bflo_06893	NEMVE13738
OG0007783	bflo_23885	NEMVE23094
OG0007784	bflo_19072	NEMVE21852
OG0007785	bflo_11218	NEMVE23583
OG0007786	bflo_16999	NEMVE10346
OG0007787	bflo_12215	NEMVE04711, NEMVE04653
OG0007789	bflo_21102	NEMVE22184
OG0007790	bflo_11705	NEMVE13911
OG0007791	bflo_23951	NEMVE22262
OG0007793	bflo_25655	NEMVE01965
OG0007794	bflo_20585	NEMVE13881
OG0007795	bflo_15425, bflo_14831	NEMVE16217
OG0007796	bflo_02054	NEMVE16045
OG0007798	bflo_18226	NEMVE07652
OG0007800	bflo_14344	NEMVE02246
OG0007801	bflo_23404	NEMVE24803
OG0007802	bflo_23831	NEMVE05110
OG0007803	bflo_06509	NEMVE14259
OG0007804	bflo_06653	NEMVE13958
OG0007807	bflo_05294	NEMVE23161
OG0007809	bflo_03965	NEMVE19397
OG0007810	bflo_10987	NEMVE25323
OG0007811	bflo_24096	NEMVE22619
OG0007812	bflo_00281	NEMVE05957
OG0007813	bflo_21210	NEMVE22957
OG0007814	bflo_06730	NEMVE10610
OG0007816	bflo_24433	NEMVE14681
OG0007820	bflo_20895	NEMVE10824
OG0007823	bflo_01549	NEMVE14069
OG0007826	bflo_20018	NEMVE22606
OG0007827	bflo_06413	NEMVE15793
OG0007829	bflo_01959	NEMVE14463
OG0007830	bflo_08474	NEMVE22401
OG0007831	bflo_08904	NEMVE13120
OG0007832	bflo_03510, bflo_19382	NEMVE22265
OG0007833	bflo_21063	NEMVE23699
OG0007834	bflo_09024	NEMVE22860
OG0007835	bflo_25222	NEMVE05299
OG0007836	bflo_00713	NEMVE09417
OG0007837	bflo_19677	NEMVE17939
OG0007838	bflo_01372	NEMVE16374
OG0007840	bflo_06242	NEMVE14835
OG0007841	bflo_07375	NEMVE14118
OG0007842	bflo_04890	NEMVE04751
OG0007843	bflo_14088	NEMVE09373
OG0007845	bflo_27016, bflo_11683, bflo_14689	NEMVE23748
OG0007847	bflo_00441	NEMVE07339
OG0007848	bflo_17671	NEMVE22567
OG0007851	bflo_13474	NEMVE13904
OG0007854	bflo_18378	NEMVE10266
OG0007858	bflo_09176	NEMVE23921
OG0007859	bflo_19258	NEMVE22571, NEMVE20885
OG0007860	bflo_10535, bflo_10715	NEMVE06761
OG0007908	bflo_20499	NEMVE13340
OG0007911	bflo_22860	NEMVE07983
OG0007912	bflo_27328, bflo_20385	NEMVE15679, NEMVE24495, NEMVE17470
OG0007913	bflo_05599	NEMVE18005
OG0007915	bflo_05663	NEMVE19232, NEMVE06531
OG0007916	bflo_17716	NEMVE13298
OG0007917	bflo_15056	NEMVE24424
OG0007918	bflo_15667	NEMVE25851
OG0007920	bflo_06190	NEMVE23461, NEMVE23462
OG0007921	bflo_06108	NEMVE08958
OG0007922	bflo_10350	NEMVE16510
OG0007926	bflo_23868	NEMVE22555
OG0007927	bflo_11079	NEMVE13085
OG0007930	bflo_16413, bflo_12616	NEMVE22670
OG0007931	bflo_14695	NEMVE02001
OG0007932	bflo_13897	NEMVE20940, NEMVE23396
OG0007933	bflo_03110	NEMVE11999
OG0007934	bflo_26432	NEMVE25429
OG0007936	bflo_01563	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	bflo_14531	NEMVE25331
OG0007938	bflo_12211	NEMVE24777
OG0007940	bflo_18637	NEMVE24639
OG0007941	bflo_04799	NEMVE23201
OG0007943	bflo_17585	NEMVE13601
OG0007944	bflo_08272	NEMVE25215
OG0007945	bflo_16266	NEMVE23257
OG0007946	bflo_10287	NEMVE25132
OG0007947	bflo_22634	NEMVE09699
OG0007948	bflo_21118	NEMVE08238
OG0007951	bflo_13301	NEMVE14182
OG0007952	bflo_02620	NEMVE14869
OG0007953	bflo_00434	NEMVE08477
OG0007954	bflo_17425	NEMVE19250
OG0007955	bflo_10996	NEMVE07888
OG0007956	bflo_06064	NEMVE25554
OG0007957	bflo_00714	NEMVE15377
OG0007958	bflo_06296	NEMVE21992
OG0007959	bflo_26327	NEMVE06212
OG0007960	bflo_03412	NEMVE24065, NEMVE16826
OG0007961	bflo_24731	NEMVE22779
OG0007962	bflo_15039	NEMVE18122
OG0007963	bflo_24596	NEMVE13861
OG0007964	bflo_01247, bflo_07079	NEMVE08711, NEMVE11799
OG0007965	bflo_23151	NEMVE20506
OG0007966	bflo_07594	NEMVE07836
OG0007968	bflo_06274	NEMVE01617
OG0007969	bflo_25712	NEMVE09301, NEMVE23413
OG0007970	bflo_24089	NEMVE06256
OG0007971	bflo_16346	NEMVE07956
OG0007972	bflo_13428	NEMVE13341
OG0007973	bflo_05021	NEMVE08897
OG0007974	bflo_24762	NEMVE14826
OG0007975	bflo_24764	NEMVE21874
OG0007977	bflo_22929	NEMVE06275
OG0007978	bflo_25199, bflo_05322	NEMVE07101
OG0007979	bflo_14680	NEMVE21700
OG0007981	bflo_07631	NEMVE09517
OG0007982	bflo_02109	NEMVE21094, NEMVE08716
OG0007983	bflo_04850	NEMVE14172
OG0007984	bflo_21333, bflo_21994	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	bflo_14993, bflo_27135	NEMVE24004
OG0007987	bflo_21083	NEMVE13955
OG0007988	bflo_12561	NEMVE13338
OG0007991	bflo_12744	NEMVE22986
OG0007993	bflo_06048	NEMVE08910
OG0007994	bflo_07557	NEMVE03520
OG0007995	bflo_21217, bflo_08775, bflo_13624	NEMVE17198, NEMVE19132
OG0007996	bflo_20570	NEMVE13646
OG0007997	bflo_20061	NEMVE19513
OG0007998	bflo_02590	NEMVE13103
OG0007999	bflo_18850	NEMVE06729
OG0008000	bflo_01750	NEMVE09345, NEMVE20611
OG0008001	bflo_07295	NEMVE25418
OG0008002	bflo_26652, bflo_02053	NEMVE25367
OG0008003	bflo_24744	NEMVE22529
OG0008004	bflo_15702	NEMVE20153, NEMVE13316, NEMVE21249
OG0008005	bflo_27065, bflo_13015	NEMVE25176
OG0008006	bflo_22376, bflo_22210	NEMVE23911
OG0008007	bflo_26231	NEMVE25115
OG0008008	bflo_23803	NEMVE06561
OG0008009	bflo_07134	NEMVE24576
OG0008011	bflo_12071	NEMVE18294
OG0008012	bflo_19537	NEMVE24882
OG0008013	bflo_18671	NEMVE04911
OG0008016	bflo_06044	NEMVE08957
OG0008017	bflo_11048	NEMVE18181
OG0008019	bflo_24197	NEMVE25415
OG0008020	bflo_17017	NEMVE13173
OG0008021	bflo_18650	NEMVE22596
OG0008022	bflo_14440	NEMVE07871
OG0008023	bflo_24601	NEMVE07050
OG0008025	bflo_23461	NEMVE23311
OG0008026	bflo_05857	NEMVE25695
OG0008027	bflo_05641	NEMVE01124
OG0008028	bflo_01481	NEMVE08557
OG0008029	bflo_20622	NEMVE24281
OG0008030	bflo_20783	NEMVE17479
OG0008031	bflo_15505	NEMVE09401
OG0008033	bflo_09244	NEMVE09724
OG0008034	bflo_04791, bflo_12245, bflo_14879, bflo_02642	NEMVE17277
OG0008036	bflo_23597	NEMVE06791
OG0008037	bflo_05998	NEMVE25946
OG0008038	bflo_04254	NEMVE05260
OG0008039	bflo_21143	NEMVE01393
OG0008040	bflo_18362	NEMVE13650
OG0008041	bflo_12110	NEMVE18872
OG0008042	bflo_06471	NEMVE13490
OG0008043	bflo_19743, bflo_15192	NEMVE24564
OG0008044	bflo_12978	NEMVE16270
OG0008046	bflo_12522	NEMVE15065
OG0008047	bflo_03031	NEMVE14161
OG0008048	bflo_13158	NEMVE12973, NEMVE13931
OG0008049	bflo_20285	NEMVE01869
OG0008050	bflo_25880	NEMVE17669
OG0008052	bflo_12650	NEMVE22576
OG0008053	bflo_10200	NEMVE06850
OG0008054	bflo_19172	NEMVE22146
OG0008055	bflo_11673	NEMVE09826, NEMVE20692
OG0008056	bflo_22457	NEMVE22900
OG0008057	bflo_14159, bflo_26941, bflo_19197	NEMVE13357
OG0008058	bflo_06146	NEMVE24600
OG0008059	bflo_22099	NEMVE00213, NEMVE07562
OG0008061	bflo_06829	NEMVE01400
OG0008062	bflo_01328	NEMVE10166
OG0008065	bflo_09932	NEMVE04900, NEMVE13327
OG0008068	bflo_14995	NEMVE07690, NEMVE14715
OG0008069	bflo_25318	NEMVE14728
OG0008070	bflo_22630	NEMVE13074
OG0008071	bflo_20776	NEMVE15806
OG0008073	bflo_15996	NEMVE13515
OG0008074	bflo_20249	NEMVE18779
OG0008075	bflo_14400	NEMVE14443
OG0008077	bflo_14852	NEMVE10448
OG0008079	bflo_24655	NEMVE10412
OG0008081	bflo_13733	NEMVE17317
OG0008082	bflo_04484	NEMVE14186
OG0008083	bflo_19745	NEMVE23989
OG0008084	bflo_05884	NEMVE23003
OG0008085	bflo_14047	NEMVE22309
OG0008088	bflo_17624	NEMVE09143
OG0008090	bflo_04469	NEMVE07296
OG0008091	bflo_20178	NEMVE24934
OG0008094	bflo_11003	NEMVE05228
OG0008098	bflo_16350	NEMVE13839
OG0008099	bflo_25711	NEMVE17671
OG0008100	bflo_06252	NEMVE09715
OG0008102	bflo_16606	NEMVE05914
OG0008103	bflo_23153	NEMVE05057
OG0008104	bflo_07082	NEMVE04771
OG0008105	bflo_24175	NEMVE21942
OG0008106	bflo_12352	NEMVE09754, NEMVE19826
OG0008107	bflo_02513	NEMVE04951
OG0008108	bflo_12718	NEMVE07420
OG0008109	bflo_20239	NEMVE24545
OG0008110	bflo_09748	NEMVE05743
OG0008111	bflo_06012	NEMVE07727
OG0008112	bflo_19831	NEMVE09048
OG0008113	bflo_08464	NEMVE10318
OG0008117	bflo_16568	NEMVE18767
OG0008119	bflo_20529	NEMVE13736
OG0008120	bflo_17432	NEMVE22599
OG0008124	bflo_21059	NEMVE02297
OG0008126	bflo_02173	NEMVE22642
OG0008127	bflo_14260	NEMVE22668
OG0008136	bflo_13975	NEMVE22687
OG0008138	bflo_07905	NEMVE03920, NEMVE07163, NEMVE02909
OG0008143	bflo_14244	NEMVE12162
OG0008156	bflo_22234, bflo_09568	NEMVE06523, NEMVE16455
OG0008161	bflo_10454	NEMVE11441, NEMVE03474, NEMVE25737
OG0008194	bflo_14434	NEMVE19530
OG0008196	bflo_06636	NEMVE25681
OG0008199	bflo_14179	NEMVE13276, NEMVE00110
OG0008201	bflo_11543	NEMVE14732
OG0008202	bflo_17727	NEMVE22079
OG0008205	bflo_15599	NEMVE06832
OG0008206	bflo_11270	NEMVE22519, NEMVE12130
OG0008208	bflo_12074	NEMVE15800
OG0008209	bflo_21208, bflo_22352	NEMVE24399
OG0008211	bflo_05922	NEMVE24869
OG0008212	bflo_00959, bflo_00737, bflo_26501	NEMVE24884
OG0008213	bflo_17603	NEMVE06358, NEMVE12480
OG0008214	bflo_24619	NEMVE17191
OG0008215	bflo_14211	NEMVE05583
OG0008216	bflo_24967	NEMVE01716
OG0008217	bflo_23434	NEMVE05131
OG0008219	bflo_23179	NEMVE07971
OG0008220	bflo_14162	NEMVE14539
OG0008221	bflo_13375	NEMVE15711
OG0008223	bflo_15105	NEMVE21473, NEMVE14007
OG0008225	bflo_14433	NEMVE21899, NEMVE20595
OG0008227	bflo_05785	NEMVE16143
OG0008228	bflo_12176	NEMVE08177
OG0008229	bflo_16534	NEMVE25333
OG0008230	bflo_13174	NEMVE18242
OG0008231	bflo_10768	NEMVE15184
OG0008232	bflo_15698, bflo_05139	NEMVE14148
OG0008233	bflo_16438, bflo_12677, bflo_02026, bflo_12676	NEMVE25594
OG0008234	bflo_23788	NEMVE07566
OG0008235	bflo_24467	NEMVE14636
OG0008236	bflo_19397	NEMVE07107, NEMVE20294
OG0008237	bflo_07399	NEMVE24150
OG0008238	bflo_25853	NEMVE23486
OG0008240	bflo_19120	NEMVE14050
OG0008241	bflo_18846	NEMVE21828
OG0008244	bflo_23863	NEMVE19525
OG0008245	bflo_20079	NEMVE06377
OG0008246	bflo_02073	NEMVE13099
OG0008249	bflo_25552	NEMVE25364
OG0008250	bflo_03608	NEMVE25890
OG0008251	bflo_08485	NEMVE25689
OG0008253	bflo_10098	NEMVE08540
OG0008254	bflo_25097	NEMVE25670
OG0008255	bflo_18633	NEMVE14574
OG0008256	bflo_10539	NEMVE22958
OG0008257	bflo_21434	NEMVE24826
OG0008258	bflo_05172	NEMVE25567
OG0008259	bflo_00970	NEMVE16553
OG0008260	bflo_13511	NEMVE00888
OG0008262	bflo_15826	NEMVE01887
OG0008263	bflo_16405	NEMVE07916
OG0008264	bflo_05614	NEMVE07155
OG0008265	bflo_11391	NEMVE17159
OG0008266	bflo_13946	NEMVE13343
OG0008268	bflo_06894	NEMVE01321
OG0008269	bflo_15790	NEMVE10105
OG0008270	bflo_13335	NEMVE21725, NEMVE21733
OG0008271	bflo_14838	NEMVE16549
OG0008272	bflo_05825	NEMVE09402
OG0008273	bflo_19759	NEMVE12232
OG0008275	bflo_18433	NEMVE16981
OG0008276	bflo_24222, bflo_06300	NEMVE15838
OG0008277	bflo_03455	NEMVE07710
OG0008278	bflo_20133	NEMVE14533
OG0008279	bflo_24725	NEMVE24904
OG0008280	bflo_21982	NEMVE07638
OG0008281	bflo_19968	NEMVE24642
OG0008282	bflo_26284	NEMVE13187
OG0008283	bflo_20787	NEMVE08120
OG0008288	bflo_24277	NEMVE15738
OG0008289	bflo_06353	NEMVE22449, NEMVE20358
OG0008290	bflo_03393	NEMVE21697
OG0008292	bflo_05696	NEMVE17607
OG0008293	bflo_06831	NEMVE08887
OG0008294	bflo_09498	NEMVE25650
OG0008295	bflo_12425	NEMVE23337
OG0008296	bflo_20584, bflo_19994	NEMVE01829
OG0008297	bflo_14052	NEMVE24309
OG0008298	bflo_24555	NEMVE23136
OG0008299	bflo_00726	NEMVE13573
OG0008300	bflo_07056	NEMVE06439
OG0008301	bflo_08740	NEMVE05011
OG0008303	bflo_09184	NEMVE07919
OG0008304	bflo_22092	NEMVE16043
OG0008305	bflo_02959	NEMVE18097
OG0008307	bflo_20544	NEMVE05421
OG0008308	bflo_12490	NEMVE25859
OG0008309	bflo_03373	NEMVE22503
OG0008312	bflo_23264	NEMVE03436
OG0008313	bflo_23105	NEMVE13998
OG0008314	bflo_18751	NEMVE20605, NEMVE03422
OG0008315	bflo_20989	NEMVE22753
OG0008316	bflo_19108	NEMVE05962
OG0008317	bflo_15554	NEMVE03363
OG0008318	bflo_15631	NEMVE06801
OG0008319	bflo_25081	NEMVE14402
OG0008320	bflo_10792	NEMVE01620
OG0008321	bflo_24490	NEMVE07290
OG0008322	bflo_04735, bflo_15214, bflo_12164	NEMVE05413
OG0008324	bflo_20274	NEMVE05417
OG0008325	bflo_13382	NEMVE14879
OG0008326	bflo_00982	NEMVE11429
OG0008327	bflo_21013	NEMVE15591
OG0008328	bflo_17488	NEMVE14718
OG0008329	bflo_18942	NEMVE02236
OG0008331	bflo_21529	NEMVE01852
OG0008332	bflo_09532, bflo_09525	NEMVE03236
OG0008333	bflo_24979	NEMVE24255
OG0008335	bflo_26321	NEMVE24652
OG0008336	bflo_11246	NEMVE04688
OG0008337	bflo_18382	NEMVE22628
OG0008338	bflo_06496	NEMVE20504, NEMVE01990
OG0008341	bflo_05713	NEMVE06947, NEMVE19995
OG0008344	bflo_19767	NEMVE22921
OG0008345	bflo_06967	NEMVE05829
OG0008346	bflo_16079	NEMVE22837
OG0008347	bflo_02342	NEMVE06716
OG0008348	bflo_16901	NEMVE13454
OG0008350	bflo_23021	NEMVE23102
OG0008351	bflo_03945	NEMVE13763
OG0008352	bflo_06333	NEMVE08435
OG0008353	bflo_11912	NEMVE03427
OG0008354	bflo_05394	NEMVE21284
OG0008355	bflo_15690	NEMVE15123
OG0008356	bflo_13077	NEMVE26001, NEMVE23081
OG0008357	bflo_06087	NEMVE06016
OG0008358	bflo_13528, bflo_05244	NEMVE09418
OG0008359	bflo_05938	NEMVE23193
OG0008360	bflo_12557	NEMVE22894
OG0008361	bflo_04798	NEMVE23200
OG0008363	bflo_14232	NEMVE14712
OG0008364	bflo_09352	NEMVE25717
OG0008365	bflo_21649	NEMVE03762
OG0008366	bflo_21366	NEMVE03489
OG0008368	bflo_02469	NEMVE13421
OG0008369	bflo_20549	NEMVE13591
OG0008371	bflo_10681	NEMVE01091
OG0008374	bflo_12063	NEMVE13827
OG0008376	bflo_25518	NEMVE06388
OG0008377	bflo_18878	NEMVE21921
OG0008378	bflo_00435	NEMVE05932
OG0008381	bflo_09299	NEMVE14757
OG0008382	bflo_13185	NEMVE24022
OG0008383	bflo_25105	NEMVE05320
OG0008384	bflo_24417	NEMVE13561
OG0008386	bflo_25355	NEMVE03630
OG0008388	bflo_23360	NEMVE13484
OG0008389	bflo_22885	NEMVE08687
OG0008391	bflo_16567	NEMVE14213
OG0008398	bflo_19695, bflo_24094	NEMVE07450
OG0008399	bflo_20395	NEMVE23704
OG0008400	bflo_25665	NEMVE13407
OG0008401	bflo_12127	NEMVE09990
OG0008404	bflo_16793	NEMVE00255
OG0008405	bflo_02103, bflo_04214, bflo_19139	NEMVE22061
OG0008406	bflo_26326	NEMVE13155
OG0008410	bflo_19466	NEMVE13542
OG0008412	bflo_06204	NEMVE25691
OG0008414	bflo_08691	NEMVE23366
OG0008415	bflo_14538	NEMVE24203
OG0008416	bflo_13157	NEMVE18536
OG0008417	bflo_10745, bflo_09873	NEMVE22824
OG0008418	bflo_22363	NEMVE10633
OG0008419	bflo_22615	NEMVE25180
OG0008422	bflo_18567	NEMVE10466
OG0008423	bflo_25197	NEMVE15335, NEMVE01996
OG0008424	bflo_04295	NEMVE22481
OG0008427	bflo_06302	NEMVE19248
OG0008432	bflo_14749	NEMVE18587
OG0008443	bflo_17736	NEMVE23347
OG0008444	bflo_07626	NEMVE00472, NEMVE15154
OG0008448	bflo_13952	NEMVE08650
OG0008453	bflo_10469	NEMVE13263
OG0008460	bflo_10540, bflo_09075	NEMVE25831
OG0008468	bflo_12139	NEMVE22563
OG0008475	bflo_20221, bflo_01587, bflo_26629	NEMVE24692, NEMVE23454, NEMVE18510, NEMVE18757, NEMVE24972
OG0008478	bflo_19839	NEMVE12551, NEMVE03843
OG0008507	bflo_05783	NEMVE23548
OG0008509	bflo_24600	NEMVE24848
OG0008512	bflo_16997, bflo_16998	NEMVE01085, NEMVE22190
OG0008513	bflo_05873	NEMVE23772
OG0008514	bflo_15478	NEMVE07954
OG0008515	bflo_04844	NEMVE14721
OG0008516	bflo_13080	NEMVE24923
OG0008524	bflo_20429	NEMVE08942
OG0008526	bflo_25321	NEMVE05005
OG0008528	bflo_05777	NEMVE18744
OG0008529	bflo_03906	NEMVE23344
OG0008530	bflo_07528	NEMVE14076
OG0008531	bflo_21782	NEMVE22168
OG0008532	bflo_09671	NEMVE22851
OG0008533	bflo_18027	NEMVE14654
OG0008534	bflo_09494	NEMVE25794
OG0008535	bflo_09068	NEMVE02986
OG0008536	bflo_26445	NEMVE07110
OG0008539	bflo_12416	NEMVE20331, NEMVE24445
OG0008540	bflo_08478	NEMVE13698
OG0008542	bflo_06695	NEMVE23528
OG0008543	bflo_02448	NEMVE23492
OG0008544	bflo_06925	NEMVE25090
OG0008545	bflo_08710	NEMVE22652
OG0008546	bflo_13964	NEMVE09008
OG0008547	bflo_24641	NEMVE05307, NEMVE15615
OG0008550	bflo_13467	NEMVE02008
OG0008551	bflo_18054	NEMVE17840
OG0008554	bflo_12658	NEMVE08384
OG0008557	bflo_17035, bflo_16733	NEMVE10366
OG0008559	bflo_00950	NEMVE16554
OG0008560	bflo_04077	NEMVE15191, NEMVE10222
OG0008561	bflo_20126	NEMVE01691
OG0008562	bflo_17593	NEMVE18414
OG0008563	bflo_20452	NEMVE14418
OG0008564	bflo_11404	NEMVE01000
OG0008565	bflo_05748	NEMVE08499, NEMVE19384
OG0008566	bflo_26934, bflo_10005	NEMVE06878
