Orthogroup	BRAFL	CAPO3
OG0007402	bflo_23426	CAPO306401
OG0007405	bflo_20962	CAPO303800
OG0007407	bflo_08514	CAPO306953
OG0007408	bflo_02032	CAPO303491
OG0007409	bflo_02035	CAPO305402
OG0007411	bflo_07704	CAPO300699
OG0007412	bflo_17518	CAPO302107
OG0007413	bflo_18831, bflo_19664	CAPO305882
OG0007414	bflo_25464	CAPO300363
OG0007415	bflo_02381	CAPO307758, CAPO301270
OG0007417	bflo_20677	CAPO303652
OG0007418	bflo_20034	CAPO300947
OG0007421	bflo_12217	CAPO301566
OG0007422	bflo_19655	CAPO301771
OG0007424	bflo_23127	CAPO304349
OG0007425	bflo_14507	CAPO303896
OG0007428	bflo_19134	CAPO301768
OG0007431	bflo_00171	CAPO304150
OG0007432	bflo_24342	CAPO307504
OG0007433	bflo_03234	CAPO307042
OG0007439	bflo_01560	CAPO300813
OG0007440	bflo_12274	CAPO302516
OG0007441	bflo_20302, bflo_15083	CAPO304615
OG0007442	bflo_25641	CAPO308291
OG0007446	bflo_07107	CAPO303088
OG0007447	bflo_15402	CAPO301482
OG0007451	bflo_13811	CAPO303173
OG0007455	bflo_17706	CAPO303919
OG0007456	bflo_01583	CAPO301020
OG0007457	bflo_26814, bflo_06127	CAPO302854
OG0007458	bflo_25670	CAPO300350
OG0007459	bflo_20243	CAPO304746
OG0007462	bflo_18941	CAPO300088
OG0007463	bflo_10590	CAPO300212
OG0007466	bflo_08000	CAPO300471
OG0007471	bflo_13019	CAPO307438
OG0007472	bflo_05935	CAPO302245
OG0007476	bflo_25779	CAPO303558
OG0007478	bflo_20152	CAPO301266
OG0007480	bflo_09770	CAPO306792
OG0007482	bflo_24643	CAPO307266
OG0007483	bflo_05915	CAPO300503
OG0007484	bflo_15769	CAPO302421
OG0007488	bflo_09156	CAPO308146
OG0007490	bflo_01534	CAPO303421
OG0007491	bflo_08894	CAPO304949
OG0007494	bflo_21044	CAPO300105
OG0007496	bflo_02927	CAPO306996
OG0007498	bflo_05937	CAPO306301
OG0007499	bflo_23609	CAPO302974
OG0007503	bflo_22154	CAPO308251
OG0007506	bflo_07456	CAPO305836
OG0007508	bflo_16429	CAPO306367
OG0007509	bflo_25337	CAPO301428
OG0007510	bflo_23353	CAPO303897
OG0007513	bflo_12370	CAPO308263
OG0007518	bflo_12220	CAPO304172
OG0007519	bflo_13950	CAPO307472
OG0007524	bflo_21710	CAPO306111
OG0007525	bflo_25748	CAPO300836
OG0007527	bflo_12687	CAPO306220
OG0007529	bflo_22763	CAPO307735
OG0007531	bflo_06234	CAPO301562
OG0007539	bflo_03346	CAPO301294
OG0007541	bflo_23902, bflo_15686	CAPO301788
OG0007546	bflo_23694	CAPO301193
OG0007550	bflo_12697	CAPO301421, CAPO302720, CAPO300311, CAPO304075
OG0007582	bflo_06722	CAPO305253
OG0007588	bflo_08932	CAPO306467
OG0007591	bflo_06991	CAPO302671
OG0007594	bflo_06134	CAPO307951
OG0007597	bflo_20205	CAPO302699
OG0007601	bflo_22835	CAPO303119
OG0007602	bflo_25731	CAPO307324
OG0007603	bflo_13403	CAPO301881
OG0007604	bflo_13109	CAPO302471
OG0007606	bflo_09037	CAPO303879
OG0007607	bflo_24972	CAPO304420
OG0007613	bflo_05631	CAPO304725
OG0007614	bflo_13306	CAPO307463
OG0007615	bflo_11806	CAPO302208
OG0007616	bflo_05802	CAPO305524
OG0007617	bflo_05912	CAPO306965
OG0007619	bflo_24408	CAPO307079
OG0007621	bflo_25877	CAPO302700
OG0007622	bflo_12432, bflo_11562	CAPO304123
OG0007624	bflo_03915	CAPO306507
OG0007629	bflo_04302	CAPO306379
OG0007633	bflo_00693	CAPO303133
OG0007634	bflo_07145	CAPO301291
OG0007646	bflo_08412	CAPO303345
OG0007648	bflo_17312	CAPO303467
OG0007649	bflo_10016	CAPO300338
OG0007653	bflo_06136	CAPO304087
OG0007656	bflo_11407	CAPO306133
OG0007657	bflo_03371	CAPO302526
OG0007660	bflo_16535	CAPO308074
OG0007663	bflo_17347	CAPO303269
OG0007666	bflo_23297	CAPO302483
OG0007673	bflo_06491	CAPO306691
OG0007674	bflo_23563	CAPO307516
OG0007676	bflo_08407	CAPO301687
OG0007677	bflo_16920	CAPO302393
OG0007680	bflo_17990, bflo_00308	CAPO301892
OG0007685	bflo_10244, bflo_18881	CAPO307242
OG0007686	bflo_13479	CAPO307006
OG0007687	bflo_22973	CAPO301616
OG0007690	bflo_18798	CAPO306330
OG0007691	bflo_20819	CAPO306763
OG0007692	bflo_23407	CAPO304764
OG0007694	bflo_13350	CAPO300777
OG0007698	bflo_25937	CAPO302218
OG0007704	bflo_02614	CAPO307102
OG0007708	bflo_19064	CAPO302223
OG0007709	bflo_07606	CAPO305895
OG0007712	bflo_10106	CAPO301491
OG0007713	bflo_18812	CAPO305624
OG0007714	bflo_15303	CAPO301857
OG0007721	bflo_08960	CAPO303794
OG0007722	bflo_23699	CAPO300661
OG0007727	bflo_19233	CAPO301122
OG0007728	bflo_05034	CAPO300608
OG0007729	bflo_12977	CAPO302375
OG0007732	bflo_08778	CAPO302232
OG0007739	bflo_18458	CAPO306247
OG0007741	bflo_11053	CAPO305702
OG0007744	bflo_26182	CAPO302276
OG0007749	bflo_05007	CAPO303871
OG0007751	bflo_10650, bflo_08743	CAPO306625
OG0007752	bflo_21959	CAPO303736
OG0007754	bflo_26220	CAPO307268
OG0007757	bflo_27501, bflo_25642	CAPO305840
OG0007758	bflo_10877	CAPO302132
OG0007759	bflo_16310	CAPO304951
OG0007760	bflo_13020	CAPO305618, CAPO303194
OG0007765	bflo_13995	CAPO302630
OG0007766	bflo_23712	CAPO305894
OG0007767	bflo_24566	CAPO304549
OG0007768	bflo_24479	CAPO305420
OG0007769	bflo_23531	CAPO301827
OG0007770	bflo_20500	CAPO306211
OG0007771	bflo_11433	CAPO302978
OG0007772	bflo_22115	CAPO304662
OG0007773	bflo_03725	CAPO302396
OG0007776	bflo_06131	CAPO303389
OG0007781	bflo_07603	CAPO301676
OG0007782	bflo_06893	CAPO301686
OG0007783	bflo_23885	CAPO302092
OG0007784	bflo_19072	CAPO307704
OG0007786	bflo_16999	CAPO302428
OG0007787	bflo_12215	CAPO307455
OG0007789	bflo_21102	CAPO305782
OG0007791	bflo_23951	CAPO305711
OG0007793	bflo_25655	CAPO308075
OG0007794	bflo_20585	CAPO300123
OG0007801	bflo_23404	CAPO304268
OG0007802	bflo_23831	CAPO304335, CAPO304333
OG0007803	bflo_06509	CAPO301792
OG0007804	bflo_06653	CAPO302116
OG0007807	bflo_05294	CAPO300823
OG0007810	bflo_10987	CAPO306480
OG0007811	bflo_24096	CAPO303448
OG0007813	bflo_21210	CAPO300842
OG0007816	bflo_24433	CAPO300570
OG0007820	bflo_20895	CAPO308148
OG0007823	bflo_01549	CAPO300300
OG0007827	bflo_06413	CAPO305582
OG0007829	bflo_01959	CAPO305400
OG0007830	bflo_08474	CAPO300733
OG0007831	bflo_08904	CAPO306309
OG0007832	bflo_03510, bflo_19382	CAPO301843
OG0007833	bflo_21063	CAPO303972
OG0007835	bflo_25222	CAPO300924
OG0007836	bflo_00713	CAPO305319
OG0007838	bflo_01372	CAPO305759
OG0007840	bflo_06242	CAPO301709
OG0007849	bflo_11783	CAPO306245
OG0007854	bflo_18378	CAPO300573
OG0007858	bflo_09176	CAPO306180
OG0007859	bflo_19258	CAPO304922
OG0007866	bflo_22935	CAPO307919
OG0007879	bflo_07432	CAPO305995
OG0007908	bflo_20499	CAPO305292
OG0007912	bflo_27328, bflo_20385	CAPO300094
OG0007913	bflo_05599	CAPO303796
OG0007917	bflo_15056	CAPO301739
OG0007918	bflo_15667	CAPO306768
OG0007926	bflo_23868	CAPO306159
OG0007929	bflo_13452	CAPO305925
OG0007934	bflo_26432	CAPO306627, CAPO304422
OG0007936	bflo_01563	CAPO302586
OG0007941	bflo_04799	CAPO303397
OG0007943	bflo_17585	CAPO303432
OG0007947	bflo_22634	CAPO304390
OG0007948	bflo_21118	CAPO300847
OG0007952	bflo_02620	CAPO304443
OG0007957	bflo_00714	CAPO307185
OG0007958	bflo_06296	CAPO307613
OG0007961	bflo_24731	CAPO300412
OG0007962	bflo_15039	CAPO304291
OG0007966	bflo_07594	CAPO300853
OG0007967	bflo_07105	CAPO303649
OG0007968	bflo_06274	CAPO302503
OG0007971	bflo_16346	CAPO306113
OG0007973	bflo_05021	CAPO303148
OG0007974	bflo_24762	CAPO308066
OG0007975	bflo_24764	CAPO300899
OG0007978	bflo_25199, bflo_05322	CAPO300419
OG0007979	bflo_14680	CAPO301049
OG0007982	bflo_02109	CAPO306558
OG0007983	bflo_04850	CAPO304535, CAPO302820
OG0007984	bflo_21333, bflo_21994	CAPO304783
OG0007986	bflo_06825	CAPO301210
OG0007988	bflo_12561	CAPO307013
OG0007991	bflo_12744	CAPO303503
OG0007994	bflo_07557	CAPO307783
OG0007996	bflo_20570	CAPO301705
OG0007997	bflo_20061	CAPO302071
OG0007999	bflo_18850	CAPO305183
OG0008000	bflo_01750	CAPO303381
OG0008002	bflo_26652, bflo_02053	CAPO306531
OG0008005	bflo_27065, bflo_13015	CAPO303144
OG0008006	bflo_22376, bflo_22210	CAPO303383
OG0008008	bflo_23803	CAPO306044
OG0008011	bflo_12071	CAPO308001
OG0008012	bflo_19537	CAPO301194
OG0008013	bflo_18671	CAPO300786
OG0008016	bflo_06044	CAPO307694
OG0008017	bflo_11048	CAPO306337
OG0008018	bflo_10614	CAPO303249
OG0008020	bflo_17017	CAPO300340
OG0008025	bflo_23461	CAPO300183
OG0008027	bflo_05641	CAPO300126
OG0008028	bflo_01481	CAPO308036
OG0008030	bflo_20783	CAPO303940
OG0008031	bflo_15505	CAPO301663
OG0008033	bflo_09244	CAPO305641, CAPO307763
OG0008038	bflo_04254	CAPO303434
OG0008041	bflo_12110	CAPO304528
OG0008046	bflo_12522	CAPO303942
OG0008049	bflo_20285	CAPO303430
OG0008050	bflo_25880	CAPO301839
OG0008053	bflo_10200	CAPO307475
OG0008055	bflo_11673, bflo_11797	CAPO304973
OG0008056	bflo_22457	CAPO305715
OG0008060	bflo_14419	CAPO301527
OG0008062	bflo_01328	CAPO307985
OG0008069	bflo_25318	CAPO302773
OG0008071	bflo_20776	CAPO303085
OG0008075	bflo_14400	CAPO304938
OG0008077	bflo_14852	CAPO303807
OG0008079	bflo_24655	CAPO305873
OG0008082	bflo_04484	CAPO303589
OG0008083	bflo_19745	CAPO305526
OG0008085	bflo_14047	CAPO306772, CAPO306778
OG0008088	bflo_17624	CAPO303270
OG0008091	bflo_20178	CAPO301577
OG0008094	bflo_11003	CAPO302837
OG0008098	bflo_16350	CAPO301911
OG0008100	bflo_06252	CAPO303437
OG0008103	bflo_23153	CAPO302032
OG0008104	bflo_07082	CAPO303964
OG0008105	bflo_24175	CAPO301825
OG0008106	bflo_12352	CAPO300930
OG0008109	bflo_20239	CAPO302029
OG0008110	bflo_09748	CAPO307398
OG0008111	bflo_06012	CAPO300295
OG0008113	bflo_08464	CAPO306004
OG0008117	bflo_16568	CAPO307273
OG0008120	bflo_17432	CAPO306854
OG0008122	bflo_22916	CAPO306853
OG0008125	bflo_11403	CAPO301486
OG0008126	bflo_02173	CAPO301598
OG0008136	bflo_13975	CAPO306527
OG0008143	bflo_14244	CAPO303100
OG0008196	bflo_06636	CAPO305556
OG0008201	bflo_11543	CAPO303869
OG0008202	bflo_17727	CAPO303070
OG0008204	bflo_13587, bflo_13453	CAPO303341
OG0008206	bflo_11270	CAPO300194
OG0008208	bflo_12074	CAPO301623
OG0008219	bflo_23179	CAPO303960
OG0008230	bflo_13174	CAPO302415
OG0008234	bflo_23788	CAPO303355
OG0008238	bflo_25853	CAPO301578
OG0008239	bflo_07315	CAPO300821
OG0008244	bflo_23863	CAPO305920
OG0008247	bflo_18470	CAPO301105
OG0008249	bflo_25552	CAPO305940
OG0008251	bflo_08485	CAPO306974
OG0008252	bflo_05554	CAPO301636
OG0008254	bflo_25097	CAPO307977
OG0008256	bflo_10539	CAPO302660
OG0008260	bflo_13511	CAPO300752
OG0008263	bflo_16405	CAPO305878
OG0008266	bflo_13946	CAPO300538
OG0008268	bflo_06894	CAPO307500
OG0008269	bflo_15790	CAPO301506
OG0008270	bflo_13335	CAPO300872
OG0008271	bflo_14838	CAPO300716
OG0008272	bflo_05825	CAPO308267
OG0008273	bflo_19759	CAPO300883
OG0008281	bflo_19968	CAPO304839
OG0008283	bflo_20787	CAPO300148
OG0008295	bflo_12425	CAPO301876
OG0008297	bflo_14052	CAPO301044
OG0008299	bflo_00726	CAPO302513
OG0008304	bflo_22092	CAPO304565
OG0008305	bflo_02959	CAPO307576
OG0008307	bflo_20544	CAPO301267
OG0008308	bflo_12490	CAPO301770
OG0008309	bflo_03373	CAPO301941
OG0008313	bflo_23105	CAPO305984
OG0008318	bflo_15631	CAPO308255
OG0008323	bflo_22601	CAPO307881
OG0008325	bflo_13382	CAPO305284
OG0008327	bflo_21013	CAPO305580
OG0008332	bflo_09532, bflo_09525	CAPO307922
OG0008335	bflo_26321	CAPO303407
OG0008336	bflo_11246	CAPO301347
OG0008337	bflo_18382	CAPO300735
OG0008339	bflo_01195	CAPO307257
OG0008341	bflo_05713	CAPO301643
OG0008343	bflo_01028, bflo_26613	CAPO302270
OG0008345	bflo_06967	CAPO301947
OG0008346	bflo_16079	CAPO307261
OG0008348	bflo_16901	CAPO303902
OG0008349	bflo_14681	CAPO301052
OG0008350	bflo_23021	CAPO306988
OG0008351	bflo_03945	CAPO307792
OG0008354	bflo_05394	CAPO304881
OG0008358	bflo_13528, bflo_05244	CAPO306438
OG0008369	bflo_20549	CAPO301896
OG0008381	bflo_09299	CAPO307305
OG0008386	bflo_25355	CAPO306554
OG0008391	bflo_16567	CAPO306819
OG0008400	bflo_25665	CAPO300651
OG0008401	bflo_12127	CAPO304023
OG0008403	bflo_17519	CAPO300621
OG0008404	bflo_16793	CAPO307542
OG0008406	bflo_26326	CAPO304896
OG0008416	bflo_13157	CAPO300816
OG0008419	bflo_22615	CAPO302047
OG0008422	bflo_18567	CAPO301678
OG0008424	bflo_04295	CAPO300325
OG0008427	bflo_06302	CAPO300837
OG0008432	bflo_14749	CAPO301824
OG0008437	bflo_00866	CAPO305258
OG0008444	bflo_07626	CAPO305551
OG0008448	bflo_13952	CAPO302399
OG0008515	bflo_04844	CAPO307779
OG0008516	bflo_13080	CAPO306989
OG0008519	bflo_18269	CAPO303354
OG0008524	bflo_20429	CAPO305854
OG0008529	bflo_03906	CAPO300648
OG0008532	bflo_09671	CAPO305346
OG0008533	bflo_18027	CAPO306433
OG0008540	bflo_08478	CAPO306008
OG0008542	bflo_06695	CAPO303728
OG0008546	bflo_13964	CAPO306328
OG0008558	bflo_03229	CAPO304939
OG0008570	bflo_23263	CAPO306028
OG0008572	bflo_04448	CAPO302769
OG0008589	bflo_11133	CAPO300561
OG0008596	bflo_18694	CAPO303431
OG0008605	bflo_10551	CAPO307450
OG0008620	bflo_06625	CAPO301626
OG0008626	bflo_12655	CAPO305741
OG0008627	bflo_14368	CAPO304143
OG0008633	bflo_19269	CAPO307916
OG0008638	bflo_08322	CAPO302585
OG0008639	bflo_18095	CAPO304406
OG0008643	bflo_10943	CAPO305110
OG0008654	bflo_22977	CAPO302567
OG0008655	bflo_11937	CAPO303594
OG0008656	bflo_14876	CAPO305542
OG0008658	bflo_01987	CAPO302962
OG0008661	bflo_10401	CAPO305739
OG0008669	bflo_08972	CAPO302940
OG0008672	bflo_05851	CAPO301934
OG0008673	bflo_16309	CAPO307917
OG0008675	bflo_05167	CAPO300293
OG0008676	bflo_21049	CAPO303608
OG0008684	bflo_00413	CAPO306544
OG0008685	bflo_13111	CAPO305455
OG0008696	bflo_14306	CAPO301935
OG0008762	bflo_05577	CAPO303477, CAPO307966
OG0008778	bflo_06309	CAPO306085
OG0008785	bflo_15566	CAPO301308
OG0008792	bflo_08494	CAPO303971
OG0008794	bflo_14261	CAPO303046
OG0008799	bflo_16333	CAPO304437
OG0008804	bflo_06638	CAPO302280
OG0008818	bflo_09893, bflo_09894	CAPO306967
OG0008823	bflo_20458	CAPO306173
OG0008824	bflo_15812	CAPO307205
OG0008829	bflo_08652	CAPO303197
OG0008836	bflo_20240	CAPO302250
OG0008837	bflo_20413	CAPO307939
OG0008840	bflo_12618	CAPO300288
OG0008844	bflo_13108	CAPO302017
OG0008855	bflo_16617	CAPO305952
OG0008856	bflo_05961	CAPO301745
OG0008872	bflo_25884	CAPO300021
OG0008873	bflo_08253, bflo_13362, bflo_13620, bflo_13779, bflo_25571	CAPO304889
OG0008877	bflo_23290	CAPO307090
OG0008879	bflo_22896	CAPO302991
OG0008883	bflo_20328	CAPO307045
OG0008891	bflo_09549	CAPO308327, CAPO306577
OG0008903	bflo_11258	CAPO303747
OG0008910	bflo_12046	CAPO301796
OG0008911	bflo_12256	CAPO303875
OG0008917	bflo_14279	CAPO306124
OG0008923	bflo_10626	CAPO301602
OG0008938	bflo_09125	CAPO300696
OG0008946	bflo_14917	CAPO302886
OG0008955	bflo_01456	CAPO308117
OG0008959	bflo_05761	CAPO308005
OG0008969	bflo_13370	CAPO306557
OG0008977	bflo_14198	CAPO303125
OG0008990	bflo_02482	CAPO301077
OG0009052	bflo_22515	CAPO308131
OG0009066	bflo_20088	CAPO303946
OG0009069	bflo_16424	CAPO307868
OG0009070	bflo_03472	CAPO304616
OG0009082	bflo_07395	CAPO307883
OG0009090	bflo_11597	CAPO302052
OG0009091	bflo_22641	CAPO302198
OG0009096	bflo_24792	CAPO307816
OG0009098	bflo_11435, bflo_11150, bflo_12475	CAPO302843
OG0009102	bflo_13123, bflo_12698, bflo_13124	CAPO300296
OG0009104	bflo_23359	CAPO307672
OG0009105	bflo_15546	CAPO307554
OG0009118	bflo_25656	CAPO306907
OG0009121	bflo_15028	CAPO301808
OG0009131	bflo_11124	CAPO302501
OG0009135	bflo_24563	CAPO302523
OG0009151	bflo_07484	CAPO301713
OG0009152	bflo_08516	CAPO303724
OG0009153	bflo_20318	CAPO300987
OG0009156	bflo_11234, bflo_11014	CAPO301084
OG0009164	bflo_26176	CAPO305979
OG0009165	bflo_14508	CAPO303917
OG0009166	bflo_01482	CAPO306637
OG0009169	bflo_11409	CAPO307723
OG0009172	bflo_18774	CAPO303130
OG0009174	bflo_10782	CAPO306369
OG0009175	bflo_06260	CAPO305249
OG0009176	bflo_24859	CAPO302260
OG0009180	bflo_21947	CAPO308017
OG0009181	bflo_06599	CAPO303752
OG0009188	bflo_05025, bflo_05023	CAPO303052
OG0009193	bflo_11908	CAPO304674
OG0009195	bflo_05763	CAPO302713
OG0009197	bflo_22512	CAPO307545
OG0009199	bflo_13112, bflo_12265	CAPO305271
OG0009225	bflo_00926	CAPO300867
OG0009230	bflo_24444, bflo_08856	CAPO304005
OG0009232	bflo_24947	CAPO306362, CAPO300613
OG0009293	bflo_25608	CAPO302359
OG0009305	bflo_00876	CAPO304439
OG0009307	bflo_23417	CAPO305768
OG0009310	bflo_25881	CAPO303191
OG0009311	bflo_15286	CAPO300670
OG0009314	bflo_12403	CAPO303717
OG0009320	bflo_17822	CAPO304806
OG0009334	bflo_10587	CAPO306334
OG0009336	bflo_14071	CAPO301042
OG0009339	bflo_01954	CAPO303020
OG0009343	bflo_11599, bflo_11949	CAPO302053
OG0009354	bflo_13067	CAPO303841
OG0009358	bflo_19438, bflo_27301	CAPO307748
OG0009360	bflo_12494	CAPO305111
OG0009361	bflo_02270, bflo_02175	CAPO301081
OG0009363	bflo_19842	CAPO302266
OG0009370	bflo_13910	CAPO305276
OG0009372	bflo_24064, bflo_24063	CAPO307875
OG0009374	bflo_09871	CAPO307954
OG0009382	bflo_16656	CAPO307453
OG0009385	bflo_19985	CAPO308166
OG0009388	bflo_10528	CAPO304763
OG0009389	bflo_22669	CAPO302985
OG0009392	bflo_23448	CAPO300845
OG0009394	bflo_16062	CAPO306321
OG0009400	bflo_21343	CAPO300534
OG0009413	bflo_01834	CAPO307306
OG0009415	bflo_05298	CAPO304010
OG0009419	bflo_06995	CAPO301909
OG0009440	bflo_20972	CAPO303442, CAPO307150, CAPO308108
OG0009451	bflo_08820	CAPO304190
OG0009452	bflo_12856	CAPO304474
OG0009472	bflo_24709	CAPO304554
OG0009474	bflo_00354	CAPO307974
OG0009483	bflo_12506	CAPO301155
OG0009486	bflo_14752, bflo_16016	CAPO304979
OG0009489	bflo_10801, bflo_20057, bflo_02275, bflo_25310, bflo_13842, bflo_13331, bflo_13418, bflo_06694, bflo_13899	CAPO302536
OG0009492	bflo_26982, bflo_10962, bflo_10964, bflo_10519, bflo_23711, bflo_08865, bflo_14581, bflo_10571, bflo_19794	CAPO308278, CAPO305357
OG0009543	bflo_21004	CAPO302200
OG0009555	bflo_02779, bflo_07709	CAPO302201
OG0009584	bflo_09756	CAPO300268
OG0009587	bflo_23034	CAPO302994
OG0009590	bflo_21682	CAPO302279
OG0009599	bflo_18453	CAPO300676
OG0009604	bflo_13472	CAPO307674
OG0009610	bflo_26469	CAPO306556
OG0009614	bflo_23191	CAPO304376
OG0009617	bflo_02913	CAPO304819
OG0009620	bflo_15177	CAPO303211
OG0009624	bflo_00754	CAPO301434
OG0009630	bflo_20168	CAPO307063
OG0009639	bflo_20153	CAPO302947
OG0009663	bflo_11701	CAPO301430
OG0009676	bflo_27044	CAPO302100
OG0009677	bflo_03287, bflo_26710	CAPO301926, CAPO305625
OG0009683	bflo_09098	CAPO307930
OG0009695	bflo_11448	CAPO305380
OG0009870	bflo_09290	CAPO307177
OG0009886	bflo_10767	CAPO306684
OG0009887	bflo_18867	CAPO304717
OG0009890	bflo_00420	CAPO304901
OG0009892	bflo_26816	CAPO304276
OG0009899	bflo_21259, bflo_25050	CAPO305540
OG0009903	bflo_22781, bflo_09939	CAPO304229
OG0009911	bflo_24642	CAPO305191
OG0009916	bflo_24850	CAPO303534
OG0009920	bflo_15972	CAPO301007
OG0009921	bflo_23139	CAPO301535
OG0009922	bflo_08215	CAPO306699
OG0009926	bflo_21179	CAPO304251
OG0009957	bflo_08540	CAPO304781
OG0009959	bflo_17553	CAPO300346
OG0010033	bflo_09264, bflo_08814, bflo_20616	CAPO304431
OG0010037	bflo_03822, bflo_03824, bflo_22128, bflo_02987, bflo_03823, bflo_01882, bflo_03826	CAPO306122
OG0010044	bflo_14258	CAPO300860
OG0010047	bflo_23748, bflo_23749	CAPO303938
OG0010048	bflo_24925	CAPO302482
OG0010126	bflo_08378	CAPO301111
OG0010155	bflo_01148	CAPO304770
OG0010163	bflo_19862	CAPO302235
OG0010177	bflo_24081	CAPO300963
OG0010189	bflo_12185	CAPO301469
OG0010213	bflo_15108	CAPO301027
OG0010244	bflo_22628	CAPO301765
OG0010252	bflo_11471	CAPO304663
OG0010254	bflo_05989	CAPO307982
OG0010256	bflo_21836	CAPO302740
OG0010259	bflo_03427	CAPO308092
OG0010276	bflo_04086	CAPO303860
OG0010353	bflo_08086	CAPO300261
OG0010354	bflo_22333, bflo_22478	CAPO306058
OG0010363	bflo_02344, bflo_02358, bflo_02370, bflo_22681	CAPO305628, CAPO307284, CAPO307344, CAPO303983, CAPO301922
OG0010369	bflo_06542	CAPO302233
OG0010372	bflo_09226	CAPO307603
OG0010487	bflo_26091	CAPO304418
OG0010492	bflo_11765	CAPO302373
OG0010499	bflo_22584	CAPO301617
OG0010503	bflo_14930	CAPO300209
OG0010505	bflo_10271	CAPO303112
OG0010525	bflo_20612	CAPO303308
OG0010528	bflo_17078	CAPO305757
OG0010545	bflo_25606	CAPO305227
OG0010563	bflo_12865	CAPO300739
OG0010568	bflo_01424, bflo_01683	CAPO301174
OG0010583	bflo_13911	CAPO304585
OG0010600	bflo_00295	CAPO305919
OG0010601	bflo_04895	CAPO308252
OG0010612	bflo_03539	CAPO307121
OG0010705	bflo_23126	CAPO301775
OG0010713	bflo_00532	CAPO304252
OG0010880	bflo_21141	CAPO303091
OG0010890	bflo_08041	CAPO305999
OG0010927	bflo_24218, bflo_24219, bflo_24217, bflo_24622, bflo_24735	CAPO307216
OG0010930	bflo_08781	CAPO302013
OG0010934	bflo_14323	CAPO300554
OG0010941	bflo_12382	CAPO307828
OG0010958	bflo_10640, bflo_09670	CAPO300004
OG0010974	bflo_07383	CAPO301138
OG0011003	bflo_11261	CAPO301580
OG0011094	bflo_12673	CAPO303986
OG0011205	bflo_25584	CAPO300343
OG0011208	bflo_18386	CAPO307220
OG0011243	bflo_02583	CAPO303857
OG0011256	bflo_16779	CAPO307482
OG0011289	bflo_01281	CAPO301065
OG0011313	bflo_04992	CAPO300455
OG0011346	bflo_23351	CAPO301815
OG0011432	bflo_01105	CAPO301246
OG0011465	bflo_10079, bflo_03926, bflo_01072, bflo_08730, bflo_17357	CAPO307787
OG0011476	bflo_07083, bflo_10635, bflo_09665	CAPO303255
OG0011624	bflo_17474	CAPO302976
OG0011628	bflo_20833	CAPO300891
OG0011673	bflo_12539	CAPO303114
OG0011709	bflo_22189	CAPO303019
OG0011710	bflo_06613, bflo_12894	CAPO306516
OG0011728	bflo_09452	CAPO305728
OG0011794	bflo_17961	CAPO306504
OG0011922	bflo_18710	CAPO304910
OG0011960	bflo_04041, bflo_04025	CAPO304036, CAPO306291
OG0011968	bflo_12174	CAPO300180
OG0011977	bflo_25909	CAPO302350
OG0012160	bflo_01000	CAPO301793
OG0012285	bflo_10032	CAPO306739
OG0012449	bflo_08403	CAPO300937
OG0012482	bflo_01523	CAPO306432
OG0012842	bflo_23598	CAPO305650
OG0013135	bflo_14169	CAPO305657
OG0013224	bflo_06804	CAPO305282
OG0013226	bflo_09880, bflo_09476, bflo_09820	CAPO302528
OG0013673	bflo_04743	CAPO303571
OG0013674	bflo_23690	CAPO304274
OG0013708	bflo_14194	CAPO301135
OG0014103	bflo_08252, bflo_17453, bflo_14457	CAPO300086, CAPO305135
OG0014121	bflo_13526	CAPO300732
OG0014131	bflo_20449, bflo_21404	CAPO307053
OG0014511	bflo_10140	CAPO302844
OG0014625	bflo_23769	CAPO305842
OG0014650	bflo_23090	CAPO307171
OG0014778	bflo_23867	CAPO301321
OG0015807	bflo_23793	CAPO302504
OG0016394	bflo_06720	CAPO306374
OG0016400	bflo_07807	CAPO307508
OG0016405	bflo_08625	CAPO306018
OG0016412	bflo_10311, bflo_10594	CAPO301596
