Orthogroup	BRAFL	AENJA_ok
OG0007006	bflo_15545	AENJA_13467
OG0007007	bflo_18247	AENJA_13468
OG0007009	bflo_07642	AENJA_13674
OG0007010	bflo_14446	AENJA_13687
OG0007011	bflo_15254	AENJA_13688
OG0007012	bflo_08408	AENJA_13835
OG0007013	bflo_22925	AENJA_13842
OG0007014	bflo_09903	AENJA_13912
OG0007015	bflo_27330, bflo_20402	AENJA_13940
OG0007016	bflo_14032	AENJA_14164
OG0007017	bflo_21913	AENJA_14235
OG0007018	bflo_23908	AENJA_14287
OG0007020	bflo_10034	AENJA_14431
OG0007021	bflo_21680	AENJA_14523
OG0007022	bflo_18552	AENJA_14634
OG0007023	bflo_11047	AENJA_14641
OG0007024	bflo_11367	AENJA_14840
OG0007025	bflo_14744	AENJA_14969
OG0007026	bflo_09805	AENJA_15107
OG0007027	bflo_20536	AENJA_15130
OG0007028	bflo_01442	AENJA_15287
OG0007031	bflo_01870	AENJA_15746
OG0007032	bflo_18346	AENJA_15768
OG0007033	bflo_16162	AENJA_15780
OG0007034	bflo_19304	AENJA_15916
OG0007035	bflo_11817	AENJA_15945
OG0007036	bflo_15936	AENJA_15980
OG0007037	bflo_18791	AENJA_16026
OG0007038	bflo_11762, bflo_11636	AENJA_16109
OG0007039	bflo_06475	AENJA_16125
OG0007040	bflo_15748	AENJA_16156
OG0007041	bflo_06211	AENJA_16190
OG0007042	bflo_02915	AENJA_16299
OG0007043	bflo_10682	AENJA_19281, AENJA_16342
OG0007044	bflo_04989, bflo_15125	AENJA_16556
OG0007045	bflo_18005	AENJA_16721
OG0007046	bflo_17255	AENJA_16840
OG0007047	bflo_15778	AENJA_16899
OG0007048	bflo_23058	AENJA_16937
OG0007049	bflo_24438	AENJA_17013
OG0007050	bflo_09428	AENJA_17182
OG0007053	bflo_24401	AENJA_17379
OG0007054	bflo_20473	AENJA_17391, AENJA_19911
OG0007055	bflo_21171	AENJA_17474
OG0007056	bflo_20134	AENJA_17650
OG0007057	bflo_09203	AENJA_17685
OG0007058	bflo_17608	AENJA_17757
OG0007059	bflo_10444	AENJA_17918
OG0007060	bflo_06320	AENJA_18050
OG0007061	bflo_10696	AENJA_18086
OG0007062	bflo_24989	AENJA_18177
OG0007063	bflo_23792	AENJA_18189
OG0007064	bflo_14926	AENJA_18220
OG0007065	bflo_10221	AENJA_18236
OG0007066	bflo_21816	AENJA_18310
OG0007067	bflo_12779	AENJA_18344
OG0007068	bflo_07102	AENJA_18386
OG0007069	bflo_06573	AENJA_18431
OG0007070	bflo_22328	AENJA_18751
OG0007071	bflo_09008	AENJA_20432
OG0007072	bflo_12921	AENJA_18830
OG0007073	bflo_24056	AENJA_18861
OG0007074	bflo_04122	AENJA_19061
OG0007075	bflo_07697	AENJA_19073
OG0007076	bflo_15859	AENJA_19406
OG0007077	bflo_14982	AENJA_19554
OG0007078	bflo_02464	AENJA_19777
OG0007079	bflo_01999	AENJA_19825
OG0007080	bflo_01418	AENJA_19826
OG0007081	bflo_14270	AENJA_19829
OG0007082	bflo_16401	AENJA_19832
OG0007083	bflo_15779	AENJA_20083
OG0007086	bflo_11245	AENJA_20436
OG0007087	bflo_06824	AENJA_20498
OG0007088	bflo_06292	AENJA_20551
OG0007089	bflo_02444	AENJA_20594
OG0007090	bflo_25747	AENJA_20659
OG0007091	bflo_05854	AENJA_23355, AENJA_20692
OG0007092	bflo_15232	AENJA_20784
OG0007093	bflo_10575	AENJA_20890
OG0007094	bflo_18319	AENJA_20950
OG0007095	bflo_23010	AENJA_21007
OG0007096	bflo_12760	AENJA_21049
OG0007097	bflo_07989	AENJA_21089
OG0007098	bflo_13800	AENJA_21303
OG0007099	bflo_21945	AENJA_21375
OG0007100	bflo_11271	AENJA_21409
OG0007101	bflo_04304, bflo_27268, bflo_27230, bflo_22472, bflo_04425, bflo_21131, bflo_21657, bflo_03082, bflo_20756, bflo_18298, bflo_15750, bflo_18783, bflo_22994, bflo_08466, bflo_02023, bflo_25123, bflo_15923, bflo_22232, bflo_17479, bflo_16662, bflo_26625	AENJA_21558
OG0007102	bflo_14184	AENJA_21655, AENJA_26402
OG0007103	bflo_08091	AENJA_21675
OG0007104	bflo_21832	AENJA_21723
OG0007105	bflo_21094	AENJA_21751
OG0007106	bflo_11280	AENJA_21772
OG0007107	bflo_23422	AENJA_21819
OG0007108	bflo_20348	AENJA_21851
OG0007111	bflo_13861	AENJA_22302
OG0007112	bflo_06337	AENJA_22684
OG0007113	bflo_11442	AENJA_22726
OG0007114	bflo_14043	AENJA_22816
OG0007115	bflo_13514	AENJA_22820
OG0007116	bflo_23512	AENJA_22885
OG0007118	bflo_17782	AENJA_23161
OG0007119	bflo_26455	AENJA_23375
OG0007120	bflo_26318	AENJA_23378
OG0007121	bflo_21082	AENJA_23568
OG0007122	bflo_24072	AENJA_23581
OG0007123	bflo_09914	AENJA_23635
OG0007124	bflo_15170	AENJA_23735
OG0007125	bflo_14785	AENJA_23965
OG0007126	bflo_22266	AENJA_24234
OG0007127	bflo_00577	AENJA_24302
OG0007129	bflo_10446	AENJA_24361
OG0007130	bflo_11677	AENJA_24363
OG0007131	bflo_25611	AENJA_24469
OG0007132	bflo_05661	AENJA_24649
OG0007133	bflo_02382	AENJA_24825
OG0007134	bflo_10408	AENJA_24826
OG0007135	bflo_08465	AENJA_25007
OG0007136	bflo_06450	AENJA_25014
OG0007137	bflo_22784	AENJA_25069
OG0007138	bflo_15711	AENJA_25134
OG0007139	bflo_05619	AENJA_25183
OG0007140	bflo_25840	AENJA_25250
OG0007142	bflo_15000	AENJA_25343
OG0007143	bflo_01199	AENJA_25363
OG0007144	bflo_20069	AENJA_25491
OG0007145	bflo_05366	AENJA_25560
OG0007146	bflo_21226	AENJA_25582
OG0007147	bflo_24598	AENJA_25613
OG0007148	bflo_12090	AENJA_25762
OG0007149	bflo_17134	AENJA_25859
OG0007150	bflo_12859, bflo_09705	AENJA_26056
OG0007151	bflo_14436	AENJA_26211
OG0007152	bflo_08459, bflo_12446	AENJA_26373
OG0007153	bflo_14060	AENJA_26504
OG0007154	bflo_11488	AENJA_26509
OG0007248	bflo_12581	AENJA_00004
OG0007249	bflo_09901	AENJA_19637, AENJA_00124
OG0007250	bflo_21684	AENJA_00139
OG0007251	bflo_02716	AENJA_00324
OG0007252	bflo_07592	AENJA_00397
OG0007253	bflo_13719	AENJA_00767
OG0007254	bflo_25142	AENJA_00931
OG0007255	bflo_18944	AENJA_00979
OG0007256	bflo_25720	AENJA_01044
OG0007257	bflo_17315, bflo_17314, bflo_17316, bflo_20023, bflo_00159	AENJA_01211
OG0007258	bflo_05313	AENJA_01436, AENJA_11453
OG0007260	bflo_15073, bflo_20515	AENJA_01550
OG0007261	bflo_26189	AENJA_01593
OG0007264	bflo_13280	AENJA_02217
OG0007266	bflo_11544	AENJA_08462, AENJA_02257
OG0007267	bflo_25645	AENJA_02284
OG0007268	bflo_21784	AENJA_02432
OG0007269	bflo_11589	AENJA_02569
OG0007270	bflo_14763	AENJA_06355
OG0007271	bflo_23418	AENJA_02740
OG0007272	bflo_24550, bflo_24548	AENJA_02756
OG0007273	bflo_03291	AENJA_02792
OG0007274	bflo_16336	AENJA_02816
OG0007275	bflo_10957	AENJA_02862
OG0007276	bflo_02810	AENJA_02931
OG0007278	bflo_14356	AENJA_03209
OG0007279	bflo_20332	AENJA_03339
OG0007280	bflo_01423	AENJA_03407
OG0007281	bflo_23827	AENJA_03420
OG0007282	bflo_20472	AENJA_03431
OG0007283	bflo_04526	AENJA_03462
OG0007284	bflo_06381	AENJA_03468
OG0007285	bflo_17673	AENJA_03475
OG0007286	bflo_05934, bflo_06644, bflo_06645, bflo_06646	AENJA_18798, AENJA_10022, AENJA_03618
OG0007288	bflo_08435	AENJA_03747
OG0007289	bflo_22229	AENJA_03836
OG0007290	bflo_13377	AENJA_03954
OG0007291	bflo_13121, bflo_27070	AENJA_03983
OG0007292	bflo_16155	AENJA_04105
OG0007293	bflo_05427	AENJA_04148
OG0007294	bflo_00403	AENJA_04367
OG0007295	bflo_07534	AENJA_04369
OG0007296	bflo_16995	AENJA_04461
OG0007297	bflo_23790	AENJA_04494
OG0007299	bflo_10653	AENJA_04574
OG0007300	bflo_19110	AENJA_04647
OG0007301	bflo_25038	AENJA_04686
OG0007302	bflo_14759	AENJA_04963
OG0007303	bflo_13169	AENJA_05104
OG0007304	bflo_24595	AENJA_05122
OG0007305	bflo_22443	AENJA_05241
OG0007306	bflo_17424	AENJA_05277
OG0007307	bflo_10777	AENJA_05325
OG0007308	bflo_02394	AENJA_07715, AENJA_05754
OG0007309	bflo_23700	AENJA_05768
OG0007310	bflo_19137	AENJA_05858, AENJA_19852
OG0007312	bflo_23752	AENJA_05894
OG0007313	bflo_15745	AENJA_10867, AENJA_06071
OG0007314	bflo_08559	AENJA_06139
OG0007316	bflo_21079	AENJA_06485, AENJA_20879
OG0007317	bflo_06371	AENJA_06549
OG0007318	bflo_11011	AENJA_06588
OG0007319	bflo_09858	AENJA_06656
OG0007320	bflo_05418	AENJA_06780
OG0007321	bflo_21088	AENJA_06818
OG0007322	bflo_21299	AENJA_06900
OG0007323	bflo_01172	AENJA_06960
OG0007325	bflo_13977	AENJA_07023
OG0007326	bflo_22978	AENJA_07134
OG0007327	bflo_21825	AENJA_07205
OG0007328	bflo_10144	AENJA_07462
OG0007330	bflo_14343	AENJA_07724
OG0007331	bflo_19013	AENJA_07941
OG0007331	bflo_01457, bflo_19764	AENJA_07938
OG0007332	bflo_15283, bflo_00043	AENJA_07980
OG0007333	bflo_21322	AENJA_08327
OG0007334	bflo_08019	AENJA_08344, AENJA_10683
OG0007335	bflo_08747	AENJA_08730
OG0007336	bflo_18139	AENJA_08744
OG0007337	bflo_14621	AENJA_08756
OG0007338	bflo_03890	AENJA_08801
OG0007339	bflo_18665, bflo_27270	AENJA_08839
OG0007340	bflo_16530	AENJA_08960
OG0007341	bflo_16524	AENJA_08963
OG0007342	bflo_18915	AENJA_09009
OG0007343	bflo_07918	AENJA_09011
OG0007344	bflo_07595	AENJA_18427
OG0007345	bflo_08389	AENJA_09249
OG0007346	bflo_05183, bflo_20614	AENJA_09296
OG0007347	bflo_02081	AENJA_09485
OG0007348	bflo_22199	AENJA_09604
OG0007350	bflo_23018	AENJA_09700
OG0007351	bflo_26476	AENJA_09717
OG0007352	bflo_22987	AENJA_09848
OG0007353	bflo_13799	AENJA_10075
OG0007354	bflo_00249	AENJA_10138
OG0007356	bflo_12334	AENJA_10363
OG0007357	bflo_22058	AENJA_10365
OG0007358	bflo_05818	AENJA_10512
OG0007359	bflo_12738	AENJA_10652
OG0007360	bflo_16171	AENJA_10766
OG0007361	bflo_06202	AENJA_10793
OG0007363	bflo_15450	AENJA_10957
OG0007364	bflo_14577	AENJA_10959
OG0007365	bflo_25863	AENJA_10977
OG0007366	bflo_05679	AENJA_11206
OG0007367	bflo_25660	AENJA_11272
OG0007368	bflo_10256	AENJA_11301
OG0007370	bflo_20740	AENJA_11425
OG0007371	bflo_05288	AENJA_11627
OG0007372	bflo_12199	AENJA_11631
OG0007373	bflo_21841	AENJA_11675
OG0007374	bflo_10884	AENJA_11711
OG0007375	bflo_18381	AENJA_12896, AENJA_17943
OG0007376	bflo_06403	AENJA_11779
OG0007377	bflo_17036	AENJA_11839
OG0007378	bflo_21755	AENJA_11927
OG0007379	bflo_05815	AENJA_12106
OG0007380	bflo_12695	AENJA_12373
OG0007381	bflo_22930	AENJA_12457
OG0007382	bflo_12647	AENJA_12498
OG0007383	bflo_27218, bflo_17600	AENJA_12505
OG0007384	bflo_13468	AENJA_12685, AENJA_24990
OG0007385	bflo_09851	AENJA_12739
OG0007386	bflo_06795	AENJA_12898
OG0007387	bflo_16313	AENJA_12902
OG0007388	bflo_25933	AENJA_13027
OG0007389	bflo_15838	AENJA_13187
OG0007390	bflo_04356	AENJA_13202
OG0007391	bflo_10127	AENJA_13207
OG0007392	bflo_26122	AENJA_13312
OG0007394	bflo_24326	AENJA_13338
OG0007395	bflo_23165	AENJA_13363
OG0007396	bflo_12995	AENJA_13626
OG0007397	bflo_26218	AENJA_13692
OG0007398	bflo_17370, bflo_01502, bflo_17308, bflo_16004	AENJA_13960
OG0007399	bflo_24010	AENJA_14225
OG0007400	bflo_22433	AENJA_14239
OG0007401	bflo_14612	AENJA_14395
OG0007402	bflo_23426	AENJA_14648
OG0007403	bflo_10174	AENJA_14745
OG0007404	bflo_14331	AENJA_15171
OG0007405	bflo_20962	AENJA_15366
OG0007406	bflo_20357	AENJA_15368
OG0007408	bflo_02032	AENJA_15439
OG0007409	bflo_02035	AENJA_15440
OG0007411	bflo_07704	AENJA_15681
OG0007412	bflo_17518	AENJA_15771
OG0007413	bflo_18831	AENJA_15882
OG0007414	bflo_25464	AENJA_16065
OG0007415	bflo_02381	AENJA_16254
OG0007416	bflo_14951	AENJA_16466
OG0007417	bflo_20677	AENJA_16596
OG0007418	bflo_20034	AENJA_20071
OG0007419	bflo_22990	AENJA_16935
OG0007420	bflo_24886	AENJA_16980
OG0007421	bflo_12217	AENJA_17319
OG0007422	bflo_19655	AENJA_17772
OG0007423	bflo_23596	AENJA_17845
OG0007424	bflo_23127	AENJA_17849
OG0007425	bflo_14507	AENJA_17864
OG0007426	bflo_18604	AENJA_17973
OG0007427	bflo_09574	AENJA_18085
OG0007428	bflo_19134	AENJA_18355
OG0007429	bflo_11389	AENJA_19005
OG0007430	bflo_17946	AENJA_19078
OG0007431	bflo_00171	AENJA_19346
OG0007432	bflo_24342	AENJA_19403, AENJA_19402
OG0007433	bflo_03234	AENJA_19654
OG0007434	bflo_23083	AENJA_19687
OG0007435	bflo_02346	AENJA_19773
OG0007436	bflo_02613, bflo_06085	AENJA_19801
OG0007438	bflo_09397	AENJA_20029
OG0007439	bflo_01560	AENJA_20396
OG0007440	bflo_12274	AENJA_20434
OG0007441	bflo_20302, bflo_15083	AENJA_20556
OG0007442	bflo_25641	AENJA_20655
OG0007443	bflo_20276	AENJA_20689
OG0007444	bflo_00595	AENJA_20813
OG0007445	bflo_17572	AENJA_20821
OG0007446	bflo_07107	AENJA_20884
OG0007447	bflo_15402	AENJA_20921
OG0007448	bflo_05489, bflo_06846	AENJA_20930
OG0007449	bflo_12540	AENJA_21306
OG0007450	bflo_10846	AENJA_21381
OG0007451	bflo_13811	AENJA_21528
OG0007452	bflo_14825, bflo_14722	AENJA_21651
OG0007453	bflo_16585	AENJA_21726
OG0007454	bflo_22118	AENJA_21740
OG0007455	bflo_17706	AENJA_21828
OG0007456	bflo_01583	AENJA_21979
OG0007457	bflo_26814, bflo_06127	AENJA_22032
OG0007458	bflo_25670	AENJA_22067
OG0007459	bflo_20243	AENJA_22258
OG0007460	bflo_10847	AENJA_22264
OG0007461	bflo_09747	AENJA_22317
OG0007462	bflo_18941	AENJA_22556
OG0007463	bflo_10590	AENJA_22661
OG0007465	bflo_21112	AENJA_22699
OG0007466	bflo_08000	AENJA_22881
OG0007467	bflo_05624	AENJA_23010
OG0007468	bflo_08789	AENJA_23214
OG0007469	bflo_27366, bflo_03920, bflo_11004, bflo_12194, bflo_20864	AENJA_23278
OG0007471	bflo_13019	AENJA_23384
OG0007472	bflo_05935	AENJA_23719
OG0007474	bflo_01427	AENJA_23962
OG0007475	bflo_08869	AENJA_23966
OG0007476	bflo_25779	AENJA_24225
OG0007477	bflo_19128, bflo_19228	AENJA_24292
OG0007478	bflo_20152	AENJA_24685
OG0007479	bflo_23681	AENJA_24748
OG0007480	bflo_09770	AENJA_24812
OG0007481	bflo_20525, bflo_20940	AENJA_24944
OG0007482	bflo_24643	AENJA_25120
OG0007483	bflo_05915	AENJA_25192
OG0007484	bflo_15769	AENJA_25231
OG0007485	bflo_22291	AENJA_25331
OG0007486	bflo_08093	AENJA_25437
OG0007487	bflo_21834	AENJA_25922
OG0007488	bflo_09156	AENJA_26049
OG0007489	bflo_01354	AENJA_26107
OG0007490	bflo_01534	AENJA_26187
OG0007491	bflo_08894	AENJA_26237
OG0007492	bflo_11532	AENJA_26511
OG0007493	bflo_12341, bflo_12486, bflo_10771	AENJA_26529
OG0007494	bflo_21044	AENJA_26703
OG0007495	bflo_02160	AENJA_26715
OG0007496	bflo_02927	AENJA_26719
OG0007497	bflo_21756	AENJA_26773
OG0007498	bflo_05937	AENJA_26807
OG0007582	bflo_06722	AENJA_00047
OG0007583	bflo_10280, bflo_09617	AENJA_00226
OG0007584	bflo_23456	AENJA_25290, AENJA_00242
OG0007587	bflo_05425	AENJA_00432
OG0007588	bflo_08932	AENJA_00505
OG0007589	bflo_15014	AENJA_00571
OG0007590	bflo_20745, bflo_20854, bflo_08790, bflo_10527	AENJA_00697
OG0007591	bflo_06991	AENJA_01019
OG0007592	bflo_02567	AENJA_01059
OG0007593	bflo_18115	AENJA_01095
OG0007594	bflo_06134	AENJA_01198
OG0007595	bflo_08716	AENJA_01322
OG0007596	bflo_00217	AENJA_01443
OG0007597	bflo_20205	AENJA_01698
OG0007598	bflo_14696	AENJA_01726
OG0007600	bflo_22319, bflo_22546	AENJA_01841
OG0007601	bflo_22835	AENJA_02054
OG0007602	bflo_25731	AENJA_02165
OG0007603	bflo_13403	AENJA_02214
OG0007604	bflo_13109	AENJA_02267
OG0007605	bflo_14084	AENJA_02353
OG0007606	bflo_09037	AENJA_02354
OG0007607	bflo_24972	AENJA_02368
OG0007608	bflo_00905, bflo_01074	AENJA_02633
OG0007609	bflo_21985	AENJA_02689
OG0007610	bflo_12438	AENJA_02817
OG0007612	bflo_03626	AENJA_03149
OG0007613	bflo_05631	AENJA_03179
OG0007614	bflo_13306	AENJA_03537, AENJA_03213
OG0007615	bflo_11806	AENJA_03386
OG0007616	bflo_05802	AENJA_03409
OG0007617	bflo_05912	AENJA_03469, AENJA_22388
OG0007618	bflo_17677	AENJA_03470
OG0007619	bflo_24408	AENJA_03762
OG0007621	bflo_25877	AENJA_03833
OG0007622	bflo_12432, bflo_11562	AENJA_03944
OG0007623	bflo_09081	AENJA_08941, AENJA_04211
OG0007624	bflo_03915	AENJA_04295
OG0007625	bflo_17208	AENJA_04665
OG0007627	bflo_01345, bflo_13566, bflo_08462	AENJA_04956
OG0007628	bflo_14113	AENJA_04962
OG0007629	bflo_04302	AENJA_05160
OG0007630	bflo_22203	AENJA_05194
OG0007631	bflo_18020	AENJA_05278
OG0007632	bflo_12731	AENJA_05484
OG0007634	bflo_07145	AENJA_05650
OG0007635	bflo_07343	AENJA_05652
OG0007637	bflo_09449	AENJA_25958, AENJA_05864
OG0007638	bflo_17731	AENJA_06211
OG0007639	bflo_07577	AENJA_06285
OG0007643	bflo_02155	AENJA_07280
OG0007645	bflo_20312	AENJA_07676
OG0007646	bflo_08412	AENJA_07683
OG0007647	bflo_19093	AENJA_07698
OG0007648	bflo_17312	AENJA_07744
OG0007649	bflo_10016	AENJA_08154
OG0007650	bflo_03304	AENJA_08417
OG0007651	bflo_21344	AENJA_08420
OG0007652	bflo_16698	AENJA_08655
OG0007653	bflo_06136	AENJA_08664
OG0007654	bflo_26579, bflo_00334	AENJA_08743
OG0007655	bflo_05609, bflo_06739	AENJA_08878
OG0007656	bflo_11407	AENJA_08929
OG0007657	bflo_03371	AENJA_09241
OG0007658	bflo_17413	AENJA_15160, AENJA_09640
OG0007659	bflo_00447	AENJA_09749
OG0007660	bflo_16535	AENJA_10005
OG0007661	bflo_24538	AENJA_10023
OG0007662	bflo_24186	AENJA_10163
OG0007663	bflo_17347	AENJA_10256
OG0007664	bflo_10773	AENJA_10276
OG0007665	bflo_01695	AENJA_10282
OG0007666	bflo_23297	AENJA_10298
OG0007667	bflo_12556	AENJA_10341
OG0007668	bflo_20338	AENJA_10381
OG0007669	bflo_11142	AENJA_10464
OG0007670	bflo_05622	AENJA_10480
OG0007671	bflo_02418	AENJA_12064
OG0007672	bflo_17487	AENJA_10564
OG0007673	bflo_06491	AENJA_10620
OG0007674	bflo_23563	AENJA_10687
OG0007675	bflo_06363	AENJA_10692, AENJA_10689
OG0007676	bflo_08407	AENJA_10773
OG0007677	bflo_16920	AENJA_10946
OG0007679	bflo_10208	AENJA_11083
OG0007680	bflo_17990, bflo_00308	AENJA_11179
OG0007681	bflo_03450	AENJA_11196
OG0007682	bflo_15066, bflo_15508, bflo_17490, bflo_06101, bflo_11575, bflo_13436, bflo_13512, bflo_12564, bflo_20428, bflo_12573, bflo_13435	AENJA_11231
OG0007683	bflo_09373	AENJA_11263, AENJA_13110
OG0007684	bflo_07569, bflo_08134	AENJA_11323
OG0007685	bflo_18881	AENJA_11330
OG0007686	bflo_13479	AENJA_11496
OG0007687	bflo_22973	AENJA_11514
OG0007688	bflo_18763	AENJA_11595
OG0007689	bflo_20780	AENJA_11622
OG0007690	bflo_18798	AENJA_11693
OG0007691	bflo_20819	AENJA_11787
OG0007692	bflo_23407	AENJA_11895
OG0007694	bflo_13350	AENJA_12365
OG0007695	bflo_01847	AENJA_12489
OG0007696	bflo_11039	AENJA_12919
OG0007697	bflo_21039, bflo_21034	AENJA_12952
OG0007698	bflo_25937	AENJA_13006
OG0007700	bflo_20560	AENJA_13417
OG0007701	bflo_20311	AENJA_13421
OG0007703	bflo_08727	AENJA_13781, AENJA_13780
OG0007704	bflo_02614	AENJA_13789
OG0007705	bflo_08400	AENJA_13836
OG0007706	bflo_22700	AENJA_13921
OG0007707	bflo_10464	AENJA_18792, AENJA_20617, AENJA_13925
OG0007708	bflo_19064	AENJA_14019
OG0007709	bflo_07606	AENJA_14142
OG0007711	bflo_07586	AENJA_14167
OG0007712	bflo_10106	AENJA_14241
OG0007713	bflo_18812	AENJA_14256
OG0007714	bflo_15303	AENJA_14298
OG0007715	bflo_20286	AENJA_14420
OG0007716	bflo_11425	AENJA_14436
OG0007717	bflo_04203	AENJA_14512
OG0007718	bflo_18866	AENJA_14607
OG0007719	bflo_24402	AENJA_14796
OG0007721	bflo_08960	AENJA_15418
OG0007722	bflo_23699	AENJA_15592
OG0007723	bflo_02387	AENJA_15656
OG0007724	bflo_05312, bflo_16516, bflo_01307, bflo_01302, bflo_01722	AENJA_15747
OG0007725	bflo_15815	AENJA_15798
OG0007726	bflo_24372	AENJA_15888
OG0007727	bflo_19233	AENJA_15914
OG0007728	bflo_05034	AENJA_16033
OG0007729	bflo_12977	AENJA_16470
OG0007730	bflo_12607, bflo_12998	AENJA_16479
OG0007731	bflo_10808, bflo_09905	AENJA_16519
OG0007732	bflo_08778	AENJA_16743
OG0007733	bflo_11525	AENJA_16976
OG0007734	bflo_25678	AENJA_17060
OG0007735	bflo_03867, bflo_03872	AENJA_17384
OG0007736	bflo_20418	AENJA_17393
OG0007737	bflo_22392	AENJA_17429
OG0007738	bflo_06705, bflo_06706	AENJA_17519
OG0007739	bflo_18458	AENJA_17580
OG0007740	bflo_04368	AENJA_17729
OG0007741	bflo_11053	AENJA_17929
OG0007743	bflo_02840	AENJA_18237
OG0007744	bflo_26182	AENJA_18288
OG0007745	bflo_12671	AENJA_18335
OG0007746	bflo_06579	AENJA_18434
OG0007747	bflo_26277	AENJA_18844
OG0007748	bflo_21605	AENJA_18894
OG0007749	bflo_05007	AENJA_19022
OG0007750	bflo_25715	AENJA_19185
OG0007751	bflo_10650, bflo_08743	AENJA_19310
OG0007752	bflo_21959	AENJA_19359
OG0007753	bflo_22394	AENJA_19363
OG0007754	bflo_26220	AENJA_19398
OG0007755	bflo_11338, bflo_10030	AENJA_19613
OG0007756	bflo_16250	AENJA_19709
OG0007757	bflo_27501, bflo_25642	AENJA_20316, AENJA_19847
OG0007758	bflo_10877	AENJA_19933
OG0007759	bflo_16310	AENJA_20025
OG0007760	bflo_13020	AENJA_20050
OG0007761	bflo_24923	AENJA_20064
OG0007762	bflo_10652, bflo_15443, bflo_22270	AENJA_23767, AENJA_25729, AENJA_20187
OG0007763	bflo_25707	AENJA_20330
OG0007764	bflo_06850	AENJA_20732
OG0007765	bflo_13995	AENJA_21015, AENJA_21016, AENJA_21017
OG0007766	bflo_23712	AENJA_21034
OG0007767	bflo_24566	AENJA_21313
OG0007768	bflo_24479	AENJA_21314
OG0007769	bflo_23531	AENJA_21372
OG0007770	bflo_20500	AENJA_21605
OG0007771	bflo_11433	AENJA_21609
OG0007772	bflo_22115	AENJA_21724
OG0007773	bflo_03725, bflo_21510	AENJA_21739
OG0007774	bflo_19564	AENJA_21779
OG0007775	bflo_21066	AENJA_21848, AENJA_21916
OG0007776	bflo_06131	AENJA_22036
OG0007778	bflo_13110, bflo_13186, bflo_13187	AENJA_22303
OG0007779	bflo_18703	AENJA_22377
OG0007780	bflo_17991	AENJA_22486
OG0007781	bflo_07603	AENJA_22495
OG0007782	bflo_06893	AENJA_22500
OG0007783	bflo_23885	AENJA_22584
OG0007784	bflo_19072	AENJA_22600
OG0007785	bflo_11218	AENJA_26087, AENJA_22648, AENJA_26088
OG0007786	bflo_16999	AENJA_22814
OG0007787	bflo_12215	AENJA_22832
OG0007788	bflo_03873	AENJA_22872
OG0007789	bflo_21102	AENJA_22873
OG0007790	bflo_11705	AENJA_22970
OG0007791	bflo_23951	AENJA_23000
OG0007792	bflo_20695	AENJA_23125, AENJA_23126
OG0007793	bflo_25655	AENJA_23139
OG0007794	bflo_20585	AENJA_23230
OG0007795	bflo_15425, bflo_14831	AENJA_23273
OG0007796	bflo_02054	AENJA_23473
OG0007797	bflo_21105	AENJA_23789
OG0007798	bflo_18226	AENJA_23971
OG0007800	bflo_14344	AENJA_24733
OG0007801	bflo_23404	AENJA_24750
OG0007802	bflo_23831	AENJA_24870
OG0007803	bflo_06509	AENJA_24900
OG0007804	bflo_06653	AENJA_24903
OG0007806	bflo_06303	AENJA_25558
OG0007807	bflo_05294	AENJA_25659
OG0007808	bflo_11247	AENJA_25757
OG0007809	bflo_03965	AENJA_25815
OG0007810	bflo_10987	AENJA_25829
OG0007811	bflo_24096	AENJA_26163
OG0007812	bflo_00281	AENJA_26416
OG0007813	bflo_21210	AENJA_26599
OG0007814	bflo_06730	AENJA_26751
OG0007815	bflo_00749, bflo_00769, bflo_00543	AENJA_26766
OG0007907	bflo_02235	AENJA_00084, AENJA_00085
OG0007908	bflo_20499	AENJA_00151
OG0007911	bflo_22860	AENJA_00247
OG0007912	bflo_27328, bflo_20385	AENJA_00261
OG0007913	bflo_05599	AENJA_00322
OG0007915	bflo_05663	AENJA_00437
OG0007916	bflo_17716	AENJA_00507
OG0007917	bflo_15056	AENJA_00555
OG0007918	bflo_15667	AENJA_00566
OG0007920	bflo_06190	AENJA_00706
OG0007921	bflo_06108	AENJA_00713
OG0007922	bflo_10350	AENJA_00734, AENJA_00733
OG0007925	bflo_10568	AENJA_01050, AENJA_01051
OG0007926	bflo_23868	AENJA_01125
OG0007927	bflo_11079	AENJA_01458
OG0007928	bflo_11687, bflo_01921	AENJA_01314
OG0007929	bflo_13452	AENJA_01377
OG0007930	bflo_16413	AENJA_01654
OG0007930	bflo_12616	AENJA_05381
OG0007931	bflo_14695	AENJA_01727
OG0007932	bflo_13897	AENJA_01753
OG0007933	bflo_03110	AENJA_02051
OG0007934	bflo_26432	AENJA_02342
OG0007935	bflo_17663	AENJA_02345
OG0007936	bflo_01563	AENJA_02595
OG0007937	bflo_14531	AENJA_02784
OG0007938	bflo_12211	AENJA_02811
OG0007939	bflo_11941	AENJA_03083
OG0007940	bflo_18637	AENJA_03128
