Orthogroup	BRAFL	LYTVA_ok
OG0007360	bflo_16171	LYTVA_01643
OG0007361	bflo_06202	LYTVA_06556
OG0007363	bflo_15450	LYTVA_06669
OG0007364	bflo_14577	LYTVA_15849
OG0007365	bflo_25863	LYTVA_02308, LYTVA_06457
OG0007366	bflo_05679	LYTVA_11005
OG0007367	bflo_25660	LYTVA_04852
OG0007368	bflo_10256	LYTVA_17542, LYTVA_00624
OG0007370	bflo_20740	LYTVA_06055
OG0007371	bflo_05288	LYTVA_08968
OG0007372	bflo_12199	LYTVA_18746
OG0007373	bflo_21841	LYTVA_15629
OG0007374	bflo_10884	LYTVA_08561
OG0007376	bflo_06403	LYTVA_19972
OG0007377	bflo_17036	LYTVA_26494
OG0007378	bflo_21755	LYTVA_05887
OG0007379	bflo_05815	LYTVA_05996, LYTVA_05995
OG0007380	bflo_12695	LYTVA_29427
OG0007382	bflo_12647	LYTVA_04728
OG0007383	bflo_27218, bflo_17600	LYTVA_25466
OG0007385	bflo_09851	LYTVA_19121
OG0007386	bflo_06795	LYTVA_07566
OG0007387	bflo_16313	LYTVA_11399
OG0007388	bflo_25933	LYTVA_28469
OG0007389	bflo_15838	LYTVA_27684, LYTVA_13623
OG0007390	bflo_04356	LYTVA_17759
OG0007391	bflo_10127	LYTVA_27612
OG0007392	bflo_26122	LYTVA_00208
OG0007393	bflo_19723	LYTVA_16834
OG0007394	bflo_24326	LYTVA_29547
OG0007395	bflo_23165	LYTVA_10851
OG0007396	bflo_12995	LYTVA_21805
OG0007397	bflo_26218	LYTVA_06439
OG0007398	bflo_17370, bflo_01502, bflo_17308, bflo_16004	LYTVA_15791
OG0007399	bflo_24010	LYTVA_24113
OG0007400	bflo_22433	LYTVA_13880
OG0007401	bflo_14612	LYTVA_25998
OG0007402	bflo_23426	LYTVA_04009
OG0007403	bflo_10174	LYTVA_10578
OG0007404	bflo_14331	LYTVA_10389, LYTVA_17043
OG0007405	bflo_20962	LYTVA_23328
OG0007406	bflo_23579, bflo_21242, bflo_20357	LYTVA_23327
OG0007407	bflo_08514	LYTVA_24874
OG0007408	bflo_02032	LYTVA_17573
OG0007409	bflo_02035	LYTVA_06962
OG0007412	bflo_17518	LYTVA_13953
OG0007413	bflo_18831	LYTVA_12200
OG0007414	bflo_25464	LYTVA_02207
OG0007415	bflo_02381	LYTVA_24128, LYTVA_22964
OG0007416	bflo_14951	LYTVA_05946
OG0007417	bflo_20677	LYTVA_01637
OG0007418	bflo_20034	LYTVA_20251
OG0007420	bflo_24886	LYTVA_03332
OG0007421	bflo_12217	LYTVA_21519
OG0007423	bflo_23596	LYTVA_22179
OG0007424	bflo_23127	LYTVA_28915
OG0007425	bflo_14507	LYTVA_25706
OG0007426	bflo_18604	LYTVA_28110
OG0007428	bflo_19134	LYTVA_18257
OG0007429	bflo_11389	LYTVA_16880, LYTVA_16876
OG0007430	bflo_17946	LYTVA_01743
OG0007432	bflo_24342	LYTVA_30029
OG0007433	bflo_03234	LYTVA_26445
OG0007435	bflo_02346	LYTVA_04168, LYTVA_12359
OG0007436	bflo_02613, bflo_06085	LYTVA_21950
OG0007438	bflo_09397	LYTVA_08752
OG0007439	bflo_01560	LYTVA_15776
OG0007440	bflo_12274	LYTVA_03341
OG0007441	bflo_20302, bflo_15083	LYTVA_02745
OG0007443	bflo_20276	LYTVA_22108
OG0007445	bflo_17572	LYTVA_25194
OG0007446	bflo_07107	LYTVA_20327
OG0007447	bflo_15402	LYTVA_26906
OG0007448	bflo_06846	LYTVA_05884
OG0007449	bflo_12540	LYTVA_05951
OG0007451	bflo_13811	LYTVA_21924, LYTVA_18802
OG0007452	bflo_14825, bflo_14722	LYTVA_06058
OG0007454	bflo_22118	LYTVA_28426
OG0007455	bflo_17706	LYTVA_13341
OG0007456	bflo_01583	LYTVA_23476
OG0007457	bflo_26814, bflo_06127	LYTVA_13606
OG0007458	bflo_25670	LYTVA_22841
OG0007459	bflo_20243	LYTVA_09289
OG0007460	bflo_10847	LYTVA_08625
OG0007461	bflo_09747	LYTVA_18774
OG0007462	bflo_18941	LYTVA_09490, LYTVA_13057
OG0007465	bflo_21112	LYTVA_26141
OG0007466	bflo_08000	LYTVA_10130
OG0007467	bflo_05624	LYTVA_02679
OG0007468	bflo_08789	LYTVA_03501
OG0007469	bflo_27366, bflo_03920, bflo_11004, bflo_12194, bflo_20864	LYTVA_10120
OG0007471	bflo_13019	LYTVA_12320
OG0007472	bflo_05935	LYTVA_00584
OG0007474	bflo_01427	LYTVA_15161, LYTVA_03974
OG0007475	bflo_08869	LYTVA_27620
OG0007476	bflo_25779	LYTVA_27412
OG0007477	bflo_19128, bflo_19228	LYTVA_29029
OG0007478	bflo_20152	LYTVA_19699
OG0007479	bflo_23681	LYTVA_01291
OG0007480	bflo_09770	LYTVA_24798
OG0007481	bflo_20525, bflo_20940	LYTVA_08388
OG0007482	bflo_24643	LYTVA_29492
OG0007483	bflo_05915	LYTVA_15083
OG0007484	bflo_15769	LYTVA_07505
OG0007486	bflo_08093	LYTVA_20001
OG0007487	bflo_21834	LYTVA_02756
OG0007489	bflo_01354	LYTVA_00864
OG0007490	bflo_01534	LYTVA_13021
OG0007492	bflo_11532	LYTVA_10069
OG0007493	bflo_12341, bflo_12486, bflo_10771	LYTVA_16474
OG0007494	bflo_21044	LYTVA_11090
OG0007497	bflo_21756	LYTVA_14734
OG0007499	bflo_23609	LYTVA_14874
OG0007500	bflo_02362	LYTVA_18267
OG0007501	bflo_03458	LYTVA_22863
OG0007503	bflo_22154	LYTVA_07667
OG0007504	bflo_23410	LYTVA_16801
OG0007507	bflo_20339	LYTVA_12074
OG0007509	bflo_25337	LYTVA_00585, LYTVA_20658
OG0007510	bflo_23353	LYTVA_15578
OG0007511	bflo_04008	LYTVA_21087, LYTVA_23442
OG0007513	bflo_12370	LYTVA_01675
OG0007517	bflo_09839	LYTVA_01445
OG0007518	bflo_12220	LYTVA_05377
OG0007521	bflo_13860, bflo_19698, bflo_19701	LYTVA_23142
OG0007522	bflo_03362	LYTVA_24173, LYTVA_04050
OG0007525	bflo_25748	LYTVA_17746, LYTVA_17745
OG0007527	bflo_12687	LYTVA_20160
OG0007528	bflo_15800	LYTVA_17660, LYTVA_13424
OG0007529	bflo_22763	LYTVA_24821
OG0007533	bflo_05908	LYTVA_15407
OG0007539	bflo_03346	LYTVA_08045
OG0007554	bflo_16265, bflo_16022, bflo_16165, bflo_16264, bflo_16467, bflo_16173, bflo_16485, bflo_09113, bflo_02260, bflo_02877, bflo_11952, bflo_12994, bflo_07613, bflo_11951, bflo_07208, bflo_07209, bflo_07207	LYTVA_15908, LYTVA_13489
OG0007583	bflo_10280, bflo_09617	LYTVA_02898
OG0007584	bflo_23456	LYTVA_07507
OG0007587	bflo_05425	LYTVA_06191
OG0007588	bflo_08932	LYTVA_19122
OG0007589	bflo_15014	LYTVA_15571
OG0007590	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527	LYTVA_22603
OG0007591	bflo_06991	LYTVA_15821
OG0007594	bflo_06134	LYTVA_16910
OG0007595	bflo_08716	LYTVA_04822, LYTVA_27964
OG0007597	bflo_20205	LYTVA_04975
OG0007598	bflo_14696	LYTVA_14137
OG0007600	bflo_22319, bflo_22546	LYTVA_02329, LYTVA_28486, LYTVA_22411
OG0007601	bflo_22835	LYTVA_20410
OG0007602	bflo_25731	LYTVA_19111
OG0007603	bflo_13403	LYTVA_01215
OG0007604	bflo_13109	LYTVA_27072, LYTVA_11917
OG0007605	bflo_14084	LYTVA_23223
OG0007607	bflo_24972	LYTVA_28351
OG0007608	bflo_00905, bflo_01074	LYTVA_19572
OG0007609	bflo_21985	LYTVA_26890, LYTVA_28776
OG0007610	bflo_12438	LYTVA_01262
OG0007612	bflo_03626	LYTVA_02241
OG0007613	bflo_05631	LYTVA_11371
OG0007615	bflo_11806	LYTVA_01668
OG0007616	bflo_05802	LYTVA_04326
OG0007617	bflo_05912	LYTVA_06763
OG0007618	bflo_17677	LYTVA_17818
OG0007619	bflo_24408	LYTVA_16958
OG0007621	bflo_25877	LYTVA_28737
OG0007623	bflo_09081	LYTVA_25391
OG0007624	bflo_03915	LYTVA_26685
OG0007625	bflo_17208	LYTVA_02355, LYTVA_27556
OG0007627	bflo_01345, bflo_13566, bflo_08462	LYTVA_14323, LYTVA_14322, LYTVA_16957, LYTVA_22586, LYTVA_14339, LYTVA_14669, LYTVA_18558, LYTVA_10036, LYTVA_20383, LYTVA_28765, LYTVA_20739
OG0007628	bflo_14113	LYTVA_20735
OG0007630	bflo_22203	LYTVA_21472
OG0007631	bflo_18020	LYTVA_08707, LYTVA_01412
OG0007632	bflo_12731	LYTVA_27271, LYTVA_07026, LYTVA_09524
OG0007633	bflo_00693	LYTVA_11264
OG0007635	bflo_07343	LYTVA_00547
OG0007637	bflo_09449	LYTVA_23253
OG0007638	bflo_17731	LYTVA_28819, LYTVA_12541
OG0007639	bflo_07577	LYTVA_29195
OG0007643	bflo_02155	LYTVA_13772, LYTVA_29417
OG0007645	bflo_20312	LYTVA_22625
OG0007646	bflo_08412	LYTVA_11672
OG0007647	bflo_19093	LYTVA_17226, LYTVA_08417
OG0007648	bflo_17312	LYTVA_16410
OG0007649	bflo_10016	LYTVA_29126
OG0007650	bflo_03304	LYTVA_04025, LYTVA_24221, LYTVA_22368
OG0007652	bflo_16698	LYTVA_12087
OG0007653	bflo_06136	LYTVA_26389
OG0007654	bflo_26579, bflo_00334	LYTVA_29602
OG0007656	bflo_11407	LYTVA_03488
OG0007657	bflo_03371	LYTVA_24805
OG0007658	bflo_17413	LYTVA_00620
OG0007660	bflo_16535	LYTVA_02046
OG0007661	bflo_24538	LYTVA_26111
OG0007661	bflo_08201, bflo_19308	LYTVA_04003
OG0007662	bflo_24186	LYTVA_26859
OG0007663	bflo_17347	LYTVA_06307
OG0007665	bflo_01695	LYTVA_17087
OG0007667	bflo_12556	LYTVA_11978
OG0007668	bflo_20338	LYTVA_01048
OG0007669	bflo_11142	LYTVA_18754
OG0007670	bflo_05622	LYTVA_03178
OG0007671	bflo_02418	LYTVA_00969
OG0007672	bflo_17487	LYTVA_09144
OG0007673	bflo_06491	LYTVA_06130
OG0007674	bflo_23563	LYTVA_19731, LYTVA_05255
OG0007675	bflo_06363	LYTVA_10928
OG0007676	bflo_08407	LYTVA_12495
OG0007677	bflo_16920	LYTVA_26927
OG0007678	bflo_02676, bflo_02091, bflo_02621, bflo_24505, bflo_23967	LYTVA_02696
OG0007679	bflo_10208	LYTVA_08970
OG0007683	bflo_09373	LYTVA_17616
OG0007685	bflo_18881	LYTVA_02760
OG0007686	bflo_13479	LYTVA_12208
OG0007687	bflo_22973	LYTVA_15396
OG0007689	bflo_20780	LYTVA_19628
OG0007690	bflo_18798	LYTVA_28416
OG0007691	bflo_20819	LYTVA_22077
OG0007692	bflo_23407	LYTVA_24951
OG0007694	bflo_13350	LYTVA_26876
OG0007695	bflo_01847	LYTVA_05499, LYTVA_10609
OG0007696	bflo_11039	LYTVA_24378
OG0007697	bflo_21039, bflo_21034	LYTVA_10922
OG0007700	bflo_20560	LYTVA_07316
OG0007701	bflo_20311	LYTVA_21781
OG0007703	bflo_08727	LYTVA_27223, LYTVA_22526
OG0007704	bflo_02614	LYTVA_08360
OG0007705	bflo_08400	LYTVA_14287
OG0007708	bflo_19064	LYTVA_29207
OG0007709	bflo_07606	LYTVA_10006
OG0007711	bflo_07586	LYTVA_29385, LYTVA_17924
OG0007712	bflo_10106	LYTVA_10828
OG0007713	bflo_18812	LYTVA_11468
OG0007714	bflo_15303	LYTVA_09705
OG0007716	bflo_11425	LYTVA_19321
OG0007717	bflo_04203	LYTVA_16631
OG0007719	bflo_24402	LYTVA_26116
OG0007721	bflo_08960	LYTVA_28411
OG0007722	bflo_23699	LYTVA_18125
OG0007723	bflo_02387	LYTVA_01240
OG0007724	bflo_05312, bflo_16516, bflo_01307, bflo_01302, bflo_01722	LYTVA_24222
OG0007725	bflo_15815	LYTVA_15370, LYTVA_20581, LYTVA_05852, LYTVA_03891
OG0007726	bflo_24372	LYTVA_06027
OG0007727	bflo_19233	LYTVA_12845, LYTVA_28212
OG0007728	bflo_05034	LYTVA_04426
OG0007730	bflo_12607, bflo_12998	LYTVA_17502
OG0007731	bflo_10808, bflo_09905	LYTVA_07729, LYTVA_10141, LYTVA_09316
OG0007732	bflo_08778	LYTVA_00596
OG0007733	bflo_11525	LYTVA_17250
OG0007734	bflo_25678	LYTVA_12740
OG0007735	bflo_03867, bflo_03872	LYTVA_08877
OG0007737	bflo_22392	LYTVA_07110, LYTVA_07111
OG0007738	bflo_06705, bflo_06706	LYTVA_26772
OG0007739	bflo_18458	LYTVA_25107
OG0007740	bflo_04368	LYTVA_13616, LYTVA_03535
OG0007741	bflo_11053	LYTVA_05974
OG0007743	bflo_02840	LYTVA_21362
OG0007744	bflo_26182	LYTVA_19072
OG0007745	bflo_12671	LYTVA_03413
OG0007746	bflo_06579	LYTVA_12054
OG0007747	bflo_26277	LYTVA_08028, LYTVA_13506
OG0007748	bflo_21605	LYTVA_16035
OG0007749	bflo_05007	LYTVA_25973
OG0007751	bflo_10650, bflo_08743	LYTVA_20108
OG0007752	bflo_21959	LYTVA_05758
OG0007753	bflo_22394	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419
OG0007754	bflo_26220	LYTVA_02556, LYTVA_22115
OG0007755	bflo_11338, bflo_10030	LYTVA_27977
OG0007756	bflo_16250	LYTVA_26790, LYTVA_01408
OG0007757	bflo_27501, bflo_25642	LYTVA_29634
OG0007758	bflo_10877	LYTVA_02245
OG0007759	bflo_16310	LYTVA_29844, LYTVA_13752
OG0007760	bflo_13020	LYTVA_22853
OG0007762	bflo_10652, bflo_15443, bflo_22270	LYTVA_02092
OG0007763	bflo_25707	LYTVA_23256
OG0007764	bflo_06850	LYTVA_05432
OG0007765	bflo_13995	LYTVA_28454, LYTVA_09453
OG0007766	bflo_23712	LYTVA_16803
OG0007767	bflo_24566	LYTVA_18171
OG0007768	bflo_24479	LYTVA_26406
OG0007769	bflo_23531	LYTVA_15736
OG0007770	bflo_20500	LYTVA_17778
OG0007771	bflo_11433	LYTVA_23243
OG0007772	bflo_22115	LYTVA_28492
OG0007773	bflo_03725, bflo_21510	LYTVA_28425
OG0007774	bflo_19564	LYTVA_07983
OG0007775	bflo_21066	LYTVA_27798
OG0007776	bflo_06131	LYTVA_09426
OG0007778	bflo_13110, bflo_13186, bflo_13187	LYTVA_07356, LYTVA_07353
OG0007779	bflo_18703	LYTVA_04248
OG0007780	bflo_17991	LYTVA_19102
OG0007781	bflo_07603	LYTVA_26330, LYTVA_26857
OG0007782	bflo_06893	LYTVA_11501
OG0007783	bflo_23885	LYTVA_18320
OG0007784	bflo_19072	LYTVA_09607
OG0007785	bflo_11218	LYTVA_04516
OG0007786	bflo_16999	LYTVA_30038
OG0007787	bflo_12215	LYTVA_17596
OG0007788	bflo_03873	LYTVA_09000
OG0007789	bflo_21102	LYTVA_08173
OG0007791	bflo_23951	LYTVA_08192, LYTVA_16268, LYTVA_13914
OG0007792	bflo_20695	LYTVA_11746, LYTVA_13324
OG0007793	bflo_25655	LYTVA_13499, LYTVA_18097
OG0007794	bflo_20585	LYTVA_26977
OG0007796	bflo_02054	LYTVA_11355
OG0007798	bflo_18226	LYTVA_16861, LYTVA_18242
OG0007799	bflo_00372	LYTVA_21389
OG0007800	bflo_14344	LYTVA_15028
OG0007801	bflo_23404	LYTVA_25330
OG0007802	bflo_23831	LYTVA_18290
OG0007803	bflo_06509	LYTVA_01593
OG0007804	bflo_06653	LYTVA_03179
OG0007808	bflo_11247	LYTVA_16872
OG0007809	bflo_03965	LYTVA_16781
OG0007810	bflo_10987	LYTVA_14635
OG0007812	bflo_00281	LYTVA_27813
OG0007813	bflo_21210	LYTVA_09962
OG0007814	bflo_06730	LYTVA_15113, LYTVA_01159
OG0007815	bflo_00749, bflo_00769, bflo_00543	LYTVA_06622
OG0007816	bflo_24433	LYTVA_20731
OG0007817	bflo_26806, bflo_01864	LYTVA_09211
OG0007820	bflo_20895	LYTVA_07692
OG0007823	bflo_01549	LYTVA_16470
OG0007824	bflo_21551	LYTVA_18978
OG0007826	bflo_20018	LYTVA_16290
OG0007827	bflo_06413	LYTVA_28200
OG0007828	bflo_07281	LYTVA_14710
OG0007829	bflo_01959	LYTVA_07496, LYTVA_18844
OG0007830	bflo_08474	LYTVA_21502
OG0007831	bflo_08904	LYTVA_18643
OG0007833	bflo_21063	LYTVA_14327
OG0007834	bflo_09024	LYTVA_12110
OG0007835	bflo_25222	LYTVA_08884
OG0007836	bflo_00713	LYTVA_26464
OG0007837	bflo_19677	LYTVA_26889
OG0007838	bflo_01372	LYTVA_02755
OG0007840	bflo_06242	LYTVA_25217
OG0007841	bflo_07375	LYTVA_02552
OG0007842	bflo_04890	LYTVA_18377
OG0007843	bflo_14088	LYTVA_19142, LYTVA_10686
OG0007846	bflo_13304, bflo_13522	LYTVA_03004
OG0007847	bflo_00441	LYTVA_11506
OG0007848	bflo_17671	LYTVA_21280
OG0007849	bflo_11783	LYTVA_16742
OG0007851	bflo_13474	LYTVA_16986
OG0007859	bflo_19258	LYTVA_21734, LYTVA_08980
OG0007860	bflo_10535, bflo_10715	LYTVA_04925
OG0007862	bflo_02553	LYTVA_01856
OG0007866	bflo_22935	LYTVA_29112
OG0007907	bflo_02235	LYTVA_20630, LYTVA_17910
OG0007908	bflo_20499	LYTVA_00123, LYTVA_00128
OG0007911	bflo_22860	LYTVA_20096
OG0007912	bflo_27328, bflo_20385	LYTVA_21780
OG0007913	bflo_05599	LYTVA_02876
OG0007915	bflo_05663	LYTVA_11903
OG0007917	bflo_15056	LYTVA_27582
OG0007920	bflo_06190	LYTVA_23299
OG0007921	bflo_06108	LYTVA_17931
OG0007922	bflo_10350	LYTVA_30133
OG0007925	bflo_10568	LYTVA_19385
OG0007926	bflo_23868	LYTVA_27557
OG0007927	bflo_11079	LYTVA_12602
OG0007928	bflo_11687, bflo_01921	LYTVA_16597, LYTVA_20725
OG0007929	bflo_13452	LYTVA_13569, LYTVA_05871
OG0007930	bflo_12616	LYTVA_24546
OG0007931	bflo_14695	LYTVA_25938
OG0007932	bflo_13897	LYTVA_19215
OG0007933	bflo_03110	LYTVA_28872, LYTVA_22503
OG0007934	bflo_26432	LYTVA_02611
OG0007935	bflo_17663	LYTVA_06445
OG0007937	bflo_14531	LYTVA_24311
OG0007938	bflo_12211	LYTVA_22645, LYTVA_12290
OG0007943	bflo_17585	LYTVA_23768
OG0007944	bflo_08272	LYTVA_18958
OG0007945	bflo_16266	LYTVA_06637, LYTVA_23001
OG0007946	bflo_10287	LYTVA_22492
OG0007947	bflo_22634	LYTVA_18731
OG0007948	bflo_21118	LYTVA_12792
OG0007951	bflo_13301	LYTVA_13182
OG0007953	bflo_00434	LYTVA_29452
OG0007954	bflo_17425	LYTVA_00640
OG0007958	bflo_06296	LYTVA_21325
OG0007959	bflo_26327	LYTVA_00997
OG0007961	bflo_24731	LYTVA_25534
OG0007962	bflo_15039	LYTVA_17754
OG0007963	bflo_24596	LYTVA_14762
OG0007964	bflo_01247, bflo_07079	LYTVA_00218
OG0007965	bflo_23151	LYTVA_25490
OG0007966	bflo_07594	LYTVA_05372
OG0007967	bflo_07105	LYTVA_01214
OG0007968	bflo_06274	LYTVA_29252
OG0007970	bflo_24089	LYTVA_27392
OG0007972	bflo_13428	LYTVA_29552
OG0007974	bflo_24762	LYTVA_10596
OG0007975	bflo_24764	LYTVA_06387
OG0007976	bflo_23117	LYTVA_13154
OG0007977	bflo_22929	LYTVA_01651
OG0007981	bflo_07631	LYTVA_26180
OG0007984	bflo_21333, bflo_21994	LYTVA_27635
OG0007985	bflo_14993, bflo_27135	LYTVA_13055
OG0007986	bflo_06825	LYTVA_07433, LYTVA_01799
OG0007987	bflo_21083	LYTVA_08176
OG0007988	bflo_12561	LYTVA_17501
OG0007991	bflo_12744	LYTVA_08633
OG0007993	bflo_06048	LYTVA_13051, LYTVA_05314
OG0007994	bflo_07557	LYTVA_24669, LYTVA_29511
OG0007995	bflo_21217, bflo_08775, bflo_13624	LYTVA_26873
OG0007997	bflo_20061	LYTVA_15603
OG0007998	bflo_02590	LYTVA_09482, LYTVA_23806
OG0007999	bflo_18850	LYTVA_30190
OG0008000	bflo_01750	LYTVA_03181
OG0008001	bflo_07295	LYTVA_09406
OG0008003	bflo_24744	LYTVA_10054
OG0008004	bflo_15702	LYTVA_12313
OG0008005	bflo_27065, bflo_13015	LYTVA_13469, LYTVA_14451
OG0008006	bflo_22376, bflo_22210	LYTVA_04573
OG0008008	bflo_23803	LYTVA_16089
OG0008009	bflo_07134	LYTVA_05837
OG0008011	bflo_12071	LYTVA_19057, LYTVA_12800
OG0008012	bflo_19537	LYTVA_07992
OG0008013	bflo_18671	LYTVA_01762
OG0008014	bflo_22732	LYTVA_03277, LYTVA_17757
OG0008017	bflo_11048	LYTVA_28909
OG0008018	bflo_10614	LYTVA_23548
OG0008019	bflo_24197	LYTVA_08288
OG0008020	bflo_17017	LYTVA_13930
OG0008022	bflo_14440	LYTVA_01020
OG0008023	bflo_24601	LYTVA_29061
OG0008024	bflo_22502, bflo_22391	LYTVA_23526, LYTVA_23525
OG0008025	bflo_23461	LYTVA_16086
OG0008026	bflo_05857	LYTVA_25126, LYTVA_18108, LYTVA_25125
OG0008027	bflo_05641	LYTVA_08495
OG0008029	bflo_20622	LYTVA_27485
OG0008030	bflo_20783	LYTVA_03976
OG0008032	bflo_05974	LYTVA_21912
OG0008033	bflo_09244	LYTVA_09736, LYTVA_22184
OG0008036	bflo_23597	LYTVA_26226
OG0008037	bflo_05998	LYTVA_21636, LYTVA_11363
OG0008038	bflo_04254	LYTVA_17026
OG0008039	bflo_21143	LYTVA_10904
OG0008040	bflo_18362	LYTVA_03214
OG0008042	bflo_06471	LYTVA_21358, LYTVA_14078
OG0008043	bflo_19743, bflo_15192	LYTVA_04102
OG0008044	bflo_12978	LYTVA_13184
OG0008046	bflo_12522	LYTVA_07955
OG0008048	bflo_13158	LYTVA_01597
OG0008049	bflo_20285	LYTVA_08645
OG0008052	bflo_12650	LYTVA_27394, LYTVA_26388
OG0008053	bflo_10200	LYTVA_19326
OG0008054	bflo_19172	LYTVA_00942
OG0008055	bflo_11673	LYTVA_23231
OG0008057	bflo_14159, bflo_26941	LYTVA_01401
OG0008058	bflo_06146	LYTVA_11510
OG0008059	bflo_22099	LYTVA_01581
OG0008060	bflo_14419	LYTVA_26101
OG0008061	bflo_06829	LYTVA_07698, LYTVA_06188
OG0008065	bflo_09932	LYTVA_24621
OG0008067	bflo_06241	LYTVA_15538
OG0008068	bflo_14995	LYTVA_01021
OG0008069	bflo_25318	LYTVA_23137
OG0008070	bflo_22630	LYTVA_27118
OG0008073	bflo_15996	LYTVA_27292, LYTVA_05982
OG0008075	bflo_14400	LYTVA_05396
OG0008076	bflo_19297, bflo_14887	LYTVA_28307
OG0008077	bflo_14852	LYTVA_28528
OG0008078	bflo_21633	LYTVA_11726
OG0008079	bflo_24655	LYTVA_20493
OG0008081	bflo_13733	LYTVA_14111
OG0008082	bflo_04484	LYTVA_27198
OG0008083	bflo_19745	LYTVA_07376
OG0008084	bflo_05884	LYTVA_23357
OG0008085	bflo_14047	LYTVA_02942
OG0008086	bflo_04886	LYTVA_28233
OG0008087	bflo_00892	LYTVA_26443
OG0008089	bflo_11402	LYTVA_15731
OG0008090	bflo_04469	LYTVA_07547, LYTVA_04253
OG0008092	bflo_10744	LYTVA_17847
OG0008094	bflo_11003	LYTVA_13701
OG0008098	bflo_16350	LYTVA_05312
OG0008099	bflo_25711	LYTVA_24723, LYTVA_10856
OG0008100	bflo_06252	LYTVA_27720
OG0008102	bflo_16606	LYTVA_04167
OG0008103	bflo_23153	LYTVA_11735
OG0008104	bflo_07082	LYTVA_16469
OG0008108	bflo_12718	LYTVA_26623
OG0008109	bflo_20239	LYTVA_29424
OG0008110	bflo_09748	LYTVA_29515
OG0008111	bflo_06012	LYTVA_17929
OG0008115	bflo_23862	LYTVA_10998
OG0008117	bflo_16568	LYTVA_24074
OG0008119	bflo_20529	LYTVA_23016
OG0008120	bflo_17432	LYTVA_27462
OG0008122	bflo_22916	LYTVA_00681
OG0008124	bflo_21059	LYTVA_00332
OG0008125	bflo_11403	LYTVA_28474
OG0008136	bflo_13975	LYTVA_14477, LYTVA_14048
OG0008139	bflo_25233	LYTVA_09707
OG0008143	bflo_14244	LYTVA_01023
OG0008151	bflo_08210	LYTVA_24560
OG0008196	bflo_06636	LYTVA_21241
OG0008198	bflo_25133	LYTVA_04745, LYTVA_07785, LYTVA_07784
OG0008199	bflo_14179	LYTVA_12477
OG0008201	bflo_11543	LYTVA_12601
OG0008202	bflo_17727	LYTVA_03218
OG0008205	bflo_15599	LYTVA_07298, LYTVA_06611
OG0008206	bflo_11270	LYTVA_04480
OG0008208	bflo_12074	LYTVA_19071
OG0008209	bflo_21208, bflo_22352	LYTVA_07682
OG0008211	bflo_05922	LYTVA_08251
OG0008212	bflo_00959, bflo_00737, bflo_26501	LYTVA_05714
OG0008213	bflo_17603	LYTVA_15320
OG0008214	bflo_24619	LYTVA_00927
OG0008217	bflo_23434	LYTVA_00528, LYTVA_28904
OG0008220	bflo_14162	LYTVA_04472
OG0008221	bflo_13375	LYTVA_02459
OG0008223	bflo_15105	LYTVA_14507
OG0008224	bflo_13074	LYTVA_28133
OG0008225	bflo_14433	LYTVA_17230
OG0008227	bflo_05785	LYTVA_13110
OG0008230	bflo_13174	LYTVA_24602
OG0008231	bflo_10768	LYTVA_22614
OG0008232	bflo_15698, bflo_05139	LYTVA_21174, LYTVA_25815
OG0008234	bflo_23788	LYTVA_29891
OG0008235	bflo_24467	LYTVA_17569
OG0008236	bflo_19397	LYTVA_22876
OG0008237	bflo_07399	LYTVA_16152
OG0008238	bflo_25853	LYTVA_22202
OG0008239	bflo_07315	LYTVA_15874
OG0008240	bflo_19120	LYTVA_10183
OG0008242	bflo_14837	LYTVA_05125
OG0008243	bflo_17256	LYTVA_30154
OG0008244	bflo_23863	LYTVA_13153
OG0008245	bflo_20079	LYTVA_27878
OG0008246	bflo_02073	LYTVA_27090
OG0008249	bflo_25552	LYTVA_17203
OG0008252	bflo_05554	LYTVA_14149, LYTVA_16082, LYTVA_17930
OG0008254	bflo_25097	LYTVA_07719
OG0008255	bflo_18633	LYTVA_25329
OG0008256	bflo_10539	LYTVA_18638
OG0008257	bflo_21434	LYTVA_10599
OG0008259	bflo_00970	LYTVA_23738
OG0008260	bflo_13511	LYTVA_14046
OG0008263	bflo_16405	LYTVA_23520
OG0008264	bflo_05614	LYTVA_29571
OG0008265	bflo_11391	LYTVA_05374
OG0008266	bflo_13946	LYTVA_05121
OG0008269	bflo_15790	LYTVA_01980
OG0008270	bflo_13335	LYTVA_00339
OG0008272	bflo_05825	LYTVA_26499
OG0008273	bflo_19759	LYTVA_15469, LYTVA_11433
OG0008274	bflo_10934	LYTVA_12510
OG0008275	bflo_18433	LYTVA_16000
OG0008276	bflo_24222, bflo_06300	LYTVA_26163
OG0008277	bflo_03455	LYTVA_07672
OG0008278	bflo_20133	LYTVA_12632
OG0008279	bflo_24725	LYTVA_19836
OG0008280	bflo_21982	LYTVA_30183, LYTVA_00069, LYTVA_27631
OG0008282	bflo_26284	LYTVA_00857, LYTVA_23255
OG0008283	bflo_20787	LYTVA_16941
OG0008286	bflo_13178	LYTVA_10800
OG0008288	bflo_24277	LYTVA_18216
OG0008289	bflo_06353	LYTVA_29130
OG0008290	bflo_03393	LYTVA_27680, LYTVA_27718
OG0008291	bflo_23157	LYTVA_13098
OG0008294	bflo_09498	LYTVA_12005
