Orthogroup	BRAFL	ORYLA
OG0006230	bflo_00871	ORYLA20084
OG0006231	bflo_01955	ORYLA08845
OG0006232	bflo_19510	ORYLA19680
OG0006233	bflo_00407	ORYLA13531
OG0006234	bflo_26145	ORYLA13453
OG0006235	bflo_04738	ORYLA14597
OG0006237	bflo_24562	ORYLA15408
OG0006240	bflo_11621, bflo_11462	ORYLA20183
OG0006243	bflo_01150	ORYLA14098
OG0006244	bflo_20049	ORYLA02710
OG0006245	bflo_08102, bflo_07454	ORYLA08633
OG0006246	bflo_25653	ORYLA02819
OG0006249	bflo_21979	ORYLA07428
OG0006250	bflo_10622	ORYLA01481
OG0006251	bflo_20251	ORYLA03699
OG0006252	bflo_24544	ORYLA05842
OG0006253	bflo_18151	ORYLA12949
OG0006254	bflo_23376	ORYLA01467
OG0006255	bflo_09248	ORYLA04827
OG0006256	bflo_12433	ORYLA09128
OG0006257	bflo_23181	ORYLA05204
OG0006258	bflo_08012	ORYLA02984
OG0006259	bflo_01572	ORYLA13353
OG0006260	bflo_11688	ORYLA18938
OG0006261	bflo_11759	ORYLA11026, ORYLA14160
OG0006262	bflo_13775	ORYLA15136, ORYLA05395, ORYLA01853
OG0006263	bflo_13999	ORYLA09051
OG0006264	bflo_20207	ORYLA17584
OG0006266	bflo_16785	ORYLA12795
OG0006267	bflo_09297	ORYLA02355
OG0006268	bflo_24468	ORYLA16048
OG0006269	bflo_11642	ORYLA19375
OG0006270	bflo_05040	ORYLA02562, ORYLA02561
OG0006271	bflo_04493	ORYLA08585
OG0006272	bflo_18786	ORYLA17653, ORYLA02479, ORYLA07311
OG0006273	bflo_13704	ORYLA06300
OG0006275	bflo_16471	ORYLA10683
OG0006277	bflo_20538, bflo_20530	ORYLA03972, ORYLA03476
OG0006278	bflo_20053	ORYLA06895, ORYLA16134
OG0006279	bflo_17537	ORYLA09965
OG0006280	bflo_04839	ORYLA11567
OG0006281	bflo_24466	ORYLA20123
OG0006282	bflo_02122, bflo_02747, bflo_08061	ORYLA13164
OG0006283	bflo_00422	ORYLA09291
OG0006285	bflo_16122	ORYLA17251
OG0006286	bflo_18971	ORYLA07043
OG0006288	bflo_20374	ORYLA10709
OG0006289	bflo_11685	ORYLA14057, ORYLA16007
OG0006290	bflo_24409	ORYLA16144
OG0006291	bflo_14924	ORYLA13632
OG0006292	bflo_13894	ORYLA19865
OG0006294	bflo_16221	ORYLA11427
OG0006295	bflo_20106	ORYLA20007
OG0006296	bflo_12264	ORYLA11079
OG0006297	bflo_11455	ORYLA13740
OG0006298	bflo_02661	ORYLA16187
OG0006301	bflo_11595	ORYLA10259
OG0006302	bflo_01595	ORYLA12680, ORYLA14790
OG0006303	bflo_17565	ORYLA19425, ORYLA05900
OG0006304	bflo_14203	ORYLA10170, ORYLA11894
OG0006305	bflo_08977	ORYLA00895, ORYLA00418
OG0006306	bflo_17978	ORYLA05428
OG0006307	bflo_25286	ORYLA17332
OG0006309	bflo_03102	ORYLA11286
OG0006311	bflo_19318	ORYLA14691
OG0006312	bflo_07378	ORYLA19224
OG0006313	bflo_07043, bflo_10742	ORYLA18940
OG0006314	bflo_07683	ORYLA09968
OG0006315	bflo_22085	ORYLA04829
OG0006317	bflo_08654, bflo_04834	ORYLA05717
OG0006318	bflo_17785	ORYLA08694
OG0006320	bflo_05610	ORYLA15063
OG0006321	bflo_13034	ORYLA12059
OG0006322	bflo_12481	ORYLA20137
OG0006323	bflo_14271, bflo_14647	ORYLA08641
OG0006324	bflo_13519	ORYLA07027
OG0006326	bflo_16206	ORYLA06678
OG0006327	bflo_00309	ORYLA19841
OG0006328	bflo_05901	ORYLA02179, ORYLA02180
OG0006329	bflo_09310	ORYLA17793
OG0006330	bflo_06068	ORYLA12144
OG0006331	bflo_14428	ORYLA03044
OG0006332	bflo_01909	ORYLA12489
OG0006333	bflo_17612	ORYLA09732, ORYLA10226
OG0006334	bflo_25899	ORYLA00853
OG0006335	bflo_26558	ORYLA13756
OG0006338	bflo_06097	ORYLA07080, ORYLA13064
OG0006339	bflo_20035	ORYLA02765
OG0006340	bflo_07116	ORYLA05277
OG0006341	bflo_08361	ORYLA17094
OG0006343	bflo_15442	ORYLA00514
OG0006344	bflo_00813	ORYLA09235, ORYLA07107
OG0006345	bflo_01943	ORYLA06394
OG0006346	bflo_01146	ORYLA03560
OG0006347	bflo_19080	ORYLA08655
OG0006348	bflo_07405	ORYLA17683
OG0006350	bflo_08058	ORYLA05826
OG0006352	bflo_08289	ORYLA00408, ORYLA01498
OG0006353	bflo_24274	ORYLA03383
OG0006354	bflo_05295	ORYLA17693
OG0006355	bflo_12478	ORYLA14059
OG0006356	bflo_20389	ORYLA04352
OG0006357	bflo_24141	ORYLA06338, ORYLA13109
OG0006359	bflo_15575	ORYLA06276
OG0006360	bflo_03385, bflo_03153	ORYLA11287
OG0006361	bflo_05840	ORYLA15180
OG0006362	bflo_18189	ORYLA05430
OG0006363	bflo_09433	ORYLA04345
OG0006364	bflo_07999	ORYLA17402
OG0006365	bflo_14330	ORYLA07547
OG0006366	bflo_22239, bflo_22237	ORYLA03615
OG0006367	bflo_06248, bflo_06247	ORYLA10820
OG0006368	bflo_18515	ORYLA07849
OG0006370	bflo_26334	ORYLA09199
OG0006372	bflo_12563	ORYLA10156
OG0006373	bflo_04170	ORYLA00612
OG0006375	bflo_23851	ORYLA07773
OG0006376	bflo_16217	ORYLA18136
OG0006377	bflo_11135	ORYLA02527
OG0006379	bflo_05849	ORYLA02129
OG0006380	bflo_15110	ORYLA01349
OG0006381	bflo_11104	ORYLA11043, ORYLA15094
OG0006382	bflo_22436	ORYLA10097, ORYLA10098
OG0006383	bflo_07440	ORYLA04517
OG0006384	bflo_03084	ORYLA17068
OG0006386	bflo_01615	ORYLA19015
OG0006387	bflo_17863	ORYLA10627
OG0006388	bflo_22694	ORYLA16292, ORYLA00766
OG0006389	bflo_18130	ORYLA12499
OG0006390	bflo_11594	ORYLA19642
OG0006391	bflo_15883	ORYLA03666
OG0006392	bflo_17615	ORYLA09388
OG0006393	bflo_06225	ORYLA00411, ORYLA13211
OG0006394	bflo_23411	ORYLA00283
OG0006395	bflo_06376	ORYLA19863
OG0006396	bflo_16107	ORYLA17433
OG0006399	bflo_20644	ORYLA17610
OG0006401	bflo_14726	ORYLA08618, ORYLA18378
OG0006402	bflo_15109	ORYLA00429
OG0006404	bflo_09516	ORYLA14845
OG0006405	bflo_03370	ORYLA01525, ORYLA14866
OG0006407	bflo_18602	ORYLA05579
OG0006408	bflo_15259	ORYLA11884, ORYLA11885
OG0006410	bflo_04332	ORYLA09527, ORYLA10379, ORYLA11808
OG0006412	bflo_04438	ORYLA15509, ORYLA06551, ORYLA05994, ORYLA11538
OG0006413	bflo_11076	ORYLA16234, ORYLA14330, ORYLA14388, ORYLA10909
OG0006414	bflo_01049	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069
OG0006415	bflo_06352	ORYLA00661, ORYLA01125, ORYLA04012, ORYLA03262
OG0006416	bflo_20798, bflo_20796, bflo_15415	ORYLA09047
OG0006442	bflo_13908	ORYLA13339
OG0006443	bflo_14515	ORYLA04866
OG0006446	bflo_15544	ORYLA18017
OG0006447	bflo_16566	ORYLA18018
OG0006448	bflo_19539	ORYLA06428, ORYLA06429
OG0006449	bflo_01188	ORYLA02199
OG0006452	bflo_12103	ORYLA14233
OG0006454	bflo_20245	ORYLA04312
OG0006456	bflo_10513	ORYLA01861
OG0006457	bflo_01628	ORYLA14262
OG0006459	bflo_06293	ORYLA14803
OG0006460	bflo_21998	ORYLA04920
OG0006461	bflo_11702	ORYLA15523
OG0006462	bflo_23860	ORYLA07799
OG0006463	bflo_02802	ORYLA14103
OG0006464	bflo_21869	ORYLA13278
OG0006465	bflo_19143	ORYLA00104
OG0006467	bflo_13935	ORYLA12385
OG0006468	bflo_13078	ORYLA19099
OG0006469	bflo_23774	ORYLA00255
OG0006470	bflo_07907	ORYLA00368
OG0006471	bflo_26062	ORYLA19660
OG0006472	bflo_25166	ORYLA07638
OG0006474	bflo_20828	ORYLA17369
OG0006475	bflo_18753	ORYLA09150
OG0006476	bflo_15113	ORYLA04028
OG0006477	bflo_07560	ORYLA12051
OG0006478	bflo_25612	ORYLA18550
OG0006479	bflo_24039	ORYLA15648
OG0006480	bflo_00678	ORYLA00896
OG0006481	bflo_06049	ORYLA04413
OG0006482	bflo_20797	ORYLA17211
OG0006483	bflo_06037	ORYLA10393
OG0006485	bflo_07585	ORYLA07384, ORYLA07383
OG0006486	bflo_11432	ORYLA01412
OG0006487	bflo_11592	ORYLA15532, ORYLA15531
OG0006488	bflo_19816	ORYLA03055
OG0006490	bflo_10870, bflo_05896	ORYLA14766
OG0006491	bflo_06140	ORYLA08851
OG0006492	bflo_13531	ORYLA15208
OG0006493	bflo_21776	ORYLA06218
OG0006494	bflo_21293	ORYLA06580
OG0006496	bflo_17077	ORYLA06776
OG0006497	bflo_10177	ORYLA04913
OG0006498	bflo_04405	ORYLA10742
OG0006499	bflo_16614	ORYLA13225
OG0006500	bflo_20850	ORYLA10496
OG0006501	bflo_17311	ORYLA03041
OG0006502	bflo_17569	ORYLA16801, ORYLA16800
OG0006503	bflo_21277	ORYLA00936
OG0006505	bflo_19259	ORYLA08906, ORYLA06614
OG0006506	bflo_04731	ORYLA08840
OG0006507	bflo_11054	ORYLA15791, ORYLA15790
OG0006508	bflo_20287	ORYLA14077
OG0006509	bflo_14958	ORYLA07227
OG0006510	bflo_13854	ORYLA14338
OG0006511	bflo_13916	ORYLA14129, ORYLA14130
OG0006512	bflo_23985	ORYLA01466
OG0006513	bflo_12858	ORYLA18476
OG0006514	bflo_14347	ORYLA20423
OG0006515	bflo_11505	ORYLA10705
OG0006516	bflo_10198	ORYLA10111, ORYLA10110
OG0006517	bflo_24897	ORYLA06301
OG0006518	bflo_18085	ORYLA19034
OG0006519	bflo_22646	ORYLA11456
OG0006520	bflo_14783	ORYLA04037
OG0006523	bflo_18015	ORYLA03670
OG0006524	bflo_11060	ORYLA14673
OG0006525	bflo_11570	ORYLA16237
OG0006526	bflo_12926, bflo_12565	ORYLA19079
OG0006527	bflo_23012	ORYLA16408
OG0006528	bflo_02407	ORYLA08757
OG0006530	bflo_01033	ORYLA06110
OG0006532	bflo_25565	ORYLA12770
OG0006536	bflo_10319	ORYLA00277
OG0006537	bflo_14316	ORYLA18614
OG0006538	bflo_25710	ORYLA12235
OG0006540	bflo_21685	ORYLA04334
OG0006542	bflo_14786	ORYLA04038
OG0006543	bflo_01627, bflo_01968	ORYLA05121
OG0006544	bflo_05615	ORYLA13799
OG0006545	bflo_18669	ORYLA01750
OG0006549	bflo_11330	ORYLA10840
OG0006550	bflo_11678	ORYLA11254
OG0006551	bflo_16493	ORYLA09374
OG0006552	bflo_05852	ORYLA02423
OG0006553	bflo_05354	ORYLA00553
OG0006554	bflo_20165	ORYLA02770
OG0006555	bflo_00300	ORYLA08557
OG0006556	bflo_18303	ORYLA10590
OG0006557	bflo_20634	ORYLA17641
OG0006559	bflo_25601	ORYLA13088, ORYLA02615
OG0006560	bflo_19406	ORYLA11992
OG0006561	bflo_16142	ORYLA11401
OG0006562	bflo_22495	ORYLA02977
OG0006563	bflo_22541	ORYLA12120
OG0006564	bflo_20335	ORYLA03066
OG0006565	bflo_12076	ORYLA19532, ORYLA14158
OG0006566	bflo_23421	ORYLA16816
OG0006567	bflo_02287	ORYLA14215
OG0006568	bflo_05595	ORYLA00111
OG0006569	bflo_15213	ORYLA04751
OG0006570	bflo_15564	ORYLA02088
OG0006571	bflo_06463	ORYLA18093
OG0006573	bflo_20873	ORYLA04375
OG0006574	bflo_05538	ORYLA13477
OG0006577	bflo_11522	ORYLA04095
OG0006578	bflo_09529	ORYLA02514
OG0006579	bflo_25912	ORYLA07356
OG0006580	bflo_02508	ORYLA18562
OG0006581	bflo_18745	ORYLA14939
OG0006583	bflo_17843	ORYLA11606
OG0006584	bflo_03876	ORYLA05604
OG0006585	bflo_13346	ORYLA04761
OG0006586	bflo_14224	ORYLA14580
OG0006587	bflo_09439	ORYLA03374
OG0006588	bflo_11458	ORYLA16204
OG0006589	bflo_12455	ORYLA19520
OG0006590	bflo_10285	ORYLA15302
OG0006591	bflo_06635	ORYLA05510
OG0006592	bflo_13940	ORYLA15483
OG0006593	bflo_00243	ORYLA07057
OG0006594	bflo_20278	ORYLA07714
OG0006595	bflo_02350	ORYLA08079
OG0006597	bflo_15494	ORYLA00971
OG0006598	bflo_05586	ORYLA17695
OG0006599	bflo_08682	ORYLA17550, ORYLA17318
OG0006600	bflo_23846	ORYLA20055, ORYLA20054
OG0006601	bflo_19636	ORYLA10284
OG0006602	bflo_17654	ORYLA00714
OG0006603	bflo_14044	ORYLA15058
OG0006604	bflo_20173	ORYLA03264
OG0006605	bflo_16556	ORYLA07521
OG0006606	bflo_18082	ORYLA15309
OG0006607	bflo_05639	ORYLA05978
OG0006610	bflo_23392	ORYLA00548
OG0006611	bflo_19675	ORYLA16098
OG0006612	bflo_25815	ORYLA12921
OG0006613	bflo_08658	ORYLA12182
OG0006614	bflo_25283	ORYLA10829
OG0006615	bflo_21623	ORYLA01747
OG0006616	bflo_22437, bflo_21296	ORYLA06592
OG0006617	bflo_05821	ORYLA08547
OG0006619	bflo_06530	ORYLA06288
OG0006620	bflo_01619	ORYLA10618, ORYLA11720
OG0006621	bflo_20270	ORYLA04538
OG0006622	bflo_21805	ORYLA04282
OG0006623	bflo_23824	ORYLA14630
OG0006624	bflo_18996	ORYLA06131, ORYLA06132
OG0006625	bflo_19250	ORYLA12231
OG0006626	bflo_20620	ORYLA17629
OG0006627	bflo_17602	ORYLA17509
OG0006628	bflo_24042	ORYLA12154
OG0006630	bflo_08331	ORYLA12196
OG0006631	bflo_02399	ORYLA09701
OG0006633	bflo_24067, bflo_24065	ORYLA06549
OG0006635	bflo_24666	ORYLA17870
OG0006636	bflo_23809	ORYLA05802
OG0006637	bflo_00907	ORYLA08373
OG0006639	bflo_01275, bflo_01274, bflo_01273	ORYLA00861, ORYLA00862, ORYLA07297
OG0006640	bflo_07124	ORYLA07344
OG0006641	bflo_02883, bflo_20181, bflo_12582	ORYLA10252
OG0006642	bflo_22844	ORYLA04894
OG0006645	bflo_02249, bflo_02885	ORYLA05680
OG0006646	bflo_03757	ORYLA12692, ORYLA12691
OG0006647	bflo_13427	ORYLA06525
OG0006648	bflo_17710	ORYLA20356
OG0006649	bflo_17183, bflo_10439	ORYLA16663
OG0006650	bflo_26644, bflo_01837	ORYLA15299
OG0006651	bflo_17634	ORYLA04105
OG0006652	bflo_20329	ORYLA10471
OG0006653	bflo_12918	ORYLA06299
OG0006654	bflo_12052	ORYLA11524
OG0006655	bflo_00135	ORYLA17342
OG0006657	bflo_04947	ORYLA17971
OG0006658	bflo_06383	ORYLA11434
OG0006660	bflo_11529	ORYLA13850
OG0006661	bflo_21775	ORYLA04185
OG0006662	bflo_01575	ORYLA14512
OG0006663	bflo_14425	ORYLA03621
OG0006664	bflo_15928	ORYLA09332
OG0006666	bflo_09187	ORYLA20165
OG0006667	bflo_26184	ORYLA06327
OG0006668	bflo_14166	ORYLA08545
OG0006669	bflo_25294	ORYLA02526
OG0006671	bflo_24607	ORYLA18969
OG0006672	bflo_13866	ORYLA10362
OG0006673	bflo_02561	ORYLA17788
OG0006675	bflo_10555	ORYLA11228
OG0006677	bflo_23397	ORYLA05809
OG0006678	bflo_23848	ORYLA16789
OG0006680	bflo_09207	ORYLA13976
OG0006681	bflo_19242	ORYLA11715
OG0006683	bflo_24698	ORYLA15512
OG0006684	bflo_11878	ORYLA11012
OG0006685	bflo_06808	ORYLA11878, ORYLA08944
OG0006686	bflo_17040	ORYLA18912
OG0006687	bflo_17541	ORYLA05969
OG0006688	bflo_13298	ORYLA07474
OG0006689	bflo_02432	ORYLA14988
OG0006690	bflo_11580	ORYLA15449
OG0006691	bflo_19257	ORYLA08252
OG0006692	bflo_02897	ORYLA18541
OG0006693	bflo_07011	ORYLA00439
OG0006694	bflo_18353	ORYLA11331
OG0006695	bflo_14487	ORYLA03032
OG0006697	bflo_09979	ORYLA08123, ORYLA04932
OG0006698	bflo_12723	ORYLA05714
OG0006702	bflo_01001	ORYLA01940
OG0006703	bflo_01171	ORYLA09239
OG0006705	bflo_24434	ORYLA13053
OG0006706	bflo_16963	ORYLA06274
OG0006707	bflo_16382	ORYLA15902
OG0006708	bflo_15553	ORYLA06046
OG0006709	bflo_19084	ORYLA09857
OG0006710	bflo_05942	ORYLA07507
OG0006711	bflo_17546	ORYLA12230
OG0006712	bflo_12812, bflo_12813	ORYLA16175
OG0006713	bflo_15567	ORYLA10516, ORYLA11956
OG0006714	bflo_09041	ORYLA03957, ORYLA01323
OG0006715	bflo_11134	ORYLA16203
OG0006716	bflo_23946	ORYLA07108
OG0006717	bflo_18859	ORYLA01078
OG0006718	bflo_10197	ORYLA05056
OG0006719	bflo_22960	ORYLA00231
OG0006720	bflo_14691	ORYLA13526
OG0006721	bflo_06291	ORYLA06875
OG0006722	bflo_25547	ORYLA19383
OG0006723	bflo_24515	ORYLA15389
OG0006725	bflo_11101	ORYLA13855
OG0006726	bflo_05430	ORYLA18866
OG0006727	bflo_00991	ORYLA11933
OG0006728	bflo_04467	ORYLA05670
OG0006729	bflo_26172	ORYLA17444
OG0006730	bflo_03962	ORYLA15663
OG0006731	bflo_11375	ORYLA05562
OG0006732	bflo_00438	ORYLA18287
OG0006733	bflo_12538	ORYLA01038
OG0006734	bflo_16972	ORYLA19310
OG0006735	bflo_07008	ORYLA14353
OG0006737	bflo_14048	ORYLA08275
OG0006738	bflo_18621	ORYLA19668
OG0006739	bflo_08902	ORYLA19509
OG0006741	bflo_11667	ORYLA14536
OG0006742	bflo_14418	ORYLA01030, ORYLA00302
OG0006743	bflo_12443	ORYLA15287
OG0006744	bflo_16482	ORYLA10819
OG0006745	bflo_21271	ORYLA13304
OG0006747	bflo_10926	ORYLA10130, ORYLA03049
OG0006748	bflo_06822	ORYLA06901
OG0006749	bflo_14082	ORYLA16853
OG0006750	bflo_01070	ORYLA11676
OG0006752	bflo_14648	ORYLA04133
OG0006753	bflo_09892	ORYLA10479
OG0006754	bflo_13351	ORYLA05668, ORYLA19170
OG0006755	bflo_14829	ORYLA08778
OG0006756	bflo_22769	ORYLA08007
OG0006757	bflo_24956	ORYLA05170
OG0006759	bflo_09138	ORYLA11258
OG0006761	bflo_15513, bflo_27154	ORYLA00833
OG0006762	bflo_23253	ORYLA08143, ORYLA05165
OG0006763	bflo_18843	ORYLA02127, ORYLA05928, ORYLA16452
OG0006764	bflo_11734, bflo_11479	ORYLA01520
OG0006765	bflo_12543	ORYLA12661
OG0006766	bflo_18339	ORYLA04462
OG0006768	bflo_18488	ORYLA05533
OG0006769	bflo_21934	ORYLA19703
OG0006770	bflo_03014	ORYLA12620
OG0006772	bflo_10630	ORYLA00394
OG0006775	bflo_23577	ORYLA07771
OG0006776	bflo_18625	ORYLA16494
OG0006777	bflo_17793, bflo_19104	ORYLA12364
OG0006780	bflo_04849	ORYLA10161
OG0006784	bflo_27295	ORYLA05674
OG0006786	bflo_14516	ORYLA07231, ORYLA00466, ORYLA06681, ORYLA09929, ORYLA01453
OG0006787	bflo_00335, bflo_26553	ORYLA05621, ORYLA05622, ORYLA08245
OG0006791	bflo_10577	ORYLA01324
OG0006792	bflo_15974, bflo_15976	ORYLA08830, ORYLA11646, ORYLA11566
OG0006796	bflo_09118, bflo_09119	ORYLA14619, ORYLA12348
OG0006826	bflo_15514	ORYLA07190
OG0006827	bflo_26115	ORYLA19112
OG0006828	bflo_05590	ORYLA19553
OG0006829	bflo_10123	ORYLA20486
OG0006830	bflo_20502	ORYLA04099
OG0006831	bflo_11563	ORYLA05295
OG0006832	bflo_10679	ORYLA10081
OG0006833	bflo_13923	ORYLA12166
OG0006837	bflo_17582	ORYLA03273
OG0006838	bflo_22711	ORYLA16929
OG0006842	bflo_26032	ORYLA00868
OG0006843	bflo_05656	ORYLA18591
OG0006844	bflo_02086	ORYLA12172
OG0006845	bflo_16282	ORYLA04346
OG0006846	bflo_05424	ORYLA10163
OG0006848	bflo_07388	ORYLA03872
OG0006849	bflo_23476	ORYLA04862
OG0006850	bflo_18002	ORYLA00398, ORYLA00397
OG0006851	bflo_08893	ORYLA08359
OG0006852	bflo_07139	ORYLA11028
OG0006856	bflo_08265	ORYLA07978
OG0006857	bflo_22461	ORYLA09522
OG0006860	bflo_13831	ORYLA12394
OG0006862	bflo_07506	ORYLA10430
OG0006863	bflo_25340, bflo_26074	ORYLA09121
OG0006864	bflo_14254	ORYLA16704, ORYLA00881
OG0006865	bflo_21505, bflo_21504	ORYLA08635
OG0006866	bflo_24867, bflo_24869, bflo_25058	ORYLA06893, ORYLA16133
OG0006869	bflo_11211	ORYLA15879
OG0006870	bflo_14756	ORYLA09718
OG0006871	bflo_21815	ORYLA13504
OG0006872	bflo_13623	ORYLA15278, ORYLA15279
OG0006873	bflo_02792	ORYLA17413
OG0006874	bflo_23619	ORYLA14058
OG0006875	bflo_24959	ORYLA04531
OG0006876	bflo_25862	ORYLA13231
OG0006877	bflo_07384	ORYLA14665
OG0006878	bflo_25700, bflo_25466	ORYLA06366
OG0006880	bflo_22152	ORYLA14486
OG0006881	bflo_14289	ORYLA03213
OG0006882	bflo_13224	ORYLA12470
OG0006886	bflo_18390	ORYLA01362
OG0006887	bflo_19380	ORYLA18327
OG0006888	bflo_21809	ORYLA13676
OG0006889	bflo_13410	ORYLA15285
OG0006890	bflo_10189	ORYLA05057
OG0006891	bflo_20531	ORYLA12282
OG0006892	bflo_19210	ORYLA18584
OG0006893	bflo_22850	ORYLA00800
OG0006894	bflo_23771	ORYLA19918
OG0006895	bflo_03293	ORYLA08207
OG0006896	bflo_07051	ORYLA07408
OG0006897	bflo_06445	ORYLA17654
OG0006898	bflo_12617	ORYLA15253
OG0006899	bflo_10493	ORYLA01888, ORYLA07590
OG0006900	bflo_17774	ORYLA10711
OG0006901	bflo_19215	ORYLA19363
OG0006903	bflo_25124, bflo_24851, bflo_02392	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	bflo_08783	ORYLA10752
OG0006905	bflo_13409	ORYLA14337
OG0006907	bflo_05668	ORYLA11869
OG0006908	bflo_20369	ORYLA04532
OG0006909	bflo_11161	ORYLA20226
OG0006911	bflo_16763	ORYLA01075
OG0006912	bflo_16818	ORYLA13590
OG0006913	bflo_16845	ORYLA06363
OG0006914	bflo_06676	ORYLA19783
OG0006917	bflo_24966	ORYLA18342
OG0006918	bflo_06388	ORYLA05445
OG0006919	bflo_10781	ORYLA19417
OG0006920	bflo_18393	ORYLA09599
OG0006924	bflo_14841	ORYLA19320
OG0006925	bflo_01234	ORYLA10136
OG0006926	bflo_01326	ORYLA02117
OG0006927	bflo_25864	ORYLA06863
OG0006930	bflo_18159	ORYLA17500, ORYLA17499
OG0006931	bflo_03880	ORYLA11673
OG0006932	bflo_23118, bflo_22872	ORYLA16938
OG0006934	bflo_22320	ORYLA09930
OG0006935	bflo_10058	ORYLA10774
OG0006936	bflo_10276, bflo_09616	ORYLA12502
OG0006937	bflo_06019	ORYLA09224
OG0006938	bflo_11763	ORYLA13900
OG0006939	bflo_05623	ORYLA10635
OG0006940	bflo_00686	ORYLA07819
OG0006942	bflo_16437	ORYLA01085
OG0006943	bflo_06674	ORYLA11269
OG0006944	bflo_11099	ORYLA15875
OG0006945	bflo_18670	ORYLA19364
OG0006946	bflo_16430	ORYLA02739
OG0006948	bflo_23320	ORYLA05268
OG0006949	bflo_08640	ORYLA14891
OG0006951	bflo_02466	ORYLA01790
OG0006952	bflo_12669	ORYLA02149
OG0006953	bflo_23341	ORYLA04011
OG0006954	bflo_17503	ORYLA10656
OG0006955	bflo_10967	ORYLA11271
OG0006957	bflo_08841	ORYLA01524
OG0006960	bflo_06033	ORYLA20075
OG0006962	bflo_19179	ORYLA14243
OG0006964	bflo_18137	ORYLA06047
OG0006967	bflo_23381	ORYLA07736
OG0006968	bflo_12636	ORYLA07011
OG0006969	bflo_09435	ORYLA00904
OG0006970	bflo_20527	ORYLA01120
OG0006971	bflo_20344	ORYLA17898
OG0006972	bflo_13495	ORYLA15222
OG0006973	bflo_17571	ORYLA11601
OG0006975	bflo_18089	ORYLA05959
OG0006976	bflo_18136	ORYLA11643
OG0006977	bflo_11476	ORYLA14070
OG0006978	bflo_06276	ORYLA17389, ORYLA17388
OG0006979	bflo_08448	ORYLA18967
OG0006980	bflo_24447	ORYLA18420
OG0006981	bflo_09863	ORYLA15231
OG0006982	bflo_09169	ORYLA08562, ORYLA08563
OG0006983	bflo_24722	ORYLA15643
OG0006984	bflo_09857	ORYLA14709
OG0006987	bflo_15760	ORYLA18444
OG0006988	bflo_09353	ORYLA16944
OG0006989	bflo_04780	ORYLA09680
OG0006990	bflo_07372	ORYLA12859
OG0006991	bflo_06043	ORYLA19862
OG0006993	bflo_22403	ORYLA03063
OG0006994	bflo_02112	ORYLA19038
OG0006995	bflo_02848	ORYLA01996
OG0006996	bflo_10719	ORYLA04870
OG0006997	bflo_11454	ORYLA10925
OG0006998	bflo_23590	ORYLA07905
OG0006999	bflo_01138	ORYLA05329
OG0007000	bflo_10483	ORYLA17381
OG0007001	bflo_03475	ORYLA10882
OG0007002	bflo_15746	ORYLA19238
OG0007003	bflo_13387	ORYLA15348, ORYLA12075
OG0007004	bflo_05403, bflo_13198, bflo_13009	ORYLA09056
OG0007005	bflo_20341	ORYLA03067
OG0007006	bflo_15545	ORYLA09127, ORYLA04167
OG0007007	bflo_18247	ORYLA19143
OG0007009	bflo_07642	ORYLA17311
OG0007010	bflo_14446	ORYLA12802
OG0007011	bflo_15254	ORYLA03574
OG0007012	bflo_08408	ORYLA07702
OG0007013	bflo_22925	ORYLA08186
OG0007015	bflo_27330, bflo_20402	ORYLA15619
OG0007016	bflo_14032	ORYLA20315
OG0007017	bflo_21913	ORYLA00928
OG0007018	bflo_23908	ORYLA01330
OG0007021	bflo_21680	ORYLA09538
OG0007022	bflo_18552	ORYLA14380
OG0007023	bflo_11047	ORYLA13776
OG0007024	bflo_11367	ORYLA14743
OG0007025	bflo_14744	ORYLA19770
OG0007026	bflo_09805	ORYLA15372
OG0007027	bflo_20536	ORYLA15909
OG0007028	bflo_01442	ORYLA06937
OG0007031	bflo_01870	ORYLA12964
OG0007032	bflo_18346	ORYLA18196
OG0007033	bflo_16162	ORYLA11802
OG0007034	bflo_19304	ORYLA13978
OG0007035	bflo_11817	ORYLA03436
OG0007036	bflo_15936	ORYLA01654
OG0007037	bflo_18791	ORYLA09849
OG0007038	bflo_11762, bflo_11636	ORYLA15687
OG0007039	bflo_06475	ORYLA10444
OG0007040	bflo_15748	ORYLA15293
OG0007041	bflo_06211	ORYLA12169, ORYLA14638
OG0007042	bflo_02915	ORYLA05629
OG0007044	bflo_04989, bflo_15125	ORYLA19075
OG0007046	bflo_17255	ORYLA10686
OG0007047	bflo_15778	ORYLA02086
OG0007048	bflo_23058	ORYLA16978
OG0007049	bflo_24438	ORYLA12565
OG0007050	bflo_09428	ORYLA20452
OG0007053	bflo_24401	ORYLA16394
OG0007055	bflo_21171	ORYLA17619
OG0007058	bflo_17608	ORYLA03722
OG0007059	bflo_10444	ORYLA07836
OG0007060	bflo_06320	ORYLA05548
OG0007061	bflo_10696	ORYLA00894
OG0007062	bflo_24989	ORYLA03640
OG0007063	bflo_23792	ORYLA05804
OG0007064	bflo_14926	ORYLA20409
OG0007065	bflo_10221	ORYLA14600
OG0007066	bflo_21816	ORYLA02140
OG0007068	bflo_07102	ORYLA07348
OG0007069	bflo_06573	ORYLA10663
OG0007070	bflo_22328	ORYLA06946
OG0007071	bflo_09008	ORYLA10456
