Orthogroup	BRAFL	OWEFU
OG0008007	bflo_26231	OFUSG12740.2.p1, OFUSG12740.1.p1
OG0008008	bflo_23803	OFUSG08327.1.p1
OG0008009	bflo_07134	OFUSG03862.1.p1
OG0008010	bflo_25432, bflo_25439, bflo_26724, bflo_03171, bflo_24321, bflo_26324	OFUSG19440.1.p1, OFUSG10362.1.p1
OG0008011	bflo_12071	OFUSG11017.1.p1
OG0008012	bflo_19537	OFUSG06735.1.p1
OG0008013	bflo_18671	OFUSG24335.1.p1
OG0008016	bflo_06044	OFUSG08993.1.p1
OG0008017	bflo_11048	OFUSG10257.1.p1
OG0008018	bflo_10614	OFUSG05742.1.p1
OG0008019	bflo_24197	OFUSG21945.1.p1
OG0008020	bflo_17017	OFUSG25021.1.p1
OG0008022	bflo_14440	OFUSG02172.1.p1
OG0008023	bflo_24601	OFUSG12743.1.p1
OG0008024	bflo_22502, bflo_22391	OFUSG06689.1.p1
OG0008025	bflo_23461	OFUSG08950.1.p1
OG0008026	bflo_05857	OFUSG12827.2.p1, OFUSG12827.1.p1
OG0008027	bflo_05641	OFUSG11871.1.p1
OG0008028	bflo_01481	OFUSG15376.1.p1
OG0008029	bflo_20622	OFUSG23880.1.p1
OG0008030	bflo_20783	OFUSG14835.1.p1
OG0008031	bflo_15505	OFUSG02167.1.p1
OG0008032	bflo_05974	OFUSG00997.1.p1
OG0008032	bflo_20815	OFUSG11850.1.p1
OG0008033	bflo_09244	OFUSG06086.1.p1
OG0008034	bflo_04791, bflo_12245, bflo_14879, bflo_02642	OFUSG09297.1.p1, OFUSG00830.1.p1, OFUSG08296.1.p1, OFUSG23738.1.p1, OFUSG19442.1.p1
OG0008035	bflo_14738, bflo_25021	OFUSG10392.1.p1
OG0008036	bflo_23597	OFUSG10797.1.p1
OG0008037	bflo_05998	OFUSG09719.1.p1
OG0008038	bflo_04254	OFUSG19938.1.p1
OG0008039	bflo_21143	OFUSG24199.1.p1
OG0008040	bflo_18362	OFUSG00411.1.p1
OG0008041	bflo_12110	OFUSG18812.1.p1
OG0008042	bflo_06471	OFUSG04696.1.p1, OFUSG04696.3.p1, OFUSG04696.2.p1
OG0008043	bflo_19743, bflo_15192	OFUSG03226.1.p1
OG0008044	bflo_12978	OFUSG20351.1.p1
OG0008046	bflo_12522	OFUSG20235.1.p1
OG0008047	bflo_03031	OFUSG23641.1.p1
OG0008048	bflo_13158	OFUSG04949.1.p1
OG0008049	bflo_20285	OFUSG24140.1.p1
OG0008052	bflo_12650	OFUSG21851.1.p1
OG0008053	bflo_10200	OFUSG07380.1.p1
OG0008054	bflo_19172	OFUSG15807.1.p1
OG0008055	bflo_11673, bflo_11797	OFUSG18746.1.p1
OG0008056	bflo_22457	OFUSG12830.1.p1
OG0008057	bflo_14159, bflo_26941, bflo_19197	OFUSG16700.1.p1
OG0008058	bflo_06146	OFUSG09245.1.p1
OG0008059	bflo_22099	OFUSG15154.1.p1
OG0008060	bflo_14419	OFUSG00466.1.p1
OG0008061	bflo_06829	OFUSG20983.1.p1
OG0008062	bflo_01328	OFUSG26406.2.p1, OFUSG26406.1.p1, OFUSG26409.1.p1
OG0008065	bflo_09932	OFUSG07149.1.p1
OG0008066	bflo_03563	OFUSG09507.1.p1
OG0008067	bflo_06241	OFUSG23698.1.p1
OG0008068	bflo_14995	OFUSG03211.1.p1
OG0008069	bflo_25318	OFUSG21110.1.p1
OG0008070	bflo_22630	OFUSG13602.1.p1
OG0008071	bflo_20776	OFUSG23439.1.p1
OG0008073	bflo_15996	OFUSG07310.1.p1
OG0008074	bflo_20249	OFUSG23885.1.p1
OG0008075	bflo_14400	OFUSG03661.1.p1
OG0008076	bflo_19297, bflo_14887	OFUSG16290.1.p1
OG0008077	bflo_14852	OFUSG12356.1.p1
OG0008078	bflo_21633	OFUSG25032.1.p1, OFUSG25032.2.p1
OG0008079	bflo_24655	OFUSG21485.1.p1
OG0008081	bflo_13733	OFUSG20771.1.p1
OG0008082	bflo_04484	OFUSG13504.2.p1, OFUSG13504.1.p1
OG0008083	bflo_19745	OFUSG17972.1.p1
OG0008084	bflo_05884	OFUSG12398.1.p1
OG0008085	bflo_14047	OFUSG06913.1.p1
OG0008087	bflo_00892	OFUSG26337.1.p1
OG0008088	bflo_17624	OFUSG11489.1.p1
OG0008089	bflo_11402	OFUSG18780.1.p1
OG0008090	bflo_04469	OFUSG19720.1.p1, OFUSG09467.1.p1, OFUSG09467.2.p1
OG0008091	bflo_20178	OFUSG24010.1.p1
OG0008092	bflo_10744	OFUSG07718.1.p1
OG0008094	bflo_11003	OFUSG05483.1.p1
OG0008098	bflo_16350	OFUSG25108.1.p1
OG0008099	bflo_25711	OFUSG17705.2.p1, OFUSG17705.1.p1
OG0008100	bflo_06252	OFUSG01562.1.p1
OG0008101	bflo_14223, bflo_11429, bflo_02841, bflo_26135	OFUSG26244.1.p1, OFUSG02662.1.p1, OFUSG02202.1.p1, OFUSG04499.1.p1, OFUSG08368.1.p1
OG0008102	bflo_16606	OFUSG06272.1.p1
OG0008103	bflo_23153	OFUSG12555.1.p1
OG0008104	bflo_07082	OFUSG19032.1.p1
OG0008105	bflo_24175	OFUSG12576.1.p1
OG0008106	bflo_12352	OFUSG06436.1.p1
OG0008107	bflo_02513	OFUSG04089.1.p1
OG0008108	bflo_12718	OFUSG04761.1.p1
OG0008109	bflo_20239	OFUSG15368.1.p1
OG0008111	bflo_06012	OFUSG09040.1.p1
OG0008112	bflo_19831	OFUSG11684.1.p1
OG0008113	bflo_08464	OFUSG04242.1.p1
OG0008115	bflo_23862	OFUSG11236.1.p1
OG0008117	bflo_16568	OFUSG07978.1.p1
OG0008119	bflo_20529	OFUSG22463.1.p1
OG0008120	bflo_17432	OFUSG00079.1.p1
OG0008122	bflo_22916	OFUSG10913.3.p1, OFUSG10913.4.p1, OFUSG10913.2.p1, OFUSG10913.1.p1
OG0008123	bflo_11111, bflo_27008	OFUSG11243.1.p1
OG0008124	bflo_21059	OFUSG07399.1.p1, OFUSG07398.1.p1, OFUSG25118.1.p1, OFUSG22332.1.p1, OFUSG07400.1.p1, OFUSG01212.1.p1, OFUSG01214.1.p1, OFUSG19851.1.p1, OFUSG07402.1.p1
OG0008125	bflo_11403	OFUSG16587.1.p1
OG0008126	bflo_02173	OFUSG09108.1.p1
OG0008136	bflo_13975	OFUSG19526.1.p1
OG0008139	bflo_25992	OFUSG16915.1.p1
OG0008139	bflo_25233	OFUSG12848.1.p1
OG0008143	bflo_14244	OFUSG02811.1.p1
OG0008149	bflo_01301	OFUSG17501.1.p1
OG0008156	bflo_22234, bflo_09568	OFUSG19046.1.p1
OG0008161	bflo_10454	OFUSG08442.1.p1, OFUSG25102.1.p1
OG0008196	bflo_06636	OFUSG09768.1.p1
OG0008198	bflo_25133	OFUSG23150.1.p1, OFUSG23085.1.p1
OG0008199	bflo_14179	OFUSG02684.1.p1
OG0008201	bflo_11543	OFUSG06477.1.p1
OG0008202	bflo_17727	OFUSG01243.1.p1
OG0008204	bflo_13587, bflo_13453	OFUSG22975.1.p1
OG0008205	bflo_15599	OFUSG07068.1.p1
OG0008206	bflo_11270	OFUSG08205.1.p1
OG0008211	bflo_05922	OFUSG08466.2.p1, OFUSG08466.1.p1
OG0008212	bflo_00959, bflo_00737, bflo_26501	OFUSG12733.1.p1
OG0008213	bflo_17603	OFUSG01815.1.p1
OG0008214	bflo_24619	OFUSG12655.1.p1
OG0008216	bflo_24967	OFUSG12125.1.p1, OFUSG17191.1.p1
OG0008217	bflo_23434	OFUSG10908.1.p1
OG0008218	bflo_23816	OFUSG10017.1.p1
OG0008219	bflo_23179	OFUSG10555.1.p1
OG0008220	bflo_14162	OFUSG11032.1.p1
OG0008221	bflo_13375	OFUSG22813.1.p1
OG0008222	bflo_10172	OFUSG19358.1.p1
OG0008223	bflo_15105	OFUSG14008.1.p1, OFUSG02822.1.p1
OG0008224	bflo_13074	OFUSG20468.1.p1
OG0008225	bflo_14433	OFUSG03680.1.p1
OG0008227	bflo_05785	OFUSG08560.1.p1
OG0008228	bflo_12176	OFUSG06885.1.p1
OG0008230	bflo_13174	OFUSG22790.1.p1
OG0008231	bflo_10768	OFUSG06642.4.p1, OFUSG06642.2.p1, OFUSG06642.1.p1, OFUSG06642.5.p1, OFUSG06642.3.p1
OG0008232	bflo_15698, bflo_05139	OFUSG01401.1.p1
OG0008233	bflo_02026, bflo_12676	OFUSG07227.2.p1, OFUSG07227.1.p1, OFUSG07227.3.p1
OG0008234	bflo_23788	OFUSG10395.1.p1
OG0008235	bflo_24467	OFUSG23626.1.p1
OG0008237	bflo_07399	OFUSG04433.1.p1
OG0008238	bflo_25853	OFUSG04754.1.p1
OG0008239	bflo_07315	OFUSG10345.1.p1
OG0008240	bflo_19120	OFUSG17137.1.p1
OG0008241	bflo_18846	OFUSG05556.2.p1, OFUSG05556.1.p1
OG0008242	bflo_14837	OFUSG02209.1.p1
OG0008243	bflo_17256	OFUSG01081.1.p1
OG0008244	bflo_23863	OFUSG17823.1.p1
OG0008245	bflo_20079	OFUSG14937.1.p1
OG0008246	bflo_02073	OFUSG24570.1.p1
OG0008247	bflo_18470	OFUSG24142.1.p1, OFUSG24142.2.p1
OG0008249	bflo_25552	OFUSG13252.1.p1
OG0008250	bflo_03608	OFUSG08787.1.p1
OG0008251	bflo_08485	OFUSG04432.1.p1
OG0008252	bflo_05554	OFUSG09419.1.p1, OFUSG09417.1.p1
OG0008253	bflo_10098	OFUSG18707.1.p1
OG0008254	bflo_25097	OFUSG09022.1.p1
OG0008256	bflo_10539	OFUSG06863.1.p1
OG0008258	bflo_05172	OFUSG16139.1.p1
OG0008259	bflo_00970	OFUSG21447.1.p1
OG0008260	bflo_13511	OFUSG04814.1.p1
OG0008261	bflo_14794	OFUSG02443.1.p1
OG0008262	bflo_15826	OFUSG08348.1.p1
OG0008263	bflo_16405	OFUSG11752.1.p1
OG0008264	bflo_05614	OFUSG19573.1.p1, OFUSG19573.2.p1
OG0008265	bflo_11391	OFUSG18771.1.p1
OG0008266	bflo_13946	OFUSG04753.1.p1
OG0008268	bflo_06894	OFUSG12661.1.p1
OG0008269	bflo_15790	OFUSG23254.1.p1
OG0008270	bflo_13335	OFUSG20693.1.p1
OG0008271	bflo_14838	OFUSG06332.1.p1
OG0008272	bflo_05825	OFUSG26020.1.p1, OFUSG26020.2.p1
OG0008273	bflo_19759	OFUSG16901.1.p2
OG0008274	bflo_10934	OFUSG05460.1.p1
OG0008275	bflo_18433	OFUSG00447.1.p1
OG0008277	bflo_03455	OFUSG00036.1.p1, OFUSG00036.2.p1
OG0008278	bflo_20133	OFUSG15033.1.p1
OG0008279	bflo_24725	OFUSG13248.1.p1
OG0008280	bflo_21982	OFUSG14322.2.p1, OFUSG14322.1.p1
OG0008281	bflo_19968	OFUSG11718.1.p1
OG0008282	bflo_26284	OFUSG23558.1.p1
OG0008283	bflo_20787	OFUSG22210.1.p1
OG0008286	bflo_13178	OFUSG04755.1.p1
OG0008288	bflo_24277	OFUSG16930.1.p1
OG0008289	bflo_06353	OFUSG09255.1.p1
OG0008290	bflo_03393	OFUSG00598.1.p1
OG0008291	bflo_23157	OFUSG10968.1.p1
OG0008292	bflo_05696	OFUSG09803.1.p1
OG0008293	bflo_06831	OFUSG08777.1.p1, OFUSG08777.2.p1
OG0008294	bflo_09498	OFUSG06865.1.p1
OG0008296	bflo_20584	OFUSG15696.1.p1
OG0008297	bflo_14052	OFUSG15155.1.p1
OG0008298	bflo_24555	OFUSG23318.1.p1
OG0008299	bflo_00726	OFUSG12957.1.p1, OFUSG12957.2.p1
OG0008300	bflo_07056	OFUSG17983.1.p1, OFUSG17983.2.p1
OG0008301	bflo_08740	OFUSG06711.2.p1, OFUSG06711.1.p1
OG0008303	bflo_09184	OFUSG25244.2.p1, OFUSG25244.1.p1
OG0008304	bflo_22092	OFUSG13858.1.p1
OG0008305	bflo_02959	OFUSG04370.1.p1
OG0008307	bflo_20544	OFUSG22258.1.p1
OG0008308	bflo_12490	OFUSG19152.2.p1, OFUSG19152.1.p1, OFUSG19152.3.p1
OG0008312	bflo_23264	OFUSG10887.1.p1
OG0008313	bflo_23105	OFUSG17817.1.p1
OG0008314	bflo_18751	OFUSG03887.1.p1
OG0008315	bflo_20989	OFUSG22162.1.p1
OG0008316	bflo_19108	OFUSG16757.1.p1
OG0008317	bflo_15554	OFUSG24646.1.p1
OG0008318	bflo_15631	OFUSG07330.1.p1
OG0008319	bflo_25081	OFUSG12779.1.p1
OG0008321	bflo_24490	OFUSG23372.1.p1
OG0008322	bflo_04735	OFUSG12624.1.p1
OG0008322	bflo_15214, bflo_12164	OFUSG12619.1.p1
OG0008323	bflo_22601	OFUSG01139.1.p1
OG0008324	bflo_20274	OFUSG14931.1.p1
OG0008325	bflo_13382	OFUSG05287.2.p1, OFUSG05287.1.p1
OG0008326	bflo_00982	OFUSG21345.1.p1
OG0008327	bflo_21013	OFUSG25114.1.p1
OG0008328	bflo_17488	OFUSG03005.1.p1
OG0008329	bflo_18942	OFUSG16147.1.p1
OG0008330	bflo_12740	OFUSG25157.1.p1
OG0008331	bflo_21529	OFUSG12482.1.p1, OFUSG04136.1.p1
OG0008332	bflo_09532, bflo_09525	OFUSG05493.1.p1
OG0008333	bflo_24979	OFUSG13105.1.p1
OG0008335	bflo_26321	OFUSG12985.1.p1
OG0008336	bflo_11246	OFUSG06945.1.p1
OG0008337	bflo_18382	OFUSG01902.1.p1
OG0008338	bflo_06496	OFUSG12826.1.p1
OG0008339	bflo_01195	OFUSG05573.1.p1
OG0008341	bflo_05713	OFUSG21961.1.p1
OG0008343	bflo_01028, bflo_26613	OFUSG12909.1.p1
OG0008344	bflo_19767	OFUSG03931.1.p1
OG0008345	bflo_06967	OFUSG24454.1.p1
OG0008346	bflo_16079	OFUSG21846.1.p1
OG0008347	bflo_02342	OFUSG03582.1.p1
OG0008348	bflo_16901	OFUSG17668.1.p1
OG0008350	bflo_23021	OFUSG10074.1.p1
OG0008351	bflo_03945	OFUSG02204.1.p1
OG0008352	bflo_06333	OFUSG08757.2.p1, OFUSG08757.1.p1
OG0008353	bflo_11912	OFUSG06739.1.p1
OG0008354	bflo_05394	OFUSG09737.1.p1
OG0008355	bflo_15690	OFUSG11463.1.p1
OG0008356	bflo_13077	OFUSG17504.1.p1
OG0008357	bflo_06087	OFUSG08444.1.p1
OG0008359	bflo_05938	OFUSG13310.1.p1
OG0008360	bflo_12557	OFUSG20692.1.p1
OG0008361	bflo_04798	OFUSG26486.1.p1
OG0008363	bflo_14232	OFUSG11369.1.p1
OG0008365	bflo_21649	OFUSG24687.1.p1
OG0008368	bflo_02469	OFUSG16157.1.p1
OG0008369	bflo_20549	OFUSG24194.1.p1
OG0008370	bflo_13872	OFUSG11168.1.p1, OFUSG07855.1.p1, OFUSG06072.1.p1
OG0008371	bflo_10681	OFUSG19350.1.p1
OG0008373	bflo_03244	OFUSG00174.1.p1
OG0008374	bflo_12063	OFUSG05656.1.p1
OG0008376	bflo_25518	OFUSG09275.1.p1
OG0008377	bflo_18878	OFUSG24359.1.p1
OG0008378	bflo_00435	OFUSG12613.1.p1
OG0008379	bflo_25706	OFUSG13239.1.p1
OG0008381	bflo_09299	OFUSG06073.1.p1
OG0008382	bflo_13185	OFUSG05285.1.p1
OG0008383	bflo_25105	OFUSG07990.1.p1
OG0008384	bflo_24417	OFUSG21555.1.p1
OG0008386	bflo_25355	OFUSG13130.1.p1
OG0008387	bflo_21043	OFUSG22265.1.p1
OG0008388	bflo_23360	OFUSG12444.1.p1
OG0008389	bflo_22885	OFUSG11411.1.p1, OFUSG18310.1.p1
OG0008390	bflo_25300	OFUSG13468.1.p1
OG0008391	bflo_16567	OFUSG07980.1.p1
OG0008392	bflo_23144	OFUSG18299.1.p1
OG0008395	bflo_07220	OFUSG18153.1.p1
OG0008396	bflo_27074, bflo_13271	OFUSG23196.1.p1
OG0008398	bflo_19695	OFUSG20956.1.p1, OFUSG20942.1.p1
OG0008399	bflo_20395	OFUSG15405.1.p1
OG0008400	bflo_25665	OFUSG23511.1.p1
OG0008401	bflo_12127	OFUSG06169.1.p1
OG0008402	bflo_01788	OFUSG23285.1.p1, OFUSG26294.1.p1
OG0008403	bflo_17519	OFUSG01568.1.p1
OG0008404	bflo_16793	OFUSG08101.1.p1
OG0008405	bflo_02103	OFUSG15985.1.p1
OG0008405	bflo_04214, bflo_19139	OFUSG16679.1.p1
OG0008406	bflo_26326	OFUSG23529.1.p1
OG0008410	bflo_19466	OFUSG04256.1.p1
OG0008411	bflo_19277	OFUSG23788.1.p1, OFUSG23788.2.p1
OG0008412	bflo_06204	OFUSG09784.1.p1
OG0008414	bflo_08691	OFUSG00221.1.p1, OFUSG00221.2.p1
OG0008415	bflo_14538	OFUSG03075.1.p1
OG0008416	bflo_13157	OFUSG20930.1.p1
OG0008417	bflo_10745, bflo_09873	OFUSG01890.1.p1, OFUSG01890.2.p1
OG0008418	bflo_22363	OFUSG09885.1.p1
OG0008421	bflo_03060	OFUSG15921.1.p1, OFUSG15920.1.p1
OG0008422	bflo_18567	OFUSG11407.1.p1
OG0008423	bflo_25197	OFUSG12956.1.p1
OG0008424	bflo_04295	OFUSG09806.1.p1
OG0008425	bflo_13835	OFUSG05264.1.p1
OG0008427	bflo_06302	OFUSG00470.1.p1
OG0008437	bflo_00866	OFUSG12540.1.p1
OG0008443	bflo_17736	OFUSG25088.1.p1
OG0008444	bflo_07626	OFUSG21949.1.p1
OG0008446	bflo_06858	OFUSG13061.1.p1
OG0008448	bflo_13952	OFUSG11767.1.p1
OG0008453	bflo_10469	OFUSG25496.1.p1
OG0008457	bflo_06601	OFUSG26832.1.p1
OG0008460	bflo_10540, bflo_09075	OFUSG07555.1.p1
OG0008462	bflo_06025	OFUSG08812.1.p1
OG0008468	bflo_12139	OFUSG18794.1.p1, OFUSG18963.1.p1
OG0008474	bflo_15828, bflo_00449	OFUSG07950.1.p1
OG0008478	bflo_19839	OFUSG25531.1.p1, OFUSG10295.1.p1, OFUSG23990.2.p1, OFUSG03407.1.p1
OG0008507	bflo_05783	OFUSG19633.1.p1
OG0008512	bflo_16997, bflo_16998	OFUSG07711.1.p1
OG0008513	bflo_05873	OFUSG11160.1.p1
OG0008514	bflo_15478	OFUSG02685.1.p1
OG0008515	bflo_04844	OFUSG11494.1.p1
OG0008519	bflo_18269	OFUSG00689.1.p1
OG0008521	bflo_16657, bflo_19560, bflo_19562	OFUSG12547.1.p1
OG0008524	bflo_20429	OFUSG24099.1.p1
OG0008526	bflo_25321	OFUSG26519.1.p1, OFUSG26519.2.p1
OG0008528	bflo_05777	OFUSG03376.1.p1
OG0008529	bflo_03906	OFUSG00911.1.p1
OG0008530	bflo_07528	OFUSG10522.2.p1, OFUSG10522.3.p1, OFUSG10522.1.p1
OG0008531	bflo_21782	OFUSG25783.1.p1, OFUSG25783.2.p1
OG0008532	bflo_09671	OFUSG19195.1.p1
OG0008533	bflo_18027	OFUSG00049.1.p1
OG0008534	bflo_09494	OFUSG26102.1.p1
OG0008535	bflo_09068	OFUSG25756.2.p1, OFUSG25756.1.p1
OG0008536	bflo_26445	OFUSG21391.1.p1
OG0008539	bflo_12416	OFUSG12177.1.p1
OG0008540	bflo_08478	OFUSG16024.1.p1
OG0008542	bflo_06695	OFUSG12183.1.p1
OG0008543	bflo_02448	OFUSG04712.3.p1, OFUSG04712.2.p1, OFUSG04712.1.p1
OG0008544	bflo_06925	OFUSG10671.1.p1
OG0008545	bflo_08710	OFUSG10673.1.p1, OFUSG10673.2.p1
OG0008546	bflo_13964	OFUSG05395.1.p1
OG0008547	bflo_24641	OFUSG17508.1.p1
OG0008550	bflo_13467	OFUSG25553.1.p1
OG0008551	bflo_18054	OFUSG01921.1.p1
OG0008554	bflo_12658	OFUSG05305.1.p1
OG0008555	bflo_04455	OFUSG21013.1.p1
OG0008557	bflo_17035	OFUSG26324.1.p1, OFUSG00009.1.p1
OG0008558	bflo_03229	OFUSG00266.1.p1, OFUSG00266.2.p1
OG0008559	bflo_00950	OFUSG12805.1.p1
OG0008560	bflo_04077	OFUSG00772.1.p1
OG0008561	bflo_20126	OFUSG24153.2.p1, OFUSG24153.1.p1
OG0008562	bflo_17593	OFUSG01030.1.p1
OG0008563	bflo_20452	OFUSG14860.1.p1
OG0008564	bflo_11404	OFUSG06884.1.p1
OG0008565	bflo_05748	OFUSG09048.2.p1, OFUSG09048.1.p1
OG0008569	bflo_12544, bflo_19168	OFUSG25009.1.p1
OG0008570	bflo_23263	OFUSG26684.1.p1
OG0008572	bflo_04448	OFUSG01336.1.p1
OG0008573	bflo_06641	OFUSG09256.1.p1
OG0008574	bflo_09936	OFUSG07908.1.p1
OG0008575	bflo_09841	OFUSG24662.1.p1
OG0008576	bflo_08767	OFUSG06713.1.p1
OG0008577	bflo_23907	OFUSG10479.1.p1
OG0008578	bflo_13092	OFUSG04767.1.p1
OG0008579	bflo_25506	OFUSG17327.1.p1
OG0008580	bflo_02696, bflo_26690, bflo_02267	OFUSG13566.1.p1, OFUSG17835.1.p1
OG0008582	bflo_07339	OFUSG03358.1.p1
OG0008583	bflo_01082	OFUSG13580.1.p1
OG0008587	bflo_07744	OFUSG04278.1.p1
OG0008588	bflo_23737	OFUSG18534.1.p1
OG0008589	bflo_11133	OFUSG18658.1.p1, OFUSG18658.2.p1
OG0008590	bflo_22971	OFUSG17975.1.p1
OG0008591	bflo_20888	OFUSG10821.1.p1
OG0008592	bflo_16706	OFUSG07473.1.p1
OG0008593	bflo_11100	OFUSG06308.1.p1
OG0008594	bflo_19036	OFUSG16693.1.p1, OFUSG24534.1.p1
OG0008595	bflo_03899	OFUSG01116.1.p1
OG0008596	bflo_18694	OFUSG03935.1.p1
OG0008597	bflo_27120, bflo_14183	OFUSG02640.2.p1, OFUSG02640.1.p1
OG0008602	bflo_21727	OFUSG11976.1.p1
OG0008603	bflo_20371	OFUSG16427.1.p1, OFUSG16427.2.p1, OFUSG16427.3.p1
OG0008605	bflo_10551	OFUSG05768.1.p1
OG0008606	bflo_01729	OFUSG20253.1.p1
OG0008607	bflo_16395	OFUSG25699.1.p1
OG0008608	bflo_24503	OFUSG12929.1.p1
OG0008610	bflo_09495	OFUSG18875.1.p1, OFUSG18876.1.p1
OG0008611	bflo_17065	OFUSG20251.1.p1, OFUSG20251.2.p1
OG0008612	bflo_15903	OFUSG15215.1.p1
OG0008613	bflo_12108	OFUSG18811.1.p1
OG0008614	bflo_14387	OFUSG03370.1.p1
OG0008617	bflo_03167, bflo_11616	OFUSG06744.1.p1
OG0008618	bflo_11481, bflo_12026, bflo_12485	OFUSG06622.1.p1
OG0008619	bflo_20672	OFUSG11788.1.p1
OG0008620	bflo_06625	OFUSG20037.1.p1
OG0008621	bflo_14679	OFUSG03559.2.p1, OFUSG03559.1.p1, OFUSG23309.1.p1
OG0008622	bflo_12608	OFUSG05639.1.p1
OG0008623	bflo_00397	OFUSG20180.1.p1
OG0008624	bflo_13949	OFUSG10175.1.p1
OG0008626	bflo_12655	OFUSG20255.1.p1
OG0008627	bflo_14368	OFUSG03819.1.p1
OG0008629	bflo_06061	OFUSG08674.1.p1
OG0008630	bflo_19872, bflo_20694	OFUSG15301.1.p1
OG0008632	bflo_19170	OFUSG04645.1.p1, OFUSG04645.2.p1
OG0008633	bflo_19269	OFUSG12270.1.p1
OG0008634	bflo_20155	OFUSG12050.1.p1
OG0008636	bflo_06070	OFUSG09631.1.p1
OG0008638	bflo_08322	OFUSG23488.1.p1
OG0008640	bflo_13625	OFUSG00237.1.p1
OG0008641	bflo_01329	OFUSG13148.1.p1, OFUSG13148.2.p1
OG0008642	bflo_13001	OFUSG05239.1.p1
OG0008643	bflo_10943	OFUSG03641.1.p1
OG0008646	bflo_18097	OFUSG18703.1.p1
OG0008647	bflo_01564	OFUSG17087.1.p1
OG0008648	bflo_11509	OFUSG25060.1.p1
OG0008649	bflo_08992	OFUSG25067.1.p1
OG0008650	bflo_20218	OFUSG23221.1.p1, OFUSG04022.1.p1, OFUSG24866.1.p1
OG0008651	bflo_00812	OFUSG20199.1.p1
OG0008653	bflo_05422	OFUSG04326.1.p1, OFUSG00614.1.p1
OG0008655	bflo_11937	OFUSG05614.1.p2
OG0008656	bflo_14876	OFUSG21893.1.p1
OG0008657	bflo_12950	OFUSG07868.1.p1
OG0008658	bflo_01987	OFUSG12898.1.p1
OG0008660	bflo_05706, bflo_26802	OFUSG08505.1.p1
OG0008661	bflo_10401	OFUSG19104.3.p1, OFUSG19104.2.p1, OFUSG19104.1.p1
OG0008665	bflo_07367	OFUSG09981.1.p1, OFUSG09981.3.p1, OFUSG09981.2.p1
OG0008666	bflo_05647	OFUSG09341.1.p1
OG0008668	bflo_05289	OFUSG24932.1.p1
OG0008671	bflo_26868, bflo_07878	OFUSG21525.1.p1
OG0008672	bflo_05851	OFUSG08718.1.p1
OG0008673	bflo_16309	OFUSG11240.1.p1
OG0008674	bflo_15118	OFUSG03229.1.p1
OG0008676	bflo_21049	OFUSG22426.1.p1
OG0008677	bflo_25713	OFUSG13748.1.p1
OG0008680	bflo_09791	OFUSG06610.1.p1
OG0008681	bflo_01433	OFUSG26283.1.p1
OG0008682	bflo_03828	OFUSG01221.1.p1
OG0008683	bflo_24177	OFUSG26285.1.p1
OG0008684	bflo_00413	OFUSG23694.1.p1
OG0008693	bflo_09605	OFUSG09320.1.p1
OG0008696	bflo_14306	OFUSG02083.1.p1, OFUSG02083.2.p1
OG0008697	bflo_16865	OFUSG07945.2.p1, OFUSG07945.1.p1
OG0008702	bflo_12604	OFUSG20598.1.p1
OG0008703	bflo_02625	OFUSG15924.1.p1
OG0008709	bflo_08846	OFUSG07742.1.p1
OG0008758	bflo_14138	OFUSG17027.1.p1, OFUSG17027.2.p1
OG0008760	bflo_19040	OFUSG13091.1.p1
OG0008762	bflo_05577	OFUSG19673.1.p1
OG0008764	bflo_23252	OFUSG11134.1.p1
OG0008765	bflo_00424	OFUSG26039.1.p1
OG0008766	bflo_06076	OFUSG08452.1.p1
OG0008767	bflo_01649	OFUSG26781.1.p1
OG0008770	bflo_14257	OFUSG17786.1.p1, OFUSG02832.1.p1
OG0008772	bflo_24343	OFUSG25268.1.p1, OFUSG25268.2.p1
OG0008773	bflo_12400	OFUSG21915.1.p1
OG0008774	bflo_03429	OFUSG00279.1.p1, OFUSG00279.3.p1, OFUSG00279.2.p1
OG0008779	bflo_00968	OFUSG21215.1.p1
OG0008780	bflo_22312	OFUSG07395.1.p1
OG0008781	bflo_11182	OFUSG06148.1.p1
OG0008782	bflo_01498	OFUSG16968.1.p1
OG0008784	bflo_25320	OFUSG26545.1.p1
OG0008785	bflo_15566	OFUSG07324.1.p1
OG0008786	bflo_11902	OFUSG06593.1.p1
OG0008788	bflo_19220	OFUSG04735.1.p1
OG0008789	bflo_14444	OFUSG07815.2.p1, OFUSG07815.1.p1
OG0008790	bflo_08227	OFUSG11354.1.p1
OG0008792	bflo_08494	OFUSG04204.1.p1
OG0008793	bflo_09375	OFUSG25376.1.p1
OG0008794	bflo_14261	OFUSG02206.1.p1
OG0008796	bflo_16644	OFUSG11677.1.p1
OG0008797	bflo_20992	OFUSG15750.1.p1
OG0008798	bflo_15040	OFUSG02414.1.p1
OG0008800	bflo_05511	OFUSG09611.1.p1
OG0008801	bflo_03388	OFUSG00771.1.p1
OG0008802	bflo_23713	OFUSG10389.1.p1
OG0008804	bflo_06638	OFUSG12259.1.p1
OG0008806	bflo_23270	OFUSG16676.1.p1
OG0008809	bflo_12761	OFUSG17046.2.p1, OFUSG17046.1.p1
OG0008810	bflo_17626	OFUSG00409.1.p1
OG0008811	bflo_13325	OFUSG05266.1.p1
OG0008812	bflo_05591	OFUSG11289.1.p1
