Orthogroup	BRAFL	DANRE
OG0007593	bflo_18115	DANRE41033, DANRE41035, DANRE41034, DANRE41032
OG0007594	bflo_06134	DANRE33947
OG0007595	bflo_08716	DANRE25584
OG0007596	bflo_00217	DANRE37090
OG0007597	bflo_20205	DANRE41110, DANRE41109
OG0007598	bflo_14696	DANRE15966
OG0007601	bflo_22835	DANRE30199, DANRE30198
OG0007602	bflo_25731	DANRE17332
OG0007603	bflo_13403	DANRE12686
OG0007604	bflo_13109	DANRE12964
OG0007605	bflo_14084	DANRE05829
OG0007606	bflo_09037	DANRE04412, DANRE04413
OG0007607	bflo_24972	DANRE41103
OG0007608	bflo_00905, bflo_01074	DANRE08975, DANRE08974, DANRE14619
OG0007609	bflo_21985	DANRE39845
OG0007610	bflo_12438	DANRE15863
OG0007612	bflo_03626	DANRE25890, DANRE25889
OG0007613	bflo_05631	DANRE21468
OG0007614	bflo_13306	DANRE13006
OG0007615	bflo_11806	DANRE34001
OG0007616	bflo_05802	DANRE09001
OG0007617	bflo_05912	DANRE39217, DANRE39216
OG0007619	bflo_24408	DANRE36323
OG0007621	bflo_25877	DANRE40211
OG0007622	bflo_12432, bflo_11562	DANRE36978, DANRE01804
OG0007624	bflo_03915	DANRE10072, DANRE10071
OG0007628	bflo_14113	DANRE23638, DANRE23637
OG0007629	bflo_04302	DANRE00353
OG0007630	bflo_22203	DANRE00946, DANRE00945
OG0007631	bflo_18020	DANRE17269, DANRE41541
OG0007632	bflo_12731	DANRE11577, DANRE04527, DANRE04526
OG0007634	bflo_07145	DANRE04843
OG0007635	bflo_07343	DANRE22334
OG0007637	bflo_09449	DANRE05443
OG0007638	bflo_17731	DANRE09456
OG0007639	bflo_07577	DANRE04331
OG0007642	bflo_00179	DANRE24589, DANRE24590
OG0007643	bflo_02155	DANRE35807, DANRE35806
OG0007645	bflo_20312	DANRE35773
OG0007646	bflo_08412	DANRE42483
OG0007647	bflo_19093	DANRE39426
OG0007648	bflo_17312	DANRE33753
OG0007649	bflo_10016	DANRE24527, DANRE24526
OG0007650	bflo_03304	DANRE24724, DANRE24717
OG0007652	bflo_16698	DANRE40621, DANRE33376
OG0007653	bflo_06136	DANRE16807
OG0007654	bflo_26579, bflo_00334	DANRE14880
OG0007655	bflo_05609, bflo_06739	DANRE25995, DANRE28273, DANRE21755
OG0007657	bflo_03371	DANRE38249
OG0007658	bflo_17413	DANRE06949, DANRE06948
OG0007659	bflo_00447	DANRE20397
OG0007660	bflo_16535	DANRE26242, DANRE26241
OG0007662	bflo_24186	DANRE01198
OG0007663	bflo_17347	DANRE41864
OG0007664	bflo_10773	DANRE25031, DANRE43355
OG0007665	bflo_01695	DANRE01416, DANRE01414, DANRE43222, DANRE01415, DANRE01417
OG0007666	bflo_23297	DANRE28753, DANRE43046
OG0007667	bflo_12556	DANRE19703
OG0007668	bflo_20338	DANRE35347
OG0007669	bflo_11142	DANRE25051
OG0007670	bflo_05622	DANRE05713, DANRE05712
OG0007671	bflo_02418	DANRE42117, DANRE10499, DANRE10501, DANRE10500
OG0007672	bflo_17487	DANRE42449, DANRE42450, DANRE42451
OG0007673	bflo_06491	DANRE09062, DANRE09061
OG0007674	bflo_23563	DANRE10891
OG0007675	bflo_06363	DANRE03549
OG0007676	bflo_08407	DANRE41267
OG0007677	bflo_16920	DANRE00397
OG0007679	bflo_10208	DANRE06163
OG0007680	bflo_00308	DANRE35766
OG0007681	bflo_03450	DANRE37636, DANRE37638, DANRE37637
OG0007684	bflo_07569, bflo_08134	DANRE19672, DANRE19671, DANRE19673
OG0007685	bflo_18881	DANRE04773
OG0007686	bflo_13479	DANRE39133
OG0007687	bflo_22973	DANRE28499
OG0007688	bflo_18763	DANRE38781, DANRE38780
OG0007689	bflo_20780	DANRE33672
OG0007690	bflo_18798	DANRE40980, DANRE40981
OG0007691	bflo_20819	DANRE07949
OG0007692	bflo_23407	DANRE01628, DANRE01629, DANRE01627
OG0007694	bflo_13350	DANRE09163
OG0007695	bflo_01847	DANRE15123, DANRE15095, DANRE15096
OG0007696	bflo_11039	DANRE30938, DANRE25694
OG0007697	bflo_21039, bflo_21034	DANRE19573
OG0007698	bflo_25937	DANRE19150
OG0007701	bflo_20311	DANRE33601
OG0007703	bflo_08727	DANRE39178
OG0007704	bflo_02614	DANRE42203, DANRE42204
OG0007705	bflo_08400	DANRE04338
OG0007706	bflo_22700	DANRE29546, DANRE29547
OG0007707	bflo_10464	DANRE26456, DANRE08897, DANRE37976
OG0007708	bflo_19064	DANRE41337
OG0007709	bflo_07606	DANRE00175, DANRE10180
OG0007711	bflo_07586	DANRE18140
OG0007712	bflo_10106	DANRE03501
OG0007713	bflo_18812	DANRE39528, DANRE39529
OG0007714	bflo_15303	DANRE06420, DANRE06419
OG0007715	bflo_20286	DANRE34222, DANRE34223
OG0007716	bflo_11425	DANRE24766, DANRE24767
OG0007717	bflo_04203	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332
OG0007718	bflo_18866	DANRE24155
OG0007719	bflo_24402	DANRE26903
OG0007721	bflo_08960	DANRE05192, DANRE05193
OG0007722	bflo_23699	DANRE02829
OG0007723	bflo_02387	DANRE15072, DANRE15073
OG0007724	bflo_05312, bflo_16516, bflo_01307, bflo_01302	DANRE38732, DANRE38734
OG0007725	bflo_15815	DANRE19211
OG0007726	bflo_24372	DANRE12762, DANRE12761, DANRE12760
OG0007727	bflo_19233	DANRE09851, DANRE09852
OG0007729	bflo_12977	DANRE25403
OG0007730	bflo_12607, bflo_12998	DANRE24583
OG0007732	bflo_08778	DANRE20060, DANRE20061
OG0007733	bflo_11525	DANRE40356
OG0007734	bflo_25678	DANRE33248, DANRE40144
OG0007736	bflo_20418	DANRE08414, DANRE08413
OG0007738	bflo_06705, bflo_06706	DANRE15281
OG0007739	bflo_18458	DANRE22859
OG0007740	bflo_04368	DANRE34978
OG0007741	bflo_11053	DANRE11637, DANRE11636, DANRE06285, DANRE06284
OG0007743	bflo_02840	DANRE23141
OG0007744	bflo_26182	DANRE30723
OG0007745	bflo_12671	DANRE25726
OG0007746	bflo_06579	DANRE18835
OG0007748	bflo_21605	DANRE16835, DANRE16834, DANRE05160
OG0007749	bflo_05007	DANRE25829
OG0007750	bflo_25715	DANRE16845
OG0007751	bflo_10650, bflo_08743	DANRE37539
OG0007752	bflo_21959	DANRE33832
OG0007753	bflo_22394	DANRE33431, DANRE33430
OG0007754	bflo_26220	DANRE07572
OG0007755	bflo_11338, bflo_10030	DANRE25512, DANRE02769
OG0007756	bflo_16250	DANRE05776
OG0007757	bflo_27501, bflo_25642	DANRE36374, DANRE36373
OG0007758	bflo_10877	DANRE39766, DANRE39765
OG0007759	bflo_16310	DANRE36189
OG0007760	bflo_13020	DANRE22468
OG0007761	bflo_24923	DANRE01779, DANRE23485
OG0007762	bflo_10652, bflo_15443, bflo_22270	DANRE00030
OG0007763	bflo_25707	DANRE23619, DANRE23618
OG0007766	bflo_23712	DANRE03643
OG0007767	bflo_24566	DANRE26292
OG0007768	bflo_24479	DANRE35286
OG0007769	bflo_23531	DANRE24756
OG0007770	bflo_20500	DANRE33815, DANRE33814
OG0007771	bflo_11433	DANRE37851
OG0007772	bflo_22115	DANRE35600
OG0007774	bflo_19564	DANRE41452
OG0007775	bflo_21066	DANRE01021
OG0007776	bflo_06131	DANRE19172
OG0007779	bflo_18703	DANRE35838
OG0007780	bflo_17991	DANRE17571, DANRE17572
OG0007781	bflo_07603	DANRE25227
OG0007782	bflo_06893	DANRE29657, DANRE29656
OG0007783	bflo_23885	DANRE29889, DANRE29890
OG0007784	bflo_19072	DANRE24714
OG0007785	bflo_11218	DANRE30996
OG0007786	bflo_16999	DANRE16722
OG0007787	bflo_12215	DANRE39944
OG0007788	bflo_03873	DANRE03890, DANRE03889
OG0007789	bflo_21102	DANRE03223, DANRE03224
OG0007790	bflo_11705	DANRE15507, DANRE15506
OG0007791	bflo_23951	DANRE02817, DANRE02815, DANRE02816, DANRE02818
OG0007793	bflo_25655	DANRE36342, DANRE36341
OG0007794	bflo_20585	DANRE33634, DANRE33633
OG0007795	bflo_15425, bflo_14831	DANRE27405, DANRE27404, DANRE27406
OG0007796	bflo_02054	DANRE10639, DANRE10640
OG0007797	bflo_21105	DANRE03146
OG0007798	bflo_18226	DANRE15789
OG0007799	bflo_00372	DANRE09846, DANRE09847
OG0007800	bflo_14344	DANRE07803
OG0007801	bflo_23404	DANRE30539
OG0007802	bflo_23831	DANRE09355, DANRE09354
OG0007803	bflo_06509	DANRE16825
OG0007804	bflo_06653	DANRE04614
OG0007806	bflo_06303	DANRE14422, DANRE10197, DANRE36907, DANRE36906
OG0007807	bflo_05294	DANRE03231, DANRE03232
OG0007808	bflo_11247	DANRE36716
OG0007809	bflo_03965	DANRE43187
OG0007810	bflo_10987	DANRE02679
OG0007811	bflo_24096	DANRE22151
OG0007812	bflo_00281	DANRE23799, DANRE26904
OG0007813	bflo_21210	DANRE09038
OG0007814	bflo_06730	DANRE04379
OG0007816	bflo_24433	DANRE41106
OG0007817	bflo_26806, bflo_01864	DANRE18041, DANRE18040
OG0007818	bflo_15495	DANRE24277, DANRE24276
OG0007820	bflo_20895	DANRE34636, DANRE34637
OG0007823	bflo_01549	DANRE03242, DANRE03241
OG0007826	bflo_20018	DANRE01436
OG0007827	bflo_06413	DANRE03768
OG0007828	bflo_07281	DANRE19405, DANRE19406, DANRE19407
OG0007830	bflo_08474	DANRE12914, DANRE12915
OG0007831	bflo_08904	DANRE06160, DANRE06161, DANRE06159
OG0007832	bflo_03510, bflo_19382	DANRE05608, DANRE05607
OG0007833	bflo_21063	DANRE40826
OG0007834	bflo_09024	DANRE06456
OG0007836	bflo_00713	DANRE06757
OG0007837	bflo_19677	DANRE16053
OG0007838	bflo_01372	DANRE39665, DANRE39666, DANRE39664, DANRE39663
OG0007841	bflo_07375	DANRE03297, DANRE11199
OG0007842	bflo_04890	DANRE26364, DANRE26363
OG0007843	bflo_14088	DANRE20583
OG0007845	bflo_27016, bflo_11683, bflo_14689	DANRE22109, DANRE22110
OG0007847	bflo_00441	DANRE40577
OG0007848	bflo_17671	DANRE04583
OG0007849	bflo_11783	DANRE12087
OG0007851	bflo_13474	DANRE38882, DANRE38883
OG0007854	bflo_18378	DANRE10752, DANRE10753, DANRE10751
OG0007858	bflo_09176	DANRE40953
OG0007859	bflo_19258	DANRE42777
OG0007860	bflo_10535, bflo_10715	DANRE02681, DANRE02680, DANRE36712, DANRE40413, DANRE40412
OG0007862	bflo_02553	DANRE26361, DANRE26362, DANRE29931
OG0007863	bflo_13618	DANRE21281, DANRE22817, DANRE31261, DANRE31262, DANRE02316
OG0007866	bflo_22935	DANRE04141
OG0007867	bflo_23587, bflo_13371	DANRE42272, DANRE42274, DANRE42273, DANRE42275, DANRE21991
OG0007871	bflo_07333	DANRE41230, DANRE03292, DANRE03290, DANRE03288, DANRE11207, DANRE11208, DANRE03291
OG0007876	bflo_24228	DANRE39591, DANRE32470, DANRE14091
OG0007908	bflo_20499	DANRE39192
OG0007911	bflo_22860	DANRE10002
OG0007913	bflo_05599	DANRE12739
OG0007915	bflo_05663	DANRE18151
OG0007916	bflo_17716	DANRE41547, DANRE41546
OG0007918	bflo_15667	DANRE06819
OG0007920	bflo_06190	DANRE31168, DANRE31166, DANRE31167
OG0007921	bflo_06108	DANRE33937, DANRE33938
OG0007925	bflo_10568	DANRE35390, DANRE39562
OG0007926	bflo_23868	DANRE11595
OG0007927	bflo_11079	DANRE31434, DANRE31433, DANRE31435
OG0007928	bflo_11687, bflo_01921	DANRE31629, DANRE31628
OG0007929	bflo_13452	DANRE09742
OG0007931	bflo_14695	DANRE08886, DANRE15965, DANRE15964
OG0007932	bflo_13897	DANRE09754, DANRE14710
OG0007934	bflo_26432	DANRE42581, DANRE42582
OG0007935	bflo_17663	DANRE30643, DANRE05485, DANRE05486
OG0007936	bflo_01563	DANRE18507, DANRE18508
OG0007937	bflo_14531	DANRE10952
OG0007938	bflo_12211	DANRE30775, DANRE30776
OG0007940	bflo_18637	DANRE18079, DANRE18077, DANRE18076, DANRE18078
OG0007941	bflo_04799	DANRE30090, DANRE30089
OG0007943	bflo_17585	DANRE19851
OG0007944	bflo_08272	DANRE34868
OG0007945	bflo_16266	DANRE08217, DANRE08216
OG0007946	bflo_10287	DANRE23335, DANRE23334, DANRE23333
OG0007947	bflo_22634	DANRE30186, DANRE30187
OG0007948	bflo_21118	DANRE35016
OG0007949	bflo_01732	DANRE21500
OG0007951	bflo_13301	DANRE03577
OG0007952	bflo_02620	DANRE23982
OG0007954	bflo_17425	DANRE18360
OG0007955	bflo_10996	DANRE10662
OG0007956	bflo_06064	DANRE00513
OG0007957	bflo_00714	DANRE43440
OG0007958	bflo_06296	DANRE30163
OG0007959	bflo_26327	DANRE27159
OG0007960	bflo_03412	DANRE41738, DANRE41737, DANRE41739
OG0007961	bflo_24731	DANRE26537, DANRE26538, DANRE22150
OG0007962	bflo_15039	DANRE20515
OG0007963	bflo_24596	DANRE41290
OG0007964	bflo_01247, bflo_07079	DANRE01563
OG0007965	bflo_23151	DANRE03000, DANRE02999
OG0007966	bflo_07594	DANRE43416, DANRE43415
OG0007967	bflo_07105	DANRE30273
OG0007968	bflo_06274	DANRE05367
OG0007969	bflo_25712	DANRE01846
OG0007970	bflo_24089	DANRE05985, DANRE05984, DANRE23172
OG0007971	bflo_16346	DANRE01642
OG0007972	bflo_13428	DANRE27696, DANRE27695
OG0007973	bflo_05021	DANRE22704
OG0007974	bflo_24762	DANRE27091, DANRE27089, DANRE27090
OG0007975	bflo_24764	DANRE41055
OG0007976	bflo_23117	DANRE17213, DANRE17211, DANRE17212
OG0007977	bflo_22929	DANRE30080, DANRE30079, DANRE30078
OG0007978	bflo_25199, bflo_05322	DANRE14537
OG0007979	bflo_14680	DANRE06335, DANRE06336
OG0007983	bflo_04850	DANRE05917
OG0007984	bflo_21333, bflo_21994	DANRE38168
OG0007985	bflo_14993, bflo_27135	DANRE06065
OG0007986	bflo_06825	DANRE00518
OG0007987	bflo_21083	DANRE33524, DANRE29365, DANRE29364
OG0007988	bflo_12561	DANRE33287
OG0007991	bflo_12744	DANRE18046
OG0007993	bflo_06048	DANRE17625, DANRE17626
OG0007994	bflo_07557	DANRE04091
OG0007996	bflo_20570	DANRE09458, DANRE09457
OG0007997	bflo_20061	DANRE07075, DANRE07074
OG0007999	bflo_18850	DANRE29574
OG0008001	bflo_07295	DANRE35300
OG0008002	bflo_26652, bflo_02053	DANRE43272
OG0008003	bflo_24744	DANRE37946
OG0008004	bflo_15702	DANRE27703, DANRE27701, DANRE27702
OG0008006	bflo_22376, bflo_22210	DANRE07161
OG0008007	bflo_26231	DANRE39501, DANRE39500
OG0008008	bflo_23803	DANRE30055
OG0008009	bflo_07134	DANRE13906
OG0008011	bflo_12071	DANRE43318
OG0008012	bflo_19537	DANRE29944
OG0008013	bflo_18671	DANRE24152, DANRE24151
OG0008014	bflo_22732	DANRE07959
OG0008016	bflo_06044	DANRE38388, DANRE38387
OG0008017	bflo_11048	DANRE22791
OG0008018	bflo_10614	DANRE05741, DANRE05740
OG0008019	bflo_24197	DANRE18978
OG0008020	bflo_17017	DANRE05165
OG0008021	bflo_18650	DANRE42054, DANRE21369, DANRE29122
OG0008022	bflo_14440	DANRE10906
OG0008023	bflo_24601	DANRE20610
OG0008025	bflo_23461	DANRE15444, DANRE15445, DANRE30011
OG0008026	bflo_05857	DANRE31319, DANRE31320
OG0008027	bflo_05641	DANRE10672, DANRE10671
OG0008028	bflo_01481	DANRE24687
OG0008029	bflo_20622	DANRE35038
OG0008030	bflo_20783	DANRE00570
OG0008031	bflo_15505	DANRE07952
OG0008033	bflo_09244	DANRE06622
OG0008035	bflo_25021	DANRE02513, DANRE22923, DANRE17688, DANRE26351
OG0008036	bflo_23597	DANRE43279
OG0008037	bflo_05998	DANRE37630
OG0008038	bflo_04254	DANRE41284, DANRE41285
OG0008039	bflo_21143	DANRE33599, DANRE33600
OG0008040	bflo_18362	DANRE18236
OG0008041	bflo_12110	DANRE31092
OG0008043	bflo_19743, bflo_15192	DANRE12128
OG0008046	bflo_12522	DANRE18874, DANRE18872
OG0008048	bflo_13158	DANRE14758, DANRE14756
OG0008049	bflo_20285	DANRE35018
OG0008050	bflo_25880	DANRE01483, DANRE01482
OG0008052	bflo_12650	DANRE05521, DANRE05522
OG0008053	bflo_10200	DANRE13614, DANRE13613
OG0008054	bflo_19172	DANRE14366, DANRE14364, DANRE14365
OG0008055	bflo_11673	DANRE30653
OG0008056	bflo_22457	DANRE34362
OG0008057	bflo_14159, bflo_26941	DANRE21382
OG0008058	bflo_06146	DANRE08685
OG0008059	bflo_22099	DANRE10600, DANRE10601
OG0008060	bflo_14419	DANRE36845, DANRE36846
OG0008061	bflo_06829	DANRE24328
OG0008062	bflo_01328	DANRE12289
OG0008065	bflo_09932	DANRE30969, DANRE12348
OG0008066	bflo_03563	DANRE25010, DANRE25009
OG0008067	bflo_06241	DANRE23278
OG0008068	bflo_14995	DANRE16266
OG0008069	bflo_25318	DANRE21600
OG0008070	bflo_22630	DANRE39169, DANRE39168, DANRE39167
OG0008071	bflo_20776	DANRE27128
OG0008073	bflo_15996	DANRE34118
OG0008074	bflo_20249	DANRE34941
OG0008075	bflo_14400	DANRE40333, DANRE40332
OG0008076	bflo_19297, bflo_14887	DANRE23122, DANRE23121, DANRE23120
OG0008077	bflo_14852	DANRE00744
OG0008078	bflo_21633	DANRE23451
OG0008079	bflo_24655	DANRE24318
OG0008081	bflo_13733	DANRE10209, DANRE10210
OG0008082	bflo_04484	DANRE23942, DANRE23943
OG0008083	bflo_19745	DANRE11447
OG0008084	bflo_05884	DANRE18083
OG0008085	bflo_14047	DANRE30916
OG0008086	bflo_04886	DANRE03403, DANRE03404
OG0008087	bflo_00892	DANRE35823, DANRE35822, DANRE41735
OG0008088	bflo_17624	DANRE17946
OG0008089	bflo_11402	DANRE13493, DANRE13492
OG0008090	bflo_04469	DANRE14082, DANRE14081, DANRE14083
OG0008091	bflo_20178	DANRE35340
OG0008094	bflo_11003	DANRE40459
OG0008098	bflo_16350	DANRE05259
OG0008099	bflo_25711	DANRE30076
OG0008100	bflo_06252	DANRE11355
OG0008102	bflo_16606	DANRE34899
OG0008103	bflo_23153	DANRE06236, DANRE06237
OG0008104	bflo_07082	DANRE04052
OG0008105	bflo_24175	DANRE05576
OG0008107	bflo_02513	DANRE24308
OG0008108	bflo_12718	DANRE38276
OG0008109	bflo_20239	DANRE20116
OG0008110	bflo_09748	DANRE26439
OG0008111	bflo_06012	DANRE38509, DANRE38508
OG0008112	bflo_19831	DANRE11605
OG0008113	bflo_08464	DANRE19318
OG0008115	bflo_23862	DANRE11727
OG0008116	bflo_23115	DANRE03067, DANRE29056, DANRE17240
OG0008117	bflo_16568	DANRE14481
OG0008119	bflo_20529	DANRE34164
OG0008120	bflo_17432	DANRE12139
OG0008123	bflo_11111, bflo_27008	DANRE19889, DANRE19890, DANRE06823
OG0008124	bflo_21059	DANRE36543
OG0008125	bflo_11403	DANRE07128
OG0008126	bflo_02173	DANRE43381, DANRE09629
OG0008127	bflo_14260	DANRE06837, DANRE01181, DANRE01180
OG0008136	bflo_13975	DANRE01715
OG0008138	bflo_07905	DANRE34458, DANRE34455, DANRE34457
OG0008143	bflo_14244	DANRE20470
OG0008149	bflo_01301	DANRE14236, DANRE23565, DANRE14235
OG0008151	bflo_08210	DANRE00366, DANRE00365, DANRE05421, DANRE34541
OG0008154	bflo_01934, bflo_01369, bflo_07428, bflo_21240	DANRE40550, DANRE40551, DANRE03413, DANRE03414, DANRE11431, DANRE11429
OG0008156	bflo_22234, bflo_09568	DANRE04904, DANRE04906, DANRE04907, DANRE04905
OG0008194	bflo_14434	DANRE39488
OG0008196	bflo_06636	DANRE12924
OG0008199	bflo_14179	DANRE16267
OG0008201	bflo_11543	DANRE36656
OG0008202	bflo_17727	DANRE00001
OG0008204	bflo_13453	DANRE19232
OG0008205	bflo_15599	DANRE34114
OG0008206	bflo_11270	DANRE22435
OG0008208	bflo_12074	DANRE22091
OG0008209	bflo_21208, bflo_22352	DANRE38195
OG0008211	bflo_05922	DANRE34903
OG0008213	bflo_17603	DANRE16175, DANRE16174, DANRE16176
OG0008215	bflo_14211	DANRE00844
OG0008217	bflo_23434	DANRE35437
OG0008218	bflo_23816	DANRE03029, DANRE03030, DANRE03031
OG0008219	bflo_23179	DANRE24332
OG0008220	bflo_14162	DANRE27985
OG0008222	bflo_10172	DANRE04724, DANRE04725, DANRE05738, DANRE05739
OG0008223	bflo_15105	DANRE06940
OG0008224	bflo_13074	DANRE39132, DANRE39131
OG0008225	bflo_14433	DANRE06607
OG0008227	bflo_05785	DANRE41137, DANRE41138, DANRE41139
OG0008228	bflo_12176	DANRE22573, DANRE22572
OG0008229	bflo_16534	DANRE34897
OG0008230	bflo_13174	DANRE38056
OG0008231	bflo_10768	DANRE05034
OG0008232	bflo_15698, bflo_05139	DANRE33295
OG0008234	bflo_23788	DANRE03864
OG0008235	bflo_24467	DANRE40508
OG0008236	bflo_19397	DANRE09853
OG0008237	bflo_07399	DANRE34955, DANRE34956, DANRE34957
OG0008238	bflo_25853	DANRE10005
OG0008239	bflo_07315	DANRE05050
OG0008240	bflo_19120	DANRE30162
OG0008241	bflo_18846	DANRE19969, DANRE19970, DANRE38138
OG0008242	bflo_14837	DANRE40049, DANRE40050
OG0008243	bflo_17256	DANRE05481
OG0008244	bflo_23863	DANRE24754
OG0008246	bflo_02073	DANRE23325
OG0008247	bflo_18470	DANRE16623
OG0008249	bflo_25552	DANRE29808
OG0008250	bflo_03608	DANRE01830
OG0008251	bflo_08485	DANRE00160
OG0008252	bflo_05554	DANRE14625
OG0008254	bflo_25097	DANRE13562
OG0008255	bflo_18633	DANRE23775, DANRE23776
OG0008256	bflo_10539	DANRE18101, DANRE18100
OG0008257	bflo_21434	DANRE27092, DANRE24473
OG0008258	bflo_05172	DANRE21931
OG0008259	bflo_00970	DANRE11647, DANRE11646
OG0008261	bflo_14794	DANRE07806
OG0008262	bflo_15826	DANRE40610
OG0008263	bflo_16405	DANRE06277
OG0008264	bflo_05614	DANRE19001
OG0008265	bflo_11391	DANRE22829
OG0008266	bflo_13946	DANRE37136
OG0008268	bflo_06894	DANRE00378
OG0008269	bflo_15790	DANRE42531
OG0008270	bflo_13335	DANRE15140
OG0008271	bflo_14838	DANRE21764
OG0008272	bflo_05825	DANRE11348, DANRE11349
OG0008273	bflo_19759	DANRE34879
OG0008275	bflo_18433	DANRE10033
OG0008277	bflo_03455	DANRE38260, DANRE38259
OG0008278	bflo_20133	DANRE33588, DANRE33589, DANRE33590
OG0008279	bflo_24725	DANRE12272
OG0008280	bflo_21982	DANRE07625
OG0008281	bflo_19968	DANRE06733
OG0008282	bflo_26284	DANRE40074, DANRE40073, DANRE40072, DANRE40071
OG0008283	bflo_20787	DANRE33504, DANRE33505
OG0008286	bflo_13178	DANRE23611
OG0008288	bflo_24277	DANRE23483
OG0008289	bflo_06353	DANRE34245, DANRE34246
OG0008290	bflo_03393	DANRE12631
OG0008291	bflo_23157	DANRE29335
OG0008292	bflo_05696	DANRE38343
OG0008293	bflo_06831	DANRE25619
OG0008294	bflo_09498	DANRE06188
OG0008295	bflo_12425	DANRE16713, DANRE16712
OG0008297	bflo_14052	DANRE35409, DANRE35410
OG0008298	bflo_24555	DANRE41286
OG0008299	bflo_00726	DANRE28767
OG0008300	bflo_07056	DANRE15842
OG0008301	bflo_08740	DANRE05945
OG0008304	bflo_22092	DANRE42146
OG0008305	bflo_02959	DANRE42094
OG0008306	bflo_00722	DANRE13764, DANRE13763
OG0008307	bflo_20544	DANRE30680
OG0008308	bflo_12490	DANRE16045
OG0008309	bflo_03373	DANRE21775, DANRE21776
OG0008311	bflo_24993	DANRE11369
OG0008312	bflo_23264	DANRE29069
OG0008313	bflo_23105	DANRE04003, DANRE04002
OG0008314	bflo_18751	DANRE15558, DANRE15557
OG0008315	bflo_20989	DANRE29533, DANRE29532
OG0008318	bflo_15631	DANRE11606
OG0008319	bflo_25081	DANRE22912
OG0008323	bflo_22601	DANRE16787, DANRE16786
OG0008324	bflo_20274	DANRE01115
OG0008325	bflo_13382	DANRE26133
OG0008326	bflo_00982	DANRE23947
OG0008327	bflo_21013	DANRE37963, DANRE37964
OG0008328	bflo_17488	DANRE39274
OG0008331	bflo_21529	DANRE11899, DANRE11900
OG0008333	bflo_24979	DANRE08930, DANRE08929
OG0008334	bflo_15581	DANRE41256, DANRE41255, DANRE19275, DANRE19274
OG0008335	bflo_26321	DANRE41067
OG0008336	bflo_11246	DANRE25716
OG0008337	bflo_18382	DANRE42264
OG0008338	bflo_06496	DANRE01716, DANRE23279, DANRE23280
OG0008339	bflo_01195	DANRE18405, DANRE18404, DANRE18403
OG0008341	bflo_05713	DANRE11036
OG0008342	bflo_13270	DANRE10365, DANRE10364, DANRE12654, DANRE14176, DANRE14175, DANRE10363, DANRE10362
OG0008343	bflo_01028, bflo_26613	DANRE14708
OG0008345	bflo_06967	DANRE38973
OG0008346	bflo_16079	DANRE11370
OG0008347	bflo_02342	DANRE29708
OG0008348	bflo_16901	DANRE17655
OG0008349	bflo_14681	DANRE33780
OG0008350	bflo_23021	DANRE30027
OG0008351	bflo_03945	DANRE34946, DANRE34944
OG0008352	bflo_06333	DANRE00522, DANRE00521
OG0008353	bflo_11912	DANRE25854, DANRE25853
OG0008354	bflo_05394	DANRE23706, DANRE23705, DANRE23704
OG0008355	bflo_15690	DANRE04471, DANRE04472
OG0008356	bflo_13077	DANRE02813, DANRE02812
OG0008357	bflo_06087	DANRE12718, DANRE12719
OG0008358	bflo_13528, bflo_05244	DANRE12537
OG0008359	bflo_05938	DANRE36931
OG0008360	bflo_12557	DANRE15139, DANRE15138
OG0008361	bflo_04798	DANRE09045, DANRE14230
OG0008363	bflo_14232	DANRE19998
OG0008364	bflo_09352	DANRE16372, DANRE16371
OG0008365	bflo_21649	DANRE15403, DANRE42161
OG0008368	bflo_02469	DANRE15384, DANRE15383
