Orthogroup	BRAFL	DROME
OG0006691	bflo_19257	DROME16256
OG0006692	bflo_02897	DROME03538
OG0006694	bflo_18353	DROME08808
OG0006695	bflo_14487	DROME15570
OG0006697	bflo_09979	DROME13987
OG0006698	bflo_12723	DROME10462, DROME10461
OG0006701	bflo_03976, bflo_19305, bflo_07476, bflo_02268, bflo_05108, bflo_14694	DROME00992
OG0006702	bflo_01001	DROME02407
OG0006703	bflo_01171	DROME12345
OG0006705	bflo_24434	DROME10883
OG0006706	bflo_16963	DROME18775
OG0006707	bflo_16382	DROME19785
OG0006708	bflo_15553	DROME07913
OG0006709	bflo_19084	DROME12082
OG0006710	bflo_05942	DROME13063, DROME13065, DROME13064
OG0006712	bflo_12812, bflo_12813	DROME09518, DROME09519
OG0006714	bflo_09041	DROME13246
OG0006717	bflo_18859	DROME10030
OG0006719	bflo_22960	DROME11683
OG0006721	bflo_06291	DROME06897
OG0006722	bflo_25547	DROME04394
OG0006723	bflo_24515	DROME17509
OG0006725	bflo_11101	DROME01185
OG0006726	bflo_05430	DROME11357
OG0006727	bflo_00991	DROME13434
OG0006728	bflo_04467	DROME19775
OG0006730	bflo_03962	DROME10467
OG0006731	bflo_11375	DROME07141
OG0006732	bflo_00438	DROME16398
OG0006733	bflo_12538	DROME12191, DROME12192
OG0006734	bflo_16972	DROME14590
OG0006735	bflo_07008	DROME21577
OG0006737	bflo_14048	DROME08119
OG0006739	bflo_08902	DROME14549
OG0006741	bflo_11667	DROME13025
OG0006742	bflo_14418	DROME17425
OG0006743	bflo_00682	DROME14112
OG0006745	bflo_21271	DROME12660
OG0006748	bflo_06822	DROME00422
OG0006749	bflo_14082	DROME18950
OG0006750	bflo_01070	DROME09705
OG0006753	bflo_09892	DROME16826
OG0006754	bflo_13351	DROME03000
OG0006755	bflo_14829	DROME13740
OG0006757	bflo_24956	DROME14155
OG0006758	bflo_00186	DROME17868, DROME17867
OG0006762	bflo_23253	DROME14028
OG0006765	bflo_12543	DROME10592, DROME10591
OG0006766	bflo_18339	DROME03426
OG0006768	bflo_18488	DROME02900
OG0006769	bflo_21934	DROME06420
OG0006770	bflo_03014	DROME13620
OG0006772	bflo_10630	DROME15798, DROME09251
OG0006777	bflo_17793, bflo_19104	DROME18870, DROME18871
OG0006780	bflo_04849	DROME20962
OG0006791	bflo_10577	DROME09378, DROME09358, DROME12573
OG0006826	bflo_15514	DROME14383
OG0006828	bflo_05590	DROME08100, DROME08101, DROME21318
OG0006830	bflo_20502	DROME11906
OG0006832	bflo_10679	DROME16492, DROME16493
OG0006833	bflo_13923	DROME06375
OG0006835	bflo_18063	DROME02280, DROME02306
OG0006838	bflo_22711	DROME08307
OG0006842	bflo_26032	DROME20782
OG0006843	bflo_05656	DROME06952
OG0006844	bflo_02086	DROME01743
OG0006845	bflo_16282	DROME17007
OG0006846	bflo_05424	DROME08329
OG0006849	bflo_23476	DROME03499
OG0006851	bflo_08893	DROME10053
OG0006852	bflo_07139, bflo_02493	DROME13239
OG0006856	bflo_08265	DROME17826
OG0006857	bflo_22461	DROME13855
OG0006860	bflo_13831	DROME20680, DROME20679
OG0006862	bflo_07506	DROME15144
OG0006864	bflo_14254	DROME02889
OG0006865	bflo_21505, bflo_21504	DROME12006
OG0006868	bflo_13873	DROME14011, DROME14010
OG0006870	bflo_14756	DROME14456
OG0006871	bflo_21815	DROME13968
OG0006874	bflo_23619	DROME19509
OG0006875	bflo_24959	DROME18909
OG0006876	bflo_25862	DROME04074
OG0006877	bflo_07384	DROME14060
OG0006878	bflo_25700, bflo_25466	DROME10685, DROME10684
OG0006880	bflo_22152	DROME13822
OG0006881	bflo_14289	DROME07121
OG0006882	bflo_13224	DROME09123
OG0006885	bflo_01373	DROME10284
OG0006886	bflo_18390	DROME21253
OG0006887	bflo_19380	DROME13817
OG0006888	bflo_21809	DROME19638
OG0006889	bflo_13410	DROME21560, DROME21559
OG0006890	bflo_10189	DROME08143
OG0006891	bflo_20531	DROME18748
OG0006892	bflo_19210	DROME00140
OG0006893	bflo_22850	DROME12133
OG0006894	bflo_23771	DROME05303
OG0006895	bflo_03293	DROME01866
OG0006897	bflo_06445	DROME19217
OG0006898	bflo_12617	DROME10588, DROME10587
OG0006900	bflo_17774	DROME09764, DROME09765
OG0006901	bflo_19215	DROME11048, DROME14826
OG0006902	bflo_16739	DROME14332
OG0006905	bflo_13409	DROME14624, DROME14623
OG0006907	bflo_05668	DROME02137, DROME02136
OG0006909	bflo_11161	DROME06225
OG0006911	bflo_16763	DROME14763
OG0006914	bflo_06676	DROME08141
OG0006918	bflo_06388	DROME03248
OG0006919	bflo_10781	DROME06069
OG0006920	bflo_18393	DROME01129
OG0006924	bflo_14841	DROME14721
OG0006925	bflo_01234	DROME11109
OG0006926	bflo_01326	DROME00053
OG0006927	bflo_25864	DROME11010
OG0006931	bflo_03880	DROME11546
OG0006932	bflo_23118, bflo_22872	DROME16429
OG0006934	bflo_22320	DROME00627
OG0006935	bflo_10058	DROME17600
OG0006936	bflo_10276, bflo_09616	DROME12923
OG0006937	bflo_06019	DROME00527
OG0006938	bflo_11763	DROME14949
OG0006940	bflo_00686	DROME19018, DROME19017
OG0006942	bflo_16437	DROME17406
OG0006943	bflo_06674	DROME05311, DROME05310, DROME05312
OG0006944	bflo_11099	DROME07597
OG0006945	bflo_18670	DROME04092, DROME04093
OG0006946	bflo_16430	DROME06810
OG0006948	bflo_23320	DROME10887
OG0006949	bflo_08640	DROME17510
OG0006951	bflo_02466	DROME19073
OG0006952	bflo_12669	DROME11379
OG0006953	bflo_23341	DROME15970
OG0006954	bflo_17503	DROME13996, DROME13995
OG0006957	bflo_08841	DROME16961
OG0006958	bflo_15840, bflo_15252, bflo_15171	DROME12297
OG0006960	bflo_06033	DROME21228
OG0006962	bflo_19179	DROME03277
OG0006964	bflo_18137	DROME19570
OG0006965	bflo_07273	DROME01022, DROME14680, DROME01021
OG0006966	bflo_21938	DROME12638, DROME12639
OG0006967	bflo_23381	DROME01193
OG0006968	bflo_12636	DROME19323
OG0006969	bflo_09435	DROME16910
OG0006970	bflo_20527	DROME11918
OG0006971	bflo_20344	DROME11799, DROME11798
OG0006973	bflo_17571	DROME15580
OG0006975	bflo_18089	DROME07368
OG0006977	bflo_11476	DROME16367
OG0006979	bflo_08448	DROME08887
OG0006980	bflo_24447	DROME12138
OG0006982	bflo_09169	DROME16125
OG0006983	bflo_24722	DROME07189
OG0006984	bflo_09857	DROME08885
OG0006985	bflo_11656	DROME14217
OG0006988	bflo_09353	DROME01608
OG0006989	bflo_04780	DROME21716, DROME21715, DROME01750
OG0006990	bflo_07372	DROME10642
OG0006991	bflo_06043	DROME04692
OG0006992	bflo_02231, bflo_10262	DROME13157
OG0006994	bflo_02112	DROME04632
OG0006995	bflo_02848	DROME04021
OG0006996	bflo_10719	DROME01798
OG0006997	bflo_11454	DROME06801
OG0006998	bflo_23590	DROME01960
OG0006999	bflo_01138	DROME11377
OG0007000	bflo_10483	DROME11064, DROME16292
OG0007001	bflo_03475	DROME08011
OG0007002	bflo_15746	DROME07791
OG0007003	bflo_13387	DROME00287
OG0007005	bflo_20341	DROME09757
OG0007007	bflo_18247	DROME00847
OG0007009	bflo_07642	DROME17681
OG0007010	bflo_14446	DROME01605
OG0007011	bflo_15254	DROME20885
OG0007012	bflo_08408	DROME22023
OG0007013	bflo_22925	DROME01987
OG0007014	bflo_09903	DROME08628
OG0007015	bflo_27330, bflo_20402	DROME19728
OG0007016	bflo_14032	DROME20048
OG0007017	bflo_21913	DROME16395
OG0007018	bflo_23908	DROME04944
OG0007022	bflo_18552	DROME14811
OG0007023	bflo_11047	DROME06431
OG0007024	bflo_11367	DROME17667, DROME19376
OG0007025	bflo_14744	DROME04842
OG0007027	bflo_20536	DROME20714
OG0007028	bflo_01442	DROME21651
OG0007032	bflo_18346	DROME01322
OG0007033	bflo_16162	DROME18841
OG0007034	bflo_19304	DROME06058
OG0007035	bflo_11817	DROME00441, DROME00440
OG0007036	bflo_15936	DROME10185
OG0007037	bflo_18791	DROME13026
OG0007039	bflo_06475	DROME20966, DROME20965
OG0007040	bflo_15748	DROME02611
OG0007041	bflo_06211	DROME00583, DROME00582
OG0007042	bflo_02915	DROME08739
OG0007043	bflo_10682	DROME02534
OG0007044	bflo_04989, bflo_15125	DROME05564
OG0007045	bflo_18005	DROME14367, DROME14366
OG0007046	bflo_17255	DROME15728
OG0007047	bflo_15778	DROME00193, DROME00194
OG0007048	bflo_23058	DROME01791, DROME19143
OG0007049	bflo_24438	DROME16917
OG0007050	bflo_09428	DROME06887
OG0007053	bflo_24401	DROME16115
OG0007054	bflo_20473	DROME10899
OG0007055	bflo_21171	DROME01836
OG0007056	bflo_20134	DROME21912
OG0007057	bflo_09203	DROME16884
OG0007058	bflo_17608	DROME16980
OG0007059	bflo_10444	DROME17512, DROME17511, DROME17513
OG0007061	bflo_10696	DROME21168
OG0007062	bflo_24989	DROME01875
OG0007063	bflo_23792	DROME04000
OG0007068	bflo_07102	DROME19884
OG0007069	bflo_06573	DROME19398
OG0007073	bflo_24056	DROME16763
OG0007074	bflo_04122	DROME01655
OG0007075	bflo_07697	DROME11946
OG0007081	bflo_14270	DROME01767, DROME01766
OG0007082	bflo_16401	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	bflo_15779	DROME03474
OG0007084	bflo_12638	DROME17683, DROME09532
OG0007089	bflo_02444	DROME12957
OG0007090	bflo_25747	DROME20794
OG0007091	bflo_05854	DROME06753
OG0007092	bflo_15232	DROME18902, DROME06271
OG0007093	bflo_10575	DROME16944
OG0007095	bflo_23010	DROME11360
OG0007097	bflo_07989	DROME14761
OG0007098	bflo_13800	DROME02756
OG0007099	bflo_21945	DROME16425
OG0007100	bflo_11271	DROME01519, DROME01520
OG0007102	bflo_14184	DROME07635, DROME09291, DROME09290
OG0007103	bflo_08091	DROME15968, DROME15969
OG0007105	bflo_21094	DROME03967
OG0007106	bflo_11280	DROME13665
OG0007107	bflo_23422	DROME06221
OG0007112	bflo_06337	DROME21664, DROME21665
OG0007113	bflo_11442	DROME08212
OG0007114	bflo_14043	DROME08700
OG0007116	bflo_23512	DROME18939
OG0007118	bflo_17782	DROME16742
OG0007119	bflo_26455	DROME02006
OG0007120	bflo_26318	DROME12932
OG0007121	bflo_21082	DROME14887
OG0007124	bflo_15170	DROME19157
OG0007125	bflo_14785	DROME00216
OG0007126	bflo_22266	DROME01679
OG0007127	bflo_00577	DROME14552
OG0007129	bflo_10446	DROME09207, DROME09208
OG0007130	bflo_11677	DROME03247
OG0007131	bflo_25611	DROME17642
OG0007132	bflo_05661	DROME04510
OG0007134	bflo_10408	DROME13786, DROME13787
OG0007136	bflo_06450	DROME06497
OG0007137	bflo_22784	DROME08116
OG0007138	bflo_15711	DROME13828
OG0007139	bflo_05619	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	bflo_25840	DROME15375, DROME15374
OG0007143	bflo_01199	DROME02690
OG0007144	bflo_20069	DROME12565, DROME12567, DROME12566
OG0007145	bflo_05954, bflo_05366	DROME13245
OG0007146	bflo_21226	DROME11547
OG0007147	bflo_24598	DROME17710
OG0007148	bflo_12090	DROME15555
OG0007150	bflo_12859, bflo_09705	DROME13333
OG0007151	bflo_14436	DROME07790
OG0007153	bflo_14060	DROME14766
OG0007154	bflo_11488	DROME05203
OG0007158	bflo_12648	DROME10619
OG0007160	bflo_13912	DROME04948
OG0007163	bflo_05600	DROME03396
OG0007164	bflo_18316	DROME07185, DROME07184
OG0007165	bflo_08764	DROME14270
OG0007166	bflo_09971	DROME05148, DROME04552
OG0007171	bflo_19822	DROME12461
OG0007173	bflo_24164	DROME02748
OG0007174	bflo_13932	DROME04393
OG0007175	bflo_10755	DROME21360
OG0007176	bflo_11713	DROME06904
OG0007177	bflo_23830, bflo_10937	DROME20944
OG0007178	bflo_16205	DROME03988
OG0007181	bflo_12101	DROME05345
OG0007184	bflo_21975, bflo_21917	DROME21036, DROME17546
OG0007186	bflo_15420	DROME00062
OG0007187	bflo_00521	DROME15404
OG0007188	bflo_00784	DROME20960
OG0007189	bflo_23124	DROME05467
OG0007190	bflo_07553	DROME16734
OG0007191	bflo_25319	DROME03633
OG0007192	bflo_19273	DROME21735
OG0007198	bflo_10249	DROME19511, DROME19512
OG0007200	bflo_21570	DROME00880, DROME00879
OG0007201	bflo_22933	DROME18595
OG0007209	bflo_15890	DROME20678
OG0007213	bflo_23133	DROME01745, DROME01746
OG0007248	bflo_12581	DROME21365
OG0007251	bflo_02716	DROME21854
OG0007253	bflo_13719	DROME00305
OG0007254	bflo_25142	DROME17212, DROME17211
OG0007256	bflo_25720	DROME15121
OG0007258	bflo_05313	DROME03306
OG0007260	bflo_15073, bflo_20515	DROME22107
OG0007261	bflo_26189	DROME07070
OG0007264	bflo_13280	DROME04401
OG0007266	bflo_11544	DROME03348
OG0007267	bflo_25645	DROME07785
OG0007269	bflo_11589	DROME10599
OG0007271	bflo_23418	DROME10780, DROME10781
OG0007274	bflo_16336	DROME13219
OG0007275	bflo_10957	DROME08181
OG0007279	bflo_20332	DROME12978, DROME12980, DROME12979
OG0007280	bflo_01423	DROME20512
OG0007281	bflo_23827	DROME11415, DROME11416
OG0007282	bflo_20472	DROME02027
OG0007288	bflo_08435	DROME07470
OG0007289	bflo_22229	DROME03667
OG0007291	bflo_13121, bflo_27070	DROME13803
OG0007292	bflo_16155	DROME04984
OG0007296	bflo_16995	DROME06821
OG0007299	bflo_10653	DROME20621
OG0007300	bflo_19110	DROME05437
OG0007301	bflo_25038	DROME00949
OG0007302	bflo_14759	DROME10695
OG0007303	bflo_13169	DROME16338
OG0007304	bflo_24595	DROME05565
OG0007305	bflo_22443	DROME06380
OG0007306	bflo_17424	DROME09353
OG0007307	bflo_10777	DROME21844
OG0007309	bflo_23700	DROME00052
OG0007312	bflo_23752	DROME15097
OG0007313	bflo_15745	DROME10641
OG0007316	bflo_21079	DROME03218
OG0007317	bflo_06371	DROME05767
OG0007319	bflo_09858	DROME02096
OG0007321	bflo_21088	DROME14886
OG0007322	bflo_21299	DROME01656
OG0007323	bflo_01172	DROME06979
OG0007325	bflo_13977	DROME00772
OG0007327	bflo_21825	DROME08891
OG0007329	bflo_16943	DROME03540
OG0007330	bflo_14343	DROME06616
OG0007331	bflo_19013, bflo_01457, bflo_19764	DROME00081
OG0007332	bflo_00043	DROME15822
OG0007333	bflo_21322	DROME16724
OG0007334	bflo_08019	DROME14550
OG0007335	bflo_08747	DROME20744
OG0007336	bflo_18139	DROME19792
OG0007339	bflo_18665, bflo_27270	DROME15967
OG0007340	bflo_16530	DROME01190
OG0007341	bflo_16524	DROME11695
OG0007342	bflo_18915	DROME20920, DROME20921
OG0007343	bflo_07918	DROME05240
OG0007344	bflo_07595	DROME20098
OG0007345	bflo_08389	DROME03586
OG0007347	bflo_02081	DROME13215
OG0007351	bflo_26476	DROME10598
OG0007352	bflo_22987	DROME21703
OG0007354	bflo_00249	DROME05477, DROME05476
OG0007356	bflo_12334	DROME08592
OG0007357	bflo_22058	DROME00169
OG0007358	bflo_05818	DROME20269, DROME20268
OG0007359	bflo_12738	DROME19146
OG0007360	bflo_16171	DROME19459
OG0007361	bflo_06202	DROME13934
OG0007363	bflo_15450	DROME13676
OG0007364	bflo_14577	DROME21809
OG0007365	bflo_25863	DROME04793
OG0007366	bflo_05679	DROME08151
OG0007367	bflo_25660	DROME04903
OG0007368	bflo_10256	DROME12399
OG0007370	bflo_20740	DROME03968
OG0007371	bflo_05288	DROME02186
OG0007374	bflo_10884	DROME19817, DROME06981, DROME06980
OG0007375	bflo_18381	DROME20148
OG0007376	bflo_06403	DROME12395
OG0007377	bflo_17036	DROME11841
OG0007378	bflo_21755	DROME12005
OG0007379	bflo_05815	DROME14877
OG0007382	bflo_12647	DROME00478
OG0007383	bflo_27218, bflo_17600	DROME15992, DROME15994, DROME15993
OG0007385	bflo_09851	DROME05965
OG0007386	bflo_06795	DROME08936
OG0007387	bflo_16313	DROME11857
OG0007388	bflo_25933	DROME07430
OG0007389	bflo_15838	DROME20485
OG0007391	bflo_10127	DROME08685, DROME08686
OG0007393	bflo_19723	DROME14294
OG0007394	bflo_24326	DROME19789
OG0007395	bflo_23165	DROME15690
OG0007396	bflo_12995	DROME11407
OG0007397	bflo_26218	DROME14953
OG0007399	bflo_24010	DROME04756
OG0007400	bflo_22433	DROME05763
OG0007401	bflo_14612	DROME20204
OG0007403	bflo_10174	DROME05771
OG0007405	bflo_20962	DROME10897, DROME10896
OG0007407	bflo_08514	DROME09567
OG0007408	bflo_02032	DROME15350, DROME15352
OG0007409	bflo_02035	DROME12956
OG0007411	bflo_07704	DROME09875
OG0007412	bflo_17518	DROME16298
OG0007413	bflo_18831, bflo_19664	DROME04023
OG0007414	bflo_25464	DROME09035, DROME09036
OG0007416	bflo_14951	DROME19013, DROME13286
OG0007417	bflo_20677	DROME06465
OG0007418	bflo_20034	DROME19454, DROME19453
OG0007419	bflo_22990	DROME15814
OG0007421	bflo_12217	DROME18796
OG0007422	bflo_19655	DROME18166, DROME18165
OG0007423	bflo_23596	DROME21225
OG0007424	bflo_23127	DROME15021
OG0007425	bflo_14507	DROME18621
OG0007427	bflo_09574	DROME13387
OG0007431	bflo_00171	DROME18094
OG0007432	bflo_24342	DROME11099
OG0007433	bflo_03234	DROME15002, DROME15003
OG0007436	bflo_06085	DROME02160
OG0007438	bflo_09397	DROME05724
OG0007439	bflo_01560	DROME11359
OG0007442	bflo_25641	DROME17214
OG0007445	bflo_17572	DROME12184, DROME12185
OG0007446	bflo_07107	DROME18838
OG0007451	bflo_13811	DROME01044
OG0007452	bflo_14825, bflo_14722	DROME05562
OG0007453	bflo_16585	DROME08632, DROME08631
OG0007454	bflo_22118	DROME01936
OG0007455	bflo_17706	DROME05407
OG0007456	bflo_01583	DROME08553
OG0007458	bflo_25670	DROME06115
OG0007459	bflo_20243	DROME15675
OG0007460	bflo_10847	DROME11931
OG0007461	bflo_09747	DROME04326
OG0007462	bflo_18941	DROME09094
OG0007463	bflo_10590	DROME11508
OG0007472	bflo_05935	DROME12085
OG0007476	bflo_25779	DROME01998
OG0007477	bflo_19128	DROME18579
OG0007478	bflo_20152	DROME11578
OG0007480	bflo_09770	DROME01310
OG0007481	bflo_20525, bflo_20940	DROME06787
OG0007482	bflo_24643	DROME19386
OG0007483	bflo_05915	DROME16379
OG0007484	bflo_15769	DROME13008
OG0007488	bflo_09156	DROME15720
OG0007490	bflo_01534	DROME19319, DROME05428
OG0007491	bflo_08894	DROME16108
OG0007492	bflo_11532	DROME03070
OG0007493	bflo_12341, bflo_12486, bflo_10771	DROME06082
OG0007495	bflo_02160	DROME21169
OG0007496	bflo_02927	DROME02361
OG0007498	bflo_05937	DROME07302
OG0007499	bflo_23609	DROME15554
OG0007501	bflo_03458	DROME05481
OG0007503	bflo_22154	DROME05006
OG0007504	bflo_23410	DROME09511
OG0007507	bflo_20339	DROME07477, DROME07281
OG0007508	bflo_16429	DROME11676, DROME11677
OG0007509	bflo_25337	DROME00425, DROME08833
OG0007510	bflo_23353	DROME16224
OG0007517	bflo_09839	DROME17380, DROME17379
OG0007518	bflo_12220	DROME00450
OG0007519	bflo_13950	DROME11576
OG0007522	bflo_03362	DROME12681, DROME06917
OG0007525	bflo_25748	DROME18795
OG0007527	bflo_12687	DROME11575
OG0007530	bflo_18968, bflo_26833, bflo_09005	DROME01244
OG0007531	bflo_06234	DROME18150
OG0007533	bflo_05908	DROME10145
OG0007539	bflo_03346	DROME18639
OG0007546	bflo_23694	DROME08927, DROME08928, DROME08929, DROME08932, DROME08931, DROME12517, DROME12516, DROME12518, DROME12519, DROME00187
OG0007550	bflo_12697	DROME03286
OG0007589	bflo_15014	DROME13237
OG0007590	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527	DROME16134
OG0007591	bflo_06991	DROME03303
OG0007592	bflo_02567	DROME04907
OG0007594	bflo_06134	DROME21320
OG0007597	bflo_20205	DROME11734
OG0007598	bflo_14696	DROME18070
OG0007605	bflo_14084	DROME04308
OG0007610	bflo_12438	DROME13702
OG0007613	bflo_05631	DROME00786
OG0007615	bflo_11806	DROME16992
OG0007616	bflo_05802	DROME01134
OG0007619	bflo_24408	DROME13917
OG0007621	bflo_25877	DROME07475
OG0007624	bflo_03915	DROME22076
OG0007628	bflo_14113	DROME09375
OG0007629	bflo_04302	DROME17004
OG0007630	bflo_22203	DROME01630
OG0007633	bflo_00693	DROME21858
OG0007634	bflo_07145	DROME03086
OG0007638	bflo_17731	DROME04531
OG0007642	bflo_00179	DROME19922, DROME10802
OG0007645	bflo_20312	DROME19485
OG0007646	bflo_08412	DROME01727
OG0007647	bflo_19093	DROME12776, DROME12777
OG0007648	bflo_17312	DROME10644
OG0007649	bflo_10016	DROME07677
OG0007650	bflo_03304	DROME06961
OG0007651	bflo_21344	DROME09521
OG0007656	bflo_11407	DROME19669
OG0007657	bflo_03371	DROME21498
OG0007660	bflo_16535	DROME02310, DROME02307
OG0007662	bflo_24186	DROME00293
OG0007663	bflo_17347	DROME19396
OG0007664	bflo_10773	DROME16279
OG0007666	bflo_23297	DROME13925
OG0007667	bflo_12556	DROME01143
OG0007668	bflo_20338	DROME16715, DROME16716, DROME16714
OG0007671	bflo_02418	DROME08426, DROME08427
OG0007673	bflo_06491	DROME03587
OG0007676	bflo_08407	DROME19677
OG0007677	bflo_16920	DROME12187
OG0007680	bflo_17990, bflo_00308	DROME12223, DROME20813
OG0007685	bflo_10244	DROME08698
OG0007685	bflo_18881	DROME08699
OG0007686	bflo_13479	DROME05296
OG0007687	bflo_22973	DROME05239
OG0007690	bflo_18798	DROME19805
OG0007691	bflo_20819	DROME05660
OG0007695	bflo_01847	DROME08604
OG0007696	bflo_11039	DROME07818, DROME07817
OG0007698	bflo_25937	DROME06524
OG0007701	bflo_20311	DROME20491
OG0007703	bflo_08727	DROME09613
OG0007706	bflo_22700	DROME15325
OG0007708	bflo_19064	DROME19898
OG0007709	bflo_07606	DROME13180
OG0007712	bflo_10106	DROME00072
OG0007713	bflo_18812	DROME08102
OG0007714	bflo_15303	DROME18732, DROME18731
OG0007715	bflo_20286	DROME00231
OG0007717	bflo_04203	DROME14273
OG0007719	bflo_24402	DROME08626
OG0007722	bflo_23699	DROME05973
OG0007729	bflo_12977	DROME13937
OG0007732	bflo_08778	DROME15276
OG0007733	bflo_11525	DROME02381
OG0007736	bflo_20418	DROME02622
OG0007738	bflo_06705, bflo_06706	DROME11307
OG0007739	bflo_18458	DROME03472
OG0007743	bflo_02840	DROME21252
OG0007744	bflo_26182	DROME03287
OG0007746	bflo_06579	DROME15467
OG0007749	bflo_05007	DROME11919
OG0007750	bflo_25715	DROME14153
OG0007751	bflo_10650, bflo_08743	DROME07969
OG0007752	bflo_21959	DROME19902
OG0007754	bflo_26220	DROME10213
OG0007756	bflo_16250	DROME19305, DROME19304
OG0007758	bflo_10877	DROME17216
OG0007759	bflo_16310	DROME02749
OG0007760	bflo_13020	DROME07190
OG0007761	bflo_24923	DROME12840
OG0007763	bflo_25707	DROME09941
OG0007766	bflo_23712	DROME01672
OG0007767	bflo_24566	DROME15596
