Orthogroup	BRAFL	SCHMD
OG0007209	bflo_15890	SCHMD02470
OG0007248	bflo_12581	SCHMD14029
OG0007249	bflo_09901	SCHMD25341, SCHMD09627
OG0007252	bflo_07592	SCHMD26416, SCHMD26417
OG0007254	bflo_25142	SCHMD29104
OG0007255	bflo_18944	SCHMD08512, SCHMD09706
OG0007258	bflo_05313	SCHMD01759
OG0007264	bflo_13280	SCHMD06288
OG0007266	bflo_11544	SCHMD05229
OG0007267	bflo_25645	SCHMD15621
OG0007269	bflo_11589	SCHMD04821
OG0007270	bflo_14763	SCHMD29771, SCHMD26891
OG0007271	bflo_23418	SCHMD08508
OG0007274	bflo_16336	SCHMD10184
OG0007276	bflo_02810	SCHMD01128
OG0007279	bflo_20332	SCHMD14169, SCHMD22097
OG0007280	bflo_01423	SCHMD26191
OG0007282	bflo_20472	SCHMD08071
OG0007288	bflo_08435	SCHMD11562
OG0007289	bflo_22229	SCHMD13675
OG0007291	bflo_13121, bflo_27070	SCHMD01954
OG0007297	bflo_23790	SCHMD08767
OG0007300	bflo_19110	SCHMD08715, SCHMD12954
OG0007301	bflo_25038	SCHMD04999
OG0007304	bflo_24595	SCHMD06782
OG0007305	bflo_22443	SCHMD00236
OG0007306	bflo_17424	SCHMD03194
OG0007307	bflo_10777	SCHMD24523
OG0007310	bflo_19137	SCHMD07754
OG0007314	bflo_08559	SCHMD20349, SCHMD17621
OG0007317	bflo_06371	SCHMD05271
OG0007318	bflo_11011	SCHMD14311
OG0007319	bflo_09858	SCHMD07451
OG0007320	bflo_05418	SCHMD04201, SCHMD04200
OG0007321	bflo_21088	SCHMD14656
OG0007323	bflo_01172	SCHMD28323
OG0007325	bflo_13977	SCHMD13424
OG0007326	bflo_22978	SCHMD26648, SCHMD13997
OG0007327	bflo_21825	SCHMD03183
OG0007328	bflo_10144	SCHMD07822
OG0007330	bflo_14343	SCHMD01349
OG0007332	bflo_15283, bflo_00043	SCHMD29643
OG0007333	bflo_21322	SCHMD02278
OG0007334	bflo_08019	SCHMD01190
OG0007335	bflo_08747	SCHMD00787
OG0007337	bflo_14621	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	bflo_18665, bflo_27270	SCHMD14813, SCHMD09117
OG0007341	bflo_16524	SCHMD01365
OG0007342	bflo_18915	SCHMD12266
OG0007343	bflo_07918	SCHMD12161
OG0007347	bflo_02081	SCHMD06807
OG0007353	bflo_13799	SCHMD22439
OG0007354	bflo_00249	SCHMD09176
OG0007356	bflo_12334	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	bflo_22058	SCHMD05385
OG0007358	bflo_05818	SCHMD10648
OG0007359	bflo_12738	SCHMD04894
OG0007360	bflo_16171	SCHMD01042
OG0007361	bflo_06202	SCHMD02642
OG0007363	bflo_15450	SCHMD02234
OG0007367	bflo_25660	SCHMD09749
OG0007372	bflo_12199	SCHMD02515
OG0007373	bflo_21841	SCHMD11208, SCHMD11207
OG0007380	bflo_12695	SCHMD16057
OG0007382	bflo_12647	SCHMD06011
OG0007385	bflo_09851	SCHMD04159
OG0007386	bflo_06795	SCHMD00784
OG0007387	bflo_16313	SCHMD01904, SCHMD01903
OG0007389	bflo_15838	SCHMD07528
OG0007391	bflo_10127	SCHMD01653
OG0007393	bflo_19723	SCHMD00157
OG0007395	bflo_23165	SCHMD09491
OG0007396	bflo_12995	SCHMD01151
OG0007397	bflo_26218	SCHMD03095
OG0007399	bflo_24010	SCHMD13118
OG0007401	bflo_14612	SCHMD06026
OG0007402	bflo_23426	SCHMD10585, SCHMD06444
OG0007405	bflo_20962	SCHMD18973, SCHMD27327
OG0007407	bflo_08514	SCHMD14070
OG0007408	bflo_02032	SCHMD03954
OG0007412	bflo_17518	SCHMD14910, SCHMD20394
OG0007414	bflo_25464	SCHMD03104, SCHMD03103
OG0007415	bflo_02381	SCHMD29702, SCHMD13340
OG0007417	bflo_20677	SCHMD04581
OG0007419	bflo_22990	SCHMD12003, SCHMD14523
OG0007421	bflo_12217	SCHMD09236
OG0007422	bflo_19655	SCHMD15449
OG0007425	bflo_14507	SCHMD18256
OG0007426	bflo_18604	SCHMD02501
OG0007429	bflo_11389	SCHMD03140
OG0007431	bflo_00171	SCHMD02074
OG0007432	bflo_24342	SCHMD13608
OG0007434	bflo_23083	SCHMD00824, SCHMD24377, SCHMD14110
OG0007439	bflo_01560	SCHMD01098
OG0007442	bflo_25641	SCHMD10535
OG0007445	bflo_17572	SCHMD10725
OG0007446	bflo_07107	SCHMD06891
OG0007447	bflo_15402	SCHMD07199
OG0007452	bflo_14825, bflo_14722	SCHMD06690
OG0007453	bflo_16585	SCHMD22069
OG0007454	bflo_22118	SCHMD02249
OG0007455	bflo_17706	SCHMD17462
OG0007456	bflo_01583	SCHMD11658
OG0007458	bflo_25670	SCHMD11828
OG0007459	bflo_20243	SCHMD04395
OG0007460	bflo_10847	SCHMD07322
OG0007463	bflo_10590	SCHMD17150, SCHMD29377
OG0007464	bflo_00445	SCHMD03973
OG0007465	bflo_21112	SCHMD06095
OG0007471	bflo_13019	SCHMD29391
OG0007472	bflo_05935	SCHMD07414
OG0007476	bflo_25779	SCHMD29552, SCHMD06042
OG0007478	bflo_20152	SCHMD08638, SCHMD14462
OG0007481	bflo_20525, bflo_20940	SCHMD00234
OG0007482	bflo_24643	SCHMD16972, SCHMD28646
OG0007483	bflo_05915	SCHMD23530
OG0007488	bflo_09156	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	bflo_01354	SCHMD27800, SCHMD17535
OG0007490	bflo_01534	SCHMD25654
OG0007491	bflo_08894	SCHMD17539, SCHMD13726
OG0007492	bflo_11532	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	bflo_21044	SCHMD02157, SCHMD22482
OG0007495	bflo_02160	SCHMD07307, SCHMD18914
OG0007496	bflo_02927	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	bflo_05937	SCHMD13903
OG0007499	bflo_23609	SCHMD02341
OG0007500	bflo_02362	SCHMD06655
OG0007501	bflo_03458	SCHMD02284
OG0007503	bflo_22154	SCHMD02190
OG0007507	bflo_20339	SCHMD00792
OG0007508	bflo_16429	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	bflo_25337	SCHMD00947
OG0007510	bflo_23353	SCHMD06196
OG0007516	bflo_11093	SCHMD07324, SCHMD01839
OG0007519	bflo_13950	SCHMD00238
OG0007522	bflo_03362	SCHMD20076
OG0007525	bflo_25748	SCHMD03649, SCHMD14793
OG0007528	bflo_15800	SCHMD08263
OG0007531	bflo_06234	SCHMD07206
OG0007533	bflo_05908	SCHMD05767
OG0007541	bflo_23902, bflo_15686	SCHMD18271
OG0007583	bflo_10280, bflo_09617	SCHMD28711
OG0007584	bflo_23456	SCHMD10868
OG0007588	bflo_08932	SCHMD05957
OG0007591	bflo_06991	SCHMD19104
OG0007595	bflo_08716	SCHMD14709
OG0007597	bflo_20205	SCHMD00061
OG0007601	bflo_22835	SCHMD28220
OG0007602	bflo_25731	SCHMD03764
OG0007603	bflo_13403	SCHMD02707
OG0007607	bflo_24972	SCHMD25251
OG0007609	bflo_21985	SCHMD08824
OG0007610	bflo_12438	SCHMD02076, SCHMD12764
OG0007612	bflo_03626	SCHMD10036
OG0007613	bflo_05631	SCHMD05026
OG0007615	bflo_11806	SCHMD10027
OG0007619	bflo_24408	SCHMD02768
OG0007621	bflo_25877	SCHMD00066
OG0007624	bflo_03915	SCHMD15354
OG0007625	bflo_17208	SCHMD19281, SCHMD20190
OG0007628	bflo_14113	SCHMD01246, SCHMD01245
OG0007629	bflo_04302	SCHMD24454, SCHMD08697
OG0007630	bflo_22203	SCHMD22064
OG0007634	bflo_07145	SCHMD06239
OG0007639	bflo_07577	SCHMD12611
OG0007643	bflo_02155	SCHMD18394
OG0007645	bflo_20312	SCHMD00727
OG0007646	bflo_08412	SCHMD05492
OG0007654	bflo_26579, bflo_00334	SCHMD14761
OG0007656	bflo_11407	SCHMD00482
OG0007657	bflo_03371	SCHMD16543
OG0007659	bflo_00447	SCHMD19564, SCHMD12893
OG0007663	bflo_17347	SCHMD11554
OG0007664	bflo_10773	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	bflo_23297	SCHMD11299
OG0007667	bflo_12556	SCHMD25937
OG0007673	bflo_06491	SCHMD08768
OG0007675	bflo_06363	SCHMD06327, SCHMD12514
OG0007676	bflo_08407	SCHMD08823
OG0007679	bflo_10208	SCHMD13638
OG0007683	bflo_09373	SCHMD04573
OG0007684	bflo_07569, bflo_08134	SCHMD00102
OG0007687	bflo_22973	SCHMD06419, SCHMD07587
OG0007690	bflo_18798	SCHMD21197
OG0007691	bflo_20819	SCHMD07299
OG0007698	bflo_25937	SCHMD08531
OG0007700	bflo_20560	SCHMD08842, SCHMD08841
OG0007701	bflo_20311	SCHMD12704, SCHMD12705
OG0007705	bflo_08400	SCHMD04986, SCHMD23899
OG0007706	bflo_22700	SCHMD05614
OG0007709	bflo_07606	SCHMD11596, SCHMD01220
OG0007712	bflo_10106	SCHMD04858
OG0007713	bflo_18812	SCHMD16511
OG0007715	bflo_20286	SCHMD08793
OG0007717	bflo_04203	SCHMD10647, SCHMD13736
OG0007718	bflo_18866	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	bflo_23699	SCHMD06810
OG0007723	bflo_02387	SCHMD01195
OG0007727	bflo_19233	SCHMD02748
OG0007730	bflo_12998	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	bflo_08778	SCHMD21069, SCHMD19292
OG0007733	bflo_11525	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	bflo_03867, bflo_03872	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	bflo_20418	SCHMD03835
OG0007738	bflo_06705, bflo_06706	SCHMD09563
OG0007739	bflo_18458	SCHMD24121
OG0007743	bflo_02840	SCHMD00951
OG0007744	bflo_26182	SCHMD01094
OG0007749	bflo_05007	SCHMD22281
OG0007751	bflo_10650, bflo_08743	SCHMD08536
OG0007752	bflo_21959	SCHMD00218
OG0007754	bflo_26220	SCHMD22646
OG0007759	bflo_16310	SCHMD15154, SCHMD24999
OG0007761	bflo_24923	SCHMD07223
OG0007763	bflo_25707	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	bflo_06850	SCHMD02517
OG0007767	bflo_24566	SCHMD08815
OG0007771	bflo_11433	SCHMD10247
OG0007772	bflo_22115	SCHMD02978
OG0007773	bflo_03725, bflo_21510	SCHMD09375
OG0007774	bflo_19564	SCHMD04593
OG0007775	bflo_21066	SCHMD09981, SCHMD09982
OG0007779	bflo_18703	SCHMD01229
OG0007781	bflo_07603	SCHMD03244, SCHMD03245
OG0007782	bflo_06893	SCHMD03677
OG0007783	bflo_23885	SCHMD07210
OG0007785	bflo_11218	SCHMD00785
OG0007786	bflo_16999	SCHMD23945
OG0007787	bflo_12215	SCHMD06132, SCHMD05625
OG0007791	bflo_23951	SCHMD06525
OG0007794	bflo_20585	SCHMD29276
OG0007801	bflo_23404	SCHMD00120
OG0007803	bflo_06509	SCHMD04261
OG0007804	bflo_06653	SCHMD06254
OG0007810	bflo_10987	SCHMD02712
OG0007811	bflo_24096	SCHMD17086, SCHMD14179
OG0007812	bflo_00281	SCHMD28383, SCHMD23641
OG0007813	bflo_21210	SCHMD00295
OG0007814	bflo_06730	SCHMD09526
OG0007815	bflo_00749, bflo_00769, bflo_00543	SCHMD25078
OG0007816	bflo_24433	SCHMD10692
OG0007820	bflo_20895	SCHMD03191, SCHMD03190
OG0007826	bflo_20018	SCHMD02236, SCHMD06089
OG0007827	bflo_06413	SCHMD11981
OG0007828	bflo_07281	SCHMD15141
OG0007829	bflo_01959	SCHMD05047
OG0007830	bflo_08474	SCHMD06198
OG0007831	bflo_08904	SCHMD01922
OG0007841	bflo_07375	SCHMD04233
OG0007846	bflo_13304, bflo_13522	SCHMD02029
OG0007848	bflo_17671	SCHMD10763
OG0007858	bflo_09176	SCHMD16060
OG0007911	bflo_22860	SCHMD03629
OG0007913	bflo_05599	SCHMD28174, SCHMD12506
OG0007915	bflo_05663	SCHMD17976
OG0007916	bflo_17716	SCHMD05238
OG0007918	bflo_15667	SCHMD04862
OG0007921	bflo_06108	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007930	bflo_16413, bflo_12616	SCHMD23207
OG0007932	bflo_13897	SCHMD05433
OG0007933	bflo_03110	SCHMD19133, SCHMD21326
OG0007936	bflo_01563	SCHMD13242
OG0007943	bflo_17585	SCHMD05794
OG0007946	bflo_10287	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	bflo_22634	SCHMD01811
OG0007952	bflo_02620	SCHMD11422
OG0007953	bflo_00434	SCHMD10365
OG0007954	bflo_17425	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	bflo_06064	SCHMD08518
OG0007957	bflo_00714	SCHMD06225
OG0007958	bflo_06296	SCHMD06124
OG0007962	bflo_15039	SCHMD28715
OG0007964	bflo_01247, bflo_07079	SCHMD18740
OG0007966	bflo_07594	SCHMD18759
OG0007969	bflo_25712	SCHMD22362
OG0007970	bflo_24089	SCHMD06415
OG0007971	bflo_16346	SCHMD18597, SCHMD10408
OG0007972	bflo_13428	SCHMD14212
OG0007976	bflo_23117	SCHMD12628
OG0007978	bflo_25199, bflo_05322	SCHMD06883
OG0007979	bflo_14680	SCHMD19003
OG0007991	bflo_12744	SCHMD23963
OG0007994	bflo_07557	SCHMD14773
OG0007996	bflo_20570	SCHMD12658
OG0007999	bflo_18850	SCHMD04760
OG0008000	bflo_01750	SCHMD06527
OG0008002	bflo_26652, bflo_02053	SCHMD21980
OG0008003	bflo_24744	SCHMD11976
OG0008004	bflo_15702	SCHMD12085
OG0008005	bflo_27065, bflo_13015	SCHMD17669, SCHMD20609
OG0008008	bflo_23803	SCHMD10303
OG0008014	bflo_22732	SCHMD18323
OG0008016	bflo_06044	SCHMD00413
OG0008022	bflo_14440	SCHMD11581
OG0008025	bflo_23461	SCHMD07224
OG0008029	bflo_20622	SCHMD05048
OG0008030	bflo_20783	SCHMD06361
OG0008031	bflo_15505	SCHMD07106
OG0008036	bflo_23597	SCHMD03105
OG0008037	bflo_05998	SCHMD06243
OG0008038	bflo_04254	SCHMD19808
OG0008040	bflo_18362	SCHMD02680
OG0008041	bflo_12110	SCHMD24202, SCHMD08618
OG0008047	bflo_03031	SCHMD02903
OG0008048	bflo_13158	SCHMD07498
OG0008050	bflo_25880	SCHMD06152
OG0008054	bflo_19172	SCHMD17851
OG0008056	bflo_22457	SCHMD07503
OG0008057	bflo_14159, bflo_26941	SCHMD03924
OG0008059	bflo_22099	SCHMD24524
OG0008069	bflo_25318	SCHMD01844
OG0008070	bflo_22630	SCHMD03415
OG0008073	bflo_15996	SCHMD12143
OG0008074	bflo_20249	SCHMD11074, SCHMD06066
OG0008078	bflo_21633	SCHMD07891
OG0008079	bflo_24655	SCHMD20114
OG0008081	bflo_13733	SCHMD03406
OG0008083	bflo_19745	SCHMD06583
OG0008085	bflo_14047	SCHMD09017
OG0008091	bflo_20178	SCHMD06256
OG0008094	bflo_11003	SCHMD15453
OG0008100	bflo_06252	SCHMD01273
OG0008102	bflo_16606	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	bflo_23153	SCHMD17469
OG0008105	bflo_24175	SCHMD14792
OG0008107	bflo_02513	SCHMD16301, SCHMD01772
OG0008108	bflo_12718	SCHMD04631
OG0008109	bflo_20239	SCHMD04630
OG0008110	bflo_09748	SCHMD13980, SCHMD18485
OG0008112	bflo_19831	SCHMD04834
OG0008113	bflo_08464	SCHMD11498
OG0008119	bflo_20529	SCHMD24314
OG0008120	bflo_17432	SCHMD22241
OG0008122	bflo_22916	SCHMD15610
OG0008126	bflo_02173	SCHMD10157, SCHMD27581
OG0008127	bflo_14260	SCHMD21817, SCHMD12498
OG0008136	bflo_13975	SCHMD15183
OG0008151	bflo_08210	SCHMD14941
OG0008199	bflo_14179	SCHMD23091, SCHMD19008
OG0008201	bflo_11543	SCHMD02565
OG0008205	bflo_15599	SCHMD00909
OG0008208	bflo_12074	SCHMD04911
OG0008211	bflo_05922	SCHMD11666
OG0008212	bflo_00959, bflo_00737, bflo_26501	SCHMD05860
OG0008214	bflo_24619	SCHMD04130
OG0008215	bflo_14211	SCHMD05834
OG0008216	bflo_24967	SCHMD25991, SCHMD19838
OG0008220	bflo_14162	SCHMD04569
OG0008224	bflo_13074	SCHMD03864
OG0008225	bflo_14433	SCHMD01718
OG0008235	bflo_24467	SCHMD07839
OG0008238	bflo_25853	SCHMD10302
OG0008241	bflo_18846	SCHMD24646, SCHMD22486
OG0008245	bflo_20079	SCHMD03524
OG0008246	bflo_02073	SCHMD09146, SCHMD06332
OG0008249	bflo_25552	SCHMD19574
OG0008259	bflo_00970	SCHMD23077
OG0008262	bflo_15826	SCHMD06201
OG0008264	bflo_05614	SCHMD01840
OG0008268	bflo_06894	SCHMD13577
OG0008269	bflo_15790	SCHMD14580
OG0008271	bflo_14838	SCHMD01219
OG0008275	bflo_18433	SCHMD02126
OG0008281	bflo_19968	SCHMD05027
OG0008283	bflo_20787	SCHMD05016
OG0008286	bflo_13178	SCHMD05658
OG0008294	bflo_09498	SCHMD12151
OG0008295	bflo_12425	SCHMD09987
OG0008296	bflo_20584	SCHMD23760, SCHMD23561
OG0008300	bflo_07056	SCHMD08547
OG0008303	bflo_09184	SCHMD06531, SCHMD06532
OG0008304	bflo_22092	SCHMD07113
OG0008318	bflo_15631	SCHMD10002
OG0008324	bflo_20274	SCHMD07992
OG0008327	bflo_21013	SCHMD12357
OG0008328	bflo_17488	SCHMD06103, SCHMD12177, SCHMD10759
OG0008329	bflo_18942	SCHMD01432
OG0008330	bflo_12740	SCHMD15310
OG0008335	bflo_26321	SCHMD12743
OG0008341	bflo_05713	SCHMD06774
OG0008347	bflo_02342	SCHMD21329, SCHMD12927
OG0008348	bflo_16901	SCHMD08325
OG0008353	bflo_11912	SCHMD20072
OG0008355	bflo_15690	SCHMD14137
OG0008363	bflo_14232	SCHMD07092, SCHMD07091
OG0008366	bflo_21366	SCHMD19437
OG0008369	bflo_20549	SCHMD11496, SCHMD16293
OG0008378	bflo_00435	SCHMD15522, SCHMD18749
OG0008381	bflo_09299	SCHMD25812, SCHMD08479
OG0008383	bflo_25105	SCHMD08350
OG0008387	bflo_21043	SCHMD17311
OG0008388	bflo_23360	SCHMD17716
OG0008390	bflo_25300	SCHMD00088, SCHMD04614
OG0008392	bflo_23144	SCHMD22569
OG0008401	bflo_12127	SCHMD14767
OG0008403	bflo_17519	SCHMD28274
OG0008404	bflo_16793	SCHMD00779
OG0008410	bflo_19466	SCHMD12848
OG0008412	bflo_06204	SCHMD01597
OG0008416	bflo_13157	SCHMD11640
OG0008418	bflo_22363	SCHMD04131
OG0008419	bflo_22615	SCHMD28879
OG0008422	bflo_18567	SCHMD08546
OG0008424	bflo_04295	SCHMD01987
OG0008427	bflo_06302	SCHMD14294, SCHMD08805
OG0008432	bflo_14749	SCHMD29562
OG0008441	bflo_26922	SCHMD07155
OG0008444	bflo_07626	SCHMD03971
OG0008453	bflo_10469	SCHMD00408
OG0008462	bflo_06025	SCHMD11391
OG0008468	bflo_12139	SCHMD12601
OG0008478	bflo_19839	SCHMD05277
OG0008507	bflo_05783	SCHMD19330
OG0008516	bflo_13080	SCHMD16129
OG0008524	bflo_20429	SCHMD13695, SCHMD25478
OG0008526	bflo_25321	SCHMD17941, SCHMD24409
OG0008540	bflo_08478	SCHMD02327
OG0008544	bflo_06925	SCHMD05484
OG0008545	bflo_08710	SCHMD26323
OG0008547	bflo_24641	SCHMD19977
OG0008557	bflo_16733	SCHMD27510, SCHMD18138
OG0008560	bflo_04077	SCHMD10443, SCHMD24613, SCHMD05155
OG0008563	bflo_20452	SCHMD02550
OG0008578	bflo_13092	SCHMD01971, SCHMD08082
OG0008591	bflo_20888	SCHMD01982
OG0008592	bflo_16706	SCHMD21494
OG0008594	bflo_19036	SCHMD18024
OG0008597	bflo_27120, bflo_14183	SCHMD01608
OG0008606	bflo_01729	SCHMD09991
OG0008607	bflo_16395	SCHMD01977
OG0008613	bflo_12108	SCHMD26366
OG0008620	bflo_06625	SCHMD03945
OG0008629	bflo_06061	SCHMD07406
OG0008633	bflo_19269	SCHMD15809
OG0008634	bflo_20155	SCHMD07070
OG0008637	bflo_24442	SCHMD27615, SCHMD20972
OG0008639	bflo_18095	SCHMD06381
OG0008641	bflo_01329	SCHMD18073
OG0008642	bflo_13001	SCHMD20760
OG0008644	bflo_10691	SCHMD25942, SCHMD07785
OG0008646	bflo_18097	SCHMD14922
OG0008654	bflo_22977	SCHMD24064
OG0008660	bflo_05706, bflo_26802	SCHMD00430
OG0008661	bflo_10401	SCHMD09014
OG0008665	bflo_07367	SCHMD23777
OG0008673	bflo_16309	SCHMD24760, SCHMD26780
OG0008676	bflo_21049	SCHMD04870
OG0008680	bflo_09791	SCHMD00431
OG0008681	bflo_01433	SCHMD25534
OG0008703	bflo_02625	SCHMD07493
OG0008753	bflo_15547	SCHMD08078
OG0008760	bflo_19040	SCHMD15549
OG0008762	bflo_05577	SCHMD10840
OG0008770	bflo_14257	SCHMD21468
OG0008772	bflo_24343	SCHMD13781
OG0008778	bflo_06309	SCHMD08083
OG0008781	bflo_11182	SCHMD02983
OG0008789	bflo_14444	SCHMD02275
OG0008793	bflo_09375	SCHMD12912
OG0008794	bflo_14261	SCHMD07174
OG0008797	bflo_20992	SCHMD22432
OG0008806	bflo_23270	SCHMD16582, SCHMD26199
OG0008808	bflo_26851	SCHMD11742
OG0008808	bflo_10721	SCHMD06923
OG0008810	bflo_17626	SCHMD09581
OG0008811	bflo_13325	SCHMD19518
OG0008822	bflo_22877	SCHMD12902
OG0008824	bflo_15812	SCHMD07471
OG0008828	bflo_02345	SCHMD05593
OG0008831	bflo_04901	SCHMD06242
OG0008832	bflo_24617	SCHMD13665
OG0008833	bflo_10718, bflo_15368	SCHMD05260
OG0008834	bflo_05887	SCHMD00573
OG0008835	bflo_21824	SCHMD07136
OG0008836	bflo_20240	SCHMD17978
OG0008837	bflo_20413	SCHMD09041
OG0008847	bflo_18075	SCHMD08182
OG0008848	bflo_19115, bflo_14671	SCHMD15793, SCHMD13018
OG0008851	bflo_15814	SCHMD03782
OG0008858	bflo_10574	SCHMD10028
OG0008868	bflo_23424	SCHMD02558
OG0008872	bflo_25884	SCHMD07607
OG0008884	bflo_08493	SCHMD18224
OG0008892	bflo_05290	SCHMD28644, SCHMD20329
OG0008896	bflo_13367	SCHMD19136
OG0008900	bflo_23072	SCHMD04043
OG0008903	bflo_11258	SCHMD15652, SCHMD15797
OG0008907	bflo_23433	SCHMD23807, SCHMD20952
OG0008924	bflo_11447	SCHMD00162
OG0008925	bflo_11366	SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991
OG0008936	bflo_06399	SCHMD22583
OG0008938	bflo_09125	SCHMD01642
OG0008984	bflo_22697, bflo_06243, bflo_23393	SCHMD10198
OG0008989	bflo_16525, bflo_16040, bflo_11555	SCHMD00674
OG0008990	bflo_02482	SCHMD05053
OG0009005	bflo_27444	SCHMD16252, SCHMD15309, SCHMD14407, SCHMD02440, SCHMD19434, SCHMD02353, SCHMD09058, SCHMD11609, SCHMD19467, SCHMD18799, SCHMD03074, SCHMD07485, SCHMD14983, SCHMD18115, SCHMD13144, SCHMD09198, SCHMD14796, SCHMD02885, SCHMD28263, SCHMD28415
OG0009048	bflo_23453	SCHMD29737, SCHMD28959, SCHMD11218
OG0009055	bflo_21778	SCHMD03089
OG0009067	bflo_22563	SCHMD10912, SCHMD09596
OG0009082	bflo_07395	SCHMD09430
OG0009089	bflo_07099	SCHMD05973
OG0009104	bflo_23359	SCHMD29841
OG0009105	bflo_15546	SCHMD29027
OG0009106	bflo_05633	SCHMD05883
OG0009111	bflo_20087	SCHMD19220
OG0009119	bflo_12254	SCHMD10818
OG0009127	bflo_11742	SCHMD13602
OG0009135	bflo_24563	SCHMD06725
OG0009137	bflo_17139	SCHMD04329
OG0009145	bflo_22511	SCHMD10149
OG0009148	bflo_06470	SCHMD19404, SCHMD21450
OG0009158	bflo_24079	SCHMD22115, SCHMD14429
OG0009176	bflo_24859	SCHMD01852
OG0009179	bflo_21709	SCHMD07746
OG0009197	bflo_22512	SCHMD27935
OG0009225	bflo_00926	SCHMD06569, SCHMD09095
OG0009298	bflo_17348	SCHMD15305, SCHMD26717
OG0009301	bflo_10683	SCHMD01948
OG0009310	bflo_25881	SCHMD26041
OG0009312	bflo_03363	SCHMD09261
OG0009313	bflo_23398	SCHMD20612
OG0009327	bflo_03544	SCHMD04221
OG0009345	bflo_00768	SCHMD08673
OG0009349	bflo_18536	SCHMD02982
OG0009353	bflo_07904, bflo_07331	SCHMD06304
OG0009354	bflo_13067	SCHMD17497, SCHMD28856
OG0009359	bflo_06081, bflo_05721, bflo_05722	SCHMD26564
OG0009369	bflo_12118	SCHMD07238
OG0009382	bflo_16656	SCHMD06902
OG0009385	bflo_19985	SCHMD04877
OG0009387	bflo_13448	SCHMD29647, SCHMD29762
OG0009390	bflo_14283	SCHMD09711, SCHMD01168
OG0009396	bflo_01435	SCHMD29213, SCHMD13437
OG0009400	bflo_21343	SCHMD06073
OG0009403	bflo_14844	SCHMD18780
OG0009405	bflo_06216	SCHMD10463
OG0009409	bflo_09265	SCHMD14065
OG0009413	bflo_01834	SCHMD25631
OG0009415	bflo_05298	SCHMD20606
OG0009427	bflo_01158, bflo_01685	SCHMD16975
OG0009434	bflo_20190	SCHMD13501, SCHMD20342, SCHMD17529, SCHMD18181
OG0009451	bflo_08820	SCHMD01015
OG0009486	bflo_14752, bflo_16016	SCHMD28400
OG0009495	bflo_17761	SCHMD18790, SCHMD10165
OG0009563	bflo_20778	SCHMD05017
OG0009596	bflo_00751	SCHMD09195
OG0009601	bflo_21323	SCHMD19448
OG0009611	bflo_05671	SCHMD22551
OG0009612	bflo_14975	SCHMD15711
OG0009617	bflo_02913	SCHMD06650
OG0009618	bflo_17477	SCHMD21917
OG0009633	bflo_14777	SCHMD06821
OG0009649	bflo_18687	SCHMD29215
OG0009653	bflo_21933	SCHMD01708
OG0009656	bflo_16330	SCHMD20650
OG0009670	bflo_23932	SCHMD25099
OG0009674	bflo_16726	SCHMD00471
OG0009677	bflo_03287, bflo_26710	SCHMD09943, SCHMD14320
OG0009684	bflo_17521	SCHMD07082
OG0009717	bflo_04496, bflo_03804	SCHMD10081
OG0009730	bflo_14548	SCHMD19117
OG0009737	bflo_12817, bflo_12649	SCHMD00059, SCHMD02313
OG0009873	bflo_00248	SCHMD05559
OG0009883	bflo_20823	SCHMD07554
OG0009890	bflo_00420	SCHMD17267, SCHMD15237
OG0009902	bflo_08722	SCHMD02660
OG0009903	bflo_22781, bflo_09939	SCHMD18281
OG0009910	bflo_15536	SCHMD25779, SCHMD04284
OG0009911	bflo_24642	SCHMD21137, SCHMD08065
OG0009916	bflo_24850	SCHMD17954, SCHMD18895
OG0009926	bflo_21179	SCHMD29323
OG0009956	bflo_26157	SCHMD14293, SCHMD08360
OG0010017	bflo_07913	SCHMD14743, SCHMD01280
OG0010048	bflo_24925	SCHMD23752, SCHMD18623
OG0010151	bflo_00999	SCHMD16903
OG0010152	bflo_08450	SCHMD03283
OG0010155	bflo_01148	SCHMD02962
OG0010156	bflo_02595	SCHMD17054
OG0010183	bflo_09962	SCHMD03082
OG0010202	bflo_19391	SCHMD11753
OG0010210	bflo_25874	SCHMD06357
OG0010214	bflo_06384	SCHMD22541, SCHMD13088
OG0010237	bflo_00144, bflo_16588	SCHMD13461
OG0010251	bflo_10705, bflo_09922	SCHMD07491
