Orthogroup	SACKO_ok	HUMAN
OG0006884	SACKO_03079	HUMAN16682, HUMAN16680, HUMAN16685, HUMAN16681
OG0006885	SACKO_33323	HUMAN20135
OG0006886	SACKO_06965	HUMAN29974
OG0006887	SACKO_27302	HUMAN12500
OG0006888	SACKO_27706	HUMAN25053
OG0006889	SACKO_32132	HUMAN11509
OG0006890	SACKO_33625	HUMAN03527
OG0006891	SACKO_00733	HUMAN04608
OG0006892	SACKO_00620	HUMAN18023
OG0006893	SACKO_28747	HUMAN13212, HUMAN13211
OG0006894	SACKO_16651	HUMAN13291
OG0006895	SACKO_32185	HUMAN03555
OG0006896	SACKO_17488	HUMAN22142
OG0006897	SACKO_12096	HUMAN23447
OG0006898	SACKO_25156	HUMAN11309
OG0006899	SACKO_31915	HUMAN07006
OG0006900	SACKO_33177	HUMAN25793
OG0006901	SACKO_00618, SACKO_06914	HUMAN18029, HUMAN18028
OG0006903	SACKO_29168	HUMAN12933
OG0006904	SACKO_23273	HUMAN22374
OG0006905	SACKO_32133	HUMAN19217
OG0006906	SACKO_29713	HUMAN11694
OG0006907	SACKO_16763	HUMAN16729, HUMAN16728, HUMAN16727
OG0006908	SACKO_18244	HUMAN13051, HUMAN13052, HUMAN13050
OG0006911	SACKO_16121, SACKO_23876, SACKO_16129	HUMAN04725
OG0006912	SACKO_03250	HUMAN02108, HUMAN02109
OG0006913	SACKO_14509	HUMAN01275
OG0006914	SACKO_08710	HUMAN28656
OG0006915	SACKO_13525	HUMAN15921, HUMAN15920
OG0006916	SACKO_05125	HUMAN11501
OG0006917	SACKO_10775	HUMAN18466, HUMAN18467
OG0006918	SACKO_21493	HUMAN28188
OG0006919	SACKO_02596	HUMAN22288
OG0006921	SACKO_14462	HUMAN07563, HUMAN07564, HUMAN07562
OG0006922	SACKO_13421, SACKO_31667	HUMAN10671
OG0006923	SACKO_04201	HUMAN00553, HUMAN00554
OG0006924	SACKO_17426	HUMAN23650
OG0006925	SACKO_14274	HUMAN09328
OG0006926	SACKO_18234	HUMAN00625
OG0006927	SACKO_18408	HUMAN14265
OG0006928	SACKO_29041	HUMAN16715
OG0006930	SACKO_00590, SACKO_14774	HUMAN28830
OG0006931	SACKO_30476	HUMAN27632, HUMAN27633
OG0006932	SACKO_05700	HUMAN20250
OG0006934	SACKO_26364	HUMAN07628
OG0006935	SACKO_30206	HUMAN28718
OG0006936	SACKO_24103	HUMAN03224
OG0006937	SACKO_16830	HUMAN13657
OG0006939	SACKO_12961	HUMAN00665
OG0006940	SACKO_27738	HUMAN12719
OG0006942	SACKO_03113	HUMAN04879, HUMAN04878
OG0006943	SACKO_27117	HUMAN03534
OG0006944	SACKO_33729	HUMAN20962
OG0006945	SACKO_12889	HUMAN18030
OG0006946	SACKO_17508	HUMAN29373, HUMAN29374, HUMAN29372
OG0006947	SACKO_13229	HUMAN25930
OG0006948	SACKO_15576	HUMAN20132, HUMAN20131
OG0006949	SACKO_13058	HUMAN09677
OG0006951	SACKO_21845	HUMAN26563
OG0006952	SACKO_23323	HUMAN29995, HUMAN28013
OG0006953	SACKO_27273	HUMAN11732
OG0006954	SACKO_22256	HUMAN08336
OG0006955	SACKO_20495	HUMAN26505, HUMAN26506
OG0006956	SACKO_14922, SACKO_14921	HUMAN03801
OG0006957	SACKO_15008	HUMAN24327
OG0006958	SACKO_19807	HUMAN29194, HUMAN29193
OG0006959	SACKO_10040	HUMAN02003
OG0006960	SACKO_24309	HUMAN21367
OG0006962	SACKO_28588	HUMAN00834
OG0006964	SACKO_17635, SACKO_29390	HUMAN25417
OG0006965	SACKO_19851	HUMAN22591, HUMAN22590
OG0006966	SACKO_26125	HUMAN21659
OG0006967	SACKO_02771	HUMAN20241
OG0006968	SACKO_17433	HUMAN28378
OG0006969	SACKO_25282	HUMAN22092, HUMAN22091
OG0006970	SACKO_29344	HUMAN04563
OG0006971	SACKO_05441	HUMAN07273
OG0006972	SACKO_26754	HUMAN11350, HUMAN11349
OG0006973	SACKO_24277	HUMAN25475
OG0006974	SACKO_24596	HUMAN15890, HUMAN25069
OG0006976	SACKO_29752	HUMAN25513, HUMAN25515
OG0006977	SACKO_29829	HUMAN21112
OG0006978	SACKO_05070	HUMAN23552
OG0006979	SACKO_20315	HUMAN09404
OG0006980	SACKO_19310	HUMAN21874
OG0006981	SACKO_12903	HUMAN04430, HUMAN04429, HUMAN04428
OG0006982	SACKO_03394	HUMAN18636, HUMAN18637
OG0006983	SACKO_01062	HUMAN00205, HUMAN00204
OG0006984	SACKO_04568	HUMAN04268, HUMAN06255
OG0006985	SACKO_32765	HUMAN20423
OG0006987	SACKO_05769, SACKO_02870, SACKO_28061	HUMAN02240
OG0006988	SACKO_09125	HUMAN15597, HUMAN15598
OG0006989	SACKO_22945	HUMAN18220
OG0006991	SACKO_18032	HUMAN19260
OG0006992	SACKO_25684	HUMAN03662
OG0006993	SACKO_10563	HUMAN18314, HUMAN18313
OG0006994	SACKO_07891	HUMAN17956
OG0006995	SACKO_20027	HUMAN20603
OG0006996	SACKO_03142	HUMAN16905, HUMAN16903, HUMAN16904
OG0006997	SACKO_23615	HUMAN20333, HUMAN20332
OG0006998	SACKO_08038	HUMAN13149
OG0006999	SACKO_08484	HUMAN28121
OG0007000	SACKO_25797	HUMAN17347, HUMAN17373
OG0007001	SACKO_30491	HUMAN06080
OG0007002	SACKO_25761, SACKO_25783	HUMAN29202
OG0007003	SACKO_04932	HUMAN15197
OG0007004	SACKO_23027	HUMAN14061
OG0007005	SACKO_29350	HUMAN26374
OG0007006	SACKO_04533	HUMAN21322
OG0007007	SACKO_10810	HUMAN05696, HUMAN05695
OG0007008	SACKO_07810	HUMAN13956
OG0007009	SACKO_08522	HUMAN28810
OG0007010	SACKO_15717	HUMAN22418
OG0007011	SACKO_30640, SACKO_30612	HUMAN05430
OG0007012	SACKO_31857	HUMAN22710
OG0007013	SACKO_28712	HUMAN12055
OG0007014	SACKO_30465	HUMAN03563, HUMAN03564
OG0007015	SACKO_30224	HUMAN19068
OG0007016	SACKO_32125	HUMAN11135
OG0007017	SACKO_26693	HUMAN26658
OG0007018	SACKO_22032	HUMAN24153
OG0007019	SACKO_00988	HUMAN13523, HUMAN13524
OG0007020	SACKO_06133	HUMAN17277, HUMAN17276
OG0007021	SACKO_33492	HUMAN07675, HUMAN07676
OG0007022	SACKO_04163	HUMAN17994
OG0007023	SACKO_25489	HUMAN21002
OG0007024	SACKO_26052	HUMAN26989
OG0007025	SACKO_10243	HUMAN13355, HUMAN13354
OG0007026	SACKO_08329	HUMAN04469
OG0007027	SACKO_23731	HUMAN20548, HUMAN20547
OG0007028	SACKO_15050	HUMAN02161
OG0007029	SACKO_32173	HUMAN02371
OG0007030	SACKO_29671	HUMAN23013, HUMAN23012
OG0007031	SACKO_30864	HUMAN01168, HUMAN01167
OG0007032	SACKO_30433	HUMAN19463
OG0007033	SACKO_06084	HUMAN18746
OG0007034	SACKO_14166	HUMAN06574, HUMAN06572, HUMAN06573
OG0007035	SACKO_32713	HUMAN05630
OG0007036	SACKO_26758	HUMAN24835
OG0007037	SACKO_15416	HUMAN17832, HUMAN17833
OG0007038	SACKO_13342	HUMAN01446
OG0007039	SACKO_22213	HUMAN08824, HUMAN08823
OG0007040	SACKO_25776	HUMAN30265
OG0007041	SACKO_13275	HUMAN10016
OG0007042	SACKO_29304	HUMAN26067
OG0007043	SACKO_16636	HUMAN03790
OG0007044	SACKO_11609	HUMAN05262, HUMAN22902
OG0007045	SACKO_06007	HUMAN00605
OG0007046	SACKO_31329	HUMAN25422, HUMAN25421
OG0007047	SACKO_28516	HUMAN24736
OG0007048	SACKO_28782	HUMAN26612
OG0007050	SACKO_00112	HUMAN22442
OG0007053	SACKO_13932	HUMAN12939, HUMAN12938, HUMAN12937
OG0007054	SACKO_18200	HUMAN10365
OG0007055	SACKO_25420, SACKO_30832	HUMAN19997
OG0007056	SACKO_00713	HUMAN11685, HUMAN11684
OG0007057	SACKO_13231	HUMAN03899
OG0007058	SACKO_19922	HUMAN05676
OG0007059	SACKO_11009	HUMAN03647
OG0007060	SACKO_27290	HUMAN28197
OG0007061	SACKO_33581	HUMAN03639
OG0007062	SACKO_09547	HUMAN21701
OG0007063	SACKO_33318	HUMAN15926
OG0007064	SACKO_08150, SACKO_21433	HUMAN22838
OG0007065	SACKO_12649	HUMAN04174
OG0007066	SACKO_33465	HUMAN05386
OG0007068	SACKO_05837	HUMAN22802, HUMAN22803
OG0007069	SACKO_17925	HUMAN08305
OG0007072	SACKO_32079, SACKO_32085	HUMAN15242
OG0007073	SACKO_04610	HUMAN18294
OG0007074	SACKO_29343	HUMAN21855
OG0007075	SACKO_02014	HUMAN27538
OG0007076	SACKO_08115	HUMAN06733
OG0007077	SACKO_10592	HUMAN22402
OG0007078	SACKO_30890	HUMAN20580
OG0007079	SACKO_29667	HUMAN16618
OG0007080	SACKO_23229	HUMAN16649, HUMAN16648
OG0007081	SACKO_11465	HUMAN12784, HUMAN12785
OG0007082	SACKO_33313	HUMAN06040
OG0007083	SACKO_28525	HUMAN24737
OG0007084	SACKO_17427	HUMAN28379
OG0007085	SACKO_22838	HUMAN11176
OG0007086	SACKO_10845	HUMAN06730
OG0007087	SACKO_06491	HUMAN25159
OG0007088	SACKO_28546	HUMAN28245, HUMAN28246
OG0007089	SACKO_08418	HUMAN05187
OG0007090	SACKO_33532	HUMAN01309
OG0007091	SACKO_20838	HUMAN00782
OG0007092	SACKO_03845	HUMAN08546
OG0007093	SACKO_22444	HUMAN11063
OG0007094	SACKO_20466	HUMAN08444
OG0007095	SACKO_23495	HUMAN16273
OG0007096	SACKO_07898	HUMAN24538
OG0007097	SACKO_29405	HUMAN07307, HUMAN07306, HUMAN07305
OG0007098	SACKO_16364	HUMAN11106
OG0007099	SACKO_06122	HUMAN02624
OG0007100	SACKO_14090	HUMAN25051
OG0007102	SACKO_25084	HUMAN17403
OG0007103	SACKO_14137	HUMAN03151, HUMAN03152
OG0007104	SACKO_19248	HUMAN07585, HUMAN30241
OG0007106	SACKO_10813	HUMAN21445
OG0007107	SACKO_33356	HUMAN24797
OG0007108	SACKO_31265, SACKO_29706	HUMAN26396
OG0007109	SACKO_32182	HUMAN20295
OG0007111	SACKO_25764	HUMAN14065, HUMAN14067
OG0007112	SACKO_08725	HUMAN09877
OG0007113	SACKO_02848	HUMAN20963
OG0007114	SACKO_26820	HUMAN20779
OG0007115	SACKO_32108	HUMAN28189, HUMAN28190
OG0007116	SACKO_02239	HUMAN06067
OG0007117	SACKO_02391	HUMAN06756
OG0007118	SACKO_25201	HUMAN25504
OG0007119	SACKO_25634	HUMAN01099
OG0007120	SACKO_14961	HUMAN23269, HUMAN23270
OG0007121	SACKO_15333	HUMAN25079
OG0007122	SACKO_19303	HUMAN00210, HUMAN00211
OG0007124	SACKO_01895	HUMAN17402, HUMAN17399
OG0007125	SACKO_07204	HUMAN21228
OG0007126	SACKO_06089	HUMAN02640, HUMAN04895
OG0007127	SACKO_10394	HUMAN26224
OG0007128	SACKO_24044	HUMAN13992, HUMAN13994
OG0007129	SACKO_30192	HUMAN24170, HUMAN24169, HUMAN03476
OG0007130	SACKO_32058	HUMAN06959
OG0007131	SACKO_20356	HUMAN23398
OG0007132	SACKO_28911	HUMAN28401, HUMAN28402
OG0007133	SACKO_04847	HUMAN23555
OG0007134	SACKO_04090, SACKO_04099	HUMAN03574
OG0007135	SACKO_15516	HUMAN09538
OG0007136	SACKO_32443	HUMAN09655
OG0007137	SACKO_25595	HUMAN15907
OG0007138	SACKO_09225	HUMAN02269
OG0007139	SACKO_05472	HUMAN24643
OG0007140	SACKO_27577	HUMAN14631
OG0007141	SACKO_27200	HUMAN20130
OG0007142	SACKO_04323	HUMAN07698, HUMAN17519
OG0007143	SACKO_00838	HUMAN16614
OG0007144	SACKO_09057	HUMAN02639
OG0007145	SACKO_30883	HUMAN13652
OG0007146	SACKO_33294	HUMAN24377, HUMAN24376, HUMAN24380, HUMAN24378, HUMAN24379
OG0007147	SACKO_04639	HUMAN21018
OG0007149	SACKO_09858	HUMAN19282, HUMAN09208
OG0007150	SACKO_30213	HUMAN11018
OG0007151	SACKO_10702, SACKO_10705	HUMAN05431
OG0007152	SACKO_17769	HUMAN01901
OG0007153	SACKO_33991	HUMAN16995, HUMAN16996
OG0007154	SACKO_12031	HUMAN08481
OG0007158	SACKO_10668	HUMAN19159, HUMAN19160, HUMAN22170
OG0007159	SACKO_27603	HUMAN02195
OG0007160	SACKO_19931	HUMAN10993
OG0007161	SACKO_07985	HUMAN27982, HUMAN11267
OG0007162	SACKO_13612, SACKO_12527	HUMAN15309
OG0007163	SACKO_09049	HUMAN01780
OG0007164	SACKO_06008	HUMAN21192
OG0007165	SACKO_23160	HUMAN05595
OG0007166	SACKO_00991	HUMAN04674, HUMAN04671, HUMAN04673
OG0007168	SACKO_22974	HUMAN19655, HUMAN19656
OG0007171	SACKO_14599	HUMAN02655, HUMAN02654
OG0007173	SACKO_33101	HUMAN05355, HUMAN05354
OG0007174	SACKO_28329	HUMAN18950, HUMAN18952, HUMAN18953, HUMAN18951
OG0007175	SACKO_33520	HUMAN04157
OG0007176	SACKO_13690	HUMAN15324, HUMAN15323
OG0007177	SACKO_16283	HUMAN09300, HUMAN09299
OG0007178	SACKO_09618	HUMAN02113
OG0007179	SACKO_19710	HUMAN21518
OG0007180	SACKO_16530	HUMAN15073
OG0007181	SACKO_31454	HUMAN30517
OG0007182	SACKO_28417	HUMAN11844
OG0007183	SACKO_20614	HUMAN25330
OG0007184	SACKO_14227	HUMAN28058, HUMAN28057, HUMAN28055
OG0007186	SACKO_09431	HUMAN12868
OG0007187	SACKO_18535	HUMAN06522, HUMAN06521, HUMAN06520, HUMAN06523
OG0007188	SACKO_08000	HUMAN17704
OG0007189	SACKO_10644	HUMAN20179, HUMAN20178
OG0007190	SACKO_21385	HUMAN26235
OG0007191	SACKO_04254	HUMAN23393, HUMAN23394
OG0007192	SACKO_32927	HUMAN17983
OG0007195	SACKO_26980	HUMAN19946, HUMAN10352
OG0007198	SACKO_16848	HUMAN24981
OG0007199	SACKO_11812	HUMAN28097
OG0007200	SACKO_18551	HUMAN03586, HUMAN03587
OG0007201	SACKO_28668	HUMAN24731, HUMAN24730
OG0007204	SACKO_25673	HUMAN01107, HUMAN14619
OG0007209	SACKO_30174	HUMAN24910
OG0007213	SACKO_28190	HUMAN10182, HUMAN10184, HUMAN10183, HUMAN10180, HUMAN10181
OG0007214	SACKO_22679	HUMAN06095, HUMAN02381
OG0007248	SACKO_27874	HUMAN13700
OG0007250	SACKO_33899	HUMAN07633
OG0007251	SACKO_12297	HUMAN14332
OG0007252	SACKO_05958	HUMAN22688, HUMAN22689
OG0007253	SACKO_26804	HUMAN24536, HUMAN11254, HUMAN11253
OG0007254	SACKO_20296	HUMAN02644
OG0007255	SACKO_06656	HUMAN26073, HUMAN26075, HUMAN26074
OG0007256	SACKO_27202	HUMAN27031
OG0007258	SACKO_02451	HUMAN14003
OG0007260	SACKO_10789	HUMAN04843, HUMAN04844
OG0007261	SACKO_25008	HUMAN28587
OG0007264	SACKO_19011	HUMAN11107
OG0007266	SACKO_05789	HUMAN20046
OG0007267	SACKO_19715	HUMAN00847, HUMAN00846
OG0007268	SACKO_21120	HUMAN21302
OG0007269	SACKO_20712	HUMAN16581, HUMAN16580, HUMAN16579
OG0007270	SACKO_20380	HUMAN07724
OG0007271	SACKO_18099	HUMAN13263
OG0007272	SACKO_14207	HUMAN00327
OG0007273	SACKO_19181, SACKO_24711	HUMAN16012
OG0007274	SACKO_28207	HUMAN05717
OG0007275	SACKO_02847	HUMAN24919, HUMAN06744
OG0007276	SACKO_16517	HUMAN28796
OG0007277	SACKO_20437	HUMAN25865
OG0007279	SACKO_11089	HUMAN11856
OG0007280	SACKO_25255	HUMAN27834, HUMAN27835, HUMAN27833
OG0007281	SACKO_22381	HUMAN25958
OG0007282	SACKO_29535	HUMAN07231
OG0007283	SACKO_27350	HUMAN12155
OG0007284	SACKO_31572	HUMAN00555, HUMAN29707, HUMAN29706
OG0007285	SACKO_29524	HUMAN25396, HUMAN25395
OG0007286	SACKO_29279	HUMAN10108
OG0007288	SACKO_06459	HUMAN22785
OG0007289	SACKO_32879	HUMAN11499
OG0007290	SACKO_06597	HUMAN15228
OG0007291	SACKO_04875	HUMAN18973
OG0007292	SACKO_32636	HUMAN15636
OG0007293	SACKO_21270	HUMAN28207
OG0007294	SACKO_04291	HUMAN20782, HUMAN20781
OG0007295	SACKO_05858	HUMAN22795
OG0007296	SACKO_28513	HUMAN11360
OG0007297	SACKO_13440	HUMAN29826, HUMAN29827
OG0007298	SACKO_20404	HUMAN22758
OG0007299	SACKO_21476	HUMAN27718, HUMAN27719
OG0007300	SACKO_30319	HUMAN26544
OG0007301	SACKO_17413	HUMAN23169, HUMAN23170
OG0007302	SACKO_14579	HUMAN09166
OG0007303	SACKO_09372	HUMAN18735
OG0007304	SACKO_08660	HUMAN16563, HUMAN16562, HUMAN16564
OG0007305	SACKO_26897	HUMAN02006
OG0007306	SACKO_18914	HUMAN19439, HUMAN19440, HUMAN19442
OG0007307	SACKO_04769	HUMAN17065, HUMAN17066
OG0007308	SACKO_18620	HUMAN20559
OG0007309	SACKO_11958	HUMAN17011
OG0007310	SACKO_06175, SACKO_06181	HUMAN05294
OG0007312	SACKO_16657	HUMAN12184, HUMAN12183, HUMAN12187, HUMAN12186
OG0007314	SACKO_09098	HUMAN02534
OG0007316	SACKO_07774	HUMAN23083
OG0007317	SACKO_26981	HUMAN17014
OG0007318	SACKO_08716	HUMAN20909
OG0007319	SACKO_25268	HUMAN19188
OG0007320	SACKO_12083	HUMAN09645
OG0007321	SACKO_15330	HUMAN04956, HUMAN04955
OG0007322	SACKO_21358	HUMAN29064
OG0007323	SACKO_32999	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943
OG0007325	SACKO_13504	HUMAN11525
OG0007326	SACKO_01111	HUMAN09593
OG0007327	SACKO_17831	HUMAN11975, HUMAN11976
OG0007328	SACKO_24054	HUMAN03776
OG0007329	SACKO_22780	HUMAN24733
OG0007330	SACKO_30586	HUMAN05264
OG0007331	SACKO_27716	HUMAN26953, HUMAN26952
OG0007333	SACKO_32006	HUMAN29576
OG0007334	SACKO_00762, SACKO_00753	HUMAN01738, HUMAN01739
OG0007335	SACKO_12354	HUMAN08862
OG0007336	SACKO_09463	HUMAN00761
OG0007337	SACKO_18361	HUMAN25483
OG0007338	SACKO_04618, SACKO_09256	HUMAN06830, HUMAN06827, HUMAN06828
OG0007339	SACKO_24568	HUMAN26218, HUMAN26219
OG0007340	SACKO_03946	HUMAN24905
OG0007341	SACKO_17570	HUMAN25872
OG0007342	SACKO_14494	HUMAN28838
OG0007343	SACKO_25659	HUMAN14176, HUMAN14177
OG0007344	SACKO_07280	HUMAN25001
OG0007345	SACKO_31848	HUMAN22717
OG0007347	SACKO_30253	HUMAN20415
OG0007348	SACKO_03593	HUMAN07623
OG0007349	SACKO_10188	HUMAN19722, HUMAN19724, HUMAN19723
OG0007351	SACKO_11196	HUMAN26020, HUMAN26021
OG0007352	SACKO_07748	HUMAN04641
OG0007353	SACKO_16413	HUMAN11061, HUMAN11060
OG0007354	SACKO_06474	HUMAN23192
OG0007355	SACKO_03780	HUMAN28384
OG0007356	SACKO_16209	HUMAN24980
OG0007357	SACKO_11982	HUMAN11281
OG0007359	SACKO_13450	HUMAN24471
OG0007360	SACKO_02884	HUMAN02160
OG0007361	SACKO_22476	HUMAN01585, HUMAN01584
OG0007363	SACKO_14533	HUMAN07700
OG0007364	SACKO_04078	HUMAN20228
OG0007365	SACKO_20999	HUMAN01007
OG0007366	SACKO_15845	HUMAN15080, HUMAN15079
OG0007367	SACKO_27045	HUMAN00909
OG0007368	SACKO_03601	HUMAN04400
OG0007369	SACKO_30325	HUMAN18171
OG0007370	SACKO_19093	HUMAN12243, HUMAN12242
OG0007371	SACKO_13724	HUMAN03496
OG0007372	SACKO_04765	HUMAN15886
OG0007373	SACKO_01409	HUMAN25169
OG0007374	SACKO_12783	HUMAN17107
OG0007375	SACKO_13685	HUMAN25512
OG0007376	SACKO_30158	HUMAN27825, HUMAN27824, HUMAN27826
OG0007377	SACKO_03931	HUMAN02116, HUMAN02117
OG0007378	SACKO_28900	HUMAN11793, HUMAN11794, HUMAN11795
OG0007379	SACKO_02167	HUMAN08973, HUMAN08972
OG0007381	SACKO_28784	HUMAN13546
OG0007382	SACKO_05172	HUMAN19380
OG0007384	SACKO_27376	HUMAN16675
OG0007385	SACKO_04570	HUMAN04317
OG0007386	SACKO_01652	HUMAN16767
OG0007387	SACKO_09468	HUMAN29057
OG0007388	SACKO_14877	HUMAN22118
OG0007389	SACKO_26727	HUMAN29100, HUMAN29099
OG0007390	SACKO_33338, SACKO_33332	HUMAN25915
OG0007391	SACKO_21964	HUMAN05345
OG0007392	SACKO_27481	HUMAN28583
OG0007393	SACKO_14611	HUMAN08660
OG0007394	SACKO_03844	HUMAN15894, HUMAN15893
OG0007395	SACKO_31545	HUMAN13460
OG0007396	SACKO_26791	HUMAN11000
OG0007397	SACKO_15113	HUMAN00870
OG0007399	SACKO_31407	HUMAN16123
OG0007400	SACKO_33808	HUMAN22018
OG0007401	SACKO_08238	HUMAN30125
OG0007402	SACKO_04236	HUMAN10240, HUMAN10238
OG0007403	SACKO_01258	HUMAN17254, HUMAN17253
OG0007405	SACKO_04392	HUMAN20387
OG0007406	SACKO_00715	HUMAN19713
OG0007407	SACKO_29878	HUMAN03483
OG0007408	SACKO_14246	HUMAN28141, HUMAN28142
OG0007409	SACKO_14248	HUMAN25552
OG0007410	SACKO_23508	HUMAN20271, HUMAN12126
OG0007411	SACKO_17084	HUMAN23663
OG0007412	SACKO_32563	HUMAN17545
OG0007413	SACKO_07464	HUMAN20818
OG0007414	SACKO_27621	HUMAN01057
OG0007415	SACKO_12609	HUMAN12759
OG0007416	SACKO_12977	HUMAN22361
OG0007417	SACKO_18265	HUMAN07346
OG0007418	SACKO_04419	HUMAN13111, HUMAN13110
OG0007419	SACKO_18390	HUMAN12142
OG0007421	SACKO_24530	HUMAN06697
OG0007422	SACKO_18085	HUMAN08465
OG0007423	SACKO_05691	HUMAN10490
OG0007424	SACKO_04235	HUMAN10237
OG0007425	SACKO_04075	HUMAN06193
OG0007427	SACKO_06540	HUMAN03785
OG0007428	SACKO_01408	HUMAN20678
OG0007429	SACKO_06357	HUMAN06934
OG0007430	SACKO_33825	HUMAN21194
OG0007431	SACKO_10373	HUMAN26226
OG0007432	SACKO_30749	HUMAN05574
OG0007433	SACKO_22715	HUMAN04271
OG0007434	SACKO_33383	HUMAN10246
OG0007435	SACKO_30923	HUMAN20583
OG0007436	SACKO_26218	HUMAN19667, HUMAN19666, HUMAN19668, HUMAN19665
OG0007437	SACKO_25222	HUMAN17137
OG0007438	SACKO_00922	HUMAN02955
OG0007439	SACKO_29991	HUMAN16947
OG0007440	SACKO_10814	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507, HUMAN02419
OG0007441	SACKO_14251	HUMAN13782
OG0007442	SACKO_27570	HUMAN00969
OG0007444	SACKO_22410	HUMAN09409, HUMAN28835
OG0007445	SACKO_00305	HUMAN21386
OG0007446	SACKO_21720	HUMAN07376
OG0007447	SACKO_20393	HUMAN22922
OG0007448	SACKO_14073	HUMAN14222, HUMAN14221
OG0007450	SACKO_02178	HUMAN08573, HUMAN08574
OG0007451	SACKO_11696	HUMAN08166
OG0007452	SACKO_14474	HUMAN22554
OG0007453	SACKO_27404	HUMAN10744
OG0007454	SACKO_17444	HUMAN18226
OG0007455	SACKO_20785	HUMAN29667
OG0007456	SACKO_29043	HUMAN07199
OG0007457	SACKO_15961	HUMAN09838
OG0007458	SACKO_15110	HUMAN28978
OG0007459	SACKO_17963	HUMAN16778
OG0007460	SACKO_17949	HUMAN16831, HUMAN16829
OG0007461	SACKO_11988	HUMAN08943
OG0007462	SACKO_05918	HUMAN19637, HUMAN19636
OG0007463	SACKO_30515	HUMAN06999
OG0007464	SACKO_02099	HUMAN26087
OG0007465	SACKO_29080, SACKO_32543	HUMAN13093
OG0007466	SACKO_24925	HUMAN09405
OG0007467	SACKO_15531	HUMAN28516
OG0007468	SACKO_33602	HUMAN22128
OG0007470	SACKO_27006	HUMAN00938, HUMAN00332, HUMAN00937
OG0007471	SACKO_29617	HUMAN07932
OG0007472	SACKO_03865	HUMAN23723
OG0007473	SACKO_32479	HUMAN18188, HUMAN18186
OG0007474	SACKO_11041	HUMAN05615
OG0007476	SACKO_28051, SACKO_29210	HUMAN14444
OG0007477	SACKO_32955	HUMAN12723
OG0007479	SACKO_22023	HUMAN25924, HUMAN25925, HUMAN25923
OG0007480	SACKO_24951, SACKO_07055	HUMAN03711
OG0007481	SACKO_31380	HUMAN11840
OG0007482	SACKO_14127	HUMAN01581
OG0007483	SACKO_08109	HUMAN25804
OG0007484	SACKO_15258	HUMAN15505
OG0007485	SACKO_05144	HUMAN08408
OG0007487	SACKO_21985	HUMAN00801
OG0007488	SACKO_30038	HUMAN24932
OG0007489	SACKO_17921	HUMAN08300, HUMAN08303, HUMAN08301
OG0007490	SACKO_14226	HUMAN18581, HUMAN18580
OG0007491	SACKO_28499, SACKO_28496	HUMAN10273
OG0007492	SACKO_12362	HUMAN25121
OG0007494	SACKO_33017	HUMAN16086
OG0007495	SACKO_02132	HUMAN19626, HUMAN19624
OG0007496	SACKO_31428	HUMAN21064
OG0007497	SACKO_06621, SACKO_06624	HUMAN02092, HUMAN02091
OG0007498	SACKO_12831	HUMAN28184
OG0007499	SACKO_02321	HUMAN04823
OG0007500	SACKO_06865	HUMAN21907
OG0007501	SACKO_28161	HUMAN06876, HUMAN06874, HUMAN06875
OG0007503	SACKO_18498	HUMAN03263, HUMAN03264, HUMAN03265
OG0007504	SACKO_24887	HUMAN26616
OG0007507	SACKO_12372	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725
OG0007508	SACKO_33462, SACKO_17595	HUMAN29445
OG0007509	SACKO_09775	HUMAN12458
OG0007510	SACKO_33713	HUMAN00670, HUMAN00669
OG0007513	SACKO_26100	HUMAN02838
OG0007514	SACKO_14729	HUMAN23377, HUMAN00924
OG0007516	SACKO_00310	HUMAN06240, HUMAN06238, HUMAN06239
OG0007517	SACKO_15428	HUMAN04257
OG0007518	SACKO_23420	HUMAN06937, HUMAN06939, HUMAN06936, HUMAN06938
OG0007520	SACKO_33530	HUMAN17640, HUMAN17646, HUMAN20798
OG0007522	SACKO_01536	HUMAN08876
OG0007524	SACKO_31649	HUMAN26701, HUMAN30360
OG0007525	SACKO_33529	HUMAN01310
OG0007527	SACKO_19027	HUMAN14056
OG0007528	SACKO_03947	HUMAN01170
OG0007529	SACKO_33380	HUMAN13627, HUMAN13630, HUMAN13626, HUMAN13628, HUMAN13629
OG0007531	SACKO_32475	HUMAN23525, HUMAN23527, HUMAN23526
OG0007533	SACKO_09857	HUMAN18647
OG0007540	SACKO_17273	HUMAN06550, HUMAN06547, HUMAN17944, HUMAN06549, HUMAN06548, HUMAN17943
OG0007541	SACKO_04013	HUMAN02477
OG0007547	SACKO_03022, SACKO_05673, SACKO_31679	HUMAN11448, HUMAN20774
OG0007548	SACKO_10526	HUMAN05244, HUMAN05245, HUMAN05246, HUMAN05243, HUMAN05247, HUMAN05248
OG0007551	SACKO_27093	HUMAN07662, HUMAN30353, HUMAN30352
OG0007582	SACKO_07951	HUMAN23412, HUMAN23413, HUMAN23411
OG0007583	SACKO_06128	HUMAN03503
OG0007584	SACKO_06741	HUMAN10216, HUMAN10215
OG0007586	SACKO_00312	HUMAN28828
OG0007587	SACKO_05614	HUMAN28082
