Orthogroup	SACKO_ok	MOUSE
OG0007524	SACKO_31649	MOUSE38356, MOUSE38357, MOUSE38358, MOUSE54054, MOUSE54055
OG0007525	SACKO_33529	MOUSE31316, MOUSE31314
OG0007527	SACKO_19027	MOUSE19940
OG0007528	SACKO_03947	MOUSE31925, MOUSE31924, MOUSE31923
OG0007529	SACKO_33380	MOUSE06522, MOUSE06523, MOUSE06521, MOUSE06520
OG0007531	SACKO_32475	MOUSE10279, MOUSE10277
OG0007533	SACKO_09857	MOUSE27910, MOUSE27914, MOUSE27911, MOUSE27913
OG0007540	SACKO_17273	MOUSE02659, MOUSE02658, MOUSE26573, MOUSE26575, MOUSE26574
OG0007541	SACKO_04013	MOUSE24792, MOUSE24790, MOUSE24791
OG0007547	SACKO_03022, SACKO_05673, SACKO_31679	MOUSE49638, MOUSE53405
OG0007548	SACKO_10526	MOUSE45094, MOUSE45102, MOUSE45095, MOUSE45103, MOUSE45104, MOUSE45096, MOUSE45100, MOUSE45101, MOUSE45097, MOUSE45099, MOUSE45098
OG0007551	SACKO_27093	MOUSE54046, MOUSE54045, MOUSE54047
OG0007582	SACKO_07951	MOUSE10485, MOUSE10483, MOUSE10486, MOUSE10484
OG0007583	SACKO_06128	MOUSE21092, MOUSE21091
OG0007584	SACKO_06741	MOUSE17090
OG0007586	SACKO_00312	MOUSE09618
OG0007587	SACKO_05614	MOUSE13407, MOUSE13406, MOUSE13408
OG0007589	SACKO_11244	MOUSE48279, MOUSE48278, MOUSE48277
OG0007591	SACKO_03097	MOUSE05188, MOUSE05187
OG0007592	SACKO_33691, SACKO_22355, SACKO_16990	MOUSE01212
OG0007593	SACKO_24740	MOUSE34964, MOUSE34967, MOUSE34966, MOUSE34965
OG0007595	SACKO_30826	MOUSE35412, MOUSE35411
OG0007596	SACKO_27730	MOUSE26145, MOUSE26144, MOUSE26146, MOUSE02395
OG0007597	SACKO_27307	MOUSE37260
OG0007600	SACKO_26359	MOUSE29854
OG0007601	SACKO_28761	MOUSE05139
OG0007602	SACKO_07011	MOUSE33601
OG0007603	SACKO_10669	MOUSE49112, MOUSE49111
OG0007604	SACKO_25768	MOUSE49654, MOUSE49653, MOUSE49655
OG0007605	SACKO_03702	MOUSE17359
OG0007606	SACKO_04022	MOUSE18645, MOUSE18646
OG0007607	SACKO_00869	MOUSE35013, MOUSE35014
OG0007608	SACKO_13781	MOUSE08984
OG0007609	SACKO_26161	MOUSE37742, MOUSE37741, MOUSE37743
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	MOUSE52650
OG0007611	SACKO_09113	MOUSE07480
OG0007612	SACKO_01553, SACKO_01534	MOUSE42082, MOUSE42083, MOUSE42081, MOUSE42080
OG0007613	SACKO_06224	MOUSE48648
OG0007614	SACKO_24609	MOUSE49787, MOUSE49788
OG0007615	SACKO_01232	MOUSE21778, MOUSE21777, MOUSE21776
OG0007616	SACKO_21264	MOUSE35669, MOUSE35667, MOUSE35670, MOUSE35668
OG0007617	SACKO_21291	MOUSE33012, MOUSE33011
OG0007619	SACKO_22280	MOUSE29534
OG0007621	SACKO_14513	MOUSE33365, MOUSE41694, MOUSE41696
OG0007622	SACKO_30364	MOUSE10876, MOUSE10875, MOUSE10877, MOUSE10878, MOUSE10879
OG0007623	SACKO_12653	MOUSE18456
OG0007623	SACKO_09103	MOUSE24520, MOUSE24521
OG0007624	SACKO_14810	MOUSE33915
OG0007626	SACKO_03616	MOUSE54649
OG0007628	SACKO_14537	MOUSE36423, MOUSE36425, MOUSE36424
OG0007629	SACKO_09383	MOUSE10615, MOUSE10614, MOUSE10616, MOUSE10617
OG0007630	SACKO_28371	MOUSE45043, MOUSE45042
OG0007631	SACKO_18917	MOUSE32167, MOUSE21995
OG0007632	SACKO_09374	MOUSE18734, MOUSE18733
OG0007633	SACKO_23538	MOUSE19082
OG0007634	SACKO_20090	MOUSE31642, MOUSE31641
OG0007635	SACKO_20074	MOUSE40010
OG0007637	SACKO_12029	MOUSE07297
OG0007638	SACKO_07783	MOUSE00511, MOUSE00512, MOUSE00515, MOUSE00514, MOUSE00513
OG0007640	SACKO_12075	MOUSE48580
OG0007641	SACKO_28283	MOUSE19517
OG0007642	SACKO_32075, SACKO_29099	MOUSE25042
OG0007643	SACKO_28502	MOUSE02891
OG0007645	SACKO_00394	MOUSE46004, MOUSE46005, MOUSE46003
OG0007647	SACKO_02077	MOUSE25065, MOUSE25067, MOUSE25066
OG0007648	SACKO_14781	MOUSE54552, MOUSE54551
OG0007649	SACKO_03387	MOUSE31287, MOUSE31289, MOUSE31288
OG0007650	SACKO_27113	MOUSE42230
OG0007651	SACKO_19390	MOUSE06708, MOUSE06707, MOUSE06705, MOUSE06706, MOUSE06704
OG0007652	SACKO_14558	MOUSE25344, MOUSE25343
OG0007653	SACKO_09123	MOUSE02998, MOUSE03000, MOUSE02999, MOUSE02994, MOUSE02997
OG0007655	SACKO_11857	MOUSE01329
OG0007656	SACKO_33780	MOUSE24937, MOUSE24938
OG0007657	SACKO_17563	MOUSE45927
OG0007658	SACKO_19832	MOUSE54600, MOUSE54601, MOUSE54602
OG0007659	SACKO_15000	MOUSE22426, MOUSE22425
OG0007660	SACKO_27436	MOUSE24172
OG0007662	SACKO_22201	MOUSE45245, MOUSE45249, MOUSE45248, MOUSE45247, MOUSE45250, MOUSE45243
OG0007663	SACKO_10239	MOUSE17385, MOUSE17387
OG0007664	SACKO_25907	MOUSE44791, MOUSE44792
OG0007665	SACKO_30285	MOUSE47944, MOUSE47942
OG0007666	SACKO_13425	MOUSE16916, MOUSE16917
OG0007667	SACKO_23245	MOUSE43126
OG0007668	SACKO_05429	MOUSE37881, MOUSE37882, MOUSE37883
OG0007669	SACKO_07965	MOUSE06899, MOUSE06900, MOUSE06902, MOUSE06903, MOUSE06901, MOUSE06898, MOUSE06897
OG0007670	SACKO_01689	MOUSE21722, MOUSE21721, MOUSE21718
OG0007671	SACKO_21333	MOUSE22168
OG0007673	SACKO_05611	MOUSE34212
OG0007674	SACKO_04017	MOUSE07068, MOUSE07067, MOUSE07066, MOUSE07065, MOUSE07064
OG0007675	SACKO_07485	MOUSE38670, MOUSE38669, MOUSE38668
OG0007676	SACKO_09344	MOUSE17543
OG0007677	SACKO_22757	MOUSE25756
OG0007679	SACKO_03418	MOUSE48155, MOUSE48156, MOUSE48157
OG0007680	SACKO_19963	MOUSE26498
OG0007681	SACKO_23100	MOUSE51734, MOUSE51732, MOUSE51733
OG0007684	SACKO_31399	MOUSE42736, MOUSE42733, MOUSE42735
OG0007685	SACKO_02336	MOUSE28172
OG0007686	SACKO_21044	MOUSE49809
OG0007687	SACKO_22730	MOUSE14275
OG0007688	SACKO_31215	MOUSE35573, MOUSE35572, MOUSE35570, MOUSE35569
OG0007689	SACKO_20190	MOUSE37421, MOUSE37422
OG0007690	SACKO_21477	MOUSE47971
OG0007691	SACKO_17993	MOUSE31993
OG0007692	SACKO_21757	MOUSE24203, MOUSE24204, MOUSE24205
OG0007694	SACKO_16387	MOUSE53345
OG0007695	SACKO_08133	MOUSE13549
OG0007696	SACKO_23616	MOUSE41202
OG0007697	SACKO_07583	MOUSE15272, MOUSE15274, MOUSE15275, MOUSE15277, MOUSE15276, MOUSE15278
OG0007698	SACKO_16983	MOUSE25625
OG0007700	SACKO_07734	MOUSE37819, MOUSE37820, MOUSE37818
OG0007701	SACKO_05449	MOUSE37470, MOUSE37471
OG0007702	SACKO_22135	MOUSE40804, MOUSE14358
OG0007703	SACKO_05214	MOUSE40016
OG0007704	SACKO_21329	MOUSE52340, MOUSE52342, MOUSE52341
OG0007706	SACKO_15584	MOUSE45991, MOUSE45989
OG0007707	SACKO_31111, SACKO_31070, SACKO_32555	MOUSE15573, MOUSE04090
OG0007708	SACKO_32858	MOUSE14839
OG0007709	SACKO_19206	MOUSE03563, MOUSE03562, MOUSE30713, MOUSE30714
OG0007712	SACKO_17853	MOUSE20927
OG0007713	SACKO_13553	MOUSE02555, MOUSE02554
OG0007715	SACKO_03292	MOUSE02758
OG0007716	SACKO_29379	MOUSE17100
OG0007717	SACKO_27159	MOUSE11014
OG0007718	SACKO_27314	MOUSE25106, MOUSE15195, MOUSE25107
OG0007719	SACKO_05504	MOUSE08710, MOUSE08711
OG0007721	SACKO_00359	MOUSE21296
OG0007722	SACKO_21315	MOUSE11015
OG0007723	SACKO_22375	MOUSE35202, MOUSE35204, MOUSE35201, MOUSE35203, MOUSE35200
OG0007725	SACKO_22785	MOUSE26078
OG0007726	SACKO_31067, SACKO_31072	MOUSE27018, MOUSE27019
OG0007728	SACKO_25994	MOUSE21553, MOUSE21555, MOUSE21551, MOUSE21552, MOUSE21554
OG0007729	SACKO_12242	MOUSE49190, MOUSE49188
OG0007730	SACKO_33885	MOUSE32116
OG0007732	SACKO_25242	MOUSE03240, MOUSE03241
OG0007733	SACKO_01172	MOUSE31230
OG0007734	SACKO_22438	MOUSE33508
OG0007735	SACKO_07149	MOUSE04596, MOUSE04597
OG0007736	SACKO_05397	MOUSE05036, MOUSE05034, MOUSE05037, MOUSE05033, MOUSE05035
OG0007738	SACKO_13809	MOUSE16169
OG0007739	SACKO_24318	MOUSE31233
OG0007740	SACKO_09899, SACKO_09916	MOUSE51246, MOUSE51244, MOUSE51247, MOUSE51245
OG0007741	SACKO_31482	MOUSE24748, MOUSE24746, MOUSE24749
OG0007741	SACKO_01759	MOUSE24747
OG0007743	SACKO_20056	MOUSE14652
OG0007744	SACKO_07961	MOUSE06890
OG0007745	SACKO_29321	MOUSE49755, MOUSE49754
OG0007746	SACKO_17938	MOUSE18118, MOUSE18120
OG0007747	SACKO_31683, SACKO_12801	MOUSE33137
OG0007748	SACKO_04761	MOUSE49897
OG0007749	SACKO_23696	MOUSE06879
OG0007750	SACKO_30938, SACKO_30936	MOUSE48830, MOUSE48829
OG0007751	SACKO_24128	MOUSE40456
OG0007752	SACKO_31962	MOUSE50141, MOUSE50140
OG0007753	SACKO_26393	MOUSE10648, MOUSE10649, MOUSE10647
OG0007754	SACKO_29412	MOUSE52415, MOUSE52414
OG0007755	SACKO_08875	MOUSE23462, MOUSE23461
OG0007756	SACKO_22252	MOUSE28177, MOUSE18836
OG0007757	SACKO_25858	MOUSE33193, MOUSE33192
OG0007758	SACKO_31444	MOUSE55138, MOUSE55139
OG0007759	SACKO_14466	MOUSE37138
OG0007760	SACKO_25119	MOUSE28922, MOUSE28920, MOUSE28921
OG0007761	SACKO_04635	MOUSE34618
OG0007762	SACKO_26164	MOUSE29761, MOUSE29760
OG0007763	SACKO_25652	MOUSE31784
OG0007766	SACKO_22720	MOUSE15102
OG0007767	SACKO_20294	MOUSE19111
OG0007768	SACKO_09255, SACKO_20283	MOUSE04269, MOUSE04270
OG0007769	SACKO_19751	MOUSE17026
OG0007770	SACKO_10199	MOUSE37576
OG0007771	SACKO_14098	MOUSE01973
OG0007772	SACKO_25819	MOUSE15924
OG0007773	SACKO_06918	MOUSE15622
OG0007774	SACKO_06888	MOUSE26449
OG0007775	SACKO_18835	MOUSE04973, MOUSE04975, MOUSE04974
OG0007776	SACKO_29280	MOUSE19849
OG0007779	SACKO_32915	MOUSE22501, MOUSE22500, MOUSE22502
OG0007780	SACKO_18507	MOUSE11728, MOUSE11725
OG0007781	SACKO_29554	MOUSE24936
OG0007782	SACKO_31505	MOUSE46554
OG0007783	SACKO_05677	MOUSE15132
OG0007784	SACKO_30310	MOUSE05739, MOUSE05738
OG0007785	SACKO_01127	MOUSE01821
OG0007786	SACKO_17939	MOUSE28028
OG0007788	SACKO_18836	MOUSE46490, MOUSE46489
OG0007789	SACKO_31381	MOUSE46412, MOUSE46411
OG0007790	SACKO_02775	MOUSE38635
OG0007793	SACKO_27057	MOUSE31973, MOUSE31976, MOUSE31974, MOUSE31975
OG0007794	SACKO_21998	MOUSE37966
OG0007795	SACKO_03891	MOUSE33672, MOUSE33670, MOUSE33673, MOUSE33669, MOUSE33671
OG0007796	SACKO_29278	MOUSE30281, MOUSE30280, MOUSE30279
OG0007797	SACKO_03273	MOUSE46399, MOUSE46397, MOUSE46401, MOUSE46400, MOUSE46398
OG0007798	SACKO_17480	MOUSE48319, MOUSE48315, MOUSE48316, MOUSE48317, MOUSE48318
OG0007799	SACKO_13901	MOUSE02877
OG0007799	SACKO_13913	MOUSE02876, MOUSE02875, MOUSE02874
OG0007800	SACKO_30647	MOUSE45061, MOUSE45062, MOUSE45060
OG0007801	SACKO_22027	MOUSE03771
OG0007802	SACKO_33354	MOUSE42192
OG0007803	SACKO_09104	MOUSE03002, MOUSE03005
OG0007804	SACKO_19761	MOUSE47672, MOUSE47673
OG0007805	SACKO_23158	MOUSE51053, MOUSE51054
OG0007806	SACKO_14881, SACKO_04602	MOUSE13505, MOUSE28195
OG0007807	SACKO_13726	MOUSE20979
OG0007808	SACKO_25440	MOUSE52609
OG0007809	SACKO_10593	MOUSE31100, MOUSE31102, MOUSE31101
OG0007810	SACKO_23665	MOUSE52594
OG0007811	SACKO_30681	MOUSE15468
OG0007812	SACKO_15371	MOUSE13322
OG0007813	SACKO_16286	MOUSE24718
OG0007814	SACKO_25945	MOUSE11542, MOUSE11543
OG0007815	SACKO_10372	MOUSE28480, MOUSE28482, MOUSE28481
OG0007816	SACKO_29422	MOUSE35062
OG0007817	SACKO_06068	MOUSE27421
OG0007817	SACKO_06067	MOUSE42642
OG0007818	SACKO_06525	MOUSE38791, MOUSE38792, MOUSE38793
OG0007820	SACKO_07760	MOUSE04393, MOUSE04392
OG0007823	SACKO_21670	MOUSE20989
OG0007824	SACKO_33799, SACKO_33797	MOUSE50190, MOUSE50188, MOUSE50191, MOUSE50186, MOUSE50189, MOUSE50187
OG0007825	SACKO_19207	MOUSE01564
OG0007826	SACKO_02728, SACKO_31246	MOUSE37786, MOUSE37790, MOUSE37789
OG0007827	SACKO_29096	MOUSE18781
OG0007828	SACKO_21013, SACKO_21014	MOUSE19087, MOUSE19091, MOUSE19088, MOUSE19089, MOUSE19090
OG0007829	SACKO_03508	MOUSE49570
OG0007830	SACKO_13921	MOUSE33419
OG0007831	SACKO_28956	MOUSE47902
OG0007832	SACKO_22222	MOUSE07921
OG0007833	SACKO_03298	MOUSE37304
OG0007834	SACKO_24185	MOUSE17193, MOUSE17192, MOUSE17194
OG0007835	SACKO_20863	MOUSE13198
OG0007836	SACKO_33363	MOUSE55028, MOUSE55027
OG0007837	SACKO_25106	MOUSE55360, MOUSE55363, MOUSE55362, MOUSE55361
OG0007838	SACKO_05760	MOUSE37302, MOUSE37303
OG0007840	SACKO_21485	MOUSE31992
OG0007841	SACKO_24882	MOUSE00984, MOUSE00983, MOUSE00982
OG0007842	SACKO_12854	MOUSE03717, MOUSE03716, MOUSE03715, MOUSE03713, MOUSE03714, MOUSE03712, MOUSE03711
OG0007843	SACKO_14457	MOUSE48259, MOUSE03608
OG0007845	SACKO_08242	MOUSE49620
OG0007847	SACKO_16737	MOUSE09763, MOUSE09761, MOUSE09760, MOUSE09762
OG0007848	SACKO_31285	MOUSE16356
OG0007849	SACKO_14909	MOUSE07693, MOUSE07692
OG0007850	SACKO_33205	MOUSE16398, MOUSE16397, MOUSE16399, MOUSE16400, MOUSE16396
OG0007851	SACKO_16153, SACKO_32124	MOUSE23831, MOUSE23830, MOUSE47483, MOUSE47481, MOUSE47482
OG0007854	SACKO_13336	MOUSE18111, MOUSE18110, MOUSE18109
OG0007857	SACKO_16119, SACKO_16095	MOUSE29751, MOUSE29752, MOUSE29750, MOUSE03375, MOUSE03377
OG0007858	SACKO_10318	MOUSE47886
OG0007859	SACKO_28232	MOUSE26347, MOUSE26348, MOUSE26349, MOUSE26350, MOUSE26346
OG0007860	SACKO_24577	MOUSE31201
OG0007862	SACKO_07162	MOUSE03709, MOUSE03708, MOUSE05778
OG0007866	SACKO_28640	MOUSE06412, MOUSE06413
OG0007907	SACKO_07922	MOUSE22244, MOUSE22243, MOUSE22245
OG0007908	SACKO_04919, SACKO_04886	MOUSE32018
OG0007911	SACKO_26226	MOUSE42137
OG0007913	SACKO_15777	MOUSE51666, MOUSE51665
OG0007915	SACKO_22534	MOUSE35626, MOUSE35629, MOUSE35627, MOUSE35628
OG0007916	SACKO_16673	MOUSE21990, MOUSE21989
OG0007918	SACKO_10285	MOUSE17541, MOUSE17542
OG0007920	SACKO_12056	MOUSE20090
OG0007922	SACKO_32448	MOUSE43402, MOUSE43374, MOUSE43404, MOUSE43405, MOUSE43373, MOUSE43403, MOUSE43376, MOUSE43377, MOUSE43375
OG0007924	SACKO_29201	MOUSE35763, MOUSE35762, MOUSE35761
OG0007925	SACKO_24172	MOUSE27869, MOUSE27870
OG0007926	SACKO_22090	MOUSE27541, MOUSE27542, MOUSE27543
OG0007927	SACKO_26457	MOUSE35407, MOUSE35408
OG0007929	SACKO_26800	MOUSE19865
OG0007930	SACKO_25167	MOUSE28936
OG0007932	SACKO_08501	MOUSE09308
OG0007933	SACKO_11881	MOUSE14474, MOUSE14473
OG0007934	SACKO_27739	MOUSE15701
OG0007935	SACKO_23767	MOUSE00590
OG0007936	SACKO_15169	MOUSE00427
OG0007937	SACKO_33970	MOUSE24537
OG0007938	SACKO_28883	MOUSE02315, MOUSE02316, MOUSE02317, MOUSE02314
OG0007939	SACKO_27931	MOUSE25140, MOUSE25137
OG0007940	SACKO_20460	MOUSE27351
OG0007941	SACKO_28903	MOUSE46203, MOUSE46204
OG0007942	SACKO_20830	MOUSE50455
OG0007943	SACKO_19871	MOUSE51293
OG0007944	SACKO_24229	MOUSE54456, MOUSE53645, MOUSE54453
OG0007945	SACKO_29127	MOUSE04562
OG0007946	SACKO_00895	MOUSE31106, MOUSE31105
OG0007947	SACKO_24487	MOUSE06423
OG0007948	SACKO_04422	MOUSE04295, MOUSE04293, MOUSE04294
OG0007951	SACKO_15503	MOUSE28728
OG0007952	SACKO_28506	MOUSE52446
OG0007953	SACKO_33599	MOUSE00696, MOUSE55395, MOUSE55394
OG0007954	SACKO_18934	MOUSE18113
OG0007955	SACKO_05195	MOUSE07201, MOUSE07202
OG0007956	SACKO_11838	MOUSE19526, MOUSE19524, MOUSE19525
OG0007957	SACKO_18987	MOUSE04805
OG0007958	SACKO_29325	MOUSE29272
OG0007959	SACKO_09778	MOUSE33616, MOUSE33614, MOUSE33615
OG0007960	SACKO_16214	MOUSE22271
OG0007960	SACKO_16219	MOUSE22270, MOUSE22266, MOUSE22267, MOUSE22269, MOUSE22268
OG0007962	SACKO_06762	MOUSE19256
OG0007963	SACKO_01069	MOUSE35094
OG0007964	SACKO_33321	MOUSE02840, MOUSE02841
OG0007965	SACKO_09937	MOUSE46016, MOUSE46015, MOUSE46014
OG0007966	SACKO_19681	MOUSE19459
OG0007967	SACKO_30163	MOUSE50310
OG0007968	SACKO_18405	MOUSE00817, MOUSE00816
OG0007969	SACKO_18151	MOUSE04390, MOUSE04389
OG0007970	SACKO_18418	MOUSE04005, MOUSE04004
OG0007971	SACKO_08459	MOUSE41054, MOUSE41053
OG0007972	SACKO_07982	MOUSE12463
OG0007973	SACKO_01192	MOUSE28287, MOUSE28288
OG0007974	SACKO_16314	MOUSE52376, MOUSE52375
OG0007975	SACKO_20952	MOUSE35061
OG0007976	SACKO_01022	MOUSE46061
OG0007977	SACKO_01030	MOUSE46146, MOUSE46145
OG0007978	SACKO_25531	MOUSE38964
OG0007979	SACKO_19788	MOUSE13976
OG0007980	SACKO_33436	MOUSE18152
OG0007981	SACKO_14019	MOUSE08100, MOUSE08102
OG0007982	SACKO_05044	MOUSE08980
OG0007983	SACKO_13273	MOUSE49934, MOUSE49933
OG0007984	SACKO_26131	MOUSE04214, MOUSE04213
OG0007985	SACKO_27140	MOUSE29638, MOUSE29637
OG0007986	SACKO_21304	MOUSE19534
OG0007988	SACKO_33889	MOUSE12273, MOUSE12272, MOUSE12274
OG0007990	SACKO_19022	MOUSE13625
OG0007991	SACKO_32379	MOUSE27470, MOUSE27471
OG0007992	SACKO_31876	MOUSE43732
OG0007993	SACKO_25754	MOUSE24793
OG0007994	SACKO_01285	MOUSE18237
OG0007995	SACKO_19034	MOUSE22157
OG0007996	SACKO_22351	MOUSE41392
OG0007997	SACKO_09376	MOUSE16634
OG0007998	SACKO_27924	MOUSE35513
OG0007999	SACKO_32499	MOUSE05858
OG0008000	SACKO_19762	MOUSE35615
OG0008001	SACKO_01719, SACKO_27673	MOUSE40259
OG0008002	SACKO_11260	MOUSE09190, MOUSE09188, MOUSE09189
OG0008003	SACKO_02140	MOUSE04039, MOUSE04040, MOUSE03055
OG0008004	SACKO_05250	MOUSE11865
OG0008006	SACKO_30331	MOUSE54878, MOUSE54877
OG0008007	SACKO_08634	MOUSE33098
OG0008008	SACKO_05696	MOUSE38553
OG0008009	SACKO_23976	MOUSE30632, MOUSE30631
OG0008011	SACKO_30693	MOUSE52842
OG0008012	SACKO_33385	MOUSE05679, MOUSE05680
OG0008013	SACKO_12890	MOUSE25100
OG0008014	SACKO_28685	MOUSE04965
OG0008016	SACKO_22465	MOUSE44552, MOUSE44554
OG0008017	SACKO_25444	MOUSE53612, MOUSE53611
OG0008018	SACKO_12472	MOUSE21112
OG0008019	SACKO_18958	MOUSE38391, MOUSE38392, MOUSE38393
OG0008020	SACKO_17703	MOUSE16705, MOUSE16706
OG0008021	SACKO_12859	MOUSE26159, MOUSE26158, MOUSE05616
OG0008023	SACKO_09605	MOUSE34579
OG0008025	SACKO_09938	MOUSE38601, MOUSE38602
OG0008026	SACKO_26962	MOUSE01841
OG0008027	SACKO_03520	MOUSE27459
OG0008028	SACKO_11437	MOUSE18970
OG0008029	SACKO_16774	MOUSE38049, MOUSE38051, MOUSE38050, MOUSE38048
OG0008030	SACKO_07101	MOUSE02676
OG0008031	SACKO_23288	MOUSE17164
OG0008036	SACKO_10626	MOUSE38494, MOUSE38495
OG0008037	SACKO_32248	MOUSE51727, MOUSE51728, MOUSE51726
OG0008038	SACKO_02408	MOUSE11252, MOUSE11251
OG0008039	SACKO_29719	MOUSE02803, MOUSE02801, MOUSE02802
OG0008040	SACKO_13868	MOUSE00546, MOUSE00547
OG0008041	SACKO_13353	MOUSE39464
OG0008044	SACKO_15507, SACKO_15501	MOUSE49718
OG0008045	SACKO_15996	MOUSE38959
OG0008046	SACKO_16152	MOUSE13966
OG0008047	SACKO_26475	MOUSE24941
OG0008048	SACKO_25071	MOUSE32098
OG0008049	SACKO_05453	MOUSE38264, MOUSE38265, MOUSE38263
OG0008050	SACKO_11709	MOUSE10211, MOUSE10210
OG0008051	SACKO_31677	MOUSE46156
OG0008052	SACKO_22237	MOUSE27478, MOUSE27479
OG0008053	SACKO_21137	MOUSE06924
OG0008054	SACKO_06880	MOUSE11400
OG0008055	SACKO_23623	MOUSE02341, MOUSE02340
OG0008056	SACKO_13916	MOUSE41869, MOUSE54587
OG0008057	SACKO_28460	MOUSE01159
OG0008058	SACKO_30522	MOUSE43492, MOUSE43491, MOUSE43493
OG0008059	SACKO_29539	MOUSE34246
OG0008060	SACKO_05867, SACKO_05879	MOUSE30978, MOUSE30977
OG0008061	SACKO_02916	MOUSE21557
OG0008062	SACKO_11741	MOUSE27723
OG0008063	SACKO_13242	MOUSE44235, MOUSE44236, MOUSE23518
OG0008064	SACKO_13518	MOUSE50499
OG0008065	SACKO_15448	MOUSE14444
OG0008066	SACKO_22466	MOUSE51552, MOUSE51553
OG0008067	SACKO_13666	MOUSE00282
OG0008068	SACKO_30643	MOUSE48257, MOUSE03609
OG0008069	SACKO_27016	MOUSE01436, MOUSE01435
OG0008071	SACKO_18137	MOUSE33353, MOUSE33351
OG0008072	SACKO_26658	MOUSE34512
OG0008073	SACKO_08199	MOUSE25534, MOUSE25536, MOUSE25535
OG0008074	SACKO_25720	MOUSE04904
OG0008075	SACKO_09513	MOUSE53504
OG0008076	SACKO_18740	MOUSE14585
OG0008077	SACKO_20446	MOUSE38437, MOUSE38438
OG0008078	SACKO_11233	MOUSE14810
OG0008079	SACKO_29403	MOUSE29279
OG0008080	SACKO_32169	MOUSE20489
OG0008081	SACKO_26746	MOUSE53380, MOUSE53379
OG0008083	SACKO_14639	MOUSE07873, MOUSE07872
OG0008084	SACKO_18088	MOUSE27355, MOUSE27354
OG0008085	SACKO_21853	MOUSE24926, MOUSE24925
OG0008086	SACKO_07073	MOUSE46702, MOUSE46701, MOUSE46699, MOUSE46700
OG0008087	SACKO_06410	MOUSE22259
OG0008088	SACKO_17449, SACKO_09155	MOUSE07403, MOUSE07402, MOUSE07404, MOUSE07405
OG0008089	SACKO_25219, SACKO_23693	MOUSE35431, MOUSE35430
OG0008090	SACKO_14935	MOUSE24879
OG0008091	SACKO_03776	MOUSE37931
OG0008092	SACKO_08858	MOUSE27033
OG0008093	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406	MOUSE47969, MOUSE47970
OG0008094	SACKO_26605	MOUSE04003
OG0008098	SACKO_12036	MOUSE03050, MOUSE03051, MOUSE03048, MOUSE03049
OG0008099	SACKO_20966	MOUSE15084, MOUSE15083
OG0008100	SACKO_32212	MOUSE34299
OG0008103	SACKO_24074, SACKO_17692	MOUSE20324
OG0008104	SACKO_21676	MOUSE21169
OG0008105	SACKO_34007	MOUSE18640
OG0008106	SACKO_30348	MOUSE40744
OG0008107	SACKO_05009	MOUSE13346, MOUSE13345, MOUSE13343
OG0008108	SACKO_04879	MOUSE49140
OG0008109	SACKO_00710	MOUSE04381
OG0008110	SACKO_18116	MOUSE19115
OG0008111	SACKO_16998	MOUSE51658
OG0008112	SACKO_22143, SACKO_22177	MOUSE07048, MOUSE07049
OG0008113	SACKO_17767	MOUSE19677, MOUSE19678
OG0008114	SACKO_13453, SACKO_25606	MOUSE04832, MOUSE04836, MOUSE04834, MOUSE04835, MOUSE04837, MOUSE04833, MOUSE04844, MOUSE04831, MOUSE04830, MOUSE04839
OG0008115	SACKO_25742, SACKO_25756, SACKO_25718	MOUSE07116, MOUSE07117
OG0008116	SACKO_27304	MOUSE05109, MOUSE17127, MOUSE17126
OG0008117	SACKO_16713	MOUSE30491
OG0008119	SACKO_07755	MOUSE38287, MOUSE38288, MOUSE38286, MOUSE38285
OG0008120	SACKO_05254	MOUSE33881, MOUSE33880
OG0008123	SACKO_02181	MOUSE20102
OG0008125	SACKO_16087	MOUSE03193
OG0008126	SACKO_00656	MOUSE30359, MOUSE30358
OG0008127	SACKO_31710	MOUSE38827
OG0008136	SACKO_24610	MOUSE28809, MOUSE28808, MOUSE28786
OG0008143	SACKO_14545	MOUSE03471
OG0008151	SACKO_32660	MOUSE11475, MOUSE36893
OG0008156	SACKO_33842	MOUSE27925, MOUSE27926
OG0008199	SACKO_30638	MOUSE48254, MOUSE48255
OG0008201	SACKO_26429	MOUSE40639
OG0008202	SACKO_14808	MOUSE24115, MOUSE24113
OG0008203	SACKO_21692	MOUSE09562
OG0008204	SACKO_18777	MOUSE49397
OG0008205	SACKO_03974	MOUSE25529
OG0008206	SACKO_32907	MOUSE23600, MOUSE23598
OG0008208	SACKO_07952	MOUSE40748
OG0008211	SACKO_17251	MOUSE32435, MOUSE32437, MOUSE32436
OG0008212	SACKO_10401	MOUSE05306
OG0008213	SACKO_30790	MOUSE16108
OG0008215	SACKO_01938	MOUSE29766, MOUSE29768, MOUSE29767
OG0008216	SACKO_03841	MOUSE07747, MOUSE07748
OG0008217	SACKO_06740	MOUSE14169
OG0008218	SACKO_22107	MOUSE03940, MOUSE03941
OG0008219	SACKO_24484	MOUSE21536
OG0008220	SACKO_06870, SACKO_06797	MOUSE21741, MOUSE55013
OG0008221	SACKO_19664, SACKO_19665	MOUSE49185, MOUSE49186, MOUSE49183, MOUSE49184, MOUSE49182, MOUSE49180, MOUSE49181
OG0008223	SACKO_16674, SACKO_13005	MOUSE53844
