Orthogroup	SACKO_ok	CAPO3
OG0007531	SACKO_32475	CAPO301562
OG0007539	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760	CAPO301294
OG0007541	SACKO_04013	CAPO301788
OG0007582	SACKO_07951	CAPO305253
OG0007586	SACKO_00312	CAPO305648
OG0007591	SACKO_03097	CAPO302671
OG0007597	SACKO_27307	CAPO302699
OG0007601	SACKO_28761	CAPO303119
OG0007602	SACKO_07011	CAPO307324
OG0007603	SACKO_10669	CAPO301881
OG0007604	SACKO_25768	CAPO302471
OG0007606	SACKO_04022	CAPO303879
OG0007607	SACKO_00869	CAPO304420
OG0007611	SACKO_09113	CAPO300602
OG0007613	SACKO_06224	CAPO304725
OG0007614	SACKO_24609	CAPO307463
OG0007615	SACKO_01232	CAPO302208
OG0007616	SACKO_21264	CAPO305524
OG0007617	SACKO_21291	CAPO306965
OG0007619	SACKO_22280	CAPO307079
OG0007621	SACKO_14513	CAPO302700
OG0007622	SACKO_30364	CAPO304123
OG0007624	SACKO_14810	CAPO306507
OG0007629	SACKO_09383	CAPO306379
OG0007633	SACKO_23538	CAPO303133
OG0007634	SACKO_20090	CAPO301291
OG0007640	SACKO_12075	CAPO305938
OG0007646	SACKO_25081	CAPO303345
OG0007648	SACKO_14781	CAPO303467
OG0007649	SACKO_03387	CAPO300338
OG0007653	SACKO_09123	CAPO304087
OG0007656	SACKO_33780	CAPO306133
OG0007657	SACKO_17563, SACKO_22870	CAPO302526
OG0007660	SACKO_27436	CAPO308074
OG0007663	SACKO_10239	CAPO303269
OG0007666	SACKO_13425	CAPO302483
OG0007673	SACKO_05611	CAPO306691
OG0007674	SACKO_04017	CAPO307516
OG0007676	SACKO_09344	CAPO301687
OG0007677	SACKO_22757	CAPO302393
OG0007680	SACKO_19963	CAPO301892
OG0007685	SACKO_02336	CAPO307242
OG0007686	SACKO_21044	CAPO307006
OG0007687	SACKO_22730	CAPO301616
OG0007690	SACKO_21477	CAPO306330
OG0007691	SACKO_17993	CAPO306763
OG0007692	SACKO_21757	CAPO304764
OG0007694	SACKO_16387	CAPO300777
OG0007698	SACKO_16983	CAPO302218
OG0007699	SACKO_26965, SACKO_26971	CAPO308210
OG0007704	SACKO_21329	CAPO307102
OG0007708	SACKO_32858	CAPO302223
OG0007709	SACKO_19206	CAPO305895
OG0007712	SACKO_17853	CAPO301491
OG0007713	SACKO_13553	CAPO305624
OG0007714	SACKO_09495	CAPO301857
OG0007721	SACKO_00359	CAPO303794
OG0007722	SACKO_21315	CAPO300661
OG0007727	SACKO_08785	CAPO301122
OG0007728	SACKO_25994	CAPO300608
OG0007729	SACKO_12242	CAPO302375
OG0007732	SACKO_25242	CAPO302232
OG0007739	SACKO_24318	CAPO306247
OG0007741	SACKO_31482, SACKO_01759	CAPO305702
OG0007744	SACKO_07961	CAPO302276
OG0007749	SACKO_23696	CAPO303871
OG0007751	SACKO_24128	CAPO306625
OG0007752	SACKO_31962	CAPO303736
OG0007754	SACKO_29412	CAPO307268
OG0007757	SACKO_25858	CAPO305840
OG0007758	SACKO_31444	CAPO302132
OG0007759	SACKO_14466	CAPO304951
OG0007760	SACKO_25119	CAPO305618, CAPO303194
OG0007765	SACKO_13515, SACKO_13505	CAPO302630
OG0007766	SACKO_22720	CAPO305894
OG0007767	SACKO_20294	CAPO304549
OG0007768	SACKO_09255, SACKO_20283	CAPO305420
OG0007769	SACKO_19751	CAPO301827
OG0007770	SACKO_10199	CAPO306211
OG0007771	SACKO_14098	CAPO302978
OG0007772	SACKO_25819	CAPO304662
OG0007773	SACKO_06918	CAPO302396
OG0007776	SACKO_29280	CAPO303389
OG0007781	SACKO_29554	CAPO301676
OG0007782	SACKO_31505	CAPO301686
OG0007783	SACKO_05677	CAPO302092
OG0007784	SACKO_30310	CAPO307704
OG0007786	SACKO_17939	CAPO302428
OG0007787	SACKO_09803	CAPO307455
OG0007789	SACKO_31381	CAPO305782
OG0007793	SACKO_27057	CAPO308075
OG0007794	SACKO_21998	CAPO300123
OG0007801	SACKO_22027	CAPO304268
OG0007802	SACKO_33354, SACKO_33382	CAPO304335, CAPO304333
OG0007803	SACKO_09104	CAPO301792
OG0007804	SACKO_19761	CAPO302116
OG0007807	SACKO_13726	CAPO300823
OG0007810	SACKO_23665	CAPO306480
OG0007811	SACKO_30681	CAPO303448
OG0007813	SACKO_16286	CAPO300842
OG0007816	SACKO_29422	CAPO300570
OG0007820	SACKO_07760	CAPO308148
OG0007823	SACKO_21670	CAPO300300
OG0007825	SACKO_19207	CAPO304573
OG0007827	SACKO_29096	CAPO305582
OG0007829	SACKO_03508	CAPO305400
OG0007830	SACKO_13921	CAPO300733
OG0007831	SACKO_28956	CAPO306309
OG0007832	SACKO_22222	CAPO301843
OG0007833	SACKO_03298	CAPO303972
OG0007835	SACKO_20863	CAPO300924
OG0007836	SACKO_33363	CAPO305319
OG0007838	SACKO_05760	CAPO305759
OG0007840	SACKO_21485	CAPO301709
OG0007849	SACKO_14909	CAPO306245
OG0007850	SACKO_33205	CAPO308200
OG0007854	SACKO_13336	CAPO300573
OG0007858	SACKO_10318	CAPO306180
OG0007859	SACKO_28232	CAPO304922
OG0007866	SACKO_28640	CAPO307919
OG0007879	SACKO_21787, SACKO_11157, SACKO_25930, SACKO_10745, SACKO_09521	CAPO305995
OG0007908	SACKO_04919, SACKO_04886	CAPO305292
OG0007912	SACKO_03286, SACKO_14468	CAPO300094
OG0007913	SACKO_15777	CAPO303796
OG0007917	SACKO_21201	CAPO301739
OG0007918	SACKO_10285	CAPO306768
OG0007926	SACKO_22090	CAPO306159
OG0007929	SACKO_26800	CAPO305925
OG0007934	SACKO_27739	CAPO306627, CAPO304422
OG0007936	SACKO_15169	CAPO302586
OG0007941	SACKO_28903	CAPO303397
OG0007943	SACKO_19871	CAPO303432
OG0007947	SACKO_24487	CAPO304390
OG0007948	SACKO_04422	CAPO300847
OG0007950	SACKO_06856, SACKO_18336, SACKO_06857	CAPO302604, CAPO302599, CAPO300705
OG0007952	SACKO_28506	CAPO304443
OG0007957	SACKO_18987	CAPO307185
OG0007958	SACKO_29325	CAPO307613
OG0007961	SACKO_22313, SACKO_22290	CAPO300412
OG0007962	SACKO_06762	CAPO304291
OG0007966	SACKO_19681	CAPO300853
OG0007967	SACKO_30163	CAPO303649
OG0007968	SACKO_18405	CAPO302503
OG0007971	SACKO_08459	CAPO306113
OG0007973	SACKO_01192	CAPO303148
OG0007974	SACKO_16314	CAPO308066
OG0007975	SACKO_20952	CAPO300899
OG0007978	SACKO_25531	CAPO300419
OG0007979	SACKO_19788	CAPO301049
OG0007982	SACKO_05044	CAPO306558
OG0007983	SACKO_13273	CAPO304535, CAPO302820
OG0007984	SACKO_26131	CAPO304783
OG0007986	SACKO_21304	CAPO301210
OG0007988	SACKO_33889	CAPO307013
OG0007990	SACKO_19022	CAPO302135
OG0007991	SACKO_32379	CAPO303503
OG0007994	SACKO_01285	CAPO307783
OG0007996	SACKO_22351	CAPO301705
OG0007997	SACKO_09376	CAPO302071
OG0007999	SACKO_32499	CAPO305183
OG0008000	SACKO_19762	CAPO303381
OG0008002	SACKO_11260	CAPO306531
OG0008006	SACKO_30331	CAPO303383
OG0008008	SACKO_05696	CAPO306044
OG0008011	SACKO_30693	CAPO308001
OG0008012	SACKO_33385	CAPO301194
OG0008013	SACKO_12890	CAPO300786
OG0008016	SACKO_22465	CAPO307694
OG0008017	SACKO_25444	CAPO306337
OG0008018	SACKO_12472	CAPO303249
OG0008020	SACKO_17703	CAPO300340
OG0008025	SACKO_09938	CAPO300183
OG0008027	SACKO_03520	CAPO300126
OG0008028	SACKO_11437	CAPO308036
OG0008030	SACKO_07101	CAPO303940
OG0008031	SACKO_23288	CAPO301663
OG0008038	SACKO_02408	CAPO303434
OG0008041	SACKO_13353	CAPO304528
OG0008045	SACKO_15996	CAPO304124
OG0008046	SACKO_16152	CAPO303942
OG0008049	SACKO_05453	CAPO303430
OG0008050	SACKO_11709	CAPO301839
OG0008051	SACKO_31677	CAPO306666
OG0008053	SACKO_21137	CAPO307475
OG0008055	SACKO_23623	CAPO304973
OG0008056	SACKO_13916	CAPO305715
OG0008060	SACKO_05867, SACKO_05879	CAPO301527
OG0008062	SACKO_11741	CAPO307985
OG0008069	SACKO_27016	CAPO302773
OG0008071	SACKO_18137	CAPO303085
OG0008072	SACKO_26658	CAPO304116
OG0008075	SACKO_09513	CAPO304938
OG0008077	SACKO_20446	CAPO303807
OG0008079	SACKO_29403	CAPO305873
OG0008082	SACKO_08140	CAPO303589
OG0008083	SACKO_14639	CAPO305526
OG0008085	SACKO_21853	CAPO306772, CAPO306778
OG0008088	SACKO_17449, SACKO_09155	CAPO303270
OG0008091	SACKO_03776	CAPO301577
OG0008094	SACKO_26605	CAPO302837
OG0008098	SACKO_12036	CAPO301911
OG0008100	SACKO_32212	CAPO303437
OG0008103	SACKO_24074, SACKO_17692	CAPO302032
OG0008104	SACKO_21676	CAPO303964
OG0008105	SACKO_34007	CAPO301825
OG0008106	SACKO_30348	CAPO300930
OG0008109	SACKO_00710	CAPO302029
OG0008110	SACKO_18116	CAPO307398
OG0008111	SACKO_16998	CAPO300295
OG0008113	SACKO_17767	CAPO306004
OG0008117	SACKO_16713	CAPO307273
OG0008120	SACKO_05254	CAPO306854
OG0008122	SACKO_27201	CAPO306853
OG0008125	SACKO_16087	CAPO301486
OG0008126	SACKO_00656	CAPO301598
OG0008136	SACKO_24610	CAPO306527
OG0008143	SACKO_14545	CAPO303100
OG0008196	SACKO_09687	CAPO305556
OG0008201	SACKO_26429	CAPO303869
OG0008202	SACKO_14808	CAPO303070
OG0008203	SACKO_21692	CAPO300798
OG0008204	SACKO_19948, SACKO_18777	CAPO303341
OG0008206	SACKO_32907	CAPO300194
OG0008208	SACKO_07952	CAPO301623
OG0008219	SACKO_24484	CAPO303960
OG0008230	SACKO_26842	CAPO302415
OG0008234	SACKO_28776	CAPO303355
OG0008238	SACKO_29019	CAPO301578
OG0008239	SACKO_29669	CAPO300821
OG0008244	SACKO_23501	CAPO305920
OG0008247	SACKO_25554	CAPO301105
OG0008249	SACKO_23195	CAPO305940
OG0008251	SACKO_22882	CAPO306974
OG0008252	SACKO_11641	CAPO301636
OG0008254	SACKO_22413	CAPO307977
OG0008256	SACKO_12462	CAPO302660
OG0008260	SACKO_02102, SACKO_28251	CAPO300752
OG0008263	SACKO_11998	CAPO305878
OG0008266	SACKO_11268	CAPO300538
OG0008267	SACKO_16208	CAPO305434
OG0008268	SACKO_08079	CAPO307500
OG0008269	SACKO_08080	CAPO301506
OG0008270	SACKO_16397	CAPO300872
OG0008271	SACKO_19679	CAPO300716
OG0008272	SACKO_03563	CAPO308267
OG0008273	SACKO_02139	CAPO300883
OG0008281	SACKO_09080	CAPO304839
OG0008283	SACKO_20114	CAPO300148
OG0008295	SACKO_04016	CAPO301876
OG0008297	SACKO_29550	CAPO301044
OG0008299	SACKO_03025	CAPO302513
OG0008304	SACKO_22118	CAPO304565
OG0008305	SACKO_33157	CAPO307576
OG0008307	SACKO_04416	CAPO301267
OG0008308	SACKO_18532	CAPO301770
OG0008309	SACKO_15838	CAPO301941
OG0008313	SACKO_28750	CAPO305984
OG0008318	SACKO_29977	CAPO308255
OG0008323	SACKO_04576	CAPO307881
OG0008325	SACKO_15873	CAPO305284
OG0008327	SACKO_15296	CAPO305580
OG0008332	SACKO_20532	CAPO307922
OG0008335	SACKO_32723	CAPO303407
OG0008336	SACKO_23716	CAPO301347
OG0008337	SACKO_00845	CAPO300735
OG0008339	SACKO_11311	CAPO307257
OG0008341	SACKO_17044	CAPO301643
OG0008343	SACKO_31714	CAPO302270
OG0008345	SACKO_00206	CAPO301947
OG0008346	SACKO_07850	CAPO307261
OG0008348	SACKO_27591	CAPO303902
OG0008349	SACKO_19789	CAPO301052
OG0008350	SACKO_18100	CAPO306988
OG0008351	SACKO_02050	CAPO307792
OG0008354	SACKO_05543, SACKO_22015	CAPO304881
OG0008358	SACKO_17400	CAPO306438
OG0008367	SACKO_05986, SACKO_05998	CAPO303697
OG0008369	SACKO_05405, SACKO_13146	CAPO301896
OG0008381	SACKO_07159	CAPO307305
OG0008386	SACKO_27472	CAPO306554
OG0008391	SACKO_17634	CAPO306819
OG0008400	SACKO_29258	CAPO300651
OG0008401	SACKO_32056	CAPO304023
OG0008403	SACKO_10358	CAPO300621
OG0008404	SACKO_19494	CAPO307542
OG0008406	SACKO_09774	CAPO304896
OG0008416	SACKO_07981	CAPO300816
OG0008419	SACKO_09089	CAPO302047
OG0008422	SACKO_05233	CAPO301678
OG0008424	SACKO_12089	CAPO300325
OG0008427	SACKO_03641	CAPO300837
OG0008432	SACKO_28234, SACKO_00092	CAPO301824
OG0008437	SACKO_06418	CAPO305258
OG0008444	SACKO_29560	CAPO305551
OG0008448	SACKO_05222	CAPO302399
OG0008482	SACKO_25705, SACKO_11200, SACKO_11201, SACKO_25698, SACKO_25692, SACKO_27362, SACKO_27371, SACKO_25693, SACKO_25703, SACKO_25710	CAPO304826
OG0008515	SACKO_00968	CAPO307779
OG0008516	SACKO_01041	CAPO306989
OG0008519	SACKO_16908	CAPO303354, CAPO304309
OG0008524	SACKO_18249	CAPO305854
OG0008529	SACKO_14807	CAPO300648
OG0008532	SACKO_06309	CAPO305346
OG0008533	SACKO_33065	CAPO306433
OG0008538	SACKO_01909	CAPO308019
OG0008540	SACKO_15517	CAPO306008
OG0008542	SACKO_11862	CAPO303728
OG0008546	SACKO_00283	CAPO306328
OG0008549	SACKO_08870, SACKO_33272	CAPO301241
OG0008552	SACKO_16424, SACKO_17324	CAPO306825
OG0008558	SACKO_10704	CAPO304939
OG0008568	SACKO_07925	CAPO303451
OG0008570	SACKO_04501	CAPO306028
OG0008571	SACKO_29016, SACKO_29012	CAPO306528
OG0008572	SACKO_20783	CAPO302769
OG0008589	SACKO_32031, SACKO_32065	CAPO300561
OG0008596	SACKO_12881	CAPO303431
OG0008601	SACKO_14552	CAPO308135
OG0008605	SACKO_24073	CAPO307450
OG0008616	SACKO_21303, SACKO_21299	CAPO300306
OG0008620	SACKO_29275	CAPO301626
OG0008626	SACKO_16384	CAPO305741
OG0008627	SACKO_29662	CAPO304143
OG0008638	SACKO_21588	CAPO302585
OG0008639	SACKO_01769	CAPO304406
OG0008643	SACKO_20513, SACKO_20505	CAPO305110
OG0008645	SACKO_04910	CAPO307683
OG0008654	SACKO_22072	CAPO302567
OG0008655	SACKO_21958	CAPO303594
OG0008656	SACKO_17690	CAPO305542
OG0008658	SACKO_00090	CAPO302962
OG0008659	SACKO_05281	CAPO304842
OG0008661	SACKO_30201	CAPO305739
OG0008662	SACKO_04904	CAPO304364
OG0008663	SACKO_33994, SACKO_33998	CAPO305299
OG0008669	SACKO_04190	CAPO302940
OG0008672	SACKO_12296	CAPO301934
OG0008673	SACKO_02317	CAPO307917
OG0008675	SACKO_03146	CAPO300293
OG0008676	SACKO_16294	CAPO303608
OG0008684	SACKO_04824	CAPO306544
OG0008685	SACKO_25773	CAPO305455
OG0008689	SACKO_19810	CAPO306380
OG0008696	SACKO_30577	CAPO301935
OG0008762	SACKO_02435	CAPO303477, CAPO307966
OG0008775	SACKO_22658	CAPO303006
OG0008778	SACKO_12202	CAPO306085
OG0008792	SACKO_15515	CAPO303971
OG0008794	SACKO_30610	CAPO303046
OG0008799	SACKO_22782	CAPO304437
OG0008804	SACKO_05230	CAPO302280
OG0008816	SACKO_15820	CAPO305371
OG0008817	SACKO_18550	CAPO302532
OG0008823	SACKO_19084	CAPO306173
OG0008824	SACKO_09284	CAPO307205
OG0008829	SACKO_19900	CAPO303197
OG0008836	SACKO_18823	CAPO302250
OG0008837	SACKO_04349	CAPO307939
OG0008840	SACKO_15658	CAPO300288
OG0008844	SACKO_25781	CAPO302017
OG0008855	SACKO_02603	CAPO305952
OG0008872	SACKO_08646	CAPO300021
OG0008873	SACKO_08548	CAPO304889
OG0008877	SACKO_19989	CAPO307090
OG0008879	SACKO_20201	CAPO302991
OG0008882	SACKO_24854	CAPO300698, CAPO305470
OG0008883	SACKO_05755	CAPO307045
OG0008891	SACKO_30271	CAPO308327, CAPO306577
OG0008903	SACKO_26101	CAPO303747
OG0008910	SACKO_04009	CAPO301796
OG0008913	SACKO_21481, SACKO_20693	CAPO300541
OG0008917	SACKO_07586	CAPO306124
OG0008923	SACKO_02295	CAPO301602
OG0008937	SACKO_20759	CAPO306450
OG0008946	SACKO_11586	CAPO302886
OG0008953	SACKO_32913	CAPO302096
OG0008955	SACKO_11388	CAPO308117
OG0008959	SACKO_29424	CAPO308005
OG0008962	SACKO_12361	CAPO301542
OG0008969	SACKO_26759	CAPO306557
OG0008977	SACKO_06523	CAPO303125
OG0008990	SACKO_19986	CAPO301077
OG0009012	SACKO_27754	CAPO301549
OG0009052	SACKO_18314	CAPO308131
OG0009066	SACKO_08554	CAPO303946
OG0009069	SACKO_22563	CAPO307868
OG0009070	SACKO_14228	CAPO304616
OG0009075	SACKO_08724	CAPO302751
OG0009078	SACKO_08953	CAPO306454
OG0009082	SACKO_18411	CAPO307883
OG0009090	SACKO_30817	CAPO302052
OG0009091	SACKO_28669	CAPO302198
OG0009096	SACKO_31121	CAPO307816
OG0009098	SACKO_05295, SACKO_05290, SACKO_05296, SACKO_23169, SACKO_31318	CAPO302843
OG0009102	SACKO_19234	CAPO300296
OG0009104	SACKO_22039, SACKO_19633	CAPO307672
OG0009105	SACKO_20436	CAPO307554
OG0009118	SACKO_14882	CAPO306907
OG0009128	SACKO_08742	CAPO308246
OG0009131	SACKO_30816	CAPO302501
OG0009135	SACKO_20285	CAPO302523
OG0009147	SACKO_18096	CAPO303040
OG0009151	SACKO_01320	CAPO301713
OG0009152	SACKO_14212	CAPO303724
OG0009153	SACKO_03774	CAPO300987
OG0009164	SACKO_27024	CAPO305979
OG0009165	SACKO_30574	CAPO303917
OG0009166	SACKO_23331	CAPO306637
OG0009169	SACKO_30255	CAPO307723
OG0009172	SACKO_22965	CAPO303130
OG0009174	SACKO_16646	CAPO306369
OG0009175	SACKO_24256	CAPO305249
OG0009176	SACKO_24735	CAPO302260
OG0009180	SACKO_04379	CAPO308017
OG0009181	SACKO_21322	CAPO303752
OG0009188	SACKO_19697, SACKO_24756	CAPO303052
OG0009193	SACKO_18294	CAPO304674
OG0009195	SACKO_29540	CAPO302713
OG0009196	SACKO_10474	CAPO302676
OG0009199	SACKO_04595	CAPO305271
OG0009203	SACKO_26425	CAPO306679
OG0009225	SACKO_18531	CAPO300867
OG0009230	SACKO_13672	CAPO304005
OG0009232	SACKO_11218	CAPO306362, CAPO300613
OG0009293	SACKO_20951	CAPO302359
OG0009297	SACKO_10995	CAPO302267
OG0009305	SACKO_26689	CAPO304439
OG0009307	SACKO_28641	CAPO305768
OG0009310	SACKO_14268	CAPO303191
OG0009311	SACKO_15543, SACKO_15571	CAPO300670
OG0009314	SACKO_27933	CAPO303717
OG0009334	SACKO_30531	CAPO306334
OG0009336	SACKO_23168	CAPO301042
OG0009339	SACKO_08588	CAPO303020
OG0009343	SACKO_30811	CAPO302053
OG0009344	SACKO_28690	CAPO305907
OG0009354	SACKO_19950	CAPO303841
OG0009358	SACKO_12867	CAPO307748
OG0009360	SACKO_31490, SACKO_31475, SACKO_31489	CAPO305111
OG0009361	SACKO_22374	CAPO301081
OG0009363	SACKO_05773	CAPO302266
OG0009370	SACKO_29635	CAPO305276
OG0009371	SACKO_27971	CAPO302126
OG0009374	SACKO_25139	CAPO307954
OG0009382	SACKO_00235	CAPO307453
OG0009385	SACKO_21275	CAPO308166
OG0009386	SACKO_07139	CAPO308276
OG0009389	SACKO_14693	CAPO302985
OG0009394	SACKO_14569	CAPO306321
OG0009400	SACKO_28914	CAPO300534
OG0009415	SACKO_23263	CAPO304010
OG0009419	SACKO_27854	CAPO301909
OG0009440	SACKO_11969	CAPO303442, CAPO307150, CAPO308108
OG0009451	SACKO_25610	CAPO304190
OG0009452	SACKO_27896	CAPO304474
OG0009472	SACKO_20621, SACKO_13646	CAPO304554
OG0009474	SACKO_03262	CAPO307974
OG0009483	SACKO_30395	CAPO301155
OG0009492	SACKO_22353, SACKO_22354	CAPO308278, CAPO305357
OG0009543	SACKO_04418, SACKO_04373	CAPO302200
OG0009555	SACKO_13517	CAPO302201
OG0009584	SACKO_30196	CAPO300268
OG0009587	SACKO_28198	CAPO302994
OG0009599	SACKO_14788	CAPO300676
OG0009604	SACKO_11284	CAPO307674
OG0009610	SACKO_03021	CAPO306556
OG0009617	SACKO_02296	CAPO304819
OG0009620	SACKO_03840	CAPO303211
OG0009629	SACKO_03564	CAPO304001
OG0009630	SACKO_20668	CAPO307063
OG0009634	SACKO_30777	CAPO300161
OG0009639	SACKO_04437	CAPO302947
OG0009651	SACKO_12016	CAPO301716
OG0009654	SACKO_33358	CAPO304675
OG0009663	SACKO_24584	CAPO301430
OG0009676	SACKO_17418	CAPO302100
OG0009677	SACKO_29062, SACKO_29069	CAPO301926, CAPO305625
OG0009683	SACKO_03998	CAPO307930
OG0009695	SACKO_01167	CAPO305380
OG0009700	SACKO_32801	CAPO301696
OG0009703	SACKO_19141	CAPO304925
OG0009707	SACKO_00490	CAPO300362
OG0009865	SACKO_14280	CAPO301086
OG0009870	SACKO_04890	CAPO307177
OG0009886	SACKO_12499	CAPO306684
OG0009887	SACKO_25184	CAPO304717
OG0009890	SACKO_17007	CAPO304901
OG0009899	SACKO_12353	CAPO305540
OG0009903	SACKO_01702, SACKO_10189, SACKO_20214	CAPO304229
OG0009906	SACKO_15152	CAPO304048
OG0009911	SACKO_31071	CAPO305191
OG0009914	SACKO_27036	CAPO305280
OG0009916	SACKO_31085	CAPO303534
OG0009920	SACKO_03617	CAPO301007
OG0009921	SACKO_05207	CAPO301535
OG0009922	SACKO_28016	CAPO306699
OG0009926	SACKO_19794	CAPO304251
OG0009949	SACKO_19026	CAPO306063
OG0009959	SACKO_30438	CAPO300346
OG0009976	SACKO_25985	CAPO304620
OG0009994	SACKO_05573	CAPO302402
OG0010022	SACKO_14488	CAPO301184
OG0010033	SACKO_23567	CAPO304431
OG0010047	SACKO_33922	CAPO303938
OG0010048	SACKO_28372	CAPO302482
OG0010125	SACKO_08902	CAPO307044
OG0010126	SACKO_02921	CAPO301111
OG0010137	SACKO_33987, SACKO_32489	CAPO306569
OG0010139	SACKO_24883	CAPO300252
OG0010150	SACKO_08786	CAPO303024
OG0010155	SACKO_00087	CAPO304770
OG0010172	SACKO_24273	CAPO305674
OG0010189	SACKO_26586	CAPO301469
OG0010196	SACKO_01587	CAPO301661, CAPO305383
OG0010213	SACKO_29035	CAPO301027
OG0010218	SACKO_25562	CAPO302550
OG0010229	SACKO_19083	CAPO300233, CAPO300527
OG0010240	SACKO_05055	CAPO303412
OG0010244	SACKO_17677	CAPO301765
OG0010252	SACKO_25487	CAPO304663
OG0010254	SACKO_16999	CAPO307982
OG0010256	SACKO_15702, SACKO_15699	CAPO302740
OG0010276	SACKO_11566	CAPO303860
OG0010323	SACKO_14514, SACKO_14389	CAPO305906
OG0010346	SACKO_20429	CAPO300263
OG0010352	SACKO_27056	CAPO305923
OG0010353	SACKO_21698	CAPO307555, CAPO301203
OG0010353	SACKO_16192	CAPO300261
OG0010372	SACKO_03750	CAPO307603
OG0010487	SACKO_15075	CAPO304418
OG0010492	SACKO_12255	CAPO302373
OG0010499	SACKO_25743	CAPO301617
OG0010503	SACKO_33557	CAPO300209
OG0010525	SACKO_00461	CAPO303308
OG0010528	SACKO_04694	CAPO305757
OG0010531	SACKO_11829	CAPO306773, CAPO306779
OG0010545	SACKO_14963	CAPO305227
OG0010563	SACKO_18078	CAPO300739
OG0010568	SACKO_15161	CAPO301174
OG0010574	SACKO_08942	CAPO308072
OG0010575	SACKO_17024	CAPO304323
OG0010583	SACKO_33289	CAPO304585
OG0010600	SACKO_32074	CAPO305919
OG0010601	SACKO_07074	CAPO308252
OG0010605	SACKO_15115	CAPO307655
OG0010612	SACKO_11580	CAPO307121
OG0010643	SACKO_00975	CAPO307317
OG0010713	SACKO_11154, SACKO_18658	CAPO304252
OG0010841	SACKO_07801	CAPO305667
OG0010875	SACKO_16029	CAPO307033
OG0010876	SACKO_03304	CAPO307416
OG0010880	SACKO_04359	CAPO303091
OG0010885	SACKO_12824	CAPO303506
OG0010890	SACKO_24324	CAPO305999
OG0010893	SACKO_16015	CAPO300796
OG0010914	SACKO_25894	CAPO300508
OG0010927	SACKO_08738	CAPO307216
OG0010930	SACKO_10302	CAPO302013
OG0010934	SACKO_05217, SACKO_03529	CAPO300554
OG0010958	SACKO_18582, SACKO_26986	CAPO300004
OG0010974	SACKO_14504	CAPO301138
OG0011094	SACKO_14684, SACKO_14671, SACKO_22875	CAPO303986
OG0011111	SACKO_12576	CAPO300518
OG0011205	SACKO_06234	CAPO300343
OG0011208	SACKO_03646	CAPO307220
OG0011234	SACKO_27364	CAPO300622
OG0011256	SACKO_22263	CAPO307482
OG0011289	SACKO_10219	CAPO301065
OG0011313	SACKO_14426	CAPO300455
OG0011346	SACKO_09137	CAPO301815
OG0011429	SACKO_24310	CAPO302665
OG0011624	SACKO_24286	CAPO302976
OG0011628	SACKO_33510	CAPO300891
OG0011658	SACKO_14913	CAPO301380
OG0011673	SACKO_34204, SACKO_34208	CAPO303114
OG0011709	SACKO_17719, SACKO_24341	CAPO303019
OG0011710	SACKO_08604, SACKO_11288	CAPO306516
OG0011728	SACKO_21674	CAPO305728
OG0011794	SACKO_02638	CAPO306504
OG0011799	SACKO_05256	CAPO303536
OG0011869	SACKO_25486	CAPO306174
OG0011898	SACKO_09838	CAPO301059
OG0011977	SACKO_27012	CAPO302350
OG0012157	SACKO_25367	CAPO305000
OG0012200	SACKO_02662	CAPO306278
OG0012208	SACKO_07559	CAPO307701
OG0012221	SACKO_19561	CAPO303770
OG0012285	SACKO_21289	CAPO306739
OG0012801	SACKO_26869	CAPO305045, CAPO304228
OG0012842	SACKO_22132	CAPO305650
OG0013258	SACKO_32952	CAPO304877
OG0013601	SACKO_15720	CAPO304363
OG0013673	SACKO_21228	CAPO303571
OG0013674	SACKO_28721	CAPO304274
OG0013708	SACKO_19488, SACKO_19484	CAPO301135
OG0014121	SACKO_22163	CAPO300732
OG0014131	SACKO_07726	CAPO307053
OG0014196	SACKO_21831	CAPO301456
OG0014196	SACKO_21835, SACKO_21826, SACKO_21829	CAPO306592
OG0014511	SACKO_17849	CAPO302844
OG0014625	SACKO_27214	CAPO305842
OG0015230	SACKO_02559, SACKO_02556	CAPO306016
OG0015683	SACKO_22938	CAPO305538
OG0015785	SACKO_27127	CAPO304785
OG0015807	SACKO_05667	CAPO302504
OG0015850	SACKO_34039	CAPO303038
OG0016405	SACKO_23156	CAPO306018
OG0016412	SACKO_29536, SACKO_29538	CAPO301596
OG0016424	SACKO_02324	CAPO302234
OG0016438	SACKO_12995	CAPO307127, CAPO303166
OG0016566	SACKO_09343	CAPO302615
OG0017215	SACKO_05078	CAPO300454
OG0017330	SACKO_18842	CAPO307182
OG0018182	SACKO_24733	CAPO300578
OG0018201	SACKO_26679	CAPO304866
OG0018227	SACKO_01401	CAPO303512
OG0018355	SACKO_12990, SACKO_21383, SACKO_12184, SACKO_12209	CAPO300084
OG0018363	SACKO_21532	CAPO301998, CAPO301553, CAPO301349, CAPO302158
OG0018375	SACKO_12501, SACKO_12507	CAPO304517, CAPO304184
