Orthogroup	SACKO_ok	XENTR
OG0006658	SACKO_26976	XENTR09594
OG0006660	SACKO_30823	XENTR07050
OG0006661	SACKO_10562	XENTR11919
OG0006662	SACKO_17036	XENTR02635
OG0006663	SACKO_10196	XENTR03207
OG0006664	SACKO_17513	XENTR06837
OG0006666	SACKO_30813	XENTR04836
OG0006667	SACKO_22738, SACKO_25306	XENTR11957
OG0006668	SACKO_24222	XENTR10580
OG0006669	SACKO_27060	XENTR13698
OG0006670	SACKO_27428	XENTR03934
OG0006672	SACKO_20458	XENTR10612
OG0006673	SACKO_18714	XENTR06476
OG0006675	SACKO_01088	XENTR11950
OG0006677	SACKO_22059	XENTR13655, XENTR13654
OG0006678	SACKO_28613	XENTR13719
OG0006680	SACKO_12693	XENTR02487
OG0006681	SACKO_28467	XENTR03638
OG0006683	SACKO_09544	XENTR10018
OG0006684	SACKO_22004, SACKO_16089	XENTR16293
OG0006685	SACKO_31455, SACKO_30741	XENTR18985, XENTR04488
OG0006686	SACKO_11003	XENTR06782
OG0006687	SACKO_03685	XENTR12769
OG0006688	SACKO_16160	XENTR13607
OG0006689	SACKO_12060	XENTR01441
OG0006690	SACKO_25519	XENTR13317
OG0006692	SACKO_09418, SACKO_25158	XENTR13963
OG0006693	SACKO_24875	XENTR12746
OG0006694	SACKO_31335	XENTR04108
OG0006695	SACKO_20651	XENTR13948
OG0006696	SACKO_06244	XENTR00610
OG0006697	SACKO_24138	XENTR10497
OG0006698	SACKO_23873, SACKO_16414	XENTR05149
OG0006699	SACKO_19092	XENTR06331, XENTR06330
OG0006700	SACKO_17845	XENTR03198
OG0006703	SACKO_34078	XENTR04634
OG0006704	SACKO_15216, SACKO_01683	XENTR13888, XENTR13889
OG0006705	SACKO_22310	XENTR00293
OG0006706	SACKO_20095	XENTR07780
OG0006707	SACKO_28521	XENTR16134
OG0006708	SACKO_16483	XENTR18874
OG0006709	SACKO_22652	XENTR05409
OG0006710	SACKO_29286	XENTR18018
OG0006711	SACKO_24778	XENTR08893
OG0006712	SACKO_04882	XENTR03007
OG0006713	SACKO_04677	XENTR08986, XENTR14768
OG0006714	SACKO_25679	XENTR08721
OG0006715	SACKO_32024	XENTR17785, XENTR13166
OG0006717	SACKO_31616	XENTR17648
OG0006718	SACKO_33608	XENTR09540
OG0006719	SACKO_19074, SACKO_20323, SACKO_34027, SACKO_16662	XENTR09126
OG0006720	SACKO_11232	XENTR09067
OG0006721	SACKO_12273	XENTR08095
OG0006723	SACKO_11222	XENTR16854
OG0006724	SACKO_11219	XENTR10084
OG0006725	SACKO_01532	XENTR07038
OG0006726	SACKO_23805	XENTR09612
OG0006727	SACKO_33821	XENTR05898
OG0006729	SACKO_27454	XENTR02778
OG0006730	SACKO_10591	XENTR07699
OG0006731	SACKO_23635	XENTR14502
OG0006732	SACKO_10379	XENTR17486
OG0006733	SACKO_31600	XENTR12805
OG0006734	SACKO_31618	XENTR17831
OG0006735	SACKO_20230	XENTR05221
OG0006736	SACKO_26749	XENTR09191, XENTR10482
OG0006737	SACKO_26724	XENTR00969
OG0006738	SACKO_30322	XENTR19225, XENTR19226
OG0006739	SACKO_07780, SACKO_09995	XENTR07449
OG0006741	SACKO_07967	XENTR08382
OG0006742	SACKO_21657	XENTR05493
OG0006744	SACKO_25299, SACKO_25305	XENTR02584
OG0006745	SACKO_22286	XENTR09899
OG0006747	SACKO_16266	XENTR03834, XENTR12326, XENTR14362
OG0006748	SACKO_23148	XENTR03274
OG0006749	SACKO_13004	XENTR01774
OG0006750	SACKO_21365	XENTR07602
OG0006752	SACKO_10442	XENTR02646
OG0006753	SACKO_32383	XENTR11694
OG0006754	SACKO_05330	XENTR18420
OG0006755	SACKO_14460	XENTR10590
OG0006756	SACKO_26258	XENTR18274
OG0006757	SACKO_00223	XENTR12333
OG0006758	SACKO_32935	XENTR19253
OG0006759	SACKO_21854, SACKO_21858	XENTR11512
OG0006760	SACKO_27037	XENTR04753, XENTR04751, XENTR04752
OG0006761	SACKO_25995, SACKO_09276	XENTR01047
OG0006762	SACKO_27822	XENTR06563
OG0006764	SACKO_30622	XENTR01594
OG0006765	SACKO_07617	XENTR09754
OG0006766	SACKO_26404	XENTR12590, XENTR12592
OG0006768	SACKO_29429	XENTR17405
OG0006769	SACKO_08861	XENTR18589
OG0006770	SACKO_05136	XENTR10049
OG0006772	SACKO_12476	XENTR06880, XENTR06881
OG0006775	SACKO_06720	XENTR01837
OG0006776	SACKO_32464	XENTR07592
OG0006777	SACKO_31484	XENTR14289
OG0006780	SACKO_00989	XENTR12106
OG0006784	SACKO_24551, SACKO_32954	XENTR17962
OG0006791	SACKO_12469	XENTR09543, XENTR08719
OG0006826	SACKO_06213, SACKO_06211	XENTR13782
OG0006827	SACKO_07794, SACKO_00122	XENTR00081
OG0006828	SACKO_09047	XENTR08258
OG0006829	SACKO_10968, SACKO_10970	XENTR09763
OG0006830	SACKO_00725	XENTR13305
OG0006831	SACKO_24078	XENTR14217
OG0006832	SACKO_29557	XENTR10958
OG0006833	SACKO_21065	XENTR00457
OG0006835	SACKO_14793	XENTR08471
OG0006837	SACKO_09250	XENTR02650
OG0006838	SACKO_19296	XENTR01852
OG0006839	SACKO_10541	XENTR04909, XENTR17585
OG0006842	SACKO_25650	XENTR10401
OG0006843	SACKO_21301	XENTR17465
OG0006844	SACKO_23086	XENTR08527
OG0006845	SACKO_02323	XENTR11640
OG0006846	SACKO_31599	XENTR12109
OG0006847	SACKO_04972	XENTR00872
OG0006848	SACKO_16185	XENTR07299, XENTR07526
OG0006849	SACKO_09945	XENTR01645
OG0006851	SACKO_28958	XENTR13145
OG0006853	SACKO_07750	XENTR15554
OG0006856	SACKO_22741	XENTR01007
OG0006857	SACKO_21109	XENTR02316
OG0006860	SACKO_25058	XENTR10215
OG0006862	SACKO_11949	XENTR13534
OG0006863	SACKO_22600	XENTR12976
OG0006864	SACKO_06208	XENTR01809
OG0006865	SACKO_19314	XENTR09213
OG0006866	SACKO_05508	XENTR17686
OG0006867	SACKO_03131	XENTR01657
OG0006868	SACKO_03104	XENTR07053
OG0006869	SACKO_23624	XENTR02833
OG0006870	SACKO_26119, SACKO_26148	XENTR10263
OG0006871	SACKO_33034	XENTR07430
OG0006872	SACKO_04960	XENTR03744
OG0006873	SACKO_15043	XENTR13913
OG0006874	SACKO_15547	XENTR14555
OG0006875	SACKO_22942	XENTR10450
OG0006876	SACKO_17712	XENTR00090
OG0006877	SACKO_14432	XENTR05237
OG0006878	SACKO_14703	XENTR12365
OG0006879	SACKO_32186, SACKO_32227	XENTR17009
OG0006880	SACKO_17519	XENTR02819
OG0006882	SACKO_25762	XENTR10988
OG0006884	SACKO_17257, SACKO_03079	XENTR07604
OG0006885	SACKO_33323	XENTR04782
OG0006886	SACKO_06965	XENTR00696
OG0006887	SACKO_27302	XENTR13961
OG0006888	SACKO_27706	XENTR02537
OG0006889	SACKO_32132	XENTR05963
OG0006890	SACKO_33625	XENTR09541
OG0006891	SACKO_00733	XENTR15690
OG0006892	SACKO_00620	XENTR00113
OG0006893	SACKO_28747	XENTR17439
OG0006894	SACKO_16651	XENTR13122
OG0006895	SACKO_32185	XENTR11833
OG0006896	SACKO_17488	XENTR12639
OG0006897	SACKO_12096	XENTR14076
OG0006898	SACKO_25156	XENTR07636
OG0006899	SACKO_31915	XENTR12237
OG0006900	SACKO_33177	XENTR09605
OG0006901	SACKO_00618, SACKO_06914	XENTR00120
OG0006903	SACKO_29168	XENTR15633, XENTR06864
OG0006904	SACKO_23273	XENTR03460
OG0006905	SACKO_32133	XENTR19260
OG0006906	SACKO_29713	XENTR10195
OG0006907	SACKO_16763	XENTR18404
OG0006908	SACKO_18244	XENTR03672
OG0006911	SACKO_16121, SACKO_23876, SACKO_16129	XENTR17645
OG0006912	SACKO_03250	XENTR03948
OG0006913	SACKO_14509	XENTR04002
OG0006914	SACKO_08710	XENTR15248
OG0006915	SACKO_13525	XENTR05683
OG0006916	SACKO_05125	XENTR18036
OG0006917	SACKO_10775	XENTR03266
OG0006918	SACKO_21493	XENTR10731, XENTR10730
OG0006919	SACKO_02596	XENTR12172
OG0006921	SACKO_14462	XENTR10556
OG0006922	SACKO_13421, SACKO_31667	XENTR00968
OG0006923	SACKO_04201	XENTR05461
OG0006924	SACKO_17426	XENTR06768
OG0006925	SACKO_14274	XENTR03837
OG0006926	SACKO_18234	XENTR12859
OG0006927	SACKO_18408	XENTR10634
OG0006928	SACKO_29041	XENTR10691
OG0006930	SACKO_00590, SACKO_14774	XENTR05716
OG0006931	SACKO_30476	XENTR12285
OG0006932	SACKO_05700	XENTR01275
OG0006934	SACKO_26364	XENTR15092
OG0006935	SACKO_30206	XENTR08699
OG0006936	SACKO_24103	XENTR08928
OG0006937	SACKO_16830	XENTR04504
OG0006939	SACKO_12961	XENTR12765
OG0006940	SACKO_27738	XENTR01692
OG0006942	SACKO_03113	XENTR09478
OG0006943	SACKO_27117	XENTR15386
OG0006944	SACKO_33729	XENTR07046
OG0006945	SACKO_12889	XENTR00117
OG0006946	SACKO_17508	XENTR16824, XENTR16825
OG0006948	SACKO_15576	XENTR04780
OG0006949	SACKO_13058	XENTR11256
OG0006951	SACKO_21845	XENTR14803
OG0006952	SACKO_23323	XENTR05143
OG0006953	SACKO_27273	XENTR09448
OG0006954	SACKO_22256	XENTR03844
OG0006955	SACKO_20495	XENTR06398
OG0006957	SACKO_15008	XENTR08977
OG0006958	SACKO_19807	XENTR07775
OG0006959	SACKO_10040	XENTR17553
OG0006960	SACKO_24309	XENTR16241
OG0006962	SACKO_28588	XENTR09246
OG0006964	SACKO_17635, SACKO_29390	XENTR09387
OG0006966	SACKO_26125	XENTR09367
OG0006967	SACKO_02771	XENTR03908
OG0006968	SACKO_17433	XENTR15434
OG0006969	SACKO_25282	XENTR16749, XENTR16750, XENTR16751
OG0006970	SACKO_29344	XENTR14271, XENTR14272
OG0006971	SACKO_05441	XENTR01201
OG0006972	SACKO_26754	XENTR19251
OG0006973	SACKO_24277	XENTR09146
OG0006974	SACKO_24596	XENTR12649, XENTR05529
OG0006976	SACKO_29752	XENTR01210
OG0006977	SACKO_29829	XENTR11302
OG0006978	SACKO_05070	XENTR16961
OG0006979	SACKO_20315	XENTR01458
OG0006980	SACKO_19310	XENTR06239
OG0006981	SACKO_12903	XENTR16320
OG0006982	SACKO_03394	XENTR11312
OG0006984	SACKO_04568	XENTR13708, XENTR02353
OG0006985	SACKO_32765	XENTR11227
OG0006987	SACKO_05769, SACKO_02870, SACKO_28061	XENTR01282, XENTR01281
OG0006988	SACKO_09125	XENTR12330
OG0006989	SACKO_22945	XENTR04170
OG0006991	SACKO_18032	XENTR17838
OG0006993	SACKO_10563	XENTR09372
OG0006994	SACKO_07891	XENTR00114
OG0006996	SACKO_03142	XENTR01652
OG0006997	SACKO_23615	XENTR17546, XENTR17545
OG0006998	SACKO_08038	XENTR06955
OG0006999	SACKO_08484	XENTR00236
OG0007000	SACKO_25797	XENTR01902, XENTR01901
OG0007001	SACKO_30491	XENTR17344, XENTR17343
OG0007002	SACKO_25761, SACKO_25783	XENTR06832
OG0007003	SACKO_04932	XENTR16048
OG0007005	SACKO_29350	XENTR07132
OG0007006	SACKO_04533	XENTR12975
OG0007008	SACKO_07810	XENTR18543
OG0007009	SACKO_08522	XENTR09577
OG0007010	SACKO_15717	XENTR05499
OG0007011	SACKO_30640, SACKO_30612	XENTR05787
OG0007012	SACKO_31857	XENTR03267
OG0007013	SACKO_28712	XENTR09137
OG0007014	SACKO_30465	XENTR08855
OG0007015	SACKO_30224	XENTR02491
OG0007016	SACKO_32125	XENTR00478
OG0007017	SACKO_26693	XENTR16539
OG0007018	SACKO_22032	XENTR13179
OG0007019	SACKO_00988	XENTR13839
OG0007020	SACKO_06133	XENTR09770
OG0007021	SACKO_33492	XENTR08839
OG0007022	SACKO_04163	XENTR16029
OG0007023	SACKO_25489	XENTR07024
OG0007025	SACKO_10243	XENTR13731
OG0007026	SACKO_08329	XENTR18056
OG0007027	SACKO_23731	XENTR19169, XENTR11118
OG0007028	SACKO_15050	XENTR00104
OG0007029	SACKO_32173	XENTR07776
OG0007030	SACKO_29671	XENTR05657
OG0007031	SACKO_30864	XENTR07790
OG0007032	SACKO_30433	XENTR17468
OG0007033	SACKO_06084	XENTR16190
OG0007034	SACKO_14166	XENTR05241
OG0007035	SACKO_32713	XENTR06046
OG0007036	SACKO_26758	XENTR17676, XENTR17677
OG0007037	SACKO_15416	XENTR05417
OG0007038	SACKO_13342	XENTR01237
OG0007039	SACKO_22213	XENTR03063
OG0007040	SACKO_25776	XENTR16157
OG0007041	SACKO_13275	XENTR01415
OG0007042	SACKO_29304	XENTR03360
OG0007043	SACKO_16636	XENTR02003
OG0007044	SACKO_11609	XENTR08465, XENTR13827
OG0007045	SACKO_06007	XENTR05481
OG0007046	SACKO_31329	XENTR09390
OG0007047	SACKO_28516	XENTR12940
OG0007048	SACKO_28782	XENTR12714
OG0007050	SACKO_00112	XENTR10229
OG0007053	SACKO_13932	XENTR06867
OG0007054	SACKO_18200	XENTR17771
OG0007055	SACKO_25420, SACKO_30832	XENTR04557
OG0007056	SACKO_00713	XENTR04936
OG0007057	SACKO_13231	XENTR14128, XENTR07649
OG0007058	SACKO_19922	XENTR13895
OG0007059	SACKO_11009	XENTR01903
OG0007060	SACKO_27290	XENTR06697
OG0007061	SACKO_33581	XENTR12828
OG0007062	SACKO_09547	XENTR03101
OG0007063	SACKO_33318	XENTR05680
OG0007064	SACKO_08150, SACKO_21433	XENTR16371
OG0007065	SACKO_12649	XENTR04111
OG0007066	SACKO_33465	XENTR18528, XENTR05764
OG0007068	SACKO_05837	XENTR04871
OG0007069	SACKO_17925	XENTR06666
OG0007072	SACKO_32079, SACKO_32085	XENTR07265
OG0007073	SACKO_04610	XENTR08573
OG0007074	SACKO_29343	XENTR03247
OG0007075	SACKO_02014	XENTR02206
OG0007076	SACKO_08115	XENTR15551
OG0007077	SACKO_10592	XENTR02860, XENTR01951
OG0007078	SACKO_30890	XENTR01751
OG0007079	SACKO_29667	XENTR16725
OG0007080	SACKO_23229	XENTR05164
OG0007081	SACKO_11465	XENTR06924
OG0007082	SACKO_33313	XENTR16647
OG0007083	SACKO_28525	XENTR12941
OG0007084	SACKO_17427	XENTR15425
OG0007085	SACKO_22838	XENTR03719
OG0007086	SACKO_10845	XENTR15548
OG0007087	SACKO_06491	XENTR10659
OG0007088	SACKO_28546	XENTR13069
OG0007090	SACKO_33532	XENTR04663
OG0007091	SACKO_20838	XENTR16106
OG0007092	SACKO_03845	XENTR09595
OG0007093	SACKO_22444	XENTR09556
OG0007094	SACKO_20466	XENTR03856
OG0007095	SACKO_23495	XENTR11185
OG0007096	SACKO_07898	XENTR15677
OG0007097	SACKO_29405	XENTR10319
OG0007098	SACKO_16364	XENTR00462
OG0007099	SACKO_06122	XENTR01909
OG0007100	SACKO_14090	XENTR02538
OG0007102	SACKO_25084	XENTR10584
OG0007103	SACKO_14137	XENTR09292
OG0007104	SACKO_19248	XENTR08818, XENTR11925
OG0007106	SACKO_10813	XENTR02834
OG0007107	SACKO_33356	XENTR15605
OG0007108	SACKO_31265, SACKO_29706	XENTR11156
OG0007109	SACKO_32182	XENTR17008
OG0007111	SACKO_25764	XENTR16348
OG0007112	SACKO_08725	XENTR05305
OG0007113	SACKO_02848	XENTR07047
OG0007114	SACKO_26820	XENTR17139
OG0007115	SACKO_32108	XENTR10736
OG0007116	SACKO_02239	XENTR07013
OG0007117	SACKO_02391	XENTR15556
OG0007118	SACKO_25201	XENTR11167
OG0007119	SACKO_25634	XENTR00359
OG0007120	SACKO_14961	XENTR11017
OG0007122	SACKO_19303	XENTR13022
OG0007124	SACKO_01895	XENTR10585
OG0007125	SACKO_07204	XENTR13558
OG0007126	SACKO_06089	XENTR05105
OG0007127	SACKO_10394	XENTR03372
OG0007128	SACKO_24044	XENTR05067
OG0007129	SACKO_30192	XENTR12454, XENTR12453
OG0007130	SACKO_32058	XENTR10790
OG0007131	SACKO_20356	XENTR04760
OG0007132	SACKO_28911	XENTR18457
OG0007133	SACKO_04847	XENTR06849
OG0007134	SACKO_04090, SACKO_04099	XENTR14638
OG0007135	SACKO_15516	XENTR14139
OG0007136	SACKO_32443	XENTR11242
OG0007137	SACKO_25595	XENTR16364
OG0007138	SACKO_09225	XENTR01287
OG0007139	SACKO_05472	XENTR18713
OG0007140	SACKO_27577	XENTR14828, XENTR13212
OG0007141	SACKO_27200	XENTR04779
OG0007143	SACKO_00838	XENTR13932
OG0007144	SACKO_09057	XENTR05104
OG0007145	SACKO_30883	XENTR04506
OG0007147	SACKO_04639	XENTR17348
OG0007150	SACKO_30213	XENTR09755
OG0007151	SACKO_10702, SACKO_10705	XENTR05788
OG0007153	SACKO_33991	XENTR08905
OG0007154	SACKO_12031	XENTR03882
OG0007158	SACKO_10668	XENTR08364
OG0007159	SACKO_27603	XENTR09164
OG0007160	SACKO_19931	XENTR00523
OG0007161	SACKO_07985	XENTR12550, XENTR15126
OG0007164	SACKO_06008	XENTR00655
OG0007165	SACKO_23160	XENTR02602
OG0007166	SACKO_00991	XENTR10142
OG0007168	SACKO_22974	XENTR01098
OG0007171	SACKO_14599	XENTR07480
OG0007173	SACKO_33101	XENTR13485
OG0007174	SACKO_28329	XENTR18531, XENTR02471
OG0007175	SACKO_33520	XENTR08705, XENTR08706
OG0007176	SACKO_13690	XENTR14504
OG0007177	SACKO_16283	XENTR13081
OG0007178	SACKO_09618	XENTR03949
OG0007179	SACKO_19710	XENTR10416
OG0007181	SACKO_31454	XENTR10462
OG0007182	SACKO_28417	XENTR01510
OG0007183	SACKO_20614	XENTR04220
OG0007186	SACKO_09431	XENTR13974
OG0007187	SACKO_18535	XENTR07115
OG0007188	SACKO_08000	XENTR08812
OG0007189	SACKO_10644	XENTR03901
OG0007190	SACKO_21385	XENTR01938
OG0007191	SACKO_04254	XENTR04764
OG0007192	SACKO_32927	XENTR00135
OG0007195	SACKO_26980	XENTR00526, XENTR16177
OG0007199	SACKO_11812	XENTR12048, XENTR00223
OG0007200	SACKO_18551	XENTR08147
OG0007201	SACKO_28668	XENTR08891
OG0007204	SACKO_25673	XENTR00365, XENTR13207
OG0007209	SACKO_30174	XENTR06157, XENTR18958, XENTR11763
OG0007213	SACKO_28190	XENTR01769, XENTR01768
OG0007214	SACKO_22679	XENTR18678
OG0007248	SACKO_27874	XENTR09965, XENTR09966
OG0007250	SACKO_33899	XENTR15090, XENTR15089
OG0007251	SACKO_12297	XENTR16778
OG0007253	SACKO_26804	XENTR15675, XENTR06641
OG0007254	SACKO_20296	XENTR16036
OG0007255	SACKO_06656	XENTR03356, XENTR03355
OG0007256	SACKO_27202	XENTR05599
OG0007258	SACKO_02451	XENTR05062
OG0007261	SACKO_25008	XENTR14144
OG0007264	SACKO_19011	XENTR00464, XENTR00463
OG0007266	SACKO_05789	XENTR14040
OG0007267	SACKO_19715	XENTR00329
OG0007268	SACKO_21120	XENTR07436
OG0007269	SACKO_20712	XENTR08034, XENTR06073
OG0007270	SACKO_20380	XENTR00919
OG0007271	SACKO_18099	XENTR06576
OG0007272	SACKO_14207	XENTR18622
OG0007273	SACKO_19181, SACKO_24711	XENTR11486
OG0007274	SACKO_28207	XENTR14808
OG0007275	SACKO_02847	XENTR10112
OG0007276	SACKO_16517	XENTR17394
OG0007279	SACKO_11089	XENTR03525
OG0007280	SACKO_25255	XENTR04651
OG0007281	SACKO_22381	XENTR00958
OG0007282	SACKO_29535	XENTR10935
OG0007283	SACKO_27350	XENTR07330
OG0007284	SACKO_31572	XENTR07884, XENTR03693
OG0007285	SACKO_29524	XENTR05890
OG0007286	SACKO_29279	XENTR12572
OG0007288	SACKO_06459	XENTR04861
OG0007289	SACKO_32879	XENTR01683
OG0007290	SACKO_06597	XENTR07276
OG0007291	SACKO_04875	XENTR02444
OG0007292	SACKO_32636	XENTR16459
OG0007293	SACKO_21270	XENTR15743
OG0007294	SACKO_04291	XENTR14997
OG0007295	SACKO_05858	XENTR04865
OG0007296	SACKO_28513	XENTR00485
OG0007297	SACKO_13440	XENTR19091
OG0007298	SACKO_20404	XENTR05560
OG0007299	SACKO_21476	XENTR02278
OG0007300	SACKO_30319	XENTR05357
OG0007301	SACKO_17413	XENTR16260
OG0007302	SACKO_14579	XENTR00417
OG0007303	SACKO_09372	XENTR14363
OG0007304	SACKO_08660	XENTR08025
OG0007305	SACKO_26897	XENTR16934
OG0007306	SACKO_18914	XENTR11408
OG0007307	SACKO_04769	XENTR00613
OG0007308	SACKO_18620	XENTR02295
OG0007309	SACKO_11958	XENTR13050
OG0007310	SACKO_06175, SACKO_06181	XENTR13427
OG0007312	SACKO_16657	XENTR01859
OG0007314	SACKO_09098	XENTR14853
OG0007316	SACKO_07774	XENTR04896
OG0007317	SACKO_26981	XENTR13051
OG0007318	SACKO_08716	XENTR08377
OG0007319	SACKO_25268	XENTR16805
OG0007320	SACKO_12083	XENTR11235
OG0007321	SACKO_15330	XENTR12796
OG0007323	SACKO_32999	XENTR08193, XENTR08194
OG0007325	SACKO_13504	XENTR07774
OG0007326	SACKO_01111	XENTR05294
OG0007329	SACKO_22780	XENTR12936
OG0007330	SACKO_30586	XENTR08463
OG0007331	SACKO_27716	XENTR00732
OG0007333	SACKO_32006	XENTR12288
OG0007334	SACKO_00762, SACKO_00753	XENTR18884
OG0007335	SACKO_12354	XENTR07715
OG0007336	SACKO_09463	XENTR19188, XENTR12086
OG0007337	SACKO_18361	XENTR18440, XENTR09152
OG0007338	SACKO_04618, SACKO_09256	XENTR13663
OG0007339	SACKO_24568	XENTR03376
OG0007340	SACKO_03946	XENTR11750
OG0007341	SACKO_17570	XENTR00193
OG0007342	SACKO_14494	XENTR05724
OG0007343	SACKO_25659	XENTR09826
OG0007344	SACKO_07280	XENTR15343
OG0007345	SACKO_31848	XENTR05583, XENTR13476
OG0007347	SACKO_30253	XENTR11224
OG0007348	SACKO_03593	XENTR09214
OG0007351	SACKO_11196	XENTR03181
OG0007353	SACKO_16413	XENTR09557
OG0007354	SACKO_06474	XENTR00406
OG0007356	SACKO_16209	XENTR01249
OG0007357	SACKO_11982	XENTR15128
OG0007359	SACKO_13450	XENTR02146
OG0007360	SACKO_02884	XENTR00103
OG0007361	SACKO_22476	XENTR11435
OG0007363	SACKO_14533	XENTR10822
OG0007364	SACKO_04078	XENTR05632
OG0007365	SACKO_20999	XENTR00063
OG0007366	SACKO_15845	XENTR08103
OG0007367	SACKO_27045	XENTR00303
OG0007368	SACKO_03601	XENTR04464
OG0007369	SACKO_30325	XENTR01060
OG0007370	SACKO_19093	XENTR06534
OG0007371	SACKO_13724	XENTR13383
OG0007372	SACKO_04765	XENTR12651
OG0007373	SACKO_01409	XENTR03573
OG0007374	SACKO_12783	XENTR06461
OG0007376	SACKO_30158	XENTR04648
OG0007377	SACKO_03931	XENTR03953
OG0007378	SACKO_28900	XENTR11537
OG0007379	SACKO_02167	XENTR13530
OG0007381	SACKO_28784	XENTR10253
OG0007384	SACKO_27376	XENTR07600
OG0007385	SACKO_04570	XENTR11824
OG0007386	SACKO_01652	XENTR18391
OG0007387	SACKO_09468	XENTR14518
OG0007388	SACKO_14877	XENTR17197
OG0007389	SACKO_26727	XENTR06158
OG0007390	SACKO_33338, SACKO_33332	XENTR18596
OG0007391	SACKO_21964	XENTR01526
OG0007392	SACKO_27481	XENTR04287
OG0007393	SACKO_14611	XENTR11702
OG0007394	SACKO_03844	XENTR12646
OG0007395	SACKO_31545	XENTR07594
OG0007396	SACKO_26791	XENTR00514
OG0007397	SACKO_15113	XENTR00313
OG0007399	SACKO_31407	XENTR04879
OG0007400	SACKO_33808	XENTR06104, XENTR06105
OG0007402	SACKO_04236	XENTR11340
OG0007403	SACKO_01258	XENTR09758
OG0007405	SACKO_04392	XENTR12887
OG0007406	SACKO_00715	XENTR00832
OG0007407	SACKO_29878	XENTR07577
OG0007408	SACKO_14246	XENTR11855
OG0007409	SACKO_14248	XENTR03019
OG0007410	SACKO_23508	XENTR05602
OG0007411	SACKO_17084	XENTR19232
OG0007412	SACKO_32563	XENTR19082
OG0007413	SACKO_07464	XENTR16851
OG0007415	SACKO_12609	XENTR06922
OG0007418	SACKO_04419	XENTR04049
OG0007419	SACKO_18390	XENTR11330
OG0007420	SACKO_00553, SACKO_33060, SACKO_20917	XENTR09238
OG0007421	SACKO_24530	XENTR03781
OG0007422	SACKO_18085	XENTR03872
OG0007423	SACKO_05691	XENTR12993
OG0007424	SACKO_04235	XENTR11339
OG0007425	SACKO_04075	XENTR16373
OG0007427	SACKO_06540	XENTR02005
OG0007428	SACKO_01408	XENTR10603
OG0007429	SACKO_06357	XENTR06612
OG0007430	SACKO_33825	XENTR02841
OG0007431	SACKO_10373	XENTR03371
OG0007432	SACKO_30749	XENTR06026
OG0007433	SACKO_22715	XENTR13706
OG0007436	SACKO_26218	XENTR01096
OG0007437	SACKO_25222	XENTR07931
OG0007438	SACKO_00922	XENTR02922
OG0007439	SACKO_29991	XENTR06565
OG0007440	SACKO_10814	XENTR16878
OG0007441	SACKO_14251	XENTR04516
OG0007442	SACKO_27570	XENTR00039
OG0007443	SACKO_05431	XENTR10297
OG0007444	SACKO_22410	XENTR02677, XENTR05722
OG0007445	SACKO_00305	XENTR12978, XENTR12979
OG0007446	SACKO_21720	XENTR06442
OG0007447	SACKO_20393	XENTR12201
OG0007448	SACKO_14073	XENTR15377, XENTR01461
OG0007450	SACKO_02178	XENTR06660
OG0007451	SACKO_11696	XENTR12405
OG0007452	SACKO_14474	XENTR17957
OG0007453	SACKO_27404	XENTR01387
OG0007454	SACKO_17444	XENTR04173
OG0007455	SACKO_20785	XENTR07691
OG0007456	SACKO_29043	XENTR04528
OG0007457	SACKO_15961	XENTR10055
OG0007458	SACKO_15110	XENTR08684
OG0007459	SACKO_17963	XENTR11371
OG0007460	SACKO_17949	XENTR05094
OG0007461	SACKO_11988	XENTR08489
OG0007462	SACKO_05918	XENTR08425
OG0007463	SACKO_30515	XENTR08950
OG0007465	SACKO_29080, SACKO_32543	XENTR04059
OG0007466	SACKO_24925	XENTR02679
OG0007467	SACKO_15531	XENTR07159
OG0007468	SACKO_33602	XENTR15060
OG0007471	SACKO_29617	XENTR04599
OG0007472	SACKO_03865	XENTR00553
OG0007473	SACKO_32479	XENTR01457
OG0007474	SACKO_11041	XENTR06036
OG0007476	SACKO_28051, SACKO_29210	XENTR14782
OG0007477	SACKO_32955	XENTR17920
OG0007479	SACKO_22023	XENTR01389
OG0007480	SACKO_24951, SACKO_07055	XENTR14211
OG0007481	SACKO_31380	XENTR08890
OG0007482	SACKO_14127	XENTR11438
OG0007484	SACKO_15258	XENTR11668
OG0007485	SACKO_05144	XENTR09035
OG0007488	SACKO_30038	XENTR12274
OG0007489	SACKO_17921	XENTR06667
OG0007490	SACKO_14226	XENTR18724
OG0007491	SACKO_28499, SACKO_28496	XENTR07351
OG0007492	SACKO_12362	XENTR18957
OG0007495	SACKO_02132	XENTR08419
OG0007496	SACKO_31428	XENTR06004
OG0007497	SACKO_06621, SACKO_06624	XENTR07427
OG0007498	SACKO_12831	XENTR10735
OG0007499	SACKO_02321	XENTR11617
OG0007500	SACKO_06865	XENTR08411
OG0007501	SACKO_28161	XENTR00395
OG0007503	SACKO_18498	XENTR07556, XENTR07557
