Orthogroup	SACKO_ok	APOSJ_ok
OG0006858	SACKO_28907	APOSJ_39886, APOSJ_39884, APOSJ_18784, APOSJ_53859, APOSJ_39885, APOSJ_18786, APOSJ_53858, APOSJ_18783, APOSJ_18788
OG0006860	SACKO_25058	APOSJ_56395
OG0006861	SACKO_12612	APOSJ_48735
OG0006862	SACKO_11949	APOSJ_48347, APOSJ_48348
OG0006863	SACKO_22600	APOSJ_38397, APOSJ_38399, APOSJ_31721, APOSJ_38398, APOSJ_38404, APOSJ_40542, APOSJ_38401, APOSJ_31722
OG0006864	SACKO_06208	APOSJ_32877
OG0006865	SACKO_19314	APOSJ_64462, APOSJ_59053
OG0006866	SACKO_05508	APOSJ_18489, APOSJ_18490
OG0006867	SACKO_03131	APOSJ_33171, APOSJ_44359, APOSJ_44361
OG0006868	SACKO_03104	APOSJ_23095
OG0006869	SACKO_23624	APOSJ_45611, APOSJ_45604, APOSJ_22739
OG0006870	SACKO_26119, SACKO_26148	APOSJ_50951
OG0006871	SACKO_33034	APOSJ_42328
OG0006872	SACKO_04960	APOSJ_27980, APOSJ_27981
OG0006873	SACKO_15043	APOSJ_45962
OG0006874	SACKO_15547	APOSJ_64944, APOSJ_64943
OG0006875	SACKO_22942	APOSJ_11128
OG0006876	SACKO_17712	APOSJ_24646
OG0006877	SACKO_14432	APOSJ_59586, APOSJ_59585, APOSJ_59587
OG0006878	SACKO_14703	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221
OG0006879	SACKO_32186	APOSJ_55210, APOSJ_30221, APOSJ_30227, APOSJ_30220, APOSJ_30226, APOSJ_30225, APOSJ_55211, APOSJ_30223, APOSJ_55209, APOSJ_30228, APOSJ_30224
OG0006880	SACKO_17519	APOSJ_63743, APOSJ_63741, APOSJ_63742, APOSJ_63740
OG0006881	SACKO_20383	APOSJ_26247, APOSJ_26246
OG0006882	SACKO_25762	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811
OG0006883	SACKO_03059	APOSJ_07729, APOSJ_48479, APOSJ_57269, APOSJ_57270, APOSJ_62790, APOSJ_07727, APOSJ_07728, APOSJ_19028
OG0006884	SACKO_17257, SACKO_03079	APOSJ_59766
OG0006885	SACKO_33323	APOSJ_30168
OG0006886	SACKO_06965	APOSJ_49253, APOSJ_49252
OG0006887	SACKO_27302	APOSJ_27115
OG0006888	SACKO_27706	APOSJ_14838
OG0006889	SACKO_32132	APOSJ_15610, APOSJ_15612, APOSJ_15611
OG0006890	SACKO_33625	APOSJ_60946, APOSJ_59956
OG0006891	SACKO_00733	APOSJ_65427, APOSJ_65426, APOSJ_65425, APOSJ_65370
OG0006892	SACKO_00620	APOSJ_20019
OG0006893	SACKO_28747	APOSJ_21809, APOSJ_26982
OG0006894	SACKO_16651	APOSJ_09632
OG0006895	SACKO_32185	APOSJ_49994, APOSJ_28846
OG0006896	SACKO_17488	APOSJ_58706
OG0006897	SACKO_12096	APOSJ_01491, APOSJ_01490
OG0006898	SACKO_25156	APOSJ_06421, APOSJ_29915
OG0006899	SACKO_31915	APOSJ_40716
OG0006900	SACKO_33177	APOSJ_18531
OG0006901	SACKO_00618, SACKO_06914	APOSJ_17690
OG0006902	SACKO_23898, SACKO_30063	APOSJ_25544, APOSJ_25546, APOSJ_36073, APOSJ_36069, APOSJ_43144
OG0006903	SACKO_29168	APOSJ_35838
OG0006904	SACKO_23273	APOSJ_41310, APOSJ_41312, APOSJ_41311, APOSJ_41309, APOSJ_41308
OG0006905	SACKO_32133	APOSJ_45918
OG0006906	SACKO_29713	APOSJ_05156
OG0006907	SACKO_16763	APOSJ_26515, APOSJ_34159
OG0006908	SACKO_29339, SACKO_18244	APOSJ_40264
OG0006910	SACKO_30639, SACKO_17656	APOSJ_12067, APOSJ_64185
OG0006910	SACKO_22420	APOSJ_56562
OG0006911	SACKO_16129	APOSJ_43934, APOSJ_43936, APOSJ_43935
OG0006912	SACKO_03250	APOSJ_31962, APOSJ_31961
OG0006913	SACKO_14509	APOSJ_43044, APOSJ_55898, APOSJ_43046, APOSJ_55896, APOSJ_43057
OG0006914	SACKO_08710	APOSJ_03410
OG0006915	SACKO_13525	APOSJ_62444, APOSJ_10752, APOSJ_03157
OG0006916	SACKO_05125	APOSJ_47423, APOSJ_64350, APOSJ_47422
OG0006917	SACKO_10775	APOSJ_37702, APOSJ_37701
OG0006919	SACKO_02596	APOSJ_09226, APOSJ_09225, APOSJ_09223, APOSJ_09224
OG0006921	SACKO_14462	APOSJ_43906
OG0006923	SACKO_04201	APOSJ_14174
OG0006924	SACKO_17426	APOSJ_62477, APOSJ_09705
OG0006925	SACKO_14274	APOSJ_50920
OG0006926	SACKO_18234	APOSJ_22826
OG0006927	SACKO_18408	APOSJ_51313, APOSJ_34133, APOSJ_63788
OG0006928	SACKO_29041, SACKO_01805	APOSJ_28420, APOSJ_28421, APOSJ_28422
OG0006930	SACKO_25047, SACKO_00590, SACKO_14774	APOSJ_23322, APOSJ_23324
OG0006931	SACKO_30476	APOSJ_01177
OG0006932	SACKO_05700	APOSJ_35892, APOSJ_35891
OG0006933	SACKO_28427	APOSJ_46053, APOSJ_17717, APOSJ_17718
OG0006934	SACKO_26364	APOSJ_56368
OG0006935	SACKO_30206	APOSJ_55531, APOSJ_55532
OG0006936	SACKO_24103	APOSJ_19875
OG0006937	SACKO_16830	APOSJ_63843, APOSJ_10217
OG0006939	SACKO_12961	APOSJ_61018
OG0006940	SACKO_27738	APOSJ_42534
OG0006941	SACKO_28227, SACKO_06157	APOSJ_56429, APOSJ_64562, APOSJ_12058
OG0006942	SACKO_03113	APOSJ_23645, APOSJ_23646
OG0006943	SACKO_27117	APOSJ_00830, APOSJ_00829
OG0006944	SACKO_33729	APOSJ_28952
OG0006945	SACKO_12889	APOSJ_03559
OG0006946	SACKO_17508	APOSJ_08475
OG0006947	SACKO_13229	APOSJ_57758, APOSJ_30162, APOSJ_30163
OG0006948	SACKO_15576	APOSJ_22618, APOSJ_13524
OG0006949	SACKO_13058	APOSJ_13101
OG0006950	SACKO_16768, SACKO_01201, SACKO_30562, SACKO_18051	APOSJ_38633, APOSJ_61955, APOSJ_64347
OG0006951	SACKO_21845	APOSJ_28100, APOSJ_28099
OG0006952	SACKO_23323	APOSJ_40243, APOSJ_51453
OG0006953	SACKO_27273	APOSJ_36543, APOSJ_21697, APOSJ_28368
OG0006954	SACKO_22256	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339
OG0006955	SACKO_20495	APOSJ_47404
OG0006956	SACKO_14921	APOSJ_02475
OG0006957	SACKO_15008	APOSJ_20028
OG0006958	SACKO_19807	APOSJ_26116, APOSJ_26120, APOSJ_26119, APOSJ_26118
OG0006959	SACKO_10040	APOSJ_61981, APOSJ_61980
OG0006961	SACKO_13958	APOSJ_19727, APOSJ_59934, APOSJ_19726, APOSJ_19725, APOSJ_54477, APOSJ_51879, APOSJ_54476
OG0006962	SACKO_28588	APOSJ_34230, APOSJ_34231
OG0006964	SACKO_17635, SACKO_29390	APOSJ_09573, APOSJ_09572
OG0006965	SACKO_19851	APOSJ_32449
OG0006966	SACKO_26125	APOSJ_53307
OG0006967	SACKO_02771	APOSJ_22231
OG0006968	SACKO_17433	APOSJ_23282
OG0006969	SACKO_25282	APOSJ_25946
OG0006970	SACKO_29344	APOSJ_01125
OG0006971	SACKO_05441	APOSJ_24320, APOSJ_24319
OG0006972	SACKO_26754	APOSJ_43927, APOSJ_43926
OG0006973	SACKO_24277	APOSJ_26316
OG0006974	SACKO_24596	APOSJ_50576, APOSJ_50577, APOSJ_50575, APOSJ_50578
OG0006976	SACKO_29752	APOSJ_56175
OG0006977	SACKO_29829	APOSJ_05269, APOSJ_26690
OG0006978	SACKO_05070	APOSJ_54706, APOSJ_54708, APOSJ_54710, APOSJ_54709, APOSJ_04481
OG0006979	SACKO_20315	APOSJ_06778
OG0006980	SACKO_19310	APOSJ_61662, APOSJ_61663
OG0006981	SACKO_12903	APOSJ_60669, APOSJ_42913, APOSJ_62660
OG0006982	SACKO_03394	APOSJ_60070, APOSJ_33435
OG0006983	SACKO_01062	APOSJ_24250, APOSJ_24251, APOSJ_24249
OG0006985	SACKO_32765	APOSJ_32747, APOSJ_63924, APOSJ_63920
OG0006987	SACKO_05769, SACKO_02870, SACKO_28061	APOSJ_39258, APOSJ_39253, APOSJ_25762, APOSJ_25779, APOSJ_25769
OG0006988	SACKO_09125	APOSJ_54423, APOSJ_13199
OG0006989	SACKO_22945	APOSJ_24754, APOSJ_24755
OG0006991	SACKO_18032	APOSJ_46537
OG0006992	SACKO_25684	APOSJ_16368
OG0006993	SACKO_10563	APOSJ_36192, APOSJ_36191
OG0006994	SACKO_07891	APOSJ_10380, APOSJ_10381
OG0006995	SACKO_20027	APOSJ_22637
OG0006996	SACKO_03125	APOSJ_15300, APOSJ_15299
OG0006997	SACKO_23615	APOSJ_53210, APOSJ_56310
OG0006998	SACKO_08038	APOSJ_57837, APOSJ_57838
OG0006999	SACKO_08484	APOSJ_46842
OG0007000	SACKO_25797	APOSJ_45018, APOSJ_45017
OG0007001	SACKO_30491	APOSJ_19177, APOSJ_12423, APOSJ_40320
OG0007002	SACKO_25761, SACKO_25783	APOSJ_45658, APOSJ_45659
OG0007003	SACKO_04932	APOSJ_61780, APOSJ_17005
OG0007004	SACKO_23027	APOSJ_08992, APOSJ_08988, APOSJ_02520
OG0007005	SACKO_29350	APOSJ_48701, APOSJ_28138
OG0007006	SACKO_04533	APOSJ_11749
OG0007007	SACKO_10810	APOSJ_56908, APOSJ_64095
OG0007008	SACKO_07810	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549
OG0007009	SACKO_08522	APOSJ_10045
OG0007010	SACKO_15717	APOSJ_62140, APOSJ_45122
OG0007011	SACKO_30640, SACKO_30612	APOSJ_16444, APOSJ_19860, APOSJ_16457
OG0007012	SACKO_31857	APOSJ_00889
OG0007013	SACKO_28712	APOSJ_58627
OG0007014	SACKO_30465	APOSJ_10189, APOSJ_10187, APOSJ_10186, APOSJ_10188, APOSJ_10190
OG0007015	SACKO_30224	APOSJ_58087
OG0007016	SACKO_32125	APOSJ_33383, APOSJ_33386, APOSJ_33384, APOSJ_33385
OG0007017	SACKO_26693	APOSJ_30791, APOSJ_30792
OG0007018	SACKO_22032	APOSJ_48306, APOSJ_48302, APOSJ_48301, APOSJ_48304, APOSJ_48305, APOSJ_48300, APOSJ_48303
OG0007019	SACKO_00988	APOSJ_39382, APOSJ_39384, APOSJ_39385, APOSJ_56581, APOSJ_39383, APOSJ_39386
OG0007020	SACKO_06133	APOSJ_09751
OG0007021	SACKO_33492	APOSJ_34361, APOSJ_34359
OG0007022	SACKO_04163	APOSJ_13494, APOSJ_13493
OG0007023	SACKO_25489	APOSJ_42692, APOSJ_42691
OG0007024	SACKO_26052	APOSJ_58666
OG0007025	SACKO_10243	APOSJ_61019
OG0007026	SACKO_08329	APOSJ_43042, APOSJ_61132, APOSJ_61131
OG0007027	SACKO_23731	APOSJ_25183, APOSJ_00515
OG0007028	SACKO_15050	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905
OG0007029	SACKO_32173	APOSJ_38852, APOSJ_38853
OG0007030	SACKO_29671	APOSJ_19471, APOSJ_19472, APOSJ_19474, APOSJ_19473, APOSJ_58282, APOSJ_19470
OG0007031	SACKO_30864	APOSJ_15283, APOSJ_15280, APOSJ_15281, APOSJ_15282
OG0007032	SACKO_30433	APOSJ_57245, APOSJ_48774
OG0007033	SACKO_06084	APOSJ_12615
OG0007034	SACKO_14166	APOSJ_23509, APOSJ_17356
OG0007035	SACKO_32713	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921
OG0007036	SACKO_26758	APOSJ_62513
OG0007037	SACKO_15416	APOSJ_10367, APOSJ_01290
OG0007038	SACKO_13342	APOSJ_15892, APOSJ_15900, APOSJ_15890, APOSJ_59407
OG0007039	SACKO_22213	APOSJ_10092, APOSJ_10091
OG0007040	SACKO_25776	APOSJ_36613, APOSJ_36612
OG0007041	SACKO_13275	APOSJ_03322, APOSJ_41225
OG0007042	SACKO_29304	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479
OG0007043	SACKO_16636	APOSJ_42024, APOSJ_42025
OG0007044	SACKO_11609	APOSJ_40354, APOSJ_40352
OG0007045	SACKO_06007	APOSJ_01927
OG0007046	SACKO_31329	APOSJ_06037
OG0007047	SACKO_28516	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278
OG0007048	SACKO_28782	APOSJ_27456
OG0007050	SACKO_00112	APOSJ_15289, APOSJ_30393
OG0007051	SACKO_06185, SACKO_06192, SACKO_31218	APOSJ_01111
OG0007051	SACKO_15137	APOSJ_51832, APOSJ_51831
OG0007053	SACKO_13932	APOSJ_16019
OG0007054	SACKO_18200	APOSJ_11125, APOSJ_11127
OG0007055	SACKO_25420, SACKO_30832	APOSJ_31312
OG0007056	SACKO_00713	APOSJ_54613
OG0007057	SACKO_13231	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686
OG0007058	SACKO_19922	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159
OG0007059	SACKO_11009	APOSJ_14459, APOSJ_25530
OG0007061	SACKO_33581	APOSJ_46459
OG0007062	SACKO_09547	APOSJ_13575, APOSJ_13576
OG0007063	SACKO_33318	APOSJ_04903, APOSJ_04902
OG0007064	SACKO_21433	APOSJ_61161
OG0007066	SACKO_33465	APOSJ_38563, APOSJ_38564
OG0007067	SACKO_01934	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364
OG0007068	SACKO_05837	APOSJ_56223, APOSJ_63966
OG0007069	SACKO_17925	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738
OG0007072	SACKO_32085	APOSJ_07774
OG0007073	SACKO_04610	APOSJ_28284, APOSJ_64545
OG0007074	SACKO_29343	APOSJ_41086, APOSJ_41084, APOSJ_06497, APOSJ_41087
OG0007075	SACKO_02014	APOSJ_38690, APOSJ_45515
OG0007076	SACKO_08115	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479
OG0007077	SACKO_10592	APOSJ_62170
OG0007078	SACKO_30890	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552
OG0007079	SACKO_29667	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588
OG0007080	SACKO_23229	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613
OG0007081	SACKO_11465	APOSJ_48164, APOSJ_53316, APOSJ_62593, APOSJ_53315
OG0007082	SACKO_33313	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185
OG0007083	SACKO_28525	APOSJ_05225, APOSJ_05224
OG0007084	SACKO_17427	APOSJ_54010
OG0007085	SACKO_22838	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310
OG0007086	SACKO_10845	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258
OG0007087	SACKO_06491	APOSJ_25106, APOSJ_25105
OG0007088	SACKO_28546	APOSJ_57703, APOSJ_57705, APOSJ_57706
OG0007089	SACKO_08418	APOSJ_25775, APOSJ_25776
OG0007090	SACKO_33532	APOSJ_64568, APOSJ_64569, APOSJ_64567
OG0007091	SACKO_20838	APOSJ_07966, APOSJ_49928
OG0007092	SACKO_03845	APOSJ_25956, APOSJ_25955
OG0007093	SACKO_22444	APOSJ_62680
OG0007094	SACKO_20466	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934
OG0007095	SACKO_23495	APOSJ_17446
OG0007096	SACKO_07898	APOSJ_14066
OG0007097	SACKO_29405	APOSJ_33669
OG0007098	SACKO_16364	APOSJ_25086
OG0007099	SACKO_06122	APOSJ_25627, APOSJ_53694, APOSJ_53695
OG0007100	SACKO_14090	APOSJ_20949, APOSJ_20950
OG0007102	SACKO_25084	APOSJ_45496
OG0007103	SACKO_14137	APOSJ_44007
OG0007104	SACKO_19248	APOSJ_48249, APOSJ_48250, APOSJ_48248
OG0007106	SACKO_10813	APOSJ_46368
OG0007107	SACKO_33356	APOSJ_11584
OG0007108	SACKO_31265, SACKO_29706	APOSJ_00180
OG0007109	SACKO_32182	APOSJ_28514, APOSJ_35076, APOSJ_26918, APOSJ_35077
OG0007111	SACKO_25764	APOSJ_52368, APOSJ_52367, APOSJ_52369
OG0007112	SACKO_08725	APOSJ_25298
OG0007113	SACKO_02848	APOSJ_52477
OG0007114	SACKO_26820	APOSJ_18015
OG0007115	SACKO_32108	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817
OG0007116	SACKO_02239	APOSJ_20334
OG0007117	SACKO_02391	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025
OG0007118	SACKO_25201	APOSJ_38787, APOSJ_43062, APOSJ_46166
OG0007119	SACKO_25634	APOSJ_35224
OG0007120	SACKO_14961	APOSJ_12641
OG0007121	SACKO_15333	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165
OG0007122	SACKO_19303	APOSJ_08797, APOSJ_08799, APOSJ_08798
OG0007124	SACKO_01895	APOSJ_37108
OG0007125	SACKO_07204	APOSJ_12549
OG0007126	SACKO_06089	APOSJ_49047, APOSJ_49048
OG0007127	SACKO_10394	APOSJ_31901
OG0007128	SACKO_24044	APOSJ_35088, APOSJ_35087, APOSJ_20305
OG0007130	SACKO_32058	APOSJ_06883
OG0007131	SACKO_20356	APOSJ_28471, APOSJ_28473
OG0007132	SACKO_28911	APOSJ_60411, APOSJ_60410
OG0007133	SACKO_04847	APOSJ_10127
OG0007134	SACKO_04099	APOSJ_25313, APOSJ_25312
OG0007135	SACKO_15516	APOSJ_51226, APOSJ_51224, APOSJ_51223, APOSJ_51221, APOSJ_51227, APOSJ_51225
OG0007136	SACKO_32443	APOSJ_32112, APOSJ_32113, APOSJ_32114, APOSJ_43274, APOSJ_32116
OG0007137	SACKO_25596	APOSJ_56755
OG0007138	SACKO_09225	APOSJ_58570, APOSJ_58571
OG0007140	SACKO_27577	APOSJ_23753
OG0007141	SACKO_27200	APOSJ_05316, APOSJ_48902, APOSJ_05317, APOSJ_48907, APOSJ_33001, APOSJ_05318
OG0007142	SACKO_04323	APOSJ_64102, APOSJ_33663, APOSJ_56976, APOSJ_26720, APOSJ_56965, APOSJ_29516, APOSJ_56967, APOSJ_63380
OG0007143	SACKO_00838	APOSJ_34275, APOSJ_34276
OG0007144	SACKO_09057	APOSJ_07260
OG0007145	SACKO_30883	APOSJ_25174, APOSJ_25173
OG0007146	SACKO_33294	APOSJ_13119, APOSJ_17332
OG0007147	SACKO_04639	APOSJ_10898, APOSJ_10900, APOSJ_10901
OG0007150	SACKO_30213	APOSJ_14446, APOSJ_14447
OG0007151	SACKO_10702, SACKO_10705	APOSJ_11618, APOSJ_17738
OG0007152	SACKO_17769	APOSJ_35457, APOSJ_35456
OG0007153	SACKO_33991	APOSJ_41556
OG0007154	SACKO_12031	APOSJ_00713
OG0007155	SACKO_02576	APOSJ_15502
OG0007156	SACKO_16612	APOSJ_53622, APOSJ_53620, APOSJ_53621, APOSJ_64551, APOSJ_53619, APOSJ_64550
OG0007158	SACKO_10668	APOSJ_00808, APOSJ_05058
OG0007159	SACKO_27603	APOSJ_48213
OG0007160	SACKO_19931	APOSJ_22694, APOSJ_22700, APOSJ_22699, APOSJ_22695
OG0007161	SACKO_07985	APOSJ_10237, APOSJ_31229
OG0007162	SACKO_12527	APOSJ_27955, APOSJ_04482
OG0007163	SACKO_09049	APOSJ_22276, APOSJ_22275
OG0007164	SACKO_06008	APOSJ_28942, APOSJ_28941
OG0007165	SACKO_23160	APOSJ_27299
OG0007166	SACKO_00991	APOSJ_43197
OG0007167	SACKO_08670, SACKO_16739	APOSJ_54437, APOSJ_06219, APOSJ_06216, APOSJ_03068, APOSJ_17880, APOSJ_06220, APOSJ_54436, APOSJ_54435, APOSJ_03691, APOSJ_44588, APOSJ_07083, APOSJ_44589
OG0007168	SACKO_22974	APOSJ_11442, APOSJ_02599, APOSJ_08930
OG0007171	SACKO_14599	APOSJ_20843, APOSJ_20841, APOSJ_20844, APOSJ_20845, APOSJ_20842
OG0007173	SACKO_33101	APOSJ_27821, APOSJ_27823
OG0007174	SACKO_28329	APOSJ_36565, APOSJ_36566
OG0007175	SACKO_33520	APOSJ_40886, APOSJ_40887
OG0007176	SACKO_13690	APOSJ_26959, APOSJ_47176, APOSJ_26964
OG0007177	SACKO_16283	APOSJ_65336
OG0007178	SACKO_09618	APOSJ_10991
OG0007179	SACKO_19710	APOSJ_11484, APOSJ_11483
OG0007180	SACKO_16530	APOSJ_37209, APOSJ_37215, APOSJ_37213, APOSJ_37210, APOSJ_32845, APOSJ_37212
OG0007181	SACKO_31454	APOSJ_43146
OG0007182	SACKO_28417	APOSJ_09065, APOSJ_57711, APOSJ_21176, APOSJ_57710, APOSJ_17787
OG0007183	SACKO_20614	APOSJ_63497
OG0007184	SACKO_14227	APOSJ_45651
OG0007186	SACKO_09431	APOSJ_46996, APOSJ_07485, APOSJ_07483, APOSJ_15652
OG0007187	SACKO_18535	APOSJ_12565, APOSJ_12566
OG0007188	SACKO_08000	APOSJ_39163, APOSJ_45041
OG0007189	SACKO_10644	APOSJ_20244
OG0007190	SACKO_21385	APOSJ_20102, APOSJ_62590, APOSJ_20101, APOSJ_20100, APOSJ_13662, APOSJ_20099, APOSJ_20098, APOSJ_20096
OG0007191	SACKO_04254	APOSJ_60651, APOSJ_22859
OG0007192	SACKO_32927	APOSJ_11345
OG0007194	SACKO_32096	APOSJ_60358, APOSJ_60357, APOSJ_24182, APOSJ_24183, APOSJ_24185, APOSJ_24184, APOSJ_57472, APOSJ_57475, APOSJ_57474, APOSJ_40871, APOSJ_55437
OG0007195	SACKO_26980	APOSJ_59304, APOSJ_43193, APOSJ_59303, APOSJ_29520, APOSJ_59306, APOSJ_44726, APOSJ_59307, APOSJ_59305
OG0007198	SACKO_16848	APOSJ_03888, APOSJ_27485, APOSJ_32061, APOSJ_32063, APOSJ_27487, APOSJ_32062, APOSJ_27486
OG0007200	SACKO_18551	APOSJ_18943, APOSJ_54861, APOSJ_03788, APOSJ_18942, APOSJ_49009, APOSJ_49010, APOSJ_49008, APOSJ_18941
OG0007201	SACKO_28668	APOSJ_54513, APOSJ_54512, APOSJ_54511
OG0007250	SACKO_33899	APOSJ_59544, APOSJ_59545, APOSJ_59546
OG0007251	SACKO_12297	APOSJ_36228
OG0007252	SACKO_05958	APOSJ_24749, APOSJ_24750, APOSJ_24748, APOSJ_24746, APOSJ_24747, APOSJ_04171
OG0007253	SACKO_26804	APOSJ_10673
OG0007254	SACKO_20296	APOSJ_13177
OG0007255	SACKO_06656	APOSJ_61034, APOSJ_61032
OG0007256	SACKO_27202	APOSJ_63694
OG0007258	SACKO_02451	APOSJ_39371
OG0007260	SACKO_10789	APOSJ_60979, APOSJ_08714, APOSJ_08715
OG0007261	SACKO_25008	APOSJ_18131
OG0007264	SACKO_19011	APOSJ_04142
OG0007266	SACKO_05789	APOSJ_02456
OG0007267	SACKO_19715	APOSJ_39161
OG0007268	SACKO_21120	APOSJ_01766, APOSJ_01765
OG0007271	SACKO_18099	APOSJ_21579, APOSJ_57446
OG0007272	SACKO_14207	APOSJ_05711, APOSJ_05712, APOSJ_05710, APOSJ_36252
OG0007273	SACKO_19181, SACKO_24711	APOSJ_54097
OG0007274	SACKO_28207	APOSJ_58383
OG0007275	SACKO_02847	APOSJ_62050, APOSJ_62051
OG0007276	SACKO_16517	APOSJ_56899
OG0007277	SACKO_20437	APOSJ_32479
OG0007278	SACKO_17323	APOSJ_62054, APOSJ_63859, APOSJ_50979, APOSJ_19761, APOSJ_60168, APOSJ_19762, APOSJ_63858, APOSJ_63856
OG0007279	SACKO_11089	APOSJ_45405
OG0007280	SACKO_25255	APOSJ_17538, APOSJ_33154
OG0007281	SACKO_22381	APOSJ_27609, APOSJ_27610
OG0007282	SACKO_29535	APOSJ_52740, APOSJ_52741
OG0007283	SACKO_27350	APOSJ_48388
OG0007285	SACKO_29524	APOSJ_15670, APOSJ_55334
OG0007288	SACKO_06459	APOSJ_62431
OG0007289	SACKO_32879	APOSJ_03055
OG0007290	SACKO_06597	APOSJ_28883, APOSJ_41821, APOSJ_28884, APOSJ_06632, APOSJ_50169, APOSJ_06633, APOSJ_28881, APOSJ_06631
OG0007291	SACKO_04875	APOSJ_64281
OG0007292	SACKO_32636	APOSJ_35746, APOSJ_35745
OG0007293	SACKO_21270	APOSJ_61631
OG0007294	SACKO_04291	APOSJ_15245
OG0007295	SACKO_05858	APOSJ_01123, APOSJ_01122
OG0007296	SACKO_28513	APOSJ_03010, APOSJ_03009, APOSJ_03012, APOSJ_03011
OG0007297	SACKO_13440	APOSJ_51760
OG0007298	SACKO_20404	APOSJ_32257, APOSJ_44169, APOSJ_44171, APOSJ_44170, APOSJ_61987, APOSJ_05005, APOSJ_61986, APOSJ_44172
OG0007299	SACKO_21476	APOSJ_35741, APOSJ_28715
OG0007300	SACKO_30319	APOSJ_53629
OG0007301	SACKO_17413	APOSJ_17343
OG0007302	SACKO_14579	APOSJ_34134, APOSJ_34135
OG0007303	SACKO_09372	APOSJ_28901, APOSJ_28900
OG0007304	SACKO_08660	APOSJ_41899, APOSJ_41898
OG0007305	SACKO_26897	APOSJ_27411, APOSJ_55468
OG0007306	SACKO_18914	APOSJ_59763
OG0007308	SACKO_18620	APOSJ_22230, APOSJ_22229
OG0007309	SACKO_11958	APOSJ_58403, APOSJ_31622, APOSJ_31623, APOSJ_31621
OG0007310	SACKO_06175	APOSJ_42505, APOSJ_42506
OG0007312	SACKO_16657	APOSJ_31725
OG0007313	SACKO_08234, SACKO_12613, SACKO_05604	APOSJ_11566, APOSJ_11567, APOSJ_11565
OG0007314	SACKO_09098	APOSJ_03599, APOSJ_03598
OG0007316	SACKO_07774	APOSJ_27503
OG0007317	SACKO_26981	APOSJ_35307, APOSJ_48501
OG0007318	SACKO_08716	APOSJ_59454, APOSJ_59453, APOSJ_59457, APOSJ_59451, APOSJ_59452, APOSJ_59456, APOSJ_59455, APOSJ_59449
OG0007319	SACKO_25268	APOSJ_37533, APOSJ_37534
OG0007320	SACKO_12083	APOSJ_00620, APOSJ_00621
OG0007321	SACKO_15330	APOSJ_00773, APOSJ_42511, APOSJ_42509
OG0007322	SACKO_21358	APOSJ_38642, APOSJ_38640, APOSJ_38641, APOSJ_38639
OG0007323	SACKO_32999	APOSJ_59727
OG0007324	SACKO_13506	APOSJ_37366, APOSJ_37368, APOSJ_33866, APOSJ_37367, APOSJ_37369, APOSJ_33865, APOSJ_37370, APOSJ_37371
OG0007325	SACKO_13504	APOSJ_29140, APOSJ_58466
OG0007326	SACKO_01111	APOSJ_22766
OG0007327	SACKO_17831	APOSJ_08286, APOSJ_31519
OG0007328	SACKO_24054	APOSJ_26838
OG0007329	SACKO_22780	APOSJ_33464, APOSJ_33463
OG0007330	SACKO_30586	APOSJ_06174, APOSJ_38790
OG0007332	SACKO_18761	APOSJ_52532, APOSJ_52527, APOSJ_52530, APOSJ_52528, APOSJ_14624
OG0007333	SACKO_32006	APOSJ_61834
OG0007334	SACKO_00762, SACKO_00753	APOSJ_04860, APOSJ_30222
OG0007335	SACKO_12354	APOSJ_39648
OG0007337	SACKO_18361	APOSJ_23155
