Orthogroup	SACKO_ok	ORYLA
OG0007143	SACKO_00838	ORYLA10676
OG0007145	SACKO_30883	ORYLA07062
OG0007147	SACKO_04639	ORYLA14416
OG0007150	SACKO_30213	ORYLA12660
OG0007151	SACKO_10702, SACKO_10705	ORYLA03573
OG0007153	SACKO_33991	ORYLA04856
OG0007154	SACKO_12031	ORYLA10421
OG0007158	SACKO_10668	ORYLA02201
OG0007159	SACKO_27603	ORYLA13649
OG0007161	SACKO_07985	ORYLA15162
OG0007163	SACKO_09049	ORYLA19100
OG0007164	SACKO_06008	ORYLA09721, ORYLA12288
OG0007165	SACKO_23160	ORYLA03664
OG0007166	SACKO_00991	ORYLA12340, ORYLA12341
OG0007168	SACKO_22974	ORYLA09683
OG0007171	SACKO_14599	ORYLA05245
OG0007173	SACKO_33101	ORYLA00375
OG0007174	SACKO_28329	ORYLA15845
OG0007175	SACKO_33520	ORYLA12365
OG0007176	SACKO_13690	ORYLA05563
OG0007177	SACKO_16283	ORYLA10550
OG0007178	SACKO_09618	ORYLA13591
OG0007179	SACKO_19710	ORYLA09261, ORYLA09260
OG0007181	SACKO_31454	ORYLA15718
OG0007182	SACKO_28417	ORYLA12514
OG0007183	SACKO_20614	ORYLA05418
OG0007184	SACKO_14227	ORYLA02171
OG0007186	SACKO_09431	ORYLA08238
OG0007187	SACKO_18535	ORYLA14366
OG0007188	SACKO_08000	ORYLA19593
OG0007189	SACKO_10644	ORYLA00633
OG0007190	SACKO_21385	ORYLA02310
OG0007191	SACKO_04254	ORYLA17462
OG0007192	SACKO_32927	ORYLA09692
OG0007195	SACKO_26980	ORYLA17219
OG0007198	SACKO_16848	ORYLA18294
OG0007199	SACKO_11812	ORYLA05345, ORYLA01726
OG0007200	SACKO_18551	ORYLA08097
OG0007201	SACKO_28668	ORYLA12849, ORYLA12850
OG0007204	SACKO_25673	ORYLA13239, ORYLA16562, ORYLA16561
OG0007209	SACKO_30174	ORYLA00656, ORYLA00655
OG0007213	SACKO_28190	ORYLA16625, ORYLA00768
OG0007214	SACKO_22679	ORYLA14774, ORYLA10980, ORYLA14775
OG0007248	SACKO_27874	ORYLA06298
OG0007250	SACKO_33899	ORYLA08747
OG0007251	SACKO_12297	ORYLA06850
OG0007253	SACKO_26804	ORYLA08898, ORYLA12436
OG0007254	SACKO_20296	ORYLA11846
OG0007256	SACKO_27202	ORYLA18423
OG0007258	SACKO_02451	ORYLA02983
OG0007260	SACKO_10789	ORYLA07375
OG0007261	SACKO_25008	ORYLA00423
OG0007264	SACKO_19011	ORYLA15263
OG0007266	SACKO_05789	ORYLA19225
OG0007267	SACKO_19715	ORYLA14269
OG0007268	SACKO_21120	ORYLA09609
OG0007269	SACKO_20712	ORYLA10696
OG0007270	SACKO_20380	ORYLA04915, ORYLA04916
OG0007271	SACKO_18099	ORYLA06700
OG0007272	SACKO_14207	ORYLA19327
OG0007273	SACKO_19181, SACKO_24711	ORYLA17133
OG0007274	SACKO_28207	ORYLA01401
OG0007275	SACKO_02847	ORYLA10992
OG0007276	SACKO_16517	ORYLA17414
OG0007277	SACKO_20437	ORYLA05155, ORYLA05156
OG0007279	SACKO_11089	ORYLA04478
OG0007280	SACKO_25255	ORYLA06789
OG0007281	SACKO_22381	ORYLA16781
OG0007282	SACKO_29535	ORYLA17269
OG0007283	SACKO_27350	ORYLA16980, ORYLA00573
OG0007284	SACKO_31572	ORYLA05432, ORYLA09535
OG0007285	SACKO_29524	ORYLA05317
OG0007286	SACKO_29279	ORYLA19380
OG0007288	SACKO_06459	ORYLA20472
OG0007289	SACKO_32879	ORYLA03622
OG0007290	SACKO_06597	ORYLA20279
OG0007291	SACKO_04875	ORYLA15418
OG0007292	SACKO_32636	ORYLA05899
OG0007293	SACKO_21270	ORYLA02154
OG0007294	SACKO_04291	ORYLA09264
OG0007295	SACKO_05858	ORYLA01411
OG0007296	SACKO_28513	ORYLA12441
OG0007297	SACKO_13440	ORYLA16040
OG0007298	SACKO_20404	ORYLA00430
OG0007299	SACKO_21476	ORYLA17998
OG0007300	SACKO_30319	ORYLA02105
OG0007302	SACKO_14579	ORYLA13509, ORYLA19833
OG0007303	SACKO_09372	ORYLA18273
OG0007304	SACKO_08660	ORYLA11541
OG0007306	SACKO_18914	ORYLA04055
OG0007307	SACKO_04769	ORYLA04750
OG0007308	SACKO_18620	ORYLA01818, ORYLA05605
OG0007309	SACKO_11958	ORYLA00123
OG0007310	SACKO_06181	ORYLA09847
OG0007312	SACKO_16657	ORYLA16909
OG0007314	SACKO_09098	ORYLA11660
OG0007316	SACKO_07774	ORYLA07711
OG0007317	SACKO_26981	ORYLA04703
OG0007318	SACKO_08716	ORYLA14192
OG0007319	SACKO_25268	ORYLA13973
OG0007320	SACKO_12083	ORYLA19939
OG0007321	SACKO_15330	ORYLA01035
OG0007322	SACKO_21358	ORYLA12070
OG0007325	SACKO_13504	ORYLA12467
OG0007326	SACKO_01111	ORYLA14944
OG0007328	SACKO_24054	ORYLA04937
OG0007329	SACKO_22780	ORYLA05886
OG0007330	SACKO_30586	ORYLA03139
OG0007331	SACKO_27716	ORYLA11072
OG0007333	SACKO_32006	ORYLA13227, ORYLA09947
OG0007334	SACKO_00762, SACKO_00753	ORYLA02101
OG0007335	SACKO_12354	ORYLA11672
OG0007336	SACKO_09463	ORYLA05981
OG0007337	SACKO_18361	ORYLA11944
OG0007339	SACKO_24568	ORYLA08865
OG0007340	SACKO_03946	ORYLA01911
OG0007341	SACKO_17570	ORYLA12520
OG0007342	SACKO_14494	ORYLA17313
OG0007343	SACKO_25659	ORYLA13486
OG0007344	SACKO_07280	ORYLA18957
OG0007345	SACKO_31848	ORYLA19599
OG0007347	SACKO_30253	ORYLA13816
OG0007348	SACKO_03593	ORYLA12246
OG0007349	SACKO_10188	ORYLA17364
OG0007351	SACKO_11196	ORYLA06166
OG0007352	SACKO_07748	ORYLA18525, ORYLA00412
OG0007353	SACKO_16413	ORYLA12576
OG0007354	SACKO_06474	ORYLA09048
OG0007355	SACKO_03780	ORYLA20163
OG0007356	SACKO_16209	ORYLA13760
OG0007357	SACKO_11982	ORYLA12581
OG0007359	SACKO_13450	ORYLA08850
OG0007360	SACKO_02884	ORYLA06936
OG0007361	SACKO_22476	ORYLA01623
OG0007363	SACKO_14533	ORYLA06682
OG0007364	SACKO_04078	ORYLA16985
OG0007365	SACKO_20999	ORYLA13386
OG0007366	SACKO_15845	ORYLA12817
OG0007367	SACKO_27045	ORYLA06765
OG0007368	SACKO_03601	ORYLA19704
OG0007369	SACKO_30325	ORYLA09751
OG0007370	SACKO_19093	ORYLA03491
OG0007371	SACKO_13724	ORYLA00696
OG0007372	SACKO_04765	ORYLA03828
OG0007373	SACKO_01409	ORYLA11366
OG0007374	SACKO_12783	ORYLA02701
OG0007377	SACKO_03931	ORYLA13383
OG0007379	SACKO_02167	ORYLA11999
OG0007381	SACKO_28784	ORYLA16653, ORYLA16655, ORYLA16654
OG0007382	SACKO_05172	ORYLA08742
OG0007384	SACKO_27376	ORYLA11364
OG0007385	SACKO_04570	ORYLA12485
OG0007386	SACKO_01652	ORYLA11303
OG0007387	SACKO_09468	ORYLA19178
OG0007388	SACKO_14877	ORYLA07499
OG0007389	SACKO_26727	ORYLA02496
OG0007390	SACKO_33338, SACKO_33332	ORYLA16509
OG0007391	SACKO_21964	ORYLA04353
OG0007392	SACKO_27481	ORYLA10645
OG0007393	SACKO_14611	ORYLA10500
OG0007394	SACKO_03844	ORYLA03499
OG0007395	SACKO_31545	ORYLA08169
OG0007396	SACKO_26791	ORYLA12727
OG0007397	SACKO_15113	ORYLA08942
OG0007399	SACKO_31407	ORYLA17904
OG0007400	SACKO_33808	ORYLA08958
OG0007402	SACKO_04236	ORYLA08019, ORYLA08020
OG0007403	SACKO_01258	ORYLA01385
OG0007405	SACKO_04392	ORYLA15003
OG0007406	SACKO_00715	ORYLA02660
OG0007407	SACKO_29878	ORYLA05302
OG0007408	SACKO_14246	ORYLA20365
OG0007409	SACKO_14248	ORYLA05521
OG0007410	SACKO_23508	ORYLA17035, ORYLA08301
OG0007411	SACKO_17084	ORYLA19807
OG0007412	SACKO_32563	ORYLA09356
OG0007413	SACKO_07464	ORYLA06066, ORYLA06065, ORYLA06064
OG0007415	SACKO_12609	ORYLA19464
OG0007416	SACKO_12977	ORYLA00938
OG0007417	SACKO_18265	ORYLA17547
OG0007418	SACKO_04419	ORYLA03744
OG0007419	SACKO_18390	ORYLA16934
OG0007420	SACKO_00553, SACKO_33060, SACKO_20917	ORYLA15610
OG0007421	SACKO_24530	ORYLA14356
OG0007422	SACKO_18085	ORYLA10067
OG0007423	SACKO_05691	ORYLA00567, ORYLA16921
OG0007424	SACKO_04235	ORYLA08021
OG0007425	SACKO_04075	ORYLA14998
OG0007428	SACKO_01408	ORYLA02581
OG0007429	SACKO_06357	ORYLA10854
OG0007431	SACKO_10373	ORYLA05544, ORYLA05545
OG0007432	SACKO_30749	ORYLA03130
OG0007433	SACKO_22715	ORYLA12091
OG0007436	SACKO_26218	ORYLA09770
OG0007437	SACKO_25222	ORYLA00941
OG0007438	SACKO_00922	ORYLA00047
OG0007439	SACKO_29991	ORYLA05166
OG0007440	SACKO_10814	ORYLA14401
OG0007441	SACKO_14251	ORYLA08960
OG0007442	SACKO_27570	ORYLA06331
OG0007443	SACKO_05431	ORYLA18835
OG0007444	SACKO_22410	ORYLA12333, ORYLA17506
OG0007445	SACKO_00305	ORYLA09137
OG0007446	SACKO_21720	ORYLA17366
OG0007447	SACKO_20393	ORYLA00461
OG0007448	SACKO_14073	ORYLA12046
OG0007450	SACKO_02178	ORYLA10095
OG0007451	SACKO_11696	ORYLA08969
OG0007452	SACKO_14474	ORYLA02553
OG0007453	SACKO_27404	ORYLA16527
OG0007454	SACKO_17444	ORYLA09677
OG0007455	SACKO_20785	ORYLA09348
OG0007456	SACKO_29043	ORYLA02608
OG0007457	SACKO_15961	ORYLA14661
OG0007458	SACKO_15110	ORYLA00309
OG0007459	SACKO_17963	ORYLA10805
OG0007460	SACKO_17949	ORYLA20039
OG0007462	SACKO_05918	ORYLA19843
OG0007463	SACKO_30515	ORYLA10835
OG0007465	SACKO_29080, SACKO_32543	ORYLA03646
OG0007466	SACKO_24925	ORYLA12595
OG0007467	SACKO_15531	ORYLA07191
OG0007468	SACKO_33602	ORYLA00530
OG0007470	SACKO_27006	ORYLA06567
OG0007471	SACKO_29617	ORYLA07475
OG0007472	SACKO_03865	ORYLA13056
OG0007473	SACKO_32479	ORYLA06701
OG0007476	SACKO_28051, SACKO_29210	ORYLA17195
OG0007477	SACKO_32955	ORYLA16341
OG0007479	SACKO_22023	ORYLA00589
OG0007480	SACKO_24951	ORYLA05285
OG0007481	SACKO_31380	ORYLA04396
OG0007482	SACKO_14127	ORYLA01730
OG0007483	SACKO_08109	ORYLA11513
OG0007484	SACKO_15258	ORYLA03268
OG0007485	SACKO_05144	ORYLA12574
OG0007488	SACKO_30038	ORYLA14033
OG0007489	SACKO_17921	ORYLA10665
OG0007490	SACKO_14226	ORYLA14538
OG0007491	SACKO_28499, SACKO_28496	ORYLA16759
OG0007492	SACKO_12362	ORYLA11759
OG0007494	SACKO_33017	ORYLA16845
OG0007495	SACKO_02132	ORYLA10015
OG0007496	SACKO_31428	ORYLA14535
OG0007497	SACKO_06621, SACKO_06624	ORYLA09420
OG0007498	SACKO_12831	ORYLA05446
OG0007500	SACKO_06865	ORYLA09788
OG0007501	SACKO_28161	ORYLA11099
OG0007503	SACKO_18498	ORYLA08089
OG0007504	SACKO_24887	ORYLA00574
OG0007506	SACKO_09084	ORYLA04773
OG0007507	SACKO_12372	ORYLA12533
OG0007509	SACKO_09775	ORYLA04370
OG0007510	SACKO_33713	ORYLA10564
OG0007514	SACKO_14729	ORYLA06661
OG0007516	SACKO_00310	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020
OG0007518	SACKO_23420	ORYLA11226
OG0007520	SACKO_33530	ORYLA02995
OG0007522	SACKO_01536	ORYLA10477
OG0007524	SACKO_31649	ORYLA01439
OG0007525	SACKO_33529	ORYLA13393
OG0007527	SACKO_19027	ORYLA06523, ORYLA09269
OG0007528	SACKO_03947	ORYLA06326
OG0007529	SACKO_33380	ORYLA18862
OG0007533	SACKO_09857	ORYLA00001, ORYLA07509
OG0007539	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760	ORYLA06018
OG0007540	SACKO_17273	ORYLA13926, ORYLA09474
OG0007541	SACKO_04013	ORYLA11457
OG0007547	SACKO_03022, SACKO_05673, SACKO_31679	ORYLA05439, ORYLA12383, ORYLA01677
OG0007548	SACKO_10526	ORYLA03026
OG0007551	SACKO_27093	ORYLA01436
OG0007582	SACKO_07951	ORYLA00751
OG0007583	SACKO_06128	ORYLA00014
OG0007584	SACKO_06741	ORYLA16927
OG0007586	SACKO_00312	ORYLA17497
OG0007587	SACKO_05614	ORYLA05351
OG0007589	SACKO_11244	ORYLA00327
OG0007591	SACKO_03097	ORYLA16433
OG0007592	SACKO_33691, SACKO_22355, SACKO_16990	ORYLA10014, ORYLA10285
OG0007593	SACKO_24740	ORYLA15589, ORYLA15588
OG0007597	SACKO_27307	ORYLA11901
OG0007601	SACKO_28761	ORYLA16630
OG0007602	SACKO_07011	ORYLA13457
OG0007603	SACKO_10669	ORYLA15288
OG0007604	SACKO_25768	ORYLA12471
OG0007605	SACKO_03702	ORYLA12711
OG0007606	SACKO_04022	ORYLA04737
OG0007607	SACKO_00869	ORYLA15596
OG0007608	SACKO_13781	ORYLA05477, ORYLA02256
OG0007609	SACKO_26161	ORYLA17969
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	ORYLA13853
OG0007613	SACKO_06224	ORYLA13617
OG0007614	SACKO_24609	ORYLA12458
OG0007615	SACKO_01232	ORYLA18029
OG0007616	SACKO_21264	ORYLA05381
OG0007617	SACKO_21291	ORYLA07354
OG0007619	SACKO_22280	ORYLA13054
OG0007621	SACKO_14513	ORYLA13396
OG0007624	SACKO_14810	ORYLA05976
OG0007626	SACKO_03616	ORYLA01317
OG0007630	SACKO_28371	ORYLA01205
OG0007631	SACKO_18917	ORYLA11934
OG0007632	SACKO_09374	ORYLA10408
OG0007633	SACKO_23538	ORYLA05304
OG0007634	SACKO_20090	ORYLA10749
OG0007635	SACKO_20074	ORYLA13540
OG0007637	SACKO_12029	ORYLA10427
OG0007638	SACKO_07783	ORYLA15010
OG0007640	SACKO_12075	ORYLA06572, ORYLA13195
OG0007642	SACKO_32075, SACKO_29099	ORYLA20111
OG0007643	SACKO_28502	ORYLA08582
OG0007645	SACKO_00394	ORYLA00783
OG0007646	SACKO_25081	ORYLA09484
OG0007647	SACKO_02077	ORYLA09216
OG0007648	SACKO_14781	ORYLA15478
OG0007649	SACKO_03387	ORYLA08950
OG0007650	SACKO_27113	ORYLA07962
OG0007652	SACKO_14558	ORYLA17837, ORYLA02891
OG0007653	SACKO_09123	ORYLA00212
OG0007654	SACKO_29392	ORYLA18713
OG0007655	SACKO_11857	ORYLA14941, ORYLA06841, ORYLA13612
OG0007656	SACKO_33780	ORYLA11259
OG0007657	SACKO_17563	ORYLA12352
OG0007658	SACKO_19832	ORYLA01027
OG0007659	SACKO_15000	ORYLA09035
OG0007660	SACKO_27436	ORYLA06636
OG0007662	SACKO_22201	ORYLA07565, ORYLA07566
OG0007663	SACKO_10239	ORYLA19677
OG0007664	SACKO_25907	ORYLA15115
OG0007665	SACKO_30285	ORYLA02675
OG0007666	SACKO_13425	ORYLA16689, ORYLA19032
OG0007667	SACKO_23245	ORYLA13912
OG0007668	SACKO_05429	ORYLA17549
OG0007669	SACKO_07965	ORYLA10867, ORYLA14768
OG0007670	SACKO_01689	ORYLA05143
OG0007671	SACKO_21333	ORYLA10047, ORYLA06144
OG0007673	SACKO_05611	ORYLA05954
OG0007674	SACKO_04017	ORYLA10748
OG0007676	SACKO_09344	ORYLA15905
OG0007677	SACKO_22757	ORYLA02741
OG0007680	SACKO_19963	ORYLA04680
OG0007681	SACKO_23100	ORYLA12077
OG0007684	SACKO_31399	ORYLA04277
OG0007685	SACKO_02336	ORYLA04777
OG0007686	SACKO_21044	ORYLA12300
OG0007687	SACKO_22730	ORYLA17022
OG0007688	SACKO_31215	ORYLA09193
OG0007689	SACKO_20190	ORYLA17604
OG0007690	SACKO_21477	ORYLA19010
OG0007692	SACKO_21757	ORYLA14149
OG0007694	SACKO_16387	ORYLA05416
OG0007695	SACKO_08133	ORYLA02065, ORYLA01646
OG0007696	SACKO_23616	ORYLA11055, ORYLA15060
OG0007701	SACKO_05449	ORYLA17283
OG0007702	SACKO_22135	ORYLA19222
OG0007703	SACKO_05214	ORYLA19369
OG0007706	SACKO_15584	ORYLA16294
OG0007707	SACKO_31111, SACKO_31070, SACKO_32555	ORYLA07279
OG0007708	SACKO_32858	ORYLA15979
OG0007709	SACKO_19206	ORYLA12564
OG0007712	SACKO_17853	ORYLA19931
OG0007713	SACKO_13553	ORYLA16096
OG0007714	SACKO_09495	ORYLA01267
OG0007715	SACKO_03292	ORYLA02645
OG0007717	SACKO_27159	ORYLA04892
OG0007718	SACKO_27314	ORYLA09021
OG0007719	SACKO_05504	ORYLA06546
OG0007721	SACKO_00359	ORYLA04955
OG0007722	SACKO_21315	ORYLA18334
OG0007723	SACKO_22375	ORYLA18893
OG0007726	SACKO_31067, SACKO_31072	ORYLA14878
OG0007727	SACKO_08785	ORYLA05656
OG0007728	SACKO_25994	ORYLA09087
OG0007729	SACKO_12242	ORYLA15147
OG0007732	SACKO_25242	ORYLA04446
OG0007734	SACKO_22438	ORYLA13593
OG0007736	SACKO_05397	ORYLA03755
OG0007738	SACKO_13809	ORYLA08765
OG0007739	SACKO_24318	ORYLA15510, ORYLA15465
OG0007741	SACKO_31482	ORYLA12529
OG0007743	SACKO_20056	ORYLA15748
OG0007744	SACKO_07961	ORYLA03484
OG0007745	SACKO_29321	ORYLA15106
OG0007746	SACKO_17938	ORYLA11437
OG0007748	SACKO_04761	ORYLA12523
OG0007749	SACKO_23696	ORYLA14559
OG0007750	SACKO_30938, SACKO_30936	ORYLA00710
OG0007751	SACKO_24128	ORYLA07513
OG0007752	SACKO_31962	ORYLA04249
OG0007753	SACKO_26393	ORYLA17820
OG0007754	SACKO_29412	ORYLA03359
OG0007755	SACKO_08875	ORYLA15303
OG0007756	SACKO_22252	ORYLA04657
OG0007757	SACKO_25858	ORYLA13243
OG0007758	SACKO_31444	ORYLA20257
OG0007759	SACKO_14466	ORYLA13401
OG0007760	SACKO_25119	ORYLA15939
OG0007761	SACKO_04635	ORYLA14432, ORYLA15518
OG0007762	SACKO_26164	ORYLA08357
OG0007763	SACKO_25652	ORYLA13264
OG0007766	SACKO_22720	ORYLA07757
OG0007767	SACKO_20294	ORYLA08931
OG0007768	SACKO_09255, SACKO_20283	ORYLA04186
OG0007769	SACKO_19751	ORYLA07999
OG0007770	SACKO_10199	ORYLA17632
OG0007771	SACKO_14098	ORYLA11217
OG0007774	SACKO_06888	ORYLA09883
OG0007775	SACKO_18835	ORYLA04522
OG0007776	SACKO_29280	ORYLA04057
OG0007779	SACKO_32915	ORYLA06689
OG0007780	SACKO_18507	ORYLA11613
OG0007781	SACKO_29554	ORYLA14752
OG0007782	SACKO_31505	ORYLA16300
OG0007784	SACKO_30310	ORYLA08060
OG0007786	SACKO_17939	ORYLA18688
OG0007787	SACKO_09803	ORYLA20215
OG0007789	SACKO_31381	ORYLA07928
OG0007790	SACKO_02775	ORYLA06620
OG0007793	SACKO_27057	ORYLA13274
OG0007794	SACKO_21998	ORYLA17293
OG0007796	SACKO_29278	ORYLA12206, ORYLA05781
OG0007797	SACKO_03273	ORYLA07929
OG0007798	SACKO_17480	ORYLA00492
OG0007799	SACKO_13913	ORYLA05665
OG0007800	SACKO_30647	ORYLA03145
OG0007801	SACKO_22027	ORYLA16766, ORYLA07780
OG0007802	SACKO_33354	ORYLA05806
OG0007803	SACKO_09104	ORYLA00124
OG0007804	SACKO_19761	ORYLA05116
OG0007805	SACKO_23158	ORYLA03446
OG0007806	SACKO_14881, SACKO_04602	ORYLA01961, ORYLA20363, ORYLA14539
OG0007807	SACKO_13726	ORYLA07875
OG0007808	SACKO_25440	ORYLA13705
OG0007809	SACKO_10593	ORYLA13691
OG0007810	SACKO_23665	ORYLA13827
OG0007811	SACKO_30681	ORYLA13112
OG0007812	SACKO_15371	ORYLA09278
OG0007813	SACKO_16286	ORYLA05391
OG0007814	SACKO_25945	ORYLA08100
OG0007817	SACKO_06068	ORYLA10554, ORYLA11650
OG0007817	SACKO_06067	ORYLA03078
OG0007818	SACKO_06525	ORYLA09109
OG0007820	SACKO_07760	ORYLA04378
OG0007823	SACKO_21670	ORYLA19067, ORYLA19068
OG0007824	SACKO_33804	ORYLA03031
OG0007824	SACKO_33799, SACKO_33797	ORYLA03030
OG0007825	SACKO_19207	ORYLA13025
OG0007826	SACKO_02728, SACKO_31246	ORYLA02663
OG0007827	SACKO_29096	ORYLA18780, ORYLA18779
OG0007830	SACKO_13921	ORYLA14956
OG0007831	SACKO_28956	ORYLA01418
OG0007832	SACKO_22222	ORYLA10104
OG0007833	SACKO_03298	ORYLA17891
OG0007834	SACKO_24185	ORYLA01285
OG0007835	SACKO_20863	ORYLA02635
OG0007836	SACKO_33363	ORYLA01356
OG0007837	SACKO_25106	ORYLA08812
OG0007838	SACKO_05760	ORYLA17639
OG0007840	SACKO_21485	ORYLA08937
OG0007841	SACKO_24882	ORYLA04908
OG0007842	SACKO_12854	ORYLA07052
OG0007843	SACKO_14457	ORYLA04606
OG0007845	SACKO_08242	ORYLA13896
OG0007847	SACKO_16737	ORYLA17455
OG0007848	SACKO_31285	ORYLA05186
OG0007849	SACKO_14909	ORYLA10492
OG0007850	SACKO_33205	ORYLA07967
OG0007851	SACKO_16153, SACKO_32124	ORYLA19938
OG0007854	SACKO_13336	ORYLA18212
OG0007858	SACKO_10318	ORYLA17809
OG0007859	SACKO_28232	ORYLA09841
OG0007860	SACKO_24577	ORYLA13702, ORYLA15670, ORYLA13687
OG0007862	SACKO_07162	ORYLA07051, ORYLA16499
OG0007908	SACKO_04919, SACKO_04886	ORYLA08961
OG0007911	SACKO_26226	ORYLA05799
OG0007913	SACKO_15777	ORYLA14886
OG0007916	SACKO_16673	ORYLA09560
OG0007918	SACKO_10285	ORYLA01441
OG0007924	SACKO_29201	ORYLA10806
OG0007925	SACKO_24172	ORYLA17431, ORYLA17426
OG0007928	SACKO_01186	ORYLA19519
OG0007932	SACKO_08501	ORYLA02191
OG0007933	SACKO_11881	ORYLA15039
OG0007934	SACKO_27739	ORYLA11006, ORYLA09764
OG0007935	SACKO_23767	ORYLA11489, ORYLA11488, ORYLA10822
OG0007936	SACKO_15169	ORYLA11783, ORYLA11782
OG0007937	SACKO_33970	ORYLA12541
OG0007938	SACKO_28883	ORYLA11267
OG0007939	SACKO_27931	ORYLA09299
OG0007940	SACKO_20460	ORYLA11913, ORYLA11912
OG0007942	SACKO_20830	ORYLA00254, ORYLA17113
OG0007943	SACKO_19871	ORYLA12929
OG0007945	SACKO_29127	ORYLA03545
OG0007947	SACKO_24487	ORYLA16624
OG0007948	SACKO_04422	ORYLA03116
OG0007951	SACKO_15503	ORYLA07777
OG0007952	SACKO_28506	ORYLA09182
OG0007953	SACKO_33599	ORYLA08727
OG0007955	SACKO_05195	ORYLA10392
OG0007956	SACKO_11838	ORYLA19095
OG0007957	SACKO_18987	ORYLA07016
OG0007958	SACKO_29325	ORYLA16538
OG0007959	SACKO_09778	ORYLA06759
OG0007961	SACKO_22313, SACKO_22290	ORYLA06588, ORYLA13113
OG0007962	SACKO_06762	ORYLA04455
OG0007964	SACKO_33321	ORYLA02311
OG0007966	SACKO_19681	ORYLA17404
OG0007968	SACKO_18405	ORYLA04990
OG0007969	SACKO_18151	ORYLA13627
OG0007970	SACKO_18418	ORYLA05743, ORYLA05744
OG0007972	SACKO_07982	ORYLA06254
OG0007973	SACKO_01192	ORYLA20273
OG0007974	SACKO_16314	ORYLA10212
OG0007975	SACKO_20952	ORYLA16228
OG0007976	SACKO_01022	ORYLA00600
OG0007977	SACKO_01030	ORYLA16524
OG0007978	SACKO_25531	ORYLA02070
OG0007979	SACKO_19788	ORYLA01404
OG0007980	SACKO_33436	ORYLA05197, ORYLA05196
OG0007981	SACKO_14019	ORYLA10350
OG0007983	SACKO_13273	ORYLA05241
OG0007985	SACKO_27140	ORYLA19749
OG0007987	SACKO_04464	ORYLA17624, ORYLA16882
OG0007988	SACKO_33889	ORYLA07679
OG0007990	SACKO_19022	ORYLA01553
OG0007991	SACKO_32379	ORYLA11952
OG0007992	SACKO_31876	ORYLA08939, ORYLA12569
OG0007993	SACKO_25754	ORYLA11458
OG0007994	SACKO_01285	ORYLA19701
OG0007996	SACKO_22351	ORYLA05852
OG0007997	SACKO_09376	ORYLA01173, ORYLA01172
OG0007999	SACKO_32499	ORYLA16389
OG0008000	SACKO_19762	ORYLA18400
OG0008001	SACKO_01719, SACKO_27673	ORYLA17558
OG0008004	SACKO_05250	ORYLA06256
OG0008006	SACKO_30331	ORYLA00992
OG0008007	SACKO_08634	ORYLA07323
OG0008009	SACKO_23976	ORYLA18180
OG0008011	SACKO_30693	ORYLA20138
OG0008013	SACKO_12890	ORYLA09023
OG0008014	SACKO_28685	ORYLA03713
OG0008016	SACKO_22465	ORYLA12316
OG0008017	SACKO_25444	ORYLA15789
OG0008018	SACKO_12472	ORYLA05042
OG0008019	SACKO_18958	ORYLA17175
OG0008020	SACKO_17703	ORYLA12517
OG0008021	SACKO_12859	ORYLA08699, ORYLA16436, ORYLA07848
OG0008023	SACKO_09605	ORYLA20131
OG0008025	SACKO_09938	ORYLA16974
OG0008026	SACKO_26962	ORYLA11205
OG0008027	SACKO_03520	ORYLA10539
OG0008028	SACKO_11437	ORYLA08852
OG0008029	SACKO_16774	ORYLA04581
OG0008030	SACKO_07101	ORYLA02706
OG0008031	SACKO_23288	ORYLA03385
OG0008036	SACKO_10626	ORYLA16709
OG0008037	SACKO_32248	ORYLA12080
OG0008038	SACKO_02408	ORYLA15545
OG0008039	SACKO_29719	ORYLA17282
OG0008040	SACKO_13868	ORYLA11576
OG0008045	SACKO_15996	ORYLA01796
OG0008046	SACKO_16152	ORYLA13352
OG0008047	SACKO_26475	ORYLA11247
OG0008049	SACKO_05453	ORYLA11671
OG0008050	SACKO_11709	ORYLA06526
OG0008051	SACKO_31677	ORYLA16920
OG0008052	SACKO_22237	ORYLA10108
OG0008053	SACKO_21137	ORYLA01774
OG0008054	SACKO_06880	ORYLA01815
OG0008055	SACKO_23623	ORYLA10841
OG0008056	SACKO_13916	ORYLA20489
OG0008057	SACKO_28460	ORYLA19411
OG0008059	SACKO_29539	ORYLA05431
OG0008060	SACKO_05867, SACKO_05879	ORYLA13995
OG0008062	SACKO_11741	ORYLA12174
OG0008063	SACKO_13242	ORYLA14182, ORYLA14620, ORYLA14621
OG0008064	SACKO_13518	ORYLA02000
OG0008065	SACKO_15448	ORYLA15002
OG0008066	SACKO_22466	ORYLA14650
OG0008067	SACKO_13666	ORYLA11729
OG0008068	SACKO_30643	ORYLA00668, ORYLA04605
OG0008070	SACKO_06486	ORYLA09225
OG0008071	SACKO_18137	ORYLA19110
OG0008072	SACKO_26658	ORYLA13669
OG0008075	SACKO_09513	ORYLA20225
OG0008076	SACKO_18740	ORYLA15704
OG0008077	SACKO_20446	ORYLA04461
OG0008078	SACKO_11233	ORYLA16198, ORYLA14361
OG0008079	SACKO_29403	ORYLA09004
OG0008081	SACKO_26746	ORYLA05422
OG0008083	SACKO_14639	ORYLA10670
OG0008085	SACKO_21853	ORYLA19641
