Orthogroup	SACKO_ok	SCHMD
OG0006606	SACKO_14668	SCHMD11990
OG0006607	SACKO_23822	SCHMD00025
OG0006608	SACKO_05137	SCHMD21063
OG0006610	SACKO_06748	SCHMD10412
OG0006614	SACKO_03768	SCHMD05476
OG0006615	SACKO_30383, SACKO_14275	SCHMD02189
OG0006619	SACKO_23817	SCHMD14686
OG0006621	SACKO_16054	SCHMD06932
OG0006622	SACKO_18492	SCHMD16418, SCHMD16456
OG0006623	SACKO_03259, SACKO_12638	SCHMD00154
OG0006624	SACKO_27277	SCHMD28658, SCHMD27359
OG0006626	SACKO_20620, SACKO_02165	SCHMD05850
OG0006628	SACKO_17452	SCHMD10378
OG0006630	SACKO_09718, SACKO_07939	SCHMD02436
OG0006631	SACKO_25124	SCHMD24627, SCHMD24745
OG0006632	SACKO_11006	SCHMD11914, SCHMD18633
OG0006633	SACKO_13776	SCHMD06460
OG0006636	SACKO_20362	SCHMD09363
OG0006637	SACKO_18391	SCHMD17064, SCHMD26047
OG0006640	SACKO_04468	SCHMD09877
OG0006646	SACKO_16491	SCHMD10329
OG0006647	SACKO_29007	SCHMD12770, SCHMD12371
OG0006648	SACKO_25199, SACKO_24105	SCHMD23341
OG0006651	SACKO_18929	SCHMD07289, SCHMD06082
OG0006652	SACKO_18062	SCHMD08119
OG0006653	SACKO_02145, SACKO_32093	SCHMD04276, SCHMD04275
OG0006655	SACKO_02434	SCHMD00645
OG0006656	SACKO_31952	SCHMD15425
OG0006658	SACKO_26976	SCHMD07703, SCHMD19832
OG0006659	SACKO_23652	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106, SCHMD00915, SCHMD00917
OG0006662	SACKO_17036	SCHMD11088, SCHMD02344
OG0006663	SACKO_10196	SCHMD05461
OG0006664	SACKO_17513	SCHMD01212
OG0006666	SACKO_30813	SCHMD00843
OG0006667	SACKO_22738, SACKO_25306, SACKO_25302	SCHMD02023
OG0006668	SACKO_24222	SCHMD00035
OG0006669	SACKO_27060	SCHMD15456
OG0006670	SACKO_27428	SCHMD06283
OG0006671	SACKO_26651	SCHMD02649
OG0006673	SACKO_18714	SCHMD11139, SCHMD01947
OG0006674	SACKO_19973, SACKO_16901, SACKO_03688, SACKO_03689, SACKO_16905, SACKO_03693, SACKO_16904	SCHMD28901
OG0006675	SACKO_01088	SCHMD10065, SCHMD21124
OG0006677	SACKO_22059	SCHMD28844
OG0006678	SACKO_28613	SCHMD02351
OG0006680	SACKO_12693	SCHMD07321, SCHMD04365
OG0006683	SACKO_09544	SCHMD12055
OG0006684	SACKO_22004, SACKO_16089	SCHMD03196
OG0006686	SACKO_11003	SCHMD05511
OG0006688	SACKO_16160	SCHMD02782
OG0006689	SACKO_12060	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	SACKO_25519	SCHMD02600
OG0006691	SACKO_00524	SCHMD14621
OG0006692	SACKO_09418, SACKO_25158	SCHMD15336
OG0006693	SACKO_24875	SCHMD00589
OG0006694	SACKO_31335	SCHMD05629
OG0006695	SACKO_20651	SCHMD06025
OG0006697	SACKO_24138	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	SACKO_23873, SACKO_16414	SCHMD12118
OG0006700	SACKO_17845	SCHMD29051, SCHMD15433, SCHMD27357
OG0006702	SACKO_34080	SCHMD29672
OG0006703	SACKO_34078	SCHMD00739
OG0006705	SACKO_22310	SCHMD14770, SCHMD13114
OG0006706	SACKO_20095	SCHMD12854
OG0006707	SACKO_28521	SCHMD19389
OG0006708	SACKO_16483	SCHMD01518
OG0006709	SACKO_22652	SCHMD06005
OG0006712	SACKO_04882	SCHMD13757
OG0006713	SACKO_04677	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	SACKO_31616	SCHMD09869
OG0006718	SACKO_33608	SCHMD28286
OG0006720	SACKO_11232	SCHMD15330, SCHMD18737
OG0006721	SACKO_12273	SCHMD06116
OG0006722	SACKO_14697	SCHMD18971, SCHMD24284
OG0006723	SACKO_11222	SCHMD12671
OG0006725	SACKO_01532	SCHMD15226
OG0006726	SACKO_23805	SCHMD22403
OG0006727	SACKO_33821	SCHMD01781
OG0006728	SACKO_30037	SCHMD09693
OG0006729	SACKO_27454	SCHMD09997, SCHMD07849
OG0006730	SACKO_10591	SCHMD15242
OG0006733	SACKO_31600	SCHMD02938
OG0006734	SACKO_31618	SCHMD13149, SCHMD15306
OG0006735	SACKO_20230	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	SACKO_26749	SCHMD11091
OG0006737	SACKO_26724	SCHMD05655
OG0006741	SACKO_07967	SCHMD21104, SCHMD16448
OG0006742	SACKO_21657	SCHMD14364
OG0006743	SACKO_08684	SCHMD06609
OG0006749	SACKO_13004	SCHMD17570, SCHMD17569
OG0006750	SACKO_21365	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	SACKO_10442	SCHMD12442
OG0006753	SACKO_32383	SCHMD08285
OG0006754	SACKO_05330	SCHMD13342
OG0006755	SACKO_14460	SCHMD10228
OG0006757	SACKO_00223	SCHMD08426
OG0006758	SACKO_32935	SCHMD05008, SCHMD10024
OG0006761	SACKO_25995, SACKO_09276	SCHMD13526
OG0006764	SACKO_30622	SCHMD22289
OG0006766	SACKO_26404	SCHMD07248
OG0006768	SACKO_29429	SCHMD03977
OG0006772	SACKO_12476	SCHMD01476
OG0006776	SACKO_32464	SCHMD10792
OG0006777	SACKO_31484	SCHMD08214
OG0006780	SACKO_00989	SCHMD13525, SCHMD14457
OG0006791	SACKO_12469	SCHMD15752
OG0006826	SACKO_06213, SACKO_06211	SCHMD05426
OG0006829	SACKO_10968, SACKO_10970	SCHMD18846
OG0006830	SACKO_00725	SCHMD01740
OG0006833	SACKO_21065	SCHMD25705, SCHMD22029
OG0006835	SACKO_14793	SCHMD11727, SCHMD11726
OG0006842	SACKO_25650	SCHMD07853
OG0006843	SACKO_21301	SCHMD10166
OG0006844	SACKO_23086	SCHMD10998
OG0006846	SACKO_31599	SCHMD24471
OG0006847	SACKO_04972	SCHMD10920
OG0006848	SACKO_16185	SCHMD15273, SCHMD24879
OG0006851	SACKO_28958	SCHMD13891, SCHMD10310
OG0006853	SACKO_07750	SCHMD21179
OG0006856	SACKO_22741	SCHMD03115
OG0006857	SACKO_21109	SCHMD03719
OG0006858	SACKO_28907	SCHMD17672
OG0006860	SACKO_25058	SCHMD14888, SCHMD01768
OG0006862	SACKO_11949	SCHMD08954
OG0006864	SACKO_06208	SCHMD09900
OG0006867	SACKO_03131	SCHMD19722
OG0006871	SACKO_33034	SCHMD19715
OG0006874	SACKO_15547, SACKO_02225	SCHMD00242
OG0006875	SACKO_22942	SCHMD14340
OG0006876	SACKO_17712	SCHMD01180
OG0006877	SACKO_14432	SCHMD28894, SCHMD14652
OG0006878	SACKO_14703	SCHMD07673
OG0006881	SACKO_20383	SCHMD13107
OG0006882	SACKO_25762	SCHMD08215
OG0006883	SACKO_03059	SCHMD04789
OG0006886	SACKO_06965	SCHMD04628
OG0006887	SACKO_27302	SCHMD02004
OG0006889	SACKO_32132	SCHMD19490
OG0006890	SACKO_33625	SCHMD09977
OG0006891	SACKO_00733	SCHMD16311
OG0006892	SACKO_00620	SCHMD06736, SCHMD03941
OG0006894	SACKO_16651	SCHMD08244
OG0006895	SACKO_32185	SCHMD25533, SCHMD25532
OG0006897	SACKO_12096	SCHMD14554
OG0006900	SACKO_33177	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	SACKO_00618, SACKO_06914	SCHMD00150
OG0006902	SACKO_23898	SCHMD09576
OG0006906	SACKO_29713	SCHMD01345
OG0006908	SACKO_29339	SCHMD13404
OG0006914	SACKO_08710	SCHMD02005
OG0006915	SACKO_13525	SCHMD17740
OG0006917	SACKO_10775	SCHMD15444, SCHMD23496
OG0006918	SACKO_21493	SCHMD02128
OG0006919	SACKO_02596	SCHMD04163
OG0006921	SACKO_14462	SCHMD00179
OG0006923	SACKO_04201	SCHMD18989, SCHMD10987
OG0006924	SACKO_17426	SCHMD07270
OG0006926	SACKO_18234	SCHMD18025, SCHMD24077
OG0006927	SACKO_18408	SCHMD05483
OG0006928	SACKO_01805	SCHMD24085
OG0006931	SACKO_30476	SCHMD09823
OG0006934	SACKO_26364	SCHMD02940
OG0006937	SACKO_16830	SCHMD07394
OG0006939	SACKO_12961	SCHMD19736, SCHMD17847
OG0006941	SACKO_28227, SACKO_06157	SCHMD11956, SCHMD22092
OG0006942	SACKO_03113	SCHMD05106
OG0006945	SACKO_12889	SCHMD20350, SCHMD21540
OG0006946	SACKO_17508	SCHMD03034
OG0006948	SACKO_15576	SCHMD10039
OG0006949	SACKO_13058	SCHMD04433
OG0006951	SACKO_21845	SCHMD04285
OG0006952	SACKO_23323	SCHMD00571
OG0006954	SACKO_22256	SCHMD05444
OG0006955	SACKO_20495	SCHMD01359
OG0006956	SACKO_14922, SACKO_14921	SCHMD03205
OG0006957	SACKO_15008	SCHMD21016, SCHMD16664
OG0006958	SACKO_19807	SCHMD10483
OG0006959	SACKO_10040	SCHMD14675, SCHMD12735
OG0006960	SACKO_24309	SCHMD15792, SCHMD13924
OG0006962	SACKO_28588	SCHMD02602
OG0006964	SACKO_17635, SACKO_29390	SCHMD05582, SCHMD05580
OG0006965	SACKO_19851	SCHMD16583, SCHMD28209
OG0006966	SACKO_26125	SCHMD17179
OG0006967	SACKO_02771	SCHMD06876
OG0006968	SACKO_17433	SCHMD05918
OG0006973	SACKO_24277	SCHMD01554
OG0006977	SACKO_29829	SCHMD21617, SCHMD19289
OG0006979	SACKO_20315	SCHMD02713
OG0006980	SACKO_19310	SCHMD03927
OG0006984	SACKO_04568	SCHMD21798
OG0006985	SACKO_32765	SCHMD00305
OG0006987	SACKO_05769, SACKO_02870, SACKO_28061	SCHMD04010
OG0006989	SACKO_22945	SCHMD08387
OG0006991	SACKO_18032	SCHMD09527
OG0006993	SACKO_10563	SCHMD16078, SCHMD15851
OG0006995	SACKO_20027	SCHMD08291
OG0006996	SACKO_03142	SCHMD07655
OG0006999	SACKO_08484	SCHMD09727, SCHMD09154
OG0007001	SACKO_30491	SCHMD11191
OG0007002	SACKO_25761, SACKO_25783	SCHMD00096
OG0007003	SACKO_04932	SCHMD03229
OG0007005	SACKO_29350	SCHMD03780
OG0007009	SACKO_08522	SCHMD28218, SCHMD00500
OG0007012	SACKO_31857	SCHMD16864
OG0007013	SACKO_28712	SCHMD20292, SCHMD25075
OG0007015	SACKO_30224	SCHMD09946
OG0007017	SACKO_26693	SCHMD24290, SCHMD13895
OG0007020	SACKO_02385	SCHMD10791, SCHMD11928
OG0007020	SACKO_06133	SCHMD29169
OG0007022	SACKO_04163	SCHMD06207
OG0007023	SACKO_25489	SCHMD13414
OG0007024	SACKO_26052	SCHMD18147
OG0007025	SACKO_10243	SCHMD00852
OG0007027	SACKO_23731	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	SACKO_15050	SCHMD16323
OG0007030	SACKO_29671	SCHMD11171
OG0007033	SACKO_06084	SCHMD17177, SCHMD07596
OG0007037	SACKO_15416	SCHMD08275
OG0007039	SACKO_22213	SCHMD24759
OG0007040	SACKO_25776	SCHMD17930
OG0007043	SACKO_16636	SCHMD05387
OG0007046	SACKO_31329	SCHMD16357, SCHMD12630
OG0007047	SACKO_28516	SCHMD10322
OG0007049	SACKO_12577	SCHMD09136, SCHMD15529
OG0007050	SACKO_00112	SCHMD12036
OG0007051	SACKO_06185, SACKO_06192, SACKO_31218, SACKO_15137	SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	SACKO_13932	SCHMD05149
OG0007054	SACKO_18200	SCHMD03628
OG0007055	SACKO_25420, SACKO_30832	SCHMD11222
OG0007057	SACKO_13231	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	SACKO_33581	SCHMD27956
OG0007062	SACKO_09547	SCHMD05231
OG0007063	SACKO_33318	SCHMD04487
OG0007064	SACKO_21433	SCHMD12728
OG0007065	SACKO_12649	SCHMD08144
OG0007066	SACKO_33465	SCHMD15229, SCHMD16841
OG0007067	SACKO_01934	SCHMD09674
OG0007068	SACKO_05837	SCHMD10943
OG0007073	SACKO_04610	SCHMD06841
OG0007077	SACKO_10592	SCHMD03291, SCHMD23670
OG0007078	SACKO_30890	SCHMD12751, SCHMD12753
OG0007084	SACKO_17427	SCHMD10181, SCHMD10179
OG0007087	SACKO_31985	SCHMD09273
OG0007088	SACKO_28546	SCHMD06881
OG0007089	SACKO_08418	SCHMD15126
OG0007090	SACKO_33532	SCHMD24995
OG0007091	SACKO_20838	SCHMD00684
OG0007092	SACKO_03845	SCHMD04952
OG0007093	SACKO_22444	SCHMD00633
OG0007095	SACKO_23495	SCHMD28386
OG0007096	SACKO_07898	SCHMD14480
OG0007097	SACKO_29405	SCHMD00498
OG0007098	SACKO_16364	SCHMD12814
OG0007104	SACKO_19248	SCHMD14802
OG0007106	SACKO_10813	SCHMD14679
OG0007107	SACKO_33356	SCHMD10627
OG0007108	SACKO_31265, SACKO_29706	SCHMD03383
OG0007109	SACKO_32182	SCHMD14017, SCHMD14016
OG0007112	SACKO_08725	SCHMD09113
OG0007113	SACKO_02848	SCHMD27023, SCHMD20834
OG0007114	SACKO_26820	SCHMD05373
OG0007118	SACKO_25201	SCHMD01480
OG0007119	SACKO_25634	SCHMD02099
OG0007122	SACKO_19303	SCHMD04636
OG0007124	SACKO_01895	SCHMD20734
OG0007125	SACKO_07204	SCHMD04115
OG0007128	SACKO_24044	SCHMD15975
OG0007130	SACKO_32058	SCHMD02010
OG0007133	SACKO_04847	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	SACKO_15516	SCHMD14628
OG0007136	SACKO_32443	SCHMD04055
OG0007137	SACKO_25595	SCHMD09300
OG0007139	SACKO_05472	SCHMD08033
OG0007140	SACKO_27577	SCHMD14726, SCHMD14725
OG0007143	SACKO_00838	SCHMD11402, SCHMD13435
OG0007144	SACKO_09057	SCHMD09084, SCHMD13536
OG0007145	SACKO_10133, SACKO_30883	SCHMD07094
OG0007149	SACKO_09858	SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	SACKO_10702, SACKO_10705	SCHMD20465, SCHMD17498
OG0007152	SACKO_17769	SCHMD23531
OG0007154	SACKO_12031	SCHMD03260
OG0007158	SACKO_10668	SCHMD27790, SCHMD22647
OG0007159	SACKO_27603	SCHMD06458, SCHMD24141
OG0007163	SACKO_09049	SCHMD19963, SCHMD15559
OG0007164	SACKO_06008	SCHMD21149
OG0007165	SACKO_23160	SCHMD00948
OG0007166	SACKO_00991	SCHMD23433, SCHMD23432
OG0007173	SACKO_33101	SCHMD27706, SCHMD26151
OG0007174	SACKO_28329	SCHMD00679
OG0007175	SACKO_33520	SCHMD13246, SCHMD11875
OG0007176	SACKO_13690	SCHMD18255, SCHMD19246
OG0007179	SACKO_19710	SCHMD02087
OG0007180	SACKO_16530	SCHMD13286
OG0007181	SACKO_31454	SCHMD07932
OG0007183	SACKO_20614	SCHMD09362
OG0007184	SACKO_14227	SCHMD06567
OG0007186	SACKO_09431	SCHMD00266
OG0007189	SACKO_10644	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	SACKO_21385	SCHMD00716
OG0007191	SACKO_04254	SCHMD11992
OG0007192	SACKO_32927	SCHMD00342
OG0007199	SACKO_11812	SCHMD17527, SCHMD16964
OG0007209	SACKO_30174	SCHMD02470
OG0007248	SACKO_27874	SCHMD14029
OG0007249	SACKO_25077	SCHMD29538, SCHMD25341, SCHMD09627
OG0007252	SACKO_05958	SCHMD26416, SCHMD26417
OG0007254	SACKO_20296	SCHMD29104
OG0007255	SACKO_06656	SCHMD08512, SCHMD09706
OG0007258	SACKO_02451	SCHMD01759
OG0007264	SACKO_19011	SCHMD06288
OG0007266	SACKO_05789	SCHMD05229
OG0007267	SACKO_19715	SCHMD15621
OG0007269	SACKO_20712	SCHMD04821
OG0007270	SACKO_20380	SCHMD29771, SCHMD26891
OG0007271	SACKO_18099	SCHMD08508
OG0007274	SACKO_28207	SCHMD10184
OG0007276	SACKO_16517	SCHMD01128
OG0007279	SACKO_11089	SCHMD14169, SCHMD22097
OG0007280	SACKO_25255	SCHMD26191
OG0007282	SACKO_29535	SCHMD08071
OG0007288	SACKO_06459	SCHMD11562
OG0007291	SACKO_04875	SCHMD01954
OG0007297	SACKO_13440	SCHMD08767
OG0007300	SACKO_30319	SCHMD08715, SCHMD12954
OG0007301	SACKO_17413	SCHMD04999
OG0007304	SACKO_08660	SCHMD06782
OG0007305	SACKO_26897	SCHMD00236
OG0007306	SACKO_18914	SCHMD03194
OG0007307	SACKO_04769	SCHMD24523
OG0007310	SACKO_06181	SCHMD07754
OG0007314	SACKO_09098	SCHMD20349, SCHMD17621
OG0007317	SACKO_26981	SCHMD05271
OG0007318	SACKO_08716	SCHMD14311
OG0007319	SACKO_25268	SCHMD07451
OG0007320	SACKO_12083	SCHMD04201, SCHMD04200
OG0007321	SACKO_15330	SCHMD14656
OG0007323	SACKO_32999	SCHMD28323
OG0007325	SACKO_13504	SCHMD13424
OG0007326	SACKO_01111	SCHMD26648, SCHMD13997
OG0007327	SACKO_17831	SCHMD03183
OG0007328	SACKO_24054	SCHMD07822
OG0007330	SACKO_30586	SCHMD01349
OG0007332	SACKO_18761	SCHMD29643
OG0007333	SACKO_32006	SCHMD02278
OG0007334	SACKO_00762, SACKO_00753	SCHMD01190
OG0007335	SACKO_12354	SCHMD00787
OG0007337	SACKO_18361	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	SACKO_24568	SCHMD14813, SCHMD09117
OG0007341	SACKO_17570	SCHMD01365
OG0007342	SACKO_14494	SCHMD12266
OG0007343	SACKO_25659	SCHMD12161
OG0007347	SACKO_30253	SCHMD06807
OG0007349	SACKO_10188	SCHMD22105
OG0007353	SACKO_16413	SCHMD22439
OG0007354	SACKO_06474	SCHMD09176
OG0007356	SACKO_16209	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	SACKO_11982	SCHMD05385
OG0007359	SACKO_13450	SCHMD04894
OG0007360	SACKO_02884	SCHMD01042
OG0007361	SACKO_22476	SCHMD02642
OG0007363	SACKO_14533	SCHMD02234
OG0007367	SACKO_27045	SCHMD09749
OG0007372	SACKO_04765	SCHMD02515
OG0007373	SACKO_01409	SCHMD11208, SCHMD11207
OG0007382	SACKO_05172	SCHMD06011
OG0007385	SACKO_04570	SCHMD04159
OG0007386	SACKO_01652	SCHMD00784
OG0007387	SACKO_09468	SCHMD01904, SCHMD01903
OG0007389	SACKO_26727	SCHMD07528
OG0007391	SACKO_21964	SCHMD01653
OG0007393	SACKO_14611	SCHMD00157
OG0007395	SACKO_31545	SCHMD09491
OG0007396	SACKO_26791	SCHMD01151
OG0007397	SACKO_15113	SCHMD03095
OG0007399	SACKO_31407	SCHMD13118
OG0007400	SACKO_04325	SCHMD13798, SCHMD17183, SCHMD06668
OG0007402	SACKO_04236	SCHMD10585, SCHMD06444
OG0007405	SACKO_04392	SCHMD18973, SCHMD27327
OG0007407	SACKO_29878	SCHMD14070
OG0007408	SACKO_14246	SCHMD03954
OG0007412	SACKO_32563	SCHMD14910, SCHMD20394
OG0007414	SACKO_27621	SCHMD03104, SCHMD03103
OG0007415	SACKO_12609	SCHMD29702, SCHMD13340
OG0007417	SACKO_18265	SCHMD04581
OG0007419	SACKO_18390	SCHMD12003, SCHMD14523
OG0007421	SACKO_24530	SCHMD09236
OG0007422	SACKO_18085	SCHMD15449
OG0007425	SACKO_04075	SCHMD18256
OG0007429	SACKO_06357	SCHMD03140
OG0007431	SACKO_10373	SCHMD02074
OG0007432	SACKO_30749	SCHMD13608
OG0007434	SACKO_33383	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	SACKO_25222	SCHMD26347
OG0007439	SACKO_29991	SCHMD01098
OG0007442	SACKO_27570	SCHMD10535
OG0007445	SACKO_00305	SCHMD10725
OG0007446	SACKO_21720	SCHMD06891
OG0007447	SACKO_20393	SCHMD07199
OG0007452	SACKO_14474	SCHMD06690
OG0007453	SACKO_27404	SCHMD22069
OG0007454	SACKO_17444	SCHMD02249
OG0007455	SACKO_20785	SCHMD17462
OG0007456	SACKO_29043	SCHMD11658
OG0007457	SACKO_15961	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	SACKO_15110	SCHMD11828
OG0007459	SACKO_17963	SCHMD04395
OG0007460	SACKO_17949	SCHMD07322
OG0007463	SACKO_30515	SCHMD17150, SCHMD29377
OG0007464	SACKO_02099	SCHMD03973
OG0007465	SACKO_29080, SACKO_32543	SCHMD06095
OG0007470	SACKO_27006	SCHMD04262, SCHMD05817
OG0007471	SACKO_29617	SCHMD29391
OG0007472	SACKO_03865	SCHMD07414
OG0007473	SACKO_32479	SCHMD18788, SCHMD20111
OG0007476	SACKO_28051, SACKO_29210	SCHMD29552, SCHMD06042
OG0007481	SACKO_31380	SCHMD00234
OG0007482	SACKO_14127	SCHMD16972, SCHMD28646
OG0007483	SACKO_08109	SCHMD23530
OG0007488	SACKO_30038	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	SACKO_17921	SCHMD27800, SCHMD17535
OG0007490	SACKO_14226	SCHMD25654
OG0007491	SACKO_28491, SACKO_28499, SACKO_28496	SCHMD17539, SCHMD13726
OG0007492	SACKO_12362	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	SACKO_33017	SCHMD02157, SCHMD22482
OG0007495	SACKO_02132	SCHMD07307, SCHMD18914
OG0007496	SACKO_31428	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	SACKO_12831	SCHMD13903
OG0007499	SACKO_02321	SCHMD02341
OG0007500	SACKO_06865	SCHMD06655
OG0007501	SACKO_28161	SCHMD02284
OG0007503	SACKO_18498	SCHMD02190
OG0007507	SACKO_12372	SCHMD00792
OG0007508	SACKO_33462, SACKO_17595	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	SACKO_09775	SCHMD00947
OG0007510	SACKO_33713	SCHMD06196
OG0007516	SACKO_00310	SCHMD07324, SCHMD01839
OG0007522	SACKO_01536	SCHMD20076
OG0007525	SACKO_33529	SCHMD03649, SCHMD14793
OG0007528	SACKO_03947	SCHMD08263
OG0007531	SACKO_32475	SCHMD07206
OG0007533	SACKO_09857	SCHMD05767
OG0007541	SACKO_04013	SCHMD18271
OG0007547	SACKO_03022, SACKO_05673, SACKO_31679	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710
OG0007548	SACKO_10526	SCHMD06064
OG0007583	SACKO_06128	SCHMD28711
OG0007584	SACKO_06741	SCHMD10868
OG0007586	SACKO_00312	SCHMD00208
OG0007591	SACKO_03097	SCHMD19104
OG0007595	SACKO_30826	SCHMD14709
OG0007597	SACKO_27307	SCHMD00061
OG0007601	SACKO_28761	SCHMD28220
OG0007602	SACKO_07011	SCHMD03764
OG0007603	SACKO_10669	SCHMD02707
OG0007607	SACKO_00869	SCHMD25251
OG0007609	SACKO_26161	SCHMD08824
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	SCHMD02076, SCHMD12764
OG0007611	SACKO_09113	SCHMD04251
OG0007612	SACKO_01553, SACKO_01534	SCHMD10036
OG0007613	SACKO_06224	SCHMD05026
OG0007615	SACKO_01232	SCHMD10027
OG0007619	SACKO_22280	SCHMD02768
OG0007621	SACKO_14513	SCHMD00066
OG0007624	SACKO_14810	SCHMD15354
OG0007626	SACKO_03616	SCHMD05939
OG0007628	SACKO_14537	SCHMD01246
OG0007629	SACKO_09383	SCHMD24454, SCHMD08697
OG0007630	SACKO_28371	SCHMD22064
OG0007634	SACKO_20090	SCHMD06239
OG0007643	SACKO_28502	SCHMD18394
OG0007645	SACKO_00394	SCHMD00727
OG0007646	SACKO_25081	SCHMD05492
OG0007654	SACKO_29392, SACKO_00412	SCHMD14761
OG0007656	SACKO_33780	SCHMD00482
OG0007657	SACKO_17563, SACKO_22870	SCHMD16543
OG0007659	SACKO_15000	SCHMD19564, SCHMD12893
OG0007663	SACKO_10239	SCHMD11554
OG0007664	SACKO_25907	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	SACKO_13425	SCHMD11299
OG0007667	SACKO_23245	SCHMD25937
OG0007673	SACKO_05611	SCHMD08768
OG0007676	SACKO_09344	SCHMD08823
OG0007679	SACKO_03418	SCHMD13638
OG0007683	SACKO_29303	SCHMD04573
OG0007684	SACKO_31399	SCHMD00102
OG0007687	SACKO_22730	SCHMD06419, SCHMD07587
OG0007690	SACKO_21477	SCHMD21197
OG0007691	SACKO_17993	SCHMD07299
OG0007698	SACKO_16983	SCHMD08531
OG0007699	SACKO_26965, SACKO_26971	SCHMD16879, SCHMD00085
OG0007700	SACKO_07734	SCHMD08842, SCHMD08841
OG0007701	SACKO_05449	SCHMD12704, SCHMD12705
OG0007702	SACKO_22135	SCHMD00819
OG0007705	SACKO_31826	SCHMD04986, SCHMD23899
OG0007706	SACKO_15584	SCHMD05614
OG0007709	SACKO_19206	SCHMD11596, SCHMD01220
OG0007712	SACKO_17853	SCHMD04858
OG0007713	SACKO_13553	SCHMD16511
OG0007715	SACKO_03292	SCHMD08793
OG0007717	SACKO_27159	SCHMD10647, SCHMD13736
OG0007718	SACKO_27314	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	SACKO_21315	SCHMD06810
OG0007723	SACKO_22375	SCHMD01195
OG0007727	SACKO_08785	SCHMD02748
OG0007730	SACKO_33885	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	SACKO_25242	SCHMD21069, SCHMD19292
OG0007733	SACKO_01172	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	SACKO_07149	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	SACKO_05397	SCHMD03835
OG0007738	SACKO_13809	SCHMD09563
OG0007739	SACKO_24318	SCHMD24121
OG0007743	SACKO_20056	SCHMD00951
OG0007744	SACKO_07961	SCHMD01094
OG0007748	SACKO_04761	SCHMD06083
OG0007751	SACKO_24128	SCHMD08536
OG0007752	SACKO_31962	SCHMD00218
OG0007754	SACKO_29412	SCHMD22646
OG0007759	SACKO_14466	SCHMD15154, SCHMD24999
OG0007761	SACKO_04635	SCHMD07223
OG0007763	SACKO_25652	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	SACKO_29285	SCHMD02517
OG0007767	SACKO_20294	SCHMD08815
OG0007771	SACKO_14098	SCHMD10247
OG0007772	SACKO_25819	SCHMD02978
OG0007773	SACKO_06918	SCHMD09375
OG0007774	SACKO_06888	SCHMD04593
OG0007775	SACKO_18835	SCHMD09982
OG0007779	SACKO_32915	SCHMD01229
OG0007781	SACKO_29554	SCHMD03244, SCHMD03245
OG0007782	SACKO_31505	SCHMD03677
OG0007783	SACKO_05677	SCHMD07210
OG0007785	SACKO_01127	SCHMD00785
OG0007786	SACKO_17939	SCHMD23945
OG0007787	SACKO_09803	SCHMD06132, SCHMD05625
OG0007794	SACKO_21998	SCHMD29276
OG0007801	SACKO_22027	SCHMD00120
OG0007803	SACKO_09104	SCHMD04261
OG0007804	SACKO_19761	SCHMD06254
OG0007805	SACKO_23158	SCHMD20517
OG0007810	SACKO_23665	SCHMD02712
OG0007811	SACKO_30681	SCHMD17086, SCHMD14179
OG0007812	SACKO_15371	SCHMD28383, SCHMD23641
OG0007813	SACKO_16286	SCHMD00295
OG0007814	SACKO_25945	SCHMD09526
OG0007815	SACKO_10372	SCHMD25078
OG0007816	SACKO_29422	SCHMD10692
OG0007820	SACKO_07760	SCHMD03191, SCHMD03190
OG0007825	SACKO_19207	SCHMD10602
OG0007826	SACKO_02728, SACKO_31246	SCHMD02236, SCHMD06089
