Orthogroup	SACKO_ok	PFLAV
OG0009455	SACKO_24134	TCONS_00027364.p1
OG0009472	SACKO_20621, SACKO_13646	TCONS_00050735.p1
OG0009474	SACKO_03262	TCONS_00004837.p1, TCONS_00004859.p1
OG0009483	SACKO_30395	TCONS_00008076.p1
OG0009485	SACKO_28193	TCONS_00013378.p1
OG0009490	SACKO_04390, SACKO_17060	TCONS_00005658.p1
OG0009492	SACKO_22353	TCONS_00049462.p1
OG0009495	SACKO_25183	TCONS_00000737.p1
OG0009497	SACKO_01543, SACKO_01582, SACKO_01562, SACKO_01538, SACKO_01542, SACKO_01558, SACKO_01555, SACKO_01545, SACKO_01706	TCONS_00054591.p1
OG0009513	SACKO_09387, SACKO_20597, SACKO_19459	TCONS_00010288.p1
OG0009514	SACKO_24847	TCONS_00048477.p1, TCONS_00047477.p1
OG0009533	SACKO_00207, SACKO_21232	TCONS_00034822.p1
OG0009533	SACKO_11785, SACKO_32819, SACKO_13019, SACKO_31447, SACKO_01773, SACKO_13108, SACKO_13287, SACKO_04127	TCONS_00055046.p1, TCONS_00046359.p1
OG0009533	SACKO_29046, SACKO_04001	TCONS_00044502.p1
OG0009535	SACKO_15032	TCONS_00003955.p1, TCONS_00018339.p1, TCONS_00017115.p1, TCONS_00017114.p1, TCONS_00017131.p1, TCONS_00002535.p1, TCONS_00017132.p1, TCONS_00029719.p1, TCONS_00029718.p1, TCONS_00017138.p1, TCONS_00017117.p1, TCONS_00017119.p1, TCONS_00018166.p1, TCONS_00018167.p1, TCONS_00017133.p1, TCONS_00017136.p1, TCONS_00018153.p1, TCONS_00018378.p1
OG0009539	SACKO_10907	TCONS_00031663.p1
OG0009539	SACKO_26276, SACKO_21505, SACKO_28058, SACKO_11636, SACKO_18380, SACKO_21242, SACKO_06950, SACKO_03232, SACKO_06029, SACKO_18378, SACKO_18576, SACKO_27658, SACKO_10881, SACKO_18373, SACKO_15378	TCONS_00022419.p1, TCONS_00024965.p1
OG0009543	SACKO_04418, SACKO_04373	TCONS_00006233.p1
OG0009544	SACKO_31371	TCONS_00004818.p1
OG0009547	SACKO_11160	TCONS_00055788.p1
OG0009548	SACKO_10727	TCONS_00030272.p1
OG0009552	SACKO_28769	TCONS_00013428.p1
OG0009554	SACKO_23458	TCONS_00029412.p1
OG0009555	SACKO_13517	TCONS_00007140.p1
OG0009557	SACKO_21952	TCONS_00048549.p1
OG0009560	SACKO_00831	TCONS_00045154.p1
OG0009562	SACKO_28716	TCONS_00013808.p1
OG0009563	SACKO_20109	TCONS_00004635.p1, TCONS_00004647.p1
OG0009564	SACKO_08393	TCONS_00053244.p1, TCONS_00033491.p1, TCONS_00003733.p1, TCONS_00005494.p1
OG0009565	SACKO_02744	TCONS_00005056.p1
OG0009567	SACKO_23713	TCONS_00047434.p1
OG0009568	SACKO_17521	TCONS_00015124.p1
OG0009570	SACKO_25466	TCONS_00049700.p1
OG0009571	SACKO_14018, SACKO_14014	TCONS_00005239.p1, TCONS_00005237.p1
OG0009576	SACKO_28651	TCONS_00012581.p1
OG0009578	SACKO_02908	TCONS_00054488.p1
OG0009579	SACKO_15569	TCONS_00050221.p1
OG0009580	SACKO_10802	TCONS_00047226.p1
OG0009580	SACKO_07317	TCONS_00026577.p1
OG0009582	SACKO_00720	TCONS_00006474.p1
OG0009583	SACKO_22692, SACKO_22690	TCONS_00019254.p1
OG0009584	SACKO_30196	TCONS_00027453.p1
OG0009585	SACKO_27743	TCONS_00010247.p1
OG0009586	SACKO_30617	TCONS_00044155.p1
OG0009587	SACKO_28198	TCONS_00013380.p1
OG0009589	SACKO_32721	TCONS_00054590.p1
OG0009592	SACKO_00823, SACKO_25010	TCONS_00032816.p1
OG0009594	SACKO_19485	TCONS_00034328.p1
OG0009595	SACKO_27755	TCONS_00056591.p1
OG0009597	SACKO_08398	TCONS_00020866.p1
OG0009598	SACKO_25886	TCONS_00054620.p1, TCONS_00054696.p1
OG0009599	SACKO_14788	TCONS_00000600.p1
OG0009600	SACKO_22981	TCONS_00032620.p1
OG0009600	SACKO_03665	TCONS_00035376.p1
OG0009600	SACKO_22317, SACKO_03668	TCONS_00035381.p1
OG0009601	SACKO_26381	TCONS_00022740.p1
OG0009603	SACKO_15355	TCONS_00011637.p1
OG0009605	SACKO_01524	TCONS_00038847.p1
OG0009607	SACKO_17954	TCONS_00009849.p1
OG0009608	SACKO_21963	TCONS_00047605.p1
OG0009609	SACKO_23923	TCONS_00007618.p1
OG0009610	SACKO_03021	TCONS_00032483.p1, TCONS_00032478.p1
OG0009611	SACKO_29282	TCONS_00028496.p1
OG0009612	SACKO_30583	TCONS_00043450.p1
OG0009613	SACKO_16592, SACKO_16606, SACKO_16587	TCONS_00046694.p1
OG0009613	SACKO_28700	TCONS_00013270.p1
OG0009615	SACKO_17277	TCONS_00003137.p1
OG0009618	SACKO_24282	TCONS_00001447.p1
OG0009619	SACKO_24658	TCONS_00003622.p1
OG0009620	SACKO_03840	TCONS_00010985.p1
OG0009621	SACKO_31535	TCONS_00017590.p1
OG0009622	SACKO_24302	TCONS_00001015.p1
OG0009623	SACKO_14595	TCONS_00014038.p1
OG0009623	SACKO_14518	TCONS_00014036.p1, TCONS_00014039.p2, TCONS_00014041.p1
OG0009625	SACKO_30909	TCONS_00003020.p1
OG0009627	SACKO_21865	TCONS_00048118.p1
OG0009628	SACKO_25540, SACKO_04839, SACKO_04983, SACKO_18023, SACKO_29374, SACKO_17112, SACKO_11286, SACKO_30696, SACKO_20344, SACKO_17033, SACKO_00979, SACKO_30404	TCONS_00005829.p1
OG0009631	SACKO_11520	TCONS_00035944.p1, TCONS_00035949.p1
OG0009633	SACKO_27629	TCONS_00040418.p1
OG0009634	SACKO_30777	TCONS_00020742.p1, TCONS_00019678.p1
OG0009635	SACKO_25329	TCONS_00021087.p1
OG0009636	SACKO_30204	TCONS_00027039.p1
OG0009637	SACKO_21134	TCONS_00021830.p1
OG0009638	SACKO_06874	TCONS_00055029.p1
OG0009639	SACKO_04437	TCONS_00006221.p1
OG0009640	SACKO_24933	TCONS_00042167.p1
OG0009641	SACKO_02209	TCONS_00006751.p1, TCONS_00051656.p1
OG0009643	SACKO_30198	TCONS_00026518.p1
OG0009645	SACKO_26963	TCONS_00044916.p1
OG0009646	SACKO_17713	TCONS_00053289.p1
OG0009647	SACKO_14577	TCONS_00015215.p1
OG0009648	SACKO_13756	TCONS_00046654.p1
OG0009649	SACKO_00914	TCONS_00011457.p1
OG0009650	SACKO_26747	TCONS_00007115.p1
OG0009652	SACKO_12352	TCONS_00011579.p1
OG0009653	SACKO_20868	TCONS_00022229.p1
OG0009655	SACKO_31206	TCONS_00012208.p1
OG0009656	SACKO_27455	TCONS_00015905.p1
OG0009658	SACKO_18646	TCONS_00016138.p1
OG0009661	SACKO_28736	TCONS_00013897.p1
OG0009663	SACKO_24584	TCONS_00048859.p1
OG0009665	SACKO_14470	TCONS_00042395.p1
OG0009666	SACKO_31880	TCONS_00026192.p1
OG0009667	SACKO_24089, SACKO_24157, SACKO_24094, SACKO_24130	TCONS_00030089.p1, TCONS_00030088.p1
OG0009668	SACKO_18915, SACKO_21086	TCONS_00000776.p1
OG0009669	SACKO_24930	TCONS_00043517.p1
OG0009670	SACKO_31491	TCONS_00010473.p1
OG0009673	SACKO_08911	TCONS_00022510.p1
OG0009674	SACKO_02634	TCONS_00024874.p1
OG0009674	SACKO_02643	TCONS_00024851.p1, TCONS_00024875.p1
OG0009675	SACKO_04767	TCONS_00004479.p1
OG0009676	SACKO_17418	TCONS_00009332.p1
OG0009677	SACKO_29062, SACKO_29069	TCONS_00056962.p1
OG0009678	SACKO_03176	TCONS_00054523.p1
OG0009679	SACKO_00525	TCONS_00054342.p1
OG0009681	SACKO_02235	TCONS_00014208.p1
OG0009683	SACKO_03998	TCONS_00010399.p1
OG0009684	SACKO_03651	TCONS_00001159.p1, TCONS_00001152.p1
OG0009685	SACKO_10516	TCONS_00027105.p1
OG0009687	SACKO_12033	TCONS_00010237.p1
OG0009691	SACKO_19228	TCONS_00005996.p1
OG0009695	SACKO_01167	TCONS_00049727.p1
OG0009696	SACKO_17534	TCONS_00054120.p1, TCONS_00014632.p1
OG0009700	SACKO_32801	TCONS_00047795.p1
OG0009707	SACKO_00490	TCONS_00053837.p1
OG0009723	SACKO_07864	TCONS_00010647.p1
OG0009724	SACKO_02271	TCONS_00011582.p1
OG0009724	SACKO_30181	TCONS_00002617.p1, TCONS_00002618.p1
OG0009733	SACKO_18368	TCONS_00017296.p1
OG0009734	SACKO_02142	TCONS_00040011.p1, TCONS_00039990.p1
OG0009737	SACKO_10663	TCONS_00009040.p1
OG0009750	SACKO_29471	TCONS_00017977.p1, TCONS_00046551.p1
OG0009750	SACKO_00692, SACKO_32043	TCONS_00025496.p1, TCONS_00049447.p1
OG0009751	SACKO_31171	TCONS_00006639.p1, TCONS_00005497.p1
OG0009753	SACKO_01717	TCONS_00005051.p1
OG0009753	SACKO_20022, SACKO_20041, SACKO_20064, SACKO_20012	TCONS_00004256.p1, TCONS_00004257.p1, TCONS_00004255.p1
OG0009756	SACKO_30957	TCONS_00053838.p1
OG0009758	SACKO_20981, SACKO_10296, SACKO_04776, SACKO_10259	TCONS_00035507.p2, TCONS_00049993.p1, TCONS_00044628.p1, TCONS_00049992.p1, TCONS_00035514.p1, TCONS_00026639.p1, TCONS_00026641.p1, TCONS_00026646.p1
OG0009762	SACKO_28619	TCONS_00012659.p1
OG0009817	SACKO_00289, SACKO_01509, SACKO_23870	TCONS_00046693.p1, TCONS_00045485.p1, TCONS_00046766.p1
OG0009817	SACKO_13286, SACKO_03040	TCONS_00001995.p1, TCONS_00002003.p1, TCONS_00000851.p1, TCONS_00000844.p1, TCONS_00001998.p1, TCONS_00002005.p1, TCONS_00000850.p1, TCONS_00000843.p1, TCONS_00002006.p1, TCONS_00001999.p1
OG0009818	SACKO_07657	TCONS_00041952.p1, TCONS_00002424.p1, TCONS_00041940.p1, TCONS_00041949.p1, TCONS_00002436.p1, TCONS_00002428.p1, TCONS_00041942.p1, TCONS_00041941.p1, TCONS_00028235.p1, TCONS_00028236.p1, TCONS_00041943.p1, TCONS_00041951.p1, TCONS_00041946.p1, TCONS_00002433.p1, TCONS_00002438.p1, TCONS_00002435.p1, TCONS_00002426.p1
OG0009821	SACKO_25080, SACKO_31190, SACKO_00130, SACKO_23076, SACKO_13639, SACKO_15561, SACKO_28226, SACKO_15220, SACKO_10769, SACKO_24453, SACKO_31765, SACKO_15562, SACKO_13636, SACKO_27638, SACKO_03755, SACKO_09022, SACKO_27545	TCONS_00014640.p1
OG0009825	SACKO_31523	TCONS_00033703.p1
OG0009825	SACKO_13103, SACKO_01836, SACKO_10452, SACKO_10456	TCONS_00034120.p1, TCONS_00038994.p1, TCONS_00049825.p1, TCONS_00041104.p1, TCONS_00049823.p1, TCONS_00041102.p1, TCONS_00039023.p1, TCONS_00040163.p1, TCONS_00038539.p1, TCONS_00041106.p1, TCONS_00040164.p1, TCONS_00041101.p1
OG0009843	SACKO_14256	TCONS_00055331.p1
OG0009848	SACKO_04387	TCONS_00004970.p1
OG0009848	SACKO_04443	TCONS_00004966.p2, TCONS_00004967.p1
OG0009852	SACKO_20848	TCONS_00045500.p1
OG0009853	SACKO_28355	TCONS_00030828.p1
OG0009854	SACKO_24180	TCONS_00027680.p1
OG0009855	SACKO_30730	TCONS_00007513.p1
OG0009855	SACKO_22744	TCONS_00008016.p1
OG0009856	SACKO_31980	TCONS_00033554.p1
OG0009858	SACKO_29993, SACKO_13151	TCONS_00026274.p1
OG0009862	SACKO_30454	TCONS_00012409.p1
OG0009863	SACKO_17416	TCONS_00009324.p1
OG0009864	SACKO_04332	TCONS_00005025.p1
OG0009865	SACKO_14280	TCONS_00025619.p1
OG0009866	SACKO_00251	TCONS_00031335.p1
OG0009867	SACKO_22406	TCONS_00028318.p1
OG0009868	SACKO_33665, SACKO_05385	TCONS_00054249.p1
OG0009869	SACKO_31241	TCONS_00006308.p1
OG0009870	SACKO_04890	TCONS_00027247.p1
OG0009873	SACKO_06476	TCONS_00020494.p1
OG0009876	SACKO_00385	TCONS_00013383.p1
OG0009877	SACKO_16780	TCONS_00043684.p1
OG0009878	SACKO_22055	TCONS_00013140.p1
OG0009879	SACKO_10291	TCONS_00026473.p1
OG0009881	SACKO_27930	TCONS_00047550.p1
OG0009882	SACKO_34001	TCONS_00012205.p1
OG0009883	SACKO_04336	TCONS_00005434.p1
OG0009885	SACKO_13236	TCONS_00023225.p1, TCONS_00023145.p1
OG0009886	SACKO_12499	TCONS_00026290.p1
OG0009887	SACKO_25184	TCONS_00012554.p1
OG0009889	SACKO_02642	TCONS_00023730.p1, TCONS_00023725.p1
OG0009890	SACKO_17007	TCONS_00028917.p1
OG0009891	SACKO_16062	TCONS_00012914.p1
OG0009893	SACKO_10956	TCONS_00024355.p1, TCONS_00025850.p1
OG0009893	SACKO_26030	TCONS_00053702.p1
OG0009894	SACKO_32209	TCONS_00056043.p1, TCONS_00057277.p1
OG0009895	SACKO_04177	TCONS_00054902.p1
OG0009896	SACKO_17336	TCONS_00012570.p1
OG0009897	SACKO_04428	TCONS_00018759.p1
OG0009899	SACKO_12353	TCONS_00010193.p1, TCONS_00010191.p1
OG0009900	SACKO_32921	TCONS_00054991.p1
OG0009901	SACKO_08935	TCONS_00048923.p1
OG0009902	SACKO_10061	TCONS_00038341.p1, TCONS_00038376.p1
OG0009908	SACKO_06079	TCONS_00010254.p1
OG0009909	SACKO_06071, SACKO_06066	TCONS_00011198.p1
OG0009911	SACKO_31071	TCONS_00051118.p1
OG0009912	SACKO_06724	TCONS_00014195.p1
OG0009913	SACKO_07636	TCONS_00015521.p1
OG0009915	SACKO_06405	TCONS_00006696.p1, TCONS_00006691.p1
OG0009916	SACKO_31085	TCONS_00052261.p1
OG0009918	SACKO_15956	TCONS_00029026.p1
OG0009919	SACKO_28672, SACKO_28753	TCONS_00013532.p1
OG0009919	SACKO_28780	TCONS_00012361.p1, TCONS_00012876.p1
OG0009920	SACKO_03617	TCONS_00024325.p1
OG0009921	SACKO_05207	TCONS_00010990.p1
OG0009922	SACKO_28016	TCONS_00030327.p1
OG0009924	SACKO_08189	TCONS_00005736.p1
OG0009926	SACKO_19794	TCONS_00016239.p1
OG0009927	SACKO_12636	TCONS_00022488.p1
OG0009928	SACKO_24539	TCONS_00015504.p1, TCONS_00015505.p1
OG0009929	SACKO_21993	TCONS_00004733.p1
OG0009930	SACKO_09918	TCONS_00039236.p1, TCONS_00040380.p1
OG0009931	SACKO_05854	TCONS_00031031.p1
OG0009932	SACKO_22215, SACKO_22269	TCONS_00010495.p1
OG0009934	SACKO_30108	TCONS_00031927.p1, TCONS_00031950.p1
OG0009935	SACKO_12100	TCONS_00028155.p1
OG0009943	SACKO_17661	TCONS_00019445.p1, TCONS_00047839.p1
OG0009948	SACKO_09209	TCONS_00012453.p1, TCONS_00012445.p1, TCONS_00013643.p1, TCONS_00007935.p1
OG0009949	SACKO_19026	TCONS_00020653.p1
OG0009952	SACKO_04142	TCONS_00055484.p1
OG0009953	SACKO_15970	TCONS_00027986.p1
OG0009955	SACKO_28698	TCONS_00001350.p1, TCONS_00023884.p1, TCONS_00033041.p1, TCONS_00035266.p1, TCONS_00002501.p1, TCONS_00023883.p1, TCONS_00034921.p1, TCONS_00054604.p1, TCONS_00041281.p1, TCONS_00035916.p1, TCONS_00045723.p1, TCONS_00008077.p1
OG0009956	SACKO_30958	TCONS_00053296.p1
OG0009959	SACKO_30438	TCONS_00000640.p1
OG0009960	SACKO_04215	TCONS_00012219.p1, TCONS_00009872.p1
OG0009962	SACKO_31625	TCONS_00012127.p1
OG0009963	SACKO_12933	TCONS_00055124.p1
OG0009965	SACKO_01857	TCONS_00028292.p1
OG0009966	SACKO_25026	TCONS_00043296.p1
OG0009968	SACKO_31612	TCONS_00009757.p1
OG0009978	SACKO_29451	TCONS_00044418.p1, TCONS_00043084.p1
OG0009987	SACKO_28268	TCONS_00007414.p1
OG0009996	SACKO_19926	TCONS_00039421.p1
OG0010005	SACKO_03581	TCONS_00024324.p1
OG0010022	SACKO_14488	TCONS_00016020.p1
OG0010023	SACKO_02158	TCONS_00020839.p1
OG0010033	SACKO_23567	TCONS_00026082.p1
OG0010043	SACKO_12549	TCONS_00028476.p1, TCONS_00028478.p1
OG0010043	SACKO_12546	TCONS_00023870.p1
OG0010043	SACKO_01300	TCONS_00034906.p1
OG0010045	SACKO_26797	TCONS_00008547.p1
OG0010045	SACKO_03701	TCONS_00007663.p1, TCONS_00007664.p1
OG0010046	SACKO_14147	TCONS_00030506.p1
OG0010047	SACKO_33922	TCONS_00013413.p1
OG0010048	SACKO_28372	TCONS_00022274.p1, TCONS_00022275.p1
OG0010050	SACKO_28431, SACKO_12131, SACKO_21789, SACKO_33373, SACKO_17212, SACKO_25926, SACKO_25928, SACKO_01001, SACKO_33661, SACKO_17196, SACKO_23254, SACKO_33368	TCONS_00033030.p1
OG0010101	SACKO_30894, SACKO_30931	TCONS_00037871.p1, TCONS_00037867.p1, TCONS_00041530.p1, TCONS_00041531.p1, TCONS_00041529.p1, TCONS_00036758.p1, TCONS_00041532.p1, TCONS_00037759.p1, TCONS_00037877.p1, TCONS_00037869.p1, TCONS_00037868.p1, TCONS_00037873.p1, TCONS_00037872.p1, TCONS_00037875.p1
OG0010103	SACKO_10241	TCONS_00020589.p1, TCONS_00020583.p1, TCONS_00020594.p1, TCONS_00020586.p1, TCONS_00020580.p1, TCONS_00002823.p1, TCONS_00045641.p1, TCONS_00020592.p1, TCONS_00019652.p1, TCONS_00018959.p1, TCONS_00018948.p1, TCONS_00018940.p1, TCONS_00018943.p1, TCONS_00045243.p1, TCONS_00045248.p1, TCONS_00045246.p1
OG0010105	SACKO_08950, SACKO_27986, SACKO_22747, SACKO_21464, SACKO_17694, SACKO_18886, SACKO_18867	TCONS_00041504.p1, TCONS_00037897.p1, TCONS_00036355.p1, TCONS_00024861.p1, TCONS_00024842.p1, TCONS_00012230.p1, TCONS_00024843.p1, TCONS_00012964.p1, TCONS_00012963.p1, TCONS_00012965.p1
OG0010106	SACKO_00781, SACKO_20771, SACKO_02394, SACKO_03820, SACKO_21899, SACKO_04531, SACKO_05716, SACKO_30498, SACKO_04528, SACKO_28810, SACKO_18286, SACKO_29738, SACKO_01602, SACKO_16855, SACKO_11528, SACKO_24957	TCONS_00013923.p1
OG0010108	SACKO_30523	TCONS_00021222.p1, TCONS_00022366.p1, TCONS_00022369.p1, TCONS_00022368.p1, TCONS_00022370.p1, TCONS_00021221.p1, TCONS_00021225.p1, TCONS_00022361.p1, TCONS_00022360.p1, TCONS_00022357.p1, TCONS_00022359.p1, TCONS_00022365.p1, TCONS_00021172.p1, TCONS_00027812.p1, TCONS_00022354.p1, TCONS_00022355.p1
OG0010110	SACKO_27114, SACKO_19094, SACKO_11781, SACKO_23993, SACKO_00217, SACKO_01671, SACKO_01667, SACKO_18583, SACKO_01661, SACKO_07565, SACKO_07552, SACKO_07560, SACKO_07570, SACKO_07553, SACKO_07526, SACKO_07531	TCONS_00037234.p1
OG0010121	SACKO_22915	TCONS_00041992.p1
OG0010121	SACKO_21569, SACKO_21575, SACKO_22643, SACKO_11328	TCONS_00050888.p1
OG0010121	SACKO_27361	TCONS_00001915.p1
OG0010123	SACKO_11067, SACKO_14428	TCONS_00013030.p1
OG0010124	SACKO_11383	TCONS_00011155.p1
OG0010126	SACKO_02921	TCONS_00019092.p1
OG0010130	SACKO_26448	TCONS_00049437.p1
OG0010133	SACKO_07209	TCONS_00034703.p1, TCONS_00034769.p1
OG0010135	SACKO_06240	TCONS_00049679.p1
OG0010136	SACKO_33982, SACKO_05887	TCONS_00008320.p1
OG0010137	SACKO_33987	TCONS_00010816.p1
OG0010142	SACKO_27424	TCONS_00006324.p1
OG0010147	SACKO_15858	TCONS_00043349.p1, TCONS_00043339.p1
OG0010148	SACKO_24333	TCONS_00021894.p1
OG0010151	SACKO_14245	TCONS_00018309.p1
OG0010152	SACKO_15513	TCONS_00018970.p1
OG0010154	SACKO_02353	TCONS_00044759.p1
OG0010155	SACKO_00087	TCONS_00016999.p1
OG0010156	SACKO_05640	TCONS_00002908.p1
OG0010157	SACKO_32520	TCONS_00006783.p1
OG0010159	SACKO_25676	TCONS_00021019.p1
OG0010159	SACKO_32838, SACKO_09009, SACKO_19872	TCONS_00054846.p1, TCONS_00003770.p1, TCONS_00008321.p1
OG0010161	SACKO_15488, SACKO_01651	TCONS_00046205.p1, TCONS_00046206.p1, TCONS_00044942.p1
OG0010161	SACKO_10545	TCONS_00044946.p1, TCONS_00044943.p1, TCONS_00044947.p1, TCONS_00046207.p1, TCONS_00056178.p1, TCONS_00056177.p1
OG0010162	SACKO_03048, SACKO_05178	TCONS_00009878.p1
OG0010164	SACKO_20595	TCONS_00010036.p1
OG0010167	SACKO_14615	TCONS_00011539.p1
OG0010169	SACKO_07376	TCONS_00048353.p1
OG0010170	SACKO_10924	TCONS_00008727.p1
OG0010171	SACKO_17746	TCONS_00054774.p1, TCONS_00044565.p1
OG0010175	SACKO_24360	TCONS_00035041.p1
OG0010176	SACKO_19849	TCONS_00030028.p1
OG0010178	SACKO_30340	TCONS_00048909.p1
OG0010179	SACKO_17417	TCONS_00008105.p1
OG0010180	SACKO_05615	TCONS_00046507.p1
OG0010181	SACKO_00242	TCONS_00031428.p1
OG0010182	SACKO_15604	TCONS_00037881.p1
OG0010183	SACKO_13245	TCONS_00023794.p1
OG0010184	SACKO_24177	TCONS_00026398.p1, TCONS_00027338.p1
OG0010186	SACKO_17737	TCONS_00030873.p1
OG0010187	SACKO_20593	TCONS_00010035.p1
OG0010188	SACKO_09489	TCONS_00014893.p1
OG0010189	SACKO_26586	TCONS_00047729.p1
OG0010190	SACKO_15037, SACKO_15031, SACKO_15025, SACKO_29092	TCONS_00006581.p1
OG0010191	SACKO_31307	TCONS_00002310.p1
OG0010192	SACKO_16325	TCONS_00029708.p1
OG0010194	SACKO_29253	TCONS_00029650.p1
OG0010196	SACKO_01587	TCONS_00037103.p1
OG0010197	SACKO_00111	TCONS_00046510.p1, TCONS_00037229.p1
OG0010198	SACKO_04170	TCONS_00055493.p1
OG0010200	SACKO_22181	TCONS_00022961.p1
OG0010200	SACKO_22184	TCONS_00022956.p1
OG0010202	SACKO_02670	TCONS_00055968.p1
OG0010203	SACKO_16006	TCONS_00015862.p1
OG0010204	SACKO_11459	TCONS_00017803.p1
OG0010205	SACKO_32936	TCONS_00055438.p1, TCONS_00055429.p1
OG0010206	SACKO_28253	TCONS_00008680.p1
OG0010207	SACKO_02666	TCONS_00056543.p1
OG0010208	SACKO_10994	TCONS_00014996.p1
OG0010209	SACKO_26037	TCONS_00029069.p1
OG0010210	SACKO_07512	TCONS_00052508.p1
OG0010211	SACKO_24070	TCONS_00026945.p1
OG0010212	SACKO_18264	TCONS_00005893.p1
OG0010213	SACKO_29035	TCONS_00017387.p1
OG0010214	SACKO_21515	TCONS_00046487.p1
OG0010215	SACKO_21003	TCONS_00045529.p1
OG0010217	SACKO_17518	TCONS_00015356.p1
OG0010218	SACKO_25562	TCONS_00033118.p1
OG0010220	SACKO_14711	TCONS_00053182.p1
OG0010222	SACKO_09148	TCONS_00009733.p1
OG0010223	SACKO_32568	TCONS_00001284.p1
OG0010224	SACKO_19200	TCONS_00053452.p1, TCONS_00054107.p1
OG0010225	SACKO_33906	TCONS_00037301.p1
OG0010225	SACKO_33907	TCONS_00037303.p1
OG0010226	SACKO_09161	TCONS_00010710.p1
OG0010227	SACKO_03625	TCONS_00025327.p1
OG0010227	SACKO_03600	TCONS_00025333.p1
OG0010228	SACKO_04894	TCONS_00008930.p1
OG0010229	SACKO_19083	TCONS_00005177.p1
OG0010230	SACKO_29951	TCONS_00054875.p1
OG0010231	SACKO_26112	TCONS_00024592.p1
OG0010233	SACKO_27957, SACKO_18267, SACKO_21202, SACKO_00754, SACKO_24623, SACKO_09708, SACKO_17802, SACKO_01640, SACKO_01664	TCONS_00054069.p1, TCONS_00018165.p1, TCONS_00040206.p1, TCONS_00045030.p1, TCONS_00021184.p1
OG0010236	SACKO_08334, SACKO_12345	TCONS_00024544.p1
OG0010240	SACKO_05055	TCONS_00025373.p1
OG0010242	SACKO_07429	TCONS_00040482.p1
OG0010243	SACKO_17569, SACKO_02316, SACKO_02328	TCONS_00039208.p1, TCONS_00029763.p1
OG0010245	SACKO_11468	TCONS_00017402.p1
OG0010247	SACKO_02360	TCONS_00043669.p1
OG0010248	SACKO_34163	TCONS_00052194.p1
OG0010249	SACKO_12421	TCONS_00040893.p1, TCONS_00039856.p1
OG0010251	SACKO_33085	TCONS_00040597.p1
OG0010252	SACKO_25487	TCONS_00047999.p1
OG0010254	SACKO_16999	TCONS_00028743.p1
OG0010255	SACKO_12441	TCONS_00036881.p1
OG0010256	SACKO_15702	TCONS_00022725.p1
OG0010256	SACKO_15699	TCONS_00022726.p1
OG0010257	SACKO_04558	TCONS_00001885.p1
OG0010268	SACKO_22278	TCONS_00051865.p2
OG0010269	SACKO_19806	TCONS_00016215.p1
OG0010287	SACKO_01100	TCONS_00007970.p1
OG0010292	SACKO_27704, SACKO_27707, SACKO_27713, SACKO_13274, SACKO_02231, SACKO_27975	TCONS_00046220.p1, TCONS_00046190.p1, TCONS_00046221.p1, TCONS_00044911.p1, TCONS_00055552.p1, TCONS_00055550.p1, TCONS_00044722.p1, TCONS_00044723.p1
OG0010324	SACKO_20199, SACKO_03106	TCONS_00009735.p1, TCONS_00004097.p1
OG0010342	SACKO_11938	TCONS_00009801.p1
OG0010352	SACKO_27056	TCONS_00053771.p1
OG0010353	SACKO_16192	TCONS_00031162.p1
OG0010364	SACKO_33228	TCONS_00000006.p1, TCONS_00038879.p1
OG0010376	SACKO_14868	TCONS_00050763.p1
OG0010377	SACKO_09483	TCONS_00015583.p1
OG0010377	SACKO_27809, SACKO_27794	TCONS_00024693.p1, TCONS_00024692.p1, TCONS_00023239.p1, TCONS_00025035.p1
OG0010382	SACKO_09465, SACKO_32984, SACKO_31521, SACKO_09480, SACKO_17209, SACKO_31518, SACKO_30411	TCONS_00043473.p1, TCONS_00035402.p2, TCONS_00045040.p1, TCONS_00056221.p1
OG0010387	SACKO_30900, SACKO_01580, SACKO_05723, SACKO_02491, SACKO_01539	TCONS_00018993.p1
OG0010403	SACKO_17322	TCONS_00015483.p1
OG0010403	SACKO_22813, SACKO_22763	TCONS_00016725.p1
OG0010429	SACKO_21653, SACKO_20734, SACKO_06687, SACKO_20728, SACKO_13317	TCONS_00034012.p1, TCONS_00033969.p1, TCONS_00033979.p1, TCONS_00033912.p1
OG0010429	SACKO_20727, SACKO_06688, SACKO_20725	TCONS_00039837.p1, TCONS_00039842.p1
OG0010432	SACKO_30296	TCONS_00045942.p1
OG0010432	SACKO_22364, SACKO_10487, SACKO_22273	TCONS_00017437.p1, TCONS_00015742.p1, TCONS_00015739.p1, TCONS_00015738.p1, TCONS_00052393.p1, TCONS_00036133.p1, TCONS_00022264.p1, TCONS_00022265.p1
OG0010446	SACKO_31402	TCONS_00049644.p1
OG0010446	SACKO_06775, SACKO_20837, SACKO_31290, SACKO_23002	TCONS_00038153.p1, TCONS_00053503.p1, TCONS_00049645.p1, TCONS_00038849.p1, TCONS_00001558.p1, TCONS_00052060.p1, TCONS_00004322.p1, TCONS_00054803.p1, TCONS_00046939.p1, TCONS_00045976.p1
