Orthogroup	SACKO_ok	AENJA_ok
OG0010206	SACKO_28253	AENJA_18480
OG0010207	SACKO_02666	AENJA_18635
OG0010208	SACKO_10994	AENJA_19230
OG0010209	SACKO_26037	AENJA_20278
OG0010210	SACKO_07512	AENJA_20656
OG0010211	SACKO_24070	AENJA_21204, AENJA_21208
OG0010212	SACKO_18264	AENJA_21607
OG0010213	SACKO_29035	AENJA_21987
OG0010214	SACKO_21515	AENJA_23327
OG0010215	SACKO_21003	AENJA_23332
OG0010217	SACKO_17518	AENJA_23664
OG0010218	SACKO_25562	AENJA_23702
OG0010220	SACKO_14711	AENJA_24474
OG0010222	SACKO_09148	AENJA_24895
OG0010223	SACKO_32568	AENJA_25535
OG0010224	SACKO_19200	AENJA_25687
OG0010225	SACKO_33906, SACKO_33907	AENJA_25813
OG0010226	SACKO_09161	AENJA_25967
OG0010227	SACKO_03625	AENJA_26043
OG0010228	SACKO_04894	AENJA_26248
OG0010229	SACKO_19083	AENJA_26343
OG0010230	SACKO_29938, SACKO_29951	AENJA_26683, AENJA_26682
OG0010231	SACKO_26112	AENJA_26691
OG0010468	SACKO_05432	AENJA_00235
OG0010470	SACKO_13773	AENJA_00436
OG0010473	SACKO_03648	AENJA_00585
OG0010476	SACKO_02281	AENJA_01098
OG0010479	SACKO_31050	AENJA_01517
OG0010480	SACKO_22194	AENJA_01613
OG0010481	SACKO_18221	AENJA_01731
OG0010484	SACKO_19160	AENJA_02794
OG0010485	SACKO_23424	AENJA_03106
OG0010486	SACKO_05181	AENJA_03193
OG0010487	SACKO_15075	AENJA_03325
OG0010488	SACKO_05690	AENJA_03591, AENJA_26432
OG0010490	SACKO_24983	AENJA_03697
OG0010491	SACKO_27377	AENJA_03837, AENJA_07368
OG0010492	SACKO_12255	AENJA_04296
OG0010493	SACKO_27071	AENJA_04421
OG0010494	SACKO_29741	AENJA_04586
OG0010495	SACKO_30316	AENJA_04652
OG0010496	SACKO_17910, SACKO_11507	AENJA_04704
OG0010497	SACKO_31330	AENJA_04871
OG0010498	SACKO_33708	AENJA_06792
OG0010499	SACKO_25743	AENJA_06807
OG0010500	SACKO_01819	AENJA_07048
OG0010501	SACKO_24055	AENJA_07169
OG0010502	SACKO_00712	AENJA_07376
OG0010503	SACKO_33557	AENJA_07614
OG0010504	SACKO_22923	AENJA_07654
OG0010506	SACKO_01206, SACKO_01136	AENJA_07789, AENJA_18508
OG0010508	SACKO_03136	AENJA_08412, AENJA_18034
OG0010509	SACKO_12051	AENJA_08520
OG0010511	SACKO_01441, SACKO_19867	AENJA_08626
OG0010512	SACKO_17517	AENJA_18484, AENJA_08658
OG0010513	SACKO_31801, SACKO_02628	AENJA_08936
OG0010515	SACKO_18692	AENJA_09025
OG0010516	SACKO_32344	AENJA_09633, AENJA_09637
OG0010518	SACKO_05866	AENJA_10986
OG0010519	SACKO_32284	AENJA_11057
OG0010521	SACKO_02195	AENJA_11251
OG0010522	SACKO_22710	AENJA_11726
OG0010524	SACKO_28692, SACKO_03797, SACKO_28774, SACKO_08662, SACKO_28623	AENJA_11896, AENJA_24553, AENJA_13219
OG0010525	SACKO_00461	AENJA_12099
OG0010526	SACKO_24141, SACKO_24958	AENJA_12444
OG0010527	SACKO_23781	AENJA_12813
OG0010528	SACKO_04694	AENJA_13205, AENJA_23193
OG0010529	SACKO_07418, SACKO_18045, SACKO_29166, SACKO_02118, SACKO_01685	AENJA_13584
OG0010530	SACKO_12894	AENJA_13771
OG0010531	SACKO_11829	AENJA_13997
OG0010532	SACKO_02244	AENJA_14002, AENJA_14003
OG0010534	SACKO_09459	AENJA_14172
OG0010536	SACKO_03804	AENJA_14343
OG0010538	SACKO_27448	AENJA_14782
OG0010540	SACKO_07697	AENJA_15180
OG0010542	SACKO_03507	AENJA_15597
OG0010543	SACKO_10740	AENJA_15705
OG0010544	SACKO_33395	AENJA_15911
OG0010545	SACKO_14963	AENJA_16019
OG0010546	SACKO_03808	AENJA_16060
OG0010547	SACKO_10284	AENJA_16072
OG0010549	SACKO_07501	AENJA_16378
OG0010550	SACKO_22784	AENJA_20754, AENJA_16448
OG0010551	SACKO_31706	AENJA_17500
OG0010552	SACKO_00136	AENJA_17735
OG0010553	SACKO_09163	AENJA_18062
OG0010554	SACKO_25758	AENJA_18101
OG0010555	SACKO_15948, SACKO_07795	AENJA_18169
OG0010556	SACKO_11993	AENJA_18957
OG0010558	SACKO_00507	AENJA_19184
OG0010559	SACKO_33425	AENJA_19373
OG0010560	SACKO_13659	AENJA_19696
OG0010561	SACKO_29084, SACKO_05929	AENJA_19803
OG0010562	SACKO_29098	AENJA_19881
OG0010563	SACKO_18078	AENJA_19992
OG0010564	SACKO_27945	AENJA_20100
OG0010567	SACKO_21696	AENJA_21335, AENJA_26254
OG0010568	SACKO_15161	AENJA_21427
OG0010569	SACKO_30311	AENJA_21689
OG0010571	SACKO_25470	AENJA_22273
OG0010572	SACKO_09417, SACKO_07928	AENJA_22555
OG0010572	SACKO_29167	AENJA_22553
OG0010574	SACKO_08942	AENJA_22827
OG0010575	SACKO_17024	AENJA_23354
OG0010577	SACKO_17402	AENJA_23961
OG0010578	SACKO_22065, SACKO_20835, SACKO_11732, SACKO_08392	AENJA_24113
OG0010579	SACKO_32699, SACKO_32674	AENJA_24322, AENJA_25449
OG0010580	SACKO_32239	AENJA_24678
OG0010581	SACKO_12580	AENJA_24766
OG0010582	SACKO_02999	AENJA_24887
OG0010583	SACKO_33289	AENJA_25186
OG0010584	SACKO_17680	AENJA_26576
OG0010824	SACKO_28191	AENJA_23791, AENJA_11639, AENJA_00785
OG0010827	SACKO_20809	AENJA_01549
OG0010830	SACKO_06113, SACKO_27644	AENJA_02599
OG0010832	SACKO_19683	AENJA_02678
OG0010833	SACKO_09717	AENJA_02753
OG0010835	SACKO_11491	AENJA_03052
OG0010836	SACKO_31620	AENJA_03067
OG0010841	SACKO_07801	AENJA_04156
OG0010842	SACKO_05523	AENJA_04614
OG0010843	SACKO_33789	AENJA_04618
OG0010844	SACKO_25513	AENJA_04792
OG0010845	SACKO_30220	AENJA_04996
OG0010846	SACKO_04578	AENJA_05151
OG0010847	SACKO_25154	AENJA_05384
OG0010848	SACKO_23439	AENJA_05962
OG0010850	SACKO_09471	AENJA_06903
OG0010853	SACKO_04668	AENJA_07697
OG0010855	SACKO_01072	AENJA_08148
OG0010855	SACKO_22248	AENJA_15178
OG0010857	SACKO_20313, SACKO_10708, SACKO_06565, SACKO_24710, SACKO_33962, SACKO_17916, SACKO_14820, SACKO_17899, SACKO_17780	AENJA_08751
OG0010861	SACKO_03416	AENJA_09618, AENJA_15406
OG0010862	SACKO_28200	AENJA_14252, AENJA_09683
OG0010863	SACKO_08567, SACKO_08540	AENJA_09968
OG0010866	SACKO_21579, SACKO_30879	AENJA_10339
OG0010867	SACKO_26385	AENJA_11119
OG0010868	SACKO_33351	AENJA_11333
OG0010869	SACKO_32484	AENJA_11349, AENJA_11348
OG0010870	SACKO_17808, SACKO_22348	AENJA_11554
OG0010872	SACKO_31689	AENJA_12110
OG0010874	SACKO_25383	AENJA_12425
OG0010875	SACKO_16029	AENJA_13040
OG0010876	SACKO_03304	AENJA_13415
OG0010879	SACKO_30003	AENJA_14237
OG0010880	SACKO_04359	AENJA_14444
OG0010881	SACKO_08454	AENJA_14518
OG0010882	SACKO_02417	AENJA_14542
OG0010883	SACKO_23075	AENJA_14671
OG0010885	SACKO_12824	AENJA_15446
OG0010886	SACKO_30778, SACKO_30772	AENJA_15769
OG0010888	SACKO_29446, SACKO_14366	AENJA_16335
OG0010889	SACKO_25623	AENJA_16517
OG0010890	SACKO_24324	AENJA_16589
OG0010891	SACKO_29502	AENJA_16868
OG0010892	SACKO_27623	AENJA_17746
OG0010893	SACKO_16015	AENJA_17950
OG0010894	SACKO_26239	AENJA_18170
OG0010895	SACKO_30099	AENJA_18274
OG0010896	SACKO_07298	AENJA_18430
OG0010897	SACKO_17901	AENJA_18599, AENJA_18600
OG0010898	SACKO_03678	AENJA_18741
OG0010899	SACKO_11986	AENJA_18953
OG0010901	SACKO_13914	AENJA_19517
OG0010902	SACKO_09996	AENJA_19975
OG0010904	SACKO_18678, SACKO_14145	AENJA_20734
OG0010905	SACKO_16707	AENJA_20875
OG0010908	SACKO_03812	AENJA_22624
OG0010909	SACKO_11757	AENJA_22819
OG0010910	SACKO_24521	AENJA_23233
OG0010911	SACKO_15733	AENJA_23264
OG0010913	SACKO_30505	AENJA_23417
OG0010914	SACKO_25894	AENJA_23536
OG0010915	SACKO_01525, SACKO_10447	AENJA_23808
OG0010917	SACKO_25681	AENJA_24808
OG0010918	SACKO_13712	AENJA_24830
OG0010920	SACKO_07692	AENJA_25679
OG0010921	SACKO_08090	AENJA_25692
OG0010923	SACKO_22200	AENJA_26778
OG0011197	SACKO_08796	AENJA_00876
OG0011198	SACKO_29298	AENJA_06496
OG0011199	SACKO_30875	AENJA_00929
OG0011200	SACKO_20252	AENJA_01641
OG0011203	SACKO_11309	AENJA_02594
OG0011205	SACKO_06234	AENJA_03274
OG0011206	SACKO_02084	AENJA_03831
OG0011207	SACKO_26850	AENJA_03977
OG0011208	SACKO_03646	AENJA_19833, AENJA_04015
OG0011210	SACKO_25298	AENJA_18035, AENJA_26757, AENJA_04291, AENJA_14541, AENJA_20733, AENJA_04290, AENJA_08951
OG0011213	SACKO_01025, SACKO_01017	AENJA_04844, AENJA_13201
OG0011215	SACKO_29681	AENJA_05648, AENJA_05814, AENJA_09860
OG0011216	SACKO_23477	AENJA_06052
OG0011217	SACKO_00939	AENJA_06358
OG0011219	SACKO_08688	AENJA_06925
OG0011222	SACKO_05826	AENJA_18417, AENJA_07711
OG0011224	SACKO_20272	AENJA_09437, AENJA_09438
OG0011225	SACKO_02943	AENJA_09746
OG0011227	SACKO_30232	AENJA_10135
OG0011229	SACKO_07115	AENJA_12060
OG0011230	SACKO_20004	AENJA_12083
OG0011231	SACKO_32701	AENJA_12227
OG0011232	SACKO_16380	AENJA_12366
OG0011233	SACKO_19119	AENJA_12471
OG0011234	SACKO_27364	AENJA_12509
OG0011239	SACKO_33344	AENJA_14268
OG0011240	SACKO_00529	AENJA_15063
OG0011241	SACKO_16553	AENJA_15237
OG0011242	SACKO_31470	AENJA_15354
OG0011244	SACKO_08823	AENJA_16373
OG0011245	SACKO_25435	AENJA_16972
OG0011247	SACKO_03826	AENJA_17809
OG0011248	SACKO_28869, SACKO_11245, SACKO_11242	AENJA_18144
OG0011250	SACKO_01179	AENJA_18506
OG0011251	SACKO_04790	AENJA_18735
OG0011253	SACKO_33010	AENJA_19236, AENJA_20010
OG0011255	SACKO_18488	AENJA_20677
OG0011256	SACKO_22263	AENJA_20792
OG0011259	SACKO_08793	AENJA_22009, AENJA_22007
OG0011260	SACKO_06146	AENJA_22146
OG0011261	SACKO_02124	AENJA_22557
OG0011262	SACKO_17951	AENJA_23016
OG0011264	SACKO_21391	AENJA_23376
OG0011265	SACKO_12086	AENJA_23787
OG0011266	SACKO_26774	AENJA_23869
OG0011269	SACKO_33127	AENJA_24447
OG0011271	SACKO_27929	AENJA_25516, AENJA_25517
OG0011272	SACKO_22936	AENJA_26190
OG0011618	SACKO_07947	AENJA_00044
OG0011619	SACKO_11902, SACKO_14043, SACKO_14051, SACKO_14040	AENJA_00108
OG0011620	SACKO_04400	AENJA_00268
OG0011622	SACKO_10221	AENJA_00309
OG0011624	SACKO_24286	AENJA_00420
OG0011628	SACKO_33510	AENJA_01188
OG0011630	SACKO_15888, SACKO_10016	AENJA_02426
OG0011631	SACKO_31946	AENJA_02603
OG0011632	SACKO_17102	AENJA_02654
OG0011637	SACKO_25726	AENJA_03079
OG0011638	SACKO_15300	AENJA_03130
OG0011641	SACKO_20299	AENJA_03436
OG0011648	SACKO_26502, SACKO_26534	AENJA_04442
OG0011649	SACKO_01390	AENJA_04480
OG0011650	SACKO_14442	AENJA_04507
OG0011651	SACKO_06595, SACKO_08011, SACKO_23041, SACKO_09360, SACKO_16996, SACKO_13693, SACKO_06596	AENJA_10092, AENJA_04942
OG0011652	SACKO_27884	AENJA_05005
OG0011653	SACKO_31404	AENJA_05195
OG0011654	SACKO_18428	AENJA_05262
OG0011655	SACKO_16190	AENJA_05306
OG0011656	SACKO_15138	AENJA_05439
OG0011658	SACKO_14913	AENJA_05499
OG0011659	SACKO_30109	AENJA_05638
OG0011660	SACKO_30443	AENJA_05676
OG0011661	SACKO_29458, SACKO_29472, SACKO_05856	AENJA_05713
OG0011663	SACKO_16146	AENJA_06174
OG0011664	SACKO_02367	AENJA_08458, AENJA_12591, AENJA_06385, AENJA_13883
OG0011666	SACKO_00995	AENJA_06822
OG0011668	SACKO_30697	AENJA_07465, AENJA_07555
OG0011670	SACKO_31060	AENJA_07977
OG0011671	SACKO_16986	AENJA_18574, AENJA_08214
OG0011672	SACKO_07796, SACKO_15343	AENJA_08401
OG0011673	SACKO_34204, SACKO_34208	AENJA_08523
OG0011674	SACKO_06586	AENJA_08551
OG0011675	SACKO_03322	AENJA_08558
OG0011676	SACKO_11494	AENJA_08632
OG0011677	SACKO_14481	AENJA_08656
OG0011679	SACKO_13077, SACKO_13060	AENJA_08972
OG0011681	SACKO_32667	AENJA_09882, AENJA_22673, AENJA_10738
OG0011685	SACKO_09692	AENJA_10945
OG0011686	SACKO_25810	AENJA_11106
OG0011687	SACKO_24429	AENJA_11503
OG0011688	SACKO_15799	AENJA_11723
OG0011689	SACKO_04339	AENJA_12198
OG0011690	SACKO_17892	AENJA_12316
OG0011691	SACKO_20640	AENJA_12415
OG0011692	SACKO_03160	AENJA_12440
OG0011693	SACKO_15337, SACKO_17142, SACKO_25547, SACKO_21907, SACKO_01523, SACKO_25787, SACKO_17343, SACKO_25789, SACKO_25545	AENJA_12463
OG0011694	SACKO_16539	AENJA_12470
OG0011695	SACKO_26682	AENJA_12963
OG0011697	SACKO_09749	AENJA_13217
OG0011699	SACKO_16787	AENJA_13265
OG0011700	SACKO_23663	AENJA_13570, AENJA_13568
OG0011702	SACKO_03720	AENJA_15425
OG0011703	SACKO_26069	AENJA_15835
OG0011706	SACKO_15432	AENJA_16022
OG0011708	SACKO_09420	AENJA_16288
OG0011709	SACKO_17719	AENJA_17255
OG0011709	SACKO_24341	AENJA_23887
OG0011710	SACKO_08604	AENJA_17338
OG0011711	SACKO_06764	AENJA_17489
OG0011712	SACKO_14001	AENJA_17593, AENJA_17594, AENJA_17595
OG0011715	SACKO_10025, SACKO_19426	AENJA_17958
OG0011718	SACKO_26868	AENJA_18547
OG0011721	SACKO_17451	AENJA_19584
OG0011722	SACKO_07279	AENJA_20786
OG0011724	SACKO_16946	AENJA_21891
OG0011725	SACKO_23700	AENJA_22277
OG0011726	SACKO_14541	AENJA_22442
OG0011728	SACKO_21674	AENJA_22771
OG0011730	SACKO_09790	AENJA_23029
OG0011731	SACKO_19235	AENJA_23122
OG0011733	SACKO_23235	AENJA_23353
OG0011734	SACKO_05064	AENJA_23389
OG0011736	SACKO_05659	AENJA_24092
OG0011738	SACKO_27774	AENJA_25406
OG0011741	SACKO_20231, SACKO_20241	AENJA_26563
OG0012157	SACKO_25367	AENJA_00781
OG0012162	SACKO_33187	AENJA_01407
OG0012164	SACKO_01888	AENJA_09200, AENJA_12175, AENJA_01530, AENJA_07968, AENJA_20978
OG0012166	SACKO_08046	AENJA_01870
OG0012167	SACKO_16396	AENJA_01898
OG0012168	SACKO_28177, SACKO_22542, SACKO_10676	AENJA_17104, AENJA_02002
OG0012169	SACKO_08622	AENJA_02167
OG0012170	SACKO_09206, SACKO_09200	AENJA_02215
OG0012178	SACKO_02273	AENJA_03718
OG0012181	SACKO_09553	AENJA_25421, AENJA_04262, AENJA_13721, AENJA_23097, AENJA_03818, AENJA_05286, AENJA_10513, AENJA_15841
OG0012184	SACKO_03867	AENJA_04235
OG0012188	SACKO_32697	AENJA_04627
OG0012192	SACKO_11187, SACKO_04455	AENJA_05373, AENJA_05374, AENJA_18416
OG0012193	SACKO_31431	AENJA_05970
OG0012196	SACKO_18882	AENJA_07243
OG0012197	SACKO_31360, SACKO_03525	AENJA_07350, AENJA_09467
OG0012198	SACKO_01869	AENJA_07741
OG0012199	SACKO_08265	AENJA_07984
OG0012200	SACKO_02662	AENJA_08365
OG0012201	SACKO_20374	AENJA_08457
OG0012203	SACKO_08488	AENJA_09027
OG0012204	SACKO_10901	AENJA_09095, AENJA_09094
OG0012206	SACKO_17076	AENJA_09122
OG0012208	SACKO_07559	AENJA_09963
OG0012209	SACKO_15120	AENJA_10242, AENJA_26386
OG0012210	SACKO_04795	AENJA_10762
OG0012212	SACKO_33656	AENJA_11440
OG0012214	SACKO_27124	AENJA_11952
OG0012217	SACKO_27205	AENJA_13223
OG0012219	SACKO_21219	AENJA_13541
OG0012220	SACKO_22043	AENJA_14289
OG0012221	SACKO_19561	AENJA_14312
OG0012222	SACKO_32458	AENJA_14694
OG0012223	SACKO_15109	AENJA_14794
OG0012225	SACKO_15520	AENJA_15084
OG0012227	SACKO_19372	AENJA_15600
OG0012230	SACKO_07133	AENJA_16594
OG0012232	SACKO_25133	AENJA_19149, AENJA_16778
OG0012237	SACKO_14435	AENJA_18218
OG0012238	SACKO_28526	AENJA_18755
OG0012240	SACKO_20669	AENJA_19167
OG0012241	SACKO_19153	AENJA_19258
OG0012241	SACKO_31745	AENJA_25190
OG0012242	SACKO_02786	AENJA_19706
OG0012243	SACKO_17704	AENJA_19817
OG0012245	SACKO_01277	AENJA_20509
OG0012246	SACKO_16273	AENJA_20788
OG0012247	SACKO_09150	AENJA_20947
OG0012248	SACKO_05764	AENJA_21147
OG0012249	SACKO_10819	AENJA_21354
OG0012250	SACKO_21496	AENJA_21593
OG0012252	SACKO_20305	AENJA_22376
OG0012254	SACKO_03852	AENJA_23035
OG0012255	SACKO_32619	AENJA_23809
OG0012256	SACKO_11486, SACKO_11439	AENJA_23955
OG0012257	SACKO_12299	AENJA_24266
OG0012258	SACKO_18737, SACKO_12608	AENJA_24764
OG0012261	SACKO_01711, SACKO_06081	AENJA_25329
OG0012262	SACKO_17347, SACKO_29126, SACKO_33202, SACKO_13701, SACKO_10797, SACKO_18791, SACKO_06993, SACKO_33170, SACKO_14688, SACKO_12168	AENJA_25402
OG0012264	SACKO_03210, SACKO_19895, SACKO_10550, SACKO_04067, SACKO_28179	AENJA_26009
OG0012763	SACKO_13226	AENJA_00354
OG0012764	SACKO_04383	AENJA_00565
OG0012766	SACKO_31105	AENJA_00925
OG0012771	SACKO_13253	AENJA_26336, AENJA_01307, AENJA_01977, AENJA_19240, AENJA_12638, AENJA_08504
OG0012774	SACKO_28323	AENJA_01374
OG0012779	SACKO_22128	AENJA_02012
OG0012784	SACKO_06819	AENJA_04509
OG0012785	SACKO_18790	AENJA_04552
OG0012786	SACKO_23366	AENJA_05014
OG0012787	SACKO_08106	AENJA_05128
OG0012789	SACKO_25229	AENJA_05212
OG0012791	SACKO_03514	AENJA_05488
OG0012792	SACKO_04580, SACKO_04589	AENJA_05626
OG0012793	SACKO_18271	AENJA_05888
OG0012795	SACKO_27092	AENJA_06758
OG0012801	SACKO_26869	AENJA_07736
OG0012805	SACKO_18723	AENJA_08135
OG0012806	SACKO_00945	AENJA_08271
OG0012808	SACKO_12124	AENJA_09365
OG0012810	SACKO_33580	AENJA_10032
OG0012811	SACKO_04310	AENJA_10230
OG0012813	SACKO_03092	AENJA_24556, AENJA_10418, AENJA_13441
OG0012816	SACKO_12555	AENJA_20154, AENJA_12700, AENJA_22244, AENJA_10985, AENJA_13388, AENJA_26067
OG0012817	SACKO_28084, SACKO_05956	AENJA_11280
OG0012818	SACKO_23026	AENJA_11501
OG0012821	SACKO_22814	AENJA_12475
OG0012823	SACKO_12239	AENJA_12692
OG0012825	SACKO_33522	AENJA_13231
OG0012827	SACKO_07544	AENJA_13522
OG0012828	SACKO_31559	AENJA_13612
OG0012829	SACKO_00632	AENJA_13639
OG0012831	SACKO_25924	AENJA_14812
OG0012832	SACKO_08472	AENJA_14964
OG0012836	SACKO_12852	AENJA_15772
OG0012838	SACKO_15725	AENJA_18845
OG0012839	SACKO_25129	AENJA_18944
OG0012841	SACKO_31395, SACKO_06379	AENJA_19365
OG0012842	SACKO_22132	AENJA_19711
OG0012844	SACKO_02245	AENJA_20510
OG0012845	SACKO_03622	AENJA_20513
OG0012848	SACKO_02169	AENJA_20945, AENJA_20946
OG0012849	SACKO_01853	AENJA_21158
OG0012850	SACKO_29236	AENJA_21168
OG0012853	SACKO_16591	AENJA_22185
OG0012854	SACKO_25504	AENJA_22208
OG0012855	SACKO_03724	AENJA_23224
OG0012859	SACKO_19992, SACKO_09508	AENJA_24712
OG0012861	SACKO_24886	AENJA_26225
OG0013544	SACKO_27478, SACKO_13703	AENJA_00282
OG0013544	SACKO_17804, SACKO_15949, SACKO_27475, SACKO_18311, SACKO_21727	AENJA_04908
OG0013548	SACKO_08121	AENJA_00774
OG0013558	SACKO_13792	AENJA_02023
OG0013562	SACKO_18717	AENJA_02301
OG0013564	SACKO_08898	AENJA_11446, AENJA_02492
OG0013566	SACKO_25370	AENJA_02644
OG0013572	SACKO_05527	AENJA_11164, AENJA_04236, AENJA_17112
OG0013577	SACKO_11118, SACKO_10966	AENJA_18074, AENJA_05367
OG0013580	SACKO_16246	AENJA_06049
OG0013584	SACKO_33220	AENJA_06986
OG0013585	SACKO_09931	AENJA_07059
OG0013589	SACKO_25963, SACKO_25962	AENJA_07273
OG0013593	SACKO_22791	AENJA_08650
OG0013594	SACKO_10027	AENJA_08866
OG0013598	SACKO_00332	AENJA_09522
OG0013601	SACKO_15720	AENJA_09744
OG0013602	SACKO_07589	AENJA_09964, AENJA_14558
OG0013603	SACKO_05479	AENJA_10104
OG0013604	SACKO_20964	AENJA_10483
OG0013607	SACKO_18065	AENJA_10906
OG0013612	SACKO_22129	AENJA_11518
OG0013614	SACKO_20569	AENJA_12152
OG0013615	SACKO_31850	AENJA_12228, AENJA_12229
OG0013616	SACKO_19176, SACKO_05382	AENJA_12691, AENJA_21132
OG0013618	SACKO_23629	AENJA_13115
OG0013619	SACKO_30458	AENJA_13614
OG0013625	SACKO_03441	AENJA_15919
OG0013627	SACKO_09683	AENJA_16371
OG0013628	SACKO_10825	AENJA_16902
OG0013639	SACKO_10366	AENJA_19219
OG0013643	SACKO_27199	AENJA_19976
OG0013644	SACKO_30812	AENJA_20289, AENJA_20290
OG0013646	SACKO_23153	AENJA_20982
OG0013648	SACKO_26775	AENJA_21305, AENJA_21300
OG0013649	SACKO_02403, SACKO_02392	AENJA_21420
OG0013651	SACKO_11727	AENJA_21988
OG0013653	SACKO_04071, SACKO_34084	AENJA_22284
OG0013655	SACKO_16240, SACKO_16233	AENJA_23229
OG0013656	SACKO_09236	AENJA_23801
OG0013659	SACKO_18855	AENJA_24658
OG0013660	SACKO_15261	AENJA_24851
OG0013661	SACKO_01519	AENJA_25203
OG0013662	SACKO_03141	AENJA_25484
OG0013663	SACKO_09152	AENJA_25968
OG0013664	SACKO_10590	AENJA_25984
OG0013665	SACKO_27634	AENJA_26161
OG0014482	SACKO_32263	AENJA_00486
OG0014483	SACKO_25037	AENJA_15853, AENJA_00586
OG0014484	SACKO_27721	AENJA_11890, AENJA_20971, AENJA_00637
OG0014490	SACKO_20504	AENJA_01321
OG0014491	SACKO_33190	AENJA_01406
OG0014498	SACKO_26690	AENJA_02196
OG0014499	SACKO_21805	AENJA_02253
OG0014501	SACKO_02854	AENJA_02694
OG0014506	SACKO_04581	AENJA_03206
OG0014511	SACKO_17849	AENJA_04051
OG0014515	SACKO_00565	AENJA_04617
OG0014522	SACKO_18704	AENJA_05847
OG0014525	SACKO_31941	AENJA_06319
OG0014528	SACKO_31975	AENJA_06606
OG0014530	SACKO_25901	AENJA_22221, AENJA_07362, AENJA_08199
OG0014531	SACKO_13426, SACKO_13420	AENJA_07577
OG0014534	SACKO_33777	AENJA_08925, AENJA_13052
OG0014538	SACKO_24206, SACKO_24218, SACKO_24243	AENJA_09985
OG0014550	SACKO_16873	AENJA_11794
OG0014556	SACKO_24888	AENJA_14007
OG0014558	SACKO_33517	AENJA_14521
OG0014561	SACKO_01590	AENJA_24313, AENJA_15407
OG0014564	SACKO_15704	AENJA_15824
OG0014566	SACKO_07314	AENJA_16002
OG0014567	SACKO_20220	AENJA_16005
OG0014568	SACKO_16866	AENJA_16178
OG0014570	SACKO_27973	AENJA_16565
OG0014575	SACKO_04506	AENJA_18168
OG0014579	SACKO_30165	AENJA_19256
OG0014581	SACKO_27156	AENJA_19879
OG0014582	SACKO_08142	AENJA_20007
OG0014584	SACKO_27935	AENJA_20104
OG0014585	SACKO_04532	AENJA_20599
OG0014587	SACKO_21902, SACKO_19184	AENJA_20774
OG0014588	SACKO_32842, SACKO_01937	AENJA_20985
OG0014590	SACKO_33867	AENJA_21228
OG0014592	SACKO_11917	AENJA_21498, AENJA_23008
OG0014597	SACKO_11455	AENJA_22267
OG0014599	SACKO_00780	AENJA_22616
OG0014602	SACKO_25461	AENJA_23031
OG0014604	SACKO_19220	AENJA_23121
OG0014606	SACKO_11073	AENJA_24407
OG0014611	SACKO_05596, SACKO_31256	AENJA_26605
OG0014613	SACKO_17509	AENJA_26725
OG0015619	SACKO_15969	AENJA_00281, AENJA_04902
OG0015625	SACKO_30916	AENJA_24499, AENJA_20293, AENJA_10404, AENJA_00620, AENJA_09162, AENJA_14759
OG0015629	SACKO_26523	AENJA_01342, AENJA_20423, AENJA_25719, AENJA_12741
OG0015637	SACKO_19127, SACKO_25736, SACKO_25033	AENJA_14320, AENJA_02065
OG0015640	SACKO_19845	AENJA_02312
OG0015655	SACKO_10242	AENJA_04273
OG0015666	SACKO_07414	AENJA_06406
OG0015668	SACKO_10106	AENJA_07212
OG0015670	SACKO_13926	AENJA_07940
OG0015673	SACKO_09198	AENJA_08629
OG0015675	SACKO_14211	AENJA_09026
OG0015676	SACKO_16091	AENJA_22083, AENJA_09186
OG0015678	SACKO_29413	AENJA_09575
OG0015679	SACKO_05933	AENJA_09625
OG0015681	SACKO_01619	AENJA_10623
OG0015683	SACKO_22938	AENJA_11113
OG0015684	SACKO_13972	AENJA_11378
OG0015685	SACKO_08882	AENJA_11449
OG0015686	SACKO_09951	AENJA_11476
OG0015691	SACKO_03518	AENJA_12180
OG0015693	SACKO_10726	AENJA_12601
OG0015694	SACKO_24182	AENJA_12615
OG0015695	SACKO_00156	AENJA_12954
OG0015697	SACKO_07579	AENJA_13523
OG0015699	SACKO_19923, SACKO_14565	AENJA_14154
OG0015702	SACKO_02702	AENJA_14961
OG0015704	SACKO_07581	AENJA_15198
OG0015708	SACKO_29434	AENJA_16351
OG0015709	SACKO_02549	AENJA_16662, AENJA_26315
OG0015711	SACKO_02258	AENJA_17473
OG0015712	SACKO_14667	AENJA_17577
OG0015713	SACKO_20000	AENJA_18240
OG0015714	SACKO_30415	AENJA_18605
OG0015715	SACKO_07174	AENJA_18850
OG0015719	SACKO_04025	AENJA_19366
OG0015720	SACKO_27032, SACKO_27011	AENJA_19845
OG0015723	SACKO_11908	AENJA_20979
OG0015724	SACKO_24458	AENJA_21002
OG0015734	SACKO_25294	AENJA_22744
OG0015736	SACKO_07788	AENJA_23086
OG0015739	SACKO_33536	AENJA_23684
OG0015742	SACKO_24015, SACKO_12440, SACKO_24018, SACKO_24042, SACKO_02060	AENJA_24513
OG0015744	SACKO_23740	AENJA_25763
OG0017144	SACKO_14924	AENJA_00640
OG0017147	SACKO_16519	AENJA_00710
OG0017150	SACKO_08602	AENJA_01199
OG0017164	SACKO_26598	AENJA_02951
OG0017189	SACKO_08695	AENJA_06592
OG0017191	SACKO_31197	AENJA_06617
OG0017202	SACKO_09216	AENJA_15022, AENJA_08372
