Orthogroup	SACKO_ok	CAEEL
OG0006952	SACKO_23323	CAEEL11032
OG0006953	SACKO_27273	CAEEL11948
OG0006954	SACKO_22256	CAEEL16023
OG0006957	SACKO_15008	CAEEL08617
OG0006959	SACKO_10040	CAEEL04110
OG0006960	SACKO_24309	CAEEL12630
OG0006962	SACKO_28588	CAEEL05048
OG0006964	SACKO_17635, SACKO_29390	CAEEL00220
OG0006966	SACKO_26125	CAEEL05641
OG0006967	SACKO_02771	CAEEL06996
OG0006969	SACKO_25282	CAEEL02753
OG0006970	SACKO_29344	CAEEL07035
OG0006971	SACKO_05441	CAEEL08956
OG0006973	SACKO_24277	CAEEL00443
OG0006974	SACKO_24596	CAEEL11749
OG0006976	SACKO_29752	CAEEL02822
OG0006977	SACKO_29829	CAEEL11170
OG0006979	SACKO_20315	CAEEL01624
OG0006980	SACKO_19310	CAEEL07784
OG0006982	SACKO_03394	CAEEL08318
OG0006983	SACKO_01062	CAEEL05835
OG0006985	SACKO_32765	CAEEL09608
OG0006988	SACKO_09125	CAEEL16268
OG0006989	SACKO_22945	CAEEL07496
OG0006991	SACKO_18032	CAEEL04823
OG0006994	SACKO_07891	CAEEL01434
OG0006995	SACKO_20027	CAEEL02252
OG0006996	SACKO_03142	CAEEL16529
OG0006999	SACKO_08484	CAEEL04127
OG0007002	SACKO_25761, SACKO_25783	CAEEL02243
OG0007003	SACKO_04932	CAEEL10884
OG0007005	SACKO_29350	CAEEL06687
OG0007007	SACKO_10810	CAEEL08012
OG0007008	SACKO_07810	CAEEL02046
OG0007009	SACKO_08522	CAEEL01782
OG0007010	SACKO_15717	CAEEL15343
OG0007011	SACKO_30640, SACKO_30612	CAEEL08044
OG0007012	SACKO_31857	CAEEL11328
OG0007013	SACKO_28712	CAEEL06144
OG0007015	SACKO_30224	CAEEL15511
OG0007016	SACKO_32125	CAEEL00075
OG0007017	SACKO_26693	CAEEL12138
OG0007024	SACKO_26052	CAEEL10553, CAEEL11101
OG0007025	SACKO_10243	CAEEL06876
OG0007027	SACKO_23731	CAEEL09519
OG0007028	SACKO_15050	CAEEL05606
OG0007029	SACKO_32173	CAEEL09103
OG0007033	SACKO_06084	CAEEL14194
OG0007034	SACKO_14166	CAEEL08733
OG0007037	SACKO_15416	CAEEL08744
OG0007039	SACKO_22213	CAEEL13025
OG0007040	SACKO_25776	CAEEL08972
OG0007042	SACKO_29304	CAEEL08206
OG0007043	SACKO_16636	CAEEL13822
OG0007046	SACKO_31329	CAEEL09633
OG0007049	SACKO_12577	CAEEL00647
OG0007050	SACKO_00112	CAEEL06277
OG0007053	SACKO_13932	CAEEL09135
OG0007055	SACKO_25420, SACKO_30832	CAEEL08098
OG0007056	SACKO_00713	CAEEL07277
OG0007057	SACKO_13231	CAEEL00263
OG0007059	SACKO_11009	CAEEL14078
OG0007061	SACKO_33581	CAEEL08933
OG0007062	SACKO_09547	CAEEL09707
OG0007063	SACKO_33318	CAEEL07545
OG0007064	SACKO_08150, SACKO_21433	CAEEL09068
OG0007065	SACKO_12649	CAEEL20267
OG0007073	SACKO_04610	CAEEL05159
OG0007083	SACKO_28525	CAEEL05178
OG0007084	SACKO_17427	CAEEL01491
OG0007090	SACKO_33532	CAEEL05033
OG0007091	SACKO_20838	CAEEL12658
OG0007092	SACKO_03845	CAEEL08546
OG0007093	SACKO_22444	CAEEL04448
OG0007095	SACKO_23495	CAEEL00821
OG0007097	SACKO_29405	CAEEL04791
OG0007098	SACKO_16364	CAEEL08067
OG0007100	SACKO_14090	CAEEL09539
OG0007103	SACKO_14137	CAEEL10775
OG0007106	SACKO_10813	CAEEL05993
OG0007107	SACKO_33356	CAEEL05472
OG0007108	SACKO_31265, SACKO_29706	CAEEL05255
OG0007112	SACKO_08725	CAEEL01614
OG0007113	SACKO_02848	CAEEL11083
OG0007114	SACKO_26820	CAEEL01821
OG0007116	SACKO_02239	CAEEL05589
OG0007117	SACKO_02391	CAEEL10841
OG0007118	SACKO_25201	CAEEL02534
OG0007119	SACKO_25634	CAEEL05050
OG0007120	SACKO_14961	CAEEL07430, CAEEL07614
OG0007121	SACKO_15333	CAEEL12811
OG0007122	SACKO_19303	CAEEL04526
OG0007124	SACKO_01895	CAEEL07005
OG0007125	SACKO_07204	CAEEL20499
OG0007127	SACKO_10394	CAEEL15458
OG0007128	SACKO_24044	CAEEL00451
OG0007130	SACKO_32058	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	SACKO_20356	CAEEL05443
OG0007132	SACKO_28911	CAEEL02720
OG0007133	SACKO_04847	CAEEL03495
OG0007137	SACKO_25595, SACKO_25596	CAEEL15473
OG0007138	SACKO_09225	CAEEL09999
OG0007139	SACKO_05472	CAEEL01164
OG0007143	SACKO_00838	CAEEL10767
OG0007144	SACKO_09057	CAEEL05598
OG0007145	SACKO_10133, SACKO_30883	CAEEL03134
OG0007147	SACKO_04639	CAEEL02107
OG0007151	SACKO_10702, SACKO_10705	CAEEL07199
OG0007153	SACKO_33991	CAEEL12781
OG0007154	SACKO_12031	CAEEL03604
OG0007161	SACKO_07985	CAEEL00150
OG0007163	SACKO_09049	CAEEL15486
OG0007164	SACKO_06008	CAEEL07443
OG0007165	SACKO_23160	CAEEL10428
OG0007166	SACKO_00991	CAEEL06036
OG0007173	SACKO_33101	CAEEL07482
OG0007174	SACKO_28329	CAEEL14161
OG0007175	SACKO_33520	CAEEL05365
OG0007176	SACKO_13690	CAEEL08939
OG0007177	SACKO_16283	CAEEL15953
OG0007180	SACKO_16530	CAEEL02927
OG0007181	SACKO_31454	CAEEL09037
OG0007182	SACKO_28417	CAEEL00499
OG0007183	SACKO_20614	CAEEL02179
OG0007184	SACKO_14227	CAEEL03133
OG0007186	SACKO_09431	CAEEL05116
OG0007190	SACKO_21385	CAEEL10785
OG0007192	SACKO_32927	CAEEL16561
OG0007199	SACKO_11812	CAEEL11122
OG0007209	SACKO_30174	CAEEL07382
OG0007213	SACKO_28190	CAEEL20311
OG0007248	SACKO_27874	CAEEL16171
OG0007254	SACKO_20296	CAEEL02889
OG0007256	SACKO_27202	CAEEL04854
OG0007258	SACKO_02451	CAEEL01284
OG0007260	SACKO_10789	CAEEL15754
OG0007266	SACKO_05789	CAEEL01793
OG0007267	SACKO_19715	CAEEL20518
OG0007269	SACKO_20712	CAEEL20059
OG0007274	SACKO_28207	CAEEL17821
OG0007275	SACKO_02847	CAEEL06379
OG0007276	SACKO_16517	CAEEL02045
OG0007278	SACKO_17323	CAEEL07918
OG0007279	SACKO_11089	CAEEL01707
OG0007280	SACKO_25255	CAEEL02744
OG0007282	SACKO_29535	CAEEL08198
OG0007288	SACKO_06459	CAEEL09410
OG0007291	SACKO_04875	CAEEL00922
OG0007293	SACKO_21270	CAEEL02960
OG0007296	SACKO_28513	CAEEL07895
OG0007299	SACKO_21476	CAEEL08257
OG0007301	SACKO_17413	CAEEL01285
OG0007303	SACKO_09372	CAEEL00729
OG0007305	SACKO_26897	CAEEL08507
OG0007307	SACKO_04769	CAEEL05489
OG0007309	SACKO_11958	CAEEL06253
OG0007312	SACKO_16657	CAEEL18157
OG0007314	SACKO_09098	CAEEL14922
OG0007317	SACKO_26981	CAEEL04877
OG0007319	SACKO_25268	CAEEL02684
OG0007321	SACKO_15330	CAEEL08372
OG0007322	SACKO_21358	CAEEL07863
OG0007323	SACKO_32999	CAEEL17746
OG0007325	SACKO_13504	CAEEL02968
OG0007326	SACKO_01111	CAEEL12237
OG0007330	SACKO_30586	CAEEL08957
OG0007332	SACKO_18761	CAEEL12399, CAEEL09356
OG0007333	SACKO_32006	CAEEL02810
OG0007334	SACKO_00762, SACKO_00753	CAEEL16445
OG0007335	SACKO_12354	CAEEL09096
OG0007336	SACKO_09463	CAEEL07287
OG0007341	SACKO_17570	CAEEL08254
OG0007342	SACKO_14494	CAEEL17647
OG0007343	SACKO_25659	CAEEL01237
OG0007347	SACKO_30253	CAEEL16216
OG0007348	SACKO_03593	CAEEL01419
OG0007351	SACKO_11196	CAEEL00046
OG0007352	SACKO_07748	CAEEL02694
OG0007353	SACKO_16413	CAEEL01909
OG0007354	SACKO_06474	CAEEL07366
OG0007355	SACKO_03780	CAEEL07543
OG0007356	SACKO_16209	CAEEL10653
OG0007361	SACKO_22476	CAEEL18143
OG0007363	SACKO_14533	CAEEL15459
OG0007364	SACKO_04078	CAEEL00051
OG0007365	SACKO_20999	CAEEL15469
OG0007370	SACKO_19093	CAEEL00810
OG0007371	SACKO_13724	CAEEL08890
OG0007373	SACKO_01409	CAEEL07235
OG0007374	SACKO_12783	CAEEL08407
OG0007378	SACKO_28900	CAEEL07515
OG0007382	SACKO_05172	CAEEL03532
OG0007383	SACKO_33853	CAEEL02159
OG0007385	SACKO_04570	CAEEL10159
OG0007386	SACKO_01652	CAEEL20708
OG0007387	SACKO_09468	CAEEL01651
OG0007391	SACKO_21964	CAEEL15047
OG0007392	SACKO_27481	CAEEL04967
OG0007393	SACKO_14611	CAEEL14340
OG0007394	SACKO_03844	CAEEL17618
OG0007395	SACKO_31545	CAEEL00007
OG0007396	SACKO_26791	CAEEL08409
OG0007397	SACKO_15113	CAEEL05717
OG0007399	SACKO_31407	CAEEL09345
OG0007400	SACKO_33808, SACKO_04325	CAEEL07494
OG0007401	SACKO_08238	CAEEL06920
OG0007403	SACKO_01258	CAEEL00829
OG0007405	SACKO_04392	CAEEL09683
OG0007406	SACKO_00715	CAEEL08578
OG0007407	SACKO_29878	CAEEL09634
OG0007408	SACKO_14246	CAEEL03271
OG0007409	SACKO_14248	CAEEL00402
OG0007411	SACKO_17084	CAEEL00187
OG0007412	SACKO_32563	CAEEL02088
OG0007413	SACKO_07464	CAEEL05369
OG0007414	SACKO_27621	CAEEL02493
OG0007416	SACKO_12977	CAEEL06905
OG0007417	SACKO_18265	CAEEL11994
OG0007419	SACKO_18390	CAEEL08256
OG0007421	SACKO_24530	CAEEL05873
OG0007422	SACKO_18085	CAEEL14217
OG0007424	SACKO_04235	CAEEL09653
OG0007425	SACKO_04075	CAEEL08774
OG0007427	SACKO_06540	CAEEL12151
OG0007431	SACKO_10373	CAEEL08321
OG0007432	SACKO_30749	CAEEL05561
OG0007434	SACKO_33383	CAEEL19477
OG0007437	SACKO_25222	CAEEL05064
OG0007439	SACKO_29991	CAEEL00478
OG0007441	SACKO_14251	CAEEL08872
OG0007442	SACKO_27570	CAEEL05801, CAEEL20230
OG0007446	SACKO_21720	CAEEL08347
OG0007447	SACKO_20393	CAEEL15347, CAEEL04835
OG0007450	SACKO_02178	CAEEL15942
OG0007451	SACKO_11696	CAEEL01087
OG0007452	SACKO_14474	CAEEL11309, CAEEL11308
OG0007453	SACKO_27404	CAEEL15555
OG0007454	SACKO_17444	CAEEL05191
OG0007455	SACKO_20785	CAEEL09023
OG0007456	SACKO_29043	CAEEL09752
OG0007457	SACKO_15961	CAEEL02978
OG0007459	SACKO_17963	CAEEL08625
OG0007460	SACKO_17949	CAEEL08071
OG0007463	SACKO_30515	CAEEL05195
OG0007470	SACKO_27006	CAEEL09270
OG0007471	SACKO_29617	CAEEL00262
OG0007472	SACKO_03865	CAEEL07712
OG0007473	SACKO_32479	CAEEL06395
OG0007476	SACKO_28051, SACKO_29210	CAEEL05614
OG0007477	SACKO_32955	CAEEL18090
OG0007481	SACKO_31380	CAEEL07144
OG0007482	SACKO_14127	CAEEL05046
OG0007483	SACKO_08109	CAEEL05091
OG0007484	SACKO_15258	CAEEL15663
OG0007488	SACKO_30038	CAEEL11022
OG0007489	SACKO_17921	CAEEL01991
OG0007491	SACKO_28491, SACKO_28499, SACKO_28496	CAEEL08156
OG0007494	SACKO_33017	CAEEL07420
OG0007495	SACKO_02132	CAEEL02719
OG0007496	SACKO_31428	CAEEL08861
OG0007498	SACKO_12831	CAEEL00436
OG0007500	SACKO_06865	CAEEL02792, CAEEL15995
OG0007503	SACKO_18498	CAEEL02990
OG0007508	SACKO_33462, SACKO_17595	CAEEL11729
OG0007509	SACKO_09775	CAEEL03713
OG0007510	SACKO_33713	CAEEL02087
OG0007516	SACKO_00310	CAEEL12379, CAEEL12378
OG0007518	SACKO_23420	CAEEL09758
OG0007522	SACKO_01536	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007524	SACKO_31649	CAEEL19299
OG0007527	SACKO_19027	CAEEL00663
OG0007531	SACKO_32475	CAEEL00294
OG0007541	SACKO_04013	CAEEL15073
OG0007586	SACKO_00312	CAEEL10449
OG0007589	SACKO_11244	CAEEL12126
OG0007591	SACKO_03097	CAEEL00268
OG0007597	SACKO_27307	CAEEL08128
OG0007602	SACKO_07011	CAEEL04254
OG0007603	SACKO_10669	CAEEL01794
OG0007606	SACKO_04022	CAEEL07584
OG0007608	SACKO_13781	CAEEL13664
OG0007609	SACKO_26161	CAEEL18836
OG0007611	SACKO_09113	CAEEL17991
OG0007613	SACKO_06224	CAEEL08843
OG0007615	SACKO_01232	CAEEL11977
OG0007616	SACKO_21264	CAEEL01590
OG0007618	SACKO_03711	CAEEL00292
OG0007619	SACKO_22280	CAEEL00841
OG0007621	SACKO_14513	CAEEL02354
OG0007624	SACKO_14810	CAEEL00535
OG0007626	SACKO_03616	CAEEL06256
OG0007629	SACKO_09383	CAEEL01044
OG0007633	SACKO_23538	CAEEL20565
OG0007634	SACKO_20090	CAEEL15553
OG0007638	SACKO_07783	CAEEL00644
OG0007642	SACKO_32075, SACKO_29099	CAEEL15921
OG0007645	SACKO_00394	CAEEL07585
OG0007646	SACKO_25081	CAEEL01490
OG0007651	SACKO_19390	CAEEL07805
OG0007654	SACKO_29392, SACKO_00412	CAEEL01221, CAEEL08338
OG0007656	SACKO_33780	CAEEL10499
OG0007657	SACKO_17563, SACKO_22870	CAEEL03766
OG0007662	SACKO_22201	CAEEL14112
OG0007663	SACKO_10239	CAEEL07909
OG0007664	SACKO_25907	CAEEL02497
OG0007666	SACKO_13425	CAEEL06730
OG0007667	SACKO_23245	CAEEL09697
OG0007674	SACKO_04017	CAEEL07619
OG0007676	SACKO_09344	CAEEL11928
OG0007678	SACKO_19997	CAEEL13160, CAEEL13159
OG0007680	SACKO_19963	CAEEL08127
OG0007681	SACKO_23100	CAEEL00409
OG0007685	SACKO_02336	CAEEL05547
OG0007686	SACKO_21044	CAEEL07547
OG0007687	SACKO_22730	CAEEL12382
OG0007690	SACKO_21477	CAEEL07839
OG0007698	SACKO_16983	CAEEL09040
OG0007699	SACKO_26965, SACKO_26971	CAEEL05906
OG0007701	SACKO_05449	CAEEL08144
OG0007702	SACKO_22135	CAEEL09034
OG0007703	SACKO_05214	CAEEL09743
OG0007712	SACKO_17853	CAEEL10394
OG0007713	SACKO_13553	CAEEL08732
OG0007717	SACKO_27159	CAEEL05318
OG0007719	SACKO_05504	CAEEL04281
OG0007722	SACKO_21315	CAEEL04401
OG0007723	SACKO_22375	CAEEL01529
OG0007732	SACKO_25242	CAEEL02105
OG0007734	SACKO_22438	CAEEL20465
OG0007736	SACKO_05397	CAEEL08552
OG0007738	SACKO_13809	CAEEL13138
OG0007739	SACKO_24318	CAEEL05697
OG0007743	SACKO_20056	CAEEL01748
OG0007744	SACKO_07961	CAEEL07533
OG0007746	SACKO_17938	CAEEL14195
OG0007749	SACKO_23696	CAEEL12327
OG0007752	SACKO_31962	CAEEL16888
OG0007754	SACKO_29412	CAEEL16020
OG0007757	SACKO_25858	CAEEL04833
OG0007758	SACKO_31444	CAEEL12592
OG0007759	SACKO_14466	CAEEL09235
OG0007760	SACKO_25119	CAEEL11638
OG0007761	SACKO_04635	CAEEL04714
OG0007766	SACKO_22720	CAEEL16170
OG0007767	SACKO_20294	CAEEL04905
OG0007769	SACKO_19751	CAEEL08087
OG0007771	SACKO_14098	CAEEL07807
OG0007772	SACKO_25819	CAEEL09510
OG0007774	SACKO_06888	CAEEL00940
OG0007781	SACKO_29554	CAEEL15819
OG0007782	SACKO_31505	CAEEL02809
OG0007783	SACKO_05677	CAEEL07253
OG0007784	SACKO_30310	CAEEL08610
OG0007786	SACKO_17939	CAEEL11757
OG0007794	SACKO_21998	CAEEL19174
OG0007800	SACKO_30647	CAEEL08807
OG0007803	SACKO_09104	CAEEL05119
OG0007804	SACKO_19761	CAEEL00772
OG0007807	SACKO_13726	CAEEL05530
OG0007810	SACKO_23665	CAEEL03135
OG0007811	SACKO_30681	CAEEL07487
OG0007813	SACKO_16286	CAEEL13344
OG0007814	SACKO_25945	CAEEL09448
OG0007816	SACKO_29422	CAEEL05256
OG0007817	SACKO_06068, SACKO_06067	CAEEL15491
OG0007818	SACKO_06525	CAEEL09942
OG0007820	SACKO_07760	CAEEL09298
OG0007823	SACKO_21670	CAEEL13928
OG0007825	SACKO_19207	CAEEL11587
OG0007829	SACKO_03508	CAEEL06733
OG0007830	SACKO_13921	CAEEL12370
OG0007831	SACKO_28956	CAEEL09366
OG0007832	SACKO_22222	CAEEL15897
OG0007834	SACKO_24185	CAEEL18324
OG0007835	SACKO_20863	CAEEL14273
OG0007837	SACKO_25106	CAEEL08272
OG0007840	SACKO_21485	CAEEL02866
OG0007846	SACKO_30376	CAEEL15416
OG0007846	SACKO_13239	CAEEL07657
OG0007848	SACKO_31285	CAEEL00623
OG0007858	SACKO_10318	CAEEL05800
OG0007866	SACKO_28640	CAEEL10453
OG0007911	SACKO_26226	CAEEL19720
OG0007918	SACKO_10285	CAEEL01338
OG0007929	SACKO_26800	CAEEL11949
OG0007932	SACKO_08501	CAEEL18348
OG0007942	SACKO_20830	CAEEL06424
OG0007943	SACKO_19871	CAEEL00323
OG0007947	SACKO_24487	CAEEL08838
OG0007952	SACKO_28506	CAEEL00559
OG0007955	SACKO_05195	CAEEL04282
OG0007956	SACKO_11838	CAEEL07040
OG0007957	SACKO_18987	CAEEL07410
OG0007958	SACKO_29325	CAEEL09574
OG0007959	SACKO_09778	CAEEL06031
OG0007962	SACKO_06762	CAEEL03907
OG0007966	SACKO_19681	CAEEL18121
OG0007969	SACKO_18151	CAEEL07525
OG0007971	SACKO_08459	CAEEL09028
OG0007974	SACKO_16314	CAEEL18470
OG0007975	SACKO_20952	CAEEL07570
OG0007976	SACKO_01022	CAEEL13363
OG0007978	SACKO_25531	CAEEL16129
OG0007980	SACKO_33436	CAEEL04889
OG0007990	SACKO_19022	CAEEL07840
OG0007994	SACKO_01285	CAEEL07063
OG0007996	SACKO_22351	CAEEL08828
OG0007997	SACKO_09376	CAEEL08226
OG0007999	SACKO_32499	CAEEL07190
OG0008000	SACKO_19762	CAEEL08364
OG0008001	SACKO_01719, SACKO_27673	CAEEL02665
OG0008007	SACKO_08634	CAEEL06239
OG0008008	SACKO_05696	CAEEL09265
OG0008009	SACKO_23976	CAEEL02124
OG0008011	SACKO_30693	CAEEL11657
OG0008016	SACKO_22465	CAEEL01402
OG0008018	SACKO_12472	CAEEL09951
OG0008020	SACKO_17703	CAEEL07350
OG0008023	SACKO_09605	CAEEL06642
OG0008028	SACKO_11437	CAEEL08626
OG0008030	SACKO_07101	CAEEL08937
OG0008031	SACKO_23288	CAEEL03012
OG0008039	SACKO_29719	CAEEL08953
OG0008041	SACKO_13353	CAEEL11036
OG0008042	SACKO_02677	CAEEL08018
OG0008045	SACKO_15996	CAEEL06796
OG0008046	SACKO_16152	CAEEL02060
OG0008047	SACKO_26475	CAEEL11814
OG0008049	SACKO_05453	CAEEL07907
OG0008050	SACKO_11709	CAEEL05217
OG0008051	SACKO_31677	CAEEL00393
OG0008056	SACKO_13916	CAEEL07039
OG0008059	SACKO_29539	CAEEL15078
OG0008062	SACKO_11741	CAEEL05480
OG0008065	SACKO_15448	CAEEL19082
OG0008066	SACKO_22466	CAEEL02996
OG0008067	SACKO_13666	CAEEL01642
OG0008069	SACKO_27016	CAEEL04653
OG0008071	SACKO_18137	CAEEL15707
OG0008072	SACKO_26658	CAEEL03539
OG0008074	SACKO_25720	CAEEL08812
OG0008075	SACKO_09513	CAEEL18761
OG0008079	SACKO_29403	CAEEL11763
OG0008080	SACKO_32169	CAEEL05079
OG0008081	SACKO_26746	CAEEL01394
OG0008082	SACKO_08140	CAEEL14725
OG0008091	SACKO_03776	CAEEL08716
OG0008094	SACKO_26605	CAEEL09901
OG0008100	SACKO_32212	CAEEL09035
OG0008104	SACKO_21676	CAEEL01994
OG0008105	SACKO_34007	CAEEL14680
OG0008108	SACKO_04879	CAEEL00549
OG0008110	SACKO_18116	CAEEL05284
OG0008113	SACKO_17767	CAEEL01854
OG0008115	SACKO_25742, SACKO_25756, SACKO_25718	CAEEL20667
OG0008117	SACKO_16713	CAEEL10260
OG0008119	SACKO_07755	CAEEL12692
OG0008122	SACKO_27201	CAEEL11778
OG0008123	SACKO_02181	CAEEL15956
OG0008127	SACKO_31710	CAEEL07191
OG0008136	SACKO_24610	CAEEL09654
OG0008151	SACKO_32660	CAEEL11030
OG0008201	SACKO_26429	CAEEL15238
OG0008202	SACKO_14808	CAEEL08153
OG0008203	SACKO_21692	CAEEL11108
OG0008208	SACKO_07952	CAEEL12161
OG0008215	SACKO_01938	CAEEL08145
OG0008217	SACKO_06740	CAEEL20440
OG0008219	SACKO_24484	CAEEL16399
OG0008224	SACKO_26776	CAEEL00450
OG0008229	SACKO_22572	CAEEL09406
OG0008232	SACKO_00063	CAEEL00894
OG0008238	SACKO_29019	CAEEL00102
OG0008239	SACKO_29669	CAEEL10269
OG0008241	SACKO_27303	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	SACKO_14538	CAEEL08668
OG0008243	SACKO_14032	CAEEL02601
OG0008249	SACKO_23195	CAEEL15845
OG0008258	SACKO_00671	CAEEL16173
OG0008261	SACKO_14482	CAEEL07062
OG0008262	SACKO_22769	CAEEL11455
OG0008263	SACKO_11998	CAEEL15298
OG0008267	SACKO_16208	CAEEL01941
OG0008268	SACKO_08079	CAEEL07024
OG0008271	SACKO_19679	CAEEL10188
OG0008273	SACKO_02139	CAEEL00012
OG0008275	SACKO_29518	CAEEL12381
OG0008281	SACKO_09080	CAEEL00420
OG0008285	SACKO_25777	CAEEL11980
OG0008288	SACKO_31093	CAEEL04376
OG0008293	SACKO_15843	CAEEL01276
OG0008294	SACKO_16631	CAEEL08194
OG0008295	SACKO_04016	CAEEL15817
OG0008297	SACKO_29550	CAEEL18979
OG0008300	SACKO_18567	CAEEL09421
OG0008304	SACKO_22118	CAEEL04256
OG0008307	SACKO_04416	CAEEL09006
OG0008312	SACKO_24913	CAEEL18921
OG0008313	SACKO_28750	CAEEL06873
OG0008317	SACKO_22799	CAEEL18369
OG0008325	SACKO_15873	CAEEL03674
OG0008327	SACKO_15296	CAEEL12153
OG0008332	SACKO_20532	CAEEL05599
OG0008335	SACKO_32723	CAEEL06270
OG0008336	SACKO_23716	CAEEL15189
OG0008339	SACKO_11311	CAEEL12124
OG0008341	SACKO_17044	CAEEL05446
OG0008343	SACKO_31714	CAEEL05448
OG0008346	SACKO_07850	CAEEL13144
OG0008348	SACKO_27591	CAEEL07578
OG0008349	SACKO_19789	CAEEL07351
OG0008351	SACKO_02050	CAEEL00200
OG0008352	SACKO_08714	CAEEL04295
OG0008361	SACKO_28899	CAEEL02090
OG0008363	SACKO_04760	CAEEL02853
OG0008368	SACKO_17270	CAEEL02353
OG0008369	SACKO_05405, SACKO_13146	CAEEL07070
OG0008373	SACKO_33144	CAEEL04900
OG0008376	SACKO_10675	CAEEL16094
OG0008381	SACKO_07159	CAEEL18769
OG0008383	SACKO_02076	CAEEL10575
OG0008390	SACKO_14959	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	SACKO_00948	CAEEL05546
OG0008400	SACKO_29258	CAEEL04648
OG0008403	SACKO_10358	CAEEL01637
OG0008404	SACKO_19494	CAEEL14841
OG0008412	SACKO_31465	CAEEL12090
OG0008415	SACKO_10605	CAEEL03050
OG0008422	SACKO_05233	CAEEL05153
OG0008424	SACKO_12089	CAEEL00661
OG0008427	SACKO_03641	CAEEL05373
OG0008444	SACKO_29560	CAEEL04821
OG0008516	SACKO_01041	CAEEL14865
OG0008528	SACKO_33117	CAEEL06234, CAEEL06230
OG0008533	SACKO_33065	CAEEL05305
OG0008538	SACKO_01909	CAEEL02807
OG0008540	SACKO_15517	CAEEL01640
OG0008542	SACKO_11862	CAEEL01755
OG0008555	SACKO_10140	CAEEL14965
OG0008558	SACKO_10704	CAEEL00291
OG0008563	SACKO_03275	CAEEL08399
OG0008565	SACKO_32260	CAEEL20014
OG0008569	SACKO_03846, SACKO_15981	CAEEL15353
OG0008571	SACKO_29016, SACKO_29012	CAEEL11979
OG0008573	SACKO_17995	CAEEL02749
OG0008583	SACKO_11273	CAEEL07220
OG0008588	SACKO_24478	CAEEL20463
OG0008591	SACKO_18101	CAEEL07370
OG0008601	SACKO_14552	CAEEL06269, CAEEL18930
OG0008602	SACKO_20442	CAEEL15827
OG0008609	SACKO_19619	CAEEL01661
OG0008620	SACKO_29275	CAEEL04544
OG0008626	SACKO_16384	CAEEL11775
OG0008632	SACKO_28486	CAEEL01917
OG0008637	SACKO_22322	CAEEL04856
OG0008638	SACKO_21588	CAEEL15835
OG0008639	SACKO_01769	CAEEL07741
OG0008642	SACKO_15690	CAEEL17998
OG0008644	SACKO_13739	CAEEL07170
OG0008654	SACKO_22072	CAEEL05052
OG0008655	SACKO_21958	CAEEL10187
OG0008656	SACKO_17690	CAEEL01648
OG0008658	SACKO_00090	CAEEL09756
OG0008659	SACKO_05281	CAEEL01279
OG0008662	SACKO_04904	CAEEL06591
OG0008672	SACKO_12296	CAEEL02695
OG0008673	SACKO_02317	CAEEL14469
OG0008676	SACKO_16294	CAEEL07159
OG0008685	SACKO_25773	CAEEL07465
OG0008689	SACKO_19810	CAEEL00927
OG0008696	SACKO_30577	CAEEL09216
OG0008760	SACKO_07012	CAEEL09413
OG0008788	SACKO_04166	CAEEL07924
OG0008792	SACKO_15515	CAEEL01181
OG0008793	SACKO_14265	CAEEL10821
OG0008794	SACKO_30610	CAEEL07396
OG0008799	SACKO_22782	CAEEL16398
OG0008816	SACKO_15820	CAEEL02754
OG0008824	SACKO_09284	CAEEL08796
OG0008826	SACKO_23205	CAEEL01857
OG0008828	SACKO_23059	CAEEL05455
OG0008836	SACKO_18823	CAEEL08808
OG0008837	SACKO_04349	CAEEL04362
OG0008859	SACKO_30273, SACKO_30277	CAEEL07569
OG0008864	SACKO_15974	CAEEL10645
OG0008870	SACKO_05458	CAEEL08973
OG0008877	SACKO_19989	CAEEL12677
OG0008879	SACKO_20201	CAEEL06910
OG0008887	SACKO_02745	CAEEL04377
OG0008894	SACKO_14899	CAEEL00700
OG0008898	SACKO_17097	CAEEL08563
OG0008900	SACKO_12348	CAEEL08282
OG0008903	SACKO_26101	CAEEL10152
OG0008907	SACKO_06714	CAEEL08431
OG0008913	SACKO_21481, SACKO_20693	CAEEL08017
OG0008916	SACKO_03649	CAEEL07184
OG0008953	SACKO_32913	CAEEL11173, CAEEL10434
OG0008959	SACKO_29424	CAEEL10488
OG0008962	SACKO_12361	CAEEL11608
OG0008969	SACKO_26759	CAEEL05802
OG0008990	SACKO_19986	CAEEL16731
OG0009043	SACKO_00849	CAEEL02926
OG0009044	SACKO_12054	CAEEL02093
OG0009067	SACKO_22842	CAEEL08173
OG0009078	SACKO_08953	CAEEL01659
OG0009080	SACKO_10272	CAEEL20332
OG0009083	SACKO_10136	CAEEL11653
OG0009094	SACKO_22020	CAEEL18708, CAEEL18709
OG0009108	SACKO_05948	CAEEL01689
OG0009127	SACKO_32518	CAEEL10881
OG0009128	SACKO_08742	CAEEL10836
OG0009152	SACKO_14212	CAEEL11985
OG0009153	SACKO_03774	CAEEL05278
OG0009165	SACKO_30574	CAEEL12928
OG0009175	SACKO_24256	CAEEL09576
