Orthogroup	SACKO_ok	ASTMX
OG0007055	SACKO_25420, SACKO_30832	ASTMX13195
OG0007056	SACKO_00713	ASTMX05882
OG0007057	SACKO_13231	ASTMX12425
OG0007058	SACKO_19922	ASTMX07059
OG0007059	SACKO_11009	ASTMX01512
OG0007060	SACKO_27290	ASTMX01836
OG0007061	SACKO_33581	ASTMX10503
OG0007062	SACKO_09547	ASTMX15159
OG0007063	SACKO_33318	ASTMX10117
OG0007064	SACKO_21433	ASTMX19560
OG0007065	SACKO_12649	ASTMX06285
OG0007066	SACKO_33465	ASTMX22476
OG0007067	SACKO_01934	ASTMX08892
OG0007068	SACKO_05837	ASTMX10090
OG0007072	SACKO_32079, SACKO_32085	ASTMX07084
OG0007073	SACKO_04610	ASTMX19088
OG0007074	SACKO_29343	ASTMX18317
OG0007075	SACKO_02014	ASTMX15828, ASTMX07345
OG0007076	SACKO_08115	ASTMX16160
OG0007077	SACKO_10592	ASTMX11100
OG0007078	SACKO_30890	ASTMX15143
OG0007079	SACKO_29667	ASTMX04560
OG0007080	SACKO_23229	ASTMX08945
OG0007081	SACKO_11465	ASTMX07386
OG0007082	SACKO_33313	ASTMX10303
OG0007083	SACKO_28525	ASTMX00902
OG0007084	SACKO_17427	ASTMX21153
OG0007085	SACKO_22838	ASTMX02625
OG0007086	SACKO_10845	ASTMX07211
OG0007087	SACKO_06491	ASTMX08152
OG0007089	SACKO_08418	ASTMX02285
OG0007090	SACKO_33532	ASTMX06534, ASTMX02841
OG0007091	SACKO_20838	ASTMX11325
OG0007092	SACKO_03845	ASTMX01277
OG0007093	SACKO_22444	ASTMX22411, ASTMX21833
OG0007094	SACKO_20466	ASTMX08477
OG0007095	SACKO_23495	ASTMX09063
OG0007096	SACKO_07898	ASTMX11766, ASTMX03776
OG0007097	SACKO_29405	ASTMX19019
OG0007098	SACKO_16364	ASTMX01065
OG0007099	SACKO_06122	ASTMX18631
OG0007100	SACKO_14090	ASTMX09252
OG0007102	SACKO_25084	ASTMX09794
OG0007103	SACKO_14137	ASTMX15827
OG0007104	SACKO_19248	ASTMX02246, ASTMX12173
OG0007106	SACKO_10813	ASTMX00806
OG0007107	SACKO_33356	ASTMX19243
OG0007108	SACKO_31265, SACKO_29706	ASTMX12153
OG0007109	SACKO_32182	ASTMX08333
OG0007111	SACKO_25764	ASTMX09580, ASTMX03137
OG0007112	SACKO_08725	ASTMX05122
OG0007113	SACKO_02848	ASTMX02092, ASTMX16843
OG0007114	SACKO_26820	ASTMX13798
OG0007115	SACKO_32108	ASTMX16286
OG0007116	SACKO_02239	ASTMX19526
OG0007117	SACKO_02391	ASTMX15880
OG0007118	SACKO_25201	ASTMX14472
OG0007119	SACKO_25634	ASTMX05484
OG0007120	SACKO_14961	ASTMX06093
OG0007121	SACKO_15333	ASTMX18720
OG0007122	SACKO_19303	ASTMX04799
OG0007124	SACKO_01895	ASTMX09795
OG0007125	SACKO_07204	ASTMX16475
OG0007126	SACKO_06089	ASTMX14075
OG0007127	SACKO_10394	ASTMX12250, ASTMX01819
OG0007128	SACKO_24044	ASTMX15167
OG0007129	SACKO_30192	ASTMX09310, ASTMX13495
OG0007130	SACKO_32058	ASTMX16072
OG0007131	SACKO_20356	ASTMX13441
OG0007132	SACKO_28911	ASTMX04322
OG0007133	SACKO_04847	ASTMX21250
OG0007134	SACKO_04090, SACKO_04099	ASTMX16982
OG0007135	SACKO_15516	ASTMX00245
OG0007136	SACKO_32443	ASTMX05160
OG0007137	SACKO_25595	ASTMX18044
OG0007138	SACKO_09225	ASTMX13115
OG0007139	SACKO_05472	ASTMX04012
OG0007140	SACKO_27577	ASTMX06549, ASTMX15484
OG0007141	SACKO_27200	ASTMX17349
OG0007143	SACKO_00838	ASTMX01334
OG0007144	SACKO_09057	ASTMX14074
OG0007145	SACKO_30883	ASTMX08637
OG0007147	SACKO_04639	ASTMX13962
OG0007150	SACKO_30213	ASTMX03541
OG0007152	SACKO_17769	ASTMX14227, ASTMX14226
OG0007153	SACKO_33991	ASTMX01581
OG0007154	SACKO_12031	ASTMX04579
OG0007158	SACKO_10668	ASTMX13778, ASTMX13779
OG0007159	SACKO_27603	ASTMX02076
OG0007160	SACKO_19931	ASTMX19280
OG0007161	SACKO_07985	ASTMX12648, ASTMX10902
OG0007163	SACKO_09049	ASTMX14930
OG0007164	SACKO_06008	ASTMX04180
OG0007165	SACKO_23160	ASTMX02974
OG0007166	SACKO_00991	ASTMX12427
OG0007168	SACKO_22974	ASTMX12719
OG0007171	SACKO_14599	ASTMX19376
OG0007173	SACKO_33101	ASTMX08040
OG0007174	SACKO_28329	ASTMX15803
OG0007175	SACKO_33520	ASTMX08991
OG0007176	SACKO_13690	ASTMX19988
OG0007177	SACKO_16283	ASTMX13669
OG0007178	SACKO_09618	ASTMX03848
OG0007179	SACKO_19710	ASTMX11963
OG0007180	SACKO_16530	ASTMX07909
OG0007181	SACKO_31454	ASTMX06406, ASTMX09641
OG0007182	SACKO_28417	ASTMX03504
OG0007183	SACKO_20614	ASTMX05746
OG0007184	SACKO_14227	ASTMX04306
OG0007186	SACKO_09431	ASTMX01462
OG0007187	SACKO_18535	ASTMX05320
OG0007188	SACKO_08000	ASTMX06664
OG0007189	SACKO_10644	ASTMX20543
OG0007190	SACKO_21385	ASTMX05931
OG0007191	SACKO_04254	ASTMX21840
OG0007192	SACKO_32927	ASTMX07871
OG0007195	SACKO_26980	ASTMX16329
OG0007198	SACKO_16848	ASTMX09261
OG0007199	SACKO_11812	ASTMX12249, ASTMX15392
OG0007200	SACKO_18551	ASTMX15610
OG0007201	SACKO_28668	ASTMX04910
OG0007204	SACKO_25673	ASTMX05488, ASTMX20399
OG0007209	SACKO_30174	ASTMX11363, ASTMX15404
OG0007213	SACKO_28190	ASTMX14168
OG0007214	SACKO_22679	ASTMX20677
OG0007248	SACKO_27874	ASTMX11925
OG0007250	SACKO_33899	ASTMX04160
OG0007251	SACKO_12297	ASTMX21422
OG0007253	SACKO_26804	ASTMX10666, ASTMX22135
OG0007254	SACKO_20296	ASTMX14077
OG0007255	SACKO_06656	ASTMX20514
OG0007256	SACKO_27202	ASTMX11396
OG0007258	SACKO_02451	ASTMX15166
OG0007260	SACKO_10789	ASTMX05630
OG0007261	SACKO_25008	ASTMX18822, ASTMX21778
OG0007264	SACKO_19011	ASTMX01064
OG0007266	SACKO_05789	ASTMX02148
OG0007267	SACKO_19715	ASTMX06471
OG0007268	SACKO_21120	ASTMX21870
OG0007269	SACKO_20712	ASTMX01325
OG0007270	SACKO_20380	ASTMX04175, ASTMX22945
OG0007271	SACKO_18099	ASTMX06578
OG0007272	SACKO_14207	ASTMX05229
OG0007273	SACKO_19181, SACKO_24711	ASTMX07371
OG0007274	SACKO_28207	ASTMX02966
OG0007275	SACKO_02847	ASTMX12595
OG0007279	SACKO_11089	ASTMX12215
OG0007280	SACKO_25255	ASTMX21182
OG0007281	SACKO_22381	ASTMX19835
OG0007282	SACKO_29535	ASTMX13185
OG0007283	SACKO_27350	ASTMX04985, ASTMX12322
OG0007284	SACKO_31572	ASTMX20942, ASTMX08706, ASTMX11857
OG0007285	SACKO_29524	ASTMX14462
OG0007286	SACKO_29279	ASTMX18425
OG0007288	SACKO_06459	ASTMX03770
OG0007290	SACKO_06597	ASTMX00594, ASTMX00595
OG0007291	SACKO_04875	ASTMX18522
OG0007292	SACKO_32636	ASTMX06760
OG0007293	SACKO_21270	ASTMX00876
OG0007294	SACKO_04291	ASTMX12341
OG0007295	SACKO_05858	ASTMX04656
OG0007296	SACKO_28513	ASTMX12421
OG0007297	SACKO_13440	ASTMX03978
OG0007298	SACKO_20404	ASTMX13876
OG0007299	SACKO_21476	ASTMX19667
OG0007300	SACKO_30319	ASTMX11999
OG0007301	SACKO_17413	ASTMX00922
OG0007302	SACKO_14579	ASTMX06041
OG0007303	SACKO_09372	ASTMX10541
OG0007304	SACKO_08660	ASTMX20413
OG0007305	SACKO_26897	ASTMX03479
OG0007306	SACKO_18914	ASTMX03689
OG0007307	SACKO_04769	ASTMX04207
OG0007308	SACKO_18620	ASTMX01916
OG0007309	SACKO_11958	ASTMX11583
OG0007310	SACKO_06175, SACKO_06181	ASTMX12704
OG0007312	SACKO_16657	ASTMX04996
OG0007314	SACKO_09098	ASTMX10223
OG0007316	SACKO_07774	ASTMX02720
OG0007317	SACKO_26981	ASTMX22022
OG0007318	SACKO_08716	ASTMX00787
OG0007319	SACKO_25268	ASTMX07462
OG0007320	SACKO_12083	ASTMX12409
OG0007321	SACKO_15330	ASTMX11807
OG0007322	SACKO_21358	ASTMX11199
OG0007323	SACKO_32999	ASTMX17924
OG0007325	SACKO_13504	ASTMX02559
OG0007326	SACKO_01111	ASTMX05141
OG0007327	SACKO_17831	ASTMX16928
OG0007328	SACKO_24054	ASTMX18500, ASTMX09690
OG0007329	SACKO_22780	ASTMX09140
OG0007330	SACKO_30586	ASTMX02261
OG0007331	SACKO_27716	ASTMX20704
OG0007333	SACKO_32006	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	SACKO_00762, SACKO_00753	ASTMX00823
OG0007335	SACKO_12354	ASTMX08086
OG0007336	SACKO_09463	ASTMX07496
OG0007337	SACKO_18361	ASTMX12916
OG0007338	SACKO_04618, SACKO_09256	ASTMX02618
OG0007339	SACKO_24568	ASTMX02641
OG0007340	SACKO_03946	ASTMX08732
OG0007341	SACKO_17570	ASTMX04204
OG0007342	SACKO_14494	ASTMX19872
OG0007343	SACKO_25659	ASTMX18185
OG0007344	SACKO_07280	ASTMX01305, ASTMX02473
OG0007345	SACKO_31848	ASTMX21131, ASTMX06635, ASTMX21132
OG0007347	SACKO_30253	ASTMX19348
OG0007348	SACKO_03593	ASTMX04174
OG0007349	SACKO_10188	ASTMX13465
OG0007351	SACKO_11196	ASTMX16249
OG0007352	SACKO_07748	ASTMX15445
OG0007353	SACKO_16413	ASTMX00421
OG0007354	SACKO_06474	ASTMX09586
OG0007355	SACKO_03780	ASTMX20506
OG0007356	SACKO_16209	ASTMX09436
OG0007357	SACKO_11982	ASTMX00212
OG0007359	SACKO_13450	ASTMX02654, ASTMX18346
OG0007360	SACKO_02884	ASTMX13128
OG0007361	SACKO_22476	ASTMX04257
OG0007363	SACKO_14533	ASTMX09519
OG0007364	SACKO_04078	ASTMX19884
OG0007365	SACKO_20999	ASTMX11544
OG0007366	SACKO_15845	ASTMX07911
OG0007367	SACKO_27045	ASTMX16066
OG0007368	SACKO_03601	ASTMX21920, ASTMX21921
OG0007369	SACKO_30325	ASTMX07879
OG0007370	SACKO_19093	ASTMX04423
OG0007371	SACKO_13724	ASTMX13154
OG0007372	SACKO_04765	ASTMX12516
OG0007373	SACKO_01409	ASTMX14113
OG0007374	SACKO_12783	ASTMX12837
OG0007375	SACKO_13685	ASTMX15235
OG0007376	SACKO_30158	ASTMX15253
OG0007377	SACKO_03931	ASTMX03790
OG0007378	SACKO_28900	ASTMX18122
OG0007379	SACKO_02167	ASTMX14785
OG0007381	SACKO_28784	ASTMX20401
OG0007382	SACKO_05172	ASTMX17402
OG0007384	SACKO_27376	ASTMX14111
OG0007385	SACKO_04570	ASTMX09213
OG0007386	SACKO_01652	ASTMX20935
OG0007387	SACKO_09468	ASTMX15746
OG0007388	SACKO_14877	ASTMX22670
OG0007389	SACKO_26727	ASTMX10391
OG0007390	SACKO_33338, SACKO_33332	ASTMX04953
OG0007391	SACKO_21964	ASTMX13069
OG0007392	SACKO_27481	ASTMX19324
OG0007393	SACKO_14611	ASTMX01350
OG0007394	SACKO_03844	ASTMX16185
OG0007395	SACKO_31545	ASTMX01531
OG0007396	SACKO_26791	ASTMX12830, ASTMX12829
OG0007397	SACKO_15113	ASTMX14034
OG0007399	SACKO_31407	ASTMX13453
OG0007400	SACKO_33808	ASTMX09121
OG0007402	SACKO_04236	ASTMX15982
OG0007403	SACKO_01258	ASTMX16612
OG0007405	SACKO_04392	ASTMX02602
OG0007406	SACKO_00715	ASTMX09996
OG0007407	SACKO_29878	ASTMX12099
OG0007408	SACKO_14246	ASTMX09058
OG0007409	SACKO_14248	ASTMX07509
OG0007410	SACKO_23508	ASTMX19533, ASTMX13216, ASTMX11670
OG0007411	SACKO_17084	ASTMX13621
OG0007412	SACKO_32563	ASTMX13610
OG0007414	SACKO_27621	ASTMX05497
OG0007415	SACKO_12609	ASTMX16034, ASTMX16033
OG0007416	SACKO_12977	ASTMX17243
OG0007417	SACKO_18265	ASTMX20315
OG0007418	SACKO_04419	ASTMX04419
OG0007419	SACKO_18390	ASTMX04991
OG0007420	SACKO_00553, SACKO_33060, SACKO_20917	ASTMX20030
OG0007421	SACKO_24530	ASTMX05344
OG0007422	SACKO_18085	ASTMX19693
OG0007423	SACKO_05691	ASTMX12312, ASTMX03626
OG0007424	SACKO_04235	ASTMX15981
OG0007425	SACKO_04075	ASTMX02596
OG0007427	SACKO_06540	ASTMX12286
OG0007428	SACKO_01408	ASTMX08697
OG0007429	SACKO_06357	ASTMX03059
OG0007430	SACKO_33825	ASTMX03740
OG0007431	SACKO_10373	ASTMX01820
OG0007432	SACKO_30749	ASTMX14921
OG0007433	SACKO_22715	ASTMX17755
OG0007436	SACKO_26218	ASTMX15686, ASTMX15687
OG0007437	SACKO_25222	ASTMX18512, ASTMX04683
OG0007438	SACKO_00922	ASTMX09594
OG0007439	SACKO_29991	ASTMX19373
OG0007440	SACKO_10814	ASTMX05556
OG0007441	SACKO_14251	ASTMX09117
OG0007442	SACKO_27570	ASTMX06460
OG0007443	SACKO_05431	ASTMX12858
OG0007444	SACKO_22410	ASTMX03551, ASTMX12507
OG0007445	SACKO_00305	ASTMX06203
OG0007446	SACKO_21720	ASTMX05100
OG0007450	SACKO_02178	ASTMX04602
OG0007451	SACKO_11696	ASTMX12754
OG0007452	SACKO_14474	ASTMX07761
OG0007453	SACKO_27404	ASTMX23041, ASTMX14696
OG0007454	SACKO_17444	ASTMX12724
OG0007455	SACKO_20785	ASTMX07952
OG0007456	SACKO_29043	ASTMX09758
OG0007457	SACKO_15961	ASTMX13240
OG0007458	SACKO_15110	ASTMX22316
OG0007459	SACKO_17963	ASTMX04370
OG0007460	SACKO_17949	ASTMX03203
OG0007461	SACKO_11988	ASTMX10994, ASTMX10995
OG0007462	SACKO_05918	ASTMX13256
OG0007463	SACKO_30515	ASTMX08538
OG0007464	SACKO_02099	ASTMX01898
OG0007465	SACKO_29080, SACKO_32543	ASTMX14370, ASTMX22932
OG0007467	SACKO_15531	ASTMX18832
OG0007468	SACKO_33602	ASTMX20018
OG0007470	SACKO_27006	ASTMX16381, ASTMX00497
OG0007471	SACKO_29617	ASTMX05581
OG0007472	SACKO_03865	ASTMX08198
OG0007473	SACKO_32479	ASTMX04881
OG0007476	SACKO_28051, SACKO_29210	ASTMX18971
OG0007477	SACKO_32955	ASTMX19734
OG0007480	SACKO_24951, SACKO_07055	ASTMX07621
OG0007481	SACKO_31380	ASTMX09636
OG0007482	SACKO_14127	ASTMX15375
OG0007483	SACKO_08109	ASTMX18379
OG0007484	SACKO_15258	ASTMX16513
OG0007485	SACKO_05144	ASTMX15236
OG0007487	SACKO_21985	ASTMX04401
OG0007488	SACKO_30038	ASTMX15704
OG0007489	SACKO_17921	ASTMX20723
OG0007490	SACKO_14226	ASTMX11459
OG0007491	SACKO_28499, SACKO_28496	ASTMX21855
OG0007492	SACKO_12362	ASTMX22346
OG0007494	SACKO_33017	ASTMX10193
OG0007495	SACKO_02132	ASTMX11414
OG0007496	SACKO_31428	ASTMX22765
OG0007497	SACKO_06621, SACKO_06624	ASTMX00120
OG0007498	SACKO_12831	ASTMX21105
OG0007499	SACKO_02321	ASTMX03949
OG0007500	SACKO_06865	ASTMX04154, ASTMX15693
OG0007501	SACKO_28161	ASTMX07151
OG0007503	SACKO_18498	ASTMX06574
OG0007504	SACKO_24887	ASTMX12320
OG0007506	SACKO_09084	ASTMX01578
OG0007507	SACKO_12372	ASTMX22746
OG0007508	SACKO_33462, SACKO_17595	ASTMX03316
OG0007509	SACKO_09775	ASTMX09639
OG0007510	SACKO_33713	ASTMX02461
OG0007513	SACKO_26100	ASTMX22406, ASTMX07121
OG0007514	SACKO_14729	ASTMX05469
OG0007516	SACKO_00310	ASTMX00630, ASTMX02116
OG0007517	SACKO_15428	ASTMX00346
OG0007518	SACKO_23420	ASTMX22420
OG0007520	SACKO_33530	ASTMX05912
OG0007524	SACKO_31649	ASTMX11833
OG0007525	SACKO_33529	ASTMX02842
OG0007527	SACKO_19027	ASTMX20421, ASTMX12338
OG0007528	SACKO_03947	ASTMX16867
OG0007529	SACKO_33380	ASTMX06570
OG0007531	SACKO_32475	ASTMX21127
OG0007533	SACKO_09857	ASTMX18571, ASTMX19307
OG0007540	SACKO_17273	ASTMX05731, ASTMX01021, ASTMX00653
OG0007541	SACKO_04013	ASTMX01290
OG0007547	SACKO_03022, SACKO_05673, SACKO_31679	ASTMX13924, ASTMX08998
OG0007548	SACKO_10526	ASTMX09188
OG0007551	SACKO_27093	ASTMX12969, ASTMX11830
OG0007582	SACKO_07951	ASTMX04137
OG0007583	SACKO_06128	ASTMX03611
OG0007584	SACKO_06741	ASTMX21397
OG0007586	SACKO_00312	ASTMX18851
OG0007587	SACKO_05614	ASTMX10665
OG0007589	SACKO_11244	ASTMX14018
OG0007591	SACKO_03097	ASTMX10219
OG0007592	SACKO_33691, SACKO_22355, SACKO_16990	ASTMX15697
OG0007593	SACKO_24740	ASTMX05699
OG0007596	SACKO_27730	ASTMX01050
OG0007597	SACKO_27307	ASTMX12506
OG0007600	SACKO_26367, SACKO_26359	ASTMX06490
OG0007601	SACKO_28761	ASTMX14174
OG0007602	SACKO_07011	ASTMX12453
OG0007603	SACKO_10669	ASTMX06253
OG0007604	SACKO_25768	ASTMX02553
OG0007605	SACKO_03702	ASTMX01306, ASTMX02474
OG0007606	SACKO_04022	ASTMX08449
OG0007607	SACKO_00869	ASTMX05677
OG0007608	SACKO_13781	ASTMX09087, ASTMX00919
OG0007609	SACKO_26161	ASTMX13434
OG0007610	SACKO_13184, SACKO_06041, SACKO_06046	ASTMX00949
OG0007611	SACKO_09113	ASTMX01317
OG0007612	SACKO_01553, SACKO_01534	ASTMX05194
OG0007613	SACKO_06224	ASTMX02855
OG0007614	SACKO_24609	ASTMX02573
OG0007615	SACKO_01232	ASTMX21643
OG0007616	SACKO_21264	ASTMX07503, ASTMX07502
OG0007617	SACKO_21291	ASTMX10087
OG0007619	SACKO_22280	ASTMX18208
OG0007621	SACKO_14513	ASTMX08854
OG0007622	SACKO_30364	ASTMX11258
OG0007624	SACKO_14810	ASTMX07491
OG0007626	SACKO_03616	ASTMX04623
OG0007628	SACKO_14537	ASTMX19581
OG0007629	SACKO_09383	ASTMX13084
OG0007630	SACKO_28371	ASTMX18126
OG0007631	SACKO_18917	ASTMX20840, ASTMX09783
OG0007632	SACKO_09374	ASTMX18462, ASTMX04246
OG0007633	SACKO_23538	ASTMX02751
OG0007634	SACKO_20090	ASTMX19337
OG0007635	SACKO_20074	ASTMX01942
OG0007637	SACKO_12029	ASTMX04583
OG0007638	SACKO_07783	ASTMX06881
OG0007640	SACKO_12075	ASTMX17837, ASTMX02941
OG0007641	SACKO_28283	ASTMX08197, ASTMX13625
OG0007642	SACKO_32075, SACKO_29099	ASTMX07389
OG0007643	SACKO_28502	ASTMX05389
OG0007645	SACKO_00394	ASTMX05408
OG0007646	SACKO_25081	ASTMX00141
OG0007647	SACKO_02077	ASTMX19745
OG0007648	SACKO_14781	ASTMX09097
OG0007650	SACKO_27113	ASTMX15984
OG0007651	SACKO_19390	ASTMX20922
OG0007652	SACKO_14558	ASTMX20055, ASTMX09733
OG0007653	SACKO_09123	ASTMX11577
OG0007654	SACKO_29392	ASTMX12009
OG0007655	SACKO_11857	ASTMX05138, ASTMX12497, ASTMX11936, ASTMX02437
OG0007656	SACKO_33780	ASTMX02152
OG0007657	SACKO_17563	ASTMX19589
OG0007658	SACKO_19832	ASTMX08797
OG0007659	SACKO_15000	ASTMX12190
OG0007660	SACKO_27436	ASTMX11758
OG0007662	SACKO_22201	ASTMX03015
OG0007663	SACKO_10239	ASTMX21598
OG0007664	SACKO_25907	ASTMX00404
OG0007665	SACKO_30285	ASTMX09981
OG0007666	SACKO_13425	ASTMX17057, ASTMX14860
OG0007667	SACKO_23245	ASTMX06071
OG0007668	SACKO_05429	ASTMX20312
OG0007669	SACKO_07965	ASTMX00417
OG0007670	SACKO_01689	ASTMX08467
OG0007673	SACKO_05611	ASTMX05762
OG0007674	SACKO_04017	ASTMX20726
OG0007675	SACKO_07485	ASTMX07674
OG0007676	SACKO_09344	ASTMX19972
OG0007677	SACKO_22757	ASTMX14237
OG0007679	SACKO_03418	ASTMX04667
OG0007680	SACKO_19963	ASTMX05414
OG0007681	SACKO_23100	ASTMX12414
OG0007684	SACKO_31399	ASTMX06059
OG0007685	SACKO_02336	ASTMX02773
OG0007687	SACKO_22730	ASTMX17669
OG0007688	SACKO_31215	ASTMX13121
OG0007689	SACKO_20190	ASTMX16346
OG0007690	SACKO_21477	ASTMX14447
OG0007691	SACKO_17993	ASTMX14360
OG0007692	SACKO_21757	ASTMX14270
OG0007694	SACKO_16387	ASTMX07418
OG0007695	SACKO_08133	ASTMX05012, ASTMX04328
OG0007696	SACKO_23616	ASTMX12954, ASTMX08314
OG0007697	SACKO_07583	ASTMX17473
OG0007698	SACKO_16983	ASTMX10373
OG0007700	SACKO_07734	ASTMX20412
OG0007701	SACKO_05449	ASTMX16330
OG0007702	SACKO_22135	ASTMX22374, ASTMX04372
OG0007703	SACKO_05214	ASTMX19453
OG0007704	SACKO_21329	ASTMX12994
OG0007705	SACKO_31826	ASTMX17453
OG0007706	SACKO_15584	ASTMX07321
OG0007707	SACKO_31111, SACKO_31070, SACKO_32555	ASTMX20330, ASTMX04335, ASTMX06982
OG0007708	SACKO_32858	ASTMX05720
OG0007709	SACKO_19206	ASTMX10589
OG0007711	SACKO_12258, SACKO_12263	ASTMX13419
OG0007712	SACKO_17853	ASTMX07651
OG0007713	SACKO_13553	ASTMX19622
OG0007714	SACKO_09495	ASTMX01182
OG0007715	SACKO_03292	ASTMX15762
OG0007716	SACKO_29379	ASTMX22069
OG0007717	SACKO_27159	ASTMX12667
OG0007718	SACKO_27314	ASTMX06214
OG0007719	SACKO_05504	ASTMX18551
OG0007721	SACKO_00359	ASTMX05840
OG0007722	SACKO_21315	ASTMX00744
OG0007723	SACKO_22375	ASTMX04316
OG0007725	SACKO_22785	ASTMX13307, ASTMX16772
OG0007726	SACKO_31067, SACKO_31072	ASTMX10273
OG0007727	SACKO_08785	ASTMX14601
OG0007728	SACKO_25994	ASTMX06139
OG0007729	SACKO_12242	ASTMX18244
OG0007730	SACKO_33885	ASTMX07395
OG0007733	SACKO_01172	ASTMX01784
OG0007734	SACKO_22438	ASTMX15091, ASTMX03999
OG0007736	SACKO_05397	ASTMX11296
OG0007738	SACKO_13809	ASTMX19490
OG0007739	SACKO_24318	ASTMX06348
OG0007741	SACKO_31482	ASTMX04638
OG0007743	SACKO_20056	ASTMX04763
OG0007744	SACKO_07961	ASTMX19319
OG0007745	SACKO_29321	ASTMX00381
OG0007746	SACKO_17938	ASTMX01281
OG0007748	SACKO_04761	ASTMX05821
OG0007749	SACKO_23696	ASTMX05167
OG0007750	SACKO_30938, SACKO_30936	ASTMX13139
OG0007751	SACKO_24128	ASTMX19310
OG0007752	SACKO_31962	ASTMX18140
OG0007753	SACKO_26393	ASTMX21748
OG0007754	SACKO_29412	ASTMX14947
OG0007755	SACKO_08875	ASTMX01102, ASTMX00711
OG0007756	SACKO_22252	ASTMX12102
OG0007758	SACKO_31444	ASTMX04015
OG0007759	SACKO_14466	ASTMX08280
OG0007761	SACKO_04635	ASTMX05522, ASTMX22088
OG0007762	SACKO_26164	ASTMX03722
OG0007763	SACKO_25652	ASTMX17791
OG0007766	SACKO_22720	ASTMX07721
OG0007767	SACKO_20294	ASTMX08912
OG0007769	SACKO_19751	ASTMX18905
OG0007770	SACKO_10199	ASTMX10721
OG0007771	SACKO_14098	ASTMX10494
OG0007772	SACKO_25819	ASTMX00533
OG0007774	SACKO_06888	ASTMX17700
OG0007775	SACKO_18835	ASTMX12159
OG0007776	SACKO_29280	ASTMX10383
OG0007779	SACKO_32915	ASTMX15026
OG0007780	SACKO_18507	ASTMX08076
OG0007781	SACKO_29554	ASTMX02218
OG0007782	SACKO_31505	ASTMX07331
OG0007783	SACKO_05677	ASTMX17810
OG0007784	SACKO_30310	ASTMX15989
OG0007785	SACKO_01127	ASTMX07125
OG0007786	SACKO_17939	ASTMX18635
OG0007787	SACKO_09803	ASTMX02068
OG0007788	SACKO_18836	ASTMX01469
OG0007789	SACKO_31381	ASTMX16141
OG0007790	SACKO_02775	ASTMX20616
OG0007793	SACKO_27057	ASTMX05505
OG0007794	SACKO_21998	ASTMX15194
OG0007795	SACKO_03891	ASTMX13863
OG0007796	SACKO_29278	ASTMX21888, ASTMX10660
OG0007797	SACKO_03273	ASTMX04459
OG0007798	SACKO_17480	ASTMX15270
OG0007799	SACKO_13913	ASTMX14602
OG0007800	SACKO_30647	ASTMX02257
OG0007801	SACKO_22027	ASTMX20707
OG0007802	SACKO_33354	ASTMX10115
OG0007803	SACKO_09104	ASTMX11582
OG0007804	SACKO_19761	ASTMX02512
OG0007805	SACKO_23158	ASTMX09885
OG0007806	SACKO_14881, SACKO_04602	ASTMX13580, ASTMX09057, ASTMX11458
OG0007807	SACKO_13726	ASTMX16145
OG0007808	SACKO_25440	ASTMX08371, ASTMX00929
OG0007809	SACKO_10593	ASTMX14577
OG0007810	SACKO_23665	ASTMX08369
OG0007811	SACKO_30681	ASTMX11168
OG0007812	SACKO_15371	ASTMX02668, ASTMX18552
OG0007813	SACKO_16286	ASTMX07499
OG0007814	SACKO_25945	ASTMX13396
OG0007816	SACKO_29422	ASTMX05675
OG0007817	SACKO_06068	ASTMX11147, ASTMX13673
OG0007818	SACKO_06525	ASTMX06179
OG0007820	SACKO_07760	ASTMX15997
OG0007823	SACKO_21670	ASTMX16149
OG0007824	SACKO_33804	ASTMX03276
OG0007825	SACKO_19207	ASTMX18618
OG0007826	SACKO_02728, SACKO_31246	ASTMX09991
OG0007827	SACKO_29096	ASTMX14411
OG0007828	SACKO_21013, SACKO_21014	ASTMX03380, ASTMX03379
OG0007830	SACKO_13921	ASTMX18257
OG0007831	SACKO_28956	ASTMX04668
OG0007832	SACKO_22222	ASTMX04594
OG0007833	SACKO_03298	ASTMX05052
OG0007834	SACKO_24185	ASTMX20813
OG0007835	SACKO_20863	ASTMX03027
OG0007836	SACKO_33363	ASTMX04626
OG0007837	SACKO_25106	ASTMX13314
OG0007838	SACKO_05760	ASTMX05098
OG0007840	SACKO_21485	ASTMX15255
OG0007841	SACKO_24882	ASTMX15833, ASTMX03250, ASTMX22662
OG0007842	SACKO_12854	ASTMX15043
OG0007843	SACKO_14457	ASTMX18009
OG0007845	SACKO_08242	ASTMX00783
OG0007847	SACKO_16737	ASTMX01737
OG0007848	SACKO_31285	ASTMX04212
OG0007849	SACKO_14909	ASTMX01357
OG0007850	SACKO_33205	ASTMX03735
OG0007851	SACKO_16153, SACKO_32124	ASTMX17643
OG0007854	SACKO_13336	ASTMX08184
OG0007857	SACKO_16119, SACKO_16095	ASTMX20847
OG0007858	SACKO_10318	ASTMX05032
OG0007859	SACKO_28232	ASTMX14666
OG0007860	SACKO_24577	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838
OG0007862	SACKO_07162	ASTMX15041, ASTMX14092
OG0007876	SACKO_32896	ASTMX21545, ASTMX22679, ASTMX23000
OG0007876	SACKO_27425, SACKO_25150, SACKO_17159	ASTMX23024
