Orthogroup	CAEEL	ASTMX
OG0006931	CAEEL14601	ASTMX01266
OG0006934	CAEEL00405	ASTMX00024, ASTMX00025
OG0006936	CAEEL11645	ASTMX10953
OG0006937	CAEEL00825	ASTMX14042
OG0006938	CAEEL00362	ASTMX05289
OG0006939	CAEEL14723	ASTMX13531
OG0006942	CAEEL08740	ASTMX13442
OG0006943	CAEEL14228	ASTMX16314
OG0006944	CAEEL11263	ASTMX02091
OG0006945	CAEEL08245	ASTMX00086, ASTMX21538
OG0006948	CAEEL04453	ASTMX02465
OG0006949	CAEEL00718	ASTMX06229
OG0006952	CAEEL11032	ASTMX00883
OG0006953	CAEEL11948	ASTMX13999
OG0006954	CAEEL16023	ASTMX20718
OG0006957	CAEEL08617	ASTMX04737
OG0006959	CAEEL04110	ASTMX03957, ASTMX19214
OG0006960	CAEEL12630	ASTMX00079
OG0006962	CAEEL05048	ASTMX00716
OG0006964	CAEEL00220	ASTMX21391
OG0006966	CAEEL05641	ASTMX09198
OG0006967	CAEEL06996	ASTMX07737
OG0006969	CAEEL02753	ASTMX15725
OG0006970	CAEEL07035	ASTMX10956, ASTMX17588
OG0006971	CAEEL08956	ASTMX14444
OG0006972	CAEEL05127	ASTMX02142
OG0006974	CAEEL11749	ASTMX18253, ASTMX09496, ASTMX01542
OG0006975	CAEEL06258	ASTMX05767
OG0006976	CAEEL02822	ASTMX01198
OG0006977	CAEEL11170	ASTMX13939
OG0006979	CAEEL01624	ASTMX20387
OG0006980	CAEEL07784	ASTMX08911
OG0006982	CAEEL08318	ASTMX06903
OG0006983	CAEEL05835	ASTMX04803
OG0006985	CAEEL09608	ASTMX08374
OG0006988	CAEEL16268	ASTMX04994
OG0006989	CAEEL07496	ASTMX13258
OG0006990	CAEEL10497, CAEEL10492	ASTMX12780
OG0006991	CAEEL04823	ASTMX17290
OG0006994	CAEEL01434	ASTMX16722
OG0006995	CAEEL02252	ASTMX13568
OG0006996	CAEEL16529	ASTMX17714
OG0006999	CAEEL04127	ASTMX01835
OG0007002	CAEEL02243	ASTMX16784
OG0007003	CAEEL10884	ASTMX07209, ASTMX15526
OG0007005	CAEEL06687	ASTMX22123
OG0007007	CAEEL08012	ASTMX02970
OG0007008	CAEEL02046	ASTMX15324
OG0007009	CAEEL01782	ASTMX19873
OG0007010	CAEEL15343	ASTMX11111
OG0007011	CAEEL08044	ASTMX05849
OG0007012	CAEEL11328	ASTMX09660
OG0007013	CAEEL06144	ASTMX04505
OG0007015	CAEEL15511	ASTMX17285
OG0007017	CAEEL12138	ASTMX21710
OG0007024	CAEEL10553, CAEEL11101	ASTMX00414
OG0007025	CAEEL06876	ASTMX02047
OG0007027	CAEEL09519	ASTMX19969
OG0007029	CAEEL09103	ASTMX00701
OG0007033	CAEEL14194	ASTMX01258
OG0007034	CAEEL08733	ASTMX14249
OG0007037	CAEEL08744	ASTMX12701
OG0007039	CAEEL13025	ASTMX01368, ASTMX11134
OG0007040	CAEEL08972	ASTMX09108
OG0007042	CAEEL08206	ASTMX10661
OG0007043	CAEEL13822	ASTMX12586
OG0007046	CAEEL09633	ASTMX11335
OG0007049	CAEEL00647	ASTMX02583
OG0007050	CAEEL06277	ASTMX11641
OG0007053	CAEEL09135	ASTMX17068
OG0007055	CAEEL08098	ASTMX13195
OG0007056	CAEEL07277	ASTMX05882
OG0007057	CAEEL00263	ASTMX12425
OG0007059	CAEEL14078	ASTMX01512
OG0007061	CAEEL08933	ASTMX10503
OG0007062	CAEEL09707	ASTMX15159
OG0007063	CAEEL07545	ASTMX10117
OG0007064	CAEEL09068	ASTMX19560
OG0007065	CAEEL20267	ASTMX06285
OG0007071	CAEEL04826	ASTMX08483
OG0007073	CAEEL05159	ASTMX19088
OG0007083	CAEEL05178	ASTMX00902
OG0007084	CAEEL01491	ASTMX21153
OG0007090	CAEEL05033	ASTMX06534, ASTMX02841
OG0007091	CAEEL12658	ASTMX11325
OG0007092	CAEEL08546	ASTMX01277
OG0007093	CAEEL04448	ASTMX22411, ASTMX21833
OG0007095	CAEEL00821	ASTMX09063
OG0007098	CAEEL08067	ASTMX01065
OG0007099	CAEEL08170	ASTMX18632
OG0007100	CAEEL09539	ASTMX09252
OG0007102	CAEEL08970	ASTMX09794
OG0007103	CAEEL10775	ASTMX15827
OG0007106	CAEEL05993	ASTMX00806
OG0007108	CAEEL05255	ASTMX12153
OG0007112	CAEEL01614	ASTMX05122
OG0007113	CAEEL11083	ASTMX02092, ASTMX16843
OG0007114	CAEEL01821	ASTMX13798
OG0007117	CAEEL10841	ASTMX15880
OG0007118	CAEEL02534	ASTMX14472
OG0007119	CAEEL05050	ASTMX05484
OG0007120	CAEEL07430, CAEEL07614	ASTMX06093
OG0007121	CAEEL12811	ASTMX18720
OG0007122	CAEEL04526	ASTMX04799
OG0007123	CAEEL19756	ASTMX16148
OG0007124	CAEEL07005	ASTMX09795
OG0007125	CAEEL20499	ASTMX16475
OG0007127	CAEEL15458	ASTMX12250, ASTMX01819
OG0007128	CAEEL00451	ASTMX15167
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	ASTMX16072
OG0007131	CAEEL05443	ASTMX13441
OG0007132	CAEEL02720	ASTMX04322
OG0007133	CAEEL03495	ASTMX21250
OG0007137	CAEEL15473	ASTMX18044
OG0007138	CAEEL09999	ASTMX13115
OG0007139	CAEEL01164	ASTMX04012
OG0007143	CAEEL10767	ASTMX01334
OG0007144	CAEEL05598	ASTMX14074
OG0007145	CAEEL03134	ASTMX08637
OG0007147	CAEEL02107	ASTMX13962
OG0007153	CAEEL12781	ASTMX01581
OG0007154	CAEEL03604	ASTMX04579
OG0007161	CAEEL00150	ASTMX12648
OG0007163	CAEEL15486	ASTMX14930
OG0007164	CAEEL07443	ASTMX04180
OG0007165	CAEEL10428	ASTMX02974
OG0007166	CAEEL06036	ASTMX12427
OG0007173	CAEEL07482	ASTMX08040
OG0007174	CAEEL14161	ASTMX15803
OG0007175	CAEEL05365	ASTMX08991
OG0007176	CAEEL08939	ASTMX19988
OG0007177	CAEEL15953	ASTMX13669
OG0007180	CAEEL02927	ASTMX07909
OG0007181	CAEEL09037	ASTMX06406, ASTMX09641
OG0007182	CAEEL00499	ASTMX03504
OG0007183	CAEEL02179	ASTMX05746
OG0007184	CAEEL03133	ASTMX04306
OG0007186	CAEEL05116	ASTMX01462
OG0007190	CAEEL10785	ASTMX05931
OG0007192	CAEEL16561	ASTMX07871
OG0007199	CAEEL11122	ASTMX12249, ASTMX15392
OG0007209	CAEEL07382	ASTMX11363, ASTMX15404
OG0007248	CAEEL16171	ASTMX11925
OG0007251	CAEEL06390	ASTMX21422
OG0007254	CAEEL02889	ASTMX14077
OG0007256	CAEEL04854	ASTMX11396
OG0007258	CAEEL01284	ASTMX15166
OG0007260	CAEEL15754	ASTMX05630
OG0007266	CAEEL01793	ASTMX02148
OG0007267	CAEEL20518	ASTMX06471
OG0007269	CAEEL20059	ASTMX01325
OG0007274	CAEEL17821	ASTMX02966
OG0007279	CAEEL01707	ASTMX12215
OG0007280	CAEEL02744	ASTMX21182
OG0007282	CAEEL08198	ASTMX13185
OG0007283	CAEEL07508	ASTMX04985, ASTMX12322
OG0007288	CAEEL09410	ASTMX03770
OG0007291	CAEEL00922	ASTMX18522
OG0007293	CAEEL02960	ASTMX00876
OG0007296	CAEEL07895	ASTMX12421
OG0007299	CAEEL08257	ASTMX19667
OG0007301	CAEEL01285	ASTMX00922
OG0007303	CAEEL00729	ASTMX10541
OG0007305	CAEEL08507	ASTMX03479
OG0007307	CAEEL05489	ASTMX04207
OG0007309	CAEEL06253	ASTMX11583
OG0007312	CAEEL18157	ASTMX04996
OG0007314	CAEEL14922	ASTMX10223
OG0007317	CAEEL04877	ASTMX22022
OG0007319	CAEEL02684	ASTMX07462
OG0007321	CAEEL08372	ASTMX11807
OG0007322	CAEEL07863	ASTMX11199
OG0007323	CAEEL17746	ASTMX17924
OG0007325	CAEEL02968	ASTMX02559
OG0007326	CAEEL12237	ASTMX05141
OG0007330	CAEEL08957	ASTMX02261
OG0007333	CAEEL02810	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	CAEEL16445	ASTMX00823
OG0007335	CAEEL09096	ASTMX08086
OG0007336	CAEEL07287	ASTMX07496
OG0007341	CAEEL08254	ASTMX04204
OG0007342	CAEEL17647	ASTMX19872
OG0007343	CAEEL01237	ASTMX18185
OG0007344	CAEEL14479	ASTMX01305, ASTMX02473
OG0007347	CAEEL16216	ASTMX19348
OG0007348	CAEEL01419	ASTMX04174
OG0007351	CAEEL00046	ASTMX16249
OG0007352	CAEEL02694	ASTMX15445
OG0007353	CAEEL01909	ASTMX00421
OG0007354	CAEEL07366	ASTMX09586
OG0007355	CAEEL07543	ASTMX20506
OG0007356	CAEEL10653	ASTMX09436
OG0007361	CAEEL18143	ASTMX04257
OG0007363	CAEEL15459	ASTMX09519
OG0007364	CAEEL00051	ASTMX19884
OG0007365	CAEEL15469	ASTMX11544
OG0007370	CAEEL00810	ASTMX04423
OG0007371	CAEEL08890	ASTMX13154
OG0007373	CAEEL07235	ASTMX14113
OG0007374	CAEEL08407	ASTMX12837
OG0007378	CAEEL07515	ASTMX18122
OG0007380	CAEEL02178	ASTMX04916
OG0007382	CAEEL03532	ASTMX17402
OG0007385	CAEEL10159	ASTMX09213
OG0007386	CAEEL20708	ASTMX20935
OG0007387	CAEEL01651	ASTMX15746
OG0007391	CAEEL15047	ASTMX13069
OG0007392	CAEEL04967	ASTMX19324
OG0007393	CAEEL14340	ASTMX01350
OG0007394	CAEEL17618	ASTMX16185
OG0007395	CAEEL00007	ASTMX01531
OG0007396	CAEEL08409	ASTMX12830, ASTMX12829
OG0007397	CAEEL05717	ASTMX14034
OG0007399	CAEEL09345	ASTMX13453
OG0007400	CAEEL07494	ASTMX09121
OG0007405	CAEEL09683	ASTMX02602
OG0007406	CAEEL08578	ASTMX09996
OG0007407	CAEEL09634	ASTMX12099
OG0007408	CAEEL03271	ASTMX09058
OG0007409	CAEEL00402	ASTMX07509
OG0007411	CAEEL00187	ASTMX13621
OG0007412	CAEEL02088	ASTMX13610
OG0007414	CAEEL02493	ASTMX05497
OG0007416	CAEEL06905	ASTMX17243
OG0007417	CAEEL11994	ASTMX20315
OG0007419	CAEEL08256	ASTMX04991
OG0007421	CAEEL05873	ASTMX05344
OG0007422	CAEEL14217	ASTMX19693
OG0007424	CAEEL09653	ASTMX15981
OG0007425	CAEEL08774	ASTMX02596
OG0007427	CAEEL12151	ASTMX12286
OG0007431	CAEEL08321	ASTMX01820
OG0007432	CAEEL05561	ASTMX14921
OG0007437	CAEEL05064	ASTMX18512, ASTMX04683
OG0007439	CAEEL00478	ASTMX19373
OG0007441	CAEEL08872	ASTMX09117
OG0007442	CAEEL05801, CAEEL20230	ASTMX06460
OG0007446	CAEEL08347	ASTMX05100
OG0007450	CAEEL15942	ASTMX04602
OG0007451	CAEEL01087	ASTMX12754
OG0007452	CAEEL11309, CAEEL11308	ASTMX07761
OG0007453	CAEEL15555	ASTMX14696
OG0007454	CAEEL05191	ASTMX12724
OG0007455	CAEEL09023	ASTMX07952
OG0007456	CAEEL09752	ASTMX09758
OG0007457	CAEEL02978	ASTMX13240
OG0007458	CAEEL05739	ASTMX22735
OG0007459	CAEEL08625	ASTMX04370
OG0007460	CAEEL08071	ASTMX03203
OG0007463	CAEEL05195	ASTMX08538
OG0007471	CAEEL00262	ASTMX05581
OG0007472	CAEEL07712	ASTMX08198
OG0007473	CAEEL06395	ASTMX04881
OG0007475	CAEEL11891	ASTMX09706
OG0007476	CAEEL05614	ASTMX18971
OG0007477	CAEEL18090	ASTMX19734
OG0007478	CAEEL10045	ASTMX10619
OG0007481	CAEEL07144	ASTMX09636
OG0007482	CAEEL05046	ASTMX15375
OG0007483	CAEEL05091	ASTMX18379
OG0007484	CAEEL15663	ASTMX16513
OG0007488	CAEEL11022	ASTMX15704
OG0007489	CAEEL01991	ASTMX20723
OG0007491	CAEEL08156	ASTMX21855
OG0007494	CAEEL07420	ASTMX10193
OG0007495	CAEEL02719	ASTMX11414
OG0007496	CAEEL08861	ASTMX22765
OG0007498	CAEEL00436	ASTMX21105
OG0007500	CAEEL02792, CAEEL15995	ASTMX04154, ASTMX15693
OG0007503	CAEEL02990	ASTMX06574
OG0007508	CAEEL11729	ASTMX03316
OG0007509	CAEEL03713	ASTMX09639
OG0007510	CAEEL02087	ASTMX02461
OG0007516	CAEEL12379, CAEEL12378	ASTMX00630, ASTMX02116
OG0007518	CAEEL09758	ASTMX22420
OG0007519	CAEEL01445	ASTMX02575
OG0007524	CAEEL19299	ASTMX11833
OG0007527	CAEEL00663	ASTMX20421, ASTMX12338
OG0007531	CAEEL00294	ASTMX21127
OG0007541	CAEEL15073	ASTMX01290
OG0007550	CAEEL07298	ASTMX22113, ASTMX11768, ASTMX18793
OG0007586	CAEEL10449	ASTMX18851
OG0007591	CAEEL00268	ASTMX10219
OG0007597	CAEEL08128	ASTMX12506
OG0007602	CAEEL04254	ASTMX12453
OG0007603	CAEEL01794	ASTMX06253
OG0007606	CAEEL07584	ASTMX08449
OG0007608	CAEEL13664	ASTMX09087, ASTMX00919
OG0007609	CAEEL18836	ASTMX13434
OG0007611	CAEEL17991	ASTMX01317
OG0007613	CAEEL08843	ASTMX02855
OG0007615	CAEEL11977	ASTMX21643
OG0007616	CAEEL01590	ASTMX07503, ASTMX07502
OG0007619	CAEEL00841	ASTMX18208
OG0007621	CAEEL02354	ASTMX08854
OG0007624	CAEEL00535	ASTMX07491
OG0007626	CAEEL06256	ASTMX04623
OG0007629	CAEEL01044	ASTMX13084
OG0007633	CAEEL20565	ASTMX02751
OG0007634	CAEEL15553	ASTMX19337
OG0007635	CAEEL09813	ASTMX22667
OG0007638	CAEEL00644	ASTMX06881
OG0007642	CAEEL15921	ASTMX07389
OG0007645	CAEEL07585	ASTMX05408
OG0007646	CAEEL01490	ASTMX00141
OG0007651	CAEEL07805	ASTMX20922
OG0007654	CAEEL01221, CAEEL08338	ASTMX12009
OG0007656	CAEEL10499	ASTMX02152
OG0007657	CAEEL03766	ASTMX19589
OG0007662	CAEEL14112	ASTMX03015
OG0007663	CAEEL07909	ASTMX21598
OG0007664	CAEEL02497	ASTMX00404
OG0007666	CAEEL06730	ASTMX17057, ASTMX14860
OG0007667	CAEEL09697	ASTMX06071
OG0007674	CAEEL07619	ASTMX20726
OG0007676	CAEEL11928	ASTMX19972
OG0007680	CAEEL08127	ASTMX05414
OG0007681	CAEEL00409	ASTMX12414
OG0007685	CAEEL05547	ASTMX02773
OG0007687	CAEEL12382	ASTMX17669
OG0007690	CAEEL07839	ASTMX14447
OG0007698	CAEEL09040	ASTMX10373
OG0007701	CAEEL08144	ASTMX16330
OG0007702	CAEEL09034	ASTMX22374, ASTMX04372
OG0007703	CAEEL09743	ASTMX19453
OG0007712	CAEEL10394	ASTMX07651
OG0007713	CAEEL08732	ASTMX19622
OG0007717	CAEEL05318	ASTMX12667
OG0007719	CAEEL04281	ASTMX18551
OG0007722	CAEEL04401	ASTMX00744
OG0007723	CAEEL01529	ASTMX04316
OG0007724	CAEEL11098	ASTMX03607
OG0007734	CAEEL20465	ASTMX15091, ASTMX03999
OG0007736	CAEEL08552	ASTMX11296
OG0007738	CAEEL13138	ASTMX19490
OG0007739	CAEEL05697	ASTMX06348
OG0007743	CAEEL01748	ASTMX04763
OG0007744	CAEEL07533	ASTMX19319
OG0007746	CAEEL14195	ASTMX01281
OG0007749	CAEEL12327	ASTMX05167
OG0007752	CAEEL16888	ASTMX18140
OG0007754	CAEEL16020	ASTMX14947
OG0007758	CAEEL12592	ASTMX04015
OG0007759	CAEEL09235	ASTMX08280
OG0007761	CAEEL04714	ASTMX05522, ASTMX22088
OG0007766	CAEEL16170	ASTMX07721
OG0007767	CAEEL04905	ASTMX08912
OG0007769	CAEEL08087	ASTMX18905
OG0007771	CAEEL07807	ASTMX10494
OG0007772	CAEEL09510	ASTMX00533
OG0007774	CAEEL00940	ASTMX17700
OG0007781	CAEEL15819	ASTMX02218
OG0007782	CAEEL02809	ASTMX07331
OG0007783	CAEEL07253	ASTMX17810
OG0007784	CAEEL08610	ASTMX15989
OG0007786	CAEEL11757	ASTMX18635
OG0007790	CAEEL09046	ASTMX20616
OG0007794	CAEEL19174	ASTMX15194
OG0007800	CAEEL08807	ASTMX02257
OG0007803	CAEEL05119	ASTMX11582
OG0007804	CAEEL00772	ASTMX02512
OG0007807	CAEEL05530	ASTMX16145
OG0007810	CAEEL03135	ASTMX08369
OG0007811	CAEEL07487	ASTMX11168
OG0007813	CAEEL13344	ASTMX07499
OG0007814	CAEEL09448	ASTMX13396
OG0007816	CAEEL05256	ASTMX05675
OG0007817	CAEEL15491	ASTMX11147, ASTMX13673
OG0007818	CAEEL09942	ASTMX06179
OG0007820	CAEEL09298	ASTMX15997
OG0007823	CAEEL13928	ASTMX16149
OG0007825	CAEEL11587	ASTMX18618
OG0007829	CAEEL06733	ASTMX21617
OG0007830	CAEEL12370	ASTMX18257
OG0007831	CAEEL09366	ASTMX04668
OG0007832	CAEEL15897	ASTMX04594
OG0007834	CAEEL18324	ASTMX20813
OG0007835	CAEEL14273	ASTMX03027
OG0007837	CAEEL08272	ASTMX13314
OG0007840	CAEEL02866	ASTMX15255
OG0007848	CAEEL00623	ASTMX04212
OG0007852	CAEEL12251	ASTMX05348
OG0007858	CAEEL05800	ASTMX05032
OG0007911	CAEEL19720	ASTMX10631
OG0007918	CAEEL01338	ASTMX11806
OG0007929	CAEEL11949	ASTMX06749
OG0007932	CAEEL18348	ASTMX06742, ASTMX00852
OG0007942	CAEEL06424	ASTMX18528
OG0007943	CAEEL00323	ASTMX09388
OG0007947	CAEEL08838	ASTMX14167
OG0007952	CAEEL00559	ASTMX22285
OG0007955	CAEEL04282	ASTMX12269
OG0007956	CAEEL07040	ASTMX08199
OG0007957	CAEEL07410	ASTMX08905
OG0007958	CAEEL09574	ASTMX18083
OG0007959	CAEEL06031	ASTMX16070
OG0007962	CAEEL03907	ASTMX18003
OG0007966	CAEEL18121	ASTMX13642
OG0007969	CAEEL07525	ASTMX02933
OG0007971	CAEEL09028	ASTMX14279
OG0007974	CAEEL18470	ASTMX03195
OG0007975	CAEEL07570	ASTMX05689
OG0007976	CAEEL13363	ASTMX19235
OG0007978	CAEEL16129	ASTMX18483
OG0007980	CAEEL04889	ASTMX02485
OG0007990	CAEEL07840	ASTMX10148
OG0007996	CAEEL08828	ASTMX06882
OG0007997	CAEEL08226	ASTMX03766
OG0007999	CAEEL07190	ASTMX07377
OG0008000	CAEEL08364	ASTMX13017
OG0008001	CAEEL02665	ASTMX17979
OG0008007	CAEEL06239	ASTMX17037
OG0008008	CAEEL09265	ASTMX04952
OG0008009	CAEEL02124	ASTMX15382
OG0008011	CAEEL11657	ASTMX09223
OG0008016	CAEEL01402	ASTMX14706
OG0008018	CAEEL09951	ASTMX02804
OG0008020	CAEEL07350	ASTMX05825
OG0008023	CAEEL06642	ASTMX09231
OG0008028	CAEEL08626	ASTMX09119
OG0008030	CAEEL08937	ASTMX10317
OG0008031	CAEEL03012	ASTMX14362
OG0008039	CAEEL08953	ASTMX16331
OG0008041	CAEEL11036	ASTMX12610
OG0008045	CAEEL06796	ASTMX12019
OG0008046	CAEEL02060	ASTMX10231
OG0008047	CAEEL11814	ASTMX02150
OG0008049	CAEEL07907	ASTMX03509
OG0008050	CAEEL05217	ASTMX21251
OG0008051	CAEEL00393	ASTMX21396
OG0008056	CAEEL07039	ASTMX18151
OG0008062	CAEEL05480	ASTMX21745
OG0008065	CAEEL19082	ASTMX07100, ASTMX02601
OG0008066	CAEEL02996	ASTMX02235
OG0008067	CAEEL01642	ASTMX11037
OG0008069	CAEEL04653	ASTMX07898
OG0008071	CAEEL15707	ASTMX03165
OG0008072	CAEEL03539	ASTMX05212, ASTMX09244
OG0008074	CAEEL08812	ASTMX03465
OG0008075	CAEEL18761	ASTMX01773
OG0008079	CAEEL11763	ASTMX06132
OG0008080	CAEEL05079	ASTMX02163
OG0008081	CAEEL01394	ASTMX07518
OG0008082	CAEEL14725	ASTMX12613
OG0008083	CAEEL05607	ASTMX17394
OG0008091	CAEEL08716	ASTMX19021
OG0008094	CAEEL09901	ASTMX20288, ASTMX22755
OG0008100	CAEEL09035	ASTMX03221
OG0008104	CAEEL01994	ASTMX01493
OG0008105	CAEEL14680	ASTMX21863
OG0008110	CAEEL05284	ASTMX22389
OG0008113	CAEEL01854	ASTMX03400
OG0008115	CAEEL20667	ASTMX08522
OG0008117	CAEEL10260	ASTMX09862
OG0008119	CAEEL12692	ASTMX12809
OG0008123	CAEEL15956	ASTMX04619, ASTMX09375, ASTMX11809
OG0008127	CAEEL07191	ASTMX11818, ASTMX17373
OG0008136	CAEEL09654	ASTMX05309
OG0008149	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632	ASTMX01958, ASTMX05788, ASTMX14327
OG0008151	CAEEL11030	ASTMX13090, ASTMX06656, ASTMX06959
OG0008201	CAEEL15238	ASTMX09451
OG0008202	CAEEL08153	ASTMX03742
OG0008203	CAEEL11108	ASTMX19811
OG0008208	CAEEL12161	ASTMX00803
OG0008217	CAEEL20440	ASTMX15399
OG0008219	CAEEL16399	ASTMX06142
OG0008224	CAEEL00450	ASTMX13852
OG0008229	CAEEL09406	ASTMX09778
OG0008232	CAEEL00894	ASTMX09620
OG0008238	CAEEL00102	ASTMX09061
OG0008239	CAEEL10269	ASTMX12116
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	ASTMX03938, ASTMX05631
OG0008242	CAEEL08668	ASTMX20244
OG0008243	CAEEL02601	ASTMX04566
OG0008249	CAEEL15845	ASTMX18967
OG0008258	CAEEL16173	ASTMX17923
OG0008261	CAEEL07062	ASTMX02256
OG0008262	CAEEL11455	ASTMX17939
OG0008263	CAEEL15298	ASTMX04702
OG0008267	CAEEL01941	ASTMX01983
OG0008268	CAEEL07024	ASTMX13098
OG0008271	CAEEL10188	ASTMX02441
OG0008273	CAEEL00012	ASTMX20632
OG0008275	CAEEL12381	ASTMX14463
OG0008281	CAEEL00420	ASTMX04747
OG0008285	CAEEL11980	ASTMX07236, ASTMX18797
OG0008288	CAEEL04376	ASTMX21919
OG0008295	CAEEL15817	ASTMX11570
OG0008297	CAEEL18979	ASTMX09763
OG0008304	CAEEL04256	ASTMX16712
OG0008307	CAEEL09006	ASTMX16302
OG0008313	CAEEL06873	ASTMX11072
OG0008317	CAEEL18369	ASTMX09770
OG0008325	CAEEL03674	ASTMX00425
OG0008327	CAEEL12153	ASTMX06973
OG0008335	CAEEL06270	ASTMX05694
OG0008336	CAEEL15189	ASTMX08324
OG0008339	CAEEL12124	ASTMX03874
OG0008343	CAEEL05448	ASTMX00850
OG0008346	CAEEL13144	ASTMX11312
OG0008348	CAEEL07578	ASTMX20046
OG0008349	CAEEL07351	ASTMX10702
OG0008351	CAEEL00200	ASTMX03463
OG0008352	CAEEL04295	ASTMX08206
OG0008361	CAEEL02090	ASTMX05760, ASTMX19671
OG0008363	CAEEL02853	ASTMX13043
OG0008368	CAEEL02353	ASTMX20004
OG0008369	CAEEL07070	ASTMX05885
OG0008373	CAEEL04900	ASTMX21925
OG0008376	CAEEL16094	ASTMX16947, ASTMX16948, ASTMX06168
OG0008383	CAEEL10575	ASTMX05683
OG0008392	CAEEL05546	ASTMX01541, ASTMX04980
OG0008400	CAEEL04648	ASTMX14526
OG0008403	CAEEL01637	ASTMX05773
OG0008404	CAEEL14841	ASTMX20864
OG0008412	CAEEL12090	ASTMX15381
OG0008415	CAEEL03050	ASTMX11099
OG0008422	CAEEL05153	ASTMX05627
OG0008424	CAEEL00661	ASTMX15346, ASTMX06945
OG0008426	CAEEL12305	ASTMX00776
OG0008427	CAEEL05373	ASTMX10257
OG0008444	CAEEL04821	ASTMX14961
OG0008516	CAEEL14865	ASTMX13665
OG0008528	CAEEL06234, CAEEL06230	ASTMX14660
OG0008533	CAEEL05305	ASTMX01200
OG0008538	CAEEL02807	ASTMX18002
OG0008540	CAEEL01640	ASTMX04260
OG0008542	CAEEL01755	ASTMX02856
OG0008555	CAEEL14965	ASTMX04198
OG0008558	CAEEL00291	ASTMX00604
OG0008563	CAEEL08399	ASTMX05056
OG0008571	CAEEL11979	ASTMX07202
OG0008573	CAEEL02749	ASTMX08961
OG0008583	CAEEL07220	ASTMX08014
OG0008588	CAEEL20463	ASTMX21107
OG0008591	CAEEL07370	ASTMX10210
OG0008601	CAEEL06269, CAEEL18930	ASTMX17880
OG0008609	CAEEL01661	ASTMX07681
OG0008622	CAEEL12315	ASTMX08340
OG0008632	CAEEL01917	ASTMX14839
OG0008633	CAEEL17795, CAEEL18021	ASTMX03205
OG0008637	CAEEL04856	ASTMX05499
OG0008638	CAEEL15835	ASTMX13762
OG0008639	CAEEL07741	ASTMX00684
OG0008644	CAEEL07170	ASTMX08494
OG0008654	CAEEL05052	ASTMX07729
OG0008655	CAEEL10187	ASTMX16167
OG0008656	CAEEL01648	ASTMX14410
OG0008659	CAEEL01279	ASTMX07929
OG0008662	CAEEL06591	ASTMX13467
OG0008672	CAEEL02695	ASTMX15742
OG0008673	CAEEL14469	ASTMX01299
OG0008676	CAEEL07159	ASTMX01623
OG0008685	CAEEL07465	ASTMX02552
OG0008689	CAEEL00927	ASTMX19131
OG0008696	CAEEL09216	ASTMX20735
OG0008703	CAEEL13393	ASTMX00663
OG0008760	CAEEL09413	ASTMX17065
OG0008785	CAEEL06702	ASTMX20245, ASTMX20246
OG0008788	CAEEL07924	ASTMX00528, ASTMX17704
OG0008799	CAEEL16398	ASTMX15819
OG0008816	CAEEL02754	ASTMX13364, ASTMX19256
OG0008826	CAEEL01857	ASTMX18865
OG0008828	CAEEL05455	ASTMX00081
OG0008836	CAEEL08808	ASTMX20691
OG0008837	CAEEL04362	ASTMX04411
OG0008859	CAEEL07569	ASTMX18503
OG0008864	CAEEL10645	ASTMX00807
OG0008870	CAEEL08973	ASTMX16341
OG0008894	CAEEL00700	ASTMX01696
OG0008898	CAEEL08563	ASTMX10216
OG0008903	CAEEL10152	ASTMX09688
OG0008907	CAEEL08431	ASTMX19916
OG0008911	CAEEL05712	ASTMX16087
OG0008913	CAEEL08017	ASTMX13744
OG0008922	CAEEL08382	ASTMX18585
OG0008938	CAEEL01611	ASTMX11994
OG0008953	CAEEL10434	ASTMX05646, ASTMX18121
OG0008959	CAEEL10488	ASTMX05527
OG0008962	CAEEL11608	ASTMX20725, ASTMX11716
OG0008969	CAEEL05802	ASTMX07519, ASTMX17121
OG0008990	CAEEL16731	ASTMX12653
OG0009043	CAEEL02926	ASTMX05119
OG0009044	CAEEL02093	ASTMX14591
OG0009078	CAEEL01659	ASTMX18620
OG0009083	CAEEL11653	ASTMX04199
OG0009094	CAEEL18708, CAEEL18709	ASTMX17427
OG0009115	CAEEL09619	ASTMX16180
OG0009127	CAEEL10881	ASTMX02070
OG0009152	CAEEL11985	ASTMX17456
OG0009158	CAEEL08633	ASTMX09681
OG0009175	CAEEL09576	ASTMX04251
OG0009176	CAEEL01801	ASTMX18314
OG0009190	CAEEL09360	ASTMX06543
OG0009195	CAEEL17611	ASTMX13073
OG0009196	CAEEL09706	ASTMX14612
OG0009197	CAEEL00229, CAEEL04099, CAEEL18339	ASTMX00543
OG0009203	CAEEL10490	ASTMX07103
OG0009217	CAEEL08995	ASTMX04384
OG0009225	CAEEL15487	ASTMX08676
OG0009232	CAEEL03097	ASTMX13361
OG0009297	CAEEL03167	ASTMX11881
OG0009331	CAEEL06623, CAEEL06620, CAEEL06982, CAEEL06621, CAEEL01017, CAEEL01016	ASTMX15745
OG0009338	CAEEL11996	ASTMX14914
