Orthogroup	CAEEL	OWEFU
OG0006752	CAEEL12417	OFUSG07006.1.p1
OG0006753	CAEEL06421	OFUSG11357.1.p1
OG0006754	CAEEL15551	OFUSG20799.2.p1, OFUSG20799.1.p1
OG0006755	CAEEL08754	OFUSG03174.1.p1
OG0006757	CAEEL05691	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	CAEEL05308	OFUSG25525.1.p1
OG0006760	CAEEL14472	OFUSG21191.1.p1
OG0006762	CAEEL06780, CAEEL14299	OFUSG25265.1.p1
OG0006763	CAEEL12476	OFUSG07768.2.p1
OG0006765	CAEEL01561	OFUSG05142.1.p1
OG0006766	CAEEL04604	OFUSG14742.1.p1
OG0006768	CAEEL07976	OFUSG09331.1.p1
OG0006769	CAEEL00344	OFUSG26103.1.p1
OG0006772	CAEEL06744, CAEEL20464	OFUSG05966.1.p1
OG0006774	CAEEL01586	OFUSG05261.1.p1
OG0006777	CAEEL17985	OFUSG11705.1.p1
OG0006780	CAEEL03293	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006784	CAEEL12328	OFUSG04222.1.p1
OG0006826	CAEEL07305	OFUSG03216.1.p1
OG0006828	CAEEL01547	OFUSG08532.1.p1
OG0006830	CAEEL01610	OFUSG24087.1.p1
OG0006832	CAEEL18365	OFUSG11995.1.p1
OG0006833	CAEEL01607	OFUSG20872.1.p1
OG0006835	CAEEL10984	OFUSG15724.1.p1
OG0006838	CAEEL04815	OFUSG10401.1.p1
OG0006842	CAEEL01401	OFUSG13281.1.p1
OG0006843	CAEEL01030	OFUSG09822.1.p1
OG0006844	CAEEL01019	OFUSG08788.1.p1
OG0006845	CAEEL16127	OFUSG11239.2.p1, OFUSG11239.1.p1
OG0006846	CAEEL15729	OFUSG11488.1.p1
OG0006849	CAEEL06259	OFUSG11537.1.p1
OG0006853	CAEEL10839	OFUSG06439.1.p1
OG0006860	CAEEL08670	OFUSG20553.1.p1
OG0006864	CAEEL08583	OFUSG03675.2.p1, OFUSG03675.1.p1
OG0006867	CAEEL15109	OFUSG26803.1.p1
OG0006868	CAEEL07835	OFUSG25217.1.p1
OG0006870	CAEEL08613	OFUSG14003.1.p1
OG0006875	CAEEL10848	OFUSG12528.1.p1
OG0006876	CAEEL04447	OFUSG23465.1.p1
OG0006878	CAEEL06314	OFUSG13546.1.p1
OG0006881	CAEEL09403	OFUSG02889.1.p1
OG0006882	CAEEL09595	OFUSG05203.1.p1
OG0006886	CAEEL05972, CAEEL05973	OFUSG01889.1.p1
OG0006887	CAEEL04262	OFUSG04466.1.p1
OG0006888	CAEEL07944	OFUSG13161.1.p1
OG0006890	CAEEL05820	OFUSG06585.1.p1
OG0006891	CAEEL07412	OFUSG24176.1.p1
OG0006892	CAEEL07307	OFUSG15808.1.p1
OG0006894	CAEEL12154	OFUSG18389.1.p1
OG0006895	CAEEL18907	OFUSG21761.1.p1
OG0006897	CAEEL00287	OFUSG09082.1.p1
OG0006898	CAEEL01473	OFUSG20735.1.p1
OG0006902	CAEEL02536	OFUSG00931.1.p1
OG0006905	CAEEL08307	OFUSG04975.1.p1
OG0006906	CAEEL05830	OFUSG15448.1.p1
OG0006908	CAEEL07115	OFUSG15397.1.p1
OG0006914	CAEEL01820	OFUSG09464.1.p1
OG0006918	CAEEL01349	OFUSG26318.1.p1
OG0006919	CAEEL05782	OFUSG19194.1.p1
OG0006923	CAEEL09234	OFUSG00467.1.p1
OG0006924	CAEEL12241	OFUSG17158.1.p1
OG0006926	CAEEL19851, CAEEL00630	OFUSG17276.1.p1
OG0006927	CAEEL11861	OFUSG07179.1.p1
OG0006931	CAEEL14601	OFUSG23547.1.p1
OG0006934	CAEEL00405	OFUSG14725.1.p1
OG0006936	CAEEL11645	OFUSG06570.1.p1
OG0006937	CAEEL00825	OFUSG26075.1.p1
OG0006938	CAEEL00362	OFUSG12471.1.p1
OG0006939	CAEEL14723	OFUSG17603.1.p1
OG0006942	CAEEL08740	OFUSG11727.1.p1, OFUSG11727.2.p1
OG0006943	CAEEL14228	OFUSG08404.1.p1
OG0006944	CAEEL11263	OFUSG05635.1.p1
OG0006945	CAEEL08245	OFUSG24270.1.p1
OG0006948	CAEEL04453	OFUSG18459.1.p1
OG0006949	CAEEL00718	OFUSG15878.1.p1
OG0006952	CAEEL11032	OFUSG20628.1.p1
OG0006953	CAEEL11948	OFUSG00884.1.p1
OG0006954	CAEEL16023	OFUSG25075.1.p1
OG0006957	CAEEL08617	OFUSG05470.1.p1
OG0006959	CAEEL04110	OFUSG09250.1.p1
OG0006960	CAEEL12630	OFUSG10847.2.p1, OFUSG10847.1.p1
OG0006962	CAEEL05048	OFUSG20929.1.p1
OG0006964	CAEEL00220	OFUSG00362.1.p1
OG0006966	CAEEL05641	OFUSG24778.1.p1
OG0006967	CAEEL06996	OFUSG10677.1.p1
OG0006969	CAEEL02753	OFUSG19497.1.p1
OG0006970	CAEEL07035	OFUSG24014.1.p1
OG0006971	CAEEL08956	OFUSG22447.1.p1
OG0006973	CAEEL00443	OFUSG00129.1.p1
OG0006974	CAEEL11749	OFUSG07891.1.p1
OG0006975	CAEEL06258	OFUSG00620.1.p1
OG0006976	CAEEL02822	OFUSG00399.1.p1
OG0006977	CAEEL11170	OFUSG18645.1.p1
OG0006979	CAEEL01624	OFUSG07394.1.p1
OG0006980	CAEEL07784	OFUSG21476.1.p1
OG0006982	CAEEL08318	OFUSG06527.1.p1
OG0006985	CAEEL09608	OFUSG07556.1.p1
OG0006988	CAEEL16268	OFUSG26800.1.p1
OG0006989	CAEEL07496	OFUSG04394.1.p1
OG0006990	CAEEL10497, CAEEL10492	OFUSG10161.1.p1
OG0006991	CAEEL04823	OFUSG17185.1.p1
OG0006994	CAEEL01434	OFUSG16405.1.p1
OG0006995	CAEEL02252	OFUSG08451.1.p1
OG0006996	CAEEL16529	OFUSG25256.1.p1, OFUSG25256.2.p1
OG0006998	CAEEL06640	OFUSG16627.1.p1
OG0006999	CAEEL04127	OFUSG13743.1.p1
OG0007002	CAEEL02243	OFUSG07702.1.p1
OG0007003	CAEEL10884	OFUSG18628.1.p1
OG0007005	CAEEL06687	OFUSG24056.1.p1
OG0007007	CAEEL08012	OFUSG08895.1.p1
OG0007008	CAEEL02046	OFUSG09347.1.p1
OG0007009	CAEEL01782	OFUSG04231.1.p1
OG0007010	CAEEL15343	OFUSG04162.1.p1, OFUSG02296.1.p1
OG0007011	CAEEL08044	OFUSG02616.1.p1
OG0007012	CAEEL11328	OFUSG18164.1.p1
OG0007013	CAEEL06144	OFUSG17828.1.p1
OG0007015	CAEEL15511	OFUSG20280.1.p1
OG0007016	CAEEL00075	OFUSG23182.2.p1, OFUSG23182.1.p1
OG0007017	CAEEL12138	OFUSG24635.1.p1
OG0007024	CAEEL10553, CAEEL11101	OFUSG06084.1.p1, OFUSG06084.2.p1
OG0007025	CAEEL06876	OFUSG07910.1.p1
OG0007027	CAEEL09519	OFUSG05641.1.p1, OFUSG05641.2.p1
OG0007028	CAEEL05606	OFUSG13370.1.p1
OG0007029	CAEEL09103	OFUSG00068.1.p1
OG0007033	CAEEL14194	OFUSG12337.1.p1
OG0007034	CAEEL08733	OFUSG15969.1.p1
OG0007037	CAEEL08744	OFUSG15937.1.p1, OFUSG15937.2.p1
OG0007039	CAEEL13025	OFUSG21948.1.p1, OFUSG21947.1.p1
OG0007040	CAEEL08972	OFUSG07700.1.p1
OG0007042	CAEEL08206	OFUSG04668.1.p1
OG0007043	CAEEL13822	OFUSG06723.1.p1
OG0007046	CAEEL09633	OFUSG01801.1.p1
OG0007049	CAEEL00647	OFUSG13313.1.p1
OG0007050	CAEEL06277	OFUSG05674.1.p1
OG0007053	CAEEL09135	OFUSG21516.1.p1
OG0007055	CAEEL08098	OFUSG15353.1.p1
OG0007056	CAEEL07277	OFUSG24154.1.p1
OG0007059	CAEEL14078	OFUSG06271.1.p1
OG0007061	CAEEL08933	OFUSG06485.1.p1
OG0007062	CAEEL09707	OFUSG21319.1.p1
OG0007063	CAEEL07545	OFUSG10493.1.p1
OG0007064	CAEEL09068	OFUSG03352.1.p1
OG0007065	CAEEL20267	OFUSG07963.1.p1
OG0007071	CAEEL04826	OFUSG12865.1.p1
OG0007073	CAEEL05159	OFUSG17728.1.p1
OG0007083	CAEEL05178	OFUSG25609.1.p1, OFUSG25609.2.p1
OG0007084	CAEEL01491	OFUSG23130.1.p1
OG0007090	CAEEL05033	OFUSG13138.1.p1
OG0007091	CAEEL12658	OFUSG13179.1.p1
OG0007092	CAEEL08546	OFUSG12355.1.p1
OG0007093	CAEEL04448	OFUSG13021.1.p1
OG0007095	CAEEL00821	OFUSG18269.1.p1
OG0007098	CAEEL08067	OFUSG20568.1.p1
OG0007100	CAEEL09539	OFUSG19539.1.p1
OG0007102	CAEEL08970	OFUSG02403.1.p1
OG0007103	CAEEL10775	OFUSG18537.1.p1
OG0007106	CAEEL05993	OFUSG18964.1.p1
OG0007108	CAEEL05255	OFUSG22296.1.p1
OG0007112	CAEEL01614	OFUSG19617.1.p1
OG0007113	CAEEL11083	OFUSG06597.1.p1
OG0007114	CAEEL01821	OFUSG20430.1.p1
OG0007116	CAEEL05589	OFUSG10614.1.p1
OG0007117	CAEEL10841	OFUSG05699.1.p1
OG0007118	CAEEL02534	OFUSG00366.1.p1
OG0007119	CAEEL05050	OFUSG23664.1.p1
OG0007120	CAEEL07430, CAEEL07614	OFUSG21210.1.p1
OG0007121	CAEEL12811	OFUSG11479.1.p1
OG0007122	CAEEL04526	OFUSG12932.1.p1
OG0007123	CAEEL19756	OFUSG06078.1.p1, OFUSG06079.1.p1, OFUSG06079.2.p1
OG0007124	CAEEL07005	OFUSG02914.1.p1
OG0007125	CAEEL20499	OFUSG08572.1.p1, OFUSG08572.2.p1
OG0007127	CAEEL15458	OFUSG21273.1.p1
OG0007128	CAEEL00451	OFUSG16640.1.p1
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	OFUSG06200.1.p1
OG0007131	CAEEL05443	OFUSG23463.1.p1
OG0007133	CAEEL03495	OFUSG09267.1.p1
OG0007137	CAEEL15473	OFUSG10871.1.p1
OG0007138	CAEEL09999	OFUSG08302.1.p1
OG0007139	CAEEL01164	OFUSG12636.1.p1
OG0007143	CAEEL10767	OFUSG17545.1.p1
OG0007144	CAEEL05598	OFUSG21801.1.p1
OG0007145	CAEEL03134	OFUSG20934.1.p1
OG0007147	CAEEL02107	OFUSG13469.1.p1
OG0007151	CAEEL07199	OFUSG02774.1.p1
OG0007153	CAEEL12781	OFUSG11582.2.p1, OFUSG11582.1.p1
OG0007154	CAEEL03604	OFUSG08565.1.p1
OG0007161	CAEEL00150	OFUSG05396.1.p1
OG0007163	CAEEL15486	OFUSG19036.1.p1
OG0007164	CAEEL07443	OFUSG06600.1.p1
OG0007173	CAEEL07482	OFUSG04330.1.p1
OG0007174	CAEEL14161	OFUSG04748.2.p1, OFUSG04748.1.p1
OG0007175	CAEEL05365	OFUSG07608.1.p1
OG0007176	CAEEL08939	OFUSG26974.1.p1
OG0007177	CAEEL15953	OFUSG25028.1.p1
OG0007180	CAEEL02927	OFUSG23382.1.p1
OG0007181	CAEEL09037	OFUSG05668.1.p1
OG0007182	CAEEL00499	OFUSG13896.2.p1, OFUSG13896.1.p1
OG0007183	CAEEL02179	OFUSG00271.1.p1
OG0007184	CAEEL03133	OFUSG13288.1.p1
OG0007186	CAEEL05116	OFUSG03968.1.p1
OG0007190	CAEEL10785	OFUSG17858.1.p1
OG0007191	CAEEL12656	OFUSG13466.1.p1
OG0007192	CAEEL16561	OFUSG04047.1.p1
OG0007213	CAEEL20311	OFUSG18498.1.p1
OG0007248	CAEEL16171	OFUSG05380.1.p1
OG0007254	CAEEL02889	OFUSG26478.1.p1
OG0007256	CAEEL04854	OFUSG10664.2.p1, OFUSG10664.1.p1, OFUSG10664.4.p1, OFUSG10664.3.p1
OG0007258	CAEEL01284	OFUSG20033.1.p1
OG0007260	CAEEL15754	OFUSG11954.1.p1, OFUSG11954.2.p1
OG0007266	CAEEL01793	OFUSG18654.1.p1, OFUSG18654.2.p1
OG0007267	CAEEL20518	OFUSG17347.1.p1
OG0007269	CAEEL20059	OFUSG17107.1.p1, OFUSG16940.1.p1
OG0007274	CAEEL17821	OFUSG19415.1.p1
OG0007275	CAEEL06379	OFUSG05642.1.p1
OG0007276	CAEEL02045	OFUSG09515.1.p1
OG0007280	CAEEL02744	OFUSG21322.1.p1
OG0007282	CAEEL08198	OFUSG14906.1.p1
OG0007288	CAEEL09410	OFUSG11110.1.p1
OG0007291	CAEEL00922	OFUSG20575.1.p1
OG0007293	CAEEL02960	OFUSG16859.1.p1
OG0007296	CAEEL07895	OFUSG07471.1.p1
OG0007299	CAEEL08257	OFUSG09792.1.p1
OG0007301	CAEEL01285	OFUSG04824.1.p1
OG0007303	CAEEL00729	OFUSG11757.1.p1
OG0007305	CAEEL08507	OFUSG08566.1.p1
OG0007307	CAEEL05489	OFUSG15381.1.p1
OG0007309	CAEEL06253	OFUSG12546.1.p1, OFUSG12545.1.p1
OG0007312	CAEEL18157	OFUSG18290.1.p1
OG0007314	CAEEL14922	OFUSG11556.1.p1
OG0007317	CAEEL04877	OFUSG23619.1.p1
OG0007319	CAEEL02684	OFUSG21180.1.p1
OG0007321	CAEEL08372	OFUSG11477.1.p1
OG0007322	CAEEL07863	OFUSG09904.1.p1
OG0007323	CAEEL17746	OFUSG09943.1.p1
OG0007325	CAEEL02968	OFUSG20353.1.p1
OG0007326	CAEEL12237	OFUSG16635.1.p1
OG0007330	CAEEL08957	OFUSG03047.1.p1
OG0007332	CAEEL12399, CAEEL09356	OFUSG18187.1.p1, OFUSG03446.1.p1, OFUSG25420.1.p1
OG0007333	CAEEL02810	OFUSG14787.1.p1
OG0007334	CAEEL16445	OFUSG04651.1.p1
OG0007335	CAEEL09096	OFUSG12346.1.p1
OG0007336	CAEEL07287	OFUSG01140.1.p1
OG0007341	CAEEL08254	OFUSG08079.1.p1
OG0007342	CAEEL17647	OFUSG21114.1.p1
OG0007343	CAEEL01237	OFUSG23516.1.p1
OG0007347	CAEEL16216	OFUSG12292.1.p1
OG0007348	CAEEL01419	OFUSG24927.1.p1, OFUSG24927.2.p1
OG0007351	CAEEL00046	OFUSG23667.1.p1
OG0007352	CAEEL02694	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007353	CAEEL01909	OFUSG23180.1.p1
OG0007354	CAEEL07366	OFUSG17364.1.p1
OG0007355	CAEEL07543	OFUSG14831.1.p1
OG0007356	CAEEL10653	OFUSG25027.1.p1
OG0007361	CAEEL18143	OFUSG09488.1.p1
OG0007363	CAEEL15459	OFUSG02740.1.p1
OG0007364	CAEEL00051	OFUSG01952.1.p1
OG0007365	CAEEL15469	OFUSG13323.1.p1
OG0007370	CAEEL00810	OFUSG23988.1.p1
OG0007371	CAEEL08890	OFUSG05965.1.p1
OG0007373	CAEEL07235	OFUSG16818.1.p1
OG0007374	CAEEL08407	OFUSG19004.1.p1
OG0007378	CAEEL07515	OFUSG24752.1.p1
OG0007380	CAEEL02178	OFUSG02808.1.p1
OG0007382	CAEEL03532	OFUSG12635.1.p1
OG0007383	CAEEL02159	OFUSG00895.2.p1, OFUSG00895.1.p1
OG0007385	CAEEL10159	OFUSG26112.1.p1
OG0007386	CAEEL20708	OFUSG21256.1.p1
OG0007387	CAEEL01651	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007391	CAEEL15047	OFUSG15504.1.p1
OG0007392	CAEEL04967	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1
OG0007393	CAEEL14340	OFUSG12565.1.p1
OG0007394	CAEEL17618	OFUSG13494.1.p1
OG0007395	CAEEL00007	OFUSG10757.1.p1
OG0007396	CAEEL08409	OFUSG22886.1.p1
OG0007397	CAEEL05717	OFUSG13056.1.p1
OG0007399	CAEEL09345	OFUSG01818.1.p1
OG0007400	CAEEL07494	OFUSG14809.1.p1, OFUSG04220.1.p1, OFUSG24717.1.p1
OG0007401	CAEEL06920	OFUSG10106.1.p1
OG0007403	CAEEL00829	OFUSG19277.1.p1
OG0007405	CAEEL09683	OFUSG22414.1.p1
OG0007406	CAEEL08578	OFUSG15025.1.p1
OG0007407	CAEEL09634	OFUSG18627.1.p1
OG0007408	CAEEL03271	OFUSG16878.1.p1
OG0007409	CAEEL00402	OFUSG16872.1.p1
OG0007411	CAEEL00187	OFUSG04653.1.p1
OG0007412	CAEEL02088	OFUSG01834.1.p1
OG0007413	CAEEL05369	OFUSG16703.1.p1
OG0007414	CAEEL02493	OFUSG17401.1.p1
OG0007416	CAEEL06905	OFUSG03058.1.p1
OG0007417	CAEEL11994	OFUSG22448.1.p1
OG0007419	CAEEL08256	OFUSG18337.1.p1
OG0007421	CAEEL05873	OFUSG07551.1.p1
OG0007424	CAEEL09653	OFUSG18027.1.p1, OFUSG18027.2.p1
OG0007425	CAEEL08774	OFUSG05643.1.p1
OG0007427	CAEEL12151	OFUSG11080.2.p1, OFUSG11080.1.p1
OG0007431	CAEEL08321	OFUSG17080.1.p1
OG0007432	CAEEL05561	OFUSG12825.1.p1
OG0007434	CAEEL19477	OFUSG10491.1.p1
OG0007437	CAEEL05064	OFUSG05591.1.p1
OG0007439	CAEEL00478	OFUSG12912.1.p1
OG0007441	CAEEL08872	OFUSG21002.1.p1
OG0007442	CAEEL05801, CAEEL20230	OFUSG26591.1.p1
OG0007446	CAEEL08347	OFUSG15616.1.p1
OG0007447	CAEEL15347, CAEEL04835	OFUSG03015.1.p1
OG0007451	CAEEL01087	OFUSG04847.1.p1
OG0007452	CAEEL11309, CAEEL11308	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007453	CAEEL15555	OFUSG05211.1.p1
OG0007454	CAEEL05191	OFUSG11207.1.p1
OG0007455	CAEEL09023	OFUSG01636.1.p1
OG0007456	CAEEL09752	OFUSG13703.1.p1
OG0007457	CAEEL02978	OFUSG09458.1.p1
OG0007459	CAEEL08625	OFUSG11762.1.p1
OG0007460	CAEEL08071	OFUSG12178.1.p1
OG0007463	CAEEL05195	OFUSG07010.1.p1
OG0007471	CAEEL00262	OFUSG05247.1.p1
OG0007472	CAEEL07712	OFUSG09263.1.p1
OG0007475	CAEEL11891	OFUSG08570.1.p1
OG0007476	CAEEL05614	OFUSG13432.1.p1
OG0007477	CAEEL18090	OFUSG07040.1.p1
OG0007478	CAEEL10045	OFUSG13230.1.p1
OG0007481	CAEEL07144	OFUSG22427.1.p1
OG0007482	CAEEL05046	OFUSG17340.1.p1
OG0007483	CAEEL05091	OFUSG23534.1.p1
OG0007484	CAEEL15663	OFUSG11388.1.p1
OG0007488	CAEEL11022	OFUSG07538.1.p1
OG0007489	CAEEL01991	OFUSG12215.1.p1
OG0007494	CAEEL07420	OFUSG22266.1.p1
OG0007495	CAEEL02719	OFUSG04434.1.p1
OG0007496	CAEEL08861	OFUSG16736.1.p1
OG0007498	CAEEL00436	OFUSG17266.1.p1
OG0007500	CAEEL02792, CAEEL15995	OFUSG04669.1.p1
OG0007503	CAEEL02990	OFUSG14763.1.p1
OG0007508	CAEEL11729	OFUSG26113.1.p1
OG0007509	CAEEL03713	OFUSG13309.1.p1
OG0007510	CAEEL02087	OFUSG13168.1.p1
OG0007516	CAEEL12379, CAEEL12378	OFUSG19190.1.p1
OG0007518	CAEEL09758	OFUSG06829.1.p1
OG0007519	CAEEL01445	OFUSG20874.1.p1
OG0007524	CAEEL19299	OFUSG14119.1.p1
OG0007527	CAEEL00663	OFUSG05917.1.p1
OG0007535	CAEEL11820	OFUSG05507.1.p1
OG0007541	CAEEL15073	OFUSG11465.2.p1, OFUSG11465.1.p1
OG0007550	CAEEL07298	OFUSG04956.1.p1
OG0007586	CAEEL10449	OFUSG06940.1.p1
OG0007589	CAEEL12126	OFUSG03464.1.p1
OG0007591	CAEEL00268	OFUSG04404.1.p1
OG0007597	CAEEL08128	OFUSG07837.1.p1
OG0007602	CAEEL04254	OFUSG18659.1.p1
OG0007603	CAEEL01794	OFUSG05017.1.p1
OG0007606	CAEEL07584	OFUSG11909.1.p1
OG0007608	CAEEL13664	OFUSG13378.1.p1
OG0007609	CAEEL18836	OFUSG14337.1.p1
OG0007611	CAEEL17991	OFUSG25283.2.p1, OFUSG25283.1.p1
OG0007613	CAEEL08843	OFUSG13039.1.p1
OG0007615	CAEEL11977	OFUSG06032.1.p1
OG0007618	CAEEL00292	OFUSG01286.1.p1
OG0007619	CAEEL00841	OFUSG23637.1.p1
OG0007621	CAEEL02354	OFUSG23418.1.p1
OG0007624	CAEEL00535	OFUSG00912.1.p1
OG0007626	CAEEL06256	OFUSG24926.1.p1
OG0007629	CAEEL01044	OFUSG08807.1.p1
OG0007633	CAEEL20565	OFUSG17043.1.p1
OG0007634	CAEEL15553	OFUSG18364.1.p1
OG0007642	CAEEL15921	OFUSG17690.1.p1
OG0007645	CAEEL07585	OFUSG09967.1.p1
OG0007646	CAEEL01490	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007651	CAEEL07805	OFUSG08114.1.p1, OFUSG03816.1.p1
OG0007652	CAEEL19493	OFUSG07124.1.p1
OG0007654	CAEEL01221, CAEEL08338	OFUSG23523.1.p1
OG0007656	CAEEL10499	OFUSG06312.1.p1
OG0007657	CAEEL03766	OFUSG00269.1.p1
OG0007663	CAEEL07909	OFUSG08187.1.p1
OG0007664	CAEEL02497	OFUSG18907.1.p1
OG0007666	CAEEL06730	OFUSG18592.1.p1
OG0007667	CAEEL09697	OFUSG12265.1.p1
OG0007674	CAEEL07619	OFUSG12587.1.p1
OG0007676	CAEEL11928	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007678	CAEEL13160, CAEEL13159	OFUSG21738.1.p1
OG0007680	CAEEL08127	OFUSG13025.1.p1
OG0007681	CAEEL00409	OFUSG08756.1.p1, OFUSG08756.2.p1, OFUSG08756.3.p1
OG0007685	CAEEL05547	OFUSG11339.1.p1
OG0007686	CAEEL07547	OFUSG05228.1.p1
OG0007690	CAEEL07839	OFUSG05888.1.p1
OG0007698	CAEEL09040	OFUSG13946.1.p1
OG0007699	CAEEL05906	OFUSG03949.1.p1
OG0007701	CAEEL08144	OFUSG22537.1.p1
OG0007702	CAEEL09034	OFUSG07854.1.p1
OG0007703	CAEEL09743	OFUSG10399.1.p1
OG0007712	CAEEL10394	OFUSG05858.1.p1
OG0007713	CAEEL08732	OFUSG15968.1.p1
OG0007717	CAEEL05318	OFUSG17544.1.p1
OG0007719	CAEEL04281	OFUSG16153.1.p1
OG0007722	CAEEL04401	OFUSG09667.1.p1
OG0007723	CAEEL01529	OFUSG04168.1.p1
OG0007724	CAEEL11098	OFUSG17220.1.p1
OG0007732	CAEEL02105	OFUSG19296.1.p1
OG0007734	CAEEL20465	OFUSG13294.1.p1
OG0007736	CAEEL08552	OFUSG15042.1.p1
OG0007738	CAEEL13138	OFUSG08886.1.p1
OG0007739	CAEEL05697	OFUSG00877.1.p1
OG0007743	CAEEL01748	OFUSG24314.1.p1
OG0007744	CAEEL07533	OFUSG07022.1.p1
OG0007746	CAEEL14195	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007749	CAEEL12327	OFUSG06926.1.p1
OG0007752	CAEEL16888	OFUSG14080.1.p1
OG0007754	CAEEL16020	OFUSG23541.2.p2, OFUSG23541.1.p1
OG0007757	CAEEL04833	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1
OG0007759	CAEEL09235	OFUSG09907.1.p1
OG0007760	CAEEL11638	OFUSG13141.1.p1
OG0007761	CAEEL04714	OFUSG23226.1.p1
OG0007766	CAEEL16170	OFUSG10019.2.p1, OFUSG10019.1.p1
OG0007769	CAEEL08087	OFUSG10116.1.p1
OG0007771	CAEEL07807	OFUSG19373.1.p1
OG0007772	CAEEL09510	OFUSG14806.1.p1
OG0007774	CAEEL00940	OFUSG16284.1.p1
OG0007781	CAEEL15819	OFUSG12252.1.p1
OG0007782	CAEEL02809	OFUSG18608.1.p1
OG0007783	CAEEL07253	OFUSG18356.1.p1
OG0007784	CAEEL08610	OFUSG04138.1.p1
OG0007786	CAEEL11757	OFUSG12053.1.p1
OG0007794	CAEEL19174	OFUSG22344.1.p1
OG0007800	CAEEL08807	OFUSG02294.2.p1, OFUSG02294.1.p1
OG0007803	CAEEL05119	OFUSG11295.1.p1
OG0007804	CAEEL00772	OFUSG26380.1.p1
OG0007807	CAEEL05530	OFUSG21236.2.p1, OFUSG21236.1.p1
OG0007810	CAEEL03135	OFUSG18852.1.p1
OG0007811	CAEEL07487	OFUSG20077.1.p1
OG0007813	CAEEL13344	OFUSG25358.1.p1
OG0007814	CAEEL09448	OFUSG10053.1.p1
OG0007816	CAEEL05256	OFUSG17687.1.p1
OG0007817	CAEEL15491	OFUSG12137.1.p1
OG0007820	CAEEL09298	OFUSG15238.1.p1
OG0007823	CAEEL13928	OFUSG18984.1.p1
OG0007825	CAEEL11587	OFUSG04410.1.p1
OG0007829	CAEEL06733	OFUSG21398.1.p1
OG0007830	CAEEL12370	OFUSG03916.1.p1
OG0007831	CAEEL09366	OFUSG19212.1.p1
OG0007832	CAEEL15897	OFUSG12592.1.p1
OG0007834	CAEEL18324	OFUSG05546.1.p1
OG0007835	CAEEL14273	OFUSG17500.1.p1
OG0007837	CAEEL08272	OFUSG02641.1.p1, OFUSG02641.2.p1
OG0007840	CAEEL02866	OFUSG12949.1.p1
OG0007846	CAEEL15416	OFUSG23209.1.p1
OG0007846	CAEEL07657	OFUSG01647.1.p1
OG0007848	CAEEL00623	OFUSG00458.1.p1
OG0007858	CAEEL05800	OFUSG19527.1.p1
OG0007866	CAEEL10453	OFUSG18566.2.p1, OFUSG18566.1.p1
OG0007911	CAEEL19720	OFUSG10845.1.p1
OG0007929	CAEEL11949	OFUSG22970.1.p1
OG0007932	CAEEL18348	OFUSG12916.1.p1
OG0007943	CAEEL00323	OFUSG00522.1.p1
OG0007947	CAEEL08838	OFUSG17878.1.p1
OG0007952	CAEEL00559	OFUSG15821.1.p1
OG0007955	CAEEL04282	OFUSG11680.1.p1
OG0007956	CAEEL07040	OFUSG09627.1.p1
OG0007957	CAEEL07410	OFUSG17042.1.p1
OG0007958	CAEEL09574	OFUSG17138.1.p1
OG0007959	CAEEL06031	OFUSG17298.1.p1
OG0007962	CAEEL03907	OFUSG02608.1.p1
OG0007966	CAEEL18121	OFUSG04273.1.p1
OG0007969	CAEEL07525	OFUSG21474.1.p1
OG0007971	CAEEL09028	OFUSG13159.1.p1
OG0007974	CAEEL18470	OFUSG24934.1.p1
OG0007975	CAEEL07570	OFUSG26469.1.p1
OG0007976	CAEEL13363	OFUSG11047.1.p1
OG0007978	CAEEL16129	OFUSG23595.1.p1
OG0007980	CAEEL04889	OFUSG11702.1.p1
OG0007990	CAEEL07840	OFUSG20268.1.p1
OG0007994	CAEEL07063	OFUSG00061.1.p1
OG0007996	CAEEL08828	OFUSG25545.1.p1
OG0007997	CAEEL08226	OFUSG14866.1.p1
OG0007999	CAEEL07190	OFUSG16655.1.p1
OG0008000	CAEEL08364	OFUSG17338.1.p1
OG0008001	CAEEL02665	OFUSG10860.1.p1
OG0008007	CAEEL06239	OFUSG12740.2.p1, OFUSG12740.1.p1
OG0008008	CAEEL09265	OFUSG08327.1.p1
OG0008009	CAEEL02124	OFUSG03862.1.p1
OG0008011	CAEEL11657	OFUSG11017.1.p1
OG0008016	CAEEL01402	OFUSG08993.1.p1
OG0008018	CAEEL09951	OFUSG05742.1.p1
OG0008020	CAEEL07350	OFUSG25021.1.p1
OG0008023	CAEEL06642	OFUSG12743.1.p1
OG0008028	CAEEL08626	OFUSG15376.1.p1
OG0008030	CAEEL08937	OFUSG14835.1.p1
