Orthogroup	CAEEL	BRAFL
OG0006969	CAEEL02753	bflo_09435
OG0006970	CAEEL07035	bflo_20527
OG0006971	CAEEL08956	bflo_20344
OG0006973	CAEEL00443	bflo_17571
OG0006975	CAEEL06258	bflo_18089
OG0006976	CAEEL02822	bflo_18136
OG0006977	CAEEL11170	bflo_11476
OG0006979	CAEEL01624	bflo_08448
OG0006980	CAEEL07784	bflo_24447
OG0006982	CAEEL08318	bflo_09169
OG0006983	CAEEL05835	bflo_24722
OG0006985	CAEEL09608	bflo_11656
OG0006988	CAEEL16268	bflo_09353
OG0006989	CAEEL07496	bflo_04780
OG0006990	CAEEL10497, CAEEL10492	bflo_07372
OG0006991	CAEEL04823	bflo_06043
OG0006994	CAEEL01434	bflo_02112
OG0006995	CAEEL02252	bflo_02848
OG0006996	CAEEL16529	bflo_10719
OG0006999	CAEEL04127	bflo_01138
OG0007002	CAEEL02243	bflo_15746
OG0007003	CAEEL10884	bflo_13387
OG0007005	CAEEL06687	bflo_20341
OG0007007	CAEEL08012	bflo_18247
OG0007009	CAEEL01782	bflo_07642
OG0007010	CAEEL15343	bflo_14446
OG0007011	CAEEL08044	bflo_15254
OG0007012	CAEEL11328	bflo_08408
OG0007013	CAEEL06144	bflo_22925
OG0007015	CAEEL15511	bflo_27330, bflo_20402
OG0007016	CAEEL00075	bflo_14032
OG0007017	CAEEL12138	bflo_21913
OG0007024	CAEEL10553, CAEEL11101	bflo_11367
OG0007025	CAEEL06876	bflo_14744
OG0007027	CAEEL09519	bflo_20536
OG0007028	CAEEL05606	bflo_01442
OG0007033	CAEEL14194	bflo_16162
OG0007034	CAEEL08733	bflo_19304
OG0007037	CAEEL08744	bflo_18791
OG0007039	CAEEL13025	bflo_06475
OG0007040	CAEEL08972	bflo_15748
OG0007042	CAEEL08206	bflo_02915
OG0007043	CAEEL13822	bflo_10682
OG0007046	CAEEL09633	bflo_17255
OG0007049	CAEEL00647	bflo_24438
OG0007050	CAEEL06277	bflo_09428
OG0007053	CAEEL09135	bflo_24401
OG0007055	CAEEL08098	bflo_21171
OG0007056	CAEEL07277	bflo_20134
OG0007057	CAEEL00263	bflo_09203
OG0007059	CAEEL14078	bflo_10444
OG0007061	CAEEL08933	bflo_10696
OG0007062	CAEEL09707	bflo_24989
OG0007063	CAEEL07545	bflo_23792
OG0007064	CAEEL09068	bflo_14926
OG0007065	CAEEL20267	bflo_10221
OG0007071	CAEEL04826	bflo_09008
OG0007073	CAEEL05159	bflo_24056
OG0007083	CAEEL05178	bflo_15779
OG0007084	CAEEL01491	bflo_12638
OG0007090	CAEEL05033	bflo_25747
OG0007091	CAEEL12658	bflo_05854
OG0007092	CAEEL08546	bflo_15232
OG0007093	CAEEL04448	bflo_10575
OG0007095	CAEEL00821	bflo_23010
OG0007098	CAEEL08067	bflo_13800
OG0007100	CAEEL09539	bflo_11271
OG0007102	CAEEL08970	bflo_14184
OG0007103	CAEEL10775	bflo_08091
OG0007106	CAEEL05993	bflo_11280
OG0007107	CAEEL05472	bflo_23422
OG0007108	CAEEL05255	bflo_20348
OG0007112	CAEEL01614	bflo_06337
OG0007113	CAEEL11083	bflo_11442
OG0007114	CAEEL01821	bflo_14043
OG0007116	CAEEL05589	bflo_23512
OG0007118	CAEEL02534	bflo_17782
OG0007119	CAEEL05050	bflo_26455
OG0007120	CAEEL07430, CAEEL07614	bflo_26318
OG0007121	CAEEL12811	bflo_21082
OG0007122	CAEEL04526	bflo_24072
OG0007123	CAEEL19756	bflo_09914
OG0007124	CAEEL07005	bflo_15170
OG0007125	CAEEL20499	bflo_14785
OG0007127	CAEEL15458	bflo_00577
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	bflo_11677
OG0007131	CAEEL05443	bflo_25611
OG0007132	CAEEL02720	bflo_05661
OG0007133	CAEEL03495	bflo_02382
OG0007137	CAEEL15473	bflo_22784
OG0007138	CAEEL09999	bflo_15711
OG0007139	CAEEL01164	bflo_05619
OG0007143	CAEEL10767	bflo_01199
OG0007144	CAEEL05598	bflo_20069
OG0007145	CAEEL03134	bflo_05954, bflo_05366
OG0007147	CAEEL02107	bflo_24598
OG0007151	CAEEL07199	bflo_14436
OG0007153	CAEEL12781	bflo_14060
OG0007154	CAEEL03604	bflo_11488
OG0007161	CAEEL00150	bflo_12808
OG0007163	CAEEL15486	bflo_05600
OG0007164	CAEEL07443	bflo_18316
OG0007165	CAEEL10428	bflo_08764
OG0007166	CAEEL06036	bflo_09971
OG0007172	CAEEL07733	bflo_11286
OG0007173	CAEEL07482	bflo_24164
OG0007174	CAEEL14161	bflo_13932
OG0007175	CAEEL05365	bflo_10755
OG0007176	CAEEL08939	bflo_11713
OG0007177	CAEEL15953	bflo_23830, bflo_10937
OG0007181	CAEEL09037	bflo_12101
OG0007182	CAEEL00499	bflo_21896
OG0007184	CAEEL03133	bflo_21975, bflo_21917
OG0007186	CAEEL05116	bflo_15420
OG0007190	CAEEL10785	bflo_07553
OG0007192	CAEEL16561	bflo_19273
OG0007209	CAEEL07382	bflo_15890
OG0007248	CAEEL16171	bflo_12581
OG0007254	CAEEL02889	bflo_25142
OG0007256	CAEEL04854	bflo_25720
OG0007258	CAEEL01284	bflo_05313
OG0007260	CAEEL15754	bflo_15073, bflo_20515
OG0007266	CAEEL01793	bflo_11544
OG0007267	CAEEL20518	bflo_25645
OG0007269	CAEEL20059	bflo_11589
OG0007274	CAEEL17821	bflo_16336
OG0007275	CAEEL06379	bflo_10957
OG0007276	CAEEL02045	bflo_02810
OG0007278	CAEEL07918	bflo_14356
OG0007279	CAEEL01707	bflo_20332
OG0007280	CAEEL02744	bflo_01423
OG0007282	CAEEL08198	bflo_20472
OG0007283	CAEEL07508	bflo_04526
OG0007288	CAEEL09410	bflo_08435
OG0007291	CAEEL00922	bflo_13121, bflo_27070
OG0007293	CAEEL02960	bflo_05427
OG0007296	CAEEL07895	bflo_16995
OG0007299	CAEEL08257	bflo_10653
OG0007301	CAEEL01285	bflo_25038
OG0007303	CAEEL00729	bflo_13169
OG0007305	CAEEL08507	bflo_22443
OG0007307	CAEEL05489	bflo_10777
OG0007309	CAEEL06253	bflo_23700
OG0007312	CAEEL18157	bflo_23752
OG0007314	CAEEL14922	bflo_08559
OG0007317	CAEEL04877	bflo_06371
OG0007319	CAEEL02684	bflo_09858
OG0007321	CAEEL08372	bflo_21088
OG0007322	CAEEL07863	bflo_21299
OG0007323	CAEEL17746	bflo_01172
OG0007325	CAEEL02968	bflo_13977
OG0007326	CAEEL12237	bflo_22978
OG0007330	CAEEL08957	bflo_14343
OG0007332	CAEEL12399, CAEEL09356	bflo_15283, bflo_00043
OG0007333	CAEEL02810	bflo_21322
OG0007334	CAEEL16445	bflo_08019
OG0007335	CAEEL09096	bflo_08747
OG0007336	CAEEL07287	bflo_18139
OG0007341	CAEEL08254	bflo_16524
OG0007342	CAEEL17647	bflo_18915
OG0007343	CAEEL01237	bflo_07918
OG0007347	CAEEL16216	bflo_02081
OG0007348	CAEEL01419	bflo_22199
OG0007351	CAEEL00046	bflo_26476
OG0007352	CAEEL02694	bflo_22987
OG0007353	CAEEL01909	bflo_13799
OG0007354	CAEEL07366	bflo_00249
OG0007356	CAEEL10653	bflo_12334
OG0007361	CAEEL18143	bflo_06202
OG0007363	CAEEL15459	bflo_15450
OG0007364	CAEEL00051	bflo_14577
OG0007365	CAEEL15469	bflo_25863
OG0007370	CAEEL00810	bflo_20740
OG0007371	CAEEL08890	bflo_05288
OG0007373	CAEEL07235	bflo_21841
OG0007374	CAEEL08407	bflo_10884
OG0007378	CAEEL07515	bflo_21755
OG0007380	CAEEL02178	bflo_12695
OG0007382	CAEEL03532	bflo_12647
OG0007383	CAEEL02159	bflo_27218, bflo_17600
OG0007385	CAEEL10159	bflo_09851
OG0007386	CAEEL20708	bflo_06795
OG0007387	CAEEL01651	bflo_16313
OG0007391	CAEEL15047	bflo_10127
OG0007392	CAEEL04967	bflo_26122
OG0007393	CAEEL14340	bflo_19723
OG0007394	CAEEL17618	bflo_24326
OG0007395	CAEEL00007	bflo_23165
OG0007396	CAEEL08409	bflo_12995
OG0007397	CAEEL05717	bflo_26218
OG0007399	CAEEL09345	bflo_24010
OG0007400	CAEEL07494	bflo_22433
OG0007405	CAEEL09683	bflo_20962
OG0007406	CAEEL08578	bflo_23579, bflo_21242, bflo_20357
OG0007407	CAEEL09634	bflo_08514
OG0007408	CAEEL03271	bflo_02032
OG0007409	CAEEL00402	bflo_02035
OG0007411	CAEEL00187	bflo_07704
OG0007412	CAEEL02088	bflo_17518
OG0007413	CAEEL05369	bflo_18831, bflo_19664
OG0007414	CAEEL02493	bflo_25464
OG0007416	CAEEL06905	bflo_14951
OG0007417	CAEEL11994	bflo_20677
OG0007419	CAEEL08256	bflo_22990
OG0007421	CAEEL05873	bflo_12217
OG0007422	CAEEL14217	bflo_19655
OG0007424	CAEEL09653	bflo_23127
OG0007425	CAEEL08774	bflo_14507
OG0007427	CAEEL12151	bflo_09574
OG0007431	CAEEL08321	bflo_00171
OG0007432	CAEEL05561	bflo_24342
OG0007434	CAEEL19477	bflo_23083
OG0007439	CAEEL00478	bflo_01560
OG0007441	CAEEL08872	bflo_20302, bflo_15083
OG0007442	CAEEL05801, CAEEL20230	bflo_25641
OG0007446	CAEEL08347	bflo_07107
OG0007447	CAEEL15347, CAEEL04835	bflo_15402
OG0007451	CAEEL01087	bflo_13811
OG0007452	CAEEL11309, CAEEL11308	bflo_14825, bflo_14722
OG0007453	CAEEL15555	bflo_16585
OG0007454	CAEEL05191	bflo_22118
OG0007455	CAEEL09023	bflo_17706
OG0007456	CAEEL09752	bflo_01583
OG0007459	CAEEL08625	bflo_20243
OG0007460	CAEEL08071	bflo_10847
OG0007463	CAEEL05195	bflo_10590
OG0007471	CAEEL00262	bflo_13019
OG0007472	CAEEL07712	bflo_05935
OG0007475	CAEEL11891	bflo_08869
OG0007476	CAEEL05614	bflo_25779
OG0007477	CAEEL18090	bflo_19128
OG0007478	CAEEL10045	bflo_20152
OG0007481	CAEEL07144	bflo_20525, bflo_20940
OG0007482	CAEEL05046	bflo_24643
OG0007483	CAEEL05091	bflo_05915
OG0007484	CAEEL15663	bflo_15769
OG0007488	CAEEL11022	bflo_09156
OG0007489	CAEEL01991	bflo_01354
OG0007491	CAEEL08156	bflo_08894
OG0007494	CAEEL07420	bflo_21044
OG0007495	CAEEL02719	bflo_02160
OG0007496	CAEEL08861	bflo_02927
OG0007498	CAEEL00436	bflo_05937
OG0007500	CAEEL02792, CAEEL15995	bflo_02362
OG0007503	CAEEL02990	bflo_22154
OG0007508	CAEEL11729	bflo_16429
OG0007509	CAEEL03713	bflo_25337
OG0007510	CAEEL02087	bflo_23353
OG0007516	CAEEL12379, CAEEL12378	bflo_11093
OG0007518	CAEEL09758	bflo_12220
OG0007519	CAEEL01445	bflo_13950
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	bflo_03362
OG0007524	CAEEL19299	bflo_21710
OG0007527	CAEEL00663	bflo_12687
OG0007531	CAEEL00294	bflo_06234
OG0007541	CAEEL15073	bflo_23902, bflo_15686
OG0007550	CAEEL07298	bflo_12697
OG0007589	CAEEL12126	bflo_15014
OG0007591	CAEEL00268	bflo_06991
OG0007597	CAEEL08128	bflo_20205
OG0007602	CAEEL04254	bflo_25731
OG0007603	CAEEL01794	bflo_13403
OG0007606	CAEEL07584	bflo_09037
OG0007608	CAEEL13664	bflo_00905, bflo_01074
OG0007609	CAEEL18836	bflo_21985
OG0007613	CAEEL08843	bflo_05631
OG0007615	CAEEL11977	bflo_11806
OG0007616	CAEEL01590	bflo_05802
OG0007618	CAEEL00292	bflo_17677
OG0007619	CAEEL00841	bflo_24408
OG0007621	CAEEL02354	bflo_25877
OG0007624	CAEEL00535	bflo_03915
OG0007629	CAEEL01044	bflo_04302
OG0007633	CAEEL20565	bflo_00693
OG0007634	CAEEL15553	bflo_07145
OG0007638	CAEEL00644	bflo_17731
OG0007642	CAEEL15921	bflo_00179
OG0007645	CAEEL07585	bflo_20312
OG0007646	CAEEL01490	bflo_08412
OG0007651	CAEEL07805	bflo_21344
OG0007654	CAEEL01221, CAEEL08338	bflo_26579, bflo_00334
OG0007656	CAEEL10499	bflo_11407
OG0007657	CAEEL03766	bflo_03371
OG0007662	CAEEL14112	bflo_24186
OG0007663	CAEEL07909	bflo_17347
OG0007664	CAEEL02497	bflo_10773
OG0007666	CAEEL06730	bflo_23297
OG0007667	CAEEL09697	bflo_12556
OG0007674	CAEEL07619	bflo_23563
OG0007676	CAEEL11928	bflo_08407
OG0007680	CAEEL08127	bflo_17990, bflo_00308
OG0007681	CAEEL00409	bflo_03450
OG0007685	CAEEL05547	bflo_10244, bflo_18881
OG0007686	CAEEL07547	bflo_13479
OG0007687	CAEEL12382	bflo_22973
OG0007690	CAEEL07839	bflo_18798
OG0007698	CAEEL09040	bflo_25937
OG0007701	CAEEL08144	bflo_20311
OG0007703	CAEEL09743	bflo_08727
OG0007712	CAEEL10394	bflo_10106
OG0007713	CAEEL08732	bflo_18812
OG0007717	CAEEL05318	bflo_04203
OG0007719	CAEEL04281	bflo_24402
OG0007722	CAEEL04401	bflo_23699
OG0007723	CAEEL01529	bflo_02387
OG0007724	CAEEL11098	bflo_05312, bflo_16516, bflo_01307, bflo_01302
OG0007732	CAEEL02105	bflo_08778
OG0007734	CAEEL20465	bflo_25678
OG0007736	CAEEL08552	bflo_20418
OG0007738	CAEEL13138	bflo_06705, bflo_06706
OG0007739	CAEEL05697	bflo_18458
OG0007743	CAEEL01748	bflo_02840
OG0007744	CAEEL07533	bflo_26182
OG0007746	CAEEL14195	bflo_06579
OG0007749	CAEEL12327	bflo_05007
OG0007752	CAEEL16888	bflo_21959
OG0007754	CAEEL16020	bflo_26220
OG0007757	CAEEL04833	bflo_27501, bflo_25642
OG0007758	CAEEL12592	bflo_10877
OG0007759	CAEEL09235	bflo_16310
OG0007760	CAEEL11638	bflo_13020
OG0007761	CAEEL04714	bflo_24923
OG0007766	CAEEL16170	bflo_23712
OG0007767	CAEEL04905	bflo_24566
OG0007769	CAEEL08087	bflo_23531
OG0007771	CAEEL07807	bflo_11433
OG0007772	CAEEL09510	bflo_22115
OG0007774	CAEEL00940	bflo_19564
OG0007781	CAEEL15819	bflo_07603
OG0007782	CAEEL02809	bflo_06893
OG0007783	CAEEL07253	bflo_23885
OG0007784	CAEEL08610	bflo_19072
OG0007786	CAEEL11757	bflo_16999
OG0007794	CAEEL19174	bflo_20585
OG0007800	CAEEL08807	bflo_14344
OG0007803	CAEEL05119	bflo_06509
OG0007804	CAEEL00772	bflo_06653
OG0007807	CAEEL05530	bflo_05294
OG0007810	CAEEL03135	bflo_10987
OG0007811	CAEEL07487	bflo_24096
OG0007813	CAEEL13344	bflo_21210
OG0007814	CAEEL09448	bflo_06730
OG0007816	CAEEL05256	bflo_24433
OG0007817	CAEEL15491	bflo_26806, bflo_01864
OG0007818	CAEEL09942	bflo_15495
OG0007820	CAEEL09298	bflo_20895
OG0007823	CAEEL13928	bflo_01549
OG0007829	CAEEL06733	bflo_01959
OG0007830	CAEEL12370	bflo_08474
OG0007831	CAEEL09366	bflo_08904
OG0007832	CAEEL15897	bflo_03510, bflo_19382
OG0007834	CAEEL18324	bflo_09024
OG0007835	CAEEL14273	bflo_25222
OG0007837	CAEEL08272	bflo_19677
OG0007840	CAEEL02866	bflo_06242
OG0007846	CAEEL15416	bflo_13304, bflo_13522
OG0007848	CAEEL00623	bflo_17671
OG0007858	CAEEL05800	bflo_09176
OG0007866	CAEEL10453	bflo_22935
OG0007911	CAEEL19720	bflo_22860
OG0007918	CAEEL01338	bflo_15667
OG0007929	CAEEL11949	bflo_13452
OG0007932	CAEEL18348	bflo_13897
OG0007943	CAEEL00323	bflo_17585
OG0007947	CAEEL08838	bflo_22634
OG0007952	CAEEL00559	bflo_02620
OG0007955	CAEEL04282	bflo_10996
OG0007956	CAEEL07040	bflo_06064
OG0007957	CAEEL07410	bflo_00714
OG0007958	CAEEL09574	bflo_06296
OG0007959	CAEEL06031	bflo_26327
OG0007962	CAEEL03907	bflo_15039
OG0007966	CAEEL18121	bflo_07594
OG0007969	CAEEL07525	bflo_25712
OG0007971	CAEEL09028	bflo_16346
OG0007974	CAEEL18470	bflo_24762
OG0007975	CAEEL07570	bflo_24764
OG0007976	CAEEL13363	bflo_23117
OG0007978	CAEEL16129	bflo_25199, bflo_05322
OG0007994	CAEEL07063	bflo_07557
OG0007996	CAEEL08828	bflo_20570
OG0007997	CAEEL08226	bflo_20061
OG0007999	CAEEL07190	bflo_18850
OG0008000	CAEEL08364	bflo_01750
OG0008001	CAEEL02665	bflo_07295
OG0008007	CAEEL06239	bflo_26231
OG0008008	CAEEL09265	bflo_23803
OG0008009	CAEEL02124	bflo_07134
OG0008011	CAEEL11657	bflo_12071
OG0008016	CAEEL01402	bflo_06044
OG0008018	CAEEL09951	bflo_10614
OG0008020	CAEEL07350	bflo_17017
OG0008023	CAEEL06642	bflo_24601
OG0008028	CAEEL08626	bflo_01481
OG0008030	CAEEL08937	bflo_20783
OG0008031	CAEEL03012	bflo_15505
OG0008039	CAEEL08953	bflo_21143
OG0008041	CAEEL11036	bflo_12110
OG0008042	CAEEL08018	bflo_06471
OG0008046	CAEEL02060	bflo_12522
OG0008047	CAEEL11814	bflo_03031
OG0008049	CAEEL07907	bflo_20285
OG0008050	CAEEL05217	bflo_25880
OG0008056	CAEEL07039	bflo_22457
OG0008059	CAEEL15078	bflo_22099
OG0008062	CAEEL05480	bflo_01328
OG0008065	CAEEL19082	bflo_09932
OG0008066	CAEEL02996	bflo_03563
OG0008067	CAEEL01642	bflo_06241
OG0008069	CAEEL04653	bflo_25318
OG0008071	CAEEL15707	bflo_20776
OG0008074	CAEEL08812	bflo_20249
OG0008075	CAEEL18761	bflo_14400
OG0008079	CAEEL11763	bflo_24655
OG0008081	CAEEL01394	bflo_13733
OG0008082	CAEEL14725	bflo_04484
OG0008091	CAEEL08716	bflo_20178
OG0008094	CAEEL09901	bflo_11003
OG0008100	CAEEL09035	bflo_06252
OG0008104	CAEEL01994	bflo_07082
OG0008105	CAEEL14680	bflo_24175
OG0008108	CAEEL00549	bflo_12718
OG0008110	CAEEL05284	bflo_09748
OG0008113	CAEEL01854	bflo_08464
OG0008115	CAEEL20667	bflo_23862
OG0008117	CAEEL10260	bflo_16568
OG0008119	CAEEL12692	bflo_20529
OG0008122	CAEEL11778	bflo_22916
OG0008123	CAEEL15956	bflo_11111, bflo_27008
OG0008127	CAEEL07191	bflo_14260
OG0008136	CAEEL09654	bflo_13975
OG0008149	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632	bflo_01301
OG0008151	CAEEL11030	bflo_08210
OG0008161	CAEEL18874, CAEEL19217	bflo_10454
OG0008201	CAEEL15238	bflo_11543
OG0008202	CAEEL08153	bflo_17727
OG0008208	CAEEL12161	bflo_12074
OG0008215	CAEEL08145	bflo_14211
OG0008217	CAEEL20440	bflo_23434
OG0008219	CAEEL16399	bflo_23179
OG0008224	CAEEL00450	bflo_13074
OG0008229	CAEEL09406	bflo_16534
OG0008232	CAEEL00894	bflo_15698, bflo_05139
OG0008238	CAEEL00102	bflo_25853
OG0008239	CAEEL10269	bflo_07315
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	bflo_18846
OG0008242	CAEEL08668	bflo_14837
OG0008243	CAEEL02601	bflo_17256
OG0008249	CAEEL15845	bflo_25552
OG0008258	CAEEL16173	bflo_05172
OG0008261	CAEEL07062	bflo_14794
OG0008262	CAEEL11455	bflo_15826
OG0008263	CAEEL15298	bflo_16405
OG0008268	CAEEL07024	bflo_06894
OG0008271	CAEEL10188	bflo_14838
OG0008273	CAEEL00012	bflo_19759
OG0008275	CAEEL12381	bflo_18433
OG0008281	CAEEL00420	bflo_19968
OG0008288	CAEEL04376	bflo_24277
OG0008294	CAEEL08194	bflo_09498
OG0008295	CAEEL15817	bflo_12425
OG0008297	CAEEL18979	bflo_14052
OG0008300	CAEEL09421	bflo_07056
OG0008304	CAEEL04256	bflo_22092
OG0008307	CAEEL09006	bflo_20544
OG0008312	CAEEL18921	bflo_23264
OG0008313	CAEEL06873	bflo_23105
OG0008317	CAEEL18369	bflo_15554
OG0008325	CAEEL03674	bflo_13382
OG0008327	CAEEL12153	bflo_21013
OG0008332	CAEEL05599	bflo_09532, bflo_09525
OG0008335	CAEEL06270	bflo_26321
OG0008336	CAEEL15189	bflo_11246
OG0008339	CAEEL12124	bflo_01195
OG0008341	CAEEL05446	bflo_05713
OG0008343	CAEEL05448	bflo_01028, bflo_26613
OG0008346	CAEEL13144	bflo_16079
OG0008348	CAEEL07578	bflo_16901
OG0008349	CAEEL07351	bflo_14681
OG0008351	CAEEL00200	bflo_03945
OG0008352	CAEEL04295	bflo_06333
OG0008361	CAEEL02090	bflo_04798
OG0008363	CAEEL02853	bflo_14232
OG0008368	CAEEL02353	bflo_02469
OG0008369	CAEEL07070	bflo_20549
OG0008373	CAEEL04900	bflo_03244
OG0008376	CAEEL16094	bflo_25518
OG0008381	CAEEL18769	bflo_09299
OG0008383	CAEEL10575	bflo_25105
OG0008390	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684	bflo_25300
OG0008392	CAEEL05546	bflo_23144
OG0008400	CAEEL04648	bflo_25665
OG0008403	CAEEL01637	bflo_17519
OG0008404	CAEEL14841	bflo_16793
OG0008412	CAEEL12090	bflo_06204
OG0008415	CAEEL03050	bflo_14538
OG0008422	CAEEL05153	bflo_18567
OG0008424	CAEEL00661	bflo_04295
OG0008427	CAEEL05373	bflo_06302
OG0008444	CAEEL04821	bflo_07626
OG0008516	CAEEL14865	bflo_13080
OG0008528	CAEEL06234, CAEEL06230	bflo_05777
OG0008533	CAEEL05305	bflo_18027
OG0008540	CAEEL01640	bflo_08478
OG0008542	CAEEL01755	bflo_06695
OG0008555	CAEEL14965	bflo_04455
OG0008558	CAEEL00291	bflo_03229
OG0008563	CAEEL08399	bflo_20452
OG0008565	CAEEL20014	bflo_05748
OG0008569	CAEEL15353	bflo_24484, bflo_12544, bflo_19168
OG0008573	CAEEL02749	bflo_06641
OG0008583	CAEEL07220	bflo_01082
OG0008588	CAEEL20463	bflo_23737
OG0008591	CAEEL07370	bflo_20888
OG0008602	CAEEL15827	bflo_21727
OG0008609	CAEEL01661	bflo_23813
OG0008620	CAEEL04544	bflo_06625
OG0008622	CAEEL12315	bflo_12608
OG0008626	CAEEL11775	bflo_12655
OG0008632	CAEEL01917	bflo_19170
OG0008633	CAEEL17795, CAEEL18021	bflo_19269
OG0008637	CAEEL04856	bflo_24442
OG0008638	CAEEL15835	bflo_08322
OG0008639	CAEEL07741	bflo_18095
OG0008642	CAEEL17998	bflo_13001
OG0008644	CAEEL07170	bflo_10691
OG0008654	CAEEL05052	bflo_22977
OG0008655	CAEEL10187	bflo_11937
OG0008656	CAEEL01648	bflo_14876
OG0008658	CAEEL09756	bflo_01987
OG0008672	CAEEL02695	bflo_05851
OG0008673	CAEEL14469	bflo_16309
OG0008676	CAEEL07159	bflo_21049
OG0008685	CAEEL07465	bflo_13111
OG0008696	CAEEL09216	bflo_14306
OG0008703	CAEEL13393	bflo_02625
OG0008760	CAEEL09413	bflo_19040
OG0008785	CAEEL06702	bflo_15566
OG0008788	CAEEL07924	bflo_19220
OG0008792	CAEEL01181	bflo_08494
OG0008793	CAEEL10821	bflo_09375
OG0008794	CAEEL07396	bflo_14261
OG0008799	CAEEL16398	bflo_16333
OG0008824	CAEEL08796	bflo_15812
OG0008826	CAEEL01857	bflo_25727
OG0008828	CAEEL05455	bflo_02345
OG0008836	CAEEL08808	bflo_20240
OG0008837	CAEEL04362	bflo_20413
OG0008859	CAEEL07569	bflo_03999
OG0008864	CAEEL10645	bflo_11588
OG0008870	CAEEL08973	bflo_20316
OG0008877	CAEEL12677	bflo_23290
OG0008879	CAEEL06910	bflo_22896
OG0008894	CAEEL00700	bflo_06764
OG0008898	CAEEL08563	bflo_08055
OG0008900	CAEEL08282	bflo_23072
OG0008903	CAEEL10152	bflo_11258
OG0008907	CAEEL08431	bflo_23433
OG0008911	CAEEL05712	bflo_12256
OG0008916	CAEEL07184	bflo_17897, bflo_17442
OG0008933	CAEEL12753	bflo_00001
OG0008938	CAEEL01611	bflo_09125
OG0008959	CAEEL10488	bflo_05761
OG0008969	CAEEL05802	bflo_13370
OG0008990	CAEEL16731	bflo_02482
OG0009044	CAEEL02093	bflo_05674
OG0009067	CAEEL08173	bflo_22563
OG0009080	CAEEL20332	bflo_16743, bflo_16839
OG0009083	CAEEL11653	bflo_05597
OG0009094	CAEEL18708, CAEEL18709	bflo_22621
OG0009108	CAEEL01689	bflo_07824, bflo_07822
OG0009127	CAEEL10881	bflo_11742
OG0009152	CAEEL11985	bflo_08516
OG0009153	CAEEL05278	bflo_20318
OG0009158	CAEEL08633	bflo_24079
OG0009165	CAEEL12928	bflo_14508
OG0009175	CAEEL09576	bflo_06260
OG0009176	CAEEL01801	bflo_24859
OG0009190	CAEEL09360	bflo_20876
OG0009195	CAEEL17611	bflo_05763
OG0009197	CAEEL00229, CAEEL04099, CAEEL18339	bflo_22512
OG0009217	CAEEL08995	bflo_21147, bflo_20863
OG0009225	CAEEL15487	bflo_00926
OG0009232	CAEEL03097	bflo_24947
OG0009312	CAEEL05370	bflo_03363
OG0009338	CAEEL11996	bflo_14635
OG0009339	CAEEL06541	bflo_01954
OG0009341	CAEEL02752	bflo_17550
OG0009370	CAEEL11569	bflo_13910
OG0009374	CAEEL04114	bflo_09871
OG0009382	CAEEL09660	bflo_16656
OG0009387	CAEEL15544, CAEEL19940	bflo_13448
OG0009392	CAEEL20501	bflo_23448
OG0009395	CAEEL09215	bflo_15123
OG0009402	CAEEL12655, CAEEL18978	bflo_13929
OG0009415	CAEEL10784	bflo_05298
OG0009421	CAEEL04939	bflo_26210
OG0009448	CAEEL14135, CAEEL14136	bflo_21117
OG0009451	CAEEL07612	bflo_08820
OG0009452	CAEEL03075	bflo_12856
OG0009455	CAEEL15131, CAEEL20561, CAEEL20560, CAEEL00121	bflo_10318
OG0009468	CAEEL05582	bflo_06630
OG0009495	CAEEL14318, CAEEL14317, CAEEL12669, CAEEL09950, CAEEL08750	bflo_17761
OG0009588	CAEEL00065	bflo_07990
OG0009590	CAEEL10923	bflo_21682
OG0009604	CAEEL01986	bflo_13472
OG0009617	CAEEL05286	bflo_02913
OG0009621	CAEEL18059	bflo_01180
OG0009630	CAEEL08959	bflo_20168
OG0009636	CAEEL18918	bflo_09599
OG0009639	CAEEL15932	bflo_20153
OG0009645	CAEEL00376	bflo_06727
OG0009649	CAEEL15752	bflo_18687
OG0009676	CAEEL08642	bflo_27044
OG0009723	CAEEL03673	bflo_16182
OG0009875	CAEEL01503	bflo_12523
OG0009900	CAEEL11208	bflo_13426
OG0009908	CAEEL07050	bflo_13394
OG0009920	CAEEL07855	bflo_15972
OG0009921	CAEEL10707	bflo_23139
OG0009993	CAEEL00763	bflo_12922
OG0009995	CAEEL19844	bflo_18869
OG0010014	CAEEL15578	bflo_23375, bflo_23405
OG0010017	CAEEL02083	bflo_07913
OG0010044	CAEEL18566	bflo_14258
OG0010046	CAEEL19547	bflo_26296, bflo_17232, bflo_17237
OG0010047	CAEEL07501	bflo_23748, bflo_23749
OG0010151	CAEEL19823	bflo_00999
OG0010231	CAEEL05896	bflo_10465
OG0010236	CAEEL04159	bflo_02902
OG0010369	CAEEL14711	bflo_06542
OG0010372	CAEEL00360	bflo_09226
OG0010379	CAEEL09750	bflo_21884
OG0010533	CAEEL06598, CAEEL06597, CAEEL19988, CAEEL08659, CAEEL08657	bflo_00936
