Orthogroup	CAEEL	AENJA_ok
OG0006636	CAEEL07724	AENJA_16904
OG0006637	CAEEL12125	AENJA_16936
OG0006645	CAEEL17855	AENJA_18153
OG0006646	CAEEL15891	AENJA_18164
OG0006647	CAEEL07174	AENJA_18241
OG0006648	CAEEL01435	AENJA_18295
OG0006649	CAEEL13032	AENJA_18466
OG0006651	CAEEL09522	AENJA_18736
OG0006655	CAEEL00324	AENJA_18965
OG0006658	CAEEL00269	AENJA_19247
OG0006660	CAEEL09560, CAEEL09561	AENJA_19330
OG0006662	CAEEL12773	AENJA_19418
OG0006663	CAEEL08458	AENJA_19913
OG0006664	CAEEL01906	AENJA_20021
OG0006666	CAEEL05999	AENJA_20282
OG0006667	CAEEL01250	AENJA_20411
OG0006668	CAEEL06992	AENJA_20635
OG0006669	CAEEL08205	AENJA_20657
OG0006670	CAEEL05160	AENJA_20698
OG0006673	CAEEL00769	AENJA_21048
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	AENJA_21328
OG0006678	CAEEL12368	AENJA_21492
OG0006680	CAEEL09390	AENJA_21658
OG0006681	CAEEL05335	AENJA_21662
OG0006683	CAEEL00441	AENJA_21886
OG0006684	CAEEL11224	AENJA_21920
OG0006686	CAEEL20085	AENJA_21966
OG0006690	CAEEL11346	AENJA_22269
OG0006691	CAEEL07500	AENJA_22370, AENJA_22371
OG0006692	CAEEL00770	AENJA_22551
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	AENJA_22852
OG0006694	CAEEL01422	AENJA_22901
OG0006695	CAEEL17851	AENJA_23014
OG0006702	CAEEL08311	AENJA_23319
OG0006703	CAEEL00186	AENJA_23320
OG0006705	CAEEL04478	AENJA_23398
OG0006706	CAEEL11633	AENJA_23532
OG0006709	CAEEL07440	AENJA_23753
OG0006710	CAEEL07165	AENJA_23788
OG0006712	CAEEL01534	AENJA_24048
OG0006714	CAEEL06631	AENJA_24177
OG0006716	CAEEL01171	AENJA_24408
OG0006717	CAEEL00315	AENJA_24478
OG0006720	CAEEL09628	AENJA_24982
OG0006722	CAEEL04109	AENJA_25021
OG0006723	CAEEL07804	AENJA_25106
OG0006726	CAEEL18959	AENJA_25361
OG0006727	CAEEL10628	AENJA_25527
OG0006730	CAEEL07386, CAEEL18705	AENJA_25804
OG0006732	CAEEL07406	AENJA_25874, AENJA_25873
OG0006735	CAEEL20573	AENJA_25987
OG0006736	CAEEL01882	AENJA_26061
OG0006737	CAEEL18816	AENJA_26062
OG0006741	CAEEL11903	AENJA_26632
OG0006742	CAEEL06688, CAEEL06689	AENJA_26658
OG0006826	CAEEL07305	AENJA_00120
OG0006828	CAEEL01547	AENJA_00320
OG0006830	CAEEL01610	AENJA_00399
OG0006832	CAEEL18365	AENJA_00488
OG0006833	CAEEL01607	AENJA_00518
OG0006835	CAEEL10984	AENJA_00594
OG0006838	CAEEL04815	AENJA_07404, AENJA_01046
OG0006842	CAEEL01401	AENJA_01166
OG0006843	CAEEL01030	AENJA_01195
OG0006844	CAEEL01019	AENJA_01201
OG0006845	CAEEL16127	AENJA_01223
OG0006846	CAEEL15729	AENJA_01258
OG0006849	CAEEL06259	AENJA_01449
OG0006851	CAEEL12983	AENJA_01650
OG0006853	CAEEL10839	AENJA_01775, AENJA_26577
OG0006860	CAEEL08670	AENJA_02208
OG0006864	CAEEL08583	AENJA_02623
OG0006867	CAEEL15109	AENJA_02777
OG0006868	CAEEL07835	AENJA_02779
OG0006870	CAEEL08613	AENJA_03121
OG0006875	CAEEL10848	AENJA_03390
OG0006876	CAEEL04447	AENJA_03442, AENJA_23472
OG0006878	CAEEL06314	AENJA_03646
OG0006881	CAEEL09403	AENJA_03938
OG0006882	CAEEL09595	AENJA_03982
OG0006886	CAEEL05972, CAEEL05973	AENJA_04283
OG0006887	CAEEL04262	AENJA_04451
OG0006888	CAEEL07944	AENJA_04455
OG0006890	CAEEL05820	AENJA_04581
OG0006891	CAEEL07412	AENJA_04660
OG0006892	CAEEL07307	AENJA_04736
OG0006894	CAEEL12154	AENJA_04847
OG0006895	CAEEL18907	AENJA_05148
OG0006897	CAEEL00287	AENJA_05372
OG0006898	CAEEL01473	AENJA_05379
OG0006901	CAEEL06883	AENJA_05820
OG0006902	CAEEL02536	AENJA_05960
OG0006905	CAEEL08307	AENJA_06173
OG0006906	CAEEL05830	AENJA_06221
OG0006908	CAEEL07115	AENJA_06381
OG0006914	CAEEL01820	AENJA_06926
OG0006917	CAEEL05784	AENJA_07239
OG0006918	CAEEL01349	AENJA_07427
OG0006919	CAEEL05782	AENJA_07467
OG0006920	CAEEL08877	AENJA_07564
OG0006924	CAEEL12241	AENJA_07755
OG0006926	CAEEL19851, CAEEL00630	AENJA_07851
OG0006927	CAEEL11861	AENJA_07880
OG0006930	CAEEL15225	AENJA_25953
OG0006931	CAEEL14601	AENJA_08049
OG0006934	CAEEL00405	AENJA_08104
OG0006936	CAEEL11645	AENJA_08149
OG0006937	CAEEL00825	AENJA_08252
OG0006938	CAEEL00362	AENJA_25925, AENJA_08279
OG0006939	CAEEL14723	AENJA_08295
OG0006942	CAEEL08740	AENJA_08411
OG0006943	CAEEL14228	AENJA_08418
OG0006944	CAEEL11263	AENJA_08469
OG0006945	CAEEL08245	AENJA_08489
OG0006948	CAEEL04453	AENJA_08864
OG0006949	CAEEL00718	AENJA_08970
OG0006952	CAEEL11032	AENJA_09338
OG0006953	CAEEL11948	AENJA_09368
OG0006954	CAEEL16023	AENJA_09387
OG0006957	CAEEL08617	AENJA_09490
OG0006959	CAEEL04110	AENJA_09576
OG0006960	CAEEL12630	AENJA_09586
OG0006962	CAEEL05048	AENJA_09772
OG0006964	CAEEL00220	AENJA_09897
OG0006966	CAEEL05641	AENJA_10045
OG0006967	CAEEL06996	AENJA_10081
OG0006969	CAEEL02753	AENJA_10132
OG0006970	CAEEL07035	AENJA_10289
OG0006971	CAEEL08956	AENJA_10382
OG0006973	CAEEL00443	AENJA_10893
OG0006974	CAEEL11749	AENJA_11101
OG0006975	CAEEL06258	AENJA_11111
OG0006976	CAEEL02822	AENJA_11156
OG0006977	CAEEL11170	AENJA_11169
OG0006979	CAEEL01624	AENJA_11435
OG0006980	CAEEL07784	AENJA_11690, AENJA_11689
OG0006982	CAEEL08318	AENJA_11710
OG0006983	CAEEL05835	AENJA_11791
OG0006985	CAEEL09608	AENJA_12194
OG0006988	CAEEL16268	AENJA_12529
OG0006989	CAEEL07496	AENJA_12558
OG0006990	CAEEL10497, CAEEL10492	AENJA_12603
OG0006991	CAEEL04823	AENJA_12675
OG0006994	CAEEL01434	AENJA_12854
OG0006995	CAEEL02252	AENJA_12859
OG0006996	CAEEL16529	AENJA_12897
OG0006999	CAEEL04127	AENJA_12940
OG0007002	CAEEL02243	AENJA_13189
OG0007003	CAEEL10884	AENJA_13349
OG0007005	CAEEL06687	AENJA_13425
OG0007007	CAEEL08012	AENJA_13468
OG0007008	CAEEL02046	AENJA_25860, AENJA_13633
OG0007009	CAEEL01782	AENJA_13674
OG0007010	CAEEL15343	AENJA_13687
OG0007011	CAEEL08044	AENJA_13688
OG0007012	CAEEL11328	AENJA_13835
OG0007013	CAEEL06144	AENJA_13842
OG0007015	CAEEL15511	AENJA_13940
OG0007016	CAEEL00075	AENJA_14164
OG0007017	CAEEL12138	AENJA_14235
OG0007024	CAEEL10553, CAEEL11101	AENJA_14840
OG0007025	CAEEL06876	AENJA_14972, AENJA_14969
OG0007027	CAEEL09519	AENJA_15130
OG0007028	CAEEL05606	AENJA_15287
OG0007029	CAEEL09103	AENJA_15661
OG0007033	CAEEL14194	AENJA_15780
OG0007034	CAEEL08733	AENJA_15916
OG0007037	CAEEL08744	AENJA_16026
OG0007039	CAEEL13025	AENJA_16125
OG0007040	CAEEL08972	AENJA_16156
OG0007042	CAEEL08206	AENJA_16299
OG0007043	CAEEL13822	AENJA_16342
OG0007045	CAEEL09024	AENJA_16721
OG0007046	CAEEL09633	AENJA_16840
OG0007049	CAEEL00647	AENJA_17013
OG0007050	CAEEL06277	AENJA_17182
OG0007053	CAEEL09135	AENJA_17379
OG0007055	CAEEL08098	AENJA_17474
OG0007056	CAEEL07277	AENJA_17650
OG0007057	CAEEL00263	AENJA_17685
OG0007059	CAEEL14078	AENJA_17918
OG0007061	CAEEL08933	AENJA_18086
OG0007062	CAEEL09707	AENJA_18177
OG0007063	CAEEL07545	AENJA_18189
OG0007064	CAEEL09068	AENJA_18220
OG0007065	CAEEL20267	AENJA_18236
OG0007071	CAEEL04826	AENJA_18814, AENJA_20432
OG0007073	CAEEL05159	AENJA_18861
OG0007083	CAEEL05178	AENJA_20083
OG0007084	CAEEL01491	AENJA_20378
OG0007090	CAEEL05033	AENJA_20659
OG0007091	CAEEL12658	AENJA_23355, AENJA_20692
OG0007092	CAEEL08546	AENJA_20784
OG0007093	CAEEL04448	AENJA_20890
OG0007095	CAEEL00821	AENJA_21007
OG0007097	CAEEL04791	AENJA_21089
OG0007098	CAEEL08067	AENJA_21303
OG0007100	CAEEL09539	AENJA_21409
OG0007102	CAEEL08970	AENJA_21655, AENJA_26402
OG0007103	CAEEL10775	AENJA_21675, AENJA_25416
OG0007106	CAEEL05993	AENJA_21772
OG0007107	CAEEL05472	AENJA_21819
OG0007108	CAEEL05255	AENJA_21851
OG0007112	CAEEL01614	AENJA_22684
OG0007113	CAEEL11083	AENJA_22726
OG0007114	CAEEL01821	AENJA_22816
OG0007116	CAEEL05589	AENJA_22885
OG0007117	CAEEL10841	AENJA_23028
OG0007118	CAEEL02534	AENJA_23161
OG0007119	CAEEL05050	AENJA_23375
OG0007120	CAEEL07430, CAEEL07614	AENJA_23378
OG0007121	CAEEL12811	AENJA_23568
OG0007122	CAEEL04526	AENJA_23581
OG0007123	CAEEL19756	AENJA_23635
OG0007124	CAEEL07005	AENJA_23735
OG0007125	CAEEL20499	AENJA_23965
OG0007127	CAEEL15458	AENJA_24302
OG0007128	CAEEL00451	AENJA_24308
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	AENJA_24363
OG0007131	CAEEL05443	AENJA_24469
OG0007132	CAEEL02720	AENJA_24649
OG0007133	CAEEL03495	AENJA_24825
OG0007137	CAEEL15473	AENJA_25069
OG0007138	CAEEL09999	AENJA_25134
OG0007139	CAEEL01164	AENJA_25183
OG0007143	CAEEL10767	AENJA_25363
OG0007144	CAEEL05598	AENJA_25491
OG0007145	CAEEL03134	AENJA_25560
OG0007147	CAEEL02107	AENJA_25613
OG0007151	CAEEL07199	AENJA_26211
OG0007153	CAEEL12781	AENJA_26504
OG0007154	CAEEL03604	AENJA_26509
OG0007248	CAEEL16171	AENJA_00004
OG0007254	CAEEL02889	AENJA_00931
OG0007256	CAEEL04854	AENJA_01044
OG0007258	CAEEL01284	AENJA_01436, AENJA_11453
OG0007260	CAEEL15754	AENJA_01550
OG0007266	CAEEL01793	AENJA_08462, AENJA_02257
OG0007269	CAEEL20059	AENJA_02569
OG0007274	CAEEL17821	AENJA_02816
OG0007275	CAEEL06379	AENJA_02862
OG0007276	CAEEL02045	AENJA_02931
OG0007278	CAEEL07918	AENJA_03209
OG0007279	CAEEL01707	AENJA_03339
OG0007280	CAEEL02744	AENJA_03407
OG0007282	CAEEL08198	AENJA_03431
OG0007288	CAEEL09410	AENJA_03747
OG0007291	CAEEL00922	AENJA_03983
OG0007293	CAEEL02960	AENJA_04149, AENJA_04148
OG0007296	CAEEL07895	AENJA_04461
OG0007299	CAEEL08257	AENJA_04574
OG0007301	CAEEL01285	AENJA_04686
OG0007303	CAEEL00729	AENJA_05104
OG0007305	CAEEL08507	AENJA_05241
OG0007307	CAEEL05489	AENJA_05325
OG0007309	CAEEL06253	AENJA_05768
OG0007312	CAEEL18157	AENJA_05894
OG0007314	CAEEL14922	AENJA_06139
OG0007317	CAEEL04877	AENJA_06549
OG0007319	CAEEL02684	AENJA_06656
OG0007321	CAEEL08372	AENJA_06818
OG0007322	CAEEL07863	AENJA_06900
OG0007323	CAEEL17746	AENJA_06960
OG0007325	CAEEL02968	AENJA_07023
OG0007326	CAEEL12237	AENJA_07134
OG0007330	CAEEL08957	AENJA_07724
OG0007332	CAEEL12399, CAEEL09356	AENJA_07980
OG0007333	CAEEL02810	AENJA_08327
OG0007334	CAEEL16445	AENJA_10683
OG0007335	CAEEL09096	AENJA_08730
OG0007336	CAEEL07287	AENJA_08744
OG0007341	CAEEL08254	AENJA_08963
OG0007342	CAEEL17647	AENJA_09009
OG0007343	CAEEL01237	AENJA_09011
OG0007344	CAEEL14479	AENJA_09089
OG0007347	CAEEL16216	AENJA_09485
OG0007348	CAEEL01419	AENJA_09604
OG0007351	CAEEL00046	AENJA_09717
OG0007352	CAEEL02694	AENJA_09848
OG0007353	CAEEL01909	AENJA_10075
OG0007354	CAEEL07366	AENJA_10138
OG0007355	CAEEL07543	AENJA_10292, AENJA_10291
OG0007356	CAEEL10653	AENJA_10363
OG0007361	CAEEL18143	AENJA_10793
OG0007363	CAEEL15459	AENJA_10957
OG0007364	CAEEL00051	AENJA_10959
OG0007365	CAEEL15469	AENJA_10977
OG0007370	CAEEL00810	AENJA_11425
OG0007371	CAEEL08890	AENJA_11627
OG0007373	CAEEL07235	AENJA_11675
OG0007374	CAEEL08407	AENJA_11711
OG0007378	CAEEL07515	AENJA_11927
OG0007380	CAEEL02178	AENJA_12373
OG0007382	CAEEL03532	AENJA_12498
OG0007383	CAEEL02159	AENJA_12505
OG0007385	CAEEL10159	AENJA_12739
OG0007386	CAEEL20708	AENJA_12898
OG0007387	CAEEL01651	AENJA_12902
OG0007391	CAEEL15047	AENJA_13207
OG0007392	CAEEL04967	AENJA_13312
OG0007394	CAEEL17618	AENJA_13338
OG0007395	CAEEL00007	AENJA_13363
OG0007396	CAEEL08409	AENJA_13626
OG0007397	CAEEL05717	AENJA_13692
OG0007399	CAEEL09345	AENJA_14225
OG0007400	CAEEL07494	AENJA_14239
OG0007403	CAEEL00829	AENJA_14745
OG0007405	CAEEL09683	AENJA_15366
OG0007406	CAEEL08578	AENJA_15368
OG0007407	CAEEL09634	AENJA_15377
OG0007408	CAEEL03271	AENJA_15439
OG0007409	CAEEL00402	AENJA_15440
OG0007411	CAEEL00187	AENJA_15681
OG0007412	CAEEL02088	AENJA_15771
OG0007413	CAEEL05369	AENJA_15882
OG0007414	CAEEL02493	AENJA_16065
OG0007416	CAEEL06905	AENJA_16466
OG0007417	CAEEL11994	AENJA_16596
OG0007419	CAEEL08256	AENJA_16935
OG0007421	CAEEL05873	AENJA_17319
OG0007422	CAEEL14217	AENJA_17772
OG0007424	CAEEL09653	AENJA_17849
OG0007425	CAEEL08774	AENJA_17864
OG0007427	CAEEL12151	AENJA_18085
OG0007431	CAEEL08321	AENJA_19346
OG0007432	CAEEL05561	AENJA_19403, AENJA_19402
OG0007434	CAEEL19477	AENJA_19687, AENJA_19688
OG0007437	CAEEL05064	AENJA_19860
OG0007439	CAEEL00478	AENJA_20396
OG0007441	CAEEL08872	AENJA_20556
OG0007442	CAEEL05801, CAEEL20230	AENJA_20655
OG0007446	CAEEL08347	AENJA_20884
OG0007447	CAEEL15347	AENJA_20921
OG0007451	CAEEL01087	AENJA_21528
OG0007452	CAEEL11309, CAEEL11308	AENJA_21651
OG0007453	CAEEL15555	AENJA_21726
OG0007454	CAEEL05191	AENJA_21740
OG0007455	CAEEL09023	AENJA_21828
OG0007456	CAEEL09752	AENJA_21979
OG0007457	CAEEL02978	AENJA_22032
OG0007459	CAEEL08625	AENJA_22258
OG0007460	CAEEL08071	AENJA_22264
OG0007463	CAEEL05195	AENJA_22661
OG0007470	CAEEL09270	AENJA_23296
OG0007471	CAEEL00262	AENJA_23384
OG0007472	CAEEL07712	AENJA_23719
OG0007473	CAEEL06395	AENJA_23755
OG0007475	CAEEL11891	AENJA_23966
OG0007476	CAEEL05614	AENJA_24225
OG0007477	CAEEL18090	AENJA_24292
OG0007478	CAEEL10045	AENJA_24685
OG0007481	CAEEL07144	AENJA_24944
OG0007482	CAEEL05046	AENJA_25120
OG0007483	CAEEL05091	AENJA_25192
OG0007484	CAEEL15663	AENJA_25231
OG0007488	CAEEL11022	AENJA_26049
OG0007489	CAEEL01991	AENJA_26107
OG0007491	CAEEL08156	AENJA_26237
OG0007494	CAEEL07420	AENJA_26703
OG0007495	CAEEL02719	AENJA_26715
OG0007498	CAEEL00436	AENJA_26807
OG0007586	CAEEL10449	AENJA_00380
OG0007589	CAEEL12126	AENJA_00571
OG0007591	CAEEL00268	AENJA_01019
OG0007597	CAEEL08128	AENJA_01698
OG0007602	CAEEL04254	AENJA_02165
OG0007603	CAEEL01794	AENJA_02214
OG0007606	CAEEL07584	AENJA_02354
OG0007608	CAEEL13664	AENJA_02633
OG0007609	CAEEL18836	AENJA_02689
OG0007611	CAEEL17991	AENJA_03132
OG0007613	CAEEL08843	AENJA_03179
OG0007615	CAEEL11977	AENJA_03386
OG0007616	CAEEL01590	AENJA_03409
OG0007618	CAEEL00292	AENJA_03470
OG0007619	CAEEL00841	AENJA_03762
OG0007621	CAEEL02354	AENJA_03833
OG0007624	CAEEL00535	AENJA_04295
OG0007626	CAEEL06256	AENJA_04777
OG0007629	CAEEL01044	AENJA_05160
OG0007633	CAEEL20565	AENJA_05570
OG0007634	CAEEL15553	AENJA_05650
OG0007638	CAEEL00644	AENJA_06211
OG0007642	CAEEL15921	AENJA_07087
OG0007645	CAEEL07585	AENJA_07676
OG0007646	CAEEL01490	AENJA_07683
OG0007651	CAEEL07805	AENJA_08420
OG0007652	CAEEL19493	AENJA_08655
OG0007654	CAEEL01221, CAEEL08338	AENJA_08743
OG0007656	CAEEL10499	AENJA_08929
OG0007657	CAEEL03766	AENJA_09241
OG0007662	CAEEL14112	AENJA_10163
OG0007663	CAEEL07909	AENJA_10256
OG0007664	CAEEL02497	AENJA_10276
OG0007666	CAEEL06730	AENJA_10298
OG0007667	CAEEL09697	AENJA_10341
OG0007674	CAEEL07619	AENJA_10687
OG0007676	CAEEL11928	AENJA_10773
OG0007678	CAEEL13160, CAEEL13159	AENJA_10971
OG0007680	CAEEL08127	AENJA_11179
OG0007681	CAEEL00409	AENJA_11196
OG0007685	CAEEL05547	AENJA_11330
OG0007686	CAEEL07547	AENJA_11496
OG0007687	CAEEL12382	AENJA_11514
OG0007690	CAEEL07839	AENJA_11693
OG0007698	CAEEL09040	AENJA_13006
OG0007699	CAEEL05906	AENJA_13050
OG0007701	CAEEL08144	AENJA_13421
OG0007702	CAEEL09034	AENJA_13485
OG0007703	CAEEL09743	AENJA_13781, AENJA_13780
OG0007712	CAEEL10394	AENJA_14241
OG0007713	CAEEL08732	AENJA_14256
OG0007717	CAEEL05318	AENJA_14512
OG0007719	CAEEL04281	AENJA_14796
OG0007722	CAEEL04401	AENJA_15592
OG0007723	CAEEL01529	AENJA_15656
OG0007724	CAEEL11098	AENJA_15747
OG0007732	CAEEL02105	AENJA_16743
OG0007734	CAEEL20465	AENJA_17060
OG0007736	CAEEL08552	AENJA_17393
OG0007738	CAEEL13138	AENJA_17519
OG0007739	CAEEL05697	AENJA_17580
OG0007743	CAEEL01748	AENJA_18237
OG0007744	CAEEL07533	AENJA_18288
OG0007746	CAEEL14195	AENJA_18434
OG0007749	CAEEL12327	AENJA_19022
OG0007752	CAEEL16888	AENJA_19359
OG0007754	CAEEL16020	AENJA_19398
OG0007757	CAEEL04833	AENJA_20316, AENJA_19847
OG0007758	CAEEL12592	AENJA_19933
OG0007759	CAEEL09235	AENJA_20025
OG0007760	CAEEL11638	AENJA_20050
OG0007761	CAEEL04714	AENJA_20064
OG0007766	CAEEL16170	AENJA_21034
OG0007767	CAEEL04905	AENJA_21313
OG0007769	CAEEL08087	AENJA_21372
OG0007771	CAEEL07807	AENJA_21609
OG0007772	CAEEL09510	AENJA_21724
OG0007774	CAEEL00940	AENJA_21779
OG0007782	CAEEL02809	AENJA_22500
OG0007783	CAEEL07253	AENJA_22584, AENJA_22587
OG0007784	CAEEL08610	AENJA_22600
OG0007786	CAEEL11757	AENJA_22814
OG0007790	CAEEL09046	AENJA_22969
OG0007794	CAEEL19174	AENJA_23230
OG0007800	CAEEL08807	AENJA_24733
OG0007803	CAEEL05119	AENJA_24900
OG0007804	CAEEL00772	AENJA_24903
OG0007807	CAEEL05530	AENJA_25659
OG0007810	CAEEL03135	AENJA_25829
OG0007811	CAEEL07487	AENJA_26163
OG0007813	CAEEL13344	AENJA_26599
OG0007814	CAEEL09448	AENJA_26751
OG0007911	CAEEL19720	AENJA_00247
OG0007918	CAEEL01338	AENJA_00566
OG0007929	CAEEL11949	AENJA_01377
OG0007932	CAEEL18348	AENJA_01753
OG0007942	CAEEL06424	AENJA_03272
OG0007943	CAEEL00323	AENJA_03467
OG0007947	CAEEL08838	AENJA_04228
OG0007952	CAEEL00559	AENJA_04832
OG0007955	CAEEL04282	AENJA_05489
OG0007956	CAEEL07040	AENJA_05510
OG0007957	CAEEL07410	AENJA_05563
OG0007958	CAEEL09574	AENJA_05678
OG0007959	CAEEL06031	AENJA_23496
OG0007962	CAEEL03907	AENJA_06266
OG0007966	CAEEL18121	AENJA_07217
OG0007969	CAEEL07525	AENJA_23140, AENJA_07425
OG0007971	CAEEL09028	AENJA_07915
OG0007974	CAEEL18470	AENJA_08318
OG0007975	CAEEL07570	AENJA_08715
OG0007976	CAEEL13363	AENJA_08860
OG0007978	CAEEL16129	AENJA_09030
OG0007980	CAEEL04889	AENJA_09355
OG0007990	CAEEL07840	AENJA_10859
OG0007994	CAEEL07063	AENJA_11379
OG0007996	CAEEL08828	AENJA_11555
OG0007997	CAEEL08226	AENJA_11624
OG0007999	CAEEL07190	AENJA_12234
OG0008000	CAEEL08364	AENJA_12523
OG0008001	CAEEL02665	AENJA_12599
OG0008007	CAEEL06239	AENJA_13516
OG0008008	CAEEL09265	AENJA_13549
OG0008009	CAEEL02124	AENJA_13677
OG0008011	CAEEL11657	AENJA_13712
OG0008016	CAEEL01402	AENJA_14093, AENJA_22562
OG0008018	CAEEL09951	AENJA_14739
OG0008020	CAEEL07350	AENJA_14835
OG0008023	CAEEL06642	AENJA_14935
OG0008028	CAEEL08626	AENJA_15742
OG0008030	CAEEL08937	AENJA_16003
OG0008031	CAEEL03012	AENJA_16038
OG0008039	CAEEL08953	AENJA_17386
OG0008041	CAEEL11036	AENJA_18132
OG0008042	CAEEL08018	AENJA_18630
OG0008045	CAEEL06796	AENJA_19218
OG0008046	CAEEL02060	AENJA_19488
OG0008047	CAEEL11814	AENJA_19880
OG0008049	CAEEL07907	AENJA_20688
OG0008050	CAEEL05217	AENJA_20740
OG0008051	CAEEL00393	AENJA_20858
OG0008056	CAEEL07039	AENJA_21612
OG0008059	CAEEL15078	AENJA_21844
OG0008062	CAEEL05480	AENJA_21983
OG0008065	CAEEL19082	AENJA_22503
OG0008066	CAEEL02996	AENJA_22565
OG0008067	CAEEL01642	AENJA_22996
OG0008069	CAEEL04653	AENJA_23295
OG0008071	CAEEL15707	AENJA_23380
OG0008072	CAEEL03539	AENJA_23402
OG0008074	CAEEL08812	AENJA_23838
OG0008075	CAEEL18761	AENJA_24721
OG0008079	CAEEL11763	AENJA_25100
OG0008080	CAEEL05079	AENJA_25141
OG0008081	CAEEL01394	AENJA_25170
OG0008082	CAEEL14725	AENJA_25191
OG0008091	CAEEL08716	AENJA_26699
OG0008201	CAEEL15238	AENJA_01208
OG0008202	CAEEL08153	AENJA_01325
OG0008203	CAEEL11108	AENJA_01357
OG0008208	CAEEL12161	AENJA_01852
OG0008215	CAEEL08145	AENJA_02474
OG0008217	CAEEL20440	AENJA_03020
OG0008219	CAEEL16399	AENJA_03031
OG0008224	CAEEL00450	AENJA_03538
OG0008229	CAEEL09406	AENJA_03931
OG0008232	CAEEL00894	AENJA_04401
OG0008238	CAEEL00102	AENJA_05620
OG0008239	CAEEL10269	AENJA_05646
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	AENJA_05722
OG0008242	CAEEL08668	AENJA_05732
OG0008243	CAEEL02601	AENJA_05790
OG0008249	CAEEL15845	AENJA_06670
OG0008258	CAEEL16173	AENJA_08403
OG0008261	CAEEL07062	AENJA_08637
OG0008262	CAEEL11455	AENJA_08652
OG0008263	CAEEL15298	AENJA_08668
OG0008267	CAEEL01941	AENJA_09216
OG0008268	CAEEL07024	AENJA_09330
OG0008271	CAEEL10188	AENJA_09398
OG0008273	CAEEL00012	AENJA_09471
OG0008275	CAEEL12381	AENJA_09593
OG0008281	CAEEL00420	AENJA_10162
OG0008285	CAEEL11980	AENJA_10649
OG0008288	CAEEL04376	AENJA_10917
OG0008293	CAEEL01276	AENJA_11450
OG0008294	CAEEL08194	AENJA_11713
OG0008295	CAEEL15817	AENJA_16657, AENJA_11908
OG0008297	CAEEL18979	AENJA_12037
OG0008300	CAEEL09421	AENJA_12144
OG0008304	CAEEL04256	AENJA_12570
OG0008307	CAEEL09006	AENJA_13011
OG0008312	CAEEL18921	AENJA_13879
OG0008313	CAEEL06873	AENJA_13915
OG0008317	CAEEL18369	AENJA_14783
OG0008325	CAEEL03674	AENJA_15718, AENJA_15717
OG0008327	CAEEL12153	AENJA_15788
OG0008332	CAEEL05599	AENJA_16512
OG0008335	CAEEL06270	AENJA_17118
OG0008336	CAEEL15189	AENJA_17129
OG0008339	CAEEL12124	AENJA_17825
OG0008341	CAEEL05446	AENJA_18514
OG0008343	CAEEL05448	AENJA_18563
OG0008346	CAEEL13144	AENJA_18767
OG0008348	CAEEL07578	AENJA_19233
OG0008349	CAEEL07351	AENJA_19677
OG0008351	CAEEL00200	AENJA_19747
OG0008352	CAEEL04295	AENJA_19927
OG0008361	CAEEL02090	AENJA_21933
OG0008363	CAEEL02853	AENJA_22641
OG0008368	CAEEL02353	AENJA_23984
OG0008369	CAEEL07070	AENJA_24036
OG0008373	CAEEL04900	AENJA_24428
OG0008376	CAEEL16094	AENJA_25448
OG0008381	CAEEL18769	AENJA_26202
OG0008383	CAEEL10575	AENJA_26281
OG0008516	CAEEL14865	AENJA_01225
OG0008528	CAEEL06234, CAEEL06230	AENJA_03759
OG0008533	CAEEL05305	AENJA_04666
OG0008536	CAEEL08822	AENJA_09792
OG0008538	CAEEL02807	AENJA_05378, AENJA_19445
OG0008540	CAEEL01640	AENJA_05568
OG0008542	CAEEL01755	AENJA_05813
OG0008555	CAEEL14965	AENJA_08099
OG0008558	CAEEL00291	AENJA_09242
OG0008563	CAEEL08399	AENJA_10384
OG0008565	CAEEL20014	AENJA_10798
OG0008569	CAEEL15353	AENJA_12911, AENJA_11178
OG0008571	CAEEL11979	AENJA_11214
OG0008573	CAEEL02749	AENJA_11526
OG0008583	CAEEL07220	AENJA_12791
OG0008588	CAEEL20463	AENJA_13917
OG0008589	CAEEL15056	AENJA_14057
OG0008591	CAEEL07370	AENJA_14308
OG0008601	CAEEL06269, CAEEL18930	AENJA_16193
OG0008602	CAEEL15827	AENJA_16318
OG0008606	CAEEL07852	AENJA_16811
OG0008609	CAEEL01661	AENJA_17846
OG0008620	CAEEL04544	AENJA_19257
OG0008622	CAEEL12315	AENJA_20017
OG0008626	CAEEL11775	AENJA_20823
OG0008632	CAEEL01917	AENJA_21695
OG0008633	CAEEL17795, CAEEL18021	AENJA_22194
OG0008637	CAEEL04856	AENJA_23399
OG0008638	CAEEL15835	AENJA_23413
OG0008639	CAEEL07741	AENJA_23500
OG0008642	CAEEL17998	AENJA_24043
OG0008644	CAEEL07170	AENJA_24833
OG0008760	CAEEL09413	AENJA_01013
OG0008785	CAEEL06702	AENJA_04147
OG0008788	CAEEL07924	AENJA_04682, AENJA_23326
OG0008792	CAEEL01181	AENJA_05562
OG0008793	CAEEL10821	AENJA_05592, AENJA_06942
OG0008794	CAEEL07396	AENJA_05734
