Orthogroup	CAEEL	AMPFI_ok
OG0006890	CAEEL05820	AMPFI_06179
OG0006891	CAEEL07412	AMPFI_10153
OG0006892	CAEEL07307	AMPFI_04975
OG0006895	CAEEL18907	AMPFI_21480, AMPFI_17058
OG0006897	CAEEL00287	AMPFI_08177
OG0006898	CAEEL01473	AMPFI_13011
OG0006901	CAEEL06883	AMPFI_24896
OG0006905	CAEEL08307	AMPFI_15393
OG0006906	CAEEL05830	AMPFI_24996
OG0006908	CAEEL07115	AMPFI_05383
OG0006914	CAEEL01820	AMPFI_06074
OG0006917	CAEEL05784	AMPFI_06566
OG0006918	CAEEL01349	AMPFI_10696
OG0006919	CAEEL05782	AMPFI_02944
OG0006920	CAEEL08877	AMPFI_10884
OG0006923	CAEEL09234	AMPFI_08393
OG0006924	CAEEL12241	AMPFI_17424
OG0006926	CAEEL19851, CAEEL00630	AMPFI_09334
OG0006927	CAEEL11861	AMPFI_22332
OG0006931	CAEEL14601	AMPFI_14829, AMPFI_22093
OG0006934	CAEEL00405	AMPFI_13627
OG0006936	CAEEL11645	AMPFI_01142
OG0006937	CAEEL00825	AMPFI_14568
OG0006939	CAEEL14723	AMPFI_00736
OG0006942	CAEEL08740	AMPFI_07605
OG0006943	CAEEL14228	AMPFI_06307
OG0006944	CAEEL11263	AMPFI_05110
OG0006945	CAEEL08245	AMPFI_01614
OG0006949	CAEEL00718	AMPFI_13736
OG0006952	CAEEL11032	AMPFI_09145
OG0006953	CAEEL11948	AMPFI_16258
OG0006954	CAEEL16023	AMPFI_10356
OG0006957	CAEEL08617	AMPFI_21241
OG0006959	CAEEL04110	AMPFI_13745
OG0006960	CAEEL12630	AMPFI_10218
OG0006962	CAEEL05048	AMPFI_08199
OG0006964	CAEEL00220	AMPFI_13035
OG0006966	CAEEL05641	AMPFI_08312
OG0006967	CAEEL06996	AMPFI_20325
OG0006969	CAEEL02753	AMPFI_09726
OG0006970	CAEEL07035	AMPFI_06662
OG0006971	CAEEL08956	AMPFI_14130
OG0006973	CAEEL00443	AMPFI_05114
OG0006974	CAEEL11749	AMPFI_19045
OG0006975	CAEEL06258	AMPFI_12753
OG0006976	CAEEL02822	AMPFI_11995
OG0006977	CAEEL11170	AMPFI_09374
OG0006979	CAEEL01624	AMPFI_14493
OG0006980	CAEEL07784	AMPFI_12230
OG0006982	CAEEL08318	AMPFI_11090
OG0006983	CAEEL05835	AMPFI_14172
OG0006985	CAEEL09608	AMPFI_14367
OG0006988	CAEEL16268	AMPFI_02202
OG0006989	CAEEL07496	AMPFI_03226
OG0006990	CAEEL10497, CAEEL10492	AMPFI_11887
OG0006991	CAEEL04823	AMPFI_07612
OG0006994	CAEEL01434	AMPFI_02391
OG0006995	CAEEL02252	AMPFI_12939
OG0006998	CAEEL06640	AMPFI_23858
OG0006999	CAEEL04127	AMPFI_03627
OG0007003	CAEEL10884	AMPFI_06800
OG0007005	CAEEL06687	AMPFI_13442
OG0007007	CAEEL08012	AMPFI_23823
OG0007008	CAEEL02046	AMPFI_13646
OG0007009	CAEEL01782	AMPFI_00275
OG0007010	CAEEL15343	AMPFI_17159
OG0007011	CAEEL08044	AMPFI_21944
OG0007012	CAEEL11328	AMPFI_17251
OG0007013	CAEEL06144	AMPFI_07544, AMPFI_03127
OG0007015	CAEEL15511	AMPFI_13502
OG0007016	CAEEL00075	AMPFI_09621
OG0007017	CAEEL12138	AMPFI_12056
OG0007024	CAEEL10553, CAEEL11101	AMPFI_08761
OG0007025	CAEEL06876	AMPFI_15749
OG0007027	CAEEL09519	AMPFI_21576
OG0007028	CAEEL05606	AMPFI_00486
OG0007033	CAEEL14194	AMPFI_06964
OG0007034	CAEEL08733	AMPFI_03185
OG0007037	CAEEL08744	AMPFI_06018
OG0007039	CAEEL13025	AMPFI_14288
OG0007040	CAEEL08972	AMPFI_05605
OG0007042	CAEEL08206	AMPFI_23647
OG0007043	CAEEL13822	AMPFI_14086
OG0007045	CAEEL09024	AMPFI_05641
OG0007046	CAEEL09633	AMPFI_22387
OG0007050	CAEEL06277	AMPFI_12891
OG0007053	CAEEL09135	AMPFI_11530
OG0007055	CAEEL08098	AMPFI_18150
OG0007056	CAEEL07277	AMPFI_07442
OG0007059	CAEEL14078	AMPFI_06026
OG0007061	CAEEL08933	AMPFI_25901
OG0007062	CAEEL09707	AMPFI_13658
OG0007063	CAEEL07545	AMPFI_08500
OG0007064	CAEEL09068	AMPFI_05178
OG0007065	CAEEL20267	AMPFI_15568
OG0007073	CAEEL05159	AMPFI_14977, AMPFI_14976
OG0007083	CAEEL05178	AMPFI_02939
OG0007084	CAEEL01491	AMPFI_05390
OG0007090	CAEEL05033	AMPFI_05362
OG0007091	CAEEL12658	AMPFI_22286
OG0007092	CAEEL08546	AMPFI_07515
OG0007093	CAEEL04448	AMPFI_19322
OG0007095	CAEEL00821	AMPFI_16541
OG0007098	CAEEL08067	AMPFI_24023
OG0007100	CAEEL09539	AMPFI_06660
OG0007102	CAEEL08970	AMPFI_14013
OG0007103	CAEEL10775	AMPFI_21498
OG0007106	CAEEL05993	AMPFI_22589
OG0007107	CAEEL05472	AMPFI_08605
OG0007108	CAEEL05255	AMPFI_22334
OG0007112	CAEEL01614	AMPFI_09312
OG0007113	CAEEL11083	AMPFI_08709
OG0007114	CAEEL01821	AMPFI_23838
OG0007116	CAEEL05589	AMPFI_17993
OG0007117	CAEEL10841	AMPFI_14953
OG0007118	CAEEL02534	AMPFI_07879
OG0007119	CAEEL05050	AMPFI_10991
OG0007120	CAEEL07430, CAEEL07614	AMPFI_11091
OG0007121	CAEEL12811	AMPFI_08250
OG0007122	CAEEL04526	AMPFI_25128
OG0007124	CAEEL07005	AMPFI_04084
OG0007125	CAEEL20499	AMPFI_03320
OG0007127	CAEEL15458	AMPFI_09006
OG0007128	CAEEL00451	AMPFI_01076
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	AMPFI_08690
OG0007131	CAEEL05443	AMPFI_14883
OG0007132	CAEEL02720	AMPFI_25506
OG0007133	CAEEL03495	AMPFI_06167
OG0007137	CAEEL15473	AMPFI_10272
OG0007138	CAEEL09999	AMPFI_06496
OG0007139	CAEEL01164	AMPFI_14817
OG0007143	CAEEL10767	AMPFI_09839
OG0007144	CAEEL05598	AMPFI_01668
OG0007145	CAEEL03134	AMPFI_08849
OG0007147	CAEEL02107	AMPFI_22368
OG0007151	CAEEL07199	AMPFI_12479
OG0007153	CAEEL12781	AMPFI_10515
OG0007154	CAEEL03604	AMPFI_08537
OG0007161	CAEEL00150	AMPFI_04059
OG0007163	CAEEL15486	AMPFI_04704
OG0007164	CAEEL07443	AMPFI_05277
OG0007165	CAEEL10428	AMPFI_05563
OG0007166	CAEEL06036	AMPFI_06034
OG0007172	CAEEL07733	AMPFI_12533, AMPFI_09667, AMPFI_22666, AMPFI_16624, AMPFI_17944, AMPFI_18311, AMPFI_09666, AMPFI_09665
OG0007173	CAEEL07482	AMPFI_11286
OG0007174	CAEEL14161	AMPFI_12330
OG0007175	CAEEL05365	AMPFI_12406
OG0007176	CAEEL08939	AMPFI_12425
OG0007177	CAEEL15953	AMPFI_13268
OG0007180	CAEEL02927	AMPFI_14122
OG0007181	CAEEL09037	AMPFI_14166
OG0007182	CAEEL00499	AMPFI_15692
OG0007183	CAEEL02179	AMPFI_16520
OG0007184	CAEEL03133	AMPFI_16722
OG0007186	CAEEL05116	AMPFI_19328
OG0007190	CAEEL10785	AMPFI_24195
OG0007192	CAEEL16561	AMPFI_25475
OG0007248	CAEEL16171	AMPFI_02393
OG0007251	CAEEL06390	AMPFI_04951
OG0007254	CAEEL02889	AMPFI_03097
OG0007256	CAEEL04854	AMPFI_04723
OG0007258	CAEEL01284	AMPFI_02300
OG0007266	CAEEL01793	AMPFI_02574
OG0007269	CAEEL20059	AMPFI_25179, AMPFI_02490
OG0007274	CAEEL17821	AMPFI_24727
OG0007275	CAEEL06379	AMPFI_14292
OG0007276	CAEEL02045	AMPFI_12494
OG0007278	CAEEL07918	AMPFI_05435, AMPFI_06091
OG0007279	CAEEL01707	AMPFI_07724
OG0007280	CAEEL02744	AMPFI_17221
OG0007282	CAEEL08198	AMPFI_07925
OG0007288	CAEEL09410	AMPFI_04627
OG0007291	CAEEL00922	AMPFI_04272
OG0007293	CAEEL02960	AMPFI_23712, AMPFI_17486
OG0007296	CAEEL07895	AMPFI_21978, AMPFI_15132
OG0007299	CAEEL08257	AMPFI_06986
OG0007301	CAEEL01285	AMPFI_14618
OG0007303	CAEEL00729	AMPFI_15376
OG0007305	CAEEL08507	AMPFI_08996
OG0007307	CAEEL05489	AMPFI_18569
OG0007309	CAEEL06253	AMPFI_09734
OG0007312	CAEEL18157	AMPFI_11642
OG0007314	CAEEL14922	AMPFI_08563
OG0007317	CAEEL04877	AMPFI_13235
OG0007319	CAEEL02684	AMPFI_11125
OG0007321	CAEEL08372	AMPFI_01984
OG0007322	CAEEL07863	AMPFI_04756
OG0007323	CAEEL17746	AMPFI_24238
OG0007324	CAEEL02206	AMPFI_17132, AMPFI_01024
OG0007325	CAEEL02968	AMPFI_25190
OG0007326	CAEEL12237	AMPFI_19062
OG0007330	CAEEL08957	AMPFI_01650
OG0007333	CAEEL02810	AMPFI_02783
OG0007334	CAEEL16445	AMPFI_06086
OG0007335	CAEEL09096	AMPFI_05409
OG0007336	CAEEL07287	AMPFI_05851
OG0007341	CAEEL08254	AMPFI_06512
OG0007342	CAEEL17647	AMPFI_08350
OG0007343	CAEEL01237	AMPFI_04790
OG0007347	CAEEL16216	AMPFI_11094
OG0007348	CAEEL01419	AMPFI_10154
OG0007351	CAEEL00046	AMPFI_21356
OG0007352	CAEEL02694	AMPFI_19904
OG0007353	CAEEL01909	AMPFI_14327, AMPFI_24164
OG0007354	CAEEL07366	AMPFI_23026
OG0007355	CAEEL07543	AMPFI_06243
OG0007356	CAEEL10653	AMPFI_15329
OG0007361	CAEEL18143	AMPFI_08736
OG0007363	CAEEL15459	AMPFI_24644
OG0007364	CAEEL00051	AMPFI_00831
OG0007365	CAEEL15469	AMPFI_10820
OG0007370	CAEEL00810	AMPFI_20725
OG0007371	CAEEL08890	AMPFI_13954
OG0007373	CAEEL07235	AMPFI_05783
OG0007374	CAEEL08407	AMPFI_07609
OG0007382	CAEEL03532	AMPFI_25953
OG0007383	CAEEL02159	AMPFI_16611, AMPFI_18717
OG0007385	CAEEL10159	AMPFI_07229
OG0007386	CAEEL20708	AMPFI_25435
OG0007387	CAEEL01651	AMPFI_11442
OG0007391	CAEEL15047	AMPFI_08550
OG0007392	CAEEL04967	AMPFI_24606
OG0007393	CAEEL14340	AMPFI_14008
OG0007394	CAEEL17618	AMPFI_10682, AMPFI_09708, AMPFI_08528
OG0007395	CAEEL00007	AMPFI_12394
OG0007396	CAEEL08409	AMPFI_10617
OG0007397	CAEEL05717	AMPFI_04544, AMPFI_10460
OG0007399	CAEEL09345	AMPFI_12781
OG0007403	CAEEL00829	AMPFI_02383
OG0007405	CAEEL09683	AMPFI_04156
OG0007406	CAEEL08578	AMPFI_09384
OG0007407	CAEEL09634	AMPFI_20546
OG0007408	CAEEL03271	AMPFI_23579
OG0007409	CAEEL00402	AMPFI_17481
OG0007411	CAEEL00187	AMPFI_00518
OG0007412	CAEEL02088	AMPFI_15596
OG0007413	CAEEL05369	AMPFI_17782, AMPFI_14750
OG0007414	CAEEL02493	AMPFI_22105
OG0007416	CAEEL06905	AMPFI_22034
OG0007417	CAEEL11994	AMPFI_08601
OG0007419	CAEEL08256	AMPFI_12181
OG0007421	CAEEL05873	AMPFI_19420
OG0007422	CAEEL14217	AMPFI_24325
OG0007424	CAEEL09653	AMPFI_10824
OG0007425	CAEEL08774	AMPFI_14232
OG0007427	CAEEL12151	AMPFI_17613
OG0007431	CAEEL08321	AMPFI_01452
OG0007432	CAEEL05561	AMPFI_09473
OG0007434	CAEEL19477	AMPFI_07734
OG0007437	CAEEL05064	AMPFI_03238
OG0007439	CAEEL00478	AMPFI_07825
OG0007441	CAEEL08872	AMPFI_21710
OG0007442	CAEEL05801, CAEEL20230	AMPFI_22918
OG0007446	CAEEL08347	AMPFI_14384
OG0007447	CAEEL15347	AMPFI_24542
OG0007450	CAEEL15942	AMPFI_00124
OG0007451	CAEEL01087	AMPFI_07930, AMPFI_04715
OG0007452	CAEEL11309, CAEEL11308	AMPFI_05136
OG0007454	CAEEL05191	AMPFI_23985
OG0007455	CAEEL09023	AMPFI_08081
OG0007456	CAEEL09752	AMPFI_18549
OG0007457	CAEEL02978	AMPFI_16421
OG0007460	CAEEL08071	AMPFI_05013
OG0007463	CAEEL05195	AMPFI_05572
OG0007471	CAEEL00262	AMPFI_06645
OG0007472	CAEEL07712	AMPFI_21193
OG0007475	CAEEL11891	AMPFI_10402
OG0007476	CAEEL05614	AMPFI_06079
OG0007477	CAEEL18090	AMPFI_00594
OG0007481	CAEEL07144	AMPFI_08197
OG0007482	CAEEL05046	AMPFI_12660
OG0007483	CAEEL05091	AMPFI_06915
OG0007484	CAEEL15663	AMPFI_08380
OG0007488	CAEEL11022	AMPFI_18912
OG0007489	CAEEL01991	AMPFI_14429
OG0007491	CAEEL08156	AMPFI_00418
OG0007494	CAEEL07420	AMPFI_08548
OG0007495	CAEEL02719	AMPFI_14548
OG0007496	CAEEL08861	AMPFI_22065
OG0007498	CAEEL00436	AMPFI_10772
OG0007500	CAEEL02792, CAEEL15995	AMPFI_01923
OG0007503	CAEEL02990	AMPFI_04163
OG0007508	CAEEL11729	AMPFI_08862
OG0007509	CAEEL03713	AMPFI_10436
OG0007510	CAEEL02087	AMPFI_11681
OG0007516	CAEEL12379, CAEEL12378	AMPFI_14074
OG0007518	CAEEL09758	AMPFI_14635
OG0007519	CAEEL01445	AMPFI_15083
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	AMPFI_16088
OG0007524	CAEEL19299	AMPFI_18839
OG0007527	CAEEL00663	AMPFI_21425
OG0007531	CAEEL00294	AMPFI_25413
OG0007586	CAEEL10449	AMPFI_15087
OG0007589	CAEEL12126	AMPFI_10679
OG0007591	CAEEL00268	AMPFI_24174
OG0007597	CAEEL08128	AMPFI_14347
OG0007602	CAEEL04254	AMPFI_15464, AMPFI_15463
OG0007603	CAEEL01794	AMPFI_04653
OG0007606	CAEEL07584	AMPFI_06131
OG0007609	CAEEL18836	AMPFI_08364
OG0007611	CAEEL17991	AMPFI_22256
OG0007615	CAEEL11977	AMPFI_05411
OG0007616	CAEEL01590	AMPFI_13986
OG0007618	CAEEL00292	AMPFI_13803
OG0007619	CAEEL00841	AMPFI_16350
OG0007621	CAEEL02354	AMPFI_20447
OG0007624	CAEEL00535	AMPFI_07608
OG0007626	CAEEL06256	AMPFI_01785
OG0007629	CAEEL01044	AMPFI_19195
OG0007633	CAEEL20565	AMPFI_10277, AMPFI_03421, AMPFI_21919
OG0007634	CAEEL15553	AMPFI_24876
OG0007645	CAEEL07585	AMPFI_12316
OG0007646	CAEEL01490	AMPFI_00470
OG0007651	CAEEL07805	AMPFI_11377
OG0007654	CAEEL01221, CAEEL08338	AMPFI_07064
OG0007656	CAEEL10499	AMPFI_11443
OG0007657	CAEEL03766	AMPFI_05533
OG0007662	CAEEL14112	AMPFI_25411
OG0007663	CAEEL07909	AMPFI_17931
OG0007664	CAEEL02497	AMPFI_14515
OG0007666	CAEEL06730	AMPFI_04437
OG0007667	CAEEL09697	AMPFI_05812
OG0007674	CAEEL07619	AMPFI_06402
OG0007676	CAEEL11928	AMPFI_06266
OG0007680	CAEEL08127	AMPFI_01145
OG0007681	CAEEL00409	AMPFI_12529
OG0007685	CAEEL05547	AMPFI_23757
OG0007686	CAEEL07547	AMPFI_01271
OG0007687	CAEEL12382	AMPFI_13078
OG0007690	CAEEL07839	AMPFI_08721
OG0007698	CAEEL09040	AMPFI_04766
OG0007699	CAEEL05906	AMPFI_07823
OG0007701	CAEEL08144	AMPFI_11708
OG0007702	CAEEL09034	AMPFI_25722
OG0007703	CAEEL09743	AMPFI_06898
OG0007712	CAEEL10394	AMPFI_01298
OG0007713	CAEEL08732	AMPFI_02051
OG0007717	CAEEL05318	AMPFI_00651
OG0007719	CAEEL04281	AMPFI_19360
OG0007723	CAEEL01529	AMPFI_08545
OG0007732	CAEEL02105	AMPFI_07044
OG0007734	CAEEL20465	AMPFI_02524
OG0007736	CAEEL08552	AMPFI_05897
OG0007738	CAEEL13138	AMPFI_05112
OG0007743	CAEEL01748	AMPFI_06731
OG0007744	CAEEL07533	AMPFI_03246
OG0007746	CAEEL14195	AMPFI_07253
OG0007749	CAEEL12327	AMPFI_07238
OG0007752	CAEEL16888	AMPFI_06021
OG0007757	CAEEL04833	AMPFI_16626
OG0007758	CAEEL12592	AMPFI_15867
OG0007759	CAEEL09235	AMPFI_02311
OG0007760	CAEEL11638	AMPFI_25779
OG0007766	CAEEL16170	AMPFI_07157
OG0007767	CAEEL04905	AMPFI_21979
OG0007769	CAEEL08087	AMPFI_25006, AMPFI_10842
OG0007771	CAEEL07807	AMPFI_13434
OG0007772	CAEEL09510	AMPFI_22737, AMPFI_13415
OG0007774	CAEEL00940	AMPFI_04955
OG0007781	CAEEL15819	AMPFI_14581
OG0007782	CAEEL02809	AMPFI_20368
OG0007783	CAEEL07253	AMPFI_24128
OG0007786	CAEEL11757	AMPFI_13958
OG0007794	CAEEL19174	AMPFI_00708
OG0007800	CAEEL08807	AMPFI_20741
OG0007803	CAEEL05119	AMPFI_00580
OG0007804	CAEEL00772	AMPFI_21881
OG0007807	CAEEL05530	AMPFI_10825
OG0007810	CAEEL03135	AMPFI_24586
OG0007811	CAEEL07487	AMPFI_20786
OG0007813	CAEEL13344	AMPFI_06503
OG0007814	CAEEL09448	AMPFI_21682
OG0007816	CAEEL05256	AMPFI_01105
OG0007817	CAEEL15491	AMPFI_01479
OG0007818	CAEEL09942	AMPFI_01627
OG0007820	CAEEL09298	AMPFI_03274
OG0007823	CAEEL13928	AMPFI_06421
OG0007825	CAEEL11587	AMPFI_08757
OG0007829	CAEEL06733	AMPFI_11802
OG0007830	CAEEL12370	AMPFI_11813
OG0007831	CAEEL09366	AMPFI_12005
OG0007832	CAEEL15897	AMPFI_13134
OG0007834	CAEEL18324	AMPFI_14388
OG0007835	CAEEL14273	AMPFI_15066, AMPFI_24749
OG0007837	CAEEL08272	AMPFI_15892
OG0007840	CAEEL02866	AMPFI_18333
OG0007848	CAEEL00623	AMPFI_22258
OG0007911	CAEEL19720	AMPFI_23439
OG0007918	CAEEL01338	AMPFI_12537
OG0007929	CAEEL11949	AMPFI_03741
OG0007932	CAEEL18348	AMPFI_07321
OG0007943	CAEEL00323	AMPFI_06228
OG0007947	CAEEL08838	AMPFI_18057
OG0007952	CAEEL00559	AMPFI_10147
OG0007955	CAEEL04282	AMPFI_16512
OG0007957	CAEEL07410	AMPFI_14623
OG0007959	CAEEL06031	AMPFI_21334
OG0007962	CAEEL03907	AMPFI_12638
OG0007966	CAEEL18121	AMPFI_23170
OG0007969	CAEEL07525	AMPFI_01771
OG0007971	CAEEL09028	AMPFI_18074
OG0007974	CAEEL18470	AMPFI_09698
OG0007976	CAEEL13363	AMPFI_06391
OG0007980	CAEEL04889	AMPFI_19722
OG0007990	CAEEL07840	AMPFI_22745
OG0007994	CAEEL07063	AMPFI_21393
OG0007996	CAEEL08828	AMPFI_05966
OG0007997	CAEEL08226	AMPFI_09115
OG0007999	CAEEL07190	AMPFI_01805
OG0008000	CAEEL08364	AMPFI_09007
OG0008001	CAEEL02665	AMPFI_25367
OG0008007	CAEEL06239	AMPFI_13139
OG0008008	CAEEL09265	AMPFI_25912
OG0008009	CAEEL02124	AMPFI_08348
OG0008011	CAEEL11657	AMPFI_18612
OG0008016	CAEEL01402	AMPFI_15729
OG0008018	CAEEL09951	AMPFI_11292
OG0008020	CAEEL07350	AMPFI_14461
OG0008023	CAEEL06642	AMPFI_00998, AMPFI_22775
OG0008028	CAEEL08626	AMPFI_11787
OG0008030	CAEEL08937	AMPFI_23756
OG0008031	CAEEL03012	AMPFI_08965
OG0008039	CAEEL08953	AMPFI_12471
OG0008041	CAEEL11036	AMPFI_09625
OG0008047	CAEEL11814	AMPFI_19293
OG0008049	CAEEL07907	AMPFI_09649
OG0008051	CAEEL00393	AMPFI_16348
OG0008056	CAEEL07039	AMPFI_08430
OG0008059	CAEEL15078	AMPFI_17190, AMPFI_15349
OG0008062	CAEEL05480	AMPFI_19832
OG0008065	CAEEL19082	AMPFI_12989
OG0008066	CAEEL02996	AMPFI_15863
OG0008067	CAEEL01642	AMPFI_08934
OG0008069	CAEEL04653	AMPFI_22884
OG0008071	CAEEL15707	AMPFI_09114
OG0008072	CAEEL03539	AMPFI_24640
OG0008075	CAEEL18761	AMPFI_18963
OG0008079	CAEEL11763	AMPFI_23704
OG0008080	CAEEL05079	AMPFI_03395
OG0008081	CAEEL01394	AMPFI_08017
OG0008082	CAEEL14725	AMPFI_06725
OG0008083	CAEEL05607	AMPFI_22937
OG0008091	CAEEL08716	AMPFI_07279
OG0008094	CAEEL09901	AMPFI_01509
OG0008100	CAEEL09035	AMPFI_06853
OG0008104	CAEEL01994	AMPFI_08107
OG0008105	CAEEL14680	AMPFI_09929
OG0008108	CAEEL00549	AMPFI_11284
OG0008110	CAEEL05284	AMPFI_12641
OG0008113	CAEEL01854	AMPFI_14844
OG0008115	CAEEL20667	AMPFI_16460
OG0008117	CAEEL10260	AMPFI_17449
OG0008119	CAEEL12692	AMPFI_18841
OG0008122	CAEEL11778	AMPFI_19895
OG0008123	CAEEL15956	AMPFI_20399
OG0008127	CAEEL07191	AMPFI_25473
OG0008201	CAEEL15238	AMPFI_07031
OG0008202	CAEEL08153	AMPFI_10244
OG0008203	CAEEL11108	AMPFI_18647
OG0008208	CAEEL12161	AMPFI_09302
OG0008217	CAEEL20440	AMPFI_22193
OG0008219	CAEEL16399	AMPFI_07239, AMPFI_11495
OG0008224	CAEEL00450	AMPFI_07716
OG0008229	CAEEL09406	AMPFI_23911
OG0008232	CAEEL00894	AMPFI_23612
OG0008238	CAEEL00102	AMPFI_11368
OG0008239	CAEEL10269	AMPFI_04110
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	AMPFI_09428
OG0008242	CAEEL08668	AMPFI_04282
OG0008243	CAEEL02601	AMPFI_12012
OG0008249	CAEEL15845	AMPFI_08214
OG0008258	CAEEL16173	AMPFI_15951
OG0008261	CAEEL07062	AMPFI_14114
OG0008262	CAEEL11455	AMPFI_12856, AMPFI_21752
OG0008263	CAEEL15298	AMPFI_07599
OG0008267	CAEEL01941	AMPFI_06823
OG0008268	CAEEL07024	AMPFI_08036
OG0008271	CAEEL10188	AMPFI_24888
OG0008281	CAEEL00420	AMPFI_17351
OG0008293	CAEEL01276	AMPFI_03423
OG0008294	CAEEL08194	AMPFI_12035
OG0008295	CAEEL15817	AMPFI_22240
OG0008297	CAEEL18979	AMPFI_15920
OG0008300	CAEEL09421	AMPFI_26012
OG0008304	CAEEL04256	AMPFI_15827
OG0008307	CAEEL09006	AMPFI_06534
OG0008312	CAEEL18921	AMPFI_18714
OG0008313	CAEEL06873	AMPFI_21818
OG0008317	CAEEL18369	AMPFI_18631, AMPFI_00809
OG0008325	CAEEL03674	AMPFI_10597
OG0008332	CAEEL05599	AMPFI_17709
OG0008335	CAEEL06270	AMPFI_15830
OG0008336	CAEEL15189	AMPFI_14233
OG0008339	CAEEL12124	AMPFI_14101
OG0008341	CAEEL05446	AMPFI_09957
OG0008343	CAEEL05448	AMPFI_06427
OG0008346	CAEEL13144	AMPFI_22882
OG0008348	CAEEL07578	AMPFI_24615
OG0008349	CAEEL07351	AMPFI_05394
OG0008351	CAEEL00200	AMPFI_15483
OG0008352	CAEEL04295	AMPFI_22301
OG0008361	CAEEL02090	AMPFI_07243
OG0008363	CAEEL02853	AMPFI_07869
OG0008368	CAEEL02353	AMPFI_03496
OG0008369	CAEEL07070	AMPFI_09845
OG0008376	CAEEL16094	AMPFI_12223
OG0008381	CAEEL18769	AMPFI_19133
OG0008383	CAEEL10575	AMPFI_22561
OG0008390	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684	AMPFI_01510
OG0008392	CAEEL05546	AMPFI_01701
OG0008400	CAEEL04648	AMPFI_07415
OG0008403	CAEEL01637	AMPFI_08891
OG0008404	CAEEL14841	AMPFI_09139
OG0008412	CAEEL12090	AMPFI_10538
OG0008415	CAEEL03050	AMPFI_14254
OG0008422	CAEEL05153	AMPFI_20618
OG0008424	CAEEL00661	AMPFI_23294
OG0008426	CAEEL12305	AMPFI_24405
OG0008427	CAEEL05373	AMPFI_25943
OG0008528	CAEEL06234, CAEEL06230	AMPFI_26044
OG0008533	CAEEL05305	AMPFI_13398
OG0008540	CAEEL01640	AMPFI_22298
OG0008542	CAEEL01755	AMPFI_22209
OG0008555	CAEEL14965	AMPFI_08083
OG0008558	CAEEL00291	AMPFI_01224
OG0008563	CAEEL08399	AMPFI_12165
OG0008565	CAEEL20014	AMPFI_07501
OG0008569	CAEEL15353	AMPFI_09574, AMPFI_19359
OG0008583	CAEEL07220	AMPFI_08422
OG0008588	CAEEL20463	AMPFI_13970
OG0008591	CAEEL07370	AMPFI_07329
OG0008602	CAEEL15827	AMPFI_17272
OG0008606	CAEEL07852	AMPFI_08075
OG0008620	CAEEL04544	AMPFI_11595
OG0008626	CAEEL11775	AMPFI_09203
OG0008632	CAEEL01917	AMPFI_18628
OG0008633	CAEEL17795, CAEEL18021	AMPFI_09078
OG0008637	CAEEL04856	AMPFI_25386
OG0008638	CAEEL15835	AMPFI_12468
OG0008642	CAEEL17998	AMPFI_16791
OG0008644	CAEEL07170	AMPFI_19688
OG0008654	CAEEL05052	AMPFI_01208
OG0008655	CAEEL10187	AMPFI_01978
OG0008656	CAEEL01648	AMPFI_02017
OG0008658	CAEEL09756	AMPFI_05410
OG0008659	CAEEL01279	AMPFI_05618
OG0008662	CAEEL06591	AMPFI_07642
OG0008672	CAEEL02695	AMPFI_13577
OG0008673	CAEEL14469	AMPFI_14219
OG0008676	CAEEL07159	AMPFI_15821
OG0008760	CAEEL09413	AMPFI_05301
OG0008785	CAEEL06702	AMPFI_17765, AMPFI_14319
OG0008788	CAEEL07924	AMPFI_24459
OG0008792	CAEEL01181	AMPFI_18038
OG0008793	CAEEL10821	AMPFI_14791
OG0008794	CAEEL07396	AMPFI_08498
OG0008799	CAEEL16398	AMPFI_13716
OG0008824	CAEEL08796	AMPFI_06952
OG0008826	CAEEL01857	AMPFI_21048
OG0008828	CAEEL05455	AMPFI_06676
OG0008836	CAEEL08808	AMPFI_12691
OG0008837	CAEEL04362	AMPFI_01382
OG0008859	CAEEL07569	AMPFI_09471
OG0008864	CAEEL10645	AMPFI_23422
OG0008870	CAEEL08973	AMPFI_22990
OG0008877	CAEEL12677	AMPFI_07763
OG0008879	CAEEL06910	AMPFI_10466
OG0008887	CAEEL04377	AMPFI_04341
OG0008894	CAEEL00700	AMPFI_04208
OG0008898	CAEEL08563	AMPFI_11737
OG0008900	CAEEL08282	AMPFI_11229
OG0008903	CAEEL10152	AMPFI_02516
OG0008907	CAEEL08431	AMPFI_03687
OG0008911	CAEEL05712	AMPFI_04768
OG0008913	CAEEL08017	AMPFI_05602
OG0008916	CAEEL07184	AMPFI_07071
OG0008922	CAEEL08382	AMPFI_10270
OG0008933	CAEEL12753	AMPFI_17982
OG0008938	CAEEL01611	AMPFI_23689
OG0009043	CAEEL02926	AMPFI_16005
OG0009044	CAEEL02093	AMPFI_04616
OG0009078	CAEEL01659	AMPFI_05386
OG0009080	CAEEL20332	AMPFI_04615, AMPFI_25821, AMPFI_03272
OG0009083	CAEEL11653	AMPFI_05738
