Orthogroup	CAEEL	APOSJ_ok
OG0006268	CAEEL09373, CAEEL09395	APOSJ_56524, APOSJ_32530, APOSJ_20020
OG0006269	CAEEL11344	APOSJ_15897, APOSJ_15894, APOSJ_23234, APOSJ_15898
OG0006270	CAEEL01876	APOSJ_37549
OG0006271	CAEEL08264	APOSJ_07222
OG0006275	CAEEL01989	APOSJ_11088
OG0006277	CAEEL08057	APOSJ_45461
OG0006279	CAEEL00237	APOSJ_64917, APOSJ_61543
OG0006280	CAEEL17987	APOSJ_02182, APOSJ_20935
OG0006281	CAEEL04765	APOSJ_54169
OG0006283	CAEEL00881	APOSJ_02407, APOSJ_02408
OG0006284	CAEEL08923	APOSJ_59652
OG0006285	CAEEL04794	APOSJ_56222
OG0006286	CAEEL00158	APOSJ_60701, APOSJ_60699, APOSJ_60700
OG0006288	CAEEL08712	APOSJ_53588, APOSJ_63550
OG0006289	CAEEL07964	APOSJ_06892, APOSJ_06894, APOSJ_06893
OG0006290	CAEEL04712	APOSJ_09837, APOSJ_09836
OG0006291	CAEEL00609	APOSJ_57814, APOSJ_21575, APOSJ_33137, APOSJ_57815
OG0006293	CAEEL07928	APOSJ_06678, APOSJ_06679
OG0006294	CAEEL14462	APOSJ_48736, APOSJ_36731, APOSJ_48737
OG0006295	CAEEL09568	APOSJ_07872, APOSJ_07869, APOSJ_07871, APOSJ_07873
OG0006297	CAEEL11872	APOSJ_02945, APOSJ_65154
OG0006301	CAEEL17598	APOSJ_05444
OG0006306	CAEEL01065	APOSJ_38594, APOSJ_38595, APOSJ_38591, APOSJ_38593
OG0006307	CAEEL06264	APOSJ_30473, APOSJ_25623
OG0006309	CAEEL05232	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746
OG0006311	CAEEL17612	APOSJ_23814
OG0006313	CAEEL05123	APOSJ_53596, APOSJ_53597
OG0006315	CAEEL15905	APOSJ_12124, APOSJ_15316
OG0006319	CAEEL13894	APOSJ_41318, APOSJ_06537, APOSJ_06539, APOSJ_06538
OG0006322	CAEEL09507	APOSJ_00282, APOSJ_00283
OG0006323	CAEEL02251	APOSJ_00338, APOSJ_00339
OG0006326	CAEEL15323	APOSJ_64938, APOSJ_20402, APOSJ_45997, APOSJ_45996, APOSJ_20401, APOSJ_45998
OG0006329	CAEEL02571	APOSJ_54948, APOSJ_33322
OG0006331	CAEEL13794	APOSJ_35945, APOSJ_35944
OG0006332	CAEEL10865	APOSJ_55631
OG0006334	CAEEL08411, CAEEL18378	APOSJ_62432, APOSJ_33605, APOSJ_33604
OG0006340	CAEEL11454	APOSJ_27720
OG0006341	CAEEL06023	APOSJ_29954, APOSJ_29951, APOSJ_29953
OG0006343	CAEEL05583, CAEEL02498	APOSJ_56451
OG0006344	CAEEL14876	APOSJ_51267
OG0006345	CAEEL06549	APOSJ_07212, APOSJ_43662, APOSJ_43661, APOSJ_43660, APOSJ_43659, APOSJ_07215
OG0006346	CAEEL05783	APOSJ_44654, APOSJ_17506, APOSJ_56503, APOSJ_17507
OG0006347	CAEEL07567	APOSJ_08400
OG0006350	CAEEL07674	APOSJ_46136, APOSJ_14238, APOSJ_24113
OG0006352	CAEEL02603	APOSJ_05623, APOSJ_05624
OG0006353	CAEEL19140, CAEEL05676	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313
OG0006354	CAEEL18116	APOSJ_63413, APOSJ_63411, APOSJ_63414, APOSJ_63416, APOSJ_63415, APOSJ_63412, APOSJ_63418, APOSJ_63410, APOSJ_63417
OG0006355	CAEEL16514	APOSJ_33813, APOSJ_37356, APOSJ_33817
OG0006356	CAEEL07675	APOSJ_40411, APOSJ_40410
OG0006360	CAEEL05277	APOSJ_57553, APOSJ_57554, APOSJ_57555
OG0006361	CAEEL09060	APOSJ_26135
OG0006362	CAEEL00998	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932
OG0006363	CAEEL00971	APOSJ_53258, APOSJ_53259, APOSJ_53257
OG0006365	CAEEL12631	APOSJ_07789, APOSJ_07788
OG0006370	CAEEL05220	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227
OG0006372	CAEEL09848	APOSJ_38720
OG0006375	CAEEL00741	APOSJ_22689
OG0006376	CAEEL15051	APOSJ_55315, APOSJ_55316, APOSJ_08069
OG0006377	CAEEL09247	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048
OG0006378	CAEEL04747	APOSJ_62345, APOSJ_55754, APOSJ_62356
OG0006381	CAEEL09800	APOSJ_39481
OG0006385	CAEEL17878	APOSJ_48761
OG0006386	CAEEL02065	APOSJ_38210, APOSJ_06476
OG0006387	CAEEL00319	APOSJ_26237, APOSJ_26238
OG0006389	CAEEL07348	APOSJ_36637, APOSJ_36635
OG0006390	CAEEL13360	APOSJ_57658, APOSJ_11781
OG0006391	CAEEL16380, CAEEL11908	APOSJ_26626
OG0006392	CAEEL07571	APOSJ_29507, APOSJ_15113, APOSJ_15114
OG0006393	CAEEL14337	APOSJ_32225
OG0006395	CAEEL11636	APOSJ_25087
OG0006402	CAEEL14843	APOSJ_01959, APOSJ_12139, APOSJ_14083
OG0006406	CAEEL04927, CAEEL07538	APOSJ_54388
OG0006407	CAEEL20555	APOSJ_62382
OG0006408	CAEEL15120	APOSJ_30216, APOSJ_07174, APOSJ_07173
OG0006443	CAEEL07304	APOSJ_53271, APOSJ_53270, APOSJ_53269
OG0006448	CAEEL07841	APOSJ_02510
OG0006449	CAEEL08133	APOSJ_64971
OG0006449	CAEEL02036	APOSJ_12864
OG0006454	CAEEL06995	APOSJ_02301
OG0006457	CAEEL05605	APOSJ_28799, APOSJ_28797, APOSJ_49654, APOSJ_49651
OG0006459	CAEEL00244	APOSJ_18769
OG0006461	CAEEL11863	APOSJ_54174, APOSJ_54175
OG0006462	CAEEL05709	APOSJ_53770, APOSJ_53769
OG0006464	CAEEL01413	APOSJ_46425, APOSJ_46426
OG0006465	CAEEL10921	APOSJ_34388
OG0006467	CAEEL02861	APOSJ_17442, APOSJ_17443
OG0006468	CAEEL05183, CAEEL05085, CAEEL16207	APOSJ_18076, APOSJ_18078
OG0006472	CAEEL03032, CAEEL18854, CAEEL02993, CAEEL18340	APOSJ_12722, APOSJ_12721
OG0006474	CAEEL07206	APOSJ_40819
OG0006475	CAEEL07548	APOSJ_07401
OG0006476	CAEEL12092	APOSJ_46290
OG0006478	CAEEL06158	APOSJ_08628, APOSJ_55049, APOSJ_55048, APOSJ_08629, APOSJ_08630, APOSJ_08633
OG0006479	CAEEL05626	APOSJ_52929, APOSJ_52930
OG0006480	CAEEL10265, CAEEL10266	APOSJ_35445
OG0006481	CAEEL19099, CAEEL01638	APOSJ_18843, APOSJ_18839
OG0006482	CAEEL10834	APOSJ_08881, APOSJ_22122, APOSJ_22120
OG0006485	CAEEL14223	APOSJ_58886, APOSJ_58887
OG0006488	CAEEL17648	APOSJ_25192
OG0006490	CAEEL11637	APOSJ_59486, APOSJ_30479, APOSJ_30480
OG0006491	CAEEL13015	APOSJ_21404, APOSJ_29280
OG0006496	CAEEL08493	APOSJ_25711
OG0006497	CAEEL06461	APOSJ_08909, APOSJ_11785
OG0006498	CAEEL02503	APOSJ_32514
OG0006499	CAEEL20101	APOSJ_55136
OG0006501	CAEEL16016	APOSJ_43030
OG0006503	CAEEL07188	APOSJ_33556, APOSJ_33553
OG0006505	CAEEL06783	APOSJ_44663, APOSJ_44662
OG0006506	CAEEL03029	APOSJ_12003, APOSJ_51718
OG0006509	CAEEL00006, CAEEL15373	APOSJ_44041, APOSJ_44038, APOSJ_44039, APOSJ_44040
OG0006511	CAEEL02676	APOSJ_44173
OG0006512	CAEEL07313	APOSJ_43557
OG0006514	CAEEL07858	APOSJ_29777, APOSJ_29778
OG0006515	CAEEL02554	APOSJ_59058
OG0006516	CAEEL15132	APOSJ_18851, APOSJ_58515
OG0006517	CAEEL01423	APOSJ_22584, APOSJ_22585
OG0006520	CAEEL13792	APOSJ_63638
OG0006522	CAEEL07957	APOSJ_63784, APOSJ_36029
OG0006523	CAEEL15760	APOSJ_38263, APOSJ_37003
OG0006528	CAEEL14466	APOSJ_53437, APOSJ_53438
OG0006532	CAEEL05678	APOSJ_28621
OG0006533	CAEEL19649	APOSJ_62052
OG0006538	CAEEL07903, CAEEL04060	APOSJ_28426, APOSJ_28427
OG0006540	CAEEL19898	APOSJ_62215
OG0006542	CAEEL04749	APOSJ_15313, APOSJ_15312, APOSJ_15311, APOSJ_15310
OG0006543	CAEEL05304	APOSJ_44995, APOSJ_28802
OG0006544	CAEEL02597	APOSJ_18040
OG0006545	CAEEL08394	APOSJ_59428
OG0006546	CAEEL16446	APOSJ_06888, APOSJ_06889
OG0006547	CAEEL09736	APOSJ_26008, APOSJ_14548, APOSJ_26009, APOSJ_14547
OG0006550	CAEEL02186	APOSJ_11948
OG0006552	CAEEL02725	APOSJ_50686
OG0006553	CAEEL06508	APOSJ_16537, APOSJ_38552
OG0006556	CAEEL00553	APOSJ_38340, APOSJ_40089
OG0006557	CAEEL07597	APOSJ_02447
OG0006560	CAEEL14360	APOSJ_30915
OG0006561	CAEEL16404	APOSJ_40512, APOSJ_40511, APOSJ_40510, APOSJ_40509
OG0006567	CAEEL15749	APOSJ_46143, APOSJ_03387
OG0006568	CAEEL01944	APOSJ_01640, APOSJ_11311, APOSJ_01643, APOSJ_01641
OG0006569	CAEEL03290	APOSJ_15129, APOSJ_02494, APOSJ_61842, APOSJ_02495
OG0006570	CAEEL15966	APOSJ_54272, APOSJ_51844
OG0006571	CAEEL05447	APOSJ_08378, APOSJ_08377
OG0006572	CAEEL09940, CAEEL09371	APOSJ_14489, APOSJ_14493, APOSJ_14492, APOSJ_14490, APOSJ_14491, APOSJ_14494, APOSJ_14488
OG0006573	CAEEL05442	APOSJ_43277, APOSJ_43279
OG0006574	CAEEL01738	APOSJ_61707, APOSJ_61705
OG0006577	CAEEL15281	APOSJ_00939, APOSJ_00940
OG0006579	CAEEL07922	APOSJ_11021, APOSJ_05791, APOSJ_11022, APOSJ_05804
OG0006583	CAEEL01627	APOSJ_06715, APOSJ_06710
OG0006584	CAEEL05880	APOSJ_58429
OG0006587	CAEEL17957	APOSJ_03048
OG0006588	CAEEL11640	APOSJ_32107
OG0006589	CAEEL10276	APOSJ_04336, APOSJ_23184, APOSJ_23186, APOSJ_23185
OG0006590	CAEEL15655	APOSJ_31728
OG0006591	CAEEL01066	APOSJ_19687
OG0006594	CAEEL00833	APOSJ_58318, APOSJ_42912
OG0006595	CAEEL10661	APOSJ_22937
OG0006596	CAEEL00560	APOSJ_25382
OG0006597	CAEEL10448	APOSJ_18430, APOSJ_13338, APOSJ_13339
OG0006598	CAEEL03295	APOSJ_65035, APOSJ_42262, APOSJ_65039
OG0006602	CAEEL16562	APOSJ_18629, APOSJ_18628
OG0006603	CAEEL00624	APOSJ_06735, APOSJ_06734
OG0006604	CAEEL07198	APOSJ_33094
OG0006606	CAEEL07376	APOSJ_32174, APOSJ_32173
OG0006607	CAEEL01560	APOSJ_27410
OG0006608	CAEEL05698	APOSJ_28770
OG0006609	CAEEL02187	APOSJ_09900, APOSJ_11962, APOSJ_11963
OG0006610	CAEEL11386	APOSJ_40165
OG0006611	CAEEL07953	APOSJ_33235, APOSJ_33233
OG0006613	CAEEL01845	APOSJ_56982
OG0006614	CAEEL05124	APOSJ_01742, APOSJ_10850
OG0006615	CAEEL09131	APOSJ_56224
OG0006621	CAEEL07639	APOSJ_45349, APOSJ_45347, APOSJ_45348
OG0006622	CAEEL05834	APOSJ_58078, APOSJ_58079
OG0006624	CAEEL07631	APOSJ_28095
OG0006626	CAEEL07560	APOSJ_16287, APOSJ_16288
OG0006627	CAEEL11375	APOSJ_45289
OG0006628	CAEEL07329	APOSJ_45946, APOSJ_45972
OG0006630	CAEEL11696	APOSJ_17512
OG0006631	CAEEL00720	APOSJ_08387
OG0006632	CAEEL20160, CAEEL00199	APOSJ_34209, APOSJ_34208
OG0006633	CAEEL00427	APOSJ_49882
OG0006634	CAEEL07770	APOSJ_38064, APOSJ_38062, APOSJ_38063, APOSJ_38061, APOSJ_38060, APOSJ_38059
OG0006636	CAEEL07724	APOSJ_44189, APOSJ_44188
OG0006637	CAEEL12125	APOSJ_28692, APOSJ_28691
OG0006645	CAEEL17855	APOSJ_06760, APOSJ_06761, APOSJ_06759
OG0006646	CAEEL15891	APOSJ_63820
OG0006647	CAEEL07174	APOSJ_62958, APOSJ_20143
OG0006648	CAEEL01435	APOSJ_52505
OG0006649	CAEEL13032	APOSJ_53005
OG0006651	CAEEL09522	APOSJ_08235
OG0006655	CAEEL00324	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359
OG0006658	CAEEL00269	APOSJ_49113
OG0006660	CAEEL09560, CAEEL09561	APOSJ_22562, APOSJ_35478
OG0006662	CAEEL12773	APOSJ_31084
OG0006663	CAEEL08458	APOSJ_47812, APOSJ_47813
OG0006664	CAEEL01906	APOSJ_14184
OG0006666	CAEEL05999	APOSJ_01542, APOSJ_01541
OG0006667	CAEEL01250	APOSJ_64701, APOSJ_60811, APOSJ_64702
OG0006668	CAEEL06992	APOSJ_62152, APOSJ_37718
OG0006669	CAEEL08205	APOSJ_03766, APOSJ_03764
OG0006670	CAEEL05160	APOSJ_35675, APOSJ_35674
OG0006673	CAEEL00769	APOSJ_60495, APOSJ_60496
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	APOSJ_43347
OG0006678	CAEEL12368	APOSJ_17723, APOSJ_17724
OG0006680	CAEEL09390	APOSJ_03116, APOSJ_25124, APOSJ_25122, APOSJ_14403, APOSJ_28172, APOSJ_25121
OG0006681	CAEEL05335	APOSJ_61068, APOSJ_61067
OG0006683	CAEEL00441	APOSJ_24537, APOSJ_24535
OG0006684	CAEEL11224	APOSJ_36174
OG0006686	CAEEL20085	APOSJ_02283, APOSJ_06897
OG0006690	CAEEL11346	APOSJ_25656
OG0006691	CAEEL07500	APOSJ_19044
OG0006692	CAEEL00770	APOSJ_65340, APOSJ_52416
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	APOSJ_21569
OG0006694	CAEEL01422	APOSJ_03363, APOSJ_10796
OG0006695	CAEEL17851	APOSJ_12815, APOSJ_12814
OG0006702	CAEEL08311	APOSJ_21810, APOSJ_22353, APOSJ_22355, APOSJ_22220, APOSJ_65345, APOSJ_22354
OG0006703	CAEEL00186	APOSJ_14770, APOSJ_14769
OG0006705	CAEEL04478	APOSJ_29983
OG0006706	CAEEL11633	APOSJ_36222, APOSJ_36223
OG0006709	CAEEL07440	APOSJ_62330
OG0006710	CAEEL07165	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010
OG0006712	CAEEL01534	APOSJ_45419, APOSJ_28195
OG0006714	CAEEL06631	APOSJ_56386
OG0006716	CAEEL01171	APOSJ_50873, APOSJ_50871, APOSJ_50874, APOSJ_50872
OG0006717	CAEEL00315	APOSJ_52799, APOSJ_52798
OG0006720	CAEEL09628	APOSJ_54139, APOSJ_54138
OG0006722	CAEEL04109	APOSJ_00145, APOSJ_00146
OG0006723	CAEEL07804	APOSJ_05687, APOSJ_60009, APOSJ_60010, APOSJ_36475
OG0006727	CAEEL10628	APOSJ_64986, APOSJ_65348
OG0006730	CAEEL07386, CAEEL18705	APOSJ_01719
OG0006732	CAEEL07406	APOSJ_61979, APOSJ_61978
OG0006735	CAEEL20573	APOSJ_00157, APOSJ_00156
OG0006737	CAEEL18816	APOSJ_30527, APOSJ_30528, APOSJ_13799
OG0006741	CAEEL11903	APOSJ_38664
OG0006742	CAEEL06688, CAEEL06689	APOSJ_24626
OG0006749	CAEEL08028	APOSJ_27759, APOSJ_27758
OG0006750	CAEEL02998	APOSJ_49152, APOSJ_49153
OG0006752	CAEEL12417	APOSJ_17882, APOSJ_17881
OG0006753	CAEEL06421	APOSJ_38998
OG0006754	CAEEL15551	APOSJ_05837
OG0006755	CAEEL08754	APOSJ_44274, APOSJ_64561, APOSJ_64563, APOSJ_64564
OG0006757	CAEEL05691	APOSJ_42820
OG0006758	CAEEL05308	APOSJ_41069, APOSJ_28300
OG0006760	CAEEL14472	APOSJ_06943
OG0006762	CAEEL06780, CAEEL14299	APOSJ_00245
OG0006763	CAEEL12476	APOSJ_20118, APOSJ_20120, APOSJ_20119
OG0006765	CAEEL01561	APOSJ_26199, APOSJ_36922, APOSJ_26197, APOSJ_36924
OG0006766	CAEEL04604	APOSJ_06534, APOSJ_41319, APOSJ_06535
OG0006768	CAEEL07976	APOSJ_06020, APOSJ_34792, APOSJ_06024
OG0006769	CAEEL00344	APOSJ_16333
OG0006772	CAEEL06744, CAEEL20464	APOSJ_31036
OG0006774	CAEEL01586	APOSJ_42783, APOSJ_03957
OG0006777	CAEEL17985	APOSJ_19246, APOSJ_19247, APOSJ_19248
OG0006780	CAEEL03293	APOSJ_26931, APOSJ_26932
OG0006784	CAEEL12328	APOSJ_20374, APOSJ_20373, APOSJ_18434
OG0006826	CAEEL07305	APOSJ_17237
OG0006828	CAEEL01547	APOSJ_49734, APOSJ_55809
OG0006830	CAEEL01610	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199
OG0006832	CAEEL18365	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970
OG0006833	CAEEL01607	APOSJ_23443, APOSJ_23442
OG0006838	CAEEL04815	APOSJ_02122
OG0006842	CAEEL01401	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985
OG0006843	CAEEL01030	APOSJ_33620
OG0006844	CAEEL01019	APOSJ_05634
OG0006845	CAEEL16127	APOSJ_32433, APOSJ_61239
OG0006846	CAEEL15729	APOSJ_25724
OG0006849	CAEEL06259	APOSJ_26759, APOSJ_26758, APOSJ_04294, APOSJ_04292, APOSJ_04293, APOSJ_04291, APOSJ_26756
OG0006851	CAEEL12983	APOSJ_32920, APOSJ_32921
OG0006853	CAEEL10839	APOSJ_44043
OG0006860	CAEEL08670	APOSJ_56395
OG0006864	CAEEL08583	APOSJ_32877
OG0006867	CAEEL15109	APOSJ_33171, APOSJ_44359, APOSJ_44361
OG0006868	CAEEL07835	APOSJ_23095
OG0006870	CAEEL08613	APOSJ_50951
OG0006875	CAEEL10848	APOSJ_11128
OG0006876	CAEEL04447	APOSJ_24646
OG0006878	CAEEL06314	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221
OG0006881	CAEEL09403	APOSJ_26247, APOSJ_26246
OG0006882	CAEEL09595	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811
OG0006886	CAEEL05972, CAEEL05973	APOSJ_49253, APOSJ_49252
OG0006887	CAEEL04262	APOSJ_27115
OG0006888	CAEEL07944	APOSJ_14838
OG0006890	CAEEL05820	APOSJ_60946, APOSJ_59956
OG0006891	CAEEL07412	APOSJ_65427, APOSJ_65426, APOSJ_65425, APOSJ_65370
OG0006892	CAEEL07307	APOSJ_20019
OG0006894	CAEEL12154	APOSJ_09632
OG0006895	CAEEL18907	APOSJ_49994, APOSJ_28846
OG0006897	CAEEL00287	APOSJ_01491, APOSJ_01490
OG0006898	CAEEL01473	APOSJ_06421, APOSJ_29915
OG0006901	CAEEL06883	APOSJ_17690
OG0006902	CAEEL02536	APOSJ_25544, APOSJ_25546, APOSJ_36073, APOSJ_36069, APOSJ_43144
OG0006905	CAEEL08307	APOSJ_45918
OG0006906	CAEEL05830	APOSJ_05156
OG0006908	CAEEL07115	APOSJ_40264
OG0006914	CAEEL01820	APOSJ_03410
OG0006917	CAEEL05784	APOSJ_37702, APOSJ_37701
OG0006919	CAEEL05782	APOSJ_09226, APOSJ_09225, APOSJ_09223, APOSJ_09224
OG0006920	CAEEL08877	APOSJ_50381, APOSJ_50380, APOSJ_50384, APOSJ_50382, APOSJ_50379, APOSJ_45653, APOSJ_50377, APOSJ_50378, APOSJ_61750, APOSJ_61751
OG0006923	CAEEL09234	APOSJ_14174
OG0006924	CAEEL12241	APOSJ_62477, APOSJ_09705
OG0006926	CAEEL19851, CAEEL00630	APOSJ_22826
OG0006927	CAEEL11861	APOSJ_51313, APOSJ_34133, APOSJ_63788
OG0006930	CAEEL15225	APOSJ_23322, APOSJ_23324
OG0006931	CAEEL14601	APOSJ_01177
OG0006934	CAEEL00405	APOSJ_56368
OG0006936	CAEEL11645	APOSJ_19875
OG0006937	CAEEL00825	APOSJ_63843, APOSJ_10217
OG0006938	CAEEL00362	APOSJ_18988, APOSJ_18985
OG0006939	CAEEL14723	APOSJ_61018
OG0006942	CAEEL08740	APOSJ_23645, APOSJ_23646
OG0006943	CAEEL14228	APOSJ_00830, APOSJ_00829
OG0006944	CAEEL11263	APOSJ_28952
OG0006945	CAEEL08245	APOSJ_03559
OG0006948	CAEEL04453	APOSJ_22618, APOSJ_13524
OG0006949	CAEEL00718	APOSJ_13101
OG0006952	CAEEL11032	APOSJ_40243, APOSJ_51453
OG0006953	CAEEL11948	APOSJ_36543, APOSJ_21697, APOSJ_28368
OG0006954	CAEEL16023	APOSJ_24055, APOSJ_24056, APOSJ_61168, APOSJ_24057, APOSJ_20339
OG0006957	CAEEL08617	APOSJ_20028
OG0006959	CAEEL04110	APOSJ_61981, APOSJ_61980
OG0006962	CAEEL05048	APOSJ_34230, APOSJ_34231
OG0006964	CAEEL00220	APOSJ_09573, APOSJ_09572
OG0006966	CAEEL05641	APOSJ_53307
OG0006967	CAEEL06996	APOSJ_22231
OG0006969	CAEEL02753	APOSJ_25946
OG0006970	CAEEL07035	APOSJ_01125
OG0006971	CAEEL08956	APOSJ_24320, APOSJ_24319
OG0006973	CAEEL00443	APOSJ_26316
OG0006974	CAEEL11749	APOSJ_50576, APOSJ_50577, APOSJ_50575, APOSJ_50578
OG0006975	CAEEL06258	APOSJ_42307, APOSJ_16860, APOSJ_42306
OG0006976	CAEEL02822	APOSJ_56175
OG0006977	CAEEL11170	APOSJ_05269, APOSJ_26690
OG0006979	CAEEL01624	APOSJ_06778
OG0006980	CAEEL07784	APOSJ_61662, APOSJ_61663
OG0006982	CAEEL08318	APOSJ_60070, APOSJ_33435
OG0006983	CAEEL05835	APOSJ_24250, APOSJ_24251, APOSJ_24249
OG0006985	CAEEL09608	APOSJ_32747, APOSJ_63924, APOSJ_63920
OG0006989	CAEEL07496	APOSJ_24754, APOSJ_24755
OG0006990	CAEEL10497, CAEEL10492	APOSJ_03032
OG0006991	CAEEL04823	APOSJ_46537
OG0006994	CAEEL01434	APOSJ_10380, APOSJ_10381
OG0006995	CAEEL02252	APOSJ_22637
OG0006999	CAEEL04127	APOSJ_46842
OG0007002	CAEEL02243	APOSJ_45658, APOSJ_45659
OG0007003	CAEEL10884	APOSJ_61780, APOSJ_17005
OG0007005	CAEEL06687	APOSJ_48701, APOSJ_28138
OG0007007	CAEEL08012	APOSJ_56908, APOSJ_64095
OG0007008	CAEEL02046	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549
OG0007009	CAEEL01782	APOSJ_10045
OG0007010	CAEEL15343	APOSJ_62140, APOSJ_45122
OG0007011	CAEEL08044	APOSJ_16444, APOSJ_19860, APOSJ_16457
OG0007012	CAEEL11328	APOSJ_00889
OG0007013	CAEEL06144	APOSJ_58627
OG0007015	CAEEL15511	APOSJ_58087
OG0007016	CAEEL00075	APOSJ_33383, APOSJ_33386, APOSJ_33384, APOSJ_33385
OG0007017	CAEEL12138	APOSJ_30791, APOSJ_30792
OG0007024	CAEEL10553, CAEEL11101	APOSJ_58666
OG0007025	CAEEL06876	APOSJ_61019
OG0007027	CAEEL09519	APOSJ_25183, APOSJ_00515
OG0007028	CAEEL05606	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905
OG0007029	CAEEL09103	APOSJ_38852, APOSJ_38853
OG0007033	CAEEL14194	APOSJ_12615
OG0007034	CAEEL08733	APOSJ_23509, APOSJ_17356
OG0007037	CAEEL08744	APOSJ_10367, APOSJ_01290
OG0007039	CAEEL13025	APOSJ_10092, APOSJ_10091
OG0007040	CAEEL08972	APOSJ_36613, APOSJ_36612
OG0007042	CAEEL08206	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479
OG0007043	CAEEL13822	APOSJ_42024, APOSJ_42025
OG0007045	CAEEL09024	APOSJ_01927
OG0007046	CAEEL09633	APOSJ_06037
OG0007050	CAEEL06277	APOSJ_15289, APOSJ_30393
OG0007053	CAEEL09135	APOSJ_16019
OG0007055	CAEEL08098	APOSJ_31312
OG0007056	CAEEL07277	APOSJ_54613
OG0007057	CAEEL00263	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686
OG0007059	CAEEL14078	APOSJ_14459, APOSJ_25530
OG0007061	CAEEL08933	APOSJ_46459
OG0007062	CAEEL09707	APOSJ_13575, APOSJ_13576
OG0007063	CAEEL07545	APOSJ_04903, APOSJ_04902
OG0007064	CAEEL09068	APOSJ_61161
OG0007071	CAEEL04826	APOSJ_18860
OG0007073	CAEEL05159	APOSJ_28284, APOSJ_64545
OG0007083	CAEEL05178	APOSJ_05225, APOSJ_05224
OG0007084	CAEEL01491	APOSJ_54010
OG0007090	CAEEL05033	APOSJ_64568, APOSJ_64569, APOSJ_64567
OG0007091	CAEEL12658	APOSJ_07966, APOSJ_49928
OG0007092	CAEEL08546	APOSJ_25956, APOSJ_25955
OG0007093	CAEEL04448	APOSJ_62680
OG0007095	CAEEL00821	APOSJ_17446
OG0007097	CAEEL04791	APOSJ_33669
OG0007098	CAEEL08067	APOSJ_25086
OG0007100	CAEEL09539	APOSJ_20949, APOSJ_20950
OG0007102	CAEEL08970	APOSJ_45496
OG0007103	CAEEL10775	APOSJ_44007
OG0007106	CAEEL05993	APOSJ_46368
OG0007107	CAEEL05472	APOSJ_11584
OG0007108	CAEEL05255	APOSJ_00180
OG0007112	CAEEL01614	APOSJ_25298
OG0007113	CAEEL11083	APOSJ_52477
OG0007114	CAEEL01821	APOSJ_18015
OG0007116	CAEEL05589	APOSJ_20334
OG0007117	CAEEL10841	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025
OG0007118	CAEEL02534	APOSJ_38787, APOSJ_43062, APOSJ_46166
OG0007119	CAEEL05050	APOSJ_35224
OG0007120	CAEEL07430, CAEEL07614	APOSJ_12641
OG0007121	CAEEL12811	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165
OG0007122	CAEEL04526	APOSJ_08797, APOSJ_08799, APOSJ_08798
OG0007123	CAEEL19756	APOSJ_17363, APOSJ_17362, APOSJ_17361
OG0007124	CAEEL07005	APOSJ_37108
OG0007125	CAEEL20499	APOSJ_12549
OG0007127	CAEEL15458	APOSJ_31901
OG0007128	CAEEL00451	APOSJ_35088, APOSJ_35087, APOSJ_20305
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	APOSJ_06883
OG0007131	CAEEL05443	APOSJ_28471, APOSJ_28473
OG0007132	CAEEL02720	APOSJ_60411, APOSJ_60410
OG0007133	CAEEL03495	APOSJ_10127
OG0007137	CAEEL15473	APOSJ_56755
OG0007138	CAEEL09999	APOSJ_58570, APOSJ_58571
OG0007143	CAEEL10767	APOSJ_34275, APOSJ_34276
OG0007144	CAEEL05598	APOSJ_07260
OG0007145	CAEEL03134	APOSJ_25174, APOSJ_25173
OG0007147	CAEEL02107	APOSJ_10898, APOSJ_10900, APOSJ_10901
OG0007151	CAEEL07199	APOSJ_11618, APOSJ_17738
OG0007153	CAEEL12781	APOSJ_41556
OG0007154	CAEEL03604	APOSJ_00713
