Orthogroup	CAEEL	MOUSE
OG0007097	CAEEL04791	MOUSE37801
OG0007098	CAEEL08067	MOUSE49126, MOUSE49129, MOUSE49127
OG0007100	CAEEL09539	MOUSE18270, MOUSE18269
OG0007102	CAEEL08970	MOUSE21909
OG0007103	CAEEL10775	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001
OG0007106	CAEEL05993	MOUSE40661
OG0007107	CAEEL05472	MOUSE17744
OG0007108	CAEEL05255	MOUSE38178, MOUSE38176, MOUSE38174
OG0007112	CAEEL01614	MOUSE51325, MOUSE51323
OG0007113	CAEEL11083	MOUSE52610
OG0007114	CAEEL01821	MOUSE53414
OG0007116	CAEEL05589	MOUSE41819, MOUSE41817
OG0007117	CAEEL10841	MOUSE02290, MOUSE02289
OG0007118	CAEEL02534	MOUSE00453
OG0007119	CAEEL05050	MOUSE33186
OG0007120	CAEEL07430, CAEEL07614	MOUSE13216, MOUSE13214, MOUSE13215
OG0007121	CAEEL12811	MOUSE18224
OG0007122	CAEEL04526	MOUSE34859, MOUSE34857, MOUSE34858
OG0007123	CAEEL19756	MOUSE20986, MOUSE20987
OG0007124	CAEEL07005	MOUSE21912, MOUSE21910
OG0007125	CAEEL20499	MOUSE16039, MOUSE16040
OG0007127	CAEEL15458	MOUSE08708, MOUSE08709
OG0007128	CAEEL00451	MOUSE19637
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	MOUSE01970
OG0007131	CAEEL05443	MOUSE10506, MOUSE10507
OG0007132	CAEEL02720	MOUSE13945
OG0007133	CAEEL03495	MOUSE10217, MOUSE10216
OG0007137	CAEEL15473	MOUSE42561
OG0007138	CAEEL09999	MOUSE23725
OG0007139	CAEEL01164	MOUSE08897
OG0007143	CAEEL10767	MOUSE06767
OG0007144	CAEEL05598	MOUSE49923, MOUSE49924, MOUSE49922
OG0007145	CAEEL03134	MOUSE18943
OG0007147	CAEEL02107	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302
OG0007151	CAEEL07199	MOUSE50029, MOUSE50027
OG0007153	CAEEL12781	MOUSE03070, MOUSE03071
OG0007154	CAEEL03604	MOUSE07324, MOUSE07323, MOUSE07325
OG0007163	CAEEL15486	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405
OG0007164	CAEEL07443	MOUSE16101, MOUSE16102, MOUSE16100
OG0007165	CAEEL10428	MOUSE50996, MOUSE50995
OG0007166	CAEEL06036	MOUSE20485
OG0007172	CAEEL07733	MOUSE48299, MOUSE48298, MOUSE48300, MOUSE48301
OG0007173	CAEEL07482	MOUSE50154, MOUSE50153
OG0007174	CAEEL14161	MOUSE28506
OG0007175	CAEEL05365	MOUSE45837, MOUSE45836
OG0007176	CAEEL08939	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498
OG0007177	CAEEL15953	MOUSE27462, MOUSE27461
OG0007180	CAEEL02927	MOUSE48420, MOUSE48421, MOUSE48419
OG0007181	CAEEL09037	MOUSE54274, MOUSE54273
OG0007182	CAEEL00499	MOUSE04320, MOUSE04317
OG0007183	CAEEL02179	MOUSE52163, MOUSE52162
OG0007184	CAEEL03133	MOUSE09858
OG0007186	CAEEL05116	MOUSE05260, MOUSE05261
OG0007190	CAEEL10785	MOUSE02812
OG0007191	CAEEL12656	MOUSE15591
OG0007192	CAEEL16561	MOUSE22113, MOUSE22112, MOUSE22111
OG0007199	CAEEL11122	MOUSE13429
OG0007209	CAEEL07382	MOUSE25936, MOUSE25935, MOUSE17208, MOUSE17209
OG0007248	CAEEL16171	MOUSE18543, MOUSE18542
OG0007251	CAEEL06390	MOUSE01636
OG0007254	CAEEL02889	MOUSE49930
OG0007256	CAEEL04854	MOUSE39410
OG0007258	CAEEL01284	MOUSE19644
OG0007260	CAEEL15754	MOUSE20244
OG0007266	CAEEL01793	MOUSE01804
OG0007269	CAEEL20059	MOUSE06847
OG0007274	CAEEL17821	MOUSE50595, MOUSE50596, MOUSE50594
OG0007275	CAEEL06379	MOUSE17231
OG0007276	CAEEL02045	MOUSE20695
OG0007279	CAEEL01707	MOUSE04341
OG0007280	CAEEL02744	MOUSE32007
OG0007282	CAEEL08198	MOUSE37535
OG0007283	CAEEL07508	MOUSE03788, MOUSE03787
OG0007288	CAEEL09410	MOUSE31526, MOUSE31527, MOUSE31525
OG0007291	CAEEL00922	MOUSE28540
OG0007293	CAEEL02960	MOUSE13613
OG0007296	CAEEL07895	MOUSE49540
OG0007299	CAEEL08257	MOUSE47838, MOUSE47840, MOUSE47839
OG0007301	CAEEL01285	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992
OG0007303	CAEEL00729	MOUSE28066, MOUSE28065
OG0007305	CAEEL08507	MOUSE24298, MOUSE24297
OG0007307	CAEEL05489	MOUSE02947
OG0007309	CAEEL06253	MOUSE03035
OG0007312	CAEEL18157	MOUSE03829, MOUSE03828
OG0007314	CAEEL14922	MOUSE24672
OG0007317	CAEEL04877	MOUSE03033
OG0007319	CAEEL02684	MOUSE28912
OG0007321	CAEEL08372	MOUSE20101
OG0007322	CAEEL07863	MOUSE32819, MOUSE32818
OG0007323	CAEEL17746	MOUSE29290
OG0007325	CAEEL02968	MOUSE49722
OG0007326	CAEEL12237	MOUSE51801, MOUSE51802
OG0007330	CAEEL08957	MOUSE45076, MOUSE45075
OG0007334	CAEEL16445	MOUSE30490
OG0007335	CAEEL09096	MOUSE08020, MOUSE08021
OG0007336	CAEEL07287	MOUSE33887
OG0007341	CAEEL08254	MOUSE16696
OG0007342	CAEEL17647	MOUSE09679, MOUSE09680, MOUSE08805
OG0007343	CAEEL01237	MOUSE01417
OG0007344	CAEEL14479	MOUSE17358
OG0007347	CAEEL16216	MOUSE40881, MOUSE40884, MOUSE40882
OG0007348	CAEEL01419	MOUSE12913
OG0007352	CAEEL02694	MOUSE20513
OG0007353	CAEEL01909	MOUSE49062, MOUSE49063
OG0007354	CAEEL07366	MOUSE13358
OG0007355	CAEEL07543	MOUSE13914
OG0007356	CAEEL10653	MOUSE17323
OG0007361	CAEEL18143	MOUSE30812
OG0007363	CAEEL15459	MOUSE12968
OG0007364	CAEEL00051	MOUSE14210, MOUSE14209
OG0007365	CAEEL15469	MOUSE33407
OG0007370	CAEEL00810	MOUSE04703, MOUSE04702
OG0007371	CAEEL08890	MOUSE21071, MOUSE21072
OG0007373	CAEEL07235	MOUSE18067
OG0007374	CAEEL08407	MOUSE40539, MOUSE40538
OG0007378	CAEEL07515	MOUSE04222, MOUSE04221
OG0007380	CAEEL02178	MOUSE18994
OG0007382	CAEEL03532	MOUSE16189, MOUSE16187, MOUSE16188, MOUSE16186
OG0007385	CAEEL10159	MOUSE27240, MOUSE27239, MOUSE27238
OG0007386	CAEEL20708	MOUSE35741, MOUSE35743, MOUSE35742
OG0007387	CAEEL01651	MOUSE32806
OG0007391	CAEEL15047	MOUSE50178, MOUSE50176, MOUSE50177
OG0007392	CAEEL04967	MOUSE32236, MOUSE32238, MOUSE32237
OG0007393	CAEEL14340	MOUSE07668
OG0007394	CAEEL17618	MOUSE42619
OG0007395	CAEEL00007	MOUSE06300, MOUSE06302, MOUSE06301
OG0007396	CAEEL08409	MOUSE48951
OG0007397	CAEEL05717	MOUSE33684
OG0007399	CAEEL09345	MOUSE43864
OG0007400	CAEEL07494	MOUSE15646
OG0007401	CAEEL06920	MOUSE13110, MOUSE54883
OG0007403	CAEEL00829	MOUSE40243
OG0007405	CAEEL09683	MOUSE14443, MOUSE14442
OG0007406	CAEEL08578	MOUSE15290, MOUSE15291, MOUSE15289, MOUSE15292, MOUSE15288
OG0007407	CAEEL09634	MOUSE21054
OG0007408	CAEEL03271	MOUSE13504
OG0007409	CAEEL00402	MOUSE00404, MOUSE00402
OG0007411	CAEEL00187	MOUSE19156, MOUSE19154, MOUSE19155
OG0007412	CAEEL02088	MOUSE23326, MOUSE23325
OG0007413	CAEEL05369	MOUSE53007
OG0007414	CAEEL02493	MOUSE33295, MOUSE33294, MOUSE33296
OG0007416	CAEEL06905	MOUSE36386
OG0007417	CAEEL11994	MOUSE37895, MOUSE37894
OG0007419	CAEEL08256	MOUSE03772
OG0007421	CAEEL05873	MOUSE02352
OG0007422	CAEEL14217	MOUSE07286, MOUSE40322, MOUSE07287, MOUSE07288
OG0007424	CAEEL09653	MOUSE17046
OG0007425	CAEEL08774	MOUSE18550, MOUSE18548
OG0007427	CAEEL12151	MOUSE46815
OG0007431	CAEEL08321	MOUSE08705
OG0007432	CAEEL05561	MOUSE51045
OG0007434	CAEEL19477	MOUSE17032, MOUSE17035, MOUSE17034, MOUSE17033
OG0007437	CAEEL05064	MOUSE40494, MOUSE40495
OG0007439	CAEEL00478	MOUSE18803
OG0007441	CAEEL08872	MOUSE18962
OG0007442	CAEEL05801, CAEEL20230	MOUSE33512
OG0007446	CAEEL08347	MOUSE37963, MOUSE37961
OG0007447	CAEEL15347, CAEEL04835	MOUSE48737, MOUSE48736
OG0007450	CAEEL15942	MOUSE07464
OG0007451	CAEEL01087	MOUSE12346
OG0007452	CAEEL11309, CAEEL11308	MOUSE36786
OG0007453	CAEEL15555	MOUSE46202, MOUSE46201
OG0007454	CAEEL05191	MOUSE22524
OG0007455	CAEEL09023	MOUSE55231, MOUSE55229, MOUSE55228
OG0007456	CAEEL09752	MOUSE37583
OG0007457	CAEEL02978	MOUSE51393
OG0007459	CAEEL08625	MOUSE35765, MOUSE35764, MOUSE35766
OG0007460	CAEEL08071	MOUSE18660
OG0007463	CAEEL05195	MOUSE01879, MOUSE01878
OG0007471	CAEEL00262	MOUSE11860, MOUSE11862, MOUSE11861, MOUSE11859
OG0007472	CAEEL07712	MOUSE19520, MOUSE19519, MOUSE19518
OG0007473	CAEEL06395	MOUSE22462, MOUSE22461
OG0007475	CAEEL11891	MOUSE15012
OG0007476	CAEEL05614	MOUSE18470
OG0007477	CAEEL18090	MOUSE05610
OG0007478	CAEEL10045	MOUSE37279, MOUSE37280, MOUSE37278
OG0007481	CAEEL07144	MOUSE04304
OG0007482	CAEEL05046	MOUSE30818
OG0007483	CAEEL05091	MOUSE16635, MOUSE16636
OG0007484	CAEEL15663	MOUSE43277
OG0007488	CAEEL11022	MOUSE17251
OG0007489	CAEEL01991	MOUSE07091
OG0007491	CAEEL08156	MOUSE16994
OG0007494	CAEEL07420	MOUSE43929, MOUSE43928, MOUSE43931, MOUSE43927
OG0007495	CAEEL02719	MOUSE01209, MOUSE01208
OG0007496	CAEEL08861	MOUSE11212
OG0007498	CAEEL00436	MOUSE13566, MOUSE13567
OG0007500	CAEEL02792, CAEEL15995	MOUSE15489
OG0007503	CAEEL02990	MOUSE00760
OG0007508	CAEEL11729	MOUSE25338
OG0007509	CAEEL03713	MOUSE04914
OG0007510	CAEEL02087	MOUSE34054, MOUSE34055, MOUSE34053
OG0007516	CAEEL12379, CAEEL12378	MOUSE15129, MOUSE14514, MOUSE14513, MOUSE14512
OG0007518	CAEEL09758	MOUSE02001, MOUSE01999, MOUSE02000
OG0007519	CAEEL01445	MOUSE43742, MOUSE43741
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	MOUSE08043, MOUSE08042
OG0007524	CAEEL19299	MOUSE38356, MOUSE38357, MOUSE38358, MOUSE54054, MOUSE54055
OG0007527	CAEEL00663	MOUSE19940
OG0007531	CAEEL00294	MOUSE10278, MOUSE10279, MOUSE10277
OG0007541	CAEEL15073	MOUSE24792, MOUSE24790, MOUSE24791
OG0007541	CAEEL11940, CAEEL19206	MOUSE24789
OG0007550	CAEEL07298	MOUSE23206, MOUSE49522, MOUSE49523
OG0007586	CAEEL10449	MOUSE09618
OG0007589	CAEEL12126	MOUSE48278, MOUSE48277
OG0007591	CAEEL00268	MOUSE05188, MOUSE05187
OG0007597	CAEEL08128	MOUSE37260
OG0007602	CAEEL04254	MOUSE33601
OG0007603	CAEEL01794	MOUSE49112, MOUSE49111
OG0007606	CAEEL07584	MOUSE18645, MOUSE18646
OG0007608	CAEEL13664	MOUSE08984
OG0007609	CAEEL18836	MOUSE37742, MOUSE37741
OG0007611	CAEEL17991	MOUSE07480
OG0007613	CAEEL08843	MOUSE48648
OG0007615	CAEEL11977	MOUSE21778, MOUSE21777, MOUSE21776
OG0007616	CAEEL01590	MOUSE35669, MOUSE35667, MOUSE35670, MOUSE35668
OG0007619	CAEEL00841	MOUSE29534
OG0007621	CAEEL02354	MOUSE33365, MOUSE41694, MOUSE41696
OG0007624	CAEEL00535	MOUSE33915
OG0007626	CAEEL06256	MOUSE54649
OG0007629	CAEEL01044	MOUSE10615
OG0007633	CAEEL20565	MOUSE19082
OG0007634	CAEEL15553	MOUSE31642, MOUSE31641
OG0007638	CAEEL00644	MOUSE00511, MOUSE00512, MOUSE00515, MOUSE00514, MOUSE00513
OG0007642	CAEEL15921	MOUSE25042
OG0007645	CAEEL07585	MOUSE46004, MOUSE46005, MOUSE46003
OG0007651	CAEEL07805	MOUSE06708, MOUSE06707
OG0007656	CAEEL10499	MOUSE24937, MOUSE24938
OG0007657	CAEEL03766	MOUSE45927
OG0007662	CAEEL14112	MOUSE45245, MOUSE45249, MOUSE45248, MOUSE45247, MOUSE45250, MOUSE45243
OG0007663	CAEEL07909	MOUSE17387
OG0007664	CAEEL02497	MOUSE44791
OG0007666	CAEEL06730	MOUSE16916, MOUSE16917
OG0007667	CAEEL09697	MOUSE43126
OG0007674	CAEEL07619	MOUSE07068, MOUSE07067, MOUSE07066, MOUSE07065, MOUSE07064
OG0007676	CAEEL11928	MOUSE17543
OG0007680	CAEEL08127	MOUSE26498
OG0007681	CAEEL00409	MOUSE51734, MOUSE51732, MOUSE51733
OG0007685	CAEEL05547	MOUSE28172
OG0007686	CAEEL07547	MOUSE49809
OG0007687	CAEEL12382	MOUSE14275
OG0007690	CAEEL07839	MOUSE47971
OG0007698	CAEEL09040	MOUSE25625
OG0007701	CAEEL08144	MOUSE37470, MOUSE37471
OG0007702	CAEEL09034	MOUSE40804, MOUSE14358
OG0007703	CAEEL09743	MOUSE40016
OG0007712	CAEEL10394	MOUSE20927
OG0007713	CAEEL08732	MOUSE02555, MOUSE02554
OG0007717	CAEEL05318	MOUSE11014
OG0007719	CAEEL04281	MOUSE08710, MOUSE08711
OG0007722	CAEEL04401	MOUSE11015
OG0007723	CAEEL01529	MOUSE35202, MOUSE35204, MOUSE35201, MOUSE35203, MOUSE35200
OG0007724	CAEEL11098	MOUSE47265
OG0007732	CAEEL02105	MOUSE03240, MOUSE03241
OG0007734	CAEEL20465	MOUSE33508
OG0007736	CAEEL08552	MOUSE05036, MOUSE05034, MOUSE05037, MOUSE05033, MOUSE05035
OG0007738	CAEEL13138	MOUSE16169
OG0007739	CAEEL05697	MOUSE31233
OG0007744	CAEEL07533	MOUSE06890
OG0007746	CAEEL14195	MOUSE18118, MOUSE18120
OG0007749	CAEEL12327	MOUSE06879
OG0007752	CAEEL16888	MOUSE50141, MOUSE50140
OG0007754	CAEEL16020	MOUSE52415, MOUSE52414
OG0007757	CAEEL04833	MOUSE33193, MOUSE33192
OG0007758	CAEEL12592	MOUSE55140, MOUSE55138, MOUSE55139
OG0007759	CAEEL09235	MOUSE37138
OG0007760	CAEEL11638	MOUSE28922, MOUSE28920, MOUSE28921
OG0007761	CAEEL04714	MOUSE34618
OG0007766	CAEEL16170	MOUSE15102
OG0007767	CAEEL04905	MOUSE19111
OG0007769	CAEEL08087	MOUSE17026
OG0007771	CAEEL07807	MOUSE01973
OG0007772	CAEEL09510	MOUSE15924
OG0007774	CAEEL00940	MOUSE26449
OG0007781	CAEEL15819	MOUSE24936
OG0007782	CAEEL02809	MOUSE46554
OG0007783	CAEEL07253	MOUSE15132
OG0007784	CAEEL08610	MOUSE05739, MOUSE05738
OG0007786	CAEEL11757	MOUSE28028
OG0007794	CAEEL19174	MOUSE37966
OG0007800	CAEEL08807	MOUSE45061, MOUSE45062, MOUSE45060
OG0007803	CAEEL05119	MOUSE03002, MOUSE03005
OG0007804	CAEEL00772	MOUSE47672, MOUSE47673
OG0007807	CAEEL05530	MOUSE20979
OG0007810	CAEEL03135	MOUSE52594
OG0007811	CAEEL07487	MOUSE15468
OG0007813	CAEEL13344	MOUSE24718
OG0007814	CAEEL09448	MOUSE11542, MOUSE11543
OG0007816	CAEEL05256	MOUSE35062
OG0007817	CAEEL15491	MOUSE27421, MOUSE42642
OG0007818	CAEEL09942	MOUSE38791, MOUSE38792, MOUSE38793
OG0007820	CAEEL09298	MOUSE04393, MOUSE04392
OG0007823	CAEEL13928	MOUSE20989
OG0007825	CAEEL11587	MOUSE01563, MOUSE01564
OG0007829	CAEEL06733	MOUSE49570
OG0007830	CAEEL12370	MOUSE33419
OG0007831	CAEEL09366	MOUSE47902
OG0007832	CAEEL15897	MOUSE07921
OG0007834	CAEEL18324	MOUSE17193, MOUSE17192, MOUSE17194
OG0007835	CAEEL14273	MOUSE13198
OG0007837	CAEEL08272	MOUSE55360, MOUSE55363, MOUSE55362, MOUSE55361
OG0007840	CAEEL02866	MOUSE31992
OG0007848	CAEEL00623	MOUSE16356
OG0007852	CAEEL12251	MOUSE52551, MOUSE52550, MOUSE52552, MOUSE14214, MOUSE19695, MOUSE52549, MOUSE19175
OG0007858	CAEEL05800	MOUSE47886, MOUSE47888
OG0007866	CAEEL10453	MOUSE06412, MOUSE06413
OG0007911	CAEEL19720	MOUSE42137
OG0007918	CAEEL01338	MOUSE17541, MOUSE17542
OG0007929	CAEEL11949	MOUSE19865
OG0007932	CAEEL18348	MOUSE09308
OG0007942	CAEEL06424	MOUSE50455
OG0007943	CAEEL00323	MOUSE51293
OG0007947	CAEEL08838	MOUSE06423
OG0007952	CAEEL00559	MOUSE52446
OG0007955	CAEEL04282	MOUSE07201, MOUSE07202
OG0007956	CAEEL07040	MOUSE19526, MOUSE19524, MOUSE19525
OG0007957	CAEEL07410	MOUSE04805
OG0007958	CAEEL09574	MOUSE29272
OG0007959	CAEEL06031	MOUSE33616, MOUSE33614, MOUSE33615
OG0007962	CAEEL03907	MOUSE19256
OG0007966	CAEEL18121	MOUSE19459
OG0007969	CAEEL07525	MOUSE04390, MOUSE04389
OG0007971	CAEEL09028	MOUSE41054, MOUSE41053
OG0007974	CAEEL18470	MOUSE52376, MOUSE52375
OG0007975	CAEEL07570	MOUSE35061
OG0007976	CAEEL13363	MOUSE46061
OG0007978	CAEEL16129	MOUSE38964
OG0007980	CAEEL04889	MOUSE18152
OG0007990	CAEEL07840	MOUSE13625
OG0007994	CAEEL07063	MOUSE18237
OG0007996	CAEEL08828	MOUSE41392
OG0007997	CAEEL08226	MOUSE16634
OG0007999	CAEEL07190	MOUSE05858
OG0008000	CAEEL08364	MOUSE35615
OG0008001	CAEEL02665	MOUSE40259
OG0008007	CAEEL06239	MOUSE33098
OG0008008	CAEEL09265	MOUSE38553
OG0008009	CAEEL02124	MOUSE30632, MOUSE30631
OG0008011	CAEEL11657	MOUSE52842, MOUSE52843
OG0008016	CAEEL01402	MOUSE44552, MOUSE44554
OG0008018	CAEEL09951	MOUSE21112
OG0008020	CAEEL07350	MOUSE16705, MOUSE16706
OG0008023	CAEEL06642	MOUSE34579
OG0008028	CAEEL08626	MOUSE18970
OG0008030	CAEEL08937	MOUSE02676
OG0008031	CAEEL03012	MOUSE17165, MOUSE17164
OG0008039	CAEEL08953	MOUSE02803, MOUSE02801, MOUSE02802
OG0008041	CAEEL11036	MOUSE39465, MOUSE39464
OG0008045	CAEEL06796	MOUSE38959
OG0008046	CAEEL02060	MOUSE13966
OG0008047	CAEEL11814	MOUSE24941
OG0008049	CAEEL07907	MOUSE38264, MOUSE38265, MOUSE38263
OG0008050	CAEEL05217	MOUSE10211, MOUSE10210
OG0008051	CAEEL00393	MOUSE46156
OG0008056	CAEEL07039	MOUSE41869, MOUSE54587
OG0008059	CAEEL15078	MOUSE34246
OG0008062	CAEEL05480	MOUSE27723
OG0008065	CAEEL19082	MOUSE14444
OG0008066	CAEEL02996	MOUSE51552, MOUSE51553
OG0008067	CAEEL01642	MOUSE00282
OG0008069	CAEEL04653	MOUSE01436, MOUSE01435
OG0008071	CAEEL15707	MOUSE33352, MOUSE33353, MOUSE33351
OG0008072	CAEEL03539	MOUSE34512
OG0008074	CAEEL08812	MOUSE04904
OG0008075	CAEEL18761	MOUSE53504
OG0008079	CAEEL11763	MOUSE29279
OG0008080	CAEEL05079	MOUSE20489
OG0008081	CAEEL01394	MOUSE53380, MOUSE53379
OG0008091	CAEEL08716	MOUSE37931
OG0008094	CAEEL09901	MOUSE04003
OG0008100	CAEEL09035	MOUSE34299
OG0008104	CAEEL01994	MOUSE21169
OG0008105	CAEEL14680	MOUSE18640
OG0008108	CAEEL00549	MOUSE49140
OG0008110	CAEEL05284	MOUSE19115
OG0008113	CAEEL01854	MOUSE19677, MOUSE19678
OG0008115	CAEEL20667	MOUSE07116, MOUSE07117
OG0008117	CAEEL10260	MOUSE30491, MOUSE30493, MOUSE30492
OG0008119	CAEEL12692	MOUSE38287, MOUSE38288, MOUSE38286, MOUSE38285
OG0008123	CAEEL15956	MOUSE20102
OG0008127	CAEEL07191	MOUSE38827
OG0008136	CAEEL09654	MOUSE28809, MOUSE28808, MOUSE28786
OG0008149	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632	MOUSE29184, MOUSE29183, MOUSE29185, MOUSE29182, MOUSE34172
OG0008151	CAEEL11030	MOUSE11475, MOUSE36893
OG0008201	CAEEL15238	MOUSE40639
OG0008202	CAEEL08153	MOUSE24115, MOUSE24113
OG0008203	CAEEL11108	MOUSE09562
OG0008208	CAEEL12161	MOUSE40748
OG0008215	CAEEL08145	MOUSE29766, MOUSE29768, MOUSE29767
OG0008217	CAEEL20440	MOUSE14169
OG0008219	CAEEL16399	MOUSE21536
OG0008224	CAEEL00450	MOUSE49803
OG0008229	CAEEL09406	MOUSE25293
OG0008232	CAEEL00894	MOUSE04305
OG0008238	CAEEL00102	MOUSE42133
OG0008239	CAEEL10269	MOUSE11043, MOUSE11045, MOUSE11044
OG0008242	CAEEL08668	MOUSE31940
OG0008243	CAEEL02601	MOUSE00601
OG0008249	CAEEL15845	MOUSE50402
OG0008258	CAEEL16173	MOUSE24600
OG0008261	CAEEL07062	MOUSE45085, MOUSE45084
OG0008262	CAEEL11455	MOUSE25792
OG0008263	CAEEL15298	MOUSE20129
OG0008267	CAEEL01941	MOUSE14481
OG0008268	CAEEL07024	MOUSE25991
OG0008271	CAEEL10188	MOUSE18408, MOUSE18409
OG0008273	CAEEL00012	MOUSE04041
OG0008275	CAEEL12381	MOUSE32147
OG0008281	CAEEL00420	MOUSE20422
OG0008285	CAEEL11980	MOUSE49674, MOUSE19869
OG0008288	CAEEL04376	MOUSE34482, MOUSE34483, MOUSE34484
OG0008294	CAEEL08194	MOUSE40379, MOUSE40378
OG0008295	CAEEL15817	MOUSE18641
OG0008297	CAEEL18979	MOUSE02733
OG0008300	CAEEL09421	MOUSE32479, MOUSE32478
OG0008304	CAEEL04256	MOUSE12873
OG0008307	CAEEL09006	MOUSE42015, MOUSE42014
OG0008312	CAEEL18921	MOUSE06342, MOUSE06343
OG0008313	CAEEL06873	MOUSE06076
OG0008317	CAEEL18369	MOUSE25313, MOUSE25314, MOUSE25312
OG0008325	CAEEL03674	MOUSE49672
OG0008327	CAEEL12153	MOUSE38338
OG0008335	CAEEL06270	MOUSE17521, MOUSE17522
OG0008336	CAEEL15189	MOUSE06998, MOUSE06997
OG0008339	CAEEL12124	MOUSE00162
OG0008341	CAEEL05446	MOUSE10989
OG0008343	CAEEL05448	MOUSE40395
OG0008346	CAEEL13144	MOUSE18622
OG0008348	CAEEL07578	MOUSE27879
OG0008349	CAEEL07351	MOUSE32632, MOUSE54196, MOUSE54197, MOUSE54195
OG0008351	CAEEL00200	MOUSE04900
OG0008352	CAEEL04295	MOUSE19537
OG0008361	CAEEL02090	MOUSE34215, MOUSE34216
OG0008363	CAEEL02853	MOUSE20096
OG0008368	CAEEL02353	MOUSE23007
OG0008369	CAEEL07070	MOUSE04340
OG0008373	CAEEL04900	MOUSE45946, MOUSE45944, MOUSE45947, MOUSE45945, MOUSE45943
OG0008376	CAEEL16094	MOUSE15941, MOUSE15940
OG0008381	CAEEL18769	MOUSE40504, MOUSE40505, MOUSE40503
OG0008383	CAEEL10575	MOUSE34762
OG0008392	CAEEL05546	MOUSE38718, MOUSE38720
OG0008400	CAEEL04648	MOUSE48926, MOUSE48925
OG0008403	CAEEL01637	MOUSE33924
OG0008404	CAEEL14841	MOUSE25508
OG0008412	CAEEL12090	MOUSE30174
OG0008415	CAEEL03050	MOUSE36483
OG0008422	CAEEL05153	MOUSE20240
OG0008424	CAEEL00661	MOUSE10607
OG0008426	CAEEL12305	MOUSE11224, MOUSE11223, MOUSE11221
OG0008427	CAEEL05373	MOUSE00582, MOUSE00581, MOUSE00583
OG0008444	CAEEL04821	MOUSE20166, MOUSE20165
OG0008516	CAEEL14865	MOUSE27413, MOUSE27412
OG0008528	CAEEL06234, CAEEL06230	MOUSE29923
OG0008533	CAEEL05305	MOUSE00669
OG0008536	CAEEL08822	MOUSE05717, MOUSE05718
OG0008538	CAEEL02807	MOUSE19255
OG0008540	CAEEL01640	MOUSE30667
OG0008542	CAEEL01755	MOUSE01620
OG0008555	CAEEL14965	MOUSE21750
OG0008558	CAEEL00291	MOUSE20456
OG0008563	CAEEL08399	MOUSE37460
OG0008565	CAEEL20014	MOUSE19497, MOUSE19496
OG0008571	CAEEL11979	MOUSE49698
OG0008573	CAEEL02749	MOUSE32284
OG0008583	CAEEL07220	MOUSE09329, MOUSE09327, MOUSE09328
OG0008588	CAEEL20463	MOUSE06241
OG0008591	CAEEL07370	MOUSE17017
OG0008601	CAEEL06269, CAEEL18930	MOUSE03478, MOUSE03477
OG0008602	CAEEL15827	MOUSE18676
OG0008606	CAEEL07852	MOUSE38007
OG0008609	CAEEL01661	MOUSE38675
OG0008620	CAEEL04544	MOUSE20745, MOUSE20744
OG0008622	CAEEL12315	MOUSE35415, MOUSE35414, MOUSE35416, MOUSE54894, MOUSE54895, MOUSE54892
OG0008626	CAEEL11775	MOUSE12442
OG0008632	CAEEL01917	MOUSE04788
OG0008633	CAEEL17795, CAEEL18021	MOUSE18648
OG0008637	CAEEL04856	MOUSE22861, MOUSE22863
OG0008638	CAEEL15835	MOUSE08512
OG0008639	CAEEL07741	MOUSE28318, MOUSE28319
OG0008642	CAEEL17998	MOUSE28255, MOUSE28258
OG0008644	CAEEL07170	MOUSE40228
OG0008655	CAEEL10187	MOUSE01759
OG0008656	CAEEL01648	MOUSE18782, MOUSE18783
OG0008658	CAEEL09756	MOUSE06596
OG0008659	CAEEL01279	MOUSE15814
OG0008662	CAEEL06591	MOUSE15369, MOUSE15370
OG0008672	CAEEL02695	MOUSE19106
OG0008673	CAEEL14469	MOUSE10991
OG0008676	CAEEL07159	MOUSE36307, MOUSE36310, MOUSE36308, MOUSE36309
OG0008685	CAEEL07465	MOUSE49648, MOUSE49652, MOUSE49649, MOUSE49650, MOUSE49651
OG0008689	CAEEL00927	MOUSE50299, MOUSE07776, MOUSE07780, MOUSE50300, MOUSE50302, MOUSE50301, MOUSE50303
OG0008696	CAEEL09216	MOUSE14259
OG0008703	CAEEL13393	MOUSE26547
OG0008760	CAEEL09413	MOUSE03704, MOUSE03703
OG0008785	CAEEL06702	MOUSE31938, MOUSE31939
OG0008788	CAEEL07924	MOUSE26438, MOUSE26437
OG0008799	CAEEL16398	MOUSE17947, MOUSE17946
OG0008816	CAEEL02754	MOUSE19818, MOUSE19817
OG0008824	CAEEL08796	MOUSE25570
OG0008826	CAEEL01857	MOUSE48874
OG0008828	CAEEL05455	MOUSE15507
OG0008837	CAEEL04362	MOUSE04698
OG0008859	CAEEL07569	MOUSE27868
