Orthogroup	CAEEL	LYTVA_ok
OG0006231	CAEEL20582	LYTVA_25016
OG0006232	CAEEL07512, CAEEL07511	LYTVA_07562, LYTVA_07559
OG0006234	CAEEL05918	LYTVA_10376, LYTVA_22669
OG0006237	CAEEL04160	LYTVA_21082
OG0006239	CAEEL01539	LYTVA_08127, LYTVA_17209
OG0006240	CAEEL08852	LYTVA_24901
OG0006245	CAEEL00941	LYTVA_19353
OG0006247	CAEEL11988	LYTVA_07282
OG0006249	CAEEL10060	LYTVA_20075
OG0006254	CAEEL11539	LYTVA_02629
OG0006257	CAEEL15240	LYTVA_08773
OG0006259	CAEEL09792	LYTVA_12249
OG0006260	CAEEL09587	LYTVA_24680
OG0006262	CAEEL01377	LYTVA_05052
OG0006263	CAEEL09474	LYTVA_05073, LYTVA_30238
OG0006264	CAEEL11589	LYTVA_04976
OG0006267	CAEEL09521	LYTVA_03493, LYTVA_06712
OG0006269	CAEEL11344	LYTVA_15934
OG0006270	CAEEL01876	LYTVA_13231
OG0006271	CAEEL08264	LYTVA_00237, LYTVA_22321
OG0006275	CAEEL01989	LYTVA_06690
OG0006279	CAEEL00237	LYTVA_00639
OG0006280	CAEEL17987	LYTVA_19738
OG0006281	CAEEL04765	LYTVA_10059
OG0006283	CAEEL00881	LYTVA_14837
OG0006284	CAEEL08923	LYTVA_13767
OG0006285	CAEEL04794	LYTVA_17560
OG0006286	CAEEL00158	LYTVA_20377, LYTVA_20379
OG0006288	CAEEL08712	LYTVA_02481
OG0006289	CAEEL07964	LYTVA_24452
OG0006290	CAEEL04712	LYTVA_09893
OG0006291	CAEEL00609	LYTVA_29741
OG0006293	CAEEL07928	LYTVA_10380
OG0006294	CAEEL14462	LYTVA_29965
OG0006295	CAEEL09568	LYTVA_15601
OG0006297	CAEEL11872	LYTVA_21669, LYTVA_11418
OG0006301	CAEEL17598	LYTVA_26860
OG0006307	CAEEL06264	LYTVA_15501
OG0006309	CAEEL05232	LYTVA_15703
OG0006311	CAEEL17612	LYTVA_02260
OG0006313	CAEEL05123	LYTVA_29847
OG0006315	CAEEL15905	LYTVA_03118
OG0006319	CAEEL13894	LYTVA_29168
OG0006322	CAEEL09507	LYTVA_00779
OG0006323	CAEEL02251	LYTVA_17375
OG0006326	CAEEL15323	LYTVA_03655
OG0006329	CAEEL02571	LYTVA_23431
OG0006332	CAEEL10865	LYTVA_15890
OG0006334	CAEEL08411, CAEEL18378	LYTVA_14718
OG0006339	CAEEL08069	LYTVA_06468
OG0006340	CAEEL11454	LYTVA_15371
OG0006341	CAEEL06023	LYTVA_19336
OG0006343	CAEEL05583, CAEEL02498	LYTVA_02215
OG0006345	CAEEL06549	LYTVA_25563
OG0006347	CAEEL07567	LYTVA_08976
OG0006350	CAEEL07674	LYTVA_23710
OG0006352	CAEEL02603	LYTVA_10172
OG0006353	CAEEL19140, CAEEL05676	LYTVA_27238
OG0006354	CAEEL18116	LYTVA_17039
OG0006356	CAEEL07675	LYTVA_26136
OG0006360	CAEEL05277	LYTVA_03777
OG0006361	CAEEL09060	LYTVA_28927, LYTVA_07811
OG0006362	CAEEL00998	LYTVA_26128
OG0006363	CAEEL00971	LYTVA_00665, LYTVA_07751, LYTVA_18871
OG0006370	CAEEL05220	LYTVA_04206
OG0006372	CAEEL09848	LYTVA_21306
OG0006375	CAEEL00741	LYTVA_06882
OG0006376	CAEEL15051	LYTVA_06064
OG0006377	CAEEL09247	LYTVA_15590
OG0006378	CAEEL04747	LYTVA_22931, LYTVA_06148
OG0006381	CAEEL09800	LYTVA_17000
OG0006385	CAEEL17878	LYTVA_20203
OG0006386	CAEEL02065	LYTVA_22817
OG0006387	CAEEL00319	LYTVA_05267
OG0006391	CAEEL16380, CAEEL11908	LYTVA_14602
OG0006392	CAEEL07571	LYTVA_17324
OG0006393	CAEEL14337	LYTVA_25758
OG0006395	CAEEL11636	LYTVA_00686
OG0006402	CAEEL14843	LYTVA_25883, LYTVA_01268
OG0006405	CAEEL04608	LYTVA_12046
OG0006406	CAEEL04927, CAEEL07538	LYTVA_08686
OG0006407	CAEEL20555	LYTVA_27289
OG0006408	CAEEL15120	LYTVA_16743
OG0006414	CAEEL18847	LYTVA_20370
OG0006442	CAEEL03041	LYTVA_14699
OG0006443	CAEEL07304	LYTVA_11664
OG0006448	CAEEL07841	LYTVA_05233, LYTVA_18934
OG0006449	CAEEL02036	LYTVA_14385
OG0006454	CAEEL06995	LYTVA_20253
OG0006456	CAEEL09794	LYTVA_06983
OG0006457	CAEEL05605	LYTVA_08914
OG0006459	CAEEL00244	LYTVA_17229
OG0006461	CAEEL11863	LYTVA_16875
OG0006462	CAEEL05709	LYTVA_25038
OG0006464	CAEEL01413	LYTVA_09677
OG0006465	CAEEL10921	LYTVA_24854
OG0006468	CAEEL05183, CAEEL05085, CAEEL16207	LYTVA_16194
OG0006472	CAEEL03032	LYTVA_03138
OG0006474	CAEEL07206	LYTVA_05368
OG0006475	CAEEL07548	LYTVA_25848
OG0006476	CAEEL12092	LYTVA_26882, LYTVA_25653
OG0006478	CAEEL06158	LYTVA_15588
OG0006479	CAEEL05626	LYTVA_26821
OG0006480	CAEEL10265, CAEEL10266	LYTVA_02980
OG0006485	CAEEL14223	LYTVA_11001
OG0006488	CAEEL17648	LYTVA_20193
OG0006490	CAEEL11637	LYTVA_20284
OG0006491	CAEEL13015	LYTVA_20650, LYTVA_20929
OG0006496	CAEEL08493	LYTVA_17185
OG0006498	CAEEL02503	LYTVA_28147
OG0006499	CAEEL20101	LYTVA_05980
OG0006501	CAEEL16016	LYTVA_26999
OG0006503	CAEEL07188	LYTVA_26898, LYTVA_05750
OG0006505	CAEEL06783	LYTVA_11472
OG0006506	CAEEL03029	LYTVA_17435
OG0006509	CAEEL00006, CAEEL15373	LYTVA_15412
OG0006512	CAEEL07313	LYTVA_30128
OG0006514	CAEEL07858	LYTVA_01073
OG0006516	CAEEL15132	LYTVA_11733
OG0006517	CAEEL01423	LYTVA_16158
OG0006519	CAEEL05908	LYTVA_11808
OG0006520	CAEEL13792	LYTVA_21292
OG0006522	CAEEL07957	LYTVA_15596
OG0006523	CAEEL15760	LYTVA_08627
OG0006525	CAEEL11800	LYTVA_08087
OG0006528	CAEEL14466	LYTVA_09484
OG0006532	CAEEL05678	LYTVA_17206, LYTVA_14261
OG0006533	CAEEL19649	LYTVA_27011, LYTVA_15714
OG0006536	CAEEL05174	LYTVA_00601
OG0006538	CAEEL07903, CAEEL04060	LYTVA_09279, LYTVA_09562
OG0006540	CAEEL19898	LYTVA_09467
OG0006542	CAEEL04749	LYTVA_21291
OG0006543	CAEEL05304	LYTVA_04135
OG0006544	CAEEL02597	LYTVA_14693
OG0006545	CAEEL08394	LYTVA_01760
OG0006546	CAEEL16446	LYTVA_01454
OG0006547	CAEEL09736	LYTVA_14740
OG0006550	CAEEL02186	LYTVA_13032
OG0006552	CAEEL02725	LYTVA_26407, LYTVA_24481
OG0006553	CAEEL06508	LYTVA_29930
OG0006554	CAEEL09071	LYTVA_12888
OG0006556	CAEEL00553	LYTVA_26732
OG0006557	CAEEL07597	LYTVA_24299, LYTVA_12631
OG0006560	CAEEL14360	LYTVA_08974
OG0006561	CAEEL16404	LYTVA_24027
OG0006565	CAEEL12176	LYTVA_13713
OG0006567	CAEEL15749	LYTVA_28343
OG0006568	CAEEL01944	LYTVA_06190
OG0006569	CAEEL03290	LYTVA_03300
OG0006570	CAEEL15966	LYTVA_13429, LYTVA_29990
OG0006571	CAEEL05447	LYTVA_08745, LYTVA_10211
OG0006572	CAEEL09940, CAEEL09371	LYTVA_16419
OG0006573	CAEEL05442	LYTVA_09033
OG0006574	CAEEL01738	LYTVA_00840
OG0006578	CAEEL00045	LYTVA_22950
OG0006579	CAEEL07922	LYTVA_08994
OG0006583	CAEEL01627	LYTVA_06366, LYTVA_06364
OG0006584	CAEEL05880	LYTVA_16648, LYTVA_29363, LYTVA_01051
OG0006587	CAEEL17957	LYTVA_05539, LYTVA_05540
OG0006589	CAEEL10276	LYTVA_06627
OG0006590	CAEEL15655	LYTVA_05645
OG0006591	CAEEL01066	LYTVA_12165
OG0006595	CAEEL10661	LYTVA_09564
OG0006596	CAEEL00560	LYTVA_20385
OG0006598	CAEEL03295	LYTVA_06758
OG0006602	CAEEL16562	LYTVA_05608
OG0006603	CAEEL00624	LYTVA_08641, LYTVA_04115
OG0006604	CAEEL07198	LYTVA_12633
OG0006606	CAEEL07376	LYTVA_25434
OG0006607	CAEEL01560	LYTVA_15137
OG0006608	CAEEL05698	LYTVA_30198
OG0006609	CAEEL02187	LYTVA_22539, LYTVA_17868
OG0006610	CAEEL11386	LYTVA_13093
OG0006611	CAEEL07953	LYTVA_27380
OG0006613	CAEEL01845	LYTVA_10927
OG0006614	CAEEL05124	LYTVA_25195
OG0006615	CAEEL09131	LYTVA_28757
OG0006621	CAEEL07639	LYTVA_17213
OG0006622	CAEEL05834	LYTVA_03022
OG0006624	CAEEL07631	LYTVA_18192
OG0006625	CAEEL08791	LYTVA_28210, LYTVA_28205
OG0006626	CAEEL07560	LYTVA_27488
OG0006627	CAEEL11375	LYTVA_27904, LYTVA_23869
OG0006628	CAEEL07329	LYTVA_28784
OG0006630	CAEEL11696	LYTVA_19052
OG0006631	CAEEL00720	LYTVA_04170
OG0006632	CAEEL20160, CAEEL00199	LYTVA_27328
OG0006633	CAEEL00427	LYTVA_27702
OG0006634	CAEEL07770	LYTVA_16289, LYTVA_15116
OG0006636	CAEEL07724	LYTVA_25039
OG0006637	CAEEL12125	LYTVA_27827
OG0006645	CAEEL17855	LYTVA_04436
OG0006646	CAEEL15891	LYTVA_02342
OG0006649	CAEEL13032	LYTVA_03225
OG0006651	CAEEL09522	LYTVA_15341
OG0006655	CAEEL00324	LYTVA_26567
OG0006658	CAEEL00269	LYTVA_06859
OG0006660	CAEEL09560, CAEEL09561	LYTVA_18491
OG0006662	CAEEL12773	LYTVA_17398, LYTVA_22679
OG0006663	CAEEL08458	LYTVA_20322
OG0006664	CAEEL01906	LYTVA_14742, LYTVA_25776
OG0006666	CAEEL05999	LYTVA_29336
OG0006668	CAEEL06992	LYTVA_18468
OG0006669	CAEEL08205	LYTVA_22893, LYTVA_02320
OG0006673	CAEEL00769	LYTVA_21845
OG0006675	CAEEL09407, CAEEL09408, CAEEL18361	LYTVA_17630
OG0006678	CAEEL12368	LYTVA_15419, LYTVA_15428
OG0006681	CAEEL05335	LYTVA_17496, LYTVA_30119
OG0006683	CAEEL00441	LYTVA_28355, LYTVA_25958
OG0006684	CAEEL11224	LYTVA_16659
OG0006686	CAEEL20085	LYTVA_23375
OG0006691	CAEEL07500	LYTVA_07985
OG0006692	CAEEL00770	LYTVA_23399
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	LYTVA_27909, LYTVA_00873
OG0006694	CAEEL01422	LYTVA_24646, LYTVA_15455
OG0006695	CAEEL17851	LYTVA_15983
OG0006702	CAEEL08311	LYTVA_16976
OG0006703	CAEEL00186	LYTVA_11046
OG0006705	CAEEL04478	LYTVA_05456
OG0006706	CAEEL11633	LYTVA_06256
OG0006709	CAEEL07440	LYTVA_04967
OG0006710	CAEEL07165	LYTVA_22943
OG0006712	CAEEL01534	LYTVA_17236
OG0006714	CAEEL06631	LYTVA_07448
OG0006716	CAEEL01171	LYTVA_15879
OG0006720	CAEEL09628	LYTVA_18202, LYTVA_11727
OG0006722	CAEEL04109	LYTVA_11244
OG0006726	CAEEL18959	LYTVA_14167
OG0006727	CAEEL10628	LYTVA_03217
OG0006730	CAEEL07386, CAEEL18705	LYTVA_26842, LYTVA_09573
OG0006732	CAEEL07406	LYTVA_27994
OG0006736	CAEEL01882	LYTVA_29486
OG0006737	CAEEL18816	LYTVA_29487
OG0006741	CAEEL11903	LYTVA_07167
OG0006742	CAEEL06688, CAEEL06689	LYTVA_12227
OG0006749	CAEEL08028	LYTVA_12229
OG0006752	CAEEL12417	LYTVA_28315
OG0006753	CAEEL06421	LYTVA_13933
OG0006757	CAEEL05691	LYTVA_23576
OG0006758	CAEEL05308	LYTVA_06304
OG0006760	CAEEL14472	LYTVA_07257, LYTVA_20797, LYTVA_13275
OG0006763	CAEEL12476	LYTVA_22010
OG0006766	CAEEL04604	LYTVA_28194
OG0006769	CAEEL00344	LYTVA_29698
OG0006772	CAEEL06744, CAEEL20464	LYTVA_12214, LYTVA_14428
OG0006777	CAEEL17985	LYTVA_13418
OG0006780	CAEEL03293	LYTVA_14471, LYTVA_01364
OG0006826	CAEEL07305	LYTVA_11589
OG0006828	CAEEL01547	LYTVA_18128
OG0006830	CAEEL01610	LYTVA_03690
OG0006832	CAEEL18365	LYTVA_03098
OG0006838	CAEEL04815	LYTVA_08816
OG0006842	CAEEL01401	LYTVA_10835, LYTVA_21530
OG0006844	CAEEL01019	LYTVA_10802
OG0006845	CAEEL16127	LYTVA_21346
OG0006846	CAEEL15729	LYTVA_05173
OG0006851	CAEEL12983	LYTVA_05387, LYTVA_26308
OG0006853	CAEEL10839	LYTVA_07171
OG0006860	CAEEL08670	LYTVA_03678
OG0006864	CAEEL08583	LYTVA_00261
OG0006867	CAEEL15109	LYTVA_03041, LYTVA_04798
OG0006868	CAEEL07835	LYTVA_19737
OG0006875	CAEEL10848	LYTVA_03423, LYTVA_15770
OG0006876	CAEEL04447	LYTVA_02849
OG0006878	CAEEL06314	LYTVA_11522
OG0006882	CAEEL09595	LYTVA_07357
OG0006887	CAEEL04262	LYTVA_13116
OG0006888	CAEEL07944	LYTVA_00517, LYTVA_00518
OG0006890	CAEEL05820	LYTVA_18386
OG0006892	CAEEL07307	LYTVA_15888, LYTVA_26192
OG0006894	CAEEL12154	LYTVA_09646
OG0006895	CAEEL18907	LYTVA_00144
OG0006898	CAEEL01473	LYTVA_07336
OG0006901	CAEEL06883	LYTVA_26182
OG0006905	CAEEL08307	LYTVA_15524, LYTVA_28132
OG0006906	CAEEL05830	LYTVA_06059, LYTVA_24234
OG0006908	CAEEL07115	LYTVA_27883
OG0006914	CAEEL01820	LYTVA_19647
OG0006917	CAEEL05784	LYTVA_21371
OG0006918	CAEEL01349	LYTVA_08198
OG0006919	CAEEL05782	LYTVA_22591
OG0006924	CAEEL12241	LYTVA_28512
OG0006926	CAEEL19851, CAEEL00630	LYTVA_19475
OG0006930	CAEEL15225	LYTVA_28342
OG0006931	CAEEL14601	LYTVA_24387
OG0006934	CAEEL00405	LYTVA_28488
OG0006936	CAEEL11645	LYTVA_18797
OG0006937	CAEEL00825	LYTVA_10646
OG0006938	CAEEL00362	LYTVA_24454
OG0006939	CAEEL14723	LYTVA_09864
OG0006942	CAEEL08740	LYTVA_27753
OG0006943	CAEEL14228	LYTVA_03946, LYTVA_08311
OG0006944	CAEEL11263	LYTVA_17001
OG0006949	CAEEL00718	LYTVA_21246
OG0006953	CAEEL11948	LYTVA_06163, LYTVA_00099
OG0006957	CAEEL08617	LYTVA_15138
OG0006960	CAEEL12630	LYTVA_14371
OG0006962	CAEEL05048	LYTVA_04008, LYTVA_21258
OG0006964	CAEEL00220	LYTVA_06159
OG0006966	CAEEL05641	LYTVA_20757
OG0006967	CAEEL06996	LYTVA_21312
OG0006970	CAEEL07035	LYTVA_09988
OG0006971	CAEEL08956	LYTVA_20324
OG0006973	CAEEL00443	LYTVA_29631
OG0006975	CAEEL06258	LYTVA_12975
OG0006976	CAEEL02822	LYTVA_21308
OG0006977	CAEEL11170	LYTVA_13712
OG0006979	CAEEL01624	LYTVA_23814
OG0006982	CAEEL08318	LYTVA_29353
OG0006983	CAEEL05835	LYTVA_04126, LYTVA_12399
OG0006985	CAEEL09608	LYTVA_25748
OG0006989	CAEEL07496	LYTVA_20012
OG0006991	CAEEL04823	LYTVA_02424
OG0006994	CAEEL01434	LYTVA_20166
OG0006995	CAEEL02252	LYTVA_16401
OG0006999	CAEEL04127	LYTVA_28772
OG0007002	CAEEL02243	LYTVA_13388
OG0007003	CAEEL10884	LYTVA_05469
OG0007005	CAEEL06687	LYTVA_24522
OG0007007	CAEEL08012	LYTVA_14776
OG0007008	CAEEL02046	LYTVA_15804, LYTVA_29575
OG0007009	CAEEL01782	LYTVA_21384
OG0007011	CAEEL08044	LYTVA_09381
OG0007012	CAEEL11328	LYTVA_14288
OG0007013	CAEEL06144	LYTVA_08506
OG0007017	CAEEL12138	LYTVA_02017
OG0007024	CAEEL10553, CAEEL11101	LYTVA_19875
OG0007025	CAEEL06876	LYTVA_21668, LYTVA_06308
OG0007027	CAEEL09519	LYTVA_04486
OG0007028	CAEEL05606	LYTVA_14210
OG0007029	CAEEL09103	LYTVA_04037
OG0007033	CAEEL14194	LYTVA_03101, LYTVA_13194
OG0007034	CAEEL08733	LYTVA_11469
OG0007037	CAEEL08744	LYTVA_10072
OG0007040	CAEEL08972	LYTVA_11635
OG0007042	CAEEL08206	LYTVA_10226
OG0007043	CAEEL13822	LYTVA_28853
OG0007045	CAEEL09024	LYTVA_13338
OG0007046	CAEEL09633	LYTVA_19166, LYTVA_13334
OG0007049	CAEEL00647	LYTVA_03854
OG0007053	CAEEL09135	LYTVA_18588
OG0007055	CAEEL08098	LYTVA_09990
OG0007056	CAEEL07277	LYTVA_16440
OG0007057	CAEEL00263	LYTVA_15614, LYTVA_29163
OG0007059	CAEEL14078	LYTVA_29456
OG0007061	CAEEL08933	LYTVA_00448
OG0007063	CAEEL07545	LYTVA_03435, LYTVA_04569
OG0007064	CAEEL09068	LYTVA_28203, LYTVA_06177
OG0007071	CAEEL04826	LYTVA_30209
OG0007073	CAEEL05159	LYTVA_27421
OG0007083	CAEEL05178	LYTVA_26952
OG0007084	CAEEL01491	LYTVA_15149
OG0007090	CAEEL05033	LYTVA_07259
OG0007091	CAEEL12658	LYTVA_15856, LYTVA_00688
OG0007092	CAEEL08546	LYTVA_30009
OG0007093	CAEEL04448	LYTVA_02317
OG0007095	CAEEL00821	LYTVA_26694
OG0007097	CAEEL04791	LYTVA_18947
OG0007099	CAEEL08170	LYTVA_06429
OG0007102	CAEEL08970	LYTVA_08090
OG0007106	CAEEL05993	LYTVA_18310
OG0007107	CAEEL05472	LYTVA_20795
OG0007108	CAEEL05255	LYTVA_09162
OG0007112	CAEEL01614	LYTVA_21113, LYTVA_17175
OG0007113	CAEEL11083	LYTVA_10291
OG0007114	CAEEL01821	LYTVA_10798
OG0007116	CAEEL05589	LYTVA_20453
OG0007117	CAEEL10841	LYTVA_13331
OG0007118	CAEEL02534	LYTVA_06751
OG0007120	CAEEL07430, CAEEL07614	LYTVA_01280
OG0007121	CAEEL12811	LYTVA_23219
OG0007122	CAEEL04526	LYTVA_11786
OG0007123	CAEEL19756	LYTVA_14860
OG0007125	CAEEL20499	LYTVA_15618
OG0007128	CAEEL00451	LYTVA_25613
OG0007131	CAEEL05443	LYTVA_16333
OG0007132	CAEEL02720	LYTVA_07096, LYTVA_10959
OG0007133	CAEEL03495	LYTVA_06766
OG0007137	CAEEL15473	LYTVA_09390
OG0007138	CAEEL09999	LYTVA_03653
OG0007139	CAEEL01164	LYTVA_25562
OG0007143	CAEEL10767	LYTVA_15805
OG0007144	CAEEL05598	LYTVA_10155
OG0007145	CAEEL03134	LYTVA_15266, LYTVA_19982
OG0007147	CAEEL02107	LYTVA_11114
OG0007151	CAEEL07199	LYTVA_07846
OG0007153	CAEEL12781	LYTVA_30218, LYTVA_10839
OG0007154	CAEEL03604	LYTVA_07855, LYTVA_07854
OG0007161	CAEEL00150	LYTVA_25409, LYTVA_03328
OG0007163	CAEEL15486	LYTVA_07875
OG0007164	CAEEL07443	LYTVA_21647
OG0007165	CAEEL10428	LYTVA_27280
OG0007166	CAEEL06036	LYTVA_08751, LYTVA_25662
OG0007172	CAEEL07733	LYTVA_03182, LYTVA_03184
OG0007173	CAEEL07482	LYTVA_15493
OG0007177	CAEEL15953	LYTVA_10874
OG0007181	CAEEL09037	LYTVA_11702
OG0007182	CAEEL00499	LYTVA_13310
OG0007183	CAEEL02179	LYTVA_17814, LYTVA_04494
OG0007186	CAEEL05116	LYTVA_19820
OG0007192	CAEEL16561	LYTVA_12538
OG0007199	CAEEL11122	LYTVA_00515
OG0007209	CAEEL07382	LYTVA_12343
OG0007248	CAEEL16171	LYTVA_01206, LYTVA_22776
OG0007254	CAEEL02889	LYTVA_17075
OG0007256	CAEEL04854	LYTVA_16363
OG0007258	CAEEL01284	LYTVA_04807
OG0007260	CAEEL15754	LYTVA_08717
OG0007266	CAEEL01793	LYTVA_03338
OG0007267	CAEEL20518	LYTVA_02310
OG0007274	CAEEL17821	LYTVA_00331
OG0007275	CAEEL06379	LYTVA_19066
OG0007278	CAEEL07918	LYTVA_05854, LYTVA_10931
OG0007280	CAEEL02744	LYTVA_21703
OG0007282	CAEEL08198	LYTVA_20254
OG0007283	CAEEL07508	LYTVA_22306
OG0007291	CAEEL00922	LYTVA_21801
OG0007293	CAEEL02960	LYTVA_25203, LYTVA_07215
OG0007296	CAEEL07895	LYTVA_20748, LYTVA_17621
OG0007301	CAEEL01285	LYTVA_05959
OG0007303	CAEEL00729	LYTVA_10989
OG0007305	CAEEL08507	LYTVA_16586, LYTVA_20937
OG0007307	CAEEL05489	LYTVA_18744
OG0007312	CAEEL18157	LYTVA_25929
OG0007314	CAEEL14922	LYTVA_10156
OG0007317	CAEEL04877	LYTVA_22574
OG0007319	CAEEL02684	LYTVA_01930
OG0007321	CAEEL08372	LYTVA_14764
OG0007322	CAEEL07863	LYTVA_23565
OG0007323	CAEEL17746	LYTVA_28988
OG0007325	CAEEL02968	LYTVA_13185, LYTVA_25303
OG0007330	CAEEL08957	LYTVA_26367
OG0007332	CAEEL12399, CAEEL09356	LYTVA_10319
OG0007334	CAEEL16445	LYTVA_06945
OG0007336	CAEEL07287	LYTVA_26129
OG0007341	CAEEL08254	LYTVA_06630
OG0007342	CAEEL17647	LYTVA_13753
OG0007343	CAEEL01237	LYTVA_03841
OG0007347	CAEEL16216	LYTVA_01386
OG0007348	CAEEL01419	LYTVA_09877
OG0007351	CAEEL00046	LYTVA_29566
OG0007352	CAEEL02694	LYTVA_11993, LYTVA_09786
OG0007353	CAEEL01909	LYTVA_17240
OG0007354	CAEEL07366	LYTVA_23171
OG0007355	CAEEL07543	LYTVA_09986
OG0007356	CAEEL10653	LYTVA_06628
OG0007361	CAEEL18143	LYTVA_06556
OG0007363	CAEEL15459	LYTVA_06669
OG0007364	CAEEL00051	LYTVA_15849
OG0007365	CAEEL15469	LYTVA_02308, LYTVA_06457
OG0007370	CAEEL00810	LYTVA_06055
OG0007371	CAEEL08890	LYTVA_08968
OG0007373	CAEEL07235	LYTVA_15629
OG0007374	CAEEL08407	LYTVA_08561
OG0007378	CAEEL07515	LYTVA_05887
OG0007380	CAEEL02178	LYTVA_29427
OG0007382	CAEEL03532	LYTVA_04728
OG0007383	CAEEL02159	LYTVA_25466
OG0007385	CAEEL10159	LYTVA_19121
OG0007386	CAEEL20708	LYTVA_07566
OG0007387	CAEEL01651	LYTVA_11399
OG0007391	CAEEL15047	LYTVA_27612
OG0007392	CAEEL04967	LYTVA_00208
OG0007393	CAEEL14340	LYTVA_16834
OG0007394	CAEEL17618	LYTVA_29547
OG0007395	CAEEL00007	LYTVA_10851
OG0007396	CAEEL08409	LYTVA_21805
OG0007397	CAEEL05717	LYTVA_06439
OG0007399	CAEEL09345	LYTVA_24113
OG0007400	CAEEL07494	LYTVA_13880
OG0007401	CAEEL06920	LYTVA_24442
OG0007403	CAEEL00829	LYTVA_10578
OG0007405	CAEEL09683	LYTVA_23328
OG0007406	CAEEL08578	LYTVA_23327
OG0007407	CAEEL09634	LYTVA_24874
OG0007408	CAEEL03271	LYTVA_17573
OG0007409	CAEEL00402	LYTVA_06962
OG0007412	CAEEL02088	LYTVA_13953
OG0007413	CAEEL05369	LYTVA_12200
OG0007414	CAEEL02493	LYTVA_02207
OG0007416	CAEEL06905	LYTVA_05946
OG0007417	CAEEL11994	LYTVA_01637
OG0007421	CAEEL05873	LYTVA_21519
OG0007424	CAEEL09653	LYTVA_28915
OG0007425	CAEEL08774	LYTVA_25706
OG0007432	CAEEL05561	LYTVA_30029
OG0007437	CAEEL05064	LYTVA_12547
OG0007439	CAEEL00478	LYTVA_15776
OG0007441	CAEEL08872	LYTVA_02745
OG0007446	CAEEL08347	LYTVA_20327
OG0007447	CAEEL15347	LYTVA_26906
OG0007450	CAEEL15942	LYTVA_00850
OG0007451	CAEEL01087	LYTVA_21924, LYTVA_18802
OG0007452	CAEEL11309, CAEEL11308	LYTVA_06058
OG0007454	CAEEL05191	LYTVA_28426
OG0007455	CAEEL09023	LYTVA_13341
OG0007456	CAEEL09752	LYTVA_23476
OG0007459	CAEEL08625	LYTVA_09289
OG0007460	CAEEL08071	LYTVA_08625
OG0007471	CAEEL00262	LYTVA_12320
OG0007472	CAEEL07712	LYTVA_00584
OG0007473	CAEEL06395	LYTVA_05234
OG0007475	CAEEL11891	LYTVA_27620
OG0007476	CAEEL05614	LYTVA_27412
OG0007477	CAEEL18090	LYTVA_29029
OG0007478	CAEEL10045	LYTVA_19699
OG0007481	CAEEL07144	LYTVA_08388
OG0007482	CAEEL05046	LYTVA_29492
OG0007483	CAEEL05091	LYTVA_15083
OG0007484	CAEEL15663	LYTVA_07505
OG0007489	CAEEL01991	LYTVA_00864
OG0007494	CAEEL07420	LYTVA_11090
OG0007500	CAEEL02792, CAEEL15995	LYTVA_18267
OG0007503	CAEEL02990	LYTVA_07667
OG0007509	CAEEL03713	LYTVA_00585, LYTVA_20658
OG0007510	CAEEL02087	LYTVA_15578
OG0007518	CAEEL09758	LYTVA_05377
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	LYTVA_24173, LYTVA_04050
OG0007527	CAEEL00663	LYTVA_20160
OG0007586	CAEEL10449	LYTVA_23540
OG0007589	CAEEL12126	LYTVA_15571
OG0007591	CAEEL00268	LYTVA_15821
OG0007597	CAEEL08128	LYTVA_04975
OG0007602	CAEEL04254	LYTVA_19111
OG0007603	CAEEL01794	LYTVA_01215
OG0007608	CAEEL13664	LYTVA_19572
OG0007609	CAEEL18836	LYTVA_28776
OG0007611	CAEEL17991	LYTVA_10154
OG0007613	CAEEL08843	LYTVA_11371
OG0007615	CAEEL11977	LYTVA_01668
OG0007616	CAEEL01590	LYTVA_04326
OG0007618	CAEEL00292	LYTVA_17818
OG0007619	CAEEL00841	LYTVA_16958
OG0007621	CAEEL02354	LYTVA_28737
OG0007624	CAEEL00535	LYTVA_26685
OG0007626	CAEEL06256	LYTVA_26960
OG0007633	CAEEL20565	LYTVA_11264
OG0007638	CAEEL00644	LYTVA_28819, LYTVA_12541
OG0007642	CAEEL15921	LYTVA_19507
OG0007645	CAEEL07585	LYTVA_22625
OG0007646	CAEEL01490	LYTVA_11672
OG0007648	CAEEL02742	LYTVA_16410
OG0007654	CAEEL01221, CAEEL08338	LYTVA_29602
OG0007656	CAEEL10499	LYTVA_03488
OG0007657	CAEEL03766	LYTVA_24805
OG0007662	CAEEL14112	LYTVA_26859
OG0007663	CAEEL07909	LYTVA_06307
OG0007667	CAEEL09697	LYTVA_11978
OG0007674	CAEEL07619	LYTVA_19731, LYTVA_05255
OG0007676	CAEEL11928	LYTVA_12495
OG0007678	CAEEL13160, CAEEL13159	LYTVA_02696
OG0007685	CAEEL05547	LYTVA_02760
OG0007686	CAEEL07547	LYTVA_12208
OG0007687	CAEEL12382	LYTVA_15396
OG0007690	CAEEL07839	LYTVA_28416
OG0007699	CAEEL05906	LYTVA_01611, LYTVA_09243, LYTVA_26832
OG0007701	CAEEL08144	LYTVA_21781
OG0007702	CAEEL09034	LYTVA_05328
OG0007703	CAEEL09743	LYTVA_27223, LYTVA_22526
OG0007712	CAEEL10394	LYTVA_10828
