Orthogroup	CAEEL	STRPU_ok
OG0006692	CAEEL00770	STRPU_24141
OG0006693	CAEEL13049, CAEEL08528, CAEEL19542	STRPU_04135
OG0006694	CAEEL01422	STRPU_17221
OG0006695	CAEEL17851	STRPU_20663
OG0006702	CAEEL08311	STRPU_08072
OG0006703	CAEEL00186	STRPU_07739
OG0006705	CAEEL04478	STRPU_10965
OG0006706	CAEEL11633	STRPU_19558
OG0006709	CAEEL07440	STRPU_13686, STRPU_02389
OG0006710	CAEEL07165	STRPU_26369
OG0006712	CAEEL01534	STRPU_25296
OG0006714	CAEEL06631	STRPU_09756, STRPU_09712
OG0006716	CAEEL01171	STRPU_12323, STRPU_10718
OG0006717	CAEEL00315	STRPU_21004
OG0006720	CAEEL09628	STRPU_16064
OG0006722	CAEEL04109	STRPU_18749
OG0006723	CAEEL07804	STRPU_25900
OG0006726	CAEEL18959	STRPU_07687, STRPU_07700
OG0006727	CAEEL10628	STRPU_17833
OG0006730	CAEEL07386, CAEEL18705	STRPU_11531
OG0006732	CAEEL07406	STRPU_22092
OG0006735	CAEEL20573	STRPU_22010
OG0006736	CAEEL01882	STRPU_26075
OG0006737	CAEEL18816	STRPU_26074
OG0006741	CAEEL11903	STRPU_22289
OG0006742	CAEEL06688, CAEEL06689	STRPU_05005
OG0006749	CAEEL08028	STRPU_05015, STRPU_05016
OG0006750	CAEEL02998	STRPU_24309
OG0006752	CAEEL12417	STRPU_03141
OG0006753	CAEEL06421	STRPU_21351
OG0006754	CAEEL15551	STRPU_25256
OG0006755	CAEEL08754	STRPU_05751
OG0006757	CAEEL05691	STRPU_21092
OG0006758	CAEEL05308	STRPU_16693, STRPU_16666
OG0006760	CAEEL14472	STRPU_19230
OG0006765	CAEEL01561	STRPU_26318
OG0006766	CAEEL04604	STRPU_06955, STRPU_06937
OG0006768	CAEEL07976	STRPU_02902
OG0006769	CAEEL00344	STRPU_12966
OG0006772	CAEEL06744, CAEEL20464	STRPU_09775, STRPU_09732
OG0006774	CAEEL01586	STRPU_25262
OG0006777	CAEEL17985	STRPU_21177
OG0006780	CAEEL03293	STRPU_20877, STRPU_20840
OG0006791	CAEEL11174	STRPU_09881
OG0006826	CAEEL07305	STRPU_05449
OG0006828	CAEEL01547	STRPU_27026
OG0006830	CAEEL01610	STRPU_15278
OG0006832	CAEEL18365	STRPU_20777
OG0006833	CAEEL01607	STRPU_26024
OG0006838	CAEEL04815	STRPU_08275
OG0006842	CAEEL01401	STRPU_18785
OG0006843	CAEEL01030	STRPU_26234
OG0006844	CAEEL01019	STRPU_26827, STRPU_26824
OG0006845	CAEEL16127	STRPU_21842
OG0006846	CAEEL15729	STRPU_21562
OG0006849	CAEEL06259	STRPU_20584
OG0006851	CAEEL12983	STRPU_09338
OG0006853	CAEEL10839	STRPU_22284
OG0006860	CAEEL08670	STRPU_25395
OG0006864	CAEEL08583	STRPU_05446
OG0006867	CAEEL15109	STRPU_20626
OG0006868	CAEEL07835	STRPU_20963
OG0006870	CAEEL08613	STRPU_06981, STRPU_06997
OG0006875	CAEEL10848	STRPU_14351
OG0006876	CAEEL04447	STRPU_18689
OG0006878	CAEEL06314	STRPU_18839
OG0006881	CAEEL09403	STRPU_05245
OG0006886	CAEEL05972, CAEEL05973	STRPU_18058
OG0006887	CAEEL04262	STRPU_02379, STRPU_13697
OG0006888	CAEEL07944	STRPU_24426
OG0006890	CAEEL05820	STRPU_10389
OG0006891	CAEEL07412	STRPU_02239, STRPU_15565
OG0006892	CAEEL07307	STRPU_13969
OG0006894	CAEEL12154	STRPU_08715, STRPU_01459
OG0006895	CAEEL18907	STRPU_12876
OG0006897	CAEEL00287	STRPU_27425
OG0006898	CAEEL01473	STRPU_25382
OG0006901	CAEEL06883	STRPU_13971
OG0006902	CAEEL02536	STRPU_21923
OG0006905	CAEEL08307	STRPU_26050
OG0006906	CAEEL05830	STRPU_15338
OG0006908	CAEEL07115	STRPU_14728
OG0006914	CAEEL01820	STRPU_27336
OG0006917	CAEEL05784	STRPU_11048, STRPU_00388
OG0006918	CAEEL01349	STRPU_07106
OG0006919	CAEEL05782	STRPU_10127, STRPU_10054
OG0006923	CAEEL09234	STRPU_16895
OG0006924	CAEEL12241	STRPU_18317, STRPU_01130
OG0006926	CAEEL19851, CAEEL00630	STRPU_24428
OG0006927	CAEEL11861	STRPU_16519
OG0006931	CAEEL14601	STRPU_24300
OG0006934	CAEEL00405	STRPU_06012
OG0006936	CAEEL11645	STRPU_09697, STRPU_09740
OG0006937	CAEEL00825	STRPU_12967
OG0006938	CAEEL00362	STRPU_22292
OG0006939	CAEEL14723	STRPU_07451, STRPU_07443
OG0006942	CAEEL08740	STRPU_20945
OG0006943	CAEEL14228	STRPU_22648
OG0006944	CAEEL11263	STRPU_22694
OG0006945	CAEEL08245	STRPU_01504
OG0006949	CAEEL00718	STRPU_23783
OG0006952	CAEEL11032	STRPU_26196
OG0006953	CAEEL11948	STRPU_13466
OG0006954	CAEEL16023	STRPU_21450
OG0006957	CAEEL08617	STRPU_09536
OG0006959	CAEEL04110	STRPU_02959, STRPU_02945
OG0006960	CAEEL12630	STRPU_01808, STRPU_17043
OG0006962	CAEEL05048	STRPU_11184
OG0006964	CAEEL00220	STRPU_17888
OG0006966	CAEEL05641	STRPU_05944
OG0006967	CAEEL06996	STRPU_08109, STRPU_08122
OG0006969	CAEEL02753	STRPU_10221
OG0006970	CAEEL07035	STRPU_15599, STRPU_02208
OG0006971	CAEEL08956	STRPU_14388
OG0006973	CAEEL00443	STRPU_17936
OG0006975	CAEEL06258	STRPU_17207
OG0006976	CAEEL02822	STRPU_17257
OG0006977	CAEEL11170	STRPU_22692
OG0006979	CAEEL01624	STRPU_16204, STRPU_16243
OG0006980	CAEEL07784	STRPU_11247, STRPU_11286
OG0006982	CAEEL08318	STRPU_10293
OG0006983	CAEEL05835	STRPU_11349
OG0006985	CAEEL09608	STRPU_23875, STRPU_23837
OG0006989	CAEEL07496	STRPU_01490, STRPU_13757
OG0006990	CAEEL10497, CAEEL10492	STRPU_04188
OG0006991	CAEEL04823	STRPU_07950, STRPU_07959
OG0006994	CAEEL01434	STRPU_02630, STRPU_24034
OG0006995	CAEEL02252	STRPU_25036
OG0006999	CAEEL04127	STRPU_14022
OG0007002	CAEEL02243	STRPU_19686, STRPU_19629
OG0007003	CAEEL10884	STRPU_26168
OG0007005	CAEEL06687	STRPU_14730
OG0007007	CAEEL08012	STRPU_02770
OG0007008	CAEEL02046	STRPU_27238
OG0007009	CAEEL01782	STRPU_22226
OG0007010	CAEEL15343	STRPU_05041, STRPU_05116
OG0007011	CAEEL08044	STRPU_05236
OG0007012	CAEEL11328	STRPU_04694
OG0007013	CAEEL06144	STRPU_08358
OG0007015	CAEEL15511	STRPU_25403
OG0007016	CAEEL00075	STRPU_25267
OG0007017	CAEEL12138	STRPU_06053
OG0007024	CAEEL10553, CAEEL11101	STRPU_22752, STRPU_01907
OG0007025	CAEEL06876	STRPU_16699, STRPU_16670
OG0007027	CAEEL09519	STRPU_23916
OG0007028	CAEEL05606	STRPU_02611, STRPU_24049
OG0007029	CAEEL09103	STRPU_01326, STRPU_11623
OG0007033	CAEEL14194	STRPU_21131
OG0007034	CAEEL08733	STRPU_13903
OG0007037	CAEEL08744	STRPU_13546
OG0007039	CAEEL13025	STRPU_21207
OG0007040	CAEEL08972	STRPU_19742
OG0007042	CAEEL08206	STRPU_24074
OG0007043	CAEEL13822	STRPU_09509
OG0007045	CAEEL09024	STRPU_16902
OG0007046	CAEEL09633	STRPU_16899, STRPU_16897
OG0007049	CAEEL00647	STRPU_10988, STRPU_00326
OG0007050	CAEEL06277	STRPU_10271
OG0007053	CAEEL09135	STRPU_22506
OG0007055	CAEEL08098	STRPU_15602, STRPU_02206
OG0007056	CAEEL07277	STRPU_15531
OG0007059	CAEEL14078	STRPU_10239
OG0007061	CAEEL08933	STRPU_09653
OG0007062	CAEEL09707	STRPU_10658
OG0007063	CAEEL07545	STRPU_08411, STRPU_00013
OG0007064	CAEEL09068	STRPU_05910
OG0007071	CAEEL04826	STRPU_23265
OG0007073	CAEEL05159	STRPU_10918
OG0007083	CAEEL05178	STRPU_20027
OG0007084	CAEEL01491	STRPU_25218
OG0007090	CAEEL05033	STRPU_19228
OG0007091	CAEEL12658	STRPU_07575
OG0007092	CAEEL08546	STRPU_21370
OG0007093	CAEEL04448	STRPU_18560
OG0007095	CAEEL00821	STRPU_09292
OG0007097	CAEEL04791	STRPU_02900
OG0007098	CAEEL08067	STRPU_25857
OG0007100	CAEEL09539	STRPU_00913, STRPU_23037
OG0007102	CAEEL08970	STRPU_04943
OG0007103	CAEEL10775	STRPU_04046
OG0007106	CAEEL05993	STRPU_22698
OG0007107	CAEEL05472	STRPU_09066, STRPU_02042
OG0007108	CAEEL05255	STRPU_14881
OG0007112	CAEEL01614	STRPU_27151
OG0007113	CAEEL11083	STRPU_22766, STRPU_01922
OG0007114	CAEEL01821	STRPU_25483
OG0007117	CAEEL10841	STRPU_21924
OG0007118	CAEEL02534	STRPU_18011
OG0007119	CAEEL05050	STRPU_19183
OG0007120	CAEEL07430, CAEEL07614	STRPU_19111
OG0007121	CAEEL12811	STRPU_21424
OG0007122	CAEEL04526	STRPU_06853
OG0007123	CAEEL19756	STRPU_10434
OG0007124	CAEEL07005	STRPU_05024
OG0007125	CAEEL20499	STRPU_03780
OG0007127	CAEEL15458	STRPU_23141
OG0007128	CAEEL00451	STRPU_22524
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	STRPU_22007
OG0007131	CAEEL05443	STRPU_18830
OG0007132	CAEEL02720	STRPU_07611
OG0007133	CAEEL03495	STRPU_27118
OG0007137	CAEEL15473	STRPU_09289
OG0007138	CAEEL09999	STRPU_01187, STRPU_19956
OG0007139	CAEEL01164	STRPU_24547
OG0007143	CAEEL10767	STRPU_07151
OG0007144	CAEEL05598	STRPU_20757
OG0007145	CAEEL03134	STRPU_07621
OG0007147	CAEEL02107	STRPU_10689, STRPU_00554
OG0007151	CAEEL07199	STRPU_05509
OG0007153	CAEEL12781	STRPU_20990
OG0007154	CAEEL03604	STRPU_21145
OG0007161	CAEEL00150	STRPU_26316
OG0007163	CAEEL15486	STRPU_00062, STRPU_26355
OG0007164	CAEEL07443	STRPU_18028
OG0007165	CAEEL10428	STRPU_02913
OG0007166	CAEEL06036	STRPU_05956
OG0007173	CAEEL07482	STRPU_11070
OG0007174	CAEEL14161	STRPU_25426
OG0007175	CAEEL05365	STRPU_12623
OG0007177	CAEEL15953	STRPU_20617
OG0007180	CAEEL02927	STRPU_27146
OG0007181	CAEEL09037	STRPU_23088
OG0007182	CAEEL00499	STRPU_06115
OG0007183	CAEEL02179	STRPU_17656, STRPU_02265, STRPU_02264
OG0007184	CAEEL03133	STRPU_24371
OG0007186	CAEEL05116	STRPU_24966
OG0007190	CAEEL10785	STRPU_04117
OG0007192	CAEEL16561	STRPU_13230, STRPU_13214
OG0007199	CAEEL11122	STRPU_24427
OG0007209	CAEEL07382	STRPU_15485
OG0007248	CAEEL16171	STRPU_25740
OG0007254	CAEEL02889	STRPU_11452
OG0007256	CAEEL04854	STRPU_08227
OG0007258	CAEEL01284	STRPU_27109
OG0007260	CAEEL15754	STRPU_21240, STRPU_21242
OG0007266	CAEEL01793	STRPU_23277
OG0007267	CAEEL20518	STRPU_00677, STRPU_18949
OG0007269	CAEEL20059	STRPU_24818
OG0007274	CAEEL17821	STRPU_23308
OG0007275	CAEEL06379	STRPU_23580
OG0007276	CAEEL02045	STRPU_26763, STRPU_26749
OG0007278	CAEEL07918	STRPU_05512
OG0007279	CAEEL01707	STRPU_15002
OG0007280	CAEEL02744	STRPU_07782
OG0007282	CAEEL08198	STRPU_02557, STRPU_14767
OG0007288	CAEEL09410	STRPU_04090
OG0007291	CAEEL00922	STRPU_25328
OG0007293	CAEEL02960	STRPU_07040
OG0007296	CAEEL07895	STRPU_12923
OG0007299	CAEEL08257	STRPU_10020
OG0007301	CAEEL01285	STRPU_25284
OG0007303	CAEEL00729	STRPU_21782
OG0007305	CAEEL08507	STRPU_03512, STRPU_03557
OG0007307	CAEEL05489	STRPU_21523
OG0007309	CAEEL06253	STRPU_21324
OG0007312	CAEEL18157	STRPU_08083
OG0007314	CAEEL14922	STRPU_20759
OG0007317	CAEEL04877	STRPU_07547, STRPU_00579
OG0007319	CAEEL02684	STRPU_08052
OG0007321	CAEEL08372	STRPU_21053
OG0007322	CAEEL07863	STRPU_19439
OG0007323	CAEEL17746	STRPU_24294
OG0007325	CAEEL02968	STRPU_25926
OG0007326	CAEEL12237	STRPU_22222
OG0007330	CAEEL08957	STRPU_05861
OG0007332	CAEEL12399, CAEEL09356	STRPU_05295
OG0007333	CAEEL02810	STRPU_06789
OG0007334	CAEEL16445	STRPU_23387
OG0007335	CAEEL09096	STRPU_20669
OG0007336	CAEEL07287	STRPU_18133
OG0007341	CAEEL08254	STRPU_19846
OG0007342	CAEEL17647	STRPU_20395
OG0007343	CAEEL01237	STRPU_18619
OG0007347	CAEEL16216	STRPU_10302
OG0007348	CAEEL01419	STRPU_06881
OG0007351	CAEEL00046	STRPU_22241
OG0007352	CAEEL02694	STRPU_14587
OG0007353	CAEEL01909	STRPU_25301
OG0007354	CAEEL07366	STRPU_22260
OG0007355	CAEEL07543	STRPU_15597, STRPU_02210
OG0007356	CAEEL10653	STRPU_23252
OG0007361	CAEEL18143	STRPU_27148
OG0007363	CAEEL15459	STRPU_05741
OG0007364	CAEEL00051	STRPU_05709
OG0007365	CAEEL15469	STRPU_18947, STRPU_00679
OG0007370	CAEEL00810	STRPU_14791
OG0007371	CAEEL08890	STRPU_09928
OG0007373	CAEEL07235	STRPU_13813
OG0007374	CAEEL08407	STRPU_10340
OG0007378	CAEEL07515	STRPU_06538, STRPU_06562
OG0007380	CAEEL02178	STRPU_26202
OG0007382	CAEEL03532	STRPU_22220
OG0007383	CAEEL02159	STRPU_17717
OG0007385	CAEEL10159	STRPU_12849, STRPU_16793
OG0007386	CAEEL20708	STRPU_00585, STRPU_07551
OG0007387	CAEEL01651	STRPU_20146
OG0007391	CAEEL15047	STRPU_15363
OG0007392	CAEEL04967	STRPU_18506
OG0007393	CAEEL14340	STRPU_21066
OG0007394	CAEEL17618	STRPU_21854
OG0007395	CAEEL00007	STRPU_08491
OG0007396	CAEEL08409	STRPU_25330
OG0007397	CAEEL05717	STRPU_19337
OG0007399	CAEEL09345	STRPU_17778
OG0007400	CAEEL07494	STRPU_06112
OG0007403	CAEEL00829	STRPU_09636
OG0007405	CAEEL09683	STRPU_15404
OG0007406	CAEEL08578	STRPU_15405
OG0007407	CAEEL09634	STRPU_04194
OG0007408	CAEEL03271	STRPU_24473
OG0007409	CAEEL00402	STRPU_24311
OG0007411	CAEEL00187	STRPU_22952
OG0007412	CAEEL02088	STRPU_17752
OG0007413	CAEEL05369	STRPU_00856, STRPU_14064
OG0007414	CAEEL02493	STRPU_18143
OG0007416	CAEEL06905	STRPU_05170, STRPU_05091
OG0007417	CAEEL11994	STRPU_14291, STRPU_14275
OG0007419	CAEEL08256	STRPU_08298
OG0007421	CAEEL05873	STRPU_24065
OG0007422	CAEEL14217	STRPU_20498
OG0007424	CAEEL09653	STRPU_08374
OG0007425	CAEEL08774	STRPU_05795
OG0007427	CAEEL12151	STRPU_09854
OG0007431	CAEEL08321	STRPU_23142
OG0007432	CAEEL05561	STRPU_11355
OG0007434	CAEEL19477	STRPU_08100
OG0007437	CAEEL05064	STRPU_10305
OG0007439	CAEEL00478	STRPU_24469
OG0007441	CAEEL08872	STRPU_24817
OG0007442	CAEEL05801, CAEEL20230	STRPU_18182
OG0007446	CAEEL08347	STRPU_14393
OG0007447	CAEEL15347	STRPU_05721, STRPU_05714
OG0007450	CAEEL15942	STRPU_20540
OG0007451	CAEEL01087	STRPU_09686
OG0007452	CAEEL11309, CAEEL11308	STRPU_05729
OG0007453	CAEEL15555	STRPU_08036
OG0007454	CAEEL05191	STRPU_06713
OG0007455	CAEEL09023	STRPU_16892
OG0007456	CAEEL09752	STRPU_01080, STRPU_24220
OG0007459	CAEEL08625	STRPU_00297, STRPU_00286
OG0007460	CAEEL08071	STRPU_21588
OG0007463	CAEEL05195	STRPU_12572
OG0007470	CAEEL09270	STRPU_19309, STRPU_01832
OG0007471	CAEEL00262	STRPU_25367
OG0007472	CAEEL07712	STRPU_26679
OG0007473	CAEEL06395	STRPU_13248
OG0007475	CAEEL11891	STRPU_02943, STRPU_02956
OG0007476	CAEEL05614	STRPU_19093
OG0007477	CAEEL18090	STRPU_16441
OG0007478	CAEEL10045	STRPU_18941, STRPU_15341
OG0007481	CAEEL07144	STRPU_15553, STRPU_02246
OG0007482	CAEEL05046	STRPU_10921
OG0007483	CAEEL05091	STRPU_26428
OG0007484	CAEEL15663	STRPU_20892, STRPU_20855
OG0007488	CAEEL11022	STRPU_04869
OG0007489	CAEEL01991	STRPU_21564
OG0007491	CAEEL08156	STRPU_09776
OG0007494	CAEEL07420	STRPU_14437, STRPU_14454
OG0007495	CAEEL02719	STRPU_25133
OG0007496	CAEEL08861	STRPU_25155
OG0007498	CAEEL00436	STRPU_07477
OG0007500	CAEEL02792, CAEEL15995	STRPU_25183
OG0007503	CAEEL02990	STRPU_06365
OG0007508	CAEEL11729	STRPU_19349
OG0007509	CAEEL03713	STRPU_18472, STRPU_18429
OG0007510	CAEEL02087	STRPU_24670
OG0007518	CAEEL09758	STRPU_23498
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	STRPU_12179, STRPU_12137
OG0007524	CAEEL19299	STRPU_06777, STRPU_06757
OG0007527	CAEEL00663	STRPU_25511
OG0007531	CAEEL00294	STRPU_26815
OG0007586	CAEEL10449	STRPU_23321
OG0007589	CAEEL12126	STRPU_05858
OG0007591	CAEEL00268	STRPU_24089
OG0007597	CAEEL08128	STRPU_16840
OG0007602	CAEEL04254	STRPU_18498
OG0007603	CAEEL01794	STRPU_25672
OG0007606	CAEEL07584	STRPU_20480
OG0007608	CAEEL13664	STRPU_07591
OG0007609	CAEEL18836	STRPU_06155
OG0007611	CAEEL17991	STRPU_20758
OG0007613	CAEEL08843	STRPU_19078
OG0007615	CAEEL11977	STRPU_22841
OG0007616	CAEEL01590	STRPU_07311
OG0007618	CAEEL00292	STRPU_17660, STRPU_02260
OG0007619	CAEEL00841	STRPU_11082
OG0007621	CAEEL02354	STRPU_17762
OG0007624	CAEEL00535	STRPU_17423
OG0007626	CAEEL06256	STRPU_06813
OG0007629	CAEEL01044	STRPU_26798
OG0007633	CAEEL20565	STRPU_22913, STRPU_22898
OG0007634	CAEEL15553	STRPU_20702
OG0007638	CAEEL00644	STRPU_22792, STRPU_01951
OG0007642	CAEEL15921	STRPU_22026
OG0007645	CAEEL07585	STRPU_08498
OG0007646	CAEEL01490	STRPU_05885
OG0007648	CAEEL02742	STRPU_25029
OG0007651	CAEEL07805	STRPU_16780
OG0007654	CAEEL01221, CAEEL08338	STRPU_21932
OG0007656	CAEEL10499	STRPU_22735
OG0007657	CAEEL03766	STRPU_11676
OG0007662	CAEEL14112	STRPU_21243
OG0007663	CAEEL07909	STRPU_16698, STRPU_16669
OG0007664	CAEEL02497	STRPU_09994
OG0007666	CAEEL06730	STRPU_09239
OG0007667	CAEEL09697	STRPU_20524
OG0007674	CAEEL07619	STRPU_20960
OG0007676	CAEEL11928	STRPU_20181
OG0007678	CAEEL13160, CAEEL13159	STRPU_21278
OG0007680	CAEEL08127	STRPU_21987, STRPU_21989
OG0007681	CAEEL00409	STRPU_26557
OG0007685	CAEEL05547	STRPU_21750, STRPU_21685
OG0007686	CAEEL07547	STRPU_25432
OG0007687	CAEEL12382	STRPU_08938
OG0007690	CAEEL07839	STRPU_09461
OG0007698	CAEEL09040	STRPU_26351
OG0007699	CAEEL05906	STRPU_07472, STRPU_07483, STRPU_07644
OG0007701	CAEEL08144	STRPU_02521, STRPU_15139
OG0007702	CAEEL09034	STRPU_12514, STRPU_12489
OG0007703	CAEEL09743	STRPU_04278
OG0007712	CAEEL10394	STRPU_10119, STRPU_10045
OG0007713	CAEEL08732	STRPU_13904
OG0007717	CAEEL05318	STRPU_21970
OG0007719	CAEEL04281	STRPU_10661
OG0007722	CAEEL04401	STRPU_27029
OG0007723	CAEEL01529	STRPU_24016
OG0007724	CAEEL11098	STRPU_24974
OG0007732	CAEEL02105	STRPU_09831
OG0007734	CAEEL20465	STRPU_19011
OG0007736	CAEEL08552	STRPU_15391
OG0007738	CAEEL13138	STRPU_03929
OG0007739	CAEEL05697	STRPU_02301, STRPU_17620
OG0007743	CAEEL01748	STRPU_24127, STRPU_24118
OG0007744	CAEEL07533	STRPU_23575
OG0007746	CAEEL14195	STRPU_21712, STRPU_21648
OG0007749	CAEEL12327	STRPU_22396
OG0007752	CAEEL16888	STRPU_06635
OG0007754	CAEEL16020	STRPU_10555
OG0007757	CAEEL04833	STRPU_18160
OG0007758	CAEEL12592	STRPU_22297
OG0007759	CAEEL09235	STRPU_20396
OG0007760	CAEEL11638	STRPU_07851
OG0007761	CAEEL04714	STRPU_10995, STRPU_00332
OG0007766	CAEEL16170	STRPU_09268
OG0007767	CAEEL04905	STRPU_10899
OG0007769	CAEEL08087	STRPU_08985
OG0007771	CAEEL07807	STRPU_23888
OG0007772	CAEEL09510	STRPU_06020
OG0007774	CAEEL00940	STRPU_01586, STRPU_13567
OG0007782	CAEEL02809	STRPU_04650, STRPU_04628
OG0007783	CAEEL07253	STRPU_08382
OG0007784	CAEEL08610	STRPU_13640, STRPU_02424
OG0007786	CAEEL11757	STRPU_21038
OG0007794	CAEEL19174	STRPU_14546
OG0007800	CAEEL08807	STRPU_05914
OG0007803	CAEEL05119	STRPU_20812
OG0007804	CAEEL00772	STRPU_07109
OG0007807	CAEEL05530	STRPU_09639
OG0007810	CAEEL03135	STRPU_23899
OG0007811	CAEEL07487	STRPU_03731
OG0007813	CAEEL13344	STRPU_21166, STRPU_21158
OG0007814	CAEEL09448	STRPU_04174
OG0007816	CAEEL05256	STRPU_11279, STRPU_11241
OG0007817	CAEEL15491	STRPU_20503
OG0007818	CAEEL09942	STRPU_05587
OG0007820	CAEEL09298	STRPU_14551
OG0007823	CAEEL13928	STRPU_10202
OG0007825	CAEEL11587	STRPU_22030
OG0007829	CAEEL06733	STRPU_24523
OG0007830	CAEEL12370	STRPU_23024, STRPU_00898
OG0007831	CAEEL09366	STRPU_09308
OG0007832	CAEEL15897	STRPU_20682
OG0007834	CAEEL18324	STRPU_10327
OG0007835	CAEEL14273	STRPU_18438, STRPU_18480
OG0007837	CAEEL08272	STRPU_05347
OG0007840	CAEEL02866	STRPU_07497
OG0007846	CAEEL15416	STRPU_25879
OG0007846	CAEEL07657	STRPU_12616
OG0007848	CAEEL00623	STRPU_17665, STRPU_02256
OG0007858	CAEEL05800	STRPU_10385
OG0007866	CAEEL10453	STRPU_08484
OG0007911	CAEEL19720	STRPU_01387, STRPU_08771
OG0007918	CAEEL01338	STRPU_14375
OG0007929	CAEEL11949	STRPU_26184
OG0007932	CAEEL18348	STRPU_24833
OG0007942	CAEEL06424	STRPU_18585, STRPU_18624
OG0007943	CAEEL00323	STRPU_17782
OG0007947	CAEEL08838	STRPU_08214
OG0007952	CAEEL00559	STRPU_01876, STRPU_25192
OG0007955	CAEEL04282	STRPU_21208
OG0007956	CAEEL07040	STRPU_26493, STRPU_26482
OG0007957	CAEEL07410	STRPU_22897, STRPU_22912
OG0007958	CAEEL09574	STRPU_23999
OG0007959	CAEEL06031	STRPU_18433, STRPU_18476
OG0007962	CAEEL03907	STRPU_05230
OG0007966	CAEEL18121	STRPU_23496
OG0007969	CAEEL07525	STRPU_18693
OG0007971	CAEEL09028	STRPU_24401
OG0007974	CAEEL18470	STRPU_06486
OG0007975	CAEEL07570	STRPU_10654, STRPU_10646
OG0007976	CAEEL13363	STRPU_08167
OG0007978	CAEEL16129	STRPU_00914, STRPU_23038
OG0007980	CAEEL04889	STRPU_21051
OG0007990	CAEEL07840	STRPU_25244
OG0007994	CAEEL07063	STRPU_21302
OG0007996	CAEEL08828	STRPU_14493
OG0007997	CAEEL08226	STRPU_14219
OG0007999	CAEEL07190	STRPU_00442, STRPU_13703
OG0008000	CAEEL08364	STRPU_07107
OG0008001	CAEEL02665	STRPU_04410
OG0008007	CAEEL06239	STRPU_18169, STRPU_18152
OG0008008	CAEEL09265	STRPU_09006
OG0008009	CAEEL02124	STRPU_21986
OG0008011	CAEEL11657	STRPU_23173
OG0008016	CAEEL01402	STRPU_26699
OG0008018	CAEEL09951	STRPU_09880
OG0008020	CAEEL07350	STRPU_20510
OG0008023	CAEEL06642	STRPU_11509, STRPU_11507
OG0008028	CAEEL08626	STRPU_24551
OG0008030	CAEEL08937	STRPU_15321
OG0008031	CAEEL03012	STRPU_05008
OG0008039	CAEEL08953	STRPU_14997
OG0008041	CAEEL11036	STRPU_23915
OG0008042	CAEEL08018	STRPU_14118, STRPU_13227, STRPU_13211
OG0008045	CAEEL06796	STRPU_23375
OG0008046	CAEEL02060	STRPU_26252
OG0008047	CAEEL11814	STRPU_24493
OG0008049	CAEEL07907	STRPU_15388
OG0008050	CAEEL05217	STRPU_18857, STRPU_18939
OG0008051	CAEEL00393	STRPU_08564
OG0008056	CAEEL07039	STRPU_23986
OG0008062	CAEEL05480	STRPU_24838
OG0008065	CAEEL19082	STRPU_12835
OG0008066	CAEEL02996	STRPU_26862
OG0008067	CAEEL01642	STRPU_07880, STRPU_07879, STRPU_07873
OG0008069	CAEEL04653	STRPU_18561
OG0008071	CAEEL15707	STRPU_18691
OG0008072	CAEEL03539	STRPU_10971
OG0008074	CAEEL08812	STRPU_15529
OG0008075	CAEEL18761	STRPU_05647
OG0008079	CAEEL11763	STRPU_10602
OG0008080	CAEEL05079	STRPU_11728
OG0008081	CAEEL01394	STRPU_25423
OG0008082	CAEEL14725	STRPU_24719
OG0008091	CAEEL08716	STRPU_14230, STRPU_14237
OG0008094	CAEEL09901	STRPU_00876, STRPU_23001
OG0008100	CAEEL09035	STRPU_11576, STRPU_01365
OG0008104	CAEEL01994	STRPU_10201
OG0008105	CAEEL14680	STRPU_20958
OG0008108	CAEEL00549	STRPU_26222
OG0008110	CAEEL05284	STRPU_10554
OG0008113	CAEEL01854	STRPU_22759, STRPU_01915
OG0008115	CAEEL20667	STRPU_21414
OG0008117	CAEEL10260	STRPU_20393
OG0008119	CAEEL12692	STRPU_15413
OG0008122	CAEEL11778	STRPU_08465
OG0008123	CAEEL15956	STRPU_21615
OG0008127	CAEEL07191	STRPU_05706
OG0008136	CAEEL09654	STRPU_25668
OG0008201	CAEEL15238	STRPU_22376
OG0008202	CAEEL08153	STRPU_17834
OG0008203	CAEEL11108	STRPU_04749
OG0008208	CAEEL12161	STRPU_23576
OG0008215	CAEEL08145	STRPU_05690
OG0008217	CAEEL20440	STRPU_08322
OG0008219	CAEEL16399	STRPU_08830
OG0008224	CAEEL00450	STRPU_26047
OG0008229	CAEEL09406	STRPU_19496
OG0008232	CAEEL00894	STRPU_06639
OG0008238	CAEEL00102	STRPU_25394
OG0008239	CAEEL10269	STRPU_04714
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	STRPU_21347
OG0008242	CAEEL08668	STRPU_05596, STRPU_05536
OG0008243	CAEEL02601	STRPU_17185, STRPU_00183
OG0008249	CAEEL15845	STRPU_18754
OG0008258	CAEEL16173	STRPU_20943
OG0008261	CAEEL07062	STRPU_05899
OG0008262	CAEEL11455	STRPU_19539
OG0008263	CAEEL15298	STRPU_21353
OG0008267	CAEEL01941	STRPU_23302
OG0008268	CAEEL07024	STRPU_22864
OG0008271	CAEEL10188	STRPU_22100
OG0008273	CAEEL00012	STRPU_11363
