Orthogroup	CAEEL	HELIO_ok
OG0007442	CAEEL05801, CAEEL20230	HELIO_05360
OG0007446	CAEEL08347	HELIO_07395
OG0007447	CAEEL15347	HELIO_12442
OG0007450	CAEEL15942	HELIO_00508
OG0007451	CAEEL01087	HELIO_04606
OG0007452	CAEEL11309, CAEEL11308	HELIO_07764
OG0007453	CAEEL15555	HELIO_06244
OG0007454	CAEEL05191	HELIO_11972
OG0007455	CAEEL09023	HELIO_12355
OG0007456	CAEEL09752	HELIO_09549
OG0007459	CAEEL08625	HELIO_01507
OG0007460	CAEEL08071	HELIO_08692
OG0007463	CAEEL05195	HELIO_00691
OG0007471	CAEEL00262	HELIO_09730
OG0007472	CAEEL07712	HELIO_11248
OG0007475	CAEEL11891	HELIO_09366
OG0007476	CAEEL05614	HELIO_04585
OG0007477	CAEEL18090	HELIO_10040
OG0007478	CAEEL10045	HELIO_04114
OG0007481	CAEEL07144	HELIO_12489
OG0007482	CAEEL05046	HELIO_12170
OG0007483	CAEEL05091	HELIO_09027
OG0007484	CAEEL15663	HELIO_06327
OG0007488	CAEEL11022	HELIO_09301
OG0007491	CAEEL08156	HELIO_08829
OG0007494	CAEEL07420	HELIO_12427
OG0007495	CAEEL02719	HELIO_09614
OG0007496	CAEEL08861	HELIO_05033
OG0007498	CAEEL00436	HELIO_11706
OG0007500	CAEEL02792, CAEEL15995	HELIO_05327
OG0007503	CAEEL02990	HELIO_10821
OG0007508	CAEEL11729	HELIO_01803
OG0007509	CAEEL03713	HELIO_08680
OG0007510	CAEEL02087	HELIO_08253
OG0007518	CAEEL09758	HELIO_10823
OG0007519	CAEEL01445	HELIO_05000
OG0007527	CAEEL00663	HELIO_08185
OG0007531	CAEEL00294	HELIO_12240
OG0007586	CAEEL10449	HELIO_01877
OG0007589	CAEEL12126	HELIO_07736
OG0007591	CAEEL00268	HELIO_10985
OG0007597	CAEEL08128	HELIO_09185
OG0007602	CAEEL04254	HELIO_07630
OG0007603	CAEEL01794	HELIO_01392
OG0007606	CAEEL07584	HELIO_07848
OG0007609	CAEEL18836	HELIO_10263
OG0007611	CAEEL17991	HELIO_01122
OG0007616	CAEEL01590	HELIO_00580
OG0007618	CAEEL00292	HELIO_11433
OG0007619	CAEEL00841	HELIO_00818
OG0007624	CAEEL00535	HELIO_03334
OG0007626	CAEEL06256	HELIO_06920
OG0007629	CAEEL01044	HELIO_03806
OG0007633	CAEEL20565	HELIO_01601, HELIO_04618
OG0007634	CAEEL15553	HELIO_08632
OG0007638	CAEEL00644	HELIO_04448
OG0007642	CAEEL15921	HELIO_09919
OG0007645	CAEEL07585	HELIO_08180
OG0007646	CAEEL01490	HELIO_09428
OG0007648	CAEEL02742	HELIO_11122
OG0007651	CAEEL07805	HELIO_02073
OG0007652	CAEEL19493	HELIO_03680
OG0007654	CAEEL01221, CAEEL08338	HELIO_09336
OG0007656	CAEEL10499	HELIO_03326
OG0007657	CAEEL03766	HELIO_09924
OG0007662	CAEEL14112	HELIO_05739
OG0007663	CAEEL07909	HELIO_09052
OG0007664	CAEEL02497	HELIO_04897
OG0007666	CAEEL06730	HELIO_07744
OG0007667	CAEEL09697	HELIO_04334
OG0007676	CAEEL11928	HELIO_07836
OG0007680	CAEEL08127	HELIO_05007
OG0007681	CAEEL00409	HELIO_11068
OG0007686	CAEEL07547	HELIO_07993
OG0007687	CAEEL12382	HELIO_01462
OG0007690	CAEEL07839	HELIO_01667
OG0007698	CAEEL09040	HELIO_02873
OG0007699	CAEEL05906	HELIO_00023, HELIO_11009
OG0007702	CAEEL09034	HELIO_01625
OG0007703	CAEEL09743	HELIO_00511
OG0007712	CAEEL10394	HELIO_06849
OG0007713	CAEEL08732	HELIO_05941
OG0007714	CAEEL07755	HELIO_10359
OG0007717	CAEEL05318	HELIO_08633
OG0007719	CAEEL04281	HELIO_11950
OG0007722	CAEEL04401	HELIO_05263
OG0007723	CAEEL01529	HELIO_12456
OG0007724	CAEEL11098	HELIO_00810
OG0007732	CAEEL02105	HELIO_12689
OG0007734	CAEEL20465	HELIO_11801
OG0007736	CAEEL08552	HELIO_07658
OG0007739	CAEEL05697	HELIO_03035
OG0007743	CAEEL01748	HELIO_10929
OG0007746	CAEEL14195	HELIO_11155
OG0007749	CAEEL12327	HELIO_03431
OG0007752	CAEEL16888	HELIO_00832
OG0007754	CAEEL16020	HELIO_02629
OG0007757	CAEEL04833	HELIO_07988
OG0007759	CAEEL09235	HELIO_12236
OG0007761	CAEEL04714	HELIO_10949
OG0007767	CAEEL04905	HELIO_03760
OG0007769	CAEEL08087	HELIO_12480
OG0007771	CAEEL07807	HELIO_01646
OG0007772	CAEEL09510	HELIO_01680
OG0007774	CAEEL00940	HELIO_11728
OG0007782	CAEEL02809	HELIO_11482
OG0007783	CAEEL07253	HELIO_03457
OG0007784	CAEEL08610	HELIO_06523
OG0007786	CAEEL11757	HELIO_09437
OG0007794	CAEEL19174	HELIO_02740
OG0007800	CAEEL08807	HELIO_02307
OG0007803	CAEEL05119	HELIO_00912
OG0007804	CAEEL00772	HELIO_02429
OG0007807	CAEEL05530	HELIO_01066
OG0007810	CAEEL03135	HELIO_09745
OG0007811	CAEEL07487	HELIO_00921
OG0007813	CAEEL13344	HELIO_00743
OG0007816	CAEEL05256	HELIO_07334
OG0007820	CAEEL09298	HELIO_11990
OG0007823	CAEEL13928	HELIO_08358
OG0007829	CAEEL06733	HELIO_01759
OG0007830	CAEEL12370	HELIO_08878
OG0007831	CAEEL09366	HELIO_12772
OG0007832	CAEEL15897	HELIO_11102
OG0007834	CAEEL18324	HELIO_01668
OG0007835	CAEEL14273	HELIO_12549
OG0007837	CAEEL08272	HELIO_03229
OG0007840	CAEEL02866	HELIO_04802
OG0007846	CAEEL15416	HELIO_08649
OG0007846	CAEEL07657	HELIO_12188
OG0007848	CAEEL00623	HELIO_04240
OG0007858	CAEEL05800	HELIO_05719
OG0007911	CAEEL19720	HELIO_11434
OG0007918	CAEEL01338	HELIO_04419
OG0007929	CAEEL11949	HELIO_03658
OG0007932	CAEEL18348	HELIO_01358
OG0007943	CAEEL00323	HELIO_05542
OG0007947	CAEEL08838	HELIO_01214
OG0007956	CAEEL07040	HELIO_00807
OG0007957	CAEEL07410	HELIO_02424
OG0007958	CAEEL09574	HELIO_03422
OG0007959	CAEEL06031	HELIO_02385
OG0007962	CAEEL03907	HELIO_04538
OG0007966	CAEEL18121	HELIO_06554
OG0007974	CAEEL18470	HELIO_08921
OG0007975	CAEEL07570	HELIO_02337
OG0007978	CAEEL16129	HELIO_02240
OG0007980	CAEEL04889	HELIO_00219
OG0007990	CAEEL07840	HELIO_00307
OG0007994	CAEEL07063	HELIO_01780
OG0007996	CAEEL08828	HELIO_00492
OG0007997	CAEEL08226	HELIO_03100
OG0007999	CAEEL07190	HELIO_08262
OG0008000	CAEEL08364	HELIO_04177
OG0008001	CAEEL02665	HELIO_00928
OG0008008	CAEEL09265	HELIO_05467
OG0008009	CAEEL02124	HELIO_11167
OG0008011	CAEEL11657	HELIO_10599
OG0008016	CAEEL01402	HELIO_00540
OG0008018	CAEEL09951	HELIO_10526
OG0008020	CAEEL07350	HELIO_00997
OG0008023	CAEEL06642	HELIO_00436
OG0008028	CAEEL08626	HELIO_10437
OG0008030	CAEEL08937	HELIO_08520
OG0008031	CAEEL03012	HELIO_10799
OG0008039	CAEEL08953	HELIO_02911
OG0008041	CAEEL11036	HELIO_00327
OG0008042	CAEEL08018	HELIO_03968
OG0008046	CAEEL02060	HELIO_01039
OG0008047	CAEEL11814	HELIO_10201
OG0008050	CAEEL05217	HELIO_01160
OG0008051	CAEEL00393	HELIO_09542
OG0008056	CAEEL07039	HELIO_00846
OG0008059	CAEEL15078	HELIO_09982
OG0008062	CAEEL05480	HELIO_00796
OG0008065	CAEEL19082	HELIO_06534
OG0008066	CAEEL02996	HELIO_07912
OG0008067	CAEEL01642	HELIO_10931
OG0008071	CAEEL15707	HELIO_01342
OG0008072	CAEEL03539	HELIO_01026
OG0008074	CAEEL08812	HELIO_03004
OG0008075	CAEEL18761	HELIO_03101
OG0008079	CAEEL11763	HELIO_00746
OG0008080	CAEEL05079	HELIO_12214
OG0008081	CAEEL01394	HELIO_05879
OG0008082	CAEEL14725	HELIO_08934
OG0008091	CAEEL08716	HELIO_09088
OG0008094	CAEEL09901	HELIO_00528
OG0008100	CAEEL09035	HELIO_11850
OG0008104	CAEEL01994	HELIO_09386
OG0008105	CAEEL14680	HELIO_10149
OG0008108	CAEEL00549	HELIO_11492
OG0008110	CAEEL05284	HELIO_05692
OG0008113	CAEEL01854	HELIO_06984
OG0008115	CAEEL20667	HELIO_12049
OG0008117	CAEEL10260	HELIO_05202
OG0008119	CAEEL12692	HELIO_07573
OG0008122	CAEEL11778	HELIO_07016
OG0008136	CAEEL09654	HELIO_04953
OG0008201	CAEEL15238	HELIO_08285
OG0008203	CAEEL11108	HELIO_01479
OG0008208	CAEEL12161	HELIO_04865
OG0008217	CAEEL20440	HELIO_07725
OG0008219	CAEEL16399	HELIO_07426
OG0008224	CAEEL00450	HELIO_09989
OG0008229	CAEEL09406	HELIO_03919
OG0008232	CAEEL00894	HELIO_07795
OG0008238	CAEEL00102	HELIO_06475
OG0008239	CAEEL10269	HELIO_01309
OG0008242	CAEEL08668	HELIO_03862
OG0008243	CAEEL02601	HELIO_00975
OG0008249	CAEEL15845	HELIO_10481
OG0008258	CAEEL16173	HELIO_08230
OG0008262	CAEEL11455	HELIO_01675
OG0008263	CAEEL15298	HELIO_05980
OG0008267	CAEEL01941	HELIO_02344
OG0008268	CAEEL07024	HELIO_05239
OG0008271	CAEEL10188	HELIO_09393
OG0008275	CAEEL12381	HELIO_01566
OG0008281	CAEEL00420	HELIO_07104
OG0008288	CAEEL04376	HELIO_00679
OG0008294	CAEEL08194	HELIO_11093
OG0008297	CAEEL18979	HELIO_08616
OG0008300	CAEEL09421	HELIO_09179
OG0008304	CAEEL04256	HELIO_07539
OG0008307	CAEEL09006	HELIO_06378
OG0008312	CAEEL18921	HELIO_08007
OG0008313	CAEEL06873	HELIO_12407
OG0008317	CAEEL18369	HELIO_02138
OG0008325	CAEEL03674	HELIO_02818
OG0008327	CAEEL12153	HELIO_01314
OG0008332	CAEEL05599	HELIO_04129
OG0008335	CAEEL06270	HELIO_00538
OG0008336	CAEEL15189	HELIO_01313
OG0008341	CAEEL05446	HELIO_12300
OG0008343	CAEEL05448	HELIO_06743
OG0008346	CAEEL13144	HELIO_08226
OG0008348	CAEEL07578	HELIO_02649
OG0008351	CAEEL00200	HELIO_01614
OG0008352	CAEEL04295	HELIO_03305
OG0008361	CAEEL02090	HELIO_10495
OG0008363	CAEEL02853	HELIO_01576
OG0008368	CAEEL02353	HELIO_07799
OG0008373	CAEEL04900	HELIO_08596
OG0008381	CAEEL18769	HELIO_00618
OG0008383	CAEEL10575	HELIO_00611
OG0008390	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684	HELIO_06820
OG0008400	CAEEL04648	HELIO_08378
OG0008403	CAEEL01637	HELIO_10617
OG0008412	CAEEL12090	HELIO_01661
OG0008415	CAEEL03050	HELIO_05382
OG0008422	CAEEL05153	HELIO_05208
OG0008424	CAEEL00661	HELIO_04563
OG0008427	CAEEL05373	HELIO_10187
OG0008516	CAEEL14865	HELIO_04595
OG0008533	CAEEL05305	HELIO_03659
OG0008536	CAEEL08822	HELIO_05874
OG0008542	CAEEL01755	HELIO_02038
OG0008555	CAEEL14965	HELIO_04807
OG0008558	CAEEL00291	HELIO_09923
OG0008563	CAEEL08399	HELIO_03942
OG0008565	CAEEL20014	HELIO_02182
OG0008569	CAEEL15353	HELIO_03993
OG0008571	CAEEL11979	HELIO_01645
OG0008573	CAEEL02749	HELIO_05582
OG0008583	CAEEL07220	HELIO_03176
OG0008588	CAEEL20463	HELIO_02756
OG0008591	CAEEL07370	HELIO_06642
OG0008602	CAEEL15827	HELIO_12291
OG0008632	CAEEL01917	HELIO_05631
OG0008633	CAEEL17795, CAEEL18021	HELIO_04273
OG0008637	CAEEL04856	HELIO_03149
OG0008638	CAEEL15835	HELIO_06138
OG0008642	CAEEL17998	HELIO_06407
OG0008644	CAEEL07170	HELIO_01076
OG0008654	CAEEL05052	HELIO_05189
OG0008656	CAEEL01648	HELIO_05702
OG0008658	CAEEL09756	HELIO_01843
OG0008659	CAEEL01279	HELIO_05034
OG0008662	CAEEL06591	HELIO_07636
OG0008673	CAEEL14469	HELIO_11675
OG0008696	CAEEL09216	HELIO_09222
OG0008760	CAEEL09413	HELIO_06810
OG0008785	CAEEL06702	HELIO_12253
OG0008792	CAEEL01181	HELIO_12590
OG0008793	CAEEL10821	HELIO_00397
OG0008794	CAEEL07396	HELIO_06723
OG0008799	CAEEL16398	HELIO_04045
OG0008826	CAEEL01857	HELIO_04061
OG0008828	CAEEL05455	HELIO_04241
OG0008836	CAEEL08808	HELIO_01443
OG0008859	CAEEL07569	HELIO_08303
OG0008864	CAEEL10645	HELIO_03392
OG0008870	CAEEL08973	HELIO_01663
OG0008877	CAEEL12677	HELIO_04838
OG0008879	CAEEL06910	HELIO_12641
OG0008887	CAEEL04377	HELIO_09152
OG0008894	CAEEL00700	HELIO_08505
OG0008900	CAEEL08282	HELIO_03569
OG0008911	CAEEL05712	HELIO_05853
OG0008916	CAEEL07184	HELIO_09422
OG0008938	CAEEL01611	HELIO_01404
OG0008959	CAEEL10488	HELIO_04258
OG0009043	CAEEL02926	HELIO_09252
OG0009067	CAEEL08173	HELIO_01845
OG0009080	CAEEL20332	HELIO_09664
OG0009083	CAEEL11653	HELIO_08474
OG0009152	CAEEL11985	HELIO_02105
OG0009165	CAEEL12928	HELIO_10133
OG0009175	CAEEL09576	HELIO_03907
OG0009190	CAEEL09360	HELIO_03517
OG0009217	CAEEL08995	HELIO_01626
OG0009341	CAEEL02752	HELIO_02792
OG0009370	CAEEL11569	HELIO_04388
OG0009374	CAEEL04114	HELIO_01682
OG0009387	CAEEL15544, CAEEL19940	HELIO_01031
OG0009402	CAEEL12655, CAEEL18978	HELIO_06909
OG0009451	CAEEL07612	HELIO_12517
OG0009575	CAEEL20584, CAEEL02774	HELIO_00820
OG0009590	CAEEL10923	HELIO_01605
OG0009621	CAEEL18059	HELIO_07149
OG0009636	CAEEL18918	HELIO_02711, HELIO_11971
OG0009639	CAEEL15932	HELIO_08310
OG0009645	CAEEL00376	HELIO_09717
OG0009649	CAEEL15752	HELIO_09220
OG0009875	CAEEL01503	HELIO_09349
OG0009881	CAEEL10393	HELIO_07274
OG0009898	CAEEL19746	HELIO_02177, HELIO_02175, HELIO_02176
OG0009900	CAEEL11208	HELIO_00335
OG0009908	CAEEL07050	HELIO_04909
OG0009920	CAEEL07855	HELIO_01466
OG0009921	CAEEL10707	HELIO_06089
OG0010046	CAEEL19547	HELIO_06253
OG0010151	CAEEL19823	HELIO_05164
OG0010184	CAEEL19250	HELIO_04094
OG0010217	CAEEL20550	HELIO_10675
OG0010230	CAEEL10964	HELIO_11117
OG0010236	CAEEL04159	HELIO_08268
OG0010522	CAEEL00787	HELIO_12244
OG0010533	CAEEL06598, CAEEL06597, CAEEL19988, CAEEL08659, CAEEL08657	HELIO_05933
OG0010547	CAEEL18538	HELIO_09684
OG0010601	CAEEL01174	HELIO_01938
OG0010604	CAEEL07416	HELIO_08346, HELIO_08347
OG0010617	CAEEL12759	HELIO_06726
OG0010848	CAEEL18005, CAEEL09694	HELIO_05339
OG0010885	CAEEL20253	HELIO_03700
OG0010938	CAEEL08495	HELIO_05902
OG0011200	CAEEL03722	HELIO_03173
OG0011275	CAEEL08882	HELIO_05983
OG0011760	CAEEL11069, CAEEL11068	HELIO_12107
OG0011762	CAEEL19294, CAEEL02838	HELIO_05001, HELIO_05534
OG0012216	CAEEL11310	HELIO_03165
OG0012291	CAEEL08904	HELIO_00016
OG0012302	CAEEL01540	HELIO_00258
OG0012366	CAEEL18380	HELIO_05824
OG0012369	CAEEL06871	HELIO_10448
OG0012841	CAEEL20108	HELIO_08055
OG0012980	CAEEL19856	HELIO_11364
OG0013678	CAEEL05015	HELIO_03104
OG0013899	CAEEL12324, CAEEL08650	HELIO_05590
OG0018291	CAEEL00964	HELIO_01671
OG0018328	CAEEL09017	HELIO_07243, HELIO_01255
OG0018346	CAEEL15580	HELIO_05017, HELIO_12060
OG0020706	CAEEL04814	HELIO_00939
OG0020726	CAEEL08302	HELIO_02824
OG0029875	CAEEL04415	HELIO_07969
