Orthogroup	CAEEL	SACKO_ok
OG0007008	CAEEL02046	SACKO_07810
OG0007009	CAEEL01782	SACKO_08522
OG0007010	CAEEL15343	SACKO_15717
OG0007011	CAEEL08044	SACKO_30640, SACKO_30612
OG0007012	CAEEL11328	SACKO_31857
OG0007013	CAEEL06144	SACKO_28712
OG0007015	CAEEL15511	SACKO_30224
OG0007016	CAEEL00075	SACKO_32125
OG0007017	CAEEL12138	SACKO_26693
OG0007024	CAEEL10553, CAEEL11101	SACKO_26052
OG0007025	CAEEL06876	SACKO_10243
OG0007027	CAEEL09519	SACKO_23731
OG0007028	CAEEL05606	SACKO_15050
OG0007029	CAEEL09103	SACKO_32173
OG0007033	CAEEL14194	SACKO_06084
OG0007034	CAEEL08733	SACKO_14166
OG0007037	CAEEL08744	SACKO_15416
OG0007039	CAEEL13025	SACKO_22213
OG0007040	CAEEL08972	SACKO_25776
OG0007042	CAEEL08206	SACKO_29304
OG0007043	CAEEL13822	SACKO_16636
OG0007046	CAEEL09633	SACKO_31329
OG0007049	CAEEL00647	SACKO_12577
OG0007050	CAEEL06277	SACKO_00112
OG0007053	CAEEL09135	SACKO_13932
OG0007055	CAEEL08098	SACKO_25420, SACKO_30832
OG0007056	CAEEL07277	SACKO_00713
OG0007057	CAEEL00263	SACKO_13231
OG0007059	CAEEL14078	SACKO_11009
OG0007061	CAEEL08933	SACKO_33581
OG0007062	CAEEL09707	SACKO_09547
OG0007063	CAEEL07545	SACKO_33318
OG0007064	CAEEL09068	SACKO_08150, SACKO_21433
OG0007065	CAEEL20267	SACKO_12649
OG0007073	CAEEL05159	SACKO_04610
OG0007083	CAEEL05178	SACKO_28525
OG0007084	CAEEL01491	SACKO_17427
OG0007090	CAEEL05033	SACKO_33532
OG0007091	CAEEL12658	SACKO_20838
OG0007092	CAEEL08546	SACKO_03845
OG0007093	CAEEL04448	SACKO_22444
OG0007095	CAEEL00821	SACKO_23495
OG0007097	CAEEL04791	SACKO_29405
OG0007098	CAEEL08067	SACKO_16364
OG0007100	CAEEL09539	SACKO_14090
OG0007103	CAEEL10775	SACKO_14137
OG0007106	CAEEL05993	SACKO_10813
OG0007107	CAEEL05472	SACKO_33356
OG0007108	CAEEL05255	SACKO_31265, SACKO_29706
OG0007112	CAEEL01614	SACKO_08725
OG0007113	CAEEL11083	SACKO_02848
OG0007114	CAEEL01821	SACKO_26820
OG0007116	CAEEL05589	SACKO_02239
OG0007117	CAEEL10841	SACKO_02391
OG0007118	CAEEL02534	SACKO_25201
OG0007119	CAEEL05050	SACKO_25634
OG0007120	CAEEL07430, CAEEL07614	SACKO_14961
OG0007121	CAEEL12811	SACKO_15333
OG0007122	CAEEL04526	SACKO_19303
OG0007124	CAEEL07005	SACKO_01895
OG0007125	CAEEL20499	SACKO_07204
OG0007127	CAEEL15458	SACKO_10394
OG0007128	CAEEL00451	SACKO_24044
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	SACKO_32058
OG0007131	CAEEL05443	SACKO_20356
OG0007132	CAEEL02720	SACKO_28911
OG0007133	CAEEL03495	SACKO_04847
OG0007137	CAEEL15473	SACKO_25595, SACKO_25596
OG0007138	CAEEL09999	SACKO_09225
OG0007139	CAEEL01164	SACKO_05472
OG0007143	CAEEL10767	SACKO_00838
OG0007144	CAEEL05598	SACKO_09057
OG0007145	CAEEL03134	SACKO_10133, SACKO_30883
OG0007147	CAEEL02107	SACKO_04639
OG0007151	CAEEL07199	SACKO_10702, SACKO_10705
OG0007153	CAEEL12781	SACKO_33991
OG0007154	CAEEL03604	SACKO_12031
OG0007161	CAEEL00150	SACKO_07985
OG0007163	CAEEL15486	SACKO_09049
OG0007164	CAEEL07443	SACKO_06008
OG0007165	CAEEL10428	SACKO_23160
OG0007166	CAEEL06036	SACKO_00991
OG0007173	CAEEL07482	SACKO_33101
OG0007174	CAEEL14161	SACKO_28329
OG0007175	CAEEL05365	SACKO_33520
OG0007176	CAEEL08939	SACKO_13690
OG0007177	CAEEL15953	SACKO_16283
OG0007180	CAEEL02927	SACKO_16530
OG0007181	CAEEL09037	SACKO_31454
OG0007182	CAEEL00499	SACKO_28417
OG0007183	CAEEL02179	SACKO_20614
OG0007184	CAEEL03133	SACKO_14227
OG0007186	CAEEL05116	SACKO_09431
OG0007190	CAEEL10785	SACKO_21385
OG0007192	CAEEL16561	SACKO_32927
OG0007199	CAEEL11122	SACKO_11812
OG0007209	CAEEL07382	SACKO_30174
OG0007213	CAEEL20311	SACKO_28190
OG0007248	CAEEL16171	SACKO_27874
OG0007254	CAEEL02889	SACKO_20296
OG0007256	CAEEL04854	SACKO_27202
OG0007258	CAEEL01284	SACKO_02451
OG0007260	CAEEL15754	SACKO_10789
OG0007266	CAEEL01793	SACKO_05789
OG0007267	CAEEL20518	SACKO_19715
OG0007269	CAEEL20059	SACKO_20712
OG0007274	CAEEL17821	SACKO_28207
OG0007275	CAEEL06379	SACKO_02847
OG0007276	CAEEL02045	SACKO_16517
OG0007278	CAEEL07918	SACKO_17323
OG0007279	CAEEL01707	SACKO_11089
OG0007280	CAEEL02744	SACKO_25255
OG0007282	CAEEL08198	SACKO_29535
OG0007288	CAEEL09410	SACKO_06459
OG0007291	CAEEL00922	SACKO_04875
OG0007293	CAEEL02960	SACKO_21270
OG0007296	CAEEL07895	SACKO_28513
OG0007299	CAEEL08257	SACKO_21476
OG0007301	CAEEL01285	SACKO_17413
OG0007303	CAEEL00729	SACKO_09372
OG0007305	CAEEL08507	SACKO_26897
OG0007307	CAEEL05489	SACKO_04769
OG0007309	CAEEL06253	SACKO_11958
OG0007312	CAEEL18157	SACKO_16657
OG0007314	CAEEL14922	SACKO_09098
OG0007317	CAEEL04877	SACKO_26981
OG0007319	CAEEL02684	SACKO_25268
OG0007321	CAEEL08372	SACKO_15330
OG0007322	CAEEL07863	SACKO_21358
OG0007323	CAEEL17746	SACKO_32999
OG0007325	CAEEL02968	SACKO_13504
OG0007326	CAEEL12237	SACKO_01111
OG0007330	CAEEL08957	SACKO_30586
OG0007332	CAEEL12399, CAEEL09356	SACKO_18761
OG0007333	CAEEL02810	SACKO_32006
OG0007334	CAEEL16445	SACKO_00762, SACKO_00753
OG0007335	CAEEL09096	SACKO_12354
OG0007336	CAEEL07287	SACKO_09463
OG0007341	CAEEL08254	SACKO_17570
OG0007342	CAEEL17647	SACKO_14494
OG0007343	CAEEL01237	SACKO_25659
OG0007347	CAEEL16216	SACKO_30253
OG0007348	CAEEL01419	SACKO_03593
OG0007351	CAEEL00046	SACKO_11196
OG0007352	CAEEL02694	SACKO_07748
OG0007353	CAEEL01909	SACKO_16413
OG0007354	CAEEL07366	SACKO_06474
OG0007355	CAEEL07543	SACKO_03780
OG0007356	CAEEL10653	SACKO_16209
OG0007361	CAEEL18143	SACKO_22476
OG0007363	CAEEL15459	SACKO_14533
OG0007364	CAEEL00051	SACKO_04078
OG0007365	CAEEL15469	SACKO_20999
OG0007370	CAEEL00810	SACKO_19093
OG0007371	CAEEL08890	SACKO_13724
OG0007373	CAEEL07235	SACKO_01409
OG0007374	CAEEL08407	SACKO_12783
OG0007378	CAEEL07515	SACKO_28900
OG0007382	CAEEL03532	SACKO_05172
OG0007383	CAEEL02159	SACKO_33853
OG0007385	CAEEL10159	SACKO_04570
OG0007386	CAEEL20708	SACKO_01652
OG0007387	CAEEL01651	SACKO_09468
OG0007391	CAEEL15047	SACKO_21964
OG0007392	CAEEL04967	SACKO_27481
OG0007393	CAEEL14340	SACKO_14611
OG0007394	CAEEL17618	SACKO_03844
OG0007395	CAEEL00007	SACKO_31545
OG0007396	CAEEL08409	SACKO_26791
OG0007397	CAEEL05717	SACKO_15113
OG0007399	CAEEL09345	SACKO_31407
OG0007400	CAEEL07494	SACKO_33808, SACKO_04325
OG0007401	CAEEL06920	SACKO_08238
OG0007403	CAEEL00829	SACKO_01258
OG0007405	CAEEL09683	SACKO_04392
OG0007406	CAEEL08578	SACKO_00715
OG0007407	CAEEL09634	SACKO_29878
OG0007408	CAEEL03271	SACKO_14246
OG0007409	CAEEL00402	SACKO_14248
OG0007411	CAEEL00187	SACKO_17084
OG0007412	CAEEL02088	SACKO_32563
OG0007413	CAEEL05369	SACKO_07464
OG0007414	CAEEL02493	SACKO_27621
OG0007416	CAEEL06905	SACKO_12977
OG0007417	CAEEL11994	SACKO_18265
OG0007419	CAEEL08256	SACKO_18390
OG0007421	CAEEL05873	SACKO_24530
OG0007422	CAEEL14217	SACKO_18085
OG0007424	CAEEL09653	SACKO_04235
OG0007425	CAEEL08774	SACKO_04075
OG0007427	CAEEL12151	SACKO_06540
OG0007431	CAEEL08321	SACKO_10373
OG0007432	CAEEL05561	SACKO_30749
OG0007434	CAEEL19477	SACKO_33383
OG0007437	CAEEL05064	SACKO_25222
OG0007439	CAEEL00478	SACKO_29991
OG0007441	CAEEL08872	SACKO_14251
OG0007442	CAEEL05801, CAEEL20230	SACKO_27570
OG0007446	CAEEL08347	SACKO_21720
OG0007447	CAEEL15347, CAEEL04835	SACKO_20393
OG0007450	CAEEL15942	SACKO_02178
OG0007451	CAEEL01087	SACKO_11696
OG0007452	CAEEL11309, CAEEL11308	SACKO_14474
OG0007453	CAEEL15555	SACKO_27404
OG0007454	CAEEL05191	SACKO_17444
OG0007455	CAEEL09023	SACKO_20785
OG0007456	CAEEL09752	SACKO_29043
OG0007457	CAEEL02978	SACKO_15961
OG0007459	CAEEL08625	SACKO_17963
OG0007460	CAEEL08071	SACKO_17949
OG0007463	CAEEL05195	SACKO_30515
OG0007470	CAEEL09270	SACKO_27006
OG0007471	CAEEL00262	SACKO_29617
OG0007472	CAEEL07712	SACKO_03865
OG0007473	CAEEL06395	SACKO_32479
OG0007476	CAEEL05614	SACKO_28051, SACKO_29210
OG0007477	CAEEL18090	SACKO_32955
OG0007481	CAEEL07144	SACKO_31380
OG0007482	CAEEL05046	SACKO_14127
OG0007483	CAEEL05091	SACKO_08109
OG0007484	CAEEL15663	SACKO_15258
OG0007488	CAEEL11022	SACKO_30038
OG0007489	CAEEL01991	SACKO_17921
OG0007491	CAEEL08156	SACKO_28491, SACKO_28499, SACKO_28496
OG0007494	CAEEL07420	SACKO_33017
OG0007495	CAEEL02719	SACKO_02132
OG0007496	CAEEL08861	SACKO_31428
OG0007498	CAEEL00436	SACKO_12831
OG0007500	CAEEL02792, CAEEL15995	SACKO_06865
OG0007503	CAEEL02990	SACKO_18498
OG0007508	CAEEL11729	SACKO_33462, SACKO_17595
OG0007509	CAEEL03713	SACKO_09775
OG0007510	CAEEL02087	SACKO_33713
OG0007516	CAEEL12379, CAEEL12378	SACKO_00310
OG0007518	CAEEL09758	SACKO_23420
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	SACKO_01536
OG0007524	CAEEL19299	SACKO_31649
OG0007527	CAEEL00663	SACKO_19027
OG0007531	CAEEL00294	SACKO_32475
OG0007541	CAEEL15073	SACKO_04013
OG0007586	CAEEL10449	SACKO_00312
OG0007589	CAEEL12126	SACKO_11244
OG0007591	CAEEL00268	SACKO_03097
OG0007597	CAEEL08128	SACKO_27307
OG0007602	CAEEL04254	SACKO_07011
OG0007603	CAEEL01794	SACKO_10669
OG0007606	CAEEL07584	SACKO_04022
OG0007608	CAEEL13664	SACKO_13781
OG0007609	CAEEL18836	SACKO_26161
OG0007611	CAEEL17991	SACKO_09113
OG0007613	CAEEL08843	SACKO_06224
OG0007615	CAEEL11977	SACKO_01232
OG0007616	CAEEL01590	SACKO_21264
OG0007618	CAEEL00292	SACKO_03711
OG0007619	CAEEL00841	SACKO_22280
OG0007621	CAEEL02354	SACKO_14513
OG0007624	CAEEL00535	SACKO_14810
OG0007626	CAEEL06256	SACKO_03616
OG0007629	CAEEL01044	SACKO_09383
OG0007633	CAEEL20565	SACKO_23538
OG0007634	CAEEL15553	SACKO_20090
OG0007638	CAEEL00644	SACKO_07783
OG0007642	CAEEL15921	SACKO_32075, SACKO_29099
OG0007645	CAEEL07585	SACKO_00394
OG0007646	CAEEL01490	SACKO_25081
OG0007651	CAEEL07805	SACKO_19390
OG0007654	CAEEL01221, CAEEL08338	SACKO_29392, SACKO_00412
OG0007656	CAEEL10499	SACKO_33780
OG0007657	CAEEL03766	SACKO_17563, SACKO_22870
OG0007662	CAEEL14112	SACKO_22201
OG0007663	CAEEL07909	SACKO_10239
OG0007664	CAEEL02497	SACKO_25907
OG0007666	CAEEL06730	SACKO_13425
OG0007667	CAEEL09697	SACKO_23245
OG0007674	CAEEL07619	SACKO_04017
OG0007676	CAEEL11928	SACKO_09344
OG0007678	CAEEL13160, CAEEL13159	SACKO_19997
OG0007680	CAEEL08127	SACKO_19963
OG0007681	CAEEL00409	SACKO_23100
OG0007685	CAEEL05547	SACKO_02336
OG0007686	CAEEL07547	SACKO_21044
OG0007687	CAEEL12382	SACKO_22730
OG0007690	CAEEL07839	SACKO_21477
OG0007698	CAEEL09040	SACKO_16983
OG0007699	CAEEL05906	SACKO_26965, SACKO_26971
OG0007701	CAEEL08144	SACKO_05449
OG0007702	CAEEL09034	SACKO_22135
OG0007703	CAEEL09743	SACKO_05214
OG0007712	CAEEL10394	SACKO_17853
OG0007713	CAEEL08732	SACKO_13553
OG0007717	CAEEL05318	SACKO_27159
OG0007719	CAEEL04281	SACKO_05504
OG0007722	CAEEL04401	SACKO_21315
OG0007723	CAEEL01529	SACKO_22375
OG0007732	CAEEL02105	SACKO_25242
OG0007734	CAEEL20465	SACKO_22438
OG0007736	CAEEL08552	SACKO_05397
OG0007738	CAEEL13138	SACKO_13809
OG0007739	CAEEL05697	SACKO_24318
OG0007743	CAEEL01748	SACKO_20056
OG0007744	CAEEL07533	SACKO_07961
OG0007746	CAEEL14195	SACKO_17938
OG0007749	CAEEL12327	SACKO_23696
OG0007752	CAEEL16888	SACKO_31962
OG0007754	CAEEL16020	SACKO_29412
OG0007757	CAEEL04833	SACKO_25858
OG0007758	CAEEL12592	SACKO_31444
OG0007759	CAEEL09235	SACKO_14466
OG0007760	CAEEL11638	SACKO_25119
OG0007761	CAEEL04714	SACKO_04635
OG0007766	CAEEL16170	SACKO_22720
OG0007767	CAEEL04905	SACKO_20294
OG0007769	CAEEL08087	SACKO_19751
OG0007771	CAEEL07807	SACKO_14098
OG0007772	CAEEL09510	SACKO_25819
OG0007774	CAEEL00940	SACKO_06888
OG0007781	CAEEL15819	SACKO_29554
OG0007782	CAEEL02809	SACKO_31505
OG0007783	CAEEL07253	SACKO_05677
OG0007784	CAEEL08610	SACKO_30310
OG0007786	CAEEL11757	SACKO_17939
OG0007794	CAEEL19174	SACKO_21998
OG0007800	CAEEL08807	SACKO_30647
OG0007803	CAEEL05119	SACKO_09104
OG0007804	CAEEL00772	SACKO_19761
OG0007807	CAEEL05530	SACKO_13726
OG0007810	CAEEL03135	SACKO_23665
OG0007811	CAEEL07487	SACKO_30681
OG0007813	CAEEL13344	SACKO_16286
OG0007814	CAEEL09448	SACKO_25945
OG0007816	CAEEL05256	SACKO_29422
OG0007817	CAEEL15491	SACKO_06068, SACKO_06067
OG0007818	CAEEL09942	SACKO_06525
OG0007820	CAEEL09298	SACKO_07760
OG0007823	CAEEL13928	SACKO_21670
OG0007825	CAEEL11587	SACKO_19207
OG0007829	CAEEL06733	SACKO_03508
OG0007830	CAEEL12370	SACKO_13921
OG0007831	CAEEL09366	SACKO_28956
OG0007832	CAEEL15897	SACKO_22222
OG0007834	CAEEL18324	SACKO_24185
OG0007835	CAEEL14273	SACKO_20863
OG0007837	CAEEL08272	SACKO_25106
OG0007840	CAEEL02866	SACKO_21485
OG0007846	CAEEL15416	SACKO_30376
OG0007846	CAEEL07657	SACKO_13239
OG0007848	CAEEL00623	SACKO_31285
OG0007858	CAEEL05800	SACKO_10318
OG0007866	CAEEL10453	SACKO_28640
OG0007911	CAEEL19720	SACKO_26226
OG0007918	CAEEL01338	SACKO_10285
OG0007929	CAEEL11949	SACKO_26800
OG0007932	CAEEL18348	SACKO_08501
OG0007942	CAEEL06424	SACKO_20830
OG0007943	CAEEL00323	SACKO_19871
OG0007947	CAEEL08838	SACKO_24487
OG0007952	CAEEL00559	SACKO_28506
OG0007955	CAEEL04282	SACKO_05195
OG0007956	CAEEL07040	SACKO_11838
OG0007957	CAEEL07410	SACKO_18987
OG0007958	CAEEL09574	SACKO_29325
OG0007959	CAEEL06031	SACKO_09778
OG0007962	CAEEL03907	SACKO_06762
OG0007966	CAEEL18121	SACKO_19681
OG0007969	CAEEL07525	SACKO_18151
OG0007971	CAEEL09028	SACKO_08459
OG0007974	CAEEL18470	SACKO_16314
OG0007975	CAEEL07570	SACKO_20952
OG0007976	CAEEL13363	SACKO_01022
OG0007978	CAEEL16129	SACKO_25531
OG0007980	CAEEL04889	SACKO_33436
OG0007990	CAEEL07840	SACKO_19022
OG0007994	CAEEL07063	SACKO_01285
OG0007996	CAEEL08828	SACKO_22351
OG0007997	CAEEL08226	SACKO_09376
OG0007999	CAEEL07190	SACKO_32499
OG0008000	CAEEL08364	SACKO_19762
OG0008001	CAEEL02665	SACKO_01719, SACKO_27673
OG0008007	CAEEL06239	SACKO_08634
OG0008008	CAEEL09265	SACKO_05696
OG0008009	CAEEL02124	SACKO_23976
OG0008011	CAEEL11657	SACKO_30693
OG0008016	CAEEL01402	SACKO_22465
OG0008018	CAEEL09951	SACKO_12472
OG0008020	CAEEL07350	SACKO_17703
OG0008023	CAEEL06642	SACKO_09605
OG0008028	CAEEL08626	SACKO_11437
OG0008030	CAEEL08937	SACKO_07101
OG0008031	CAEEL03012	SACKO_23288
OG0008039	CAEEL08953	SACKO_29719
OG0008041	CAEEL11036	SACKO_13353
OG0008042	CAEEL08018	SACKO_02677
OG0008045	CAEEL06796	SACKO_15996
OG0008046	CAEEL02060	SACKO_16152
OG0008047	CAEEL11814	SACKO_26475
OG0008049	CAEEL07907	SACKO_05453
OG0008050	CAEEL05217	SACKO_11709
OG0008051	CAEEL00393	SACKO_31677
OG0008056	CAEEL07039	SACKO_13916
OG0008059	CAEEL15078	SACKO_29539
OG0008062	CAEEL05480	SACKO_11741
OG0008065	CAEEL19082	SACKO_15448
OG0008066	CAEEL02996	SACKO_22466
OG0008067	CAEEL01642	SACKO_13666
OG0008069	CAEEL04653	SACKO_27016
OG0008071	CAEEL15707	SACKO_18137
OG0008072	CAEEL03539	SACKO_26658
OG0008074	CAEEL08812	SACKO_25720
OG0008075	CAEEL18761	SACKO_09513
OG0008079	CAEEL11763	SACKO_29403
OG0008080	CAEEL05079	SACKO_32169
OG0008081	CAEEL01394	SACKO_26746
OG0008082	CAEEL14725	SACKO_08140
OG0008091	CAEEL08716	SACKO_03776
OG0008094	CAEEL09901	SACKO_26605
OG0008100	CAEEL09035	SACKO_32212
OG0008104	CAEEL01994	SACKO_21676
OG0008105	CAEEL14680	SACKO_34007
OG0008108	CAEEL00549	SACKO_04879
OG0008110	CAEEL05284	SACKO_18116
OG0008113	CAEEL01854	SACKO_17767
OG0008115	CAEEL20667	SACKO_25742, SACKO_25756, SACKO_25718
OG0008117	CAEEL10260	SACKO_16713
OG0008119	CAEEL12692	SACKO_07755
OG0008122	CAEEL11778	SACKO_27201
OG0008123	CAEEL15956	SACKO_02181
OG0008127	CAEEL07191	SACKO_31710
OG0008136	CAEEL09654	SACKO_24610
OG0008151	CAEEL11030	SACKO_32660
OG0008201	CAEEL15238	SACKO_26429
OG0008202	CAEEL08153	SACKO_14808
OG0008203	CAEEL11108	SACKO_21692
OG0008208	CAEEL12161	SACKO_07952
OG0008215	CAEEL08145	SACKO_01938
OG0008217	CAEEL20440	SACKO_06740
OG0008219	CAEEL16399	SACKO_24484
OG0008224	CAEEL00450	SACKO_26776
OG0008229	CAEEL09406	SACKO_22572
OG0008232	CAEEL00894	SACKO_00063
OG0008238	CAEEL00102	SACKO_29019
OG0008239	CAEEL10269	SACKO_29669
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	SACKO_27303
OG0008242	CAEEL08668	SACKO_14538
OG0008243	CAEEL02601	SACKO_14032
OG0008249	CAEEL15845	SACKO_23195
OG0008258	CAEEL16173	SACKO_00671
OG0008261	CAEEL07062	SACKO_14482
OG0008262	CAEEL11455	SACKO_22769
OG0008263	CAEEL15298	SACKO_11998
OG0008267	CAEEL01941	SACKO_16208
OG0008268	CAEEL07024	SACKO_08079
OG0008271	CAEEL10188	SACKO_19679
OG0008273	CAEEL00012	SACKO_02139
OG0008275	CAEEL12381	SACKO_29518
OG0008281	CAEEL00420	SACKO_09080
OG0008285	CAEEL11980	SACKO_25777
OG0008288	CAEEL04376	SACKO_31093
OG0008293	CAEEL01276	SACKO_15843
OG0008294	CAEEL08194	SACKO_16631
OG0008295	CAEEL15817	SACKO_04016
OG0008297	CAEEL18979	SACKO_29550
OG0008300	CAEEL09421	SACKO_18567
OG0008304	CAEEL04256	SACKO_22118
OG0008307	CAEEL09006	SACKO_04416
OG0008312	CAEEL18921	SACKO_24913
OG0008313	CAEEL06873	SACKO_28750
OG0008317	CAEEL18369	SACKO_22799
OG0008325	CAEEL03674	SACKO_15873
OG0008327	CAEEL12153	SACKO_15296
OG0008332	CAEEL05599	SACKO_20532
OG0008335	CAEEL06270	SACKO_32723
OG0008336	CAEEL15189	SACKO_23716
OG0008339	CAEEL12124	SACKO_11311
OG0008341	CAEEL05446	SACKO_17044
OG0008343	CAEEL05448	SACKO_31714
OG0008346	CAEEL13144	SACKO_07850
OG0008348	CAEEL07578	SACKO_27591
OG0008349	CAEEL07351	SACKO_19789
OG0008351	CAEEL00200	SACKO_02050
OG0008352	CAEEL04295	SACKO_08714
OG0008361	CAEEL02090	SACKO_28899
OG0008363	CAEEL02853	SACKO_04760
OG0008368	CAEEL02353	SACKO_17270
OG0008369	CAEEL07070	SACKO_05405, SACKO_13146
OG0008373	CAEEL04900	SACKO_33144
OG0008376	CAEEL16094	SACKO_10675
OG0008381	CAEEL18769	SACKO_07159
OG0008383	CAEEL10575	SACKO_02076
OG0008390	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684	SACKO_14959
OG0008392	CAEEL05546	SACKO_00948
OG0008400	CAEEL04648	SACKO_29258
OG0008403	CAEEL01637	SACKO_10358
OG0008404	CAEEL14841	SACKO_19494
OG0008412	CAEEL12090	SACKO_31465
OG0008415	CAEEL03050	SACKO_10605
OG0008422	CAEEL05153	SACKO_05233
OG0008424	CAEEL00661	SACKO_12089
OG0008427	CAEEL05373	SACKO_03641
OG0008444	CAEEL04821	SACKO_29560
OG0008516	CAEEL14865	SACKO_01041
OG0008528	CAEEL06234, CAEEL06230	SACKO_33117
OG0008533	CAEEL05305	SACKO_33065
OG0008538	CAEEL02807	SACKO_01909
OG0008540	CAEEL01640	SACKO_15517
OG0008542	CAEEL01755	SACKO_11862
OG0008555	CAEEL14965	SACKO_10140
OG0008558	CAEEL00291	SACKO_10704
OG0008563	CAEEL08399	SACKO_03275
OG0008565	CAEEL20014	SACKO_32260
OG0008569	CAEEL15353	SACKO_03846, SACKO_15981
OG0008571	CAEEL11979	SACKO_29016, SACKO_29012
OG0008573	CAEEL02749	SACKO_17995
OG0008583	CAEEL07220	SACKO_11273
OG0008588	CAEEL20463	SACKO_24478
OG0008591	CAEEL07370	SACKO_18101
OG0008601	CAEEL06269, CAEEL18930	SACKO_14552
OG0008602	CAEEL15827	SACKO_20442
OG0008609	CAEEL01661	SACKO_19619
OG0008620	CAEEL04544	SACKO_29275
OG0008626	CAEEL11775	SACKO_16384
OG0008632	CAEEL01917	SACKO_28486
OG0008637	CAEEL04856	SACKO_22322
OG0008638	CAEEL15835	SACKO_21588
OG0008639	CAEEL07741	SACKO_01769
OG0008642	CAEEL17998	SACKO_15690
OG0008644	CAEEL07170	SACKO_13739
OG0008654	CAEEL05052	SACKO_22072
OG0008655	CAEEL10187	SACKO_21958
OG0008656	CAEEL01648	SACKO_17690
OG0008658	CAEEL09756	SACKO_00090
OG0008659	CAEEL01279	SACKO_05281
OG0008662	CAEEL06591	SACKO_04904
OG0008672	CAEEL02695	SACKO_12296
OG0008673	CAEEL14469	SACKO_02317
OG0008676	CAEEL07159	SACKO_16294
OG0008685	CAEEL07465	SACKO_25773
OG0008689	CAEEL00927	SACKO_19810
OG0008696	CAEEL09216	SACKO_30577
OG0008760	CAEEL09413	SACKO_07012
OG0008788	CAEEL07924	SACKO_04166
OG0008792	CAEEL01181	SACKO_15515
OG0008793	CAEEL10821	SACKO_14265
OG0008794	CAEEL07396	SACKO_30610
OG0008799	CAEEL16398	SACKO_22782
OG0008816	CAEEL02754	SACKO_15820
OG0008824	CAEEL08796	SACKO_09284
OG0008826	CAEEL01857	SACKO_23205
OG0008828	CAEEL05455	SACKO_23059
OG0008836	CAEEL08808	SACKO_18823
OG0008837	CAEEL04362	SACKO_04349
OG0008859	CAEEL07569	SACKO_30273, SACKO_30277
OG0008864	CAEEL10645	SACKO_15974
OG0008870	CAEEL08973	SACKO_05458
OG0008877	CAEEL12677	SACKO_19989
OG0008879	CAEEL06910	SACKO_20201
OG0008887	CAEEL04377	SACKO_02745
OG0008894	CAEEL00700	SACKO_14899
OG0008898	CAEEL08563	SACKO_17097
OG0008900	CAEEL08282	SACKO_12348
OG0008903	CAEEL10152	SACKO_26101
OG0008907	CAEEL08431	SACKO_06714
OG0008913	CAEEL08017	SACKO_21481, SACKO_20693
OG0008916	CAEEL07184	SACKO_03649
OG0008953	CAEEL11173, CAEEL10434	SACKO_32913
OG0008959	CAEEL10488	SACKO_29424
OG0008962	CAEEL11608	SACKO_12361
OG0008969	CAEEL05802	SACKO_26759
OG0008990	CAEEL16731	SACKO_19986
OG0009043	CAEEL02926	SACKO_00849
OG0009044	CAEEL02093	SACKO_12054
OG0009067	CAEEL08173	SACKO_22842
OG0009078	CAEEL01659	SACKO_08953
OG0009080	CAEEL20332	SACKO_10272
OG0009083	CAEEL11653	SACKO_10136
OG0009094	CAEEL18708, CAEEL18709	SACKO_22020
OG0009108	CAEEL01689	SACKO_05948
OG0009127	CAEEL10881	SACKO_32518
OG0009128	CAEEL10836	SACKO_08742
OG0009152	CAEEL11985	SACKO_14212
OG0009153	CAEEL05278	SACKO_03774
OG0009165	CAEEL12928	SACKO_30574
OG0009175	CAEEL09576	SACKO_24256
OG0009176	CAEEL01801	SACKO_24735
OG0009190	CAEEL09360	SACKO_28508
OG0009195	CAEEL17611	SACKO_29540
OG0009196	CAEEL09706	SACKO_10474
OG0009203	CAEEL10490	SACKO_26425
OG0009217	CAEEL08995	SACKO_24499
OG0009225	CAEEL15487	SACKO_18531
OG0009232	CAEEL03097	SACKO_11218
OG0009245	CAEEL20592	SACKO_12489
OG0009297	CAEEL03167	SACKO_10995
OG0009312	CAEEL05370	SACKO_05731, SACKO_05718
OG0009338	CAEEL11996	SACKO_14424
OG0009339	CAEEL06541	SACKO_08588
OG0009341	CAEEL02752	SACKO_06143
OG0009344	CAEEL02026	SACKO_28690
OG0009370	CAEEL11569	SACKO_29635
OG0009371	CAEEL00412	SACKO_27971
OG0009374	CAEEL04114	SACKO_25139
OG0009382	CAEEL09660	SACKO_00235
OG0009387	CAEEL15544, CAEEL19940	SACKO_07991
OG0009395	CAEEL09215	SACKO_23018
OG0009402	CAEEL12655, CAEEL18978	SACKO_21279
OG0009415	CAEEL10784	SACKO_23263
OG0009421	CAEEL04939	SACKO_19199
OG0009448	CAEEL14135, CAEEL14136	SACKO_20159
OG0009451	CAEEL07612	SACKO_25610
OG0009452	CAEEL03075	SACKO_27896
OG0009455	CAEEL15131, CAEEL20561, CAEEL20560, CAEEL00121	SACKO_24134
OG0009495	CAEEL14318, CAEEL14317, CAEEL12669, CAEEL09950, CAEEL08750	SACKO_25183, SACKO_25217
OG0009588	CAEEL00065	SACKO_26271
